energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,1.33913327,1.07983412,0.15023865,0.06443102,0.63406228,0.20281915,0.02253949
-4.29514757,1.43287345,1.13726170,0.16180393,0.07131108,0.67254077,0.21289619,0.02454348
-4.28914457,1.53872744,1.20480362,0.17475239,0.07864276,0.71633341,0.22535960,0.02673039
-4.28314157,1.65657657,1.28254406,0.18905442,0.08636728,0.76533349,0.24030495,0.02909779
-4.27713857,1.78611250,1.37040264,0.20466098,0.09441466,0.81932367,0.25779719,0.03164173
-4.27113557,1.92684873,1.46813998,0.22150535,0.10270517,0.87798070,0.27786988,0.03435717
-4.26513257,2.07813638,1.57536662,0.23950513,0.11115102,0.94088294,0.30052474,0.03723840
-4.25912956,2.23918333,1.69155461,0.25856458,0.11965855,1.00752073,0.32573142,0.04027946
-4.25312656,2.40907531,1.81605108,0.27857698,0.12813056,1.07730874,0.35342749,0.04347452
-4.24712356,2.58679749,1.94809263,0.29942695,0.13646893,1.14959995,0.38351852,0.04681822
-4.24112056,2.77125521,2.08681974,0.32099249,0.14457718,1.22370053,0.41587810,0.05030582
-4.23511756,2.96129250,2.23129038,0.34314664,0.15236307,1.29888492,0.45034782,0.05393326
-4.22911456,3.15570703,2.38049190,0.36575863,0.15974087,1.37441047,0.48673722,0.05769701
-4.22311156,3.35326082,2.53335088,0.38869442,0.16663347,1.44953104,0.52482361,0.06159379
-4.21710855,3.55268604,2.68874033,0.41181668,0.17297395,1.52350905,0.56435195,0.06561995
-4.21110555,3.75268584,2.84548453,0.43498412,0.17870674,1.59562560,0.60503472,0.06977090
-4.20510255,3.95193065,3.00236151,0.45805036,0.18378824,1.66518846,0.64655213,0.07404016
-4.19909955,4.14905088,3.15810376,0.48086243,0.18818682,1.73153788,0.68855263,0.07841846
-4.19309655,4.34262724,3.31139815,0.50325913,0.19188240,1.79405042,0.73065401,0.08289274
-4.18709355,4.53118043,3.46088575,0.52506947,0.19486550,1.85214092,0.77244536,0.08744515
-4.18109055,4.71316215,3.60516302,0.54611138,0.19713591,1.90526332,0.81348991,0.09205221
-4.17508754,4.88694942,3.74278525,0.56619111,0.19870111,1.95291055,0.85332906,0.09668405
-4.16908454,5.05084413,3.87227354,0.58510331,0.19957456,1.99461429,0.89148765,0.10130398
-4.16308154,5.20307965,3.99212616,0.60263229,0.19977393,2.02994504,0.92748063,0.10586835
-4.15707854,5.34183567,4.10083500,0.61855424,0.19931956,2.05851306,0.96082094,0.11032669
-4.15107554,5.46526220,4.19690731,0.63264086,0.19823301,2.07997051,0.99102870,0.11462235
-4.14507254,5.57151262,4.27889286,0.64466399,0.19653610,2.09401510,1.01764144,0.11869350
-4.13906953,5.65878548,4.34541565,0.65440141,0.19425018,2.10039534,1.04022499,0.12247445
-4.13306653,5.72537354,4.39520947,0.66164346,0.19139597,2.09891713,1.05838485,0.12589742
-4.12706353,5.76971812,4.42715585,0.66620024,0.18799367,2.08945156,1.07177757,0.12889451
-4.12106053,5.79046630,4.44032255,0.66790901,0.18406354,2.07194336,1.08012147,0.13139989
-4.11505753,5.78652802,4.43400092,0.66664141,0.17962670,2.04641933,1.08320654,0.13335211
-4.10905453,5.75712987,4.40773985,0.66231014,0.17470617,2.01299621,1.08090269,0.13469636
-4.10305153,5.70186239,4.36137444,0.65487460,0.16932791,1.97188718,1.07316623,0.13538664
-4.09704852,5.62071807,4.29504748,0.64434526,0.16352196,1.92340626,1.06004385,0.13538769
-4.09104552,5.51411725,4.20922230,0.63078630,0.15732324,1.86797010,1.04167411,0.13467654
-4.08504252,5.38292010,4.10468560,0.61431655,0.15077231,1.80609663,1.01828610,0.13324374
-4.07903952,5.22842342,3.98253998,0.59510831,0.14391559,1.73840024,0.99019522,0.13109402
-4.07303652,5.05234181,3.84418562,0.57338434,0.13680540,1.66558357,0.95779626,0.12824646
-4.06703352,4.85677356,3.69129197,0.54941293,0.12949941,1.58842574,0.92155383,0.12473417
-4.06103052,4.64415268,3.52576010,0.52350136,0.12205988,1.50776764,0.88199072,0.12060343
-4.05502751,4.41718882,3.34967739,0.49598792,0.11455237,1.42449464,0.83967435,0.11591234
-4.04902451,4.17879803,3.16526627,0.46723305,0.10704432,1.33951751,0.79520208,0.11072913
-4.04302151,3.93202699,2.97482921,0.43760981,0.09960336,1.25375218,0.74918582,0.10513009
-4.03701851,3.67997451,2.78069225,0.40749415,0.09229547,1.16809947,0.70223658,0.09919735
-4.03101551,3.42571337,2.58514931,0.37725555,0.08518319,1.08342538,0.65494957,0.09301645
-4.02501251,3.17221588,2.39040957,0.34724819,0.07832397,1.00054303,0.60789039,0.08667399
-4.01900950,2.92228616,2.19854989,0.31780317,0.07176860,0.92019678,0.56158279,0.08025528
-4.01300650,2.67850162,2.01147386,0.28922195,0.06555998,0.84304934,0.51649840,0.07384226
-4.00700350,2.44316558,1.83087889,0.26177129,0.05973219,0.76967216,0.47304876,0.06751157
-4.00100050,2.21827227,1.65823210,0.23567971,0.05430995,0.70053947,0.43157981,0.06133301
-3.99499750,2.00548488,1.49475539,0.21113555,0.04930840,0.63602606,0.39236881,0.05536830
-3.98899450,1.80612662,1.34141971,0.18828659,0.04473327,0.57640865,0.35562387,0.04967026
-3.98299150,1.62118412,1.19894797,0.16724109,0.04058144,0.52187059,0.32148568,0.04428228
-3.97698849,1.45132184,1.06782585,0.14806997,0.03684171,0.47250957,0.29003133,0.03923822
-3.97098549,1.29690614,0.94831938,0.13081019,0.03349589,0.42834762,0.26127996,0.03456261
-3.96498249,1.15803680,0.84049789,0.11546862,0.03052004,0.38934301,0.23519967,0.03027111
-3.95897949,1.03458405,0.74426101,0.10202668,0.02788580,0.35540323,0.21171561,0.02637122
-3.95297649,0.92622885,0.65936815,0.09044495,0.02556181,0.32639838,0.19071844,0.02286316
-3.94697349,0.83250434,0.58546905,0.08066796,0.02351507,0.30217440,0.17207325,0.01974089
-3.94097049,0.75283644,0.52213396,0.07262860,0.02171229,0.28256553,0.15562808,0.01699316
-3.93496748,0.68658195,0.46888233,0.06625223,0.02012103,0.26740534,0.14122215,0.01460459
-3.92896448,0.63306264,0.42520895,0.06146009,0.01871074,0.25653613,0.12869327,0.01255671
-3.92296148,0.59159429,0.39060669,0.05817218,0.01745364,0.24981611,0.11788422,0.01082898
-3.91695848,0.56150990,0.36458528,0.05630936,0.01632534,0.24712443,0.10864820,0.00939959
-3.91095548,0.54217672,0.34668584,0.05579469,0.01530531,0.24836373,0.10085289,0.00824634
-3.90495248,0.53300706,0.33649084,0.05655415,0.01437713,0.25346041,0.09438342,0.00734714
-3.89894947,0.53346305,0.33362975,0.05851668,0.01352859,0.26236259,0.08914403,0.00668062
-3.89294647,0.54305594,0.33778040,0.06161367,0.01275159,0.27503616,0.08505870,0.00622642
-3.88694347,0.56134071,0.34866657,0.06577803,0.01204195,0.29145896,0.08207060,0.00596546
-3.88094047,0.58790664,0.36605215,0.07094295,0.01139903,0.31161365,0.08014069,0.00588006
-3.87493747,0.62236509,0.38973250,0.07704048,0.01082535,0.33547956,0.07924558,0.00595394
-3.86893447,0.66433532,0.41952359,0.08400005,0.01032609,0.36302387,0.07937465,0.00617221
-3.86293147,0.71342939,0.45524957,0.09174707,0.00990859,0.39419260,0.08052688,0.00652119
-3.85692846,0.76923719,0.49672941,0.10020175,0.00958175,0.42890182,0.08270723,0.00698831
-3.85092546,0.83131238,0.54376326,0.10927817,0.00935553,0.46702936,0.08592302,0.00756189
-3.84492246,0.89916013,0.59611920,0.11888374,0.00924039,0.50840748,0.09018022,0.00823093
-3.83891946,0.97222725,0.65352082,0.12891902,0.00924678,0.55281674,0.09547999,0.00898497
-3.83291646,1.04989523,0.71563647,0.13927811,0.00938464,0.59998138,0.10181543,0.00981387
-3.82691346,1.13147659,0.78207037,0.14984932,0.00966296,0.64956637,0.10916882,0.01070771
-3.82091046,1.21621479,0.85235631,0.16051642,0.01008939,0.70117643,0.11750932,0.01165668
-3.81490745,1.30328775,0.92595406,0.17116019,0.01066983,0.75435702,0.12679125,0.01265103
-3.80890445,1.39181489,1.00224904,0.18166037,0.01140818,0.80859745,0.13695308,0.01368107
-3.80290145,1.48086768,1.08055528,0.19189777,0.01230606,0.86333616,0.14791713,0.01473720
-3.79689845,1.56948318,1.16012181,0.20175670,0.01336262,0.91796800,0.15959000,0.01580999
-3.79089545,1.65668038,1.24014253,0.21112734,0.01457443,0.97185366,0.17186370,0.01689034
-3.78489245,1.74147865,1.31976926,0.21990818,0.01593544,1.02433078,0.18461753,0.01796959
-3.77888944,1.82291782,1.39812780,0.22800831,0.01743697,1.07472683,0.19772061,0.01903975
-3.77288644,1.90007922,1.47433644,0.23534953,0.01906782,1.12237320,0.21103492,0.02009362
-3.76688344,1.97210684,1.54752636,0.24186815,0.02081447,1.16662034,0.22441881,0.02112503
-3.76088044,2.03822790,1.61686322,0.24751642,0.02266125,1.20685331,0.23773073,0.02212897
-3.75487744,2.09777206,1.68156902,0.25226354,0.02459073,1.24250746,0.25083312,0.02310176
-3.74887444,2.15018836,1.74094336,0.25609621,0.02658398,1.27308350,0.26359623,0.02404111
-3.74287144,2.19505921,1.79438309,0.25901865,0.02862105,1.29816154,0.27590159,0.02494615
-3.73686843,2.23211073,1.84139950,0.26105207,0.03068131,1.31741340,0.28764515,0.02581746
-3.73086543,2.26121886,1.88163202,0.26223370,0.03274394,1.33061278,0.29873971,0.02665692
-3.72486243,2.28241080,1.91485782,0.26261526,0.03478828,1.33764264,0.30911669,0.02746760
-3.71885943,2.29586163,1.94099666,0.26226100,0.03679426,1.33849951,0.31872704,0.02825347
-3.71285643,2.30188600,1.96011066,0.26124540,0.03874268,1.33329431,0.32754128,0.02901918
-3.70685343,2.30092523,1.97239898,0.25965054,0.04061557,1.32224960,0.33554874,0.02976968
-3.70085043,2.29353025,1.97818746,0.25756330,0.04239630,1.30569330,0.34275600,0.03050983
-3.69484742,2.28034104,1.97791384,0.25507244,0.04406980,1.28404889,0.34918473,0.03124408
-3.68884442,2.26206363,1.97210931,0.25226577,0.04562262,1.25782260,0.35486901,0.03197603
-3.68284142,2.23944567,1.96137725,0.24922749,0.04704291,1.22758795,0.35985250,0.03270812
-3.67683842,2.21325166,1.94637037,0.24603573,0.04832045,1.19396840,0.36418549,0.03344132
-3.67083542,2.18423934,1.92776756,0.24276064,0.04944654,1.15761869,0.36792221,0.03417488
-3.66483242,2.15313803,1.90625145,0.23946279,0.05041393,1.11920582,0.37111856,0.03490628
-3.65882941,2.12063035,1.88248812,0.23619227,0.05121678,1.07939034,0.37383038,0.03563111
-3.65282641,2.08733790,1.85710972,0.23298835,0.05185056,1.03880892,0.37611246,0.03634322
-3.64682341,2.05381148,1.83070088,0.22987965,0.05231205,0.99805863,0.37801831,0.03703489
-3.64082041,2.02052632,1.80378936,0.22688505,0.05259934,0.95768386,0.37960060,0.03769714
-3.63481741,1.98788187,1.77684104,0.22401494,0.05271188,0.91816597,0.38091226,0.03832011
-3.62881441,1.95620611,1.75025908,0.22127294,0.05265058,0.87991618,0.38200805,0.03889352
-3.62281141,1.92576326,1.72438675,0.21865795,0.05241789,0.84327173,0.38294629,0.03940719
-3.61680840,1.89676419,1.69951316,0.21616618,0.05201796,0.80849501,0.38379065,0.03985150
-3.61080540,1.86937812,1.67588086,0.21379329,0.05145672,0.77577570,0.38461146,0.04021795
-3.60480240,1.84374450,1.65369427,0.21153620,0.05074199,0.74523523,0.38548658,0.04049954
-3.59879940,1.81998369,1.63312777,0.20939467,0.04988350,0.71693315,0.38650128,0.04069117
-3.59279640,1.79820535,1.61433242,0.20737232,0.04889286,0.69087487,0.38774714,0.04078987
-3.58679340,1.77851367,1.59744051,0.20547711,0.04778342,0.66702005,0.38931979,0.04079492
-3.58079040,1.76100869,1.58256711,0.20372118,0.04657011,0.64529117,0.39131548,0.04070790
-3.57478739,1.74578351,1.56980854,0.20212014,0.04526912,0.62558168,0.39382655,0.04053250
-3.56878439,1.73291755,1.55923761,0.20069166,0.04389751,0.60776342,0.39693604,0.04027432
-3.56278139,1.72246629,1.55089600,0.19945365,0.04247277,0.59169291,0.40071172,0.03994046
-3.55677839,1.71444835,1.54478458,0.19842208,0.04101233,0.57721637,0.40519984,0.03953911
-3.55077539,1.70883112,1.54085241,0.19760851,0.03953304,0.56417357,0.41041908,0.03907906
-3.54477239,1.70551622,1.53898580,0.19701772,0.03805063,0.55240035,0.41635516,0.03856918
-3.53876938,1.70432631,1.53899840,0.19664548,0.03657926,0.54173032,0.42295654,0.03801794
-3.53276638,1.70499462,1.54062377,0.19647661,0.03513111,0.53199570,0.43013153,0.03743296
-3.52676338,1.70715855,1.54351136,0.19648376,0.03371602,0.52302788,0.43774731,0.03682067
-3.52076038,1.71035838,1.54722695,0.19662663,0.03234135,0.51465780,0.44563095,0.03618605
-3.51475738,1.71404180,1.55125801,0.19685222,0.03101183,0.50671669,0.45357258,0.03553251
-3.50875438,1.71757458,1.55502442,0.19709566,0.02972961,0.49903711,0.46133077,0.03486186
-3.50275138,1.72025729,1.55789421,0.19728203,0.02849448,0.49145477,0.46863982,0.03417451
-3.49674837,1.72134748,1.55920400,0.19732880,0.02730406,0.48381096,0.47521883,0.03346960
-3.49074537,1.72008629,1.55828307,0.19714897,0.02615427,0.47595572,0.48078198,0.03274545
-3.48474237,1.71572835,1.55448007,0.19665460,0.02503968,0.46775160,0.48504969,0.03199989
-3.47873937,1.70757304,1.54719071,0.19576068,0.02395406,0.45907767,0.48775997,0.03123073
-3.47273637,1.69499573,1.53588509,0.19438901,0.02289085,0.44983377,0.48867944,0.03043623
-3.46673337,1.67747692,1.52013298,0.19247189,0.02184363,0.43994448,0.48761338,0.02961550
-3.46073037,1.65462768,1.49962545,0.18995548,0.02080659,0.42936255,0.48441437,0.02876888
-3.45472736,1.62620989,1.47419171,0.18680253,0.01977484,0.41807152,0.47898896,0.02789821
-3.44872436,1.59214998,1.44381002,0.18299441,0.01874478,0.40608722,0.47130210,0.02700703
-3.44272136,1.55254544,1.40861188,0.17853228,0.01771423,0.39345802,0.46137905,0.02610062
-3.43671836,1.50766362,1.36887938,0.17343735,0.01668254,0.38026359,0.44930476,0.02518592
-3.43071536,1.45793281,1.32503557,0.16775021,0.01565059,0.36661224,0.43522071,0.02427136
-3.42471236,1.40392632,1.27762857,0.16152934,0.01462072,0.35263694,0.41931944,0.02336655
-3.41870935,1.34634010,1.22731010,0.15484876,0.01359652,0.33849010,0.40183707,0.02248190
-3.41270635,1.28596550,1.17480969,0.14779511,0.01258263,0.32433742,0.38304426,0.02162814
-3.40670335,1.22365838,1.12090592,0.14046422,0.01158446,0.31035107,0.36323607,0.02081581
-3.40070035,1.16030641,1.06639625,0.13295740,0.01060790,0.29670270,0.34272121,0.02005480
-3.39469735,1.09679613,1.01206697,0.12537763,0.00965899,0.28355643,0.32181126,0.01935378
-3.38869435,1.03398155,0.95866481,0.11782590,0.00874369,0.27106249,0.30081038,0.01871981
-3.38269135,0.97265574,0.90687161,0.11039778,0.00786756,0.25935160,0.28000585,0.01815797
-3.37668834,0.91352661,0.85728317,0.10318043,0.00703555,0.24853051,0.25966001,0.01767107
-3.37068534,0.85719809,0.81039319,0.09625026,0.00625185,0.23867902,0.24000374,0.01725948
-3.36468234,0.80415713,0.76658294,0.08967111,0.00551974,0.22984839,0.22123167,0.01692113
-3.35867934,0.75476703,0.72611680,0.08349322,0.00484154,0.22206149,0.20349933,0.01665156
-3.35267634,0.70926686,0.68914362,0.07775283,0.00421854,0.21531439,0.18692210,0.01644416
-3.34667334,0.66777673,0.65570358,0.07247247,0.00365108,0.20957946,0.17157595,0.01629042
-3.34067034,0.63030824,0.62573980,0.06766188,0.00313856,0.20480969,0.15749966,0.01618038
-3.33466733,0.59677909,0.59911383,0.06331935,0.00267957,0.20094389,0.14469841,0.01610311
-3.32866433,0.56703083,0.57562396,0.05943353,0.00227196,0.19791260,0.13314835,0.01604715
-3.32266133,0.54084866,0.55502520,0.05598542,0.00191303,0.19564419,0.12280188,0.01600110
-3.31665833,0.51798190,0.53704980,0.05295057,0.00159959,0.19407088,0.11359328,0.01595413
-3.31065533,0.49816402,0.52142700,0.05030119,0.00132816,0.19313418,0.10544447,0.01589642
-3.30465233,0.48113116,0.50790113,0.04800824,0.00109505,0.19278957,0.09827041,0.01581963
-3.29864932,0.46663822,0.49624699,0.04604318,0.00089649,0.19301001,0.09198420,0.01571718
-3.29264632,0.45447163,0.48628193,0.04437955,0.00072876,0.19378804,0.08650140,0.01558453
-3.28664332,0.44445839,0.47787383,0.04299403,0.00058821,0.19513636,0.08174358,0.01541931
-3.28064032,0.43647109,0.47094509,0.04186720,0.00047140,0.19708685,0.07764093,0.01522128
-3.27463732,0.43042867,0.46547214,0.04098386,0.00037511,0.19968795,0.07413401,0.01499234
-3.26863432,0.42629333,0.46148096,0.04033292,0.00029636,0.20300055,0.07117445,0.01473623
-3.26263132,0.42406377,0.45903890,0.03990694,0.00023247,0.20709269,0.06872491,0.01445829
-3.25662831,0.42376538,0.45824327,0.03970134,0.00018106,0.21203312,0.06675812,0.01416512
-3.25062531,0.42543815,0.45920763,0.03971335,0.00014001,0.21788430,0.06525539,0.01386412
-3.24462231,0.42912302,0.46204642,0.03994086,0.00010750,0.22469509,0.06420455,0.01356305
-3.23861931,0.43484767,0.46685905,0.04038108,0.00008195,0.23249356,0.06359750,0.01326961
-3.23261631,0.44261252,0.47371416,0.04102927,0.00006203,0.24128039,0.06342771,0.01299098
-3.22661331,0.45237791,0.48263522,0.04187759,0.00004663,0.25102322,0.06368758,0.01273338
-3.22061031,0.46405326,0.49358806,0.04291400,0.00003481,0.26165236,0.06436596,0.01250182
-3.21460730,0.47748883,0.50647126,0.04412157,0.00002583,0.27305817,0.06544605,0.01229974
-3.20860430,0.49247068,0.52110991,0.04547789,0.00001906,0.28509028,0.06690354,0.01212890
-3.20260130,0.50871925,0.53725312,0.04695496,0.00001401,0.29755892,0.06870538,0.01198923
-3.19659830,0.52589158,0.55457566,0.04851936,0.00001029,0.31023826,0.07080902,0.01187891
-3.19059530,0.54358737,0.57268347,0.05013271,0.00000761,0.32287178,0.07316232,0.01179441
-3.18459230,0.56135846,0.59112315,0.05175259,0.00000573,0.33517948,0.07570405,0.01173071
-3.17858929,0.57872153,0.60939488,0.05333360,0.00000449,0.34686663,0.07836490,0.01168155
-3.17258629,0.59517325,0.62696818,0.05482878,0.00000377,0.35763370,0.08106918,0.01163976
-3.16658329,0.61020743,0.64329993,0.05619110,0.00000350,0.36718711,0.08373686,0.01159762
-3.16058029,0.62333312,0.65785374,0.05737511,0.00000365,0.37525022,0.08628600,0.01154725
-3.15457729,0.63409306,0.67011980,0.05833860,0.00000424,0.38157413,0.08863551,0.01148099
-3.14857429,0.64208151,0.67963435,0.05904421,0.00000531,0.38594782,0.09070799,0.01139177
-3.14257129,0.64696062,0.68599782,0.05946085,0.00000695,0.38820717,0.09243255,0.01127351
-3.13656828,0.64847478,0.68889093,0.05956498,0.00000933,0.38824244,0.09374761,0.01112134
-3.13056528,0.64646220,0.68808798,0.05934165,0.00001263,0.38600399,0.09460340,0.01093189
-3.12456228,0.64086331,0.68346688,0.05878515,0.00001713,0.38150591,0.09496415,0.01070348
-3.11855928,0.63172577,0.67501546,0.05789948,0.00002321,0.37482763,0.09480990,0.01043618
-3.11255628,0.61920591,0.66283401,0.05669833,0.00003135,0.36611331,0.09413779,0.01013188
-3.10655328,0.60356666,0.64713395,0.05520487,0.00004215,0.35556939,0.09296292,0.00979427
-3.10055028,0.58517238,0.62823293,0.05345119,0.00005643,0.34346016,0.09131860,0.00942869
-3.09454727,0.56448068,0.60654664,0.05147745,0.00007518,0.33010203,0.08925621,0.00904206
-3.08854427,0.54203200,0.58257786,0.04933088,0.00009967,0.31585638,0.08684457,0.00864262
-3.08254127,0.51843731,0.55690335,0.04706455,0.00013152,0.30112177,0.08416885,0.00823970
-3.07653827,0.49436454,0.53015912,0.04473606,0.00017269,0.28632553,0.08132923,0.00784354
-3.07053527,0.47052440,0.50302483,0.04240623,0.00022567,0.27191516,0.07843928,0.00746493
-3.06453227,0.44765592,0.47620785,0.04013767,0.00029349,0.25834993,0.07562411,0.00711499
-3.05852926,0.42651230,0.45042753,0.03799350,0.00037986,0.24609266,0.07301845,0.00680487
-3.05252626,0.40784732,0.42640015,0.03603610,0.00048929,0.23560200,0.07076464,0.00654550
-3.04652326,0.39240249,0.40482480,0.03432595,0.00062721,0.22732517,0.06901061,0.00634735
-3.04052026,0.38089513,0.38637053,0.03292062,0.00080012,0.22169122,0.06790780,0.00622016
-3.03451726,0.37400720,0.37166470,0.03187384,0.00101573,0.21910460,0.06760918,0.00617273
-3.02851426,0.37237505,0.36128267,0.03123471,0.00128311,0.21993915,0.06826710,0.00621273
-3.02251126,0.37657955,0.35573857,0.03104698,0.00161283,0.22453206,0.07003120,0.00634652
-3.01650825,0.38713680,0.35547718,0.03134849,0.00201711,0.23317794,0.07304618,0.00657895
-3.01050525,0.40448897,0.36086660,0.03217057,0.00250992,0.24612274,0.07744941,0.00691323
-3.00450225,0.42899518,0.37219153,0.03353758,0.00310707,0.26355743,0.08336835,0.00735078
-2.99849925,0.46092247,0.38964725,0.03546648,0.00382622,0.28561153,0.09091777,0.00789116
-2.99249625,0.50043670,0.41333390,0.03796639,0.00468689,0.31234648,0.10019673,0.00853194
-2.98649325,0.54759363,0.44325141,0.04103824,0.00571033,0.34374906,0.11128532,0.00926868
-2.98049025,0.60233039,0.47929496,0.04467444,0.00691934,0.37972517,0.12424124,0.01009489
-2.97448724,0.66445769,0.52125129,0.04885862,0.00833795,0.42009419,0.13909626,0.01100207
-2.96848424,0.73365324,0.56879611,0.05356540,0.00999103,0.46458438,0.15585270,0.01197974
-2.96248124,0.80945690,0.62149300,0.05876035,0.01190371,0.51282986,0.17448004,0.01301563
-2.95647824,0.89126807,0.67879419,0.06439998,0.01410072,0.56436947,0.19491183,0.01409577
-2.95047524,0.97834599,0.74004350,0.07043200,0.01660552,0.61864805,0.21704314,0.01520478
-2.94447224,1.06981335,0.80448199,0.07679560,0.01943942,0.67502046,0.24072873,0.01632610
-2.93846923,1.16466366,0.87125649,0.08342211,0.02262046,0.73275873,0.26578200,0.01744233
-2.93246623,1.26177272,0.93943124,0.09023572,0.02616232,0.79106238,0.29197517,0.01853563
-2.92646323,1.35991426,1.00800267,0.09715454,0.03007309,0.84907204,0.31904063,0.01958806
-2.92046023,1.45777981,1.07591724,0.10409172,0.03435407,0.90588613,0.34667362,0.02058203
-2.91445723,1.55400234,1.14209214,0.11095695,0.03899867,0.96058039,0.37453639,0.02150073
-2.90845423,1.64718345,1.20543826,0.11765796,0.04399134,1.01222967,0.40226377,0.02232852
-2.90245123,1.73592331,1.26488505,0.12410226,0.04930672,1.05993143,0.42947007,0.02305134
-2.89644822,1.81885260,1.31940634,0.13019897,0.05490901,1.10283011,0.45575725,0.02365706
-2.89044522,1.89466546,1.36804644,0.13586064,0.06075164,1.14014152,0.48072410,0.02413577
-2.88444222,1.96215238,1.40994558,0.14100515,0.06677733,1.17117632,0.50397622,0.02448001
-2.87843922,2.02023202,1.44436368,0.14555749,0.07291848,1.19536174,0.52513642,0.02468499
-2.87243622,2.06798076,1.47070174,0.14945152,0.07909807,1.21226048,0.54385523,0.02474861
-2.86643322,2.10465899,1.48851983,0.15263153,0.08523090,1.22158614,0.55982116,0.02467152
-2.86043022,2.12973315,1.49755113,0.15505358,0.09122538,1.22321449,0.57277026,0.02445708
-2.85442721,2.14289285,1.49771138,0.15668671,0.09698555,1.21718994,0.58249469,0.02411118
-2.84842421,2.14406225,1.48910335,0.15751380,0.10241360,1.20372718,0.58884987,0.02364207
-2.84242121,2.13340550,1.47201629,0.15753219,0.10741249,1.18320754,0.59176002,0.02306017
-2.83641821,2.11132586,1.44692011,0.15675394,0.11188882,1.15617053,0.59122177,0.02237769
-2.83041521,2.07845869,1.41445492,0.15520587,0.11575572,1.12330059,0.58730578,0.02160841
-2.82441221,2.03565837,1.37541585,0.15292917,0.11893559,1.08540978,0.58015624,0.02076730
-2.81840920,1.98397972,1.33073413,0.14997877,0.12136274,1.04341685,0.56998819,0.01987021
-2.81240620,1.92465444,1.28145483,0.14642236,0.12298559,0.99832363,0.55708299,0.01893353
-2.80640320,1.85906323,1.22871217,0.14233914,0.12376854,0.95118933,0.54178179,0.01797388
-2.80040020,1.78870452,1.17370307,0.13781830,0.12369320,0.90310394,0.52447753,0.01700784
-2.79439720,1.71516067,1.11765985,0.13295722,0.12275914,0.85516114,0.50560554,0.01605166
-2.78839420,1.64006235,1.06182282,0.12785949,0.12098394,0.80843193,0.48563312,0.01512103
-2.78239120,1.56505231,1.00741340,0.12263278,0.11840264,0.76393928,0.46504853,0.01423084
-2.77638819,1.49174915,0.95560847,0.11738653,0.11506655,0.72263481,0.44434952,0.01339507
-2.77038519,1.42171196,0.90751643,0.11222960,0.11104157,0.68537763,0.42403195,0.01262655
-2.76438219,1.35640675,0.86415537,0.10726783,0.10640596,0.65291598,0.40457868,0.01193689
-2.75837919,1.29717506,0.82643377,0.10260171,0.10124779,0.62587187,0.38644896,0.01133634
-2.75237619,1.24520561,0.79513376,0.09832404,0.09566216,0.60472891,0.37006868,0.01083368
-2.74637319,1.20150942,0.77089729,0.09451778,0.08974821,0.58982345,0.35582153,0.01043620
-2.74037019,1.16689882,0.75421523,0.09125407,0.08360625,0.58133909,0.34404131,0.01014954
-2.73436718,1.14197085,0.74541929,0.08859048,0.07733490,0.57930463,0.33500545,0.00997774
-2.72836418,1.12709529,0.74467713,0.08656963,0.07102855,0.58359534,0.32892975,0.00992310
-2.72236118,1.12240764,0.75199023,0.08521804,0.06477510,0.59393754,0.32596454,0.00998623
-2.71635818,1.12780724,0.76719486,0.08454548,0.05865406,0.60991651,0.32619205,0.01016599
-2.71035518,1.14296062,0.78996599,0.08454467,0.05273518,0.63098739,0.32962520,0.01045947
-2.70435218,1.16731011,0.81982414,0.08519141,0.04707744,0.65648922,0.33620765,0.01086206
-2.69834917,1.20008772,0.85614514,0.08644525,0.04172853,0.68566164,0.34581518,0.01136747
-2.69234617,1.24033400,0.89817279,0.08825047,0.03672480,0.71766416,0.35825836,0.01196776
-2.68634317,1.28692168,0.94503421,0.09053763,0.03209155,0.75159751,0.37328642,0.01265347
-2.68034017,1.33858360,0.99575793,0.09322540,0.02784362,0.78652674,0.39059238,0.01341371
-2.67433717,1.39394433,1.04929425,0.09622283,0.02398637,0.82150549,0.40981940,0.01423634
-2.66833417,1.45155487,1.10453782,0.09943185,0.02051676,0.85560077,0.43056813,0.01510811
-2.66233117,1.50992957,1.16035183,0.10275008,0.01742454,0.88791758,0.45240526,0.01601493
-2.65632816,1.56758428,1.21559363,0.10607369,0.01469365,0.91762276,0.47487287,0.01694205
-2.65032516,1.62307485,1.26914095,0.10930041,0.01230343,0.94396704,0.49749871,0.01787438
-2.64432216,1.67503480,1.31991840,0.11233249,0.01022996,0.96630491,0.51980699,0.01879678
-2.63831916,1.72221130,1.36692345,0.11507949,0.00844717,0.98411133,0.54132972,0.01969437
-2.63231616,1.76349828,1.40925132,0.11746102,0.00692796,0.99699489,0.56161817,0.02055293
-2.62631316,1.79796585,1.44611818,0.11940903,0.00564506,1.00470688,0.58025424,0.02135917
-2.62031016,1.82488526,1.47688187,0.12086991,0.00457183,1.00714613,0.59686157,0.02210121
-2.61430715,1.84374861,1.50105989,0.12180611,0.00368288,1.00435931,0.61111586,0.02276884
-2.60830415,1.85428305,1.51834381,0.12219739,0.00295453,0.99653693,0.62275427,0.02335396
-2.60230115,1.85645896,1.52861007,0.12204155,0.00236516,0.98400528,0.63158356,0.02385087
