energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-5.71785893,1.63430610,0.07462054,0.09693964,0.73500315,0.15327930,0.54849366,0.30304904,0.77205367,0.00000000
-5.71185593,1.61105042,0.07520552,0.09457148,0.71543262,0.15150199,0.53888065,0.30132357,0.76193281,0.00000000
-5.70585293,1.58046371,0.07567504,0.09174786,0.69284980,0.14929034,0.52708492,0.29794515,0.74786532,0.00000000
-5.69984992,1.54307312,0.07603934,0.08850806,0.66758845,0.14669414,0.51329514,0.29298131,0.73007715,0.00000000
-5.69384692,1.49950384,0.07630714,0.08489752,0.64001338,0.14376495,0.49772225,0.28652832,0.70885712,0.00000000
-5.68784392,1.45046125,0.07648523,0.08096671,0.61051151,0.14055446,0.48059393,0.27870817,0.68454867,0.00000000
-5.68184092,1.39671139,0.07657804,0.07676993,0.57948291,0.13711301,0.46214896,0.26966477,0.65754015,0.00000000
-5.67583792,1.33906054,0.07658742,0.07236404,0.54733174,0.13348832,0.44263174,0.25955944,0.62825389,0.00000000
-5.66983492,1.27833438,0.07651259,0.06780713,0.51445757,0.12972436,0.42228690,0.24856600,0.59713465,0.00000000
-5.66383192,1.21535773,0.07635021,0.06315719,0.48124719,0.12586061,0.40135436,0.23686567,0.56463774,0.00000000
-5.65782891,1.15093520,0.07609458,0.05847085,0.44806723,0.12193137,0.38006485,0.22464188,0.53121730,0.00000000
-5.65182591,1.08583366,0.07573797,0.05380218,0.41525762,0.11796547,0.35863590,0.21207529,0.49731514,0.00000000
-5.64582291,1.02076692,0.07527106,0.04920161,0.38312618,0.11398618,0.33726859,0.19933915,0.46335064,0.00000000
-5.63981991,0.95638305,0.07468341,0.04471503,0.35194441,0.11001130,0.31614489,0.18659533,0.42971191,0.00000000
-5.63381691,0.89325474,0.07396406,0.04038304,0.32194450,0.10605349,0.29542585,0.17399086,0.39674852,0.00000000
-5.62781391,0.83187278,0.07310207,0.03624042,0.29331763,0.10212077,0.27525034,0.16165545,0.36476604,0.00000000
-5.62181091,0.77264275,0.07208717,0.03231580,0.26621360,0.09821717,0.25573472,0.14969965,0.33402244,0.00000000
-5.61580790,0.71588478,0.07091029,0.02863148,0.24074152,0.09434350,0.23697298,0.13821407,0.30472640,0.00000000
-5.60980490,0.66183625,0.06956417,0.02520357,0.21697170,0.09049815,0.21903763,0.12726926,0.27703733,0.00000000
-5.60380190,0.61065693,0.06804377,0.02204213,0.19493839,0.08667795,0.20198106,0.11691644,0.25106715,0.00000000
-5.59779890,0.56243635,0.06634677,0.01915165,0.17464330,0.08287909,0.18583742,0.10718886,0.22688345,0.00000000
-5.59179590,0.51720281,0.06447386,0.01653152,0.15605973,0.07909789,0.17062474,0.09810380,0.20451389,0.00000000
-5.58579290,0.47493348,0.06242900,0.01417665,0.13913704,0.07533160,0.15634742,0.08966484,0.18395146,0.00000000
-5.57978989,0.43556527,0.06021951,0.01207817,0.12380533,0.07157907,0.14299880,0.08186460,0.16516038,0.00000000
-5.57378689,0.39900586,0.05785615,0.01022412,0.10998011,0.06784131,0.13056383,0.07468751,0.14808239,0.00000000
-5.56778389,0.36514447,0.05535296,0.00860022,0.09756681,0.06412190,0.11902171,0.06811274,0.13264300,0.00000000
-5.56178089,0.33386216,0.05272710,0.00719050,0.08646504,0.06042727,0.10834839,0.06211701,0.11875774,0.00000000
-5.55577789,0.30504114,0.04999850,0.00597807,0.07657241,0.05676688,0.09851903,0.05667730,0.10633793,0.00000000
-5.54977489,0.27857316,0.04718949,0.00494561,0.06778787,0.05315318,0.08951012,0.05177336,0.09529605,0.00000000
-5.54377189,0.25436670,0.04432428,0.00407601,0.06001458,0.04960148,0.08130148,0.04739005,0.08555051,0.00000000
-5.53776888,0.23235299,0.04142844,0.00335277,0.05316216,0.04612975,0.07387797,0.04351934,0.07702978,0.00000000
-5.53176588,0.21249082,0.03852832,0.00276041,0.04714852,0.04275830,0.06723096,0.04016220,0.06967586,0.00000000
-5.52576288,0.19477041,0.03565049,0.00228478,0.04190107,0.03950937,0.06135954,0.03733013,0.06344713,0.00000000
-5.51975988,0.17921611,0.03282107,0.00191327,0.03735757,0.03640670,0.05627150,0.03504661,0.05832054,0.00000000
-5.51375688,0.16588843,0.03006528,0.00163497,0.03346656,0.03347515,0.05198404,0.03334826,0.05429329,0.00000000
-5.50775388,0.15488522,0.02740689,0.00144079,0.03018741,0.03074023,0.04852424,0.03228589,0.05138390,0.00000000
-5.50175088,0.14634220,0.02486779,0.00132347,0.02749017,0.02822772,0.04592930,0.03192533,0.04963287,0.00000000
-5.49574787,0.14043287,0.02246766,0.00127759,0.02535511,0.02596329,0.04424651,0.03234808,0.04910279,0.00000000
-5.48974487,0.13736789,0.02022374,0.00129951,0.02377221,0.02397222,0.04353290,0.03365184,0.04987805,0.00000000
-5.48374187,0.13739372,0.01815062,0.00138732,0.02274041,0.02227913,0.04385467,0.03595061,0.05206402,0.00000000
-5.47773887,0.14079057,0.01626023,0.00154065,0.02226682,0.02090771,0.04528622,0.03937465,0.05578579,0.00000000
-5.47173587,0.14786961,0.01456183,0.00176064,0.02236590,0.01988060,0.04790891,0.04406994,0.06118633,0.00000000
-5.46573287,0.15896905,0.01306214,0.00204969,0.02305849,0.01921915,0.05180934,0.05019717,0.06842411,0.00000000
-5.45972986,0.17444929,0.01176552,0.00241135,0.02437088,0.01894331,0.05707739,0.05793019,0.07767006,0.00000000
-5.45372686,0.19468673,0.01067414,0.00285012,0.02633385,0.01907141,0.06380380,0.06745379,0.08910397,0.00000000
-5.44772386,0.22006638,0.00978830,0.00337125,0.02898162,0.01961996,0.07207746,0.07896071,0.10291013,0.00000000
-5.44172086,0.25097305,0.00910666,0.00398057,0.03235087,0.02060348,0.08198246,0.09264791,0.11927248,0.00000000
-5.43571786,0.28778136,0.00862656,0.00468429,0.03647973,0.02203413,0.09359495,0.10871199,0.13836909,0.00000000
-5.42971486,0.33084456,0.00834422,0.00548880,0.04140679,0.02392153,0.10697990,0.12734383,0.16036625,0.00000000
-5.42371186,0.38048250,0.00825509,0.00640050,0.04717018,0.02627232,0.12218801,0.14872249,0.18541228,0.00000000
-5.41770885,0.43696901,0.00835396,0.00742567,0.05380669,0.02908991,0.13925288,0.17300846,0.21363115,0.00000000
-5.41170585,0.50051915,0.00863523,0.00857029,0.06135110,0.03237413,0.15818854,0.20033648,0.24511636,0.00000000
-5.40570285,0.57127688,0.00909302,0.00983995,0.06983554,0.03612091,0.17898769,0.23080813,0.27992510,0.00000000
-5.39969985,0.64930359,0.00972129,0.01123978,0.07928909,0.04032208,0.20162063,0.26448440,0.31807321,0.00000000
-5.39369685,0.73456816,0.01051390,0.01277440,0.08973756,0.04496520,0.22603520,0.30137863,0.35953099,0.00000000
-5.38769385,0.82693908,0.01146467,0.01444787,0.10120344,0.05003351,0.25215764,0.34145010,0.40422032,0.00000000
-5.38169085,0.92617914,0.01256735,0.01626380,0.11370605,0.05550599,0.27989461,0.38459867,0.45201322,0.00000000
-5.37568784,1.03194314,0.01381564,0.01822529,0.12726185,0.06135756,0.30913613,0.43066072,0.50273197,0.00000000
-5.36968484,1.14377876,0.01520312,0.02033508,0.14188485,0.06755941,0.33975958,0.47940678,0.55615097,0.00000000
-5.36368184,1.26113101,0.01672317,0.02259557,0.15758703,0.07407938,0.37163433,0.53054112,0.61200030,0.00000000
-5.35767884,1.38334982,0.01836890,0.02500891,0.17437876,0.08088255,0.40462689,0.58370343,0.66997084,0.00000000
-5.35167584,1.50970091,0.02013302,0.02757703,0.19226902,0.08793180,0.43860631,0.63847270,0.72972075,0.00000000
-5.34567284,1.63937915,0.02200773,0.03030165,0.21126540,0.09518839,0.47344924,0.69437344,0.79088309,0.00000000
-5.33966983,1.77152411,0.02398456,0.03318421,0.23137367,0.10261264,0.50904446,0.75088393,0.85307405,0.00000000
-5.33366683,1.90523676,0.02605427,0.03622579,0.25259700,0.11016437,0.54529636,0.80744649,0.91590152,0.00000000
-5.32766383,2.03959673,0.02820665,0.03942684,0.27493453,0.11780344,0.58212709,0.86347927,0.97897332,0.00000000
-5.32166083,2.17367906,0.03043040,0.04278694,0.29837943,0.12548997,0.61947687,0.91838930,1.04190477,0.00000000
-5.31565783,2.30656965,0.03271301,0.04630439,0.32291637,0.13318455,0.65730251,0.97158624,1.10432510,0.00000000
-5.30965483,2.43737865,0.03504060,0.04997575,0.34851840,0.14084822,0.69557383,1.02249625,1.16588232,0.00000000
-5.30365183,2.56525109,0.03739785,0.05379532,0.37514346,0.14844222,0.73426802,1.07057550,1.22624615,0.00000000
-5.29764882,2.68937439,0.03976797,0.05775451,0.40273045,0.15592774,0.77336228,1.11532273,1.28510915,0.00000000
-5.29164582,2.80898251,0.04213269,0.06184129,0.43119536,0.16326538,0.81282491,1.15629030,1.34218574,0.00000000
-5.28564282,2.92335679,0.04447232,0.06603957,0.46042734,0.17041473,0.85260536,1.19309345,1.39720938,0.00000000
-5.27963982,3.03182390,0.04676590,0.07032869,0.49028525,0.17733372,0.89262393,1.22541721,1.44992829,0.00000000
-5.27363682,3.13375134,0.04899139,0.07468298,0.52059487,0.18397828,0.93276167,1.25302095,1.50009995,0.00000000
-5.26763382,3.22854139,0.05112598,0.07907145,0.55114700,0.19030186,0.97285134,1.27574028,1.54748507,0.00000000
-5.26163082,3.31562439,0.05314646,0.08345773,0.58169681,0.19625535,1.01267004,1.29348661,1.59184164,0.00000000
-5.25562781,3.39445225,0.05502960,0.08780013,0.61196462,0.20178713,1.05193433,1.30624416,1.63291949,0.00000000
-5.24962481,3.46449342,0.05675268,0.09205202,0.64163824,0.20684340,1.09029827,1.31406510,1.67045630,0.00000000
-5.24362181,3.52522996,0.05829401,0.09616246,0.67037702,0.21136883,1.12735500,1.31706289,1.70417525,0.00000000
-5.23761881,3.57615756,0.05963345,0.10007700,0.69781762,0.21530758,1.16264187,1.31540438,1.73378504,0.00000000
-5.23161581,3.61678910,0.06075295,0.10373886,0.72358128,0.21860445,1.19564941,1.30930111,1.75898226,0.00000000
-5.22561281,3.64666169,0.06163710,0.10709023,0.74728265,0.22120644,1.22583375,1.29900026,1.77945648,0.00000000
-5.21960980,3.66534745,0.06227355,0.11007378,0.76853964,0.22306437,1.25263213,1.28477568,1.79489771,0.00000000
-5.21360680,3.67246724,0.06265342,0.11263433,0.78698408,0.22413465,1.27548097,1.26691943,1.80500609,0.00000000
-5.20760380,3.66770687,0.06277157,0.11472049,0.80227280,0.22438107,1.29383547,1.24573403,1.80950329,0.00000000
-5.20160080,3.65083487,0.06262680,0.11628637,0.81409846,0.22377651,1.30719007,1.22152581,1.80814495,0.00000000
-5.19559780,3.62172038,0.06222192,0.11729319,0.82219992,0.22230441,1.31509854,1.19459931,1.80073356,0.00000000
-5.18959480,3.58035040,0.06156369,0.11771067,0.82637145,0.21996004,1.31719277,1.16525294,1.78713088,0.00000000
-5.18359180,3.52684472,0.06066261,0.11751829,0.82647044,0.21675142,1.31319933,1.13377582,1.76726914,0.00000000
-5.17758879,3.46146776,0.05953269,0.11670616,0.82242321,0.21269981,1.30295281,1.10044566,1.74116045,0.00000000
-5.17158579,3.38463616,0.05819102,0.11527559,0.81422867,0.20783980,1.28640535,1.06552765,1.70890361,0.00000000
-5.16558279,3.29692150,0.05665730,0.11323934,0.80195958,0.20221889,1.26363181,1.02927414,1.67068792,0.00000000
-5.15957979,3.19904769,0.05495339,0.11062138,0.78576138,0.19589671,1.23483032,0.99192488,1.62679382,0.00000000
-5.15357679,3.09188299,0.05310268,0.10745639,0.76584862,0.18894382,1.20031825,0.95370783,1.57759006,0.00000000
-5.14757379,2.97642686,0.05112961,0.10378880,0.74249920,0.18144012,1.16052376,0.91484014,1.52352769,0.00000000
-5.14157079,2.85379221,0.04905912,0.09967159,0.71604655,0.17347303,1.11597343,0.87552937,1.46513103,0.00000000
-5.13556778,2.72518379,0.04691613,0.09516477,0.68687035,0.16513549,1.06727663,0.83597474,1.40298613,0.00000000
-5.12956478,2.59187381,0.04472519,0.09033370,0.65538596,0.15652386,1.01510731,0.79636830,1.33772725,0.00000000
-5.12356178,2.45517579,0.04251006,0.08524726,0.62203311,0.14773578,0.96018433,0.75689607,1.27002211,0.00000000
-5.11755878,2.31641788,0.04029349,0.07997602,0.58726445,0.13886814,0.90325096,0.71773899,1.20055640,0.00000000
-5.11155578,2.17691673,0.03809700,0.07459034,0.55153423,0.13001523,0.84505470,0.67907365,1.13001851,0.00000000
-5.10555278,2.03795298,0.03594079,0.06915872,0.51528761,0.12126708,0.78632810,0.64107293,1.05908486,0.00000000
-5.09954977,1.90074914,0.03384371,0.06374614,0.47895108,0.11270803,0.72777142,0.60390628,0.98840646,0.00000000
-5.09354677,1.76645063,0.03182328,0.05841274,0.44292406,0.10441569,0.67003760,0.56773983,0.91859729,0.00000000
-5.08754377,1.63611030,0.02989578,0.05321271,0.40757210,0.09646010,0.61372006,0.53273617,0.85022453,0.00000000
-5.08154077,1.51067677,0.02807632,0.04819342,0.37322166,0.08890329,0.55934355,0.49905388,0.78380104,0.00000000
-5.07553777,1.39098649,0.02637900,0.04339492,0.34015666,0.08179899,0.50735805,0.46684672,0.71978009,0.00000000
-5.06953477,1.27775928,0.02481702,0.03884962,0.30861651,0.07519272,0.45813574,0.43626247,0.65855222,0.00000000
-5.06353177,1.17159721,0.02340279,0.03458227,0.27879581,0.06912197,0.41197077,0.40744153,0.60044412,0.00000000
-5.05752876,1.07298607,0.02214796,0.03061024,0.25084528,0.06361661,0.36908147,0.38051511,0.54571928,0.00000000
-5.05152576,0.98229915,0.02106354,0.02694390,0.22487391,0.05869940,0.32961466,0.35560332,0.49458014,0.00000000
-5.04552276,0.89980269,0.02015983,0.02358724,0.20095192,0.05438648,0.29365155,0.33281291,0.44717136,0.00000000
-5.03951976,0.82566234,0.01944638,0.02053854,0.17911446,0.05068799,0.26121473,0.31223498,0.40358402,0.00000000
-5.03351676,0.75995044,0.01893193,0.01779120,0.15936569,0.04760859,0.23227592,0.29394267,0.36386029,0.00000000
-5.02751376,0.70265334,0.01862422,0.01533457,0.14168298,0.04514797,0.20676388,0.27798887,0.32799844,0.00000000
-5.02151076,0.65367868,0.01852982,0.01315472,0.12602123,0.04330123,0.18457221,0.26440418,0.29595779,0.00000000
-5.01550775,0.61286231,0.01865391,0.01123532,0.11231687,0.04205921,0.16556672,0.25319510,0.26766361,0.00000000
-5.00950475,0.57997455,0.01900004,0.00955834,0.10049162,0.04140874,0.14959210,0.24434264,0.24301166,0.00000000
-5.00350175,0.55472589,0.01956980,0.00810475,0.09045585,0.04133271,0.13647775,0.23780137,0.22187234,0.00000000
-4.99749875,0.53677206,0.02036263,0.00685508,0.08211142,0.04181014,0.12604263,0.23349899,0.20409436,0.00000000
-4.99149575,0.52571838,0.02137543,0.00578996,0.07535409,0.04281608,0.11809918,0.23133648,0.18950802,0.00000000
-4.98549275,0.52112368,0.02260237,0.00489052,0.07007537,0.04432152,0.11245626,0.23118881,0.17792792,0.00000000
-4.97948974,0.52250385,0.02403457,0.00413868,0.06616403,0.04629326,0.10892123,0.23290623,0.16915539,0.00000000
-4.97348674,0.52933515,0.02565995,0.00351744,0.06350709,0.04869367,0.10730127,0.23631609,0.16298046,0.00000000
-4.96748374,0.54105753,0.02746299,0.00301101,0.06199061,0.05148062,0.10740412,0.24122521,0.15918367,0.00000000
-4.96148074,0.55707809,0.02942468,0.00260490,0.06150016,0.05460736,0.10903829,0.24742265,0.15753760,0.00000000
-4.95547774,0.57677500,0.03152245,0.00228603,0.06192120,0.05802248,0.11201309,0.25468297,0.15780847,0.00000000
-4.94947474,0.59950196,0.03373028,0.00204268,0.06313930,0.06167008,0.11613849,0.26276968,0.15975760,0.00000000
-4.94347174,0.62459345,0.03601884,0.00186449,0.06504053,0.06548995,0.12122506,0.27143916,0.16314313,0.00000000
-4.93746873,0.65137089,0.03835582,0.00174244,0.06751183,0.06941808,0.12708404,0.28044465,0.16772186,0.00000000
-4.93146573,0.67914990,0.04070630,0.00166878,0.07044156,0.07338722,0.13352781,0.28954046,0.17325136,0.00000000
-4.92546273,0.70724854,0.04303335,0.00163700,0.07372029,0.07732775,0.14037068,0.29848631,0.17949244,0.00000000
-4.91945973,0.73499683,0.04529869,0.00164174,0.07724184,0.08116869,0.14743016,0.30705167,0.18621186,0.00000000
-4.91345673,0.76174711,0.04746351,0.00167878,0.08090443,0.08483896,0.15452866,0.31502010,0.19318546,0.00000000
-4.90745373,0.78688539,0.04948937,0.00174499,0.08461221,0.08826877,0.16149568,0.32219354,0.20020149,0.00000000
-4.90145073,0.80984328,0.05133922,0.00183826,0.08827685,0.09139122,0.16817033,0.32839640,0.20706415,0.00000000
-4.89544772,0.83011016,0.05297845,0.00195752,0.09181934,0.09414394,0.17440417,0.33347938,0.21359727,0.00000000
-4.88944472,0.84724528,0.05437601,0.00210268,0.09517175,0.09647084,0.18006414,0.33732307,0.21964791,0.00000000
-4.88344172,0.86088930,0.05550550,0.00227461,0.09827900,0.09832378,0.18503558,0.33984089,0.22508976,0.00000000
-4.87743872,0.87077476,0.05634618,0.00247510,0.10110052,0.09966422,0.18922508,0.34098168,0.22982623,0.00000000
-4.87143572,0.87673491,0.05688395,0.00270682,0.10361164,0.10046467,0.19256292,0.34073149,0.23379300,0.00000000
-4.86543272,0.87871064,0.05711214,0.00297330,0.10580464,0.10070998,0.19500516,0.33911465,0.23695986,0.00000000
-4.85942971,0.87675482,0.05703219,0.00327880,0.10768945,0.10039827,0.19653498,0.33619401,0.23933178,0.00000000
-4.85342671,0.87103385,0.05665406,0.00362828,0.10929382,0.09954156,0.19716336,0.33207026,0.24094897,0.00000000
-4.84742371,0.86182628,0.05599645,0.00402728,0.11066300,0.09816606,0.19692891,0.32688036,0.24188608,0.00000000
-4.84142071,0.84951807,0.05508680,0.00448180,0.11185886,0.09631199,0.19589677,0.32079504,0.24225019,0.00000000
-4.83541771,0.83459498,0.05396093,0.00499812,0.11295846,0.09403302,0.19415671,0.31401548,0.24217800,0.00000000
-4.82941471,0.81763180,0.05266256,0.00558268,0.11405207,0.09139528,0.19182038,0.30676922,0.24183196,0.00000000
-4.82341171,0.79927908,0.05124246,0.00624189,0.11524077,0.08847599,0.18901780,0.29930544,0.24139569,0.00000000
-4.81740870,0.78024763,0.04975745,0.00698193,0.11663358,0.08536175,0.18589324,0.29188983,0.24106876,0.00000000
-4.81140570,0.76129134,0.04826912,0.00780854,0.11834429,0.08214648,0.18260073,0.28479915,0.24106102,0.00000000
-4.80540270,0.74318888,0.04684241,0.00872683,0.12048808,0.07892917,0.17929919,0.27831574,0.24158679,0.00000000
-4.79939970,0.72672500,0.04554406,0.00974108,0.12317798,0.07581138,0.17614753,0.27272222,0.24285900,0.00000000
-4.79339670,0.71267189,0.04444087,0.01085453,0.12652135,0.07289469,0.17329986,0.26829639,0.24508367,0.00000000
-4.78739370,0.70177137,0.04359797,0.01206921,0.13061645,0.07027802,0.17090102,0.26530679,0.24845474,0.00000000
-4.78139070,0.69471818,0.04307699,0.01338576,0.13554915,0.06805509,0.16908245,0.26400872,0.25314961,0.00000000
-4.77538769,0.69214510,0.04293425,0.01480329,0.14138993,0.06631182,0.16795877,0.26464106,0.25932533,0.00000000
-4.76938469,0.69460992,0.04321905,0.01631930,0.14819128,0.06512399,0.16762495,0.26742382,0.26711572,0.00000000
-4.76338169,0.70258467,0.04397194,0.01792950,0.15598538,0.06455501,0.16815421,0.27255633,0.27662923,0.00000000
-4.75737869,0.71644724,0.04522326,0.01962783,0.16478234,0.06465407,0.16959669,0.28021622,0.28794774,0.00000000
-4.75137569,0.73647518,0.04699172,0.02140641,0.17456889,0.06545442,0.17197890,0.29055881,0.30112611,0.00000000
-4.74537269,0.76284195,0.04928332,0.02325552,0.18530755,0.06697217,0.17530379,0.30371700,0.31619233,0.00000000
-4.73936968,0.79561518,0.05209044,0.02516365,0.19693637,0.06920536,0.17955149,0.31980133,0.33314829,0.00000000
-4.73336668,0.83475693,0.05539136,0.02711760,0.20936925,0.07213350,0.18468065,0.33890009,0.35197095,0.00000000
-4.72736368,0.88012575,0.05915002,0.02910257,0.22249673,0.07571759,0.19063009,0.36107932,0.37261371,0.00000000
-4.72136068,0.93148026,0.06331627,0.03110229,0.23618741,0.07990056,0.19732099,0.38638247,0.39500785,0.00000000
-4.71535768,0.98848406,0.06782647,0.03309925,0.25028991,0.08460832,0.20465916,0.41482962,0.41906406,0.00000000
-4.70935468,1.05071192,0.07260459,0.03507493,0.26463540,0.08975114,0.21253762,0.44641615,0.44467371,0.00000000
-4.70335168,1.11765684,0.07756369,0.03701003,0.27904064,0.09522574,0.22083919,0.48111084,0.47170995,0.00000000
-4.69734867,1.18873808,0.08260786,0.03888480,0.29331153,0.10091764,0.22943915,0.51885332,0.50002863,0.00000000
-4.69134567,1.26330991,0.08763459,0.04067944,0.30724714,0.10670408,0.23820789,0.55955105,0.52946896,0.00000000
-4.68534267,1.34067105,0.09253736,0.04237442,0.32064414,0.11245721,0.24701354,0.60307589,0.55985395,0.00000000
-4.67933967,1.42007464,0.09720862,0.04395093,0.33330153,0.11804758,0.25572446,0.64926042,0.59099082,0.00000000
-4.67333667,1.50073876,0.10154286,0.04539137,0.34502558,0.12334783,0.26421178,0.69789433,0.62267142,0.00000000
-4.66733367,1.58185741,0.10543976,0.04667976,0.35563496,0.12823633,0.27235172,0.74872109,0.65467277,0.00000000
-4.66133067,1.66261185,0.10880733,0.04780228,0.36496570,0.13260088,0.28002800,0.80143531,0.68675791,0.00000000
-4.65532766,1.74218228,0.11156479,0.04874773,0.37287612,0.13634212,0.28713399,0.85568094,0.71867724,0.00000000
-4.64932466,1.81975981,0.11364522,0.04950799,0.37925133,0.13937659,0.29357494,0.91105088,0.75017039,0.00000000
-4.64332166,1.89455863,0.11499782,0.05007851,0.38400734,0.14163942,0.29927000,0.96708812,0.78096888,0.00000000
