energy_ev,total_up,Hg_p_up,Hg_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.64582291,2.13376830,2.04666895,0.29548617,0.62580961,0.00427705,0.48270727,0.00000000
-5.63981991,2.11187932,2.00883200,0.29144652,0.61396187,0.00428668,0.47981508,0.00000000
-5.63381691,2.08398047,1.96298875,0.28651872,0.59943981,0.00428826,0.47615578,0.00000000
-5.62781391,2.05111391,1.91037482,0.28085983,0.58258348,0.00428322,0.47197744,0.00000000
-5.62181091,2.01438419,1.85233034,0.27463713,0.56376824,0.00427299,0.46753376,0.00000000
-5.61580790,1.97491022,1.79024867,0.26802118,0.54339090,0.00425893,0.46307178,0.00000000
-5.60980490,1.93377742,1.72552443,0.26117879,0.52185558,0.00424223,0.45881981,0.00000000
-5.60380190,1.89199259,1.65950320,0.25426639,0.49956004,0.00422389,0.45497616,0.00000000
-5.59779890,1.85044392,1.59343534,0.24742398,0.47688289,0.00420462,0.45169919,0.00000000
-5.59179590,1.80986784,1.52843590,0.24077014,0.45417250,0.00418482,0.44909944,0.00000000
-5.58579290,1.77082467,1.46545242,0.23439814,0.43173784,0.00416455,0.44723401,0.00000000
-5.57978989,1.73368384,1.40524180,0.22837345,0.40984163,0.00414358,0.44610377,0.00000000
-5.57378689,1.69861929,1.34835695,0.22273275,0.38869597,0.00412131,0.44565334,0.00000000
-5.56778389,1.66561505,1.29514343,0.21748424,0.36846060,0.00409691,0.44577405,0.00000000
-5.56178089,1.63448035,1.24574576,0.21260954,0.34924341,0.00406931,0.44630956,0.00000000
-5.55577789,1.60487313,1.20012248,0.20806667,0.33110333,0.00403729,0.44706397,0.00000000
-5.54977489,1.57633048,1.15806885,0.20379411,0.31405502,0.00399952,0.44781193,0.00000000
-5.54377189,1.54830411,1.11924556,0.19971573,0.29807510,0.00395472,0.44831027,0.00000000
-5.53776888,1.52019891,1.08321169,0.19574606,0.28310943,0.00390163,0.44831044,0.00000000
-5.53176588,1.49141229,1.04945995,0.19179595,0.26908107,0.00383917,0.44757134,0.00000000
-5.52576288,1.46137244,1.01745242,0.18777797,0.25589832,0.00376649,0.44587159,0.00000000
-5.51975988,1.42957334,0.98665484,0.18361159,0.24346256,0.00368298,0.44302084,0.00000000
-5.51375688,1.39560505,0.95656790,0.17922765,0.23167547,0.00358837,0.43886956,0.00000000
-5.50775388,1.35917770,0.92675416,0.17457204,0.22044528,0.00348272,0.43331665,0.00000000
-5.50175088,1.32013836,0.89685942,0.16960847,0.20969191,0.00336646,0.42631478,0.00000000
-5.49574787,1.27848018,0.86662798,0.16432011,0.19935073,0.00324034,0.41787299,0.00000000
-5.48974487,1.23434351,0.83591134,0.15871023,0.18937499,0.00310545,0.40805672,0.00000000
-5.48374187,1.18800958,0.80467036,0.15280169,0.17973687,0.00296315,0.39698502,0.00000000
-5.47773887,1.13988700,0.77297124,0.14663550,0.17042716,0.00281506,0.38482548,0.00000000
-5.47173587,1.09049237,0.74097586,0.14026856,0.16145389,0.00266294,0.37178681,0.00000000
-5.46573287,1.04042590,0.70892750,0.13377056,0.15283984,0.00250870,0.35810981,0.00000000
-5.45972986,0.99034371,0.67713279,0.12722055,0.14461940,0.00235428,0.34405692,0.00000000
-5.45372686,0.94092807,0.64594119,0.12070301,0.13683479,0.00220159,0.32990107,0.00000000
-5.44772386,0.89285716,0.61572315,0.11430393,0.12953211,0.00205248,0.31591426,0.00000000
-5.44172086,0.84677586,0.58684808,0.10810691,0.12275721,0.00190864,0.30235646,0.00000000
-5.43571786,0.80326876,0.55966341,0.10218955,0.11655183,0.00177157,0.28946523,0.00000000
-5.42971486,0.76283659,0.53447554,0.09662021,0.11095008,0.00164253,0.27744668,0.00000000
-5.42371186,0.72587715,0.51153365,0.09145539,0.10597542,0.00152255,0.26646791,0.00000000
-5.41770885,0.69267106,0.49101694,0.08673768,0.10163835,0.00141234,0.25665138,0.00000000
-5.41170585,0.66337322,0.47302580,0.08249444,0.09793480,0.00131233,0.24807138,0.00000000
-5.40570285,0.63800967,0.45757711,0.07873719,0.09484538,0.00122267,0.24075256,0.00000000
-5.39969985,0.61648009,0.44460367,0.07546174,0.09233535,0.00114325,0.23467064,0.00000000
-5.39369685,0.59856542,0.43395762,0.07264892,0.09035541,0.00107368,0.22975507,0.00000000
-5.38769385,0.58394004,0.42541747,0.07026599,0.08884315,0.00101337,0.22589361,0.00000000
-5.38169085,0.57218794,0.41869830,0.06826846,0.08772518,0.00096155,0.22293839,0.00000000
-5.37568784,0.56282182,0.41346437,0.06660239,0.08691958,0.00091730,0.22071315,0.00000000
-5.36968484,0.55530431,0.40934370,0.06520690,0.08633894,0.00087959,0.21902152,0.00000000
-5.36368184,0.54907027,0.40594356,0.06401689,0.08589333,0.00084733,0.21765555,0.00000000
-5.35767884,0.54354925,0.40286646,0.06296570,0.08549358,0.00081942,0.21640457,0.00000000
-5.35167584,0.53818700,0.39972559,0.06198781,0.08505426,0.00079478,0.21506356,0.00000000
-5.34567284,0.53246546,0.39615938,0.06102118,0.08449659,0.00077238,0.21344109,0.00000000
-5.33966983,0.52592020,0.39184425,0.06000947,0.08375092,0.00075128,0.21136617,0.00000000
-5.33366683,0.51815491,0.38650545,0.05890377,0.08275884,0.00073064,0.20869410,0.00000000
-5.32766383,0.50885244,0.37992530,0.05766403,0.08147476,0.00070975,0.20531080,0.00000000
-5.32166083,0.49778220,0.37194892,0.05625995,0.07986692,0.00068804,0.20113589,0.00000000
-5.31565783,0.48480379,0.36248718,0.05467152,0.07791791,0.00066509,0.19612415,0.00000000
-5.30965483,0.46986702,0.35151700,0.05288907,0.07562459,0.00064062,0.19026556,0.00000000
-5.30365183,0.45300854,0.33907924,0.05091294,0.07299753,0.00061450,0.18358410,0.00000000
-5.29764882,0.43434560,0.32527440,0.04875279,0.07005999,0.00058671,0.17613519,0.00000000
-5.29164582,0.41406734,0.31025655,0.04642664,0.06684660,0.00055737,0.16800235,0.00000000
-5.28564282,0.39242428,0.29422596,0.04395970,0.06340166,0.00052668,0.15929296,0.00000000
-5.27963982,0.36971663,0.27742089,0.04138300,0.05977743,0.00049494,0.15013363,0.00000000
-5.27363682,0.34628211,0.26010892,0.03873203,0.05603219,0.00046251,0.14066530,0.00000000
-5.26763382,0.32248381,0.24257851,0.03604530,0.05222849,0.00042979,0.13103840,0.00000000
-5.26163082,0.29869883,0.22513100,0.03336306,0.04843144,0.00039721,0.12140817,0.00000000
-5.25562781,0.27530787,0.20807343,0.03072610,0.04470724,0.00036523,0.11193053,0.00000000
-5.24962481,0.25268653,0.19171254,0.02817465,0.04112200,0.00033429,0.10275837,0.00000000
-5.24362181,0.23119816,0.17635002,0.02574760,0.03774077,0.00030482,0.09403869,0.00000000
-5.23761881,0.21118867,0.16227901,0.02348183,0.03462704,0.00027725,0.08591024,0.00000000
-5.23161581,0.19298311,0.14978199,0.02141181,0.03184244,0.00025196,0.07850203,0.00000000
-5.22561281,0.17688394,0.13912975,0.01956930,0.02944677,0.00022932,0.07193239,0.00000000
-5.21960980,0.16317079,0.13058126,0.01798334,0.02749828,0.00020967,0.06630860,0.00000000
-5.21360680,0.15210127,0.12438423,0.01668025,0.02605413,0.00019333,0.06172692,0.00000000
-5.20760380,0.14391254,0.12077587,0.01568379,0.02517100,0.00018057,0.05827291,0.00000000
-5.20160080,0.13882321,0.11998367,0.01501537,0.02490565,0.00017169,0.05602187,0.00000000
-5.19559780,0.13703512,0.12222572,0.01469419,0.02531552,0.00016692,0.05503915,0.00000000
-5.18959480,0.13873460,0.12771025,0.01473740,0.02645910,0.00016652,0.05538041,0.00000000
-5.18359180,0.14409287,0.13663417,0.01516015,0.02839619,0.00017072,0.05709141,0.00000000
-5.17758879,0.15326536,0.14918036,0.01597554,0.03118777,0.00017974,0.06020753,0.00000000
-5.17158579,0.16638967,0.16551362,0.01719443,0.03489559,0.00019381,0.06475278,0.00000000
-5.16558279,0.18358217,0.18577521,0.01882514,0.03958142,0.00021314,0.07073835,0.00000000
-5.15957979,0.20493324,0.21007616,0.02087296,0.04530579,0.00023791,0.07816086,0.00000000
-5.15357679,0.23050132,0.23848956,0.02333966,0.05212648,0.00026831,0.08700018,0.00000000
-5.14757379,0.26030612,0.27104212,0.02622276,0.06009657,0.00030446,0.09721717,0.00000000
-5.14157079,0.29432118,0.30770547,0.02951492,0.06926221,0.00034649,0.10875140,0.00000000
-5.13556778,0.33246646,0.34838772,0.03320325,0.07966018,0.00039445,0.12151906,0.00000000
-5.12956478,0.37460128,0.39292588,0.03726868,0.09131528,0.00044832,0.13541134,0.00000000
-5.12356178,0.42051832,0.44107977,0.04168551,0.10423771,0.00050805,0.15029337,0.00000000
-5.11755878,0.46993917,0.49252790,0.04642109,0.11842059,0.00057348,0.16600410,0.00000000
-5.11155578,0.52251187,0.54686602,0.05143576,0.13383758,0.00064435,0.18235710,0.00000000
-5.10555278,0.57781102,0.60360881,0.05668303,0.15044103,0.00072035,0.19914257,0.00000000
-5.09954977,0.63534077,0.66219491,0.06211015,0.16816040,0.00080103,0.21613061,0.00000000
-5.09354677,0.69454077,0.72199565,0.06765889,0.18690143,0.00088585,0.23307566,0.00000000
-5.08754377,0.75479537,0.78232740,0.07326678,0.20654587,0.00097420,0.24972218,0.00000000
-5.08154077,0.81544576,0.84246737,0.07886852,0.22695197,0.00106536,0.26581141,0.00000000
-5.07553777,0.87580491,0.90167246,0.08439778,0.24795576,0.00115853,0.28108894,0.00000000
-5.06953477,0.93517484,0.95920063,0.08978915,0.26937306,0.00125288,0.29531292,0.00000000
-5.06353177,0.99286549,1.01433389,0.09498023,0.29100233,0.00134751,0.30826248,0.00000000
-5.05752876,1.04821476,1.06640213,0.09991382,0.31262809,0.00144151,0.31974616,0.00000000
-5.05152576,1.10060859,1.11480669,0.10454001,0.33402506,0.00153397,0.32960974,0.00000000
-5.04552276,1.14950043,1.15904257,0.10881822,0.35496274,0.00162404,0.33774329,0.00000000
-5.03951976,1.19442914,1.19871826,0.11271887,0.37521033,0.00171088,0.34408697,0.00000000
-5.03351676,1.23503449,1.23357210,0.11622485,0.39454192,0.00179376,0.34863523,0.00000000
-5.02751376,1.27106944,1.26348428,0.11933252,0.41274159,0.00187206,0.35143925,0.00000000
-5.02151076,1.30240866,1.28848375,0.12205214,0.42960848,0.00194526,0.35260726,0.00000000
-5.01550775,1.32905266,1.30874941,0.12440791,0.44496147,0.00201301,0.35230281,0.00000000
-5.00950475,1.35112730,1.32460537,0.12643732,0.45864341,0.00207510,0.35074075,0.00000000
-5.00350175,1.36887849,1.33651020,0.12818996,0.47052464,0.00213150,0.34818124,0.00000000
-4.99749875,1.38266214,1.34504037,0.12972580,0.48050584,0.00218232,0.34492175,0.00000000
-4.99149575,1.39292971,1.35086848,0.13111294,0.48851991,0.00222786,0.34128735,0.00000000
-4.98549275,1.40020979,1.35473691,0.13242490,0.49453293,0.00226852,0.33761975,0.00000000
-4.97948974,1.40508623,1.35742797,0.13373762,0.49854410,0.00230487,0.33426528,0.00000000
-4.97348674,1.40817392,1.35973167,0.13512612,0.50058473,0.00233755,0.33156237,0.00000000
-4.96748374,1.41009284,1.36241243,0.13666121,0.50071617,0.00236730,0.32982898,0.00000000
-4.96148074,1.41144159,1.36617606,0.13840603,0.49902698,0.00239485,0.32935047,0.00000000
-4.95547774,1.41277142,1.37163856,0.14041291,0.49562924,0.00242096,0.33036830,0.00000000
-4.94947474,1.41456185,1.37929789,0.14272047,0.49065426,0.00244632,0.33307017,0.00000000
-4.94347174,1.41719895,1.38951024,0.14535116,0.48424792,0.00247156,0.33758179,0.00000000
-4.93746873,1.42095724,1.40247175,0.14830937,0.47656570,0.00249715,0.34396089,0.00000000
-4.93146573,1.42598612,1.41820663,0.15158019,0.46776776,0.00252342,0.35219352,0.00000000
-4.92546273,1.43230146,1.43656240,0.15512898,0.45801422,0.00255051,0.36219296,0.00000000
-4.91945973,1.43978289,1.45721255,0.15890161,0.44746081,0.00257836,0.37380135,0.00000000
-4.91345673,1.44817707,1.47966672,0.16282564,0.43625520,0.00260667,0.38679397,0.00000000
-4.90745373,1.45710690,1.50328806,0.16681221,0.42453399,0.00263493,0.40088611,0.00000000
-4.90145073,1.46608638,1.52731720,0.17075875,0.41242065,0.00266241,0.41574232,0.00000000
-4.89544772,1.47454067,1.55090181,0.17455221,0.40002430,0.00268821,0.43098766,0.00000000
-4.88944472,1.48183044,1.57313057,0.17807300,0.38743941,0.00271125,0.44622070,0.00000000
-4.88344172,1.48727949,1.59307019,0.18119916,0.37474646,0.00273032,0.46102750,0.00000000
-4.87743872,1.49020453,1.60980357,0.18381078,0.36201318,0.00274417,0.47499629,0.00000000
-4.87143572,1.48994554,1.62246766,0.18579450,0.34929651,0.00275151,0.48773207,0.00000000
-4.86543272,1.48589552,1.63028916,0.18704774,0.33664494,0.00275108,0.49887059,0.00000000
-4.85942971,1.47752803,1.63261633,0.18748260,0.32410103,0.00274174,0.50809108,0.00000000
-4.85342671,1.46442130,1.62894556,0.18702927,0.31170388,0.00272247,0.51512717,0.00000000
-4.84742371,1.44627775,1.61894144,0.18563868,0.29949145,0.00269246,0.51977561,0.00000000
-4.84142071,1.42293787,1.60244929,0.18328440,0.28750237,0.00265113,0.52190222,0.00000000
-4.83541771,1.39438802,1.57949978,0.17996359,0.27577720,0.00259818,0.52144506,0.00000000
-4.82941471,1.36076156,1.55030546,0.17569714,0.26435910,0.00253358,0.51841455,0.00000000
-4.82341171,1.32233364,1.51524936,0.17052880,0.25329366,0.00245760,0.51289057,0.00000000
-4.81740870,1.27950976,1.47486662,0.16452353,0.24262812,0.00237082,0.50501683,0.00000000
-4.81140570,1.23280891,1.42981990,0.15776501,0.23240989,0.00227407,0.49499280,0.00000000
-4.80540270,1.18284227,1.38087013,0.15035265,0.22268462,0.00216842,0.48306358,0.00000000
-4.79939970,1.13028856,1.32884405,0.14239798,0.21349381,0.00205517,0.46950828,0.00000000
-4.79339670,1.07586742,1.27460032,0.13402087,0.20487236,0.00193576,0.45462766,0.00000000
-4.78739370,1.02031220,1.21899575,0.12534555,0.19684605,0.00181176,0.43873136,0.00000000
-4.78139070,0.96434350,1.16285353,0.11649671,0.18942933,0.00168479,0.42212568,0.00000000
-4.77538769,0.90864468,1.10693471,0.10759582,0.18262346,0.00155649,0.40510220,0.00000000
-4.76938469,0.85384051,1.05191435,0.09875783,0.17641530,0.00142845,0.38792800,0.00000000
-4.76338169,0.80047977,0.99836306,0.09008833,0.17077675,0.00130217,0.37083767,0.00000000
-4.75737869,0.74902239,0.94673479,0.08168124,0.16566497,0.00117904,0.35402753,0.00000000
-4.75137569,0.69983150,0.89736086,0.07361719,0.16102335,0.00106029,0.33765209,0.00000000
-4.74537269,0.65317035,0.85045019,0.06596244,0.15678333,0.00094698,0.32182292,0.00000000
-4.73936968,0.60920393,0.80609532,0.05876848,0.15286678,0.00083995,0.30660966,0.00000000
-4.73336668,0.56800479,0.76428336,0.05207214,0.14918895,0.00073987,0.29204298,0.00000000
-4.72736368,0.52956239,0.72491108,0.04589625,0.14566188,0.00064721,0.27811925,0.00000000
-4.72136068,0.49379521,0.68780284,0.04025068,0.14219792,0.00056225,0.26480645,0.00000000
-4.71535768,0.46056473,0.65273030,0.03513372,0.13871328,0.00048507,0.25205082,0.00000000
-4.70935468,0.42969039,0.61943276,0.03053371,0.13513146,0.00041565,0.23978399,0.00000000
-4.70335168,0.40096465,0.58763684,0.02643075,0.13138628,0.00035378,0.22793003,0.00000000
-4.69734867,0.37416744,0.55707475,0.02279849,0.12742445,0.00029917,0.21641202,0.00000000
-4.69134567,0.34907930,0.52750016,0.01960593,0.12320749,0.00025147,0.20515794,0.00000000
-4.68534267,0.32549264,0.49870120,0.01681899,0.11871306,0.00021022,0.19410547,0.00000000
-4.67933967,0.30322096,0.47051012,0.01440209,0.11393548,0.00017497,0.18320570,0.00000000
-4.67333667,0.28210561,0.44280961,0.01231943,0.10888565,0.00014524,0.17242551,0.00000000
-4.66733367,0.26202024,0.41553561,0.01053608,0.10359025,0.00012055,0.16174878,0.00000000
-4.66133067,0.24287298,0.38867712,0.00901894,0.09809038,0.00010048,0.15117633,0.00000000
-4.65532766,0.22460658,0.36227328,0.00773738,0.09243982,0.00008460,0.14072494,0.00000000
-4.64932466,0.20719675,0.33640813,0.00666375,0.08670285,0.00007258,0.13042539,0.00000000
-4.64332166,0.19064924,0.31120386,0.00577369,0.08095188,0.00006411,0.12031996,0.00000000
-4.63731866,0.17499578,0.28681286,0.00504629,0.07526506,0.00005898,0.11045946,0.00000000
-4.63131566,0.16028950,0.26340936,0.00446409,0.06972385,0.00005704,0.10090005,0.00000000
-4.62531266,0.14660000,0.24118096,0.00401302,0.06441076,0.00005822,0.09170013,0.00000000
-4.61930965,0.13400843,0.22032070,0.00368222,0.05940725,0.00006250,0.08291738,0.00000000
-4.61330665,0.12260285,0.20101973,0.00346382,0.05479200,0.00006996,0.07460609,0.00000000
-4.60730365,0.11247390,0.18346106,0.00335261,0.05063928,0.00008074,0.06681499,0.00000000
-4.60130065,0.10371107,0.16781429,0.00334574,0.04701777,0.00009503,0.05958557,0.00000000
-4.59529765,0.09639939,0.15423141,0.00344240,0.04398956,0.00011310,0.05295083,0.00000000
-4.58929465,0.09061667,0.14284367,0.00364339,0.04160933,0.00013523,0.04693468,0.00000000
-4.58329165,0.08643118,0.13375924,0.00395073,0.03992377,0.00016175,0.04155170,0.00000000
-4.57728864,0.08389964,0.12706160,0.00436734,0.03897106,0.00019301,0.03680735,0.00000000
-4.57128564,0.08306554,0.12280843,0.00489650,0.03878037,0.00022935,0.03269853,0.00000000
-4.56528264,0.08395750,0.12103082,0.00554154,0.03937145,0.00027110,0.02921441,0.00000000
-4.55927964,0.08658787,0.12173272,0.00630536,0.04075409,0.00031855,0.02633734,0.00000000
-4.55327664,0.09095130,0.12489033,0.00719001,0.04292761,0.00037195,0.02404403,0.00000000
-4.54727364,0.09702342,0.13045167,0.00819634,0.04588022,0.00043147,0.02230663,0.00000000
-4.54127064,0.10475959,0.13833605,0.00932358,0.04958847,0.00049719,0.02109387,0.00000000
-4.53526763,0.11409386,0.14843377,0.01056901,0.05401663,0.00056909,0.02037214,0.00000000
-4.52926463,0.12493827,0.16060595,0.01192773,0.05911621,0.00064704,0.02010653,0.00000000
-4.52326163,0.13718252,0.17468479,0.01339244,0.06482564,0.00073078,0.02026176,0.00000000
-4.51725863,0.15069428,0.19047442,0.01495330,0.07107017,0.00081990,0.02080308,0.00000000
-4.51125563,0.16532024,0.20775253,0.01659802,0.07776218,0.00091391,0.02169712,0.00000000
-4.50525263,0.18088800,0.22627291,0.01831188,0.08480178,0.00101215,0.02291264,0.00000000
-4.49924962,0.19720896,0.24576908,0.02007804,0.09207801,0.00111390,0.02442130,0.00000000
-4.49324662,0.21408215,0.26595909,0.02187790,0.09947040,0.00121831,0.02619842,0.00000000
-4.48724362,0.23129905,0.28655149,0.02369157,0.10685119,0.00132451,0.02822367,0.00000000
-4.48124062,0.24864933,0.30725233,0.02549849,0.11408797,0.00143157,0.03048180,0.00000000
-4.47523762,0.26592730,0.32777310,0.02727816,0.12104676,0.00153859,0.03296331,0.00000000
-4.46923462,0.28293883,0.34783936,0.02901082,0.12759546,0.00164471,0.03566504,0.00000000
-4.46323162,0.29950853,0.36719965,0.03067833,0.13360763,0.00174915,0.03859074,0.00000000
-4.45722861,0.31548678,0.38563437,0.03226491,0.13896621,0.00185125,0.04175145,0.00000000
-4.45122561,0.33075630,0.40296415,0.03375790,0.14356739,0.00195048,0.04516571,0.00000000
-4.44522261,0.34523791,0.41905735,0.03514842,0.14732412,0.00204652,0.04885963,0.00000000
-4.43921961,0.35889505,0.43383612,0.03643192,0.15016934,0.00213923,0.05286662,0.00000000
-4.43321661,0.37173691,0.44728085,0.03760858,0.15205861,0.00222867,0.05722689,0.00000000
-4.42721361,0.38381976,0.45943253,0.03868349,0.15297222,0.00231513,0.06198660,0.00000000
-4.42121061,0.39524647,0.47039287,0.03966667,0.15291639,0.00239906,0.06719672,0.00000000
-4.41520760,0.40616416,0.48032214,0.04057282,0.15192376,0.00248112,0.07291155,0.00000000
-4.40920460,0.41675991,0.48943470,0.04142096,0.15005300,0.00256210,0.07918700,0.00000000
-4.40320160,0.42725484,0.49799246,0.04223376,0.14738759,0.00264290,0.08607853,0.00000000
-4.39719860,0.43789683,0.50629641,0.04303673,0.14403383,0.00272452,0.09363905,0.00000000
-4.39119560,0.44895207,0.51467686,0.04385732,0.14011813,0.00280794,0.10191653,0.00000000
-4.38519260,0.46069611,0.52348259,0.04472386,0.13578381,0.00289417,0.11095182,0.00000000
-4.37918959,0.47340469,0.53306966,0.04566446,0.13118746,0.00298415,0.12077634,0.00000000
-4.37318659,0.48734495,0.54379041,0.04670592,0.12649499,0.00307874,0.13141015,0.00000000
-4.36718359,0.50276745,0.55598306,0.04787268,0.12187767,0.00317870,0.14286019,0.00000000
-4.36118059,0.51989943,0.56996269,0.04918589,0.11750825,0.00328470,0.15511903,0.00000000
-4.35517759,0.53893976,0.58601375,0.05066264,0.11355722,0.00339726,0.16816405,0.00000000
-4.34917459,0.56005574,0.60438475,0.05231533,0.11018956,0.00351685,0.18195724,0.00000000
-4.34317159,0.58338197,0.62528505,0.05415132,0.10756182,0.00364388,0.19644561,0.00000000
-4.33716858,0.60902134,0.64888413,0.05617281,0.10581980,0.00377872,0.21156228,0.00000000
-4.33116558,0.63704804,0.67531313,0.05837697,0.10509677,0.00392180,0.22722822,0.00000000
-4.32516258,0.66751239,0.70466846,0.06075634,0.10551226,0.00407365,0.24335467,0.00000000
-4.31915958,0.70044722,0.73701732,0.06329943,0.10717137,0.00423494,0.25984614,0.00000000
-4.31315658,0.73587527,0.77240469,0.06599163,0.11016462,0.00440657,0.27660387,0.00000000
-4.30715358,0.77381724,0.81086110,0.06881622,0.11456809,0.00458970,0.29352982,0.00000000
