energy_ev,total_up,Au_p_up,Au_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-5.16558279,2.57598871,0.16433928,2.34132064,0.07036800,0.00000000,0.18535728,0.00000000
-5.15957979,2.59045771,0.15954550,2.36857964,0.06790975,0.00000000,0.17624392,0.00000000
-5.15357679,2.60416290,0.15471764,2.39449641,0.06530191,0.00000000,0.16757553,0.00000000
-5.14757379,2.61687102,0.14988190,2.41872199,0.06257365,0.00000000,0.15944092,0.00000000
-5.14157079,2.62829121,0.14506178,2.44086422,0.05975431,0.00000000,0.15191686,0.00000000
-5.13556778,2.63807873,0.14027796,2.46049266,0.05687291,0.00000000,0.14506704,0.00000000
-5.12956478,2.64584162,0.13554835,2.47714619,0.05395772,0.00000000,0.13894130,0.00000000
-5.12356178,2.65115028,0.13088815,2.49034299,0.05103591,0.00000000,0.13357530,0.00000000
-5.11755878,2.65354974,0.12631021,2.49959288,0.04813316,0.00000000,0.12899053,0.00000000
-5.11155578,2.65257427,0.12182531,2.50441155,0.04527355,0.00000000,0.12519468,0.00000000
-5.10555278,2.64776386,0.11744272,2.50433626,0.04247932,0.00000000,0.12218233,0.00000000
-5.09954977,2.63868183,0.11317077,2.49894239,0.03977087,0.00000000,0.11993599,0.00000000
-5.09354677,2.62493299,0.10901753,2.48786007,0.03716678,0.00000000,0.11842735,0.00000000
-5.08754377,2.60618153,0.10499154,2.47079024,0.03468389,0.00000000,0.11761888,0.00000000
-5.08154077,2.58216782,0.10110271,2.44751941,0.03233748,0.00000000,0.11746547,0.00000000
-5.07553777,2.55272347,0.09736307,2.41793236,0.03014152,0.00000000,0.11791643,0.00000000
-5.06953477,2.51778396,0.09378770,2.38202217,0.02810893,0.00000000,0.11891738,0.00000000
-5.06353177,2.47739821,0.09039556,2.33989715,0.02625192,0.00000000,0.12041240,0.00000000
-5.05752876,2.43173478,0.08721029,2.29178425,0.02458229,0.00000000,0.12234604,0.00000000
-5.05152576,2.38108432,0.08426101,2.23802872,0.02311183,0.00000000,0.12466533,0.00000000
-5.04552276,2.32585815,0.08158287,2.17909003,0.02185256,0.00000000,0.12732170,0.00000000
-5.03951976,2.26658311,0.07921764,2.11553424,0.02081711,0.00000000,0.13027264,0.00000000
-5.03351676,2.20389271,0.07721397,2.04802292,0.02001887,0.00000000,0.13348321,0.00000000
-5.02751376,2.13851493,0.07562754,1.97729924,0.01947220,0.00000000,0.13692714,0.00000000
-5.02151076,2.07125718,0.07452090,1.90417154,0.01919246,0.00000000,0.14058768,0.00000000
-5.01550775,2.00298876,0.07396306,1.82949519,0.01919603,0.00000000,0.14445795,0.00000000
-5.00950475,1.93462144,0.07402871,1.75415314,0.01950008,0.00000000,0.14854093,0.00000000
-5.00350175,1.86708884,0.07479715,1.67903597,0.02012233,0.00000000,0.15284887,0.00000000
-4.99749875,1.80132493,0.07635075,1.60502204,0.02108057,0.00000000,0.15740235,0.00000000
-4.99149575,1.73824253,0.07877314,1.53295819,0.02239216,0.00000000,0.16222879,0.00000000
-4.98549275,1.67871212,0.08214694,1.46364170,0.02407328,0.00000000,0.16736057,0.00000000
-4.97948974,1.62354159,0.08655115,1.39780378,0.02613813,0.00000000,0.17283274,0.00000000
-4.97348674,1.57345737,0.09205821,1.33609510,0.02859803,0.00000000,0.17868047,0.00000000
-4.96748374,1.52908731,0.09873086,1.27907358,0.03146044,0.00000000,0.18493623,0.00000000
-4.96148074,1.49094573,0.10661872,1.22719460,0.03472794,0.00000000,0.19162689,0.00000000
-4.95547774,1.45942105,0.11575491,1.18080386,0.03839727,0.00000000,0.19877083,0.00000000
-4.94947474,1.43476609,0.12615266,1.14013289,0.04245836,0.00000000,0.20637521,0.00000000
-4.94347174,1.41709161,0.13780219,1.10529734,0.04689352,0.00000000,0.21443349,0.00000000
-4.93746873,1.40636292,0.15066788,1.07629780,0.05167681,0.00000000,0.22292338,0.00000000
-4.93146573,1.40240021,0.16468604,1.05302337,0.05677357,0.00000000,0.23180536,0.00000000
-4.92546273,1.40488224,0.17976338,1.03525763,0.06214027,0.00000000,0.24102182,0.00000000
-4.91945973,1.41335381,0.19577624,1.02268705,0.06772468,0.00000000,0.25049699,0.00000000
-4.91345673,1.42723689,0.21257086,1.01491152,0.07346628,0.00000000,0.26013760,0.00000000
-4.90745373,1.44584510,0.22996476,1.01145693,0.07929710,0.00000000,0.26983454,0.00000000
-4.90145073,1.46840167,0.24774909,1.01178943,0.08514291,0.00000000,0.27946514,0.00000000
-4.89544772,1.49406025,0.26569232,1.01533111,0.09092468,0.00000000,0.28889647,0.00000000
-4.88944472,1.52192816,0.28354480,1.02147681,0.09656038,0.00000000,0.29798908,0.00000000
-4.88344172,1.55109162,0.30104446,1.02961157,0.10196697,0.00000000,0.30660150,0.00000000
-4.87743872,1.58064207,0.31792328,1.03912835,0.10706263,0.00000000,0.31459500,0.00000000
-4.87143572,1.60970284,0.33391433,1.04944553,0.11176898,0.00000000,0.32183851,0.00000000
-4.86543272,1.63745535,0.34875925,1.06002364,0.11601337,0.00000000,0.32821357,0.00000000
-4.85942971,1.66316378,0.36221578,1.07038089,0.11973104,0.00000000,0.33361883,0.00000000
-4.85342671,1.68619734,0.37406509,1.08010698,0.12286706,0.00000000,0.33797420,0.00000000
-4.84742371,1.70604936,0.38411858,1.08887463,0.12537805,0.00000000,0.34122405,0.00000000
-4.84142071,1.72235220,0.39222387,1.09644853,0.12723348,0.00000000,0.34333962,0.00000000
-4.83541771,1.73488757,0.39826980,1.10269128,0.12841656,0.00000000,0.34432022,0.00000000
-4.82941471,1.74359155,0.40219006,1.10756613,0.12892472,0.00000000,0.34419334,0.00000000
-4.82341171,1.74855421,0.40396548,1.11113626,0.12876953,0.00000000,0.34301348,0.00000000
-4.81740870,1.75001373,0.40362470,1.11356074,0.12797622,0.00000000,0.34085985,0.00000000
-4.81140570,1.74834520,0.40124337,1.11508707,0.12658267,0.00000000,0.33783301,0.00000000
-4.80540270,1.74404446,0.39694176,1.11604068,0.12463809,0.00000000,0.33405053,0.00000000
-4.79939970,1.73770772,0.39088096,1.11681168,0.12220124,0.00000000,0.32964209,0.00000000
-4.79339670,1.73000770,0.38325786,1.11783914,0.11933852,0.00000000,0.32474406,0.00000000
-4.78739370,1.72166721,0.37429902,1.11959379,0.11612176,0.00000000,0.31949395,0.00000000
-4.78139070,1.71343122,0.36425376,1.12255931,0.11262602,0.00000000,0.31402507,0.00000000
-4.77538769,1.70603862,0.35338673,1.12721313,0.10892735,0.00000000,0.30846152,0.00000000
-4.76938469,1.70019448,0.34197011,1.13400739,0.10510064,0.00000000,0.30291389,0.00000000
-4.76338169,1.69654420,0.33027595,1.14335052,0.10121768,0.00000000,0.29747591,0.00000000
-4.75737869,1.69565013,0.31856869,1.15559028,0.09734541,0.00000000,0.29222198,0.00000000
-4.75137569,1.69797170,0.30709812,1.17099878,0.09354448,0.00000000,0.28720595,0.00000000
-4.74537269,1.70384965,0.29609321,1.18975995,0.08986809,0.00000000,0.28246096,0.00000000
-4.73936968,1.71349477,0.28575662,1.21195994,0.08636122,0.00000000,0.27800039,0.00000000
-4.73336668,1.72698155,0.27626033,1.23758082,0.08306013,0.00000000,0.27381983,0.00000000
-4.72736368,1.74424677,0.26774235,1.26649775,0.07999222,0.00000000,0.26989984,0.00000000
-4.72136068,1.76509298,0.26030455,1.29847983,0.07717618,0.00000000,0.26620935,0.00000000
-4.71535768,1.78919672,0.25401169,1.33319451,0.07462237,0.00000000,0.26270953,0.00000000
-4.70935468,1.81612097,0.24889160,1.37021564,0.07233350,0.00000000,0.25935785,0.00000000
-4.70335168,1.84533139,0.24493648,1.40903466,0.07030539,0.00000000,0.25611204,0.00000000
-4.69734867,1.87621573,0.24210526,1.44907484,0.06852793,0.00000000,0.25293394,0.00000000
-4.69134567,1.90810569,0.24032686,1.48970796,0.06698614,0.00000000,0.24979284,0.00000000
-4.68534267,1.94030035,0.23950434,1.53027281,0.06566121,0.00000000,0.24666838,0.00000000
-4.67933967,1.97209054,0.23951967,1.57009514,0.06453163,0.00000000,0.24355271,0.00000000
-4.67333667,2.00278314,0.24023902,1.60850805,0.06357419,0.00000000,0.24045203,0.00000000
-4.66733367,2.03172449,0.24151846,1.64487231,0.06276506,0.00000000,0.23738732,0.00000000
-4.66133067,2.05832227,0.24320971,1.67859583,0.06208063,0.00000000,0.23439447,0.00000000
-4.65532766,2.08206494,0.24516596,1.70915156,0.06149838,0.00000000,0.23152364,0.00000000
-4.64932466,2.10253812,0.24724738,1.73609315,0.06099755,0.00000000,0.22883810,0.00000000
-4.64332166,2.11943755,0.24932624,1.75906794,0.06055974,0.00000000,0.22641253,0.00000000
-4.63731866,2.13257802,0.25129151,1.77782668,0.06016931,0.00000000,0.22433087,0.00000000
-4.63131566,2.14189810,0.25305262,1.79222979,0.05981375,0.00000000,0.22268393,0.00000000
-4.62531266,2.14746066,0.25454246,1.80224989,0.05948379,0.00000000,0.22156663,0.00000000
-4.61930965,2.14944917,0.25571934,1.80797078,0.05917354,0.00000000,0.22107520,0.00000000
-4.61330665,2.14816002,0.25656806,1.80958277,0.05888039,0.00000000,0.22130428,0.00000000
-4.60730365,2.14399128,0.25709980,1.80737481,0.05860491,0.00000000,0.22234402,0.00000000
-4.60130065,2.13742846,0.25735115,1.80172385,0.05835061,0.00000000,0.22427722,0.00000000
-4.59529765,2.12902770,0.25738206,1.79308183,0.05812363,0.00000000,0.22717669,0.00000000
-4.58929465,2.11939735,0.25727306,1.78196090,0.05793247,0.00000000,0.23110265,0.00000000
-4.58329165,2.10917839,0.25712161,1.76891756,0.05778752,0.00000000,0.23610058,0.00000000
-4.57728864,2.09902452,0.25703799,1.75453623,0.05770076,0.00000000,0.24219911,0.00000000
-4.57128564,2.08958265,0.25714069,1.73941284,0.05768531,0.00000000,0.24940848,0.00000000
-4.56528264,2.08147425,0.25755158,1.72413902,0.05775502,0.00000000,0.25771922,0.00000000
-4.55927964,2.07527814,0.25839102,1.70928715,0.05792409,0.00000000,0.26710127,0.00000000
-4.55327664,2.07151516,0.25977306,1.69539679,0.05820669,0.00000000,0.27750363,0.00000000
-4.54727364,2.07063485,0.26180096,1.68296255,0.05861659,0.00000000,0.28885433,0.00000000
-4.54127064,2.07300448,0.26456302,1.67242367,0.05916675,0.00000000,0.30106101,0.00000000
-4.53526763,2.07890034,0.26812912,1.66415512,0.05986907,0.00000000,0.31401189,0.00000000
-4.52926463,2.08850131,0.27254770,1.65846050,0.06073393,0.00000000,0.32757726,0.00000000
-4.52326163,2.10188459,0.27784362,1.65556635,0.06176996,0.00000000,0.34161132,0.00000000
-4.51725863,2.11902345,0.28401670,1.65561793,0.06298359,0.00000000,0.35595454,0.00000000
-4.51125563,2.13978683,0.29104099,1.65867638,0.06437882,0.00000000,0.37043628,0.00000000
-4.50525263,2.16394070,0.29886490,1.66471698,0.06595679,0.00000000,0.38487773,0.00000000
-4.49924962,2.19115088,0.30741196,1.67362873,0.06771552,0.00000000,0.39909512,0.00000000
-4.49324662,2.22098751,0.31658236,1.68521499,0.06964953,0.00000000,0.41290301,0.00000000
-4.48724362,2.25293093,0.32625499,1.69919545,0.07174961,0.00000000,0.42611778,0.00000000
-4.48124062,2.28637902,0.33629006,1.71520932,0.07400252,0.00000000,0.43856102,0.00000000
-4.47523762,2.32065617,0.34653217,1.73281999,0.07639080,0.00000000,0.45006293,0.00000000
-4.46923462,2.35502378,0.35681364,1.75152131,0.07889271,0.00000000,0.46046561,0.00000000
-4.46323162,2.38869241,0.36695820,1.77074548,0.08148211,0.00000000,0.46962608,0.00000000
-4.45722861,2.42083571,0.37678470,1.78987283,0.08412864,0.00000000,0.47741916,0.00000000
-4.45122561,2.45060585,0.38611095,1.80824336,0.08679789,0.00000000,0.48373992,0.00000000
-4.44522261,2.47715054,0.39475750,1.82517006,0.08945181,0.00000000,0.48850586,0.00000000
-4.43921961,2.49963137,0.40255136,1.83995390,0.09204917,0.00000000,0.49165864,0.00000000
-4.43321661,2.51724302,0.40932947,1.85190007,0.09454628,0.00000000,0.49316542,0.00000000
-4.42721361,2.52923300,0.41494200,1.86033529,0.09689778,0.00000000,0.49301962,0.00000000
-4.42121061,2.53492142,0.41925539,1.86462558,0.09905761,0.00000000,0.49124128,0.00000000
-4.41520760,2.53371997,0.42215495,1.86419392,0.10098005,0.00000000,0.48787687,0.00000000
-4.40920460,2.52514960,0.42354723,1.85853728,0.10262088,0.00000000,0.48299852,0.00000000
-4.40320160,2.50885611,0.42336191,1.84724220,0.10393859,0.00000000,0.47670283,0.00000000
-4.39719860,2.48462298,0.42155326,1.82999843,0.10489556,0.00000000,0.46910904,0.00000000
-4.39119560,2.45238083,0.41810121,1.80660990,0.10545921,0.00000000,0.46035684,0.00000000
-4.38519260,2.41221295,0.41301186,1.77700261,0.10560313,0.00000000,0.45060364,0.00000000
-4.37918959,2.36435662,0.40631757,1.74122886,0.10530799,0.00000000,0.44002153,0.00000000
-4.37318659,2.30919990,0.39807653,1.69946789,0.10456236,0.00000000,0.42879381,0.00000000
-4.36718359,2.24727398,0.38837178,1.65202241,0.10336325,0.00000000,0.41711144,0.00000000
-4.36118059,2.17924119,0.37730989,1.59931150,0.10171653,0.00000000,0.40516916,0.00000000
-4.35517759,2.10587917,0.36501897,1.54185989,0.09963698,0.00000000,0.39316168,0.00000000
-4.34917459,2.02806161,0.35164649,1.48028407,0.09714817,0.00000000,0.38127986,0.00000000
-4.34317159,1.94673637,0.33735649,1.41527595,0.09428205,0.00000000,0.36970709,0.00000000
-4.33716858,1.86290186,0.32232668,1.34758442,0.09107831,0.00000000,0.35861589,0.00000000
-4.33116558,1.77758239,0.30674521,1.27799589,0.08758356,0.00000000,0.34816487,0.00000000
-4.32516258,1.69180365,0.29080729,1.20731425,0.08385026,0.00000000,0.33849612,0.00000000
-4.31915958,1.60656904,0.27471185,1.13634126,0.07993559,0.00000000,0.32973310,0.00000000
-4.31315658,1.52283780,0.25865815,1.06585798,0.07590016,0.00000000,0.32197915,0.00000000
-4.30715358,1.44150558,0.24284262,0.99660777,0.07180672,0.00000000,0.31531639,0.00000000
