energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.76588294,7.05399212,0.09727637,0.64753739,0.09562428,3.53107046,1.25790399,0.51891806,2.27572731,0.65604173
-5.75987994,7.04554357,0.09762170,0.64250662,0.09541222,3.53463746,1.26833155,0.51662891,2.26275860,0.65661610
-5.75387694,7.02047320,0.09753924,0.63545373,0.09498929,3.53080245,1.27732838,0.51290340,2.24491717,0.65483792
-5.74787394,6.97960362,0.09704456,0.62650448,0.09435099,3.51989621,1.28502724,0.50779966,2.22271830,0.65075823
-5.74187094,6.92382009,0.09615827,0.61580675,0.09349517,3.50224983,1.29152368,0.50138482,2.19665159,0.64446093
-5.73586793,6.85402836,0.09490504,0.60352504,0.09242180,3.47817650,1.29686854,0.49373216,2.16716362,0.63605830
-5.72986493,6.77112006,0.09331262,0.58983517,0.09113277,3.44795834,1.30106400,0.48491862,2.13464532,0.62568617
-5.72386193,6.67594750,0.09141084,0.57491919,0.08963167,3.41183889,1.30406339,0.47502270,2.09942487,0.61349917
-5.71785893,6.56930914,0.08923069,0.55896097,0.08792358,3.37002176,1.30577470,0.46412294,2.06176621,0.59966609
-5.71185593,6.45194607,0.08680346,0.54214246,0.08601492,3.32267528,1.30606761,0.45229696,2.02187318,0.58436571
-5.70585293,6.32454907,0.08416007,0.52464078,0.08391337,3.26994270,1.30478342,0.43962126,1.97989866,0.56778314
-5.69984992,6.18777468,0.08133047,0.50662622,0.08162779,3.21195687,1.30174735,0.42617142,1.93595795,0.55010669
-5.69384692,6.04226841,0.07834330,0.48826101,0.07916824,3.14885819,1.29678216,0.41202300,1.89014520,0.53152543
-5.68784392,5.88869253,0.07522565,0.46969883,0.07654608,3.08081421,1.28972229,0.39725266,1.84255176,0.51222725
-5.68184092,5.72775538,0.07200295,0.45108486,0.07377403,3.00803927,1.28042758,0.38193956,1.79328488,0.49239732
-5.67583792,5.56023952,0.06869902,0.43255629,0.07086625,2.93081252,1.26879561,0.36616683,1.74248556,0.47221703
-5.66983492,5.38702589,0.06533622,0.41424299,0.06783848,2.84949282,1.25477185,0.35002287,1.69034424,0.45186300
-5.66383192,5.20911150,0.06193561,0.39626822,0.06470808,2.76452928,1.23835714,0.33360239,1.63711313,0.43150627
-5.65782891,5.02761901,0.05851722,0.37874932,0.06149399,2.67646644,1.21961194,0.31700705,1.58311458,0.41131141
-5.65182591,4.84379699,0.05510022,0.36179798,0.05821670,2.58594367,1.19865721,0.30034556,1.52874462,0.39143560
-5.64582291,4.65901030,0.05170315,0.34552041,0.05489812,2.49368850,1.17567195,0.28373321,1.47447178,0.37202750
-5.63981991,4.47472117,0.04834402,0.33001693,0.05156126,2.40050437,1.15088768,0.26729080,1.42083084,0.35322600
-5.63381691,4.29246157,0.04504041,0.31538132,0.04822999,2.30725321,1.12458022,0.25114302,1.36841219,0.33515881
-5.62781391,4.11379875,0.04180942,0.30169981,0.04492861,2.21483398,1.09705940,0.23541630,1.31784707,0.31794098
-5.62181091,3.94029557,0.03866765,0.28904976,0.04168138,2.12415823,1.06865741,0.22023627,1.26978974,0.30167345
-5.61580790,3.77346799,0.03563098,0.27749819,0.03851208,2.03612403,1.03971637,0.20572492,1.22489707,0.28644162
-5.60980490,3.61474187,0.03271441,0.26710023,0.03544343,1.95158959,1.01057600,0.19199759,1.18380694,0.27231412
-5.60380190,3.46541136,0.02993177,0.25789759,0.03249664,1.87134782,0.98156187,0.17916001,1.14711608,0.25934188
-5.59779890,3.32660077,0.02729552,0.24991708,0.02969091,1.79610300,0.95297494,0.16730539,1.11535843,0.24755746
-5.59179590,3.19923169,0.02481642,0.24316947,0.02704302,1.72645061,0.92508271,0.15651182,1.08898492,0.23697483
-5.58579290,3.08399671,0.02250333,0.23764847,0.02456699,1.66286096,0.89811227,0.14684008,1.06834540,0.22758952
-5.57978989,2.98134056,0.02036301,0.23333021,0.02227381,1.60566726,0.87224554,0.13833184,1.05367343,0.21937920
-5.57378689,2.89144937,0.01839994,0.23017294,0.02017128,1.55505840,0.84761656,0.13100852,1.04507445,0.21230477
-5.56778389,2.81424817,0.01661631,0.22811729,0.01826398,1.51107655,0.82431084,0.12487068,1.04251782,0.20631169
-5.56178089,2.74940650,0.01501195,0.22708691,0.01655329,1.47361952,0.80236658,0.11989806,1.04583303,0.20133180
-5.55577789,2.69635197,0.01358448,0.22698950,0.01503758,1.44244768,0.78177749,0.11605032,1.05471027,0.19728546
-5.54977489,2.65429098,0.01232941,0.22771841,0.01371247,1.41719504,0.76249702,0.11326834,1.06870552,0.19408388
-5.54377189,2.62223623,0.01124041,0.22915458,0.01257112,1.39738427,0.74444360,0.11147616,1.08725001,0.19163175
-5.53776888,2.59904002,0.01030959,0.23116900,0.01160475,1.38244497,0.72750672,0.11058347,1.10966404,0.18983013
-5.53176588,2.58343279,0.00952787,0.23362553,0.01080303,1.37173489,0.71155356,0.11048860,1.13517479,0.18857941
-5.52576288,2.57406567,0.00888538,0.23638412,0.01015467,1.36456351,0.69643597,0.11108189,1.16293778,0.18778245
-5.51975988,2.56955640,0.00837189,0.23930439,0.00964798,1.36021728,0.68199758,0.11224943,1.19206126,0.18734787
-5.51375688,2.56853735,0.00797723,0.24224944,0.00927147,1.35798617,0.66808090,0.11387695,1.22163313,0.18719332
-5.50775388,2.56970449,0.00769181,0.24508985,0.00901443,1.35719060,0.65453426,0.11585390,1.25074914,0.18724887
-5.50175088,2.57186609,0.00750698,0.24770771,0.00886751,1.35720821,0.64121847,0.11807742,1.27854180,0.18746022
-5.49574787,2.57398968,0.00741552,0.25000067,0.00882333,1.35749959,0.62801304,0.12045620,1.30420871,0.18779194
-5.48974487,2.57524577,0.00741194,0.25188564,0.00887696,1.35763224,0.61482182,0.12291406,1.32703919,0.18823040
-5.48374187,2.57504680,0.00749286,0.25330225,0.00902644,1.35730189,0.60157796,0.12539311,1.34643832,0.18878638
-5.47773887,2.57307973,0.00765722,0.25421563,0.00927317,1.35635034,0.58824797,0.12785634,1.36194709,0.18949729
-5.47173587,2.56933075,0.00790649,0.25461863,0.00962228,1.35477902,0.57483474,0.13028959,1.37325787,0.19042875
-5.46573287,2.56410090,0.00824474,0.25453305,0.01008288,1.35275763,0.56137950,0.13270274,1.38022439,0.19167552
-5.45972986,2.55801126,0.00867865,0.25401007,0.01066820,1.35062717,0.54796242,0.13513008,1.38286571,0.19336160
-5.45372686,2.55199718,0.00921738,0.25312952,0.01139564,1.34889714,0.53470189,0.13762976,1.38136404,0.19563936
-5.44772386,2.54729098,0.00987242,0.25199818,0.01228666,1.34823643,0.52175247,0.14028241,1.37605621,0.19868770
-5.44172086,2.54539328,0.01065720,0.25074698,0.01336658,1.34945817,0.50930143,0.14318880,1.36741949,0.20270914
-5.43571786,2.54803343,0.01158673,0.24952722,0.01466413,1.35349873,0.49756411,0.14646670,1.35605222,0.20792580
-5.42971486,2.55711999,0.01267710,0.24850597,0.01621091,1.36139134,0.48677820,0.15024691,1.34265022,0.21457436
-5.42371186,2.57468286,0.01394481,0.24786070,0.01804070,1.37423514,0.47719709,0.15466870,1.32798021,0.22290004
-5.41770885,2.60280876,0.01540620,0.24777347,0.02018851,1.39316069,0.46908280,0.15987471,1.31285163,0.23314974
-5.41170585,2.64357228,0.01707664,0.24842482,0.02268950,1.41929290,0.46269845,0.16600546,1.29808799,0.24556452
-5.40570285,2.69896494,0.01896982,0.24998761,0.02557783,1.45371287,0.45830102,0.17319372,1.28449943,0.26037158
-5.39969985,2.77082478,0.02109697,0.25262112,0.02888520,1.49741979,0.45613431,0.18155886,1.27285762,0.27777610
-5.39369685,2.86076895,0.02346610,0.25646551,0.03263946,1.55129447,0.45642277,0.19120146,1.26387411,0.29795303
-5.38769385,2.97013186,0.02608131,0.26163706,0.03686305,1.61606555,0.45936618,0.20219829,1.25818307,0.32103937
-5.38169085,3.09991121,0.02894212,0.26822411,0.04157142,1.69227990,0.46513557,0.21459792,1.25632894,0.34712701
-5.37568784,3.25072365,0.03204297,0.27628410,0.04677154,1.78027815,0.47387041,0.22841708,1.25875929,0.37625659
-5.36968484,3.42277191,0.03537282,0.28584155,0.05246047,1.88017626,0.48567710,0.24363801,1.26582280,0.40841244
-5.36368184,3.61582452,0.03891487,0.29688723,0.05862414,1.99185390,0.50062881,0.26020681,1.27777203,0.44351915
-5.35767884,3.82920878,0.04264646,0.30937833,0.06523628,2.11495002,0.51876638,0.27803299,1.29477022,0.48143961
-5.35167584,4.06181721,0.04653921,0.32323969,0.07225780,2.24886578,0.54010027,0.29699023,1.31690137,0.52197487
-5.34567284,4.31212727,0.05055925,0.33836590,0.07963648,2.39277489,0.56461309,0.31691842,1.34418241,0.56486587
-5.33966983,4.57823348,0.05466772,0.35462418,0.08730704,2.54564077,0.59226258,0.33762682,1.37657634,0.60979688
-5.33366683,4.85789066,0.05882137,0.37185788,0.09519181,2.70624016,0.62298458,0.35889846,1.41400531,0.65640079
-5.32766383,5.14856683,0.06297338,0.38989030,0.10320184,2.87319210,0.65669576,0.38049550,1.45636230,0.70426588
-5.32166083,5.44750353,0.06707432,0.40852885,0.11123847,3.04499136,0.69329573,0.40216551,1.50352061,0.75294402
-5.31565783,5.75178150,0.07107313,0.42756917,0.11919551,3.22004504,0.73266836,0.42364831,1.55534034,0.80195996
-5.30965483,6.05838919,0.07491831,0.44679917,0.12696170,3.39671096,0.77468216,0.44468337,1.61167128,0.85082136
-5.30365183,6.36429172,0.07855905,0.46600281,0.13442369,3.57333650,0.81918950,0.46501721,1.67235207,0.89902929
-5.29764882,6.66649778,0.08194644,0.48496353,0.14146912,3.74829637,0.86602488,0.48441079,1.73720556,0.94608880
-5.29164582,6.96212236,0.08503455,0.50346725,0.14799002,3.92002813,0.91500225,0.50264647,1.80603084,0.99151925
-5.28564282,7.24844324,0.08778157,0.52130494,0.15388609,4.08706420,0.96591172,0.51953427,1.87859252,1.03486405
-5.27963982,7.52294971,0.09015074,0.53827471,0.15906789,4.24805931,1.01851587,0.53491720,1.95460811,1.07569954
-5.27363682,7.78338235,0.09211121,0.55418358,0.16345980,4.40181279,1.07254622,0.54867546,2.03373472,1.11364283
-5.26763382,8.02776321,0.09363875,0.56884890,0.16700252,4.54728506,1.12770021,0.56072934,2.11555606,1.14835834
-5.26163082,8.25441624,0.09471622,0.58209953,0.16965510,4.68360834,1.18363919,0.57104063,2.19957126,1.17956311
-5.25562781,8.46197821,0.09533396,0.59377694,0.17139623,4.81009152,1.23998795,0.57961262,2.28518646,1.20703060
-5.24962481,8.64940092,0.09548991,0.60373632,0.17222494,4.92621966,1.29633612,0.58648858,2.37171058,1.23059321
-5.24362181,8.81594577,0.09518954,0.61184771,0.17216054,5.03164881,1.35224184,0.59174885,2.45835592,1.25014351
-5.23761881,8.96117191,0.09444561,0.61799741,0.17124169,5.12619670,1.40723775,0.59550670,2.54424439,1.26563420
-5.23161581,9.08491945,0.09327776,0.62208946,0.16952491,5.20983045,1.46083955,0.59790307,2.62841972,1.27707704
-5.22561281,9.18728917,0.09171189,0.62404745,0.16708235,5.28265192,1.51255674,0.59910046,2.70986543,1.28454077
-5.21960980,9.26862001,0.08977940,0.62381646,0.16399902,5.34488183,1.56190544,0.59927630,2.78752832,1.28814821
-5.21360680,9.32946535,0.08751639,0.62136516,0.16036958,5.39684311,1.60842267,0.59861587,2.86034651,1.28807258
-5.20760380,9.37056906,0.08496257,0.61668790,0.15629490,5.43894433,1.65168146,0.59730527,2.92728107,1.28453317
-5.20160080,9.39284171,0.08216034,0.60980666,0.15187846,5.47166356,1.69130615,0.59552455,2.98734945,1.27779036
-5.19559780,9.39733720,0.07915361,0.60077282,0.14722275,5.49553276,1.72698680,0.59344132,3.03965944,1.26814021
-5.18959480,9.38522974,0.07598678,0.58966839,0.14242595,5.51112311,1.75849212,0.59120497,3.08344162,1.25590835
-5.18359180,9.35779098,0.07270363,0.57660669,0.13757888,5.51903094,1.78567990,0.58894185,3.11807859,1.24144358
-5.17758879,9.31636691,0.06934638,0.56173233,0.13276244,5.51986431,1.80850430,0.58675131,3.14312936,1.22511093
-5.17158579,9.26235415,0.06595476,0.54522022,0.12804558,5.51423013,1.82701933,0.58470291,3.15834746,1.20728441
-5.16558279,9.19717543,0.06256523,0.52727376,0.12348391,5.50272157,1.84137824,0.58283475,3.16369155,1.18833954
-5.15957979,9.12225401,0.05921036,0.50812194,0.11911893,5.48590583,1.85182857,0.58115294,3.15932794,1.16864566
-5.15357679,9.03898737,0.05591834,0.48801552,0.11497796,5.46431230,1.85870280,0.57963229,3.14562460,1.14855835
-5.14757379,8.94872029,0.05271272,0.46722230,0.11107461,5.43842129,1.86240524,0.57821801,3.12313696,1.12841209
-5.14157079,8.85271815,0.04961225,0.44602160,0.10740989,5.40865367,1.86339530,0.57682852,3.09258608,1.10851323
-5.13556778,8.75214117,0.04663095,0.42469803,0.10397370,5.37536165,1.86216814,0.57535905,3.05483020,1.08913378
-5.12956478,8.64802051,0.04377833,0.40353494,0.10074671,5.33882145,1.85923355,0.57368615,3.01083121,1.07050585
-5.12356178,8.54123747,0.04105970,0.38280755,0.09770251,5.29922797,1.85509395,0.57167269,2.96161755,1.05281737
-5.11755878,8.43250656,0.03847671,0.36277616,0.09480983,5.25669217,1.85022261,0.56917333,2.90824544,1.03620880
-5.11155578,8.32236353,0.03602786,0.34367961,0.09203482,5.21124127,1.84504320,0.56604028,2.85176031,1.02077136
-5.10555278,8.21115884,0.03370913,0.32572926,0.08934315,5.16282205,1.83991144,0.56212902,2.79316015,1.00654647
-5.09954977,8.09905723,0.03151464,0.30910372,0.08670194,5.11130725,1.83509987,0.55730389,2.73336243,0.99352677
-5.09354677,7.98604322,0.02943726,0.29394450,0.08408142,5.05650485,1.83078623,0.55144332,2.67317605,0.98165827
-5.08754377,7.87193266,0.02746925,0.28035277,0.08145621,4.99816994,1.82704608,0.54444443,2.61327918,0.97084392
-5.08154077,7.75638952,0.02560276,0.26838735,0.07880622,4.93601860,1.82384985,0.53622703,2.55420395,0.96094812
-5.07553777,7.63894747,0.02383033,0.25806397,0.07611726,4.86974329,1.82106432,0.52673659,2.49632807,0.95180218
-5.06953477,7.51903512,0.02214526,0.24935591,0.07338109,4.79902887,1.81845850,0.51594633,2.43987347,0.94321044
-5.06353177,7.39600411,0.02054187,0.24219584,0.07059535,4.72356883,1.81571354,0.50385829,2.38491171,0.93495684
-5.05752876,7.26915884,0.01901570,0.23647905,0.06776302,4.64308078,1.81243605,0.49050327,2.33137520,0.92681177
-5.05152576,7.13778689,0.01756358,0.23206766,0.06489175,4.55732083,1.80817446,0.47593977,2.27907371,0.91853896
-5.04552276,7.00118918,0.01618359,0.22879586,0.06199300,4.46609634,1.80243745,0.46025207,2.22771491,0.90990226
-5.03951976,6.85870921,0.01487508,0.22647600,0.05908109,4.36927676,1.79471390,0.44354733,2.17692778,0.90067218
-5.03351676,6.70976044,0.01363843,0.22490510,0.05617219,4.26680227,1.78449340,0.42595218,2.12628792,0.89063204
-5.02751376,6.55385159,0.01247496,0.22387186,0.05328345,4.15869048,1.77128675,0.40760871,2.07534337,0.87958371
-5.02151076,6.39060931,0.01138669,0.22316369,0.05043206,4.04504089,1.75464548,0.38867022,2.02364001,0.86735279
-5.01550775,6.21979792,0.01037616,0.22257355,0.04763459,3.92603764,1.73417995,0.36929682,1.97074551,0.85379319
-5.00950475,6.04133603,0.00944620,0.22190651,0.04490642,3.80195052,1.70957530,0.34965117,1.91627100,0.83879121
-5.00350175,5.85530975,0.00859977,0.22098559,0.04226127,3.67313452,1.68060476,0.32989447,1.85988972,0.82226882
-4.99749875,5.66198235,0.00783980,0.21965683,0.03971102,3.54002812,1.64714002,0.31018277,1.80135232,0.80418629
-4.99149575,5.46180007,0.00716899,0.21779342,0.03726559,3.40315045,1.60915830,0.29066391,1.74049816,0.78454410
-4.98549275,5.25539376,0.00658976,0.21529865,0.03493298,3.26309731,1.56674599,0.27147494,1.67726269,0.76338392
-4.97948974,5.04357626,0.00610408,0.21210772,0.03271941,3.12053610,1.52009874,0.25274019,1.61168076,0.74078877
-4.97348674,4.82733503,0.00571343,0.20818833,0.03062951,2.97619958,1.46951819,0.23456991,1.54388593,0.71688222
-4.96748374,4.60781999,0.00541872,0.20354007,0.02866659,2.83087821,1.41540533,0.21705957,1.47410613,0.69182657
-4.96148074,4.38632645,0.00522020,0.19819262,0.02683287,2.68541116,1.35825090,0.20028956,1.40265596,0.66581994
-4.95547774,4.16427303,0.00511743,0.19220298,0.02512974,2.54067563,1.29862298,0.18432541,1.32992598,0.63909240
-4.94947474,3.94317498,0.00510919,0.18565179,0.02355790,2.39757451,1.23715245,0.16921830,1.25636974,0.61190095
-4.94347174,3.72461304,0.00519344,0.17863891,0.02211751,2.25702240,1.17451645,0.15500585,1.18248888,0.58452363
-4.93746873,3.51019873,0.00536721,0.17127860,0.02080830,2.11993002,1.11142070,0.14171311,1.10881707,0.55725270
-4.93146573,3.30153671,0.00562657,0.16369422,0.01962950,1.98718726,1.04858099,0.12935354,1.03590334,0.53038715
-4.92546273,3.10018532,0.00596654,0.15601310,0.01857983,1.85964525,0.98670449,0.11793008,0.96429540,0.50422463
-4.91945973,2.90761650,0.00638102,0.14836134,0.01765738,1.73809778,0.92647147,0.10743621,0.89452364,0.47905319
-4.91345673,2.72517647,0.00686280,0.14085909,0.01685947,1.62326281,0.86851789,0.09785688,0.82708614,0.45514288
-4.90745373,2.55404849,0.00740346,0.13361624,0.01618251,1.51576460,0.81341948,0.08916941,0.76243542,0.43273777
-4.90145073,2.39521912,0.00799346,0.12672888,0.01562181,1.41611711,0.76167763,0.08134428,0.70096707,0.41204840
-4.89544772,2.24944937,0.00862214,0.12027636,0.01517150,1.32470954,0.71370765,0.07434588,0.64301076,0.39324511
-4.88944472,2.11725193,0.00927784,0.11431932,0.01482441,1.24179453,0.66982955,0.06813319,0.58882367,0.37645256
-4.88344172,1.99887545,0.00994807,0.10889855,0.01457200,1.16747967,0.63026178,0.06266040,0.53858659,0.36174549
-4.87743872,1.89429662,0.01061965,0.10403461,0.01440443,1.10172285,0.59511791,0.05787763,0.49240253,0.34914615
-4.87143572,1.80322069,0.01127898,0.09972838,0.01431060,1.04433189,0.56440642,0.05373151,0.45029793,0.33862331
-4.86543272,1.72509042,0.01191235,0.09596228,0.01427831,0.99496852,0.53803361,0.05016595,0.41222611,0.33009312
-4.85942971,1.65910330,0.01250619,0.09270218,0.01429449,0.95315685,0.51580933,0.04712290,0.37807285,0.32342169
-4.85342671,1.60423675,0.01304750,0.08989974,0.01434541,0.91829621,0.49745556,0.04454312,0.34766371,0.31842938
-4.84742371,1.55928021,0.01352410,0.08749526,0.01441709,0.88967802,0.48261741,0.04236708,0.32077275,0.31489671
-4.84142071,1.52287335,0.01392504,0.08542074,0.01449554,0.86650615,0.47087610,0.04053589,0.29713232,0.31257160
-4.83541771,1.49354875,0.01424088,0.08360297,0.01456719,0.84792019,0.46176372,0.03899219,0.27644342,0.31117776
-4.82941471,1.46977799,0.01446401,0.08196679,0.01461924,0.83302090,0.45477906,0.03768120,0.25838636,0.31042391
-4.82341171,1.45001911,0.01458883,0.08043801,0.01463997,0.82089693,0.44940406,0.03655158,0.24263129,0.31001346
-4.81740870,1.43276420,0.01461195,0.07894625,0.01461911,0.81065193,0.44512044,0.03555638,0.22884826,0.30965435
-4.81140570,1.41658526,0.01453227,0.07742733,0.01454809,0.80143121,0.44142586,0.03465388,0.21671655,0.30906866
-4.80540270,1.40017703,0.01435101,0.07582532,0.01442021,0.79244697,0.43784908,0.03380839,0.20593302,0.30800166
-4.79939970,1.38239530,0.01407163,0.07409412,0.01423089,0.78300143,0.43396389,0.03299090,0.19621934,0.30622994
-4.79339670,1.36228983,0.01369972,0.07219857,0.01397767,0.77250715,0.42940106,0.03217969,0.18732785,0.30356844
-4.78739370,1.33913084,0.01324275,0.07011512,0.01366026,0.76050394,0.42385829,0.03136076,0.17904618,0.29987609
-4.78139070,1.31242876,0.01270983,0.06783194,0.01328048,0.74667213,0.41710781,0.03052826,0.17120049,0.29505991
-4.77538769,1.28194691,0.01211138,0.06534876,0.01284217,0.73084185,0.40900152,0.02968471,0.16365740,0.28907758
-4.76938469,1.24770740,0.01145879,0.06267626,0.01235100,0.71299850,0.39947364,0.02884120,0.15632483,0.28193833
-4.76338169,1.20999046,0.01076406,0.05983515,0.01181426,0.69328440,0.38854100,0.02801753,0.14915170,0.27370235
-4.75737869,1.16932805,0.01003940,0.05685508,0.01124064,0.67199705,0.37630119,0.02724227,0.14212681,0.26447885
-4.75137569,1.12649252,0.00929693,0.05377339,0.01063993,0.64958441,0.36292873,0.02655279,0.13527702,0.25442276
-4.74537269,1.08248127,0.00854828,0.05063374,0.01002280,0.62663761,0.34866970,0.02599529,0.12866496,0.24373060
-4.73936968,1.03849851,0.00780440,0.04748482,0.00940049,0.60388180,0.33383510,0.02562480,0.12238635,0.23263548
-4.73336668,0.99593507,0.00707524,0.04437908,0.00878459,0.58216554,0.31879351,0.02550519,0.11656728,0.22140168
-4.72736368,0.95634713,0.00636961,0.04137159,0.00818680,0.56244923,0.30396318,0.02570917,0.11136140,0.21031896
-4.72136068,0.92143464,0.00569506,0.03851906,0.00761873,0.54579304,0.28980408,0.02631819,0.10694725,0.19969683
-4.71535768,0.89301988,0.00505779,0.03587913,0.00709173,0.53334447,0.27681016,0.02742241,0.10352579,0.18985905
-4.70935468,0.87302637,0.00446265,0.03350974,0.00661680,0.52632578,0.26550195,0.02912046,0.10131804,0.18113830
-4.70335168,0.86345826,0.00391321,0.03146883,0.00620441,0.52602107,0.25641974,0.03151914,0.10056302,0.17387139
-4.69734867,0.86637958,0.00341176,0.02981416,0.00586452,0.53376303,0.25011724,0.03473287,0.10151566,0.16839471
-4.69134567,0.88389321,0.00295953,0.02860337,0.00560647,0.55091873,0.24715575,0.03888298,0.10444484,0.16504021
-4.68534267,0.91811858,0.00255673,0.02789407,0.00543898,0.57887435,0.24809868,0.04409663,0.10963124,0.16413161
-4.67933967,0.97116742,0.00220280,0.02774412,0.00537012,0.61901803,0.25350615,0.05050543,0.11736501,0.16598083
-4.67333667,1.04511668,0.00189648,0.02821186,0.00540732,0.67272060,0.26392945,0.05824368,0.12794289,0.17088451
-4.66733367,1.14197798,0.00163608,0.02935636,0.00555729,0.74131367,0.27990505,0.06744617,0.14166487,0.17912049
-4.66133067,1.26366278,0.00141955,0.03123753,0.00582607,0.82606463,0.30194788,0.07824561,0.15883009,0.19094410
-4.65532766,1.41194317,0.00124469,0.03391613,0.00621891,0.92814875,0.33054364,0.09076958,0.17973189,0.20658421
-4.64932466,1.58840809,0.00110925,0.03745359,0.00674023,1.04861800,0.36613990,0.10513720,0.20465204,0.22623884
-4.64332166,1.79441543,0.00101103,0.04191152,0.00739355,1.18836736,0.40913589,0.12145533,0.23385397,0.25007051
