energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.30965483,2.29916242,0.02138064,0.04851427,1.07203834,0.67180715,0.65174154,0.31864532,1.56424160,0.00000000
-5.30365183,2.32880164,0.02144069,0.05078067,1.07952309,0.67823520,0.65661997,0.32821782,1.58084750,0.00000000
-5.29764882,2.34469009,0.02135503,0.05296519,1.07999685,0.68076822,0.65728058,0.33612330,1.58766883,0.00000000
-5.29164582,2.34648523,0.02112505,0.05504531,1.07345533,0.67930965,0.65371324,0.34223665,1.58454112,0.00000000
-5.28564282,2.33414645,0.02075521,0.05700023,1.06003577,0.67385706,0.64599599,0.34646826,1.57150757,0.00000000
-5.27963982,2.30793530,0.02025292,0.05881135,1.04001283,0.66450137,0.63429272,0.34876697,1.54881707,0.00000000
-5.27363682,2.26840670,0.01962826,0.06046278,1.01379026,0.65142305,0.61884838,0.34912197,1.51691599,0.00000000
-5.26763382,2.21639167,0.01889363,0.06194198,0.98188889,0.63488590,0.59998177,0.34756361,1.47643403,0.00000000
-5.26163082,2.15297244,0.01806336,0.06324031,0.94493132,0.61522840,0.57807645,0.34416315,1.42816496,0.00000000
-5.25562781,2.07945131,0.01715328,0.06435372,0.90362410,0.59285335,0.55356996,0.33903146,1.37304301,0.00000000
-5.24962481,1.99731462,0.01618016,0.06528341,0.85873815,0.56821612,0.52694203,0.33231676,1.31211614,0.00000000
-5.24362181,1.90819342,0.01516133,0.06603652,0.81108818,0.54181220,0.49870197,0.32420156,1.24651716,0.00000000
-5.23761881,1.81382253,0.01411409,0.06662675,0.76151200,0.51416439,0.46937613,0.31489892,1.17743414,0.00000000
-5.23161581,1.71599953,0.01305537,0.06707498,0.71085046,0.48581022,0.43949540,0.30464820,1.10608099,0.00000000
-5.22561281,1.61654508,0.01200123,0.06740971,0.65992875,0.45729003,0.40958367,0.29371038,1.03366953,0.00000000
-5.21960980,1.51726593,0.01096659,0.06766746,0.60953956,0.42913596,0.38014715,0.28236330,0.96138379,0.00000000
-5.21360680,1.41992147,0.00996489,0.06789285,0.56042868,0.40186226,0.35166512,0.27089664,0.89035743,0.00000000
-5.20760380,1.32619454,0.00900792,0.06813859,0.51328328,0.37595685,0.32458211,0.25960707,0.82165468,0.00000000
-5.20160080,1.23766686,0.00810566,0.06846513,0.46872297,0.35187442,0.29930171,0.24879344,0.75625516,0.00000000
-5.19559780,1.15579929,0.00726620,0.06894000,0.42729374,0.33003081,0.27618189,0.23875215,0.69504267,0.00000000
-5.18959480,1.08191642,0.00649574,0.06963686,0.38946449,0.31079876,0.25553182,0.22977268,0.63879779,0.00000000
-5.18359180,1.01719537,0.00579863,0.07063429,0.35562611,0.29450468,0.23761010,0.22213333,0.58819397,0.00000000
-5.17758879,0.96265808,0.00517748,0.07201409,0.32609248,0.28142638,0.22262408,0.21609714,0.54379663,0.00000000
-5.17158579,0.91916629,0.00463326,0.07385950,0.30110322,0.27179138,0.21073012,0.21190793,0.50606476,0.00000000
-5.16558279,0.88741872,0.00416548,0.07625294,0.28082757,0.26577578,0.20203466,0.20978650,0.47535428,0.00000000
-5.15957979,0.86794954,0.00377235,0.07927373,0.26536901,0.26350336,0.19659566,0.20992690,0.45192264,0.00000000
-5.15357679,0.86112758,0.00345098,0.08299546,0.25477025,0.26504485,0.19442448,0.21249283,0.43593397,0.00000000
-5.14757379,0.86715586,0.00319751,0.08748349,0.24901806,0.27041725,0.19548786,0.21761413,0.42746421,0.00000000
-5.14157079,0.88607113,0.00300735,0.09279225,0.24804780,0.27958326,0.19970994,0.22538345,0.42650585,0.00000000
-5.13556778,0.91774319,0.00287531,0.09896279,0.25174734,0.29245084,0.20697432,0.23585312,0.43297199,0.00000000
-5.12956478,0.96187427,0.00279574,0.10602045,0.25996021,0.30887294,0.21712604,0.24903237,0.44669935,0.00000000
-5.12356178,1.01799859,0.00276270,0.11397282,0.27248806,0.32864775,0.22997359,0.26488492,0.46745044,0.00000000
-5.11755878,1.08548258,0.00277004,0.12280807,0.28909237,0.35151943,0.24529100,0.28332718,0.49491486,0.00000000
-5.11155578,1.16352636,0.00281157,0.13249370,0.30949563,0.37717976,0.26282003,0.30422714,0.52870991,0.00000000
-5.10555278,1.25116698,0.00288108,0.14297591,0.33338207,0.40527076,0.28227272,0.32740412,0.56838102,0.00000000
-5.09954977,1.34728418,0.00297250,0.15417941,0.36039842,0.43538849,0.30333424,0.35262944,0.61340221,0.00000000
-5.09354677,1.45060919,0.00307991,0.16600789,0.39015470,0.46708824,0.32566623,0.37962830,0.66317720,0.00000000
-5.08754377,1.55973719,0.00319767,0.17834518,0.42222560,0.49989110,0.34891069,0.40808276,0.71704152,0.00000000
-5.08154077,1.67314360,0.00332043,0.19105693,0.45615252,0.53329196,0.37269449,0.43763595,0.77426617,0.00000000
-5.07553777,1.78920476,0.00344320,0.20399294,0.49144668,0.56676877,0.39663453,0.46789760,0.83406312,0.00000000
-5.06953477,1.90622254,0.00356144,0.21699005,0.52759338,0.59979310,0.42034344,0.49845068,0.89559305,0.00000000
-5.06353177,2.02245310,0.00367104,0.22987547,0.56405763,0.63184142,0.44343585,0.52885917,0.95797549,0.00000000
-5.05752876,2.13613893,0.00376842,0.24247055,0.60029115,0.66240713,0.46553513,0.55867678,1.02030129,0.00000000
-5.05152576,2.24554375,0.00385049,0.25459485,0.63574074,0.69101267,0.48628040,0.58745637,1.08164752,0.00000000
-5.04552276,2.34898916,0.00391476,0.26607030,0.66985781,0.71722141,0.50533364,0.61475986,1.14109441,0.00000000
-5.03951976,2.44489207,0.00395928,0.27672557,0.70210900,0.74064887,0.52238685,0.64016831,1.19774393,0.00000000
-5.03351676,2.53180158,0.00398268,0.28640022,0.73198744,0.76097278,0.53716878,0.66329190,1.25073940,0.00000000
-5.02751376,2.60843413,0.00398415,0.29494870,0.75902431,0.77794153,0.54945129,0.68377941,1.29928566,0.00000000
-5.02151076,2.67370534,0.00396344,0.30224404,0.78280035,0.79138074,0.55905495,0.70132688,1.34266872,0.00000000
-5.01550775,2.72675765,0.00392082,0.30818103,0.80295672,0.80119746,0.56585368,0.71568522,1.38027436,0.00000000
-5.00950475,2.76698216,0.00385705,0.31267891,0.81920484,0.80738202,0.56977833,0.72666634,1.41160463,0.00000000
-5.00350175,2.79403406,0.00377334,0.31568332,0.83133469,0.81000720,0.57081894,0.73414764,1.43629170,0.00000000
-4.99749875,2.80784064,0.00367130,0.31716763,0.83922116,0.80922487,0.56902561,0.73807472,1.45410806,0.00000000
-4.99149575,2.80860155,0.00355286,0.31713349,0.84282810,0.80526017,0.56450782,0.73846212,1.46497287,0.00000000
-4.98549275,2.79678121,0.00342027,0.31561063,0.84220982,0.79840339,0.55743231,0.73539204,1.46895370,0.00000000
-4.97948974,2.77309332,0.00327600,0.31265585,0.83750986,0.78900002,0.54801933,0.72901120,1.46626377,0.00000000
-4.97348674,2.73847836,0.00312266,0.30835146,0.82895698,0.77743933,0.53653751,0.71952587,1.45725452,0.00000000
-4.96748374,2.69407458,0.00296302,0.30280294,0.81685854,0.76414184,0.52329731,0.70719525,1.44240382,0.00000000
-4.96148074,2.64118386,0.00279988,0.29613616,0.80159138,0.74954643,0.50864341,0.69232360,1.42230032,0.00000000
-4.95547774,2.58123360,0.00263606,0.28849413,0.78359063,0.73409748,0.49294602,0.67525129,1.39762444,0.00000000
-4.94947474,2.51573622,0.00247433,0.28003348,0.76333681,0.71823254,0.47659162,0.65634521,1.36912703,0.00000000
-4.94347174,2.44624788,0.00231740,0.27092076,0.74134173,0.70237109,0.45997317,0.63598893,1.33760635,0.00000000
-4.93746873,2.37432785,0.00216786,0.26132866,0.71813382,0.68690482,0.44348031,0.61457287,1.30388456,0.00000000
-4.93146573,2.30150009,0.00202816,0.25143233,0.69424331,0.67218954,0.42748966,0.59248496,1.26878451,0.00000000
-4.92546273,2.22921830,0.00190057,0.24140589,0.67018799,0.65853928,0.41235569,0.57010207,1.23310784,0.00000000
-4.91945973,2.15883552,0.00178714,0.23141918,0.64645988,0.64622228,0.39840226,0.54778232,1.19761512,0.00000000
-4.91345673,2.09157890,0.00168973,0.22163480,0.62351342,0.63545915,0.38591531,0.52585868,1.16300876,0.00000000
-4.90745373,2.02853028,0.00160993,0.21220559,0.60175542,0.62642291,0.37513654,0.50463379,1.12991902,0.00000000
-4.90145073,1.97061261,0.00154905,0.20327243,0.58153700,0.61924071,0.36625865,0.48437612,1.09889354,0.00000000
-4.89544772,1.91858190,0.00150812,0.19496243,0.56314780,0.61399684,0.35942188,0.46531738,1.07039033,0.00000000
-4.88944472,1.87302451,0.00148786,0.18738742,0.54681235,0.61073685,0.35471203,0.44765112,1.04477415,0.00000000
-4.88344172,1.83435876,0.00148865,0.18064285,0.53268851,0.60947203,0.35216002,0.43153240,1.02231602,0.00000000
-4.87743872,1.80284037,0.00151052,0.17480679,0.52086797,0.61018422,0.35174272,0.41707819,1.00319534,0.00000000
-4.87143572,1.77857054,0.00155314,0.16993929,0.51137850,0.61283023,0.35338511,0.40436852,0.98750418,0.00000000
-4.86543272,1.76150594,0.00161577,0.16608180,0.50418756,0.61734582,0.35696356,0.39344799,0.97525326,0.00000000
-4.85942971,1.75146976,0.00169732,0.16325677,0.49920725,0.62364877,0.36231006,0.38432755,0.96637886,0.00000000
-4.85342671,1.74816302,0.00179629,0.16146739,0.49630002,0.63164106,0.36921731,0.37698643,0.96075044,0.00000000
-4.84742371,1.75117585,0.00191081,0.16069743,0.49528508,0.64121004,0.37744435,0.37137403,0.95817830,0.00000000
-4.84142071,1.75999820,0.00203862,0.16091128,0.49594516,0.65222859,0.38672272,0.36741180,0.95842114,0.00000000
-4.83541771,1.77403017,0.00217715,0.16205413,0.49803340,0.66455462,0.39676290,0.36499507,0.96119323,0.00000000
-4.82941471,1.79259180,0.00232352,0.16405251,0.50128031,0.67802988,0.40726101,0.36399488,0.96617120,0.00000000
-4.82341171,1.81493291,0.00247459,0.16681506,0.50540064,0.69247871,0.41790545,0.36425991,0.97300034,0.00000000
-4.81740870,1.84024311,0.00262706,0.17023375,0.51010002,0.70770670,0.42838366,0.36561865,0.98130067,0.00000000
-4.81140570,1.86766263,0.00277748,0.17418556,0.51508143,0.72350000,0.43838865,0.36788185,0.99067287,0.00000000
-4.80540270,1.89629440,0.00292240,0.17853465,0.52005148,0.73962526,0.44762536,0.37084543,1.00070427,0.00000000
-4.79939970,1.92521754,0.00305839,0.18313500,0.52472634,0.75583062,0.45581681,0.37429396,1.01097512,0.00000000
-4.79339670,1.95350275,0.00318218,0.18783368,0.52883746,0.77184804,0.46270973,0.37800475,1.02106524,0.00000000
-4.78739370,1.98022948,0.00329073,0.19247447,0.53213696,0.78739678,0.46807989,0.38175247,1.03056114,0.00000000
-4.78139070,2.00450468,0.00338130,0.19690196,0.53440260,0.80218830,0.47173679,0.38531443,1.03906361,0.00000000
-4.77538769,2.02548288,0.00345158,0.20096589,0.53544235,0.81593229,0.47352766,0.38847629,1.04619570,0.00000000
-4.76938469,2.04238686,0.00349967,0.20452568,0.53509835,0.82834365,0.47334077,0.39103802,1.05161083,0.00000000
-4.76338169,2.05452823,0.00352424,0.20745487,0.53325021,0.83915012,0.47110780,0.39282001,1.05500078,0.00000000
-4.75737869,2.06132706,0.00352447,0.20964545,0.52981753,0.84810020,0.46680528,0.39366903,1.05610333,0.00000000
-4.75137569,2.06232955,0.00350014,0.21101174,0.52476151,0.85497088,0.46045498,0.39346369,1.05470895,0.00000000
-4.74537269,2.05722283,0.00345160,0.21149376,0.51808555,0.85957483,0.45212321,0.39211926,1.05066643,0.00000000
-4.73936968,2.04584623,0.00337972,0.21105985,0.50983482,0.86176667,0.44191904,0.38959157,1.04388696,0.00000000
-4.73336668,2.02819800,0.00328593,0.20970842,0.50009474,0.86144792,0.42999148,0.38587963,1.03434640,0.00000000
-4.72736368,2.00443735,0.00317209,0.20746877,0.48898838,0.85857038,0.41652564,0.38102696,1.02208558,0.00000000
-4.72136068,1.97488131,0.00304045,0.20440086,0.47667297,0.85313784,0.40173803,0.37512143,1.00720854,0.00000000
-4.71535768,1.93999660,0.00289358,0.20059410,0.46333539,0.84520595,0.38587121,0.36829355,0.98987875,0.00000000
-4.70935468,1.90038670,0.00273428,0.19616507,0.44918712,0.83488033,0.36918785,0.36071324,0.97031338,0.00000000
-4.70335168,1.85677462,0.00256548,0.19125434,0.43445856,0.82231311,0.35196450,0.35258519,0.94877601,0.00000000
-4.69734867,1.80998219,0.00239015,0.18602249,0.41939309,0.80769800,0.33448535,0.34414300,0.92556795,0.00000000
-4.69134567,1.76090669,0.00221125,0.18064547,0.40424105,0.79126423,0.31703604,0.33564213,0.90101871,0.00000000
-4.68534267,1.71049578,0.00203160,0.17530947,0.38925384,0.77326974,0.29989785,0.32735224,0.87547599,0.00000000
-4.67933967,1.65972176,0.00185388,0.17020543,0.37467834,0.75399373,0.28334252,0.31954888,0.84929567,0.00000000
-4.67333667,1.60955622,0.00168050,0.16552361,0.36075183,0.73372928,0.26762765,0.31250505,0.82283219,0.00000000
-4.66733367,1.56094579,0.00151365,0.16144805,0.34769754,0.71277585,0.25299298,0.30648286,0.79642976,0.00000000
-4.66133067,1.51479006,0.00135520,0.15815150,0.33572082,0.69143240,0.23965757,0.30172557,0.77041467,0.00000000
-4.65532766,1.47192205,0.00120673,0.15579071,0.32500617,0.66999097,0.22781787,0.29845035,0.74508894,0.00000000
-4.64932466,1.43309184,0.00106950,0.15450232,0.31571494,0.64873104,0.21764673,0.29684187,0.72072546,0.00000000
-4.64332166,1.39895370,0.00094451,0.15439951,0.30798372,0.62791475,0.20929321,0.29704710,0.69756469,0.00000000
