energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.77788894,2.50672452,0.13294830,0.00000000,0.00373279,0.77207530,1.96379366,0.71168519
-5.77188594,2.42375548,0.13253182,0.00000000,0.00353737,0.75271641,1.90846801,0.68861836
-5.76588294,2.33750297,0.13155213,0.00000000,0.00334327,0.73112564,1.85083487,0.66428231
-5.75987994,2.24897606,0.13002522,0.00000000,0.00315226,0.70752166,1.79161076,0.63895911
-5.75387694,2.15916221,0.12797522,0.00000000,0.00296588,0.68215115,1.73148598,0.61293591
-5.74787394,2.06901758,0.12543431,0.00000000,0.00278540,0.65528456,1.67112010,0.58650156
-5.74187094,1.97946101,0.12244271,0.00000000,0.00261189,0.62721161,1.61114053,0.55994388
-5.73586793,1.89137094,0.11904838,0.00000000,0.00244623,0.59823699,1.55214373,0.53354750
-5.72986493,1.80558505,0.11530674,0.00000000,0.00228912,0.56867598,1.49469854,0.50759210
-5.72386193,1.72290172,0.11128017,0.00000000,0.00214117,0.53885036,1.43935108,0.48235109
-5.71785893,1.64408269,0.10703737,0.00000000,0.00200291,0.50908441,1.38663038,0.45809034
-5.71185593,1.56985595,0.10265257,0.00000000,0.00187481,0.47970118,1.33705394,0.43506705
-5.70585293,1.50091813,0.09820455,0.00000000,0.00175734,0.45101879,1.29113255,0.41352834
-5.69984992,1.43793563,0.09377546,0.00000000,0.00165100,0.42334698,1.24937347,0.39370969
-5.69384692,1.38154373,0.08944953,0.00000000,0.00155630,0.39698362,1.21228145,0.37583290
-5.68784392,1.33234325,0.08531151,0.00000000,0.00147379,0.37221128,1.18035685,0.36010362
-5.68184092,1.29089440,0.08144510,0.00000000,0.00140403,0.34929372,1.15409072,0.34670837
-5.67583792,1.25770755,0.07793111,0.00000000,0.00134763,0.32847229,1.13395645,0.33581106
-5.66983492,1.23323121,0.07484566,0.00000000,0.00130518,0.30996226,1.12039801,0.32754911
-5.66383192,1.21783726,0.07225830,0.00000000,0.00127722,0.29394899,1.11381516,0.32202918
-5.65782891,1.21180412,0.07023008,0.00000000,0.00126424,0.28058414,1.11454591,0.31932279
-5.65182591,1.21529851,0.06881179,0.00000000,0.00126660,0.26998179,1.12284700,0.31946186
-5.64582291,1.22835663,0.06804220,0.00000000,0.00128454,0.26221481,1.13887329,0.32243461
-5.63981991,1.25086597,0.06794658,0.00000000,0.00131806,0.25731138,1.16265699,0.32818176
-5.63381691,1.28254868,0.06853539,0.00000000,0.00136698,0.25525209,1.19408803,0.33659357
-5.62781391,1.32294787,0.06980332,0.00000000,0.00143080,0.25596762,1.23289669,0.34750784
-5.62181091,1.37141784,0.07172863,0.00000000,0.00150876,0.25933723,1.27863980,0.36070906
-5.61580790,1.42711950,0.07427297,0.00000000,0.00159979,0.26518839,1.33069166,0.37592903
-5.60980490,1.48902175,0.07738159,0.00000000,0.00170247,0.27329760,1.38824078,0.39284907
-5.60380190,1.55590969,0.08098406,0.00000000,0.00181509,0.28339254,1.45029324,0.41110394
-5.59779890,1.62639994,0.08499548,0.00000000,0.00193562,0.29515584,1.51568320,0.43028745
-5.59179590,1.69896341,0.08931816,0.00000000,0.00206174,0.30823029,1.58309103,0.44995986
-5.58579290,1.77195504,0.09384385,0.00000000,0.00219094,0.32222564,1.65106870,0.46965683
-5.57978989,1.84365006,0.09845625,0.00000000,0.00232049,0.33672679,1.71807210,0.48889981
-5.57378689,1.91228576,0.10303403,0.00000000,0.00244757,0.35130330,1.78249934,0.50720749
-5.56778389,1.97610739,0.10745404,0.00000000,0.00256928,0.36551985,1.84273388,0.52410811
-5.56178089,2.03341653,0.11159474,0.00000000,0.00268279,0.37894734,1.89719075,0.53915200
-5.55577789,2.08262026,0.11533960,0.00000000,0.00278538,0.39117442,1.94436428,0.55192408
-5.54977489,2.12227889,0.11858055,0.00000000,0.00287449,0.40181868,1.98287515,0.56205576
-5.54377189,2.15115043,0.12122113,0.00000000,0.00294789,0.41053746,2.01151486,0.56923573
-5.53776888,2.16822976,0.12317936,0.00000000,0.00300364,0.41703745,2.02928564,0.57321917
-5.53176588,2.17278075,0.12439013,0.00000000,0.00304025,0.42108298,2.03543391,0.57383518
-5.52576288,2.16435991,0.12480707,0.00000000,0.00305664,0.42250244,2.02947584,0.57099173
-5.51975988,2.14283043,0.12440376,0.00000000,0.00305226,0.42119264,2.01121374,0.56467832
-5.51375688,2.10836597,0.12317434,0.00000000,0.00302704,0.41712088,1.98074265,0.55496590
-5.50775388,2.06144407,0.12113332,0.00000000,0.00298140,0.41032472,1.93844675,0.54200423
-5.50175088,2.00282948,0.11831480,0.00000000,0.00291629,0.40090935,1.88498591,0.52601677
-5.49574787,1.93354825,0.11477103,0.00000000,0.00283309,0.38904285,1.82127303,0.50729329
-5.48974487,1.85485371,0.11057039,0.00000000,0.00273360,0.37494952,1.74844329,0.48618058
-5.48374187,1.76818613,0.10579498,0.00000000,0.00261997,0.35890159,1.66781692,0.46307165
-5.47773887,1.67512768,0.10053776,0.00000000,0.00249465,0.34120973,1.58085708,0.43839388
-5.47173587,1.57735479,0.09489960,0.00000000,0.00236031,0.32221283,1.48912494,0.41259673
-5.46573287,1.47658995,0.08898620,0.00000000,0.00221979,0.30226751,1.39423383,0.38613927
-5.45972986,1.37455478,0.08290502,0.00000000,0.00207597,0.28173769,1.29780435,0.35947832
-5.45372686,1.27292619,0.07676249,0.00000000,0.00193176,0.26098483,1.20142226,0.33305735
-5.44772386,1.17329719,0.07066138,0.00000000,0.00179005,0.24035897,1.10660056,0.30729666
-5.44172086,1.07714326,0.06469859,0.00000000,0.00165357,0.22019106,1.01474686,0.28258504
-5.43571786,0.98579526,0.05896332,0.00000000,0.00152495,0.20078651,0.92713698,0.25927304
-5.42971486,0.90041920,0.05353570,0.00000000,0.00140660,0.18242040,0.84489495,0.23766807
-5.42371186,0.82200282,0.04848578,0.00000000,0.00130074,0.16533396,0.76897966,0.21803111
-5.41770885,0.75134861,0.04387298,0.00000000,0.00120936,0.14973257,0.70017771,0.20057505
-5.41170585,0.68907282,0.03974595,0.00000000,0.00113419,0.13578498,0.63910191,0.18546445
-5.40570285,0.63560932,0.03614260,0.00000000,0.00107673,0.12362359,0.58619459,0.17281648
-5.39969985,0.59121761,0.03309053,0.00000000,0.00103819,0.11334551,0.54173480,0.16270284
-5.39369685,0.55599367,0.03060751,0.00000000,0.00101955,0.10501426,0.50584832,0.15515223
-5.38769385,0.52988284,0.02870210,0.00000000,0.00102152,0.09866179,0.47851953,0.15015337
-5.38169085,0.51269353,0.02737431,0.00000000,0.00104454,0.09429060,0.45960408,0.14765805
-5.37568784,0.50411119,0.02661625,0.00000000,0.00108876,0.09187585,0.44884177,0.14758421
-5.36968484,0.50371167,0.02641268,0.00000000,0.00115407,0.09136721,0.44586881,0.14981892
-5.36368184,0.51097372,0.02674150,0.00000000,0.00124002,0.09269057,0.45022914,0.15422098
-5.35767884,0.52529032,0.02757422,0.00000000,0.00134587,0.09574935,0.46138465,0.16062334
-5.35167584,0.54597883,0.02887625,0.00000000,0.00147055,0.10042562,0.47872415,0.16883524
-5.34567284,0.57229018,0.03060721,0.00000000,0.00161265,0.10658110,0.50157146,0.17864424
-5.33966983,0.60341738,0.03272120,0.00000000,0.00177039,0.11405801,0.52919280,0.18981809
-5.33366683,0.63850376,0.03516711,0.00000000,0.00194166,0.12268011,0.56080393,0.20210681
-5.32766383,0.67665144,0.03788895,0.00000000,0.00212400,0.13225396,0.59557757,0.21524491
-5.32166083,0.71693046,0.04082638,0.00000000,0.00231463,0.14257058,0.63265153,0.22895406
-5.31565783,0.75838898,0.04391527,0.00000000,0.00251048,0.15340759,0.67113795,0.24294619
-5.30965483,0.80006489,0.04708853,0.00000000,0.00270821,0.16453200,0.71013393,0.25692719
-5.30365183,0.84099890,0.05027709,0.00000000,0.00290432,0.17570364,0.74873386,0.27060118
-5.29764882,0.88024919,0.05341101,0.00000000,0.00309517,0.18667919,0.78604325,0.28367543
-5.29164582,0.91690743,0.05642085,0.00000000,0.00327709,0.19721684,0.82119405,0.29586569
-5.28564282,0.95011576,0.05923910,0.00000000,0.00344646,0.20708137,0.85336107,0.30690193
-5.27963982,0.97908425,0.06180171,0.00000000,0.00359982,0.21604949,0.88177893,0.31653430
-5.27363682,1.00310818,0.06404963,0.00000000,0.00373394,0.22391536,0.90575900,0.32453897
-5.26763382,1.02158438,0.06593036,0.00000000,0.00384593,0.23049582,0.92470558,0.33072373
-5.26163082,1.03402597,0.06739931,0.00000000,0.00393335,0.23563535,0.93813045,0.33493298
-5.25562781,1.04007447,0.06842102,0.00000000,0.00399423,0.23921029,0.94566527,0.33705200
-5.24962481,1.03950891,0.06897015,0.00000000,0.00402720,0.24113222,0.94707082,0.33701003
-5.24362181,1.03225113,0.06903211,0.00000000,0.00403147,0.24135037,0.94224280,0.33478227
-5.23761881,1.01836689,0.06860344,0.00000000,0.00400690,0.23985270,0.93121363,0.33039033
-5.23161581,0.99806274,0.06769170,0.00000000,0.00395397,0.23666583,0.91415001,0.32390142
-5.22561281,0.97167838,0.06631516,0.00000000,0.00387380,0.23185363,0.89134630,0.31542594
-5.21960980,0.93967493,0.06450196,0.00000000,0.00376804,0.22551463,0.86321386,0.30511376
-5.21360680,0.90261954,0.06228911,0.00000000,0.00363888,0.21777823,0.83026677,0.29314928
-5.20760380,0.86116682,0.05972111,0.00000000,0.00348894,0.20880004,0.79310454,0.27974543
-5.20160080,0.81603800,0.05684841,0.00000000,0.00332117,0.19875646,0.75239254,0.26513691
-5.19559780,0.76799861,0.05372570,0.00000000,0.00313877,0.18783875,0.70884093,0.24957298
-5.18959480,0.71783570,0.05041017,0.00000000,0.00294509,0.17624688,0.66318305,0.23330998
-5.18359180,0.66633538,0.04695977,0.00000000,0.00274353,0.16418343,0.61615412,0.21660407
-5.17758879,0.61426174,0.04343151,0.00000000,0.00253741,0.15184776,0.56847112,0.19970435
-5.17158579,0.56233772,0.03987997,0.00000000,0.00232992,0.13943065,0.52081447,0.18284658
-5.16558279,0.51122876,0.03635593,0.00000000,0.00212404,0.12710971,0.47381237,0.16624786
-5.15957979,0.46152952,0.03290531,0.00000000,0.00192245,0.11504549,0.42802799,0.15010233
-5.15357679,0.41375407,0.02956835,0.00000000,0.00172749,0.10337861,0.38394989,0.13457787
-5.14757379,0.36832968,0.02637901,0.00000000,0.00154116,0.09222784,0.34198591,0.11981415
-5.14157079,0.32559398,0.02336468,0.00000000,0.00136505,0.08168897,0.30246023,0.10592161
-5.13556778,0.28579543,0.02054619,0.00000000,0.00120039,0.07183481,0.26561353,0.09298169
-5.12956478,0.24909671,0.01793795,0.00000000,0.00104800,0.06271573,0.23160601,0.08104783
-5.12356178,0.21558048,0.01554835,0.00000000,0.00090839,0.05436107,0.20052260,0.07014740
-5.11755878,0.18525713,0.01338030,0.00000000,0.00078173,0.04678101,0.17238013,0.06028421
-5.11155578,0.15807391,0.01143188,0.00000000,0.00066789,0.03996880,0.14713574,0.05144145
-5.10555278,0.13392488,0.00969704,0.00000000,0.00056654,0.03390335,0.12469622,0.04358496
-5.09954977,0.11266121,0.00816640,0.00000000,0.00047711,0.02855184,0.10492760,0.03666658
-5.09354677,0.09410146,0.00682798,0.00000000,0.00039892,0.02387237,0.08766476,0.03062748
-5.08754377,0.07804120,0.00566793,0.00000000,0.00033114,0.01981650,0.07272051,0.02540132
-5.08154077,0.06426201,0.00467118,0.00000000,0.00027291,0.01633158,0.05989397,0.02091716
-5.07553777,0.05253938,0.00382208,0.00000000,0.00022330,0.01336286,0.04897809,0.01710205
-5.06953477,0.04264945,0.00310487,0.00000000,0.00018140,0.01085528,0.03976594,0.01388322
-5.06353177,0.03437461,0.00250416,0.00000000,0.00014630,0.00875492,0.03205603,0.01118993
-5.05752876,0.02750782,0.00200519,0.00000000,0.00011714,0.00701025,0.02565644,0.00895483
-5.05152576,0.02185585,0.00159416,0.00000000,0.00009313,0.00557295,0.02038778,0.00711509
-5.04552276,0.01724138,0.00125836,0.00000000,0.00007350,0.00439852,0.01608535,0.00561300
-5.03951976,0.01350424,0.00098626,0.00000000,0.00005759,0.00344667,0.01260024,0.00439648
-5.03351676,0.01050187,0.00076762,0.00000000,0.00004481,0.00268141,0.00979982,0.00341912
-5.02751376,0.00810907,0.00059341,0.00000000,0.00003461,0.00207109,0.00756757,0.00264020
-5.02151076,0.00621733,0.00045583,0.00000000,0.00002654,0.00158823,0.00580241,0.00202440
-5.01550775,0.00473378,0.00034821,0.00000000,0.00002021,0.00120922,0.00441781,0.00154151
-5.00950475,0.00357988,0.00026493,0.00000000,0.00001527,0.00091409,0.00334052,0.00116597
-5.00350175,0.00268998,0.00020139,0.00000000,0.00001146,0.00068610,0.00250932,0.00087644
-4.99749875,0.00200993,0.00015381,0.00000000,0.00000854,0.00051138,0.00187361,0.00065533
-4.99149575,0.00149555,0.00011926,0.00000000,0.00000632,0.00037855,0.00139208,0.00048828
-4.98549275,0.00111135,0.00009552,0.00000000,0.00000465,0.00027843,0.00103145,0.00036380
-4.97948974,0.00082923,0.00008103,0.00000000,0.00000339,0.00020362,0.00076527,0.00027282
-4.97348674,0.00062742,0.00007490,0.00000000,0.00000246,0.00014827,0.00057290,0.00020834
-4.96748374,0.00048950,0.00007683,0.00000000,0.00000178,0.00010779,0.00043858,0.00016518
-4.96148074,0.00040366,0.00008716,0.00000000,0.00000129,0.00007866,0.00035072,0.00013967
-4.95547774,0.00036207,0.00010690,0.00000000,0.00000093,0.00005817,0.00030119,0.00012952
-4.94947474,0.00036041,0.00013781,0.00000000,0.00000069,0.00004431,0.00028495,0.00013367
-4.94347174,0.00039761,0.00018248,0.00000000,0.00000052,0.00003563,0.00029960,0.00015222
-4.93746873,0.00047568,0.00024448,0.00000000,0.00000042,0.00003113,0.00034525,0.00018642
-4.93146573,0.00059974,0.00032855,0.00000000,0.00000037,0.00003019,0.00042435,0.00023872
-4.92546273,0.00077814,0.00044078,0.00000000,0.00000036,0.00003249,0.00054169,0.00031286
-4.91945973,0.00102273,0.00058888,0.00000000,0.00000039,0.00003799,0.00070452,0.00041399
-4.91345673,0.00134926,0.00078248,0.00000000,0.00000046,0.00004689,0.00092271,0.00054892
-4.90745373,0.00177792,0.00103343,0.00000000,0.00000057,0.00005962,0.00120898,0.00072634
-4.90145073,0.00233390,0.00135622,0.00000000,0.00000073,0.00007685,0.00157925,0.00095712
-4.89544772,0.00304816,0.00176828,0.00000000,0.00000095,0.00009947,0.00205293,0.00125471
-4.88944472,0.00395820,0.00229047,0.00000000,0.00000125,0.00012864,0.00265337,0.00163549
-4.88344172,0.00510891,0.00294747,0.00000000,0.00000162,0.00016578,0.00340824,0.00211923
-4.87743872,0.00655350,0.00376819,0.00000000,0.00000211,0.00021259,0.00434988,0.00272958
-4.87143572,0.00835439,0.00478614,0.00000000,0.00000273,0.00027112,0.00551576,0.00349455
-4.86543272,0.01058414,0.00603986,0.00000000,0.00000351,0.00034373,0.00694867,0.00444704
-4.85942971,0.01332622,0.00757311,0.00000000,0.00000449,0.00043318,0.00869706,0.00562536
-4.85342671,0.01667582,0.00943513,0.00000000,0.00000572,0.00054263,0.01081504,0.00707371
-4.84742371,0.02074036,0.01168069,0.00000000,0.00000725,0.00067564,0.01336243,0.00884263
-4.84142071,0.02563991,0.01437005,0.00000000,0.00000913,0.00083621,0.01640449,0.01098939
-4.83541771,0.03150722,0.01756869,0.00000000,0.00001143,0.00102877,0.02001154,0.01357825
-4.82941471,0.03848752,0.02134691,0.00000000,0.00001424,0.00125819,0.02425827,0.01668061
-4.82341171,0.04673785,0.02577919,0.00000000,0.00001763,0.00152973,0.02922289,0.02037496
-4.81740870,0.05642598,0.03094324,0.00000000,0.00002172,0.00184902,0.03498596,0.02474663
-4.81140570,0.06772877,0.03691894,0.00000000,0.00002661,0.00222200,0.04162892,0.02988728
-4.80540270,0.08082993,0.04378688,0.00000000,0.00003243,0.00265485,0.04923245,0.03589409
-4.79939970,0.09591728,0.05162674,0.00000000,0.00003929,0.00315386,0.05787451,0.04286860
-4.79339670,0.11317926,0.06051540,0.00000000,0.00004735,0.00372535,0.06762815,0.05091519
-4.78739370,0.13280081,0.07052481,0.00000000,0.00005674,0.00437546,0.07855918,0.06013918
-4.78139070,0.15495865,0.08171969,0.00000000,0.00006762,0.00511004,0.09072368,0.07064450
-4.77538769,0.17981592,0.09415506,0.00000000,0.00008015,0.00593440,0.10416540,0.08253090
-4.76938469,0.20751633,0.10787372,0.00000000,0.00009446,0.00685312,0.11891322,0.09589086
-4.76338169,0.23817779,0.12290363,0.00000000,0.00011071,0.00786979,0.13497856,0.11080607
-4.75737869,0.27188586,0.13925535,0.00000000,0.00012902,0.00898678,0.15235307,0.12734362
-4.75137569,0.30868697,0.15691965,0.00000000,0.00014952,0.01020500,0.17100646,0.14555201
-4.74537269,0.34858177,0.17586524,0.00000000,0.00017229,0.01152362,0.19088467,0.16545702
-4.73936968,0.39151881,0.19603687,0.00000000,0.00019741,0.01293985,0.21190849,0.18705768
-4.73336668,0.43738879,0.21735374,0.00000000,0.00022491,0.01444878,0.23397257,0.21032237
-4.72736368,0.48601969,0.23970848,0.00000000,0.00025477,0.01604313,0.25694515,0.23518543
-4.72136068,0.53717314,0.26296664,0.00000000,0.00028695,0.01771324,0.28066827,0.26154421
-4.71535768,0.59054222,0.28696687,0.00000000,0.00032134,0.01944695,0.30495878,0.28925704
-4.70935468,0.64575106,0.31152180,0.00000000,0.00035779,0.02122969,0.32961003,0.31814212
-4.70335168,0.70235650,0.33641975,0.00000000,0.00039609,0.02304456,0.35439435,0.34797757
-4.69734867,0.75985186,0.36142714,0.00000000,0.00043596,0.02487261,0.37906622,0.37850282
-4.69134567,0.81767321,0.38629187,0.00000000,0.00047710,0.02669311,0.40336626,0.40942137
-4.68534267,0.87520784,0.41074739,0.00000000,0.00051914,0.02848405,0.42702579,0.44040508
-4.67933967,0.93180519,0.43451753,0.00000000,0.00056165,0.03022260,0.44977210,0.47109985
-4.67333667,0.98678981,0.45732199,0.00000000,0.00060419,0.03188577,0.47133411,0.50113269
-4.66733367,1.03947622,0.47888236,0.00000000,0.00064628,0.03345110,0.49144845,0.53012002
-4.66133067,1.08918522,0.49892850,0.00000000,0.00068741,0.03489736,0.50986568,0.55767695
-4.65532766,1.13526106,0.51720511,0.00000000,0.00072710,0.03620537,0.52635656,0.58342722
-4.64932466,1.17708909,0.53347827,0.00000000,0.00076483,0.03735871,0.54071811,0.60701351
-4.64332166,1.21411305,0.54754174,0.00000000,0.00080014,0.03834447,0.55277928,0.62810777
-4.63731866,1.24585141,0.55922279,0.00000000,0.00083258,0.03915384,0.56240599,0.64642094
-4.63131566,1.27191216,0.56838739,0.00000000,0.00086176,0.03978272,0.56950541,0.66171200
-4.62531266,1.29200531,0.57494440,0.00000000,0.00088732,0.04023203,0.57402924,0.67379562
-4.61930965,1.30595261,0.57884883,0.00000000,0.00090901,0.04050799,0.57597587,0.68254831
-4.61330665,1.31369411,0.58010382,0.00000000,0.00092662,0.04062213,0.57539129,0.68791266
-4.60730365,1.31529108,0.57876135,0.00000000,0.00094003,0.04059111,0.57236874,0.68989954
-4.60130065,1.31092535,0.57492162,0.00000000,0.00094919,0.04043637,0.56704702,0.68858809
-4.59529765,1.30089488,0.56873114,0.00000000,0.00095416,0.04018353,0.55960748,0.68412354
-4.58929465,1.28560581,0.56037952,0.00000000,0.00095504,0.03986164,0.55026996,0.67671296
-4.58329165,1.26556138,0.55009516,0.00000000,0.00095203,0.03950225,0.53928750,0.66661907
-4.57728864,1.24134794,0.53813993,0.00000000,0.00094539,0.03913835,0.52694028,0.65415239
-4.57128564,1.21361889,0.52480309,0.00000000,0.00093544,0.03880325,0.51352891,0.63966214
-4.56528264,1.18307702,0.51039456,0.00000000,0.00092253,0.03852936,0.49936719,0.62352618
-4.55927964,1.15045587,0.49523791,0.00000000,0.00090707,0.03834709,0.48477478,0.60614042
-4.55327664,1.11650105,0.47966313,0.00000000,0.00088947,0.03828366,0.47006981,0.58790817
-4.54727364,1.08195189,0.46399953,0.00000000,0.00087017,0.03836213,0.45556189,0.56922981
-4.54127064,1.04752424,0.44856890,0.00000000,0.00084960,0.03860055,0.44154546,0.55049302
-4.53526763,1.01389481,0.43367905,0.00000000,0.00082818,0.03901124,0.42829392,0.53206417
-4.52926463,0.98168756,0.41961798,0.00000000,0.00080633,0.03960038,0.41605443,0.51428075
-4.52326163,0.95146235,0.40664870,0.00000000,0.00078442,0.04036771,0.40504369,0.49744532
-4.51725863,0.92370607,0.39500477,0.00000000,0.00076282,0.04130661,0.39544460,0.48182090
-4.51125563,0.89882633,0.38488660,0.00000000,0.00074185,0.04240423,0.38740388,0.46762793
-4.50525263,0.87714762,0.37645859,0.00000000,0.00072179,0.04364205,0.38103063,0.45504259
-4.49924962,0.85890979,0.36984699,0.00000000,0.00070292,0.04499641,0.37639574,0.44419660
-4.49324662,0.84426861,0.36513849,0.00000000,0.00068545,0.04643941,0.37353210,0.43517808
-4.48724362,0.83329815,0.36237956,0.00000000,0.00066959,0.04793979,0.37243555,0.42803354
-4.48124062,0.82599473,0.36157639,0.00000000,0.00065552,0.04946394,0.37306638,0.42277052
-4.47523762,0.82228196,0.36269558,0.00000000,0.00064339,0.05097700,0.37535141,0.41936087
-4.46923462,0.82201670,0.36566527,0.00000000,0.00063334,0.05244384,0.37918640,0.41774434
-4.46323162,0.82499562,0.37037698,0.00000000,0.00062550,0.05383017,0.38443897,0.41783231
-4.45722861,0.83096217,0.37668800,0.00000000,0.00061996,0.05510341,0.39095162,0.41951160
-4.45122561,0.83961371,0.38442423,0.00000000,0.00061682,0.05623358,0.39854518,0.42264804
-4.44522261,0.85060883,0.39338380,0.00000000,0.00061616,0.05719404,0.40702238,0.42708998
-4.43921961,0.86357467,0.40334106,0.00000000,0.00061803,0.05796207,0.41617172,0.43267155
-4.43321661,0.87811441,0.41405124,0.00000000,0.00062245,0.05851936,0.42577158,0.43921574
-4.42721361,0.89381485,0.42525569,0.00000000,0.00062943,0.05885239,0.43559451,0.44653738
-4.42121061,0.91025430,0.43668758,0.00000000,0.00063893,0.05895260,0.44541187,0.45444616
-4.41520760,0.92701080,0.44807810,0.00000000,0.00065086,0.05881655,0.45499867,0.46274963
-4.40920460,0.94367070,0.45916314,0.00000000,0.00066511,0.05844596,0.46413866,0.47125648
-4.40320160,0.95983788,0.46969012,0.00000000,0.00068149,0.05784759,0.47262965,0.47978014
-4.39719860,0.97514333,0.47942515,0.00000000,0.00069979,0.05703323,0.48028895,0.48814269
-4.39119560,0.98925530,0.48816009,0.00000000,0.00071972,0.05601945,0.48695884,0.49617925
-4.38519260,1.00188965,0.49571945,0.00000000,0.00074096,0.05482745,0.49251202,0.50374277
-4.37918959,1.01282038,0.50196689,0.00000000,0.00076314,0.05348281,0.49685674,0.51070911
-4.37318659,1.02188990,0.50681110,0.00000000,0.00078588,0.05201525,0.49994155,0.51698235
-4.36718359,1.02901861,0.51021082,0.00000000,0.00080874,0.05045830,0.50175946,0.52250016
-4.36118059,1.03421346,0.51217868,0.00000000,0.00083133,0.04884898,0.50235118,0.52723881
-4.35517759,1.03757485,0.51278380,0.00000000,0.00085324,0.04722741,0.50180731,0.53121775
-4.34917459,1.03930133,0.51215273,0.00000000,0.00087410,0.04563633,0.50026928,0.53450321
-4.34317159,1.03969156,0.51046873,0.00000000,0.00089360,0.04412063,0.49792871,0.53721066
-4.33716858,1.03914298,0.50796912,0.00000000,0.00091148,0.04272667,0.49502519,0.53950556
-4.33116558,1.03814677,0.50494062,0.00000000,0.00092757,0.04150160,0.49184212,0.54160236
-4.32516258,1.03727873,0.50171274,0.00000000,0.00094179,0.04049254,0.48870083,0.54376123
-4.31915958,1.03718586,0.49864916,0.00000000,0.00095417,0.03974561,0.48595268,0.54628246
-4.31315658,1.03856868,0.49613721,0.00000000,0.00096482,0.03930495,0.48396935,0.54949846
-4.30715358,1.04215939,0.49457575,0.00000000,0.00097397,0.03921153,0.48313156,0.55376337
