energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.42971486,3.70422824,0.22138854,0.01009937,0.04280300,2.62795008,1.51077943,1.63789635
-5.42371186,3.65308511,0.21973889,0.01026591,0.04360890,2.58313859,1.47914227,1.61610364
-5.41770885,3.59799315,0.21827598,0.01042957,0.04436479,2.53461426,1.44503828,1.59283660
-5.41170585,3.53998284,0.21712020,0.01058873,0.04506705,2.48318409,1.40917465,1.56844419
-5.40570285,3.47997983,0.21636841,0.01074109,0.04571020,2.42961186,1.37223290,1.54323348
-5.39969985,3.41877818,0.21608977,0.01088368,0.04628702,2.37459750,1.33484921,1.51746134
-5.39369685,3.35702036,0.21632287,0.01101300,0.04678878,2.31875988,1.29759711,1.49132841
-5.38769385,3.29518447,0.21707413,0.01112513,0.04720559,2.26262366,1.26097328,1.46497562
-5.38169085,3.23357904,0.21831774,0.01121589,0.04752686,2.20661037,1.22538680,1.43848329
-5.37568784,3.17234530,0.21999687,0.01128098,0.04774181,2.15103411,1.19115214,1.41187281
-5.36968484,3.11146663,0.22202639,0.01131620,0.04783997,2.09610157,1.15848597,1.38511078
-5.36368184,3.05078438,0.22429672,0.01131762,0.04781182,2.04191634,1.12750790,1.35811536
-5.35767884,2.99001925,0.22667881,0.01128172,0.04764924,1.98848711,1.09824469,1.33076455
-5.35167584,2.92879711,0.22902984,0.01120561,0.04734600,1.93573925,1.07063793,1.30290590
-5.34567284,2.86667800,0.23119964,0.01108709,0.04689816,1.88352919,1.04455454,1.27436746
-5.33966983,2.80318709,0.23303720,0.01092481,0.04630439,1.83166094,1.01979976,1.24496928
-5.33366683,2.73784622,0.23439732,0.01071832,0.04556614,1.77990413,0.99613193,1.21453517
-5.32766383,2.67020487,0.23514684,0.01046812,0.04468776,1.72801268,0.97327855,1.18290416
-5.32166083,2.59986924,0.23517035,0.01017564,0.04367645,1.67574363,0.95095287,1.14994137
-5.31565783,2.52652849,0.23437504,0.00984321,0.04254216,1.62287519,0.92887052,1.11554775
-5.30965483,2.44997725,0.23269460,0.00947401,0.04129739,1.56922359,0.90676536,1.07966845
-5.30365183,2.37013350,0.23009192,0.00907195,0.03995687,1.51465794,0.88440415,1.04229959
-5.29764882,2.28705153,0.22656053,0.00864157,0.03853726,1.45911280,0.86159937,1.00349307
-5.29164582,2.20092935,0.22212480,0.00818791,0.03705669,1.40259790,0.83821975,0.96335940
-5.28564282,2.11211063,0.21683887,0.00771633,0.03553438,1.34520477,0.81419826,0.92206846
-5.27963982,2.02108109,0.21078439,0.00723239,0.03399017,1.28711003,0.78953708,0.87984810
-5.27363682,1.92845964,0.20406727,0.00674170,0.03244407,1.22857534,0.76430958,0.83698082
-5.26763382,1.83498456,0.19681347,0.00624976,0.03091582,1.16994394,0.73865921,0.79379847
-5.26163082,1.74149554,0.18916419,0.00576187,0.02942443,1.11163395,0.71279532,0.75067536
-5.25562781,1.64891195,0.18127059,0.00528296,0.02798779,1.05412880,0.68698627,0.70801983
-5.24962481,1.55820844,0.17328828,0.00481754,0.02662226,0.99796498,0.66154996,0.66626471
-5.24362181,1.47038849,0.16537186,0.00436964,0.02534230,0.94371767,0.63684233,0.62585694
-5.23761881,1.38645703,0.15766962,0.00394270,0.02416021,0.89198464,0.61324428,0.58724657
-5.23161581,1.30739288,0.15031881,0.00353961,0.02308579,0.84336916,0.59114756,0.55087564
-5.22561281,1.23412197,0.14344145,0.00316265,0.02212617,0.79846225,0.57094013,0.51716714
-5.21960980,1.16749220,0.13714088,0.00281355,0.02128560,0.75782500,0.55299177,0.48651432
-5.21360680,1.10825057,0.13149931,0.00249347,0.02056542,0.72197158,0.53764035,0.45927074
-5.20760380,1.05702337,0.12657620,0.00220308,0.01996397,0.69135320,0.52517933,0.43574121
-5.20160080,1.01429985,0.12240769,0.00194261,0.01947671,0.66634385,0.51584700,0.41617380
-5.19559780,0.98041988,0.11900696,0.00171188,0.01909633,0.64722791,0.50981791,0.40075328
-5.18959480,0.95556570,0.11636554,0.00151042,0.01881295,0.63419024,0.50719657,0.38959584
-5.18359180,0.93975819,0.11445547,0.00133750,0.01861448,0.62730886,0.50801394,0.38274547
-5.17758879,0.93285745,0.11323220,0.00119224,0.01848698,0.62655052,0.51222650,0.38017189
-5.17158579,0.93456772,0.11263804,0.00107362,0.01841512,0.63176927,0.51971806,0.38177028
-5.16558279,0.94444641,0.11260612,0.00098061,0.01838266,0.64270808,0.53030417,0.38736260
-5.15957979,0.96191709,0.11306457,0.00091221,0.01837306,0.65900354,0.54373890,0.39670070
-5.15357679,0.98628585,0.11394087,0.00086748,0.01836999,0.68019349,0.55972360,0.40947118
-5.14757379,1.01676079,0.11516600,0.00084560,0.01835796,0.70572759,0.57791749,0.42530184
-5.14157079,1.05247406,0.11667848,0.00084593,0.01832281,0.73498036,0.59794946,0.44376972
-5.13556778,1.09250575,0.11842785,0.00086801,0.01825231,0.76726665,0.61943072,0.46441062
-5.12956478,1.13590923,0.12037768,0.00091158,0.01813651,0.80185896,0.64196784,0.48672989
-5.12356178,1.18173698,0.12250786,0.00097662,0.01796819,0.83800638,0.66517560,0.51021421
-5.11755878,1.22906639,0.12481610,0.00106331,0.01774309,0.87495435,0.68868927,0.53434427
-5.11155578,1.27702461,0.12731851,0.00117205,0.01746007,0.91196498,0.71217587,0.55860778
-5.10555278,1.32481171,0.13004944,0.00130342,0.01712122,0.94833702,0.73534391,0.58251263
-5.09954977,1.37172141,0.13306024,0.00145818,0.01673172,0.98342497,0.75795131,0.60559964
-5.09354677,1.41715850,0.13641727,0.00163721,0.01629973,1.01665658,0.77981121,0.62745458
-5.08754377,1.46065243,0.14019907,0.00184145,0.01583606,1.04754802,0.80079545,0.64771890
-5.08154077,1.50186626,0.14449284,0.00207188,0.01535385,1.07571619,0.82083547,0.66609879
-5.07553777,1.54060066,0.14939030,0.00232945,0.01486805,1.10088747,0.83992074,0.68237209
-5.06953477,1.57679245,0.15498316,0.00261499,0.01439493,1.12290244,0.85809459,0.69639286
-5.06353177,1.61050775,0.16135824,0.00292914,0.01395152,1.14171643,0.87544769,0.70809306
-5.05752876,1.64192960,0.16859260,0.00327231,0.01355500,1.15739542,0.89210939,0.71748150
-5.05152576,1.67134052,0.17674867,0.00364455,0.01322209,1.17010765,0.90823717,0.72463972
-5.04552276,1.69910043,0.18586970,0.00404552,0.01296846,1.18011083,0.92400471,0.72971507
-5.03951976,1.72562089,0.19597563,0.00447438,0.01280816,1.18773575,0.93958903,0.73291118
-5.03351676,1.75133643,0.20705967,0.00492974,0.01275311,1.19336655,0.95515724,0.73447604
-5.02751376,1.77667442,0.21908558,0.00540963,0.01281259,1.19741874,0.97085353,0.73468840
-5.02151076,1.80202464,0.23198596,0.00591141,0.01299289,1.20031587,0.98678698,0.73384286
-5.01550775,1.82771010,0.24566149,0.00643177,0.01329698,1.20246584,1.00302082,0.73223449
-5.00950475,1.85396046,0.25998138,0.00696676,0.01372429,1.20423804,1.01956371,0.73014351
-5.00350175,1.88088960,0.27478492,0.00751174,0.01427060,1.20594246,1.03636350,0.72782097
-4.99749875,1.90847836,0.28988415,0.00806145,0.01492803,1.20781184,1.05330393,0.72547592
-4.99149575,1.93656378,0.30506773,0.00861011,0.01568514,1.20998770,1.07020453,0.72326487
-4.98549275,1.96483536,0.32010578,0.00915146,0.01652717,1.21251108,1.08682379,0.72128396
-4.97948974,1.99283893,0.33475561,0.00967891,0.01743632,1.21531859,1.10286565,0.71956430
-4.97348674,2.01998813,0.34876819,0.01018567,0.01839221,1.21824378,1.11798908,0.71807064
-4.96748374,2.04558304,0.36189512,0.01066490,0.01937242,1.22102408,1.13182030,0.71670357
-4.96148074,2.06883548,0.37389583,0.01110988,0.02035302,1.22331282,1.14396724,0.71530495
-4.95547774,2.08889949,0.38454484,0.01151421,0.02130932,1.22469571,1.15403543,0.71366646
-4.94947474,2.10490595,0.39363862,0.01187196,0.02221654,1.22471107,1.16164461,0.71154062
-4.94347174,2.11599932,0.40100200,0.01217787,0.02305052,1.22287260,1.16644530,0.70865393
-4.93746873,2.12137491,0.40649362,0.01242748,0.02378847,1.21869356,1.16813423,0.70472112
-4.93146573,2.12031462,0.41001031,0.01261731,0.02440964,1.21171115,1.16646816,0.69946008
-4.92546273,2.11221948,0.41149029,0.01274494,0.02489594,1.20150967,1.16127501,0.69260649
-4.91945973,2.09663718,0.41091475,0.01280910,0.02523251,1.18774148,1.15246191,0.68392740
-4.91345673,2.07328334,0.40830801,0.01280969,0.02540812,1.17014445,1.14001965,0.67323324
-4.90745373,2.04205541,0.40373614,0.01274782,0.02541549,1.14855535,1.12402330,0.66038749
-4.90145073,2.00303848,0.39730403,0.01262572,0.02525147,1.12291833,1.10462898,0.64531372
-4.89544772,1.95650307,0.38915119,0.01244668,0.02491707,1.09328835,1.08206698,0.62799963
-4.88944472,1.90289487,0.37944628,0.01221494,0.02441731,1.05982947,1.05663160,0.60849807
-4.88344172,1.84281734,0.36838088,0.01193550,0.02376102,1.02280828,1.02866840,0.58692502
-4.87743872,1.77700816,0.35616252,0.01161398,0.02296041,0.98258299,0.99855948,0.56345481
-4.87143572,1.70631089,0.34300749,0.01125641,0.02203065,0.93958890,0.96670771,0.53831293
-4.86543272,1.63164351,0.32913376,0.01086904,0.02098923,0.89432122,0.93352078,0.51176692
-4.85942971,1.55396549,0.31475414,0.01045813,0.01985542,0.84731610,0.89939588,0.48411586
-4.85342671,1.47424501,0.30007026,0.01002978,0.01864955,0.79913110,0.86470596,0.45567911
-4.84742371,1.39342811,0.28526732,0.00958976,0.01739243,0.75032587,0.82978800,0.42678480
-4.84142071,1.31241096,0.27051007,0.00914337,0.01610467,0.70144419,0.79493418,0.39775882
-4.83541771,1.23201658,0.25593993,0.00869533,0.01480616,0.65299799,0.76038592,0.36891456
-4.82941471,1.15297658,0.24167344,0.00824972,0.01351554,0.60545397,0.72633121,0.34054404
-4.82341171,1.07591864,0.22780193,0.00780993,0.01224979,0.55922337,0.69290499,0.31291063
-4.81740870,1.00135968,0.21439239,0.00737867,0.01102392,0.51465485,0.66019248,0.28624357
-4.81140570,0.92970445,0.20148933,0.00695801,0.00985076,0.47203079,0.62823489,0.26073436
-4.80540270,0.86124922,0.18911752,0.00654940,0.00874082,0.43156652,0.59703716,0.23653503
-4.79939970,0.79618966,0.17728529,0.00615379,0.00770229,0.39341248,0.56657689,0.21375815
-4.79339670,0.73463208,0.16598830,0.00577169,0.00674111,0.35765860,0.53681402,0.19247836
-4.78739370,0.67660705,0.15521336,0.00540330,0.00586110,0.32434057,0.50770051,0.17273519
-4.78139070,0.62208438,0.14494227,0.00504858,0.00506417,0.29344737,0.47918946,0.15453684
-4.77538769,0.57098851,0.13515540,0.00470737,0.00435057,0.26492957,0.45124308,0.13786472
-4.76938469,0.52321341,0.12583484,0.00437948,0.00371921,0.23870788,0.42383932,0.12267827
-4.76338169,0.47863645,0.11696704,0.00406473,0.00316788,0.21468141,0.39697672,0.10891999
-4.75737869,0.43713049,0.10854491,0.00376305,0.00269366,0.19273553,0.37067747,0.09652028
-4.75137569,0.39857397,0.10056931,0.00347451,0.00229314,0.17274874,0.34498865,0.08540198
-4.74537269,0.36285886,0.09304995,0.00319930,0.00196274,0.15459863,0.31998184,0.07548445
-4.73936968,0.32989632,0.08600568,0.00293782,0.00169897,0.13816671,0.29575124,0.06668710
-4.73336668,0.29962036,0.07946447,0.00269059,0.00149861,0.12334218,0.27241070,0.05893224
-4.72736368,0.27198951,0.07346283,0.00245829,0.00135897,0.11002459,0.25008999,0.05214739
-4.72136068,0.24698711,0.06804498,0.00224171,0.00127795,0.09812568,0.22893056,0.04626693
-4.71535768,0.22462014,0.06326185,0.00204171,0.00125424,0.08757037,0.20908130,0.04123321
-4.70935468,0.20491731,0.05916983,0.00185921,0.00128728,0.07829713,0.19069447,0.03699713
-4.70335168,0.18792640,0.05582948,0.00169514,0.00137736,0.07025796,0.17392206,0.03351833
-4.69734867,0.17371129,0.05330417,0.00155040,0.00152556,0.06341796,0.15891289,0.03076502
-4.69134567,0.16234877,0.05165864,0.00142587,0.00173366,0.05775483,0.14581034,0.02871345
-4.68534267,0.15392537,0.05095759,0.00132230,0.00200410,0.05325818,0.13475089,0.02734725
-4.67933967,0.14853407,0.05126419,0.00124039,0.00233977,0.04992890,0.12586342,0.02665648
-4.67333667,0.14627122,0.05263854,0.00118067,0.00274387,0.04777854,0.11926913,0.02663665
-4.66733367,0.14723332,0.05513609,0.00114356,0.00321969,0.04682865,0.11508185,0.02728756
-4.66133067,0.15151389,0.05880591,0.00112932,0.00377035,0.04711024,0.11340880,0.02861208
-4.65532766,0.15920014,0.06368902,0.00113802,0.00439862,0.04866305,0.11435134,0.03061488
-4.64932466,0.17036956,0.06981648,0.00116958,0.00510658,0.05153484,0.11800563,0.03330113
-4.64332166,0.18508631,0.07720755,0.00122370,0.00589539,0.05578045,0.12446299,0.03667516
-4.63731866,0.20339733,0.08586784,0.00129988,0.00676504,0.06146061,0.13380980,0.04073918
-4.63131566,0.22532834,0.09578749,0.00139740,0.00771411,0.06864043,0.14612670,0.04549192
-4.62531266,0.25087961,0.10693951,0.00151532,0.00873953,0.07738748,0.16148708,0.05092743
-4.61930965,0.28002169,0.11927834,0.00165247,0.00983648,0.08776943,0.17995471,0.05703386
-4.61330665,0.31269116,0.13273870,0.00180741,0.01099823,0.09985126,0.20158051,0.06379243
-4.60730365,0.34878649,0.14723488,0.00197849,0.01221610,0.11369188,0.22639844,0.07117648
-4.60130065,0.38816424,0.16266044,0.00216381,0.01347950,0.12934033,0.25442065,0.07915065
-4.59529765,0.43063561,0.17888850,0.00236125,0.01477599,0.14683155,0.28563188,0.08767033
-4.58929465,0.47596371,0.19577254,0.00256846,0.01609146,0.16618182,0.31998344,0.09668127
-4.58329165,0.52386141,0.21314786,0.00278291,0.01741041,0.18738395,0.35738685,0.10611939
-4.57728864,0.57399016,0.23083357,0.00300191,0.01871617,0.21040243,0.39770739,0.11591092
-4.57128564,0.62595980,0.24863515,0.00322266,0.01999135,0.23516870,0.44075810,0.12597265
-4.56528264,0.67932945,0.26634746,0.00344224,0.02121821,0.26157686,0.48629423,0.13621259
-4.55927964,0.73360970,0.28375821,0.00365772,0.02237908,0.28947986,0.53400878,0.14653078
-4.55327664,0.78826601,0.30065167,0.00386619,0.02345688,0.31868675,0.58352945,0.15682034
-4.54727364,0.84272362,0.31681260,0.00406477,0.02443550,0.34896092,0.63441723,0.16696885
-4.54127064,0.89637381,0.33203027,0.00425073,0.02530025,0.38001986,0.68616720,0.17685984
-4.53526763,0.94858164,0.34610243,0.00442150,0.02603830,0.41153647,0.73821171,0.18637459
-4.52926463,0.99869517,0.35883911,0.00457473,0.02663894,0.44314222,0.78992613,0.19539406
-4.52326163,1.04605600,0.37006622,0.00470831,0.02709390,0.47443212,0.84063742,0.20380099
-4.51725863,1.09001117,0.37962881,0.00482047,0.02739756,0.50497174,0.88963536,0.21148221
-4.51125563,1.12992604,0.38739395,0.00490976,0.02754703,0.53430587,0.93618648,0.21833096
-4.50525263,1.16519807,0.39325316,0.00497512,0.02754222,0.56196903,0.97955025,0.22424933
-4.49924962,1.19527118,0.39712436,0.00501585,0.02738579,0.58749722,1.01899716,0.22915074
-4.49324662,1.21965009,0.39895335,0.00503170,0.02708307,0.61044071,1.05382816,0.23296228
-4.48724362,1.23791448,0.39871476,0.00502282,0.02664185,0.63037736,1.08339463,0.23562698
-4.48124062,1.24973220,0.39641245,0.00498980,0.02607216,0.64692592,1.10711831,0.23710597
-4.47523762,1.25487116,0.39207944,0.00493365,0.02538604,0.65975877,1.12451003,0.23738019
-4.46923462,1.25320931,0.38577730,0.00485580,0.02459721,0.66861348,1.13518676,0.23645192
-4.46323162,1.24474216,0.37759500,0.00475808,0.02372075,0.67330277,1.13888581,0.23434575
-4.45722861,1.22958748,0.36764734,0.00464272,0.02277283,0.67372209,1.13547574,0.23110913
-4.45122561,1.20798672,0.35607283,0.00451229,0.02177031,0.66985478,1.12496319,0.22681233
-4.44522261,1.18030297,0.34303117,0.00436970,0.02073050,0.66177425,1.10749539,0.22154779
-4.43921961,1.14701541,0.32870033,0.00421816,0.01967085,0.64964307,1.08335797,0.21542888
-4.43321661,1.10871016,0.31327325,0.00406113,0.01860862,0.63370906,1.05296826,0.20858800
-4.42721361,1.06606794,0.29695434,0.00390228,0.01756071,0.61429844,1.01686422,0.20117423
-4.42121061,1.01984883,0.27995570,0.00374545,0.01654334,0.59180634,0.97568951,0.19335029
-4.41520760,0.97087466,0.26249334,0.00359457,0.01557193,0.56668507,0.93017533,0.18528923
-4.40920460,0.92000973,0.24478333,0.00345365,0.01466082,0.53943066,0.88111984,0.17717067
-4.40320160,0.86814046,0.22703817,0.00332671,0.01382316,0.51056834,0.82936610,0.16917699
-4.39719860,0.81615498,0.20946330,0.00321772,0.01307074,0.48063740,0.77577942,0.16148926
-4.39119560,0.76492313,0.19225403,0.00313056,0.01241389,0.45017629,0.72122512,0.15428344
-4.38519260,0.71527787,0.17559287,0.00306897,0.01186132,0.41970838,0.66654753,0.14772662
-4.37918959,0.66799848,0.15964732,0.00303649,0.01142009,0.38972891,0.61255106,0.14197373
-4.37318659,0.62379634,0.14456827,0.00303649,0.01109554,0.36069379,0.55998393,0.13716451
-4.36718359,0.58330344,0.13048895,0.00307203,0.01089124,0.33301027,0.50952496,0.13342120
-4.36118059,0.54706392,0.11752430,0.00314595,0.01080896,0.30702997,0.46177377,0.13084657
-4.35517759,0.51552872,0.10577106,0.00326075,0.01084876,0.28304419,0.41724431,0.12952276
-4.34917459,0.48905320,0.09530807,0.00341864,0.01100897,0.26128157,0.37636170,0.12951049
-4.34317159,0.46789739,0.08619704,0.00362148,0.01128628,0.24190792,0.33946204,0.13084902
-4.33716858,0.45222866,0.07848347,0.00387077,0.01167588,0.22502803,0.30679474,0.13355642
-4.33116558,0.44212612,0.07219777,0.00416765,0.01217152,0.21068908,0.27852693,0.13763034
-4.32516258,0.43758638,0.06735621,0.00451288,0.01276570,0.19888549,0.25474927,0.14304905
-4.31915958,0.43853012,0.06396198,0.00490675,0.01344982,0.18956457,0.23548277,0.14977266
-4.31315658,0.44480877,0.06200580,0.00534911,0.01421430,0.18263285,0.22068581,0.15774444
-4.30715358,0.45621108,0.06146647,0.00583930,0.01504883,0.17796262,0.21026119,0.16689204
