energy_ev,total_up,As_p_up,As_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.54977489,2.67776934,0.14305246,0.00000000,0.70106186,2.40274044,0.22435410,0.00000000
-5.54377189,2.72194667,0.14070036,0.00000000,0.71011965,2.44470306,0.22047156,0.00000000
-5.53776888,2.76885152,0.13842945,0.00000000,0.72012666,2.48906702,0.21687841,0.00000000
-5.53176588,2.81867096,0.13630637,0.00000000,0.73112390,2.53598686,0.21366740,0.00000000
-5.52576288,2.87153714,0.13439026,0.00000000,0.74311183,2.58557457,0.21091907,0.00000000
-5.51975988,2.92750357,0.13273009,0.00000000,0.75604116,2.63787948,0.20869761,0.00000000
-5.51375688,2.98652328,0.13136245,0.00000000,0.76980620,2.69286934,0.20704735,0.00000000
-5.50775388,3.04842990,0.13030985,0.00000000,0.78424132,2.75041340,0.20599003,0.00000000
-5.50175088,3.11292291,0.12957952,0.00000000,0.79912050,2.81026869,0.20552304,0.00000000
-5.49574787,3.17955779,0.12916307,0.00000000,0.81416022,2.87207012,0.20561870,0.00000000
-5.48974487,3.24774188,0.12903662,0.00000000,0.82902549,2.93532523,0.20622450,0.00000000
-5.48374187,3.31673649,0.12916171,0.00000000,0.84333880,2.99941418,0.20726453,0.00000000
-5.47773887,3.38566548,0.12948677,0.00000000,0.85669157,3.06359514,0.20864183,0.00000000
-5.47173587,3.45353032,0.12994918,0.00000000,0.86865762,3.12701544,0.21024166,0.00000000
-5.46573287,3.51923128,0.13047772,0.00000000,0.87880811,3.18872811,0.21193554,0.00000000
-5.45972986,3.58159424,0.13099545,0.00000000,0.88672716,3.24771352,0.21358589,0.00000000
-5.45372686,3.63940228,0.13142272,0.00000000,0.89202762,3.30290554,0.21505105,0.00000000
-5.44772386,3.69143085,0.13168038,0.00000000,0.89436619,3.35322132,0.21619055,0.00000000
-5.44172086,3.73648549,0.13169282,0.00000000,0.89345732,3.39759357,0.21687031,0.00000000
-5.43571786,3.77344041,0.13139096,0.00000000,0.88908526,3.43500436,0.21696758,0.00000000
-5.42971486,3.80127668,0.13071492,0.00000000,0.88111387,3.46451885,0.21637552,0.00000000
-5.42371186,3.81911841,0.12961625,0.00000000,0.86949362,3.48531796,0.21500715,0.00000000
-5.41770885,3.82626550,0.12805978,0.00000000,0.85426587,3.49672837,0.21279845,0.00000000
-5.41170585,3.82222165,0.12602493,0.00000000,0.83556395,3.49824888,0.20971076,0.00000000
-5.40570285,3.80671655,0.12350640,0.00000000,0.81361135,3.48957182,0.20573209,0.00000000
-5.39969985,3.77972130,0.12051442,0.00000000,0.78871700,3.47059894,0.20087755,0.00000000
-5.39369685,3.74145646,0.11707431,0.00000000,0.76126800,3.44145079,0.19518878,0.00000000
-5.38769385,3.69239248,0.11322565,0.00000000,0.73172005,3.40246946,0.18873252,0.00000000
-5.38169085,3.63324248,0.10902093,0.00000000,0.70058607,3.35421456,0.18159832,0.00000000
-5.37568784,3.56494764,0.10452383,0.00000000,0.66842346,3.29745249,0.17389559,0.00000000
-5.36968484,3.48865589,0.09980724,0.00000000,0.63582040,3.23313949,0.16575009,0.00000000
-5.36368184,3.40569456,0.09495099,0.00000000,0.60338173,3.16239919,0.15729996,0.00000000
-5.35767884,3.31753818,0.09003952,0.00000000,0.57171477,3.08649543,0.14869161,0.00000000
-5.35167584,3.22577234,0.08515947,0.00000000,0.54141552,3.00680128,0.14007538,0.00000000
-5.34567284,3.13205504,0.08039733,0.00000000,0.51305552,2.92476549,0.13160143,0.00000000
-5.33966983,3.03807664,0.07583714,0.00000000,0.48716961,2.84187728,0.12341562,0.00000000
-5.33366683,2.94551960,0.07155840,0.00000000,0.46424480,2.75963068,0.11565590,0.00000000
-5.32766383,2.85601926,0.06763419,0.00000000,0.44471042,2.67948952,0.10844891,0.00000000
-5.32166083,2.77112663,0.06412940,0.00000000,0.42892947,2.60285392,0.10190716,0.00000000
-5.31565783,2.69227405,0.06109939,0.00000000,0.41719144,2.53102920,0.09612665,0.00000000
-5.30965483,2.62074477,0.05858875,0.00000000,0.40970637,2.46519807,0.09118507,0.00000000
-5.30365183,2.55764680,0.05663044,0.00000000,0.40660043,2.40639662,0.08714050,0.00000000
-5.29764882,2.50389181,0.05524515,0.00000000,0.40791276,2.35549469,0.08403060,0.00000000
-5.29164582,2.46017942,0.05444091,0.00000000,0.41359390,2.31318100,0.08187243,0.00000000
-5.28564282,2.42698710,0.05421304,0.00000000,0.42350560,2.27995337,0.08066264,0.00000000
-5.27963982,2.40456604,0.05454425,0.00000000,0.43742233,2.25611409,0.08037815,0.00000000
-5.27363682,2.39294280,0.05540512,0.00000000,0.45503438,2.24177065,0.08097729,0.00000000
-5.26763382,2.39192685,0.05675474,0.00000000,0.47595285,2.23684152,0.08240125,0.00000000
-5.26163082,2.40112372,0.05854166,0.00000000,0.49971638,2.24106697,0.08457593,0.00000000
-5.25562781,2.41995329,0.06070504,0.00000000,0.52579982,2.25402437,0.08741412,0.00000000
-5.24962481,2.44767278,0.06317606,0.00000000,0.55362481,2.27514770,0.09081782,0.00000000
-5.24362181,2.48340370,0.06587949,0.00000000,0.58257202,2.30375023,0.09468090,0.00000000
-5.23761881,2.52616172,0.06873551,0.00000000,0.61199505,2.33904997,0.09889180,0.00000000
-5.23161581,2.57488861,0.07166160,0.00000000,0.64123553,2.38019660,0.10333636,0.00000000
-5.22561281,2.62848490,0.07457457,0.00000000,0.66963916,2.42629896,0.10790062,0.00000000
-5.21960980,2.68584200,0.07739258,0.00000000,0.69657208,2.47645195,0.11247357,0.00000000
-5.21360680,2.74587250,0.08003719,0.00000000,0.72143712,2.52976173,0.11694969,0.00000000
-5.20760380,2.80753741,0.08243529,0.00000000,0.74368927,2.58536804,0.12123127,0.00000000
-5.20160080,2.86986904,0.08452086,0.00000000,0.76284969,2.64246274,0.12523043,0.00000000
-5.19559780,2.93198870,0.08623656,0.00000000,0.77851787,2.70030369,0.12887070,0.00000000
-5.18959480,2.99311839,0.08753498,0.00000000,0.79038110,2.75822346,0.13208815,0.00000000
-5.18359180,3.05258619,0.08837965,0.00000000,0.79822118,2.81563264,0.13483210,0.00000000
-5.17758879,3.10982525,0.08874556,0.00000000,0.80191766,2.87201768,0.13706531,0.00000000
-5.17158579,3.16436679,0.08861948,0.00000000,0.80144789,2.92693375,0.13876364,0.00000000
-5.16558279,3.21582780,0.08799977,0.00000000,0.79688352,2.97999333,0.13991534,0.00000000
-5.15957979,3.26389454,0.08689584,0.00000000,0.78838393,3.03085150,0.14051992,0.00000000
-5.15357679,3.30830313,0.08532742,0.00000000,0.77618675,3.07918906,0.14058672,0.00000000
-5.14757379,3.34881876,0.08332335,0.00000000,0.76059610,3.12469507,0.14013328,0.00000000
-5.14157079,3.38521512,0.08092029,0.00000000,0.74196902,3.16704996,0.13918357,0.00000000
-5.13556778,3.41725555,0.07816125,0.00000000,0.72070099,3.20591073,0.13776626,0.00000000
-5.12956478,3.44467739,0.07509400,0.00000000,0.69721093,3.24089940,0.13591307,0.00000000
-5.12356178,3.46718071,0.07176947,0.00000000,0.67192674,3.27159575,0.13365725,0.00000000
-5.11755878,3.48442220,0.06824024,0.00000000,0.64527172,3.29753487,0.13103245,0.00000000
-5.11155578,3.49601479,0.06455909,0.00000000,0.61765262,3.31821014,0.12807174,0.00000000
-5.10555278,3.50153308,0.06077772,0.00000000,0.58944968,3.33308134,0.12480702,0.00000000
-5.09954977,3.50052418,0.05694565,0.00000000,0.56100896,3.34158767,0.12126883,0.00000000
-5.09354677,3.49252350,0.05310938,0.00000000,0.53263711,3.34316496,0.11748635,0.00000000
-5.08754377,3.47707421,0.04931168,0.00000000,0.50459867,3.33726610,0.11348773,0.00000000
-5.08154077,3.45374948,0.04559120,0.00000000,0.47711561,3.32338346,0.10930062,0.00000000
-5.07553777,3.42217597,0.04198223,0.00000000,0.45036904,3.30107224,0.10495281,0.00000000
-5.06953477,3.38205721,0.03851464,0.00000000,0.42450260,3.26997319,0.10047293,0.00000000
-5.06353177,3.33319556,0.03521403,0.00000000,0.39962724,3.22983371,0.09589114,0.00000000
-5.05752876,3.27551159,0.03210196,0.00000000,0.37582688,3.18052612,0.09123975,0.00000000
-5.05152576,3.20905976,0.02919628,0.00000000,0.35316452,3.12206219,0.08655361,0.00000000
-5.04552276,3.13403961,0.02651157,0.00000000,0.33168845,3.05460329,0.08187042,0.00000000
-5.03951976,3.05080212,0.02405954,0.00000000,0.31143802,2.97846569,0.07723073,0.00000000
-5.03351676,2.95985075,0.02184945,0.00000000,0.29244878,2.89412092,0.07267772,0.00000000
-5.02751376,2.86183731,0.01988856,0.00000000,0.27475667,2.80219106,0.06825677,0.00000000
-5.02151076,2.75755299,0.01818245,0.00000000,0.25840115,2.70343944,0.06401481,0.00000000
-5.01550775,2.64791473,0.01673530,0.00000000,0.24342702,2.59875710,0.05999941,0.00000000
-5.00950475,2.53394785,0.01555014,0.00000000,0.22988505,2.48914562,0.05625782,0.00000000
-5.00350175,2.41676541,0.01462898,0.00000000,0.21783140,2.37569691,0.05283584,0.00000000
-4.99749875,2.29754522,0.01397283,0.00000000,0.20732591,2.25957097,0.04977661,0.00000000
-4.99149575,2.17750528,0.01358167,0.00000000,0.19842939,2.14197206,0.04711940,0.00000000
-4.98549275,2.05787847,0.01345439,0.00000000,0.19120023,2.02412433,0.04489846,0.00000000
-4.97948974,1.93988729,0.01358855,0.00000000,0.18569031,1.90724747,0.04314187,0.00000000
-4.97348674,1.82471943,0.01398019,0.00000000,0.18194072,1.79253316,0.04187051,0.00000000
-4.96748374,1.71350478,0.01462356,0.00000000,0.17997730,1.68112297,0.04109726,0.00000000
-4.96148074,1.60729463,0.01551088,0.00000000,0.17980642,1.57408817,0.04082622,0.00000000
-4.95547774,1.50704343,0.01663206,0.00000000,0.18141120,1.47241215,0.04105224,0.00000000
-4.94947474,1.41359377,0.01797449,0.00000000,0.18474830,1.37697558,0.04176066,0.00000000
-4.94347174,1.32766475,0.01952289,0.00000000,0.18974573,1.28854486,0.04292721,0.00000000
-4.93746873,1.24984407,0.02125924,0.00000000,0.19630154,1.20776403,0.04451828,0.00000000
-4.93146573,1.18058409,0.02316280,0.00000000,0.20428387,1.13515016,0.04649139,0.00000000
-4.92546273,1.12020168,0.02521026,0.00000000,0.21353214,1.07109239,0.04879591,0.00000000
-4.91945973,1.06888195,0.02737603,0.00000000,0.22385971,1.01585440,0.05137409,0.00000000
-4.91345673,1.02668557,0.02963262,0.00000000,0.23505768,0.96958026,0.05416233,0.00000000
-4.90745373,0.99355936,0.03195118,0.00000000,0.24690007,0.93230317,0.05709266,0.00000000
-4.90145073,0.96934971,0.03430212,0.00000000,0.25914993,0.90395686,0.06009441,0.00000000
-4.89544772,0.95381826,0.03665582,0.00000000,0.27156638,0.88438910,0.06309605,0.00000000
-4.88944472,0.94665923,0.03898342,0.00000000,0.28391217,0.87337666,0.06602709,0.00000000
-4.88344172,0.94751761,0.04125756,0.00000000,0.29596154,0.87064133,0.06882003,0.00000000
-4.87743872,0.95600763,0.04345318,0.00000000,0.30750795,0.87586609,0.07141227,0.00000000
-4.87143572,0.97173056,0.04554819,0.00000000,0.31837133,0.88871097,0.07374786,0.00000000
-4.86543272,0.99429127,0.04752404,0.00000000,0.32840457,0.90882789,0.07577912,0.00000000
-4.85942971,1.02331273,0.04936619,0.00000000,0.33749874,0.93587384,0.07746793,0.00000000
-4.85342671,1.05844803,0.05106436,0.00000000,0.34558687,0.96952205,0.07878675,0.00000000
-4.84742371,1.09938918,0.05261260,0.00000000,0.35264609,1.00947045,0.07971927,0.00000000
-4.84142071,1.14587254,0.05400917,0.00000000,0.35869777,1.05544727,0.08026064,0.00000000
-4.83541771,1.19768053,0.05525618,0.00000000,0.36380584,1.10721358,0.08041729,0.00000000
-4.82941471,1.25463961,0.05635912,0.00000000,0.36807317,1.16456243,0.08020636,0.00000000
-4.82341171,1.31661451,0.05732612,0.00000000,0.37163612,1.22731491,0.07965474,0.00000000
-4.81740870,1.38349905,0.05816724,0.00000000,0.37465766,1.29531306,0.07879777,0.00000000
-4.81140570,1.45520389,0.05889352,0.00000000,0.37731908,1.36841000,0.07767768,0.00000000
-4.80540270,1.53164164,0.05951613,0.00000000,0.37981100,1.44645767,0.07634185,0.00000000
-4.79939970,1.61271005,0.06004552,0.00000000,0.38232378,1.52929261,0.07484085,0.00000000
-4.79339670,1.69827402,0.06049063,0.00000000,0.38503804,1.61672044,0.07322656,0.00000000
-4.78739370,1.78814709,0.06085826,0.00000000,0.38811552,1.70849976,0.07155030,0.00000000
-4.78139070,1.88207340,0.06115257,0.00000000,0.39169089,1.80432602,0.06986102,0.00000000
-4.77538769,1.97971101,0.06137479,0.00000000,0.39586476,1.90381643,0.06820374,0.00000000
-4.76938469,2.08061724,0.06152319,0.00000000,0.40069828,2.00649646,0.06661828,0.00000000
-4.76338169,2.18423718,0.06159316,0.00000000,0.40620956,2.11178893,0.06513812,0.00000000
-4.75737869,2.28989586,0.06157757,0.00000000,0.41237196,2.21900627,0.06378974,0.00000000
-4.75137569,2.39679495,0.06146727,0.00000000,0.41911451,2.32734685,0.06259217,0.00000000
-4.74537269,2.50401432,0.06125170,0.00000000,0.42632421,2.43589576,0.06155690,0.00000000
-4.73936968,2.61051903,0.06091966,0.00000000,0.43385016,2.54363054,0.06068801,0.00000000
-4.73336668,2.71517173,0.06046011,0.00000000,0.44150935,2.64943220,0.05998265,0.00000000
-4.72736368,2.81675053,0.05986290,0.00000000,0.44909374,2.75210139,0.05943168,0.00000000
-4.72136068,2.91397195,0.05911957,0.00000000,0.45637839,2.85037968,0.05902048,0.00000000
-4.71535768,3.00551853,0.05822396,0.00000000,0.46313016,2.94297546,0.05872991,0.00000000
-4.70935468,3.09007024,0.05717281,0.00000000,0.46911665,3.02859373,0.05853735,0.00000000
-4.70335168,3.16633878,0.05596609,0.00000000,0.47411513,3.10596901,0.05841773,0.00000000
-4.69734867,3.23310364,0.05460727,0.00000000,0.47792077,3.17390025,0.05834460,0.00000000
-4.69134567,3.28924858,0.05310336,0.00000000,0.48035428,3.23128642,0.05829117,0.00000000
-4.68534267,3.33379729,0.05146487,0.00000000,0.48126829,3.27716158,0.05823120,0.00000000
-4.67933967,3.36594686,0.04970554,0.00000000,0.48055252,3.31072809,0.05813987,0.00000000
-4.67333667,3.38509774,0.04784199,0.00000000,0.47813758,3.33138657,0.05799454,0.00000000
-4.66733367,3.39087908,0.04589334,0.00000000,0.47399715,3.33876154,0.05777533,0.00000000
-4.66133067,3.38316848,0.04388066,0.00000000,0.46814882,3.33272161,0.05746565,0.00000000
-4.65532766,3.36210543,0.04182650,0.00000000,0.46065344,3.31339352,0.05705256,0.00000000
-4.64932466,3.32809793,0.03975443,0.00000000,0.45161318,3.28116954,0.05652704,0.00000000
-4.64332166,3.28182215,0.03768856,0.00000000,0.44116861,3.23670784,0.05588411,0.00000000
-4.63731866,3.22421526,0.03565321,0.00000000,0.42949477,3.18092600,0.05512296,0.00000000
-4.63131566,3.15646177,0.03367267,0.00000000,0.41679672,3.11498801,0.05424688,0.00000000
-4.62531266,3.07997393,0.03177106,0.00000000,0.40330461,3.04028522,0.05326319,0.00000000
-4.61930965,2.99636718,0.02997230,0.00000000,0.38926868,2.95841202,0.05218310,0.00000000
-4.61330665,2.90743134,0.02830025,0.00000000,0.37495424,2.87113727,0.05102155,0.00000000
-4.60730365,2.81509863,0.02677891,0.00000000,0.36063696,2.78037228,0.04979701,0.00000000
-4.60130065,2.72140959,0.02543272,0.00000000,0.34659849,2.68813650,0.04853124,0.00000000
-4.59529765,2.62847768,0.02428698,0.00000000,0.33312257,2.59652174,0.04724905,0.00000000
-4.58929465,2.53845352,0.02336821,0.00000000,0.32049159,2.50765597,0.04597805,0.00000000
-4.58329165,2.45348950,0.02270455,0.00000000,0.30898369,2.42366732,0.04474840,0.00000000
-4.57728864,2.37570515,0.02232613,0.00000000,0.29887025,2.34664891,0.04359248,0.00000000
-4.57128564,2.30715400,0.02226530,0.00000000,0.29041365,2.27862513,0.04254457,0.00000000
-4.56528264,2.24979186,0.02255674,0.00000000,0.28386533,2.22151950,0.04164052,0.00000000
-4.55927964,2.20544687,0.02323737,0.00000000,0.27946376,2.17712453,0.04091726,0.00000000
-4.55327664,2.17579133,0.02434604,0.00000000,0.27743240,2.14707346,0.04041238,0.00000000
-4.54727364,2.16231529,0.02592300,0.00000000,0.27797740,2.13281414,0.04016354,0.00000000
-4.54127064,2.16630181,0.02800902,0.00000000,0.28128487,2.13558498,0.04020782,0.00000000
-4.53526763,2.18880411,0.03064434,0.00000000,0.28751785,2.15639289,0.04058102,0.00000000
-4.52926463,2.23062433,0.03386723,0.00000000,0.29681274,2.19599350,0.04131688,0.00000000
-4.52326163,2.29229436,0.03771238,0.00000000,0.30927531,2.25487351,0.04244621,0.00000000
-4.51725863,2.37405879,0.04220910,0.00000000,0.32497643,2.33323564,0.04399599,0.00000000
-4.51125563,2.47586048,0.04737927,0.00000000,0.34394754,2.43098622,0.04598845,0.00000000
-4.50525263,2.59732907,0.05323538,0.00000000,0.36617623,2.54772609,0.04844022,0.00000000
-4.49924962,2.73777327,0.05977846,0.00000000,0.39160202,2.68274502,0.05136145,0.00000000
-4.49324662,2.89617741,0.06699626,0.00000000,0.42011278,2.83502049,0.05475510,0.00000000
-4.48724362,3.07120315,0.07486158,0.00000000,0.45154202,3.00322129,0.05861634,0.00000000
-4.48124062,3.26119711,0.08333106,0.00000000,0.48566742,3.18571661,0.06293222,0.00000000
-4.47523762,3.46420518,0.09234438,0.00000000,0.52221092,3.38059135,0.06768151,0.00000000
-4.46923462,3.67799419,0.10182412,0.00000000,0.56084057,3.58566820,0.07283482,0.00000000
-4.46323162,3.90008153,0.11167617,0.00000000,0.60117446,3.79853682,0.07835512,0.00000000
-4.45722861,4.12777310,0.12179096,0.00000000,0.64278680,4.01659063,0.08419845,0.00000000
-4.45122561,4.35820948,0.13204537,0.00000000,0.68521607,4.23707113,0.09031508,0.00000000
-4.44522261,4.58842029,0.14230544,0.00000000,0.72797539,4.45711948,0.09665084,0.00000000
-4.43921961,4.81538595,0.15242963,0.00000000,0.77056464,4.67383487,0.10314879,0.00000000
-4.43321661,5.03610569,0.16227279,0.00000000,0.81248407,4.88433864,0.10975111,0.00000000
-4.42721361,5.24767040,0.17169049,0.00000000,0.85324898,5.08584278,0.11640099,0.00000000
-4.42121061,5.44733825,0.18054369,0.00000000,0.89240477,5.27572107,0.12304467,0.00000000
-4.41520760,5.63261068,0.18870342,0.00000000,0.92954179,5.45158059,0.12963332,0.00000000
-4.40920460,5.80130609,0.19605539,0.00000000,0.96430919,5.61133126,0.13612483,0.00000000
-4.40320160,5.95162814,0.20250423,0.00000000,0.99642711,5.75325055,0.14248520,0.00000000
-4.39719860,6.08222572,0.20797718,0.00000000,1.02569644,5.87604060,0.14868960,0.00000000
-4.39119560,6.19224151,0.21242698,0.00000000,1.05200567,5.97887483,0.15472300,0.00000000
-4.38519260,6.28134623,0.21583387,0.00000000,1.07533411,6.06143142,0.16058023,0.00000000
-4.37918959,6.34975639,0.21820654,0.00000000,1.09575139,6.12391143,0.16626543,0.00000000
-4.37318659,6.39823353,0.21958191,0.00000000,1.11341283,6.16703958,0.17179106,0.00000000
-4.36718359,6.42806399,0.22002381,0.00000000,1.12855107,6.19204671,0.17717629,0.00000000
-4.36118059,6.44101887,0.21962052,0.00000000,1.14146388,6.20063350,0.18244494,0.00000000
-4.35517759,6.43929505,0.21848128,0.00000000,1.15249890,6.19491598,0.18762312,0.00000000
-4.34917459,6.42543878,0.21673197,0.00000000,1.16203595,6.17735432,0.19273658,0.00000000
-4.34317159,6.40225453,0.21451008,0.00000000,1.17046766,6.15066706,0.19780796,0.00000000
-4.33716858,6.37270253,0.21195922,0.00000000,1.17817947,6.11773419,0.20285421,0.00000000
-4.33116558,6.33978924,0.20922352,0.00000000,1.18552994,6.08149269,0.20788408,0.00000000
-4.32516258,6.30645522,0.20644194,0.00000000,1.19283253,6.04482903,0.21289620,0.00000000
-4.31915958,6.27546554,0.20374307,0.00000000,1.20033960,6.01047324,0.21787748,0.00000000
-4.31315658,6.24930752,0.20124037,0.00000000,1.20822967,5.98089937,0.22280228,0.00000000
-4.30715358,6.23010058,0.19902822,0.00000000,1.21659845,5.95823666,0.22763224,0.00000000
