energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.42971486,0.37085034,0.00075442,0.00495770,0.16924236,0.07181541,0.26437590,0.00000000,0.17191566,0.04131987
-5.42371186,0.33652005,0.00065189,0.00433783,0.15635038,0.06578558,0.24119499,0.00000000,0.15702995,0.03728795
-5.41770885,0.30677398,0.00055939,0.00377371,0.14546177,0.06064224,0.22128124,0.00000000,0.14406813,0.03377313
-5.41170585,0.28163997,0.00047667,0.00326445,0.13662457,0.05639429,0.20466683,0.00000000,0.13307200,0.03077690
-5.40570285,0.26107119,0.00040336,0.00280856,0.12984810,0.05303666,0.19132861,0.00000000,0.12404709,0.02829209
-5.39969985,0.24495242,0.00033896,0.00240410,0.12510474,0.05055111,0.18119224,0.00000000,0.11696465,0.02630382
-5.39369685,0.23310729,0.00028289,0.00204879,0.12233209,0.04890734,0.17413687,0.00000000,0.11176421,0.02479034
-5.38769385,0.22530598,0.00023449,0.00174012,0.12143570,0.04806416,0.17000035,0.00000000,0.10835655,0.02372404
-5.38169085,0.22127336,0.00019309,0.00147551,0.12229205,0.04797090,0.16858473,0.00000000,0.10662687,0.02307241
-5.37568784,0.22069736,0.00015800,0.00125242,0.12475200,0.04856892,0.16966208,0.00000000,0.10643840,0.02279902
-5.36968484,0.22323767,0.00012853,0.00106845,0.12864441,0.04979327,0.17298058,0.00000000,0.10763605,0.02286445
-5.36368184,0.22853440,0.00010404,0.00092152,0.13378018,0.05157442,0.17827075,0.00000000,0.11005036,0.02322727
-5.35767884,0.23621712,0.00008390,0.00080988,0.13995655,0.05384012,0.18525203,0.00000000,0.11350149,0.02384497
-5.35167584,0.24591380,0.00006756,0.00073230,0.14696173,0.05651742,0.19363944,0.00000000,0.11780348,0.02467487
-5.34567284,0.25725998,0.00005449,0.00068808,0.15457974,0.05953467,0.20315047,0.00000000,0.12276845,0.02567503
-5.33966983,0.26990788,0.00004425,0.00067716,0.16259558,0.06282364,0.21351209,0.00000000,0.12821098,0.02680515
-5.33366683,0.28353530,0.00003644,0.00070014,0.17080042,0.06632164,0.22446772,0.00000000,0.13395246,0.02802741
-5.32766383,0.29785422,0.00003072,0.00075832,0.17899687,0.06997351,0.23578399,0.00000000,0.13982529,0.02930732
-5.32166083,0.31261878,0.00002683,0.00085373,0.18700414,0.07373359,0.24725722,0.00000000,0.14567693,0.03061448
-5.31565783,0.32763224,0.00002453,0.00098907,0.19466285,0.07756739,0.25871914,0.00000000,0.15137365,0.03192325
-5.30965483,0.34275276,0.00002366,0.00116769,0.20183934,0.08145296,0.27004186,0.00000000,0.15680375,0.03321333
-5.30365183,0.35789743,0.00002407,0.00139355,0.20842932,0.08538187,0.28114146,0.00000000,0.16188022,0.03447019
-5.29764882,0.37304433,0.00002568,0.00167105,0.21436058,0.08935969,0.29198032,0.00000000,0.16654258,0.03568529
-5.29164582,0.38823225,0.00002841,0.00200498,0.21959459,0.09340586,0.30256749,0.00000000,0.17075791,0.03685619
-5.28564282,0.40355782,0.00003224,0.00240028,0.22412691,0.09755292,0.31295737,0.00000000,0.17452083,0.03798629
-5.27963982,0.41916997,0.00003715,0.00286190,0.22798624,0.10184504,0.32324619,0.00000000,0.17785241,0.03908451
-5.27363682,0.43526156,0.00004313,0.00339453,0.23123217,0.10633597,0.33356647,0.00000000,0.18079809,0.04016453
-5.26763382,0.45205851,0.00005019,0.00400236,0.23395151,0.11108619,0.34407957,0.00000000,0.18342444,0.04124400
-5.26163082,0.46980662,0.00005834,0.00468881,0.23625345,0.11615959,0.35496641,0.00000000,0.18581505,0.04234336
-5.25562781,0.48875649,0.00006757,0.00545625,0.23826376,0.12161969,0.36641677,0.00000000,0.18806565,0.04348466
-5.24962481,0.50914725,0.00007789,0.00630569,0.24011802,0.12752556,0.37861758,0.00000000,0.19027848,0.04469007
-5.24362181,0.53118979,0.00008927,0.00723652,0.24195458,0.13392766,0.39174078,0.00000000,0.19255650,0.04598054
-5.23761881,0.55505033,0.00010167,0.00824624,0.24390724,0.14086374,0.40593126,0.00000000,0.19499738,0.04737429
-5.23161581,0.58083524,0.00011504,0.00933029,0.24609823,0.14835520,0.42129566,0.00000000,0.19768780,0.04888546
-5.22561281,0.60857799,0.00012930,0.01048181,0.24863183,0.15640396,0.43789254,0.00000000,0.20069821,0.05052297
-5.21960980,0.63822917,0.00014433,0.01169165,0.25158890,0.16499014,0.45572463,0.00000000,0.20407850,0.05228948
-5.21360680,0.66965021,0.00016002,0.01294830,0.25502280,0.17407088,0.47473378,0.00000000,0.20785464,0.05418078
-5.20760380,0.70261161,0.00017621,0.01423796,0.25895675,0.18358015,0.49479884,0.00000000,0.21202669,0.05618546
-5.20160080,0.73679584,0.00019271,0.01554481,0.26338302,0.19343000,0.51573697,0.00000000,0.21656816,0.05828492
-5.19559780,0.77180533,0.00020935,0.01685119,0.26826385,0.20351302,0.53730845,0.00000000,0.22142688,0.06045389
-5.18959480,0.80717524,0.00022591,0.01813808,0.27353419,0.21370623,0.55922481,0.00000000,0.22652738,0.06266120
-5.18359180,0.84239078,0.00024218,0.01938551,0.27910610,0.22387600,0.58116024,0.00000000,0.23177463,0.06487107
-5.17758879,0.87690832,0.00025796,0.02057314,0.28487458,0.23388408,0.60276557,0.00000000,0.23705893,0.06704454
-5.17158579,0.91017941,0.00027303,0.02168087,0.29072455,0.24359442,0.62368438,0.00000000,0.24226185,0.06914131
-5.16558279,0.94167658,0.00028722,0.02268949,0.29653852,0.25288030,0.64357037,0.00000000,0.24726271,0.07112160
-5.15957979,0.97091967,0.00030037,0.02358131,0.30220459,0.26163176,0.66210510,0.00000000,0.25194544,0.07294815
-5.15357679,0.99750113,0.00031234,0.02434082,0.30762423,0.26976252,0.67901513,0.00000000,0.25620523,0.07458818
-5.14757379,1.02110913,0.00032304,0.02495527,0.31271945,0.27721641,0.69408761,0.00000000,0.25995482,0.07601511
-5.14157079,1.04154694,0.00033243,0.02541516,0.31743873,0.28397258,0.70718342,0.00000000,0.26312982,0.07721015
-5.13556778,1.05874739,0.00034051,0.02571465,0.32176159,0.29004939,0.71824693,0.00000000,0.26569296,0.07816343
-5.12956478,1.07278157,0.00034734,0.02585185,0.32570122,0.29550657,0.72731186,0.00000000,0.26763682,0.07887479
-5.12356178,1.08386088,0.00035301,0.02582893,0.32930508,0.30044542,0.73450264,0.00000000,0.26898497,0.07935409
-5.11755878,1.09233222,0.00035769,0.02565212,0.33265334,0.30500704,0.74003114,0.00000000,0.26979144,0.07962097
-5.11155578,1.09866616,0.00036159,0.02533153,0.33585523,0.30936837,0.74418875,0.00000000,0.27013838,0.07970422
-5.10555278,1.10343874,0.00036496,0.02488086,0.33904334,0.31373636,0.74733399,0.00000000,0.27013222,0.07964056
-5.09954977,1.10730726,0.00036810,0.02431693,0.34236629,0.31834025,0.74987648,0.00000000,0.26989830,0.07947312
-5.09354677,1.11098161,0.00037134,0.02365913,0.34598003,0.32342235,0.75225765,0.00000000,0.26957447,0.07924956
-5.08754377,1.11519210,0.00037506,0.02292877,0.35003833,0.32922774,0.75492949,0.00000000,0.26930385,0.07901990
-5.08154077,1.12065566,0.00037966,0.02214834,0.35468302,0.33599317,0.75833225,0.00000000,0.26922728,0.07883436
-5.07553777,1.12804205,0.00038556,0.02134082,0.36003440,0.34393593,0.76287232,0.00000000,0.26947570,0.07874106
-5.06953477,1.13794174,0.00039323,0.02052889,0.36618265,0.35324294,0.76890148,0.00000000,0.27016321,0.07878403
-5.06353177,1.15083739,0.00040314,0.01973424,0.37318054,0.36406081,0.77669876,0.00000000,0.27138080,0.07900130
-5.05752876,1.16708017,0.00041583,0.01897696,0.38103811,0.37648733,0.78645570,0.00000000,0.27319153,0.07942345
-5.05152576,1.18687249,0.00043186,0.01827492,0.38971950,0.39056469,0.79826615,0.00000000,0.27562713,0.08007255
-5.04552276,1.21025796,0.00045185,0.01764340,0.39914243,0.40627509,0.81212095,0.00000000,0.27868639,0.08096165
-5.03951976,1.23711919,0.00047649,0.01709470,0.40918017,0.42353877,0.82790805,0.00000000,0.28233545,0.08209471
-5.03351676,1.26718366,0.00050653,0.01663798,0.41966617,0.44221480,0.84541793,0.00000000,0.28650982,0.08346712
-5.02751376,1.30003732,0.00054284,0.01627920,0.43040107,0.46210447,0.86435416,0.00000000,0.29111823,0.08506672
-5.02151076,1.33514527,0.00058638,0.01602118,0.44116170,0.48295745,0.88434857,0.00000000,0.29604799,0.08687514
-5.01550775,1.37187836,0.00063822,0.01586377,0.45171170,0.50448018,0.90498011,0.00000000,0.30117150,0.08886964
-5.00950475,1.40954439,0.00069956,0.01580416,0.46181309,0.52634634,0.92579643,0.00000000,0.30635359,0.09102499
-5.00350175,1.44742204,0.00077172,0.01583723,0.47123817,0.54820888,0.94633700,0.00000000,0.31145932,0.09331561
-4.99749875,1.48479580,0.00085612,0.01595596,0.47978111,0.56971293,0.96615634,0.00000000,0.31636158,0.09571750
-4.99149575,1.52098985,0.00095429,0.01615194,0.48726844,0.59050913,0.98484623,0.00000000,0.32094826,0.09821011
-4.98549275,1.55539901,0.00106783,0.01641578,0.49356795,0.61026656,1.00205543,0.00000000,0.32512840,0.10077785
-4.97948974,1.58751503,0.00119834,0.01673760,0.49859535,0.62868478,1.01750589,0.00000000,0.32883696,0.10341111
-4.97348674,1.61694672,0.00134740,0.01710743,0.50231827,0.64550419,1.03100450,0.00000000,0.33203798,0.10610687
-4.96748374,1.64343273,0.00151652,0.01751557,0.50475746,0.66051436,1.04244965,0.00000000,0.33472590,0.10886867
-4.96148074,1.66684634,0.00170703,0.01795288,0.50598489,0.67355971,1.05183231,0.00000000,0.33692489,0.11170596
-4.95547774,1.68719191,0.00192001,0.01841100,0.50611899,0.68454248,1.05923143,0.00000000,0.33868632,0.11463295
-4.94947474,1.70459341,0.00215619,0.01888243,0.50531724,0.69342265,1.06480414,0.00000000,0.34008443,0.11766684
-4.94347174,1.71927560,0.00241591,0.01936060,0.50376643,0.70021501,1.06877123,0.00000000,0.34121052,0.12082573
-4.93746873,1.73153916,0.00269895,0.01983978,0.50167134,0.70498349,1.07139883,0.00000000,0.34216598,0.12412612
-4.93146573,1.74173132,0.00300454,0.02031501,0.49924227,0.70783320,1.07297743,0.00000000,0.34305462,0.12758035
-4.92546273,1.75021387,0.00333120,0.02078188,0.49668236,0.70890061,1.07379964,0.00000000,0.34397474,0.13119398
-4.91945973,1.75733059,0.00367677,0.02123636,0.49417532,0.70834253,1.07413786,0.00000000,0.34501148,0.13496346
-4.91345673,1.76337627,0.00403833,0.02167457,0.49187432,0.70632464,1.07422355,0.00000000,0.34622992,0.13887408
-4.90745373,1.76856917,0.00441221,0.02209257,0.48989275,0.70301009,1.07422913,0.00000000,0.34766938,0.14289853
-4.90145073,1.77302903,0.00479403,0.02248619,0.48829740,0.69854912,1.07425391,0.00000000,0.34933934,0.14699608
-4.89544772,1.77676184,0.00517876,0.02285093,0.48710434,0.69307016,1.07431481,0.00000000,0.35121717,0.15111253
-4.88944472,1.77965266,0.00556077,0.02318186,0.48627804,0.68667298,1.07434257,0.00000000,0.35324806,0.15518102
-4.88344172,1.78146695,0.00593402,0.02347368,0.48573344,0.67942432,1.07418372,0.00000000,0.35534692,0.15912360
-4.87743872,1.78186056,0.00629216,0.02372082,0.48534116,0.67135620,1.07360824,0.00000000,0.35740242,0.16285367
-4.87143572,1.78039786,0.00662870,0.02391764,0.48493540,0.66246701,1.07232261,0.00000000,0.35928289,0.16627906
-4.86543272,1.77657692,0.00693723,0.02405870,0.48432412,0.65272512,1.06998730,0.00000000,0.36084378,0.16930567
-4.85942971,1.76986058,0.00721162,0.02413911,0.48330092,0.64207494,1.06623793,0.00000000,0.36193627,0.17184157
-4.85342671,1.75971126,0.00744617,0.02415492,0.48165801,0.63044480,1.06070881,0.00000000,0.36241660,0.17380123
-4.84742371,1.74562776,0.00763586,0.02410353,0.47919945,0.61775616,1.05305738,0.00000000,0.36215556,0.17510975
-4.84142071,1.72718175,0.00777649,0.02398416,0.47575398,0.60393354,1.04298831,0.00000000,0.36104769,0.17570685
-4.83541771,1.70405187,0.00786485,0.02379822,0.47118680,0.58891453,1.03027584,0.00000000,0.35901957,0.17555040
-4.82941471,1.67605338,0.00789880,0.02354972,0.46540950,0.57265913,1.01478291,0.00000000,0.35603688,0.17461931
-4.82341171,1.64316174,0.00787741,0.02324555,0.45838777,0.55515796,0.99647629,0.00000000,0.35210965,0.17291567
-4.81740870,1.60552861,0.00780094,0.02289574,0.45014641,0.53643872,0.97543654,0.00000000,0.34729554,0.17046590
-4.81140570,1.56348948,0.00767084,0.02251355,0.44077140,0.51657059,0.95186248,0.00000000,0.34170094,0.16732095
-4.80540270,1.51756230,0.00748974,0.02211558,0.43040892,0.49566631,0.92606974,0.00000000,0.33547964,0.16355557
-4.79939970,1.46843735,0.00726132,0.02172157,0.41926136,0.47388179,0.89848352,0.00000000,0.32882930,0.15926650
-4.79339670,1.41695860,0.00699019,0.02135433,0.40758064,0.45141344,0.86962590,0.00000000,0.32198571,0.15456984
-4.78739370,1.36409772,0.00668175,0.02103935,0.39565892,0.42849324,0.84009827,0.00000000,0.31521511,0.14959765
-4.78139070,1.31092182,0.00634199,0.02080445,0.38381746,0.40538203,0.81055982,0.00000000,0.30880495,0.14449393
-4.77538769,1.25855664,0.00597731,0.02067932,0.37239392,0.38236127,0.78170301,0.00000000,0.30305340,0.13941014
-4.76938469,1.20814684,0.00559430,0.02069493,0.36172877,0.35972389,0.75422729,0.00000000,0.29825804,0.13450048
-4.76338169,1.16081516,0.00519960,0.02088295,0.35215142,0.33776454,0.72881210,0.00000000,0.29470430,0.12991713
-4.75737869,1.11762244,0.00479966,0.02127513,0.34396663,0.31676996,0.70609051,0.00000000,0.29265405,0.12580559
-4.75137569,1.07952994,0.00440057,0.02190258,0.33744190,0.29700969,0.68662453,0.00000000,0.29233480,0.12230037
-4.74537269,1.04736576,0.00400800,0.02279516,0.33279612,0.27872777,0.67088317,0.00000000,0.29392997,0.11952105
-4.73936968,1.02179639,0.00362697,0.02398070,0.33019022,0.26213549,0.65922410,0.00000000,0.29757061,0.11756901
-4.73336668,1.00330457,0.00326187,0.02548441,0.32971998,0.24740576,0.65187961,0.00000000,0.30332891,0.11652471
-4.72736368,0.99217418,0.00291633,0.02732816,0.33141129,0.23466897,0.64894743,0.00000000,0.31121375,0.11644579
-4.72136068,0.98848231,0.00259325,0.02952988,0.33521818,0.22401056,0.65038661,0.00000000,0.32116843,0.11736587
-4.71535768,0.99209894,0.00229477,0.03210288,0.34102342,0.21547029,0.65601868,0.00000000,0.33307075,0.11929410
-4.70935468,1.00269369,0.00202228,0.03505536,0.34864193,0.20904307,0.66553378,0.00000000,0.34673540,0.12221542
-4.70335168,1.01974930,0.00177653,0.03838978,0.35782655,0.20468117,0.67850162,0.00000000,0.36191858,0.12609150
-4.69734867,1.04258119,0.00155762,0.04210247,0.36827623,0.20229777,0.69438669,0.00000000,0.37832473,0.13086227
-4.69134567,1.07036201,0.00136511,0.04618319,0.37964604,0.20177142,0.71256702,0.00000000,0.39561504,0.13644796
-4.68534267,1.10215028,0.00119811,0.05061480,0.39155881,0.20295129,0.73235591,0.00000000,0.41341760,0.14275158
-4.67933967,1.13692190,0.00105531,0.05537307,0.40361777,0.20566301,0.75302548,0.00000000,0.43133860,0.14966170
-4.67333667,1.17360338,0.00093514,0.06042660,0.41541991,0.20971469,0.77383141,0.00000000,0.44897441,0.15705545
-4.66733367,1.21110547,0.00083577,0.06573689,0.42656932,0.21490311,0.79403770,0.00000000,0.46592389,0.16480176
-4.66133067,1.24835620,0.00075523,0.07125856,0.43669013,0.22101974,0.81294066,0.00000000,0.48180061,0.17276450
-4.65532766,1.28433201,0.00069145,0.07693981,0.44543863,0.22785645,0.82989118,0.00000000,0.49624453,0.18080574
-4.64932466,1.31808623,0.00064234,0.08272304,0.45251392,0.23521090,0.84431449,0.00000000,0.50893259,0.18878887
-4.64332166,1.34877388,0.00060581,0.08854573,0.45766688,0.24289128,0.85572680,0.00000000,0.51958804,0.19658150
