energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.53176588,2.27424074,0.01122829,0.46242037,0.90747142,0.00000000,0.96066285,0.79585968,0.00916803,0.65243140
-5.52576288,2.25781339,0.01071626,0.46468904,0.89575416,0.00000000,0.93966377,0.80147361,0.00888452,0.63340779
-5.51975988,2.25172925,0.01029090,0.46806274,0.88837055,0.00000000,0.92230460,0.81069719,0.00866461,0.61817217
-5.51375688,2.25450698,0.00995095,0.47224719,0.88488216,0.00000000,0.90819702,0.82283642,0.00850206,0.60642537
-5.50775388,2.26441661,0.00969392,0.47690573,0.88472342,0.00000000,0.89684277,0.83712093,0.00838958,0.59778866
-5.50175088,2.27954498,0.00951659,0.48167276,0.88722495,0.00000000,0.88765906,0.85272880,0.00831905,0.59181999
-5.49574787,2.29786793,0.00941548,0.48616834,0.89164059,0.00000000,0.88000645,0.86881372,0.00828184,0.58803232
-5.48974487,2.31732654,0.00938738,0.49001339,0.89717693,0.00000000,0.87321837,0.88453327,0.00826915,0.58591365
-5.48374187,2.33590440,0.00942975,0.49284474,0.90302432,0.00000000,0.86663060,0.89907758,0.00827224,0.58494759
-5.47773887,2.35170299,0.00954119,0.49432965,0.90838790,0.00000000,0.85960989,0.91169713,0.00828277,0.58463399
-5.47173587,2.36301206,0.00972176,0.49417891,0.91251744,0.00000000,0.85158026,0.92172860,0.00829306,0.58450856
-5.46573287,2.36837231,0.00997325,0.49215825,0.91473492,0.00000000,0.84204607,0.92861788,0.00829631,0.58416083
-5.45972986,2.36662798,0.01029933,0.48809746,0.91445851,0.00000000,0.83061101,0.93193929,0.00828680,0.58324960
-5.45372686,2.35696725,0.01070556,0.48189706,0.91122213,0.00000000,0.81699231,0.93141028,0.00826001,0.58151536
-5.44772386,2.33894907,0.01119934,0.47353219,0.90468998,0.00000000,0.80102987,0.92690101,0.00821278,0.57878920
-5.44172086,2.31251566,0.01178964,0.46305377,0.89466530,0.00000000,0.78269001,0.91843867,0.00814326,0.57499780
-5.43571786,2.27799040,0.01248668,0.45058688,0.88109332,0.00000000,0.76206401,0.90620630,0.00805096,0.57016448
-5.42971486,2.23606165,0.01330142,0.43632675,0.86405845,0.00000000,0.73936178,0.89053632,0.00793666,0.56440623
-5.42371186,2.18775357,0.01424501,0.42053241,0.84377593,0.00000000,0.71490110,0.87189920,0.00780230,0.55792707
-5.41770885,2.13438562,0.01532807,0.40351864,0.82057859,0.00000000,0.68909325,0.85088791,0.00765078,0.55100795
-5.41170585,2.07752274,0.01655999,0.38564640,0.79489940,0.00000000,0.66242567,0.82819875,0.00748583,0.54399389
-5.40570285,2.01891859,0.01794809,0.36731242,0.76725089,0.00000000,0.63544273,0.80460959,0.00731173,0.53727883
-5.39969985,1.96045448,0.01949689,0.34893828,0.73820229,0.00000000,0.60872535,0.78095635,0.00713310,0.53128905
-5.39369685,1.90407651,0.02120734,0.33095938,0.70835565,0.00000000,0.58287046,0.75810877,0.00695466,0.52646569
-5.38769385,1.85173337,0.02307614,0.31381437,0.67832195,0.00000000,0.55847112,0.73694623,0.00678099,0.52324733
-5.38169085,1.80531720,0.02509521,0.29793507,0.64869828,0.00000000,0.53609787,0.71833447,0.00661631,0.52205321
-5.37568784,1.76660920,0.02725124,0.28373730,0.62004692,0.00000000,0.51628210,0.70310391,0.00646428,0.52326766
-5.36968484,1.73723166,0.02952550,0.27161271,0.59287715,0.00000000,0.49950156,0.69203001,0.00632784,0.52722644
-5.36368184,1.71860734,0.03189381,0.26192151,0.56763048,0.00000000,0.48616861,0.68581608,0.00620910,0.53420512
-5.35767884,1.71192677,0.03432677,0.25498637,0.54466936,0.00000000,0.47662098,0.68507854,0.00610928,0.54441004
-5.35167584,1.71812358,0.03679020,0.25108701,0.52426992,0.00000000,0.47111524,0.69033481,0.00602861,0.55797176
-5.34567284,1.73785763,0.03924580,0.25045573,0.50661844,0.00000000,0.46982267,0.70199359,0.00596643,0.57494109
-5.33966983,1.77150514,0.04165209,0.25327344,0.49181146,0.00000000,0.47282741,0.72034735,0.00592118,0.59528758
-5.33366683,1.81915524,0.04396548,0.25966624,0.47985914,0.00000000,0.48012645,0.74556671,0.00589053,0.61890021
-5.32766383,1.88061176,0.04614151,0.26970233,0.47069140,0.00000000,0.49163129,0.77769645,0.00587150,0.64559002
-5.32166083,1.95539941,0.04813621,0.28338926,0.46416622,0.00000000,0.50717085,0.81665295,0.00586060,0.67509439
-5.31565783,2.04277348,0.04990746,0.30067145,0.46007959,0.00000000,0.52649540,0.86222279,0.00585400,0.70708257
-5.30965483,2.14173222,0.05141642,0.32142814,0.45817643,0.00000000,0.54928132,0.91406253,0.00584771,0.74116224
-5.30365183,2.25103166,0.05262881,0.34547184,0.45816191,0.00000000,0.57513652,0.97169963,0.00583778,0.77688674
-5.29764882,2.36920236,0.05351608,0.37254751,0.45971276,0.00000000,0.60360642,1.03453475,0.00582040,0.81376282
-5.29164582,2.49456831,0.05405643,0.40233275,0.46248798,0.00000000,0.63418063,1.10184562,0.00579212,0.85125880
-5.28564282,2.62526819,0.05423552,0.43443918,0.46613878,0.00000000,0.66630020,1.17279288,0.00574991,0.88881292
-5.27963982,2.75927932,0.05404699,0.46841549,0.47031746,0.00000000,0.69936572,1.24642828,0.00569133,0.92584204
-5.27363682,2.89444487,0.05349264,0.50375212,0.47468511,0.00000000,0.73274628,1.32170547,0.00561454,0.96175059
-5.26763382,3.02850485,0.05258231,0.53988804,0.47891814,0.00000000,0.76578939,1.39749393,0.00551837,0.99593985
-5.26163082,3.15913104,0.05133352,0.57621956,0.48271360,0.00000000,0.79783200,1.47259608,0.00540231,1.02781763
-5.25562781,3.28396620,0.04977078,0.61211120,0.48579352,0.00000000,0.82821241,1.54576761,0.00526651,1.05680835
-5.24962481,3.40066736,0.04792469,0.64690855,0.48790830,0.00000000,0.85628323,1.61574097,0.00511173,1.08236353
-5.24362181,3.50695257,0.04583089,0.67995276,0.48883933,0.00000000,0.88142494,1.68125161,0.00493924,1.10397250
-5.23761881,3.60065035,0.04352883,0.71059641,0.48840106,0.00000000,0.90305988,1.74106638,0.00475081,1.12117333
-5.23161581,3.67975050,0.04106045,0.73822002,0.48644248,0.00000000,0.92066627,1.79401327,0.00454855,1.13356357
-5.22561281,3.74245476,0.03846893,0.76224888,0.48284832,0.00000000,0.93379162,1.83901153,0.00433486,1.14081063
-5.21960980,3.78722527,0.03579735,0.78216933,0.47753980,0.00000000,0.94206528,1.87510110,0.00411230,1.14266126
-5.21360680,3.81282914,0.03308758,0.79754381,0.47047512,0.00000000,0.94520933,1.90147005,0.00388355,1.13894991
-5.20760380,3.81837679,0.03037918,0.80802418,0.46164961,0.00000000,0.94304740,1.91747895,0.00365125,1.12960544
-5.20160080,3.80335243,0.02770856,0.81336241,0.45109550,0.00000000,0.93551093,1.92268093,0.00341802,1.11465577
-5.19559780,3.76763479,0.02510827,0.81341840,0.43888115,0.00000000,0.92264253,1.91683660,0.00318634,1.09423024
-5.18959480,3.71150703,0.02260652,0.80816431,0.42510994,0.00000000,0.90459612,1.89992292,0.00295852,1.06855933
-5.18359180,3.63565486,0.02022690,0.79768537,0.40991847,0.00000000,0.88163384,1.87213555,0.00273669,1.03797172
-5.17758879,3.54115272,0.01798829,0.78217687,0.39347420,0.00000000,0.85411965,1.83388454,0.00252277,1.00288855
-5.17158579,3.42943824,0.01590496,0.76193772,0.37597251,0.00000000,0.82251004,1.78578335,0.00231846,0.96381513
-5.16558279,3.30227591,0.01398680,0.73736063,0.35763315,0.00000000,0.78734198,1.72863165,0.00212525,0.92133028
-5.15957979,3.16171138,0.01223969,0.70891954,0.33869622,0.00000000,0.74921883,1.66339267,0.00194446,0.87607372
-5.15357679,3.01001811,0.01066595,0.67715471,0.31941765,0.00000000,0.70879464,1.59116594,0.00177721,0.82873196
-5.14757379,2.84963860,0.00926487,0.64265627,0.30006442,0.00000000,0.66675763,1.51315655,0.00162448,0.78002325
-5.14157079,2.68312258,0.00803327,0.60604688,0.28090957,0.00000000,0.62381338,1.43064228,0.00148710,0.73068213
-5.13556778,2.51306439,0.00696603,0.56796414,0.26222718,0.00000000,0.58066856,1.34493980,0.00136582,0.68144424
-5.12956478,2.34204210,0.00605659,0.52904365,0.24428744,0.00000000,0.53801570,1.25737126,0.00126126,0.63303174
-5.12356178,2.17256028,0.00529751,0.48990312,0.22735196,0.00000000,0.49651950,1.16923242,0.00117399,0.58614004
-5.11755878,2.00699826,0.00468080,0.45112819,0.21166935,0.00000000,0.45680515,1.08176341,0.00110449,0.54142600
-5.11155578,1.84756544,0.00419833,0.41326040,0.19747126,0.00000000,0.41944889,0.99612300,0.00105316,0.49949809
-5.10555278,1.69626439,0.00384204,0.37678739,0.18496894,0.00000000,0.38497094,0.91336685,0.00102033,0.46090842
-5.09954977,1.55486246,0.00360420,0.34213580,0.17435013,0.00000000,0.35383073,0.83443043,0.00100625,0.42614687
-5.09354677,1.42487194,0.00347745,0.30966654,0.16577667,0.00000000,0.32642442,0.76011649,0.00101105,0.39563718
-5.08754377,1.30753844,0.00345484,0.27967257,0.15938243,0.00000000,0.30308436,0.69108727,0.00103472,0.36973482
-5.08154077,1.20383696,0.00352987,0.25237893,0.15527181,0.00000000,0.28408024,0.62786113,0.00107712,0.34872651
-5.07553777,1.11447472,0.00369629,0.22794466,0.15351862,0.00000000,0.26962148,0.57081325,0.00113791,0.33283095
-5.06953477,1.03989980,0.00394807,0.20646642,0.15416538,0.00000000,0.25986054,0.52017986,0.00121655,0.32220066
-5.06353177,0.98031439,0.00427918,0.18798332,0.15722306,0.00000000,0.25489675,0.47606564,0.00131226,0.31692448
-5.05752876,0.93569169,0.00468346,0.17248268,0.16267111,0.00000000,0.25478020,0.43845338,0.00142400,0.31703051
-5.05152576,0.90579517,0.00515441,0.15990639,0.17045792,0.00000000,0.25951551,0.40721570,0.00155046,0.32248935
-5.04552276,0.89019956,0.00568503,0.15015751,0.18050166,0.00000000,0.26906511,0.38212786,0.00169005,0.33321721
-5.03951976,0.88831246,0.00626773,0.14310682,0.19269150,0.00000000,0.28335194,0.36288156,0.00184090,0.34907905
-5.03351676,0.89939616,0.00689416,0.13859916,0.20688923,0.00000000,0.30226131,0.34909895,0.00200088,0.36989146
-5.02751376,0.92258899,0.00755522,0.13645943,0.22293142,0.00000000,0.32564216,0.34034665,0.00216758,0.39542532
-5.02151076,0.95692604,0.00824101,0.13649798,0.24063187,0.00000000,0.35330747,0.33614942,0.00233843,0.42540827
-5.01550775,1.00135882,0.00894090,0.13851547,0.25978462,0.00000000,0.38503413,0.33600326,0.00251067,0.45952705
-5.00950475,1.05477394,0.00964365,0.14230711,0.28016723,0.00000000,0.42056238,0.33938767,0.00268144,0.49742978
-5.00350175,1.11601052,0.01033756,0.14766632,0.30154451,0.00000000,0.45959502,0.34577701,0.00284786,0.53872829
-4.99749875,1.18387662,0.01101068,0.15438774,0.32367240,0.00000000,0.50179664,0.35465075,0.00300708,0.58300055
-4.99149575,1.25716436,0.01165108,0.16226974,0.34630205,0.00000000,0.54679313,0.36550264,0.00315637,0.62979345
-4.98549275,1.33466402,0.01224711,0.17111651,0.36918386,0.00000000,0.59417173,0.37784857,0.00329321,0.67862586
-4.97948974,1.41517701,0.01278772,0.18073961,0.39207143,0.00000000,0.64348193,0.39123326,0.00341533,0.72899220
-4.97348674,1.49752778,0.01326274,0.19095925,0.41472526,0.00000000,0.69423732,0.40523550,0.00352081,0.78036649
-4.96748374,1.58057460,0.01366320,0.20160520,0.43691606,0.00000000,0.74591874,0.41947221,0.00360813,0.83220704
-4.96148074,1.66321933,0.01398154,0.21251749,0.45842755,0.00000000,0.79797878,0.43360107,0.00367622,0.88396165
-4.95547774,1.74441612,0.01421190,0.22354683,0.47905876,0.00000000,0.84984775,0.44732186,0.00372445,0.93507349
-4.94947474,1.82317914,0.01435021,0.23455494,0.49862564,0.00000000,0.90094112,0.46037663,0.00375271,0.98498754
-4.94347174,1.89858928,0.01439438,0.24541463,0.51696215,0.00000000,0.95066835,0.47254864,0.00376133,1.03315758
-4.93746873,1.96979995,0.01434428,0.25600987,0.53392075,0.00000000,0.99844306,0.48366037,0.00375109,1.07905353
-4.93146573,2.03604205,0.01420174,0.26623568,0.54937230,0.00000000,1.04369405,0.49357059,0.00372318,1.12216917
-4.92546273,2.09662811,0.01397045,0.27599800,0.56320570,0.00000000,1.08587717,0.50217081,0.00367911,1.16203001
-4.91945973,2.15095564,0.01365581,0.28521346,0.57532714,0.00000000,1.12448736,0.50938130,0.00362068,1.19820096
-4.91345673,2.19850988,0.01326471,0.29380916,0.58565919,0.00000000,1.15907050,0.51514679,0.00354986,1.23029388
-4.90745373,2.23886569,0.01280530,0.30172227,0.59413989,0.00000000,1.18923459,0.51943221,0.00346875,1.25797443
-4.90145073,2.27168888,0.01228668,0.30889976,0.60072184,0.00000000,1.21465965,0.52221864,0.00337944,1.28096816
-4.89544772,2.29673659,0.01171862,0.31529793,0.60537155,0.00000000,1.23510589,0.52349959,0.00328398,1.29906547
-4.88944472,2.31385700,0.01111122,0.32088195,0.60806886,0.00000000,1.25041964,0.52327788,0.00318429,1.31212528
-4.88344172,2.32298794,0.01047468,0.32562535,0.60880670,0.00000000,1.26053664,0.52156311,0.00308210,1.32007705
-4.87743872,2.32415459,0.00981895,0.32950944,0.60759103,0.00000000,1.26548252,0.51836994,0.00297888,1.32292116
-4.87143572,2.31746596,0.00915354,0.33252263,0.60444099,0.00000000,1.26537011,0.51371700,0.00287585,1.32072736
-4.86543272,2.30311031,0.00848727,0.33465975,0.59938910,0.00000000,1.26039387,0.50762666,0.00277394,1.31363147
-4.85942971,2.28134928,0.00782816,0.33592132,0.59248157,0.00000000,1.25082132,0.50012530,0.00267377,1.30183029
-4.85342671,2.25251097,0.00718327,0.33631276,0.58377850,0.00000000,1.23698209,0.49124421,0.00257571,1.28557481
-4.84742371,2.21698196,0.00655863,0.33584359,0.57335393,0.00000000,1.21925485,0.48102082,0.00247986,1.26516221
-4.84142071,2.17519848,0.00595922,0.33452675,0.56129569,0.00000000,1.19805284,0.46950017,0.00238612,1.24092667
-4.83541771,2.12763699,0.00538898,0.33237785,0.54770489,0.00000000,1.17380867,0.45673645,0.00229422,1.21322966
-4.82941471,2.07480449,0.00485085,0.32941463,0.53269512,0.00000000,1.14695916,0.44279437,0.00220379,1.18244990
-4.82341171,2.01722871,0.00434684,0.32565648,0.51639133,0.00000000,1.11793094,0.42775037,0.00211436,1.14897355
-4.81740870,1.95544878,0.00387810,0.32112413,0.49892830,0.00000000,1.08712750,0.41169331,0.00202547,1.11318506
-4.81140570,1.89000647,0.00344505,0.31583958,0.48044886,0.00000000,1.05491830,0.39472478,0.00193668,1.07545889
-4.80540270,1.82143837,0.00304744,0.30982613,0.46110193,0.00000000,1.02163054,0.37695875,0.00184763,1.03615263
-4.79939970,1.75026927,0.00268453,0.30310867,0.44104030,0.00000000,0.98754363,0.35852074,0.00175803,0.99560160
-4.79339670,1.67700684,0.00235513,0.29571408,0.42041842,0.00000000,0.95288682,0.33954637,0.00166774,0.95411507
-4.78739370,1.60213769,0.00205775,0.28767181,0.39939021,0.00000000,0.91783976,0.32017937,0.00157676,0.91197416
-4.78139070,1.52612483,0.00179065,0.27901450,0.37810691,0.00000000,0.88253569,0.30056925,0.00148522,0.86943133
-4.77538769,1.44940636,0.00155193,0.26977872,0.35671516,0.00000000,0.84706717,0.28086852,0.00139338,0.82671133
-4.76938469,1.37239529,0.00133963,0.26000558,0.33535523,0.00000000,0.81149350,0.26122981,0.00130166,0.78401326
-4.76338169,1.29548021,0.00115176,0.24974131,0.31415961,0.00000000,0.77584945,0.24180290,0.00121057,0.74151360
-4.75737869,1.21902666,0.00098633,0.23903768,0.29325180,0.00000000,0.74015464,0.22273177,0.00112075,0.69936978
-4.75137569,1.14337871,0.00084144,0.22795219,0.27274537,0.00000000,0.70442276,0.20415192,0.00103291,0.65772399
-4.74537269,1.06886074,0.00071525,0.21654804,0.25274341,0.00000000,0.66867030,0.18618803,0.00094783,0.61670689
-4.73936968,0.99577905,0.00060606,0.20489380,0.23333811,0.00000000,0.63292400,0.16895192,0.00086635,0.57644106
-4.73336668,0.92442314,0.00051231,0.19306279,0.21461062,0.00000000,0.59722683,0.15254123,0.00078938,0.53704376
-4.72736368,0.85506660,0.00043256,0.18113223,0.19663113,0.00000000,0.56164206,0.13703842,0.00071787,0.49862909
-4.72136068,0.78796746,0.00036556,0.16918204,0.17945906,0.00000000,0.52625539,0.12251058,0.00065283,0.46130929
-4.71535768,0.72336818,0.00031025,0.15729358,0.16314343,0.00000000,0.49117513,0.10900965,0.00059534,0.42519525
-4.70935468,0.66149517,0.00026572,0.14554808,0.14772335,0.00000000,0.45653052,0.09657333,0.00054662,0.39039630
-4.70335168,0.60255816,0.00023131,0.13402514,0.13322852,0.00000000,0.42246846,0.08522646,0.00050801,0.35701934
-4.69734867,0.54674937,0.00020655,0.12280113,0.11967992,0.00000000,0.38914900,0.07498281,0.00048103,0.32516749
-4.69134567,0.49424288,0.00019122,0.11194769,0.10709049,0.00000000,0.35673995,0.06584732,0.00046744,0.29493847
-4.68534267,0.44519419,0.00018534,0.10153039,0.09546594,0.00000000,0.32541099,0.05781858,0.00046933,0.26642289
-4.67933967,0.39974021,0.00018917,0.09160753,0.08480552,0.00000000,0.29532781,0.05089145,0.00048911,0.23970254
-4.67333667,0.35799977,0.00020329,0.08222930,0.07510292,0.00000000,0.26664641,0.04505978,0.00052963,0.21484899
-4.66733367,0.32007467,0.00022853,0.07343707,0.06634722,0.00000000,0.23950818,0.04031912,0.00059422,0.19192255
-4.66133067,0.28605131,0.00026604,0.06526316,0.05852377,0.00000000,0.21403573,0.03666916,0.00068677,0.17097161
-4.65532766,0.25600285,0.00031724,0.05773074,0.05161520,0.00000000,0.19032981,0.03411603,0.00081172,0.15203249
-4.64932466,0.22999166,0.00038387,0.05085414,0.04560233,0.00000000,0.16846729,0.03267416,0.00097415,0.13512984
-4.64332166,0.20807196,0.00046795,0.04463936,0.04046507,0.00000000,0.14850036,0.03236769,0.00117972,0.12027732
