energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.49574787,0.84636129,0.01312396,0.14362338,0.18372747,0.06156534,0.00335574,0.40365111,0.25672743,0.30867250
-5.48974487,0.88284925,0.01250113,0.15861963,0.18527829,0.06104118,0.00292503,0.40913352,0.26600448,0.33572808
-5.48374187,0.92066052,0.01188298,0.17430703,0.18623641,0.06051888,0.00255340,0.41440208,0.27499642,0.36401993
-5.47773887,0.95893224,0.01126533,0.19048574,0.18648419,0.05995565,0.00223399,0.41912642,0.28349175,0.39314192
-5.47173587,0.99679798,0.01064558,0.20693145,0.18592955,0.05931477,0.00196019,0.42301104,0.29129217,0.42265009
-5.46573287,1.03340383,0.01002263,0.22339889,0.18450831,0.05856635,0.00172586,0.42580191,0.29821656,0.45206988
-5.45972986,1.06792465,0.00939678,0.23962656,0.18218557,0.05768780,0.00152533,0.42729162,0.30410442,0.48090530
-5.45372686,1.09958051,0.00876963,0.25534232,0.17895595,0.05666396,0.00135357,0.42732301,0.30881894,0.50864948
-5.44772386,1.12765297,0.00814380,0.27027000,0.17484298,0.05548708,0.00120617,0.42579141,0.31224950,0.53479667
-5.44172086,1.15150111,0.00752273,0.28413661,0.16989752,0.05415660,0.00107937,0.42264562,0.31431375,0.55885514
-5.43571786,1.17057675,0.00691041,0.29667991,0.16419545,0.05267872,0.00097003,0.41788765,0.31495908,0.58036058
-5.42971486,1.18443861,0.00631111,0.30765620,0.15783474,0.05106590,0.00087562,0.41157144,0.31416366,0.59888956
-5.42371186,1.19276496,0.00572918,0.31684776,0.15093202,0.04933621,0.00079417,0.40380073,0.31193690,0.61407246
-5.41770885,1.19536415,0.00516877,0.32406985,0.14361894,0.04751274,0.00072423,0.39472618,0.30831940,0.62560522
-5.41170585,1.19218264,0.00463370,0.32917674,0.13603837,0.04562288,0.00066478,0.38454194,0.30338235,0.63325953
-5.40570285,1.18331012,0.00412729,0.33206668,0.12834060,0.04369769,0.00061521,0.37348167,0.29722649,0.63689087
-5.39969985,1.16898119,0.00365224,0.33268542,0.12067983,0.04177122,0.00057525,0.36181429,0.28998044,0.63644401
-5.39369685,1.14957350,0.00321059,0.33102812,0.11321085,0.03987995,0.00054491,0.34983936,0.28179863,0.63195566
-5.38769385,1.12560203,0.00280368,0.32713967,0.10608608,0.03806215,0.00052447,0.33788221,0.27285869,0.62355416
-5.38169085,1.09770960,0.00243214,0.32111327,0.09945310,0.03635739,0.00051434,0.32628887,0.26335844,0.61145609
-5.37568784,1.06665358,0.00209596,0.31308735,0.09345254,0.03480604,0.00051515,0.31542075,0.25351236,0.59595995
-5.36968484,1.03328935,0.00179454,0.30324101,0.08821636,0.03344873,0.00052757,0.30564906,0.24354784,0.57743721
-5.36368184,0.99855060,0.00152675,0.29178821,0.08386661,0.03232595,0.00055238,0.29734914,0.23370105,0.55632099
-5.35767884,0.96342732,0.00129101,0.27897088,0.08051441,0.03147753,0.00059037,0.29089443,0.22421260,0.53309288
-5.35167584,0.92894196,0.00108543,0.26505138,0.07825922,0.03094222,0.00064234,0.28665035,0.21532311,0.50826857
-5.34567284,0.89612468,0.00090785,0.25030449,0.07718834,0.03075725,0.00070902,0.28496804,0.20726878,0.48238265
-5.33966983,0.86598831,0.00075596,0.23500947,0.07737649,0.03095778,0.00079108,0.28617805,0.20027702,0.45597341
-5.33366683,0.83950406,0.00062736,0.21944234,0.07888552,0.03157654,0.00088904,0.29058406,0.19456230,0.42956814
-5.32766383,0.81757864,0.00051964,0.20386875,0.08176416,0.03264331,0.00100329,0.29845691,0.19032240,0.40366942
-5.32166083,0.80103355,0.00043045,0.18853773,0.08604773,0.03418450,0.00113400,0.31002886,0.18773504,0.37874300
-5.31565783,0.79058732,0.00035751,0.17367639,0.09175801,0.03622276,0.00128111,0.32548855,0.18695508,0.35520759
-5.30965483,0.78684113,0.00029870,0.15948595,0.09890299,0.03877660,0.00144431,0.34497665,0.18811241,0.33342683
-5.30365183,0.79026827,0.00025203,0.14613883,0.10747686,0.04186009,0.00162299,0.36858242,0.19131042,0.31370364
-5.29764882,0.80120773,0.00021570,0.13377720,0.11745993,0.04548265,0.00181625,0.39634146,0.19662537,0.29627703
-5.29164582,0.81986187,0.00018807,0.12251263,0.12881881,0.04964889,0.00202285,0.42823461,0.20410635,0.28132129
-5.28564282,0.84629827,0.00016768,0.11242693,0.14150672,0.05435852,0.00224129,0.46418821,0.21377606,0.26894740
-5.27963982,0.88045529,0.00015325,0.10357395,0.15546395,0.05960640,0.00246972,0.50407565,0.22563222,0.25920648
-5.27363682,0.92215110,0.00014364,0.09598219,0.17061858,0.06538258,0.00270608,0.54772015,0.23964950,0.25209499
-5.26763382,0.97109538,0.00013789,0.08965810,0.18688737,0.07167245,0.00294803,0.59489872,0.25578195,0.24756122
-5.26163082,1.02690322,0.00013515,0.08458972,0.20417672,0.07845689,0.00319311,0.64534690,0.27396565,0.24551281
-5.25562781,1.08911031,0.00013472,0.08075056,0.22238389,0.08571244,0.00343870,0.69876431,0.29412151,0.24582487
-5.24962481,1.15718864,0.00013598,0.07810353,0.24139812,0.09341146,0.00368218,0.75482028,0.31615799,0.24834828
-5.24362181,1.23056185,0.00013843,0.07660464,0.26110179,0.10152218,0.00392094,0.81315967,0.33997355,0.25291777
-5.23761881,1.30861955,0.00014168,0.07620642,0.28137150,0.11000877,0.00415249,0.87340822,0.36545880,0.25935952
-5.23161581,1.39072994,0.00014539,0.07686086,0.30207897,0.11883127,0.00437453,0.93517723,0.39249796,0.26749790
-5.22561281,1.47625011,0.00014933,0.07852178,0.32309179,0.12794544,0.00458501,0.99806746,0.42096983,0.27716123
-5.21960980,1.56453381,0.00015332,0.08114653,0.34427387,0.13730256,0.00478222,1.06167191,0.45074803,0.28818621
-5.21360680,1.65493653,0.00015727,0.08469708,0.36548579,0.14684919,0.00496483,1.12557764,0.48170056,0.30042107
-5.20760380,1.74681797,0.00016117,0.08914032,0.38658498,0.15652687,0.00513193,1.18936660,0.51368881,0.31372737
-5.20160080,1.83954229,0.00016507,0.09444774,0.40742580,0.16627200,0.00528306,1.25261576,0.54656612,0.32798041
-5.19559780,1.93247655,0.00016913,0.10059449,0.42785971,0.17601567,0.00541823,1.31489689,0.58017593,0.34306850
-5.18959480,2.02498816,0.00017357,0.10755787,0.44773559,0.18568379,0.00553793,1.37577629,0.61435000,0.35889106
-5.18359180,2.11644203,0.00017873,0.11531533,0.46690036,0.19519749,0.00564310,1.43481511,0.64890668,0.37535595
-5.17758879,2.20619837,0.00018506,0.12384225,0.48520010,0.20447373,0.00573514,1.49157065,0.68364968,0.39237618
-5.17158579,2.29361184,0.00019313,0.13310937,0.50248169,0.21342640,0.00581587,1.54559902,0.71836737,0.40986623
-5.16558279,2.37803286,0.00020364,0.14308028,0.51859510,0.22196773,0.00588750,1.59645973,0.75283306,0.42773837
-5.15957979,2.45881168,0.00021746,0.15370889,0.53339635,0.23001016,0.00595261,1.64372212,0.78680616,0.44589920
-5.15357679,2.53530539,0.00023561,0.16493723,0.54675113,0.23746853,0.00601414,1.68697400,0.82003454,0.46424659
-5.14757379,2.60688810,0.00025932,0.17669354,0.55853888,0.24426264,0.00607534,1.72583217,0.85225794,0.48266741
-5.14157079,2.67296399,0.00029002,0.18889087,0.56865735,0.25031999,0.00613977,1.75995446,0.88321241,0.50103601
-5.13556778,2.73298273,0.00032936,0.20142631,0.57702724,0.25557865,0.00621127,1.78905288,0.91263575,0.51921373
-5.12956478,2.78645653,0.00037926,0.21418087,0.58359676,0.25999006,0.00629397,1.81290706,0.94027347,0.53704942
-5.12356178,2.83297770,0.00044187,0.22702014,0.58834566,0.26352166,0.00639227,1.83137712,0.96588531,0.55438102
-5.11755878,2.87223581,0.00051962,0.23979568,0.59128867,0.26615919,0.00651083,1.84441513,0.98925172,0.57103800
-5.11155578,2.90403299,0.00061523,0.25234720,0.59247772,0.26790840,0.00665453,1.85207417,1.01018014,0.58684472
-5.10555278,2.92829625,0.00073167,0.26450546,0.59200293,0.26879614,0.00682845,1.85451415,1.02851063,0.60162446
-5.09954977,2.94508584,0.00087220,0.27609580,0.58999197,0.26887068,0.00703782,1.85200358,1.04412054,0.61520382
-5.09354677,2.95459854,0.00104031,0.28694219,0.58660779,0.26820116,0.00728791,1.84491689,1.05692801,0.62741750
-5.08754377,2.95716543,0.00123970,0.29687170,0.58204461,0.26687611,0.00758399,1.83372681,1.06689399,0.63811296
-5.08154077,2.95324369,0.00147426,0.30571920,0.57652220,0.26500114,0.00793113,1.81899200,1.07402274,0.64715491
-5.07553777,2.94340261,0.00174797,0.31333206,0.57027871,0.26269572,0.00833410,1.80134002,1.07836065,0.65442933
-5.06953477,2.92830409,0.00206487,0.31957476,0.56356226,0.26008934,0.00879715,1.78144636,1.07999351,0.65984689
-5.06353177,2.90867849,0.00242893,0.32433318,0.55662164,0.25731695,0.00932385,1.76001029,1.07904238,0.66334553
-5.05752876,2.88529689,0.00284398,0.32751829,0.54969659,0.25451417,0.00991682,1.73772867,1.07565811,0.66489216
-5.05152576,2.85894103,0.00331358,0.32906931,0.54300815,0.25181218,0.01057757,1.71526896,1.07001500,0.66448348
-5.04552276,2.83037256,0.00384090,0.32895594,0.53674944,0.24933273,0.01130624,1.69324268,1.06230379,0.66214577
-5.03951976,2.80030298,0.00442855,0.32717973,0.53107755,0.24718344,0.01210141,1.67218079,1.05272435,0.65793379
-5.03351676,2.76936610,0.00507849,0.32377455,0.52610683,0.24545354,0.01295995,1.65251227,1.04147849,0.65192893
-5.02751376,2.73809425,0.00579180,0.31880598,0.52190399,0.24421039,0.01387687,1.63454697,1.02876324,0.64423665
-5.02151076,2.70689967,0.00656862,0.31236981,0.51848531,0.24349676,0.01484527,1.61846370,1.01476483,0.63498342
-5.01550775,2.67606202,0.00740795,0.30458967,0.51581612,0.24332920,0.01585630,1.60430427,0.99965382,0.62431336
-5.00950475,2.64572269,0.00830753,0.29561388,0.51381252,0.24369742,0.01689925,1.59197378,0.98358147,0.61238470
-5.00350175,2.61588619,0.00926376,0.28561166,0.51234546,0.24456478,0.01796165,1.58124714,0.96667748,0.59936640
-4.99749875,2.58642865,0.01027156,0.27476891,0.51124674,0.24586983,0.01902949,1.57178167,0.94904935,0.58543491
-4.99149575,2.55711282,0.01132438,0.26328376,0.51031682,0.24752886,0.02008752,1.56313498,0.93078303,0.57077135
-4.98549275,2.52760891,0.01241414,0.25136193,0.50933402,0.24943933,0.02111955,1.55478733,0.91194506,0.55555917
-4.97948974,2.49752007,0.01353124,0.23921231,0.50806451,0.25148396,0.02210888,1.54616733,0.89258589,0.53998237
-4.97348674,2.46641116,0.01466471,0.22704267,0.50627286,0.25353540,0.02303871,1.53667974,0.87274413,0.52422424
-4.96748374,2.43383947,0.01580225,0.21505583,0.50373241,0.25546120,0.02389263,1.52573400,0.85245147,0.50846667
-4.96148074,2.39938550,0.01693047,0.20344630,0.50023509,0.25712888,0.02465507,1.51277211,0.83173803,0.49288988
-4.95547774,2.36268256,0.01803507,0.19239744,0.49560026,0.25841089,0.02531178,1.49729456,0.81063768,0.47767246
-4.94947474,2.32344345,0.01910118,0.18207916,0.48968215,0.25918927,0.02585021,1.47888326,0.78919307,0.46299164
-4.94347174,2.28148308,0.02011364,0.17264623,0.48237563,0.25935986,0.02625997,1.45722035,0.76746008,0.44902346
-4.93746873,2.23673580,0.02105737,0.16423698,0.47362008,0.25883583,0.02653308,1.43210227,0.74551133,0.43594281
-4.93146573,2.18926678,0.02191780,0.15697249,0.46340141,0.25755050,0.02666425,1.40344855,0.72343869,0.42392306
-4.92546273,2.13927678,0.02268125,0.15095597,0.45175200,0.25545933,0.02665109,1.37130522,0.70135434,0.41313515
-4.91945973,2.08710038,0.02333537,0.14627247,0.43874887,0.25254111,0.02649411,1.33584277,0.67939065,0.40374601
-4.91345673,2.03319756,0.02386952,0.14298852,0.42451022,0.24879816,0.02619678,1.29734913,0.65769851,0.39591620
-4.90745373,1.97813931,0.02427518,0.14115181,0.40919045,0.24425589,0.02576544,1.25621813,0.63644444,0.38979675
-4.90145073,1.92258791,0.02454627,0.14079081,0.39297422,0.23896140,0.02520908,1.21293418,0.61580638,0.38552525
-4.89544772,1.86727289,0.02467946,0.14191418,0.37606957,0.23298160,0.02453916,1.16805397,0.59596846,0.38322120
-4.88944472,1.81296375,0.02467434,0.14451004,0.35870079,0.22640063,0.02376925,1.12218623,0.57711505,0.38298094
-4.88344172,1.76044082,0.02453358,0.14854520,0.34110101,0.21931687,0.02291472,1.07597034,0.55942420,0.38487214
-4.87743872,1.71046542,0.02426300,0.15396424,0.32350504,0.21183968,0.02199232,1.03005484,0.54306092,0.38892839
-4.87143572,1.66375074,0.02387145,0.16068869,0.30614275,0.20408589,0.02101977,0.98507661,0.52817061,0.39514393
-4.86543272,1.62093473,0.02337074,0.16861647,0.28923298,0.19617630,0.02001534,0.94164158,0.51487292,0.40346913
-4.85942971,1.58255591,0.02277533,0.17762153,0.27297837,0.18823215,0.01899740,0.90030743,0.50325639,0.41380681
-4.85342671,1.54903336,0.02210207,0.18755417,0.25756114,0.18037185,0.01798404,0.86156901,0.49337419,0.42600986
-4.84742371,1.52065147,0.02136976,0.19824182,0.24313983,0.17270789,0.01699259,0.82584661,0.48524106,0.43988046
-4.84142071,1.49755009,0.02059872,0.20949080,0.22984705,0.16534413,0.01603935,0.79347743,0.47883180,0.45517098
-4.83541771,1.47972029,0.01981025,0.22108874,0.21778822,0.15837350,0.01513915,0.76471021,0.47408125,0.47158692
-4.82941471,1.46700596,0.01902614,0.23280806,0.20704116,0.15187608,0.01430514,0.73970296,0.47088596,0.48879175
-4.82341171,1.45911084,0.01826807,0.24441027,0.19765651,0.14591768,0.01354847,0.71852369,0.46910730,0.50641372
-4.81740870,1.45561068,0.01755713,0.25565113,0.18965877,0.14054895,0.01287811,0.70115377,0.46857606,0.52405442
-4.81140570,1.45596988,0.01691326,0.26628642,0.18304797,0.13580483,0.01230069,0.68749350,0.46909819,0.54129890
-4.80540270,1.45956173,0.01635479,0.27607830,0.17780160,0.13170458,0.01182042,0.67736977,0.47046156,0.55772687
-4.79939970,1.46569128,0.01589799,0.28480182,0.17387700,0.12825213,0.01143904,0.67054501,0.47244325,0.57292475
-4.79339670,1.47361985,0.01555674,0.29225151,0.17121375,0.12543687,0.01115581,0.66672729,0.47481715,0.58649782
-4.78739370,1.48259000,0.01534216,0.29824751,0.16973619,0.12323472,0.01096760,0.66558097,0.47736144,0.59808217
-4.78139070,1.49184998,0.01526246,0.30264119,0.16935592,0.12160947,0.01086902,0.66673757,0.47986556,0.60735579
-4.77538769,1.50067656,0.01532269,0.30531986,0.16997415,0.12051436,0.01085260,0.66980646,0.48213641,0.61404837
-4.76938469,1.50839538,0.01552472,0.30621021,0.17148387,0.11989375,0.01090901,0.67438510,0.48400342,0.61794937
-4.76338169,1.51439823,0.01586716,0.30528063,0.17377192,0.11968496,0.01102737,0.68006847,0.48532232,0.61891393
-4.75737869,1.51815648,0.01634542,0.30254183,0.17672071,0.11982005,0.01119552,0.68645766,0.48597745,0.61686654
-4.75137569,1.51923066,0.01695185,0.29804617,0.18020987,0.12022765,0.01140039,0.69316733,0.48588249,0.61180216
-4.74537269,1.51727584,0.01767582,0.29188537,0.18411761,0.12083473,0.01162839,0.69983207,0.48497981,0.60378489
-4.73936968,1.51204319,0.01850399,0.28418689,0.18832200,0.12156824,0.01186577,0.70611164,0.48323840,0.59294441
-4.73336668,1.50337787,0.01942057,0.27510915,0.19270203,0.12235668,0.01209899,0.71169510,0.48065068,0.57947016
-4.72736368,1.49121387,0.02040759,0.26483581,0.19713867,0.12313146,0.01231513,0.71630392,0.47722842,0.56360388
-4.72136068,1.47556642,0.02144523,0.25356930,0.20151589,0.12382821,0.01250219,0.71969426,0.47299812,0.54563081
-4.71535768,1.45652263,0.02251228,0.24152410,0.20572163,0.12438783,0.01264941,0.72165846,0.46799615,0.52586990
-4.70935468,1.43423118,0.02358645,0.22891991,0.20964889,0.12475744,0.01274756,0.72202592,0.46226401,0.50466373
-4.70335168,1.40889168,0.02464491,0.21597508,0.21319679,0.12489117,0.01278909,0.72066353,0.45584406,0.48236836
-4.69734867,1.38074443,0.02566465,0.20290067,0.21627181,0.12475074,0.01276836,0.71747576,0.44877592,0.45934375
-4.69134567,1.35006106,0.02662308,0.18989511,0.21878905,0.12430599,0.01268163,0.71240443,0.44109381,0.43594488
-4.68534267,1.31713642,0.02749841,0.17713994,0.22067352,0.12353515,0.01252716,0.70542836,0.43282491,0.41251410
-4.67933967,1.28228202,0.02827021,0.16479652,0.22186153,0.12242507,0.01230509,0.69656284,0.42398893,0.38937466
-4.67333667,1.24582108,0.02891984,0.15300385,0.22230198,0.12097126,0.01201739,0.68585887,0.41459867,0.36682565
-4.66733367,1.20808502,0.02943093,0.14187739,0.22195759,0.11917779,0.01166767,0.67340228,0.40466157,0.34513837
-4.66133067,1.16941131,0.02978972,0.13150898,0.22080594,0.11705708,0.01126099,0.65931251,0.39418217,0.32455394
-4.65532766,1.13014224,0.02998546,0.12196748,0.21884031,0.11462953,0.01080360,0.64374109,0.38316505,0.30528204
-4.64932466,1.09062431,0.03001065,0.11330023,0.21607018,0.11192304,0.01030271,0.62686962,0.37161810,0.28750071
-4.64332166,1.05120774,0.02986127,0.10553493,0.21252133,0.10897231,0.00976621,0.60890729,0.35955595,0.27135674
