energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.51975988,3.73162974,0.85406132,0.02220748,2.24346731,0.00000000,2.20258429,1.85365067
-5.51375688,3.66894671,0.83014464,0.02202998,2.21764546,0.00000000,2.16575525,1.82594778
-5.50775388,3.61394996,0.80895614,0.02189778,2.19547607,0.00000000,2.13265012,1.80176178
-5.50175088,3.56897417,0.79103347,0.02182411,2.17835634,0.00000000,2.10466832,1.78221067
-5.49574787,3.53604873,0.77682125,0.02182049,2.16752016,0.00000000,2.08303033,1.76827307
-5.48974487,3.51682663,0.76665687,0.02189617,2.16399432,0.00000000,2.06873080,1.76075536
-5.48374187,3.51252414,0.76075925,0.02205767,2.16856066,0.00000000,2.06249857,1.76026367
-5.47773887,3.52387358,0.75922094,0.02230837,2.18172585,0.00000000,2.06476555,1.76718142
-5.47173587,3.55109113,0.76200401,0.02264831,2.20369963,0.00000000,2.07564568,1.78165364
-5.46573287,3.59386117,0.76893996,0.02307400,2.23438267,0.00000000,2.09492531,1.80357834
-5.45972986,3.65133798,0.77973376,0.02357848,2.27336427,0.00000000,2.12206526,1.83260566
-5.45372686,3.72216494,0.79397204,0.02415144,2.31993029,0.00000000,2.15621501,1.86814473
-5.44772386,3.80451090,0.81113529,0.02477950,2.37308093,0.00000000,2.19623831,1.90937820
-5.44172086,3.89612260,0.83061370,0.02544666,2.43155791,0.00000000,2.24074970,1.95528409
-5.43571786,3.99439156,0.85172615,0.02613479,2.49388008,0.00000000,2.28816031,2.00466428
-5.42971486,4.09643317,0.87374186,0.02682428,2.55838641,0.00000000,2.33673150,2.05617884
-5.42371186,4.19917540,0.89590393,0.02749474,2.62328485,0.00000000,2.38463404,2.10838517
-5.41770885,4.29945416,0.91745396,0.02812569,2.68670547,0.00000000,2.43001087,2.15978059
-5.41170585,4.39411196,0.93765695,0.02869737,2.74675613,0.00000000,2.47104075,2.20884722
-5.40570285,4.48009666,0.95582559,0.02919141,2.80157899,0.00000000,2.50600046,2.25409758
-5.39969985,4.55455681,0.97134304,0.02959155,2.84940572,0.00000000,2.53332330,2.29411951
-5.39369685,4.61493041,0.98368342,0.02988422,2.88861007,0.00000000,2.55165149,2.32761899
-5.38769385,4.65902413,0.99242927,0.03005910,2.91775566,0.00000000,2.55988072,2.35345929
-5.38169085,4.68508027,0.99728533,0.03010946,2.93563791,0.00000000,2.55719521,2.37069550
-5.37568784,4.69182934,0.99808808,0.03003246,2.94131857,0.00000000,2.54309220,2.37860292
-5.36968484,4.67852653,0.99481088,0.02982926,2.93415182,0.00000000,2.51739506,2.37669872
-5.36368184,4.64497111,0.98756423,0.02950503,2.91380142,0.00000000,2.48025496,2.36475597
-5.35767884,4.59150803,0.97659153,0.02906874,2.88024813,0.00000000,2.43214119,2.34280957
-5.35167584,4.51901217,0.96226004,0.02853292,2.83378767,0.00000000,2.37382092,2.31115408
-5.34567284,4.42885571,0.94504787,0.02791321,2.77501906,0.00000000,2.30632950,2.27033323
-5.33966983,4.32286007,0.92552699,0.02722785,2.70482412,0.00000000,2.23093253,2.22112183
-5.33366683,4.20323430,0.90434330,0.02649706,2.62433884,0.00000000,2.14908162,2.16450042
-5.32766383,4.07250213,0.88219415,0.02574239,2.53491776,0.00000000,2.06236551,2.10162378
-5.32166083,3.93342039,0.85980433,0.02498601,2.43809253,0.00000000,1.97245853,2.03378428
-5.31565783,3.78889182,0.83790126,0.02424997,2.33552641,0.00000000,1.88106836,1.96237145
-5.30965483,3.64187531,0.81719038,0.02355548,2.22896604,0.00000000,1.78988506,1.88882925
-5.30365183,3.49529688,0.79833153,0.02292231,2.12019240,0.00000000,1.70053298,1.81461251
-5.29764882,3.35196441,0.78191719,0.02236808,2.01097258,0.00000000,1.61452724,1.74114430
-5.29164582,3.21448928,0.76845348,0.02190782,1.90301399,0.00000000,1.53323608,1.66977556
-5.28564282,3.08521747,0.75834448,0.02155348,1.79792256,0.00000000,1.45785010,1.60174867
-5.27963982,2.96617259,0.75188050,0.02131366,1.69716631,0.00000000,1.38935926,1.53816617
-5.27363682,2.85901253,0.74923077,0.02119338,1.60204532,0.00000000,1.32853797,1.47996571
-5.26763382,2.76500110,0.75044088,0.02119408,1.51366895,0.00000000,1.27593839,1.42790213
-5.26163082,2.68499533,0.75543483,0.02131366,1.43294080,0.00000000,1.23189194,1.38253706
-5.25562781,2.61944835,0.76402190,0.02154669,1.36055158,0.00000000,1.19651822,1.34423637
-5.24962481,2.56842715,0.77590782,0.02188475,1.29697969,0.00000000,1.16974089,1.31317506
-5.24362181,2.53164401,0.79070984,0.02231687,1.24249892,0.00000000,1.15130919,1.28934924
-5.23761881,2.50849948,0.80797499,0.02283001,1.19719250,0.00000000,1.14082420,1.27259425
-5.23161581,2.49813468,0.82720081,0.02340969,1.16097237,0.00000000,1.13776813,1.26260770
-5.22561281,2.49948984,0.84785742,0.02404058,1.13360236,0.00000000,1.14153542,1.25897612
-5.21960980,2.51136614,0.86941017,0.02470715,1.11472384,0.00000000,1.15146404,1.26120374
-5.21360680,2.53248770,0.89134155,0.02539425,1.10388235,0.00000000,1.16686551,1.26874160
-5.20760380,2.56156044,0.91317160,0.02608768,1.10055376,0.00000000,1.18705226,1.28101564
-5.20160080,2.59732511,0.93447570,0.02677471,1.10416857,0.00000000,1.21136128,1.29745218
-5.19559780,2.63860204,0.95489909,0.02744442,1.11413329,0.00000000,1.23917288,1.31749958
-5.18959480,2.68432568,0.97416735,0.02808801,1.12984793,0.00000000,1.26992409,1.34064514
-5.18359180,2.73356780,0.99209268,0.02869895,1.15071900,0.00000000,1.30311629,1.36642656
-5.17758879,2.78554878,1.00857558,0.02927301,1.17616787,0.00000000,1.33831712,1.39443776
-5.17158579,2.83963749,1.02360228,0.02980817,1.20563448,0.00000000,1.37515702,1.42432920
-5.16558279,2.89534048,1.03723807,0.03030444,1.23857692,0.00000000,1.41332113,1.45580314
-5.15957979,2.95228237,1.04961726,0.03076351,1.27446752,0.00000000,1.45253745,1.48860473
-5.15357679,3.01017953,1.06093039,0.03118843,1.31278650,0.00000000,1.49256262,1.52251004
-5.14757379,3.06880953,1.07140964,0.03158318,1.35301422,0.00000000,1.53316642,1.55731218
-5.14157079,3.12797910,1.08131330,0.03195225,1.39462322,0.00000000,1.57411655,1.59280703
-5.13556778,3.18749309,1.09091023,0.03230018,1.43707125,0.00000000,1.61516486,1.62877972
-5.12956478,3.24712710,1.10046515,0.03263122,1.47979629,0.00000000,1.65603627,1.66499315
-5.12356178,3.30660536,1.11022542,0.03294895,1.52221438,0.00000000,1.69642110,1.70117947
-5.11755878,3.36558567,1.12040998,0.03325605,1.56372086,0.00000000,1.73597171,1.73703525
-5.11155578,3.42365194,1.13120052,0.03355411,1.60369529,0.00000000,1.77430334,1.77222059
-5.10555278,3.48031445,1.14273532,0.03384355,1.64150987,0.00000000,1.81099933,1.80636221
-5.09954977,3.53501740,1.15510542,0.03412359,1.67654116,0.00000000,1.84562006,1.83906023
-5.09354677,3.58715251,1.16835305,0.03439231,1.70818416,0.00000000,1.87771494,1.86989784
-5.08754377,3.63607707,1.18247178,0.03464682,1.73586800,0.00000000,1.90683642,1.89845312
-5.08154077,3.68113468,1.19740805,0.03488339,1.75907215,0.00000000,1.93255491,1.92431184
-5.07553777,3.72167653,1.21306365,0.03509763,1.77734192,0.00000000,1.95447335,1.94708032
-5.06953477,3.75708151,1.22929846,0.03528475,1.79030221,0.00000000,1.97224045,1.96639714
-5.06353177,3.78677338,1.24593345,0.03543970,1.79766855,0.00000000,1.98556141,1.98194303
-5.05752876,3.81023382,1.26275342,0.03555737,1.79925458,0.00000000,1.99420565,1.99344798
-5.05152576,3.82701070,1.27950959,0.03563271,1.79497553,0.00000000,1.99801084,2.00069548
-5.04552276,3.83672127,1.29592200,0.03566084,1.78484747,0.00000000,1.99688337,2.00352363
-5.03951976,3.83905083,1.31168204,0.03563714,1.76898237,0.00000000,1.99079529,2.00182326
-5.03351676,3.83374762,1.32645534,0.03555726,1.74757955,0.00000000,1.97977823,1.99553381
-5.02751376,3.82061524,1.33988542,0.03541714,1.72091394,0.00000000,1.96391516,1.98463727
-5.02151076,3.79950411,1.35159854,0.03521308,1.68932231,0.00000000,1.94333080,1.96915141
-5.01550775,3.77030348,1.36120995,0.03494165,1.65318813,0.00000000,1.91818167,1.94912282
-5.00950475,3.73293544,1.36833190,0.03459982,1.61292630,0.00000000,1.88864670,1.92462083
-5.00350175,3.68735211,1.37258340,0.03418492,1.56896869,0.00000000,1.85491934,1.89573291
-4.99749875,3.63353685,1.37360155,0.03369478,1.52175123,0.00000000,1.81720172,1.86256209
-4.99149575,3.57150972,1.37105428,0.03312778,1.47170320,0.00000000,1.77570130,1.82522663
-4.98549275,3.50133699,1.36465387,0.03248300,1.41923935,0.00000000,1.73063017,1.78386199
-4.97948974,3.42314405,1.35417052,0.03176035,1.36475466,0.00000000,1.68220684,1.73862483
-4.97348674,3.33713043,1.33944541,0.03096072,1.30862203,0.00000000,1.63066002,1.68969847
-4.96748374,3.24358553,1.32040215,0.03008615,1.25119232,0.00000000,1.57623395,1.63729918
-4.96148074,3.14290341,1.29705590,0.02913990,1.19279636,0.00000000,1.51919431,1.58168245
-4.95547774,3.03559473,1.26951939,0.02812659,1.13374842,0.00000000,1.45983405,1.52314841
-4.94947474,2.92229444,1.23800521,0.02705220,1.07435021,0.00000000,1.39847808,1.46204562
-4.94347174,2.80376379,1.20282383,0.02592408,1.01489501,0.00000000,1.33548637,1.39877242
-4.93746873,2.68088573,1.16437747,0.02475087,0.95567117,0.00000000,1.27125453,1.33377551
-4.93146573,2.55465340,1.12314950,0.02354232,0.89696451,0.00000000,1.20621182,1.26754533
-4.92546273,2.42615154,1.07969009,0.02230915,0.83905927,0.00000000,1.14081614,1.20060829
-4.91945973,2.29653178,1.03459851,0.02106269,0.78223750,0.00000000,1.07554629,1.13351607
-4.91345673,2.16698266,0.98850292,0.01981468,0.72677677,0.00000000,1.01089187,1.06683246
-4.90745373,2.03869602,0.94203881,0.01857684,0.67294648,0.00000000,0.94734112,1.00111844
-4.90145073,1.91283156,0.89582691,0.01736059,0.62100292,0.00000000,0.88536777,0.93691633
-4.89544772,1.79048152,0.85045192,0.01617669,0.57118368,0.00000000,0.82541729,0.87473378
-4.88944472,1.67263734,0.80644304,0.01503489,0.52370167,0.00000000,0.76789381,0.81502879
-4.88344172,1.56016037,0.76425722,0.01394370,0.47873937,0.00000000,0.71314817,0.75819633
-4.87743872,1.45375790,0.72426602,0.01291017,0.43644369,0.00000000,0.66146796,0.70455753
-4.87143572,1.35396602,0.68674668,0.01193968,0.39692188,0.00000000,0.61307023,0.65435191
-4.86543272,1.26113993,0.65187754,0.01103589,0.36023880,0.00000000,0.56809709,0.60773307
-4.85942971,1.17545206,0.61973819,0.01020075,0.32641573,0.00000000,0.52661453,0.56476807
-4.85342671,1.09689801,0.59031390,0.00943448,0.29543083,0.00000000,0.48861447,0.52544033
-4.84742371,1.02530950,0.56350417,0.00873576,0.26722124,0.00000000,0.45401982,0.48965590
-4.84142071,0.96037366,0.53913453,0.00810187,0.24168666,0.00000000,0.42269218,0.45725263
-4.83541771,0.90165722,0.51697117,0.00752891,0.21869420,0.00000000,0.39444176,0.42801169
-4.82941471,0.84863421,0.49673714,0.00701206,0.19808428,0.00000000,0.36903881,0.40167065
-4.82341171,0.80071566,0.47812957,0.00654585,0.17967713,0.00000000,0.34622605,0.37793756
-4.81740870,0.75727967,0.46083674,0.00612442,0.16327967,0.00000000,0.32573125,0.35650516
-4.81140570,0.71770038,0.44455436,0.00574180,0.14869238,0.00000000,0.30727951,0.33706456
-4.80540270,0.68137452,0.42900009,0.00539211,0.13571585,0.00000000,0.29060454,0.31931780
-4.79939970,0.64774456,0.41392591,0.00506985,0.12415680,0.00000000,0.27545850,0.30298875
-4.79339670,0.61631743,0.39912771,0.00477001,0.11383324,0.00000000,0.26162003,0.28783196
-4.78739370,0.58667854,0.38445195,0.00448826,0.10457883,0.00000000,0.24890028,0.27363929
-4.78139070,0.55850071,0.36979927,0.00422102,0.09624617,0.00000000,0.23714673,0.26024404
-4.77538769,0.53154822,0.35512506,0.00396552,0.08870908,0.00000000,0.22624502,0.24752293
-4.76938469,0.50567625,0.34043735,0.00371985,0.08186402,0.00000000,0.21611865,0.23539576
-4.76338169,0.48082628,0.32579226,0.00348295,0.07563047,0.00000000,0.20672709,0.22382321
-4.75737869,0.45701819,0.31128761,0.00325454,0.06995067,0.00000000,0.19806238,0.21280315
-4.75137569,0.43433993,0.29705502,0.00303509,0.06478871,0.00000000,0.19014469,0.20236564
-4.74537269,0.41293549,0.28325136,0.00282578,0.06012909,0.00000000,0.18301722,0.19256729
-4.73936968,0.39299223,0.27004973,0.00262836,0.05597503,0.00000000,0.17674082,0.18348523
-4.73336668,0.37472817,0.25763087,0.00244515,0.05234647,0.00000000,0.17138860,0.17521108
-4.72736368,0.35838007,0.24617509,0.00227891,0.04927806,0.00000000,0.16704100,0.16784531
-4.72136068,0.34419281,0.23585538,0.00213279,0.04681710,0.00000000,0.16378140,0.16149218
-4.71535768,0.33241035,0.22683175,0.00201029,0.04502142,0.00000000,0.16169261,0.15625555
-4.70935468,0.32326869,0.21924704,0.00191516,0.04395748,0.00000000,0.16085412,0.15223548
-4.70335168,0.31699056,0.21322425,0.00185143,0.04369831,0.00000000,0.16134035,0.14952584
-4.69734867,0.31378202,0.20886523,0.00182330,0.04432156,0.00000000,0.16321964,0.14821272
-4.69134567,0.31383041,0.20625068,0.00183513,0.04590749,0.00000000,0.16655395,0.14837358
-4.68534267,0.31730346,0.20544108,0.00189139,0.04853681,0.00000000,0.17139907,0.15007692
-4.67933967,0.32434897,0.20647846,0.00199659,0.05228835,0.00000000,0.17780502,0.15338236
-4.67333667,0.33509466,0.20938838,0.00215524,0.05723656,0.00000000,0.18581652,0.15834070
-4.66733367,0.34964763,0.21418212,0.00237176,0.06344868,0.00000000,0.19547314,0.16499389
-4.66133067,0.36809302,0.22085853,0.00265032,0.07098172,0.00000000,0.20680910,0.17337470
-4.65532766,0.39049157,0.22940540,0.00299478,0.07987914,0.00000000,0.21985224,0.18350578
-4.64932466,0.41687586,0.23980003,0.00340848,0.09016743,0.00000000,0.23462242,0.19539820
-4.64332166,0.44724506,0.25200907,0.00389410,0.10185253,0.00000000,0.25112893,0.20904927
-4.63731866,0.48155850,0.26598736,0.00445342,0.11491637,0.00000000,0.26936721,0.22443974
-4.63131566,0.51972811,0.28167601,0.00508719,0.12931363,0.00000000,0.28931490,0.24153048
-4.62531266,0.56161037,0.29899982,0.00579484,0.14496885,0.00000000,0.31092743,0.26025890
-4.61930965,0.60699809,0.31786419,0.00657434,0.16177424,0.00000000,0.33413338,0.28053520
-4.61330665,0.65561288,0.33815195,0.00742202,0.17958823,0.00000000,0.35883010,0.30223890
-4.60730365,0.70709896,0.35972031,0.00833239,0.19823510,0.00000000,0.38487977,0.32521588
-4.60130065,0.76101894,0.38239842,0.00929807,0.21750568,0.00000000,0.41210637,0.34927630
-4.59529765,0.81685241,0.40598568,0.01030975,0.23715945,0.00000000,0.44029395,0.37419373
-4.58929465,0.87399769,0.43025138,0.01135621,0.25692794,0.00000000,0.46918645,0.39970569
-4.58329165,0.93177733,0.45493563,0.01242441,0.27651943,0.00000000,0.49848926,0.42551580
-4.57728864,0.98944745,0.47975190,0.01349970,0.29562506,0.00000000,0.52787276,0.45129771
-4.57128564,1.04621097,0.50439116,0.01456607,0.31392598,0.00000000,0.55697784,0.47670076
-4.56528264,1.10123435,0.52852760,0.01560645,0.33110147,0.00000000,0.58542317,0.50135727
-4.55927964,1.15366744,0.55182564,0.01660320,0.34683765,0.00000000,0.61281415,0.52489117
-4.55327664,1.20266564,0.57394812,0.01753849,0.36083659,0.00000000,0.63875308,0.54692781
-4.54727364,1.24741345,0.59456510,0.01839485,0.37282527,0.00000000,0.66285016,0.56710433
-4.54127064,1.28714833,0.61336304,0.01915567,0.38256411,0.00000000,0.68473481,0.58508029
-4.53526763,1.32118382,0.63005372,0.01980573,0.38985470,0.00000000,0.70406667,0.60054798
-4.52926463,1.34893064,0.64438256,0.02033169,0.39454628,0.00000000,0.72054583,0.61324186
-4.52326163,1.36991484,0.65613574,0.02072253,0.39654079,0.00000000,0.73392172,0.62294672
-4.51725863,1.38379204,0.66514596,0.02096993,0.39579610,0.00000000,0.74400020,0.62950414
-4.51125563,1.39035704,0.67129635,0.02106856,0.39232739,0.00000000,0.75064850,0.63281689
-4.50525263,1.38954834,0.67452243,0.02101625,0.38620653,0.00000000,0.75379782,0.63285106
-4.49924962,1.38144740,0.67481208,0.02081410,0.37755954,0.00000000,0.75344349,0.62963590
-4.49324662,1.36627277,0.67220355,0.02046639,0.36656219,0.00000000,0.74964271,0.62326131
-4.48724362,1.34436945,0.66678171,0.01998049,0.35343401,0.00000000,0.74251019,0.61387331
-4.48124062,1.31619414,0.65867282,0.01936651,0.33843098,0.00000000,0.73221182,0.60166755
-4.47523762,1.28229722,0.64803815,0.01863706,0.32183714,0.00000000,0.71895700,0.58688150
-4.46923462,1.24330248,0.63506694,0.01780671,0.30395572,0.00000000,0.70298994,0.56978550
-4.46323162,1.19988561,0.61996900,0.01689158,0.28509994,0.00000000,0.68458050,0.55067340
-4.45722861,1.15275256,0.60296749,0.01590879,0.26558396,0.00000000,0.66401513,0.52985301
-4.45122561,1.10261874,0.58429223,0.01487593,0.24571444,0.00000000,0.64158822,0.50763703
-4.44522261,1.05018997,0.56417372,0.01381058,0.22578280,0.00000000,0.61759441,0.48433468
-4.43921961,0.99614591,0.54283831,0.01272978,0.20605868,0.00000000,0.59232205,0.46024449
-4.43321661,0.94112642,0.52050442,0.01164960,0.18678455,0.00000000,0.56604800,0.43564831
-4.42721361,0.88572118,0.49738005,0.01058482,0.16817180,0.00000000,0.53903396,0.41080686
-4.42121061,0.83046274,0.47366140,0.00954861,0.15039815,0.00000000,0.51152417,0.38595664
-4.41520760,0.77582264,0.44953245,0.00855230,0.13360655,0.00000000,0.48374445,0.36130837
-4.40920460,0.72221070,0.42516547,0.00760528,0.11790527,0.00000000,0.45590238,0.33704663
-4.40320160,0.66997668,0.40072204,0.00671495,0.10336923,0.00000000,0.42818842,0.31333063
-4.39719860,0.61941410,0.37635449,0.00588675,0.09004234,0.00000000,0.40077760,0.29029587
-4.39119560,0.57076558,0.35220750,0.00512422,0.07794053,0.00000000,0.37383167,0.26805644
-4.38519260,0.52422913,0.32841953,0.00442918,0.06705548,0.00000000,0.34750137,0.24670774
-4.37918959,0.47996505,0.30512418,0.00380190,0.05735871,0.00000000,0.32192861,0.22632935
-4.37318659,0.43810286,0.28245105,0.00324133,0.04880580,0.00000000,0.29724852,0.20698804
-4.36718359,0.39874801,0.26052630,0.00274533,0.04134076,0.00000000,0.27359109,0.18874053
-4.36118059,0.36198815,0.23947274,0.00231090,0.03490018,0.00000000,0.25108253,0.17163611
-4.35517759,0.32789875,0.21940956,0.00193444,0.02941723,0.00000000,0.22984620,0.15571901
-4.34917459,0.29654807,0.20045178,0.00161196,0.02482529,0.00000000,0.21000328,0.14103041
-4.34317159,0.26800145,0.18270938,0.00133931,0.02106124,0.00000000,0.19167313,0.12761029
-4.33716858,0.24232499,0.16628646,0.00111235,0.01806837,0.00000000,0.17497352,0.11549895
-4.33116558,0.21958871,0.15128031,0.00092715,0.01579880,0.00000000,0.16002071,0.10473839
-4.32516258,0.19986925,0.13778059,0.00078010,0.01421556,0.00000000,0.14692951,0.09537356
-4.31915958,0.18325227,0.12586869,0.00066805,0.01329422,0.00000000,0.13581338,0.08745348
-4.31315658,0.16983445,0.11561731,0.00058836,0.01302408,0.00000000,0.12678449,0.08103230
-4.30715358,0.15972526,0.10709032,0.00053905,0.01340902,0.00000000,0.11995383,0.07617024
