energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.24962481,9.73614938,4.36147630,0.00000000,0.13561199,2.25466209,3.93906564,5.26473942
-5.24362181,9.48764872,4.22982315,0.00000000,0.13361710,2.21494496,3.83574070,5.11596625
-5.23761881,9.22895103,4.09246749,0.00000000,0.13165753,2.17314138,3.73349860,4.95931668
-5.23161581,8.96418530,3.95123531,0.00000000,0.12980970,2.13019527,3.63412774,4.79698036
-5.22561281,8.69757951,3.80799686,0.00000000,0.12814723,2.08708638,3.53928300,4.63125836
-5.21960980,8.43332586,3.66461679,0.00000000,0.12673781,2.04479160,3.45043177,4.46449673
-5.21360680,8.17544002,3.52290082,0.00000000,0.12564029,2.00424503,3.36880437,4.29901408
-5.20760380,7.92762064,3.38454145,0.00000000,0.12490186,1.96629859,3.29535110,4.13702645
-5.20160080,7.69311581,3.25106514,0.00000000,0.12455573,1.93168503,3.23070786,3.98057302
-5.19559780,7.47460315,3.12378395,0.00000000,0.12461930,1.90098514,3.17517220,3.83144644
-5.18959480,7.27408996,3.00375403,0.00000000,0.12509283,1.87460091,3.12869122,3.69113128
-5.18359180,7.09283889,2.89174349,0.00000000,0.12595885,1.85273606,3.09086249,3.56075406
-5.17758879,6.93132362,2.78821137,0.00000000,0.12718225,1.83538515,3.06094838,3.44104746
-5.17158579,6.78921753,2.69329917,0.00000000,0.12871112,1.82233193,3.03790381,3.33233087
-5.16558279,6.66541668,2.60683555,0.00000000,0.13047821,1.81315732,3.02041673,3.23450841
-5.15957979,6.55809678,2.52835403,0.00000000,0.13240319,1.80725692,3.00695992,3.14708472
-5.15357679,6.46480191,2.45712316,0.00000000,0.13439535,1.80386731,2.99585227,3.06919790
-5.14757379,6.38256118,2.39218742,0.00000000,0.13635689,1.80210009,2.98532706,2.99966800
-5.14157079,6.30802812,2.33241707,0.00000000,0.13818652,1.80098229,2.97360440,2.93705859
-5.13556778,6.23763618,2.27656437,0.00000000,0.13978322,1.79950123,2.95896476,2.87974872
-5.12956478,6.16776324,2.22332344,0.00000000,0.14105012,1.79665175,2.93982032,2.82601129
-5.12356178,6.09489727,2.17139087,0.00000000,0.14189822,1.79148380,2.91478102,2.77409449
-5.11755878,6.01579561,2.11952414,0.00000000,0.14224985,1.78314795,2.88271241,2.72230218
-5.11155578,5.92763046,2.06659535,0.00000000,0.14204169,1.77093693,2.84278271,2.66906960
-5.10555278,5.82811422,2.01163769,0.00000000,0.14122732,1.75432114,2.79449707,2.61303108
-5.09954977,5.71559924,1.95388305,0.00000000,0.13977901,1.73297657,2.73771767,2.55307686
-5.09354677,5.58914810,1.89278911,0.00000000,0.13768894,1.70680391,2.67266889,2.48839682
-5.08754377,5.44857191,1.82805550,0.00000000,0.13496956,1.67593804,2.59992757,2.41850961
-5.08154077,5.29443580,1.75962847,0.00000000,0.13165329,1.64074759,2.52039899,2.34327658
-5.07553777,5.12803252,1.68769485,0.00000000,0.12779145,1.60182461,2.43528006,2.26290043
-5.06953477,4.95132613,1.61266593,0.00000000,0.12345259,1.55996516,2.34601145,2.17790946
-5.06353177,4.76686961,1.53515271,0.00000000,0.11872023,1.51614150,2.25422107,2.08912880
-5.05752876,4.57770082,1.45593421,0.00000000,0.11369016,1.47146765,2.16166167,1.99764061
-5.05152576,4.38722225,1.37592062,0.00000000,0.10846748,1.42715945,2.07014520,1.90473557
-5.04552276,4.19907036,1.29611343,0.00000000,0.10316335,1.38449140,1.98147698,1.81185824
-5.03951976,4.01698049,1.21756430,0.00000000,0.09789177,1.34475178,1.89739237,1.72054892
-5.03351676,3.84465310,1.14133471,0.00000000,0.09276641,1.30919814,1.81949840,1.63238482
-5.02751376,3.68562677,1.06845795,0.00000000,0.08789759,1.27901489,1.74922264,1.54892275
-5.02151076,3.54316255,0.99990476,0.00000000,0.08338958,1.25527449,1.68777097,1.47164570
-5.01550775,3.42014357,0.93655387,0.00000000,0.07933822,1.23890377,1.63609561,1.40191503
-5.00950475,3.31899283,0.87916801,0.00000000,0.07582896,1.23065627,1.59487397,1.34092967
-5.00350175,3.24161090,0.82837582,0.00000000,0.07293528,1.23109143,1.56449871,1.28969335
-4.99749875,3.18933464,0.78465976,0.00000000,0.07071757,1.24056106,1.54507859,1.24899029
-4.99149575,3.16291646,0.74834981,0.00000000,0.06922245,1.25920306,1.53644940,1.21936947
-4.98549275,3.16252348,0.71962246,0.00000000,0.06848237,1.28694217,1.53819376,1.20113730
-4.97948974,3.18775463,0.69850441,0.00000000,0.06851565,1.32349728,1.54966834,1.19435795
-4.97348674,3.23767342,0.68488017,0.00000000,0.06932671,1.36839443,1.57003670,1.19886064
-4.96748374,3.31085365,0.67850276,0.00000000,0.07090658,1.42098463,1.59830604,1.21425283
-4.96148074,3.40543518,0.67900673,0.00000000,0.07323353,1.48046531,1.63336569,1.23993821
-4.95547774,3.51918655,0.68592252,0.00000000,0.07627382,1.54590446,1.67402586,1.27513848
-4.94947474,3.64957172,0.69869175,0.00000000,0.07998256,1.61626618,1.71905467,1.31891761
-4.94347174,3.79381826,0.71668253,0.00000000,0.08430458,1.69043669,1.76721219,1.37020791
-4.93746873,3.94898463,0.73920452,0.00000000,0.08917531,1.76724987,1.81728038,1.42783673
-4.93146573,4.11202478,0.76552340,0.00000000,0.09452171,1.84551165,1.86808808,1.49055332
-4.92546273,4.27984893,0.79487440,0.00000000,0.10026323,1.92402261,1.91853075,1.55705519
-4.91945973,4.44937943,0.82647512,0.00000000,0.10631277,2.00159863,1.96758486,1.62601362
-4.91345673,4.61760171,0.85953740,0.00000000,0.11257777,2.07708926,2.01431742,1.69609816
-4.90745373,4.78161031,0.89327851,0.00000000,0.11896138,2.14939418,2.05789110,1.76599994
-4.90145073,4.93865048,0.92693187,0.00000000,0.12536370,2.21747766,2.09756600,1.83445383
-4.89544772,5.08615597,0.95975738,0.00000000,0.13168330,2.28038170,2.13269899,1.90025951
-4.88944472,5.22178389,0.99105155,0.00000000,0.13781878,2.33723788,2.16274177,1.96230144
-4.88344172,5.34344708,1.02015762,0.00000000,0.14367057,2.38727860,2.18723854,2.01956779
-4.87743872,5.44934473,1.04647559,0.00000000,0.14914287,2.42984777,2.20582441,2.07116830
-4.87143572,5.53799124,1.06947222,0.00000000,0.15414571,2.46441133,2.21822494,2.11635074
-4.86543272,5.60824316,1.08869069,0.00000000,0.15859709,2.49056732,2.22425748,2.15451593
-4.85942971,5.65932369,1.10375980,0.00000000,0.16242513,2.50805555,2.22383415,2.18523062
-4.85342671,5.69084353,1.11440229,0.00000000,0.16557011,2.51676640,2.21696639,2.20823796
-4.84742371,5.70281696,1.12044182,0.00000000,0.16798637,2.51674810,2.20377054,2.22346482
-4.84142071,5.69567132,1.12180824,0.00000000,0.16964397,2.50821188,2.18447353,2.23102528
-4.83541771,5.67024833,1.11854059,0.00000000,0.17052985,2.49153424,2.15941791,2.23121981
-4.82941471,5.62779560,1.11078750,0.00000000,0.17064874,2.46725546,2.12906506,2.22452949
-4.82341171,5.56994677,1.09880457,0.00000000,0.17002330,2.43607375,2.09399562,2.21160482
-4.81740870,5.49868960,1.08294853,0.00000000,0.16869388,2.39883437,2.05490626,2.19324910
-4.81140570,5.41632136,1.06366811,0.00000000,0.16671750,2.35651365,2.01260196,2.17039627
-4.80540270,5.32539183,1.04149166,0.00000000,0.16416634,2.31019756,1.96798360,2.14408361
-4.79939970,5.22863523,1.01701185,0.00000000,0.16112556,2.26105541,1.92203059,2.11542008
-4.79339670,5.12889262,0.99086781,0.00000000,0.15769065,2.21030920,1.87577893,2.08555109
-4.78739370,5.02902754,0.96372540,0.00000000,0.15396434,2.15919961,1.83029532,2.05562105
-4.78139070,4.93183810,0.93625625,0.00000000,0.15005328,2.10894995,1.78664833,2.02673524
-4.77538769,4.83996918,0.90911654,0.00000000,0.14606446,2.06072947,1.74587771,1.99992250
-4.76938469,4.75582877,0.88292636,0.00000000,0.14210175,2.01561780,1.70896354,1.97610054
-4.76338169,4.68151227,0.85825042,0.00000000,0.13826245,1.97457204,1.67679642,1.95604551
-4.75737869,4.61873870,0.83558127,0.00000000,0.13463434,1.93839823,1.65015048,1.94036735
-4.75137569,4.56880199,0.81532549,0.00000000,0.13129297,1.90772855,1.62966036,1.92949227
-4.74537269,4.53253990,0.79779363,0.00000000,0.12829964,1.88300546,1.61580350,1.92365324
-4.73936968,4.51032231,0.78319424,0.00000000,0.12569994,1.86447359,1.60888851,1.92288919
-4.73336668,4.50205949,0.77163233,0.00000000,0.12352303,1.85217975,1.60905026,1.92705292
-4.72736368,4.50723003,0.76311208,0.00000000,0.12178160,1.84598105,1.61625163,1.93582744
-4.72136068,4.52492680,0.75754375,0.00000000,0.12047245,1.84556064,1.63029198,1.94874990
-4.71535768,4.55391849,0.75475427,0.00000000,0.11957779,1.85045022,1.65082141,1.96524187
-4.70935468,4.59272329,0.75450077,0.00000000,0.11906703,1.86005800,1.67736010,1.98464428
-4.70335168,4.63969076,0.75648651,0.00000000,0.11889894,1.87370058,1.70932135,2.00625523
-4.69734867,4.69308714,0.76037814,0.00000000,0.11902418,1.89063710,1.74603711,2.02936838
-4.69134567,4.75117968,0.76582329,0.00000000,0.11938798,1.91010372,1.78678432,2.05330998
-4.68534267,4.81231514,0.77246782,0.00000000,0.11993275,1.93134677,1.83081081,2.07747230
-4.67933967,4.87498853,0.77997153,0.00000000,0.12060064,1.95365284,1.87735923,2.10134164
-4.67333667,4.93789837,0.78802169,0.00000000,0.12133586,1.97637441,1.92568799,2.12451931
-4.66733367,4.99998583,0.79634386,0.00000000,0.12208662,1.99894998,1.97508814,2.14673447
-4.66133067,5.06045617,0.80470925,0.00000000,0.12280667,2.02091788,2.02489576,2.16784805
-4.65532766,5.11878179,0.81293877,0.00000000,0.12345638,2.04192351,2.07449952,2.18784770
-4.64932466,5.17468761,0.82090338,0.00000000,0.12400333,2.06172008,2.12334353,2.20683417
-4.64332166,5.22812051,0.82852127,0.00000000,0.12442243,2.08016330,2.17092594,2.22500003
-4.63731866,5.27920537,0.83575200,0.00000000,0.12469567,2.09720096,2.21679391,2.24260213
-4.63131566,5.32819135,0.84258843,0.00000000,0.12481141,2.11285837,2.26053605,2.25992973
-4.62531266,5.37539235,0.84904686,0.00000000,0.12476345,2.12722108,2.30177339,2.27727036
-4.61930965,5.42112618,0.85515651,0.00000000,0.12454993,2.14041624,2.34014996,2.29487558
-4.61330665,5.46565661,0.86094887,0.00000000,0.12417208,2.15259404,2.37532431,2.31292916
-4.60730365,5.50914259,0.86644787,0.00000000,0.12363306,2.16391048,2.40696294,2.33151958
-4.60130065,5.55159811,0.87166156,0.00000000,0.12293681,2.17451278,2.43473644,2.35061893
-4.59529765,5.59286550,0.87657589,0.00000000,0.12208715,2.18452808,2.45831926,2.37006962
-4.58929465,5.63260408,0.88115101,0.00000000,0.12108708,2.19405622,2.47739305,2.38957992
-4.58329165,5.67029491,0.88532031,0.00000000,0.11993842,2.20316683,2.49165396,2.40872877
-4.57728864,5.70526129,0.88899235,0.00000000,0.11864164,2.21190056,2.50082336,2.42697981
-4.57128564,5.73670378,0.89205533,0.00000000,0.11719611,2.22027420,2.50466152,2.44370381
-4.56528264,5.76374727,0.89438393,0.00000000,0.11560055,2.22828901,2.50298336,2.45820833
-4.55927964,5.78549710,0.89584789,0.00000000,0.11385370,2.23594141,2.49567515,2.46977298
-4.55327664,5.80110061,0.89632179,0.00000000,0.11195525,2.24323498,2.48271115,2.47768808
-4.54727364,5.80981010,0.89569531,0.00000000,0.10990676,2.25019296,2.46416880,2.48129480
-4.54127064,5.81104325,0.89388310,0.00000000,0.10771270,2.25686992,2.44024144,2.48002416
-4.53526763,5.80443728,0.89083390,0.00000000,0.10538143,2.26336194,2.41124732,2.47343297
-4.52926463,5.78989356,0.88653787,0.00000000,0.10292603,2.26981448,2.37763428,2.46123460
-4.52326163,5.76761000,0.88103196,0.00000000,0.10036502,2.27642721,2.33997926,2.44332298
-4.51725863,5.73809952,0.87440275,0.00000000,0.09772281,2.28345573,2.29898243,2.41978855
-4.51125563,5.70219345,0.86678660,0.00000000,0.09502988,2.29120979,2.25545585,2.39092555
-4.50525263,5.66102997,0.85836714,0.00000000,0.09232269,2.30004833,2.21030695,2.35723025
-4.49924962,5.61602828,0.84937007,0.00000000,0.08964334,2.31037144,2.16451743,2.31939052
-4.49324662,5.56884991,0.84005575,0.00000000,0.08703880,2.32260974,2.11911815,2.27826736
-4.48724362,5.52134935,0.83070981,0.00000000,0.08456005,2.33721177,2.07516133,2.23486942
-4.48124062,5.47551634,0.82163237,0.00000000,0.08226077,2.35462970,2.03369080,2.19032198
-4.47523762,5.43341251,0.81312637,0.00000000,0.08019603,2.37530424,1.99571170,2.14583177
-4.46923462,5.39710516,0.80548576,0.00000000,0.07842066,2.39964904,1.96216071,2.10264937
-4.46323162,5.36860061,0.79898386,0.00000000,0.07698757,2.42803508,1.93387792,2.06203068
-4.45722861,5.34977967,0.79386270,0.00000000,0.07594607,2.46077554,1.91158134,2.02519895
-4.45122561,5.34233707,0.79032369,0.00000000,0.07534005,2.49811142,1.89584494,1.99330872
-4.44522261,5.34772662,0.78851997,0.00000000,0.07520637,2.54019813,1.88708090,1.96741261
-4.43921961,5.36711345,0.78855089,0.00000000,0.07557325,2.58709336,1.88552649,1.94843206
-4.43321661,5.40133401,0.79045867,0.00000000,0.07645885,2.63874654,1.89123606,1.93713230
-4.42721361,5.45086481,0.79422732,0.00000000,0.07787008,2.69498991,1.90407805,1.93410221
-4.42121061,5.51580006,0.79978400,0.00000000,0.07980166,2.75553179,1.92373725,1.93973900
-4.41520760,5.59583852,0.80700239,0.00000000,0.08223541,2.81995215,1.94972183,1.95423804
-4.40920460,5.69027966,0.81570813,0.00000000,0.08513998,2.88770098,1.98137508,1.97758741
-4.40320160,5.79802916,0.82568591,0.00000000,0.08847085,2.95809980,2.01789122,2.00956727
-4.39719860,5.91761363,0.83668795,0.00000000,0.09217076,3.03034666,2.05833488,2.04975378
-4.39119560,6.04720453,0.84844335,0.00000000,0.09617053,3.10352503,2.10166374,2.09752726
-4.38519260,6.18465083,0.86066813,0.00000000,0.10039023,3.17661667,2.14675339,2.15208446
-4.37918959,6.32752025,0.87307520,0.00000000,0.10474085,3.24851864,2.19242412,2.21245461
-4.37318659,6.47314826,0.88538415,0.00000000,0.10912616,3.31806420,2.23746864,2.27751906
-4.36718359,6.61869406,0.89733023,0.00000000,0.11344503,3.38404736,2.28068010,2.34603409
-4.36118059,6.76120242,0.90867216,0.00000000,0.11759394,3.44525034,2.32087979,2.41665657
-4.35517759,6.89766983,0.91919857,0.00000000,0.12146964,3.50047321,2.35694365,2.48797209
-4.34917459,7.02511334,0.92873261,0.00000000,0.12497202,3.54856455,2.38782707,2.55852483
-4.34317159,7.14064001,0.93713479,0.00000000,0.12800683,3.58845213,2.41258725,2.62684878
-4.33716858,7.24151492,0.94430363,0.00000000,0.13048846,3.61917205,2.43040263,2.69149935
-4.33116558,7.32522540,0.95017454,0.00000000,0.13234238,3.63989529,2.44058891,2.75108474
-4.32516258,7.38953943,0.95471675,0.00000000,0.13350740,3.64995041,2.44261123,2.80429613
-4.31915958,7.43255602,0.95792858,0.00000000,0.13393747,3.64884115,2.43609239,2.84993589
-4.31315658,7.45274604,0.95983151,0.00000000,0.13360304,3.63625846,2.42081680,2.88694289
-4.30715358,7.44898195,0.96046334,0.00000000,0.13249193,3.61208616,2.39673037,2.91441428
