energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.81390695,1.91706724,0.98604529,0.58321082,0.02714006,0.63664814,0.26380144,0.00000000
-5.80790395,1.96361455,1.00957751,0.59896401,0.02830122,0.64772658,0.27258253,0.00000000
-5.80190095,2.00975991,1.03198181,0.61479915,0.02942708,0.65901107,0.28078525,0.00000000
-5.79589795,2.05431091,1.05287348,0.63032477,0.03048725,0.67015005,0.28823538,0.00000000
-5.78989495,2.09611477,1.07189862,0.64515263,0.03145309,0.68080001,0.29477485,0.00000000
-5.78389195,2.13409330,1.08874376,0.65891074,0.03229842,0.69063541,0.30026676,0.00000000
-5.77788894,2.16727669,1.10314461,0.67125653,0.03300021,0.69935837,0.30459994,0.00000000
-5.77188594,2.19483509,1.11489429,0.68188939,0.03353912,0.70670772,0.30769296,0.00000000
-5.76588294,2.21610699,1.12385045,0.69056249,0.03389998,0.71246716,0.30949741,0.00000000
-5.75987994,2.23062319,1.12994140,0.69709297,0.03407208,0.71647234,0.31000022,0.00000000
-5.75387694,2.23812559,1.13317077,0.70137029,0.03404934,0.71861659,0.30922510,0.00000000
-5.74787394,2.23857955,1.13362060,0.70336216,0.03383035,0.71885498,0.30723278,0.00000000
-5.74187094,2.23217924,1.13145244,0.70311777,0.03341826,0.71720653,0.30412009,0.00000000
-5.73586793,2.21934537,1.12690621,0.70076791,0.03282047,0.71375447,0.30001779,0.00000000
-5.72986493,2.20071475,1.12029664,0.69652194,0.03204833,0.70864419,0.29508723,0.00000000
-5.72386193,2.17712189,1.11200690,0.69066157,0.03111661,0.70207913,0.28951574,0.00000000
-5.71785893,2.14957261,1.10247946,0.68353153,0.03004295,0.69431428,0.28351103,0.00000000
-5.71185593,2.11921054,1.09220416,0.67552737,0.02884724,0.68564775,0.27729465,0.00000000
-5.70585293,2.08727729,1.08170356,0.66708086,0.02755095,0.67641034,0.27109468,0.00000000
-5.69984992,2.05506768,1.07151600,0.65864357,0.02617647,0.66695359,0.26513799,0.00000000
-5.69384692,2.02388161,1.06217674,0.65066909,0.02474644,0.65763659,0.25964225,0.00000000
-5.68784392,1.99497448,1.05419786,0.64359487,0.02328315,0.64881221,0.25480812,0.00000000
-5.68184092,1.96950810,1.04804784,0.63782429,0.02180797,0.64081312,0.25081170,0.00000000
-5.67583792,1.94850434,1.04413147,0.63370984,0.02034085,0.63393835,0.24779787,0.00000000
-5.66983492,1.93280354,1.04277133,0.63153823,0.01889995,0.62844090,0.24587453,0.00000000
-5.66383192,1.92302978,1.04419170,0.63151806,0.01750124,0.62451713,0.24510816,0.00000000
-5.65782891,1.91956469,1.04850586,0.63377083,0.01615838,0.62229835,0.24552091,0.00000000
-5.65182591,1.92253135,1.05570774,0.63832562,0.01488250,0.62184523,0.24708930,0.00000000
-5.64582291,1.93178924,1.06566844,0.64511788,0.01368222,0.62314524,0.24974476,0.00000000
-5.63981991,1.94694078,1.07813825,0.65399249,0.01256365,0.62611354,0.25337588,0.00000000
-5.63381691,1.96734950,1.09275430,0.66471090,0.01153053,0.63059712,0.25783246,0.00000000
-5.62781391,1.99216913,1.10905371,0.67696227,0.01058441,0.63638235,0.26293108,0.00000000
-5.62181091,2.02038258,1.12649190,0.69037796,0.00972486,0.64320547,0.26846215,0.00000000
-5.61580790,2.05084892,1.14446525,0.70454883,0.00894975,0.65076559,0.27419795,0.00000000
-5.60980490,2.08235641,1.16233724,0.71904449,0.00825552,0.65873964,0.27990152,0.00000000
-5.60380190,2.11367888,1.17946673,0.73343363,0.00763752,0.66679850,0.28533586,0.00000000
-5.59779890,2.14363277,1.19523703,0.74730428,0.00709025,0.67462347,0.29027317,0.00000000
-5.59179590,2.17113200,1.20908435,0.76028323,0.00660771,0.68192229,0.29450360,0.00000000
-5.58579290,2.19523790,1.22052403,0.77205332,0.00618360,0.68844383,0.29784321,0.00000000
-5.57978989,2.21520162,1.22917323,0.78236805,0.00581162,0.69399063,0.30014074,0.00000000
-5.57378689,2.23049698,1.23476887,0.79106243,0.00548562,0.69842874,0.30128290,0.00000000
-5.56778389,2.24084195,1.23717984,0.79805975,0.00519979,0.70169416,0.30119799,0.00000000
-5.56178089,2.24620786,1.23641284,0.80337391,0.00494879,0.70379577,0.29985758,0.00000000
-5.55577789,2.24681602,1.23261156,0.80710711,0.00472781,0.70481439,0.29727638,0.00000000
-5.54977489,2.24312191,1.22604928,0.80944312,0.00453263,0.70489824,0.29351025,0.00000000
-5.54377189,2.23578814,1.21711535,0.81063662,0.00435963,0.70425501,0.28865242,0.00000000
-5.53776888,2.22564774,1.20629639,0.81099912,0.00420576,0.70314103,0.28282830,0.00000000
-5.53176588,2.21365992,1.19415322,0.81088228,0.00406854,0.70184820,0.27618904,0.00000000
-5.52576288,2.20086089,1.18129490,0.81065967,0.00394595,0.70068945,0.26890419,0.00000000
-5.51975988,2.18831232,1.16835125,0.81070779,0.00383640,0.69998355,0.26115397,0.00000000
-5.51375688,2.17705045,1.15594540,0.81138761,0.00373865,0.70004011,0.25312134,0.00000000
-5.50775388,2.16803837,1.14466775,0.81302734,0.00365174,0.70114553,0.24498440,0.00000000
-5.50175088,2.16212389,1.13505263,0.81590758,0.00357494,0.70355075,0.23690942,0.00000000
-5.49574787,2.16000505,1.12755876,0.82024930,0.00350772,0.70746118,0.22904479,0.00000000
-5.48974487,2.16220464,1.12255434,0.82620536,0.00344969,0.71302945,0.22151612,0.00000000
-5.48374187,2.16905479,1.12030720,0.83385583,0.00340064,0.72035105,0.21442273,0.00000000
-5.47773887,2.18069167,1.12098029,0.84320714,0.00336049,0.72946305,0.20783547,0.00000000
-5.47173587,2.19706023,1.12463227,0.85419506,0.00332935,0.74034559,0.20179613,0.00000000
-5.46573287,2.21792799,1.13122288,0.86669093,0.00330756,0.75292617,0.19631802,0.00000000
-5.45972986,2.24290660,1.14062237,0.88051100,0.00329570,0.76708593,0.19138798,0.00000000
-5.45372686,2.27147956,1.15262410,0.89542786,0.00329468,0.78266769,0.18696940,0.00000000
-5.44772386,2.30303412,1.16695952,0.91118353,0.00330576,0.79948511,0.18300599,0.00000000
-5.44172086,2.33689551,1.18331426,0.92750331,0.00333060,0.81733230,0.17942632,0.00000000
-5.43571786,2.37236148,1.20134461,0.94410960,0.00337126,0.83599336,0.17614855,0.00000000
-5.42971486,2.40873532,1.22069332,0.96073522,0.00343027,0.85525135,0.17308539,0.00000000
-5.42371186,2.44535588,1.24100394,0.97713525,0.00351053,0.87489634,0.17014877,0.00000000
-5.41770885,2.48162325,1.26193323,0.99309728,0.00361534,0.89473197,0.16725431,0.00000000
-5.41170585,2.51701928,1.28316106,1.00844937,0.00374832,0.91458063,0.16432519,0.00000000
-5.40570285,2.55112226,1.30439771,1.02306567,0.00391329,0.93428687,0.16129542,0.00000000
-5.39969985,2.58361571,1.32538838,1.03686958,0.00411418,0.95371930,0.15811236,0.00000000
-5.39369685,2.61429129,1.34591519,1.04983438,0.00435487,0.97277082,0.15473852,0.00000000
-5.38769385,2.64304634,1.36579681,1.06198158,0.00463907,0.99135755,0.15115255,0.00000000
-5.38169085,2.66987657,1.38488614,1.07337709,0.00497008,1.00941661,0.14734957,0.00000000
-5.37568784,2.69486471,1.40306643,1.08412564,0.00535067,1.02690292,0.14334080,0.00000000
-5.36968484,2.71816608,1.42024633,1.09436369,0.00578288,1.04378542,0.13915264,0.00000000
-5.36368184,2.73999183,1.43635430,1.10425122,0.00626785,1.06004284,0.13482524,0.00000000
-5.35767884,2.76059082,1.45133281,1.11396276,0.00680567,1.07565937,0.13041081,0.00000000
-5.35167584,2.78023108,1.46513271,1.12367814,0.00739526,1.09062033,0.12597158,0.00000000
-5.34567284,2.79918137,1.47770814,1.13357306,0.00803425,1.10490811,0.12157764,0.00000000
-5.33966983,2.81769379,1.48901208,1.14381015,0.00871897,1.11849849,0.11730474,0.00000000
-5.33366683,2.83598780,1.49899290,1.15453043,0.00944441,1.13135746,0.11323205,0.00000000
-5.32766383,2.85423628,1.50759185,1.16584583,0.01020424,1.14343870,0.10944006,0.00000000
-5.32166083,2.87255381,1.51474174,1.17783258,0.01099094,1.15468169,0.10600849,0.00000000
-5.31565783,2.89098767,1.52036651,1.19052605,0.01179591,1.16501066,0.10301444,0.00000000
-5.30965483,2.90951159,1.52438194,1.20391688,0.01260964,1.17433419,0.10053060,0.00000000
-5.30365183,2.92802243,1.52669720,1.21794875,0.01342196,1.18254581,0.09862361,0.00000000
-5.29764882,2.94633983,1.52721720,1.23251766,0.01422230,1.18952527,0.09735267,0.00000000
-5.29164582,2.96420878,1.52584551,1.24747290,0.01499993,1.19514069,0.09676808,0.00000000
-5.28564282,2.98130504,1.52248784,1.26261972,0.01574435,1.19925154,0.09691009,0.00000000
-5.27963982,2.99724323,1.51705576,1.27772347,0.01644552,1.20171225,0.09780777,0.00000000
-5.27363682,3.01158741,1.50947049,1.29251538,0.01709422,1.20237654,0.09947807,0.00000000
-5.26763382,3.02386384,1.49966675,1.30669962,0.01768231,1.20110225,0.10192495,0.00000000
-5.26163082,3.03357559,1.48759635,1.31996170,0.01820306,1.19775663,0.10513878,0.00000000
-5.25562781,3.04021876,1.47323146,1.33197779,0.01865130,1.19222180,0.10909594,0.00000000
-5.24962481,3.04329979,1.45656748,1.34242492,0.01902368,1.18440043,0.11375861,0.00000000
-5.24362181,3.04235348,1.43762552,1.35099174,0.01931882,1.17422125,0.11907502,0.00000000
-5.23761881,3.03696146,1.41645429,1.35738960,0.01953732,1.16164438,0.12497995,0.00000000
-5.23161581,3.02677050,1.39313159,1.36136359,0.01968189,1.14666624,0.13139573,0.00000000
-5.22561281,3.01151038,1.36776544,1.36270346,0.01975728,1.12932398,0.13823365,0.00000000
-5.21960980,2.99101087,1.34049481,1.36125387,0.01977018,1.10969913,0.14539587,0.00000000
-5.21360680,2.96521743,1.31149014,1.35692398,0.01972914,1.08792055,0.15277775,0.00000000
-5.20760380,2.93420522,1.28095375,1.34969582,0.01964434,1.06416653,0.16027063,0.00000000
-5.20160080,2.89819097,1.24912014,1.33963136,0.01952738,1.03866588,0.16776496,0.00000000
-5.19559780,2.85754231,1.21625621,1.32687794,0.01939099,1.01169808,0.17515365,0.00000000
-5.18959480,2.81278409,1.18266147,1.31167177,0.01924875,0.98359236,0.18233556,0.00000000
-5.18359180,2.76460125,1.14866805,1.29433934,0.01911473,0.95472569,0.18921894,0.00000000
-5.17758879,2.71383769,1.11464043,1.27529635,0.01900312,0.92551960,0.19572469,0.00000000
-5.17158579,2.66149074,1.08097469,1.25504419,0.01892791,0.89643591,0.20178919,0.00000000
-5.16558279,2.60870080,1.04809698,1.23416355,0.01890241,0.86797108,0.20736663,0.00000000
-5.15957979,2.55673578,1.01646100,1.21330528,0.01893895,0.84064940,0.21243058,0.00000000
-5.15357679,2.50696998,0.98654403,1.19317826,0.01904843,0.81501481,0.21697475,0.00000000
-5.14757379,2.46085755,0.95884151,1.17453445,0.01923999,0.79162138,0.22101281,0.00000000
-5.14157079,2.41990036,0.93385959,1.15815129,0.01952062,0.77102251,0.22457726,0.00000000
-5.13556778,2.38561081,0.91210582,1.14481151,0.01989491,0.75375886,0.22771728,0.00000000
-5.12956478,2.35947002,0.89407778,1.13528098,0.02036469,0.74034519,0.23049581,0.00000000
-5.12356178,2.34288248,0.88024969,1.13028491,0.02092893,0.73125622,0.23298577,0.00000000
-5.11755878,2.33712812,0.87105749,1.13048317,0.02158349,0.72691196,0.23526574,0.00000000
-5.11155578,2.34331344,0.86688252,1.13644538,0.02232115,0.72766267,0.23741531,0.00000000
-5.10555278,2.36232333,0.86803460,1.14862674,0.02313160,0.73377405,0.23951032,0.00000000
-5.09954977,2.39477545,0.87473505,1.16734542,0.02400159,0.74541318,0.24161823,0.00000000
-5.09354677,2.44097930,0.88710052,1.19276250,0.02491511,0.76263567,0.24379397,0.00000000
-5.08754377,2.50090184,0.90512847,1.22486547,0.02585382,0.78537482,0.24607647,0.00000000
-5.08154077,2.57414181,0.92868531,1.26345620,0.02679738,0.81343332,0.24848601,0.00000000
-5.07553777,2.65991435,0.95749779,1.30814408,0.02772404,0.84647804,0.25102276,0.00000000
-5.06953477,2.75704750,0.99114874,1.35834509,0.02861119,0.88403867,0.25366637,0.00000000
-5.06353177,2.86399156,1.02907746,1.41328733,0.02943601,0.92551033,0.25637677,0.00000000
-5.05752876,2.97884199,1.07058541,1.47202301,0.03017619,0.97016078,0.25909617,0.00000000
-5.05152576,3.09937560,1.11484728,1.53344705,0.03081055,1.01714208,0.26175206,0.00000000
-5.04552276,3.22309976,1.16092735,1.59632193,0.03131971,1.06550688,0.26426107,0.00000000
-5.03951976,3.34731312,1.20780089,1.65930809,0.03168678,1.11422889,0.26653348,0.00000000
-5.03351676,3.46917614,1.25437987,1.72099905,0.03189777,1.16222708,0.26847812,0.00000000
-5.02751376,3.58578908,1.29954217,1.77996010,0.03194215,1.20839301,0.27000724,0.00000000
-5.02151076,3.69427469,1.34216323,1.83476914,0.03181309,1.25162031,0.27104130,0.00000000
-5.01550775,3.79186241,1.38114884,1.88405833,0.03150772,1.29083538,0.27151314,0.00000000
-5.00950475,3.87597094,1.41546780,1.92655475,0.03102713,1.32502804,0.27137149,0.00000000
-5.00350175,3.94428579,1.44418306,1.96111868,0.03037633,1.35328116,0.27058346,0.00000000
-4.99749875,3.99482889,1.46648003,1.98677795,0.02956402,1.37479792,0.26913601,0.00000000
-4.99149575,4.02601729,1.48169086,2.00275699,0.02860227,1.38892565,0.26703627,0.00000000
-4.98549275,4.03670882,1.48931376,2.00849947,0.02750609,1.39517539,0.26431076,0.00000000
-4.97948974,4.02623294,1.48902646,2.00368376,0.02629290,1.39323617,0.26100354,0.00000000
-4.97348674,3.99440578,1.48069351,1.98823065,0.02498198,1.38298367,0.25717347,0.00000000
-4.96748374,3.94152913,1.46436708,1.96230321,0.02359386,1.36448277,0.25289083,0.00000000
-4.96148074,3.86837376,1.44028155,1.92629904,0.02214972,1.33798402,0.24823343,0.00000000
-4.95547774,3.77614834,1.40884212,1.88083541,0.02067081,1.30391435,0.24328264,0.00000000
-4.94947474,3.66645566,1.37060845,1.82672813,0.01917791,1.26286226,0.23811944,0.00000000
-4.94347174,3.54123843,1.32627383,1.76496531,0.01769083,1.21555854,0.23282080,0.00000000
-4.93746873,3.40271736,1.27664129,1.69667727,0.01622805,1.16285311,0.22745674,0.00000000
-4.93146573,3.25332430,1.22259762,1.62310391,0.01480634,1.10568915,0.22208802,0.00000000
-4.92546273,3.09563342,1.16508652,1.54556101,0.01344059,1.04507566,0.21676479,0.00000000
-4.91945973,2.93229305,1.10508196,1.46540676,0.01214362,0.98205939,0.21152607,0.00000000
-4.91345673,2.76596074,1.04356280,1.38400975,0.01092612,0.91769740,0.20640023,0.00000000
-4.90745373,2.59924379,0.98148956,1.30271941,0.00979670,0.85303101,0.20140628,0.00000000
-4.90145073,2.43464654,0.91978392,1.22283966,0.00876195,0.78906214,0.19655581,0.00000000
-4.89544772,2.27452590,0.85931148,1.14560639,0.00782656,0.72673257,0.19185556,0.00000000
-4.88944472,2.12105546,0.80086799,1.07216898,0.00699351,0.66690653,0.18731020,0.00000000
-4.88344172,1.97619831,0.74516909,1.00357589,0.00626425,0.61035708,0.18292530,0.00000000
-4.87743872,1.84168826,0.69284340,0.94076415,0.00563893,0.55775605,0.17871013,0.00000000
-4.87143572,1.71901862,0.64442874,0.88455238,0.00511656,0.50966770,0.17468014,0.00000000
-4.86543272,1.60943753,0.60037091,0.83563686,0.00469527,0.46654566,0.17085889,0.00000000
-4.85942971,1.51394888,0.56102477,0.79459018,0.00437240,0.42873288,0.16727942,0.00000000
-4.85342671,1.43331733,0.52665702,0.76186177,0.00414473,0.39646418,0.16398483,0.00000000
-4.84742371,1.36807664,0.49745022,0.73778002,0.00400851,0.36987081,0.16102813,0.00000000
-4.84142071,1.31854013,0.47350775,0.72255548,0.00395962,0.34898670,0.15847137,0.00000000
-4.83541771,1.28481269,0.45485924,0.71628488,0.00399358,0.33375597,0.15638417,0.00000000
-4.82941471,1.26680380,0.44146642,0.71895584,0.00410557,0.32404119,0.15484172,0.00000000
-4.82341171,1.26424146,0.43322919,0.73045238,0.00429047,0.31963224,0.15392246,0.00000000
-4.81740870,1.27668696,0.42999191,0.75056126,0.00454280,0.32025559,0.15370562,0.00000000
-4.81140570,1.30355097,0.43154996,0.77897938,0.00485673,0.32558368,0.15426879,0.00000000
-4.80540270,1.34411111,0.43765677,0.81532272,0.00522604,0.33524450,0.15568584,0.00000000
-4.79939970,1.39753170,0.44803130,0.85913687,0.00564409,0.34883134,0.15802516,0.00000000
-4.79339670,1.46288593,0.46236634,0.90990965,0.00610383,0.36591262,0.16134852,0.00000000
-4.78739370,1.53918089,0.48033752,0.96708580,0.00659777,0.38604193,0.16571060,0.00000000
-4.78139070,1.62538542,0.50161313,1.03008386,0.00711804,0.40876823,0.17115924,0.00000000
-4.77538769,1.72046078,0.52586473,1.09831514,0.00765643,0.43364619,0.17773633,0.00000000
-4.76938469,1.82339346,0.55277826,1.17120420,0.00820445,0.46024655,0.18547943,0.00000000
-4.76338169,1.93322938,0.58206543,1.24821058,0.00875345,0.48816643,0.19442373,0.00000000
-4.75737869,2.04910840,0.61347499,1.32885065,0.00929474,0.51703918,0.20460450,0.00000000
-4.75137569,2.17029753,0.64680320,1.41271900,0.00981974,0.54654379,0.21605951,0.00000000
-4.74537269,2.29622134,0.68190319,1.49950799,0.01032010,0.57641316,0.22883135,0.00000000
-4.73936968,2.42648782,0.71869231,1.58902448,0.01078792,0.60644113,0.24296942,0.00000000
-4.73336668,2.56090775,0.75715702,1.68120259,0.01121590,0.63648780,0.25853116,0.00000000
-4.72736368,2.69950616,0.79735474,1.77611139,0.01159744,0.66648269,0.27558257,0.00000000
-4.72136068,2.84252429,0.83941211,1.87395662,0.01192689,0.69642553,0.29419757,0.00000000
-4.71535768,2.99041118,0.88351942,1.97507580,0.01219959,0.72638449,0.31445629,0.00000000
-4.70935468,3.14380419,0.92992107,2.07992633,0.01241199,0.75649144,0.33644216,0.00000000
-4.70335168,3.30349850,0.97890210,2.18906660,0.01256172,0.78693462,0.36023779,0.00000000
-4.69734867,3.47040615,1.03077110,2.30313037,0.01264765,0.81794843,0.38591982,0.00000000
-4.69134567,3.64550582,1.08584016,2.42279518,0.01266983,0.84980093,0.41355295,0.00000000
-4.68534267,3.82978505,1.14440236,2.54874595,0.01262949,0.88277922,0.44318327,0.00000000
-4.67933967,4.02417726,1.20670808,2.68163503,0.01252897,0.91717336,0.47483143,0.00000000
-4.67333667,4.22949622,1.27294101,2.82204052,0.01237160,0.95325934,0.50848587,0.00000000
-4.66733367,4.44637094,1.34319510,2.97042460,0.01216157,0.99128190,0.54409659,0.00000000
-4.66133067,4.67518410,1.41745375,3.12709393,0.01190383,1.03143792,0.58156976,0.00000000
-4.65532766,4.91601712,1.49557232,3.29216389,0.01160386,1.07386104,0.62076372,0.00000000
-4.64932466,5.16860466,1.57726516,3.46552862,0.01126757,1.11860839,0.66148654,0.00000000
-4.64332166,5.43230115,1.66209784,3.64683835,0.01090110,1.16564993,0.70349536,0.00000000
-4.63731866,5.70606121,1.74948545,3.83548531,0.01051067,1.21486099,0.74649792,0.00000000
-4.63131566,5.98843534,1.83869724,4.03059904,0.01010245,1.26601849,0.79015601,0.00000000
-4.62531266,6.27758146,1.92886752,4.23105168,0.00968237,1.31880093,0.83409096,0.00000000
-4.61930965,6.57129223,2.01901275,4.43547299,0.00925608,1.37279234,0.87789103,0.00000000
-4.61330665,6.86703701,2.10805405,4.64227475,0.00882879,1.42749011,0.92112029,0.00000000
-4.60730365,7.16201706,2.19484437,4.84968355,0.00840524,1.48231624,0.96332862,0.00000000
-4.60130065,7.45323154,2.27819898,5.05578060,0.00798963,1.53663175,1.00406261,0.00000000
-4.59529765,7.73755156,2.35692832,5.25854687,0.00758558,1.58975362,1.04287653,0.00000000
-4.58929465,8.01179930,2.42987139,5.45591182,0.00719613,1.64097346,1.07934318,0.00000000
-4.58329165,8.27282866,2.49592859,5.64580355,0.00682372,1.68957726,1.11306397,0.00000000
-4.57728864,8.51760456,2.55409250,5.82619858,0.00647025,1.73486537,1.14367794,0.00000000
-4.57128564,8.74327747,2.60347535,5.99516923,0.00613704,1.77617190,1.17086920,0.00000000
-4.56528264,8.94725070,2.64333220,6.15092708,0.00582496,1.81288274,1.19437280,0.00000000
-4.55927964,9.12723831,2.67307909,6.29186101,0.00553439,1.84445164,1.21397866,0.00000000
-4.55327664,9.28131184,2.69230564,6.41656905,0.00526531,1.87041366,1.22953371,0.00000000
-4.54727364,9.40793519,2.70078184,6.52388317,0.00501736,1.89039560,1.24094230,0.00000000
-4.54127064,9.50598717,2.69845933,6.61288696,0.00478989,1.90412323,1.24816505,0.00000000
-4.53526763,9.57477227,2.68546736,6.68292645,0.00458203,1.91142502,1.25121654,0.00000000
-4.52926463,9.61402038,2.66210414,6.73361432,0.00439271,1.91223265,1.25016200,0.00000000
-4.52326163,9.62387697,2.62882423,6.76482851,0.00422077,1.90657830,1.24511351,0.00000000
-4.51725863,9.60488520,2.58622303,6.77670597,0.00406499,1.89458912,1.23622603,0.00000000
-4.51125563,9.55796185,2.53501903,6.76963263,0.00392416,1.87647938,1.22369349,0.00000000
-4.50525263,9.48436882,2.47603486,6.74423055,0.00379708,1.85254066,1.20774525,0.00000000
-4.49924962,9.38568165,2.41017789,6.70134307,0.00368269,1.82313075,1.18864302,0.00000000
-4.49324662,9.26375673,2.33842107,6.64201872,0.00358003,1.78866170,1.16667842,0.00000000
-4.48724362,9.12069782,2.26178442,6.56749432,0.00348833,1.74958763,1.14217089,0.00000000
-4.48124062,8.95882284,2.18131770,6.47917745,0.00340700,1.70639272,1.11546612,0.00000000
-4.47523762,8.78063091,2.09808433,6.37862836,0.00333565,1.65957976,1.08693448,0.00000000
-4.46923462,8.58876972,2.01314656,6.26754112,0.00327411,1.60965968,1.05696938,0.00000000
-4.46323162,8.38600267,1.92755199,6.14772345,0.00322242,1.55714211,1.02598524,0.00000000
-4.45722861,8.17517544,1.84232103,6.02107504,0.00318081,1.50252729,0.99441465,0.00000000
-4.45122561,7.95918107,1.75843538,5.88956372,0.00314968,1.44629926,0.96270464,0.00000000
-4.44522261,7.74092331,1.67682706,5.75519916,0.00312956,1.38892030,0.93131181,0.00000000
-4.43921961,7.52327766,1.59836796,5.62000394,0.00312106,1.33082661,0.90069617,0.00000000
-4.43321661,7.30905004,1.52385980,5.48598196,0.00312487,1.27242511,0.87131373,0.00000000
-4.42721361,7.10093328,1.45402438,5.35508442,0.00314163,1.21409110,0.84360804,0.00000000
-4.42121061,6.90146211,1.38949430,5.22917408,0.00317193,1.15616679,0.81800072,0.00000000
-4.41520760,6.71296750,1.33080423,5.10998845,0.00321623,1.09896043,0.79488152,0.00000000
-4.40920460,6.53753174,1.27838293,4.99910324,0.00327481,1.04274604,0.77459805,0.00000000
-4.40320160,6.37694573,1.23254646,4.89789712,0.00334772,0.98776353,0.75744590,0.00000000
-4.39719860,6.23267031,1.19349285,4.80751941,0.00343474,0.93421921,0.74365945,0.00000000
-4.39119560,6.10580343,1.16129845,4.72886211,0.00353532,0.88228659,0.73340388,0.00000000
-4.38519260,5.99705484,1.13591663,4.66253756,0.00364860,0.83210756,0.72676890,0.00000000
-4.37918959,5.90672992,1.11717871,4.60886320,0.00377336,0.78379373,0.72376449,0.00000000
-4.37318659,5.83472406,1.10479774,4.56785435,0.00390803,0.73742814,0.72431905,0.00000000
-4.36718359,5.78052830,1.09837493,4.53922588,0.00405073,0.69306726,0.72827999,0.00000000
-4.36118059,5.74324702,1.09740897,4.52240304,0.00419927,0.65074314,0.73541717,0.00000000
-4.35517759,5.72162741,1.10130808,4.51654170,0.00435120,0.61046596,0.74542871,0.00000000
-4.34917459,5.71410041,1.10940456,4.52055751,0.00450391,0.57222667,0.75794951,0.00000000
-4.34317159,5.71883218,1.12097164,4.53316337,0.00465464,0.53599990,0.77256179,0.00000000
-4.33716858,5.73378452,1.13524204,4.55291408,0.00480059,0.50174687,0.78880763,0.00000000
-4.33116558,5.75678263,1.15142797,4.57825692,0.00493904,0.46941849,0.80620288,0.00000000
-4.32516258,5.78558796,1.16874189,4.60758635,0.00506739,0.43895826,0.82425204,0.00000000
-4.31915958,5.81797396,1.18641740,4.63930135,0.00518327,0.41030522,0.84246360,0.00000000
-4.31315658,5.85180201,1.20372979,4.67186315,0.00528468,0.38339661,0.86036519,0.00000000
-4.30715358,5.88509528,1.22001551,4.70385168,0.00537000,0.35817036,0.87751824,0.00000000
