energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.59779890,4.24806320,0.04265870,0.50037911,1.72808331,0.92219788,0.09592367,1.32754193,0.55669420,0.24759043
-5.59179590,4.06010050,0.03993182,0.46714144,1.65408695,0.88348737,0.08957295,1.28806758,0.53951980,0.23701511
-5.58579290,3.88071644,0.03722601,0.43602955,1.58606505,0.84714426,0.08329796,1.24987860,0.52330511,0.22648014
-5.57978989,3.71348337,0.03458799,0.40747521,1.52557310,0.81399207,0.07719566,1.21413880,0.50856154,0.21613671
-5.57378689,3.56176139,0.03206131,0.38186808,1.47407753,0.78480598,0.07135621,1.18197263,0.49577787,0.20612838
-5.56778389,3.42862693,0.02968553,0.35955072,1.43292476,0.76029778,0.06586104,1.15443577,0.48540802,0.19658754
-5.56178089,3.31680659,0.02749558,0.34081424,1.40331045,0.74110193,0.06078145,1.13248692,0.47785927,0.18763213
-5.55577789,3.22861742,0.02552130,0.32589467,1.38624984,0.72776313,0.05617738,1.11696137,0.47348143,0.17936282
-5.54977489,3.16591496,0.02378714,0.31497001,1.38254940,0.72072541,0.05209668,1.10854740,0.47255692,0.17186056
-5.54377189,3.13005013,0.02231204,0.30815786,1.39278085,0.72032322,0.04857460,1.10776573,0.47529226,0.16518486
-5.53776888,3.12183595,0.02110947,0.30551375,1.41725804,0.72677438,0.04563367,1.11495303,0.48181116,0.15937259
-5.53176588,3.14152508,0.02018758,0.30703005,1.45601770,0.74017528,0.04328383,1.13024966,0.49214935,0.15443751
-5.52576288,3.18879886,0.01954947,0.31263558,1.50880491,0.76049837,0.04152282,1.15359237,0.50625146,0.15037050
-5.51975988,3.26276843,0.01919359,0.32219592,1.57506411,0.78759201,0.04033684,1.18471210,0.52397002,0.14714050
-5.51375688,3.36198840,0.01911410,0.33551460,1.65393670,0.82118280,0.03970131,1.22313717,0.54506677,0.14469601
-5.50775388,3.48448322,0.01930135,0.35233516,1.74426568,0.86088034,0.03958188,1.26820198,0.56921641,0.14296734
-5.50175088,3.62778611,0.01974242,0.37234423,1.84460830,0.90618449,0.03993556,1.31906108,0.59601257,0.14186923
-5.49574787,3.78899018,0.02042151,0.39517569,1.95325677,0.95649495,0.04071190,1.37470855,0.62497632,0.14130391
-5.48974487,3.96481103,0.02132054,0.42041598,2.06826740,1.01112318,0.04185437,1.43400214,0.65556671,0.14116453
-5.48374187,4.15165961,0.02241953,0.44761065,2.18749771,1.06930629,0.04330179,1.49569171,0.68719342,0.14133869
-5.47773887,4.34572393,0.02369714,0.47627195,2.30865114,1.13022281,0.04498976,1.55845132,0.71923108,0.14171196
-5.47173587,4.54305773,0.02513106,0.50588762,2.42932821,1.19301002,0.04685224,1.62091397,0.75103494,0.14217145
-5.46573287,4.73967397,0.02669848,0.53593054,2.54708290,1.25678239,0.04882310,1.68170815,0.78195752,0.14260904
-5.45972986,4.93164060,0.02837648,0.56586916,2.65948261,1.32065091,0.05083771,1.73949502,0.81136554,0.14292437
-5.45372686,5.11517599,0.03014244,0.59517848,2.76416973,1.38374267,0.05283445,1.79300505,0.83865692,0.14302736
-5.44772386,5.28674134,0.03197447,0.62335114,2.85892264,1.44522049,0.05475624,1.84107303,0.86327700,0.14284038
-5.44172086,5.44312710,0.03385174,0.64990853,2.94171413,1.50430185,0.05655192,1.88267016,0.88473358,0.14229975
-5.43571786,5.58153088,0.03575489,0.67441135,3.01076484,1.56027687,0.05817753,1.91693224,0.90261022,0.14135678
-5.42971486,5.69962439,0.03766642,0.69646945,3.06458988,1.61252472,0.05959737,1.94318293,0.91657736,0.13997833
-5.42371186,5.79560722,0.03957100,0.71575049,3.10203661,1.66052806,0.06078492,1.96095128,0.92640076,0.13814673
-5.41770885,5.86824577,0.04145581,0.73198725,3.12231241,1.70388512,0.06172347,1.96998287,0.93194708,0.13585934
-5.41170585,5.91689610,0.04331081,0.74498327,3.12500119,1.74231882,0.06240644,1.97024432,0.93318630,0.13312765
-5.40570285,5.94151005,0.04512900,0.75461659,3.11006826,1.77568292,0.06283754,1.96192087,0.93019091,0.12997610
-5.39969985,5.94262445,0.04690654,0.76084156,3.07785342,1.80396452,0.06303048,1.94540719,0.92313200,0.12644059
-5.39369685,5.92133379,0.04864287,0.76368865,3.02905294,1.82728298,0.06300848,1.92129190,0.91227226,0.12256685
-5.38769385,5.87924757,0.05034062,0.76326214,2.96469118,1.84588496,0.06280346,1.89033630,0.89795631,0.11840874
-5.38169085,5.81843352,0.05200555,0.75973600,2.88608337,1.86013556,0.06245501,1.85344809,0.88059863,0.11402649
-5.37568784,5.74134892,0.05364619,0.75334784,2.79479127,1.87050575,0.06200914,1.81165127,0.86066966,0.10948507
-5.36968484,5.65076202,0.05527352,0.74439141,2.69257353,1.87755605,0.06151680,1.76605309,0.83868049,0.10485256
-5.36368184,5.54966655,0.05690038,0.73320764,2.58133291,1.88191706,0.06103241,1.71780946,0.81516674,0.10019876
-5.35767884,5.44119177,0.05854084,0.72017469,2.46306242,1.88426720,0.06061221,1.66809000,0.79067238,0.09559389
-5.35167584,5.32851117,0.06020943,0.70569719,2.33979234,1.88530827,0.06031267,1.61804393,0.76573375,0.09110759
-5.34567284,5.21475279,0.06192031,0.69019515,2.21353990,1.88573978,0.06018901,1.56876805,0.74086466,0.08680793
-5.33966983,5.10291388,0.06368634,0.67409265,2.08626332,1.88623275,0.06029371,1.52127786,0.71654290,0.08276076
-5.33366683,4.99578272,0.06551823,0.65780691,1.95982121,1.88740416,0.06067530,1.47648270,0.69319859,0.07902907
-5.32766383,4.89586993,0.06742363,0.64173782,1.83593844,1.88979307,0.06137728,1.43516574,0.67120489,0.07567254
-5.32166083,4.80535134,0.06940636,0.62625836,1.71617895,1.89383944,0.06243725,1.39796935,0.65087106,0.07274716
-5.31565783,4.72602422,0.07146577,0.61170614,1.60192562,1.89986671,0.06388631,1.36538616,0.63243835,0.07030488
-5.30965483,4.65927780,0.07359619,0.59837629,1.49436734,1.90806909,0.06574868,1.33775593,0.61607842,0.06839325
-5.30365183,4.60607883,0.07578675,0.58651580,1.39449263,1.91850426,0.06804155,1.31526808,0.60189456,0.06705508
-5.29764882,4.56697225,0.07802122,0.57631958,1.30308939,1.93109198,0.07077511,1.29796962,0.58992533,0.06632808
-5.29164582,4.54209635,0.08027829,0.56792816,1.22074995,1.94561893,0.07395279,1.28577783,0.58015045,0.06624430
-5.28564282,4.53121130,0.08253197,0.56142708,1.14788069,1.96174960,0.07757163,1.27849700,0.57249861,0.06682969
-5.27963982,4.53373956,0.08475224,0.55684799,1.08471509,1.97904301,0.08162277,1.27583838,0.56685670,0.06810344
-5.27363682,4.54881593,0.08690599,0.55417122,1.03132956,1.99697438,0.08609203,1.27744237,0.56308022,0.07007734
-5.26763382,4.57534494,0.08895800,0.55332969,0.98766104,2.01496094,0.09096045,1.28290190,0.56100412,0.07275506
-5.26163082,4.61206284,0.09087210,0.55421411,0.95352569,2.03239055,0.09620494,1.29178592,0.56045377,0.07613149
-5.25562781,4.65760142,0.09261236,0.55667894,0.92863786,2.04865179,0.10179886,1.30366212,0.56125555,0.08019207
-5.24962481,4.71055093,0.09414428,0.56054913,0.91262898,2.06316411,0.10771257,1.31811775,0.56324649,0.08491224
-5.24362181,4.76951954,0.09543591,0.56562719,0.90506575,2.07540642,0.11391391,1.33477799,0.56628285,0.09025701
-5.23761881,4.83318690,0.09645884,0.57170048,0.90546732,2.08494279,0.12036867,1.35332087,0.57024694,0.09618078
-5.23161581,4.90035003,0.09718901,0.57854829,0.91332131,2.09144403,0.12704096,1.37348862,0.57505233,0.10262735
-5.22561281,4.96995988,0.09760735,0.58594863,0.92809838,2.09470406,0.13389359,1.39509483,0.58064696,0.10953023
-5.21960980,5.04114766,0.09770016,0.59368452,0.94926528,2.09465039,0.14088832,1.41802745,0.58701435,0.11681334
-5.21360680,5.11324042,0.09745929,0.60154955,0.97629623,2.09134823,0.14798617,1.44224768,0.59417267,0.12439194
-5.20760380,5.18576580,0.09688208,0.60935267,1.00868264,2.08499813,0.15514762,1.46778496,0.60217208,0.13217400
-5.20160080,5.25844643,0.09597116,0.61692203,1.04594094,2.07592741,0.16233285,1.49472832,0.61109012,0.14006181
-5.19559780,5.33118474,0.09473399,0.62410796,1.08761857,2.06457587,0.16950187,1.52321469,0.62102576,0.14795392
-5.18959480,5.40403931,0.09318239,0.63078491,1.13329788,2.05147652,0.17661471,1.55341465,0.63209210,0.15574726
-5.18359180,5.47719404,0.09133189,0.63685246,1.18259788,2.03723232,0.18363150,1.58551626,0.64440809,0.16333945
-5.17758879,5.55092169,0.08920112,0.64223548,1.23517381,2.02249010,0.19051252,1.61970750,0.65808971,0.17063104
-5.17158579,5.62554333,0.08681120,0.64688328,1.29071431,2.00791274,0.19721820,1.65615812,0.67324073,0.17752790
-5.16558279,5.70138542,0.08418508,0.65076812,1.34893639,1.99415092,0.20370904,1.69500145,0.68994354,0.18394324
-5.15957979,5.77873607,0.08134706,0.65388295,1.40957809,1.98181552,0.20994549,1.73631686,0.70825033,0.18979957
-5.15357679,5.85780224,0.07832234,0.65623857,1.47238925,1.97145192,0.21588778,1.78011332,0.72817483,0.19503019
-5.14757379,5.93866936,0.07513660,0.65786034,1.53712053,1.96351694,0.22149570,1.82631496,0.74968514,0.19958039
-5.14157079,6.02126508,0.07181575,0.65878463,1.60351129,1.95835952,0.22672836,1.87474883,0.77269762,0.20340813
-5.13556778,6.10532855,0.06838570,0.65905507,1.67127695,1.95620556,0.23154403,1.92513565,0.79707239,0.20648431
-5.12956478,6.19038661,0.06487221,0.65871880,1.74009641,1.95714754,0.23590004,1.97708391,0.82261050,0.20879256
-5.12356178,6.27573815,0.06130070,0.65782298,1.80960047,1.96113912,0.23975271,2.03008770,0.84905301,0.21032861
-5.11755878,6.36044777,0.05769621,0.65641153,1.87936206,1.96799496,0.24305761,2.08352871,0.87608217,0.21109928
-5.11155578,6.44334940,0.05408323,0.65452245,1.94888903,1.97739555,0.24576985,2.13668253,0.90332473,0.21112125
-5.10555278,6.52306040,0.05048558,0.65218572,2.01762028,1.98889682,0.24784473,2.18872935,0.93035753,0.21041953
-5.09954977,6.59800627,0.04692625,0.64942186,2.08492585,2.00194425,0.24923853,2.23876912,0.95671523,0.20902593
-5.09354677,6.66645560,0.04342723,0.64624130,2.15011130,2.01589082,0.24990963,2.28584076,0.98190010,0.20697741
-5.08754377,6.72656432,0.04000928,0.64264449,2.21242658,2.03001816,0.24981976,2.32894516,1.00539371,0.20431467
-5.08154077,6.77642817,0.03669168,0.63862272,2.27107929,2.04356012,0.24893546,2.36707126,1.02667019,0.20108075
-5.07553777,6.81414140,0.03349204,0.63415958,2.32525196,2.05572799,0.24722968,2.39922453,1.04521065,0.19731992
-5.06953477,6.83785974,0.03042605,0.62923299,2.37412259,2.06573638,0.24468327,2.42445673,1.06051832,0.19307685
-5.06353177,6.84586506,0.02750725,0.62381757,2.41688779,2.07282898,0.24128658,2.44189611,1.07213398,0.18839597
-5.05752876,6.83662922,0.02474690,0.61788719,2.45278724,2.07630322,0.23704077,2.45077672,1.07965094,0.18332119
-5.05152576,6.80887431,0.02215381,0.61141765,2.48112845,2.07553316,0.23195893,2.45046569,1.08272915,0.17789572
-5.04552276,6.76162689,0.01973434,0.60438918,2.50131058,2.06998981,0.22606685,2.44048752,1.08110781,0.17216226
-5.03951976,6.69426379,0.01749236,0.59678875,2.51284615,2.05925833,0.21940340,2.42054404,1.07461595,0.16616313
-5.03351676,6.60654767,0.01542932,0.58861200,2.51537964,2.04305172,0.21202049,2.39052950,1.06318057,0.15994064
-5.02751376,6.49865099,0.01354443,0.57986481,2.50870216,2.02122063,0.20398254,2.35053992,1.04683187,0.15353737
-5.02151076,6.37116748,0.01183483,0.57056444,2.49276147,1.99375928,0.19536552,2.30087633,1.02570555,0.14699650
-5.01550775,6.22511099,0.01029586,0.56074024,2.46766734,1.96080742,0.18625562,2.24204184,1.00004178,0.14036201
-5.00950475,6.06190204,0.00892135,0.55043416,2.43369176,1.92264864,0.17674744,2.17473257,0.97018111,0.13367880
-5.00350175,5.88334311,0.00770394,0.53970087,2.39126475,1.87970513,0.16694207,2.09982288,0.93655729,0.12699265
-4.99749875,5.69158388,0.00663542,0.52860780,2.34096578,1.83252943,0.15694486,2.01834557,0.89968747,0.12035010
-4.99149575,5.48907827,0.00570707,0.51723514,2.28351180,1.78179353,0.14686312,1.93146777,0.86015992,0.11379816
-4.98549275,5.27853504,0.00491003,0.50567579,2.21974248,1.72827568,0.13680393,1.84046366,0.81861997,0.10738389
-4.97948974,5.06286394,0.00423554,0.49403538,2.15060354,1.67284550,0.12687190,1.74668481,0.77575454,0.10115397
-4.97348674,4.84511932,0.00367531,0.48243237,2.07712895,1.61644756,0.11716730,1.65152953,0.73227587,0.09515410
-4.96748374,4.62844273,0.00322170,0.47099815,2.00042282,1.56008402,0.10778432,1.55641191,0.68890499,0.08942846
-4.96148074,4.41600607,0.00286797,0.45987700,1.92164141,1.50479631,0.09880971,1.46273184,0.64635540,0.08401907
-4.95547774,4.21095619,0.00260846,0.44922600,1.84197588,1.45164635,0.09032174,1.37184657,0.60531756,0.07896521
-4.94947474,4.01636195,0.00243865,0.43921445,1.76263582,1.40169724,0.08238949,1.28504462,0.56644438,0.07430286
-4.94347174,3.83516399,0.00235533,0.43002296,1.68483381,1.35599369,0.07507249,1.20352246,0.53033824,0.07006415
-4.93746873,3.67012747,0.00235654,0.42184180,1.60977071,1.31554229,0.06842067,1.12836434,0.49753965,0.06627689
-4.93146573,3.52379800,0.00244165,0.41486850,1.53862169,1.28129172,0.06247453,1.06052549,0.46851774,0.06296412
-4.92546273,3.39846053,0.00261126,0.40930472,1.47252244,1.25411319,0.05726552,1.00081854,0.44366265,0.06014374
-4.91945973,3.29610135,0.00286711,0.40535207,1.41255544,1.23478124,0.05281658,0.94990333,0.42327988,0.05782812
-4.91345673,3.21837322,0.00321202,0.40320728,1.35973587,1.22395538,0.04914274,0.90827981,0.40758651,0.05602389
-4.90745373,3.16656401,0.00364966,0.40305644,1.31499695,1.22216295,0.04625176,0.87628386,0.39670921,0.05473164
-4.90145073,3.14156919,0.00418445,0.40506881,1.27917467,1.22978365,0.04414474,0.85408595,0.39068404,0.05394580
-4.89544772,3.14386909,0.00482131,0.40939025,1.25299193,1.24703652,0.04281667,0.84169230,0.38945781,0.05365455
-4.88944472,3.17351161,0.00556542,0.41613658,1.23704234,1.27396976,0.04225696,0.83894851,0.39289102,0.05383979
-4.88344172,3.23010170,0.00642207,0.42538722,1.23177397,1.31045428,0.04244974,0.84554545,0.40076216,0.05447729
-4.87743872,3.31279852,0.00739633,0.43717945,1.23747382,1.35618140,0.04337427,0.86102751,0.41277342,0.05553691
-4.87143572,3.42032169,0.00849282,0.45150364,1.25425352,1.41066540,0.04500510,0.88480297,0.42855754,0.05698294
-4.86543272,3.55096726,0.00971552,0.46829970,1.28203709,1.47325117,0.04731228,0.91615651,0.44768594,0.05877462
-4.85942971,3.70263457,0.01106744,0.48745513,1.32055169,1.54312727,0.05026151,0.95426400,0.46967788,0.06086678
-4.85342671,3.87286396,0.01255050,0.50880475,1.36932197,1.61934449,0.05381433,0.99820917,0.49401048,0.06321066
-4.84742371,4.05888561,0.01416525,0.53213239,1.42766898,1.70083950,0.05792828,1.04700235,0.52012976,0.06575483
-4.84142071,4.25767871,0.01591074,0.55717438,1.49471414,1.78646331,0.06255722,1.09960082,0.54746217,0.06844625
-4.83541771,4.46603998,0.01778436,0.58362507,1.56938874,1.87501372,0.06765164,1.15493063,0.57542666,0.07123134
-4.82941471,4.68065975,0.01978172,0.61114395,1.65044921,1.96527074,0.07315915,1.21190932,0.60344697,0.07405726
-4.82341171,4.89820361,0.02189662,0.63936435,1.73649813,2.05603396,0.07902495,1.26946920,0.63096384,0.07687301
-4.81740870,5.11539685,0.02412092,0.66790335,1.82601082,2.14616041,0.08519251,1.32658044,0.65744690,0.07963059
-4.81140570,5.32910899,0.02644461,0.69637250,1.91736671,2.23460158,0.09160420,1.38227336,0.68240584,0.08228608
-4.80540270,5.53643534,0.02885580,0.72438906,2.00888507,2.32043813,0.09820195,1.43565928,0.70540062,0.08480053
-4.79939970,5.73477247,0.03134074,0.75158718,2.09886372,2.40291095,0.10492799,1.48594905,0.72605035,0.08714073
-4.79339670,5.92188491,0.03388396,0.77762882,2.18561986,2.48144732,0.11172539,1.53246888,0.74404060,0.08927970
-4.78739370,6.09596040,0.03646829,0.80221375,2.26753140,2.55568108,0.11853862,1.57467257,0.75912883,0.09119703
-4.78139070,6.25565188,0.03907500,0.82508849,2.34307773,2.62546616,0.12531388,1.61214996,0.77114789,0.09287893
-4.77538769,6.40010464,0.04168395,0.84605383,2.41087824,2.69088298,0.13199939,1.64463117,0.78000737,0.09431805
-4.76938469,6.52896800,0.04427371,0.86497059,2.46972748,2.75223748,0.13854535,1.67198654,0.78569281,0.09551307
-4.76338169,6.64239153,0.04682173,0.88176371,2.51862571,2.81005321,0.14490394,1.69422235,0.78826290,0.09646812
-4.75737869,6.74100660,0.04930454,0.89642431,2.55680377,2.86505694,0.15102899,1.71147264,0.78784469,0.09719198
-4.75137569,6.82589454,0.05169795,0.90901000,2.58374163,2.91815860,0.15687564,1.72398752,0.78462719,0.09769728
-4.74537269,6.89854354,0.05397728,0.91964342,2.59917994,2.97042668,0.16239995,1.73211863,0.77885347,0.09799951
-4.73936968,6.96079658,0.05611768,0.92850905,2.60312448,3.02306038,0.16755844,1.73630244,0.77081175,0.09811610
-4.73336668,7.01479311,0.05809441,0.93584878,2.59584346,3.07735962,0.17230782,1.73704220,0.76082573,0.09806557
-4.72736368,7.06290717,0.05988318,0.94195612,2.57785796,3.13469448,0.17660474,1.73488945,0.74924458,0.09786666
-4.72136068,7.10768469,0.06146061,0.94716962,2.54992623,3.19647500,0.18040579,1.73042569,0.73643297,0.09753772
-4.71535768,7.15178223,0.06280462,0.95186555,2.51302232,3.26412247,0.18366778,1.72424519,0.72276143,0.09709617
-4.70935468,7.19790929,0.06389491,0.95645019,2.46831019,3.33904311,0.18634824,1.71693925,0.70859735,0.09655818
-4.70335168,7.24877560,0.06471346,0.96135182,2.41711422,3.42260440,0.18840622,1.70908265,0.69429681,0.09593847
-4.69734867,7.30704437,0.06524501,0.96701279,2.36088720,3.51611463,0.18980342,1.70122233,0.68019756,0.09525033
-4.69134567,7.37529184,0.06547755,0.97388161,2.30117688,3.62080537,0.19050549,1.69386860,0.66661299,0.09450574
-4.68534267,7.45597320,0.06540277,0.98240531,2.23959217,3.73781679,0.19048354,1.68748866,0.65382740,0.09371565
-4.67933967,7.55139409,0.06501648,0.99302213,2.17776988,3.86818539,0.18971577,1.68250236,0.64209240,0.09289027
-4.67333667,7.66368707,0.06431890,1.00615451,2.11734297,4.01283353,0.18818904,1.67927989,0.63162432,0.09203947
-4.66733367,7.79479185,0.06331489,1.02220253,2.05991091,4.17256030,0.18590044,1.67814083,0.62260278,0.09117309
-4.66133067,7.94643835,0.06201409,1.04153784,2.00701278,4.34803304,0.18285854,1.67935442,0.61516995,0.09030131
-4.65532766,8.12013152,0.06043087,1.06449793,1.96010353,4.53977934,0.17908447,1.68314046,0.60943067,0.08943484
-4.64932466,8.31713710,0.05858417,1.09138098,1.92053359,4.74817884,0.17461256,1.68967042,0.60545307,0.08858509
-4.64332166,8.53846788,0.05649721,1.12244124,1.88953193,4.97345506,0.16949051,1.69906870,0.60326979,0.08776418
