energy_ev,total_up,Cu_p_up,Cu_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.80790395,0.97847236,0.37544480,0.38647036,0.29782838,0.00000000,0.11168543,0.00000000
-5.80190095,0.99309115,0.38303000,0.39203708,0.30074415,0.00000000,0.11581041,0.00000000
-5.79589795,1.01005471,0.39124762,0.39886531,0.30378780,0.00000000,0.12091972,0.00000000
-5.78989495,1.02946261,0.40013796,0.40700421,0.30696334,0.00000000,0.12706822,0.00000000
-5.78389195,1.05146922,0.40976229,0.41652114,0.31029789,0.00000000,0.13430973,0.00000000
-5.77788894,1.07627981,0.42020025,0.42749983,0.31384129,0.00000000,0.14269512,0.00000000
-5.77188594,1.10414027,0.43154506,0.44003615,0.31766374,0.00000000,0.15226973,0.00000000
-5.76588294,1.13532117,0.44389673,0.45423157,0.32185164,0.00000000,0.16307019,0.00000000
-5.75987994,1.17009665,0.45735368,0.47018455,0.32650184,0.00000000,0.17512077,0.00000000
-5.75387694,1.20871951,0.47200308,0.48798041,0.33171457,0.00000000,0.18842939,0.00000000
-5.74787394,1.25139380,0.48791082,0.50768029,0.33758552,0.00000000,0.20298363,0.00000000
-5.74187094,1.29824669,0.50511138,0.52930977,0.34419752,0.00000000,0.21874684,0.00000000
-5.73586793,1.34930128,0.52359859,0.55284807,0.35161230,0.00000000,0.23565472,0.00000000
-5.72986493,1.40445224,0.54331771,0.57821836,0.35986294,0.00000000,0.25361251,0.00000000
-5.72386193,1.46344593,0.56415961,0.60528004,0.36894747,0.00000000,0.27249315,0.00000000
-5.71785893,1.52586649,0.58595740,0.63382352,0.37882391,0.00000000,0.29213643,0.00000000
-5.71185593,1.59112904,0.60848596,0.66356798,0.38940740,0.00000000,0.31234952,0.00000000
-5.70585293,1.65848096,0.63146449,0.69416250,0.40056942,0.00000000,0.33290869,0.00000000
-5.69984992,1.72701138,0.65456221,0.72519067,0.41213927,0.00000000,0.35356251,0.00000000
-5.69384692,1.79566906,0.67740689,0.75617858,0.42390791,0.00000000,0.37403631,0.00000000
-5.68784392,1.86328783,0.69959603,0.78660613,0.43563387,0.00000000,0.39403790,0.00000000
-5.68184092,1.92861887,0.72070999,0.81592099,0.44705110,0.00000000,0.41326431,0.00000000
-5.67583792,1.99036826,0.74032660,0.84355483,0.45787826,0.00000000,0.43140937,0.00000000
-5.66983492,2.04723812,0.75803643,0.86894098,0.46782902,0.00000000,0.44817175,0.00000000
-5.66383192,2.09796950,0.77345791,0.89153277,0.47662295,0.00000000,0.46326332,0.00000000
-5.65782891,2.14138503,0.78625154,0.91082165,0.48399619,0.00000000,0.47641733,0.00000000
-5.65182591,2.17642915,0.79613249,0.92635433,0.48971168,0.00000000,0.48739616,0.00000000
-5.64582291,2.20220421,0.80288084,0.93774800,0.49356815,0.00000000,0.49599826,0.00000000
-5.63981991,2.21800078,0.80634908,0.94470313,0.49540755,0.00000000,0.50206417,0.00000000
-5.63381691,2.22332069,0.80646633,0.94701302,0.49512063,0.00000000,0.50548111,0.00000000
-5.62781391,2.21789203,0.80323938,0.94457007,0.49265024,0.00000000,0.50618622,0.00000000
-5.62181091,2.20167557,0.79675028,0.93736817,0.48799253,0.00000000,0.50416817,0.00000000
-5.61580790,2.17486246,0.78715104,0.92550152,0.48119568,0.00000000,0.49946724,0.00000000
-5.60980490,2.13786377,0.77465545,0.90915981,0.47235673,0.00000000,0.49217378,0.00000000
-5.60380190,2.09129255,0.75952899,0.88862034,0.46161640,0.00000000,0.48242527,0.00000000
-5.59779890,2.03593962,0.74207704,0.86423734,0.44915247,0.00000000,0.47040204,0.00000000
-5.59179590,1.97274454,0.72263249,0.83642930,0.43517202,0.00000000,0.45632202,0.00000000
-5.58579290,1.90276328,0.70154317,0.80566481,0.41990306,0.00000000,0.44043460,0.00000000
-5.57978989,1.82713431,0.67916001,0.77244776,0.40358591,0.00000000,0.42301402,0.00000000
-5.57378689,1.74704475,0.65582637,0.73730259,0.38646490,0.00000000,0.40435253,0.00000000
-5.56778389,1.66369798,0.63186916,0.70076005,0.36878068,0.00000000,0.38475358,0.00000000
-5.56178089,1.57828419,0.60759211,0.66334433,0.35076347,0.00000000,0.36452533,0.00000000
-5.55577789,1.49195474,0.58327127,0.62556173,0.33262765,0.00000000,0.34397461,0.00000000
-5.54977489,1.40580114,0.55915291,0.58789139,0.31456761,0.00000000,0.32340166,0.00000000
-5.54377189,1.32083903,0.53545359,0.55077808,0.29675511,0.00000000,0.30309554,0.00000000
-5.53776888,1.23799719,0.51236227,0.51462729,0.27933800,0.00000000,0.28333052,0.00000000
-5.53176588,1.15811134,0.49004382,0.47980234,0.26244032,0.00000000,0.26436322,0.00000000
-5.52576288,1.08192222,0.46864375,0.44662341,0.24616338,0.00000000,0.24643053,0.00000000
-5.51975988,1.01007729,0.44829342,0.41536826,0.23058787,0.00000000,0.22974834,0.00000000
-5.51375688,0.94313508,0.42911529,0.38627410,0.21577646,0.00000000,0.21451070,0.00000000
-5.50775388,0.88157130,0.41122762,0.35954042,0.20177690,0.00000000,0.20088942,0.00000000
-5.50175088,0.82578580,0.39474832,0.33533231,0.18862507,0.00000000,0.18903394,0.00000000
-5.49574787,0.77610959,0.37979737,0.31378392,0.17634803,0.00000000,0.17907126,0.00000000
-5.48974487,0.73281092,0.36649782,0.29500174,0.16496668,0.00000000,0.17110573,0.00000000
-5.48374187,0.69610026,0.35497506,0.27906745,0.15449797,0.00000000,0.16521879,0.00000000
-5.47773887,0.66613343,0.34535438,0.26604029,0.14495657,0.00000000,0.16146832,0.00000000
-5.47173587,0.64301307,0.33775718,0.25595868,0.13635598,0.00000000,0.15988781,0.00000000
-5.46573287,0.62678827,0.33229574,0.24884129,0.12870902,0.00000000,0.16048528,0.00000000
-5.45972986,0.61745296,0.32906730,0.24468749,0.12202791,0.00000000,0.16324197,0.00000000
-5.45372686,0.61494323,0.32814749,0.24347757,0.11632382,0.00000000,0.16811110,0.00000000
-5.44772386,0.61913441,0.32958397,0.24517267,0.11160632,0.00000000,0.17501668,0.00000000
-5.44172086,0.62983853,0.33339046,0.24971490,0.10788250,0.00000000,0.18385271,0.00000000
-5.43571786,0.64680290,0.33954184,0.25702782,0.10515622,0.00000000,0.19448294,0.00000000
-5.42971486,0.66971044,0.34797067,0.26701747,0.10342739,0.00000000,0.20674134,0.00000000
-5.42371186,0.69818252,0.35856547,0.27957430,0.10269154,0.00000000,0.22043358,0.00000000
-5.41770885,0.73178448,0.37117111,0.29457595,0.10293960,0.00000000,0.23533957,0.00000000
-5.41170585,0.77003445,0.38559131,0.31189115,0.10415809,0.00000000,0.25121724,0.00000000
-5.40570285,0.81241511,0.40159334,0.33138457,0.10632957,0.00000000,0.26780753,0.00000000
-5.39969985,0.85838855,0.41891486,0.35292252,0.10943347,0.00000000,0.28484055,0.00000000
-5.39369685,0.90741336,0.43727248,0.37637933,0.11344712,0.00000000,0.30204281,0.00000000
-5.38769385,0.95896369,0.45637177,0.40164401,0.11834696,0.00000000,0.31914526,0.00000000
-5.38169085,1.01254891,0.47591825,0.42862693,0.12410975,0.00000000,0.33589190,0.00000000
-5.37568784,1.06773313,0.49562875,0.45726583,0.13071378,0.00000000,0.35204849,0.00000000
-5.36968484,1.12415330,0.51524258,0.48753095,0.13813973,0.00000000,0.36741110,0.00000000
-5.36368184,1.18153455,0.53453184,0.51942857,0.14637138,0.00000000,0.38181396,0.00000000
-5.35767884,1.23970180,0.55331037,0.55300264,0.15539571,0.00000000,0.39513616,0.00000000
-5.35167584,1.29858658,0.57144068,0.58833403,0.16520260,0.00000000,0.40730687,0.00000000
-5.34567284,1.35822802,0.58883855,0.62553717,0.17578389,0.00000000,0.41830860,0.00000000
-5.33966983,1.41876781,0.60547484,0.66475394,0.18713189,0.00000000,0.42817835,0.00000000
-5.33366683,1.48043851,0.62137444,0.70614463,0.19923731,0.00000000,0.43700634,0.00000000
-5.32766383,1.54354564,0.63661227,0.74987646,0.21208676,0.00000000,0.44493225,0.00000000
-5.32166083,1.60844392,0.65130646,0.79610968,0.22565981,0.00000000,0.45213912,0.00000000
-5.31565783,1.67550845,0.66560906,0.84498189,0.23992585,0.00000000,0.45884501,0.00000000
-5.30965483,1.74510230,0.67969462,0.89659129,0.25484087,0.00000000,0.46529261,0.00000000
-5.30365183,1.81754175,0.69374730,0.95097959,0.27034447,0.00000000,0.47173752,0.00000000
-5.29764882,1.89306104,0.70794707,1.00811540,0.28635704,0.00000000,0.47843532,0.00000000
-5.29164582,1.97177854,0.72245586,1.06787921,0.30277772,0.00000000,0.48562832,0.00000000
-5.28564282,2.05366609,0.73740413,1.13005069,0.31948285,0.00000000,0.49353244,0.00000000
-5.27963982,2.13852348,0.75287895,1.19429937,0.33632557,0.00000000,0.50232485,0.00000000
-5.27363682,2.22595966,0.76891389,1.26017938,0.35313627,0.00000000,0.51213312,0.00000000
-5.26763382,2.31538211,0.78548154,1.32712891,0.36972426,0.00000000,0.52302625,0.00000000
-5.26163082,2.40599534,0.80248903,1.39447487,0.38588061,0.00000000,0.53500814,0.00000000
-5.25562781,2.49680920,0.81977680,1.46144284,0.40138202,0.00000000,0.54801389,0.00000000
-5.24962481,2.58665713,0.83712084,1.52717236,0.41599590,0.00000000,0.56190917,0.00000000
-5.24362181,2.67422391,0.85423837,1.59073728,0.42948619,0.00000000,0.57649260,0.00000000
-5.23761881,2.75808225,0.87079664,1.65117037,0.44162002,0.00000000,0.59150138,0.00000000
-5.23161581,2.83673662,0.88642470,1.70749165,0.45217481,0.00000000,0.60661962,0.00000000
-5.22561281,2.90867294,0.90072738,1.75873912,0.46094551,0.00000000,0.62148936,0.00000000
-5.21960980,2.97241177,0.91330104,1.80400091,0.46775181,0.00000000,0.63572358,0.00000000
-5.21360680,3.02656295,0.92375033,1.84244729,0.47244493,0.00000000,0.64892071,0.00000000
-5.20760380,3.06987920,0.93170519,1.87336144,0.47491365,0.00000000,0.66068012,0.00000000
-5.20160080,3.10130624,0.93683719,1.89616727,0.47508938,0.00000000,0.67061762,0.00000000
-5.19559780,3.12002732,0.93887476,1.91045345,0.47294998,0.00000000,0.67838069,0.00000000
-5.18959480,3.12549994,0.93761624,1.91599211,0.46852219,0.00000000,0.68366230,0.00000000
-5.18359180,3.11748325,0.93294049,1.91275170,0.46188243,0.00000000,0.68621319,0.00000000
-5.17758879,3.09605481,0.92481428,1.90090318,0.45315599,0.00000000,0.68585170,0.00000000
-5.17158579,3.06161597,0.91329648,1.88081922,0.44251463,0.00000000,0.68247103,0.00000000
-5.16558279,3.01488568,0.89853849,1.85306659,0.43017258,0.00000000,0.67604344,0.00000000
-5.15957979,2.95688305,0.88078132,1.81839184,0.41638117,0.00000000,0.66662149,0.00000000
-5.15357679,2.88889945,0.86034912,1.77770106,0.40142228,0.00000000,0.65433612,0.00000000
-5.14757379,2.81246162,0.83763977,1.73203453,0.38560082,0.00000000,0.63939187,0.00000000
-5.14157079,2.72928719,0.81311278,1.68253740,0.36923662,0.00000000,0.62205954,0.00000000
-5.13556778,2.64123492,0.78727515,1.63042761,0.35265598,0.00000000,0.60266659,0.00000000
-5.12956478,2.55025158,0.76066584,1.57696245,0.33618323,0.00000000,0.58158582,0.00000000
-5.12356178,2.45831776,0.73383946,1.52340512,0.32013266,0.00000000,0.55922297,0.00000000
-5.11755878,2.36739492,0.70734986,1.47099258,0.30480100,0.00000000,0.53600360,0.00000000
-5.11155578,2.27937544,0.68173438,1.42090591,0.29046084,0.00000000,0.51236004,0.00000000
-5.10555278,2.19603771,0.65749922,1.37424415,0.27735509,0.00000000,0.48871873,0.00000000
-5.09954977,2.11900752,0.63510650,1.33200261,0.26569268,0.00000000,0.46548863,0.00000000
-5.09354677,2.04972698,0.61496344,1.29505594,0.25564553,0.00000000,0.44305088,0.00000000
-5.08754377,1.98943155,0.59741399,1.26414659,0.24734695,0.00000000,0.42175022,0.00000000
-5.08154077,1.93913541,0.58273289,1.23987850,0.24089122,0.00000000,0.40188821,0.00000000
-5.07553777,1.89962529,0.57112252,1.22271596,0.23633449,0.00000000,0.38371842,0.00000000
-5.06953477,1.87146199,0.56271216,1.21298724,0.23369673,0.00000000,0.36744368,0.00000000
-5.06353177,1.85498910,0.55755977,1.21089245,0.23296454,0.00000000,0.35321509,0.00000000
-5.05752876,1.85034773,0.55565584,1.21651481,0.23409483,0.00000000,0.34113289,0.00000000
-5.05152576,1.85749621,0.55692905,1.22983473,0.23701890,0.00000000,0.33124883,0.00000000
-5.04552276,1.87623348,0.56125349,1.25074565,0.24164689,0.00000000,0.32356986,0.00000000
-5.03951976,1.90622478,0.56845677,1.27907098,0.24787236,0.00000000,0.31806276,0.00000000
-5.03351676,1.94702854,0.57832899,1.31458105,0.25557681,0.00000000,0.31465965,0.00000000
-5.02751376,1.99812305,0.59063175,1.35700963,0.26463389,0.00000000,0.31326386,0.00000000
-5.02151076,2.05893211,0.60510728,1.40606900,0.27491340,0.00000000,0.31375605,0.00000000
-5.01550775,2.12884843,0.62148687,1.46146321,0.28628463,0.00000000,0.31600039,0.00000000
-5.00950475,2.20725425,0.63949878,1.52289898,0.29861925,0.00000000,0.31985044,0.00000000
-5.00350175,2.29353845,0.65887505,1.59009388,0.31179356,0.00000000,0.32515473,0.00000000
-4.99749875,2.38710973,0.67935713,1.66278165,0.32569006,0.00000000,0.33176177,0.00000000
-4.99149575,2.48740575,0.70070035,1.74071443,0.34019843,0.00000000,0.33952456,0.00000000
-4.98549275,2.59389796,0.72267691,1.82366206,0.35521581,0.00000000,0.34830423,0.00000000
-4.97948974,2.70609236,0.74507762,1.91140858,0.37064663,0.00000000,0.35797313,0.00000000
-4.97348674,2.82352628,0.76771231,2.00374611,0.38640179,0.00000000,0.36841700,0.00000000
-4.96748374,2.94576174,0.79040902,2.10046650,0.40239751,0.00000000,0.37953632,0.00000000
-4.96148074,3.07237567,0.81301222,2.20135123,0.41855379,0.00000000,0.39124696,0.00000000
-4.95547774,3.20294776,0.83538010,2.30616015,0.43479269,0.00000000,0.40347986,0.00000000
-4.94947474,3.33704657,0.85738125,2.41461950,0.45103642,0.00000000,0.41618004,0.00000000
-4.94347174,3.47421476,0.87889101,2.52641000,0.46720554,0.00000000,0.42930474,0.00000000
-4.93746873,3.61395434,0.89978756,2.64115577,0.48321725,0.00000000,0.44282099,0.00000000
-4.93146573,3.75571274,0.91994826,2.75841466,0.49898395,0.00000000,0.45670246,0.00000000
-4.92546273,3.89887078,0.93924635,2.87767074,0.51441220,0.00000000,0.47092587,0.00000000
-4.91945973,4.04273338,0.95754822,2.99832969,0.52940218,0.00000000,0.48546706,0.00000000
-4.91345673,4.18652390,0.97471158,3.11971757,0.54384775,0.00000000,0.50029691,0.00000000
-4.90745373,4.32938271,0.99058468,3.24108350,0.55763714,0.00000000,0.51537716,0.00000000
-4.90145073,4.47037083,1.00500652,3.36160652,0.57065437,0.00000000,0.53065665,0.00000000
-4.89544772,4.60847868,1.01780846,3.48040679,0.58278130,0.00000000,0.54606789,0.00000000
-4.88944472,4.74264033,1.02881683,3.59656100,0.59390039,0.00000000,0.56152434,0.00000000
-4.88344172,4.87175289,1.03785678,3.70912171,0.60389800,0.00000000,0.57691866,0.00000000
-4.87743872,4.99470070,1.04475713,3.81714009,0.61266812,0.00000000,0.59212197,0.00000000
-4.87143572,5.11038351,1.04935591,3.91969120,0.62011638,0.00000000,0.60698428,0.00000000
-4.86543272,5.21774759,1.05150655,4.01590099,0.62616418,0.00000000,0.62133633,0.00000000
-4.85942971,5.31581850,1.05108419,4.10497372,0.63075263,0.00000000,0.63499256,0.00000000
-4.85342671,5.40373407,1.04799200,4.18621869,0.63384622,0.00000000,0.64775549,0.00000000
-4.84742371,5.48077598,1.04216696,4.25907496,0.63543585,0.00000000,0.65942098,0.00000000
-4.84142071,5.54639833,1.03358493,4.32313276,0.63554109,0.00000000,0.66978459,0.00000000
-4.83541771,5.60025168,1.02226459,4.37815059,0.63421153,0.00000000,0.67864836,0.00000000
-4.82941471,5.64220113,1.00827005,4.42406684,0.63152695,0.00000000,0.68582800,0.00000000
-4.82341171,5.67233744,0.99171191,4.46100538,0.62759646,0.00000000,0.69115998,0.00000000
-4.81740870,5.69098023,0.97274660,4.48927455,0.62255624,0.00000000,0.69450818,0.00000000
-4.81140570,5.69867304,0.95157402,4.50935955,0.61656636,0.00000000,0.69576983,0.00000000
-4.80540270,5.69617011,0.92843347,4.52190834,0.60980636,0.00000000,0.69488034,0.00000000
-4.79939970,5.68441549,0.90359802,4.52771175,0.60247004,0.00000000,0.69181681,0.00000000
-4.79339670,5.66451521,0.87736757,4.52767856,0.59475957,0.00000000,0.68660003,0.00000000
-4.78739370,5.63770392,0.85006074,4.52280675,0.58687921,0.00000000,0.67929486,0.00000000
-4.78139070,5.60530740,0.82200620,4.51415228,0.57902883,0.00000000,0.67000898,0.00000000
-4.77538769,5.56870275,0.79353344,4.50279671,0.57139767,0.00000000,0.65889009,0.00000000
-4.76938469,5.52927811,0.76496376,4.48981539,0.56415852,0.00000000,0.64612168,0.00000000
-4.76338169,5.48839379,0.73660157,4.47624740,0.55746263,0.00000000,0.63191766,0.00000000
-4.75737869,5.44734650,0.70872654,4.46306867,0.55143552,0.00000000,0.61651600,0.00000000
-4.75137569,5.40733814,0.68158683,4.45116942,0.54617396,0.00000000,0.60017185,0.00000000
-4.74537269,5.36945051,0.65539373,4.44133653,0.54174415,0.00000000,0.58315036,0.00000000
-4.73936968,5.33462658,0.63031779,4.43424160,0.53818120,0.00000000,0.56571946,0.00000000
-4.73336668,5.30365892,0.60648675,4.43043465,0.53548990,0.00000000,0.54814309,0.00000000
-4.72736368,5.27718516,0.58398508,4.43034335,0.53364665,0.00000000,0.53067489,0.00000000
-4.72136068,5.25569006,0.56285517,4.43427737,0.53260245,0.00000000,0.51355273,0.00000000
-4.71535768,5.23951345,0.54310013,4.44243694,0.53228678,0.00000000,0.49699411,0.00000000
-4.70935468,5.22886287,0.52468783,4.45492464,0.53261207,0.00000000,0.48119251,0.00000000
-4.70335168,5.22382947,0.50755605,4.47175928,0.53347856,0.00000000,0.46631484,0.00000000
-4.69734867,5.22440584,0.49161840,4.49289063,0.53477923,0.00000000,0.45249967,0.00000000
-4.69134567,5.23050396,0.47677074,4.51821359,0.53640464,0.00000000,0.43985653,0.00000000
-4.68534267,5.24197191,0.46289768,4.54758076,0.53824725,0.00000000,0.42846576,0.00000000
-4.67933967,5.25860804,0.44987898,4.58081229,0.54020515,0.00000000,0.41837917,0.00000000
-4.67333667,5.28017127,0.43759544,4.61770224,0.54218503,0.00000000,0.40962102,0.00000000
-4.66733367,5.30638694,0.42593414,4.65802079,0.54410411,0.00000000,0.40218950,0.00000000
-4.66133067,5.33694770,0.41479269,4.70151224,0.54589115,0.00000000,0.39605830,0.00000000
-4.65532766,5.37150949,0.40408252,4.74788879,0.54748641,0.00000000,0.39117841,0.00000000
-4.64932466,5.40968288,0.39373102,4.79682068,0.54884073,0.00000000,0.38747998,0.00000000
-4.64332166,5.45102084,0.38368252,4.84792334,0.54991370,0.00000000,0.38487416,0.00000000
-4.63731866,5.49500385,0.37389817,4.90074286,0.55067121,0.00000000,0.38325500,0.00000000
-4.63131566,5.54102404,0.36435488,4.95474085,0.55108259,0.00000000,0.38250144,0.00000000
-4.62531266,5.58836986,0.35504336,5.00928039,0.55111743,0.00000000,0.38247926,0.00000000
-4.61930965,5.63621319,0.34596556,5.06361457,0.55074259,0.00000000,0.38304329,0.00000000
-4.61330665,5.68360058,0.33713157,5.11687899,0.54991934,0.00000000,0.38403964,0.00000000
-4.60730365,5.72945020,0.32855644,5.16808987,0.54860116,0.00000000,0.38530832,0.00000000
-4.60130065,5.77255594,0.32025686,5.21614871,0.54673219,0.00000000,0.38668593,0.00000000
-4.59529765,5.81159960,0.31224819,5.25985438,0.54424661,0.00000000,0.38800875,0.00000000
-4.58929465,5.84517169,0.30454172,5.29792312,0.54106897,0.00000000,0.38911597,0.00000000
-4.58329165,5.87180092,0.29714263,5.32901630,0.53711557,0.00000000,0.38985322,0.00000000
-4.57728864,5.88999174,0.29004853,5.35177550,0.53229682,0.00000000,0.39007609,0.00000000
-4.57128564,5.89826897,0.28324867,5.36486376,0.52652051,0.00000000,0.38965390,0.00000000
-4.56528264,5.89522782,0.27672394,5.36701173,0.51969576,0.00000000,0.38847317,0.00000000
-4.55927964,5.87958730,0.27044752,5.35706666,0.51173753,0.00000000,0.38644103,0.00000000
-4.55327664,5.85024467,0.26438617,5.33404215,0.50257136,0.00000000,0.38348823,0.00000000
-4.54727364,5.80632828,0.25850196,5.29716637,0.49213815,0.00000000,0.37957171,0.00000000
-4.54127064,5.74724628,0.25275449,5.24592631,0.48039852,0.00000000,0.37467645,0.00000000
-4.53526763,5.67272852,0.24710315,5.18010580,0.46733668,0.00000000,0.36881672,0.00000000
-4.52926463,5.58285944,0.24150963,5.09981519,0.45296348,0.00000000,0.36203645,0.00000000
-4.52326163,5.47809994,0.23594020,5.00551096,0.43731837,0.00000000,0.35440873,0.00000000
-4.51725863,5.35929685,0.23036777,4.89800401,0.42047027,0.00000000,0.34603446,0.00000000
-4.51125563,5.22767912,0.22477366,4.77845579,0.40251716,0.00000000,0.33704014,0.00000000
-4.50525263,5.08484048,0.21914888,4.64836208,0.38358447,0.00000000,0.32757480,0.00000000
-4.49924962,4.93270890,0.21349485,4.50952479,0.36382229,0.00000000,0.31780625,0.00000000
-4.49324662,4.77350393,0.20782370,4.36401260,0.34340150,0.00000000,0.30791677,0.00000000
-4.48724362,4.60968340,0.20215794,4.21411189,0.32250920,0.00000000,0.29809835,0.00000000
-4.48124062,4.44388146,0.19652971,4.06226972,0.30134334,0.00000000,0.28854758,0.00000000
-4.47523762,4.27884030,0.19097956,3.91103096,0.28010712,0.00000000,0.27946059,0.00000000
-4.46923462,4.11733815,0.18555494,3.76297190,0.25900331,0.00000000,0.27102796,0.00000000
-4.46323162,3.96211615,0.18030844,3.62063268,0.23822864,0.00000000,0.26342999,0.00000000
-4.45722861,3.81580680,0.17529592,3.48645108,0.21796877,0.00000000,0.25683232,0.00000000
-4.45122561,3.68086644,0.17057464,3.36269972,0.19839371,0.00000000,0.25138223,0.00000000
-4.44522261,3.55951402,0.16620156,3.25142892,0.17965417,0.00000000,0.24720558,0.00000000
-4.43921961,3.45367816,0.16223174,3.15441686,0.16187876,0.00000000,0.24440453,0.00000000
-4.43321661,3.36495398,0.15871715,3.07312863,0.14517211,0.00000000,0.24305624,0.00000000
-4.42721361,3.29457094,0.15570581,3.00868514,0.12961405,0.00000000,0.24321229,0.00000000
-4.42121061,3.24337229,0.15324124,2.96184261,0.11525961,0.00000000,0.24489912,0.00000000
-4.41520760,3.21180643,0.15136246,2.93298301,0.10213998,0.00000000,0.24811923,0.00000000
-4.40920460,3.19992992,0.15010421,2.92211521,0.09026405,0.00000000,0.25285318,0.00000000
-4.40320160,3.20742166,0.14949763,2.92888660,0.07962061,0.00000000,0.25906216,0.00000000
-4.39719860,3.23360706,0.14957104,2.95260414,0.07018099,0.00000000,0.26669116,0.00000000
-4.39119560,3.27749090,0.15035102,2.99226392,0.06190189,0.00000000,0.27567235,0.00000000
-4.38519260,3.33779741,0.15186338,3.04658784,0.05472835,0.00000000,0.28592870,0.00000000
-4.37918959,3.41301551,0.15413416,3.11406573,0.04859666,0.00000000,0.29737748,0.00000000
-4.37318659,3.50144737,0.15719026,3.19300143,0.04343711,0.00000000,0.30993350,0.00000000
-4.36718359,3.60125824,0.16105984,3.28156078,0.03917651,0.00000000,0.32351193,0.00000000
-4.36118059,3.71052559,0.16577222,3.37782001,0.03574033,0.00000000,0.33803042,0.00000000
-4.35517759,3.82728560,0.17135723,3.47981269,0.03305447,0.00000000,0.35341052,0.00000000
-4.34917459,3.94957553,0.17784396,3.58557368,0.03104661,0.00000000,0.36957817,0.00000000
-4.34317159,4.07547046,0.18525900,3.69317883,0.02964725,0.00000000,0.38646324,0.00000000
-4.33716858,4.20311365,0.19362401,3.80077940,0.02879024,0.00000000,0.40399825,0.00000000
-4.33116558,4.33073982,0.20295292,3.90663045,0.02841309,0.00000000,0.42211613,0.00000000
-4.32516258,4.45669149,0.21324873,4.00911296,0.02845699,0.00000000,0.44074733,0.00000000
-4.31915958,4.57942857,0.22450019,4.10674968,0.02886659,0.00000000,0.45981642,0.00000000
-4.31315658,4.69753233,0.23667847,4.19821527,0.02958965,0.00000000,0.47923844,0.00000000
-4.30715358,4.80970474,0.24973418,4.28234130,0.03057662,0.00000000,0.49891529,0.00000000
