energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.66383192,1.28340560,0.55391793,0.32272436,0.02690843,0.17233713,0.14227234,0.30363286
-5.65782891,1.30228627,0.57660514,0.32149022,0.02638210,0.18211825,0.14329903,0.30890730
-5.65182591,1.32432234,0.60118858,0.32092924,0.02597781,0.19334828,0.14446943,0.31395536
-5.64582291,1.34955791,0.62782516,0.32107024,0.02571887,0.20602208,0.14573036,0.31882056
-5.63981991,1.37799965,0.65665470,0.32193511,0.02562830,0.22011335,0.14702282,0.32355244
-5.63381691,1.40962118,0.68779152,0.32354031,0.02572845,0.23557509,0.14828438,0.32820390
-5.62781391,1.44436690,0.72131571,0.32589833,0.02604066,0.25234030,0.14945183,0.33282820
-5.62181091,1.48215535,0.75726402,0.32901866,0.02658493,0.27032287,0.15046360,0.33747563
-5.61580790,1.52288213,0.79562135,0.33290858,0.02737956,0.28941876,0.15126225,0.34219022
-5.60980490,1.56642242,0.83631304,0.33757367,0.02844096,0.30950731,0.15179669,0.34700647
-5.60380190,1.61263339,0.87919873,0.34301805,0.02978339,0.33045284,0.15202421,0.35194654
-5.59779890,1.66135652,0.92406823,0.34924456,0.03141898,0.35210648,0.15191214,0.35701791
-5.59179590,1.71242020,0.97063996,0.35625480,0.03335772,0.37430825,0.15143923,0.36221180
-5.58579290,1.76564253,1.01856226,0.36404918,0.03560767,0.39688938,0.15059663,0.36750247
-5.57978989,1.82083461,1.06741795,0.37262700,0.03817528,0.41967490,0.14938842,0.37284747
-5.57378689,1.87780415,1.11673203,0.38198660,0.04106584,0.44248646,0.14783182,0.37818885
-5.56778389,1.93635947,1.16598273,0.39212555,0.04428398,0.46514536,0.14595687,0.38345539
-5.56178089,1.99631356,1.21461529,0.40304090,0.04783433,0.48747564,0.14380584,0.38856574
-5.55577789,2.05748805,1.26205827,0.41472941,0.05172205,0.50930728,0.14143219,0.39343229
-5.54977489,2.11971667,1.30774162,0.42718775,0.05595349,0.53047934,0.13889919,0.39796558
-5.54377189,2.18284782,1.35111568,0.44041241,0.06053660,0.55084290,0.13627832,0.40207912
-5.53776888,2.24674590,1.39167023,0.45439951,0.06548124,0.57026366,0.13364732,0.40569418
-5.53176588,2.31129092,1.42895260,0.46914409,0.07079927,0.58862419,0.13108811,0.40874444
-5.52576288,2.37637604,1.46258382,0.48463906,0.07650430,0.60582550,0.12868451,0.41117998
-5.51975988,2.44190296,1.49227186,0.50087362,0.08261119,0.62178800,0.12651990,0.41297062
-5.51375688,2.50777480,1.51782116,0.51783115,0.08913509,0.63645169,0.12467480,0.41410812
-5.50775388,2.57388673,1.53913773,0.53548654,0.09609018,0.64977552,0.12322446,0.41460721
-5.50175088,2.64011459,1.55622954,0.55380316,0.10348809,0.66173594,0.12223651,0.41450526
-5.49574787,2.70630176,1.56920180,0.57272938,0.11133592,0.67232474,0.12176871,0.41386055
-5.48974487,2.77224520,1.57824758,0.59219503,0.11963409,0.68154620,0.12186686,0.41274922
-5.48374187,2.83768126,1.58363385,0.61210782,0.12837410,0.68941372,0.12256295,0.41126102
-5.47773887,2.90227227,1.58568401,0.63235003,0.13753619,0.69594616,0.12387360,0.40949405
-5.47173587,2.96559503,1.58475759,0.65277582,0.14708717,0.70116406,0.12579875,0.40754877
-5.46573287,3.02713215,1.58122837,0.67320926,0.15697853,0.70508607,0.12832087,0.40552168
-5.45972986,3.08626727,1.57546230,0.69344354,0.16714499,0.70772564,0.13140454,0.40349900
-5.45372686,3.14228515,1.56779634,0.71324144,0.17750359,0.70908851,0.13499651,0.40155077
-5.44772386,3.19437719,1.55851971,0.73233731,0.18795349,0.70917082,0.13902634,0.39972572
-5.44172086,3.24165290,1.54785860,0.75044065,0.19837656,0.70795841,0.14340758,0.39804733
-5.43571786,3.28315746,1.53596529,0.76724138,0.20863887,0.70542700,0.14803945,0.39651130
-5.42971486,3.31789508,1.52291251,0.78241669,0.21859303,0.70154364,0.15280916,0.39508466
-5.42371186,3.34485772,1.50869332,0.79563928,0.22808135,0.69626915,0.15759462,0.39370670
-5.41770885,3.36305814,1.49322659,0.80658693,0.23693983,0.68956162,0.16226765,0.39229161
-5.41170585,3.37156613,1.47636784,0.81495274,0.24500278,0.68138063,0.16669754,0.39073282
-5.40570285,3.36954642,1.45792477,0.82045604,0.25210792,0.67169217,0.17075478,0.38890883
-5.39969985,3.35629655,1.43767658,0.82285316,0.25810169,0.66047381,0.17431498,0.38669024
-5.39369685,3.33128303,1.41539597,0.82194777,0.26284471,0.64771999,0.17726269,0.38394750
-5.38769385,3.29417386,1.39087245,0.81760020,0.26621688,0.63344693,0.17949507,0.38055916
-5.38169085,3.24486591,1.36393564,0.80973540,0.26812212,0.61769717,0.18092524,0.37641998
-5.37568784,3.18350548,1.33447715,0.79834890,0.26849237,0.60054309,0.18148513,0.37144857
-5.36968484,3.11050096,1.30246967,0.78351065,0.26729069,0.58208950,0.18112781,0.36559400
-5.36368184,3.02652664,1.26798228,0.76536635,0.26451326,0.56247499,0.17982905,0.35884125
-5.35767884,2.93251721,1.23119085,0.74413618,0.26019026,0.54187180,0.17758826,0.35121483
-5.35167584,2.82965284,1.19238307,0.72011090,0.25438550,0.52048441,0.17442855,0.34278074
-5.34567284,2.71933538,1.15195767,0.69364542,0.24719475,0.49854666,0.17039605,0.33364636
-5.33966983,2.60315628,1.11041773,0.66515005,0.23874305,0.47631745,0.16555856,0.32395843
-5.33366683,2.48285747,1.06835850,0.63507982,0.22918086,0.45407541,0.16000344,0.31389916
-5.32766383,2.36028668,1.02645017,0.60392212,0.21867949,0.43211241,0.15383503,0.30368059
-5.32166083,2.23734895,0.98541639,0.57218338,0.20742581,0.41072633,0.14717160,0.29353765
-5.31565783,2.11595609,0.94600964,0.54037511,0.19561657,0.39021339,0.14014203,0.28372004
-5.30965483,1.99797612,0.90898447,0.50899991,0.18345266,0.37086016,0.13288233,0.27448348
-5.30365183,1.88518448,0.87506991,0.47853804,0.17113339,0.35293571,0.12553220,0.26608070
-5.29764882,1.77921904,0.84494230,0.44943495,0.15885117,0.33668412,0.11823166,0.25875253
-5.29164582,1.68154014,0.81919973,0.42209026,0.14678674,0.32231762,0.11111806,0.25271959
-5.28564282,1.59339745,0.79833916,0.39684861,0.13510507,0.31001069,0.10432335,0.24817489
-5.27963982,1.51580433,0.78273742,0.37399254,0.12395218,0.29989523,0.09797181,0.24527767
-5.27363682,1.44952066,0.77263660,0.35373767,0.11345281,0.29205709,0.09217829,0.24414879
-5.26763382,1.39504441,0.76813470,0.33623031,0.10370903,0.28653395,0.08704687,0.24486770
-5.26163082,1.35261185,0.76918175,0.32154731,0.09479984,0.28331483,0.08267005,0.24747133
-5.25562781,1.32220628,0.77558166,0.30969831,0.08678153,0.28234096,0.07912829,0.25195465
-5.24962481,1.30357431,0.78699954,0.30062992,0.07968890,0.28350821,0.07648990,0.25827297
-5.24362181,1.29624886,0.80297430,0.29423176,0.07353700,0.28667088,0.07481125,0.26634585
-5.23761881,1.29957756,0.82293587,0.29034394,0.06832339,0.29164662,0.07413703,0.27606220
-5.23161581,1.31275520,0.84622617,0.28876565,0.06403078,0.29822236,0.07450067,0.28728643
-5.22561281,1.33485847,0.87212312,0.28926439,0.06062974,0.30616102,0.07592461,0.29986526
-5.21960980,1.36488150,0.89986630,0.29158552,0.05808143,0.31520862,0.07842061,0.31363469
-5.21360680,1.40177053,0.92868338,0.29546169,0.05634026,0.32510151,0.08198966,0.32842686
-5.20760380,1.44445616,0.95781590,0.30062164,0.05535620,0.33557355,0.08662184,0.34407624
-5.20160080,1.49188177,0.98654345,0.30679833,0.05507682,0.34636279,0.09229587,0.36042501
-5.19559780,1.54302711,1.01420493,0.31373575,0.05544885,0.35721746,0.09897840,0.37732701
-5.18959480,1.59692610,1.04021623,0.32119444,0.05641932,0.36790112,0.10662314,0.39465029
-5.18359180,1.65267849,1.06408342,0.32895557,0.05793621,0.37819670,0.11516996,0.41227800
-5.17758879,1.70945521,1.08541104,0.33682331,0.05994866,0.38790938,0.12454385,0.43010750
-5.17158579,1.76649775,1.10390530,0.34462585,0.06240679,0.39686837,0.13465411,0.44804798
-5.16558279,1.82311226,1.11937222,0.35221485,0.06526117,0.40492749,0.14539370,0.46601659
-5.15957979,1.87865940,1.13171108,0.35946376,0.06846209,0.41196477,0.15663903,0.48393347
-5.15357679,1.93254124,1.14090392,0.36626516,0.07195863,0.41788117,0.16825021,0.50171609
-5.14757379,1.98418667,1.14700176,0.37252742,0.07569777,0.42259875,0.18007190,0.51927332
-5.14157079,2.03303695,1.15010873,0.37817097,0.07962358,0.42605834,0.19193489,0.53649983
-5.13556778,2.07853300,1.15036525,0.38312470,0.08367651,0.42821715,0.20365837,0.55327115
-5.12956478,2.12010582,1.14793125,0.38732254,0.08779309,0.42904646,0.21505295,0.56944016
-5.12356178,2.15717129,1.14297088,0.39070078,0.09190589,0.42852963,0.22592435,0.58483512
-5.11755878,2.18913026,1.13563944,0.39319615,0.09594390,0.42666059,0.23607774,0.59925987
-5.11155578,2.21537447,1.12607355,0.39474496,0.09983337,0.42344301,0.24532251,0.61249610
-5.10555278,2.23529829,1.11438507,0.39528331,0.10349899,0.41889010,0.25347735,0.62430799
-5.09954977,2.24831600,1.10065924,0.39474843,0.10686555,0.41302511,0.26037543,0.63444904
-5.09354677,2.25388371,1.08495689,0.39308097,0.10985983,0.40588246,0.26586941,0.64267072
-5.08754377,2.25152498,1.06732070,0.39022821,0.11241276,0.39750934,0.26983619,0.64873276
-5.08154077,2.24085832,1.04778487,0.38614780,0.11446172,0.38796775,0.27218093,0.65241448
-5.07553777,2.22162529,1.02638755,0.38081197,0.11595280,0.37733656,0.27284046,0.65352646
-5.06953477,2.19371720,1.00318516,0.37421166,0.11684300,0.36571367,0.27178556,0.65192215
-5.06353177,2.15719878,0.97826753,0.36636051,0.11710214,0.35321784,0.26902231,0.64750855
-5.05752876,2.11232736,0.95177293,0.35729824,0.11671446,0.33999009,0.26459213,0.64025546
-5.05152576,2.05956606,0.92390187,0.34709323,0.11567980,0.32619460,0.25857080,0.63020278
-5.04552276,1.99959005,0.89492881,0.33584412,0.11401422,0.31201882,0.25106621,0.61746529
-5.03951976,1.93328536,0.86521092,0.32368027,0.11175007,0.29767277,0.24221512,0.60223478
-5.03351676,1.86173978,0.83519329,0.31076095,0.10893556,0.28338756,0.23217902,0.58477914
-5.02751376,1.78622613,0.80541010,0.29727329,0.10563364,0.26941302,0.22113925,0.56543859
-5.02151076,1.70817835,0.77648140,0.28342908,0.10192051,0.25601449,0.20929162,0.54461904
-5.01550775,1.62916114,0.74910560,0.26946045,0.09788351,0.24346882,0.19684075,0.52278285
-5.00950475,1.55083433,0.72404760,0.25561463,0.09361878,0.23205974,0.18399433,0.50043730
-5.00350175,1.47491300,0.70212292,0.24214802,0.08922849,0.22207244,0.17095764,0.47812132
-4.99749875,1.40312470,0.68417819,0.22931970,0.08481798,0.21378780,0.15792829,0.45639085
-4.99149575,1.33716512,0.67106845,0.21738464,0.08049278,0.20747602,0.14509169,0.43580330
-4.98549275,1.27865344,0.66363203,0.20658688,0.07635564,0.20339003,0.13261706,0.41690180
-4.97948974,1.22908854,0.66266351,0.19715277,0.07250372,0.20175857,0.12065424,0.40019957
-4.97348674,1.18980728,0.66888562,0.18928455,0.06902590,0.20277928,0.10933137,0.38616496
-4.96748374,1.16194571,0.68292082,0.18315447,0.06600043,0.20661172,0.09875338,0.37520749
-4.96148074,1.14640424,0.70526353,0.17889947,0.06349283,0.21337067,0.08900124,0.36766538
-4.95547774,1.14381759,0.73625373,0.17661669,0.06155428,0.22311975,0.08013202,0.36379479
-4.94947474,1.15453014,0.77605306,0.17635980,0.06022024,0.23586569,0.07217960,0.36376103
-4.94347174,1.17857758,0.82462426,0.17813641,0.05950968,0.25155344,0.06515593,0.36763211
-4.93746873,1.21567537,0.88171496,0.18190643,0.05942457,0.27006235,0.05905275,0.37537459
-4.93146573,1.26521457,0.94684677,0.18758165,0.05994998,0.29120377,0.05384370,0.38685212
-4.92546273,1.32626570,1.01931046,0.19502651,0.06105445,0.31472023,0.04948664,0.40182656
-4.91945973,1.39759091,1.09816806,0.20406004,0.06269089,0.34028663,0.04592611,0.41996189
-4.91345673,1.47766473,1.18226237,0.21445916,0.06479788,0.36751337,0.04309587,0.44083089
-4.90745373,1.56470348,1.27023427,0.22596310,0.06730125,0.39595186,0.04092147,0.46392443
-4.90145073,1.65670305,1.36054778,0.23827913,0.07011620,0.42510219,0.03932263,0.48866335
-4.89544772,1.75148460,1.45152268,0.25108932,0.07314947,0.45442312,0.03821565,0.51441272
-4.88944472,1.84674720,1.54137402,0.26405827,0.07630204,0.48334413,0.03751556,0.54049806
-4.88344172,1.94012624,1.62825743,0.27684167,0.07947175,0.51127927,0.03713815,0.56622316
-4.87743872,2.02925600,1.71031894,0.28909538,0.08255630,0.53764233,0.03700174,0.59088908
-4.87143572,2.11183443,1.78574761,0.30048480,0.08545603,0.56186308,0.03702887,0.61381364
-4.86543272,2.18568793,1.85282899,0.31069416,0.08807689,0.58340362,0.03714757,0.63435076
-4.85942971,2.24883390,1.90999737,0.31943555,0.09033308,0.60177456,0.03729262,0.65190901
-4.85342671,2.29953853,1.95588454,0.32645715,0.09214959,0.61655008,0.03740641,0.66596873
-4.84742371,2.33636757,1.98936315,0.33155051,0.09346431,0.62738134,0.03743968,0.67609687
-4.84142071,2.35822800,2.00958257,0.33455642,0.09422985,0.63400771,0.03735189,0.68195911
-4.83541771,2.36439870,2.01599570,0.33536937,0.09441479,0.63626509,0.03711154,0.68332877
-4.82941471,2.35454887,2.00837549,0.33394006,0.09400451,0.63409106,0.03669605,0.68009198
-4.82341171,2.32874345,1.98682044,0.33027623,0.09300146,0.62752670,0.03609158,0.67224911
-4.81740870,2.28743515,1.95174874,0.32444144,0.09142481,0.61671474,0.03529252,0.65991224
-4.81140570,2.23144369,1.90388148,0.31655220,0.08930968,0.60189435,0.03430089,0.64329895
-4.80540270,2.16192313,1.84421572,0.30677320,0.08670583,0.58339271,0.03312553,0.62272265
-4.79939970,2.08031886,1.77398864,0.29531126,0.08367592,0.56161377,0.03178111,0.59857994
-4.79339670,1.98831624,1.69463456,0.28240796,0.08029342,0.53702473,0.03028715,0.57133565
-4.78739370,1.88778314,1.60773681,0.26833146,0.07664025,0.51014084,0.02866687,0.54150615
-4.78139070,1.78070893,1.51497652,0.25336777,0.07280425,0.48150919,0.02694612,0.50964178
-4.77538769,1.66914247,1.41808059,0.23781185,0.06887655,0.45169213,0.02515226,0.47630903
-4.76938469,1.55513146,1.31877101,0.22195895,0.06494894,0.42125110,0.02331309,0.44207335
-4.76338169,1.44066550,1.21871735,0.20609633,0.06111138,0.39073124,0.02145594,0.40748308
-4.75737869,1.32762470,1.11949416,0.19049586,0.05744961,0.36064762,0.01960683,0.37305519
-4.75137569,1.21773536,1.02254456,0.17540752,0.05404299,0.33147315,0.01778972,0.33926319
-4.74537269,1.11253379,0.92915092,0.16105403,0.05096267,0.30362876,0.01602600,0.30652760
-4.73936968,1.01333890,0.84041315,0.14762673,0.04826995,0.27747581,0.01433408,0.27520898
-4.73336668,0.92123373,0.75723472,0.13528268,0.04601505,0.25331092,0.01272913,0.24560367
-4.72736368,0.83705556,0.68031613,0.12414297,0.04423613,0.23136310,0.01122299,0.21794219
-4.72136068,0.76139420,0.61015531,0.11429222,0.04295868,0.21179301,0.00982418,0.19238987
-4.71535768,0.69459756,0.54705413,0.10577904,0.04219517,0.19469426,0.00853808,0.16904960
-4.70935468,0.63678340,0.49113015,0.09861747,0.04194503,0.18009632,0.00736715,0.14796633
-4.70335168,0.58785627,0.44233238,0.09278917,0.04219489,0.16796895,0.00631120,0.12913279
-4.69734867,0.54752840,0.40046028,0.08824621,0.04291911,0.15822766,0.00536781,0.11249628
-4.69134567,0.51534355,0.36518464,0.08491435,0.04408053,0.15074006,0.00453267,0.09796583
-4.68534267,0.49070274,0.33606964,0.08269671,0.04563147,0.14533283,0.00380000,0.08541974
-4.67933967,0.47289086,0.31259516,0.08147758,0.04751498,0.14179898,0.00316289,0.07471288
-4.67333667,0.46110369,0.29417864,0.08112646,0.04966624,0.13990532,0.00261369,0.06568370
-4.66733367,0.45447437,0.28019595,0.08150206,0.05201418,0.13939988,0.00214435,0.05816065
-4.66133067,0.45209896,0.27000089,0.08245634,0.05448326,0.14001920,0.00174666,0.05196799
-4.65532766,0.45306077,0.26294290,0.08383842,0.05699536,0.14149532,0.00141251,0.04693076
-4.64932466,0.45645293,0.25838300,0.08549827,0.05947177,0.14356247,0.00113408,0.04287897
-4.64332166,0.46139905,0.25570760,0.08729034,0.06183517,0.14596319,0.00090400,0.03965098
-4.63731866,0.46707183,0.25434035,0.08907673,0.06401171,0.14845396,0.00071542,0.03709617
-4.63131566,0.47270919,0.25375184,0.09073020,0.06593284,0.15081027,0.00056211,0.03507682
-4.62531266,0.47762800,0.25346738,0.09213670,0.06753720,0.15283084,0.00043849,0.03346937
-4.61930965,0.48123506,0.25307271,0.09319753,0.06877212,0.15434124,0.00033959,0.03216518
-4.61330665,0.48303532,0.25221784,0.09383098,0.06959499,0.15519651,0.00026112,0.03107069
-4.60730365,0.48263715,0.25061900,0.09397350,0.06997427,0.15528309,0.00019933,0.03010722
-4.60130065,0.47975479,0.24805890,0.09358036,0.06989017,0.15451964,0.00015107,0.02921050
-4.59529765,0.47420776,0.24438526,0.09262565,0.06933487,0.15285712,0.00011368,0.02832979
-4.58929465,0.46591749,0.23950791,0.09110189,0.06831248,0.15027785,0.00008492,0.02742691
-4.58329165,0.45490140,0.23339444,0.08901900,0.06683851,0.14679379,0.00006299,0.02647504
-4.57728864,0.44126448,0.22606476,0.08640287,0.06493901,0.14244401,0.00004638,0.02545744
-4.57128564,0.42518893,0.21758462,0.08329353,0.06264939,0.13729150,0.00003391,0.02436611
-4.56528264,0.40692215,0.20805849,0.07974290,0.06001300,0.13141946,0.00002461,0.02320039
-4.55927964,0.38676366,0.19762190,0.07581241,0.05707944,0.12492718,0.00001774,0.02196563
-4.55327664,0.36505133,0.18643356,0.07157044,0.05390280,0.11792576,0.00001269,0.02067186
-4.54727364,0.34214750,0.17466765,0.06708965,0.05053982,0.11053364,0.00000901,0.01933254
-4.54127064,0.31842560,0.16250627,0.06244449,0.04704808,0.10287242,0.00000636,0.01796339
-4.53526763,0.29425746,0.15013251,0.05770879,0.04348429,0.09506276,0.00000445,0.01658140
-4.52926463,0.27000210,0.13772426,0.05295358,0.03990273,0.08722083,0.00000310,0.01520390
-4.52326163,0.24599589,0.12544881,0.04824524,0.03635389,0.07945511,0.00000214,0.01384783
-4.51725863,0.22254475,0.11345858,0.04364398,0.03288335,0.07186388,0.00000147,0.01252912
-4.51125563,0.19991818,0.10188777,0.03920270,0.02953100,0.06453327,0.00000101,0.01126226
-4.50525263,0.17834536,0.09085020,0.03496623,0.02633041,0.05753595,0.00000069,0.01006001
-4.49924962,0.15801322,0.08043804,0.03097096,0.02330860,0.05093046,0.00000048,0.00893323
-4.49324662,0.13906635,0.07072166,0.02724481,0.02048600,0.04476110,0.00000035,0.00789087
-4.48724362,0.12160851,0.06175018,0.02380751,0.01787663,0.03905833,0.00000028,0.00694010
-4.48124062,0.10570559,0.05355289,0.02067117,0.01548854,0.03383966,0.00000025,0.00608645
-4.47523762,0.09138967,0.04614116,0.01784104,0.01332430,0.02911082,0.00000027,0.00533415
-4.46923462,0.07866382,0.03951077,0.01531641,0.01138173,0.02486724,0.00000033,0.00468642
-4.46323162,0.06750752,0.03364463,0.01309166,0.00965458,0.02109565,0.00000045,0.00414593
-4.45722861,0.05788227,0.02851556,0.01115728,0.00813333,0.01777585,0.00000064,0.00371513
-4.45122561,0.04973710,0.02408912,0.00950097,0.00680593,0.01488236,0.00000093,0.00339675
-4.44522261,0.04301396,0.02032638,0.00810858,0.00565854,0.01238616,0.00000135,0.00319417
-4.43921961,0.03765258,0.01718653,0.00696505,0.00467619,0.01025617,0.00000196,0.00311183
-4.43321661,0.03359472,0.01462925,0.00605519,0.00384341,0.00846071,0.00000284,0.00315560
-4.42721361,0.03078782,0.01261689,0.00536437,0.00314469,0.00696877,0.00000408,0.00333308
-4.42121061,0.02918779,0.01111628,0.00487902,0.00256493,0.00575101,0.00000582,0.00365388
-4.41520760,0.02876105,0.01010031,0.00458700,0.00208978,0.00478074,0.00000824,0.00412980
-4.40920460,0.02948575,0.00954926,0.00447785,0.00170587,0.00403459,0.00001160,0.00477495
-4.40320160,0.03135224,0.00945179,0.00454285,0.00140098,0.00349309,0.00001620,0.00560584
-4.39719860,0.03436275,0.00980575,0.00477502,0.00116412,0.00314115,0.00002248,0.00664129
-4.39119560,0.03853047,0.01061874,0.00516899,0.00098561,0.00296827,0.00003098,0.00790233
-4.38519260,0.04387800,0.01190850,0.00572071,0.00085704,0.00296885,0.00004239,0.00941198
-4.37918959,0.05043534,0.01370303,0.00642726,0.00077123,0.00314221,0.00005759,0.01119494
-4.37318659,0.05823752,0.01604062,0.00728646,0.00072217,0.00349266,0.00007770,0.01327717
-4.36718359,0.06732191,0.01896962,0.00829652,0.00070495,0.00402943,0.00010410,0.01568542
-4.36118059,0.07772547,0.02254813,0.00945576,0.00071571,0.00476652,0.00013850,0.01844659
-4.35517759,0.08948195,0.02684337,0.01076226,0.00075150,0.00572251,0.00018300,0.02158709
-4.34917459,0.10261921,0.03193096,0.01221369,0.00081029,0.00692027,0.00024012,0.02513211
-4.34317159,0.11715683,0.03789391,0.01380708,0.00089090,0.00838654,0.00031291,0.02910475
-4.33716858,0.13310404,0.04482137,0.01553885,0.00099302,0.01015144,0.00040495,0.03352525
-4.33116558,0.15045808,0.05280718,0.01740482,0.00111717,0.01224790,0.00052048,0.03841001
-4.32516258,0.16920320,0.06194807,0.01940042,0.00126479,0.01471084,0.00066439,0.04377082
-4.31915958,0.18931015,0.07234162,0.02152101,0.00143831,0.01757641,0.00084233,0.04961391
-4.31315658,0.21073631,0.08408398,0.02376229,0.00164122,0.02088094,0.00106067,0.05593916
-4.30715358,0.23342644,0.09726725,0.02612084,0.00187819,0.02465983,0.00132659,0.06273942
