energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.74787394,3.90180909,0.73254762,0.86948580,0.12025678,1.33665537,0.06011998,0.49294486
-5.74187094,3.80497835,0.71877899,0.84987524,0.11649091,1.30512752,0.06071665,0.47826789
-5.73586793,3.70491985,0.70453860,0.82922266,0.11258866,1.27173580,0.06123234,0.46414029
-5.72986493,3.60276329,0.69004232,0.80771276,0.10858566,1.23673141,0.06165417,0.45088770
-5.72386193,3.49946325,0.67548561,0.78549458,0.10451151,1.20031054,0.06196740,0.43880940
-5.71785893,3.39581655,0.66104760,0.76268647,0.10039037,1.16262305,0.06215619,0.42817698
-5.71185593,3.29248830,0.64689619,0.73938288,0.09624170,1.12378407,0.06220456,0.41923414
-5.70585293,3.19004390,0.63319361,0.71566229,0.09208136,1.08388752,0.06209733,0.41219717
-5.69984992,3.08898382,0.62010179,0.69159573,0.08792270,1.04302049,0.06182120,0.40725598
-5.69384692,2.98977830,0.60778705,0.66725511,0.08377774,1.00127736,0.06136568,0.40457505
-5.68784392,2.89289926,0.59642346,0.64272090,0.07965822,0.95877277,0.06072405,0.40429438
-5.68184092,2.79884724,0.58619458,0.61808848,0.07557655,0.91565248,0.05989418,0.40652991
-5.67583792,2.70817158,0.57729338,0.59347309,0.07154653,0.87210174,0.05887915,0.41137353
-5.66983492,2.62148301,0.56992012,0.56901290,0.06758382,0.82835054,0.05768781,0.41889241
-5.66383192,2.53945832,0.56427841,0.54487027,0.06370616,0.78467572,0.05633510,0.42912792
-5.65782891,2.46283731,0.56056960,0.52123134,0.05993332,0.74140010,0.05484216,0.44209410
-5.65182591,2.39241319,0.55898600,0.49830393,0.05628690,0.69888861,0.05323635,0.45777594
-5.64582291,2.32901748,0.55970320,0.47631428,0.05278975,0.65754223,0.05155101,0.47612778
-5.63981991,2.27350122,0.56287228,0.45550276,0.04946544,0.61778991,0.04982513,0.49707197
-5.63381691,2.22671413,0.56861236,0.43611899,0.04633747,0.58007937,0.04810283,0.52049826
-5.62781391,2.18948350,0.57700403,0.41841673,0.04342851,0.54486715,0.04643276,0.54626392
-5.62181091,2.16259415,0.58808428,0.40264879,0.04075959,0.51260863,0.04486740,0.57419501
-5.61580790,2.14677089,0.60184322,0.38906214,0.03834939,0.48374832,0.04346226,0.60408877
-5.60980490,2.14266411,0.61822298,0.37789356,0.03621352,0.45871096,0.04227501,0.63571723
-5.60380190,2.15083892,0.63711884,0.36936567,0.03436398,0.43789354,0.04136457,0.66883196
-5.59779890,2.17176786,0.65838264,0.36368354,0.03280869,0.42165841,0.04079012,0.70316976
-5.59179590,2.20582663,0.68182824,0.36103159,0.03155121,0.41032744,0.04061006,0.73845914
-5.58579290,2.25329197,0.70723870,0.36157091,0.03059051,0.40417708,0.04088095,0.77442713
-5.57978989,2.31434092,0.73437474,0.36543659,0.02992094,0.40343425,0.04165634,0.81080620
-5.57378689,2.38904996,0.76298390,0.37273513,0.02953231,0.40827264,0.04298559,0.84734073
-5.56778389,2.47739315,0.79280982,0.38354158,0.02941001,0.41880936,0.04491259,0.88379276
-5.56178089,2.57923825,0.82360090,0.39789650,0.02953534,0.43510160,0.04747450,0.91994655
-5.55577789,2.69433992,0.85511788,0.41580261,0.02988582,0.45714324,0.05070040,0.95561174
-5.54977489,2.82232985,0.88713975,0.43722114,0.03043564,0.48486127,0.05460995,0.99062480
-5.54377189,2.96270378,0.91946758,0.46206813,0.03115615,0.51811207,0.05921209,1.02484873
-5.53776888,3.11480593,0.95192603,0.49021077,0.03201639,0.55667772,0.06450378,1.05817101
-5.53176588,3.27781194,0.98436262,0.52146404,0.03298373,0.60026261,0.07046889,1.09049991
-5.52576288,3.45071166,1.01664463,0.55558805,0.03402443,0.64849069,0.07707722,1.12175950
-5.51975988,3.63229364,1.04865426,0.59228645,0.03510441,0.70090370,0.08428382,1.15188379
-5.51375688,3.82113332,1.08028228,0.63120615,0.03618985,0.75696104,0.09202858,1.18081030
-5.50775388,4.01558703,1.11142104,0.67193880,0.03724794,0.81604160,0.10023618,1.20847388
-5.50175088,4.21379374,1.14195737,0.71402431,0.03824758,0.87744801,0.10881651,1.23480113
-5.49574787,4.41368649,1.17176629,0.75695656,0.03916006,0.94041381,0.11766555,1.25970607
-5.48974487,4.61301462,1.20070611,0.80019148,0.03995969,1.00411355,0.12666672,1.28308763
-5.48374187,4.80937785,1.22861571,0.84315738,0.04062441,1.06767615,0.13569287,1.30482916
-5.47773887,5.00027197,1.25531438,0.88526745,0.04113629,1.13020113,0.14460862,1.32480045
-5.47173587,5.18314566,1.28060457,0.92593407,0.04148197,1.19077777,0.15327330,1.34286210
-5.46573287,5.35546692,1.30427760,0.96458452,0.04165296,1.24850628,0.16154421,1.35887243
-5.45972986,5.51479665,1.32612211,1.00067743,0.04164583,1.30252065,0.16928030,1.37269633
-5.45372686,5.65886662,1.34593480,1.03371947,0.04146225,1.35201204,0.17634590,1.38421586
-5.44772386,5.78565819,1.36353290,1.06328139,0.04110894,1.39625193,0.18261467,1.39334180
-5.44172086,5.89347795,1.37876733,1.08901270,0.04059741,1.43461379,0.18797337,1.40002550
-5.43571786,5.98102629,1.39153579,1.11065430,0.03994365,1.46659240,0.19232542,1.40427019
-5.42971486,6.04745499,1.40179459,1.12804840,0.03916765,1.49181970,0.19559412,1.40614091
-5.42371186,6.09241051,1.40956834,1.14114500,0.03829283,1.51007632,0.19772523,1.40577232
-5.41770885,6.11606000,1.41495666,1.15000481,0.03734540,1.52129814,0.19868902,1.40337372
-5.41170585,6.11909806,1.41813714,1.15479808,0.03635367,1.52557743,0.19848153,1.39923061
-5.40570285,6.10273346,1.41936417,1.15579952,0.03534734,1.52315838,0.19712497,1.39370272
-5.39969985,6.06865573,1.41896357,1.15337933,0.03435674,1.51442722,0.19466733,1.38721820
-5.39369685,6.01898295,1.41732311,1.14799087,0.03341214,1.49989722,0.19118118,1.38026416
-5.38769385,5.95619313,1.41487947,1.14015535,0.03254311,1.48018945,0.18676162,1.37337404
-5.38169085,5.88304237,1.41210242,1.13044438,0.03177790,1.45601010,0.18152363,1.36711228
-5.37568784,5.80247375,1.40947715,1.11946108,0.03114294,1.42812556,0.17559870,1.36205712
-5.36968484,5.71752145,1.40748594,1.10782077,0.03066237,1.39733633,0.16913119,1.35878249
-5.36368184,5.63121475,1.40659043,1.09613185,0.03035775,1.36445128,0.16227422,1.35783976
-5.35767884,5.54648639,1.40721556,1.08497803,0.03024779,1.33026317,0.15518557,1.35974050
-5.35167584,5.46608938,1.40973629,1.07490224,0.03034816,1.29552665,0.14802351,1.36494106
-5.34567284,5.39252574,1.41446796,1.06639311,0.03067143,1.26093966,0.14094278,1.37382954
-5.33966983,5.32798971,1.42166081,1.05987422,0.03122701,1.22712877,0.13409095,1.38671601
-5.33366683,5.27432691,1.43149901,1.05569633,0.03202118,1.19463885,0.12760508,1.40382597
-5.32766383,5.23300997,1.44410391,1.05413272,0.03305709,1.16392726,0.12160885,1.42529735
-5.32166083,5.20513005,1.45954130,1.05537735,0.03433483,1.13536214,0.11621025,1.45118083
-5.31565783,5.19140268,1.47783177,1.05954552,0.03585146,1.10922463,0.11149972,1.48144309
-5.30965483,5.19218566,1.49896317,1.06667666,0.03760100,1.08571417,0.10754889,1.51597243
-5.30365183,5.20750627,1.52290418,1.07673875,0.03957447,1.06495615,0.10440978,1.55458616
-5.29764882,5.23709458,1.54961748,1.08963377,0.04175983,1.04701115,0.10211445,1.59703897
-5.29164582,5.28041988,1.57907157,1.10520383,0.04414198,1.03188477,0.10067509,1.64303159
-5.28564282,5.33672731,1.61124988,1.12323740,0.04670266,1.01953740,0.10008449,1.69221906
-5.27963982,5.40507249,1.64615653,1.14347562,0.04942048,1.00989313,0.10031686,1.74421815
-5.27363682,5.48435221,1.68381780,1.16561814,0.05227090,1.00284745,0.10132884,1.79861352
-5.26763382,5.57333051,1.72427943,1.18932892,0.05522632,0.99827327,0.10306090,1.85496249
-5.26163082,5.67065968,1.76759936,1.21424158,0.05825623,0.99602534,0.10543890,1.91279843
-5.25562781,5.77489691,1.81383674,1.23996497,0.06132751,0.99594297,0.10837588,1.97163302
-5.24962481,5.88451762,1.86303764,1.26608884,0.06440484,0.99785154,0.11177411,2.03095775
-5.24362181,5.99792707,1.91521869,1.29219010,0.06745126,1.00156290,0.11552725,2.09024517
-5.23761881,6.11347207,1.97034971,1.31783990,0.07042892,1.00687548,0.11952280,2.14895042
-5.23161581,6.22945452,2.02833674,1.34261166,0.07329989,1.01357429,0.12364464,2.20651358
-5.22561281,6.34414853,2.08900677,1.36609023,0.07602721,1.02143150,0.12777574,2.26236340
-5.21960980,6.45582221,2.15209544,1.38788212,0.07857598,1.03020791,0.13180098,2.31592267
-5.21360680,6.56276487,2.21723871,1.40762665,0.08091448,1.03965562,0.13560992,2.36661557
-5.20760380,6.66331973,2.28396953,1.42500761,0.08301537,1.04952205,0.13909964,2.41387708
-5.20160080,6.75592152,2.35171984,1.43976525,0.08485680,1.05955525,0.14217735,2.45716410
-5.19559780,6.83913774,2.41982821,1.45170772,0.08642347,1.06951050,0.14476287,2.49596830
-5.18959480,6.91171190,2.48755299,1.46072167,0.08770745,1.07915762,0.14679073,2.52982994
-5.18359180,6.97260657,2.55409040,1.46678123,0.08870888,1.08828887,0.14821190,2.55835219
-5.17758879,7.02104380,2.61859685,1.46995473,0.08943636,1.09672675,0.14899506,2.58121527
-5.17158579,7.05654063,2.68021439,1.47040885,0.08990708,1.10433128,0.14912726,2.59818966
-5.16558279,7.07893716,2.73809803,1.46840955,0.09014668,1.11100608,0.14861404,2.60914767
-5.15957979,7.08841535,2.79144370,1.46431961,0.09018873,1.11670300,0.14747893,2.61407266
-5.15357679,7.08550672,2.83951529,1.45859267,0.09007395,1.12142471,0.14576231,2.61306548
-5.14757379,7.07108809,2.88166951,1.45176372,0.08984919,1.12522498,0.14351976,2.60634745
-5.14157079,7.04636455,2.91737743,1.44443634,0.08956614,1.12820658,0.14081978,2.59425984
-5.13556778,7.01284001,2.94624147,1.43726691,0.08927983,1.13051669,0.13774128,2.57725941
-5.12956478,6.97227574,2.96800725,1.43094632,0.08904704,1.13233998,0.13437050,2.55591018
-5.12356178,6.92663819,2.98256954,1.42617970,0.08892459,1.13388953,0.13079796,2.53087146
-5.11755878,6.87803779,2.98997230,1.42366484,0.08896760,1.13539609,0.12711518,2.50288248
-5.11155578,6.82866050,2.99040273,1.42406983,0.08922784,1.13709598,0.12341148,2.47274392
-5.10555278,6.78069479,2.98417973,1.42801078,0.08975206,1.13921829,0.11977100,2.44129693
-5.09954977,6.73625616,2.97173742,1.43603020,0.09058052,1.14197186,0.11626998,2.40940008
-5.09354677,6.69731215,2.95360454,1.44857668,0.09174561,1.14553273,0.11297435,2.37790518
-5.08754377,6.66561036,2.93038076,1.46598660,0.09327072,1.15003249,0.10993793,2.34763241
-5.08154077,6.64261208,2.90271122,1.48846848,0.09516929,1.15554825,0.10720098,2.31934580
-5.07553777,6.62943425,2.87126029,1.51609045,0.09744406,1.16209461,0.10478947,2.29372981
-5.06953477,6.62680191,2.83668607,1.54877151,0.10008665,1.16961807,0.10271474,2.27136793
-5.06353177,6.63501350,2.79961669,1.58627698,0.10307731,1.17799417,0.10097389,2.25272404
-5.05752876,6.65392060,2.76062950,1.62821847,0.10638502,1.18702770,0.09955057,2.23812764
-5.05152576,6.68292377,2.72023427,1.67405889,0.10996778,1.19645585,0.09841629,2.22776343
-5.04552276,6.72098528,2.67886093,1.72312244,0.11377331,1.20595448,0.09753214,2.22166606
-5.03951976,6.76665919,2.63685242,1.77460976,0.11773993,1.21514728,0.09685088,2.21972065
-5.03351676,6.81813850,2.59446305,1.82761812,0.12179779,1.22361743,0.09631918,2.22166917
-5.02751376,6.87331840,2.55186205,1.88116614,0.12587031,1.23092156,0.09588013,2.22712292
-5.02151076,6.92987406,2.50914227,1.93422275,0.12987598,1.23660531,0.09547571,2.23558094
-5.01550775,6.98535031,2.46633328,1.98573935,0.13373028,1.24022008,0.09504929,2.24645375
-5.00950475,7.03726031,2.42341828,2.03468434,0.13734783,1.24134012,0.09454792,2.25909166
-5.00350175,7.08318937,2.38035362,2.08007877,0.14064468,1.23957949,0.09392446,2.27281667
-4.99749875,7.12089964,2.33708999,2.12103172,0.14354061,1.23460795,0.09313940,2.28695642
-4.99149575,7.14843133,2.29359407,2.15677409,0.14596147,1.22616540,0.09216228,2.30087885
-4.98549275,7.16419557,2.24986933,2.18668910,0.14784134,1.21407396,0.09097273,2.31402568
-4.97948974,7.16705467,2.20597493,2.21033832,0.14912464,1.19824743,0.08956106,2.32594315
-4.97348674,7.15638548,2.16204161,2.22748170,0.14976778,1.17869763,0.08792834,2.33630814
-4.96748374,7.13212244,2.11828362,2.23809051,0.14974067,1.15553723,0.08608614,2.34494833
-4.96148074,7.09477766,2.07500607,2.24235257,0.14902760,1.12897923,0.08405571,2.35185489
-4.95547774,7.04543648,2.03260705,2.24066894,0.14762784,1.09933291,0.08186686,2.35718697
-4.94947474,6.98572799,1.99157456,2.23364234,0.14555563,1.06699644,0.07955649,2.36126728
-4.94347174,6.91777134,1.95247801,2.22205734,0.14283969,1.03244663,0.07716685,2.36456881
-4.93746873,6.84409985,1.91595471,2.20685312,0.13952227,0.99622603,0.07474367,2.36769305
-4.93146573,6.76756599,1.88269190,2.18909001,0.13565774,0.95892815,0.07233419,2.37134074
-4.92546273,6.69123150,1.85340491,2.16991104,0.13131074,0.92118114,0.06998517,2.37627625
-4.91945973,6.61824733,1.82881244,2.15050031,0.12655412,0.88363068,0.06774109,2.38328771
-4.91345673,6.55172908,1.80960992,2.13204002,0.12146664,0.84692271,0.06564244,2.39314449
-4.90745373,6.49463324,1.79644198,2.11566795,0.11613050,0.81168646,0.06372429,2.40655448
-4.90145073,6.44964006,1.78987515,2.10243728,0.11062895,0.77851839,0.06201524,2.42412328
-4.89544772,6.41904791,1.79037181,2.09328059,0.10504402,0.74796750,0.06053661,2.44631738
-4.88944472,6.40468382,1.79826642,2.08897917,0.09945437,0.72052230,0.05930205,2.47343330
-4.88344172,6.40783359,1.81374482,2.09013921,0.09393348,0.69659981,0.05831757,2.50557417
-4.87743872,6.42919407,1.83682750,2.09717520,0.08854818,0.67653669,0.05758181,2.54263494
-4.87143572,6.46884900,1.86735721,2.11030132,0.08335752,0.66058264,0.05708675,2.58429686
-4.86543272,6.52626846,1.90499169,2.12953043,0.07841207,0.64889619,0.05681856,2.63003146
-4.85942971,6.60033111,1.94920148,2.15468054,0.07375359,0.64154258,0.05675878,2.67911350
-4.85342671,6.68936717,1.99927319,2.18538775,0.06941502,0.63849403,0.05688552,2.73064231
-4.84742371,6.79121924,2.05431812,2.22112489,0.06542088,0.63963189,0.05717479,2.78357015
-4.84142071,6.90331766,2.11328607,2.26122435,0.06178782,0.64475081,0.05760178,2.83673605
-4.83541771,7.02276625,2.17498408,2.30490399,0.05852538,0.65356460,0.05814206,2.88890358
-4.82941471,7.14643460,2.23809977,2.35129464,0.05563688,0.66571367,0.05877264,2.93880040
-4.82341171,7.27105271,2.30122854,2.39946781,0.05312037,0.68077387,0.05947277,2.98515808
-4.81740870,7.39330428,2.36290430,2.44846263,0.05096945,0.69826644,0.06022460,3.02675029
-4.81140570,7.50991529,2.42163267,2.49731072,0.04917418,0.71766895,0.06101348,3.06242782
-4.80540270,7.61773509,2.47592604,2.54505840,0.04772168,0.73842702,0.06182803,3.09114935
-4.79939970,7.71380778,2.52433948,2.59078569,0.04659673,0.75996643,0.06265996,3.11200685
-4.79339670,7.79543246,2.56550650,2.63362165,0.04578214,0.78170556,0.06350364,3.12424515
-4.78739370,7.86021141,2.59817356,2.67275620,0.04525896,0.80306769,0.06435549,3.12727531
-4.78139070,7.90608599,2.62123243,2.70744844,0.04500659,0.82349307,0.06521317,3.12068189
-4.77538769,7.93136061,2.63374911,2.73703193,0.04500275,0.84245025,0.06607478,3.10422443
-4.76938469,7.93471528,2.63498848,2.76091724,0.04522336,0.85944661,0.06693795,3.07783365
-4.76338169,7.91520805,2.62443374,2.77859247,0.04564248,0.87403764,0.06779897,3.04160312
-4.75737869,7.87226840,2.60179980,2.78962231,0.04623211,0.88583483,0.06865206,2.99577712
-4.75137569,7.80568314,2.56704020,2.79364611,0.04696223,0.89451195,0.06948873,2.94073570
-4.74537269,7.71557616,2.52034713,2.79037559,0.04780075,0.89980961,0.07029737,2.87697763
-4.73936968,7.60238360,2.46214443,2.77959263,0.04871371,0.90153794,0.07106306,2.80510216
-4.73336668,7.46682572,2.39307396,2.76114750,0.04966560,0.89957749,0.07176754,2.72579040
-4.72736368,7.30987667,2.31397566,2.73495767,0.05061972,0.89387838,0.07238957,2.63978679
-4.72136068,7.13273342,2.22586212,2.70100743,0.05153885,0.88445771,0.07290535,2.54788130
-4.71535768,6.93678458,2.12988860,2.65934824,0.05238587,0.87139565,0.07328931,2.45089291
-4.70935468,6.72357994,2.02731980,2.61009973,0.05312467,0.85483020,0.07351495,2.34965435
-4.70335168,6.49480134,1.91949450,2.55345106,0.05372090,0.83495106,0.07355585,2.24499869
-4.69734867,6.25223521,1.80778959,2.48966243,0.05414298,0.81199278,0.07338682,2.13774762
-4.69134567,5.99774694,1.69358475,2.41906638,0.05436291,0.78622752,0.07298492,2.02870145
-4.68534267,5.73325739,1.57822914,2.34206850,0.05435710,0.75795770,0.07233062,1.91863102
-4.67933967,5.46072124,1.46301111,2.25914716,0.05410709,0.72750869,0.07140869,1.80827106
-4.67333667,5.18210731,1.34913209,2.17085206,0.05360011,0.69522189,0.07020907,1.69831521
-4.66733367,4.89938037,1.23768510,2.07780120,0.05282947,0.66144819,0.06872747,1.58941222
-4.66133067,4.61448462,1.12963866,1.98067620,0.05179475,0.62654208,0.06696582,1.48216340
-4.65532766,4.32932822,1.02582599,1.88021580,0.05050179,0.59085638,0.06493239,1.37712096
-4.64932466,4.04576907,0.92693967,1.77720767,0.04896248,0.55473767,0.06264176,1.27478719
-4.64332166,3.76560140,0.83353148,1.67247866,0.04719428,0.51852249,0.06011445,1.17561418
-4.63731866,3.49054357,0.74601675,1.56688367,0.04521968,0.48253417,0.05737640,1.08000423
-4.63131566,3.22222672,0.66468292,1.46129361,0.04306541,0.44708041,0.05445823,0.98831050
-4.62531266,2.96218489,0.58970131,1.35658293,0.04076156,0.41245153,0.05139431,0.90083813
-4.61930965,2.71184649,0.52114155,1.25361704,0.03834064,0.37891927,0.04822178,0.81784572
-4.61330665,2.47252783,0.45898767,1.15324037,0.03583657,0.34673628,0.04497948,0.73954714
-4.60730365,2.24542870,0.40315535,1.05626545,0.03328373,0.31613611,0.04170684,0.66611366
-4.60130065,2.03163057,0.35350935,0.96346355,0.03071600,0.28733378,0.03844284,0.59767656
-4.59529765,1.83209757,0.30988073,0.87555714,0.02816593,0.26052681,0.03522507,0.53433018
-4.58929465,1.64768039,0.27208305,0.79321472,0.02566402,0.23589666,0.03208883,0.47613533
-4.58329165,1.47912310,0.23992739,0.71704780,0.02323809,0.21361065,0.02906646,0.42312323
-4.57728864,1.32707270,0.21323556,0.64761041,0.02091291,0.19382400,0.02618682,0.37529984
-4.57128564,1.19209093,0.19185131,0.58540064,0.01870984,0.17668217,0.02347486,0.33265049
-4.56528264,1.07466784,0.17564933,0.53086419,0.01664682,0.16232319,0.02095149,0.29514473
-4.55927964,0.97523626,0.16454184,0.48439934,0.01473833,0.15087981,0.01863356,0.26274120
-4.55327664,0.89418614,0.15848260,0.44636282,0.01299560,0.14248148,0.01653395,0.23539235
-4.54727364,0.83187789,0.15746842,0.41707606,0.01142693,0.13725574,0.01466186,0.21304878
-4.54127064,0.78865343,0.16153789,0.39683103,0.01003804,0.13532904,0.01302318,0.19566289
-4.53526763,0.76484391,0.17076762,0.38589523,0.00883257,0.13682674,0.01162088,0.18319168
-4.52926463,0.76077321,0.18526581,0.38451500,0.00781255,0.14187215,0.01045554,0.17559835
-4.52326163,0.77675624,0.20516337,0.39291695,0.00697890,0.15058456,0.00952578,0.17285263
-4.51725863,0.81309165,0.23060279,0.41130680,0.00633197,0.16307616,0.00882879,0.17492955
-4.51125563,0.87004860,0.26172502,0.43986582,0.00587189,0.17944800,0.00836069,0.18180670
-4.50525263,0.94784765,0.29865464,0.47874451,0.00559905,0.19978485,0.00811698,0.19345981
-4.49924962,1.04663644,0.34148390,0.52805391,0.00551431,0.22414941,0.00809278,0.20985693
-4.49324662,1.16646090,0.39025608,0.58785475,0.00561923,0.25257582,0.00828307,0.23095119
-4.48724362,1.30723332,0.44494893,0.65814521,0.00591611,0.28506296,0.00868285,0.25667263
-4.48124062,1.46869886,0.50545879,0.73884770,0.00640799,0.32156788,0.00928713,0.28691929
-4.47523762,1.65040252,0.57158629,0.82979580,0.00709845,0.36199958,0.01009095,0.32154818
-4.46923462,1.85165843,0.64302434,0.93072199,0.00799137,0.40621372,0.01108927,0.36036656
-4.46323162,2.07152383,0.71934931,1.04124732,0.00909050,0.45400867,0.01227679,0.40312410
-4.45722861,2.30877975,0.80001598,1.16087390,0.01039899,0.50512304,0.01364775,0.44950655
-4.45122561,2.56192035,0.88435708,1.28898094,0.01191891,0.55923535,0.01519573,0.49913149
-4.44522261,2.82915273,0.97158767,1.42482516,0.01365056,0.61596578,0.01691338,0.55154653
-4.43921961,3.10840824,1.06081480,1.56754611,0.01559195,0.67488035,0.01879223,0.60623062
-4.43321661,3.39736626,1.15105243,1.71617650,0.01773816,0.73549747,0.02082246,0.66259846
-4.42721361,3.69349046,1.24124139,1.86965787,0.02008083,0.79729676,0.02299275,0.72000843
-4.42121061,3.99407705,1.33027387,2.02686106,0.02260769,0.85973006,0.02529021,0.77777388
-4.41520760,4.29631397,1.41702170,2.18661113,0.02530226,0.92223407,0.02770032,0.83517754
-4.40920460,4.59734889,1.50036753,2.34771582,0.02814362,0.98424443,0.03020701,0.89148871
-4.40320160,4.89436392,1.57923748,2.50899654,0.03110649,1.04521045,0.03279279,0.94598269
-4.39719860,5.18465384,1.65263412,2.66932059,0.03416135,1.10461008,0.03543898,0.99796156
-4.39119560,5.46570454,1.71966828,2.82763317,0.03727490,1.16196436,0.03812600,1.04677566
-4.38519260,5.73526824,1.77958816,2.98298770,0.04041064,1.21685072,0.04083375,1.09184461
-4.37918959,5.99143177,1.83180445,3.13457290,0.04352968,1.26891444,0.04354206,1.13267699
-4.37318659,6.23267446,1.87591013,3.28173513,0.04659171,1.31787784,0.04623116,1.16888774
-4.36718359,6.45791257,1.91169410,3.42399477,0.04955614,1.36354656,0.04888219,1.20021218
-4.36118059,6.66652767,1.93914758,3.56105547,0.05238325,1.40581266,0.05147766,1.22651613
-4.35517759,6.85837703,1.95846326,3.69280562,0.05503547,1.44465431,0.05400195,1.24780124
-4.34917459,7.03378496,1.97002674,3.81931140,0.05747858,1.48013207,0.05644173,1.26420534
-4.34317159,7.19351501,1.97440093,3.94080176,0.05968287,1.51238180,0.05878628,1.27599747
-4.33716858,7.33872370,1.97230374,4.05764545,0.06162411,1.54160458,0.06102773,1.28356777
-4.33116558,7.47089778,1.96458032,4.17032121,0.06328444,1.56805402,0.06316117,1.28741258
-4.32516258,7.59177748,1.95217091,4.27938230,0.06465285,1.59202164,0.06518469,1.28811519
-4.31915958,7.70326946,1.93607584,4.38541714,0.06572561,1.61382103,0.06709919,1.28632328
-4.31315658,7.80735345,1.91731930,4.48900806,0.06650617,1.63377146,0.06890815,1.28272375
-4.30715358,7.90598714,1.89691338,4.59069027,0.06700500,1.65218198,0.07061725,1.27801633
