energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.75387694,3.47956127,1.29007350,0.91864302,0.00294815,0.25767045,0.56189200,1.52776083,0.68126156,0.00000000
-5.74787394,3.51431305,1.28263212,0.92792868,0.00305105,0.26408745,0.56214633,1.54642673,0.67927073,0.00000000
-5.74187094,3.54156261,1.27182779,0.93495891,0.00315294,0.27006899,0.56152852,1.56221973,0.67516278,0.00000000
-5.73586793,3.56140145,1.25811066,0.93980222,0.00325266,0.27556447,0.56015894,1.57505297,0.66911060,0.00000000
-5.72986493,3.57401061,1.24194323,0.94255505,0.00334894,0.28052632,0.55816309,1.58488087,0.66131281,0.00000000
-5.72386193,3.57965139,1.22378353,0.94333714,0.00344040,0.28491111,0.55566696,1.59169984,0.65198745,0.00000000
-5.71785893,3.57865336,1.20406979,0.94228620,0.00352559,0.28868067,0.55279228,1.59554689,0.64136530,0.00000000
-5.71185593,3.57140005,1.18320710,0.93955213,0.00360300,0.29180305,0.54965211,1.59649640,0.62968292,0.00000000
-5.70585293,3.55831290,1.16155673,0.93529103,0.00367114,0.29425342,0.54634681,1.59465496,0.61717584,0.00000000
-5.69984992,3.53983403,1.13942828,0.92965902,0.00372855,0.29601473,0.54296055,1.59015462,0.60407202,0.00000000
-5.69384692,3.51640855,1.11707491,0.92280630,0.00377388,0.29707826,0.53955851,1.58314501,0.59058582,0.00000000
-5.68784392,3.48846720,1.09469168,0.91487160,0.00380592,0.29744379,0.53618484,1.57378460,0.57691274,0.00000000
-5.68184092,3.45641003,1.07241658,0.90597719,0.00382365,0.29711956,0.53286138,1.56223188,0.56322499,0.00000000
-5.67583792,3.42059201,1.05033423,0.89622469,0.00382627,0.29612198,0.52958723,1.54863670,0.54966814,0.00000000
-5.66983492,3.38131108,1.02848157,0.88569195,0.00381327,0.29447502,0.52633910,1.53313262,0.53635881,0.00000000
-5.66383192,3.33879963,1.00685515,0.87443103,0.00378440,0.29220934,0.52307252,1.51583057,0.52338356,0.00000000
-5.65782891,3.29321955,0.98541957,0.86246751,0.00373972,0.28936134,0.51972371,1.49681429,0.51079887,0.00000000
-5.65182591,3.24466157,0.96411645,0.84980111,0.00367961,0.28597188,0.51621218,1.47613799,0.49863239,0.00000000
-5.64582291,3.19314887,0.94287348,0.83640777,0.00360472,0.28208516,0.51244405,1.45382626,0.48688511,0.00000000
-5.63981991,3.13864500,0.92161322,0.82224298,0.00351603,0.27774737,0.50831576,1.42987645,0.47553464,0.00000000
-5.63381691,3.08106597,0.90026121,0.80724640,0.00341472,0.27300555,0.50371836,1.40426325,0.46453924,0.00000000
-5.62781391,3.02029583,0.87875321,0.79134756,0.00330226,0.26790656,0.49854205,1.37694545,0.45384261,0.00000000
-5.62181091,2.95620532,0.85704135,0.77447229,0.00318027,0.26249616,0.49268103,1.34787429,0.44337908,0.00000000
-5.61580790,2.88867247,0.83509906,0.75654978,0.00305058,0.25681838,0.48603827,1.31700308,0.43307921,0.00000000
-5.60980490,2.81760426,0.81292485,0.73751978,0.00291512,0.25091507,0.47853034,1.28429743,0.42287531,0.00000000
-5.60380190,2.74295818,0.79054481,0.71733971,0.00277595,0.24482571,0.47009176,1.24974550,0.41270690,0.00000000
-5.59779890,2.66476243,0.76801388,0.69599118,0.00263521,0.23858741,0.46067909,1.21336761,0.40252571,0.00000000
-5.59179590,2.58313372,0.74541610,0.67348570,0.00249509,0.23223509,0.45027418,1.17522469,0.39230006,0.00000000
-5.58579290,2.49829156,0.72286371,0.64986921,0.00235787,0.22580183,0.43888675,1.13542494,0.38201845,0.00000000
-5.57978989,2.41056808,0.70049533,0.62522515,0.00222589,0.21931924,0.42655589,1.09412828,0.37169212,0.00000000
-5.57378689,2.32041285,0.67847320,0.59967594,0.00210157,0.21281790,0.41335054,1.05154839,0.36135654,0.00000000
-5.56778389,2.22839209,0.65697967,0.57338265,0.00198740,0.20632782,0.39936881,1.00795195,0.35107168,0.00000000
-5.56178089,2.13518226,0.63621287,0.54654301,0.00188603,0.19987871,0.38473606,0.96365535,0.34092110,0.00000000
-5.55577789,2.04155822,0.61638179,0.51938762,0.00180023,0.19350030,0.36960193,0.91901865,0.33100982,0.00000000
-5.54977489,1.94837623,0.59770079,0.49217471,0.00173296,0.18722245,0.35413624,0.87443749,0.32146106,0.00000000
-5.54377189,1.85655265,0.58038366,0.46518352,0.00168741,0.18107512,0.33852399,0.83033284,0.31241208,0.00000000
-5.53776888,1.76703928,0.56463735,0.43870666,0.00166698,0.17508825,0.32295964,0.78713956,0.30400916,0.00000000
-5.53176588,1.68079619,0.55065555,0.41304182,0.00167535,0.16929149,0.30764091,0.74529387,0.29640200,0.00000000
-5.52576288,1.59876348,0.53861220,0.38848313,0.00171645,0.16371380,0.29276235,0.70522066,0.28973775,0.00000000
-5.51975988,1.52183297,0.52865520,0.36531247,0.00179446,0.15838297,0.27850889,0.66732092,0.28415494,0.00000000
-5.51375688,1.45082107,0.52090048,0.34379129,0.00191379,0.15332510,0.26504978,0.63195996,0.27977762,0.00000000
-5.50775388,1.38644386,0.51542660,0.32415301,0.00207903,0.14856395,0.25253301,0.59945688,0.27670973,0.00000000
-5.50175088,1.32929534,0.51227015,0.30659644,0.00229487,0.14412040,0.24108057,0.57007555,0.27503020,0.00000000
-5.49574787,1.27982954,0.51142205,0.29128034,0.00256598,0.14001179,0.23078470,0.54401759,0.27478881,0.00000000
-5.48974487,1.23834717,0.51282512,0.27831941,0.00289693,0.13625131,0.22170516,0.52141733,0.27600292,0.00000000
-5.48374187,1.20498693,0.51637281,0.26778156,0.00329199,0.13284752,0.21386785,0.50233893,0.27865539,0.00000000
-5.47773887,1.17972195,0.52190944,0.25968678,0.00375495,0.12980380,0.20726453,0.48677574,0.28269350,0.00000000
-5.47173587,1.16236096,0.52923197,0.25400738,0.00428897,0.12711797,0.20185385,0.47465161,0.28802913,0.00000000
-5.46573287,1.15255421,0.53809325,0.25066954,0.00489629,0.12478197,0.19756347,0.46582418,0.29453994,0.00000000
-5.45972986,1.14980367,0.54820676,0.24955618,0.00557807,0.12278169,0.19429321,0.46008983,0.30207182,0.00000000
-5.45372686,1.15347704,0.55925283,0.25051078,0.00633413,0.12109687,0.19191905,0.45719010,0.31044212,0.00000000
-5.44772386,1.16282496,0.57088602,0.25334218,0.00716275,0.11970126,0.19029787,0.45681924,0.31944392,0.00000000
-5.44172086,1.17700082,0.58274354,0.25782998,0.00806048,0.11856279,0.18927257,0.45863270,0.32885087,0.00000000
-5.43571786,1.19508246,0.59445445,0.26373052,0.00902200,0.11764411,0.18867754,0.46225611,0.33842273,0.00000000
-5.42971486,1.21609507,0.60564923,0.27078300,0.01004000,0.11690314,0.18834411,0.46729472,0.34791114,0.00000000
-5.42371186,1.23903461,0.61596941,0.27871578,0.01110513,0.11629389,0.18810589,0.47334279,0.35706571,0.00000000
-5.41770885,1.26289108,0.62507696,0.28725256,0.01220606,0.11576743,0.18780376,0.47999287,0.36564004,0.00000000
-5.41170585,1.28667109,0.63266296,0.29611821,0.01332953,0.11527300,0.18729035,0.48684464,0.37339764,0.00000000
-5.40570285,1.30941909,0.63845525,0.30504432,0.01446059,0.11475920,0.18643394,0.49351324,0.38011746,0.00000000
-5.39969985,1.33023674,0.64222488,0.31377415,0.01558280,0.11417533,0.18512152,0.49963680,0.38559905,0.00000000
-5.39369685,1.34830018,0.64379087,0.32206696,0.01667864,0.11347270,0.18326120,0.50488309,0.38966699,0.00000000
-5.38769385,1.36287468,0.64302345,0.32970173,0.01772987,0.11260591,0.18078370,0.50895528,0.39217468,0.00000000
-5.38169085,1.37332650,0.63984540,0.33648014,0.01871801,0.11153412,0.17764301,0.51159651,0.39300738,0.00000000
-5.37568784,1.37913184,0.63423167,0.34222889,0.01962489,0.11022210,0.17381636,0.51259341,0.39208422,0.00000000
-5.36968484,1.37988276,0.62620740,0.34680126,0.02043315,0.10864122,0.16930333,0.51177853,0.38935954,0.00000000
-5.36368184,1.37529017,0.61584437,0.35007816,0.02112678,0.10677014,0.16412443,0.50903149,0.38482312,0.00000000
-5.35767884,1.36518400,0.60325631,0.35196842,0.02169163,0.10459531,0.15831909,0.50427918,0.37849966,0.00000000
-5.35167584,1.34951063,0.58859321,0.35240877,0.02211591,0.10211118,0.15194320,0.49749479,0.37044736,0.00000000
-5.34567284,1.32832802,0.57203509,0.35136319,0.02239057,0.09932021,0.14506645,0.48869598,0.36075576,0.00000000
-5.33966983,1.30179882,0.55378548,0.34882201,0.02250961,0.09623256,0.13776935,0.47794205,0.34954285,0.00000000
-5.33366683,1.27018162,0.53406498,0.34480075,0.02247028,0.09286559,0.13014031,0.46533053,0.33695169,0.00000000
-5.32766383,1.23382106,0.51310523,0.33933865,0.02227322,0.08924315,0.12227275,0.45099306,0.32314649,0.00000000
-5.32166083,1.19313686,0.49114345,0.33249714,0.02192242,0.08539469,0.11426231,0.43509085,0.30830846,0.00000000
-5.31565783,1.14861246,0.46841790,0.32435818,0.02142509,0.08135427,0.10620441,0.41780988,0.29263141,0.00000000
-5.30965483,1.10078334,0.44516426,0.31502260,0.02079139,0.07715948,0.09819202,0.39935591,0.27631744,0.00000000
-5.30365183,1.05022564,0.42161310,0.30460832,0.02003413,0.07285035,0.09031393,0.37994954,0.25957265,0.00000000
-5.29764882,0.99754525,0.39798834,0.29324871,0.01916832,0.06846822,0.08265331,0.35982143,0.24260313,0.00000000
-5.29164582,0.94336757,0.37450685,0.28109087,0.01821070,0.06405478,0.07528677,0.33920777,0.22561140,0.00000000
-5.28564282,0.88832835,0.35137886,0.26829396,0.01717918,0.05965106,0.06828386,0.31834620,0.20879322,0.00000000
-5.27963982,0.83306561,0.32880925,0.25502765,0.01609234,0.05529667,0.06170692,0.29747210,0.19233506,0.00000000
-5.27363682,0.77821284,0.30699946,0.24147049,0.01496888,0.05102907,0.05561140,0.27681556,0.17641214,0.00000000
-5.26763382,0.72439343,0.28614992,0.22780840,0.01382713,0.04688308,0.05004645,0.25659884,0.16118712,0.00000000
-5.26163082,0.67221656,0.26646282,0.21423324,0.01268459,0.04289048,0.04505586,0.23703444,0.14680954,0.00000000
-5.25562781,0.62227425,0.24814504,0.20094140,0.01155753,0.03907981,0.04067920,0.21832378,0.13341570,0.00000000
-5.24962481,0.57513959,0.23141113,0.18813243,0.01046074,0.03547630,0.03695313,0.20065642,0.12112933,0.00000000
-5.24362181,0.53136606,0.21648620,0.17600779,0.00940725,0.03210192,0.03391282,0.18420974,0.11006260,0.00000000
-5.23761881,0.49148765,0.20360850,0.16476964,0.00840820,0.02897559,0.03159336,0.16914903,0.10031756,0.00000000
-5.23161581,0.45601955,0.19303174,0.15461962,0.00747283,0.02611343,0.03003114,0.15562797,0.09198792,0.00000000
-5.22561281,0.42545920,0.18502681,0.14575771,0.00660846,0.02352914,0.02926513,0.14378923,0.08516083,0.00000000
-5.21960980,0.40028733,0.17988299,0.13838101,0.00582062,0.02123440,0.02933783,0.13376514,0.07991877,0.00000000
-5.21360680,0.38096872,0.17790833,0.13268250,0.00511319,0.01923930,0.03029617,0.12567842,0.07634123,0.00000000
-5.20760380,0.36795232,0.17942917,0.12884962,0.00448860,0.01755282,0.03219185,0.11964270,0.07450612,0.00000000
-5.20160080,0.36167036,0.18478865,0.12706268,0.00394806,0.01618319,0.03508149,0.11576273,0.07449068,0.00000000
-5.19559780,0.36253629,0.19434402,0.12749306,0.00349181,0.01513832,0.03902627,0.11413431,0.07637198,0.00000000
-5.18959480,0.37094114,0.20846265,0.13030101,0.00311937,0.01442608,0.04409112,0.11484369,0.08022667,0.00000000
-5.18359180,0.38724826,0.22751664,0.13563318,0.00282977,0.01405455,0.05034350,0.11796659,0.08613010,0.00000000
-5.17758879,0.41178618,0.25187586,0.14361968,0.00262178,0.01403215,0.05785171,0.12356656,0.09415469,0.00000000
-5.17158579,0.44483980,0.28189948,0.15437088,0.00249409,0.01436763,0.06668271,0.13169294,0.10436764,0.00000000
-5.16558279,0.48663979,0.31792594,0.16797368,0.00244549,0.01506995,0.07689962,0.14237834,0.11682783,0.00000000
-5.15957979,0.53735056,0.36026145,0.18448766,0.00247494,0.01614806,0.08855882,0.15563575,0.13158232,0.00000000
-5.15357679,0.59705721,0.40916720,0.20394084,0.00258166,0.01761050,0.10170676,0.17145536,0.14866223,0.00000000
-5.14757379,0.66575172,0.46484555,0.22632560,0.00276518,0.01946486,0.11637669,0.18980139,0.16807834,0.00000000
-5.14157079,0.74331927,0.52742550,0.25159449,0.00302526,0.02171720,0.13258517,0.21060891,0.18981661,0.00000000
-5.13556778,0.82952502,0.59694800,0.27965649,0.00336189,0.02437128,0.15032878,0.23378100,0.21383370,0.00000000
-5.12956478,0.92400238,0.67335148,0.31037374,0.00377515,0.02742780,0.16958089,0.25918642,0.24005287,0.00000000
-5.12356178,1.02624329,0.75645839,0.34355901,0.00426510,0.03088354,0.19028881,0.28665799,0.26836034,0.00000000
-5.11755878,1.13559147,0.84596321,0.37897417,0.00483161,0.03473053,0.21237138,0.31599182,0.29860244,0.00000000
-5.11155578,1.25123914,0.94142287,0.41632983,0.00547417,0.03895528,0.23571718,0.34694768,0.33058373,0.00000000
-5.10555278,1.37222800,1.04224999,0.45528631,0.00619174,0.04353806,0.26018341,0.37925059,0.36406628,0.00000000
-5.09954977,1.49745484,1.14770984,0.49545620,0.00698250,0.04845240,0.28559562,0.41259361,0.39877022,0.00000000
-5.09354677,1.62568211,1.25692145,0.53640840,0.00784369,0.05366468,0.31174840,0.44664209,0.43437576,0.00000000
-5.08754377,1.75555370,1.36886335,0.57767385,0.00877142,0.05913406,0.33840701,0.48103907,0.47052660,0.00000000
-5.08154077,1.88561563,1.48238426,0.61875278,0.00976053,0.06481260,0.36531001,0.51541206,0.50683485,0.00000000
-5.07553777,2.01434155,1.59621893,0.65912346,0.01080445,0.07064573,0.39217297,0.54938067,0.54288732,0.00000000
-5.06953477,2.14016232,1.70900892,0.69825218,0.01189514,0.07657304,0.41869312,0.58256521,0.57825304,0.00000000
-5.06353177,2.26149904,1.81932805,0.73560424,0.01302302,0.08252932,0.44455482,0.61459581,0.61249186,0.00000000
-5.05752876,2.37679848,1.92571203,0.77065569,0.01417700,0.08844596,0.46943594,0.64512172,0.64516389,0.00000000
-5.05152576,2.48456974,2.02669145,0.80290534,0.01534459,0.09425257,0.49301471,0.67382050,0.67583943,0.00000000
-5.04552276,2.58342104,2.12082710,0.83188674,0.01651198,0.09987883,0.51497706,0.70040679,0.70410908,0.00000000
-5.03951976,2.67209503,2.20674653,0.85717973,0.01766425,0.10525644,0.53502409,0.72464006,0.72959380,0.00000000
-5.03351676,2.74950147,2.28318047,0.87842098,0.01878566,0.11032113,0.55287955,0.74633126,0.75195431,0.00000000
-5.02751376,2.81474589,2.34899778,0.89531337,0.01985992,0.11501463,0.56829690,0.76534784,0.77089976,0.00000000
-5.02151076,2.86715294,2.40323744,0.90763360,0.02087056,0.11928652,0.58106585,0.78161690,0.78619511,0.00000000
-5.01550775,2.90628346,2.44513636,0.91523788,0.02180130,0.12309576,0.59101804,0.79512631,0.79766710,0.00000000
-5.00950475,2.93194444,2.47415156,0.91806543,0.02263651,0.12641199,0.59803167,0.80592363,0.80520843,0.00000000
-5.00350175,2.94419118,2.48997595,0.91613953,0.02336155,0.12921637,0.60203480,0.81411277,0.80878005,0.00000000
-4.99749875,2.94332162,2.49254670,0.90956619,0.02396329,0.13150193,0.60300729,0.81984848,0.80841150,0.00000000
-4.99149575,2.92986271,2.48204583,0.89853035,0.02443039,0.13327350,0.60098120,0.82332880,0.80419906,0.00000000
-4.98549275,2.90454945,2.45889293,0.88328981,0.02475374,0.13454705,0.59603960,0.82478576,0.79630213,0.00000000
-4.97948974,2.86829721,2.42373005,0.86416712,0.02492671,0.13534861,0.58831390,0.82447469,0.78493757,0.00000000
-4.97348674,2.82216864,2.37739960,0.84153959,0.02494539,0.13571274,0.57797971,0.82266254,0.77037256,0.00000000
-4.96748374,2.76733628,2.32091602,0.81582802,0.02480873,0.13568064,0.56525143,0.81961582,0.75291602,0.00000000
-4.96148074,2.70504268,2.25543243,0.78748443,0.02451864,0.13529800,0.55037580,0.81558858,0.73290917,0.00000000
-4.95547774,2.63655967,2.18220381,0.75697928,0.02407992,0.13461276,0.53362465,0.81081117,0.71071533,0.00000000
-4.94947474,2.56314842,2.10254825,0.72478871,0.02350018,0.13367283,0.51528722,0.80548021,0.68670966,0.00000000
-4.94347174,2.48602229,2.01780786,0.69138232,0.02278962,0.13252398,0.49566221,0.79975034,0.66126906,0.00000000
-4.93746873,2.40631379,1.92931121,0.65721179,0.02196076,0.13120790,0.47505012,0.79372825,0.63476268,0.00000000
-4.93146573,2.32504722,1.83833855,0.62270089,0.02102811,0.12976075,0.45374602,0.78746928,0.60754345,0.00000000
-4.92546273,2.24311797,1.74609143,0.58823716,0.02000776,0.12821206,0.43203307,0.78097675,0.57994086,0.00000000
-4.91945973,2.16127920,1.65366758,0.55416543,0.01891699,0.12658417,0.41017705,0.77420428,0.55225531,0.00000000
-4.91345673,2.08013636,1.56204198,0.52078345,0.01777380,0.12489225,0.38842212,0.76706083,0.52475403,0.00000000
-4.90745373,2.00014924,1.47205444,0.48833955,0.01659652,0.12314477,0.36698776,0.75941828,0.49766893,0.00000000
-4.90145073,1.92164122,1.38440377,0.45703240,0.01540336,0.12134451,0.34606714,0.75112123,0.47119597,0.00000000
-4.89544772,1.84481486,1.29964834,0.42701261,0.01421206,0.11948999,0.32582670,0.74199845,0.44549631,0.00000000
-4.88944472,1.76977245,1.21821234,0.39838600,0.01303958,0.11757714,0.30640695,0.73187531,0.42069878,0.00000000
-4.88344172,1.69654035,1.14039688,0.37121821,0.01190183,0.11560125,0.28792431,0.72058660,0.39690357,0.00000000
-4.87743872,1.62509530,1.06639504,0.34554043,0.01081346,0.11355890,0.27047373,0.70798902,0.37418678,0.00000000
-4.87143572,1.55539116,0.99630944,0.32135565,0.00978780,0.11144985,0.25413187,0.69397257,0.35260554,0.00000000
-4.86543272,1.48738452,0.93017132,0.29864532,0.00883674,0.10927867,0.23896066,0.67847032,0.33220322,0.00000000
-4.85942971,1.42105759,0.86795986,0.27737584,0.00797078,0.10705612,0.22501082,0.66146583,0.31301466,0.00000000
-4.85342671,1.35643714,0.80962056,0.25750472,0.00719911,0.10480002,0.21232523,0.64299811,0.29507077,0.00000000
-4.84742371,1.29360865,0.75508184,0.23898608,0.00652965,0.10253569,0.20094185,0.62316354,0.27840259,0.00000000
-4.84142071,1.23272485,0.70426903,0.22177518,0.00596927,0.10029581,0.19089608,0.60211485,0.26304425,0.00000000
-4.83541771,1.17400839,0.65711525,0.20583203,0.00552386,0.09811978,0.18222229,0.58005726,0.24903505,0.00000000
-4.82941471,1.11774885,0.61356878,0.19112383,0.00519853,0.09605258,0.17495465,0.55724181,0.23642024,0.00000000
-4.82341171,1.06429425,0.57359702,0.17762631,0.00499769,0.09414315,0.16912699,0.53395659,0.22525073,0.00000000
-4.81740870,1.01403790,0.53718698,0.16532397,0.00492518,0.09244244,0.16477195,0.51051599,0.21558172,0.00000000
-4.81140570,0.96740140,0.50434272,0.15420938,0.00498429,0.09100116,0.16191930,0.48724894,0.20747033,0.00000000
-4.80540270,0.92481496,0.47508026,0.14428169,0.00517776,0.08986743,0.16059366,0.46448645,0.20097242,0.00000000
-4.79939970,0.88669612,0.44942043,0.13554443,0.00550772,0.08908438,0.16081177,0.44254924,0.19613882,0.00000000
-4.79339670,0.85342808,0.42738035,0.12800290,0.00597556,0.08868790,0.16257942,0.42173613,0.19301121,0.00000000
-4.78739370,0.82533888,0.40896430,0.12166129,0.00658178,0.08870449,0.16588827,0.40231355,0.19161776,0.00000000
-4.78139070,0.80268242,0.39415445,0.11651981,0.00732569,0.08914962,0.17071279,0.38450674,0.19196902,0.00000000
-4.77538769,0.78562227,0.38290227,0.11257189,0.00820523,0.09002631,0.17700742,0.36849305,0.19405403,0.00000000
-4.76938469,0.77421899,0.37512108,0.10980171,0.00921664,0.09132433,0.18470421,0.35439734,0.19783701,0.00000000
-4.76338169,0.76842156,0.37068017,0.10818216,0.01035415,0.09301983,0.19371111,0.34228987,0.20325481,0.00000000
-4.75737869,0.76806318,0.36940093,0.10767339,0.01160978,0.09507554,0.20391096,0.33218629,0.21021525,0.00000000
-4.75137569,0.77286171,0.37105514,0.10822194,0.01297305,0.09744149,0.21516129,0.32405001,0.21859641,0.00000000
-4.74537269,0.78242445,0.37536575,0.10976056,0.01443084,0.10005627,0.22729520,0.31779629,0.22824710,0.00000000
-4.73936968,0.79625730,0.38200989,0.11220874,0.01596731,0.10284867,0.24012296,0.31329808,0.23898836,0.00000000
-4.73336668,0.81377768,0.39062434,0.11547387,0.01756394,0.10573984,0.25343477,0.31039305,0.25061619,0.00000000
-4.72736368,0.83433076,0.40081307,0.11945304,0.01919963,0.10864564,0.26700427,0.30889143,0.26290523,0.00000000
-4.72136068,0.85720839,0.41215670,0.12403541,0.02085101,0.11147928,0.28059294,0.30858444,0.27561350,0.00000000
-4.71535768,0.88166999,0.42422347,0.12910500,0.02249279,0.11415417,0.29395514,0.30925264,0.28848795,0.00000000
-4.70935468,0.90696461,0.43658137,0.13454388,0.02409829,0.11658666,0.30684371,0.31067413,0.30127066,0.00000000
-4.70335168,0.93235342,0.44881093,0.14023553,0.02564004,0.11869891,0.31901599,0.31263215,0.31370557,0.00000000
-4.69734867,0.95713188,0.46051823,0.14606829,0.02709050,0.12042144,0.33023984,0.31492187,0.32554541,0.00000000
-4.69134567,0.98065070,0.47134745,0.15193883,0.02842283,0.12169562,0.34029978,0.31735615,0.33655859,0.00000000
-4.68534267,1.00233503,0.48099268,0.15775529,0.02961164,0.12247569,0.34900272,0.31977027,0.34653593,0.00000000
-4.67933967,1.02170116,0.48920828,0.16344023,0.03063385,0.12273057,0.35618326,0.32202548,0.35529680,0.00000000
-4.67333667,1.03837022,0.49581740,0.16893300,0.03146940,0.12244510,0.36170826,0.32401130,0.36269451,0.00000000
-4.66733367,1.05207830,0.50071831,0.17419164,0.03210191,0.12162087,0.36548052,0.32564684,0.36862075,0.00000000
-4.66133067,1.06268288,0.50388805,0.17919408,0.03251928,0.12027657,0.36744145,0.32688100,0.37300885,0.00000000
-4.65532766,1.07016514,0.50538341,0.18393860,0.03271410,0.11844779,0.36757261,0.32769177,0.37583572,0.00000000
-4.64932466,1.07462823,0.50533880,0.18844357,0.03268390,0.11618629,0.36589598,0.32808469,0.37712240,0.00000000
-4.64332166,1.07629142,0.50396129,0.19274636,0.03243125,0.11355884,0.36247303,0.32809077,0.37693310,0.00000000
