energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.73586793,0.76368217,0.00083921,0.05428153,0.03291013,0.26326108,0.56912228,0.22161725,0.00000000
-5.72986493,0.79101373,0.00102545,0.05290616,0.03852213,0.27834407,0.58485748,0.23533566,0.00000000
-5.72386193,0.82024242,0.00124887,0.05189675,0.04485572,0.29405906,0.60109866,0.24972590,0.00000000
-5.71785893,0.85160648,0.00151462,0.05131959,0.05195831,0.31041535,0.61795536,0.26483860,0.00000000
-5.71185593,0.88536701,0.00182832,0.05123597,0.05987500,0.32746066,0.63555536,0.28073809,0.00000000
-5.70585293,0.92179943,0.00219596,0.05170029,0.06864776,0.34527980,0.65404049,0.29750022,0.00000000
-5.69984992,0.96118341,0.00262385,0.05275836,0.07831468,0.36399217,0.67356141,0.31520933,0.00000000
-5.69384692,1.00379162,0.00311850,0.05444600,0.08890926,0.38374791,0.69427156,0.33395446,0.00000000
-5.68784392,1.04987711,0.00368652,0.05678773,0.10045961,0.40472265,0.71632012,0.35382467,0.00000000
-5.68184092,1.09965992,0.00433443,0.05979592,0.11298776,0.42711091,0.73984427,0.37490373,0.00000000
-5.67583792,1.15331301,0.00506848,0.06347001,0.12650879,0.45111812,0.76496102,0.39726434,0.00000000
-5.66983492,1.21094830,0.00589443,0.06779615,0.14102998,0.47695154,0.79175885,0.42096206,0.00000000
-5.66383192,1.27260333,0.00681731,0.07274707,0.15654975,0.50481021,0.82028972,0.44602923,0.00000000
-5.65782891,1.33822924,0.00784115,0.07828219,0.17305653,0.53487433,0.85056188,0.47246931,0.00000000
-5.65182591,1.40768088,0.00896869,0.08434814,0.19052736,0.56729439,0.88253393,0.50025173,0.00000000
-5.64582291,1.48070974,0.01020109,0.09087944,0.20892640,0.60218055,0.91611070,0.52930779,0.00000000
-5.63981991,1.55696033,0.01153765,0.09779961,0.22820324,0.63959260,0.95114132,0.55952780,0.00000000
-5.63381691,1.63597058,0.01297550,0.10502238,0.24829112,0.67953119,0.98741992,0.59075966,0.00000000
-5.62781391,1.71717674,0.01450940,0.11245338,0.26910508,0.72193061,1.02468906,0.62280920,0.00000000
-5.62181091,1.79992286,0.01613146,0.11999191,0.29054029,0.76665372,1.06264611,0.65544236,0.00000000
-5.61580790,1.88347500,0.01783107,0.12753300,0.31247051,0.81348930,1.10095249,0.68838925,0.00000000
-5.60980490,1.96703980,0.01959476,0.13496967,0.33474698,0.86215232,1.13924552,0.72135002,0.00000000
-5.60380190,2.04978718,0.02140626,0.14219530,0.35719792,0.91228721,1.17715252,0.75400259,0.00000000
-5.59779890,2.13087625,0.02324657,0.14910607,0.37962865,0.96347435,1.21430666,0.78601177,0.00000000
-5.59179590,2.20948378,0.02509420,0.15560347,0.40182280,1.01523975,1.25036383,0.81703979,0.00000000
-5.58579290,2.28483403,0.02692550,0.16159676,0.42354440,1.06706777,1.28501980,0.84675757,0.00000000
-5.57978989,2.35622885,0.02871513,0.16700529,0.44454119,1.11841656,1.31802689,0.87485666,0.00000000
-5.57378689,2.42307673,0.03043655,0.17176067,0.46454916,1.16873576,1.34920916,0.90106100,0.00000000
-5.56778389,2.48491948,0.03206271,0.17580867,0.48329814,1.21748590,1.37847540,0.92513836,0.00000000
-5.56178089,2.54145527,0.03356678,0.17911082,0.50051844,1.26415872,1.40582907,0.94691075,0.00000000
-5.55577789,2.59255675,0.03492287,0.18164563,0.51594844,1.30829746,1.43137444,0.96626335,0.00000000
-5.54977489,2.63828320,0.03610689,0.18340928,0.52934263,1.34951643,1.45531847,0.98315157,0.00000000
-5.54377189,2.67888582,0.03709730,0.18441597,0.54047998,1.38751863,1.47796797,0.99760580,0.00000000
-5.53776888,2.71480539,0.03787587,0.18469763,0.54917220,1.42211066,1.49972180,1.00973345,0.00000000
-5.53176588,2.74666212,0.03842837,0.18430318,0.55527143,1.45321390,1.52105830,1.01971818,0.00000000
-5.52576288,2.77523744,0.03874510,0.18329717,0.55867701,1.48087131,1.54251798,1.02781612,0.00000000
-5.51975988,2.80144820,0.03882141,0.18175802,0.55934100,1.50524918,1.56468219,1.03434912,0.00000000
-5.51375688,2.82631388,0.03865788,0.17977568,0.55727189,1.52663348,1.58814833,1.03969505,0.00000000
-5.50775388,2.85091790,0.03826052,0.17744899,0.55253657,1.54542062,1.61350251,1.04427559,0.00000000
-5.50175088,2.87636424,0.03764062,0.17488261,0.54526005,1.56210292,1.64129095,1.04854175,0.00000000
-5.49574787,2.90373124,0.03681455,0.17218376,0.53562310,1.57724904,1.67199101,1.05295766,0.00000000
-5.48974487,2.93402416,0.03580329,0.16945885,0.52385770,1.59148017,1.70598352,1.05798323,0.00000000
-5.48374187,2.96812875,0.03463186,0.16681003,0.51024064,1.60544296,1.74352731,1.06405638,0.00000000
-5.47773887,3.00676765,0.03332858,0.16433191,0.49508524,1.61978020,1.78473762,1.07157546,0.00000000
-5.47173587,3.05046170,0.03192424,0.16210847,0.47873192,1.63510075,1.82956914,1.08088263,0.00000000
-5.46573287,3.09949803,0.03045120,0.16021031,0.46153763,1.65194992,1.87780491,1.09224890,0.00000000
-5.45972986,3.15390639,0.02894242,0.15869235,0.44386505,1.67078176,1.92905176,1.10586149,0.00000000
-5.45372686,3.21344498,0.02743052,0.15759205,0.42607157,1.69193465,1.98274259,1.12181389,0.00000000
-5.44772386,3.27759664,0.02594685,0.15692827,0.40849897,1.71561120,2.03814586,1.14009935,0.00000000
-5.44172086,3.34557583,0.02452068,0.15670071,0.39146392,1.74186370,2.09438190,1.16060776,0.00000000
-5.43571786,3.41634608,0.02317836,0.15689007,0.37524984,1.77058553,2.15044569,1.18312639,0.00000000
-5.42971486,3.48864754,0.02194277,0.15745886,0.36010036,1.80150929,2.20523517,1.20734420,0.00000000
-5.42371186,3.56103349,0.02083273,0.15835278,0.34621466,1.83421159,2.25758404,1.23285979,0.00000000
-5.41770885,3.63191442,0.01986268,0.15950280,0.33374469,1.86812439,2.30629778,1.25919254,0.00000000
-5.41170585,3.69960791,0.01904246,0.16082758,0.32279444,1.90255243,2.35019144,1.28579666,0.00000000
-5.40570285,3.76239238,0.01837724,0.16223641,0.31342103,1.93669598,2.38812758,1.31207749,0.00000000
-5.39969985,3.81856260,0.01786762,0.16363236,0.30563762,1.96967802,2.41905305,1.33740958,0.00000000
-5.39369685,3.86648478,0.01750986,0.16491564,0.29941773,2.00057468,2.44203289,1.36115578,0.00000000
-5.38769385,3.90464934,0.01729616,0.16598703,0.29470087,2.02844761,2.45628036,1.38268686,0.00000000
-5.38169085,3.93171925,0.01721521,0.16675116,0.29139895,2.05237718,2.46118173,1.40140077,0.00000000
-5.37568784,3.94657247,0.01725262,0.16711964,0.28940334,2.07149494,2.45631522,1.41674106,0.00000000
-5.36968484,3.94833697,0.01739159,0.16701397,0.28859197,2.08501436,2.44146330,1.42821384,0.00000000
-5.36368184,3.93641736,0.01761354,0.16636788,0.28883633,2.09225843,2.41661835,1.43540268,0.00000000
-5.35767884,3.91051243,0.01789874,0.16512943,0.29000797,2.09268333,2.38198143,1.43798106,0.00000000
-5.35167584,3.87062321,0.01822701,0.16326241,0.29198412,2.08589722,2.33795460,1.43572204,0.00000000
-5.34567284,3.81705153,0.01857838,0.16074727,0.29465235,2.07167354,2.28512734,1.42850473,0.00000000
-5.33966983,3.75038952,0.01893366,0.15758151,0.29791401,2.04995850,2.22425767,1.41631747,0.00000000
-5.33366683,3.67150051,0.01927502,0.15377943,0.30168623,2.02087243,2.15624901,1.39925771,0.00000000
-5.32766383,3.58149227,0.01958646,0.14937138,0.30590272,1.98470525,2.08212362,1.37752848,0.00000000
-5.32166083,3.48168365,0.01985423,0.14440258,0.31051300,1.94190612,2.00299386,1.35143160,0.00000000
-5.31565783,3.37356590,0.02006711,0.13893137,0.31548054,1.89306799,1.92003215,1.32135796,0.00000000
-5.30965483,3.25875999,0.02021662,0.13302726,0.32077968,1.83890753,1.83444083,1.28777508,0.00000000
-5.30365183,3.13897147,0.02029713,0.12676856,0.32639174,1.78024145,1.74742279,1.25121249,0.00000000
-5.29764882,3.01594438,0.02030586,0.12023998,0.33230047,1.71796009,1.66015390,1.21224525,0.00000000
-5.29164582,2.89141563,0.02024276,0.11352997,0.33848719,1.65299939,1.57375786,1.17147645,0.00000000
-5.28564282,2.76707153,0.02011036,0.10672822,0.34492607,1.58631234,1.48928422,1.12951907,0.00000000
-5.27963982,2.64450765,0.01991345,0.09992317,0.35157959,1.51884103,1.40769014,1.08697796,0.00000000
-5.27363682,2.52519335,0.01965879,0.09319968,0.35839488,1.45149036,1.32982608,1.04443265,0.00000000
-5.26763382,2.41044216,0.01935467,0.08663704,0.36530087,1.38510441,1.25642569,1.00242156,0.00000000
-5.26163082,2.30138857,0.01901057,0.08030718,0.37220679,1.32044627,1.18810006,0.96142812,0.00000000
-5.25562781,2.19897211,0.01863667,0.07427330,0.37900196,1.25818204,1.12533599,0.92186958,0.00000000
-5.24962481,2.10392880,0.01824344,0.06858883,0.38555706,1.19886937,1.06849816,0.88408852,0.00000000
-5.24362181,2.01679009,0.01784122,0.06329681,0.39172695,1.14295092,1.01783481,0.84834767,0.00000000
-5.23761881,1.93788877,0.01743989,0.05842967,0.39735474,1.09075261,0.97348628,0.81482801,0.00000000
-5.23161581,1.86737138,0.01704852,0.05400923,0.40227718,1.04248648,0.93549592,0.78363012,0.00000000
-5.22561281,1.80521614,0.01667510,0.05004726,0.40633094,0.99825774,0.90382264,0.75477863,0.00000000
-5.21960980,1.75125517,0.01632634,0.04654605,0.40935951,0.95807538,0.87835423,0.72822953,0.00000000
-5.21360680,1.70519980,0.01600756,0.04349942,0.41122037,0.92186561,0.85892099,0.70387970,0.00000000
-5.20760380,1.66666748,0.01572259,0.04089379,0.41179201,0.88948713,0.84530862,0.68157834,0.00000000
-5.20160080,1.63520882,0.01547377,0.03870931,0.41098041,0.86074751,0.83727005,0.66113953,0.00000000
-5.19559780,1.61033348,0.01526200,0.03692118,0.40872462,0.83541962,0.83453533,0.64235526,0.00000000
-5.18959480,1.59153352,0.01508682,0.03550077,0.40500109,0.81325730,0.83681958,0.62500842,0.00000000
-5.18359180,1.57830331,0.01494655,0.03441686,0.39982656,0.79400957,0.84382831,0.60888489,0.00000000
-5.17758879,1.57015512,0.01483844,0.03363666,0.39325919,0.77743258,0.85526041,0.59378443,0.00000000
-5.17158579,1.56663001,0.01475882,0.03312675,0.38539803,0.76329907,0.87080872,0.57952973,0.00000000
-5.16558279,1.56730381,0.01470334,0.03285387,0.37638069,0.75140493,0.89015845,0.56597331,0.00000000
-5.15957979,1.57178848,0.01466708,0.03278552,0.36637940,0.74157271,0.91298406,0.55300213,0.00000000
-5.15357679,1.57972925,0.01464477,0.03289053,0.35559558,0.73365239,0.93894493,0.54053978,0.00000000
-5.14757379,1.59079833,0.01463095,0.03313929,0.34425320,0.72751944,0.96768069,0.52854629,0.00000000
-5.14157079,1.60468613,0.01462012,0.03350408,0.33259132,0.72307072,0.99880674,0.51701580,0.00000000
-5.13556778,1.62109116,0.01460688,0.03395910,0.32085599,0.72021859,1.03191077,0.50597232,0.00000000
-5.12956478,1.63970956,0.01458607,0.03448057,0.30929204,0.71888398,1.06655089,0.49546393,0.00000000
-5.12356178,1.66022547,0.01455288,0.03504674,0.29813497,0.71898879,1.10225580,0.48555600,0.00000000
-5.11755878,1.68230326,0.01450294,0.03563781,0.28760340,0.72044840,1.13852761,0.47632358,0.00000000
-5.11155578,1.70558226,0.01443242,0.03623597,0.27789228,0.72316474,1.17484724,0.46784377,0.00000000
-5.10555278,1.72967472,0.01433815,0.03682533,0.26916711,0.72702039,1.21068266,0.46018821,0.00000000
-5.09954977,1.75416722,0.01421762,0.03739200,0.26155945,0.73187418,1.24549961,0.45341619,0.00000000
-5.09354677,1.77862554,0.01406913,0.03792406,0.25516363,0.73755840,1.27877450,0.44756879,0.00000000
-5.08754377,1.80260285,0.01389174,0.03841168,0.25003501,0.74387799,1.31000882,0.44266415,0.00000000
-5.08154077,1.82565058,0.01368540,0.03884721,0.24618945,0.75061158,1.33874440,0.43869412,0.00000000
-5.07553777,1.84733139,0.01345089,0.03922524,0.24360430,0.75751437,1.36457875,0.43562243,0.00000000
-5.06953477,1.86723332,0.01318986,0.03954273,0.24222043,0.76432281,1.38717940,0.43338433,0.00000000
-5.06353177,1.88498422,0.01290478,0.03979906,0.24194550,0.77076068,1.40629666,0.43188772,0.00000000
-5.05752876,1.90026545,0.01259890,0.03999603,0.24265804,0.77654634,1.42177370,0.43101554,0.00000000
-5.05152576,1.91282408,0.01227612,0.04013784,0.24421233,0.78140096,1.43355351,0.43062950,0.00000000
-5.04552276,1.92248260,0.01194097,0.04023093,0.24644383,0.78505708,1.44168210,0.43057467,0.00000000
-5.03951976,1.92914576,0.01159840,0.04028380,0.24917487,0.78726751,1.44630761,0.43068489,0.00000000
-5.03351676,1.93280383,0.01125365,0.04030668,0.25222058,0.78781388,1.44767532,0.43078879,0.00000000
-5.02751376,1.93353248,0.01091212,0.04031113,0.25539474,0.78651479,1.44611866,0.43071599,0.00000000
-5.02151076,1.93148890,0.01057916,0.04030958,0.25851539,0.78323313,1.44204667,0.43030346,0.00000000
-5.01550775,1.92690482,0.01025988,0.04031475,0.26141015,0.77788228,1.43592835,0.42940162,0.00000000
-5.00950475,1.92007666,0.00995904,0.04033909,0.26392099,0.77043124,1.42827487,0.42788015,0.00000000
-5.00350175,1.91135358,0.00968087,0.04039414,0.26590839,0.76090814,1.41962041,0.42563317,0.00000000
-4.99749875,1.90112416,0.00942894,0.04048992,0.26725483,0.74940239,1.41050266,0.42258369,0.00000000
-4.99149575,1.88980243,0.00920609,0.04063441,0.26786745,0.73606518,1.40144383,0.41868717,0.00000000
-4.98549275,1.87781423,0.00901437,0.04083300,0.26768001,0.72110835,1.39293333,0.41393417,0.00000000
-4.97948974,1.86558442,0.00885503,0.04108818,0.26665393,0.70480165,1.38541270,0.40835185,0.00000000
-4.97348674,1.85352571,0.00872856,0.04139926,0.26477851,0.68746847,1.37926353,0.40200438,0.00000000
-4.96748374,1.84202950,0.00863474,0.04176224,0.26207040,0.66948000,1.37479884,0.39499231,0.00000000
-4.96148074,1.83145890,0.00857280,0.04216994,0.25857229,0.65124808,1.37225804,0.38745070,0.00000000
-4.95547774,1.82214414,0.00854154,0.04261218,0.25435085,0.63321665,1.37180552,0.37954628,0.00000000
-4.94947474,1.81438000,0.00853951,0.04307621,0.24949418,0.61585215,1.37353252,0.37147357,0.00000000
-4.94347174,1.80842515,0.00856516,0.04354719,0.24410855,0.59963295,1.37746184,0.36345007,0.00000000
-4.93746873,1.80450259,0.00861710,0.04400889,0.23831481,0.58503793,1.38355476,0.35571068,0.00000000
-4.93146573,1.80280093,0.00869420,0.04444441,0.23224445,0.57253460,1.39171929,0.34850141,0.00000000
-4.92546273,1.80347553,0.00879581,0.04483696,0.22603538,0.56256674,1.40181917,0.34207259,0.00000000
-4.91945973,1.80664919,0.00892181,0.04517064,0.21982759,0.55554211,1.41368254,0.33667166,0.00000000
-4.91345673,1.81241159,0.00907276,0.04543116,0.21375879,0.55182030,1.42710978,0.33253585,0.00000000
-4.90745373,1.82081725,0.00924987,0.04560657,0.20796021,0.55170107,1.44187982,0.32988476,0.00000000
-4.90145073,1.83188182,0.00945499,0.04568770,0.20255246,0.55541365,1.45775461,0.32891316,0.00000000
-4.89544772,1.84557656,0.00969053,0.04566864,0.19764184,0.56310714,1.47448153,0.32978415,0.00000000
-4.88944472,1.86182153,0.00995930,0.04554690,0.19331701,0.57484256,1.49179384,0.33262292,0.00000000
-4.88344172,1.88047771,0.01026430,0.04532346,0.18964615,0.59058674,1.50940935,0.33751130,0.00000000
-4.87743872,1.90133894,0.01060851,0.04500262,0.18667479,0.61020854,1.52702799,0.34448324,0.00000000
-4.87143572,1.92412437,0.01099460,0.04459165,0.18442431,0.63347763,1.54432873,0.35352149,0.00000000
-4.86543272,1.94847248,0.01142463,0.04410038,0.18289122,0.66006603,1.56096661,0.36455564,0.00000000
-4.85942971,1.97393741,0.01189978,0.04354056,0.18204723,0.68955274,1.57657077,0.37746160,0.00000000
-4.85342671,1.99998865,0.01242005,0.04292521,0.18184023,0.72143139,1.59074398,0.39206264,0.00000000
-4.84742371,2.02601456,0.01298401,0.04226793,0.18219600,0.75512093,1.60306442,0.40813216,0.00000000
-4.84142071,2.05133043,0.01358863,0.04158217,0.18302085,0.78997936,1.61309010,0.42539799,0.00000000
-4.83541771,2.07519114,0.01422911,0.04088061,0.18420496,0.82531986,1.62036603,0.44354843,0.00000000
-4.82941471,2.09680831,0.01489882,0.04017462,0.18562629,0.86042937,1.62443429,0.46223971,0.00000000
-4.82341171,2.11537153,0.01558932,0.03947378,0.18715514,0.89458865,1.62484657,0.48110474,0.00000000
-4.81740870,2.13007301,0.01629045,0.03878560,0.18865892,0.92709339,1.62117864,0.49976303,0.00000000
-4.81140570,2.14013448,0.01699052,0.03811536,0.19000717,0.95727560,1.61304625,0.51783129,0.00000000
-4.80540270,2.14483520,0.01767661,0.03746618,0.19107649,0.98452439,1.60012125,0.53493450,0.00000000
-4.79939970,2.14353971,0.01833482,0.03683907,0.19175519,1.00830534,1.58214734,0.55071699,0.00000000
-4.79339670,2.13572387,0.01895078,0.03623331,0.19194758,1.02817761,1.55895420,0.56485314,0.00000000
-4.78739370,2.12099775,0.01951000,0.03564678,0.19157747,1.04380816,1.53046924,0.57705724,0.00000000
-4.78139070,2.09912419,0.01999840,0.03507643,0.19059096,1.05498215,1.49672611,0.58709216,0.00000000
-4.77538769,2.07003189,0.02040277,0.03451875,0.18895824,1.06160921,1.45786939,0.59477637,0.00000000
-4.76938469,2.03382230,0.02071119,0.03397025,0.18667436,1.06372521,1.41415505,0.59998915,0.00000000
-4.76338169,1.99076974,0.02091350,0.03342793,0.18375894,1.06148923,1.36594648,0.60267351,0.00000000
-4.75737869,1.94131483,0.02100166,0.03288961,0.18025483,1.05517588,1.31370632,0.60283688,0.00000000
-4.75137569,1.88605116,0.02097001,0.03235423,0.17622576,1.04516326,1.25798430,0.60054945,0.00000000
-4.74537269,1.82570616,0.02081551,0.03182201,0.17175317,1.03191696,1.19940168,0.59594013,0.00000000
-4.73936968,1.76111672,0.02053783,0.03129445,0.16693229,1.01597085,1.13863313,0.58919041,0.00000000
-4.73336668,1.69320093,0.02013939,0.03077434,0.16186774,0.99790541,1.07638672,0.58052635,0.00000000
-4.72736368,1.62292714,0.01962527,0.03026549,0.15666879,0.97832464,1.01338322,0.57020905,0.00000000
-4.72136068,1.55128190,0.01900302,0.02977247,0.15144460,0.95783260,0.95033535,0.55852403,0.00000000
-4.71535768,1.47923811,0.01828240,0.02930027,0.14629961,0.93701050,0.88792816,0.54577008,0.00000000
-4.70935468,1.40772495,0.01747507,0.02885393,0.14132926,0.91639566,0.82680119,0.53224800,0.00000000
-4.70335168,1.33760086,0.01659419,0.02843810,0.13661635,0.89646307,0.76753324,0.51824997,0.00000000
-4.69734867,1.26963064,0.01565401,0.02805667,0.13222810,0.87761048,0.71063008,0.50404974,0.00000000
-4.69134567,1.20446774,0.01466940,0.02771249,0.12821404,0.86014784,0.65651575,0.48989442,0.00000000
-4.68534267,1.14264218,0.01365546,0.02740711,0.12460485,0.84429131,0.60552741,0.47599806,0.00000000
-4.67933967,1.08455453,0.01262709,0.02714062,0.12141215,0.83016229,0.55791375,0.46253732,0.00000000
-4.67333667,1.03047604,0.01159856,0.02691167,0.11862917,0.81779137,0.51383701,0.44964943,0.00000000
-4.66733367,0.98055455,0.01058327,0.02671755,0.11623234,0.80712693,0.47337799,0.43743251,0.00000000
-4.66133067,0.93482568,0.00959339,0.02655440,0.11418356,0.79804797,0.43654391,0.42594801,0.00000000
-4.65532766,0.89322856,0.00863973,0.02641758,0.11243312,0.79038033,0.40327842,0.41522524,0.00000000
-4.64932466,0.85562512,0.00773154,0.02630200,0.11092300,0.78391554,0.37347325,0.40526749,0.00000000
-4.64332166,0.82182178,0.00687650,0.02620266,0.10959046,0.77843118,0.34698096,0.39605950,0.00000000
-4.63731866,0.79159251,0.00608065,0.02611514,0.10837164,0.77371167,0.32362804,0.38757561,0.00000000
-4.63131566,0.76470185,0.00534855,0.02603606,0.10720507,0.76956839,0.30322804,0.37978818,0.00000000
-4.62531266,0.74092706,0.00468328,0.02596357,0.10603483,0.76585805,0.28559395,0.37267579,0.00000000
-4.61930965,0.72007797,0.00408667,0.02589777,0.10481328,0.76249831,0.27054964,0.36623051,0.00000000
-4.61330665,0.70201412,0.00355946,0.02584094,0.10350323,0.75947985,0.25793993,0.36046408,0.00000000
-4.60730365,0.68665802,0.00310148,0.02579777,0.10207942,0.75687427,0.24763896,0.35541237,0.00000000
-4.60130065,0.67400453,0.00271193,0.02577541,0.10052929,0.75483748,0.23955688,0.35113805,0.00000000
-4.59529765,0.66412581,0.00238950,0.02578335,0.09885312,0.75360837,0.23364470,0.34773114,0.00000000
-4.58929465,0.65717202,0.00213267,0.02583322,0.09706340,0.75350301,0.22989740,0.34530757,0.00000000
-4.58329165,0.65336805,0.00193984,0.02593842,0.09518365,0.75490468,0.22835533,0.34400580,0.00000000
-4.57728864,0.65300660,0.00180951,0.02611369,0.09324672,0.75825037,0.22910426,0.34398162,0.00000000
-4.57128564,0.65643831,0.00174045,0.02637458,0.09129270,0.76401461,0.23227399,0.34540165,0.00000000
-4.56528264,0.66405975,0.00173179,0.02673686,0.08936658,0.77269140,0.23803610,0.34843569,0.00000000
-4.55927964,0.67629979,0.00178310,0.02721594,0.08751586,0.78477542,0.24660079,0.35324853,0.00000000
-4.55327664,0.69360548,0.00189445,0.02782631,0.08578809,0.80074335,0.25821310,0.35999172,0.00000000
-4.54727364,0.71642783,0.00206642,0.02858105,0.08422870,0.82103646,0.27314871,0.36879564,0.00000000
-4.54127064,0.74520847,0.00230008,0.02949141,0.08287905,0.84604503,0.29170937,0.37976238,0.00000000
-4.53526763,0.78036734,0.00259697,0.03056649,0.08177484,0.87609557,0.31421790,0.39295983,0.00000000
-4.52926463,0.82229201,0.00295899,0.03181306,0.08094504,0.91144100,0.34101287,0.40841726,0.00000000
-4.52326163,0.87132855,0.00338830,0.03323554,0.08041120,0.95225425,0.37244272,0.42612259,0.00000000
-4.51725863,0.92777407,0.00388724,0.03483605,0.08018726,0.99862515,0.40885916,0.44602138,0.00000000
-4.51125563,0.99187048,0.00445812,0.03661461,0.08027982,1.05056035,0.45060967,0.46801768,0.00000000
-4.50525263,1.06379937,0.00510310,0.03856940,0.08068877,1.10798588,0.49802893,0.49197646,0.00000000
-4.49924962,1.14367723,0.00582397,0.04069716,0.08140822,1.17075166,0.55142882,0.51772746,0.00000000
-4.49324662,1.23155079,0.00662203,0.04299350,0.08242765,1.23863731,0.61108701,0.54507023,0.00000000
