energy_ev,total_up,Hf_p_up,Hf_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.72386193,3.79369412,1.64136027,1.48838378,0.81087496,0.01055005,0.03275903,1.99479415
-5.71785893,3.77698819,1.64747904,1.48233516,0.81789230,0.01050938,0.03301173,1.97162621
-5.71185593,3.76103430,1.65382081,1.47628129,0.82424747,0.01047357,0.03325794,1.94959786
-5.70585293,3.74549996,1.66010338,1.47024246,0.82971667,0.01044140,0.03349058,1.92878598
-5.69984992,3.73004217,1.66604738,1.46421925,0.83409892,0.01041148,0.03370254,1.90923752
-5.69384692,3.71431772,1.67138257,1.45819469,0.83722063,0.01038227,0.03388684,1.89097049
-5.68784392,3.69799608,1.67585534,1.45213830,0.83893946,0.01035220,0.03403679,1.87397757
-5.68184092,3.68077436,1.67923691,1.44601193,0.83914742,0.01031967,0.03414628,1.85823230
-5.67583792,3.66239364,1.68133196,1.43977705,0.83777311,0.01028320,0.03420995,1.84369723
-5.66983492,3.64265577,1.68198715,1.43340302,0.83478289,0.01024143,0.03422346,1.83033381
-5.66383192,3.62143954,1.68109910,1.42687581,0.83018113,0.01019325,0.03418372,1.81811317
-5.65782891,3.59871555,1.67862126,1.42020676,0.82400934,0.01013781,0.03408904,1.80702725
-5.65182591,3.57455866,1.67456941,1.41344070,0.81634430,0.01007458,0.03393927,1.79709964
-5.64582291,3.54915738,1.66902520,1.40666313,0.80729532,0.01000339,0.03373590,1.78839549
-5.63981991,3.52281977,1.66213771,1.40000590,0.79700060,0.00992443,0.03348203,1.78102984
-5.63381691,3.49597535,1.65412273,1.39365118,0.78562303,0.00983827,0.03318238,1.77517419
-5.62781391,3.46917313,1.64525993,1.38783350,0.77334553,0.00974581,0.03284314,1.77106077
-5.62181091,3.44307579,1.63588786,1.38283966,0.76036608,0.00964829,0.03247182,1.76898438
-5.61580790,3.41845039,1.62639714,1.37900666,0.74689281,0.00954723,0.03207703,1.76930191
-5.60980490,3.39615602,1.61722214,1.37671763,0.73313922,0.00944439,0.03166827,1.77242934
-5.60380190,3.37712905,1.60883148,1.37639592,0.71931978,0.00934174,0.03125566,1.77883651
-5.59779890,3.36236637,1.60171773,1.37849756,0.70564599,0.00924137,0.03084971,1.78903984
-5.59179590,3.35290730,1.59638674,1.38350235,0.69232304,0.00914550,0.03046108,1.80359310
-5.58579290,3.34981443,1.59334689,1.39190369,0.67954711,0.00905636,0.03010037,1.82307660
-5.57978989,3.35415378,1.59309849,1.40419750,0.66750325,0.00897624,0.02977794,1.84808475
-5.57378689,3.36697437,1.59612362,1.42087028,0.65636378,0.00890736,0.02950379,1.87921239
-5.56778389,3.38928724,1.60287631,1.44238653,0.64628711,0.00885190,0.02928742,1.91703978
-5.56178089,3.42204372,1.61377330,1.46917570,0.63741685,0.00881193,0.02913778,1.96211654
-5.55577789,3.46611286,1.62918507,1.50161870,0.62988097,0.00878941,0.02906318,2.01494437
-5.54977489,3.52225788,1.64942730,1.54003418,0.62379098,0.00878613,0.02907125,2.07595891
-5.54377189,3.59111144,1.67475238,1.58466470,0.61924082,0.00880371,0.02916890,2.14551066
-5.53776888,3.67314976,1.70534111,1.63566301,0.61630559,0.00884350,0.02936219,2.22384533
-5.53176588,3.76866603,1.74129434,1.69307869,0.61503979,0.00890663,0.02965629,2.31108391
-5.52576288,3.87774327,1.78262479,1.75684548,0.61547535,0.00899388,0.03005531,2.40720283
-5.51975988,4.00022774,1.82924902,1.82676979,0.61761931,0.00910567,0.03056213,2.51201501
-5.51375688,4.13570372,1.88097991,1.90252072,0.62145144,0.00924203,0.03117823,2.62515234
-5.50775388,4.28347102,1.93751995,1.98362241,0.62692186,0.00940248,0.03190345,2.74605058
-5.50175088,4.44252682,1.99845593,2.06944898,0.63394902,0.00958607,0.03273576,2.87393757
-5.49574787,4.61155328,2.06325539,2.15922304,0.64241810,0.00979127,0.03367104,3.00782586
-5.48974487,4.78891266,2.13126558,2.25201803,0.65218033,0.01001597,0.03470290,3.14651059
-5.48374187,4.97265155,2.20171551,2.34676507,0.66305321,0.01025749,0.03582254,3.28857369
-5.47773887,5.16051527,2.27372147,2.44226468,0.67482201,0.01051253,0.03701867,3.43239503
-5.47173587,5.34997372,2.34629664,2.53720347,0.68724256,0.01077726,0.03827753,3.57617123
-5.46573287,5.53825888,2.41836504,2.63017602,0.70004543,0.01104730,0.03958307,3.71794223
-5.45972986,5.72241418,2.48877979,2.71971158,0.71294146,0.01131786,0.04091716,3.85562562
-5.45372686,5.89935490,2.55634579,2.80430513,0.72562856,0.01158378,0.04225998,3.98705828
-5.44772386,6.06593857,2.61984629,2.88245224,0.73779954,0.01183970,0.04359052,4.11004455
-5.44172086,6.21904329,2.67807283,2.95268665,0.74915073,0.01208016,0.04488718,4.22240954
-5.43571786,6.35565178,2.72985772,3.01361938,0.75939102,0.01229976,0.04612844,4.32205620
-5.42971486,6.47293819,2.77410812,3.06397833,0.76825106,0.01249335,0.04729362,4.40702417
-5.42371186,6.56835454,2.80984038,3.10264652,0.77549217,0.01265614,0.04836361,4.47554834
-5.41770885,6.63971345,2.83621357,3.12869794,0.78091454,0.01278393,0.04932167,4.52611487
-5.41170585,6.68526382,2.85256069,3.14142922,0.78436451,0.01287323,0.05015409,4.55751250
-5.40570285,6.70375617,2.85841636,3.14038605,0.78574052,0.01292140,0.05085086,4.56887691
-5.39969985,6.69449484,2.85353977,3.12538300,0.78499755,0.01292679,0.05140613,4.55972623
-5.39369685,6.65737470,2.83793177,3.09651594,0.78214980,0.01288879,0.05181857,4.52998606
-5.38769385,6.59290046,2.81184525,3.05416629,0.77727161,0.01280795,0.05209162,4.48000275
-5.38169085,6.50218754,2.77578821,2.99899697,0.77049653,0.01268597,0.05223343,4.41054411
-5.37568784,6.38694420,2.73051916,2.93193984,0.76201456,0.01252567,0.05225673,4.32278744
-5.36968484,6.24943526,2.67703478,2.85417522,0.75206770,0.01233099,0.05217848,4.21829497
-5.36368184,6.09242862,2.61655012,2.76710397,0.74094399,0.01210689,0.05201939,4.09897766
-5.35767884,5.91912647,2.55047180,2.67231332,0.72897009,0.01185923,0.05180320,3.96704850
-5.35167584,5.73308353,2.48036509,2.57153748,0.71650287,0.01159461,0.05155601,3.82496714
-5.34567284,5.53811523,2.40791584,2.46661455,0.70391994,0.01132021,0.05130540,3.67537767
-5.33966983,5.33819913,2.33488830,2.35944120,0.69160971,0.01104364,0.05107956,3.52104205
-5.33366683,5.13737290,2.26308047,2.25192670,0.67996093,0.01077264,0.05090640,3.36477136
-5.32766383,4.93963227,2.19427801,2.14594785,0.66935228,0.01051497,0.05081270,3.20935727
-5.32166083,4.74883241,2.13020836,2.04330616,0.66014197,0.01027813,0.05082332,3.05750620
-5.31565783,4.56859564,2.07249633,1.94568878,0.65265791,0.01006918,0.05096049,2.91177801
-5.30965483,4.40222840,2.02262264,1.85463396,0.64718847,0.00989453,0.05124320,2.77453124
-5.30365183,4.25264964,1.98188635,1.77150237,0.64397424,0.00975981,0.05168669,2.64787635
-5.29764882,4.12233256,1.95137254,1.69745442,0.64320093,0.00966968,0.05230217,2.53363801
-5.29164582,4.01326086,1.93192594,1.63343434,0.64499361,0.00962772,0.05309652,2.43332732
-5.28564282,3.92690039,1.92413127,1.58016092,0.64941262,0.00963635,0.05407226,2.34812405
-5.27963982,3.86418623,1.92830081,1.53812491,0.65645111,0.00969679,0.05522755,2.27886916
-5.27363682,3.82552494,1.94446945,1.50759259,0.66603439,0.00980903,0.05655637,2.22606686
-5.26763382,3.81081118,1.97239730,1.48861517,0.67802121,0.00997187,0.05804874,2.18989575
-5.26163082,3.81945740,2.01157969,1.48104316,0.69220687,0.01018295,0.05969106,2.17022791
-5.25562781,3.85043504,2.06126422,1.48454491,0.70832812,0.01043885,0.06146655,2.16665482
-5.24962481,3.90232534,2.12047427,1.49862860,0.72606971,0.01073524,0.06335568,2.17851877
-5.24362181,3.97337769,2.18803815,1.52266639,0.74507243,0.01106696,0.06533671,2.20494830
-5.23761881,4.06157325,2.26262316,1.55592019,0.76494234,0.01142824,0.06738623,2.24489636
-5.23161581,4.16469157,2.34277326,1.59756769,0.78526094,0.01181283,0.06947976,2.29717960
-5.22561281,4.28037811,2.42694932,1.64672814,0.80559591,0.01221421,0.07159230,2.36051760
-5.21960980,4.40621034,2.51357070,1.70248684,0.82551208,0.01262573,0.07369897,2.43357071
-5.21360680,4.53976065,2.60105686,1.76391773,0.84458233,0.01304084,0.07577558,2.51497548
-5.20760380,4.67865431,2.68786765,1.83010355,0.86239801,0.01345318,0.07779920,2.60337678
-5.20160080,4.82062111,2.77254130,1.90015315,0.87857860,0.01385680,0.07974876,2.69745580
-5.19559780,4.96353945,2.85372868,1.97321552,0.89278033,0.01424623,0.08160551,2.79595363
-5.18959480,5.10547237,2.93022315,2.04849068,0.90470359,0.01461661,0.08335356,2.89768992
-5.18359180,5.24469496,3.00098495,2.12523715,0.91409891,0.01496377,0.08498024,3.00157665
-5.17758879,5.37971299,3.06515969,2.20277636,0.92077134,0.01528428,0.08647650,3.10662714
-5.17158579,5.50927326,3.12209059,2.28049413,0.92458341,0.01557545,0.08783714,3.21196045
-5.16558279,5.63236586,3.17132410,2.35783957,0.92545639,0.01583541,0.08906097,3.31680173
-5.15957979,5.74821932,3.21260939,2.43432194,0.92337012,0.01606302,0.09015088,3.42047897
-5.15357679,5.85628931,3.24589160,2.50950570,0.91836135,0.01625786,0.09111376,3.52241676
-5.14757379,5.95624209,3.27129985,2.58300448,0.91052092,0.01642020,0.09196030,3.62212779
-5.14157079,6.04793359,3.28913028,2.65447431,0.89998963,0.01655093,0.09270467,3.71920270
-5.13556778,6.13138538,3.29982544,2.72360651,0.88695327,0.01665144,0.09336404,3.81329898
-5.12956478,6.20675844,3.30395054,2.79012079,0.87163678,0.01672363,0.09395802,3.90412943
-5.12356178,6.27432572,3.30216796,2.85375883,0.85429781,0.01676972,0.09450793,3.99145093
-5.11755878,6.33444454,3.29521076,2.91427860,0.83521978,0.01679226,0.09503600,4.07505373
-5.11155578,6.38752942,3.28385636,2.97144968,0.81470473,0.01679396,0.09556445,4.15475186
-5.10555278,6.43402626,3.26890116,3.02504969,0.79306597,0.01677765,0.09611461,4.23037474
-5.09954977,6.47438828,3.25113698,3.07486195,0.77062088,0.01674617,0.09670589,4.30176035
-5.09354677,6.50905442,3.23132993,3.12067427,0.74768383,0.01670230,0.09735487,4.36874998
-5.08754377,6.53843038,3.21020219,3.16227909,0.72455956,0.01664865,0.09807438,4.43118460
-5.08154077,6.56287296,3.18841714,3.19947452,0.70153694,0.01658764,0.09887267,4.48890278
-5.07553777,6.58267766,3.16656789,3.23206655,0.67888357,0.01652138,0.09975279,4.54174024
-5.06953477,6.59806996,3.14516939,3.25987208,0.65684099,0.01645162,0.10071199,4.58953071
-5.06353177,6.60920037,3.12465385,3.28272258,0.63562090,0.01637975,0.10174148,4.63210813
-5.05752876,6.61614325,3.10536942,3.30046852,0.61540233,0.01630670,0.10282625,4.66930999
-5.05152576,6.61889955,3.08758178,3.31298400,0.59632988,0.01623295,0.10394530,4.70098163
-5.04552276,6.61740322,3.07147823,3.32017177,0.57851305,0.01615856,0.10507198,4.72698134
-5.03951976,6.61153127,3.05717395,3.32196828,0.56202672,0.01608311,0.10617463,4.74718626
-5.03351676,6.60111710,3.04472003,3.31834872,0.54691265,0.01600581,0.10721748,4.76149867
-5.02751376,6.58596675,3.03411286,3.30933177,0.53318199,0.01592549,0.10816168,4.76985279
-5.02151076,6.56587763,3.02530445,3.29498407,0.52081875,0.01584072,0.10896661,4.77222181
-5.01550775,6.54065913,3.01821351,3.27542422,0.50978388,0.01574986,0.10959120,4.76862504
-5.00950475,6.51015439,3.01273683,3.25082616,0.50002007,0.01565118,0.10999540,4.75913513
-5.00350175,6.47426258,3.00876080,3.22142185,0.49145675,0.01554296,0.11014166,4.74388509
-4.99749875,6.43296085,3.00617290,3.18750325,0.48401536,0.01542360,0.10999628,4.72307507
-4.99149575,6.38632512,3.00487282,3.14942335,0.47761441,0.01529175,0.10953080,4.69697877
-4.98549275,6.33454891,3.00478330,3.10759635,0.47217428,0.01514641,0.10872309,4.66594920
-4.97948974,6.27795941,3.00586026,3.06249684,0.46762148,0.01498702,0.10755827,4.63042362
-4.97348674,6.21703001,3.00810228,3.01465797,0.46389209,0.01481357,0.10602943,4.59092757
-4.96748374,6.15238864,3.01155905,2.96466861,0.46093446,0.01462663,0.10413799,4.54807757
-4.96148074,6.08482135,3.01633875,2.91316929,0.45871080,0.01442740,0.10189374,4.50258221
-4.95547774,6.01527069,3.02261392,2.86084713,0.45719775,0.01421773,0.09931470,4.45524150
-4.94947474,5.94482850,3.03062568,2.80842949,0.45638588,0.01400007,0.09642652,4.40694394
-4.94347174,5.87472308,3.04068585,2.75667647,0.45627821,0.01377747,0.09326174,4.35866112
-4.93746873,5.80630058,3.05317672,2.70637207,0.45688766,0.01355344,0.08985874,4.31143940
-4.93146573,5.74100099,3.06854808,2.65831418,0.45823388,0.01333187,0.08626052,4.26638859
-4.92546273,5.68032891,3.08731120,2.61330318,0.46033933,0.01311694,0.08251339,4.22466723
-4.91945973,5.62581980,3.11002961,2.57212944,0.46322501,0.01291291,0.07866549,4.18746443
-4.91345673,5.57900240,3.13730637,2.53555959,0.46690601,0.01272402,0.07476541,4.15597838
-4.90745373,5.54135822,3.16976806,2.50432187,0.47138716,0.01255431,0.07086081,4.13139152
-4.90145073,5.51427932,3.20804532,2.47909070,0.47665897,0.01240746,0.06699710,4.11484292
-4.89544772,5.49902545,3.25275059,2.46047083,0.48269412,0.01228666,0.06321637,4.10739836
-4.88944472,5.49668222,3.30445340,2.44898138,0.48944479,0.01219448,0.05955641,4.11001881
-4.88344172,5.50812140,3.36365386,2.44504036,0.49684087,0.01213279,0.05605007,4.12352836
-4.87743872,5.53396530,3.43075552,2.44895002,0.50478934,0.01210264,0.05272476,4.14858273
-4.87143572,5.57455633,3.50603837,2.46088380,0.51317477,0.01210427,0.04960222,4.18563946
-4.86543272,5.62993343,3.58963338,2.48087533,0.52186119,0.01213709,0.04669861,4.23493136
-4.85942971,5.69981654,3.68149974,2.50881014,0.53069505,0.01219969,0.04402471,4.29644428
-4.85342671,5.78360014,3.78140595,2.54442067,0.53950947,0.01228997,0.04158640,4.36990077
-4.84742371,5.88035674,3.88891621,2.58728495,0.54812945,0.01240518,0.03938529,4.45475053
-4.84142071,5.98885053,4.00338284,2.63682950,0.55637797,0.01254210,0.03741944,4.55016874
-4.83541771,6.10756142,4.12394573,2.69233643,0.56408274,0.01269714,0.03568422,4.65506289
-4.82941471,6.23471897,4.24953935,2.75295514,0.57108323,0.01286659,0.03417314,4.76808842
-4.82341171,6.36834530,4.37890753,2.81771813,0.57723788,0.01304674,0.03287875,4.88767312
-4.81740870,6.50630584,4.51062590,2.88556090,0.58243089,0.01323408,0.03179342,5.01204990
-4.81140570,6.64636617,4.64313154,2.95534531,0.58657855,0.01342548,0.03091009,5.13929698
-4.80540270,6.78625294,4.77475900,3.02588577,0.58963453,0.01361833,0.03022284,5.26738444
-4.79939970,6.92371680,4.90378147,3.09597732,0.59159405,0.01381069,0.02972739,5.39422546
-4.79339670,7.05659467,5.02845577,3.16442489,0.59249647,0.01400134,0.02942134,5.51773055
-4.78739370,7.18286925,5.14706942,3.23007244,0.59242631,0.01418992,0.02930438,5.63586276
-4.78139070,7.30072319,5.25798805,3.29183118,0.59151236,0.01437687,0.02937814,5.74669175
-4.77538769,7.40858586,5.35970121,3.34870572,0.58992491,0.01456344,0.02964604,5.84844488
-4.76938469,7.50517084,5.45086490,3.39981720,0.58787117,0.01475161,0.03011288,5.93955312
-4.76338169,7.58950276,5.53033901,3.44442257,0.58558883,0.01494400,0.03078434,6.01869019
-4.75737869,7.66093229,5.59721824,3.48192948,0.58333813,0.01514370,0.03166633,6.08480352
-4.75137569,7.71913910,5.65085518,3.51190602,0.58139257,0.01535410,0.03276426,6.13713579
-4.74537269,7.76412252,5.69087483,3.53408528,0.58002869,0.01557867,0.03408235,6.17523645
-4.73936968,7.79618081,5.71717983,3.54836458,0.57951518,0.01582080,0.03562279,6.19896293
-4.73336668,7.81587995,5.72994641,3.55479953,0.58010200,0.01608353,0.03738498,6.20847166
-4.72736368,7.82401359,5.72961125,3.55359329,0.58200970,0.01636935,0.03936492,6.20419957
-4.72136068,7.82155613,5.71684990,3.54508164,0.58541959,0.01668003,0.04155452,6.18683693
-4.71535768,7.80961103,5.69254775,3.52971466,0.59046509,0.01701643,0.04394118,6.15729296
-4.70935468,7.78935692,5.65776484,3.50803565,0.59722477,0.01737838,0.04650748,6.11665579
-4.70335168,7.76199379,5.61369600,3.48065852,0.60571726,0.01776456,0.04923100,6.06614836
-4.69734867,7.72869169,5.56162806,3.44824436,0.61589846,0.01817249,0.05208439,6.00708248
-4.69134567,7.69054420,5.50289582,3.41147838,0.62766110,0.01859854,0.05503563,5.94081265
-4.68534267,7.64852844,5.43883867,3.37104783,0.64083673,0.01903792,0.05804842,5.86869166
-4.67933967,7.60347332,5.37075939,3.32762203,0.65520018,0.01948488,0.06108282,5.79202952
-4.67333667,7.55603689,5.29988683,3.28183490,0.67047613,0.01993278,0.06409608,5.71205732
-4.66733367,7.50669371,5.22734366,3.23427057,0.68634786,0.02037432,0.06704352,5.62989703
-4.66133067,7.45573191,5.15412028,3.18545249,0.70246743,0.02080173,0.06987962,5.54653812
-4.65532766,7.40325994,5.08105554,3.13583598,0.71846720,0.02120707,0.07255914,5.46282150
-4.64932466,7.34922175,5.00882468,3.08580436,0.73397206,0.02158241,0.07503828,5.37943081
-4.64332166,7.29341937,4.93793445,3.03566827,0.74861173,0.02192017,0.07727586,5.29689077
-4.63731866,7.23554111,4.86872515,2.98566803,0.76203295,0.02221328,0.07923441,5.21557210
-4.63131566,7.17519363,4.80137884,2.93597835,0.77391062,0.02245549,0.08088118,5.13570204
-4.62531266,7.11193586,4.73593302,2.88671501,0.78395777,0.02264153,0.08218906,5.05737948
-4.61930965,7.04531299,4.67229863,2.83794284,0.79193382,0.02276724,0.08313723,4.98059344
-4.61330665,6.97488854,4.61028115,2.78968459,0.79765085,0.02282978,0.08371177,4.90524370
-4.60730365,6.90027315,4.54960382,2.74192991,0.80097764,0.02282760,0.08390587,4.83116238
-4.60130065,6.82114878,4.48993159,2.69464424,0.80184154,0.02276054,0.08371996,4.75813526
-4.59529765,6.73728751,4.43089491,2.64777716,0.80022801,0.02262975,0.08316156,4.68592204
-4.58929465,6.64856450,4.37211242,2.60126990,0.79617814,0.02243765,0.08224489,4.61427465
-4.58329165,6.55496522,4.31321185,2.55506203,0.78978431,0.02218781,0.08099031,4.54295322
-4.57728864,6.45658726,4.25384866,2.50909717,0.78118440,0.02188481,0.07942361,4.47173945
-4.57128564,6.35363755,4.19372214,2.46332781,0.77055477,0.02153406,0.07757509,4.40044730
-4.56528264,6.24642588,4.13258891,2.41771952,0.75810270,0.02114162,0.07547862,4.32893120
-4.55927964,6.13535605,4.07027386,2.37225449,0.74405846,0.02071405,0.07317059,4.25709212
-4.55327664,6.02091556,4.00667877,2.32693467,0.72866759,0.02025814,0.07068890,4.18488196
-4.54727364,5.90366521,3.94178876,2.28178480,0.71218371,0.01978084,0.06807189,4.11230656
-4.54127064,5.78422934,3.87567690,2.23685509,0.69486209,0.01928902,0.06535745,4.03942785
-4.53526763,5.66328751,3.80850705,2.19222391,0.67695434,0.01878938,0.06258214,3.96636548
-4.52926463,5.54156787,3.74053513,2.14800024,0.65870415,0.01828834,0.05978046,3.89329795
-4.52326163,5.41984237,3.67210874,2.10432573,0.64034434,0.01779194,0.05698431,3.82046348
-4.51725863,5.29892335,3.60366499,2.06137625,0.62209492,0.01730584,0.05422252,3.74816030
-4.51125563,5.17966112,3.53572631,2.01936261,0.60416223,0.01683521,0.05152061,3.67674615
-4.50525263,5.06294144,3.46889400,1.97853014,0.58673886,0.01638479,0.04890064,3.60663669
-4.49924962,4.94968232,3.40383908,1.93915690,0.57000409,0.01595888,0.04638126,3.53830219
-4.49324662,4.84082879,3.34129027,1.90155023,0.55412469,0.01556130,0.04397776,3.47226216
-4.48724362,4.73734519,3.28201885,1.86604154,0.53925576,0.01519550,0.04170236,3.40907754
-4.48124062,4.64020391,3.22682040,1.83297921,0.52554138,0.01486450,0.03956445,3.34934013
-4.47523762,4.55037058,3.17649360,1.80271978,0.51311494,0.01457091,0.03757094,3.29365926
-4.46923462,4.46878534,3.13181649,1.77561753,0.50209899,0.01431695,0.03572656,3.24264574
-4.46323162,4.39634086,3.09352104,1.75201294,0.49260458,0.01410446,0.03403424,3.19689369
-4.45722861,4.33385760,3.06226665,1.73222041,0.48473004,0.01393481,0.03249539,3.15696063
-4.45122561,4.28205760,3.03861406,1.71651588,0.47855933,0.01380893,0.03111023,3.12334688
-4.44522261,4.24153803,3.02300083,1.70512504,0.47416016,0.01372727,0.02987795,3.09647533
-4.43921961,4.21274620,3.01571965,1.69821271,0.47158183,0.01368973,0.02879694,3.07667249
-4.43321661,4.19595751,3.01690112,1.69587418,0.47085325,0.01369570,0.02786491,3.06415222
-4.42721361,4.19125810,3.02650190,1.69812900,0.47198122,0.01374394,0.02707898,3.05900314
-4.42121061,4.19853341,3.04429959,1.70491770,0.47494908,0.01383265,0.02643568,3.06118065
-4.41520760,4.21746386,3.06989473,1.71610183,0.47971613,0.01395946,0.02593102,3.07050427
-4.40920460,4.24752828,3.10272047,1.73146735,0.48621772,0.01412141,0.02556039,3.08666079
-4.40320160,4.28801541,3.14205976,1.75073135,0.49436622,0.01431505,0.02531859,3.10921323
-4.39719860,4.33804308,3.18706939,1.77355177,0.50405283,0.01453647,0.02519971,3.13761533
-4.39119560,4.39658446,3.23681010,1.79953984,0.51515015,0.01478143,0.02519714,3.17123103
-4.38519260,4.46250012,3.29028126,1.82827430,0.52751550,0.01504538,0.02530351,3.20935785
-4.37918959,4.53457433,3.34645844,1.85931693,0.54099474,0.01532366,0.02551064,3.25125308
-4.37318659,4.61155387,3.40433208,1.89222850,0.55542641,0.01561156,0.02580954,3.29616136
-4.36718359,4.69218729,3.46294519,1.92658418,0.57064601,0.01590447,0.02619043,3.34334217
-4.36118059,4.77526263,3.52142815,1.96198774,0.58649013,0.01619800,0.02664276,3.39209575
-4.35517759,4.85964191,3.57902880,1.99808373,0.60280025,0.01648804,0.02715526,3.44178616
-4.34917459,4.94429054,3.63513625,2.03456706,0.61942597,0.01677093,0.02771605,3.49186022
-4.34317159,5.02830042,3.68929728,2.07118952,0.63622761,0.01704345,0.02831269,3.54186156
-4.33716858,5.11090596,3.74122446,2.10776303,0.65307788,0.01730294,0.02893240,3.59143903
-4.33116558,5.19149238,3.79079590,2.14415941,0.66986278,0.01754730,0.02956212,3.64034937
-4.32516258,5.26959640,3.83804651,2.18030700,0.68648159,0.01777499,0.03018877,3.68845405
-4.31915958,5.34489971,3.88315170,2.21618429,0.70284603,0.01798502,0.03079939,3.73571091
-4.31315658,5.41721600,3.92640444,2.25181098,0.71887883,0.01817693,0.03138139,3.78216107
-4.30715358,5.48647274,3.96818703,2.28723714,0.73451164,0.01835071,0.03192275,3.82791208
