energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.80190095,3.25098536,0.01170095,0.03744992,1.12644783,0.70636622,0.03002768,2.12190979,0.65740763,0.17962882
-5.79589795,3.25271221,0.01201241,0.03677169,1.11936673,0.71124537,0.03088294,2.12444728,0.65459942,0.17848233
-5.78989495,3.24517715,0.01227964,0.03602258,1.10967136,0.71398795,0.03163053,2.12089184,0.64992110,0.17682451
-5.78389195,3.22822797,0.01250143,0.03520153,1.09747181,0.71452895,0.03225570,2.11114432,0.64342114,0.17465036
-5.77788894,3.20187666,0.01267776,0.03430920,1.08291813,0.71284416,0.03274555,2.09521364,0.63518118,0.17196332
-5.77188594,3.16631528,0.01280978,0.03334825,1.06620168,0.70895447,0.03308954,2.07322686,0.62531612,0.16877620
-5.76588294,3.12192554,0.01289977,0.03232359,1.04755489,0.70292878,0.03327985,2.04543512,0.61397307,0.16511171
-5.75987994,3.06928121,0.01295105,0.03124246,1.02724941,0.69488497,0.03331173,2.01221503,0.60132898,0.16100263
-5.75387694,3.00914294,0.01296782,0.03011445,1.00559266,0.68498900,0.03318370,1.97406501,0.58758708,0.15649166
-5.74787394,2.94244549,0.01295499,0.02895136,0.98292271,0.67345188,0.03289760,1.93159692,0.57297216,0.15163071
-5.74187094,2.87027765,0.01291796,0.02776706,0.95960184,0.66052476,0.03245861,1.88552287,0.55772500,0.14647998
-5.73586793,2.79385561,0.01286240,0.02657711,0.93600881,0.64649214,0.03187501,1.83663790,0.54209605,0.14110663
-5.72986493,2.71449088,0.01279397,0.02539845,0.91253029,0.63166349,0.03115798,1.78579913,0.52633866,0.13558314
-5.72386193,2.63355383,0.01271809,0.02424885,0.88955167,0.61636368,0.03032114,1.73390222,0.51070215,0.12998548
-5.71785893,2.55243465,0.01263970,0.02314652,0.86744765,0.60092248,0.02938015,1.68185607,0.49542502,0.12439120
-5.71185593,2.47250310,0.01256308,0.02210948,0.84657293,0.58566382,0.02835212,1.63055688,0.48072846,0.11887730
-5.70585293,2.39506875,0.01249161,0.02115504,0.82725330,0.57089498,0.02725508,1.58086243,0.46681060,0.11351828
-5.69984992,2.32134334,0.01242770,0.02029930,0.80977749,0.55689649,0.02610737,1.53356783,0.45384152,0.10838419
-5.69384692,2.25240666,0.01237264,0.01955659,0.79439006,0.54391293,0.02492712,1.48938344,0.44195934,0.10353881
-5.68784392,2.18917729,0.01232661,0.01893900,0.78128547,0.53214526,0.02373165,1.44891595,0.43126735,0.09903817
-5.68184092,2.13238914,0.01228869,0.01845600,0.77060355,0.52174475,0.02253709,1.41265310,0.42183251,0.09492916
-5.67583792,2.08257462,0.01225689,0.01811408,0.76242656,0.51280901,0.02135791,1.38095275,0.41368505,0.09124863
-5.66983492,2.04005498,0.01222831,0.01791647,0.75677781,0.50538009,0.02020666,1.35403639,0.40681931,0.08802265
-5.66383192,2.00493782,0.01219925,0.01786300,0.75362190,0.49944470,0.01909376,1.33198732,0.40119575,0.08526623
-5.65782891,1.97712183,0.01216547,0.01795000,0.75286660,0.49493661,0.01802738,1.31475349,0.39674399,0.08298327
-5.65182591,1.95630825,0.01212231,0.01817031,0.75436627,0.49174096,0.01701345,1.30215454,0.39336664,0.08116693
-5.64582291,1.94201846,0.01206499,0.01851341,0.75792673,0.48970030,0.01605574,1.29389294,0.39094397,0.07980021
-5.63981991,1.93361694,0.01198883,0.01896564,0.76331143,0.48862203,0.01515596,1.28956847,0.38933904,0.07885682
-5.63381691,1.93033844,0.01188943,0.01951049,0.77024873,0.48828695,0.01431407,1.28869559,0.38840314,0.07830234
-5.62781391,1.93131839,0.01176294,0.02012900,0.77844014,0.48845846,0.01352846,1.29072281,0.38798140,0.07809545
-5.62181091,1.93562537,0.01160618,0.02080023,0.78756915,0.48889200,0.01279629,1.29505354,0.38791835,0.07818937
-5.61580790,1.94229429,0.01141682,0.02150180,0.79731058,0.48934449,0.01211378,1.30106745,0.38806317,0.07853338
-5.60980490,1.95035921,0.01119348,0.02221045,0.80733995,0.48958316,0.01147651,1.30814163,0.38827455,0.07907438
-5.60380190,1.95888468,0.01093579,0.02290272,0.81734274,0.48939372,0.01087973,1.31567095,0.38842494,0.07975838
-5.59779890,1.96699443,0.01064441,0.02355551,0.82702307,0.48858731,0.01031859,1.32308661,0.38840409,0.08053203
-5.59179590,1.97389656,0.01032102,0.02414679,0.83611164,0.48700621,0.00978838,1.32987266,0.38812180,0.08134399
-5.58579290,1.97890445,0.00996824,0.02465613,0.84437261,0.48452805,0.00928472,1.33557967,0.38750970,0.08214615
-5.57978989,1.98145277,0.00958953,0.02506533,0.85160900,0.48106847,0.00880368,1.33983518,0.38652214,0.08289472
-5.57378689,1.98110809,0.00918909,0.02535883,0.85766663,0.47658217,0.00834188,1.34235081,0.38513612,0.08355111
-5.56778389,1.97757396,0.00877166,0.02552422,0.86243624,0.47106237,0.00789656,1.34292561,0.38335023,0.08408258
-5.56178089,1.97069045,0.00834241,0.02555244,0.86585380,0.46453881,0.00746558,1.34144578,0.38118281,0.08446269
-5.55577789,1.96042821,0.00790671,0.02543805,0.86789893,0.45707443,0.00704738,1.33788087,0.37866923,0.08467147
-5.54977489,1.94687765,0.00746998,0.02517927,0.86859148,0.44876089,0.00664100,1.33227666,0.37585857,0.08469541
-5.54377189,1.93023372,0.00703751,0.02477795,0.86798652,0.43971316,0.00624593,1.32474509,0.37280970,0.08452725
-5.53776888,1.91077713,0.00661429,0.02423938,0.86616788,0.43006350,0.00586212,1.31545197,0.36958716,0.08416551
-5.53176588,1.88885297,0.00620489,0.02357204,0.86324058,0.41995499,0.00548985,1.30460281,0.36625668,0.08361392
-5.52576288,1.86484784,0.00581334,0.02278725,0.85932259,0.40953501,0.00512962,1.29242774,0.36288096,0.08288074
-5.51975988,1.83916655,0.00544301,0.02189867,0.85453633,0.39894896,0.00478216,1.27916621,0.35951554,0.08197792
-5.51375688,1.81220967,0.00509654,0.02092184,0.84900042,0.38833434,0.00444827,1.26505229,0.35620522,0.08092035
-5.50775388,1.78435313,0.00477586,0.01987362,0.84282210,0.37781561,0.00412879,1.25030138,0.35298108,0.07972497
-5.50175088,1.75593073,0.00448209,0.01877167,0.83609091,0.36750009,0.00382457,1.23509901,0.34985833,0.07841007
-5.49574787,1.72722080,0.00421563,0.01763385,0.82887390,0.35747480,0.00353640,1.21959250,0.34683505,0.07699459
-5.48974487,1.69843748,0.00397617,0.01647780,0.82121275,0.34780470,0.00326502,1.20388583,0.34389203,0.07549761
-5.48374187,1.66972727,0.00376273,0.01532041,0.81312319,0.33853221,0.00301110,1.18803821,0.34099359,0.07393798
-5.47773887,1.64117096,0.00357379,0.01417750,0.80459651,0.32967804,0.00277520,1.17206629,0.33808954,0.07233409
-5.47173587,1.61279094,0.00340732,0.01306349,0.79560347,0.32124332,0.00255787,1.15595020,0.33511803,0.07070389
-5.46573287,1.58456342,0.00326097,0.01199119,0.78610023,0.31321285,0.00235958,1.13964285,0.33200934,0.06906503
-5.45972986,1.55643487,0.00313208,0.01097167,0.77603605,0.30555935,0.00218084,1.12308217,0.32869033,0.06743514
-5.45372686,1.52834173,0.00301788,0.01001421,0.76536241,0.29824844,0.00202213,1.10620556,0.32508935,0.06583233
-5.44772386,1.50023231,0.00291554,0.00912633,0.75404291,0.29124409,0.00188404,1.08896567,0.32114140,0.06427567
-5.44172086,1.47208935,0.00282230,0.00831390,0.74206345,0.28451426,0.00176724,1.07134663,0.31679321,0.06278575
-5.43571786,1.44395206,0.00273557,0.00758128,0.72944203,0.27803636,0.00167253,1.05337966,0.31200800,0.06138528
-5.42971486,1.41593606,0.00265298,0.00693148,0.71623741,0.27180236,0.00160089,1.03515710,0.30676969,0.06009955
-5.42371186,1.38825004,0.00257248,0.00636642,0.70255634,0.26582313,0.00155349,1.01684396,0.30108617,0.05895678
-5.41770885,1.36120794,0.00249238,0.00588709,0.68855841,0.26013189,0.00153169,0.99868607,0.29499165,0.05798838
-5.41170585,1.33523561,0.00241136,0.00549378,0.67445849,0.25478647,0.00153710,0.98101429,0.28854770,0.05722892
-5.40570285,1.31087158,0.00232849,0.00518626,0.66052628,0.24987033,0.00157151,0.96424424,0.28184303,0.05671588
-5.39969985,1.28876135,0.00224327,0.00496392,0.64708286,0.24549229,0.00163690,0.94887145,0.27499200,0.05648921
-5.39369685,1.26964540,0.00215555,0.00482590,0.63449430,0.24178490,0.00173544,0.93546184,0.26813178,0.05659053
-5.38769385,1.25434128,0.00206552,0.00477114,0.62316255,0.23890160,0.00186938,0.92463795,0.26141832,0.05706219
-5.38169085,1.24372044,0.00197369,0.00479842,0.61351391,0.23701279,0.00204103,0.91706138,0.25502144,0.05794607
-5.37568784,1.23868087,0.00188081,0.00490633,0.60598559,0.23630096,0.00225269,0.91341219,0.24911896,0.05928218
-5.36968484,1.24011661,0.00178780,0.00509322,0.60101089,0.23695527,0.00250652,0.91436607,0.24389043,0.06110718
-5.36368184,1.24888576,0.00169573,0.00535715,0.59900374,0.23916563,0.00280449,0.92057050,0.23951058,0.06345286
-5.35767884,1.26577822,0.00160574,0.00569571,0.60034320,0.24311673,0.00314824,0.93262072,0.23614275,0.06634459
-5.35167584,1.29148467,0.00151897,0.00610600,0.60535867,0.24898226,0.00353898,0.95103676,0.23393275,0.06979990
-5.34567284,1.32656839,0.00143651,0.00658444,0.61431640,0.25691953,0.00397737,0.97624243,0.23300321,0.07382717
-5.33966983,1.37144083,0.00135939,0.00712669,0.62740793,0.26706482,0.00446345,1.00854727,0.23344880,0.07842463
-5.33366683,1.42634232,0.00128851,0.00772760,0.64474095,0.27952952,0.00499646,1.04813220,0.23533245,0.08357960
-5.32766383,1.49132847,0.00122460,0.00838113,0.66633286,0.29439734,0.00557481,1.09503941,0.23868263,0.08926803
-5.32166083,1.56626288,0.00116827,0.00908035,0.69210734,0.31172254,0.00619601,1.14916689,0.24349195,0.09545451
-5.31565783,1.65081643,0.00111992,0.00981749,0.72189409,0.33152927,0.00685656,1.21026780,0.24971687,0.10209257
-5.30965483,1.74447288,0.00107978,0.01058398,0.75543146,0.35381204,0.00755199,1.27795455,0.25727869,0.10912542
-5.30365183,1.84654063,0.00104793,0.01137065,0.79237215,0.37853704,0.00827681,1.35170739,0.26606559,0.11648704
-5.29764882,1.95616980,0.00102430,0.01216784,0.83229137,0.40564440,0.00902457,1.43088699,0.27593568,0.12410359
-5.29164582,2.07237403,0.00100865,0.01296564,0.87469737,0.43505099,0.00978787,1.51475050,0.28672090,0.13189510
-5.28564282,2.19405576,0.00100064,0.01375411,0.91904371,0.46665381,0.01055852,1.60247035,0.29823158,0.13977738
-5.27963982,2.32003407,0.00099985,0.01452356,0.96474293,0.50033345,0.01132760,1.69315489,0.31026137,0.14766410
-5.27363682,2.44907379,0.00100573,0.01526478,1.01118096,0.53595765,0.01208564,1.78587025,0.32259262,0.15546883
-5.26763382,2.57991487,0.00101772,0.01596932,1.05773199,0.57338463,0.01282279,1.87966241,0.33500170,0.16310718
-5.26163082,2.71130080,0.00103516,0.01662968,1.10377306,0.61246601,0.01352897,1.97357875,0.34726430,0.17049876
-5.25562781,2.84200514,0.00105738,0.01723957,1.14869817,0.65304912,0.01419417,2.06668841,0.35916053,0.17756899
-5.24962481,2.97085532,0.00108368,0.01779398,1.19193125,0.69497869,0.01480857,2.15810076,0.37047960,0.18425066
-5.24362181,3.09675291,0.00111333,0.01828936,1.23293789,0.73809766,0.01536282,2.24698144,0.38102410,0.19048524
-5.23761881,3.21869004,0.00114558,0.01872358,1.27123544,0.78224725,0.01584824,2.33256568,0.39061368,0.19622376
-5.23161581,3.33576141,0.00117967,0.01909598,1.30640117,0.82726614,0.01625704,2.41416848,0.39908820,0.20142745
-5.22561281,3.44717186,0.00121482,0.01940722,1.33807853,0.87298889,0.01658250,2.49119155,0.40631020,0.20606793
-5.21960980,3.55223955,0.00125025,0.01965919,1.36598125,0.91924367,0.01681913,2.56312706,0.41216677,0.21012710
-5.21360680,3.65039481,0.00128516,0.01985481,1.38989539,0.96584949,0.01696287,2.62955808,0.41657075,0.21359661
-5.20760380,3.74117506,0.00131874,0.01999777,1.40967921,1.01261295,0.01701110,2.69015611,0.41946131,0.21647712
-5.20160080,3.82421636,0.00135020,0.02009231,1.42526115,1.05932490,0.01696280,2.74467579,0.42080400,0.21877726
-5.19559780,3.89924200,0.00137876,0.02014295,1.43663584,1.10575703,0.01681856,2.79294731,0.42059012,0.22051232
-5.18959480,3.96604889,0.00140366,0.02015422,1.44385852,1.15165886,0.01658052,2.83486685,0.41883566,0.22170293
-5.18359180,4.02449254,0.00142419,0.02013041,1.44703805,1.19675513,0.01625239,2.87038559,0.41557974,0.22237350
-5.17758879,4.07447135,0.00143969,0.02007537,1.44632868,1.24074402,0.01583932,2.89949791,0.41088263,0.22255080
-5.17158579,4.11591121,0.00144960,0.01999229,1.44192120,1.28329639,0.01534776,2.92222924,0.40482343,0.22226245
-5.16558279,4.14875102,0.00145344,0.01988364,1.43403348,1.32405616,0.01478535,2.93862440,0.39749743,0.22153562
-5.15957979,4.17293022,0.00145086,0.01975102,1.42290111,1.36264227,0.01416066,2.94873677,0.38901331,0.22039586
-5.15357679,4.18837892,0.00144162,0.01959521,1.40876834,1.39865205,0.01348304,2.95261919,0.37949012,0.21886615
-5.14757379,4.19501141,0.00142567,0.01941618,1.39187973,1.43166635,0.01276236,2.95031688,0.36905436,0.21696626
-5.14157079,4.19272351,0.00140310,0.01921318,1.37247300,1.46125635,0.01200877,2.94186302,0.35783698,0.21471229
-5.13556778,4.18139422,0.00137417,0.01898491,1.35077326,1.48699197,0.01123248,2.92727724,0.34597052,0.21211663
-5.12956478,4.16089172,0.00133931,0.01872966,1.32698890,1.50845184,0.01044353,2.90656726,0.33358658,0.20918820
-5.12356178,4.13108375,0.00129913,0.01844556,1.30130943,1.52523445,0.00965159,2.87973372,0.32081345,0.20593292
-5.11755878,4.09185191,0.00125440,0.01813077,1.27390514,1.53697037,0.00886574,2.84677798,0.30777416,0.20235451
-5.11155578,4.04310937,0.00120606,0.01778368,1.24492869,1.54333484,0.00809432,2.80771272,0.29458492,0.19845549
-5.10555278,3.98482114,0.00115517,0.01740321,1.21451843,1.54406057,0.00734480,2.76257453,0.28135398,0.19423838
-5.09954977,3.91702562,0.00110291,0.01698889,1.18280316,1.53894996,0.00662368,2.71143808,0.26818095,0.18970693
-5.09354677,3.83985652,0.00105056,0.01654111,1.14990802,1.52788622,0.00593641,2.65443069,0.25515647,0.18486742
-5.08754377,3.75356343,0.00099950,0.01606120,1.11596097,1.51084293,0.00528736,2.59174670,0.24236232,0.17972997
-5.08154077,3.65852978,0.00095111,0.01555149,1.08109947,1.48789129,0.00467985,2.52366029,0.22987176,0.17430957
-5.07553777,3.55528690,0.00090683,0.01501539,1.04547676,1.45920477,0.00411613,2.45053599,0.21775023,0.16862707
-5.06953477,3.44452275,0.00086807,0.01445730,1.00926720,1.42506057,0.00359748,2.37283589,0.20605603,0.16270982
-5.06353177,3.32708441,0.00083620,0.01388258,0.97267030,1.38583772,0.00312427,2.29112270,0.19484118,0.15659199
-5.05752876,3.20397368,0.00081255,0.01329741,0.93591285,1.34201169,0.00269606,2.20605823,0.18415219,0.15031456
-5.05152576,3.07633523,0.00079832,0.01270863,0.89924910,1.29414548,0.00231170,2.11839682,0.17403072,0.14392494
-5.04552276,2.94543755,0.00079461,0.01212356,0.86295852,1.24287740,0.00196946,2.02897372,0.16451399,0.13747622
-5.03951976,2.81264694,0.00080238,0.01154974,0.82734144,1.18890597,0.00166713,1.93868864,0.15563502,0.13102605
-5.03351676,2.67939555,0.00082238,0.01099476,0.79271237,1.13297237,0.00140216,1.84848500,0.14742255,0.12463528
-5.02751376,2.54714464,0.00085519,0.01046595,0.75939153,1.07584113,0.00117173,1.75932572,0.13990069,0.11836626
-5.02151076,2.41734453,0.00090114,0.00997016,0.72769483,1.01827980,0.00097289,1.67216648,0.13308836,0.11228108
-5.01550775,2.29139308,0.00096034,0.00951359,0.69792289,0.96103846,0.00080262,1.58792773,0.12699840,0.10643968
-5.00950475,2.17059457,0.00103260,0.00910151,0.67034963,0.90482982,0.00065794,1.50746673,0.12163673,0.10089791
-5.00350175,2.05612090,0.00111747,0.00873814,0.64521116,0.85031075,0.00053594,1.43155104,0.11700129,0.09570584
-4.99749875,1.94897689,0.00121418,0.00842650,0.62269549,0.79806604,0.00043384,1.36083460,0.11308118,0.09090608
-4.99149575,1.84997152,0.00132168,0.00816835,0.60293381,0.74859491,0.00034904,1.29583785,0.10985577,0.08653250
-4.98549275,1.75969623,0.00143862,0.00796409,0.58599374,0.70230094,0.00027914,1.23693258,0.10729426,0.08260922
-4.97948974,1.67851160,0.00156335,0.00781280,0.57187512,0.65948559,0.00022197,1.18433260,0.10535536,0.07914996
-4.97348674,1.60654277,0.00169397,0.00771229,0.56050858,0.62034562,0.00017555,1.13809042,0.10398755,0.07615784
-4.96748374,1.54368392,0.00182832,0.00765917,0.55175701,0.58497429,0.00013815,1.09810035,0.10312961,0.07362557
-4.96148074,1.48961162,0.00196406,0.00764898,0.54542000,0.55336625,0.00010824,1.06410765,0.10271175,0.07153601
-4.95547774,1.44380611,0.00209869,0.00767639,0.54124110,0.52542574,0.00008450,1.03572352,0.10265705,0.06986313
-4.94947474,1.40557976,0.00222962,0.00773535,0.53891748,0.50097759,0.00006580,1.01244493,0.10288339,0.06857330
-4.94347174,1.37411101,0.00235423,0.00781932,0.53811170,0.47978047,0.00005118,0.99367859,0.10330567,0.06762680
-4.93746873,1.34848246,0.00246993,0.00792151,0.53846485,0.46154174,0.00003983,0.97876767,0.10383828,0.06697948
-4.93146573,1.32772104,0.00257425,0.00803507,0.53961063,0.44593315,0.00003109,0.96702025,0.10439771,0.06658467
-4.92546273,1.31083870,0.00266492,0.00815334,0.54118961,0.43260669,0.00002439,0.95773801,0.10490512,0.06639488
-4.91945973,1.29687169,0.00273988,0.00827006,0.54286298,0.42121002,0.00001929,0.95024396,0.10528888,0.06636369
-4.91345673,1.28491677,0.00279743,0.00837953,0.54432521,0.41140073,0.00001543,0.94390807,0.10548682,0.06644731
-4.90745373,1.27416301,0.00283621,0.00847681,0.54531506,0.40285898,0.00001252,0.93816963,0.10544811,0.06660608
-4.90145073,1.26391797,0.00285527,0.00855784,0.54562446,0.39529811,0.00001033,0.93255566,0.10513476,0.06680565
-4.89544772,1.25362735,0.00285412,0.00861955,0.54510490,0.38847293,0.00000867,0.92669465,0.10452262,0.06701794
-4.88944472,1.24288774,0.00283271,0.00865990,0.54367112,0.38218549,0.00000741,0.92032520,0.10360170,0.06722174
-4.88344172,1.23145222,0.00279143,0.00867797,0.54130206,0.37628835,0.00000645,0.91329960,0.10237610,0.06740308
-4.87743872,1.21922900,0.00273111,0.00867391,0.53803908,0.37068533,0.00000570,0.90558238,0.10086326,0.06755522
-4.87143572,1.20627361,0.00265299,0.00864894,0.53398162,0.36533000,0.00000509,0.89724415,0.09909276,0.06767842
-4.86543272,1.19277539,0.00255867,0.00860530,0.52928064,0.36022213,0.00000460,0.88845128,0.09710462,0.06777937
-4.85942971,1.17903914,0.00245002,0.00854614,0.52413020,0.35540243,0.00000418,0.87945217,0.09494728,0.06787056
-4.85342671,1.16546307,0.00232917,0.00847547,0.51875752,0.35094596,0.00000381,0.87056074,0.09267533,0.06796925
-4.84742371,1.15251414,0.00219840,0.00839801,0.51341218,0.34695455,0.00000348,0.86213815,0.09034703,0.06809654
-4.84142071,1.14070208,0.00206009,0.00831907,0.50835471,0.34354871,0.00000318,0.85457342,0.08802184,0.06827613
-4.83541771,1.13055294,0.00191662,0.00824442,0.50384528,0.34085930,0.00000289,0.84826393,0.08575799,0.06853324
-4.82941471,1.12258356,0.00177035,0.00818017,0.50013276,0.33901936,0.00000262,0.84359651,0.08361024,0.06889333
-4.82341171,1.11727759,0.00162351,0.00813260,0.49744452,0.33815645,0.00000237,0.84092972,0.08162781,0.06938103
-4.81740870,1.11506398,0.00147815,0.00810800,0.49597753,0.33838561,0.00000213,0.84057801,0.07985276,0.07001897
-4.81140570,1.11629846,0.00133615,0.00811261,0.49589071,0.33980331,0.00000190,0.84279817,0.07831855,0.07082685
-4.80540270,1.12124861,0.00119912,0.00815235,0.49729902,0.34248243,0.00000169,0.84777845,0.07704919,0.07182051
-4.79939970,1.13008268,0.00106841,0.00823281,0.50026915,0.34646838,0.00000149,0.85563044,0.07605866,0.07301121
-4.79339670,1.14286233,0.00094512,0.00835901,0.50481715,0.35177645,0.00000131,0.86638409,0.07535073,0.07440507
-4.78739370,1.15953938,0.00083005,0.00853534,0.51090777,0.35839038,0.00000114,0.87998556,0.07491926,0.07600258
-4.78139070,1.17995641,0.00072376,0.00876538,0.51845558,0.36626210,0.00000099,0.89629818,0.07474876,0.07779842
-4.77538769,1.20385097,0.00062654,0.00905181,0.52732776,0.37531260,0.00000085,0.91510603,0.07481523,0.07978134
-4.76938469,1.23086320,0.00053849,0.00939631,0.53734837,0.38543385,0.00000072,0.93612015,0.07508733,0.08193432
-4.76338169,1.26054636,0.00045949,0.00979940,0.54830397,0.39649162,0.00000061,0.95898702,0.07552766,0.08423480
-4.75737869,1.29237993,0.00038926,0.01026042,0.55995039,0.40832907,0.00000051,0.98329893,0.07609424,0.08665519
-4.75137569,1.32578470,0.00032740,0.01077744,0.57202030,0.42077105,0.00000043,1.00860595,0.07674203,0.08916338
-4.74537269,1.36013942,0.00027339,0.01134719,0.58423145,0.43362883,0.00000036,1.03442894,0.07742449,0.09172359
-4.73936968,1.39479826,0.00022666,0.01196505,0.59629521,0.44670513,0.00000029,1.06027329,0.07809508,0.09429710
-4.73336668,1.42910871,0.00018656,0.01262505,0.60792521,0.45979930,0.00000024,1.08564288,0.07870875,0.09684324
-4.72736368,1.46242910,0.00015245,0.01331989,0.61884561,0.47271249,0.00000019,1.11005370,0.07922325,0.09932035
-4.72136068,1.49414533,0.00012369,0.01404104,0.62879898,0.48525256,0.00000016,1.13304679,0.07960032,0.10168678
-4.71535768,1.52368620,0.00009963,0.01477878,0.63755321,0.49723861,0.00000013,1.15419999,0.07980667,0.10390187
-4.70935468,1.55053680,0.00007967,0.01552240,0.64490755,0.50850502,0.00000010,1.17313815,0.07981478,0.10592687
-4.70335168,1.57424957,0.00006326,0.01626033,0.65069724,0.51890477,0.00000008,1.18954141,0.07960347,0.10772588
-4.69734867,1.59445272,0.00004986,0.01698037,0.65479688,0.52831206,0.00000006,1.20315126,0.07915821,0.10926653
-4.69134567,1.61085572,0.00003902,0.01766992,0.65712218,0.53662403,0.00000005,1.21377437,0.07847124,0.11052070
-4.68534267,1.62325181,0.00003032,0.01831626,0.65763027,0.54376163,0.00000004,1.22128386,0.07754142,0.11146497
-4.67933967,1.63151742,0.00002339,0.01890684,0.65631845,0.54966956,0.00000003,1.22561827,0.07637388,0.11208103
-4.67333667,1.63560883,0.00001791,0.01942959,0.65322158,0.55431543,0.00000002,1.22677812,0.07497950,0.11235586
-4.66733367,1.63555611,0.00001362,0.01987322,0.64840818,0.55768805,0.00000002,1.22482050,0.07337419,0.11228181
-4.66133067,1.63145485,0.00001028,0.02022754,0.64197548,0.55979506,0.00000001,1.21985187,0.07157806,0.11185649
-4.65532766,1.62345607,0.00000771,0.02048376,0.63404371,0.56066003,0.00000001,1.21201943,0.06961448,0.11108255
-4.64932466,1.61175486,0.00000573,0.02063472,0.62474985,0.56031912,0.00000001,1.20150160,0.06750909,0.10996737
-4.64332166,1.59657823,0.00000424,0.02067514,0.61424120,0.55881755,0.00000000,1.18849801,0.06528882,0.10852264
