energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.81390695,3.71371716,0.07630492,0.28646447,1.69834862,0.00000000,0.92342336,0.53983396,1.23190848,0.35143229
-5.80790395,3.72367848,0.07804585,0.29478809,1.70339117,0.00000000,0.90581555,0.54780600,1.26679499,0.34768109
-5.80190095,3.74160018,0.07992817,0.30360207,1.71162585,0.00000000,0.89058796,0.55667626,1.30309889,0.34487822
-5.79589795,3.76650281,0.08191799,0.31275992,1.72257985,0.00000000,0.87773281,0.56622239,1.34013666,0.34297783
-5.78989495,3.79718834,0.08397809,0.32210527,1.73567960,0.00000000,0.86715783,0.57619557,1.37718650,0.34191011
-5.78389195,3.83229755,0.08606950,0.33147745,1.75027757,0.00000000,0.85869589,0.58633025,1.41351476,0.34158563
-5.77788894,3.87037229,0.08815291,0.34071729,1.76568142,0.00000000,0.85211705,0.59635461,1.44840294,0.34190021
-5.77188594,3.90991933,0.09019029,0.34967270,1.78118418,0.00000000,0.84714223,0.60600095,1.48117414,0.34274005
-5.76588294,3.94947283,0.09214618,0.35820391,1.79609380,0.00000000,0.84345808,0.61501580,1.51121760,0.34398699
-5.75987994,3.98765240,0.09398902,0.36618805,1.80976098,0.00000000,0.84073210,0.62316908,1.53801040,0.34552338
-5.75387694,4.02321421,0.09569210,0.37352290,1.82160391,0.00000000,0.83862759,0.63026210,1.56113528,0.34723661
-5.74787394,4.05509288,0.09723434,0.38012965,1.83112891,0.00000000,0.83681770,0.63613387,1.58029386,0.34902290
-5.74187094,4.08243259,0.09860072,0.38595452,1.83794628,0.00000000,0.83499803,0.64066569,1.59531470,0.35079030
-5.73586793,4.10460659,0.09978237,0.39096937,1.84178076,0.00000000,0.83289755,0.64378378,1.60615602,0.35246078
-5.72986493,4.12122467,0.10077643,0.39517100,1.84247647,0.00000000,0.83028731,0.64545988,1.61290301,0.35397129
-5.72386193,4.13212906,0.10158554,0.39857959,1.83999645,0.00000000,0.82698689,0.64571002,1.61576005,0.35527400
-5.71785893,4.13737984,0.10221714,0.40123610,1.83441708,0.00000000,0.82286847,0.64459154,1.61503836,0.35633560
-5.71185593,4.13723125,0.10268252,0.40319894,1.82591808,0.00000000,0.81785864,0.64219864,1.61113982,0.35713591
-5.70585293,4.13210093,0.10299580,0.40454016,1.81476882,0.00000000,0.81193788,0.63865675,1.60453770,0.35766587
-5.69984992,4.12253416,0.10317276,0.40534117,1.80131188,0.00000000,0.80513824,0.63411605,1.59575553,0.35792518
-5.69384692,4.10916548,0.10322975,0.40568848,1.78594482,0.00000000,0.79753912,0.62874454,1.58534483,0.35791972
-5.68784392,4.09267980,0.10318264,0.40566946,1.76910120,0.00000000,0.78926182,0.62272100,1.57386294,0.35765896
-5.68184092,4.07377522,0.10304586,0.40536835,1.75123161,0.00000000,0.78046294,0.61622807,1.56185181,0.35715352
-5.67583792,4.05312929,0.10283165,0.40486287,1.73278586,0.00000000,0.77132710,0.60944597,1.54981852,0.35641308
-5.66983492,4.03137011,0.10254952,0.40422128,1.71419674,0.00000000,0.76205929,0.60254678,1.53821839,0.35544471
-5.66383192,4.00905338,0.10220591,0.40350014,1.69586600,0.00000000,0.75287716,0.59568970,1.52744102,0.35425166
-5.65782891,3.98664589,0.10180410,0.40274285,1.67815306,0.00000000,0.74400346,0.58901733,1.51779985,0.35283279
-5.65182591,3.96451573,0.10134434,0.40197887,1.66136641,0.00000000,0.73565906,0.58265293,1.50952512,0.35118245
-5.64582291,3.94292880,0.10082420,0.40122366,1.64575800,0.00000000,0.72805645,0.57669878,1.50276057,0.34929093
-5.63981991,3.92205123,0.10023903,0.40047922,1.63152035,0.00000000,0.72139416,0.57123548,1.49756345,0.34714529
-5.63381691,3.90195671,0.09958258,0.39973524,1.61878625,0.00000000,0.71585195,0.56632219,1.49390784,0.34473056
-5.62781391,3.88263784,0.09884773,0.39897071,1.60763080,0.00000000,0.71158700,0.56199755,1.49169066,0.34203114
-5.62181091,3.86402024,0.09802719,0.39815574,1.59807528,0.00000000,0.70873094,0.55828132,1.49074013,0.33903230
-5.61580790,3.84597839,0.09711423,0.39725381,1.59009264,0.00000000,0.70738782,0.55517646,1.49082613,0.33572172
-5.60980490,3.82835206,0.09610330,0.39622396,1.58361407,0.00000000,0.70763287,0.55267152,1.49167188,0.33209087
-5.60380190,3.81096241,0.09499063,0.39502308,1.57853635,0.00000000,0.70951190,0.55074334,1.49296658,0.32813620
-5.59779890,3.79362688,0.09377465,0.39360816,1.57472955,0.00000000,0.71304140,0.54935974,1.49437845,0.32386010
-5.59179590,3.77617241,0.09245633,0.39193829,1.57204485,0.00000000,0.71820901,0.54848231,1.49556773,0.31927148
-5.58579290,3.75844641,0.09103931,0.38997657,1.57032217,0.00000000,0.72497438,0.54806912,1.49619931,0.31438612
-5.57978989,3.74032547,0.08952999,0.38769181,1.56939732,0.00000000,0.73327027,0.54807729,1.49595457,0.30922662
-5.57378689,3.72172164,0.08793737,0.38505984,1.56910872,0.00000000,0.74300374,0.54846545,1.49454223,0.30382207
-5.56778389,3.70258661,0.08627292,0.38206476,1.56930335,0.00000000,0.75405755,0.54919598,1.49170791,0.29820750
-5.56178089,3.68291389,0.08455022,0.37869982,1.56984209,0.00000000,0.76629143,0.55023717,1.48724237,0.29242309
-5.55577789,3.66273958,0.08278464,0.37496809,1.57060422,0.00000000,0.77954361,0.55156509,1.48098811,0.28651324
-5.54977489,3.64214196,0.08099292,0.37088294,1.57149128,0.00000000,0.79363232,0.55316537,1.47284453,0.28052563
-5.54377189,3.62124047,0.07919276,0.36646832,1.57243021,0.00000000,0.80835753,0.55503469,1.46277137,0.27451017
-5.53776888,3.60019436,0.07740239,0.36175885,1.57337585,0.00000000,0.82350289,0.55718218,1.45079066,0.26851808
-5.53176588,3.57920147,0.07564018,0.35679972,1.57431292,0.00000000,0.83883814,0.55963050,1.43698706,0.26260101
-5.52576288,3.55849715,0.07392431,0.35164649,1.57525727,0.00000000,0.85412187,0.56241672,1.42150679,0.25681029
-5.51975988,3.53835362,0.07227238,0.34636466,1.57625680,0.00000000,0.86910490,0.56559285,1.40455511,0.25119632
-5.51375688,3.51907952,0.07070124,0.34102907,1.57739165,0.00000000,0.88353422,0.56922605,1.38639250,0.24580807
-5.50775388,3.50101959,0.06922667,0.33572316,1.57877385,0.00000000,0.89715754,0.57339833,1.36732959,0.24069277
-5.50175088,3.48455402,0.06786328,0.33053795,1.58054631,0.00000000,0.90972844,0.57820576,1.34772095,0.23589558
-5.49574787,3.47009710,0.06662431,0.32557080,1.58288087,0.00000000,0.92101189,0.58375713,1.32795769,0.23145947
-5.48974487,3.45809457,0.06552157,0.32092389,1.58597557,0.00000000,0.93079016,0.59017180,1.30845916,0.22742498
-5.48374187,3.44901909,0.06456528,0.31670241,1.59005063,0.00000000,0.93886872,0.59757688,1.28966347,0.22383001
-5.47773887,3.44336326,0.06376402,0.31301241,1.59534326,0.00000000,0.94508198,0.60610358,1.27201733,0.22070955
-5.47173587,3.44162971,0.06312461,0.30995836,1.60210100,0.00000000,0.94929852,0.61588273,1.25596484,0.21809525
-5.46573287,3.44431786,0.06265202,0.30764033,1.61057365,0.00000000,0.95142556,0.62703946,1.24193571,0.21601483
-5.45972986,3.45190715,0.06234920,0.30615099,1.62100361,0.00000000,0.95141232,0.63968718,1.23033290,0.21449137
-5.45372686,3.46483691,0.06221696,0.30557230,1.63361491,0.00000000,0.94925204,0.65392093,1.22151984,0.21354236
-5.44772386,3.48348311,0.06225380,0.30597209,1.64860097,0.00000000,0.94498247,0.66981029,1.21580769,0.21317865
-5.44172086,3.50813279,0.06245573,0.30740063,1.66611157,0.00000000,0.93868469,0.68739209,1.21344283,0.21340320
-5.43571786,3.53895708,0.06281609,0.30988725,1.68623941,0.00000000,0.93048034,0.70666327,1.21459502,0.21420988
-5.42971486,3.57598409,0.06332537,0.31343731,1.70900683,0.00000000,0.92052712,0.72757415,1.21934680,0.21558215
-5.42371186,3.61907332,0.06397108,0.31802947,1.73435354,0.00000000,0.90901301,0.75002257,1.22768446,0.21749192
-5.41770885,3.66789307,0.06473769,0.32361369,1.76212597,0.00000000,0.89614927,0.77384928,1.23949132,0.21989860
-5.41170585,3.72190285,0.06560658,0.33010995,1.79206904,0.00000000,0.88216266,0.79883491,1.25454370,0.22274843
-5.40570285,3.78034228,0.06655611,0.33740788,1.82382123,0.00000000,0.86728729,0.82469895,1.27251012,0.22597419
-5.39969985,3.84222815,0.06756184,0.34536748,1.85691358,0.00000000,0.85175646,0.85110103,1.29295404,0.22949548
-5.39369685,3.90636081,0.06859675,0.35382103,1.89077312,0.00000000,0.83579504,0.87764466,1.31534053,0.23321943
-5.38769385,3.97134073,0.06963174,0.36257610,1.92473114,0.00000000,0.81961268,0.90388359,1.33904690,0.23704214
-5.38169085,4.03559550,0.07063614,0.37141983,1.95803645,0.00000000,0.80339814,0.92933077,1.36337723,0.24085061
-5.37568784,4.09741697,0.07157839,0.38012427,1.98987335,0.00000000,0.78731525,0.95346972,1.38758047,0.24452535
-5.36968484,4.15500775,0.07242680,0.38845264,2.01938408,0.00000000,0.77150024,0.97576806,1.41087177,0.24794342
-5.36368184,4.20653542,0.07315046,0.39616643,2.04569481,0.00000000,0.75606092,0.99569279,1.43245621,0.25098199
-5.35767884,4.25019248,0.07372011,0.40303294,2.06794437,0.00000000,0.74107726,1.01272672,1.45155417,0.25352210
-5.35167584,4.28425964,0.07410915,0.40883301,2.08531449,0.00000000,0.72660345,1.02638548,1.46742728,0.25545263
-5.34567284,4.30716948,0.07429450,0.41336870,2.09706023,0.00000000,0.71267111,1.03623433,1.47940394,0.25667414
-5.33966983,4.31756763,0.07425753,0.41647041,2.10253908,0.00000000,0.69929324,1.04190421,1.48690331,0.25710260
-5.33366683,4.31436850,0.07398485,0.41800336,2.10123767,0.00000000,0.68646879,1.04310603,1.48945655,0.25667262
-5.32766383,4.29680281,0.07346892,0.41787281,2.09279431,0.00000000,0.67418720,1.03964290,1.48672455,0.25534019
-5.32166083,4.26445455,0.07270857,0.41602811,2.07701673,0.00000000,0.66243282,1.03141939,1.47851118,0.25308464
-5.31565783,4.21728541,0.07170930,0.41246508,2.05389376,0.00000000,0.65118884,1.01844758,1.46477148,0.24990987
-5.30965483,4.15564568,0.07048336,0.40722688,2.02360056,0.00000000,0.64044046,1.00084952,1.44561440,0.24584460
-5.30365183,4.08027073,0.06904965,0.40040300,1.98649711,0.00000000,0.63017723,0.97885601,1.42129999,0.24094188
-5.29764882,3.99226364,0.06743338,0.39212681,1.94311999,0.00000000,0.62039453,0.95280165,1.39223127,0.23527752
-5.29164582,3.89306451,0.06566554,0.38257136,1.89416798,0.00000000,0.61109410,0.92311649,1.35894100,0.22894794
-5.28564282,3.78440827,0.06378220,0.37194395,1.84048204,0.00000000,0.60228383,0.89031450,1.32207420,0.22206711
-5.27963982,3.66827268,0.06182365,0.36047955,1.78302081,0.00000000,0.59397692,0.85497951,1.28236715,0.21476311
-5.27363682,3.54681932,0.05983337,0.34843341,1.72283257,0.00000000,0.58619060,0.81774899,1.24062371,0.20717413
-5.26763382,3.42232983,0.05785703,0.33607310,1.66102508,0.00000000,0.57894459,0.77929665,1.19769028,0.19944438
-5.26163082,3.29714024,0.05594127,0.32367043,1.59873446,0.00000000,0.57225952,0.74031411,1.15443007,0.19171982
-5.25562781,3.17357606,0.05413261,0.31149346,1.53709434,0.00000000,0.56615550,0.70149281,1.11169801,0.18414409
-5.24962481,3.05389021,0.05247629,0.29979889,1.47720644,0.00000000,0.56065084,0.66350635,1.07031691,0.17685461
-5.24362181,2.94020603,0.05101514,0.28882514,1.42011341,0.00000000,0.55576117,0.62699409,1.03105577,0.16997910
-5.23761881,2.83446675,0.04978862,0.27878626,1.36677477,0.00000000,0.55149881,0.59254643,0.99461090,0.16363252
-5.23161581,2.73839271,0.04883179,0.26986682,1.31804643,0.00000000,0.54787248,0.56069210,0.96159001,0.15791461
-5.22561281,2.65344675,0.04817451,0.26221794,1.27466401,0.00000000,0.54488714,0.53188765,0.93249978,0.15290791
-5.21960980,2.58080822,0.04784068,0.25595438,1.23723024,0.00000000,0.54254399,0.50650945,0.90773687,0.14867637
-5.21360680,2.52135531,0.04784767,0.25115288,1.20620613,0.00000000,0.54084041,0.48484814,0.88758220,0.14526456
-5.20760380,2.47565540,0.04820579,0.24785143,1.18190592,0.00000000,0.53976978,0.46710537,0.87219858,0.14269730
-5.20160080,2.44396273,0.04891797,0.24604971,1.16449539,0.00000000,0.53932106,0.45339297,0.86163117,0.14097983
-5.19559780,2.42622276,0.04997956,0.24571036,1.15399321,0.00000000,0.53947807,0.44373409,0.85581067,0.14009840
-5.18959480,2.42208235,0.05137827,0.24676112,1.15027502,0.00000000,0.54021845,0.43806631,0.85455887,0.14002113
-5.18359180,2.43090529,0.05309429,0.24909765,1.15307989,0.00000000,0.54151244,0.43624642,0.85759616,0.14069931
-5.17758879,2.45179224,0.05510054,0.25258702,1.16201889,0.00000000,0.54332134,0.43805652,0.86455091,0.14206882
-5.17158579,2.48360492,0.05736311,0.25707163,1.17658552,0.00000000,0.54559608,0.44321146,0.87497030,0.14405193
-5.16558279,2.52499379,0.05984181,0.26237365,1.19616793,0.00000000,0.54827575,0.45136720,0.88833251,0.14655914
-5.15957979,2.57442913,0.06249097,0.26829965,1.22006258,0.00000000,0.55128659,0.46212994,0.90405993,0.14949130
-5.15357679,2.63023506,0.06526034,0.27464555,1.24748951,0.00000000,0.55454124,0.47506593,0.92153338,0.15274183
-5.14757379,2.69062616,0.06809610,0.28120172,1.27760885,0.00000000,0.55793884,0.48971170,0.94010700,0.15619907
-5.14157079,2.75374649,0.07094211,0.28775810,1.30953859,0.00000000,0.56136575,0.50558454,0.95912365,0.15974868
-5.13556778,2.81771027,0.07374110,0.29410924,1.34237338,0.00000000,0.56469713,0.52219316,0.97793065,0.16327621
-5.12956478,2.88064384,0.07643611,0.30005933,1.37520407,0.00000000,0.56779945,0.53904830,0.99589540,0.16666961
-5.12356178,2.94072800,0.07897178,0.30542686,1.40713774,0.00000000,0.57053377,0.55567311,1.01242077,0.16982171
-5.11755878,2.99623990,0.08129580,0.31004900,1.43731769,0.00000000,0.57275980,0.57161316,1.02695974,0.17263271
-5.11155578,3.04559346,0.08336019,0.31378546,1.46494315,0.00000000,0.57434053,0.58644592,1.03902897,0.17501245
-5.10555278,3.08737719,0.08512255,0.31652186,1.48928793,0.00000000,0.57514726,0.59978939,1.04822088,0.17688256
-5.09954977,3.12038830,0.08654713,0.31817239,1.50971766,0.00000000,0.57506476,0.61130987,1.05421386,0.17817824
-5.09354677,3.14366192,0.08760581,0.31868168,1.52570498,0.00000000,0.57399637,0.62072851,1.05678023,0.17884985
-5.08754377,3.15649453,0.08827876,0.31802595,1.53684221,0.00000000,0.57186875,0.62782664,1.05579172,0.17886397
-5.08154077,3.15846047,0.08855493,0.31621323,1.54285101,0.00000000,0.56863593,0.63244955,1.05122207,0.17820418
-5.07553777,3.14942118,0.08843235,0.31328273,1.54358860,0.00000000,0.56428267,0.63450875,1.04314684,0.17687122
-5.06953477,3.12952636,0.08791803,0.30930337,1.53905045,0.00000000,0.55882669,0.63398259,1.03174019,0.17488285
-5.06353177,3.09920719,0.08702778,0.30437149,1.52936903,0.00000000,0.55231981,0.63091517,1.01726881,0.17227307
-5.05752876,3.05916152,0.08578566,0.29860783,1.51480885,0.00000000,0.54484778,0.62541365,1.00008319,0.16909100
-5.05152576,3.01033164,0.08422326,0.29215388,1.49575772,0.00000000,0.53652893,0.61764385,0.98060646,0.16539931
-5.04552276,2.95387509,0.08237884,0.28516770,1.47271466,0.00000000,0.52751147,0.60782453,0.95932118,0.16127227
-5.03951976,2.89112976,0.08029620,0.27781935,1.44627467,0.00000000,0.51796969,0.59622028,0.93675463,0.15679355
-5.03351676,2.82357413,0.07802358,0.27028619,1.41711094,0.00000000,0.50809912,0.58313334,0.91346298,0.15205374
-5.02751376,2.75278431,0.07561236,0.26274801,1.38595517,0.00000000,0.49811083,0.56889458,0.89001499,0.14714781
-5.02151076,2.68038897,0.07311578,0.25538228,1.35357641,0.00000000,0.48822513,0.55385397,0.86697572,0.14217247
-5.01550775,2.60802403,0.07058765,0.24835965,1.32075937,0.00000000,0.47866485,0.53837070,0.84489095,0.13722360
-5.00950475,2.53728835,0.06808115,0.24183987,1.28828277,0.00000000,0.46964851,0.52280342,0.82427260,0.13239379
-5.00350175,2.46970197,0.06564759,0.23596812,1.25689848,0.00000000,0.46138369,0.50750080,0.80558592,0.12777006
-4.99749875,2.40666823,0.06333542,0.23087201,1.22731213,0.00000000,0.45406076,0.49279274,0.78923855,0.12343190
-4.99149575,2.34944097,0.06118921,0.22665925,1.20016581,0.00000000,0.44784736,0.47898240,0.77557214,0.11944956
-4.98549275,2.29909776,0.05924892,0.22341603,1.17602333,0.00000000,0.44288366,0.46633948,0.76485637,0.11588274
-4.97948974,2.25651979,0.05754920,0.22120620,1.15535860,0.00000000,0.43927883,0.45509465,0.75728587,0.11277961
-4.97348674,2.22237911,0.05611891,0.22007113,1.13854730,0.00000000,0.43710869,0.44543554,0.75297980,0.11017629
-4.96748374,2.19713301,0.05498082,0.22003035,1.12586205,0.00000000,0.43641456,0.43750415,0.75198411,0.10809666
-4.96148074,2.18102582,0.05415138,0.22108282,1.11747118,0.00000000,0.43720361,0.43139577,0.75427628,0.10655252
-4.95547774,2.17409723,0.05364075,0.22320870,1.11344077,0.00000000,0.43945028,0.42715944,0.75977219,0.10554417
-4.94947474,2.17619686,0.05345282,0.22637162,1.11373999,0.00000000,0.44309905,0.42479964,0.76833465,0.10506117
-4.94347174,2.18700374,0.05358553,0.23052126,1.11824902,0.00000000,0.44806800,0.42427933,0.77978328,0.10508346
-4.93746873,2.20604977,0.05403111,0.23559601,1.12676933,0.00000000,0.45425329,0.42552392,0.79390502,0.10558255
-4.93146573,2.23274584,0.05477655,0.24152575,1.13903549,0.00000000,0.46153410,0.42842603,0.81046478,0.10652290
-4.92546273,2.26640924,0.05580405,0.24823443,1.15472813,0.00000000,0.46977775,0.43285087,0.82921571,0.10786337
-4.91945973,2.30629105,0.05709159,0.25564240,1.17348713,0.00000000,0.47884481,0.43864189,0.84990845,0.10955863
-4.91345673,2.35160231,0.05861349,0.26366843,1.19492472,0.00000000,0.48859390,0.44562653,0.87229904,0.11156056
-4.90745373,2.40153781,0.06034107,0.27223114,1.21863767,0.00000000,0.49888585,0.45362183,0.89615506,0.11381952
-4.90145073,2.45529684,0.06224327,0.28125014,1.24421833,0.00000000,0.50958712,0.46243979,0.92125976,0.11628551
-4.89544772,2.51210005,0.06428728,0.29064647,1.27126398,0.00000000,0.52057240,0.47189220,0.94741415,0.11890918
-4.88944472,2.57120242,0.06643929,0.30034268,1.29938448,0.00000000,0.53172610,0.48179503,0.97443704,0.12164266
-4.88344172,2.63190211,0.06866511,0.31026250,1.32820806,0.00000000,0.54294299,0.49197220,1.00216331,0.12444019
-4.87743872,2.69354571,0.07093085,0.32033022,1.35738525,0.00000000,0.55412798,0.50225868,1.03044068,0.12725867
-4.87143572,2.75553022,0.07320366,0.33046980,1.38659137,0.00000000,0.56519511,0.51250315,1.05912543,0.13005797
-4.86543272,2.81730268,0.07545233,0.34060413,1.41552767,0.00000000,0.57606600,0.52257007,1.08807767,0.13280121
-4.85942971,2.87835822,0.07764798,0.35065428,1.44392157,0.00000000,0.58666810,0.53234126,1.11715662,0.13545488
-4.85342671,2.93823744,0.07976470,0.36053907,1.47152644,0.00000000,0.59693282,0.54171722,1.14621646,0.13798894
-4.84742371,2.99652400,0.08178011,0.37017506,1.49812127,0.00000000,0.60679378,0.55061812,1.17510332,0.14037694
-4.84142071,3.05284317,0.08367589,0.37947700,1.52351064,0.00000000,0.61618563,0.55898451,1.20365375,0.14259599
-4.83541771,3.10686195,0.08543828,0.38835881,1.54752514,0.00000000,0.62504335,0.56677794,1.23169497,0.14462692
-4.82941471,3.15829104,0.08705834,0.39673520,1.57002264,0.00000000,0.63330221,0.57398145,1.25904700,0.14645432
-4.82341171,3.20688881,0.08853229,0.40452368,1.59089031,0.00000000,0.64089859,0.58059980,1.28552669,0.14806667
-4.81740870,3.25246709,0.08986157,0.41164717,1.61004742,0.00000000,0.64777145,0.58665965,1.31095346,0.14945650
-4.81140570,3.29489833,0.09105278,0.41803673,1.62744876,0.00000000,0.65386448,0.59220948,1.33515626,0.15062048
-4.80540270,3.33412354,0.09211751,0.42363461,1.64308832,0.00000000,0.65912865,0.59731923,1.35798147,0.15155954
-4.79939970,3.37016016,0.09307196,0.42839713,1.65700307,0.00000000,0.66352518,0.60207958,1.37930099,0.15227889
-4.79339670,3.40310899,0.09393639,0.43229735,1.66927618,0.00000000,0.66702840,0.60660086,1.39902004,0.15278805
-4.78739370,3.43315928,0.09473444,0.43532731,1.68003951,0.00000000,0.66962850,0.61101144,1.41708387,0.15310064
-4.78139070,3.46059111,0.09549231,0.43749961,1.68947479,0.00000000,0.67133375,0.61545560,1.43348300,0.15323419
-4.77538769,3.48577429,0.09623777,0.43884822,1.69781316,0.00000000,0.67217210,0.62009083,1.44825625,0.15320969
-4.76938469,3.50916325,0.09699919,0.43942832,1.70533284,0.00000000,0.67219184,0.62508459,1.46149137,0.15305106
-4.76338169,3.53128763,0.09780440,0.43931523,1.71235467,0.00000000,0.67146129,0.63061047,1.47332297,0.15278446
-4.75737869,3.55273846,0.09867961,0.43860232,1.71923550,0.00000000,0.67006744,0.63684396,1.48392762,0.15243749
-4.75137569,3.57415025,0.09964838,0.43739796,1.72635944,0.00000000,0.66811347,0.64395768,1.49351642,0.15203822
-4.74537269,3.59617936,0.10073053,0.43582162,1.73412722,0.00000000,0.66571530,0.65211647,1.50232514,0.15161422
-4.73936968,3.61947949,0.10194136,0.43399924,1.74294390,0.00000000,0.66299732,0.66147221,1.51060250,0.15119151
-4.73336668,3.64467533,0.10329079,0.43205817,1.75320537,0.00000000,0.66008741,0.67215869,1.51859712,0.15079356
-4.72736368,3.67233526,0.10478284,0.43012173,1.76528424,0.00000000,0.65711154,0.68428665,1.52654386,0.15044026
-4.72136068,3.70294459,0.10641522,0.42830381,1.77951549,0.00000000,0.65418818,0.69793917,1.53465021,0.15014709
-4.71535768,3.73688046,0.10817911,0.42670368,1.79618271,0.00000000,0.65142292,0.71316763,1.54308352,0.14992435
-4.70935468,3.77438967,0.11005922,0.42540127,1.81550541,0.00000000,0.64890331,0.72998829,1.55195976,0.14977665
-4.70335168,3.81557059,0.11203401,0.42445321,1.83762805,0.00000000,0.64669450,0.74837984,1.56133446,0.14970249
-4.69734867,3.86036013,0.11407610,0.42388973,1.86261128,0.00000000,0.64483568,0.76828193,1.57119633,0.14969417
-4.69134567,3.90852664,0.11615293,0.42371278,1.89042592,0.00000000,0.64333758,0.78959480,1.58146402,0.14973796
-4.68534267,3.95966912,0.11822752,0.42389523,1.92095002,0.00000000,0.64218115,0.81218018,1.59198625,0.14981438
-4.67933967,4.01322321,0.12025948,0.42438144,1.95396919,0.00000000,0.64131759,0.83586331,1.60254530,0.14989884
-4.67333667,4.06847377,0.12220597,0.42508908,1.98918027,0.00000000,0.64066956,0.86043633,1.61286388,0.14996246
-4.66733367,4.12457379,0.12402297,0.42591221,2.02619841,0.00000000,0.64013379,0.88566271,1.62261512,0.14997305
-4.66133067,4.18056896,0.12566638,0.42672539,2.06456723,0.00000000,0.63958472,0.91128276,1.63143512,0.14989624
-4.65532766,4.23542714,0.12709330,0.42738883,2.10377166,0.00000000,0.63887932,0.93702002,1.63893771,0.14969676
-4.64932466,4.28807133,0.12826321,0.42775419,2.14325321,0.00000000,0.63786261,0.96258825,1.64473052,0.14933976
-4.64332166,4.33741508,0.12913915,0.42767091,2.18242673,0.00000000,0.63637392,0.98769880,1.64843190,0.14879208
