energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,2.52868033,0.00208511,0.66858496,0.04965635,0.58292752,0.86746110,0.55102671
-4.29514757,2.52711301,0.00241139,0.66489260,0.04825440,0.59320976,0.87105508,0.54868127
-4.28914457,2.51479989,0.00280039,0.65816269,0.04693432,0.60101370,0.87023659,0.54387948
-4.28314157,2.49240441,0.00325984,0.64855629,0.04575669,0.60645014,0.86511394,0.53675547
-4.27713857,2.46083776,0.00379735,0.63629315,0.04478193,0.60971396,0.85589532,0.52749218
-4.27113557,2.42124798,0.00442027,0.62164891,0.04406936,0.61108279,0.84288701,0.51631888
-4.26513257,2.37500112,0.00513537,0.60495049,0.04367634,0.61091271,0.82648814,0.50350712
-4.25912956,2.32365483,0.00594863,0.58656994,0.04365745,0.60963096,0.80718248,0.48936535
-4.25312656,2.26892510,0.00686491,0.56691664,0.04406377,0.60772606,0.78552710,0.47423214
-4.24712356,2.21264720,0.00788775,0.54642837,0.04494209,0.60573536,0.76213871,0.45846841
-4.24112056,2.15673193,0.00901903,0.52556133,0.04633435,0.60423083,0.73767795,0.44244885
-4.23511756,2.10311906,0.01025875,0.50477962,0.04827696,0.60380338,0.71283234,0.42655282
-4.22911456,2.05372941,0.01160488,0.48454447,0.05080029,0.60504635,0.68829869,0.41115514
-4.22311156,2.01041745,0.01305314,0.46530373,0.05392814,0.60853890,0.66476547,0.39661712
-4.21710855,1.97492610,0.01459694,0.44748185,0.05767728,0.61482962,0.64289608,0.38327809
-4.21110555,1.94884525,0.01622740,0.43147089,0.06205702,0.62442130,0.62331340,0.37144787
-4.20510255,1.93357538,0.01793335,0.41762267,0.06706886,0.63775687,0.60658640,0.36140027
-4.19909955,1.93029734,0.01970156,0.40624248,0.07270615,0.65520736,0.59321903,0.35336798
-4.19309655,1.93994892,0.02151691,0.39758425,0.07895384,0.67706176,0.58364181,0.34753887
-4.18709355,1.96320868,0.02336275,0.39184752,0.08578828,0.70351933,0.57820623,0.34405375
-4.18109055,2.00048702,0.02522125,0.38917597,0.09317707,0.73468409,0.57718189,0.34300566
-4.17508754,2.05192425,0.02707383,0.38965754,0.10107897,0.77056180,0.58075643,0.34444043
-4.16908454,2.11739516,0.02890164,0.39332596,0.10944393,0.81105909,0.58903776,0.34835855
-4.16308154,2.19651934,0.03068601,0.40016348,0.11821313,0.85598486,0.60205854,0.35471799
-4.15707854,2.28867653,0.03240892,0.41010456,0.12731919,0.90505352,0.61978227,0.36343795
-4.15107554,2.39302602,0.03405345,0.42304039,0.13668647,0.95789010,0.64211071,0.37440307
-4.14507254,2.50852937,0.03560410,0.43882385,0.14623145,1.01403704,0.66889216,0.38746812
-4.13906953,2.63397556,0.03704713,0.45727482,0.15586337,1.07296231,0.69993008,0.40246284
-4.13306653,2.76800788,0.03837079,0.47818559,0.16548493,1.13406895,0.73499178,0.41919674
-4.12706353,2.90915211,0.03956539,0.50132622,0.17499329,1.19670576,0.77381675,0.43746382
-4.12106053,3.05584523,0.04062340,0.52644976,0.18428123,1.26017905,0.81612434,0.45704704
-4.11505753,3.20646450,0.04153933,0.55329721,0.19323856,1.32376534,0.86162052,0.47772239
-4.10905453,3.35935637,0.04230966,0.58160208,0.20175376,1.38672476,0.91000364,0.49926274
-4.10305153,3.51286494,0.04293261,0.61109461,0.20971586,1.44831513,0.96096889,0.52144113
-4.09704852,3.66535957,0.04340792,0.64150561,0.21701650,1.50780632,1.01421158,0.54403383
-4.09104552,3.81526115,0.04373658,0.67256966,0.22355218,1.56449466,1.06942906,0.56682284
-4.08504252,3.96106665,0.04392058,0.70402798,0.22922657,1.61771707,1.12632132,0.58959813
-4.07903952,4.10137116,0.04396269,0.73563060,0.23395291,1.66686442,1.18459040,0.61215933
-4.07303652,4.23488703,0.04386621,0.76713801,0.23765629,1.71139380,1.24393855,0.63431712
-4.06703352,4.36045926,0.04363487,0.79832209,0.24027583,1.75083907,1.30406544,0.65589406
-4.06103052,4.47707669,0.04327269,0.82896646,0.24176659,1.78481936,1.36466439,0.67672510
-4.05502751,4.58387844,0.04278397,0.85886609,0.24210113,1.81304515,1.42541802,0.69665756
-4.04902451,4.68015522,0.04217325,0.88782630,0.24127059,1.83532149,1.48599339,0.71555067
-4.04302151,4.76534566,0.04144544,0.91566118,0.23928536,1.85154821,1.54603714,0.73327474
-4.03701851,4.83902754,0.04060585,0.94219158,0.23617507,1.86171724,1.60517082,0.74971003
-4.03101551,4.90090489,0.03966033,0.96724282,0.23198802,1.86590681,1.66298692,0.76474534
-4.02501251,4.95079145,0.03861535,0.99064230,0.22679007,1.86427317,1.71904597,0.77827649
-4.01900950,4.98859196,0.03747815,1.01221743,0.22066286,1.85704008,1.77287525,0.79020499
-4.01300650,5.01428259,0.03625675,1.03179400,0.21370166,1.84448670,1.82396943,0.80043688
-4.00700350,5.02789223,0.03496005,1.04919534,0.20601270,1.82693466,1.87179368,0.80888207
-4.00100050,5.02948613,0.03359775,1.06424261,0.19771024,1.80473500,1.91578940,0.81545439
-3.99499750,5.01915368,0.03218037,1.07675645,0.18891355,1.77825586,1.95538304,0.82007245
-3.98899450,4.99700161,0.03071909,1.08656011,0.17974369,1.74787162,1.98999779,0.82266154
-3.98299150,4.96315370,0.02922564,1.09348420,0.17032058,1.71395416,2.01906831,0.82315655
-3.97698849,4.91775764,0.02771213,1.09737307,0.16076017,1.67686676,2.04205809,0.82150602
-3.97098549,4.86099905,0.02619087,1.09809262,0.15117199,1.63696095,2.05847896,0.81767713
-3.96498249,4.79312234,0.02467415,1.09553935,0.14165717,1.59457647,2.06791215,0.81166165
-3.95897949,4.71445724,0.02317408,1.08965021,0.13230688,1.55004409,2.07003004,0.80348235
-3.95297649,4.62544947,0.02170239,1.08041280,0.12320136,1.50369111,2.06461751,0.79319983
-3.94697349,4.52669351,0.02027032,1.06787541,0.11440947,1.45584882,2.05159202,0.78091910
-3.94097049,4.41896513,0.01888849,1.05215618,0.10598869,1.40686134,2.03102100,0.76679580
-3.93496748,4.30325114,0.01756683,1.03345087,0.09798564,1.35709491,2.00313574,0.75104128
-3.92896448,4.18077368,0.01631455,1.01203856,0.09043693,1.30694678,1.96834053,0.73392639
-3.92296148,4.05300676,0.01514014,0.98828479,0.08337037,1.25685275,1.92721631,0.71578336
-3.91695848,3.92168287,0.01405139,0.96264166,0.07680626,1.20729263,1.88051805,0.69700562
-3.91095548,3.78878795,0.01305545,0.93564465,0.07075892,1.15879269,1.82916564,0.67804512
-3.90495248,3.65654370,0.01215891,0.90790590,0.06523809,1.11192481,1.77422798,0.65940712
-3.89894947,3.52737669,0.01136781,0.88010401,0.06025039,1.06730173,1.71690063,0.64164231
-3.89294647,3.40387461,0.01068778,0.85297050,0.05580050,1.02556848,1.65847752,0.62533643
-3.88694347,3.28873053,0.01012398,0.82727330,0.05189217,0.98738993,1.60031745,0.61109750
-3.88094047,3.18467679,0.00968120,0.80379769,0.04852906,0.95343494,1.54380668,0.59954096
-3.87493747,3.09441071,0.00936377,0.78332537,0.04571516,0.92435758,1.49031873,0.59127327
-3.86893447,3.02051475,0.00917555,0.76661229,0.04345506,0.90077625,1.44117303,0.58687429
-3.86293147,2.96537426,0.00911981,0.75436606,0.04175387,0.88325149,1.39759390,0.58687909
-3.85692846,2.93109592,0.00919910,0.74722381,0.04061696,0.87226363,1.36067154,0.59175995
-3.85092546,2.91943026,0.00941510,0.74573123,0.04004945,0.86819115,1.33132661,0.60190890
-3.84492246,2.93170162,0.00976846,0.75032361,0.04005555,0.87129097,1.31027967,0.61762181
-3.83891946,2.96874839,0.01025856,0.76130967,0.04063779,0.88168154,1.29802702,0.63908440
-3.83291646,3.03087640,0.01088336,0.77885873,0.04179616,0.89932979,1.29482370,0.66636087
-3.82691346,3.11782761,0.01163920,0.80299180,0.04352726,0.92404249,1.30067450,0.69938568
-3.82091046,3.22876578,0.01252062,0.83357693,0.04582348,0.95546284,1.31533343,0.73795886
-3.81490745,3.36228011,0.01352030,0.87032912,0.04867223,0.99307248,1.33831163,0.78174518
-3.80890445,3.51640721,0.01462889,0.91281474,0.05205532,1.03619915,1.36889349,0.83027739
-3.80290145,3.68867102,0.01583508,0.96046050,0.05594846,1.08402988,1.40616047,0.88296347
-3.79689845,3.87613947,0.01712559,1.01256659,0.06032089,1.13562936,1.44902148,0.93909791
-3.79089545,4.07549612,0.01848528,1.06832362,0.06513529,1.18996291,1.49624893,0.99787663
-3.78489245,4.28312433,0.01989736,1.12683272,0.07034779,1.24592321,1.54651873,1.05841512
-3.77888944,4.49520095,0.02134362,1.18712818,0.07590822,1.30235991,1.59845289,1.11976937
-3.77288644,4.70779613,0.02280472,1.24820184,0.08176054,1.35811087,1.65066291,1.18095864
-3.76688344,4.91697567,0.02426059,1.30902822,0.08784341,1.41203395,1.70179229,1.24098962
-3.76088044,5.11890203,0.02569079,1.36858977,0.09409097,1.46303802,1.75055655,1.29888083
-3.75487744,5.30993036,0.02707498,1.42590108,0.10043373,1.51011200,1.79577923,1.35368660
-3.74887444,5.48669624,0.02839333,1.48003149,0.10679955,1.55235082,1.83642246,1.40451975
-3.74287144,5.64619187,0.02962696,1.53012521,0.11311474,1.58897731,1.87161129,1.45057214
-3.73686843,5.78582839,0.03075838,1.57541839,0.11930517,1.61935927,1.90065080,1.49113238
-3.73086543,5.90348259,0.03177187,1.61525274,0.12529746,1.64302102,1.92303571,1.52560028
-3.72486243,5.99752683,0.03265377,1.64908538,0.13102017,1.65964937,1.93845249,1.55349749
-3.71885943,6.06684198,0.03339284,1.67649475,0.13640485,1.66909377,1.94677421,1.57447423
-3.71285643,6.11081388,0.03398037,1.69718284,0.14138727,1.67136097,1.94804882,1.58831188
-3.70685343,6.12931464,0.03441039,1.71097371,0.14590832,1.66660473,1.94248166,1.59492186
-3.70085043,6.12267042,0.03467971,1.71780887,0.14991506,1.65511113,1.93041358,1.59434073
-3.69484742,6.09161826,0.03478790,1.71773995,0.15336156,1.63728048,1.91229561,1.58672225
-3.68884442,6.03725450,0.03473720,1.71091915,0.15620959,1.61360683,1.88866190,1.57232673
-3.68284142,5.96097759,0.03453242,1.69758817,0.15842931,1.58465591,1.86010203,1.55150839
-3.67683842,5.86442833,0.03418072,1.67806609,0.15999977,1.55104288,1.82723409,1.52470127
-3.67083542,5.74942995,0.03369137,1.65273694,0.16090922,1.51341051,1.79067976,1.49240450
-3.66483242,5.61793072,0.03307551,1.62203729,0.16115536,1.47240895,1.75104221,1.45516730
-3.65882941,5.47195080,0.03234586,1.58644439,0.16074544,1.42867765,1.70888771,1.41357445
-3.65282641,5.31353512,0.03151642,1.54646519,0.15969610,1.38283009,1.66473137,1.36823255
-3.64682341,5.14471312,0.03060218,1.50262639,0.15803318,1.33544157,1.61902733,1.31975748
-3.64082041,4.96746599,0.02961886,1.45546570,0.15579130,1.28704033,1.57216331,1.26876330
-3.63481741,4.78370134,0.02858259,1.40552431,0.15301327,1.23810196,1.52445941,1.21585269
-3.62881441,4.59523497,0.02750970,1.35334056,0.14974941,1.18904679,1.47617064,1.16160893
-3.62281141,4.40377893,0.02641644,1.29944457,0.14605663,1.14024014,1.42749266,1.10658952
-3.61680840,4.21093494,0.02531880,1.24435382,0.14199745,1.09199479,1.37857001,1.05132110
-3.61080540,4.01819194,0.02423226,1.18856933,0.13763883,1.04457517,1.32950621,0.99629565
-3.60480240,3.82692658,0.02317164,1.13257238,0.13305094,0.99820288,1.28037465,0.94196775
-3.59879940,3.63840535,0.02215088,1.07682147,0.12830579,0.95306270,1.23122994,0.88875260
-3.59279640,3.45378742,0.02118289,1.02174947,0.12347585,0.90930881,1.18211865,0.83702469
-3.58679340,3.27412706,0.02027938,0.96776073,0.11863253,0.86707060,1.13308906,0.78711683
-3.58079040,3.10037506,0.01945068,0.91522815,0.11384478,0.82645768,1.08419934,0.73931957
-3.57478739,2.93337864,0.01870562,0.86449020,0.10917760,0.78756391,1.03552387,0.69388063
-3.56878439,2.77387965,0.01805132,0.81584782,0.10469065,0.75047016,0.98715739,0.65100458
-3.56278139,2.62251116,0.01749311,0.76956141,0.10043696,0.71524581,0.93921702,0.61085250
-3.55677839,2.47979270,0.01703436,0.72584797,0.09646176,0.68194901,0.89184212,0.57354182
-3.55077539,2.34612483,0.01667638,0.68487847,0.09280143,0.65062591,0.84519227,0.53914634
-3.54477239,2.22178357,0.01641838,0.64677580,0.08948274,0.62130905,0.79944366,0.50769655
-3.53876938,2.10691566,0.01625738,0.61161337,0.08652229,0.59401523,0.75478418,0.47918042
-3.53276638,2.00153547,0.01618826,0.57941459,0.08392614,0.56874329,0.71140790,0.45354472
-3.52676338,1.90552454,0.01620382,0.55015344,0.08168987,0.54547209,0.66950916,0.43069707
-3.52076038,1.81863436,0.01629484,0.52375622,0.07979880,0.52415912,0.62927704,0.41050881
-3.51475738,1.74049333,0.01645038,0.50010472,0.07822866,0.50474003,0.59089042,0.39281884
-3.50875438,1.67061812,0.01665790,0.47904067,0.07694645,0.48712935,0.55451431,0.37743836
-3.50275138,1.60842984,0.01690368,0.46037163,0.07591164,0.47122269,0.52029751,0.36415661
-3.49674837,1.55327477,0.01717314,0.44387818,0.07507764,0.45690033,0.48837211,0.35274756
-3.49074537,1.50444959,0.01745126,0.42932226,0.07439346,0.44403233,0.45885479,0.34297737
-3.48474237,1.46123006,0.01772305,0.41645642,0.07380555,0.43248502,0.43184985,0.33461244
-3.47873937,1.42290262,0.01797403,0.40503369,0.07325973,0.42212852,0.40745414,0.32742792
-3.47273637,1.38879746,0.01819068,0.39481779,0.07270316,0.41284520,0.38576327,0.32121625
-3.46673337,1.35832180,0.01836092,0.38559317,0.07208622,0.40453838,0.36687900,0.31579557
-3.46073037,1.33099189,0.01847454,0.37717462,0.07136435,0.39714108,0.35091734,0.31101752
-3.45472736,1.30646222,0.01852351,0.36941590,0.07049959,0.39062422,0.33801663,0.30677419
-3.44872436,1.28455040,0.01850234,0.36221707,0.06946196,0.38500372,0.32834540,0.30300387
-3.44272136,1.26525639,0.01840820,0.35553021,0.06823042,0.38034621,0.32210908,0.29969525
-3.43671836,1.24877486,0.01824110,0.34936310,0.06679358,0.37677278,0.31955522,0.29688987
-3.43071536,1.23549974,0.01800378,0.34378073,0.06514994,0.37446056,0.32097664,0.29468263
-3.42471236,1.22602048,0.01770168,0.33890455,0.06330781,0.37364183,0.32671201,0.29322019
-3.41870935,1.22110958,0.01734266,0.33490921,0.06128482,0.37460058,0.33714363,0.29269729
-3.41270635,1.22170165,0.01693670,0.33201707,0.05910708,0.37766651,0.35269203,0.29335092
-3.40670335,1.22886445,0.01649549,0.33049055,0.05680807,0.38320664,0.37380734,0.29545262
-3.40070035,1.24376272,0.01603198,0.33062238,0.05442729,0.39161471,0.40095754,0.29929902
-3.39469735,1.26761614,0.01555987,0.33272441,0.05200867,0.40329876,0.43461367,0.30520085
-3.38869435,1.30165266,0.01509308,0.33711501,0.04959894,0.41866744,0.47523245,0.31347097
-3.38269135,1.34705920,0.01464523,0.34410580,0.04724595,0.43811534,0.52323676,0.32441163
-3.37668834,1.40493132,0.01422912,0.35398792,0.04499701,0.46200831,0.57899470,0.33830149
-3.37068534,1.47622410,0.01385632,0.36701863,0.04289733,0.49066898,0.64279795,0.35538298
-3.36468234,1.56170603,0.01353674,0.38340850,0.04098862,0.52436340,0.71484041,0.37585025
-3.35867934,1.66191801,0.01327833,0.40330994,0.03930791,0.56328925,0.79519801,0.39983852
-3.35267634,1.77713922,0.01308690,0.42680729,0.03788656,0.60756618,0.88381076,0.42741501
-3.34667334,1.90736146,0.01296591,0.45390922,0.03674954,0.65722877,0.98046808,0.45857209
-3.34067034,2.05227336,0.01291651,0.48454359,0.03591498,0.71222238,1.08479827,0.49322291
-3.33466733,2.21125547,0.01293757,0.51855521,0.03539395,0.77240222,1.19626311,0.53119991
-3.32866433,2.38338676,0.01302582,0.55570672,0.03519051,0.83753552,1.31415826,0.57225633
-3.32266133,2.56746278,0.01317608,0.59568277,0.03530190,0.90730705,1.43761996,0.61607093
-3.31665833,2.76202526,0.01338154,0.63809751,0.03571906,0.98132736,1.56563833,0.66225587
-3.31065533,2.96540223,0.01363406,0.68250522,0.03642716,1.05914377,1.69707732,0.71036766
-3.30465233,3.17575767,0.01392454,0.72841408,0.03740633,1.14025336,1.83070090,0.75992097
-3.29864932,3.39114881,0.01424328,0.77530257,0.03863250,1.22411746,1.96520506,0.81040477
-3.29264632,3.60958931,0.01458030,0.82263808,0.04007823,1.31017702,2.09925445,0.86130057
-3.28664332,3.82911579,0.01492571,0.86989719,0.04171364,1.39786813,2.23152275,0.91210189
-3.28064032,4.04785528,0.01526997,0.91658687,0.04350730,1.48663692,2.36073504,0.96233443
-3.27463732,4.26409078,0.01560414,0.96226586,0.04542715,1.57595338,2.48571061,1.01157611
-3.26863432,4.47632244,0.01592010,1.00656526,0.04744130,1.66532335,2.60540453,1.05947608
-3.26263132,4.68332155,0.01621068,1.04920768,0.04951889,1.75429828,2.71894586,1.10577207
-3.25662831,4.88417508,0.01646974,1.09002371,0.05163081,1.84248247,2.82567096,1.15030505
-3.25062531,5.07831878,0.01669219,1.12896519,0.05375037,1.92953753,2.92514994,1.19303056
-3.24462231,5.26555699,0.01687401,1.16611424,0.05585387,2.01518414,3.01720506,1.23402600
-3.23861931,5.44606831,0.01701217,1.20168752,0.05792114,2.09920115,3.10191952,1.27349346
-3.23261631,5.62039631,0.01710455,1.23603520,0.05993594,2.18142228,3.17963613,1.31175750
-3.22661331,5.78942539,0.01714986,1.26963422,0.06188623,2.26173087,3.25094533,1.34925790
-3.22061031,5.95434236,0.01714749,1.30307591,0.06376439,2.34005301,3.31666260,1.38653728
-3.21460730,6.11658493,0.01709742,1.33704791,0.06556733,2.41634974,3.37779581,1.42422380
-3.20860430,6.27777871,0.01700010,1.37231094,0.06729636,2.49060856,3.43550364,1.46300940
-3.20260130,6.43966503,0.01685639,1.40967095,0.06895710,2.56283497,3.49104641,1.50362417
-3.19659830,6.60402203,0.01666744,1.44994753,0.07055911,2.63304438,3.54573126,1.54680771
-3.19059530,6.77258190,0.01643467,1.49393963,0.07211545,2.70125475,3.60085382,1.59327839
-3.18459230,6.94694728,0.01615975,1.54238990,0.07364209,2.76748027,3.65763878,1.64370158
-3.17858929,7.12850998,0.01584452,1.59594882,0.07515719,2.83172615,3.71718188,1.69865814
-3.17258629,7.31837494,0.01549110,1.65514024,0.07668022,2.89398478,3.78039583,1.75861416
-3.16658329,7.51729244,0.01510179,1.72032966,0.07823106,2.95423303,3.84796255,1.82389338
-3.16058029,7.72560112,0.01467916,1.79169655,0.07982894,3.01243074,3.92029375,1.89465322
-3.15457729,7.94318400,0.01422605,1.86921208,0.08149133,3.06852018,3.99750188,1.97086560
-3.14857429,8.16943931,0.01374558,1.95262333,0.08323291,3.12242623,4.07938252,2.05230329
-3.14257129,8.40326740,0.01324111,2.04144473,0.08506449,3.17405710,4.16540925,2.13853263
-3.13656828,8.64307438,0.01271631,2.13495748,0.08699202,3.22330530,4.25474121,2.22891292
-3.13056528,8.88679248,0.01217504,2.23221706,0.08901576,3.27004862,4.34624306,2.32260291
-3.12456228,9.13191680,0.01162137,2.33206907,0.09112958,3.31415095,4.43851657,2.41857417
-3.11855928,9.37555713,0.01105949,2.43317285,0.09332053,3.35546269,4.52994249,2.51563125
-3.11255628,9.61450344,0.01049366,2.53403234,0.09556865,3.39382077,4.61873097,2.61243802
-3.10655328,9.84530286,0.00992809,2.63303338,0.09784702,3.42904805,4.70297848,2.70754949
-3.10055028,10.06434574,0.00936692,2.72848608,0.10012217,3.46095236,4.78072885,2.79944814
-3.09454727,10.26795827,0.00881407,2.81867118,0.10235475,3.48932516,4.85003626,2.88658374
-3.08854427,10.45249874,0.00827322,2.90188867,0.10450056,3.51394006,4.90902759,2.96741544
-3.08254127,10.61445471,0.00774770,2.97650735,0.10651176,3.53455152,4.95596205,3.04045469
-3.07653827,10.75053838,0.00724045,3.04101341,0.10833835,3.55089411,4.98928612,3.10430797
-3.07053527,10.85777757,0.00675399,3.09405684,0.10992991,3.56268269,5.00768213,3.15771767
-3.06453227,10.93360013,0.00629037,3.13449382,0.11123726,3.56961402,5.01010921,3.19960024
-3.05852926,10.97590971,0.00585122,3.16142408,0.11221442,3.57137020,4.99583578,3.22908019
-3.05252626,10.98315132,0.00543768,3.17422183,0.11282032,3.56762437,4.96446307,3.24551907
-3.04652326,10.95436546,0.00505051,3.17255944,0.11302053,3.55804896,4.91593969,3.24853865
-3.04052026,10.88922973,0.00469012,3.15642320,0.11278884,3.54232672,4.85056748,3.23803748
-3.03451726,10.78808752,0.00435659,3.12612069,0.11210852,3.52016450,4.76899910,3.21420060
-3.02851426,10.65196319,0.00404978,3.08227958,0.11097336,3.49130972,4.67222827,3.17750195
-3.02251126,10.48256388,0.00376939,3.02583807,0.10938838,3.45556896,4.56157339,3.12869960
-3.01650825,10.28226779,0.00351507,2.95802719,0.10737017,3.41282827,4.43865543,3.06882394
-3.01050525,10.05409923,0.00328645,2.88034571,0.10494686,3.36307427,4.30537111,2.99915907
-3.00450225,9.80169090,0.00308325,2.79452828,0.10215779,3.30641506,4.16386209,2.92121810
-2.99849925,9.52923368,0.00290535,2.70250791,0.09905276,3.24309974,4.01648078,2.83671284
-2.99249625,9.24141456,0.00275285,2.60637382,0.09569100,3.17353543,3.86575358,2.74751885
-2.98649325,8.94334360,0.00262612,2.50832580,0.09213991,3.09830049,3.71434181,2.65563655
-2.98049025,8.64047050,0.00252582,2.41062644,0.08847349,3.01815275,3.56500068,2.56314962
-2.97448724,8.33849209,0.00245295,2.31555237,0.08477068,2.93403176,3.42053668,2.47218140
-2.96848424,8.04325199,0.00240882,2.22534582,0.08111352,2.84705431,3.28376344,2.38485060
-2.96248124,7.76063386,0.00239506,2.14216766,0.07758530,2.75850260,3.15745648,2.30322724
-2.95647824,7.49645028,0.00241358,2.06805298,0.07426867,2.66980494,3.04430689,2.22928983
-2.95047524,7.25632908,0.00246649,2.00487027,0.07124378,2.58250920,2.94687455,2.16488483
-2.94447224,7.04559967,0.00255606,1.95428498,0.06858656,2.49824948,2.86754115,2.11168923
-2.93846923,6.86918179,0.00268464,1.91772828,0.06636707,2.41870688,2.80846383,2.07117715
-2.93246623,6.73147931,0.00285448,1.89637151,0.06464804,2.34556570,2.77153009,2.04459118
-2.92646323,6.63628194,0.00306771,1.89110678,0.06348355,2.28046650,2.75831497,2.03291900
-2.92046023,6.58667749,0.00332615,1.90253401,0.06291798,2.22495757,2.77004163,2.03687583
-2.91445723,6.58497735,0.00363118,1.93095446,0.06298512,2.18044681,2.80754628,2.05689312
-2.90845423,6.63265747,0.00398362,1.97637082,0.06370755,2.14815573,2.87124895,2.09311353
-2.90245123,6.73031699,0.00438363,2.03849358,0.06509620,2.12907726,2.96113107,2.14539238
-2.89644822,6.87765614,0.00483054,2.11675350,0.06715023,2.12393925,3.07672118,2.21330542
-2.89044522,7.07347446,0.00532278,2.21031969,0.06985709,2.13317483,3.21708967,2.29616263
-2.88444222,7.31569003,0.00585781,2.31812276,0.07319280,2.15690101,3.38085346,2.39302771
-2.87843922,7.60137952,0.00643205,2.43888248,0.07712251,2.19490635,3.56619117,2.50274262
-2.87243622,7.92683851,0.00704090,2.57113920,0.08160119,2.24664816,3.77086906,2.62395655
-2.86643322,8.28766067,0.00767872,2.71328827,0.08657462,2.31125955,3.99227777,2.75515857
-2.86043022,8.67883391,0.00833890,2.86361659,0.09198044,2.38756617,4.22747926,2.89471289
-2.85442721,9.09485106,0.00901400,3.02034045,0.09774941,2.47411199,4.47326345,3.04089608
-2.84842421,9.52983205,0.00969581,3.18164380,0.10380680,2.56919350,4.72621311,3.19193492
-2.84242121,9.97765432,0.01037559,3.34571589,0.11007381,2.67090115,4.98277563,3.34604414
-2.83641821,10.43208766,0.01104422,3.51078757,0.11646909,2.77716669,5.23933994,3.50146292
-2.83041521,10.88692993,0.01169245,3.67516531,0.12291028,2.88581489,5.49231626,3.65648922
-2.82441221,11.33613947,0.01231114,3.83726205,0.12931549,2.99461805,5.73821667,3.80951110
-2.81840920,11.77396063,0.01289147,3.99562429,0.13560476,3.10135147,5.97373400,3.95903420
-2.81240620,12.19503881,0.01342525,4.14895461,0.14170142,3.20384827,6.19581665,4.10370468
-2.80640320,12.59452167,0.01390511,4.29612917,0.14753337,3.30005179,6.40173707,4.24232725
-2.80040020,12.96814379,0.01432470,4.43620969,0.15303417,3.38806396,6.58915172,4.37387770
-2.79439720,13.31229248,0.01467893,4.56844964,0.15814398,3.46618839,6.75615053,4.49750988
-2.78839420,13.62405312,0.01496410,4.69229455,0.16281039,3.53296677,6.90129432,4.61255703
-2.78239120,13.90123307,0.01517797,4.80737633,0.16698901,3.58720777,7.02363895,4.71852760
-2.77638819,14.14236394,0.01531990,4.91350201,0.17064391,3.62800774,7.12274538,4.81509594
-2.77038519,14.34668276,0.01539077,5.01063709,0.17374788,3.65476274,7.19867523,4.90208828
-2.76438219,14.51409327,0.01539306,5.09888427,0.17628252,3.66717194,7.25197226,4.97946466
-2.75837919,14.64510928,0.01533066,5.17845813,0.17823820,3.66523257,7.28363002,5.04729765
-2.75237619,14.74078274,0.01520880,5.24965691,0.17961383,3.64922678,7.29504708,5.10574876
-2.74637319,14.80261940,0.01503388,5.31283225,0.18041654,3.61970142,7.28797121,5.15504342
-2.74037019,14.83248581,0.01481323,5.36835821,0.18066123,3.57744143,7.26443435,5.19544582
-2.73436718,14.83251124,0.01455493,5.41660084,0.18037001,3.52343812,7.22668071,5.22723442
-2.72836418,14.80498846,0.01426750,5.45788945,0.17957157,3.45885359,7.17709030,5.25067939
-2.72236118,14.75227723,0.01395965,5.49249102,0.17830041,3.38498253,7.11810048,5.26602275
-2.71635818,14.67671413,0.01364002,5.52058864,0.17659611,3.30321289,7.05212837,5.27346228
-2.71035518,14.58053212,0.01331693,5.54226529,0.17450239,3.21498660,6.98149650,5.27313966
-2.70435218,14.46579247,0.01299808,5.55749343,0.17206625,3.12176172,6.90836441,5.26513348
-2.69834917,14.33433145,0.01269033,5.56613114,0.16933701,3.02497714,6.83466861,5.24945733
-2.69234617,14.18772324,0.01239957,5.56792498,0.16636530,2.92602080,6.76207268,5.22606299
-2.68634317,14.02725981,0.01213044,5.56251942,0.16320212,2.82620223,6.69192963,5.19484846
-2.68034017,13.85394780,0.01188633,5.54947255,0.15989779,2.72673016,6.62525750,5.15567037
-2.67433717,13.66852176,0.01166923,5.52827726,0.15650106,2.62869548,6.56272912,5.10836013
-2.66833417,13.47147216,0.01147973,5.49838704,0.15305814,2.53305979,6.50467641,5.05274280
-2.66233117,13.26308625,0.01131708,5.45924507,0.14961192,2.44064947,6.45110886,4.98865782
-2.65632816,13.04349922,0.01117923,5.41031544,0.14620120,2.35215516,6.40174533,4.91598049
-2.65032516,12.81275272,0.01106300,5.35111488,0.14286008,2.26813593,6.35605794,4.83464298
-2.64432216,12.57085760,0.01096422,5.28124369,0.13961753,2.18902787,6.31332603,4.74465396
-2.63831916,12.31785779,0.01087798,5.20041455,0.13649700,2.11515599,6.27269791,4.64611583
-2.63231616,12.05389201,0.01079881,5.10847774,0.13351638,2.04674887,6.23325768,4.53923867
-2.62631316,11.77925057,0.01072102,5.00544198,0.13068797,1.98395493,6.19409411,4.42435045
-2.62031016,11.49442455,0.01063889,4.89148990,0.12801872,1.92685941,6.15436843,4.30190288
-2.61430715,11.20014522,0.01054699,4.76698760,0.12551059,1.87550125,6.11337808,4.17247281
-2.60830415,10.89741202,0.01044039,4.63248802,0.12316110,1.82988882,6.07061309,4.03675921
-2.60230115,10.58750792,0.01031493,4.48872805,0.12096397,1.79001394,6.02580281,3.89557584
