energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.47273637,2.27172692,0.79785229,0.50431676,0.00080217,0.18042124,0.37515744,1.19875650,0.01424435,0.31794095
-3.46673337,2.23649574,0.80040328,0.51124763,0.00087126,0.17375022,0.36669387,1.16744703,0.01402326,0.30729136
-3.46073037,2.19627238,0.80422614,0.51751800,0.00094642,0.16633752,0.35710038,1.13308259,0.01374808,0.29534977
-3.45472736,2.15222328,0.80952404,0.52325441,0.00102812,0.15830163,0.34657259,1.09643014,0.01342491,0.28232170
-3.44872436,2.10554566,0.81643152,0.52858674,0.00111676,0.14976739,0.33531456,1.05828490,0.01306043,0.26842610
-3.44272136,2.05743913,0.82501358,0.53364411,0.00121265,0.14086291,0.32353389,1.01945258,0.01266168,0.25388996
-3.43671836,2.00907949,0.83526784,0.53855130,0.00131601,0.13171649,0.31143698,0.98073253,0.01223588,0.23894305
-3.43071536,1.96159544,0.84712945,0.54342569,0.00142691,0.12245361,0.29922447,0.94290244,0.01179026,0.22381264
-3.42471236,1.91604883,0.86047845,0.54837504,0.00154526,0.11319426,0.28708718,0.90670475,0.01133191,0.20871871
-3.41870935,1.87341890,0.87514905,0.55349607,0.00167081,0.10405055,0.27520250,0.87283519,0.01086760,0.19386954
-3.41270635,1.83459050,0.89094025,0.55887381,0.00180310,0.09512464,0.26373139,0.84193352,0.01040368,0.17945789
-3.40670335,1.80034628,0.90762733,0.56458178,0.00194149,0.08650720,0.25281608,0.81457635,0.00994597,0.16565792
-3.40070035,1.77136255,0.92497342,0.57068279,0.00208512,0.07827624,0.24257831,0.79127202,0.00949969,0.15262273
-3.39469735,1.74820821,0.94274086,0.57723025,0.00223293,0.07049642,0.23311836,0.77245725,0.00906939,0.14048270
-3.38869435,1.73134618,0.96070167,0.58426988,0.00238370,0.06321888,0.22451465,0.75849518,0.00865895,0.12934458
-3.38269135,1.72113667,0.97864681,0.59184154,0.00253599,0.05648135,0.21682393,0.74967451,0.00827157,0.11929110
-3.37668834,1.71784142,0.99639404,0.59998100,0.00268826,0.05030872,0.21008198,0.74620930,0.00790974,0.11038138
-3.37068534,1.72162844,1.01379414,0.60872156,0.00283882,0.04471389,0.20430477,0.74823912,0.00757532,0.10265173
-3.36468234,1.73257655,1.03073554,0.61809530,0.00298592,0.03969887,0.19949001,0.75582921,0.00726956,0.09611689
-3.35867934,1.75067941,1.04714752,0.62813394,0.00312773,0.03525601,0.19561897,0.76897055,0.00699311,0.09077170
-3.35267634,1.77584875,1.06300204,0.63886915,0.00326246,0.03136943,0.19265862,0.78757955,0.00674613,0.08659294
-3.34667334,1.80791684,1.07831467,0.65033246,0.00338833,0.02801639,0.19056386,0.81149765,0.00652832,0.08354138
-3.34067034,1.84663839,1.09314481,0.66255473,0.00350364,0.02516873,0.18927998,0.84049076,0.00633895,0.08156394
-3.33466733,1.89169214,1.10759560,0.67556530,0.00360682,0.02279422,0.18874526,0.87424889,0.00617697,0.08059597
-3.32866433,1.94268276,1.12181386,0.68939102,0.00369647,0.02085779,0.18889352,0.91238638,0.00604101,0.08056345
-3.32266133,1.99914358,1.13599017,0.70405522,0.00377137,0.01932274,0.18965689,0.95444303,0.00592951,0.08138528
-3.31665833,2.06054066,1.15035939,0.71957681,0.00383051,0.01815164,0.19096845,0.99988673,0.00584068,0.08297555
-3.31065533,2.12627896,1.16520150,0.73596973,0.00387317,0.01730728,0.19276496,1.04811778,0.00577265,0.08524575
-3.30465233,2.19571076,1.18084269,0.75324274,0.00389885,0.01675335,0.19498943,1.09847559,0.00572344,0.08810698
-3.29864932,2.26814682,1.19765649,0.77139961,0.00390736,0.01645502,0.19759362,1.15024772,0.00569110,0.09147206
-3.29264632,2.34287014,1.21606439,0.79043987,0.00389877,0.01637942,0.20054022,1.20268153,0.00567367,0.09525765
-3.28664332,2.41915220,1.23653556,0.81035986,0.00387344,0.01649594,0.20380482,1.25499836,0.00566930,0.09938618
-3.28064032,2.49627111,1.25958506,0.83115402,0.00383200,0.01677651,0.20737740,1.30640998,0.00567625,0.10378769
-3.27463732,2.57353082,1.28576978,0.85281628,0.00377534,0.01719576,0.21126325,1.35613694,0.00569294,0.10840144
-3.26863432,2.65028064,1.31568172,0.87534124,0.00370459,0.01773108,0.21548335,1.40342806,0.00571801,0.11317726
-3.26263132,2.72593364,1.34993784,0.89872499,0.00362108,0.01836264,0.22007394,1.44758047,0.00575030,0.11807659
-3.25662831,2.79998288,1.38916625,0.92296515,0.00352635,0.01907338,0.22508529,1.48795918,0.00578892,0.12307310
-3.25062531,2.87201417,1.43398841,0.94806004,0.00342208,0.01984887,0.23057963,1.52401532,0.00583319,0.12815283
-3.24462231,2.94171419,1.48499748,0.97400669,0.00331008,0.02067719,0.23662823,1.55530197,0.00588271,0.13331384
-3.23861931,3.00887314,1.54273308,1.00079774,0.00319225,0.02154871,0.24330761,1.58148686,0.00593728,0.13856526
-3.23261631,3.07338118,1.60765305,1.02841694,0.00307052,0.02245582,0.25069499,1.60236096,0.00599691,0.14392587
-3.22661331,3.13521850,1.68010322,1.05683363,0.00294685,0.02339267,0.25886321,1.61784253,0.00606176,0.14942196
-3.22061031,3.19443905,1.76028634,1.08599629,0.00282315,0.02435478,0.26787513,1.62797613,0.00613208,0.15508486
-3.21460730,3.25114868,1.84823155,1.11582546,0.00270130,0.02533865,0.27777789,1.63292650,0.00620821,0.16094789
-3.20860430,3.30547860,1.94376623,1.14620652,0.00258303,0.02634139,0.28859720,1.63296756,0.00629042,0.16704309
-3.20260130,3.35755559,2.04649171,1.17698286,0.00246998,0.02736020,0.30033201,1.62846683,0.00637894,0.17339769
-3.19659830,3.40747082,2.15576473,1.20794995,0.00236358,0.02839202,0.31294983,1.61986612,0.00647379,0.18003061
-3.19059530,3.45524907,2.27068621,1.23885090,0.00226510,0.02943303,0.32638297,1.60765924,0.00657482,0.18694905
-3.18459230,3.50082052,2.39009876,1.26937407,0.00217557,0.03047833,0.34052606,1.59236811,0.00668157,0.19414546
-3.17858929,3.54399703,2.51259393,1.29915323,0.00209578,0.03152159,0.35523496,1.57451815,0.00679324,0.20159499
-3.17258629,3.58445477,2.63652994,1.32777042,0.00202628,0.03255478,0.37032728,1.55461448,0.00690868,0.20925362
-3.16658329,3.62172464,2.76005996,1.35476206,0.00196733,0.03356806,0.38558466,1.53312002,0.00702635,0.21705714
-3.16058029,3.65519165,2.88117069,1.37962790,0.00191894,0.03454973,0.40075676,1.51043656,0.00714429,0.22492095
-3.15457729,3.68410363,2.99773009,1.40184301,0.00188087,0.03548627,0.41556685,1.48688986,0.00726021,0.23274099
-3.14857429,3.70758945,3.10754299,1.42087219,0.00185261,0.03636261,0.42971898,1.46271931,0.00737144,0.24039554
-3.14257129,3.72468599,3.20841248,1.43618635,0.00183342,0.03716242,0.44290637,1.43807269,0.00747506,0.24774809
-3.13656828,3.73437274,3.29820471,1.44728014,0.00182233,0.03786853,0.45482067,1.41300620,0.00756792,0.25465101
-3.13056528,3.73561238,3.37491453,1.45369001,0.00181821,0.03846348,0.46516188,1.38748943,0.00764677,0.26095003
-3.12456228,3.72739531,3.43672909,1.45501183,0.00181976,0.03893012,0.47364829,1.36141498,0.00770830,0.26648926
-3.11855928,3.70878574,3.48208663,1.45091712,0.00182556,0.03925222,0.48002620,1.33461210,0.00774934,0.27111652
-3.11255628,3.67896690,3.50972791,1.44116717,0.00183412,0.03941517,0.48407882,1.30686326,0.00776689,0.27468888
-3.10655328,3.63728306,3.51873779,1.42562412,0.00184392,0.03940654,0.48563406,1.27792280,0.00775827,0.27707797
-3.10055028,3.58327601,3.50857537,1.40425865,0.00185342,0.03921670,0.48457082,1.24753660,0.00772119,0.27817495
-3.09454727,3.51671417,3.47909110,1.37715358,0.00186115,0.03883928,0.48082343,1.21546153,0.00765388,0.27789489
-3.08854427,3.43761274,3.43053036,1.34450350,0.00186574,0.03827156,0.47438419,1.18148371,0.00755517,0.27618026
-3.08254127,3.34624410,3.36352347,1.30661015,0.00186593,0.03751470,0.46530376,1.14543474,0.00742448,0.27300349
-3.07653827,3.24313776,3.27906264,1.26387408,0.00186061,0.03657382,0.45368947,1.10720496,0.00726193,0.26836843
-3.07053527,3.12907036,3.17846726,1.21678278,0.00184888,0.03545798,0.43970173,1.06675336,0.00706830,0.26231068
-3.06453227,3.00504604,3.06333917,1.16589612,0.00183004,0.03417995,0.42354852,1.02411365,0.00684505,0.25489665
-3.05852926,2.87226862,2.93551010,1.11182961,0.00180359,0.03275587,0.40547851,0.97939650,0.00659427,0.24622171
-3.05252626,2.73210698,2.79698384,1.05523652,0.00176928,0.03120483,0.38577294,0.93278790,0.00631860,0.23640714
-3.04652326,2.58605554,2.64987551,0.99678953,0.00172709,0.02954827,0.36473671,0.88454416,0.00602119,0.22559642
-3.04052026,2.43569174,2.49635078,0.93716277,0.00167720,0.02780940,0.34268915,0.83498377,0.00570557,0.21395073
-3.03451726,2.28263265,2.33856719,0.87701505,0.00162002,0.02601253,0.31995474,0.78447691,0.00537559,0.20164415
-3.02851426,2.12849257,2.17862003,0.81697483,0.00155612,0.02418242,0.29685427,0.73343327,0.00503527,0.18885852
-3.02251126,1.97484341,2.01849424,0.75762753,0.00148624,0.02234363,0.27369669,0.68228876,0.00468869,0.17577845
-3.01650825,1.82317931,1.86002407,0.69950538,0.00141124,0.02051997,0.25077198,0.63149206,0.00433991,0.16258645
-3.01050525,1.67488677,1.70486110,0.64308017,0.00133210,0.01873397,0.22834528,0.58149152,0.00399283,0.14945858
-3.00450225,1.53122095,1.55445126,0.58875876,0.00124984,0.01700650,0.20665231,0.53272306,0.00365114,0.13656061
-2.99849925,1.39328867,1.41002069,0.53688139,0.00116552,0.01535642,0.18589624,0.48559959,0.00331819,0.12404491
-2.99249625,1.26203810,1.27257012,0.48772240,0.00108020,0.01380042,0.16624600,0.44050224,0.00299696,0.11204809
-2.98649325,1.13825499,1.14287703,0.44149313,0.00099491,0.01235294,0.14783586,0.39777376,0.00269003,0.10068947
-2.98049025,1.02256470,1.02150440,0.39834659,0.00091061,0.01102614,0.13076630,0.35771405,0.00239950,0.09007031
-2.97448724,0.91543941,0.90881508,0.35838341,0.00082821,0.00983005,0.11510582,0.32057783,0.00212702,0.08027377
-2.96848424,0.81720944,0.80499038,0.32165863,0.00074848,0.00877272,0.10089370,0.28657432,0.00187377,0.07136550
-2.96248124,0.72807772,0.71005153,0.28818900,0.00067212,0.00786045,0.08814327,0.25586867,0.00164050,0.06339481
-2.95647824,0.64813618,0.62388289,0.25796023,0.00059969,0.00709808,0.07684564,0.22858477,0.00142756,0.05639618
-2.95047524,0.57738317,0.54625564,0.23093392,0.00053164,0.00648922,0.06697354,0.20480911,0.00123490,0.05039107
-2.94447224,0.51574077,0.47685110,0.20705398,0.00046829,0.00603655,0.05848525,0.18459526,0.00106217,0.04538979
-2.93846923,0.46307111,0.41528268,0.18625210,0.00040984,0.00574203,0.05132818,0.16796853,0.00090877,0.04139339
-2.93246623,0.41919107,0.36111602,0.16845234,0.00035639,0.00560708,0.04544220,0.15493058,0.00077385,0.03839541
-2.92646323,0.38388464,0.31388679,0.15357461,0.00030794,0.00563271,0.04076252,0.14546340,0.00065644,0.03638333
-2.92046023,0.35691268,0.27311587,0.14153707,0.00026441,0.00581959,0.03722197,0.13953262,0.00055545,0.03533974
-2.91445723,0.33801976,0.23832192,0.13225750,0.00022563,0.00616803,0.03475277,0.13708986,0.00046975,0.03524313
-2.90845423,0.32693813,0.20903119,0.12565368,0.00019140,0.00667787,0.03328774,0.13807397,0.00039822,0.03606827
-2.90245123,0.32338896,0.18478498,0.12164291,0.00016144,0.00734839,0.03276085,0.14241122,0.00033977,0.03778619
-2.89644822,0.32708111,0.16514472,0.12014089,0.00013546,0.00817802,0.03310743,0.15001451,0.00029343,0.04036382
-2.89044522,0.33770805,0.14969520,0.12106003,0.00011315,0.00916421,0.03426381,0.16078166,0.00025833,0.04376339
-2.88444222,0.35494320,0.13804607,0.12430752,0.00009419,0.01030310,0.03616675,0.17459318,0.00023375,0.04794157
-2.87843922,0.37843473,0.12983214,0.12978329,0.00007827,0.01158931,0.03875258,0.19130964,0.00021917,0.05284848
-2.87243622,0.40780016,0.12471277,0.13737815,0.00006506,0.01301574,0.04195626,0.21076911,0.00021429,0.05842684
-2.86643322,0.44262180,0.12237052,0.14697223,0.00005427,0.01457336,0.04571040,0.23278494,0.00021904,0.06461112
-2.86043022,0.48244352,0.12250970,0.15843405,0.00004563,0.01625120,0.04994449,0.25714434,0.00023358,0.07132696
-2.85442721,0.52676952,0.12485469,0.17162031,0.00003889,0.01803631,0.05458424,0.28360798,0.00025837,0.07849100
-2.84842421,0.57506584,0.12914861,0.18637654,0.00003383,0.01991394,0.05955124,0.31191099,0.00029417,0.08601106
-2.84242121,0.62676461,0.13515218,0.20253877,0.00003023,0.02186775,0.06476310,0.34176558,0.00034202,0.09378682
-2.83641821,0.68127169,0.14264320,0.21993626,0.00002794,0.02388023,0.07013377,0.37286528,0.00040330,0.10171109
-2.83041521,0.73797740,0.15141645,0.23839512,0.00002679,0.02593317,0.07557454,0.40489104,0.00047972,0.10967151
-2.82441221,0.79627032,0.16128415,0.25774302,0.00002668,0.02800829,0.08099523,0.43751886,0.00057332,0.11755280
-2.81840920,0.85555365,0.17207698,0.27781454,0.00002748,0.03008791,0.08630590,0.47042901,0.00068649,0.12523945
-2.81240620,0.91526359,0.18364539,0.29845714,0.00002913,0.03215569,0.09141881,0.50331622,0.00082192,0.13261867
-2.80640320,0.97488895,0.19586133,0.31953744,0.00003155,0.03419738,0.09625062,0.53590069,0.00098266,0.13958361
-2.80040020,1.03399096,0.20861996,0.34094743,0.00003470,0.03620158,0.10072468,0.56793930,0.00117203,0.14603662
-2.79439720,1.09222227,0.22184141,0.36261029,0.00003853,0.03816032,0.10477339,0.59923645,0.00139360,0.15189240
-2.78839420,1.14934421,0.23547219,0.38448549,0.00004303,0.04006969,0.10834037,0.62965397,0.00165117,0.15708089
-2.78239120,1.20524090,0.24948618,0.40657282,0.00004818,0.04193012,0.11138243,0.65911960,0.00194866,0.16154979
-2.77638819,1.25992965,0.26388500,0.42891494,0.00005397,0.04374665,0.11387117,0.68763340,0.00229009,0.16526648
-2.77038519,1.31356645,0.27869750,0.45159827,0.00006040,0.04552884,0.11579415,0.71527165,0.00267943,0.16821927
-2.76438219,1.36644612,0.29397843,0.47475202,0.00006748,0.04729055,0.11715546,0.74218799,0.00312055,0.17041797
-2.75837919,1.41899665,0.30980592,0.49854513,0.00007522,0.04904937,0.11797581,0.76861139,0.00361708,0.17189360
-2.75237619,1.47176757,0.32627809,0.52318121,0.00008366,0.05082594,0.11829191,0.79484103,0.00417226,0.17269731
-2.74637319,1.52541262,0.34350849,0.54889157,0.00009281,0.05264300,0.11815536,0.82123797,0.00478887,0.17289856
-2.74037019,1.58066702,0.36162059,0.57592632,0.00010271,0.05452424,0.11763087,0.84821399,0.00546904,0.17258262
-2.73436718,1.63832019,0.38074147,0.60454409,0.00011338,0.05649313,0.11679410,0.87621785,0.00621411,0.17184745
-2.72836418,1.69918471,0.40099478,0.63500048,0.00012488,0.05857158,0.11572905,0.90571938,0.00702454,0.17080015
-2.72236118,1.76406281,0.42249328,0.66753573,0.00013725,0.06077867,0.11452513,0.93719214,0.00789974,0.16955318
-2.71635818,1.83371154,0.44533115,0.70236213,0.00015053,0.06312938,0.11327412,0.97109514,0.00883798,0.16822035
-2.71035518,1.90880803,0.46957639,0.73965154,0.00016476,0.06563355,0.11206708,1.00785436,0.00983627,0.16691298
-2.70435218,1.98991609,0.49526358,0.77952356,0.00017998,0.06829488,0.11099131,1.04784479,0.01089031,0.16573614
-2.69834917,2.07745552,0.52238731,0.82203483,0.00019624,0.07111027,0.11012749,1.09137365,0.01199446,0.16478537
-2.69234617,2.17167543,0.55089657,0.86716987,0.00021356,0.07406939,0.10954722,1.13866540,0.01314165,0.16414374
-2.68634317,2.27263227,0.58069033,0.91483385,0.00023196,0.07715455,0.10931081,1.18984911,0.01432348,0.16387959
-2.68034017,2.38017391,0.61161461,0.96484762,0.00025142,0.08034086,0.10946558,1.24494868,0.01553020,0.16404476
-2.67433717,2.49392999,0.64346128,1.01694523,0.00027194,0.08359673,0.11004466,1.30387619,0.01675087,0.16467360
-2.66833417,2.61330920,0.67596860,1.07077421,0.00029348,0.08688459,0.11106625,1.36642871,0.01797342,0.16578250
-2.66233117,2.73750362,0.70882372,1.12589856,0.00031596,0.09016187,0.11253337,1.43228853,0.01918486,0.16737013
-2.65632816,2.86550006,0.74166723,1.18180464,0.00033929,0.09338224,0.11443415,1.50102701,0.02037144,0.16941820
-2.65032516,2.99609809,0.77409951,1.23790965,0.00036335,0.09649693,0.11674244,1.57211168,0.02151895,0.17189268
-2.64432216,3.12793436,0.80568904,1.29357294,0.00038798,0.09945613,0.11941897,1.64491658,0.02261291,0.17474549
-2.63831916,3.25951244,0.83598232,1.34810949,0.00041302,0.10221054,0.12241268,1.71873535,0.02363888,0.17791643
-2.63231616,3.38923745,0.86451523,1.40080558,0.00043825,0.10471271,0.12566246,1.79279663,0.02458281,0.18133545
-2.62631316,3.51545438,0.89082553,1.45093619,0.00046347,0.10691847,0.12909901,1.86628151,0.02543129,0.18492493
-2.62031016,3.63648906,0.91446600,1.49778359,0.00048845,0.10878813,0.13264690,1.93834219,0.02617191,0.18860209
-2.61430715,3.75069065,0.93501802,1.54065688,0.00051296,0.11028755,0.13622671,2.00812150,0.02679355,0.19228141
-2.60830415,3.85647428,0.95210493,1.57891161,0.00053681,0.11138901,0.13975726,2.07477263,0.02728672,0.19587692
-2.60230115,3.95236274,0.96540476,1.61196922,0.00055981,0.11207184,0.14315774,2.13747851,0.02764374,0.19930445
-2.59629815,4.03702588,0.97466192,1.63933546,0.00058185,0.11232285,0.14634990,2.19547016,0.02785909,0.20248365
-2.59029515,4.10931654,0.97969726,1.66061740,0.00060288,0.11213656,0.14926008,2.24804377,0.02792950,0.20533992
-2.58429215,4.16830206,0.98041618,1.67553821,0.00062292,0.11151511,0.15182113,2.29457573,0.02785417,0.20780605
-2.57828914,4.21329016,0.97681439,1.68394937,0.00064214,0.11046810,0.15397418,2.33453548,0.02763480,0.20982373
-2.57228614,4.24384862,0.96898100,1.68583965,0.00066083,0.10901215,0.15567021,2.36749569,0.02727565,0.21134479
-2.56628314,4.25981803,0.95709884,1.68134063,0.00067944,0.10717033,0.15687140,2.39313975,0.02678346,0.21233221
-2.56028014,4.26131719,0.94144185,1.67072820,0.00069863,0.10497148,0.15755219,2.41126621,0.02616740,0.21276090
-2.55427714,4.24874111,0.92236959,1.65442010,0.00071924,0.10244943,0.15770008,2.42179045,0.02543884,0.21261823
-2.54827414,4.22275150,0.90031899,1.63296925,0.00074237,0.09964206,0.15731609,2.42474335,0.02461115,0.21190423
-2.54227114,4.18426024,0.87579366,1.60705308,0.00076933,0.09659044,0.15641497,2.42026743,0.02369944,0.21063164
-2.53626813,4.13440627,0.84935098,1.57745894,0.00080172,0.09333785,0.15502489,2.40861045,0.02272019,0.20882554
-2.53026513,4.07452658,0.82158751,1.54506610,0.00084138,0.08992879,0.15318698,2.39011697,0.02169090,0.20652280
-2.52426213,4.00612233,0.79312322,1.51082474,0.00089041,0.08640810,0.15095434,2.36521810,0.02062974,0.20377118
-2.51825913,3.93082113,0.76458498,1.47573253,0.00095114,0.08282001,0.14839080,2.33441988,0.01955510,0.20062817
-2.51225613,3.85033652,0.73659000,1.44080957,0.00102612,0.07920727,0.14556933,2.29829065,0.01848518,0.19715958
-2.50625313,3.76642598,0.70972968,1.40707241,0.00111809,0.07561041,0.14257015,2.25744781,0.01743767,0.19343784
-2.50025013,3.68084865,0.68455456,1.37550797,0.00122989,0.07206696,0.13947860,2.21254422,0.01642927,0.18954013
-2.49424712,3.59532385,0.66156062,1.34704818,0.00136445,0.06861088,0.13638285,2.16425473,0.01547541,0.18554634
-2.48824412,3.51149165,0.64117770,1.32254612,0.00152466,0.06527200,0.13337142,2.11326287,0.01458992,0.18153688
-2.48224112,3.43087635,0.62376003,1.30275446,0.00171330,0.06207561,0.13053071,2.06024811,0.01378476,0.17759044
-2.47623812,3.35485382,0.60957945,1.28830675,0.00193294,0.05904219,0.12794250,2.00587375,0.01306980,0.17378178
-2.47023512,3.28462336,0.59882119,1.27970226,0.00218581,0.05618719,0.12568156,1.95077559,0.01245267,0.17017953
-2.46423212,3.22118467,0.59158252,1.27729459,0.00247368,0.05352100,0.12381350,1.89555151,0.01193861,0.16684419
-2.45822911,3.16532027,0.58787400,1.28128448,0.00279776,0.05104902,0.12239275,1.84075199,0.01153049,0.16382627
-2.45222611,3.11758365,0.58762330,1.29171697,0.00315852,0.04877186,0.12146096,1.78687171,0.01122875,0.16116477
-2.44622311,3.07829319,0.59068133,1.30848264,0.00355564,0.04668562,0.12104575,1.73434224,0.01103152,0.15888587
-2.44022011,3.04753178,0.59683025,1.33132308,0.00398785,0.04478232,0.12115983,1.68352599,0.01093468,0.15700214
-2.43421711,3.02515204,0.60579315,1.35984001,0.00445288,0.04305040,0.12180067,1.63471149,0.01093206,0.15551201
-2.42821411,3.01078671,0.61724485,1.39350779,0.00494740,0.04147531,0.12295051,1.58811014,0.01101562,0.15439979
-2.42221111,3.00386395,0.63082328,1.43168878,0.00546698,0.04004012,0.12457699,1.54385462,0.01117573,0.15363605
-2.41620810,3.00362708,0.64614131,1.47365088,0.00600610,0.03872622,0.12663410,1.50199897,0.01140143,0.15317850
-2.41020510,3.00915817,0.66279813,1.51858675,0.00655826,0.03751401,0.12906365,1.46252069,0.01168070,0.15297329
-2.40420210,3.01940497,0.68039023,1.56563403,0.00711600,0.03638357,0.13179705,1.42532471,0.01200082,0.15295663
-2.39819910,3.03321048,0.69852132,1.61389597,0.00767107,0.03531535,0.13475745,1.39024954,0.01234869,0.15305688
-2.39219610,3.04934462,0.71681108,1.66246189,0.00821464,0.03429075,0.13786210,1.35707528,0.01271112,0.15319678
-2.38619310,3.06653709,0.73490246,1.71042694,0.00873748,0.03329270,0.14102489,1.32553372,0.01307518,0.15329600
-2.38019010,3.08351085,0.75246750,1.75691073,0.00923024,0.03230610,0.14415898,1.29532003,0.01342850,0.15327373
-2.37418709,3.09901530,0.76921155,1.80107450,0.00968366,0.03131821,0.14717936,1.26610599,0.01375951,0.15305135
-2.36818409,3.11185849,0.78487604,1.84213645,0.01008895,0.03031891,0.15000535,1.23755419,0.01405771,0.15255505
-2.36218109,3.12093754,0.79923976,1.87938511,0.01043796,0.02930089,0.15256296,1.20933288,0.01431388,0.15171822
-2.35617809,3.12526639,0.81211905,1.91219054,0.01072352,0.02825968,0.15478685,1.18113085,0.01452021,0.15048368
-2.35017509,3.12400035,0.82336686,1.94001330,0.01093967,0.02719365,0.15662209,1.15267178,0.01467046,0.14880549
-2.34417209,3.11645665,0.83287115,1.96241121,0.01108182,0.02610385,0.15802542,1.12372759,0.01475999,0.14665051
-2.33816908,3.10213049,0.84055265,1.97904391,0.01114699,0.02499381,0.15896617,1.09413001,0.01478579,0.14399930
-2.33216608,3.08070623,0.84636241,1.98967524,0.01113382,0.02386929,0.15942663,1.06378018,0.01474646,0.14084677
-2.32616308,3.05206327,0.85027922,1.99417361,0.01104269,0.02273789,0.15940202,1.03265557,0.01464216,0.13720213
-2.32016008,3.01627671,0.85230717,1.99251050,0.01087568,0.02160878,0.15890000,1.00081410,0.01447444,0.13308850
-2.31415708,2.97361277,0.85247338,1.98475723,0.01063649,0.02049225,0.15793973,0.96839523,0.01424616,0.12854196
-2.30815408,2.92451924,0.85082616,1.97108019,0.01033030,0.01939938,0.15655062,0.93561788,0.01396129,0.12361027
-2.30215108,2.86961139,0.84743348,1.95173480,0.00996361,0.01834167,0.15477077,0.90277549,0.01362472,0.11835115
-2.29614807,2.80965397,0.84238193,1.92705834,0.00954402,0.01733069,0.15264512,0.87022815,0.01324206,0.11283039
-2.29014507,2.74553996,0.83577603,1.89746197,0.00907994,0.01637782,0.15022361,0.83839239,0.01281945,0.10711971
-2.28414207,2.67826702,0.82773791,1.86342217,0.00858035,0.01549398,0.14755914,0.80772893,0.01236335,0.10129456
-2.27813907,2.60891223,0.81840719,1.82547187,0.00805452,0.01468944,0.14470570,0.77872879,0.01188034,0.09543189
-2.27213607,2.53860633,0.80794112,1.78419132,0.00751173,0.01397367,0.14171659,0.75189858,0.01137695,0.08960808
-2.26613307,2.46850787,0.79651462,1.74019916,0.00696099,0.01335519,0.13864278,0.72774512,0.01085952,0.08389691
-2.26013007,2.39977833,0.78432037,1.69414360,0.00641086,0.01284159,0.13553167,0.70676024,0.01033405,0.07836789
-2.25412706,2.33355853,0.77156846,1.64669389,0.00586924,0.01243941,0.13242604,0.68940603,0.00980612,0.07308472
-2.24812406,2.27094696,0.75848582,1.59853211,0.00534317,0.01215418,0.12936335,0.67610107,0.00928078,0.06810421
-2.24212106,2.21298012,0.74531496,1.55034514,0.00483879,0.01199044,0.12637542,0.66720791,0.00876256,0.06347531
-2.23611806,2.16061516,0.73231209,1.50281694,0.00436119,0.01195174,0.12348834,0.66302217,0.00825538,0.05923869
-2.23011506,2.11471476,0.71974438,1.45662073,0.00391445,0.01204065,0.12072274,0.66376344,0.00776261,0.05542637
-2.22411206,2.07603407,0.70788637,1.41241115,0.00350164,0.01225883,0.11809419,0.66956807,0.00728703,0.05206182
-2.21810905,2.04520968,0.69701532,1.37081609,0.00312482,0.01260704,0.11561385,0.68048409,0.00683092,0.04916019
-2.21210605,2.02275038,0.68740571,1.33242826,0.00278515,0.01308508,0.11328915,0.69646818,0.00639606,0.04672870
-2.20610305,2.00902955,0.67932274,1.29779620,0.00248300,0.01369190,0.11112455,0.71738481,0.00598381,0.04476732
-2.20010005,2.00427920,0.67301515,1.26741501,0.00221802,0.01442553,0.10912222,0.74300755,0.00559513,0.04326937
-2.19409705,2.00858564,0.66870742,1.24171679,0.00198928,0.01528311,0.10728271,0.77302245,0.00523067,0.04222241
-2.18809405,2.02188694,0.66659171,1.22106107,0.00179540,0.01626090,0.10560541,0.80703369,0.00489078,0.04160894
-2.18209105,2.04397246,0.66681994,1.20572561,0.00163466,0.01735436,0.10408894,0.84457115,0.00457559,0.04140732
-2.17608804,2.07448489,0.66949631,1.19589811,0.00150509,0.01855815,0.10273138,0.88510011,0.00428503,0.04159259
-2.17008504,2.11292509,0.67467079,1.19166917,0.00140461,0.01986627,0.10153033,0.92803288,0.00401886,0.04213722
-2.16408204,2.15866034,0.68233402,1.19302728,0.00133110,0.02127217,0.10048292,0.97274214,0.00377669,0.04301198
-2.15807904,2.21093624,0.69241404,1.19985638,0.00128246,0.02276893,0.09958566,1.01857591,0.00355804,0.04418667
-2.15207604,2.26889257,0.70477525,1.21193630,0.00125670,0.02434949,0.09883435,1.06487374,0.00336231,0.04563080
-2.14607304,2.33158331,0.71921989,1.22894678,0.00125197,0.02600683,0.09822391,1.11098389,0.00318884,0.04731433
-2.14007004,2.39800048,0.73549222,1.25047503,0.00126661,0.02773428,0.09774837,1.15628094,0.00303693,0.04920827
-2.13406703,2.46710155,0.75328542,1.27602704,0.00129914,0.02952578,0.09740088,1.20018339,0.00290584,0.05128525
-2.12806403,2.53783966,0.77225110,1.30504232,0.00134830,0.03137610,0.09717382,1.24217063,0.00279484,0.05352012
-2.12206103,2.60919574,0.79201115,1.33691179,0.00141307,0.03328112,0.09705916,1.28179878,0.00270323,0.05589030
-2.11605803,2.68021128,0.81217144,1.37099802,0.00149263,0.03523799,0.09704881,1.31871460,0.00263043,0.05837627
-2.11005503,2.75002035,0.83233682,1.40665702,0.00158636,0.03724526,0.09713520,1.35266706,0.00257593,0.06096178
