energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.53176588,5.23527741,0.02391195,0.81852571,0.34033082,2.35692840,0.00000000,1.55289771,1.67827041
-5.52576288,5.14474202,0.02150037,0.81789763,0.32967637,2.29123885,0.00000000,1.53013019,1.67576723
-5.51975988,5.05241112,0.01921833,0.81543178,0.31829644,2.22770052,0.00000000,1.50707182,1.66861877
-5.51375688,4.95784648,0.01707909,0.81092934,0.30622311,2.16638267,0.00000000,1.48350799,1.65640260
-5.50775388,4.86061748,0.01509238,0.80424079,0.29350518,2.10726752,0.00000000,1.45925490,1.63881206
-5.50175088,4.76032885,0.01326445,0.79526995,0.28020736,2.05026218,0.00000000,1.43416731,1.61566712
-5.49574787,4.65664694,0.01159836,0.78397604,0.26640901,1.99521322,0.00000000,1.40814469,1.58692052
-5.48974487,4.54932341,0.01009418,0.77037375,0.25220247,1.94192300,0.00000000,1.38113551,1.55265919
-5.48374187,4.43821529,0.00874942,0.75453151,0.23769088,1.89016687,0.00000000,1.35313950,1.51310101
-5.47773887,4.32330059,0.00755943,0.73656806,0.22298580,1.83971040,0.00000000,1.32420802,1.46858716
-5.47173587,4.20468891,0.00651776,0.71664766,0.20820442,1.79032571,0.00000000,1.29444227,1.41957059
-5.46573287,4.08262670,0.00561665,0.69497412,0.19346670,1.74180625,0.00000000,1.26398981,1.36660123
-5.45972986,3.95749720,0.00484738,0.67178402,0.17889239,1.69397955,0.00000000,1.23303934,1.31030868
-5.45372686,3.82981516,0.00420069,0.64733941,0.16459809,1.64671731,0.00000000,1.20181405,1.25138313
-5.44772386,3.70021692,0.00366705,0.62192031,0.15069451,1.59994275,0.00000000,1.17056407,1.19055551
-5.44172086,3.56944640,0.00323701,0.59581720,0.13728398,1.55363509,0.00000000,1.13955807,1.12857752
-5.43571786,3.43833804,0.00290143,0.56932399,0.12445836,1.50783131,0.00000000,1.10907477,1.06620254
-5.42971486,3.30779766,0.00265164,0.54273147,0.11229732,1.46262529,0.00000000,1.07939460,1.00416802
-5.42371186,3.17878234,0.00247966,0.51632161,0.10086723,1.41816497,0.00000000,1.05079212,0.94318011
-5.41770885,3.05228073,0.00237830,0.49036293,0.09022051,1.37464780,0.00000000,1.02352960,0.88390098
-5.41170585,2.92929493,0.00234123,0.46510690,0.08039554,1.33231522,0.00000000,0.99785228,0.82693936
-5.40570285,2.81082503,0.00236308,0.44078578,0.07141715,1.29144666,0.00000000,0.97398567,0.77284442
-5.39969985,2.69785753,0.00243947,0.41761165,0.06329752,1.25235376,0.00000000,0.95213527,0.72210326
-5.39369685,2.59135840,0.00256703,0.39577699,0.05603757,1.21537520,0.00000000,0.93248889,0.67514192
-5.38769385,2.49227121,0.00274342,0.37545655,0.04962868,1.18087270,0.00000000,0.91522178,0.63232980
-5.38169085,2.40152078,0.00296733,0.35681059,0.04405466,1.14922841,0.00000000,0.90050441,0.59398709
-5.37568784,2.32002190,0.00323843,0.33998933,0.03929393,1.12084381,0.00000000,0.88851276,0.56039486
-5.36968484,2.24869274,0.00355738,0.32513837,0.03532176,1.09614002,0.00000000,0.87944062,0.53180725
-5.36368184,2.18847172,0.00392574,0.31240493,0.03211239,1.07555921,0.00000000,0.87351347,0.50846495
-5.35767884,2.14033649,0.00434588,0.30194456,0.02964121,1.05956674,0.00000000,0.87100288,0.49060938
-5.35167584,2.10532320,0.00482090,0.29392788,0.02788652,1.04865316,0.00000000,0.87224076,0.47849660
-5.34567284,2.08454376,0.00535446,0.28854707,0.02683113,1.04333553,0.00000000,0.87763217,0.47241012
-5.33966983,2.07919915,0.00595059,0.28602151,0.02646354,1.04415701,0.00000000,0.88766564,0.47267164
-5.33366683,2.09058599,0.00661348,0.28660217,0.02677872,1.05168393,0.00000000,0.90291973,0.47964897
-5.32766383,2.12009459,0.00734726,0.29057427,0.02777837,1.06649946,0.00000000,0.92406476,0.49376016
-5.32166083,2.16919617,0.00815563,0.29825766,0.02947077,1.08919339,0.00000000,0.95185867,0.51547325
-5.31565783,2.23941792,0.00904163,0.31000462,0.03187005,1.12034727,0.00000000,0.98713621,0.54530088
-5.30965483,2.33230489,0.01000724,0.32619472,0.03499499,1.16051509,0.00000000,1.03079086,0.58378963
-5.30365183,2.44936851,0.01105306,0.34722646,0.03886737,1.21019927,0.00000000,1.08374950,0.63150363
-5.29764882,2.59202244,0.01217801,0.37350573,0.04350992,1.26982292,0.00000000,1.14693984,0.68900273
-5.29164582,2.76150706,0.01337897,0.40543102,0.04894381,1.33969885,0.00000000,1.22125141,0.75681549
-5.28564282,2.95880523,0.01465058,0.44337580,0.05518607,1.41999686,0.00000000,1.30749122,0.83540774
-5.27963982,3.18455249,0.01598498,0.48766848,0.06224667,1.51071087,0.00000000,1.40633576,0.92514762
-5.27363682,3.43894568,0.01737175,0.53857051,0.07012572,1.61162748,0.00000000,1.51828117,1.02626840
-5.26763382,3.72165473,0.01879782,0.59625365,0.07881071,1.72229826,0.00000000,1.64359402,1.13883062
-5.26163082,4.03174253,0.02024763,0.66077716,0.08827403,1.84201750,0.00000000,1.78226533,1.26268537
-5.25562781,4.36759819,0.02170324,0.73206631,0.09847089,1.96980750,0.00000000,1.93397036,1.39744053
-5.24962481,4.72688859,0.02314469,0.80989322,0.10933783,2.10441307,0.00000000,2.09803695,1.54243203
-5.24362181,5.10653282,0.02455042,0.89386129,0.12079179,2.24430657,0.00000000,2.27342485,1.69670213
-5.23761881,5.50270343,0.02589774,0.98339453,0.13273007,2.38770451,0.00000000,2.45871816,1.85898645
-5.23161581,5.91085719,0.02716346,1.07773264,0.14503103,2.53259601,0.00000000,2.65213250,2.02771154
-5.22561281,6.32579684,0.02832457,1.17593293,0.15755571,2.67678283,0.00000000,2.85153792,2.20100406
-5.21960980,6.74176403,0.02935889,1.27687953,0.17015026,2.81793023,0.00000000,3.05449781,2.37671246
-5.21360680,7.15256166,0.03024580,1.37930025,0.18264921,2.95362711,0.00000000,3.25832320,2.55244137
-5.20760380,7.55170264,0.03096694,1.48179105,0.19487940,3.08145322,0.00000000,3.46014102,2.72559843
-5.20160080,7.93258031,0.03150677,1.58284752,0.20666443,3.19905107,0.00000000,3.65697419,2.89345236
-5.19559780,8.28865435,0.03185317,1.68090272,0.21782952,3.30419937,0.00000000,3.84583040,3.05320090
-5.18959480,8.61364507,0.03199785,1.77436983,0.22820644,3.39488499,0.00000000,4.02379610,3.20204613
-5.18359180,8.90172791,0.03193662,1.86168828,0.23763848,3.46937014,0.00000000,4.18813162,3.33727455
-5.17758879,9.14772000,0.03166961,1.94137144,0.24598497,3.52625159,0.00000000,4.33636312,3.45633880
-5.17158579,9.34725015,0.03120119,2.01205367,0.25312536,3.56450933,0.00000000,4.46636709,3.55693744
-5.16558279,9.49690467,0.03053991,2.07253492,0.25896259,3.58354208,0.00000000,4.57644339,3.63708950
-5.15957979,9.59434201,0.02969815,2.12182053,0.26342551,3.58318811,0.00000000,4.66537317,3.69520038
-5.15357679,9.63837078,0.02869173,2.15915453,0.26647037,3.56373016,0.00000000,4.73245885,3.73011590
-5.14757379,9.62898722,0.02753939,2.18404475,0.26808130,3.52588436,0.00000000,4.77754409,3.74116216
-5.14157079,9.56737017,0.02626216,2.19627844,0.26826969,3.47077341,0.00000000,4.80101260,3.72816901
-5.13556778,9.45583370,0.02488274,2.19592771,0.26707264,3.39988538,0.00000000,4.80376592,3.69147613
-5.12956478,9.29773927,0.02342475,2.18334439,0.26455057,3.31502010,0.00000000,4.78718095,3.63192119
-5.12356178,9.09737162,0.02191211,2.15914454,0.26078409,3.21822528,0.00000000,4.75304951,3.55081071
-5.11755878,8.85978384,0.02036839,2.12418344,0.25587040,3.11172566,0.00000000,4.70350244,3.44987488
-5.11155578,8.59061874,0.01881615,2.07952203,0.24991939,2.99784783,0.00000000,4.64092213,3.33120836
-5.10555278,8.29591446,0.01727650,2.02638671,0.24304964,2.87894434,0.00000000,4.56784722,3.19719993
-5.09954977,7.98190266,0.01576867,1.96612406,0.23538452,2.75731987,0.00000000,4.48687402,3.05045401
-5.09354677,7.65480809,0.01430963,1.90015281,0.22704868,2.63516258,0.00000000,4.40055885,2.89370762
-5.08754377,7.32065744,0.01291398,1.82991508,0.21816486,2.51448303,0.00000000,4.31132554,2.72974638
-5.08154077,6.98510510,0.01159374,1.75682913,0.20885138,2.39706272,0.00000000,4.22138188,2.56132302
-5.07553777,6.65328203,0.01035846,1.68224544,0.19922016,2.28441384,0.00000000,4.13264821,2.39108160
-5.06953477,6.32967277,0.00921521,1.60740798,0.18937543,2.17775108,0.00000000,4.04670081,2.22149028
-5.06353177,6.01802396,0.00816883,1.53342204,0.17941307,2.07797586,0.00000000,3.96473177,2.05478481
-5.05752876,5.72128623,0.00722213,1.46122952,0.16942040,1.98567287,0.00000000,3.88752640,1.89292438
-5.05152576,5.44158981,0.00637620,1.39159238,0.15947657,1.90111819,0.00000000,3.81545832,1.73756068
-5.04552276,5.18025241,0.00563071,1.32508447,0.14965321,1.82429780,0.00000000,3.74850167,1.59002044
-5.03951976,4.93781702,0.00498425,1.26209138,0.14001535,1.75493519,0.00000000,3.68625915,1.45130101
-5.03351676,4.71411580,0.00443469,1.20281781,0.13062242,1.69252627,0.00000000,3.62800394,1.32207804
-5.02751376,4.50835557,0.00397947,1.14730159,0.12152929,1.63637966,0.00000000,3.57273320,1.20272365
-5.02151076,4.31921978,0.00361592,1.09543318,0.11278723,1.58566065,0.00000000,3.51923039,1.09333351
-5.01550775,4.14498151,0.00334148,1.04697929,0.10444461,1.53943666,0.00000000,3.46613344,0.99376064
-5.00950475,3.98362198,0.00315398,1.00160945,0.09654749,1.49672263,0.00000000,3.41200570,0.90365377
-5.00350175,3.83294932,0.00305172,0.95892379,0.08913986,1.45652438,0.00000000,3.35540665,0.82249830
-4.99749875,3.69071271,0.00303361,0.91848101,0.08226367,1.41787882,0.00000000,3.29495950,0.74965769
-4.99149575,3.55470759,0.00309919,0.87982512,0.07595857,1.37988938,0.00000000,3.22941305,0.68441368
-4.98549275,3.42286840,0.00324861,0.84250986,0.07026141,1.34175603,0.00000000,3.15769554,0.62600361
-4.97948974,3.29334607,0.00348254,0.80612010,0.06520556,1.30279893,0.00000000,3.07895868,0.57365386
-4.97348674,3.16456845,0.00380202,0.77028933,0.06082008,1.26247543,0.00000000,2.99261047,0.52660844
-4.96748374,3.03528262,0.00420828,0.73471309,0.05712876,1.22039029,0.00000000,2.89833601,0.48415218
-4.96148074,2.90457905,0.00470244,0.69915787,0.05414914,1.17629914,0.00000000,2.79610606,0.44562844
-4.95547774,2.77189816,0.00528533,0.66346580,0.05189146,1.13010569,0.00000000,2.68617353,0.41045133
-4.94947474,2.63702074,0.00595707,0.62755520,0.05035776,1.08185329,0.00000000,2.56905874,0.37811274
-4.94347174,2.50004417,0.00671686,0.59141739,0.04954101,1.03171145,0.00000000,2.44552463,0.34818483
-4.93746873,2.36134685,0.00756260,0.55511042,0.04942434,0.97995856,0.00000000,2.31654353,0.32031846
-4.93146573,2.22154360,0.00849061,0.51875024,0.04998058,0.92696156,0.00000000,2.18325728,0.29423850
-4.92546273,2.08143484,0.00949543,0.48250005,0.05117187,0.87315382,0.00000000,2.04693300,0.26973659
-4.91945973,1.94195263,0.01056954,0.44655850,0.05294964,0.81901220,0.00000000,1.90891637,0.24666237
-4.91345673,1.80410621,0.01170331,0.41114753,0.05525483,0.76503449,0.00000000,1.77058483,0.22491367
-4.90745373,1.66892973,0.01288487,0.37650026,0.05801839,0.71171797,0.00000000,1.63330244,0.20442647
-4.90145073,1.53743427,0.01410025,0.34284975,0.06116217,0.65954016,0.00000000,1.49837844,0.18516518
-4.89544772,1.41056603,0.01533341,0.31041890,0.06460008,0.60894220,0.00000000,1.36703082,0.16711363
-4.88944472,1.28917211,0.01656659,0.27941185,0.06823961,0.56031555,0.00000000,1.24035612,0.15026714
-4.88344172,1.17397452,0.01778059,0.25000723,0.07198358,0.51399218,0.00000000,1.11930624,0.13462601
-4.87743872,1.06555298,0.01895524,0.22235325,0.07573230,0.47023846,0.00000000,1.00467266,0.12019028
-4.87143572,0.96433643,0.02006989,0.19656469,0.07938575,0.42925267,0.00000000,0.89707804,0.10695612
-4.86543272,0.87060259,0.02110400,0.17272172,0.08284606,0.39116590,0.00000000,0.79697496,0.09491358
-4.85942971,0.78448499,0.02203778,0.15087044,0.08601999,0.35604596,0.00000000,0.70465106,0.08404563
-4.85342671,0.70598623,0.02285274,0.13102480,0.08882138,0.32390397,0.00000000,0.62023989,0.07432842
-4.84742371,0.63499626,0.02353240,0.11316973,0.09117353,0.29470291,0.00000000,0.54373637,0.06573245
-4.84142071,0.57131443,0.02406278,0.09726527,0.09301133,0.26836768,0.00000000,0.47501571,0.05822449
-4.83541771,0.51467374,0.02443295,0.08325125,0.09428308,0.24479610,0.00000000,0.41385475,0.05177016
-4.82941471,0.46476620,0.02463542,0.07105238,0.09495201,0.22387014,0.00000000,0.35995457,0.04633671
-4.82341171,0.42126795,0.02466645,0.06058348,0.09499721,0.20546705,0.00000000,0.31296323,0.04189609
-4.81740870,0.38386304,0.02452618,0.05175454,0.09441421,0.18946973,0.00000000,0.27249783,0.03842794
-4.81140570,0.35226510,0.02421874,0.04447554,0.09321493,0.17577613,0.00000000,0.23816508,0.03592251
-4.80540270,0.32623605,0.02375206,0.03866082,0.09142716,0.16430719,0.00000000,0.20957959,0.03438323
-4.79939970,0.30560141,0.02313771,0.03423282,0.08909352,0.15501324,0.00000000,0.18637964,0.03382902
-4.79339670,0.29026177,0.02239051,0.03112525,0.08626997,0.14787858,0.00000000,0.16823988,0.03429604
-4.78739370,0.28020033,0.02152805,0.02928552,0.08302392,0.14292426,0.00000000,0.15488083,0.03583906
-4.78139070,0.27548637,0.02057023,0.02867646,0.07943204,0.14020895,0.00000000,0.14607525,0.03853226
-4.77538769,0.27627476,0.01953858,0.02927732,0.07557779,0.13982800,0.00000000,0.14165116,0.04246942
-4.76938469,0.28280175,0.01845566,0.03108413,0.07154897,0.14191076,0.00000000,0.14149187,0.04776368
-4.76338169,0.29537725,0.01734445,0.03410932,0.06743509,0.14661625,0.00000000,0.14553322,0.05454666
-4.75737869,0.31437398,0.01622773,0.03838088,0.06332489,0.15412739,0.00000000,0.15375812,0.06296708
-4.75137569,0.34021391,0.01512748,0.04394092,0.05930403,0.16464396,0.00000000,0.16618898,0.07318901
-4.74537269,0.37335255,0.01406440,0.05084386,0.05545298,0.17837453,0.00000000,0.18287818,0.08538963
-4.73936968,0.41426153,0.01305748,0.05915429,0.05184521,0.19552754,0.00000000,0.20389727,0.09975673
-4.73336668,0.46341016,0.01212364,0.06894463,0.04854568,0.21630188,0.00000000,0.22932503,0.11648598
-4.72736368,0.52124656,0.01127747,0.08029269,0.04560973,0.24087730,0.00000000,0.25923522,0.13577809
-4.72136068,0.58817908,0.01053110,0.09327924,0.04308227,0.26940483,0.00000000,0.29368426,0.15783601
-4.71535768,0.66455864,0.00989406,0.10798575,0.04099736,0.30199769,0.00000000,0.33269958,0.18286220
-4.70935468,0.75066271,0.00937334,0.12449233,0.03937808,0.33872290,0.00000000,0.37626894,0.21105614
-4.70335168,0.84668151,0.00897340,0.14287596,0.03823675,0.37959405,0.00000000,0.42433143,0.24261208
-4.69734867,0.95270695,0.00869635,0.16320920,0.03757534,0.42456537,0.00000000,0.47677042,0.27771712
-4.69134567,1.06872471,0.00854209,0.18555915,0.03738612,0.47352752,0.00000000,0.53340887,0.31654956
-4.68534267,1.19460971,0.00850851,0.20998691,0.03765253,0.52630512,0.00000000,0.59400730,0.35927750
-4.67933967,1.33012497,0.00859171,0.23654726,0.03835015,0.58265636,0.00000000,0.65826448,0.40605745
-4.67333667,1.47492369,0.00878625,0.26528859,0.03944769,0.64227445,0.00000000,0.72582088,0.45703289
-4.66733367,1.62855419,0.00908532,0.29625286,0.04090816,0.70479113,0.00000000,0.79626465,0.51233243
-4.66133067,1.79046690,0.00948101,0.32947537,0.04268996,0.76978185,0.00000000,0.86913983,0.57206738
-4.65532766,1.96002288,0.00996445,0.36498417,0.04474797,0.83677247,0.00000000,0.94395625,0.63632831
-4.64932466,2.13650271,0.01052602,0.40279891,0.04703462,0.90524715,0.00000000,1.02020063,0.70518045
-4.64332166,2.31911485,0.01115551,0.44292876,0.04950086,0.97465704,0.00000000,1.09734794,0.77865756
-4.63731866,2.50700261,0.01184218,0.48536946,0.05209710,1.04442929,0.00000000,1.17487253,0.85675426
-4.63131566,2.69924878,0.01257494,0.53009910,0.05477397,1.11397604,0.00000000,1.25225807,0.93941666
-4.62531266,2.89487749,0.01334239,0.57707287,0.05748308,1.18270302,0.00000000,1.32900578,1.02653146
-4.61930965,3.09285292,0.01413293,0.62621663,0.06017758,1.25001741,0.00000000,1.40464030,1.11791387
-4.61330665,3.29207511,0.01493481,0.67741968,0.06281265,1.31533482,0.00000000,1.47871288,1.21329469
-4.60730365,3.49137325,0.01573618,0.73052687,0.06534594,1.37808521,0.00000000,1.55080174,1.31230747
-4.60130065,3.68949756,0.01652525,0.78533062,0.06773783,1.43771795,0.00000000,1.62050973,1.41447631
-4.59529765,3.88511100,0.01729026,0.84156343,0.06995170,1.49370596,0.00000000,1.68745957,1.51920560
-4.58929465,4.07678254,0.01801971,0.89889128,0.07195410,1.54554946,0.00000000,1.75128742,1.62577243
-4.58329165,4.26298369,0.01870241,0.95690897,0.07371491,1.59277939,0.00000000,1.81163542,1.73332312
-4.57728864,4.44209029,0.01932768,1.01513762,0.07520745,1.63496110,0.00000000,1.86814420,1.84087459
-4.57128564,4.61239119,0.01988550,1.07302544,0.07640860,1.67169863,0.00000000,1.92044649,1.94732154
-4.56528264,4.77210530,0.02036675,1.12995178,0.07729894,1.70263974,0.00000000,1.96816263,2.05145012
-4.55927964,4.91940793,0.02076339,1.18523520,0.07786290,1.72748218,0.00000000,2.01089908,2.15195833
-4.55327664,5.05246675,0.02106871,1.23814553,0.07808888,1.74598102,0.00000000,2.04825045,2.24748303
-4.54727364,5.16948707,0.02127754,1.28791973,0.07796947,1.75795718,0.00000000,2.07980569,2.33663320
-4.54127064,5.26876517,0.02138647,1.33378150,0.07750160,1.76330666,0.00000000,2.10515845,2.41802843
-4.53526763,5.34874785,0.02139404,1.37496361,0.07668673,1.76201036,0.00000000,2.12392140,2.49034125
-4.52926463,5.40809569,0.02130090,1.41073254,0.07553096,1.75414357,0.00000000,2.13574402,2.55234182
-4.52326163,5.44574670,0.02110986,1.44041398,0.07404515,1.73988469,0.00000000,2.14033295,2.60294268
-4.51725863,5.46097700,0.02082600,1.46341832,0.07224495,1.71952230,0.00000000,2.13747366,2.64124171
-4.51125563,5.45345483,0.02045660,1.47926464,0.07015068,1.69345989,0.00000000,2.12705227,2.66656084
-4.50525263,5.42328437,0.02001107,1.48760202,0.06778727,1.66221744,0.00000000,2.10907592,2.67847859
-4.49924962,5.37103615,0.01950074,1.48822700,0.06518387,1.62642942,0.00000000,2.08369031,2.67685436
-4.49324662,5.29776151,0.01893867,1.48109611,0.06237354,1.58683869,0.00000000,2.05119317,2.66184307
