energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,W_p_up,W_d_up
-5.68184092,2.06990149,0.01308594,0.28076023,1.04076823,0.00000000,0.62156762,0.35273463,1.28236451,0.43246478
-5.67583792,2.06682111,0.01210292,0.27904114,1.03963592,0.00000000,0.62840495,0.35402480,1.29482458,0.43109577
-5.66983492,2.06986120,0.01122366,0.27817222,1.04127661,0.00000000,0.63793400,0.35664688,1.30871870,0.43173365
-5.66383192,2.07905714,0.01044710,0.27818389,1.04563326,0.00000000,0.65004213,0.36058450,1.32380052,0.43442828
-5.65782891,2.09432568,0.00977006,0.27909674,1.05257960,0.00000000,0.66455980,0.36579513,1.33978413,0.43919955
-5.65182591,2.11547296,0.00918759,0.28092221,1.06192743,0.00000000,0.68126793,0.37221215,1.35635153,0.44603867
-5.64582291,2.14220538,0.00869330,0.28366331,1.07343586,0.00000000,0.69990648,0.37974778,1.37316164,0.45490984
-5.63981991,2.17414275,0.00827973,0.28731540,1.08682194,0.00000000,0.72018386,0.38829669,1.38986055,0.46575222
-5.63381691,2.21083290,0.00793876,0.29186692,1.10177223,0.00000000,0.74178669,0.39773998,1.40609260,0.47848204
-5.62781391,2.25176706,0.00766197,0.29729999,1.11795472,0.00000000,0.76438952,0.40794945,1.42151179,0.49299472
-5.62181091,2.29639506,0.00744097,0.30359089,1.13503053,0.00000000,0.78766399,0.41879177,1.43579308,0.50916686
-5.61580790,2.34413948,0.00726774,0.31071016,1.15266471,0.00000000,0.81128704,0.43013239,1.44864286,0.52685798
-5.60980490,2.39440815,0.00713487,0.31862249,1.17053576,0.00000000,0.83494782,0.44183899,1.45980813,0.54591201
-5.60380190,2.44660425,0.00703574,0.32728623,1.18834338,0.00000000,0.85835310,0.45378414,1.46908372,0.56615831
-5.59779890,2.50013364,0.00696465,0.33665254,1.20581399,0.00000000,0.88123092,0.46584724,1.47631729,0.58741245
-5.59179590,2.55440926,0.00691691,0.34666426,1.22270412,0.00000000,0.90333247,0.47791550,1.48141158,0.60947663
-5.58579290,2.60885266,0.00688880,0.35725447,1.23880129,0.00000000,0.92443231,0.48988402,1.48432399,0.63214000
-5.57978989,2.66289307,0.00687752,0.36834498,1.25392288,0.00000000,0.94432712,0.50165504,1.48506342,0.65517883
-5.57378689,2.71596461,0.00688110,0.37984478,1.26791301,0.00000000,0.96283316,0.51313654,1.48368460,0.67835697
-5.56778389,2.76750245,0.00689824,0.39164868,1.28063805,0.00000000,0.97978297,0.52424033,1.48028045,0.70142660
-5.56178089,2.81693896,0.00692811,0.40363628,1.29198121,0.00000000,0.99502164,0.53487991,1.47497297,0.72412954
-5.55577789,2.86370084,0.00697022,0.41567159,1.30183688,0.00000000,1.00840315,0.54496839,1.46790333,0.74619941
-5.54977489,2.90720829,0.00702414,0.42760321,1.31010533,0.00000000,1.01978715,0.55441676,1.45922203,0.76736468
-5.54377189,2.94687709,0.00708939,0.43926552,1.31668837,0.00000000,1.02903675,0.56313271,1.44907976,0.78735274
-5.53776888,2.98212424,0.00716526,0.45048082,1.32148650,0.00000000,1.03601743,0.57102031,1.43761976,0.80589507
-5.53176588,3.01237763,0.00725064,0.46106240,1.32439789,0.00000000,1.04059749,0.57798065,1.42497210,0.82273340
-5.52576288,3.03708959,0.00734397,0.47081871,1.32531948,0.00000000,1.04264995,0.58391352,1.41125047,0.83762674
-5.51975988,3.05575411,0.00744319,0.47955832,1.32415010,0.00000000,1.04205602,0.58872011,1.39655146,0.85035893
-5.51375688,3.06792681,0.00754571,0.48709564,1.32079559,0.00000000,1.03870987,0.59230662,1.38095642,0.86074656
-5.50775388,3.07324661,0.00764847,0.49325709,1.31517547,0.00000000,1.03252443,0.59458861,1.36453555,0.86864670
-5.50175088,3.07145772,0.00774800,0.49788744,1.30723060,0.00000000,1.02343779,0.59549574,1.34735382,0.87396400
-5.49574787,3.06243025,0.00784055,0.50085594,1.29693123,0.00000000,1.01141979,0.59497660,1.32947792,0.87665672
-5.48974487,3.04617775,0.00792225,0.50206192,1.28428477,0.00000000,0.99647814,0.59300328,1.31098364,0.87674127
-5.48374187,3.02287014,0.00798923,0.50143960,1.26934236,0.00000000,0.97866375,0.58957524,1.29196270,0.87429472
-5.47773887,2.99284048,0.00803779,0.49896157,1.25220369,0.00000000,0.95807457,0.58472218,1.27252832,0.86945501
-5.47173587,2.95658439,0.00806459,0.49464090,1.23301941,0.00000000,0.93485772,0.57850554,1.25281875,0.86241862
-5.46573287,2.91475156,0.00806679,0.48853157,1.21199067,0.00000000,0.90920943,0.57101849,1.23299825,0.85343558
-5.45972986,2.86812887,0.00804214,0.48072723,1.18936557,0.00000000,0.88137285,0.56238421,1.21325502,0.84280190
-5.45372686,2.81761558,0.00798912,0.47135811,1.16543240,0.00000000,0.85163344,0.55275248,1.19379612,0.83084952
-5.44772386,2.76419140,0.00790696,0.46058645,1.14051005,0.00000000,0.82031228,0.54229469,1.17483939,0.81793432
-5.44172086,2.70887878,0.00779569,0.44860042,1.11493584,0.00000000,0.78775750,0.53119744,1.15660279,0.80442242
-5.43571786,2.65270115,0.00765613,0.43560698,1.08905148,0.00000000,0.75433420,0.51965509,1.13929181,0.79067564
-5.42971486,2.59663944,0.00748979,0.42182398,1.06318797,0.00000000,0.72041341,0.50786170,1.12308572,0.77703661
-5.42371186,2.54158906,0.00729885,0.40747194,1.03765031,0.00000000,0.68636058,0.49600262,1.10812370,0.76381441
-5.41770885,2.48831975,0.00708599,0.39276588,1.01270291,0.00000000,0.65252435,0.48424649,1.09449174,0.75127133
-5.41170585,2.43744077,0.00685433,0.37790771,0.98855680,0.00000000,0.61922597,0.47273790,1.08221145,0.73961157
-5.40570285,2.38937328,0.00660720,0.36307947,0.96535918,0.00000000,0.58675010,0.46159120,1.07123161,0.72897248
-5.39969985,2.34433174,0.00634809,0.34843789,0.94318638,0.00000000,0.55533735,0.45088586,1.06142328,0.71941869
-5.39369685,2.30231534,0.00608046,0.33411030,0.92204030,0.00000000,0.52517891,0.44066367,1.05257902,0.71093964
-5.38769385,2.26311027,0.00580762,0.32019228,0.90184903,0.00000000,0.49641357,0.43092781,1.04441643,0.70345061
-5.38169085,2.22630256,0.00553265,0.30674695,0.88247129,0.00000000,0.46912707,0.42164400,1.03658621,0.69679715
-5.37568784,2.19130098,0.00525829,0.29380591,0.86370472,0.00000000,0.44335386,0.41274356,1.02868418,0.69076279
-5.36968484,2.15736878,0.00498689,0.28137171,0.84529746,0.00000000,0.41908100,0.40412821,1.02026701,0.68507965
-5.36368184,2.12366247,0.00472040,0.26942162,0.82696236,0.00000000,0.39625393,0.39567632,1.01087056,0.67944133
-5.35767884,2.08927565,0.00446031,0.25791236,0.80839298,0.00000000,0.37478373,0.38725025,1.00003013,0.67351754
-5.35167584,2.05328540,0.00420772,0.24678556,0.78928059,0.00000000,0.35455530,0.37870436,0.98730135,0.66696963
-5.34567284,2.01479891,0.00396335,0.23597356,0.76933102,0.00000000,0.33543620,0.36989326,0.97228057,0.65946634
-5.33966983,1.97299784,0.00372757,0.22540517,0.74828066,0.00000000,0.31728541,0.36067975,0.95462380,0.65069896
-5.33366683,1.92717831,0.00350050,0.21501115,0.72591055,0.00000000,0.29996175,0.35094223,0.93406296,0.64039518
-5.32766383,1.87678448,0.00328205,0.20472902,0.70205804,0.00000000,0.28333147,0.34058104,0.91041881,0.62833106
-5.32166083,1.82143439,0.00307195,0.19450710,0.67662535,0.00000000,0.26727470,0.32952351,0.88360975,0.61434057
-5.31565783,1.76093702,0.00286991,0.18430754,0.64958479,0.00000000,0.25169057,0.31772754,0.85365628,0.59832235
-5.30965483,1.69530012,0.00267555,0.17410833,0.62098040,0.00000000,0.23650083,0.30518359,0.82068081,0.58024352
-5.30365183,1.62472884,0.00248855,0.16390410,0.59092629,0.00000000,0.22165193,0.29191500,0.78490319,0.56014044
-5.29764882,1.54961592,0.00230862,0.15370610,0.55960172,0.00000000,0.20711567,0.27797688,0.74663214,0.53811668
-5.29164582,1.47052414,0.00213557,0.14354107,0.52724356,0.00000000,0.19288854,0.26345354,0.70625331,0.51433829
-5.28564282,1.38816268,0.00196927,0.13344945,0.49413662,0.00000000,0.17898988,0.24845482,0.66421467,0.48902687
-5.27963982,1.30335884,0.00180971,0.12348301,0.46060246,0.00000000,0.16545926,0.23311151,0.62101006,0.46245086
-5.27363682,1.21702678,0.00165694,0.11370208,0.42698748,0.00000000,0.15235316,0.21757017,0.57716195,0.43491566
-5.26763382,1.13013529,0.00151112,0.10417263,0.39365084,0.00000000,0.13974143,0.20198777,0.53320401,0.40675299
-5.26163082,1.04367591,0.00137242,0.09496338,0.36095294,0.00000000,0.12770356,0.18652617,0.48966470,0.37831019
-5.25562781,0.95863323,0.00124110,0.08614307,0.32924496,0.00000000,0.11632528,0.17134702,0.44705220,0.34993990
-5.24962481,0.87595835,0.00111740,0.07777811,0.29885989,0.00000000,0.10569536,0.15660705,0.40584159,0.32199057
-5.24362181,0.79654672,0.00100160,0.06993065,0.27010537,0.00000000,0.09590304,0.14245406,0.36646445,0.29479811
-5.23761881,0.72122070,0.00089393,0.06265714,0.24325849,0.00000000,0.08703596,0.12902373,0.32930124,0.26867911
-5.23161581,0.65071736,0.00079465,0.05600746,0.21856265,0.00000000,0.07917877,0.11643719,0.29467648,0.24392561
-5.22561281,0.58568145,0.00070395,0.05002451,0.19622633,0.00000000,0.07241236,0.10479948,0.26285657,0.22080156
-5.21960980,0.52666315,0.00062204,0.04474431,0.17642356,0.00000000,0.06681354,0.09419885,0.23405021,0.19954099
-5.21360680,0.47412016,0.00054909,0.04019653,0.15929600,0.00000000,0.06245532,0.08470673,0.20841075,0.18034763
-5.20760380,0.42842336,0.00048530,0.03640526,0.14495601,0.00000000,0.05940740,0.07637838,0.18604047,0.16339593
-5.20160080,0.38986522,0.00043087,0.03339009,0.13349067,0.00000000,0.05773696,0.06925392,0.16699593,0.14883312
-5.19559780,0.35866996,0.00038607,0.03116720,0.12496612,0.00000000,0.05750936,0.06335984,0.15129423,0.13678209
-5.18959480,0.33500473,0.00035121,0.02975054,0.11943208,0.00000000,0.05878896,0.05871064,0.13891956,0.12734474
-5.18359180,0.31899074,0.00032673,0.02915290,0.11692606,0.00000000,0.06163957,0.05531051,0.12982968,0.12060553
-5.17758879,0.31071368,0.00031319,0.02938672,0.11747713,0.00000000,0.06612464,0.05315506,0.12396211,0.11663492
-5.17158579,0.31023275,0.00031130,0.03046477,0.12110895,0.00000000,0.07230719,0.05223285,0.12123950,0.11549246
-5.16558279,0.31758785,0.00032197,0.03240042,0.12784200,0.00000000,0.08024910,0.05252672,0.12157435,0.11722933
-5.15957979,0.33280442,0.00034630,0.03520763,0.13769486,0.00000000,0.09001013,0.05401489,0.12487260,0.12189008
-5.15357679,0.35589598,0.00038562,0.03890056,0.15068451,0.00000000,0.10164643,0.05667178,0.13103639,0.12951360
-5.14757379,0.38686412,0.00044149,0.04349282,0.16682578,0.00000000,0.11520863,0.06046856,0.13996580,0.14013313
-5.14157079,0.42569623,0.00051569,0.04899639,0.18612993,0.00000000,0.13073962,0.06537348,0.15155967,0.15377541
-5.13556778,0.47236107,0.00061021,0.05542030,0.20860255,0.00000000,0.14827203,0.07135193,0.16571578,0.17045901
-5.12956478,0.52680264,0.00072724,0.06276900,0.23424082,0.00000000,0.16782550,0.07836642,0.18233034,0.19019186
-5.12356178,0.58893270,0.00086910,0.07104062,0.26303045,0.00000000,0.18940397,0.08637636,0.20129693,0.21296827
-5.11755878,0.65862245,0.00103821,0.08022519,0.29494225,0.00000000,0.21299282,0.09533784,0.22250529,0.23876551
-5.11155578,0.73569384,0.00123700,0.09030281,0.32992868,0.00000000,0.23855631,0.10520337,0.24583967,0.26754014
-5.10555278,0.81991113,0.00146781,0.10124202,0.36792040,0.00000000,0.26603512,0.11592160,0.27117730,0.29922443
-5.09954977,0.91097305,0.00173283,0.11299834,0.40882304,0.00000000,0.29534428,0.12743715,0.29838667,0.33372294
-5.09354677,1.00850614,0.00203397,0.12551316,0.45251429,0.00000000,0.32637150,0.13969048,0.32732600,0.37090954
-5.08754377,1.11205968,0.00237269,0.13871311,0.49884137,0.00000000,0.35897599,0.15261781,0.35784178,0.41062509
-5.08154077,1.22110257,0.00274994,0.15250985,0.54761910,0.00000000,0.39298792,0.16615118,0.38976751,0.45267586
-5.07553777,1.33502244,0.00316600,0.16680050,0.59862862,0.00000000,0.42820848,0.18021853,0.42292263,0.49683294
-5.06953477,1.45312725,0.00362035,0.18146873,0.65161678,0.00000000,0.46441070,0.19474392,0.45711178,0.54283270
-5.06353177,1.57464957,0.00411158,0.19638640,0.70629642,0.00000000,0.50134097,0.20964777,0.49212433,0.59037828
-5.05752876,1.69875349,0.00463728,0.21141601,0.76234753,0.00000000,0.53872148,0.22484716,0.52773439,0.63914234
-5.05152576,1.82454430,0.00519399,0.22641360,0.81941939,0.00000000,0.57625338,0.24025627,0.56370128,0.68877079
-5.04552276,1.95108065,0.00577717,0.24123233,0.87713384,0.00000000,0.61362085,0.25578681,0.59977060,0.73888774
-5.03951976,2.07738926,0.00638120,0.25572643,0.93508947,0.00000000,0.65049588,0.27134861,0.63567605,0.78910124
-5.03351676,2.20248154,0.00699941,0.26975551,0.99286711,0.00000000,0.68654394,0.28685025,0.67114196,0.83900998
-5.02751376,2.32537201,0.00762423,0.28318895,1.05003631,0.00000000,0.72143019,0.30219987,0.70588677,0.88821059
-5.02151076,2.44509802,0.00824726,0.29591035,1.10616275,0.00000000,0.75482632,0.31730606,0.73962736,0.93630536
-5.01550775,2.56074002,0.00885949,0.30782168,1.16081668,0.00000000,0.78641771,0.33207891,0.77208435,0.98291027
-5.00950475,2.67144192,0.00945154,0.31884702,1.21358190,0.00000000,0.81591081,0.34643119,0.80298816,1.02766298
-5.00350175,2.77643085,0.01001385,0.32893570,1.26406522,0.00000000,0.84304045,0.36027968,0.83208583,1.07023056
-4.99749875,2.87503542,0.01053702,0.33806458,1.31190592,0.00000000,0.86757678,0.37354656,0.85914834,1.11031667
-4.99149575,2.96670189,0.01101206,0.34623939,1.35678500,0.00000000,0.88933166,0.38616084,0.88397811,1.14766806
-4.98549275,3.05100743,0.01143070,0.35349505,1.39843365,0.00000000,0.90816403,0.39805982,0.90641638,1.18207997
-4.97948974,3.12766973,0.01178563,0.35989474,1.43664055,0.00000000,0.92398419,0.40919041,0.92635012,1.21340033
-4.97348674,3.19655253,0.01207079,0.36552792,1.47125764,0.00000000,0.93675654,0.41951035,0.94371800,1.24153253
-4.96748374,3.25766639,0.01228155,0.37050716,1.50220381,0.00000000,0.94650063,0.42898909,0.95851494,1.26643654
-4.96148074,3.31116461,0.01241490,0.37496397,1.52946640,0.00000000,0.95329050,0.43760842,0.97079503,1.28812841
-4.95547774,3.35733396,0.01246951,0.37904381,1.55310003,0.00000000,0.95725196,0.44536264,0.98067232,1.30667795
-4.94947474,3.39658064,0.01244582,0.38290039,1.57322286,0.00000000,0.95855810,0.45225828,0.98831929,1.32220469
-4.94347174,3.42941161,0.01234595,0.38668960,1.59001018,0.00000000,0.95742299,0.45831336,0.99396293,1.33487219
-4.93746873,3.45641198,0.01217370,0.39056327,1.60368555,0.00000000,0.95409379,0.46355610,0.99787830,1.34488085
-4.93146573,3.47821939,0.01193430,0.39466310,1.61450975,0.00000000,0.94884167,0.46802329,1.00037982,1.35245944
-4.92546273,3.49549620,0.01163429,0.39911500,1.62276812,0.00000000,0.94195177,0.47175809,1.00181052,1.35785568
-4.91945973,3.50890094,0.01128121,0.40402410,1.62875671,0.00000000,0.93371277,0.47480770,1.00252962,1.36132623
-4.91345673,3.51906012,0.01088335,0.40947075,1.63276803,0.00000000,0.92440643,0.47722075,1.00289906,1.36312642
-4.90745373,3.52654170,0.01044947,0.41550752,1.63507707,0.00000000,0.91429771,0.47904463,1.00326943,1.36350027
-4.90145073,3.53183163,0.00998846,0.42215746,1.63592821,0.00000000,0.90362584,0.48032294,1.00396619,1.36267116
-4.89544772,3.53531439,0.00950907,0.42941367,1.63552396,0.00000000,0.89259679,0.48109320,1.00527654,1.36083353
-4.88944472,3.53725873,0.00901966,0.43724010,1.63401583,0.00000000,0.88137752,0.48138488,1.00743790,1.35814610
-4.88344172,3.53780896,0.00852793,0.44557355,1.63149805,0.00000000,0.87009223,0.48121794,1.01062830,1.35472683
-4.87743872,3.53698266,0.00804076,0.45432671,1.62800433,0.00000000,0.85882077,0.48060196,1.01495939,1.35064991
-4.87143572,3.53467444,0.00756406,0.46339213,1.62350791,0.00000000,0.84759926,0.47953589,1.02047222,1.34594490
-4.86543272,3.53066589,0.00710265,0.47264675,1.61792491,0.00000000,0.83642287,0.47800847,1.02713614,1.34059801
-4.85942971,3.52464101,0.00666029,0.48195697,1.61112065,0.00000000,0.82525040,0.47599931,1.03485077,1.33455561
-4.85342671,3.51620638,0.00623962,0.49118373,1.60291873,0.00000000,0.81401067,0.47348049,1.04345099,1.32772952
-4.84742371,3.50491507,0.00584224,0.50018765,1.59311235,0.00000000,0.80260998,0.47041879,1.05271470,1.32000415
-4.84142071,3.49029310,0.00546883,0.50883382,1.58147716,0.00000000,0.79094060,0.46677822,1.06237292,1.31124483
-4.83541771,3.47186717,0.00511924,0.51699616,1.56778519,0.00000000,0.77888950,0.46252290,1.07212182,1.30130717
-4.82941471,3.44919259,0.00479264,0.52456120,1.55181888,0.00000000,0.76634715,0.45761998,1.08163613,1.29004688
-4.82341171,3.42187986,0.00448769,0.53143124,1.53338489,0.00000000,0.75321570,0.45204270,1.09058331,1.27732969
-4.81740870,3.38961926,0.00420268,0.53752683,1.51232670,0.00000000,0.73941645,0.44577320,1.09863796,1.26304086
-4.81140570,3.35220211,0.00393569,0.54278858,1.48853583,0.00000000,0.72489600,0.43880511,1.10549587,1.24709401
-4.80540270,3.30953834,0.00368473,0.54717843,1.46196090,0.00000000,0.70963111,0.43114584,1.11088725,1.22943880
-4.79939970,3.26166968,0.00344786,0.55068040,1.43261462,0.00000000,0.69363190,0.42281831,1.11458859,1.21006728
-4.79339670,3.20877819,0.00322329,0.55330092,1.40057811,0.00000000,0.67694347,0.41386232,1.11643293,1.18901865
-4.78739370,3.15119024,0.00300943,0.55506889,1.36600296,0.00000000,0.65964591,0.40433528,1.11631812,1.16638240
-4.78139070,3.08937575,0.00280498,0.55603548,1.32911071,0.00000000,0.64185274,0.39431246,1.11421291,1.14229959
-4.77538769,3.02394325,0.00260893,0.55627374,1.29019011,0.00000000,0.62370802,0.38388664,1.11016074,1.11696250
-4.76938469,2.95563084,0.00242057,0.55587802,1.24959244,0.00000000,0.60538223,0.37316732,1.10428117,1.09061258
-4.76338169,2.88529358,0.00223946,0.55496322,1.20772497,0.00000000,0.58706726,0.36227939,1.09676886,1.06353679
-4.75737869,2.81388782,0.00206544,0.55366377,1.16504310,0.00000000,0.56897062,0.35136138,1.08789023,1.03606267
-4.75137569,2.74245277,0.00189853,0.55213227,1.12204135,0.00000000,0.55130929,0.34056332,1.07797784,1.00855205
-4.74537269,2.67208985,0.00173893,0.55053754,1.07924352,0.00000000,0.53430324,0.33004425,1.06742254,0.98139380
-4.73936968,2.60394021,0.00158695,0.54906229,1.03719230,0.00000000,0.51816910,0.31996947,1.05666361,0.95499575
-4.73336668,2.53916083,0.00144293,0.54789983,0.99643867,0.00000000,0.50311389,0.31050749,1.04617704,0.92977593
-4.72736368,2.47889954,0.00130727,0.54725020,0.95753104,0.00000000,0.48932931,0.30182689,1.03646217,0.90615338
-4.72136068,2.42426936,0.00118029,0.54731528,0.92100461,0.00000000,0.47698641,0.29409295,1.02802697,0.88453872
-4.71535768,2.37632254,0.00106227,0.54829317,0.88737077,0.00000000,0.46623097,0.28746417,1.02137221,0.86532460
-4.70935468,2.33602468,0.00095339,0.55037179,0.85710697,0.00000000,0.45717966,0.28208884,1.01697495,0.84887628
-4.70335168,2.30422938,0.00085371,0.55372177,0.83064678,0.00000000,0.44991683,0.27810150,1.01527182,0.83552242
-4.69734867,2.28165396,0.00076318,0.55848906,0.80837062,0.00000000,0.44449228,0.27561951,1.01664239,0.82554634
-4.69134567,2.26885662,0.00068161,0.56478734,0.79059699,0.00000000,0.44091972,0.27473967,1.02139336,0.81917782
-4.68534267,2.26621580,0.00060873,0.57269066,0.77757437,0.00000000,0.43917610,0.27553505,1.02974397,0.81658561
-4.67933967,2.27391222,0.00054411,0.58222665,0.76947398,0.00000000,0.43920173,0.27805204,1.04181325,0.81787087
-4.67333667,2.29191421,0.00048728,0.59337070,0.76638347,0.00000000,0.44090111,0.28230767,1.05760969,0.82306162
-4.66733367,2.31996703,0.00043766,0.60604153,0.76830180,0.00000000,0.44414452,0.28828739,1.07702378,0.83210837
-4.66133067,2.35758664,0.00039465,0.62009835,0.77513535,0.00000000,0.44877023,0.29594320,1.09982396,0.84488114
-4.65532766,2.40405853,0.00035758,0.63534013,0.78669559,0.00000000,0.45458731,0.30519248,1.12565629,0.86116790
-4.64932466,2.45844200,0.00032581,0.65150699,0.80269846,0.00000000,0.46137903,0.31591736,1.15404804,0.88067476
-4.64332166,2.51958018,0.00029866,0.66828391,0.82276562,0.00000000,0.46890674,0.32796492,1.18441549,0.90302783
