energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.77188594,1.33665573,0.18701385,1.04248118,0.00410834,0.02101787,0.03110085,0.18317311
-5.76588294,1.22810544,0.17168868,0.95821490,0.00368389,0.01933140,0.02877205,0.16798690
-5.75987994,1.12572913,0.15792131,0.87828785,0.00328931,0.01780891,0.02647512,0.15387713
-5.75387694,1.03071842,0.14586830,0.80364608,0.00292753,0.01646784,0.02423861,0.14099013
-5.74787394,0.94415595,0.13566540,0.73515924,0.00260077,0.01532348,0.02208838,0.12945322
-5.74187094,0.86700449,0.12742644,0.67361183,0.00231057,0.01438882,0.02004727,0.11937322
-5.73586793,0.80010036,0.12124263,0.61969775,0.00205782,0.01367435,0.01813480,0.11083558
-5.72986493,0.74414998,0.11718207,0.57401756,0.00184286,0.01318801,0.01636697,0.10390391
-5.72386193,0.69972908,0.11528924,0.53707762,0.00166555,0.01293508,0.01475626,0.09861986
-5.71785893,0.66728329,0.11558463,0.50929059,0.00152531,0.01291811,0.01331165,0.09500324
-5.71185593,0.64712931,0.11806405,0.49097626,0.00142122,0.01313687,0.01203871,0.09305233
-5.70585293,0.63945594,0.12269802,0.48236207,0.00135207,0.01358829,0.01093981,0.09274418
-5.69984992,0.64432397,0.12943083,0.48358279,0.00131636,0.01426637,0.01001433,0.09403498
-5.69384692,0.66166492,0.13817965,0.49467884,0.00131240,0.01516217,0.00925891,0.09686045
-5.68784392,0.69127809,0.14883363,0.51559300,0.00133827,0.01626368,0.00866775,0.10113619
-5.68184092,0.73282615,0.16125308,0.54616560,0.00139190,0.01755585,0.00823284,0.10675815
-5.67583792,0.78582965,0.17526906,0.58612834,0.00147100,0.01902056,0.00794430,0.11360315
-5.66983492,0.84966106,0.19068337,0.63509725,0.00157311,0.02063666,0.00779059,0.12152971
-5.66383192,0.92353905,0.20726925,0.69256540,0.00169557,0.02238009,0.00775882,0.13037902
-5.65782891,1.00652419,0.22477282,0.75789623,0.00183553,0.02422405,0.00783499,0.13997643
-5.65182591,1.09751693,0.24291555,0.83031838,0.00198993,0.02613927,0.00800425,0.15013326
-5.64582291,1.19525907,0.26139761,0.90892307,0.00215555,0.02809438,0.00825113,0.16064923
-5.63981991,1.29833965,0.27990243,0.99266487,0.00232899,0.03005638,0.00855979,0.17131531
-5.63381691,1.40520611,0.29810214,1.08036676,0.00250669,0.03199116,0.00891431,0.18191718
-5.62781391,1.51418131,0.31566402,1.17073018,0.00268501,0.03386414,0.00929891,0.19223911
-5.62181091,1.62348667,0.33225766,1.26235049,0.00286025,0.03564103,0.00969823,0.20206831
-5.61580790,1.73127148,0.34756268,1.35373796,0.00302874,0.03728852,0.01009763,0.21119951
-5.60980490,1.83564784,0.36127677,1.44334423,0.00318689,0.03877509,0.01048342,0.21943971
-5.60380190,1.93473051,0.37312360,1.52959365,0.00333128,0.04007178,0.01084322,0.22661291
-5.59779890,2.02668049,0.38286048,1.61091872,0.00345874,0.04115294,0.01116618,0.23256462
-5.59179590,2.10975087,0.39028525,1.68579856,0.00356644,0.04199692,0.01144328,0.23716600
-5.58579290,2.18233320,0.39524223,1.75279888,0.00365198,0.04258663,0.01166755,0.24031739
-5.57978989,2.24300265,0.39762688,1.81061206,0.00371343,0.04291002,0.01183434,0.24195116
-5.57378689,2.29055985,0.39738893,1.85809553,0.00374940,0.04296042,0.01194146,0.24203362
-5.56778389,2.32406777,0.39453390,1.89430682,0.00375911,0.04273671,0.01198938,0.24056609
-5.56178089,2.34288171,0.38912285,1.91853361,0.00374239,0.04224333,0.01198129,0.23758478
-5.55577789,2.34667120,0.38127044,1.93031749,0.00369968,0.04149014,0.01192316,0.23315984
-5.54977489,2.33543249,0.37114121,1.92947009,0.00363206,0.04049212,0.01182380,0.22739329
-5.54377189,2.30949115,0.35894453,1.91608084,0.00354117,0.03926889,0.01169475,0.22041611
-5.53776888,2.26949440,0.34492810,1.89051594,0.00342921,0.03784420,0.01155026,0.21238460
-5.53176588,2.21639354,0.32937059,1.85340846,0.00329885,0.03624519,0.01140713,0.20347603
-5.52576288,2.15141713,0.31257346,1.80563990,0.00315316,0.03450172,0.01128458,0.19388395
-5.51975988,2.07603601,0.29485258,1.74831413,0.00299556,0.03264553,0.01120403,0.18381319
-5.51375688,1.99192173,0.27652967,1.68272474,0.00282971,0.03070952,0.01118895,0.17347489
-5.50775388,1.90089998,0.25792421,1.61031713,0.00265943,0.02872693,0.01126458,0.16308154
-5.50175088,1.80490099,0.23934580,1.53264713,0.00248862,0.02673063,0.01145773,0.15284244
-5.49574787,1.70590887,0.22108745,1.45133766,0.00232122,0.02475252,0.01179650,0.14295951
-5.48974487,1.60591165,0.20341984,1.36803527,0.00216109,0.02282290,0.01231000,0.13362364
-5.48374187,1.50685398,0.18658671,1.28436811,0.00201202,0.02097006,0.01302810,0.12501171
-5.47773887,1.41059383,0.17080150,1.20190689,0.00187761,0.01921989,0.01398103,0.11728410
-5.47173587,1.31886446,0.15624517,1.12212999,0.00176132,0.01759565,0.01519909,0.11058300
-5.46573287,1.23324277,0.14306509,1.04639379,0.00166641,0.01611778,0.01671224,0.10503118
-5.45972986,1.15512423,0.13137508,0.97590880,0.00159589,0.01480386,0.01854959,0.10073135
-5.45372686,1.08570499,0.12125631,0.91172205,0.00155259,0.01366862,0.02073899,0.09776599
-5.44772386,1.02597084,0.11275893,0.85470571,0.00153911,0.01272396,0.02330638,0.09619751
-5.44172086,0.97669270,0.10590428,0.80555185,0.00155780,0.01197909,0.02627520,0.09606872
-5.43571786,0.93842810,0.10068753,0.76477275,0.00161082,0.01144069,0.02966575,0.09740349
-5.42971486,0.91152796,0.09708051,0.73270642,0.00170008,0.01111299,0.03349439,0.10020750
-5.42371186,0.89614764,0.09503470,0.70952622,0.00182729,0.01099796,0.03777291,0.10446914
-5.41770885,0.89226163,0.09448415,0.69525417,0.00199391,0.01109544,0.04250768,0.11016035
-5.41170585,0.89968092,0.09534828,0.68977689,0.00220115,0.01140323,0.04769908,0.11723748
-5.40570285,0.91807228,0.09753458,0.69286341,0.00244998,0.01191724,0.05334075,0.12564227
-5.39969985,0.94697873,0.10094101,0.70418417,0.00274112,0.01263156,0.05941917,0.13530271
-5.39369685,0.98584072,0.10545826,0.72333059,0.00307502,0.01353854,0.06591323,0.14613414
-5.38769385,1.03401740,0.11097176,0.74983446,0.00345184,0.01462888,0.07279407,0.15804031
-5.38169085,1.09080769,0.11736358,0.78318685,0.00387150,0.01589171,0.08002514,0.17091476
-5.37568784,1.15547074,0.12451411,0.82285607,0.00433366,0.01731474,0.08756244,0.18464224
-5.36968484,1.22724559,0.13230369,0.86830437,0.00483771,0.01888435,0.09535510,0.19910046
-5.36368184,1.30536965,0.14061414,0.91900297,0.00538286,0.02058582,0.10334619,0.21416204
-5.35767884,1.38909582,0.14933027,0.97444545,0.00596810,0.02240350,0.11147377,0.22969657
-5.35167584,1.47770794,0.15834131,1.03415899,0.00659230,0.02432109,0.11967216,0.24557296
-5.34567284,1.57053414,0.16754227,1.09771340,0.00725419,0.02632191,0.12787342,0.26166177
-5.33966983,1.66695793,0.17683526,1.16472778,0.00795241,0.02838926,0.13600888,0.27783756
-5.33366683,1.76642636,0.18613068,1.23487450,0.00868554,0.03050674,0.14401079,0.29398109
-5.32766383,1.86845525,0.19534820,1.30788050,0.00945212,0.03265861,0.15181390,0.30998127
-5.32166083,1.97263087,0.20441757,1.38352578,0.01025062,0.03483011,0.15935695,0.32573680
-5.31565783,2.07860802,0.21327911,1.46163908,0.01107942,0.03700782,0.16658393,0.34115717
-5.30965483,2.18610446,0.22188390,1.54209076,0.01193680,0.03917989,0.17344519,0.35616330
-5.30365183,2.29489169,0.23019363,1.62478334,0.01282083,0.04133631,0.17989815,0.37068734
-5.29764882,2.40478250,0.23818001,1.70963979,0.01372929,0.04346902,0.18590770,0.38467200
-5.29164582,2.51561573,0.24582388,1.79659018,0.01465958,0.04557197,0.19144634,0.39806916
-5.28564282,2.62723905,0.25311395,1.88555747,0.01560860,0.04764116,0.19649384,0.41083801
-5.27963982,2.73949083,0.26004527,1.97644290,0.01657261,0.04967447,0.20103674,0.42294274
-5.27363682,2.85218192,0.26661752,2.06911213,0.01754713,0.05167152,0.20506748,0.43435007
-5.26763382,2.96507894,0.27283314,2.16338283,0.01852684,0.05363341,0.20858347,0.44502664
-5.26163082,3.07788996,0.27869551,2.25901461,0.01950548,0.05556237,0.21158603,0.45493664
-5.25562781,3.19025403,0.28420728,2.35570227,0.02047586,0.05746143,0.21407925,0.46403981
-5.24962481,3.30173539,0.28936883,2.45307279,0.02142983,0.05933401,0.21606908,0.47229001
-5.24362181,3.41182321,0.29417718,2.55068677,0.02235831,0.06118351,0.21756248,0.47963453
-5.23761881,3.51993736,0.29862522,2.64804444,0.02325146,0.06301295,0.21856680,0.48601428
-5.23161581,3.62544022,0.30270146,2.74459628,0.02409882,0.06482458,0.21908948,0.49136487
-5.22561281,3.72765433,0.30639025,2.83975793,0.02488951,0.06661959,0.21913799,0.49561865
-5.21960980,3.82588502,0.30967243,2.93292870,0.02561249,0.06839782,0.21872006,0.49870756
-5.21360680,3.91944710,0.31252654,3.02351286,0.02625689,0.07015765,0.21784419,0.50056668
-5.20760380,4.00769403,0.31493025,3.11094263,0.02681231,0.07189584,0.21652031,0.50113835
-5.20160080,4.09004801,0.31686218,3.19470147,0.02726915,0.07360753,0.21476060,0.50037648
-5.19559780,4.16602913,0.31830377,3.27434632,0.02761891,0.07528636,0.21258044,0.49825094
-5.18959480,4.23528173,0.31924131,3.34952747,0.02785454,0.07692456,0.20999922,0.49475166
-5.18359180,4.29759621,0.31966772,3.42000462,0.02797065,0.07851325,0.20704114,0.48989217
-5.17758879,4.35292481,0.31958423,3.48565807,0.02796374,0.08004269,0.20373582,0.48371237
-5.17158579,4.40139001,0.31900168,3.54649410,0.02783236,0.08150264,0.20011867,0.47628032
-5.16558279,4.44328478,0.31794137,3.60264399,0.02757714,0.08288278,0.19623102,0.46769287
-5.15957979,4.47906435,0.31643549,3.65435636,0.02720086,0.08417308,0.19211993,0.45807506
-5.15357679,4.50932944,0.31452695,3.70198317,0.02670834,0.08536421,0.18783774,0.44757830
-5.14757379,4.53480179,0.31226874,3.74595973,0.02610631,0.08644792,0.18344125,0.43637728
-5.14157079,4.55629282,0.30972268,3.78677982,0.02540322,0.08741737,0.17899078,0.42466586
-5.13556778,4.57466708,0.30695779,3.82496701,0.02460900,0.08826740,0.17454888,0.41265194
-5.12956478,4.59080214,0.30404814,3.86104380,0.02373477,0.08899471,0.17017893,0.40055164
-5.12356178,4.60554703,0.30107042,3.89550002,0.02279252,0.08959794,0.16594363,0.38858298
-5.11755878,4.61968118,0.29810130,3.92876250,0.02179480,0.09007769,0.16190340,0.37695935
-5.11155578,4.63387615,0.29521460,3.96116735,0.02075442,0.09043635,0.15811482,0.36588289
-5.10555278,4.64866188,0.29247851,3.99293664,0.01968410,0.09067793,0.15462902,0.35553832
-5.09954977,4.66439931,0.28995292,4.02416071,0.01859624,0.09080768,0.15149030,0.34608715
-5.09354677,4.68126068,0.28768693,4.05478707,0.01750265,0.09083171,0.14873477,0.33766269
-5.08754377,4.69921846,0.28571678,4.08461668,0.01641435,0.09075655,0.14638924,0.33036597
-5.08154077,4.71804352,0.28406420,4.11330766,0.01534142,0.09058862,0.14447027,0.32426274
-5.07553777,4.73731242,0.28273526,4.14038652,0.01429284,0.09033381,0.14298349,0.31938156
-5.06953477,4.75642365,0.28171986,4.16526614,0.01327648,0.08999694,0.14192321,0.31571322
-5.06353177,4.77462177,0.28099187,4.18726968,0.01229902,0.08958147,0.14127225,0.31321131
-5.05752876,4.79102831,0.28050988,4.20565919,0.01136598,0.08908914,0.14100214,0.31179405
-5.05152576,4.80467801,0.28021870,4.21966741,0.01048174,0.08851984,0.14107359,0.31134722
-5.04552276,4.81455842,0.28005137,4.22853121,0.00964961,0.08787156,0.14143731,0.31172815
-5.03951976,4.81965129,0.27993179,4.23152492,0.00887192,0.08714050,0.14203515,0.31277062
-5.03351676,4.81897361,0.27977772,4.22799197,0.00815014,0.08632136,0.14280151,0.31429037
-5.02751376,4.81161659,0.27950417,4.21737330,0.00748495,0.08540768,0.14366501,0.31609127
-5.02151076,4.79678082,0.27902690,4.19923121,0.00687638,0.08439236,0.14455046,0.31797164
-5.01550775,4.77380627,0.27826592,4.17326766,0.00632394,0.08326824,0.14538095,0.31973073
-5.00950475,4.74219580,0.27714882,4.13933623,0.00582671,0.08202870,0.14608003,0.32117496
-5.00350175,4.70163157,0.27561378,4.09744735,0.00538343,0.08066828,0.14657405,0.32212383
-4.99749875,4.65198366,0.27361207,4.04776686,0.00499263,0.07918326,0.14679429,0.32241521
-4.99149575,4.59331101,0.27110993,3.99060808,0.00465269,0.07757219,0.14667911,0.32190975
-4.98549275,4.52585489,0.26808973,3.92641807,0.00436187,0.07583623,0.14617581,0.32049452
-4.97948974,4.45002552,0.26455034,3.85575903,0.00411842,0.07397944,0.14524221,0.31808541
-4.97348674,4.36638284,0.26050673,3.77928586,0.00392053,0.07200888,0.14384788,0.31462861
-4.96748374,4.27561255,0.25598880,3.69772117,0.00376641,0.06993449,0.14197497,0.31010080
-4.96148074,4.17849873,0.25103944,3.61182912,0.00365420,0.06776892,0.13961855,0.30450833
-4.95547774,4.07589469,0.24571218,3.52238931,0.00358203,0.06552713,0.13678649,0.29788540
-4.94947474,3.96869329,0.24006821,3.43017224,0.00354793,0.06322590,0.13349891,0.29029131
-4.94347174,3.85779836,0.23417329,3.33591714,0.00354977,0.06088322,0.12978716,0.28180703
-4.93746873,3.74409845,0.22809452,3.24031348,0.00358527,0.05851772,0.12569240,0.27253119
-4.93146573,3.62844406,0.22189721,3.14398672,0.00365188,0.05614794,0.12126389,0.26257578
-4.92546273,3.51162925,0.21564205,3.04748874,0.00374679,0.05379176,0.11655706,0.25206168
-4.91945973,3.39437821,0.20938269,2.95129331,0.00386684,0.05146584,0.11163135,0.24111428
-4.91345673,3.27733708,0.20316392,2.85579631,0.00400852,0.04918510,0.10654810,0.22985936
-4.90745373,3.16107106,0.19702038,2.76132054,0.00416795,0.04696241,0.10136845,0.21841932
-4.90145073,3.04606638,0.19097604,2.66812433,0.00434092,0.04480834,0.09615133,0.20691003
-4.89544772,2.93273653,0.18504428,2.57641322,0.00452288,0.04273106,0.09095178,0.19543822
-4.88944472,2.82143200,0.17922863,2.48635374,0.00470900,0.04073636,0.08581946,0.18409956
-4.88344172,2.71245231,0.17352403,2.39808808,0.00489429,0.03882784,0.08079756,0.17297742
-4.87743872,2.60605933,0.16791849,2.31174875,0.00507365,0.03700709,0.07592203,0.16214225
-4.87143572,2.50249064,0.16239510,2.22747184,0.00524202,0.03527403,0.07122119,0.15165160
-4.86543272,2.40197170,0.15693417,2.14540813,0.00539449,0.03362731,0.06671576,0.14155058
-4.85942971,2.30472598,0.15151537,2.06573110,0.00552641,0.03206462,0.06241911,0.13187283
-4.85342671,2.21098198,0.14611974,1.98864117,0.00563359,0.03058310,0.05833793,0.12264165
-4.84742371,2.12097670,0.14073149,1.91436586,0.00571235,0.02917968,0.05447298,0.11387151
-4.84142071,2.03495515,0.13533944,1.84315568,0.00575968,0.02785135,0.05082014,0.10556950
-4.83541771,1.95316582,0.12993802,1.77527611,0.00577333,0.02659535,0.04737148,0.09773689
-4.82941471,1.87585259,0.12452790,1.71099583,0.00575188,0.02540938,0.04411639,0.09037060
-4.82341171,1.80324342,0.11911612,1.65057231,0.00569475,0.02429162,0.04104266,0.08346449
-4.81740870,1.73553686,0.11371580,1.59423531,0.00560229,0.02324072,0.03813752,0.07701055
-4.81140570,1.67288722,0.10834549,1.54216972,0.00547569,0.02225577,0.03538851,0.07099992
-4.80540270,1.61538980,0.10302825,1.49449871,0.00531698,0.02133621,0.03278423,0.06542361
-4.79939970,1.56306710,0.09779041,1.45126853,0.00512892,0.02048162,0.03031490,0.06027318
-4.79339670,1.51585747,0.09266032,1.41243596,0.00491496,0.01969167,0.02797273,0.05554119
-4.78739370,1.47360706,0.08766700,1.37785964,0.00467905,0.01896590,0.02575214,0.05122151
-4.78139070,1.43606600,0.08283889,1.34729582,0.00442560,0.01830363,0.02364981,0.04730960
-4.77538769,1.40288948,0.07820265,1.32039928,0.00415924,0.01770391,0.02166459,0.04380263
-4.76938469,1.37364392,0.07378228,1.29672953,0.00388479,0.01716543,0.01979729,0.04069964
-4.76338169,1.34781821,0.06959838,1.27576227,0.00360705,0.01668655,0.01805041,0.03800164
-4.75737869,1.32483981,0.06566770,1.25690567,0.00333071,0.01626540,0.01642779,0.03571169
-4.75137569,1.30409474,0.06200301,1.23952077,0.00306022,0.01589992,0.01493427,0.03383498
-4.74537269,1.28495078,0.05861310,1.22294498,0.00279974,0.01558804,0.01357529,0.03237891
-4.73936968,1.26678249,0.05550315,1.20651762,0.00255301,0.01532784,0.01235661,0.03135307
-4.73336668,1.24899686,0.05267514,1.18960604,0.00232333,0.01511773,0.01128394,0.03076930
-4.72736368,1.23105811,0.05012848,1.17163111,0.00211351,0.01495658,0.01036271,0.03064154
-4.72136068,1.21251034,0.04786060,1.15209070,0.00192587,0.01484391,0.00959786,0.03098569
-4.71535768,1.19299685,0.04586770,1.13057987,0.00176221,0.01477997,0.00899368,0.03181930
-4.70935468,1.17227507,0.04414524,1.10680698,0.00162384,0.01476579,0.00855366,0.03316122
-4.70335168,1.15022627,0.04268859,1.08060471,0.00151160,0.01480319,0.00828049,0.03503106
-4.69734867,1.12685977,0.04149332,1.05193574,0.00142592,0.01489473,0.00817600,0.03744859
-4.69134567,1.10231143,0.04055554,1.02089281,0.00136681,0.01504357,0.00824118,0.04043306
-4.68534267,1.07683670,0.03987198,0.98769334,0.00133393,0.01525330,0.00847619,0.04400241
-4.67933967,1.05079868,0.03944004,0.95266919,0.00132667,0.01552773,0.00888050,0.04817256
-4.67333667,1.02465224,0.03925763,0.91625207,0.00134414,0.01587066,0.00945291,0.05295667
-4.66733367,0.99892490,0.03932303,0.87895579,0.00138530,0.01628557,0.01019173,0.05836452
-4.66133067,0.97419585,0.03963470,0.84135606,0.00144898,0.01677543,0.01109486,0.06440205
-4.65532766,0.95107431,0.04019108,0.80406927,0.00153395,0.01734245,0.01215998,0.07107102
-4.64932466,0.93017816,0.04099047,0.76773117,0.00163900,0.01798789,0.01338471,0.07836897
-4.64332166,0.91211421,0.04203106,0.73297642,0.00176306,0.01871193,0.01476679,0.08628939
-4.63731866,0.89746071,0.04331101,0.70042006,0.00190522,0.01951363,0.01630426,0.09482212
-4.63131566,0.88675281,0.04482872,0.67064138,0.00206489,0.02039091,0.01799564,0.10395402
-4.62531266,0.88047145,0.04658329,0.64417077,0.00224189,0.02134063,0.01984007,0.11366972
-4.61930965,0.87903557,0.04857509,0.62147974,0.00243655,0.02235877,0.02183746,0.12395259
-4.61330665,0.88279762,0.05080642,0.60297415,0.00264985,0.02344058,0.02398848,0.13478569
-4.60730365,0.89204185,0.05328232,0.58899036,0.00288353,0.02458082,0.02629463,0.14615265
-4.60130065,0.90698493,0.05601132,0.57979409,0.00314020,0.02577401,0.02875804,0.15803833
-4.59529765,0.92777805,0.05900623,0.57558135,0.00342346,0.02701465,0.03138134,0.17042934
-4.58929465,0.95450984,0.06228472,0.57648099,0.00373794,0.02829746,0.03416724,0.18331404
-4.58329165,0.98720931,0.06586980,0.58255826,0.00408942,0.02961750,0.03711811,0.19668218
-4.57728864,1.02584828,0.06978999,0.59381877,0.00448478,0.03097028,0.04023538,0.21052406
-4.57128564,1.07034266,0.07407919,0.61021255,0.00493205,0.03235178,0.04351885,0.22482915
-4.56528264,1.12055248,0.07877620,0.63163761,0.00544027,0.03375838,0.04696590,0.23958430
-4.55927964,1.17628035,0.08392381,0.65794303,0.00601943,0.03518671,0.05057070,0.25477155
-4.55327664,1.23726878,0.08956756,0.68893126,0.00668020,0.03663343,0.05432334,0.27036563
-4.54727364,1.30319654,0.09575403,0.72435983,0.00743377,0.03809494,0.05820907,0.28633137
-4.54127064,1.37367463,0.10252883,0.76394257,0.00829143,0.03956711,0.06220765,0.30262116
-4.53526763,1.44824263,0.10993433,0.80735062,0.00926431,0.04104492,0.06629281,0.31917264
-4.52926463,1.52636614,0.11800714,0.85421354,0.01036286,0.04252220,0.07043198,0.33590685
-4.52326163,1.60743596,0.12677552,0.90412095,0.01159644,0.04399136,0.07458630,0.35272700
-4.51725863,1.69076990,0.13625685,0.95662486,0.01297282,0.04544321,0.07871088,0.36951800
-4.51125563,1.77561760,0.14645521,1.01124325,0.01449767,0.04686694,0.08275546,0.38614701
-4.50525263,1.86116884,0.15735932,1.06746488,0.01617413,0.04825011,0.08666538,0.40246489
-4.49924962,1.94656546,0.16894088,1.12475559,0.01800236,0.04957886,0.09038292,0.41830875
-4.49324662,2.03091681,0.18115352,1.18256608,0.01997916,0.05083822,0.09384886,0.43350543
-4.48724362,2.11331842,0.19393238,1.24034101,0.02209773,0.05201250,0.09700441,0.44787593
-4.48124062,2.19287327,0.20719451,1.29752933,0.02434749,0.05308586,0.09979319,0.46124058
-4.47523762,2.26871503,0.22084010,1.35359542,0.02671410,0.05404292,0.10216340,0.47342471
-4.46923462,2.34003212,0.23475453,1.40803063,0.02917955,0.05486942,0.10406994,0.48426467
-4.46323162,2.40609181,0.24881130,1.46036496,0.03172251,0.05555291,0.10547646,0.49361390
-4.45722861,2.46626314,0.26287570,1.51017819,0.03431874,0.05608349,0.10635717,0.50134873
-4.45122561,2.52003767,0.27680920,1.55711013,0.03694176,0.05645435,0.10669845,0.50737372
-4.44522261,2.56704708,0.29047430,1.60086945,0.03956357,0.05666241,0.10649996,0.51162625
-4.43921961,2.60707672,0.30373973,1.64124084,0.04215555,0.05670869,0.10577543,0.51408013
-4.43321661,2.64007450,0.31648576,1.67808987,0.04468938,0.05659864,0.10455290,0.51474808
-4.42721361,2.66615455,0.32860931,1.71136559,0.04713808,0.05634225,0.10287449,0.51368294
-4.42121061,2.68559532,0.34002867,1.74110041,0.04947698,0.05595403,0.10079561,0.51097748
-4.41520760,2.69883213,0.35068746,1.76740739,0.05168461,0.05545277,0.09838375,0.50676294
-4.40920460,2.70644414,0.36055766,1.79047464,0.05374359,0.05486113,0.09571678,0.50120610
-4.40320160,2.70913621,0.36964147,1.81055714,0.05564124,0.05420508,0.09288083,0.49450519
-4.39719860,2.70771598,0.37797168,1.82796607,0.05737006,0.05351313,0.08996795,0.48688461
-4.39119560,2.70306692,0.38561068,1.84305577,0.05892797,0.05281552,0.08707341,0.47858867
-4.38519260,2.69611815,0.39264780,1.85620882,0.06031826,0.05214316,0.08429296,0.46987459
-4.37918959,2.68781186,0.39919516,1.86781958,0.06154930,0.05152661,0.08171997,0.46100496
-4.37318659,2.67906949,0.40538212,1.87827667,0.06263399,0.05099498,0.07944266,0.45223983
-4.36718359,2.67075764,0.41134851,1.88794501,0.06358897,0.05057479,0.07754141,0.44382886
-4.36118059,2.66365501,0.41723696,1.89714799,0.06443357,0.05028891,0.07608634,0.43600358
-4.35517759,2.65842145,0.42318467,1.90615053,0.06518868,0.05015558,0.07513514,0.42897029
-4.34917459,2.65557039,0.42931499,1.91514366,0.06587547,0.05018750,0.07473126,0.42290355
-4.34317159,2.65544571,0.43572936,1.92423144,0.06651409,0.05039113,0.07490252,0.41794074
-4.33716858,2.65820430,0.44249998,1.93342071,0.06712241,0.05076621,0.07566016,0.41417786
-4.33116558,2.66380496,0.44966368,1.94261461,0.06771483,0.05130540,0.07699841,0.41166661
-4.32516258,2.67200460,0.45721732,1.95161009,0.06830136,0.05199431,0.07889451,0.41041309
-4.31915958,2.68236216,0.46511512,1.96009993,0.06888683,0.05281167,0.08130932,0.41037806
-4.31315658,2.69425048,0.47326812,1.96767951,0.06947040,0.05372988,0.08418834,0.41147889
-4.30715358,2.70687588,0.48154586,1.97385820,0.07004543,0.05471576,0.08746329,0.41359305
