energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.59179590,7.21785415,0.01786292,0.75028727,0.04000100,0.00000000,7.05296409,3.38308658,0.06116175,1.85341413
-5.58579290,7.14940888,0.01816764,0.74331660,0.03897221,0.00000000,6.95396205,3.36666531,0.06022031,1.83108842
-5.57978989,7.08877323,0.01842153,0.73692614,0.03789093,0.00000000,6.85025408,3.35858758,0.05938087,1.80947036
-5.57378689,7.03781492,0.01862574,0.73122455,0.03676882,0.00000000,6.74368368,3.35972078,0.05865174,1.78907863
-5.56778389,6.99816199,0.01878268,0.72630276,0.03561814,0.00000000,6.63611776,3.37072855,0.05803761,1.77039169
-5.56178089,6.97115692,0.01889591,0.72223107,0.03445154,0.00000000,6.52941139,3.39204876,0.05753947,1.75383531
-5.55577789,6.95781565,0.01896986,0.71905654,0.03328178,0.00000000,6.42537003,3.42387590,0.05715465,1.73977090
-5.54977489,6.95879263,0.01900959,0.71680059,0.03212151,0.00000000,6.32570970,3.46614872,0.05687698,1.72848504
-5.54377189,6.97435286,0.01902052,0.71545690,0.03098294,0.00000000,6.23201540,3.51854330,0.05669703,1.72018040
-5.53776888,7.00435222,0.01900809,0.71498987,0.02987762,0.00000000,6.14569910,3.58047217,0.05660238,1.71496850
-5.53176588,7.04822704,0.01897752,0.71533359,0.02881612,0.00000000,6.06795833,3.65108972,0.05657800,1.71286448
-5.52576288,7.10499387,0.01893353,0.71639161,0.02780785,0.00000000,5.99973697,3.72930404,0.05660671,1.71378426
-5.51975988,7.17326014,0.01888014,0.71803749,0.02686083,0.00000000,5.94169009,3.81379528,0.05666963,1.71754429
-5.51375688,7.25124627,0.01882050,0.72011639,0.02598152,0.00000000,5.89415477,3.90304029,0.05674671,1.72386400
-5.50775388,7.33681907,0.01875678,0.72244766,0.02517469,0.00000000,5.85712871,3.99534320,0.05681728,1.73237122
-5.50175088,7.42753650,0.01869016,0.72482849,0.02444339,0.00000000,5.83025853,4.08887135,0.05686060,1.74261025
-5.49574787,7.52070275,0.01862082,0.72703870,0.02378889,0.00000000,5.81283923,4.18169574,0.05685644,1.75405290
-5.48974487,7.61343266,0.01854804,0.72884645,0.02321076,0.00000000,5.80382603,4.27183503,0.05678568,1.76611188
-5.48374187,7.70272403,0.01847037,0.73001487,0.02270691,0.00000000,5.80185912,4.35730193,0.05663085,1.77815651
-5.47773887,7.78553561,0.01838574,0.73030937,0.02227378,0.00000000,5.80530129,4.43615076,0.05637667,1.78953025
-5.47173587,7.85886898,0.01829173,0.72950544,0.02190647,0.00000000,5.81228798,4.50652476,0.05601056,1.79956950
-5.46573287,7.91985151,0.01818579,0.72739663,0.02159899,0.00000000,5.82078825,4.56670193,0.05552306,1.80762330
-5.45972986,7.96581817,0.01806544,0.72380243,0.02134449,0.00000000,5.82867473,4.61513805,0.05490826,1.81307304
-5.45372686,7.99438951,0.01792848,0.71857575,0.02113552,0.00000000,5.83380016,4.65050573,0.05416404,1.81535188
-5.44772386,8.00354341,0.01777324,0.71160970,0.02096432,0.00000000,5.83407734,4.67172842,0.05329237,1.81396301
-5.44172086,7.99167842,0.01759867,0.70284334,0.02082311,0.00000000,5.82755943,4.67800856,0.05229937,1.80849629
-5.43571786,7.95766661,0.01740451,0.69226621,0.02070432,0.00000000,5.81251693,4.66884922,0.05119537,1.79864265
-5.42971486,7.90089445,0.01719134,0.67992133,0.02060094,0.00000000,5.78750823,4.64406880,0.04999486,1.78420587
-5.42371186,7.82129047,0.01696059,0.66590670,0.02050670,0.00000000,5.75144033,4.60380856,0.04871631,1.76511125
-5.41770885,7.71933882,0.01671458,0.65037496,0.02041634,0.00000000,5.70361717,4.54853295,0.04738187,1.74141086
-5.41170585,7.59607861,0.01645639,0.63353141,0.02032576,0.00000000,5.64377320,4.47902304,0.04601711,1.71328541
-5.40570285,7.45308891,0.01618980,0.61563033,0.02023224,0.00000000,5.57209074,4.39636313,0.04465050,1.68104235
-5.39969985,7.29246010,0.01591918,0.59696975,0.02013448,0.00000000,5.48920027,4.30192134,0.04331298,1.64511053
-5.39369685,7.11675243,0.01564927,0.57788470,0.02003275,0.00000000,5.39616355,4.19732438,0.04203735,1.60603148
-5.38769385,6.92894298,0.01538509,0.55873945,0.01992884,0.00000000,5.29444041,4.08442754,0.04085769,1.56444756
-5.38169085,6.73236270,0.01513172,0.53991861,0.01982611,0.00000000,5.18584068,3.96528031,0.03980870,1.52108748
-5.37568784,6.53062538,0.01489412,0.52181768,0.01972936,0.00000000,5.07246319,3.84208861,0.03892504,1.47674953
-5.36968484,6.32755038,0.01467698,0.50483314,0.01964475,0.00000000,4.95662476,3.71717432,0.03824063,1.43228324
-5.36368184,6.12708145,0.01448457,0.48935254,0.01957963,0.00000000,4.84078209,3.59293306,0.03778802,1.38856989
-5.35767884,5.93320390,0.01432057,0.47574468,0.01954235,0.00000000,4.72744986,3.47179103,0.03759769,1.34650266
-5.35167584,5.74986225,0.01418798,0.46435040,0.01954207,0.00000000,4.61911850,3.35616187,0.03769741,1.30696700
-5.34567284,5.58088065,0.01408900,0.45547401,0.01958846,0.00000000,4.51817491,3.24840429,0.03811173,1.27082183
-5.33966983,5.42988815,0.01402500,0.44937577,0.01969146,0.00000000,4.42682918,3.15078150,0.03886139,1.23888226
-5.33366683,5.30025070,0.01399643,0.44626548,0.01986107,0.00000000,4.34705015,3.06542322,0.03996287,1.21190417
-5.32766383,5.19501146,0.01400288,0.44629749,0.02010703,0.00000000,4.28051193,2.99429096,0.04142813,1.19057130
-5.32166083,5.11684077,0.01404306,0.44956711,0.02043858,0.00000000,4.22855306,2.93914732,0.04326422,1.17548491
-5.31565783,5.06799659,0.01411488,0.45610861,0.02086430,0.00000000,4.19214942,2.90152988,0.04547325,1.16715640
-5.30965483,5.05029595,0.01421552,0.46589473,0.02139183,0.00000000,4.17190118,2.88272985,0.04805229,1.16600277
-5.30365183,5.06509740,0.01434157,0.47883785,0.02202779,0.00000000,4.16803349,2.88377602,0.05099352,1.17234488
-5.29764882,5.11329393,0.01448914,0.49479261,0.02277756,0.00000000,4.18041013,2.90542366,0.05428437,1.18640820
-5.29164582,5.19531566,0.01465406,0.51355993,0.02364525,0.00000000,4.20855859,2.94814845,0.05790789,1.20832582
-5.28564282,5.31114099,0.01483202,0.53489230,0.02463358,0.00000000,4.25170469,3.01214499,0.06184317,1.23814303
-5.27963982,5.46031474,0.01501876,0.55850014,0.02574388,0.00000000,4.30881476,3.09732938,0.06606579,1.27582314
-5.27363682,5.64197165,0.01521029,0.58405899,0.02697600,0.00000000,4.37864264,3.20334538,0.07054843,1.32125390
-5.26763382,5.85486368,0.01540304,0.61121732,0.02832835,0.00000000,4.45977951,3.32957344,0.07526140,1.37425399
-5.26163082,6.09738933,0.01559404,0.63960463,0.02979789,0.00000000,4.55070379,3.47514203,0.08017331,1.43457912
-5.25562781,6.36762391,0.01578106,0.66883967,0.03138009,0.00000000,4.64982941,3.63894085,0.08525158,1.50192736
-5.24962481,6.66334946,0.01596274,0.69853850,0.03306898,0.00000000,4.75555027,3.81963534,0.09046304,1.57594344
-5.24362181,6.98208402,0.01613868,0.72832205,0.03485713,0.00000000,4.86627980,4.01568257,0.09577439,1.65622194
-5.23761881,7.32110990,0.01630948,0.75782314,0.03673565,0.00000000,4.98048449,4.22534825,0.10115260,1.74230945
-5.23161581,7.67750126,0.01647676,0.78669268,0.03869424,0.00000000,5.09671104,4.44672521,0.10656526,1.83370583
-5.22561281,8.04815182,0.01664310,0.81460497,0.04072120,0.00000000,5.21360699,4.67775364,0.11198082,1.92986498
-5.21960980,8.42980347,0.01681200,0.84126199,0.04280344,0.00000000,5.32993526,4.91624352,0.11736874,2.03019555
-5.21360680,8.81907699,0.01698773,0.86639676,0.04492667,0.00000000,5.44458319,5.15989981,0.12269963,2.13406199
-5.20760380,9.21250589,0.01717521,0.88977567,0.04707540,0.00000000,5.55656702,5.40635065,0.12794526,2.24078655
-5.20160080,9.60657433,0.01737978,0.91119983,0.04923321,0.00000000,5.66503266,5.65317900,0.13307856,2.34965249
-5.19559780,9.99775939,0.01760706,0.93050577,0.05138289,0.00000000,5.76925373,5.89795759,0.13807366,2.45990897
-5.18959480,10.38257793,0.01786265,0.94756520,0.05350675,0.00000000,5.86862767,6.13828692,0.14290584,2.57077760
-5.18359180,10.75763719,0.01815195,0.96228428,0.05558691,0.00000000,5.96267049,6.37183556,0.14755152,2.68146083
-5.17758879,11.11968801,0.01847989,0.97460237,0.05760561,0.00000000,6.05101054,6.59638177,0.15198832,2.79115180
-5.17158579,11.46567865,0.01885071,0.98449038,0.05954564,0.00000000,6.13338136,6.80985486,0.15619505,2.89904539
-5.16558279,11.79280697,0.01926774,0.99194870,0.06139063,0.00000000,6.20961348,7.01037474,0.16015182,3.00434990
-5.15957979,12.09856815,0.01973316,0.99700498,0.06312542,0.00000000,6.27962481,7.19628760,0.16384009,3.10629864
-5.15357679,12.38079526,0.02024789,0.99971162,0.06473643,0.00000000,6.34340922,7.36619604,0.16724272,3.20416090
-5.14757379,12.63768988,0.02081139,1.00014304,0.06621185,0.00000000,6.40102279,7.51898155,0.17034408,3.29725150
-5.14157079,12.86784062,0.02142157,0.99839276,0.06754186,0.00000000,6.45256749,7.65381815,0.17313008,3.38493845
-5.13556778,13.07022795,0.02207471,0.99457026,0.06871875,0.00000000,6.49817211,7.77017593,0.17558817,3.46664825
-5.12956478,13.24421453,0.02276549,0.98879775,0.06973695,0.00000000,6.53797059,7.86781407,0.17770734,3.54186856
-5.12356178,13.38952138,0.02348693,0.98120666,0.07059294,0.00000000,6.57207841,7.94676361,0.17947804,3.61014839
-5.11755878,13.50619118,0.02423058,0.97193413,0.07128512,0.00000000,6.60056772,8.00730059,0.18089214,3.67109591
-5.11155578,13.59454094,0.02498655,0.96111939,0.07181357,0.00000000,6.62344268,8.04991139,0.18194275,3.72437444
-5.10555278,13.65510732,0.02574377,0.94890030,0.07217981,0.00000000,6.64061634,8.07525213,0.18262423,3.76969729
-5.09954977,13.68858824,0.02649019,0.93540998,0.07238644,0.00000000,6.65189097,8.08410481,0.18293203,3.80682216
-5.09354677,13.69578519,0.02721304,0.92077376,0.07243687,0.00000000,6.65694330,8.07733289,0.18286269,3.83554600
-5.08754377,13.67755013,0.02789919,0.90510667,0.07233499,0.00000000,6.65531664,8.05583933,0.18241390,3.85570106
-5.08154077,13.63474110,0.02853547,0.88851132,0.07208491,0.00000000,6.64642105,8.02052954,0.18158457,3.86715296
-5.07553777,13.56818956,0.02910902,0.87107668,0.07169079,0.00000000,6.62954249,7.97228181,0.18037505,3.86980113
-5.06953477,13.47868184,0.02960766,0.85287745,0.07115664,0.00000000,6.60386162,7.91192666,0.17878741,3.86358192
-5.06353177,13.36695578,0.03002029,0.83397430,0.07048635,0.00000000,6.56848179,7.84023638,0.17682582,3.84847443
-5.05752876,13.23371256,0.03033717,0.81441495,0.06968364,0.00000000,6.52246567,7.75792483,0.17449688,3.82450868
-5.05152576,13.07964214,0.03055026,0.79423593,0.06875222,0.00000000,6.46487886,7.66565689,0.17181012,3.79177556
-5.04552276,12.90546008,0.03065350,0.77346510,0.06769595,0.00000000,6.39483853,7.56406630,0.16877836,3.75043769
-5.03951976,12.71195204,0.03064295,0.75212457,0.06651900,0.00000000,6.31156462,7.45377978,0.16541810,3.70074032
-5.03351676,12.50002183,0.03051697,0.73023408,0.06522616,0.00000000,6.21443088,7.33544481,0.16174973,3.64302106
-5.02751376,12.27073865,0.03027627,0.70781446,0.06382304,0.00000000,6.10301266,7.20975850,0.15779770,3.57771749
-5.02151076,12.02537880,0.02992387,0.68489108,0.06231629,0.00000000,5.97712891,7.07749437,0.15359047,3.50537165
-5.01550775,11.76545794,0.02946504,0.66149703,0.06071377,0.00000000,5.83687559,6.93952447,0.14916032,3.42663055
-5.00950475,11.49275025,0.02890709,0.63767589,0.05902469,0.00000000,5.68264858,6.79683446,0.14454294,3.34224229
-5.00350175,11.20929230,0.02825918,0.61348386,0.05725966,0.00000000,5.51515442,6.65052984,0.13977688,3.25304748
-4.99749875,10.91736994,0.02753200,0.58899131,0.05543063,0.00000000,5.33540829,6.50183223,0.13490285,3.15996606
-4.99149575,10.61948852,0.02673746,0.56428342,0.05355084,0.00000000,5.14471889,6.35206536,0.12996287,3.06397994
-4.98549275,10.31832722,0.02588832,0.53946014,0.05163462,0.00000000,4.94466107,6.20263122,0.12499937,2.96611222
-4.97948974,10.01668008,0.02499779,0.51463537,0.04969717,0.00000000,4.73703756,6.05497760,0.12005428,2.86740383
-4.97348674,9.71738663,0.02407922,0.48993543,0.04775429,0.00000000,4.52383169,5.91055885,0.11516807,2.76888882
-4.96748374,9.42325628,0.02314568,0.46549695,0.04582208,0.00000000,4.30715349,5.77079220,0.11037896,2.67156952
-4.96148074,9.13699060,0.02220965,0.44146432,0.04391665,0.00000000,4.08918194,5.63701219,0.10572218,2.57639267
-4.95547774,8.86110782,0.02128276,0.41798679,0.04205379,0.00000000,3.87210606,5.51042617,0.10122939,2.48422785
-4.94947474,8.59787374,0.02037554,0.39521538,0.04024870,0.00000000,3.65806770,5.39207335,0.09692832,2.39584900
-4.94347174,8.34924262,0.01949721,0.37329981,0.03851575,0.00000000,3.44910832,5.28278993,0.09284250,2.31191995
-4.93746873,8.11681079,0.01865561,0.35238535,0.03686824,0.00000000,3.24712215,5.18318221,0.08899128,2.23298444
-4.93146573,7.90178513,0.01785712,0.33261003,0.03531828,0.00000000,3.05381707,5.09360921,0.08538991,2.15946072
-4.92546273,7.70496716,0.01710667,0.31410185,0.03387660,0.00000000,2.87068470,5.01417542,0.08204982,2.09164089
-4.91945973,7.52675296,0.01640781,0.29697646,0.03255248,0.00000000,2.69897980,4.94473408,0.07897897,2.02969453
-4.91345673,7.36714783,0.01576281,0.28133497,0.03135369,0.00000000,2.53970947,4.88490032,0.07618223,1.97367608
-4.90745373,7.22579402,0.01517283,0.26726214,0.03028642,0.00000000,2.39363122,4.83407324,0.07366184,1.92353545
-4.90145073,7.10200936,0.01463812,0.25482479,0.02935527,0.00000000,2.26125929,4.79146540,0.07141774,1.87913078
-4.89544772,6.99483381,0.01415821,0.24407042,0.02856319,0.00000000,2.14287795,4.75613803,0.06944796,1.84024284
-4.88944472,6.90308141,0.01373223,0.23502618,0.02791147,0.00000000,2.03856026,4.72703976,0.06774886,1.80658997
-4.88344172,6.82539441,0.01335906,0.22769788,0.02739967,0.00000000,1.94819085,4.70304697,0.06631524,1.77784305
-4.87743872,6.76029728,0.01303765,0.22206941,0.02702561,0.00000000,1.87149125,4.68300388,0.06514047,1.75363976
-4.87143572,6.70624816,0.01276726,0.21810221,0.02678532,0.00000000,1.80804634,4.66576037,0.06421644,1.73359766
-4.86543272,6.66168603,0.01254765,0.21573518,0.02667298,0.00000000,1.75733067,4.65020631,0.06353349,1.71732588
-4.85942971,6.62507230,0.01237932,0.21488484,0.02668092,0.00000000,1.71873366,4.63530124,0.06308032,1.70443515
-4.85342671,6.59492623,0.01226364,0.21544582,0.02679963,0.00000000,1.69158291,4.62009846,0.06284387,1.69454620
-4.84742371,6.56985375,0.01220303,0.21729193,0.02701782,0.00000000,1.67516512,4.60376358,0.06280931,1.68729668
-4.84142071,6.54856997,0.01220101,0.22027765,0.02732247,0.00000000,1.66874417,4.58558700,0.06296002,1.68234667
-4.83541771,6.52991585,0.01226228,0.22424019,0.02769901,0.00000000,1.67157643,4.56499109,0.06327773,1.67938306
-4.82941471,6.51286964,0.01239264,0.22900213,0.02813155,0.00000000,1.68292318,4.54153223,0.06374278,1.67812304
-4.82341171,6.49655395,0.01259899,0.23437462,0.02860310,0.00000000,1.70206028,4.51489852,0.06433448,1.67831685
-4.81740870,6.48023914,0.01288915,0.24016120,0.02909598,0.00000000,1.72828539,4.48490398,0.06503164,1.67974994
-4.81140570,6.46334361,0.01327171,0.24616190,0.02959212,0.00000000,1.76092291,4.45147985,0.06581312,1.68224456
-4.80540270,6.44543174,0.01375576,0.25217790,0.03007356,0.00000000,1.79932689,4.41466393,0.06665856,1.68566094
-4.79939970,6.42620951,0.01435058,0.25801625,0.03052286,0.00000000,1.84288220,4.37458851,0.06754908,1.68989773
-4.79339670,6.40551834,0.01506536,0.26349470,0.03092360,0.00000000,1.89100415,4.33146755,0.06846797,1.69489183
-4.78739370,6.38332695,0.01590874,0.26844637,0.03126079,0.00000000,1.94313687,4.28558364,0.06940138,1.70061727
-4.78139070,6.35972141,0.01688846,0.27272408,0.03152132,0.00000000,1.99875066,4.23727507,0.07033880,1.70708310
-4.77538769,6.33489336,0.01801093,0.27620422,0.03169432,0.00000000,2.05733851,4.18692338,0.07127348,1.71433008
-4.76938469,6.30912639,0.01928082,0.27878986,0.03177151,0.00000000,2.11841218,4.13494168,0.07220261,1.72242620
-4.76338169,6.28278083,0.02070064,0.28041309,0.03174735,0.00000000,2.18149805,4.08176391,0.07312732,1.73146090
-4.75737869,6.25627724,0.02227042,0.28103646,0.03161929,0.00000000,2.24613317,4.02783525,0.07405238,1.74153830
-4.75137569,6.23007900,0.02398742,0.28065343,0.03138775,0.00000000,2.31186179,3.97360392,0.07498579,1.75276938
-4.74537269,6.20467477,0.02584586,0.27928780,0.03105613,0.00000000,2.37823276,3.91951441,0.07593805,1.76526375
-4.73936968,6.18056140,0.02783682,0.27699225,0.03063067,0.00000000,2.44479820,3.86600239,0.07692135,1.77912106
-4.73336668,6.15822827,0.02994821,0.27384596,0.03012027,0.00000000,2.51111362,3.81349135,0.07794858,1.79442274
-4.72736368,6.13814375,0.03216480,0.26995151,0.02953623,0.00000000,2.57673989,3.76239107,0.07903230,1.81122454
-4.72136068,6.12074455,0.03446847,0.26543115,0.02889193,0.00000000,2.64124695,3.71309777,0.08018367,1.82955015
-4.71535768,6.10642859,0.03683844,0.26042260,0.02820246,0.00000000,2.70421951,3.66599600,0.08141149,1.84938661
-4.70935468,6.09555164,0.03925171,0.25507462,0.02748427,0.00000000,2.76526431,3.62146187,0.08272131,1.87068161
-4.70335168,6.08842788,0.04168356,0.24954242,0.02675476,0.00000000,2.82401887,3.57986738,0.08411473,1.89334309
-4.69734867,6.08533410,0.04410808,0.24398313,0.02603190,0.00000000,2.88016105,3.54158533,0.08558892,1.91724114
-4.69134567,6.08651694,0.04649886,0.23855147,0.02533387,0.00000000,2.93341899,3.50699433,0.08713642,1.94221217
-4.68534267,6.09220251,0.04882959,0.23339569,0.02467866,0.00000000,2.98358070,3.47648335,0.08874515,1.96806518
-4.67933967,6.10260717,0.05107475,0.22865393,0.02408378,0.00000000,3.03050249,3.45045501,0.09039875,1.99458973
-4.67333667,6.11794842,0.05321025,0.22445104,0.02356593,0.00000000,3.07411555,3.42932736,0.09207715,2.02156510
-4.66733367,6.13845463,0.05521401,0.22089586,0.02314074,0.00000000,3.11443008,3.41353339,0.09375737,2.04877024
-4.66133067,6.16437249,0.05706645,0.21807905,0.02282250,0.00000000,3.15153622,3.40351808,0.09541449,2.07599363
-4.65532766,6.19597127,0.05875094,0.21607148,0.02262399,0.00000000,3.18560154,3.39973278,0.09702276,2.10304272
-4.64932466,6.23354302,0.06025406,0.21492307,0.02255623,0.00000000,3.21686472,3.40262696,0.09855679,2.12975210
-4.64332166,6.27739859,0.06156574,0.21466220,0.02262838,0.00000000,3.24562569,3.41263752,0.09999269,2.15599003
