energy_ev,total_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.83191596,2.22631611,0.68922262,0.00000000,0.87428083,0.64146748,0.00706408,0.58846519,0.00439347,0.84828154
-5.82591296,2.28766388,0.71422638,0.00000000,0.87281130,0.66433329,0.00724554,0.58537594,0.00447594,0.88629709
-5.81990995,2.34738141,0.73990704,0.00000000,0.87099006,0.68629546,0.00744973,0.58053575,0.00456629,0.92487314
-5.81390695,2.40426709,0.76583871,0.00000000,0.86851800,0.70703129,0.00766487,0.57392953,0.00466074,0.96326385
-5.80790395,2.45725435,0.79161944,0.00000000,0.86517235,0.72625102,0.00787967,0.56560428,0.00475569,1.00076216
-5.80190095,2.50542996,0.81687534,0.00000000,0.86080589,0.74370404,0.00808358,0.55566402,0.00484781,1.03671690
-5.79589795,2.54804948,0.84126406,0.00000000,0.85534430,0.75918458,0.00826700,0.54426301,0.00493409,1.07054934
-5.78989495,2.58454984,0.86447779,0.00000000,0.84878214,0.77253681,0.00842145,0.53159769,0.00501194,1.10176877
-5.78389195,2.61455929,0.88624596,0.00000000,0.84117791,0.78365934,0.00853973,0.51789790,0.00507923,1.12998667
-5.77788894,2.63790452,0.90633760,0.00000000,0.83264858,0.79250887,0.00861605,0.50341775,0.00513436,1.15492900
-5.77188594,2.65461487,0.92456356,0.00000000,0.82336402,0.79910308,0.00864608,0.48842665,0.00517636,1.17644622
-5.76588294,2.66492355,0.94077844,0.00000000,0.81354149,0.80352228,0.00862707,0.47320086,0.00520494,1.19452041
-5.75987994,2.66926543,0.95488229,0.00000000,0.80344036,0.80590998,0.00855778,0.45801593,0.00522058,1.20926924
-5.75387694,2.66827142,0.96682191,0.00000000,0.79335728,0.80647209,0.00843853,0.44314022,0.00522458,1.22094632
-5.74787394,2.66275887,0.97659170,0.00000000,0.78362162,0.80547455,0.00827110,0.42882968,0.00521912,1.22993777
-5.74187094,2.65371817,0.98423391,0.00000000,0.77459130,0.80323951,0.00805862,0.41532398,0.00520733,1.23675488
-5.73586793,2.64229514,0.98983807,0.00000000,0.76664876,0.80013975,0.00780546,0.40284394,0.00519331,1.24202288
-5.72986493,2.62976945,0.99353964,0.00000000,0.76019697,0.79659160,0.00751709,0.39159018,0.00518214,1.24646595
-5.72386193,2.61752911,0.99551761,0.00000000,0.75565532,0.79304624,0.00719985,0.38174287,0.00517994,1.25088884
-5.71785893,2.60704128,0.99599110,0.00000000,0.75345519,0.78997960,0.00686081,0.37346227,0.00519377,1.25615551
-5.71185593,2.59981996,0.99521486,0.00000000,0.75403504,0.78788106,0.00650752,0.36688989,0.00523166,1.26316533
-5.70585293,2.59739101,0.99347371,0.00000000,0.75783478,0.78724108,0.00614785,0.36215004,0.00530251,1.27282753
-5.69984992,2.60125516,0.99107595,0.00000000,0.76528947,0.78853827,0.00578979,0.35935135,0.00541597,1.28603456
-5.69384692,2.61284996,0.98834593,0.00000000,0.77682209,0.79222599,0.00544122,0.35858819,0.00558233,1.30363523
-5.68784392,2.63351130,0.98561579,0.00000000,0.79283543,0.79871908,0.00510979,0.35994164,0.00581232,1.32640824
-5.68184092,2.66443562,0.98321671,0.00000000,0.81370313,0.80838093,0.00480272,0.36347984,0.00611691,1.35503697
-5.67583792,2.70664361,0.98146976,0.00000000,0.83975998,0.82151131,0.00452671,0.36925771,0.00650705,1.39008621
-5.66983492,2.76094635,0.98067670,0.00000000,0.87129154,0.83833542,0.00428779,0.37731579,0.00699333,1.43198151
-5.66383192,2.82791490,0.98111092,0.00000000,0.90852342,0.85899436,0.00409123,0.38767838,0.00758571,1.48099165
-5.65782891,2.90785412,0.98300881,0.00000000,0.95161043,0.88353744,0.00394150,0.40035087,0.00829310,1.53721482
-5.65182591,3.00078151,0.98656188,0.00000000,1.00062597,0.91191657,0.00384216,0.41531657,0.00912298,1.60056883
-5.64582291,3.10641195,0.99190976,0.00000000,1.05555207,0.94398286,0.00379589,0.43253307,0.01008098,1.67078568
-5.63981991,3.22414873,0.99913451,0.00000000,1.11627046,0.97948572,0.00380440,0.45192844,0.01117048,1.74741066
-5.63381691,3.35308165,1.00825625,0.00000000,1.18255518,1.01807447,0.00386845,0.47339753,0.01239221,1.82980604
-5.62781391,3.49199234,1.01923042,0.00000000,1.25406717,1.05930249,0.00398786,0.49679864,0.01374386,1.91715940
-5.62181091,3.63936717,1.03194679,0.00000000,1.33035114,1.10263390,0.00416150,0.52195084,0.01521981,2.00849632
-5.61580790,3.79341774,1.04623026,0.00000000,1.41083531,1.14745271,0.00438732,0.54863227,0.01681085,2.10269733
-5.60980490,3.95210879,1.06184353,0.00000000,1.49483410,1.19307413,0.00466239,0.57657959,0.01850407,2.19851877
-5.60380190,4.11319321,1.07849156,0.00000000,1.58155405,1.23875802,0.00498292,0.60548887,0.02028278,2.29461697
-5.59779890,4.27425355,1.09582781,0.00000000,1.67010309,1.28372402,0.00534436,0.63501790,0.02212669,2.38957539
-5.59179590,4.43274920,1.11346204,0.00000000,1.75950295,1.32716813,0.00574139,0.66479019,0.02401203,2.48193406
-5.58579290,4.58606826,1.13096952,0.00000000,1.84870467,1.36828025,0.00616810,0.69440046,0.02591204,2.57022047
-5.57978989,4.73158277,1.14790130,0.00000000,1.93660675,1.40626231,0.00661799,0.72342161,0.02779743,2.65298133
-5.57378689,4.86670598,1.16379540,0.00000000,2.02207548,1.44034658,0.00708413,0.75141293,0.02963704,2.72881430
-5.56778389,4.98895000,1.17818836,0.00000000,2.10396690,1.46981349,0.00755924,0.77792941,0.03139863,2.79639881
-5.56178089,5.09598222,1.19062694,0.00000000,2.18114973,1.49400862,0.00803587,0.80253163,0.03304972,2.85452518
-5.55577789,5.18567875,1.20067963,0.00000000,2.25252850,1.51235837,0.00850646,0.82479610,0.03455853,2.90212121
-5.54977489,5.25617337,1.20794736,0.00000000,2.31706613,1.52438365,0.00896354,0.84432546,0.03589496,2.93827548
-5.54377189,5.30590020,1.21207342,0.00000000,2.37380530,1.52971150,0.00939980,0.86075832,0.03703145,2.96225667
-5.53776888,5.33362893,1.21275199,0.00000000,2.42188799,1.52808389,0.00980831,0.87377824,0.03794396,2.97352837
-5.53176588,5.33849147,1.20973520,0.00000000,2.46057243,1.51936370,0.01018257,0.88312152,0.03861268,2.97175899
-5.52576288,5.31999906,1.20283847,0.00000000,2.48924728,1.50353760,0.01051667,0.88858365,0.03902275,2.95682650
-5.51975988,5.27804950,1.19194405,0.00000000,2.50744244,1.48071559,0.01080535,0.89002397,0.03916472,2.92881786
-5.51375688,5.21292439,1.17700268,0.00000000,2.51483649,1.45112746,0.01104416,0.88736863,0.03903489,2.88802348
-5.50775388,5.12527654,1.15803343,0.00000000,2.51126068,1.41511606,0.01122944,0.88061164,0.03863540,2.83492669
-5.50175088,5.01610833,1.13512186,0.00000000,2.49669949,1.37312780,0.01135844,0.86981404,0.03797416,2.77018894
-5.49574787,4.88674181,1.10841652,0.00000000,2.47128789,1.32570056,0.01142932,0.85510136,0.03706455,2.69463117
-5.48974487,4.73878190,1.07812412,0.00000000,2.43530584,1.27344956,0.01144113,0.83665945,0.03592490,2.60921214
-5.48374187,4.57407408,1.04450367,0.00000000,2.38916997,1.21705163,0.01139388,0.81472893,0.03457794,2.51500442
-5.47773887,4.39465808,1.00785957,0.00000000,2.33342315,1.15722839,0.01128843,0.78959853,0.03304991,2.41316900
-5.47173587,4.20271934,0.96853421,0.00000000,2.26872214,1.09472904,0.01112650,0.76159756,0.03136980,2.30492925
-5.46573287,4.00053965,0.92690022,0.00000000,2.19582378,1.03031317,0.01091059,0.73108780,0.02956832,2.19154500
-5.45972986,3.79044878,0.88335252,0.00000000,2.11556997,0.96473426,0.01064391,0.69845512,0.02767707,2.07428765
-5.45372686,3.57477814,0.83830055,0.00000000,2.02887199,0.89872433,0.01033032,0.66410112,0.02572752,1.95441674
-5.44772386,3.35581799,0.79216069,0.00000000,1.93669411,0.83298012,0.00997423,0.62843494,0.02375025,1.83315864
-5.44172086,3.13577881,0.74534919,0.00000000,1.84003717,0.76815125,0.00958050,0.59186549,0.02177411,1.71168772
-5.43571786,2.91675781,0.69827550,0.00000000,1.73992201,0.70483049,0.00915434,0.55479436,0.01982564,1.59111030
-5.42971486,2.70071087,0.65133633,0.00000000,1.63737319,0.64354634,0.00870124,0.51760935,0.01792850,1.47245145
-5.42371186,2.48943009,0.60491029,0.00000000,1.53340321,0.58475799,0.00822681,0.48067888,0.01610316,1.35664481
-5.41770885,2.28452700,0.55935323,0.00000000,1.42899733,0.52885250,0.00773674,0.44434719,0.01436661,1.24452518
-5.41170585,2.08742118,0.51499429,0.00000000,1.32509936,0.47614424,0.00723665,0.40893053,0.01273234,1.13682381
-5.40570285,1.89933388,0.47213262,0.00000000,1.22259858,0.42687609,0.00673202,0.37471405,0.01121033,1.03416625
-5.39969985,1.72128623,0.43103475,0.00000000,1.12231800,0.38122250,0.00622810,0.34194968,0.00980721,0.93707221
-5.39369685,1.55410126,0.39193272,0.00000000,1.02500423,0.33929367,0.00572979,0.31085469,0.00852653,0.84595745
-5.38769385,1.39840944,0.35502268,0.00000000,0.93131907,0.30114096,0.00524164,0.28161094,0.00736902,0.76113709
-5.38169085,1.25465673,0.32046421,0.00000000,0.84183311,0.26676282,0.00476773,0.25436487,0.00633302,0.68283025
-5.37568784,1.12311480,0.28838016,0.00000000,0.75702136,0.23611116,0.00431163,0.22922789,0.00541480,0.61116555
-5.36968484,1.00389272,0.25885700,0.00000000,0.67726100,0.20909778,0.00387638,0.20627736,0.00460901,0.54618734
-5.36368184,0.89694963,0.23194569,0.00000000,0.60283132,0.18560063,0.00346446,0.18555789,0.00390903,0.48786225
-5.35767884,0.80210794,0.20766294,0.00000000,0.53391563,0.16546970,0.00307780,0.16708293,0.00330735,0.43608607
-5.35167584,0.71906669,0.18599293,0.00000000,0.47060527,0.14853243,0.00271776,0.15083667,0.00279589,0.39069061
-5.34567284,0.64741488,0.16688933,0.00000000,0.41290525,0.13459842,0.00238517,0.13677608,0.00236630,0.35145058
-5.33966983,0.58664442,0.15027764,0.00000000,0.36074143,0.12346366,0.00208035,0.12483305,0.00201018,0.31809021
-5.33366683,0.53616280,0.13605776,0.00000000,0.31396900,0.11491403,0.00180316,0.11491670,0.00171932,0.29028989
-5.32766383,0.49530529,0.12410679,0.00000000,0.27238174,0.10872825,0.00155305,0.10691569,0.00148580,0.26769250
-5.32166083,0.46334688,0.11428202,0.00000000,0.23572200,0.10468043,0.00132914,0.10070065,0.00130214,0.24990969
-5.31565783,0.43951384,0.10642396,0.00000000,0.20369084,0.10254220,0.00113021,0.09612663,0.00116134,0.23652807
-5.30965483,0.42299530,0.10035960,0.00000000,0.17595815,0.10208469,0.00095485,0.09303558,0.00105696,0.22711539
-5.30365183,0.41295475,0.09590566,0.00000000,0.15217245,0.10308037,0.00080144,0.09125900,0.00098309,0.22122679
-5.29764882,0.40854178,0.09287188,0.00000000,0.13197019,0.10530498,0.00066826,0.09062052,0.00093440,0.21841123
-5.29164582,0.40890410,0.09106443,0.00000000,0.11498420,0.10853956,0.00055353,0.09093869,0.00090608,0.21821809
-5.28564282,0.41319984,0.09028923,0.00000000,0.10085137,0.11257274,0.00045545,0.09202975,0.00089382,0.22020394
-5.27963982,0.42061027,0.09035531,0.00000000,0.08921931,0.11720328,0.00037225,0.09371053,0.00089379,0.22393963
-5.27363682,0.43035281,0.09107808,0.00000000,0.07975201,0.12224287,0.00030220,0.09580137,0.00090261,0.22901744
-5.26763382,0.44169403,0.09228251,0.00000000,0.07213452,0.12751914,0.00024367,0.09812905,0.00091731,0.23505836
-5.26163082,0.45396261,0.09380618,0.00000000,0.06607666,0.13287888,0.00019514,0.10052968,0.00093530,0.24171920
-5.25562781,0.46656175,0.09550212,0.00000000,0.06131577,0.13819116,0.00015522,0.10285148,0.00095432,0.24869949
-5.24962481,0.47898074,0.09724132,0.00000000,0.05761870,0.14335047,0.00012261,0.10495737,0.00097248,0.25574786
-5.24362181,0.49080508,0.09891497,0.00000000,0.05478297,0.14827944,0.00009619,0.10672732,0.00098819,0.26266760
-5.23761881,0.50172487,0.10043618,0.00000000,0.05263735,0.15293112,0.00007494,0.10806033,0.00100014,0.26932121
-5.23161581,0.51154083,0.10174132,0.00000000,0.05104182,0.15729056,0.00005798,0.10887603,0.00100732,0.27563357
-5.22561281,0.52016755,0.10279067,0.00000000,0.04988705,0.16137558,0.00004455,0.10911579,0.00100898,0.28159362
-5.21960980,0.52763358,0.10356850,0.00000000,0.04909346,0.16523642,0.00003399,0.10874320,0.00100464,0.28725412
-5.21360680,0.53407819,0.10408258,0.00000000,0.04860992,0.16895431,0.00002576,0.10774415,0.00099402,0.29272945
-5.20760380,0.53974437,0.10436283,0.00000000,0.04841217,0.17263888,0.00001938,0.10612616,0.00097711,0.29819139
-5.20160080,0.54496839,0.10445950,0.00000000,0.04850090,0.17642416,0.00001448,0.10391721,0.00095406,0.30386266
-5.19559780,0.55016577,0.10444056,0.00000000,0.04889969,0.18046354,0.00001074,0.10116407,0.00092522,0.31000847
-5.18959480,0.55581407,0.10438867,0.00000000,0.04965259,0.18492354,0.00000791,0.09793006,0.00089108,0.31692615
-5.18359180,0.56243298,0.10439747,0.00000000,0.05082164,0.18997659,0.00000579,0.09429251,0.00085226,0.32493311
-5.17758879,0.57056224,0.10456768,0.00000000,0.05248401,0.19579318,0.00000420,0.09033985,0.00080949,0.33435347
-5.17158579,0.58073812,0.10500284,0.00000000,0.05472908,0.20253346,0.00000303,0.08616851,0.00076356,0.34550381
-5.16558279,0.59346935,0.10580488,0.00000000,0.05765527,0.21033876,0.00000217,0.08187978,0.00071531,0.35867845
-5.15957979,0.60921321,0.10706985,0.00000000,0.06136658,0.21932330,0.00000154,0.07757660,0.00066559,0.37413491
-5.15357679,0.62835298,0.10888372,0.00000000,0.06596910,0.22956646,0.00000109,0.07336054,0.00061528,0.39208000
-5.14757379,0.65117736,0.11131855,0.00000000,0.07156725,0.24110606,0.00000076,0.06932896,0.00056518,0.41265710
-5.14157079,0.67786288,0.11442907,0.00000000,0.07825986,0.25393282,0.00000053,0.06557244,0.00051610,0.43593539
-5.13556778,0.70846011,0.11824992,0.00000000,0.08613629,0.26798653,0.00000037,0.06217255,0.00046876,0.46190116
-5.12956478,0.74288417,0.12279351,0.00000000,0.09527238,0.28315403,0.00000025,0.05920003,0.00042384,0.49045208
-5.12356178,0.78091018,0.12804867,0.00000000,0.10572656,0.29926925,0.00000017,0.05671333,0.00038194,0.52139430
-5.11755878,0.82217382,0.13398009,0.00000000,0.11753603,0.31611543,0.00000012,0.05475756,0.00034360,0.55444309
-5.11155578,0.86617729,0.14052868,0.00000000,0.13071335,0.33342945,0.00000008,0.05336391,0.00030929,0.58922674
-5.10555278,0.91230033,0.14761269,0.00000000,0.14524326,0.35090831,0.00000005,0.05254938,0.00027943,0.62529390
-5.09954977,0.95981624,0.15512965,0.00000000,0.16108029,0.36821748,0.00000004,0.05231691,0.00025437,0.66212414
-5.09354677,1.00791215,0.16295911,0.00000000,0.17814688,0.38500085,0.00000003,0.05265586,0.00023444,0.69914143
-5.08754377,1.05571301,0.17096598,0.00000000,0.19633253,0.40089192,0.00000002,0.05354274,0.00021992,0.73573010
-5.08154077,1.10230834,0.17900450,0.00000000,0.21549388,0.41552582,0.00000001,0.05494230,0.00021107,0.77125274
-5.07553777,1.14678082,0.18692252,0.00000000,0.23545601,0.42855162,0.00000001,0.05680876,0.00020813,0.80506940
-5.06953477,1.18823564,0.19456620,0.00000000,0.25601489,0.43964445,0.00000001,0.05908735,0.00021134,0.83655747
-5.06353177,1.22582953,0.20178476,0.00000000,0.27694124,0.44851688,0.00000002,0.06171593,0.00022091,0.86513135
-5.05752876,1.25879836,0.20843529,0.00000000,0.29798559,0.45492913,0.00000002,0.06462686,0.00023704,0.89026148
-5.05152576,1.28648245,0.21438730,0.00000000,0.31888463,0.45869757,0.00000003,0.06774888,0.00025993,0.91149165
-5.04552276,1.30834855,0.21952709,0.00000000,0.33936871,0.45970130,0.00000004,0.07100918,0.00028974,0.92845443
-5.03951976,1.32400783,0.22376162,0.00000000,0.35917026,0.45788640,0.00000005,0.07433545,0.00032659,0.94088377
-5.03351676,1.33322930,0.22702181,0.00000000,0.37803291,0.45326775,0.00000007,0.07765793,0.00037056,0.94862464
-5.02751376,1.33594834,0.22926524,0.00000000,0.39572104,0.44592843,0.00000010,0.08091146,0.00042165,0.95163937
-5.02151076,1.33227002,0.23047813,0.00000000,0.41202939,0.43601676,0.00000014,0.08403740,0.00047980,0.95001042
-5.01550775,1.32246750,0.23067651,0.00000000,0.42679225,0.42374105,0.00000019,0.08698538,0.00054481,0.94393968
-5.00950475,1.30697544,0.22990659,0.00000000,0.43989201,0.40936258,0.00000025,0.08971494,0.00061639,0.93374436
-5.00350175,1.28637895,0.22824432,0.00000000,0.45126641,0.39318695,0.00000034,0.09219677,0.00069410,0.91984967
-4.99749875,1.26139854,0.22579407,0.00000000,0.46091428,0.37555437,0.00000046,0.09441374,0.00077735,0.90277858
-4.99149575,1.23287164,0.22268663,0.00000000,0.46889932,0.35682927,0.00000062,0.09636148,0.00086540,0.88313903
-4.98549275,1.20173127,0.21907633,0.00000000,0.47535153,0.33738973,0.00000082,0.09804866,0.00095737,0.86160896
-4.97948974,1.16898264,0.21513753,0.00000000,0.48046628,0.31761710,0.00000109,0.09949667,0.00105221,0.83891967
-4.97348674,1.13567823,0.21106048,0.00000000,0.48450052,0.29788624,0.00000145,0.10073899,0.00114874,0.81583780
-4.96748374,1.10289199,0.20704663,0.00000000,0.48776644,0.27855677,0.00000191,0.10182001,0.00124568,0.79314652
-4.96148074,1.07169331,0.20330346,0.00000000,0.49062238,0.25996545,0.00000251,0.10279346,0.00134165,0.77162619
-4.95547774,1.04312124,0.20003905,0.00000000,0.49346133,0.24241996,0.00000327,0.10372033,0.00143524,0.75203498
-4.94947474,1.01815947,0.19745632,0.00000000,0.49669726,0.22619421,0.00000426,0.10466656,0.00152500,0.73508975
-4.94347174,0.99771255,0.19574729,0.00000000,0.50074974,0.21152504,0.00000551,0.10570033,0.00160956,0.72144763
-4.93746873,0.98258373,0.19508732,0.00000000,0.50602727,0.19861049,0.00000710,0.10688917,0.00168761,0.71168860
-4.93146573,0.97345490,0.19562964,0.00000000,0.51291014,0.18760928,0.00000909,0.10829695,0.00175799,0.70629945
-4.92546273,0.97086905,0.19750015,0.00000000,0.52173327,0.17864152,0.00001159,0.10998093,0.00181975,0.70565950
-4.91945973,0.97521548,0.20079291,0.00000000,0.53276989,0.17179047,0.00001470,0.11198881,0.00187215,0.71002844
-4.91345673,0.98671847,0.20556625,0.00000000,0.54621677,0.16710496,0.00001854,0.11435610,0.00191474,0.71953669
-4.90745373,1.00542952,0.21183979,0.00000000,0.56218160,0.16460253,0.00002326,0.11710384,0.00194737,0.73417867
-4.90145073,1.03122363,0.21959249,0.00000000,0.58067339,0.16427283,0.00002900,0.12023676,0.00197025,0.75380929
-4.89544772,1.06380003,0.22876191,0.00000000,0.60159615,0.16608134,0.00003596,0.12374199,0.00198390,0.77814403
-4.88944472,1.10268734,0.23924464,0.00000000,0.62474663,0.16997300,0.00004431,0.12758847,0.00198920,0.80676278
-4.88344172,1.14725350,0.25089810,0.00000000,0.64981600,0.17587579,0.00005428,0.13172698,0.00198736,0.83911769
-4.87743872,1.19672035,0.26354367,0.00000000,0.67639600,0.18370403,0.00006609,0.13609102,0.00197988,0.87454488
-4.87143572,1.25018252,0.27697100,0.00000000,0.70398912,0.19336134,0.00007996,0.14059829,0.00196852,0.91228008
-4.86543272,1.30663046,0.29094354,0.00000000,0.73202272,0.20474312,0.00009613,0.14515294,0.00195526,0.95147768
-4.85942971,1.36497678,0.30520509,0.00000000,0.75986660,0.21773865,0.00011483,0.14964842,0.00194220,0.99123290
-4.85342671,1.42408529,0.31948701,0.00000000,0.78685331,0.23223256,0.00013629,0.15397087,0.00193153,1.03060640
-4.84742371,1.48280165,0.33351605,0.00000000,0.81230040,0.24810578,0.00016071,0.15800289,0.00192544,1.06865039
-4.84142071,1.53998461,0.34702231,0.00000000,0.83553380,0.26523602,0.00018825,0.16162755,0.00192603,1.10443560
-4.83541771,1.59453677,0.35974714,0.00000000,0.85591122,0.28349777,0.00021905,0.16473250,0.00193523,1.13707790
-4.82941471,1.64543353,0.37145062,0.00000000,0.87284461,0.30276181,0.00025319,0.16721395,0.00195474,1.16576365
-4.82341171,1.69174933,0.38191822,0.00000000,0.88582075,0.32289458,0.00029069,0.16898040,0.00198594,1.18977277
-4.81740870,1.73268002,0.39096659,0.00000000,0.89441909,0.34375723,0.00033149,0.16995591,0.00202983,1.20849865
-4.81140570,1.76756080,0.39844807,0.00000000,0.89832597,0.36520475,0.00037546,0.17008279,0.00208700,1.22146412
-4.80540270,1.79587898,0.40425379,0.00000000,0.89734489,0.38708528,0.00042238,0.16932362,0.00215753,1.22833286
-4.79939970,1.81728142,0.40831545,0.00000000,0.89140220,0.40923976,0.00047192,0.16766245,0.00224105,1.22891593
-4.79339670,1.83157663,0.41060548,0.00000000,0.88054833,0.43150210,0.00052367,0.16510522,0.00233666,1.22317331
-4.78739370,1.83873181,0.41113598,0.00000000,0.86495448,0.45370012,0.00057713,0.16167934,0.00244299,1.21121052
-4.78139070,1.83886533,0.40995628,0.00000000,0.84490513,0.47565733,0.00063170,0.15743249,0.00255819,1.19327065
-4.77538769,1.83223554,0.40714956,0.00000000,0.82078690,0.49719554,0.00068671,0.15243074,0.00267999,1.16972253
-4.76938469,1.81922650,0.40282856,0.00000000,0.79307448,0.51813858,0.00074141,0.14675605,0.00280577,1.14104553
-4.76338169,1.80033188,0.39713076,0.00000000,0.76231418,0.53831674,0.00079501,0.14050336,0.00293263,1.10781198
-4.75737869,1.77613766,0.39021335,0.00000000,0.72910620,0.55757203,0.00084670,0.13377733,0.00305748,1.07066807
-4.75137569,1.74730469,0.38224799,0.00000000,0.69408626,0.57576396,0.00089564,0.12668899,0.00317712,1.03031411
-4.74537269,1.71455167,0.37341587,0.00000000,0.65790752,0.59277544,0.00094103,0.11935232,0.00328838,0.98748494
-4.73936968,1.67863912,0.36390304,0.00000000,0.62122327,0.60851861,0.00098210,0.11188103,0.00338817,0.94293131
-4.73336668,1.64035460,0.35389621,0.00000000,0.58467133,0.62294002,0.00101814,0.10438564,0.00347364,0.89740272
-4.72736368,1.60049931,0.34357911,0.00000000,0.54886016,0.63602483,0.00104855,0.09697086,0.00354222,0.85163209
-4.72136068,1.55987596,0.33312931,0.00000000,0.51435731,0.64779961,0.00107281,0.08973343,0.00359176,0.80632273
-4.71535768,1.51927762,0.32271566,0.00000000,0.48168006,0.65833337,0.00109055,0.08276044,0.00362054,0.76213729
-4.70935468,1.47947723,0.31249604,0.00000000,0.45128848,0.66773648,0.00110153,0.07612813,0.00362736,0.71968902
-4.70335168,1.44121729,0.30261562,0.00000000,0.42358038,0.67615744,0.00110565,0.06990116,0.00361158,0.67953483
-4.69734867,1.40519943,0.29320524,0.00000000,0.39888832,0.68377730,0.00110296,0.06413226,0.00357309,0.64216997
-4.69134567,1.37207357,0.28438002,0.00000000,0.37747802,0.69080198,0.00109365,0.05886230,0.00351236,0.60802403
-4.68534267,1.34242636,0.27623815,0.00000000,0.35954802,0.69745266,0.00107805,0.05412058,0.00343036,0.57745789
-4.67933967,1.31676911,0.26885956,0.00000000,0.34523023,0.70395459,0.00105661,0.04992545,0.00332857,0.55076130
-4.67333667,1.29552525,0.26230486,0.00000000,0.33459105,0.71052499,0.00102985,0.04628498,0.00320885,0.52815093
-4.66733367,1.27901784,0.25661416,0.00000000,0.32763283,0.71736051,0.00099842,0.04319777,0.00307343,0.50976871
-4.66133067,1.26745763,0.25180622,0.00000000,0.32429566,0.72462509,0.00096300,0.04065380,0.00292483,0.49568038
-4.65532766,1.26093240,0.24787768,0.00000000,0.32445923,0.73243868,0.00092429,0.03863523,0.00276571,0.48587442
-4.64932466,1.25939833,0.24480270,0.00000000,0.32794497,0.74086786,0.00088303,0.03711725,0.00259885,0.48026149
-4.64332166,1.26267438,0.24253309,0.00000000,0.33451851,0.74991866,0.00083992,0.03606878,0.00242704,0.47867451
