energy_ev,total_up,total_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.89194597,1.60477271,-1.60477270,0.26092074,-0.26092074,0.00000000,-0.00000000,0.97025548,-0.97025548,0.52124105,-0.52124105,0.84069612,-0.84069611,0.00000000,-0.00000000
-5.88594297,1.56561039,-1.56561038,0.25417919,-0.25417918,0.00000000,-0.00000000,0.94754157,-0.94754156,0.51006785,-0.51006785,0.82184364,-0.82184363,0.00000000,-0.00000000
-5.87993997,1.52098048,-1.52098046,0.24646380,-0.24646380,0.00000000,-0.00000000,0.92105861,-0.92105860,0.49738528,-0.49738528,0.80007038,-0.80007037,0.00000000,-0.00000000
-5.87393697,1.47178667,-1.47178665,0.23791737,-0.23791736,0.00000000,-0.00000000,0.89120835,-0.89120834,0.48353496,-0.48353496,0.77575619,-0.77575618,0.00000000,-0.00000000
-5.86793397,1.41904388,-1.41904387,0.22869659,-0.22869659,0.00000000,-0.00000000,0.85845854,-0.85845853,0.46889929,-0.46889929,0.74934292,-0.74934291,0.00000000,-0.00000000
-5.86193097,1.36385374,-1.36385372,0.21896846,-0.21896845,0.00000000,-0.00000000,0.82333299,-0.82333298,0.45389215,-0.45389215,0.72132429,-0.72132429,0.00000000,-0.00000000
-5.85592796,1.30737735,-1.30737734,0.20890629,-0.20890629,0.00000000,-0.00000000,0.78639995,-0.78639994,0.43894851,-0.43894850,0.69223398,-0.69223398,0.00000000,-0.00000000
-5.84992496,1.25080638,-1.25080637,0.19868567,-0.19868567,0.00000000,-0.00000000,0.74825902,-0.74825901,0.42451321,-0.42451321,0.66263238,-0.66263237,0.00000000,-0.00000000
-5.84392196,1.19533314,-1.19533313,0.18848033,-0.18848032,0.00000000,-0.00000000,0.70952723,-0.70952721,0.41102936,-0.41102935,0.63309245,-0.63309244,0.00000000,-0.00000000
-5.83791896,1.14212083,-1.14212082,0.17845813,-0.17845812,0.00000000,-0.00000000,0.67082452,-0.67082450,0.39892654,-0.39892653,0.60418518,-0.60418517,0.00000000,-0.00000000
-5.83191596,1.09227475,-1.09227474,0.16877731,-0.16877731,0.00000000,-0.00000000,0.63275937,-0.63275936,0.38860942,-0.38860942,0.57646509,-0.57646508,0.00000000,-0.00000000
-5.82591296,1.04681541,-1.04681540,0.15958298,-0.15958298,0.00000000,-0.00000000,0.59591483,-0.59591482,0.38044693,-0.38044693,0.55045633,-0.55045632,0.00000000,-0.00000000
-5.81990995,1.00665434,-1.00665433,0.15100409,-0.15100409,0.00000000,-0.00000000,0.56083551,-0.56083550,0.37476241,-0.37476241,0.52663979,-0.52663978,0.00000000,-0.00000000
-5.81390695,0.97257328,-0.97257327,0.14315087,-0.14315087,0.00000000,-0.00000000,0.52801592,-0.52801591,0.37182508,-0.37182508,0.50544172,-0.50544172,0.00000000,-0.00000000
-5.80790395,0.94520750,-0.94520750,0.13611288,-0.13611288,0.00000000,-0.00000000,0.49789057,-0.49789057,0.37184303,-0.37184304,0.48722421,-0.48722421,0.00000000,-0.00000000
-5.80190095,0.92503354,-0.92503354,0.12995765,-0.12995765,0.00000000,-0.00000000,0.47082602,-0.47082601,0.37495811,-0.37495812,0.47227774,-0.47227774,0.00000000,-0.00000000
-5.79589795,0.91236184,-0.91236184,0.12473000,-0.12473000,0.00000000,-0.00000000,0.44711513,-0.44711512,0.38124268,-0.38124269,0.46081621,-0.46081621,0.00000000,-0.00000000
-5.78989495,0.90733436,-0.90733436,0.12045207,-0.12045207,0.00000000,-0.00000000,0.42697373,-0.42697372,0.39069857,-0.39069858,0.45297441,-0.45297441,0.00000000,-0.00000000
-5.78389195,0.90992740,-0.90992740,0.11712392,-0.11712392,0.00000000,-0.00000000,0.41053957,-0.41053957,0.40325822,-0.40325822,0.44880813,-0.44880813,0.00000000,-0.00000000
-5.77788894,0.91995920,-0.91995921,0.11472490,-0.11472490,0.00000000,-0.00000000,0.39787373,-0.39787373,0.41878791,-0.41878792,0.44829666,-0.44829667,0.00000000,-0.00000000
-5.77188594,0.93710235,-0.93710236,0.11321553,-0.11321553,0.00000000,-0.00000000,0.38896415,-0.38896415,0.43709324,-0.43709325,0.45134781,-0.45134781,0.00000000,-0.00000000
-5.76588294,0.96090028,-0.96090029,0.11253995,-0.11253995,0.00000000,-0.00000000,0.38373133,-0.38373133,0.45792634,-0.45792635,0.45780493,-0.45780494,0.00000000,-0.00000000
-5.75987994,0.99078745,-0.99078746,0.11262881,-0.11262881,0.00000000,-0.00000000,0.38203574,-0.38203574,0.48099494,-0.48099495,0.46745585,-0.46745586,0.00000000,-0.00000000
-5.75387694,1.02611235,-1.02611236,0.11340248,-0.11340248,0.00000000,-0.00000000,0.38368674,-0.38368674,0.50597269,-0.50597270,0.48004322,-0.48004322,0.00000000,-0.00000000
-5.74787394,1.06616252,-1.06616254,0.11477457,-0.11477457,0.00000000,-0.00000000,0.38845264,-0.38845265,0.53251055,-0.53251056,0.49527583,-0.49527583,0.00000000,-0.00000000
-5.74187094,1.11019062,-1.11019064,0.11665541,-0.11665541,0.00000000,-0.00000000,0.39607149,-0.39607149,0.56024864,-0.56024865,0.51284050,-0.51284050,0.00000000,-0.00000000
-5.73586793,1.15744048,-1.15744050,0.11895566,-0.11895566,0.00000000,-0.00000000,0.40626211,-0.40626212,0.58882822,-0.58882823,0.53241394,-0.53241394,0.00000000,-0.00000000
-5.72986493,1.20717221,-1.20717223,0.12158967,-0.12158967,0.00000000,-0.00000000,0.41873515,-0.41873515,0.61790317,-0.61790318,0.55367414,-0.55367415,0.00000000,-0.00000000
-5.72386193,1.25868520,-1.25868523,0.12447852,-0.12447852,0.00000000,-0.00000000,0.43320347,-0.43320347,0.64715060,-0.64715061,0.57631084,-0.57631085,0.00000000,-0.00000000
-5.71785893,1.31133829,-1.31133832,0.12755275,-0.12755276,0.00000000,-0.00000000,0.44939170,-0.44939171,0.67628005,-0.67628006,0.60003450,-0.60003451,0.00000000,-0.00000000
-5.71185593,1.36456605,-1.36456607,0.13075446,-0.13075446,0.00000000,-0.00000000,0.46704448,-0.46704448,0.70504084,-0.70504085,0.62458368,-0.62458369,0.00000000,-0.00000000
-5.70585293,1.41789070,-1.41789072,0.13403887,-0.13403887,0.00000000,-0.00000000,0.48593309,-0.48593309,0.73322742,-0.73322743,0.64973031,-0.64973032,0.00000000,-0.00000000
-5.69984992,1.47092927,-1.47092930,0.13737522,-0.13737522,0.00000000,-0.00000000,0.50586033,-0.50586034,0.76068232,-0.76068233,0.67528284,-0.67528285,0.00000000,-0.00000000
-5.69384692,1.52339567,-1.52339569,0.14074696,-0.14074696,0.00000000,-0.00000000,0.52666343,-0.52666343,0.78729670,-0.78729672,0.70108714,-0.70108715,0.00000000,-0.00000000
-5.68784392,1.57509784,-1.57509786,0.14415125,-0.14415125,0.00000000,-0.00000000,0.54821486,-0.54821486,0.81300862,-0.81300863,0.72702533,-0.72702534,0.00000000,-0.00000000
-5.68184092,1.62593033,-1.62593036,0.14759783,-0.14759783,0.00000000,-0.00000000,0.57042131,-0.57042132,0.83779897,-0.83779899,0.75301264,-0.75301266,0.00000000,-0.00000000
-5.67583792,1.67586291,-1.67586294,0.15110726,-0.15110726,0.00000000,-0.00000000,0.59322075,-0.59322076,0.86168570,-0.86168571,0.77899266,-0.77899267,0.00000000,-0.00000000
-5.66983492,1.72492588,-1.72492591,0.15470873,-0.15470873,0.00000000,-0.00000000,0.61657788,-0.61657789,0.88471639,-0.88471640,0.80493132,-0.80493133,0.00000000,-0.00000000
-5.66383192,1.77319326,-1.77319328,0.15843740,-0.15843740,0.00000000,-0.00000000,0.64047834,-0.64047835,0.90695993,-0.90695994,0.83081012,-0.83081013,0.00000000,-0.00000000
-5.65782891,1.82076479,-1.82076481,0.16233155,-0.16233156,0.00000000,-0.00000000,0.66492193,-0.66492194,0.92849776,-0.92849777,0.85661906,-0.85661907,0.00000000,-0.00000000
-5.65182591,1.86774793,-1.86774795,0.16642965,-0.16642966,0.00000000,-0.00000000,0.68991541,-0.68991542,0.94941513,-0.94941514,0.88234979,-0.88234980,0.00000000,-0.00000000
-5.64582291,1.91424104,-1.91424106,0.17076738,-0.17076738,0.00000000,-0.00000000,0.71546519,-0.71546520,0.96979308,-0.96979309,0.90798936,-0.90798937,0.00000000,-0.00000000
-5.63981991,1.96031855,-1.96031857,0.17537490,-0.17537490,0.00000000,-0.00000000,0.74157036,-0.74157037,0.98970154,-0.98970155,0.93351513,-0.93351515,0.00000000,-0.00000000
-5.63381691,2.00601921,-2.00601923,0.18027444,-0.18027445,0.00000000,-0.00000000,0.76821657,-0.76821658,1.00919388,-1.00919389,0.95889104,-0.95889105,0.00000000,-0.00000000
-5.62781391,2.05133789,-2.05133791,0.18547828,-0.18547828,0.00000000,-0.00000000,0.79537097,-0.79537098,1.02830332,-1.02830333,0.98406545,-0.98406546,0.00000000,-0.00000000
-5.62181091,2.09622133,-2.09622135,0.19098720,-0.19098721,0.00000000,-0.00000000,0.82297854,-0.82297855,1.04704129,-1.04704129,1.00897076,-1.00897077,0.00000000,-0.00000000
-5.61580790,2.14056802,-2.14056803,0.19678961,-0.19678961,0.00000000,-0.00000000,0.85096007,-0.85096008,1.06539767,-1.06539768,1.03352464,-1.03352465,0.00000000,-0.00000000
-5.60980490,2.18423194,-2.18423196,0.20286111,-0.20286111,0.00000000,-0.00000000,0.87921171,-0.87921172,1.08334296,-1.08334296,1.05763281,-1.05763282,0.00000000,-0.00000000
-5.60380190,2.22702987,-2.22702988,0.20916476,-0.20916476,0.00000000,-0.00000000,0.90760617,-0.90760618,1.10083193,-1.10083193,1.08119311,-1.08119312,0.00000000,-0.00000000
-5.59779890,2.26875144,-2.26875145,0.21565183,-0.21565184,0.00000000,-0.00000000,0.93599555,-0.93599556,1.11780855,-1.11780856,1.10410050,-1.10410051,0.00000000,-0.00000000
-5.59179590,2.30917134,-2.30917135,0.22226309,-0.22226309,0.00000000,-0.00000000,0.96421532,-0.96421533,1.13421175,-1.13421176,1.12625263,-1.12625264,0.00000000,-0.00000000
-5.58579290,2.34806260,-2.34806261,0.22893041,-0.22893042,0.00000000,-0.00000000,0.99208949,-0.99208950,1.14998144,-1.14998145,1.14755553,-1.14755554,0.00000000,-0.00000000
-5.57978989,2.38521014,-2.38521015,0.23557881,-0.23557881,0.00000000,-0.00000000,1.01943641,-1.01943641,1.16506448,-1.16506448,1.16792906,-1.16792906,0.00000000,-0.00000000
-5.57378689,2.42042349,-2.42042350,0.24212860,-0.24212860,0.00000000,-0.00000000,1.04607494,-1.04607495,1.17942003,-1.17942003,1.18731163,-1.18731164,0.00000000,-0.00000000
-5.56778389,2.45354810,-2.45354811,0.24849767,-0.24849767,0.00000000,-0.00000000,1.07183069,-1.07183070,1.19302400,-1.19302400,1.20566405,-1.20566406,0.00000000,-0.00000000
-5.56178089,2.48447428,-2.48447429,0.25460382,-0.25460382,0.00000000,-0.00000000,1.09654175,-1.09654176,1.20587219,-1.20587219,1.22297204,-1.22297204,0.00000000,-0.00000000
-5.55577789,2.51314344,-2.51314345,0.26036689,-0.26036689,0.00000000,-0.00000000,1.12006393,-1.12006394,1.21798198,-1.21798198,1.23924736,-1.23924737,0.00000000,-0.00000000
-5.54977489,2.53955119,-2.53955120,0.26571080,-0.26571080,0.00000000,-0.00000000,1.14227493,-1.14227494,1.22939247,-1.22939248,1.25452754,-1.25452755,0.00000000,-0.00000000
-5.54377189,2.56374723,-2.56374723,0.27056532,-0.27056532,0.00000000,-0.00000000,1.16307745,-1.16307746,1.24016307,-1.24016307,1.26887403,-1.26887403,0.00000000,-0.00000000
-5.53776888,2.58583204,-2.58583205,0.27486752,-0.27486752,0.00000000,-0.00000000,1.18240101,-1.18240101,1.25037051,-1.25037051,1.28236905,-1.28236905,0.00000000,-0.00000000
-5.53176588,2.60595067,-2.60595068,0.27856290,-0.27856290,0.00000000,-0.00000000,1.20020240,-1.20020240,1.26010475,-1.26010475,1.29511123,-1.29511124,0.00000000,-0.00000000
-5.52576288,2.62428388,-2.62428389,0.28160625,-0.28160625,0.00000000,-0.00000000,1.21646483,-1.21646484,1.26946365,-1.26946365,1.30721026,-1.30721027,0.00000000,-0.00000000
-5.51975988,2.64103725,-2.64103725,0.28396207,-0.28396207,0.00000000,-0.00000000,1.23119581,-1.23119581,1.27854702,-1.27854703,1.31878074,-1.31878074,0.00000000,-0.00000000
-5.51375688,2.65642864,-2.65642865,0.28560480,-0.28560480,0.00000000,-0.00000000,1.24442379,-1.24442380,1.28745013,-1.28745013,1.32993556,-1.32993556,0.00000000,-0.00000000
-5.50775388,2.67067482,-2.67067482,0.28651865,-0.28651865,0.00000000,-0.00000000,1.25619391,-1.25619392,1.29625710,-1.29625711,1.34077909,-1.34077909,0.00000000,-0.00000000
-5.50175088,2.68397751,-2.68397752,0.28669728,-0.28669728,0.00000000,-0.00000000,1.26656285,-1.26656286,1.30503449,-1.30503450,1.35140036,-1.35140037,0.00000000,-0.00000000
-5.49574787,2.69650982,-2.69650983,0.28614326,-0.28614326,0.00000000,-0.00000000,1.27559318,-1.27559319,1.31382525,-1.31382526,1.36186656,-1.36186657,0.00000000,-0.00000000
-5.48974487,2.70840321,-2.70840322,0.28486735,-0.28486735,0.00000000,-0.00000000,1.28334733,-1.28334734,1.32264339,-1.32264340,1.37221695,-1.37221696,0.00000000,-0.00000000
-5.48374187,2.71973582,-2.71973583,0.28288774,-0.28288774,0.00000000,-0.00000000,1.28988155,-1.28988156,1.33146953,-1.33146954,1.38245758,-1.38245759,0.00000000,-0.00000000
-5.47773887,2.73052244,-2.73052245,0.28022919,-0.28022919,0.00000000,-0.00000000,1.29524003,-1.29524003,1.34024751,-1.34024752,1.39255689,-1.39255690,0.00000000,-0.00000000
-5.47173587,2.74070655,-2.74070656,0.27692221,-0.27692221,0.00000000,-0.00000000,1.29944951,-1.29944952,1.34888223,-1.34888223,1.40244234,-1.40244235,0.00000000,-0.00000000
-5.46573287,2.75015486,-2.75015487,0.27300222,-0.27300222,0.00000000,-0.00000000,1.30251470,-1.30251470,1.35723874,-1.35723875,1.41199832,-1.41199833,0.00000000,-0.00000000
-5.45972986,2.75865460,-2.75865461,0.26850877,-0.26850877,0.00000000,-0.00000000,1.30441453,-1.30441454,1.36514286,-1.36514287,1.42106547,-1.42106548,0.00000000,-0.00000000
-5.45372686,2.76591388,-2.76591389,0.26348495,-0.26348495,0.00000000,-0.00000000,1.30509981,-1.30509982,1.37238317,-1.37238318,1.42944148,-1.42944149,0.00000000,-0.00000000
-5.44772386,2.77156525,-2.77156526,0.25797674,-0.25797674,0.00000000,-0.00000000,1.30449212,-1.30449212,1.37871453,-1.37871454,1.43688358,-1.43688359,0.00000000,-0.00000000
-5.44172086,2.77517266,-2.77517267,0.25203259,-0.25203258,0.00000000,-0.00000000,1.30248432,-1.30248433,1.38386316,-1.38386316,1.44311266,-1.44311267,0.00000000,-0.00000000
-5.43571786,2.77624173,-2.77624174,0.24570307,-0.24570306,0.00000000,-0.00000000,1.29894274,-1.29894274,1.38753305,-1.38753305,1.44781920,-1.44781921,0.00000000,-0.00000000
-5.42971486,2.77423331,-2.77423331,0.23904064,-0.23904064,0.00000000,-0.00000000,1.29371090,-1.29371091,1.38941387,-1.38941388,1.45067081,-1.45067082,0.00000000,-0.00000000
-5.42371186,2.76858002,-2.76858003,0.23209948,-0.23209948,0.00000000,-0.00000000,1.28661496,-1.28661496,1.38919001,-1.38919002,1.45132140,-1.45132141,0.00000000,-0.00000000
-5.41770885,2.75870548,-2.75870548,0.22493542,-0.22493542,0.00000000,-0.00000000,1.27747052,-1.27747052,1.38655060,-1.38655060,1.44942169,-1.44942170,0.00000000,-0.00000000
-5.41170585,2.74404542,-2.74404543,0.21760587,-0.21760587,0.00000000,-0.00000000,1.26609069,-1.26609069,1.38120028,-1.38120028,1.44463086,-1.44463087,0.00000000,-0.00000000
-5.40570285,2.72407032,-2.72407032,0.21016980,-0.21016979,0.00000000,-0.00000000,1.25229516,-1.25229515,1.37287029,-1.37287029,1.43662887,-1.43662887,0.00000000,-0.00000000
-5.39969985,2.69830830,-2.69830830,0.20268764,-0.20268763,0.00000000,-0.00000000,1.23591969,-1.23591968,1.36132955,-1.36132954,1.42512909,-1.42512909,0.00000000,-0.00000000
-5.39369685,2.66636767,-2.66636766,0.19522115,-0.19522115,0.00000000,-0.00000000,1.21682583,-1.21682582,1.34639513,-1.34639513,1.40989066,-1.40989066,0.00000000,-0.00000000
-5.38769385,2.62795776,-2.62795774,0.18783314,-0.18783314,0.00000000,-0.00000000,1.19491025,-1.19491024,1.32794184,-1.32794183,1.39073010,-1.39073009,0.00000000,-0.00000000
-5.38169085,2.58290723,-2.58290722,0.18058710,-0.18058709,0.00000000,-0.00000000,1.17011321,-1.17011320,1.30591019,-1.30591018,1.36753148,-1.36753147,0.00000000,-0.00000000
-5.37568784,2.53117871,-2.53117869,0.17354655,-0.17354654,0.00000000,-0.00000000,1.14242575,-1.14242574,1.28031252,-1.28031251,1.34025472,-1.34025471,0.00000000,-0.00000000
-5.36968484,2.47287879,-2.47287877,0.16677433,-0.16677433,0.00000000,-0.00000000,1.11189517,-1.11189515,1.25123670,-1.25123668,1.30894152,-1.30894150,0.00000000,-0.00000000
-5.36368184,2.40826289,-2.40826287,0.16033163,-0.16033163,0.00000000,-0.00000000,1.07862829,-1.07862827,1.21884714,-1.21884713,1.27371840,-1.27371839,0.00000000,-0.00000000
-5.35767884,2.33773419,-2.33773416,0.15427675,-0.15427675,0.00000000,-0.00000000,1.04279253,-1.04279252,1.18338303,-1.18338301,1.23479677,-1.23479676,0.00000000,-0.00000000
-5.35167584,2.26183664,-2.26183661,0.14866381,-0.14866381,0.00000000,-0.00000000,1.00461438,-1.00461436,1.14515346,-1.14515344,1.19246970,-1.19246968,0.00000000,-0.00000000
-5.34567284,2.18124203,-2.18124199,0.14354126,-0.14354126,0.00000000,-0.00000000,0.96437534,-0.96437532,1.10452986,-1.10452984,1.14710557,-1.14710555,0.00000000,-0.00000000
-5.33966983,2.09673156,-2.09673152,0.13895026,-0.13895026,0.00000000,-0.00000000,0.92240554,-0.92240552,1.06193571,-1.06193569,1.09913870,-1.09913867,0.00000000,-0.00000000
-5.33366683,2.00917263,-2.00917259,0.13492313,-0.13492313,0.00000000,-0.00000000,0.87907520,-0.87907518,1.01783403,-1.01783401,1.04905739,-1.04905736,0.00000000,-0.00000000
-5.32766383,1.91949184,-1.91949179,0.13148178,-0.13148177,0.00000000,-0.00000000,0.83478424,-0.83478422,0.97271319,-0.97271317,0.99738983,-0.99738980,0.00000000,-0.00000000
-5.32166083,1.82864540,-1.82864535,0.12863631,-0.12863631,0.00000000,-0.00000000,0.78995073,-0.78995071,0.92707161,-0.92707159,0.94468849,-0.94468846,0.00000000,-0.00000000
-5.31565783,1.73758846,-1.73758841,0.12638388,-0.12638387,0.00000000,-0.00000000,0.74499848,-0.74499845,0.88140207,-0.88140204,0.89151374,-0.89151371,0.00000000,-0.00000000
-5.30965483,1.64724460,-1.64724456,0.12470781,-0.12470780,0.00000000,-0.00000000,0.70034447,-0.70034444,0.83617635,-0.83617633,0.83841738,-0.83841736,0.00000000,-0.00000000
-5.30365183,1.55847721,-1.55847717,0.12357718,-0.12357718,0.00000000,-0.00000000,0.65638679,-0.65638677,0.79183101,-0.79183099,0.78592694,-0.78592692,0.00000000,-0.00000000
-5.29764882,1.47206384,-1.47206380,0.12294686,-0.12294686,0.00000000,-0.00000000,0.61349351,-0.61349349,0.74875480,-0.74875477,0.73453130,-0.73453127,0.00000000,-0.00000000
-5.29164582,1.38867502,-1.38867498,0.12275802,-0.12275802,0.00000000,-0.00000000,0.57199297,-0.57199295,0.70727847,-0.70727844,0.68466835,-0.68466832,0.00000000,-0.00000000
-5.28564282,1.30885818,-1.30885814,0.12293924,-0.12293924,0.00000000,-0.00000000,0.53216616,-0.53216614,0.66766734,-0.66766732,0.63671522,-0.63671520,0.00000000,-0.00000000
-5.27963982,1.23302763,-1.23302759,0.12340814,-0.12340814,0.00000000,-0.00000000,0.49424110,-0.49424109,0.63011694,-0.63011692,0.59098132,-0.59098130,0.00000000,-0.00000000
-5.27363682,1.16146066,-1.16146062,0.12407348,-0.12407348,0.00000000,-0.00000000,0.45838979,-0.45838977,0.59475187,-0.59475185,0.54770449,-0.54770447,0.00000000,-0.00000000
-5.26763382,1.09429995,-1.09429992,0.12483780,-0.12483779,0.00000000,-0.00000000,0.42472742,-0.42472741,0.56162781,-0.56162779,0.50705025,-0.50705023,0.00000000,-0.00000000
-5.26163082,1.03156182,-1.03156179,0.12560028,-0.12560028,0.00000000,-0.00000000,0.39331409,-0.39331407,0.53073655,-0.53073654,0.46911402,-0.46911400,0.00000000,-0.00000000
-5.25562781,0.97314967,-0.97314964,0.12626000,-0.12626000,0.00000000,-0.00000000,0.36415852,-0.36415850,0.50201365,-0.50201363,0.43392607,-0.43392606,0.00000000,-0.00000000
-5.24962481,0.91887185,-0.91887183,0.12671919,-0.12671919,0.00000000,-0.00000000,0.33722373,-0.33722372,0.47534815,-0.47534814,0.40145880,-0.40145878,0.00000000,-0.00000000
-5.24362181,0.86846269,-0.86846266,0.12688654,-0.12688654,0.00000000,-0.00000000,0.31243411,-0.31243410,0.45059400,-0.45059399,0.37163575,-0.37163574,0.00000000,-0.00000000
-5.23761881,0.82160558,-0.82160556,0.12668026,-0.12668026,0.00000000,-0.00000000,0.28968354,-0.28968353,0.42758230,-0.42758229,0.34434202,-0.34434200,0.00000000,-0.00000000
-5.23161581,0.77795688,-0.77795686,0.12603095,-0.12603095,0.00000000,-0.00000000,0.26884406,-0.26884405,0.40613391,-0.40613390,0.31943526,-0.31943525,0.00000000,-0.00000000
-5.22561281,0.73716939,-0.73716937,0.12488390,-0.12488389,0.00000000,-0.00000000,0.24977467,-0.24977466,0.38607176,-0.38607175,0.29675691,-0.29675690,0.00000000,-0.00000000
-5.21960980,0.69891423,-0.69891421,0.12320092,-0.12320092,0.00000000,-0.00000000,0.23232989,-0.23232988,0.36723214,-0.36723214,0.27614293,-0.27614292,0.00000000,-0.00000000
-5.21360680,0.66290029,-0.66290027,0.12096160,-0.12096160,0.00000000,-0.00000000,0.21636749,-0.21636748,0.34947479,-0.34947478,0.25743373,-0.25743372,0.00000000,-0.00000000
-5.20760380,0.62889037,-0.62889035,0.11816377,-0.11816377,0.00000000,-0.00000000,0.20175539,-0.20175538,0.33269101,-0.33269101,0.24048286,-0.24048285,0.00000000,-0.00000000
-5.20160080,0.59671355,-0.59671354,0.11482340,-0.11482340,0.00000000,-0.00000000,0.18837726,-0.18837725,0.31680991,-0.31680990,0.22516411,-0.22516411,0.00000000,-0.00000000
-5.19559780,0.56627349,-0.56627348,0.11097379,-0.11097379,0.00000000,-0.00000000,0.17613679,-0.17613678,0.30180236,-0.30180236,0.21137701,-0.21137700,0.00000000,-0.00000000
-5.18959480,0.53755253,-0.53755252,0.10666417,-0.10666417,0.00000000,-0.00000000,0.16496052,-0.16496052,0.28768284,-0.28768284,0.19905040,-0.19905039,0.00000000,-0.00000000
-5.18359180,0.51061191,-0.51061190,0.10195775,-0.10195775,0.00000000,-0.00000000,0.15479936,-0.15479935,0.27450914,-0.27450914,0.18814437,-0.18814437,0.00000000,-0.00000000
-5.17758879,0.48558834,-0.48558833,0.09692940,-0.09692940,0.00000000,-0.00000000,0.14562864,-0.14562863,0.26238018,-0.26238018,0.17865050,-0.17865049,0.00000000,-0.00000000
-5.17158579,0.46268749,-0.46268748,0.09166299,-0.09166298,0.00000000,-0.00000000,0.13744719,-0.13744718,0.25143226,-0.25143226,0.17059054,-0.17059054,0.00000000,-0.00000000
-5.16558279,0.44217499,-0.44217499,0.08624859,-0.08624859,0.00000000,-0.00000000,0.13027533,-0.13027533,0.24183399,-0.24183399,0.16401400,-0.16401400,0.00000000,-0.00000000
