energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-6.00000000,0.81333124,0.03645336,0.05105312,0.22699761,0.10030977,0.32265384,0.00000000,0.38905892,0.11430283
-5.99399700,0.84633916,0.03754130,0.05306528,0.23722737,0.10733630,0.33843250,0.00000000,0.40748564,0.11672611
-5.98799400,0.87787197,0.03849970,0.05487082,0.24716893,0.11469979,0.35397616,0.00000000,0.42484700,0.11872560
-5.98199100,0.90768268,0.03932941,0.05644579,0.25672022,0.12238685,0.36916216,0.00000000,0.44097062,0.12027438
-5.97598799,0.93556882,0.04003465,0.05776923,0.26578677,0.13038280,0.38387710,0.00000000,0.45569773,0.12135742
-5.96998499,0.96137297,0.04062272,0.05882357,0.27428255,0.13867127,0.39801748,0.00000000,0.46888559,0.12197131
-5.96398199,0.98498222,0.04110351,0.05959501,0.28213053,0.14723400,0.41149037,0.00000000,0.48040963,0.12212363
-5.95797899,1.00632686,0.04148904,0.06007379,0.28926333,0.15605075,0.42421392,0.00000000,0.49016553,0.12183190
-5.95197599,1.02537846,0.04179287,0.06025441,0.29562365,0.16509948,0.43611799,0.00000000,0.49807103,0.12112242
-5.94597299,1.04214785,0.04202956,0.06013580,0.30116482,0.17435679,0.44714484,0.00000000,0.50406761,0.12002881
-5.93996998,1.05668290,0.04221405,0.05972136,0.30585134,0.18379859,0.45725004,0.00000000,0.50812187,0.11859054
-5.93396698,1.06906662,0.04236116,0.05901891,0.30965939,0.19340106,0.46640347,0.00000000,0.51022674,0.11685141
-5.92796398,1.07941521,0.04248513,0.05804066,0.31257744,0.20314174,0.47459039,0.00000000,0.51040226,0.11485804
-5.92196098,1.08787635,0.04259921,0.05680290,0.31460670,0.21300076,0.48181253,0.00000000,0.50869598,0.11265854
-5.91595798,1.09462743,0.04271537,0.05532580,0.31576160,0.22296205,0.48808905,0.00000000,0.50518285,0.11030124
-5.90995498,1.09987352,0.04284407,0.05363296,0.31606992,0.23301437,0.49345718,0.00000000,0.49996450,0.10783361
-5.90395198,1.10384484,0.04299417,0.05175100,0.31557284,0.24315213,0.49797239,0.00000000,0.49316784,0.10530136
-5.89794897,1.10679343,0.04317280,0.04970893,0.31432445,0.25337579,0.50170797,0.00000000,0.48494293,0.10274765
-5.89194597,1.10898881,0.04338543,0.04753760,0.31239103,0.26369170,0.50475385,0.00000000,0.47546005,0.10021253
-5.88594297,1.11071242,0.04363583,0.04526899,0.30984971,0.27411145,0.50721457,0.00000000,0.46490606,0.09773245
-5.87993997,1.11225064,0.04392614,0.04293550,0.30678677,0.28465051,0.50920633,0.00000000,0.45348002,0.09533984
-5.87393697,1.11388666,0.04425694,0.04056921,0.30329539,0.29532625,0.51085325,0.00000000,0.44138825,0.09306285
-5.86793397,1.11589117,0.04462722,0.03820117,0.29947308,0.30615551,0.51228279,0.00000000,0.42883887,0.09092505
-5.86193097,1.11851222,0.04503449,0.03586067,0.29541871,0.31715162,0.51362068,0.00000000,0.41603623,0.08894527
-5.85592796,1.12196486,0.04547469,0.03357463,0.29122939,0.32832126,0.51498540,0.00000000,0.40317516,0.08713736
-5.84992496,1.12642099,0.04594225,0.03136700,0.28699738,0.33966123,0.51648275,0.00000000,0.39043556,0.08551016
-5.84392196,1.13200010,0.04643006,0.02925833,0.28280700,0.35115543,0.51820062,0.00000000,0.37797745,0.08406735
-5.83791896,1.13876163,0.04692954,0.02726540,0.27873198,0.36277235,0.52020438,0.00000000,0.36593676,0.08280751
-5.83191596,1.14669960,0.04743067,0.02540101,0.27483323,0.37446315,0.52253329,0.00000000,0.35442207,0.08172425
-5.82591296,1.15573996,0.04792214,0.02367389,0.27115725,0.38616069,0.52519810,0.00000000,0.34351252,0.08080646
-5.81990995,1.16574131,0.04839159,0.02208880,0.26773525,0.39777962,0.52818014,0.00000000,0.33325693,0.08003872
-5.81390695,1.17649891,0.04882592,0.02064672,0.26458313,0.40921763,0.53143194,0.00000000,0.32367433,0.07940191
-5.80790395,1.18775237,0.04921167,0.01934517,0.26170226,0.42035773,0.53487958,0.00000000,0.31475574,0.07887390
-5.80190095,1.19919652,0.04953559,0.01817866,0.25908100,0.43107179,0.53842645,0.00000000,0.30646724,0.07843053
-5.79589795,1.21049510,0.04978519,0.01713927,0.25669704,0.44122485,0.54195849,0.00000000,0.29875411,0.07804661
-5.78989495,1.22129670,0.04994941,0.01621723,0.25452017,0.45068018,0.54535043,0.00000000,0.29154586,0.07769713
-5.78389195,1.23125206,0.05001930,0.01540162,0.25251555,0.45930477,0.54847284,0.00000000,0.28476194,0.07735841
-5.77788894,1.24003166,0.04998871,0.01468105,0.25064711,0.46697483,0.55119938,0.00000000,0.27831772,0.07700939
-5.77188594,1.24734291,0.04985487,0.01404431,0.24888092,0.47358109,0.55341407,0.00000000,0.27213067,0.07663271
-5.76588294,1.25294562,0.04961900,0.01348114,0.24718837,0.47903345,0.55501792,0.00000000,0.26612615,0.07621580
-5.75987994,1.25666508,0.04928665,0.01298274,0.24554885,0.48326473,0.55593464,0.00000000,0.26024287,0.07575170
-5.75387694,1.25840195,0.04886796,0.01254240,0.24395185,0.48623335,0.55611515,0.00000000,0.25443748,0.07523969
-5.74787394,1.25813833,0.04837766,0.01215593,0.24239837,0.48792464,0.55554052,0.00000000,0.24868833,0.07468560
-5.74187094,1.25593989,0.04783494,0.01182206,0.24090143,0.48835084,0.55422333,0.00000000,0.24299813,0.07410185
-5.73586793,1.25195380,0.04726300,0.01154271,0.23948587,0.48754980,0.55220732,0.00000000,0.23739552,0.07350715
-5.72986493,1.24640284,0.04668848,0.01132318,0.23818727,0.48558236,0.54956558,0.00000000,0.23193545,0.07292595
-5.72386193,1.23957601,0.04614058,0.01117216,0.23705023,0.48252880,0.54639719,0.00000000,0.22669847,0.07238748
-5.71785893,1.23181626,0.04565013,0.01110168,0.23612600,0.47848456,0.54282286,0.00000000,0.22178898,0.07192469
-5.71185593,1.22350627,0.04524846,0.01112697,0.23546977,0.47355539,0.53897964,0.00000000,0.21733254,0.07157288
-5.70585293,1.21505277,0.04496624,0.01126611,0.23513766,0.46785249,0.53501522,0.00000000,0.21347238,0.07136828
-5.69984992,1.20687064,0.04483225,0.01153966,0.23518367,0.46148778,0.53108199,0.00000000,0.21036526,0.07134648
-5.69384692,1.19936727,0.04487222,0.01197012,0.23565674,0.45456960,0.52733134,0.00000000,0.20817679,0.07154094
-5.68784392,1.19292803,0.04510779,0.01258129,0.23659814,0.44719918,0.52390828,0.00000000,0.20707640,0.07198154
-5.68184092,1.18790343,0.04555550,0.01339760,0.23803918,0.43946783,0.52094679,0.00000000,0.20723200,0.07269322
-5.67583792,1.18459822,0.04622611,0.01444320,0.23999954,0.43145520,0.51856583,0.00000000,0.20880456,0.07369488
-5.66983492,1.18326282,0.04712404,0.01574110,0.24248611,0.42322837,0.51686621,0.00000000,0.21194260,0.07499846
-5.66383192,1.18408698,0.04824710,0.01731221,0.24549246,0.41484181,0.51592821,0.00000000,0.21677670,0.07660822
-5.65782891,1.18719574,0.04958646,0.01917425,0.24899886,0.40633816,0.51581000,0.00000000,0.22341422,0.07852044
-5.65182591,1.19264739,0.05112692,0.02134078,0.25297292,0.39774953,0.51654660,0.00000000,0.23193422,0.08072321
-5.64582291,1.20043320,0.05284738,0.02382009,0.25737063,0.38909913,0.51814948,0.00000000,0.24238267,0.08319668
-5.63981991,1.21047866,0.05472157,0.02661429,0.26213782,0.38040315,0.52060646,0.00000000,0.25476827,0.08591339
-5.63381691,1.22264591,0.05671900,0.02971833,0.26721197,0.37167258,0.52388195,0.00000000,0.26905873,0.08883897
-5.62781391,1.23673724,0.05880602,0.03311929,0.27252413,0.36291487,0.52791743,0.00000000,0.28517796,0.09193296
-5.62181091,1.25249929,0.06094701,0.03679577,0.27800101,0.35413524,0.53263217,0.00000000,0.30300412,0.09514984
-5.61580790,1.26962804,0.06310565,0.04071756,0.28356713,0.34533768,0.53792406,0.00000000,0.32236889,0.09844018
-5.60980490,1.28777450,0.06524616,0.04484554,0.28914684,0.33652552,0.54367087,0.00000000,0.34305798,0.10175188
-5.60380190,1.30655109,0.06733454,0.04913194,0.29466625,0.32770161,0.54973169,0.00000000,0.36481307,0.10503150
-5.59779890,1.32553876,0.06933966,0.05352084,0.30005507,0.31886825,0.55594894,0.00000000,0.38733536,0.10822555
-5.59179590,1.34429502,0.07123423,0.05794913,0.30524816,0.31002685,0.56215077,0.00000000,0.41029060,0.11128184
-5.58579290,1.36236268,0.07299561,0.06234773,0.31018686,0.30117755,0.56815417,0.00000000,0.43331570,0.11415067
-5.57978989,1.37927952,0.07460637,0.06664312,0.31482007,0.29231881,0.57376859,0.00000000,0.45602682,0.11678609
-5.57378689,1.39458858,0.07605458,0.07075921,0.31910506,0.28344712,0.57880014,0.00000000,0.47802859,0.11914683
-5.56778389,1.40784891,0.07733397,0.07461939,0.32300785,0.27455699,0.58305637,0.00000000,0.49892432,0.12119730
-5.56178089,1.41864648,0.07844367,0.07814871,0.32650337,0.26564107,0.58635131,0.00000000,0.51832679,0.12290822
-5.55577789,1.42660484,0.07938785,0.08127614,0.32957524,0.25669068,0.58851080,0.00000000,0.53586916,0.12425715
-5.54977489,1.43139512,0.08017504,0.08393683,0.33221508,0.24769650,0.58937763,0.00000000,0.55121564,0.12522878
-5.54377189,1.43274478,0.08081727,0.08607419,0.33442165,0.23864959,0.58881647,0.00000000,0.56407131,0.12581498
-5.53776888,1.43044470,0.08132912,0.08764177,0.33619946,0.22954240,0.58671817,0.00000000,0.57419076,0.12601461
-5.53176588,1.42435425,0.08172657,0.08860480,0.33755722,0.22037003,0.58300324,0.00000000,0.58138509,0.12583308
-5.52576288,1.41440387,0.08202583,0.08894144,0.33850598,0.21113126,0.57762428,0.00000000,0.58552691,0.12528178
-5.51975988,1.40059508,0.08224222,0.08864342,0.33905714,0.20182960,0.57056725,0.00000000,0.58655319,0.12437722
-5.51375688,1.38299788,0.08238901,0.08771637,0.33922038,0.19247401,0.56185138,0.00000000,0.58446571,0.12314009
-5.50775388,1.36174554,0.08247649,0.08617954,0.33900168,0.18307934,0.55152793,0.00000000,0.57932926,0.12159419
-5.50175088,1.33702723,0.08251112,0.08406512,0.33840152,0.17366651,0.53967757,0.00000000,0.57126761,0.11976536
-5.49574787,1.30907880,0.08249497,0.08141706,0.33741337,0.16426220,0.52640686,0.00000000,0.56045751,0.11768032
-5.48974487,1.27817240,0.08242535,0.07828950,0.33602271,0.15489831,0.51184378,0.00000000,0.54712109,0.11536566
-5.48374187,1.24460537,0.08229475,0.07474501,0.33420647,0.14561106,0.49613275,0.00000000,0.53151710,0.11284692
-5.47773887,1.20868930,0.08209108,0.07085243,0.33193329,0.13643986,0.47942932,0.00000000,0.51393139,0.11014779
-5.47173587,1.17073974,0.08179816,0.06668472,0.32916427,0.12742596,0.46189499,0.00000000,0.49466720,0.10728960
-5.46573287,1.13106713,0.08139645,0.06231676,0.32585454,0.11861111,0.44369223,0.00000000,0.47403564,0.10429092
-5.45972986,1.08996963,0.08086408,0.05782317,0.32195540,0.11003607,0.42498016,0.00000000,0.45234689,0.10116751
-5.45372686,1.04772780,0.08017796,0.05327639,0.31741710,0.10173940,0.40591098,0.00000000,0.42990243,0.09793239
-5.44772386,1.00460175,0.07931506,0.04874492,0.31219194,0.09375620,0.38662730,0.00000000,0.40698861,0.09459624
-5.44172086,0.96083033,0.07825374,0.04429186,0.30623773,0.08611724,0.36726049,0.00000000,0.38387172,0.09116785
-5.43571786,0.91663247,0.07697499,0.03997387,0.29952131,0.07884823,0.34792998,0.00000000,0.36079466,0.08765483
-5.42971486,0.87221032,0.07546368,0.03584041,0.29202192,0.07196942,0.32874344,0.00000000,0.33797524,0.08406429
-5.42371186,0.82775373,0.07370957,0.03193334,0.28373429,0.06549548,0.30979788,0.00000000,0.31560593,0.08040367
-5.41770885,0.78344560,0.07170814,0.02828699,0.27467125,0.05943561,0.29118118,0.00000000,0.29385498,0.07668140
-5.41170585,0.73946765,0.06946117,0.02492841,0.26486561,0.05379394,0.27297425,0.00000000,0.27286862,0.07290762
-5.40570285,0.69600612,0.06697704,0.02187796,0.25437140,0.04857007,0.25525331,0.00000000,0.25277411,0.06909471
-5.39969985,0.65325685,0.06427072,0.01915019,0.24326411,0.04375978,0.23809224,0.00000000,0.23368339,0.06525765
-5.39369685,0.61142954,0.06136348,0.01675481,0.23164024,0.03935583,0.22156481,0.00000000,0.21569697,0.06141422
-5.38769385,0.57075072,0.05828234,0.01469776,0.21961588,0.03534882,0.20574664,0.00000000,0.19890790,0.05758507
-5.38169085,0.53146545,0.05505928,0.01298247,0.20732462,0.03172797,0.19071673,0.00000000,0.18340556,0.05379349
-5.37568784,0.49383750,0.05173022,0.01161092,0.19491473,0.02848199,0.17655858,0.00000000,0.16927902,0.05006511
-5.36968484,0.45814813,0.04833396,0.01058477,0.18254590,0.02559970,0.16336067,0.00000000,0.15661984,0.04642743
-5.36368184,0.42469357,0.04491095,0.00990635,0.17038557,0.02307067,0.15121656,0.00000000,0.14552423,0.04290919
-5.35767884,0.39378127,0.04150204,0.00957941,0.15860504,0.02088566,0.14022435,0.00000000,0.13609437,0.03953974
-5.35167584,0.36572509,0.03814739,0.00960976,0.14737561,0.01903692,0.13048567,0.00000000,0.12843892,0.03634832
-5.34567284,0.34083973,0.03488528,0.01000564,0.13686471,0.01751842,0.12210422,0.00000000,0.12267263,0.03336329
-5.33966983,0.31943442,0.03175119,0.01077783,0.12723226,0.01632578,0.11518384,0.00000000,0.11891500,0.03061152
-5.33366683,0.30180611,0.02877700,0.01193946,0.11862729,0.01545622,0.10982628,0.00000000,0.11728809,0.02811765
-5.32766383,0.28823224,0.02599033,0.01350562,0.11118495,0.01490824,0.10612852,0.00000000,0.11791333,0.02590356
-5.32166083,0.27896330,0.02341408,0.01549261,0.10502375,0.01468132,0.10417985,0.00000000,0.12090759,0.02398784
-5.31565783,0.27421505,0.02106621,0.01791699,0.10024326,0.01477536,0.10405872,0.00000000,0.12637830,0.02238535
-5.30965483,0.27416078,0.01895959,0.02079434,0.09692212,0.01519019,0.10582926,0.00000000,0.13441802,0.02110689
-5.30365183,0.27892346,0.01710210,0.02413789,0.09511634,0.01592490,0.10953784,0.00000000,0.14509833,0.02015892
-5.29764882,0.28856813,0.01549680,0.02795698,0.09485795,0.01697723,0.11520941,0.00000000,0.15846340,0.01954339
-5.29164582,0.30309454,0.01414226,0.03225538,0.09615391,0.01834292,0.12284397,0.00000000,0.17452332,0.01925757
-5.28564282,0.32243046,0.01303290,0.03702967,0.09898533,0.02001508,0.13241326,0.00000000,0.19324763,0.01929403
-5.27963982,0.34642583,0.01215945,0.04226764,0.10330699,0.02198367,0.14385773,0.00000000,0.21455917,0.01964063
-5.27363682,0.37484825,0.01150946,0.04794690,0.10904726,0.02423514,0.15708410,0.00000000,0.23832871,0.02028060
-5.26763382,0.40738015,0.01106775,0.05403365,0.11610843,0.02675214,0.17196366,0.00000000,0.26437075,0.02119269
-5.26163082,0.44361805,0.01081695,0.06048182,0.12436759,0.02951352,0.18833146,0.00000000,0.29244075,0.02235138
-5.25562781,0.48307449,0.01073801,0.06723266,0.13367803,0.03249452,0.20598673,0.00000000,0.32223414,0.02372723
-5.24962481,0.52518280,0.01081069,0.07421475,0.14387143,0.03566735,0.22469455,0.00000000,0.35338756,0.02528733
-5.24362181,0.56930527,0.01101411,0.08134455,0.15476072,0.03900196,0.24418902,0.00000000,0.38548232,0.02699581
-5.23761881,0.61474466,0.01132718,0.08852753,0.16614383,0.04246721,0.26417800,0.00000000,0.41805045,0.02881454
-5.23161581,0.66075931,0.01172915,0.09565987,0.17780820,0.04603241,0.28434932,0.00000000,0.45058313,0.03070392
-5.22561281,0.70658159,0.01220011,0.10263067,0.18953613,0.04966908,0.30437858,0.00000000,0.48254160,0.03262385
-5.21960980,0.75143932,0.01272147,0.10932463,0.20111082,0.05335313,0.32393827,0.00000000,0.51337013,0.03453469
-5.21360680,0.79457976,0.01327645,0.11562520,0.21232305,0.05706715,0.34270792,0.00000000,0.54251082,0.03639845
