energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.58579290,1.99370634,0.01233736,0.31927823,0.37596127,0.32801303,2.03067128,0.64219868,0.62605005,0.00000000
-5.57978989,1.98168996,0.01152390,0.30871545,0.38748251,0.33301614,1.96730165,0.63273505,0.63640055,0.00000000
-5.57378689,1.97601275,0.01078224,0.29915942,0.40122976,0.33864108,1.90644963,0.62531347,0.64962519,0.00000000
-5.56778389,1.97711143,0.01012203,0.29075797,0.41731563,0.34481102,1.84917035,0.62010260,0.66583409,0.00000000
-5.56178089,1.98531764,0.00955044,0.28364289,0.43582553,0.35143045,1.79645493,0.61723873,0.68509581,0.00000000
-5.55577789,2.00085000,0.00907214,0.27792696,0.45681282,0.35838930,1.74920875,0.61682305,0.70743365,0.00000000
-5.54977489,2.02380811,0.00868931,0.27370132,0.48029426,0.36556753,1.70823100,0.61891969,0.73282240,0.00000000
-5.54377189,2.05416856,0.00840173,0.27103327,0.50624591,0.37283980,1.67419596,0.62355459,0.76118576,0.00000000
-5.53776888,2.09178315,0.00820696,0.26996453,0.53459968,0.38008025,1.64763668,0.63071522,0.79239433,0.00000000
-5.53176588,2.13637915,0.00810044,0.27051004,0.56524078,0.38716694,1.62893139,0.64035110,0.82626469,0.00000000
-5.52576288,2.18756208,0.00807580,0.27265741,0.59800623,0.39398601,1.61829332,0.65237506,0.86255936,0.00000000
-5.51975988,2.24482070,0.00812506,0.27636700,0.63268469,0.40043522,1.61576411,0.66666514,0.90098810,0.00000000
-5.51375688,2.30753470,0.00823890,0.28157273,0.66901760,0.40642696,1.62121138,0.68306725,0.94121053,0.00000000
-5.50775388,2.37498481,0.00840697,0.28818351,0.70670195,0.41189060,1.63433065,0.70139830,0.98284020,0.00000000
-5.50175088,2.44636555,0.00861817,0.29608539,0.74539449,0.41677416,1.65465174,0.72144996,1.02545020,0.00000000
-5.49574787,2.52080044,0.00886094,0.30514425,0.78471748,0.42104528,1.68154962,0.74299282,1.06858024,0.00000000
-5.48974487,2.59735942,0.00912360,0.31520906,0.82426583,0.42469165,1.71425967,0.76578093,1.11174516,0.00000000
-5.48374187,2.67507828,0.00939460,0.32611563,0.86361543,0.42772086,1.75189692,0.78955671,1.15444462,0.00000000
-5.47773887,2.75297953,0.00966284,0.33769051,0.90233241,0.43015964,1.79347881,0.81405604,1.19617379,0.00000000
-5.47173587,2.83009413,0.00991790,0.34975521,0.93998302,0.43205283,1.83795080,0.83901339,1.23643463,0.00000000
-5.46573287,2.90548347,0.01015032,0.36213034,0.97614378,0.43346173,1.88421393,0.86416701,1.27474747,0.00000000
-5.45972986,2.97826066,0.01035178,0.37463967,1.01041143,0.43446232,1.93115355,0.88926382,1.31066229,0.00000000
-5.45372686,3.04761047,0.01051528,0.38711378,1.04241243,0.43514294,1.97766810,0.91406408,1.34376946,0.00000000
-5.44772386,3.11280692,0.01063530,0.39939342,1.07181146,0.43560184,2.02269684,0.93834546,1.37370928,0.00000000
-5.44172086,3.17322794,0.01070787,0.41133221,1.09831875,0.43594438,2.06524567,0.96190655,1.40018010,0.00000000
-5.43571786,3.22836620,0.01073062,0.42279871,1.12169583,0.43627996,2.10441005,0.98456957,1.42294449,0.00000000
-5.42971486,3.27783590,0.01070279,0.43367785,1.14175960,0.43671880,2.13939409,1.00618225,1.44183332,0.00000000
-5.42371186,3.32137498,0.01062513,0.44387157,1.15838449,0.43736850,2.16952536,1.02661874,1.45674755,0.00000000
-5.41770885,3.35884276,0.01049987,0.45329882,1.17150287,0.43833052,2.19426499,1.04577965,1.46765763,0.00000000
-5.41170585,3.39021332,0.01033050,0.46189495,1.18110357,0.43969662,2.21321271,1.06359111,1.47460067,0.00000000
-5.40570285,3.41556477,0.01012163,0.46961050,1.18722882,0.44154538,2.22610709,1.08000308,1.47767538,0.00000000
-5.39969985,3.43506527,0.00987876,0.47640963,1.18996971,0.44393892,2.23282119,1.09498690,1.47703536,0.00000000
-5.39369685,3.44895656,0.00960803,0.48226826,1.18946061,0.44692001,2.23335407,1.10853230,1.47288077,0.00000000
-5.38769385,3.45753580,0.00931600,0.48717208,1.18587271,0.45050955,2.22781896,1.12064405,1.46544908,0.00000000
-5.38169085,3.46113696,0.00900935,0.49111458,1.17940700,0.45470482,2.21642875,1.13133844,1.45500532,0.00000000
-5.37568784,3.46011250,0.00869465,0.49409519,1.17028722,0.45947837,2.19947981,1.14063980,1.44183214,0.00000000
-5.36968484,3.45481653,0.00837815,0.49611770,1.15875280,0.46477788,2.17733488,1.14857722,1.42622043,0.00000000
-5.36368184,3.44559008,0.00806552,0.49718900,1.14505223,0.47052687,2.15040602,1.15518162,1.40846067,0.00000000
-5.35767884,3.43274915,0.00776174,0.49731821,1.12943699,0.47662645,2.11913834,1.16048332,1.38883546,0.00000000
-5.35167584,3.41657601,0.00747089,0.49651610,1.11215617,0.48295800,2.08399501,1.16451020,1.36761348,0.00000000
-5.34567284,3.39731386,0.00719613,0.49479504,1.09345189,0.48938676,2.04544429,1.16728636,1.34504496,0.00000000
-5.33966983,3.37516474,0.00693959,0.49216911,1.07355555,0.49576611,2.00394857,1.16883147,1.32135872,0.00000000
-5.33366683,3.35029057,0.00670241,0.48865451,1.05268478,0.50194258,1.95995579,1.16916051,1.29676080,0.00000000
-5.32766383,3.32281661,0.00648474,0.48427011,1.03104117,0.50776101,1.91389303,1.16828398,1.27143427,0.00000000
-5.32166083,3.29283688,0.00628587,0.47903811,1.00880859,0.51307004,1.86616218,1.16620843,1.24554033,0.00000000
-5.31565783,3.26042081,0.00610428,0.47298449,0.98615196,0.51772730,1.81713727,1.16293711,1.21922008,0.00000000
-5.30965483,3.22562031,0.00593783,0.46613956,0.96321656,0.52160429,1.76716328,1.15847079,1.19259679,0.00000000
-5.30365183,3.18847669,0.00578387,0.45853814,0.94012748,0.52459049,1.71655581,1.15280845,1.16577845,0.00000000
-5.29764882,3.14902675,0.00563946,0.45021957,0.91698953,0.52659668,1.66560141,1.14594795,1.13886007,0.00000000
-5.29164582,3.10730768,0.00550148,0.44122753,0.89388719,0.52755723,1.61455809,1.13788658,1.11192570,0.00000000
-5.28564282,3.06336050,0.00536685,0.43160951,0.87088493,0.52743117,1.56365592,1.12862150,1.08504988,0.00000000
-5.27963982,3.01723191,0.00523262,0.42141620,0.84802768,0.52620220,1.51309736,1.11815012,1.05829853,0.00000000
-5.27363682,2.96897476,0.00509619,0.41070063,0.82534169,0.52387747,1.46305744,1.10647058,1.03172911,0.00000000
-5.26763382,2.91864752,0.00495534,0.39951732,0.80283567,0.52048549,1.41368369,1.09358228,1.00539034,0.00000000
-5.26163082,2.86631292,0.00480833,0.38792142,0.78050240,0.51607306,1.36509613,1.07948678,0.97932145,0.00000000
-5.25562781,2.81203658,0.00465400,0.37596787,0.75832076,0.51070173,1.31738728,1.06418898,0.95355122,0.00000000
-5.24962481,2.75588605,0.00449175,0.36371083,0.73625829,0.50444389,1.27062263,1.04769884,0.92809710,0.00000000
-5.24362181,2.69793071,0.00432156,0.35120318,0.71427424,0.49737872,1.22484169,1.03003355,0.90296454,0.00000000
-5.23761881,2.63824306,0.00414396,0.33849640,0.69232300,0.48958850,1.18005984,1.01122027,0.87814684,0.00000000
-5.23161581,2.57690165,0.00396000,0.32564059,0.67035795,0.48115529,1.13627111,0.99129929,0.85362570,0.00000000
-5.22561281,2.51399563,0.00377116,0.31268481,0.64833551,0.47215828,1.09345198,0.97032756,0.82937251,0.00000000
-5.21960980,2.44963100,0.00357927,0.29967754,0.62621920,0.46267191,1.05156615,0.94838237,0.80535054,0.00000000
-5.21360680,2.38393805,0.00338645,0.28666739,0.60398367,0.45276500,1.01057004,0.92556489,0.78151793,0.00000000
-5.20760380,2.31707953,0.00319503,0.27370374,0.58161829,0.44250051,0.97041898,0.90200347,0.75783129,0.00000000
-5.20160080,2.24925899,0.00300741,0.26083749,0.55913024,0.43193631,0.93107359,0.87785617,0.73424991,0.00000000
-5.19559780,2.18072825,0.00282601,0.24812160,0.53654686,0.42112649,0.89250603,0.85331236,0.71074008,0.00000000
-5.18959480,2.11179354,0.00265319,0.23561152,0.51391702,0.41012306,0.85470578,0.82859308,0.68727940,0.00000000
-5.18359180,2.04281907,0.00249119,0.22336528,0.49131153,0.39897802,0.81768443,0.80394987,0.66386065,0.00000000
-5.17758879,1.97422775,0.00234203,0.21144336,0.46882235,0.38774525,0.78147923,0.77966194,0.64049497,0.00000000
-5.17158579,1.90649821,0.00220751,0.19990813,0.44656071,0.37648222,0.74615508,0.75603160,0.61721403,0.00000000
-5.16558279,1.84015797,0.00208912,0.18882301,0.42465413,0.36525121,0.71180469,0.73337788,0.59407099,0.00000000
-5.15957979,1.77577257,0.00198807,0.17825126,0.40324246,0.35411981,0.67854700,0.71202855,0.57114012,0.00000000
-5.15357679,1.71393105,0.00190524,0.16825455,0.38247309,0.34316076,0.64652370,0.69231072,0.54851502,0.00000000
-5.14757379,1.65522806,0.00184115,0.15889128,0.36249563,0.33245087,0.61589427,0.67454045,0.52630552,0.00000000
-5.14157079,1.60024353,0.00179601,0.15021484,0.34345624,0.32206926,0.58682950,0.65901157,0.50463333,0.00000000
-5.13556778,1.54952087,0.00176969,0.14227186,0.32549189,0.31209485,0.55950424,0.64598453,0.48362684,0.00000000
-5.12956478,1.50354474,0.00176174,0.13510052,0.30872497,0.30260336,0.53408954,0.63567553,0.46341521,0.00000000
-5.12356178,1.46271977,0.00177141,0.12872911,0.29325830,0.29366400,0.51074475,0.62824671,0.44412219,0.00000000
-5.11755878,1.42735145,0.00179766,0.12317492,0.27917106,0.28533610,0.48961015,0.62379785,0.42586019,0.00000000
-5.11155578,1.39763028,0.00183922,0.11844349,0.26651564,0.27766585,0.47080039,0.62236002,0.40872466,0.00000000
-5.10555278,1.37362038,0.00189457,0.11452824,0.25531572,0.27068364,0.45439933,0.62389175,0.39278956,0.00000000
-5.09954977,1.35525325,0.00196201,0.11141069,0.24556554,0.26440191,0.44045636,0.62827790,0.37810386,0.00000000
-5.09354677,1.34232731,0.00203973,0.10906107,0.23723052,0.25881388,0.42898453,0.63533143,0.36468950,0.00000000
-5.08754377,1.33451327,0.00212575,0.10743935,0.23024912,0.25389338,0.41996051,0.64479814,0.35254093,0.00000000
-5.08154077,1.33136547,0.00221810,0.10649673,0.22453582,0.24959552,0.41332632,0.65636420,0.34162617,0.00000000
-5.07553777,1.33233838,0.00231475,0.10617736,0.21998513,0.24585852,0.40899262,0.66966625,0.33188942,0.00000000
-5.06953477,1.33680786,0.00241372,0.10642031,0.21647627,0.24260649,0.40684329,0.68430366,0.32325501,0.00000000
-5.06353177,1.34409577,0.00251315,0.10716153,0.21387846,0.23975293,0.40674099,0.69985233,0.31563244,0.00000000
-5.05752876,1.35349700,0.00261126,0.10833590,0.21205633,0.23720494,0.40853318,0.71587956,0.30892223,0.00000000
-5.05152576,1.36430736,0.00270650,0.10987899,0.21087541,0.23486776,0.41205830,0.73195921,0.30302217,0.00000000
-5.04552276,1.37585094,0.00279749,0.11172870,0.21020715,0.23264944,0.41715154,0.74768651,0.29783360,0.00000000
-5.03951976,1.38750562,0.00288314,0.11382642,0.20993347,0.23046540,0.42364992,0.76269181,0.29326741,0.00000000
-5.03351676,1.39872549,0.00296260,0.11611792,0.20995052,0.22824257,0.43139631,0.77665274,0.28924924,0.00000000
-5.02751376,1.40905903,0.00303532,0.11855366,0.21017150,0.22592292,0.44024222,0.78930414,0.28572378,0.00000000
-5.02151076,1.41816235,0.00310104,0.12108885,0.21052845,0.22346617,0.45004917,0.80044541,0.28265786,0.00000000
-5.01550775,1.42580690,0.00315980,0.12368290,0.21097301,0.22085157,0.46068867,0.80994506,0.28004203,0.00000000
-5.00950475,1.43188154,0.00321190,0.12629876,0.21147611,0.21807867,0.47204090,0.81774223,0.27789082,0.00000000
-5.00350175,1.43638901,0.00325790,0.12890182,0.21202674,0.21516699,0.48399232,0.82384528,0.27624150,0.00000000
-4.99749875,1.43943728,0.00329859,0.13145885,0.21262991,0.21215474,0.49643248,0.82832761,0.27515148,0.00000000
-4.99149575,1.44122639,0.00333491,0.13393676,0.21330390,0.20909658,0.50925029,0.83132103,0.27469458,0.00000000
-4.98549275,1.44203174,0.00336799,0.13630161,0.21407711,0.20606060,0.52233036,0.83300703,0.27495636,0.00000000
-4.97948974,1.44218484,0.00339902,0.13851776,0.21498466,0.20312471,0.53554949,0.83360653,0.27602873,0.00000000
-4.97348674,1.44205262,0.00342923,0.14054735,0.21606493,0.20037267,0.54877397,0.83336859,0.27800427,0.00000000
-4.96748374,1.44201642,0.00345988,0.14235019,0.21735627,0.19788980,0.56185784,0.83255870,0.28097047,0.00000000
-4.96148074,1.44245187,0.00349214,0.14388406,0.21889400,0.19575891,0.57464234,0.83144719,0.28500424,0.00000000
-4.95547774,1.44371049,0.00352710,0.14510546,0.22070795,0.19405630,0.58695688,0.83029826,0.29016700,0.00000000
-4.94947474,1.44610393,0.00356568,0.14597080,0.22282043,0.19284833,0.59862135,0.82936010,0.29650051,0.00000000
-4.94347174,1.44989156,0.00360865,0.14643790,0.22524494,0.19218852,0.60944999,0.82885659,0.30402374,0.00000000
-4.93746873,1.45527171,0.00365654,0.14646784,0.22798543,0.19211541,0.61925636,0.82898066,0.31273094,0.00000000
-4.93146573,1.46237695,0.00370964,0.14602687,0.23103620,0.19265120,0.62785956,0.82988969,0.32259090,0.00000000
-4.92546273,1.47127335,0.00376799,0.14508846,0.23438232,0.19380135,0.63509099,0.83170297,0.33354747,0.00000000
-4.91945973,1.48196351,0.00383132,0.14363519,0.23800056,0.19555492,0.64080162,0.83450113,0.34552144,0.00000000
-4.91345673,1.49439310,0.00389912,0.14166046,0.24186068,0.19788582,0.64486919,0.83832759,0.35841345,0.00000000
-4.90745373,1.50846030,0.00397058,0.13916989,0.24592697,0.20075481,0.64720492,0.84319172,0.37210797,0.00000000
-4.90145073,1.52402752,0.00404464,0.13618219,0.25016002,0.20411211,0.64775950,0.84907344,0.38647813,0.00000000
-4.89544772,1.54093471,0.00411999,0.13272968,0.25451842,0.20790044,0.64652781,0.85592902,0.40139100,0.00000000
-4.88944472,1.55901347,0.00419513,0.12885815,0.25896054,0.21205844,0.64355224,0.86369770,0.41671335,0.00000000
-4.88344172,1.57810100,0.00426839,0.12462624,0.26344611,0.21652415,0.63892419,0.87230862,0.43231724,0.00000000
-4.87743872,1.59805337,0.00433797,0.12010429,0.26793762,0.22123845,0.63278380,0.88168793,0.44808542,0.00000000
-4.87143572,1.61875711,0.00440202,0.11537267,0.27240143,0.22614820,0.62531767,0.89176533,0.46391615,0.00000000
-4.86543272,1.64013854,0.00445870,0.11051980,0.27680866,0.23120890,0.61675466,0.90247999,0.47972710,0.00000000
-4.85942971,1.66217035,0.00450623,0.10563972,0.28113566,0.23638682,0.60735992,0.91378536,0.49545819,0.00000000
-4.85342671,1.68487485,0.00454295,0.10082963,0.28536427,0.24166033,0.59742720,0.92565262,0.51107316,0.00000000
-4.84742371,1.70832383,0.00456742,0.09618715,0.28948163,0.24702043,0.58726988,0.93807258,0.52655968,0.00000000
-4.84142071,1.73263472,0.00457844,0.09180775,0.29347981,0.25247050,0.57721088,0.95105586,0.54192812,0.00000000
-4.83541771,1.75796343,0.00457509,0.08778217,0.29735514,0.25802508,0.56757191,0.96463146,0.55720879,0.00000000
-4.82941471,1.78449401,0.00455685,0.08419412,0.30110726,0.26370805,0.55866246,0.97884355,0.57244811,0.00000000
-4.82341171,1.81242568,0.00452351,0.08111822,0.30473812,0.26955005,0.55076895,0.99374689,0.58770355,0.00000000
-4.81740870,1.84195808,0.00447530,0.07861830,0.30825086,0.27558548,0.54414447,1.00940095,0.60303798,0.00000000
-4.81140570,1.87327536,0.00441278,0.07674613,0.31164866,0.28184920,0.53899952,1.02586321,0.61851359,0.00000000
-4.80540270,1.90653033,0.00433690,0.07554044,0.31493369,0.28837318,0.53549422,1.04318201,0.63418589,0.00000000
-4.79939970,1.94182951,0.00424894,0.07502655,0.31810624,0.29518332,0.53373222,1.06138940,0.65009813,0.00000000
-4.79339670,1.97922014,0.00415042,0.07521627,0.32116409,0.30229666,0.53375668,1.08049460,0.66627664,0.00000000
-4.78739370,2.01868024,0.00404311,0.07610827,0.32410217,0.30971924,0.53554848,1.10047839,0.68272737,0.00000000
-4.78139070,2.06011226,0.00392890,0.07768891,0.32691259,0.31744472,0.53902680,1.12128903,0.69943396,0.00000000
-4.77538769,2.10334127,0.00380975,0.07993328,0.32958505,0.32545387,0.54405209,1.14284006,0.71635760,0.00000000
-4.76938469,2.14811773,0.00368761,0.08280662,0.33210765,0.33371501,0.55043129,1.16501022,0.73343851,0.00000000
-4.76338169,2.19412511,0.00356432,0.08626603,0.33446799,0.34218546,0.55792514,1.18764567,0.75059933,0.00000000
-4.75737869,2.24099194,0.00344160,0.09026225,0.33665463,0.35081375,0.56625737,1.21056452,0.76774984,0.00000000
-4.75137569,2.28830787,0.00332091,0.09474167,0.33865864,0.35954258,0.57512518,1.23356345,0.78479298,0.00000000
-4.74537269,2.33564265,0.00320346,0.09964829,0.34047524,0.36831230,0.58421074,1.25642627,0.80163154,0.00000000
-4.73936968,2.38256706,0.00309018,0.10492572,0.34210538,0.37706461,0.59319321,1.27893375,0.81817509,0.00000000
-4.73336668,2.42867432,0.00298164,0.11051902,0.34355701,0.38574624,0.60176055,1.30087429,0.83434651,0.00000000
-4.72736368,2.47360067,0.00287813,0.11637635,0.34484599,0.39431231,0.60962083,1.32205475,0.85008771,0.00000000
-4.72136068,2.51704360,0.00277964,0.12245035,0.34599651,0.40272912,0.61651235,1.34231067,0.86536376,0.00000000
-4.71535768,2.55877642,0.00268585,0.12869921,0.34704079,0.41097608,0.62221224,1.36151520,0.88016531,0.00000000
-4.70935468,2.59865808,0.00259625,0.13508732,0.34801816,0.41904668,0.62654312,1.37958619,0.89450873,0.00000000
-4.70335168,2.63663725,0.00251012,0.14158552,0.34897345,0.42694831,0.62937760,1.39649063,0.90843395,0.00000000
-4.69734867,2.67275034,0.00242665,0.14817089,0.34995457,0.43470087,0.63064041,1.41224628,0.92200004,0.00000000
-4.69134567,2.70711326,0.00234494,0.15482616,0.35100972,0.44233438,0.63030822,1.42692015,0.93527859,0.00000000
-4.68534267,2.73990732,0.00226410,0.16153865,0.35218396,0.44988546,0.62840723,1.44062370,0.94834549,0.00000000
-4.67933967,2.77135995,0.00218329,0.16829895,0.35351568,0.45739315,0.62500879,1.45350507,0.96127138,0.00000000
-4.67333667,2.80172153,0.00210178,0.17509937,0.35503303,0.46489412,0.62022336,1.46573867,0.97411155,0.00000000
-4.66733367,2.83123959,0.00201898,0.18193221,0.35675052,0.47241775,0.61419323,1.47751254,0.98689604,0.00000000
-4.66133067,2.86013227,0.00193447,0.18878815,0.35866613,0.47998129,0.60708459,1.48901451,0.99962049,0.00000000
-4.65532766,2.88856264,0.00184806,0.19565470,0.36075919,0.48758548,0.59907931,1.50041768,1.01223862,0.00000000
-4.64932466,2.91661584,0.00175974,0.20251503,0.36298908,0.49521101,0.59036709,1.51186627,1.02465680,0.00000000
-4.64332166,2.94428059,0.00166971,0.20934726,0.36529504,0.50281594,0.58113840,1.52346279,1.03673140,0.00000000
