energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.74537269,2.21541083,0.03406073,0.02762046,0.10296443,1.68578384,0.64362056,0.19981196
-4.73936968,2.16630407,0.03395815,0.02719933,0.10045803,1.64775037,0.62937854,0.19536253
-4.73336668,2.10438762,0.03362988,0.02661165,0.09735291,1.59998698,0.61143975,0.18974577
-4.72736368,2.03078162,0.03308213,0.02586728,0.09370793,1.54336184,0.59012567,0.18306646
-4.72136068,1.94681237,0.03232544,0.02497921,0.08959097,1.47889801,0.56581737,0.17544754
-4.71535768,1.85396854,0.03137435,0.02396303,0.08507672,1.40773980,0.53894294,0.16702616
-4.70935468,1.75385401,0.03024694,0.02283647,0.08024441,1.33111665,0.50996397,0.15794942
-4.70335168,1.64813931,0.02896428,0.02161878,0.07517541,1.25030612,0.47936168,0.14836995
-4.69734867,1.53851379,0.02754980,0.02033016,0.06995097,1.16659746,0.44762320,0.13844165
-4.69134567,1.42663998,0.02602855,0.01899116,0.06465009,1.08125696,0.41522848,0.12831552
-4.68534267,1.31411203,0.02442655,0.01762210,0.05934759,0.99549649,0.38263839,0.11813597
-4.67933967,1.20241937,0.02277003,0.01624256,0.05411248,0.91044612,0.35028429,0.10803756
-4.67333667,1.09291663,0.02108480,0.01487091,0.04900663,0.82713153,0.31855937,0.09814229
-4.66733367,0.98680047,0.01939559,0.01352393,0.04408385,0.74645668,0.28781201,0.08855757
-4.66133067,0.88509357,0.01772557,0.01221650,0.03938921,0.66919203,0.25834113,0.07937478
-4.65532766,0.78863571,0.01609586,0.01096140,0.03495882,0.59596815,0.23039362,0.07066853
-4.64932466,0.69808163,0.01452526,0.00976915,0.03081985,0.52727438,0.20416370,0.06249650
-4.64332166,0.61390494,0.01302995,0.00864801,0.02699086,0.46346224,0.17979399,0.05489983
-4.63731866,0.53640745,0.01162343,0.00760397,0.02348237,0.40475270,0.15737814,0.04790398
-4.63131566,0.46573265,0.01031649,0.00664091,0.02029761,0.35124682,0.13696470,0.04152001
-4.62531266,0.40188260,0.00911727,0.00576068,0.01743340,0.30293869,0.11856189,0.03574613
-4.61930965,0.34473697,0.00803143,0.00496336,0.01488110,0.25973015,0.10214301,0.03056942
-4.61330665,0.29407330,0.00706232,0.00424748,0.01262767,0.22144625,0.08765220,0.02596773
-4.60730365,0.24958751,0.00621129,0.00361024,0.01065662,0.18785090,0.07501027,0.02191155
-4.60130065,0.21091385,0.00547790,0.00304782,0.00894894,0.15866208,0.06412026,0.01836580
-4.59529765,0.17764360,0.00486022,0.00255557,0.00748405,0.13356600,0.05487270,0.01529162
-4.58929465,0.14934200,0.00435512,0.00212829,0.00624050,0.11222994,0.04715030,0.01264787
-4.58329165,0.12556305,0.00395850,0.00176042,0.00519668,0.09431343,0.04083199,0.01039256
-4.57728864,0.10586202,0.00366549,0.00144627,0.00433136,0.07947765,0.03579623,0.00848399
-4.57128564,0.08980544,0.00347067,0.00118014,0.00362413,0.06739292,0.03192363,0.00688172
-4.56528264,0.07697878,0.00336815,0.00095649,0.00305574,0.05774448,0.02909884,0.00554731
-4.55927964,0.06699195,0.00335174,0.00077006,0.00260827,0.05023656,0.02721176,0.00444490
-4.55327664,0.05948274,0.00341494,0.00061590,0.00226532,0.04459486,0.02615820,0.00354151
-4.54727364,0.05411862,0.00355101,0.00048949,0.00201202,0.04056792,0.02584006,0.00280733
-4.54127064,0.05059706,0.00375294,0.00038672,0.00183506,0.03792723,0.02616508,0.00221574
-4.53526763,0.04864496,0.00401346,0.00030395,0.00172261,0.03646679,0.02704644,0.00174332
-4.52926463,0.04801715,0.00432499,0.00023798,0.00166424,0.03600190,0.02840204,0.00136969
-4.52326163,0.04849465,0.00467967,0.00018606,0.00165086,0.03636783,0.03015395,0.00107738
-4.51725863,0.04988270,0.00506928,0.00014586,0.00167455,0.03741828,0.03222772,0.00085160
-4.51125563,0.05200890,0.00548531,0.00011547,0.00172852,0.03902396,0.03455196,0.00067998
-4.50525263,0.05472166,0.00591899,0.00009334,0.00180702,0.04107143,0.03705805,0.00055237
-4.49924962,0.05788906,0.00636135,0.00007828,0.00190524,0.04346221,0.03968013,0.00046058
-4.49324662,0.06139832,0.00680331,0.00006944,0.00201930,0.04611240,0.04235535,0.00039816
-4.48724362,0.06515571,0.00723587,0.00006627,0.00214622,0.04895260,0.04502437,0.00036021
-4.48124062,0.06908715,0.00765021,0.00006852,0.00228396,0.05192840,0.04763211,0.00034318
-4.47523762,0.07313924,0.00803795,0.00007622,0.00243139,0.05500115,0.05012876,0.00034476
-4.46923462,0.07728072,0.00839129,0.00008968,0.00258842,0.05814909,0.05247084,0.00036373
-4.46323162,0.08150424,0.00870327,0.00010948,0.00275599,0.06136871,0.05462248,0.00039985
-4.45722861,0.08582817,0.00896795,0.00013646,0.00293619,0.06467614,0.05655656,0.00045381
-4.45122561,0.09029837,0.00918063,0.00017175,0.00313230,0.06810848,0.05825589,0.00052714
-4.44522261,0.09498974,0.00933801,0.00021672,0.00334886,0.07172497,0.05971417,0.00062219
-4.43921961,0.10000710,0.00943831,0.00027303,0.00359169,0.07560773,0.06093672,0.00074204
-4.43321661,0.10548554,0.00948139,0.00034259,0.00386793,0.07986192,0.06194088,0.00089050
-4.42721361,0.11158974,0.00946878,0.00042754,0.00418594,0.08461525,0.06275605,0.00107202
-4.42121061,0.11851222,0.00940363,0.00053028,0.00455531,0.09001665,0.06342329,0.00129167
-4.41520760,0.12647033,0.00929071,0.00065339,0.00498663,0.09623390,0.06399448,0.00155500
-4.40920460,0.13570188,0.00913620,0.00079961,0.00549134,0.10345029,0.06453098,0.00186798
-4.40320160,0.14645935,0.00894759,0.00097175,0.00608148,0.11186015,0.06510192,0.00223683
-4.39719860,0.15900264,0.00873337,0.00117268,0.00676930,0.12166326,0.06578193,0.00266789
-4.39119560,0.17359050,0.00850284,0.00140518,0.00756690,0.13305826,0.06664869,0.00316738
-4.38519260,0.19047072,0.00826576,0.00167189,0.00848576,0.14623505,0.06778000,0.00374120
-4.37918959,0.20986929,0.00803203,0.00197512,0.00953625,0.16136653,0.06925079,0.00439466
-4.37318659,0.23197895,0.00781139,0.00231681,0.01072704,0.17859969,0.07112997,0.00513219
-4.36718359,0.25694737,0.00761308,0.00269835,0.01206459,0.19804654,0.07347724,0.00595703
-4.36118059,0.28486544,0.00744551,0.00312042,0.01355254,0.21977512,0.07634018,0.00687096
-4.35517759,0.31575630,0.00731601,0.00358291,0.01519120,0.24380103,0.07975145,0.00787395
-4.34917459,0.34956544,0.00723055,0.00408476,0.01697707,0.27007982,0.08372646,0.00896393
-4.34317159,0.38615265,0.00719354,0.00462385,0.01890243,0.29850082,0.08826150,0.01013652
-4.33716858,0.42528618,0.00720767,0.00519694,0.02095505,0.32888267,0.09333249,0.01138485
-4.33116558,0.46663972,0.00727381,0.00579961,0.02311803,0.36097103,0.09889439,0.01269942
-4.32516258,0.50979260,0.00739095,0.00642623,0.02536982,0.39443874,0.10488134,0.01406812
-4.31915958,0.55423349,0.00755626,0.00707002,0.02768434,0.42888880,0.11120763,0.01547621
-4.31315658,0.59936781,0.00776514,0.00772309,0.03003142,0.46386009,0.11776936,0.01690655
-4.30715358,0.64452881,0.00801135,0.00837660,0.03237726,0.49883600,0.12444697,0.01833984
-4.30115058,0.68899230,0.00828723,0.00902091,0.03468520,0.53325583,0.13110833,0.01975498
-4.29514757,0.73199441,0.00858393,0.00964582,0.03691660,0.56652858,0.13761251,0.02112958
-4.28914457,0.77275208,0.00889171,0.01024080,0.03903184,0.59804881,0.14381396,0.02244048
-4.28314157,0.81048549,0.00920020,0.01079529,0.04099143,0.62721394,0.14956704,0.02366441
-4.27713857,0.84444152,0.00949883,0.01129901,0.04275723,0.65344246,0.15473069,0.02477867
-4.27113557,0.87391740,0.00977710,0.01174227,0.04429361,0.67619215,0.15917296,0.02576176
-4.26513257,0.89828345,0.01002492,0.01211626,0.04556859,0.69497766,0.16277544,0.02659414
-4.25912956,0.91700398,0.01023299,0.01241340,0.04655493,0.70938662,0.16543714,0.02725883
-4.25312656,0.92965538,0.01039305,0.01262750,0.04723102,0.71909354,0.16707789,0.02774201
-4.24712356,0.93594051,0.01049814,0.01275407,0.04758164,0.72387095,0.16764090,0.02803344
-4.24112056,0.93569884,0.01054282,0.01279043,0.04759849,0.72359709,0.16709453,0.02812689
-4.23511756,0.92891171,0.01052329,0.01273578,0.04728043,0.71825995,0.16543319,0.02802030
-4.22911456,0.91570262,0.01043754,0.01259130,0.04663356,0.70795738,0.16267717,0.02771590
-4.22311156,0.89633245,0.01028528,0.01236003,0.04567097,0.69289338,0.15887169,0.02722010
-4.21710855,0.87118988,0.01006800,0.01204681,0.04441224,0.67337055,0.15408496,0.02654326
-4.21110555,0.84077754,0.00978877,0.01165812,0.04288281,0.64977937,0.14840558,0.02569934
-4.20510255,0.80569450,0.00945218,0.01120181,0.04111302,0.62258459,0.14193921,0.02470545
-4.19909955,0.76661599,0.00906407,0.01068689,0.03913717,0.59230954,0.13480487,0.02358120
-4.19309655,0.72427126,0.00863131,0.01012319,0.03699235,0.55951896,0.12713082,0.02234813
-4.18709355,0.67942063,0.00816156,0.00952108,0.03471727,0.52480125,0.11905048,0.02102899
-4.18109055,0.63283262,0.00766296,0.00889115,0.03235112,0.48875081,0.11069827,0.01964703
-4.17508754,0.58526219,0.00714389,0.00824388,0.02993248,0.45195124,0.10220579,0.01822539
-4.16908454,0.53743094,0.00661270,0.00758941,0.02749823,0.41496003,0.09369827,0.01678641
-4.16308154,0.49000975,0.00607744,0.00693723,0.02508274,0.37829523,0.08529161,0.01535111
-4.15707854,0.44360470,0.00554568,0.00629602,0.02271711,0.34242456,0.07708991,0.01393871
-4.15107554,0.39874624,0.00502431,0.00567346,0.02042860,0.30775711,0.06918369,0.01256627
-4.14507254,0.35588200,0.00451940,0.00507612,0.01824027,0.27463788,0.06164866,0.01124844
-4.13906953,0.31537311,0.00403615,0.00450938,0.01617077,0.24334488,0.05454524,0.00999725
-4.13306653,0.27749381,0.00357875,0.00397745,0.01423433,0.21408897,0.04791851,0.00882215
-4.12706353,0.24243400,0.00315046,0.00348334,0.01244085,0.18701586,0.04179882,0.00772996
-4.12106053,0.21030439,0.00275354,0.00302895,0.01079618,0.16221009,0.03620271,0.00672506
-4.11505753,0.18114363,0.00238939,0.00261514,0.00930246,0.13970060,0.03113430,0.00580956
-4.10905453,0.15492697,0.00205854,0.00224188,0.00795855,0.11946748,0.02658679,0.00498356
-4.10305153,0.13157595,0.00176080,0.00190833,0.00676053,0.10144940,0.02254426,0.00424542
-4.09704852,0.11096845,0.00149535,0.00161299,0.00570218,0.08555150,0.01898340,0.00359211
-4.09104552,0.09294891,0.00126086,0.00135388,0.00477554,0.07165321,0.01587534,0.00301948
-4.08504252,0.07733815,0.00105560,0.00112861,0.00397131,0.05961592,0.01318736,0.00252260
-4.07903952,0.06394258,0.00087752,0.00093456,0.00327941,0.04929003,0.01088446,0.00209607
-4.07303652,0.05256255,0.00072442,0.00076898,0.00268930,0.04052152,0.00893082,0.00173430
-4.06703352,0.04299975,0.00059397,0.00062908,0.00219038,0.03315760,0.00729105,0.00143177
-4.06103052,0.03506360,0.00048386,0.00051215,0.00177228,0.02705169,0.00593127,0.00118326
-4.05502751,0.02857659,0.00039180,0.00041561,0.00142507,0.02206761,0.00481999,0.00098410
-4.04902451,0.02337870,0.00031564,0.00033708,0.00113949,0.01808299,0.00392888,0.00083029
-4.04302151,0.01933094,0.00025337,0.00027442,0.00090702,0.01499207,0.00323334,0.00071874
-4.03701851,0.01631818,0.00020317,0.00022578,0.00072002,0.01270797,0.00271293,0.00064739
-4.03101551,0.01425143,0.00016343,0.00018960,0.00057173,0.01116445,0.00235182,0.00061535
-4.02501251,0.01306958,0.00013277,0.00016467,0.00045629,0.01031739,0.00213903,0.00062303
-4.01900950,0.01274087,0.00011005,0.00015009,0.00036875,0.01014601,0.00206873,0.00067229
-4.01300650,0.01326410,0.00009437,0.00014534,0.00030501,0.01065387,0.00214045,0.00076654
-4.00700350,0.01466967,0.00008506,0.00015021,0.00026179,0.01186974,0.00235935,0.00091085
-4.00100050,0.01702044,0.00008173,0.00016485,0.00023656,0.01384845,0.00273640,0.00111207
-3.99499750,0.02041245,0.00008418,0.00018978,0.00022750,0.01667144,0.00328864,0.00137893
-3.98899450,0.02497541,0.00009249,0.00022583,0.00023341,0.02044726,0.00403939,0.00172210
-3.98299150,0.03087289,0.00010697,0.00027421,0.00025367,0.02531173,0.00501845,0.00215426
-3.97698849,0.03830199,0.00012818,0.00033641,0.00028820,0.03142779,0.00626222,0.00269007
-3.97098549,0.04749252,0.00015692,0.00041427,0.00033734,0.03898471,0.00781385,0.00334617
-3.96498249,0.05870522,0.00019422,0.00050991,0.00040182,0.04819681,0.00972311,0.00414106
-3.95897949,0.07222913,0.00024138,0.00062571,0.00048272,0.05930117,0.01204630,0.00509490
-3.95297649,0.08837763,0.00029991,0.00076429,0.00058137,0.07255449,0.01484581,0.00622926
-3.94697349,0.10748323,0.00037158,0.00092844,0.00069928,0.08822874,0.01818955,0.00756673
-3.94097049,0.12989075,0.00045835,0.00112103,0.00083809,0.10660558,0.02215004,0.00913045
-3.93496748,0.15594895,0.00056241,0.00134502,0.00099949,0.12796950,0.02680320,0.01094351
-3.92896448,0.18600052,0.00068610,0.00160328,0.00118511,0.15259958,0.03222683,0.01302823
-3.92296148,0.22037043,0.00083188,0.00189855,0.00139647,0.18075995,0.03849865,0.01540536
-3.91695848,0.25935300,0.00100232,0.00223327,0.00163484,0.21268916,0.04569410,0.01809320
-3.91095548,0.30319763,0.00119998,0.00260952,0.00190119,0.24858857,0.05388366,0.02110657
-3.90495248,0.35209391,0.00142737,0.00302885,0.00219607,0.28861012,0.06312996,0.02445586
-3.89894947,0.40615628,0.00168682,0.00349215,0.00251953,0.33284382,0.07348460,0.02814600
-3.89294647,0.46540901,0.00198045,0.00399956,0.00287102,0.38130556,0.08498482,0.03217543
-3.88694347,0.52977203,0.00230999,0.00455027,0.00324934,0.43392556,0.09765008,0.03653529
-3.88094047,0.59904838,0.00267669,0.00514253,0.00365256,0.49053826,0.11147875,0.04120859
-3.87493747,0.67291400,0.00308121,0.00577344,0.00407799,0.55087405,0.12644502,0.04616963
-3.86893447,0.75091050,0.00352348,0.00643899,0.00452216,0.61455358,0.14249611,0.05138370
-3.86293147,0.83244168,0.00400261,0.00713398,0.00498085,0.68108509,0.15955008,0.05680692
-3.85692846,0.91677428,0.00451677,0.00785207,0.00544910,0.74986522,0.17749434,0.06238650
-3.85092546,1.00304344,0.00506314,0.00858577,0.00592128,0.82018366,0.19618493,0.06806128
-3.84492246,1.09026308,0.00563784,0.00932661,0.00639121,0.89123191,0.21544689,0.07376258
-3.83891946,1.17734129,0.00623589,0.01006520,0.00685226,0.96211601,0.23507560,0.07941544
-3.83291646,1.26310054,0.00685127,0.01079149,0.00729750,1.03187329,0.25483933,0.08494008
-3.82691346,1.34630237,0.00747694,0.01149489,0.00771989,1.09949265,0.27448287,0.09025376
-3.82091046,1.42567571,0.00810493,0.01216460,0.00811243,1.16393786,0.29373241,0.09527271
-3.81490745,1.49994832,0.00872652,0.01278982,0.00846840,1.22417324,0.31230126,0.09991433
-3.80890445,1.56787995,0.00933239,0.01336007,0.00878149,1.27919083,0.32989664,0.10409941
-3.80290145,1.62829628,0.00991282,0.01386546,0.00904604,1.32803800,0.34622699,0.10775436
-3.79689845,1.68012231,0.01045798,0.01429697,0.00925717,1.36984461,0.36100983,0.11081335
-3.79089545,1.72241379,0.01095819,0.01464674,0.00941095,1.40384847,0.37397972,0.11322027
-3.78489245,1.75438557,0.01140416,0.01490828,0.00950453,1.42941826,0.38489605,0.11493041
-3.77888944,1.77543559,0.01178733,0.01507667,0.00953620,1.44607282,0.39355043,0.11591186
-3.77288644,1.78516356,0.01210009,0.01514872,0.00950546,1.45349605,0.39977322,0.11614645
-3.76688344,1.78338348,0.01233608,0.01512309,0.00941303,1.45154678,0.40343905,0.11563034
-3.76088044,1.77012950,0.01249037,0.01500029,0.00926082,1.44026317,0.40447102,0.11437409
-3.75487744,1.74565486,0.01255965,0.01478271,0.00905186,1.41986152,0.40284337,0.11240230
-3.74887444,1.71042394,0.01254232,0.01447450,0.00879021,1.39072941,0.39858252,0.10975286
-3.74287144,1.66509778,0.01243859,0.01408150,0.00848080,1.35341358,0.39176645,0.10647571
-3.73686843,1.61051367,0.01225046,0.01361100,0.00812934,1.30860306,0.38252231,0.10263130
-3.73086543,1.54765977,0.01198164,0.01307158,0.00774208,1.25710826,0.37102258,0.09828879
-3.72486243,1.47764566,0.01163745,0.01247284,0.00732566,1.19983680,0.35747967,0.09352401
-3.71885943,1.40167021,0.01122465,0.01182512,0.00688691,1.13776728,0.34213947,0.08841729
-3.71285643,1.32098799,0.01075118,0.01113924,0.00643272,1.07192183,0.32527390,0.08305129
-3.70685343,1.23687544,0.01022595,0.01042624,0.00596977,1.00333865,0.30717291,0.07750886
-3.70085043,1.15059821,0.00965853,0.00969709,0.00550447,0.93304546,0.28813619,0.07187099
-3.69484742,1.06338074,0.00905887,0.00896249,0.00504278,0.86203484,0.26846498,0.06621505
-3.68884442,0.97637904,0.00843702,0.00823263,0.00459010,0.79124220,0.24845427,0.06061314
-3.68284142,0.89065752,0.00780283,0.00751707,0.00415121,0.72152712,0.22838563,0.05513086
-3.67683842,0.80717039,0.00716571,0.00682460,0.00373019,0.65365829,0.20852098,0.04982631
-3.67083542,0.72674807,0.00653443,0.00616315,0.00333037,0.58830263,0.18909739,0.04474945
-3.66483242,0.65008852,0.00591689,0.00553984,0.00295440,0.52601836,0.17032316,0.03994181
-3.65882941,0.57775359,0.00532003,0.00496092,0.00260417,0.46725206,0.15237511,0.03543646
-3.65282641,0.51016996,0.00474969,0.00443192,0.00228094,0.41233945,0.13539710,0.03125831
-3.64682341,0.44763409,0.00421061,0.00395772,0.00198530,0.36150948,0.11949982,0.02742462
-3.64082041,0.39032087,0.00370638,0.00354271,0.00171733,0.31489123,0.10476163,0.02394574
-3.63481741,0.33829488,0.00323950,0.00319097,0.00147659,0.27252300,0.09123030,0.02082598
-3.62881441,0.29152394,0.00281143,0.00290644,0.00126228,0.23436316,0.07892562,0.01806462
-3.62281141,0.24989381,0.00242266,0.00269312,0.00107326,0.20030200,0.06784250,0.01565692
-3.61680840,0.21322360,0.00207288,0.00255527,0.00090814,0.17017405,0.05795453,0.01359519
-3.61080540,0.18128115,0.00176104,0.00249757,0.00076539,0.14377048,0.04921766,0.01186980
-3.60480240,0.15379771,0.00148551,0.00252527,0.00064337,0.12085091,0.04157406,0.01047007
-3.59879940,0.13048158,0.00124420,0.00264431,0.00054043,0.10115444,0.03495569,0.00938515
-3.59279640,0.11103027,0.00103469,0.00286137,0.00045492,0.08440961,0.02928774,0.00860466
-3.58679340,0.09514081,0.00085435,0.00318387,0.00038529,0.07034289,0.02449170,0.00811922
-3.58079040,0.08251826,0.00070043,0.00361995,0.00033008,0.05868589,0.02048803,0.00792078
-3.57478739,0.07288213,0.00057016,0.00417829,0.00028798,0.04918100,0.01719834,0.00800283
-3.56878439,0.06597085,0.00046082,0.00486796,0.00025782,0.04158559,0.01454719,0.00836035
-3.56278139,0.06154442,0.00036980,0.00569813,0.00023861,0.03567487,0.01246332,0.00898965
-3.55677839,0.05938521,0.00029464,0.00667772,0.00022955,0.03124351,0.01088056,0.00988800
-3.55077539,0.05929735,0.00023308,0.00781502,0.00022999,0.02810609,0.00973828,0.01105318
-3.54477239,0.06110482,0.00018308,0.00911723,0.00023948,0.02609675,0.00898150,0.01248285
-3.53876938,0.06464851,0.00014277,0.01058995,0.00025772,0.02506801,0.00856081,0.01417387
-3.53276638,0.06978255,0.00011055,0.01223673,0.00028459,0.02488911,0.00843193,0.01612156
-3.52676338,0.07637026,0.00008498,0.01405850,0.00032008,0.02544393,0.00855522,0.01831897
-3.52076038,0.08427992,0.00006487,0.01605316,0.00036432,0.02662874,0.00889502,0.02075614
-3.51475738,0.09338063,0.00004916,0.01821509,0.00041758,0.02834990,0.00941902,0.02341945
-3.50875438,0.10353854,0.00003699,0.02053491,0.00048018,0.03052162,0.01009756,0.02629108
-3.50275138,0.11461371,0.00002763,0.02299915,0.00055252,0.03306398,0.01090300,0.02934861
-3.49674837,0.12645765,0.00002050,0.02559021,0.00063507,0.03590117,0.01180916,0.03256481
-3.49074537,0.13891182,0.00001510,0.02828636,0.00072831,0.03896008,0.01279091,0.03590759
-3.48474237,0.15180705,0.00001105,0.03106197,0.00083271,0.04216941,0.01382382,0.03934028
-3.47873937,0.16496403,0.00000803,0.03388784,0.00094871,0.04545900,0.01488396,0.04282198
-3.47273637,0.17819479,0.00000580,0.03673172,0.00107671,0.04875979,0.01594785,0.04630826
-3.46673337,0.19130513,0.00000417,0.03955894,0.00121700,0.05200398,0.01699255,0.04975204
-3.46073037,0.20409781,0.00000299,0.04233322,0.00136974,0.05512572,0.01799580,0.05310457
-3.45472736,0.21637655,0.00000216,0.04501754,0.00153493,0.05806194,0.01893630,0.05631665
-3.44872436,0.22795034,0.00000157,0.04757504,0.00171240,0.06075354,0.01979408,0.05933988
-3.44272136,0.23863812,0.00000119,0.04996999,0.00190173,0.06314665,0.02055090,0.06212795
-3.43671836,0.24827348,0.00000095,0.05216877,0.00210227,0.06519400,0.02119064,0.06463795
-3.43071536,0.25670910,0.00000083,0.05414067,0.00231310,0.06685626,0.02169969,0.06683155
-3.42471236,0.26382084,0.00000082,0.05585878,0.00253301,0.06810334,0.02206737,0.06867607
-3.41870935,0.26951125,0.00000091,0.05730055,0.00276055,0.06891545,0.02228620,0.07014542
-3.41270635,0.27371228,0.00000110,0.05844838,0.00299396,0.06928407,0.02235213,0.07122073
-3.40670335,0.27638721,0.00000140,0.05928993,0.00323130,0.06921257,0.02226468,0.07189084
-3.40070035,0.27753167,0.00000183,0.05981829,0.00347039,0.06871663,0.02202699,0.07215249
-3.39469735,0.27717377,0.00000243,0.06003200,0.00370898,0.06782438,0.02164571,0.07201022
-3.38869435,0.27537335,0.00000323,0.05993484,0.00394475,0.06657624,0.02113088,0.07147613
-3.38269135,0.27222059,0.00000427,0.05953557,0.00417546,0.06502456,0.02049562,0.07056936
-3.37668834,0.26783387,0.00000562,0.05884747,0.00439902,0.06323308,0.01975582,0.06931538
-3.37068534,0.26235723,0.00000736,0.05788784,0.00461368,0.06127615,0.01892973,0.06774524
-3.36468234,0.25595750,0.00000958,0.05667740,0.00481811,0.05923801,0.01803755,0.06589457
-3.35867934,0.24882127,0.00001237,0.05523972,0.00501154,0.05721180,0.01710099,0.06380270
-3.35267634,0.24115174,0.00001586,0.05360057,0.00519395,0.05529871,0.01614281,0.06151167
-3.34667334,0.23316581,0.00002019,0.05178736,0.00536615,0.05360708,0.01518643,0.05906532
-3.34067034,0.22509115,0.00002553,0.04982856,0.00552987,0.05225149,0.01425558,0.05650840
-3.33466733,0.21716358,0.00003204,0.04775324,0.00568792,0.05135188,0.01337400,0.05388583
-3.32866433,0.20962454,0.00003993,0.04559057,0.00584418,0.05103267,0.01256521,0.05124197
-3.32266133,0.20271878,0.00004940,0.04336950,0.00600364,0.05142183,0.01185231,0.04862007
-3.31665833,0.19669209,0.00006067,0.04111838,0.00617239,0.05264988,0.01125793,0.04606174
-3.31065533,0.19178900,0.00007399,0.03886469,0.00635753,0.05484864,0.01080420,0.04360656
-3.30465233,0.18825039,0.00008958,0.03663477,0.00656710,0.05814993,0.01051270,0.04129174
-3.29864932,0.18631089,0.00010768,0.03445365,0.00680986,0.06268386,0.01040459,0.03915175
-3.29264632,0.18619599,0.00012850,0.03234480,0.00709514,0.06857690,0.01050060,0.03721815
-3.28664332,0.18811873,0.00015226,0.03032995,0.00743257,0.07594958,0.01082116,0.03551923
-3.28064032,0.19227617,0.00017911,0.02842896,0.00783181,0.08491382,0.01138640,0.03407983
-3.27463732,0.19884530,0.00020918,0.02665958,0.00830224,0.09556999,0.01221617,0.03292107
-3.26863432,0.20797889,0.00024255,0.02503738,0.00885268,0.10800364,0.01333001,0.03206004
-3.26263132,0.21980098,0.00027923,0.02357555,0.00949102,0.12228205,0.01474701,0.03150964
-3.25662831,0.23440245,0.00031916,0.02228487,0.01022397,0.13845077,0.01648565,0.03127825
-3.25062531,0.25183676,0.00036219,0.02117360,0.01105676,0.15653007,0.01856348,0.03136961
-3.24462231,0.27211607,0.00040808,0.02024754,0.01199290,0.17651178,0.02099682,0.03178261
-3.23861931,0.29520797,0.00045651,0.01951002,0.01303398,0.19835634,0.02380028,0.03251123
-3.23261631,0.32103305,0.00050705,0.01896212,0.01417958,0.22199056,0.02698624,0.03354457
-3.22661331,0.34946361,0.00055918,0.01860283,0.01542718,0.24730602,0.03056432,0.03486696
-3.22061031,0.38032351,0.00061231,0.01842935,0.01677221,0.27415834,0.03454071,0.03645820
-3.21460730,0.41338942,0.00066575,0.01843750,0.01820812,0.30236750,0.03891754,0.03829400
-3.20860430,0.44839358,0.00071879,0.01862211,0.01972662,0.33171913,0.04369226,0.04034646
-3.20260130,0.48502796,0.00077065,0.01897754,0.02131787,0.36196705,0.04885701,0.04258474
-3.19659830,0.52294986,0.00082054,0.01949821,0.02297085,0.39283676,0.05439807,0.04497586
-3.19059530,0.56178872,0.00086772,0.02017914,0.02467371,0.42403009,0.06029544,0.04748555
-3.18459230,0.60115413,0.00091146,0.02101644,0.02641420,0.45523067,0.06652247,0.05007922
-3.17858929,0.64064459,0.00095112,0.02200786,0.02818009,0.48611030,0.07304573,0.05272292
-3.17258629,0.67985680,0.00098618,0.02315317,0.02995959,0.51633576,0.07982499,0.05538436
-3.16658329,0.71839521,0.00101626,0.02445445,0.03174176,0.54557608,0.08681348,0.05803385
-3.16058029,0.75588139,0.00104116,0.02591633,0.03351690,0.57350992,0.09395829,0.06064518
-3.15457729,0.79196295,0.00106090,0.02754599,0.03527680,0.59983276,0.10120108,0.06319638
-3.14857429,0.82632160,0.00107571,0.02935307,0.03701499,0.62426377,0.10847894,0.06567036
-3.14257129,0.85868027,0.00108609,0.03134936,0.03872686,0.64655217,0.11572554,0.06805535
-3.13656828,0.88880868,0.00109283,0.03354835,0.04040966,0.66648262,0.12287241,0.07034520
-3.13056528,0.91652765,0.00109697,0.03596463,0.04206250,0.68387986,0.12985041,0.07253943
-3.12456228,0.94171164,0.00109988,0.03861307,0.04368606,0.69861214,0.13659131,0.07464311
-3.11855928,0.96428968,0.00110318,0.04150800,0.04528243,0.71059354,0.14302944,0.07666661
-3.11255628,0.98424470,0.00110880,0.04466226,0.04685468,0.71978513,0.14910337,0.07862504
-3.10655328,1.00161133,0.00111893,0.04808616,0.04840648,0.72619485,0.15475746,0.08053766
-3.10055028,1.01647226,0.00113597,0.05178653,0.04994166,0.72987632,0.15994345,0.08242712
-3.09454727,1.02895342,0.00116257,0.05576580,0.05146374,0.73092651,0.16462172,0.08431862
-3.08854427,1.03921824,0.00120151,0.06002115,0.05297545,0.72948249,0.16876247,0.08623897
-3.08254127,1.04746105,0.00125571,0.06454385,0.05447834,0.72571729,0.17234657,0.08821567
-3.07653827,1.05390007,0.00132814,0.06931878,0.05597237,0.71983507,0.17536611,0.09027593
-3.07053527,1.05877011,0.00142179,0.07432413,0.05745567,0.71206576,0.17782467,0.09244577
-3.06453227,1.06231517,0.00153953,0.07953134,0.05892430,0.70265924,0.17973725,0.09474909
-3.05852926,1.06478122,0.00168410,0.08490528,0.06037217,0.69187935,0.18112982,0.09720688
-3.05252626,1.06640922,0.00185797,0.09040466,0.06179101,0.67999770,0.18203861,0.09983640
-3.04652326,1.06742859,0.00206327,0.09598266,0.06317050,0.66728758,0.18250902,0.10265046
