energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.19659830,2.87591575,0.43770991,0.36347574,0.04105118,0.03108508,0.81992073,2.33839034,0.02254911,0.30688193
-3.19059530,2.86021895,0.43959295,0.35682243,0.03899989,0.03169780,0.82509801,2.32634413,0.02152320,0.30636424
-3.18459230,2.84382106,0.44173340,0.35054387,0.03710281,0.03230021,0.82827313,2.31369988,0.02051276,0.30504652
-3.17858929,2.82610928,0.44411133,0.34463930,0.03538565,0.03287825,0.82923738,2.29985419,0.01952379,0.30286838
-3.17258629,2.80654870,0.44669349,0.33910201,0.03386893,0.03341856,0.82782755,2.28428255,0.01856204,0.29979323
-3.16658329,2.78469252,0.44943310,0.33392003,0.03256784,0.03390871,0.82393028,2.26654820,0.01763313,0.29580814
-3.16058029,2.76019061,0.45227009,0.32907704,0.03149235,0.03433742,0.81748479,2.24630926,0.01674263,0.29092330
-3.15457729,2.73279608,0.45513186,0.32455350,0.03064740,0.03469479,0.80848396,2.22332412,0.01589614,0.28517072
-3.14857429,2.70236957,0.45793460,0.32032786,0.03003317,0.03497239,0.79697360,2.19745457,0.01509943,0.27860254
-3.14257129,2.66888118,0.46058517,0.31637769,0.02964555,0.03516351,0.78305020,2.16866685,0.01435853,0.27128881
-3.13656828,2.63240986,0.46298345,0.31268091,0.02947653,0.03526325,0.76685700,2.13703035,0.01367973,0.26331487
-3.13056528,2.59314026,0.46502531,0.30921681,0.02951475,0.03526861,0.74857890,2.10271408,0.01306973,0.25477849
-3.12456228,2.55135719,0.46660585,0.30596695,0.02974602,0.03517865,0.72843620,2.06598092,0.01253557,0.24578691
-3.11855928,2.50743789,0.46762301,0.30291597,0.03015375,0.03499455,0.70667763,2.02717993,0.01208469,0.23645369
-3.11255628,2.46184216,0.46798126,0.30005210,0.03071955,0.03471962,0.68357290,1.98673677,0.01172488,0.22689582
-3.10655328,2.41510090,0.46759530,0.29736763,0.03142362,0.03435940,0.65940505,1.94514256,0.01146422,0.21723082
-3.10055028,2.36780309,0.46639350,0.29485913,0.03224525,0.03392156,0.63446289,1.90294141,0.01131102,0.20757420
-3.09454727,2.32058174,0.46432106,0.29252753,0.03316317,0.03341593,0.60903384,1.86071694,0.01127373,0.19803718
-3.08854427,2.27409905,0.46134250,0.29037811,0.03415600,0.03285432,0.58339721,1.81907807,0.01136081,0.18872473
-3.08254127,2.22903116,0.45744363,0.28842038,0.03520257,0.03225040,0.55781828,1.77864442,0.01158066,0.17973405
-3.07653827,2.18605288,0.45263265,0.28666781,0.03628228,0.03161945,0.53254313,1.74003169,0.01194143,0.17115330
-3.07053527,2.14582264,0.44694050,0.28513754,0.03737544,0.03097815,0.50779445,1.70383724,0.01245094,0.16306077
-3.06453227,2.10896813,0.44042033,0.28385008,0.03846355,0.03034414,0.48376817,1.67062642,0.01311649,0.15552428
-3.05852926,2.07607284,0.43314622,0.28282879,0.03952960,0.02973576,0.46063119,1.64091972,0.01394473,0.14860092
-3.05252626,2.04766385,0.42521113,0.28209947,0.04055834,0.02917155,0.43851993,1.61518128,0.01494151,0.14233696
-3.04652326,2.02420105,0.41672425,0.28168975,0.04153653,0.02866980,0.41753986,1.59380890,0.01611165,0.13676800
-3.04052026,2.00606809,0.40780783,0.28162843,0.04245310,0.02824813,0.39776582,1.57712575,0.01745884,0.13191924
-3.03451726,1.99356498,0.39859372,0.28194469,0.04329933,0.02792296,0.37924316,1.56537409,0.01898534,0.12780583
-3.02851426,1.98690261,0.38921965,0.28266716,0.04406888,0.02770905,0.36198961,1.55871092,0.02069187,0.12443334
-3.02251126,1.98619900,0.37982545,0.28382279,0.04475781,0.02761908,0.34599765,1.55720567,0.02257731,0.12179829
-3.01650825,1.99147730,0.37054939,0.28543563,0.04536449,0.02766323,0.33123751,1.56083978,0.02463850,0.11988862
-3.01050525,2.00266524,0.36152468,0.28752534,0.04588940,0.02784882,0.31766046,1.56950807,0.02687000,0.11868429
-3.00450225,2.01959608,0.35287621,0.29010563,0.04633486,0.02818003,0.30520242,1.58302169,0.02926383,0.11815773
-2.99849925,2.04201052,0.34471773,0.29318251,0.04670468,0.02865773,0.29378769,1.60111240,0.03180931,0.11827446
-2.99249625,2.06955975,0.33714931,0.29675252,0.04700369,0.02927926,0.28333263,1.62343778,0.03449277,0.11899348
-2.98649325,2.10180917,0.33025533,0.30080101,0.04723727,0.03003853,0.27374925,1.64958736,0.03729748,0.12026788
-2.98049025,2.13824289,0.32410286,0.30530048,0.04741080,0.03092600,0.26494855,1.67908917,0.04020347,0.12204521
-2.97448724,2.17826883,0.31874054,0.31020923,0.04752916,0.03192888,0.25684341,1.71141667,0.04318753,0.12426803
-2.96848424,2.22122466,0.31419787,0.31547027,0.04759619,0.03303146,0.24935113,1.74599600,0.04622326,0.12687437
-2.96248124,2.26638452,0.31048509,0.32101087,0.04761430,0.03421544,0.24239533,1.78221329,0.04928121,0.12979820
-2.95647824,2.31296689,0.30759348,0.32674254,0.04758406,0.03546046,0.23590739,1.81942236,0.05232917,0.13297005
-2.95047524,2.36014373,0.30549611,0.33256183,0.04750403,0.03674468,0.22982724,1.85695266,0.05533251,0.13631751
-2.94447224,2.40705122,0.30414926,0.33835181,0.04737061,0.03804544,0.22410366,1.89411772,0.05825474,0.13976599
-2.93846923,2.45280213,0.30349415,0.34398440,0.04717814,0.03934000,0.21869408,1.93022426,0.06105809,0.14323946
-2.93246623,2.49650021,0.30345928,0.34932340,0.04691909,0.04060635,0.21356394,1.96458194,0.06370431,0.14666126
-2.92646323,2.53725623,0.30396314,0.35422823,0.04658440,0.04182397,0.20868585,1.99651409,0.06615548,0.14995518
-2.92046023,2.57420588,0.30491737,0.35855826,0.04616400,0.04297465,0.20403835,2.02536913,0.06837487,0.15304645
-2.91445723,2.60652880,0.30623020,0.36217755,0.04564735,0.04404330,0.19960479,2.05053280,0.07032797,0.15586294
-2.90845423,2.63346861,0.30781001,0.36495975,0.04502411,0.04501856,0.19537206,2.07144084,0.07198337,0.15833646
-2.90245123,2.65435294,0.30956905,0.36679303,0.04428483,0.04589346,0.19132953,2.08759174,0.07331367,0.16040396
-2.89644822,2.66861278,0.31142701,0.36758467,0.04342160,0.04666583,0.18746803,2.09855932,0.07429638,0.16200892
-2.89044522,2.67580024,0.31331421,0.36726517,0.04242866,0.04733859,0.18377921,2.10400428,0.07491458,0.16310253
-2.88444222,2.67560373,0.31517451,0.36579153,0.04130299,0.04791979,0.18025500,2.10368434,0.07515753,0.16364490
-2.87843922,2.66785952,0.31696740,0.36314969,0.04004465,0.04842249,0.17688739,2.09746233,0.07502104,0.16360602
-2.87243622,2.65255912,0.31866942,0.35935567,0.03865710,0.04886436,0.17366838,2.08531151,0.07450773,0.16296658
-2.86643322,2.62985142,0.32027455,0.35445564,0.03714731,0.04926703,0.17059015,2.06731776,0.07362695,0.16171849
-2.86043022,2.60003950,0.32179374,0.34852464,0.03552570,0.04965529,0.16764527,2.04367816,0.07239457,0.15986518
-2.85442721,2.56357164,0.32325323,0.34166408,0.03380594,0.05005596,0.16482702,2.01469585,0.07083255,0.15742148
-2.84842421,2.52102676,0.32469204,0.33399815,0.03200464,0.05049674,0.16212969,1.98077095,0.06896830,0.15441328
-2.84242121,2.47309472,0.32615840,0.32566916,0.03014087,0.05100477,0.15954876,1.94238797,0.06683386,0.15087673
-2.83641821,2.42055208,0.32770551,0.31683225,0.02823562,0.05160528,0.15708102,1.90009988,0.06446496,0.14685727
-2.83041521,2.36423445,0.32938671,0.30764948,0.02631120,0.05232012,0.15472451,1.85450960,0.06189999,0.14240827
-2.82441221,2.30500651,0.33125036,0.29828377,0.02439058,0.05316640,0.15247832,1.80624949,0.05917889,0.13758951
-2.81840920,2.24373110,0.33333470,0.28889291,0.02249682,0.05415527,0.15034224,1.75595995,0.05634208,0.13246542
-2.81240620,2.18123893,0.33566305,0.27962388,0.02065245,0.05529086,0.14831627,1.70426795,0.05342934,0.12710334
-2.80640320,2.11830017,0.33823954,0.27060792,0.01887895,0.05656958,0.14640008,1.65176648,0.05047887,0.12157160
-2.80040020,2.05559944,0.34104582,0.26195628,0.01719630,0.05797958,0.14459239,1.59899609,0.04752638,0.11593776
-2.79439720,1.99371532,0.34403883,0.25375719,0.01562260,0.05950074,0.14289049,1.54642916,0.04460435,0.11026695
-2.78839420,1.93310536,0.34714993,0.24607386,0.01417385,0.06110489,0.14128968,1.49445776,0.04174144,0.10462030
-2.78239120,1.87409724,0.35028547,0.23894373,0.01286374,0.06275648,0.13978298,1.44338572,0.03896211,0.09905373
-2.77638819,1.81688648,0.35332882,0.23237896,0.01170355,0.06441362,0.13836097,1.39342508,0.03628635,0.09361693
-2.77038519,1.76154048,0.35614381,0.22636797,0.01070216,0.06602941,0.13701180,1.34469712,0.03372967,0.08835260
-2.76438219,1.70800881,0.35857946,0.22087805,0.00986608,0.06755355,0.13572141,1.29723777,0.03130316,0.08329612
-2.75837919,1.65613878,0.36047582,0.21585872,0.00919950,0.06893423,0.13447400,1.25100702,0.02901380,0.07847533
-2.75237619,1.60569552,0.36167048,0.21124578,0.00870444,0.07011999,0.13325255,1.20590173,0.02686480,0.07391075
-2.74637319,1.55638519,0.36200561,0.20696563,0.00838081,0.07106181,0.13203951,1.16177100,0.02485608,0.06961594
-2.74037019,1.50788020,0.36133506,0.20293978,0.00822655,0.07171500,0.13081757,1.11843330,0.02298485,0.06559809
-2.73436718,1.45984488,0.35953111,0.19908923,0.00823771,0.07204101,0.12957038,1.07569437,0.02124616,0.06185874
-2.72836418,1.41196035,0.35649062,0.19533854,0.00840854,0.07200899,0.12828318,1.03336493,0.01963353,0.05839463
-2.72236118,1.36394731,0.35214018,0.19161933,0.00873157,0.07159711,0.12694338,0.99127720,0.01813950,0.05519855
-2.71635818,1.31558568,0.34644001,0.18787323,0.00919762,0.07079342,0.12554094,0.94929967,0.01675625,0.05226026
-2.71035518,1.26673031,0.33938648,0.18405401,0.00979589,0.06959648,0.12406851,0.90734917,0.01547604,0.04956733
-2.70435218,1.21732217,0.33101308,0.18012896,0.01051401,0.06801540,0.12252143,0.86540005,0.01429168,0.04710590
-2.69834917,1.16739478,0.32138982,0.17607954,0.01133813,0.06606967,0.12089753,0.82349002,0.01319689,0.04486141
-2.69234617,1.11707593,0.31062122,0.17190122,0.01225299,0.06378847,0.11919675,0.78172264,0.01218659,0.04281916
-2.68634317,1.06658495,0.29884298,0.16760281,0.01324214,0.06120972,0.11742062,0.74026664,0.01125707,0.04096485
-2.68034017,1.01622612,0.28621745,0.16320519,0.01428807,0.05837884,0.11557170,0.69935225,0.01040616,0.03928492
-2.67433717,0.96637881,0.27292842,0.15873975,0.01537256,0.05534731,0.11365300,0.65926510,0.00963327,0.03776688
-2.66833417,0.91748522,0.25917522,0.15424656,0.01647693,0.05217106,0.11166746,0.62033801,0.00893936,0.03639956
-2.66233117,0.87003655,0.24516659,0.14977244,0.01758244,0.04890887,0.10961754,0.58294143,0.00832688,0.03517320
-2.65632816,0.82455824,0.23111470,0.14536914,0.01867074,0.04562065,0.10750494,0.54747289,0.00779967,0.03407963
-2.65032516,0.78159523,0.21722925,0.14109153,0.01972428,0.04236597,0.10533053,0.51434611,0.00736276,0.03311229
-2.64432216,0.74169762,0.20371229,0.13699606,0.02072679,0.03920255,0.10309441,0.48398011,0.00702221,0.03226630
-2.63831916,0.70540724,0.19075354,0.13313944,0.02166375,0.03618501,0.10079627,0.45678872,0.00678485,0.03153844
-2.63231616,0.67324538,0.17852656,0.12957749,0.02252278,0.03336378,0.09843576,0.43317066,0.00665805,0.03092719
-2.62631316,0.64570173,0.16718569,0.12636420,0.02329403,0.03078423,0.09601307,0.41350043,0.00664942,0.03043258
-2.62031016,0.62322459,0.15686377,0.12355097,0.02397042,0.02848599,0.09352956,0.39811992,0.00676651,0.03005619
-2.61430715,0.60621204,0.14767069,0.12118588,0.02454784,0.02650250,0.09098834,0.38733079,0.00701650,0.02980093
-2.60830415,0.59500403,0.13969244,0.11931301,0.02502524,0.02486066,0.08839485,0.38138755,0.00740585,0.02967085
-2.60230115,0.58987504,0.13299088,0.11797165,0.02540447,0.02358072,0.08575724,0.38049119,0.00793997,0.02967086
-2.59629815,0.59102724,0.12760383,0.11719549,0.02569018,0.02267622,0.08308667,0.38478333,0.00862282,0.02980638
-2.59029515,0.59858388,0.12354553,0.11701158,0.02588945,0.02215407,0.08039733,0.39434086,0.00945659,0.03008289
-2.58429215,0.61258315,0.12080735,0.11743928,0.02601136,0.02201470,0.07770626,0.40917104,0.01044134,0.03050548
-2.57828914,0.63297237,0.11935863,0.11848897,0.02606648,0.02225223,0.07503298,0.42920731,0.01157466,0.03107832
-2.57228614,0.65960295,0.11914778,0.12016081,0.02606626,0.02285475,0.07239888,0.45430579,0.01285142,0.03180410
-2.56628314,0.69222647,0.12010338,0.12244351,0.02602246,0.02380456,0.06982647,0.48424292,0.01426354,0.03268349
-2.56028014,0.73049224,0.12213552,0.12531319,0.02594646,0.02507854,0.06733852,0.51871443,0.01579981,0.03371465
-2.55427714,0.77394703,0.12513740,0.12873254,0.02584870,0.02664851,0.06495713,0.55733603,0.01744588,0.03489279
-2.54827414,0.82203728,0.12898707,0.13265033,0.02573819,0.02848174,0.06270287,0.59964610,0.01918429,0.03620985
-2.54227114,0.87411454,0.13354965,0.13700140,0.02562201,0.03054146,0.06059397,0.64511071,0.02099466,0.03765431
-2.53626813,0.92944420,0.13867984,0.14170714,0.02550505,0.03278754,0.05864566,0.69313119,0.02285400,0.03921113
-2.53026513,0.98721801,0.14422494,0.14667676,0.02538982,0.03517727,0.05686970,0.74305432,0.02473718,0.04086195
-2.52426213,1.04657023,0.15002821,0.15180903,0.02527640,0.03766629,0.05527422,0.79418505,0.02661749,0.04258535
-2.51825913,1.10659736,0.15593280,0.15699481,0.02516255,0.04020960,0.05386375,0.84580181,0.02846739,0.04435743
-2.51225613,1.16638093,0.16178589,0.16212012,0.02504399,0.04276273,0.05263951,0.89717369,0.03025929,0.04615245
-2.50625313,1.22501281,0.16744327,0.16706969,0.02491471,0.04528303,0.05160003,0.94757947,0.03196645,0.04794367
-2.50025013,1.28162213,0.17277391,0.17173097,0.02476744,0.04773093,0.05074190,0.99632744,0.03356395,0.04970433
-2.49424712,1.33540293,0.17766465,0.17599827,0.02459422,0.05007135,0.05006075,1.04277569,0.03502964,0.05140864
-2.48824412,1.38564127,0.18202464,0.17977693,0.02438692,0.05227501,0.04955229,1.08635176,0.03634504,0.05303286
-2.48224112,1.43174082,0.18578937,0.18298742,0.02413784,0.05431969,0.04921345,1.12657112,0.03749624,0.05455631
-2.47623812,1.47324565,0.18892419,0.18556896,0.02384025,0.05619133,0.04904346,1.16305356,0.03847460,0.05596237
-2.47023512,1.50985927,0.19142701,0.18748265,0.02348890,0.05788500,0.04904480,1.19553673,0.03927733,0.05723929
-2.46423212,1.54145886,0.19333015,0.18871388,0.02308042,0.05940552,0.04922403,1.22388636,0.03990790,0.05838090
-2.45822911,1.56810405,0.19470104,0.18927385,0.02261366,0.06076786,0.04959236,1.24810253,0.04037622,0.05938708
-2.45222611,1.59003966,0.19564191,0.18920023,0.02208992,0.06199718,0.05016596,1.26832186,0.04069855,0.06026404
-2.44622311,1.60769219,0.19628813,0.18855671,0.02151302,0.06312846,0.05096593,1.28481518,0.04089716,0.06102430
-2.44022011,1.62165998,0.19680555,0.18743161,0.02088931,0.06420582,0.05201794,1.29798100,0.04099985,0.06168646
-2.43421711,1.63269738,0.19738658,0.18593552,0.02022756,0.06528139,0.05335159,1.30833487,0.04103908,0.06227470
-2.42821411,1.64169331,0.19824526,0.18419803,0.01953870,0.06641385,0.05499939,1.31649487,0.04105099,0.06281809
-2.42221111,1.64964506,0.19961151,0.18236371,0.01883558,0.06766663,0.05699548,1.32316395,0.04107421,0.06334958
-2.41620810,1.65762809,0.20172462,0.18058745,0.01813257,0.06910589,0.05937410,1.32910951,0.04114856,0.06390493
-2.41020510,1.66676301,0.20482619,0.17902946,0.01744519,0.07079817,0.06216795,1.33514098,0.04131361,0.06452142
-2.40420210,1.67818065,0.20915289,0.17784987,0.01678965,0.07280803,0.06540632,1.34208621,0.04160725,0.06523650
-2.39819910,1.69298662,0.21492909,0.17720343,0.01618246,0.07519559,0.06911333,1.35076720,0.04206425,0.06608640
-2.39219610,1.71222636,0.22235975,0.17723429,0.01563996,0.07801407,0.07330615,1.36197615,0.04271492,0.06710473
-2.38619310,1.73685188,0.23162364,0.17807115,0.01517795,0.08130756,0.07799338,1.37645234,0.04358386,0.06832113
-2.38019010,1.76769118,0.24286724,0.17982287,0.01481132,0.08510895,0.08317368,1.39486056,0.04468892,0.06976010
-2.37418709,1.80542131,0.25619948,0.18257482,0.01455371,0.08943815,0.08883463,1.41777173,0.04604036,0.07143985
-2.36818409,1.85054590,0.27168739,0.18638590,0.01441722,0.09430079,0.09495202,1.44564607,0.04764028,0.07337153
-2.36218109,1.90337762,0.28935283,0.19128652,0.01441216,0.09968726,0.10148951,1.47881932,0.04948227,0.07555850
-2.35617809,1.96402624,0.30917048,0.19727735,0.01454687,0.10557231,0.10839868,1.51749233,0.05155143,0.07799601
-2.35017509,2.03239236,0.33106696,0.20432916,0.01482751,0.11191510,0.11561962,1.56172409,0.05382463,0.08067107
-2.34417209,2.10816695,0.35492121,0.21238344,0.01525794,0.11865988,0.12308184,1.61142849,0.05627104,0.08356259
-2.33816908,2.19083662,0.38056607,0.22135395,0.01583962,0.12573700,0.13070566,1.66637461,0.05885300,0.08664187
-2.33216608,2.27969430,0.40779100,0.23112899,0.01657154,0.13306454,0.13840393,1.72619064,0.06152700,0.08987328
-2.32616308,2.37385486,0.43634580,0.24157445,0.01745014,0.14055028,0.14608403,1.79037113,0.06424499,0.09321516
-2.32016008,2.47227521,0.46594527,0.25253736,0.01846932,0.14809398,0.15365013,1.85828735,0.06695570,0.09662097
-2.31415708,2.57377811,0.49627464,0.26384987,0.01962040,0.15558998,0.16100550,1.92920053,0.06960617,0.10004058
-2.30815408,2.67707897,0.52699562,0.27533355,0.02089223,0.16292990,0.16805496,2.00227746,0.07214324,0.10342168
-2.30215108,2.78081495,0.55775292,0.28680385,0.02227117,0.17000537,0.17470723,2.07660834,0.07451505,0.10671116
-2.29614807,2.88357551,0.58818105,0.29807454,0.02374129,0.17671084,0.18087715,2.15122614,0.07667250,0.10985665
-2.29014507,2.98393356,0.61791132,0.30896204,0.02528447,0.18294613,0.18648774,2.22512733,0.07857051,0.11280792
-2.28414207,3.08047672,0.64657874,0.31928950,0.02688066,0.18861878,0.19147195,2.29729345,0.08016921,0.11551817
-2.27813907,3.17183786,0.67382889,0.32889056,0.02850812,0.19364624,0.19577417,2.36671320,0.08143489,0.11794532
-2.27213607,3.25672435,0.69932443,0.33761270,0.03014377,0.19795752,0.19935136,2.43240449,0.08234072,0.12005299
-2.26613307,3.33394565,0.72275130,0.34532007,0.03176354,0.20149464,0.20217390,2.49343632,0.08286730,0.12181141
-2.26013007,3.40243870,0.74382437,0.35189584,0.03334286,0.20421357,0.20422602,2.54895002,0.08300287,0.12319811
-2.25412706,3.46129091,0.76229257,0.35724401,0.03485710,0.20608484,0.20550605,2.59817943,0.08274340,0.12419838
-2.24812406,3.50976032,0.77794340,0.36129065,0.03628210,0.20709374,0.20602630,2.64046992,0.08209240,0.12480556
-2.24212106,3.54729291,0.79060666,0.36398465,0.03759472,0.20724015,0.20581276,2.67529568,0.08106057,0.12502119
-2.23611806,3.57353674,0.80015746,0.36529800,0.03877338,0.20653806,0.20490460,2.70227516,0.07966523,0.12485489
-2.23011506,3.58835291,0.80651845,0.36522557,0.03979859,0.20501490,0.20335354,2.72118431,0.07792974,0.12432423
-2.22411206,3.59182307,0.80966112,0.36378448,0.04065342,0.20271050,0.20122314,2.73196728,0.07588265,0.12345435
-2.21810905,3.58425362,0.80960636,0.36101319,0.04132399,0.19967602,0.19858802,2.73474436,0.07355693,0.12227764
-2.21210605,3.56617627,0.80642403,0.35697015,0.04179982,0.19597271,0.19553299,2.72981694,0.07098910,0.12083318
-2.20610305,3.53834496,0.80023173,0.35173232,0.04207414,0.19167057,0.19215230,2.71766915,0.06821835,0.11916627
-2.20010005,3.50172922,0.79119268,0.34539340,0.04214403,0.18684703,0.18854867,2.69896606,0.06528571,0.11732786
-2.19409705,3.45750355,0.77951286,0.33806192,0.04201058,0.18158561,0.18483248,2.67454832,0.06223323,0.11537396
-2.18809405,3.40703316,0.76543730,0.32985918,0.04167876,0.17597456,0.18112074,2.64542292,0.05910322,0.11336499
-2.18209105,3.35185567,0.74924570,0.32091712,0.04115739,0.17010562,0.17753607,2.61275021,0.05593760,0.11136520
-2.17608804,3.29365903,0.73124749,0.31137609,0.04045878,0.16407273,0.17420549,2.57782695,0.05277723,0.10944190
-2.17008504,3.23425548,0.71177631,0.30138263,0.03959845,0.15797086,0.17125901,2.54206560,0.04966140,0.10766478
-2.16408204,3.17555173,0.69118400,0.29108718,0.03859467,0.15189483,0.16882807,2.50696965,0.04662735,0.10610501
-2.15807904,3.11951538,0.66983436,0.28064181,0.03746797,0.14593818,0.16704365,2.47410547,0.04370989,0.10483434
-2.15207604,3.06813795,0.64809661,0.27019795,0.03624057,0.14019206,0.16603411,2.44507067,0.04094105,0.10392403
-2.14607304,3.02339467,0.62633868,0.25990416,0.03493578,0.13474410,0.16592279,2.42145936,0.03834977,0.10344367
-2.14007004,2.98720161,0.60492048,0.24990387,0.03357745,0.12967729,0.16682522,2.40482491,0.03596176,0.10345984
-2.13406703,2.96137070,0.58418724,0.24033327,0.03218931,0.12506893,0.16884617,2.39664063,0.03379921,0.10403465
-2.12806403,2.94756347,0.56446298,0.23131912,0.03079446,0.12098942,0.17207648,2.39825923,0.03188075,0.10522409
-2.12206103,2.94724449,0.54604424,0.22297674,0.02941481,0.11750117,0.17658977,2.41087194,0.03022124,0.10707641
-2.11605803,2.96163565,0.52919416,0.21540807,0.02807060,0.11465752,0.18243917,2.43546841,0.02883175,0.10963031
-2.11005503,2.99167276,0.51413710,0.20869984,0.02678000,0.11250167,0.18965416,2.47279860,0.02771949,0.11291323
-2.10405203,3.03796580,0.50105384,0.20292191,0.02555874,0.11106567,0.19823774,2.52333792,0.02688772,0.11693964
-2.09804902,3.10076466,0.49007753,0.19812585,0.02441984,0.11036956,0.20816398,2.58725729,0.02633584,0.12170953
-2.09204602,3.17993182,0.48129054,0.19434378,0.02337345,0.11042069,0.21937623,2.66439925,0.02605928,0.12720712
-2.08604302,3.27492382,0.47472237,0.19158749,0.02242670,0.11121313,0.23178606,2.75426185,0.02604968,0.13339986
-2.08004002,3.38478272,0.47034868,0.18984800,0.02158366,0.11272747,0.24527310,2.85599134,0.02629488,0.14023791
-2.07403702,3.50813903,0.46809158,0.18909548,0.02084542,0.11493077,0.25968588,2.96838487,0.02677910,0.14765397
-2.06803402,3.64322689,0.46782132,0.18927965,0.02021017,0.11777689,0.27484377,3.08990390,0.02748310,0.15556378
-2.06203102,3.78791196,0.46935929,0.19033070,0.01967341,0.12120716,0.29053998,3.21869869,0.02838444,0.16386709
-2.05602801,3.93973197,0.47248250,0.19216070,0.01922819,0.12515133,0.30654565,3.35264380,0.02945775,0.17244927
-2.05002501,4.09594943,0.47692922,0.19466547,0.01886543,0.12952887,0.32261496,3.48938409,0.03067509,0.18118341
-2.04402201,4.25361510,0.48240599,0.19772696,0.01857423,0.13425060,0.33849108,3.62639013,0.03200641,0.18993303
-2.03801901,4.40964082,0.48859546,0.20121602,0.01834234,0.13922053,0.35391278,3.76102150,0.03341994,0.19855518
-2.03201601,4.56087908,0.49516515,0.20499554,0.01815651,0.14433789,0.36862157,3.89059605,0.03488280,0.20690388
-2.02601301,4.70420710,0.50177660,0.20892382,0.01800298,0.14949935,0.38236898,4.01246276,0.03636156,0.21483386
-2.02001001,4.83661216,0.50809479,0.21285802,0.01786788,0.15460129,0.39492374,4.12407575,0.03782280,0.22220436
-2.01400700,4.95527532,0.51379733,0.21665782,0.01773769,0.15954195,0.40607872,4.22306653,0.03923380,0.22888284
-2.00800400,5.05765034,0.51858325,0.22018878,0.01759965,0.16422368,0.41565706,4.30731215,0.04056314,0.23474866
-2.00200100,5.14153499,0.52218103,0.22332567,0.01744212,0.16855486,0.42351757,4.37499628,0.04178137,0.23969629
-1.99599800,5.20513205,0.52435553,0.22595541,0.01725494,0.17245173,0.42955893,4.42466136,0.04286153,0.24363820
-1.98999500,5.24709804,0.52491376,0.22797968,0.01702965,0.17583991,0.43372265,4.45524960,0.04377980,0.24650719
-1.98399200,5.26657782,0.52370914,0.22931702,0.01675979,0.17865569,0.43599463,4.46613163,0.04451596,0.24825812
-1.97798899,5.26322436,0.52064439,0.22990456,0.01644099,0.18084701,0.43640530,4.45712181,0.04505382,0.24886903
-1.97198599,5.23720311,0.51567285,0.22969905,0.01607107,0.18237420,0.43502834,4.42847996,0.04538158,0.24834156
-1.96598299,5.18918148,0.50879840,0.22867761,0.01565010,0.18321042,0.43197801,4.38089970,0.04549212,0.24670077
-1.95997999,5.12030416,0.50007403,0.22683778,0.01518028,0.18334193,0.42740529,4.31548427,0.04538313,0.24399437
-1.95397699,5.03215584,0.48959928,0.22419732,0.01466596,0.18276812,0.42149299,4.23371105,0.04505725,0.24029132
-1.94797399,4.92671313,0.47751673,0.22079348,0.01411340,0.18150146,0.41444995,4.13738651,0.04452199,0.23568009
-1.94197099,4.80628790,0.46400776,0.21668203,0.01353064,0.17956722,0.40650474,4.02859338,0.04378969,0.23026642
-1.93596798,4.67346422,0.44928781,0.21193599,0.01292732,0.17700320,0.39789895,3.90963244,0.04287726,0.22417091
-1.92996498,4.53103151,0.43360134,0.20664414,0.01231440,0.17385932,0.38888041,3.78296086,0.04180596,0.21752630
-1.92396198,4.38191605,0.41721668,0.20090943,0.01170400,0.17019712,0.37969656,3.65112947,0.04060101,0.21047472
-1.91795898,4.22911306,0.40042096,0.19484719,0.01110914,0.16608922,0.37058824,3.51672085,0.03929118,0.20316484
-1.91195598,4.07562125,0.38351514,0.18858330,0.01054353,0.16161864,0.36178395,3.38229018,0.03790832,0.19574910
-1.90595298,3.92438141,0.36680928,0.18225223,0.01002134,0.15687797,0.35349487,3.25031027,0.03648679,0.18838095
-1.89994997,3.77822015,0.35061808,0.17599507,0.00955703,0.15196841,0.34591075,3.12312215,0.03506290,0.18121224
-1.89394697,3.63979977,0.33525651,0.16995737,0.00916516,0.14699857,0.33919660,3.00289189,0.03367424,0.17439068
-1.88794397,3.51157458,0.32103570,0.16428697,0.00886017,0.14208305,0.33349038,2.89157434,0.03235904,0.16805744
-1.88194097,3.39575391,0.30825886,0.15913158,0.00865622,0.13734075,0.32890146,2.79088397,0.03115541,0.16234490
-1.87593797,3.29427154,0.29721717,0.15463634,0.00856702,0.13289288,0.32551003,2.70227257,0.03010063,0.15737451
-1.86993497,3.20876135,0.28818556,0.15094110,0.00860559,0.12886075,0.32336719,2.62691364,0.02923037,0.15325470
-1.86393197,3.14053843,0.28141836,0.14817769,0.00878406,0.12536324,0.32249564,2.56569286,0.02857787,0.15007902
-1.85792896,3.09058531,0.27714466,0.14646688,0.00911343,0.12251406,0.32289091,2.51920392,0.02817318,0.14792429
-1.85192596,3.05954259,0.27556355,0.14591542,0.00960330,0.12041890,0.32452294,2.48774915,0.02804233,0.14684891
-1.84592296,3.04770352,0.27683908,0.14661291,0.01026159,0.11917241,0.32733788,2.47134412,0.02820659,0.14689141
-1.83991996,3.05501221,0.28109523,0.14862876,0.01109421,0.11885527,0.33126002,2.46972564,0.02868169,0.14806908
-1.83391696,3.08106531,0.28841095,0.15200932,0.01210480,0.11953128,0.33619379,2.48236276,0.02947719,0.15037694
