energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.66983492,0.96634222,0.00137742,0.10589375,0.03572034,0.67703501,0.35790578,0.01477724,0.42218507
-5.66383192,0.92357848,0.00116250,0.09485972,0.03525533,0.59878644,0.34015856,0.01508781,0.41588599
-5.65782891,0.88410723,0.00097548,0.08498717,0.03475111,0.52802479,0.32397741,0.01534226,0.40948517
-5.65182591,0.84741493,0.00081390,0.07621953,0.03418394,0.46448153,0.30915826,0.01553158,0.40276161
-5.64582291,0.81297478,0.00067531,0.06848412,0.03353611,0.40778513,0.29548680,0.01564846,0.39551418
-5.63981991,0.78027322,0.00055733,0.06169703,0.03279615,0.35748890,0.28274934,0.01568750,0.38756987
-5.63381691,0.74883360,0.00045773,0.05576764,0.03195894,0.31309706,0.27074262,0.01564536,0.37879075
-5.62781391,0.71823619,0.00037439,0.05060283,0.03102562,0.27408839,0.25928227,0.01552088,0.36907923
-5.62181091,0.68813403,0.00030535,0.04611065,0.03000337,0.23993669,0.24820975,0.01531512,0.35838158
-5.61580790,0.65826445,0.00024885,0.04220350,0.02890511,0.21012785,0.23739769,0.01503134,0.34668967
-5.60980490,0.62845613,0.00020331,0.03880063,0.02774904,0.18417344,0.22675341,0.01467498,0.33404094
-5.60380190,0.59863209,0.00016736,0.03583011,0.02655825,0.16162090,0.21622093,0.01425344,0.32051682
-5.59779890,0.56880878,0.00013981,0.03323016,0.02536016,0.14206059,0.20578135,0.01377600,0.30623973
-5.59179590,0.53909185,0.00011968,0.03094995,0.02418604,0.12512995,0.19545190,0.01325355,0.29136885
-5.58579290,0.50966928,0.00010618,0.02894997,0.02307054,0.11051544,0.18528386,0.01269831,0.27609514
-5.57978989,0.48080234,0.00009871,0.02720189,0.02205122,0.09795237,0.17535952,0.01212362,0.26063559
-5.57378689,0.45281507,0.00009683,0.02568814,0.02116813,0.08722337,0.16578849,0.01154359,0.24522729
-5.56778389,0.42608296,0.00010027,0.02440119,0.02046341,0.07815575,0.15670346,0.01097279,0.23012132
-5.56178089,0.40102117,0.00010893,0.02334262,0.01998099,0.07061817,0.14825581,0.01042598,0.21557689
-5.55577789,0.37807297,0.00012284,0.02252200,0.01976617,0.06451689,0.14061104,0.00991774,0.20185574
-5.54977489,0.35769843,0.00014214,0.02195575,0.01986536,0.05979188,0.13394424,0.00946225,0.18921708
-5.54377189,0.34036393,0.00016711,0.02166587,0.02032567,0.05641290,0.12843582,0.00907295,0.17791302
-5.53776888,0.32653225,0.00019811,0.02167869,0.02119450,0.05437572,0.12426731,0.00876229,0.16818461
-5.53176588,0.31665361,0.00023557,0.02202352,0.02251903,0.05369839,0.12161748,0.00854151,0.16025843
-5.52576288,0.31115726,0.00027999,0.02273147,0.02434562,0.05441769,0.12065866,0.00842041,0.15434368
-5.51975988,0.31044379,0.00033191,0.02383408,0.02671903,0.05658561,0.12155327,0.00840713,0.15062969
-5.51375688,0.31487786,0.00039188,0.02536219,0.02968155,0.06026582,0.12445056,0.00850798,0.14928374
-5.50775388,0.32478115,0.00046044,0.02734463,0.03327191,0.06553004,0.12948336,0.00872733,0.15044911
-5.50175088,0.34042554,0.00053812,0.02980705,0.03752411,0.07245427,0.13676504,0.00906745,0.15424317
-5.49574787,0.36202631,0.00062537,0.03277077,0.04246602,0.08111475,0.14638646,0.00952842,0.16075556
-5.48974487,0.38973528,0.00072259,0.03625161,0.04811794,0.09158374,0.15841297,0.01010811,0.17004634
-5.48374187,0.42363410,0.00083005,0.04025883,0.05449108,0.10392494,0.17288152,0.01080212,0.18214403
-5.47773887,0.46372760,0.00094791,0.04479414,0.06158599,0.11818882,0.18979787,0.01160383,0.19704372
-5.47173587,0.50993755,0.00107617,0.04985074,0.06939113,0.13440779,0.20913399,0.01250446,0.21470517
-5.46573287,0.56209708,0.00121468,0.05541260,0.07788145,0.15259138,0.23082582,0.01349317,0.23505107
-5.45972986,0.61994602,0.00136309,0.06145382,0.08701734,0.17272166,0.25477139,0.01455724,0.25796561
-5.45372686,0.68312773,0.00152087,0.06793822,0.09674377,0.19474910,0.28082963,0.01568230,0.28329352
-5.44772386,0.75118762,0.00168728,0.07481923,0.10698983,0.21858902,0.30881977,0.01685253,0.31083970
-5.44172086,0.82357398,0.00186140,0.08203996,0.11766882,0.24411901,0.33852177,0.01805101,0.34036974
-5.43571786,0.89964131,0.00204211,0.08953365,0.12867875,0.27117744,0.36967761,0.01926005,0.37161136
-5.42971486,0.97865654,0.00222812,0.09722445,0.13990350,0.29956328,0.40199382,0.02046153,0.40425708
-5.42371186,1.05980827,0.00241797,0.10502847,0.15121448,0.32903753,0.43514506,0.02163732,0.43796801
-5.41770885,1.14221918,0.00261008,0.11285526,0.16247295,0.35932615,0.46877896,0.02276962,0.47237898
-5.41170585,1.22496134,0.00280278,0.12060949,0.17353288,0.39012474,0.50252210,0.02384136,0.50710487
-5.40570285,1.30707437,0.00299434,0.12819300,0.18424421,0.42110474,0.53598703,0.02483658,0.54174809
-5.39969985,1.38758581,0.00318300,0.13550701,0.19445656,0.45192110,0.56878013,0.02574072,0.57590708
-5.39369685,1.46553327,0.00336706,0.14245450,0.20402325,0.48222120,0.60051025,0.02654090,0.60918537
-5.38769385,1.53998750,0.00354485,0.14894266,0.21280529,0.51165457,0.63079762,0.02722619,0.64120122
-5.38169085,1.61007558,0.00371486,0.15488531,0.22067547,0.53988313,0.65928296,0.02778776,0.67159717
-5.37568784,1.67500328,0.00387571,0.16020524,0.22752214,0.56659140,0.68563622,0.02821900,0.70004923
-5.36968484,1.73407561,0.00402624,0.16483627,0.23325269,0.59149627,0.70956479,0.02851555,0.72627531
-5.36368184,1.78671465,0.00416550,0.16872505,0.23779635,0.61435569,0.73082069,0.02867532,0.75004239
-5.35767884,1.83247378,0.00429281,0.17183249,0.24110645,0.63497599,0.74920643,0.02869842,0.77117219
-5.35167584,1.87104756,0.00440775,0.17413468,0.24316180,0.65321726,0.76457943,0.02858703,0.78954491
-5.34567284,1.90227676,0.00451017,0.17562330,0.24396719,0.66899659,0.77685443,0.02834530,0.80510088
-5.33966983,1.92614830,0.00460019,0.17630559,0.24355301,0.68228889,0.78600418,0.02797908,0.81784003
-5.33366683,1.94278995,0.00467821,0.17620369,0.24197397,0.69312533,0.79205801,0.02749580,0.82781915
-5.32766383,1.95246009,0.00474485,0.17535347,0.23930694,0.70158935,0.79509855,0.02690418,0.83514704
-5.32166083,1.95553308,0.00480095,0.17380300,0.23564808,0.70781064,0.79525670,0.02621406,0.83997800
-5.31565783,1.95248108,0.00484754,0.17161055,0.23110941,0.71195737,0.79270508,0.02543612,0.84250373
-5.30965483,1.94385313,0.00488580,0.16884233,0.22581484,0.71422721,0.78765031,0.02458168,0.84294439
-5.30365183,1.93025290,0.00491704,0.16557012,0.21989610,0.71483768,0.78032459,0.02366252,0.84153927
-5.29764882,1.91231623,0.00494268,0.16186873,0.21348857,0.71401656,0.77097694,0.02269062,0.83853753
-5.29164582,1.89068980,0.00496419,0.15781365,0.20672728,0.71199294,0.75986463,0.02167804,0.83418980
-5.28564282,1.86601205,0.00498313,0.15347885,0.19974334,0.70898957,0.74724526,0.02063673,0.82874098
-5.27963982,1.83889759,0.00500113,0.14893486,0.19266088,0.70521691,0.73336977,0.01957839,0.82242478
-5.27363682,1.80992574,0.00501988,0.14424724,0.18559461,0.70086954,0.71847699,0.01851434,0.81546031
-5.26763382,1.77963374,0.00504117,0.13947554,0.17864819,0.69612487,0.70278969,0.01745544,0.80805084
-5.26163082,1.74851504,0.00506691,0.13467272,0.17191338,0.69114451,0.68651241,0.01641200,0.80038492
-5.25562781,1.71702225,0.00509917,0.12988501,0.16546997,0.68607793,0.66983110,0.01539368,0.79263943
-5.24962481,1.68557437,0.00514024,0.12515237,0.15938643,0.68106834,0.65291435,0.01440947,0.78498447
-5.24362181,1.65456747,0.00519261,0.12050925,0.15372120,0.67626014,0.63591611,0.01346767,0.77758958
-5.23761881,1.62438771,0.00525910,0.11598572,0.14852443,0.67180747,0.61897948,0.01257582,0.77063052
-5.23161581,1.59542534,0.00534279,0.11160893,0.14384014,0.66788297,0.60224114,0.01174078,0.76429615
-5.22561281,1.56808834,0.00544713,0.10740459,0.13970845,0.66468620,0.58583612,0.01096862,0.75879463
-5.21960980,1.54281428,0.00557587,0.10339852,0.13616784,0.66245076,0.56990221,0.01026475,0.75435811
-5.21360680,1.52007898,0.00573308,0.09961815,0.13325718,0.66144938,0.55458376,0.00963388,0.75124547
-5.20760380,1.50040100,0.00592311,0.09609375,0.13101745,0.66199648,0.54003428,0.00908004,0.74974247
-5.20160080,1.48434085,0.00615047,0.09285934,0.12949297,0.66444750,0.52641770,0.00860663,0.75015890
-5.19559780,1.47249464,0.00641982,0.08995332,0.12873207,0.66919474,0.51390794,0.00821644,0.75282273
-5.18959480,1.46548181,0.00673580,0.08741850,0.12878716,0.67665962,0.50268660,0.00791165,0.75807103
-5.18359180,1.46392730,0.00710290,0.08530184,0.12971419,0.68728131,0.49293914,0.00769386,0.76623811
-5.17758879,1.46843875,0.00752534,0.08365354,0.13157143,0.70150209,0.48484917,0.00756409,0.77764116
-5.17158579,1.47957974,0.00800690,0.08252581,0.13441786,0.71974991,0.47859170,0.00752279,0.79256415
-5.16558279,1.49784037,0.00855076,0.08197113,0.13831093,0.74241879,0.47432516,0.00756980,0.81124068
-5.15957979,1.52360674,0.00915934,0.08204028,0.14330416,0.76984793,0.47218307,0.00770437,0.83383663
-5.15357679,1.55713089,0.00983417,0.08277998,0.14944436,0.80230041,0.47226559,0.00792512,0.86043376
-5.14757379,1.59850313,0.01057573,0.08423054,0.15676889,0.83994255,0.47463156,0.00823001,0.89101496
-5.14157079,1.64762818,0.01138341,0.08642335,0.16530290,0.88282492,0.47929150,0.00861635,0.92545224
-5.13556778,1.70420676,0.01225535,0.08937852,0.17505671,0.93086606,0.48620202,0.00908077,0.96349820
-5.12956478,1.76772397,0.01318845,0.09310267,0.18602355,0.98383975,0.49526204,0.00961916,1.00478164
-5.12356178,1.83744521,0.01417835,0.09758709,0.19817750,1.04136674,0.50631112,0.01022673,1.04880787
-5.11755878,1.91242055,0.01521942,0.10280625,0.21147199,1.10291160,0.51913004,0.01089793,1.09496383
-5.11155578,1.99149750,0.01630480,0.10871686,0.22583871,1.16778502,0.53344377,0.01162654,1.14252821
-5.10555278,2.07334216,0.01742651,0.11525739,0.24118694,1.23515191,0.54892681,0.01240559,1.19068627
-5.09954977,2.15646819,0.01857551,0.12234837,0.25740353,1.30404533,0.56521061,0.01322745,1.23854897
-5.09354677,2.23927256,0.01974182,0.12989311,0.27435327,1.37338579,0.58189302,0.01408384,1.28517576
-5.08754377,2.32007691,0.02091467,0.13777925,0.29187981,1.44200568,0.59854925,0.01496584,1.32960025
-5.08154077,2.39717306,0.02208262,0.14588075,0.30980706,1.50867787,0.61474410,0.01586401,1.37085774
-5.07553777,2.46887092,0.02323369,0.15406048,0.32794105,1.57214768,0.63004484,0.01676836,1.40801368
-5.06953477,2.53354703,0.02435557,0.16217335,0.34607229,1.63116706,0.64403444,0.01766851,1.44019178
-5.06353177,2.58969202,0.02543574,0.17006966,0.36397850,1.68452975,0.65632450,0.01855369,1.46660098
-5.05752876,2.63595515,0.02646162,0.17759888,0.38142783,1.73110609,0.66656759,0.01941293,1.48655995
-5.05152576,2.67118448,0.02742081,0.18461338,0.39818249,1.76987624,0.67446841,0.02023512,1.49951844
-5.04552276,2.69446110,0.02830117,0.19097233,0.41400267,1.79996043,0.67979362,0.02100913,1.50507455
-5.03951976,2.70512650,0.02909109,0.19654536,0.42865090,1.82064519,0.68237978,0.02172402,1.50298742
-5.03351676,2.70280208,0.02977963,0.20121598,0.44189665,1.83140450,0.68213943,0.02236916,1.49318491
-5.02751376,2.68740037,0.03035676,0.20488461,0.45352116,1.83191501,0.67906499,0.02293444,1.47576600
-5.02151076,2.65912777,0.03081352,0.20747117,0.46332233,1.82206497,0.67323047,0.02341047,1.45099808
-5.01550775,2.61847895,0.03114227,0.20891704,0.47111974,1.80195642,0.66479103,0.02378878,1.41930921
-5.00950475,2.56622325,0.03133692,0.20918639,0.47675938,1.77190072,0.65398040,0.02406203,1.38127580
-5.00350175,2.50338397,0.03139307,0.20826691,0.48011828,1.73240775,0.64110632,0.02422427,1.33760631
-4.99749875,2.43121115,0.03130827,0.20616978,0.48110853,1.68416929,0.62654415,0.02427105,1.28912158
-4.99149575,2.35114922,0.03108218,0.20292902,0.47968078,1.62803735,0.61072896,0.02419969,1.23673260
-4.98549275,2.26480045,0.03071667,0.19860022,0.47582694,1.56499846,0.59414611,0.02400938,1.18141659
-4.97948974,2.17388553,0.03021596,0.19325872,0.46958197,1.49614494,0.57732084,0.02370129,1.12419203
-4.97348674,2.08020248,0.02958663,0.18699727,0.46102459,1.42264434,0.56080691,0.02327868,1.06609372
-4.96748374,1.98558506,0.02883763,0.17992338,0.45027688,1.34570824,0.54517464,0.02274683,1.00814835
-4.96148074,1.89186179,0.02798018,0.17215629,0.43750266,1.26656152,0.53099850,0.02211308,0.95135146
-4.95547774,1.80081655,0.02702763,0.16382387,0.42290474,1.18641312,0.51884471,0.02138664,0.89664620
-4.94947474,1.71415164,0.02599523,0.15505937,0.40672096,1.10642918,0.50925871,0.02057850,0.84490444
-4.94347174,1.63345401,0.02489985,0.14599828,0.38921925,1.02770933,0.50275310,0.01970114,0.79691059
-4.93746873,1.56016522,0.02375962,0.13677524,0.37069176,0.95126664,0.49979600,0.01876828,0.75334826
-4.93146573,1.49555574,0.02259353,0.12752120,0.35144826,0.87801156,0.50080018,0.01779457,0.71479007
-4.92546273,1.44070361,0.02142099,0.11836086,0.33180909,0.80874002,0.50611309,0.01679524,0.68169050
-4.91945973,1.39647804,0.02026138,0.10941042,0.31209781,0.74412567,0.51600812,0.01578574,0.65438174
-4.91345673,1.36352779,0.01913355,0.10077573,0.29263380,0.68471606,0.53067709,0.01478133,0.63307265
-4.90745373,1.34227450,0.01805537,0.09255074,0.27372509,0.63093237,0.55022440,0.01379679,0.61785033
-4.90145073,1.33291087,0.01704328,0.08481643,0.25566161,0.58307238,0.57466282,0.01284599,0.60868443
-4.89544772,1.33540355,0.01611189,0.07764008,0.23870906,0.54131615,0.60391124,0.01194166,0.60543371
-4.88944472,1.34950057,0.01527363,0.07107491,0.22310354,0.50573381,0.63779438,0.01109506,0.60785472
-4.88344172,1.37474299,0.01453846,0.06516004,0.20904709,0.47629495,0.67604454,0.01031576,0.61561231
-4.87743872,1.41048045,0.01391371,0.05992072,0.19670425,0.45287924,0.71830560,0.00961152,0.62829154
-4.87143572,1.45589029,0.01340389,0.05536894,0.18619963,0.43528748,0.76413899,0.00898812,0.64541088
-4.86543272,1.50999955,0.01301074,0.05150407,0.17761648,0.42325308,0.81303176,0.00844934,0.66643611
-4.85942971,1.57170959,0.01273325,0.04831385,0.17099640,0.41645314,0.86440646,0.00799695,0.69079475
-4.85342671,1.63982253,0.01256780,0.04577539,0.16633988,0.41451932,0.91763273,0.00763075,0.71789067
-4.84742371,1.71306898,0.01250844,0.04385633,0.16360789,0.41704791,0.97204021,0.00734872,0.74711840
-4.84142071,1.79013646,0.01254715,0.04251606,0.16272416,0.42360917,1.02693262,0.00714711,0.77787693
-4.83541771,1.86969767,0.01267423,0.04170695,0.16357825,0.43375587,1.08160245,0.00702068,0.80958263
-4.82941471,1.95043823,0.01287874,0.04137566,0.16602924,0.44703087,1.13534601,0.00696284,0.84168098
-4.82341171,2.03108301,0.01314889,0.04146435,0.16990988,0.46297395,1.18747845,0.00696598,0.87365696
-4.81740870,2.11042062,0.01347257,0.04191201,0.17503120,0.48112781,1.23734824,0.00702161,0.90504368
-4.81140570,2.18732552,0.01383776,0.04265559,0.18118736,0.50104343,1.28435084,0.00712071,0.93542940
-4.80540270,2.26077731,0.01423302,0.04363128,0.18816074,0.52228473,1.32794103,0.00725394,0.96446259
-4.79939970,2.32987673,0.01464784,0.04477560,0.19572710,0.54443285,1.36764381,0.00741185,0.99185502
-4.79339670,2.39385828,0.01507301,0.04602652,0.20366063,0.56708982,1.40306340,0.00758521,1.01738312
-4.78739370,2.45209906,0.01550088,0.04732449,0.21173897,0.58988192,1.43389011,0.00776514,1.04088733
-4.78139070,2.50412387,0.01592554,0.04861343,0.21974790,0.61246261,1.45990505,0.00794333,1.06226983
-4.77538769,2.54960648,0.01634292,0.04984158,0.22748575,0.63451510,1.48098246,0.00811223,1.08149067
-4.76938469,2.58836717,0.01675077,0.05096235,0.23476724,0.65575444,1.49708963,0.00826514,1.09856247
-4.76338169,2.62036667,0.01714855,0.05193500,0.24142692,0.67592919,1.50828452,0.00839637,1.11354400
-4.75737869,2.64569678,0.01753725,0.05272526,0.24732187,0.69482252,1.51471109,0.00850124,1.12653268
-4.75137569,2.66456795,0.01791907,0.05330582,0.25233377,0.71225271,1.51659255,0.00857619,1.13765643
-4.74537269,2.67729433,0.01829708,0.05365671,0.25637022,0.72807305,1.51422284,0.00861871,1.14706497
-4.73936968,2.68427667,0.01867480,0.05376550,0.25936537,0.74217105,1.50795650,0.00862738,1.15492096
-4.73336668,2.68598379,0.01905578,0.05362752,0.26127971,0.75446689,1.49819739,0.00860177,1.16139106
-4.72736368,2.68293318,0.01944311,0.05324576,0.26209929,0.76491138,1.48538671,0.00854238,1.16663745
-4.72136068,2.67567149,0.01983905,0.05263086,0.26183422,0.77348332,1.46999057,0.00845051,1.17080980
-4.71535768,2.66475563,0.02024459,0.05180087,0.26051664,0.78018638,1.45248779,0.00832821,1.17403824
-4.70935468,2.65073528,0.02065916,0.05078102,0.25819829,0.78504587,1.43335819,0.00817811,1.17642740
-4.70335168,2.63413751,0.02108038,0.04960335,0.25494772,0.78810540,1.41307189,0.00800328,1.17805188
-4.69734867,2.61545403,0.02150395,0.04830638,0.25084734,0.78942373,1.39207995,0.00780717,1.17895336
-4.69134567,2.59513184,0.02192359,0.04693474,0.24599040,0.78907211,1.37080662,0.00759345,1.17913946
-4.68534267,2.57356742,0.02233119,0.04553875,0.24047807,0.78713212,1.34964353,0.00736589,1.17858456
-4.67933967,2.55110473,0.02271697,0.04417409,0.23441665,0.78369449,1.32894567,0.00712833,1.17723248
-4.67333667,2.52803705,0.02306983,0.04290147,0.22791508,0.77885865,1.30902941,0.00688452,1.17500107
-4.66733367,2.50461222,0.02337775,0.04178630,0.22108280,0.77273341,1.29017220,0.00663815,1.17178839
-4.66133067,2.48104090,0.02362824,0.04089846,0.21402790,0.76543852,1.27261385,0.00639273,1.16748042
-4.65532766,2.45750713,0.02380891,0.04031202,0.20685577,0.75710703,1.25655894,0.00615163,1.16195972
-4.64932466,2.43418032,0.02390800,0.04010499,0.19966799,0.74788838,1.24218002,0.00591799,1.15511470
-4.64332166,2.41122763,0.02391486,0.04035904,0.19256160,0.73795181,1.22962110,0.00569480,1.14684906
-4.63731866,2.38882583,0.02382055,0.04115918,0.18562862,0.72748985,1.21900100,0.00548484,1.13709069
-4.63131566,2.36717153,0.02361816,0.04259331,0.17895574,0.71672148,1.21041615,0.00529073,1.12579971
-4.62531266,2.34648895,0.02330326,0.04475167,0.17262413,0.70589467,1.20394254,0.00511492,1.11297506
-4.61930965,2.32703464,0.02287407,0.04772615,0.16670930,0.69528785,1.19963643,0.00495972,1.09865926
-4.61330665,2.30909845,0.02233163,0.05160931,0.16128087,0.68521009,1.19753400,0.00482730,1.08294105
-4.60730365,2.29300075,0.02167981,0.05649330,0.15640237,0.67599962,1.19764972,0.00471967,1.06595575
-4.60130065,2.27908600,0.02092521,0.06246845,0.15213080,0.66802067,1.19997374,0.00463872,1.04788337
-4.59529765,2.26771294,0.02007691,0.06962166,0.14851618,0.66165852,1.20446868,0.00458621,1.02894443
-4.58929465,2.25924225,0.01914621,0.07803454,0.14560095,0.65731273,1.21106606,0.00456373,1.00939402
-4.58329165,2.25402239,0.01814621,0.08778138,0.14341923,0.65538878,1.21966308,0.00457268,0.98951418
-4.57728864,2.25237473,0.01709135,0.09892690,0.14199618,0.65628842,1.23012007,0.00461432,0.96960525
-4.57128564,2.25457902,0.01599695,0.11152398,0.14134723,0.66039889,1.24225921,0.00468967,0.94997668
-4.56528264,2.26086019,0.01487869,0.12561128,0.14147752,0.66808165,1.25586489,0.00479954,0.93093773
-4.55927964,2.27137744,0.01375215,0.14121095,0.14238137,0.67966082,1.27068604,0.00494449,0.91278858
-4.55327664,2.28621632,0.01263233,0.15832651,0.14404200,0.69541197,1.28644057,0.00512485,0.89581239
-4.54727364,2.30538434,0.01153326,0.17694095,0.14643146,0.71555162,1.30282187,0.00534066,0.88026842
-4.54127064,2.32881023,0.01046765,0.19701518,0.14951079,0.74022785,1.31950731,0.00559172,0.86638662
-4.53526763,2.35634683,0.00944661,0.21848690,0.15323048,0.76951253,1.33616826,0.00587752,0.85436364
-4.52926463,2.38777727,0.00847949,0.24127007,0.15753113,0.80339519,1.35248113,0.00619728,0.84436037
-4.52326163,2.42282383,0.00757372,0.26525485,0.16234438,0.84177914,1.36813904,0.00654993,0.83650076
-4.51725863,2.46115875,0.00673483,0.29030830,0.16759397,0.88447955,1.38286320,0.00693410,0.83087174
-4.51125563,2.50241617,0.00596641,0.31627564,0.17319697,0.93122400,1.39641350,0.00734812,0.82752402
-4.50525263,2.54620435,0.00527029,0.34298230,0.17906516,0.98165508,1.40859766,0.00778998,0.82647346
-4.49924962,2.59211728,0.00464660,0.37023645,0.18510636,1.03533529,1.41927837,0.00825735,0.82770267
-4.49324662,2.63974516,0.00409400,0.39783228,0.19122580,1.09175392,1.42837810,0.00874753,0.83116279
