energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-2.91445723,4.70390836,0.00071965,0.04590401,0.56368936,3.97302114,0.29096700,1.01559961,0.00889356,0.14911053
-2.90845423,4.62988149,0.00074077,0.04488395,0.56330329,3.91274821,0.29002600,0.98934027,0.00868292,0.15032759
-2.90245123,4.54718342,0.00076384,0.04378220,0.56155295,3.84271359,0.28823958,0.96382554,0.00845037,0.15166292
-2.89644822,4.45728682,0.00078850,0.04261558,0.55862336,3.76422647,0.28563368,0.93935841,0.00819961,0.15314423
-2.89044522,4.36188266,0.00081433,0.04140338,0.55473474,3.67883045,0.28225450,0.91623019,0.00793494,0.15479804
-2.88444222,4.26281374,0.00084090,0.04016664,0.55013387,3.58824302,0.27816573,0.89470978,0.00766115,0.15664768
-2.87843922,4.16200456,0.00086777,0.03892735,0.54508488,3.49429111,0.27344513,0.87503323,0.00738328,0.15871139
-2.87243622,4.06139070,0.00089449,0.03770763,0.53985971,3.39884591,0.26818089,0.85739439,0.00710649,0.16100069
-2.86643322,3.96285119,0.00092061,0.03652886,0.53472875,3.30375960,0.26246772,0.84193701,0.00683583,0.16351906
-2.86043022,3.86814664,0.00094571,0.03541088,0.52995202,3.21080691,0.25640311,0.82874866,0.00657610,0.16626101
-2.85442721,3.77886572,0.00096936,0.03437123,0.52577113,3.12163350,0.25008374,0.81785699,0.00633167,0.16921167
-2.84842421,3.69638169,0.00099120,0.03342457,0.52240239,3.03771300,0.24360235,0.80922824,0.00610637,0.17234680
-2.84242121,3.62182032,0.00101091,0.03258211,0.52003112,2.96031370,0.23704512,0.80276827,0.00590336,0.17563331
-2.83641821,3.55603963,0.00102823,0.03185134,0.51880733,2.89047544,0.23048954,0.79832590,0.00572508,0.17903023
-2.83041521,3.49962127,0.00104296,0.03123580,0.51884281,2.82899669,0.22400305,0.79569847,0.00557322,0.18249003
-2.82441221,3.45287285,0.00105498,0.03073509,0.52020948,2.77643113,0.21764222,0.79463919,0.00544872,0.18596026
-2.81840920,3.41583987,0.00106425,0.03034500,0.52293899,2.73309275,0.21145251,0.79486602,0.00535176,0.18938544
-2.81240620,3.38832566,0.00107083,0.03005780,0.52702339,2.69906817,0.20546861,0.79607156,0.00528190,0.19270898
-2.80640320,3.36991743,0.00107485,0.02986264,0.53241676,2.67423459,0.19971514,0.79793346,0.00523809,0.19587512
-2.80040020,3.36001658,0.00107650,0.02974611,0.53903746,2.65828181,0.19420771,0.80012489,0.00521879,0.19883082
-2.79439720,3.35787107,0.00107608,0.02969276,0.54677106,2.65073670,0.18895418,0.80232467,0.00522212,0.20152739
-2.78839420,3.36260844,0.00107391,0.02968578,0.55547368,2.65098863,0.18395601,0.80422658,0.00524590,0.20392186
-2.78239120,3.37326768,0.00107038,0.02970762,0.56497552,2.65831481,0.17920962,0.80554748,0.00528784,0.20597808
-2.77638819,3.38882884,0.00106593,0.02974065,0.57508476,2.67190429,0.17470765,0.80603408,0.00534557,0.20766741
-2.77038519,3.40823955,0.00106100,0.02976772,0.58559143,2.69088017,0.17044010,0.80546815,0.00541679,0.20896906
-2.76438219,3.43043791,0.00105605,0.02977274,0.59627153,2.71431938,0.16639521,0.80367005,0.00549929,0.20987010
-2.75837919,3.45437149,0.00105157,0.02974110,0.60689111,2.74127010,0.16256023,0.80050064,0.00559105,0.21036507
-2.75237619,3.47901274,0.00104801,0.02966008,0.61721052,2.77076661,0.15892183,0.79586159,0.00569024,0.21045543
-2.74637319,3.50337093,0.00104583,0.02951913,0.62698868,2.80184210,0.15546649,0.78969440,0.00579523,0.21014865
-2.74037019,3.52650122,0.00104551,0.02931004,0.63598741,2.83353945,0.15218053,0.78197812,0.00590460,0.20945723
-2.73436718,3.54751150,0.00104749,0.02902705,0.64397581,2.86492065,0.14905019,0.77272625,0.00601712,0.20839763
-2.72836418,3.56556753,0.00105223,0.02866683,0.65073465,2.89507515,0.14606151,0.76198291,0.00613170,0.20698910
-2.72236118,3.57989708,0.00106021,0.02822845,0.65606059,2.92312750,0.14320021,0.74981867,0.00624734,0.20525267
-2.71635818,3.58979353,0.00107193,0.02771318,0.65977032,2.94824462,0.14045166,0.73632629,0.00636311,0.20321011
-2.71035518,3.59461941,0.00108792,0.02712435,0.66170439,2.96964295,0.13780076,0.72161652,0.00647809,0.20088315
-2.70435218,3.59381017,0.00110878,0.02646710,0.66173062,2.98659564,0.13523203,0.70581431,0.00659133,0.19829276
-2.69834917,3.58687838,0.00113512,0.02574810,0.65974706,2.99843971,0.13272976,0.68905540,0.00670184,0.19545877
-2.69234617,3.57341837,0.00116765,0.02497531,0.65568428,3.00458336,0.13027822,0.67148365,0.00680855,0.19239953
-2.68634317,3.55311128,0.00120711,0.02415772,0.64950691,3.00451314,0.12786205,0.65324886,0.00691033,0.18913192
-2.68034017,3.52573039,0.00125429,0.02330505,0.64121451,2.99780092,0.12546670,0.63450528,0.00700601,0.18567144
-2.67433717,3.49114641,0.00130999,0.02242756,0.63084144,2.98411056,0.12307897,0.61541079,0.00709440,0.18203253
-2.66833417,3.44933248,0.00137505,0.02153582,0.61845603,2.96320387,0.12068755,0.59612650,0.00717434,0.17822900
-2.66233117,3.40036858,0.00145026,0.02064053,0.60415885,2.93494589,0.11828362,0.57681678,0.00724474,0.17427454
-2.65632816,3.34444499,0.00153636,0.01975238,0.58808026,2.89930907,0.11586141,0.55764954,0.00730466,0.17018332
-2.65032516,3.28186450,0.00163396,0.01888193,0.57037736,2.85637627,0.11341873,0.53879665,0.00735339,0.16597055
-2.64432216,3.21304301,0.00174355,0.01803952,0.55123030,2.80634241,0.11095738,0.52043430,0.00739044,0.16165312
-2.63831916,3.13850846,0.00186543,0.01723520,0.53083834,2.74951452,0.10848348,0.50274320,0.00741569,0.15725008
-2.63231616,3.05889773,0.00199964,0.01647873,0.50941555,2.68631018,0.10600773,0.48590854,0.00742935,0.15278310
-2.62631316,2.97495154,0.00214598,0.01577949,0.48718655,2.61725418,0.10354542,0.47011953,0.00743200,0.14827685
-2.62031016,2.88750731,0.00230394,0.01514656,0.46438220,2.54297342,0.10111646,0.45556861,0.00742464,0.14375919
-2.61430715,2.79749002,0.00247272,0.01458861,0.44123555,2.46419012,0.09874518,0.44245020,0.00740863,0.13926132
-2.60830415,2.70590133,0.00265119,0.01411401,0.41797813,2.38171324,0.09646003,0.43095902,0.00738570,0.13481775
-2.60230115,2.61380711,0.00283795,0.01373075,0.39483650,2.29642845,0.09429323,0.42128817,0.00735787,0.13046625
-2.59629815,2.52232377,0.00303133,0.01344648,0.37202940,2.20928673,0.09228031,0.41362680,0.00732743,0.12624759
-2.59029515,2.43260365,0.00322947,0.01326848,0.34976532,2.12129181,0.09045966,0.40815773,0.00729684,0.12220534
-2.58429215,2.34582001,0.00343035,0.01320365,0.32824051,2.03348682,0.08887191,0.40505497,0.00726868,0.11838547
-2.57828914,2.26315176,0.00363192,0.01325848,0.30763754,1.94694034,0.08755951,0.40448121,0.00724556,0.11483606
-2.57228614,2.18576851,0.00383214,0.01343900,0.28812419,1.86273212,0.08656613,0.40658557,0.00723008,0.11160686
-2.56628314,2.11481602,0.00402914,0.01375075,0.26985283,1.78193882,0.08593618,0.41150143,0.00722475,0.10874891
-2.56028014,2.05140223,0.00422125,0.01419871,0.25295990,1.70561993,0.08571426,0.41934453,0.00723195,0.10631410
-2.55427714,1.99658409,0.00440716,0.01478721,0.23756578,1.63480391,0.08594472,0.43021140,0.00725389,0.10435471
-2.54827414,1.95135495,0.00458598,0.01551986,0.22377464,1.57047483,0.08667105,0.44417786,0.00729260,0.10292291
-2.54227114,1.91663244,0.00475731,0.01639941,0.21167436,1.51355931,0.08793530,0.46129784,0.00734993,0.10207020
-2.53626813,1.89324660,0.00492130,0.01742769,0.20133641,1.46491388,0.08977746,0.48160216,0.00742751,0.10184670
-2.53026513,1.88192789,0.00507866,0.01860541,0.19281561,1.42531251,0.09223461,0.50509739,0.00752683,0.10230038
-2.52426213,1.88329495,0.00523067,0.01993204,0.18614970,1.39543420,0.09534007,0.53176449,0.00764919,0.10347608
-2.51825913,1.89784154,0.00537914,0.02140564,0.18135879,1.37585067,0.09912226,0.56155730,0.00779575,0.10541439
-2.51225613,1.92592288,0.00552630,0.02302269,0.17844450,1.36701388,0.10360356,0.59440075,0.00796752,0.10815033
-2.50625313,1.96774107,0.00567477,0.02477790,0.17738910,1.36924360,0.10879886,0.63018872,0.00816536,0.11171189
-2.50025013,2.02332998,0.00582737,0.02666406,0.17815443,1.38271507,0.11471415,0.66878164,0.00838996,0.11611836
-2.49424712,2.09253996,0.00598695,0.02867184,0.18068087,1.40744710,0.12134491,0.71000390,0.00864179,0.12137859
-2.48824412,2.17502308,0.00615631,0.03078969,0.18488636,1.44329111,0.12867466,0.75364119,0.00892109,0.12748929
-2.48224112,2.27021969,0.00633791,0.03300372,0.19066570,1.48992163,0.13667347,0.79943805,0.00922778,0.13443328
-2.47623812,2.37734751,0.00653376,0.03529766,0.19789018,1.54682911,0.14529678,0.84709575,0.00956140,0.14217794
-2.47023512,2.49539441,0.00674523,0.03765287,0.20640766,1.61331566,0.15448441,0.89627099,0.00992100,0.15067397
-2.46423212,2.62311597,0.00697290,0.04004846,0.21604341,1.68849485,0.16416010,0.94657558,0.01030511,0.15985452
-2.45822911,2.75903923,0.00721642,0.04246143,0.22660152,1.77129596,0.17423148,0.99757741,0.01071167,0.16963473
-2.45222611,2.90147337,0.00747448,0.04486702,0.23786727,1.86047373,0.18459061,1.04880305,0.01113791,0.17991203
-2.44622311,3.04852833,0.00774471,0.04723904,0.24961024,1.95462374,0.19511521,1.09974217,0.01158040,0.19056692
-2.44022011,3.19814143,0.00802373,0.04955038,0.26158828,2.05220391,0.20567049,1.14985373,0.01203499,0.20146460
-2.43421711,3.34811214,0.00830717,0.05177355,0.27355226,2.15156175,0.21611163,1.19857417,0.01249684,0.21245719
-2.42821411,3.49614429,0.00858981,0.05388139,0.28525143,2.25096704,0.22628685,1.24532728,0.01296048,0.22338669
-2.42221111,3.63989477,0.00886571,0.05584768,0.29643923,2.34864916,0.23604091,1.28953567,0.01341991,0.23408853
-2.41620810,3.77702711,0.00912842,0.05764790,0.30687939,2.44283783,0.24521903,1.33063329,0.01386870,0.24439550
-2.41020510,3.90526807,0.00937120,0.05925995,0.31635194,2.53180586,0.25367100,1.36807875,0.01430013,0.25414216
-2.40420210,4.02246499,0.00958722,0.06066477,0.32465907,2.61391239,0.26125526,1.40136871,0.01470740,0.26316919
-2.39819910,4.12664161,0.00976989,0.06184699,0.33163029,2.68764474,0.26784289,1.43005088,0.01508377,0.27132792
-2.39219610,4.21604983,0.00991307,0.06279534,0.33712697,2.75165719,0.27332126,1.45373608,0.01542277,0.27848439
-2.38619310,4.28921526,0.01001134,0.06350304,0.34104572,2.80480503,0.27759714,1.47210860,0.01571842,0.28452311
-2.38019010,4.34497443,0.01006016,0.06396797,0.34332067,2.84617236,0.28059927,1.48493470,0.01596535,0.28935013
-2.37418709,4.38250221,0.01005613,0.06419266,0.34392443,2.87509258,0.28228009,1.49206860,0.01615900,0.29289543
-2.36818409,4.40132824,0.00999708,0.06418410,0.34286772,2.89116068,0.28261675,1.49345585,0.01629579,0.29511437
-2.36218109,4.40134194,0.00988220,0.06395342,0.34019767,2.89423694,0.28161127,1.48913398,0.01637316,0.29598827
-2.35617809,4.38278601,0.00971204,0.06351536,0.33599497,2.88444223,0.27928989,1.47923042,0.01638970,0.29552408
-2.35017509,4.34623926,0.00948851,0.06288763,0.33036987,2.86214512,0.27570172,1.46395791,0.01634518,0.29375318
-2.34417209,4.29258979,0.00921486,0.06209015,0.32345740,2.82794193,0.27091667,1.44360770,0.01624053,0.29072934
-2.33816908,4.22300011,0.00889550,0.06114425,0.31541204,2.78263064,0.26502294,1.41854092,0.01607785,0.28652608
-2.33216608,4.13886613,0.00853592,0.06007187,0.30640196,2.72718019,0.25812406,1.38917859,0.01586031,0.28123351
-2.32616308,4.04177198,0.00814244,0.05889470,0.29660327,2.66269664,0.25033576,1.35599078,0.01559209,0.27495480
-2.32016008,3.93344277,0.00772207,0.05763350,0.28619450,2.59038773,0.24178267,1.31948539,0.01527823,0.26780259
-2.31415708,3.81569739,0.00728224,0.05630745,0.27535144,2.51152746,0.23259511,1.28019687,0.01492452,0.25989528
-2.30815408,3.69040285,0.00683062,0.05493367,0.26424265,2.42742185,0.22290601,1.23867547,0.01453736,0.25135369
-2.30215108,3.55943193,0.00637484,0.05352682,0.25302570,2.33937728,0.21284811,1.19547707,0.01412356,0.24229787
-2.29614807,3.42462512,0.00592236,0.05209902,0.24184424,2.24867212,0.20255147,1.15115395,0.01369024,0.23284446
-2.29014507,3.28775759,0.00548023,0.05065975,0.23082596,2.15653245,0.19214127,1.10624647,0.01324462,0.22310451
-2.28414207,3.15051174,0.00505493,0.04921603,0.22008133,2.06411216,0.18173608,1.06127579,0.01279389,0.21318183
-2.27813907,3.01445521,0.00465226,0.04777270,0.20970317,1.97247751,0.17144647,1.01673743,0.01234508,0.20317189
-2.27213607,2.88102438,0.00427723,0.04633281,0.19976690,1.88259626,0.16137389,0.97309575,0.01190493,0.19316126
-2.26613307,2.75151282,0.00393398,0.04489806,0.19033125,1.79533083,0.15160997,0.93077910,0.01147977,0.18322743
-2.26013007,2.62706421,0.00362571,0.04346933,0.18143956,1.71143534,0.14223602,0.89017560,0.01107545,0.17343908
-2.25412706,2.50866930,0.00335472,0.04204718,0.17312121,1.63155595,0.13332279,0.85162947,0.01069729,0.16385667
-2.24812406,2.39716625,0.00312236,0.04063237,0.16539337,1.55623410,0.12493043,0.81543786,0.01035001,0.15453312
-2.24212106,2.29324399,0.00292910,0.03922627,0.15826277,1.48591214,0.11710852,0.78184817,0.01003775,0.14551478
-2.23611806,2.19744808,0.00277454,0.03783121,0.15172747,1.42094093,0.10989639,0.75105607,0.00976410,0.13684229
-2.23011506,2.11018896,0.00265750,0.03645081,0.14577859,1.36158907,0.10332341,0.72320407,0.00953210,0.12855155
-2.22411206,2.03175223,0.00257609,0.03509010,0.14040200,1.30805332,0.09740947,0.69838111,0.00934436,0.12067453
-2.21810905,1.96231085,0.00252777,0.03375561,0.13557982,1.26046999,0.09216553,0.67662302,0.00920311,0.11324004
-2.21210605,1.90193904,0.00250948,0.03245535,0.13129190,1.21892690,0.08759427,0.65791427,0.00911035,0.10627432
-2.20610305,1.85062770,0.00251767,0.03119870,0.12751709,1.18347567,0.08369086,0.64219085,0.00906791,0.09980152
-2.20010005,1.80830098,0.00254848,0.02999622,0.12423454,1.15414385,0.08044382,0.62934454,0.00907764,0.09384406
-2.19409705,1.77483355,0.00259779,0.02885941,0.12142479,1.13094661,0.07783593,0.61922848,0.00914145,0.08842279
-2.18809405,1.75006802,0.00266133,0.02780044,0.11907077,1.11389739,0.07584527,0.61166386,0.00926149,0.08355715
-2.18209105,1.73383174,0.00273477,0.02683187,0.11715871,1.10301709,0.07444622,0.60644758,0.00944015,0.07926504
-2.17608804,1.72595208,0.00281386,0.02596629,0.11567884,1.09834107,0.07361054,0.60336060,0.00968015,0.07556278
-2.17008504,1.72626932,0.00289448,0.02521602,0.11462591,1.09992362,0.07330834,0.60217654,0.00998452,0.07246483
-2.16408204,1.73464614,0.00297275,0.02459285,0.11399945,1.10783912,0.07350909,0.60267027,0.01035657,0.06998352
-2.15807904,1.75097294,0.00304512,0.02410770,0.11380377,1.12217969,0.07418232,0.60462576,0.01079978,0.06812858
-2.15207604,1.77516814,0.00310843,0.02377035,0.11404761,1.14304888,0.07529833,0.60784313,0.01131764,0.06690671
-2.14607304,1.80717309,0.00315998,0.02358919,0.11474345,1.17055138,0.07682861,0.61214420,0.01191343,0.06632100
-2.14007004,1.84694151,0.00319756,0.02357098,0.11590650,1.20477888,0.07874601,0.61737643,0.01259003,0.06637029
-2.13406703,1.89442352,0.00321952,0.02372063,0.11755326,1.24579262,0.08102478,0.62341502,0.01334954,0.06704852
-2.12806403,1.94954516,0.00322474,0.02404095,0.11969990,1.29360308,0.08364025,0.63016302,0.01419305,0.06834401
-2.12206103,2.01218432,0.00321265,0.02453252,0.12236031,1.34814817,0.08656842,0.63754969,0.01512026,0.07023880
-2.11605803,2.08214465,0.00318324,0.02519354,0.12554411,1.40927085,0.08978539,0.64552719,0.01612921,0.07270803
-2.11005503,2.15912928,0.00313697,0.02601970,0.12925457,1.47669777,0.09326662,0.65406601,0.01721602,0.07571943
-2.10405203,2.24271630,0.00307477,0.02700414,0.13348662,1.55002043,0.09698630,0.66314971,0.01837460,0.07923300
-2.09804902,2.33233819,0.00299796,0.02813752,0.13822522,1.62868039,0.10091667,0.67276928,0.01959659,0.08320090
-2.09204602,2.42726723,0.00290819,0.02940807,0.14344393,1.71196006,0.10502759,0.68291792,0.02087126,0.08756760
-2.08604302,2.52660877,0.00280733,0.03080185,0.14910412,1.79898029,0.10928629,0.69358675,0.02218555,0.09227038
-2.08004002,2.62930373,0.00269746,0.03230301,0.15515466,1.88870569,0.11365737,0.70476178,0.02352427,0.09724022
-2.07403702,2.73414155,0.00258073,0.03389429,0.16153235,1.97995838,0.11810326,0.71642284,0.02487036,0.10240291
-2.06803402,2.83978359,0.00245930,0.03555747,0.16816290,2.07144014,0.12258490,0.72854447,0.02620526,0.10768073
-2.06203102,2.94479702,0.00233529,0.03727402,0.17496270,2.16176269,0.12706286,0.74109893,0.02750944,0.11299425
-2.05602801,3.04769791,0.00221071,0.03902583,0.18184114,2.24948512,0.13149872,0.75406128,0.02876294,0.11826454
-2.05002501,3.14700190,0.00208741,0.04079592,0.18870340,2.33315713,0.13585671,0.76741614,0.02994599,0.12341547
-2.04402201,3.24128009,0.00196705,0.04256921,0.19545366,2.41136623,0.14010553,0.78116568,0.03103970,0.12837614
-2.03801901,3.32921737,0.00185105,0.04433327,0.20199849,2.48278682,0.14422009,0.79533818,0.03202671,0.13308332
-2.03201601,3.40966997,0.00174061,0.04607896,0.20825022,2.54622871,0.14818330,0.80999648,0.03289180,0.13748362
-2.02601301,3.48171898,0.00163668,0.04780103,0.21413023,2.60068271,0.15198751,0.82524541,0.03362243,0.14153550
-2.02001001,3.54471673,0.00153999,0.04949849,0.21957172,2.64536096,0.15563565,0.84123746,0.03420925,0.14521082
-2.01400700,3.59832285,0.00145105,0.05117481,0.22452212,2.67972967,0.15914181,0.85817595,0.03464638,0.14849590
-2.00800400,3.64252781,0.00137014,0.05283794,0.22894468,2.70353267,0.16253135,0.87631498,0.03493165,0.15139203
-2.00200100,3.67766205,0.00129741,0.05450001,0.23281932,2.71680435,0.16584031,0.89595585,0.03506661,0.15391532
-1.99599800,3.70438952,0.00123282,0.05617687,0.23614269,2.71987105,0.16911414,0.91743957,0.03505644,0.15609584
-1.98999500,3.72368562,0.00117621,0.05788733,0.23892736,2.71334091,0.17240583,0.94113554,0.03490967,0.15797627
-1.98399200,3.73680019,0.00112733,0.05965217,0.24120019,2.69808236,0.17577344,0.96742663,0.03463779,0.15960977
-1.97798899,3.74520694,0.00108584,0.06149306,0.24300001,2.67519238,0.17927719,0.99669124,0.03425474,0.16105749
-1.97198599,3.75054177,0.00105134,0.06343120,0.24437483,2.64595588,0.18297614,1.02928297,0.03377626,0.16238562
-1.96598299,3.75453290,0.00102339,0.06548602,0.24537854,2.61179821,0.18692478,1.06550897,0.03321927,0.16366212
-1.95997999,3.75892604,0.00100152,0.06767380,0.24606751,2.57423302,0.19116957,1.10560802,0.03260117,0.16495350
-1.95397699,3.76540851,0.00098524,0.07000629,0.24649719,2.53480794,0.19574570,1.14972950,0.03193913,0.16632146
-1.94797399,3.77553582,0.00097406,0.07248963,0.24671896,2.49505040,0.20067429,1.19791444,0.03124949,0.16781987
-1.94197099,3.79066448,0.00096750,0.07512322,0.24677736,2.45641630,0.20596011,1.25007991,0.03054715,0.16949205
-1.93596798,3.81189420,0.00096509,0.07789908,0.24670792,2.42024337,0.21159001,1.30600752,0.02984515,0.17136855
-1.92996498,3.84002219,0.00096639,0.08080130,0.24653570,2.38771148,0.21753220,1.36533719,0.02915428,0.17346554
-1.92396198,3.87551180,0.00097099,0.08380597,0.24627459,2.35981113,0.22373638,1.42756657,0.02848290,0.17578380
-1.91795898,3.91847682,0.00097855,0.08688135,0.24592741,2.33732132,0.23013483,1.49205645,0.02783680,0.17830853
-1.91195598,3.96868185,0.00098877,0.08998846,0.24548688,2.32079737,0.23664431,1.55804234,0.02721930,0.18100981
-1.90595298,4.02555880,0.00100144,0.09308198,0.24493716,2.31056872,0.24316875,1.62465177,0.02663137,0.18384372
-1.89994997,4.08823824,0.00101641,0.09611142,0.24425617,2.30674640,0.24960267,1.69092686,0.02607197,0.18675422
-1.89394697,4.15559411,0.00103368,0.09902263,0.24341824,2.30923933,0.25583504,1.75585128,0.02553834,0.18967542
-1.88794397,4.22629936,0.00105332,0.10175942,0.24239716,2.31777840,0.26175349,1.81838052,0.02502652,0.19253442
-1.88194097,4.29888982,0.00107556,0.10426534,0.24116929,2.33194673,0.26724868,1.87747423,0.02453176,0.19525434
-1.87593797,4.37183328,0.00110076,0.10648560,0.23971661,2.35121465,0.27221855,1.93212930,0.02404906,0.19775761
-1.86993497,4.44360046,0.00112943,0.10836883,0.23802954,2.37497746,0.27657232,1.98141226,0.02357367,0.19996919
-1.86393197,4.51273478,0.00116222,0.10986888,0.23610937,2.40259437,0.28023405,2.02448959,0.02310149,0.20181973
-1.85792896,4.57791761,0.00119997,0.11094636,0.23397008,2.43342664,0.28314557,2.06065468,0.02262954,0.20324846
-1.85192596,4.63802650,0.00124364,0.11157004,0.23163960,2.46687341,0.28526871,2.08935031,0.02215631,0.20420568
-1.84592296,4.69218366,0.00129436,0.11171790,0.22916029,2.50240368,0.28658677,2.11018574,0.02168196,0.20465483
-1.83991996,4.73979291,0.00135340,0.11137787,0.22658867,2.53958307,0.28710506,2.12294759,0.02120853,0.20457394
-1.83391696,4.78056360,0.00142214,0.11054830,0.22399447,2.57809443,0.28685066,2.12760439,0.02074004,0.20395655
-1.82791396,4.81452065,0.00150209,0.10923796,0.22145885,2.61775141,0.28587136,2.12430437,0.02028240,0.20281201
-1.82191096,4.84200052,0.00159480,0.10746578,0.21907209,2.65850458,0.28423388,2.11336694,0.01984334,0.20116505
-1.81590795,4.86363330,0.00170189,0.10526018,0.21693060,2.70043976,0.28202132,2.09526824,0.01943218,0.19905493
-1.80990495,4.88031190,0.00182499,0.10265818,0.21513360,2.74376886,0.27933029,2.07062148,0.01905953,0.19653386
-1.80390195,4.89314970,0.00196565,0.09970415,0.21377941,2.78881335,0.27626740,2.04015297,0.01873696,0.19366505
-1.79789895,4.90342844,0.00212536,0.09644845,0.21296152,2.83598120,0.27294564,2.00467511,0.01847652,0.19052035
-1.79189595,4.91253857,0.00230544,0.09294585,0.21276478,2.88573823,0.26948055,1.96505738,0.01829031,0.18717753
-1.78589295,4.92191461,0.00250698,0.08925390,0.21326149,2.93857488,0.26598642,1.92219665,0.01819000,0.18371744
-1.77988994,4.93296812,0.00273082,0.08543128,0.21450792,2.99496993,0.26257261,1.87698817,0.01818630,0.18022103
-1.77388694,4.94702118,0.00297740,0.08153618,0.21654112,3.05535276,0.25934011,1.83029819,0.01828851,0.17676645
-1.76788394,4.96524314,0.00324676,0.07762479,0.21937630,3.12006571,0.25637846,1.78293952,0.01850404,0.17342630
-1.76188094,4.98859333,0.00353847,0.07374996,0.22300485,3.18932848,0.25376310,1.73565077,0.01883800,0.17026506
-1.75587794,5.01777233,0.00385151,0.06996000,0.22739309,3.26320628,0.25155331,1.68907987,0.01929287,0.16733696
-1.74987494,5.05318391,0.00418433,0.06629780,0.23248186,3.34158340,0.24979066,1.64377261,0.01986822,0.16468427
-1.74387194,5.09490942,0.00453471,0.06280013,0.23818697,3.42414391,0.24849810,1.60016605,0.02056057,0.16233601
-1.73786893,5.14269601,0.00489984,0.05949722,0.24440058,3.51036059,0.24767980,1.55858699,0.02136330,0.16030730
-1.73186593,5.19595933,0.00527628,0.05641267,0.25099345,3.59949327,0.24732154,1.51925520,0.02226670,0.15859923
-1.72586293,5.25380069,0.00566002,0.05356347,0.25781811,3.69059703,0.24739185,1.48229077,0.02325814,0.15719930
-1.71985993,5.31503830,0.00604651,0.05096044,0.26471273,3.78254041,0.24784368,1.44772514,0.02432234,0.15608243
-1.71385693,5.37825115,0.00643081,0.04860868,0.27150573,3.87403321,0.24861672,1.41551482,0.02544175,0.15521242
-1.70785393,5.44183378,0.00680763,0.04650832,0.27802083,3.96366297,0.24964010,1.38555704,0.02659703,0.15454388
-1.70185093,5.50405935,0.00717152,0.04465534,0.28408253,4.04993877,0.25083554,1.35770626,0.02776759,0.15402450
-1.69584792,5.56314834,0.00751700,0.04304245,0.28952161,4.13134040,0.25212065,1.33179075,0.02893222,0.15359752
-1.68984492,5.61733946,0.00783873,0.04166002,0.29418063,4.20637069,0.25341243,1.30762825,0.03006973,0.15320431
-1.68384192,5.66495954,0.00813169,0.04049702,0.29791902,4.27360867,0.25463065,1.28504002,0.03115960,0.15278703
-1.67783892,5.70448900,0.00839132,0.03954181,0.30061774,4.33176075,0.25570104,1.26386257,0.03218262,0.15229106
-1.67183592,5.73461985,0.00861371,0.03878296,0.30218312,4.37970762,0.25655822,1.24395662,0.03312151,0.15166723
-1.66583292,5.75430338,0.00879573,0.03820983,0.30254982,4.41654436,0.25714799,1.22521302,0.03396141,0.15087380
-1.65982991,5.76278543,0.00893512,0.03781304,0.30168274,4.44161181,0.25742922,1.20755552,0.03469032,0.14987786
-1.65382691,5.75962770,0.00903061,0.03758481,0.29957786,4.45451772,0.25737494,1.19094041,0.03529943,0.14865639
-1.64782391,5.74471428,0.00908193,0.03751906,0.29626184,4.45514647,0.25697274,1.17535343,0.03578331,0.14719677
-1.64182091,5.71824357,0.00908984,0.03761135,0.29179067,4.44365730,0.25622454,1.16080415,0.03613995,0.14549677
-1.63581791,5.68070629,0.00905606,0.03785873,0.28624707,4.42047111,0.25514549,1.14731861,0.03637072,0.14356401
-1.62981491,5.63285126,0.00898325,0.03825934,0.27973722,4.38624672,0.25376242,1.13493061,0.03648011,0.14141510
-1.62381191,5.57564109,0.00887484,0.03881199,0.27238659,4.34184822,0.25211160,1.12367238,0.03647550,0.13907427
-1.61780890,5.51020046,0.00873493,0.03951558,0.26433535,4.28830511,0.25023622,1.11356538,0.03636662,0.13657179
-1.61180590,5.43775996,0.00856806,0.04036853,0.25573350,4.22676764,0.24818356,1.10461172,0.03616518,0.13394221
-1.60580290,5.35959871,0.00837913,0.04136816,0.24673582,4.15845961,0.24600205,1.09678678,0.03588423,0.13122246
-1.59979990,5.27698858,0.00817310,0.04251012,0.23749711,4.08463119,0.24373844,1.09003356,0.03553761,0.12845004
-1.59379690,5.19114307,0.00795490,0.04378788,0.22816772,4.00651415,0.24143514,1.08425900,0.03513940,0.12566131
-1.58779390,5.10317294,0.00772915,0.04519231,0.21888956,3.92528134,0.23912799,1.07933250,0.03470338,0.12288993
-1.58179090,5.01405082,0.00750012,0.04671141,0.20979285,3.84201244,0.23684445,1.07508674,0.03424251,0.12016571
-1.57578789,4.92458571,0.00727152,0.04833016,0.20099352,3.75766698,0.23460233,1.07132065,0.03376853,0.11751364
-1.56978489,4.83540833,0.00704641,0.05003054,0.19259148,3.67306566,0.23240920,1.06780442,0.03329167,0.11495336
-1.56378189,4.74696714,0.00682717,0.05179175,0.18466958,3.58888003,0.23026237,1.06428626,0.03282038,0.11249904
-1.55777889,4.65953462,0.00661546,0.05359055,0.17729337,3.50563050,0.22814949,1.06050047,0.03236120,0.11015949
-1.55177589,4.57322265,0.00641222,0.05540177,0.17051153,3.42369209,0.22604971,1.05617658,0.03191882,0.10793872
