energy_ev,total_up,As_p_up,As_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.83791896,1.87827770,0.53161704,0.00000000,0.77197572,1.09534866,0.01368329,0.46741016
-5.83191596,1.92420821,0.53498934,0.00000000,0.79068517,1.11748588,0.01400628,0.48359334
-5.82591296,1.97463482,0.53853131,0.00000000,0.81143453,1.14173559,0.01436990,0.50171377
-5.81990995,2.02899626,0.54218794,0.00000000,0.83414219,1.16779087,0.01476792,0.52160090
-5.81390695,2.08668672,0.54591267,0.00000000,0.85872178,1.19531635,0.01519423,0.54306504
-5.80790395,2.14706776,0.54966667,0.00000000,0.88508122,1.22395470,0.01564307,0.56590190
-5.80190095,2.20948135,0.55341769,0.00000000,0.91312180,1.25333397,0.01610924,0.58989779
-5.79589795,2.27326347,0.55713857,0.00000000,0.94273723,1.28307541,0.01658819,0.61483504
-5.78989495,2.33775779,0.56080555,0.00000000,0.97381267,1.31280153,0.01707623,0.64049730
-5.78389195,2.40232867,0.56439648,0.00000000,1.00622389,1.34214404,0.01757055,0.66667460
-5.77788894,2.46637299,0.56788907,0.00000000,1.03983630,1.37075143,0.01806926,0.69316767
-5.77188594,2.52933019,0.57125933,0.00000000,1.07450418,1.39829584,0.01857136,0.71979142
-5.76588294,2.59069012,0.57448021,0.00000000,1.11006980,1.42447902,0.01907662,0.74637727
-5.75987994,2.64999831,0.57752063,0.00000000,1.14636273,1.44903698,0.01958547,0.77277431
-5.75387694,2.70685850,0.58034489,0.00000000,1.18319904,1.47174344,0.02009872,0.79884922
-5.74787394,2.76093240,0.58291243,0.00000000,1.22038076,1.49241172,0.02061739,0.82448486
-5.74187094,2.81193679,0.58517803,0.00000000,1.25769532,1.51089517,0.02114237,0.84957795
-5.73586793,2.85963823,0.58709238,0.00000000,1.29491526,1.52708617,0.02167413,0.87403577
-5.72986493,2.90384600,0.58860282,0.00000000,1.33179816,1.54091387,0.02221247,0.89777225
-5.72386193,2.94440363,0.58965444,0.00000000,1.36808688,1.55234078,0.02275621,0.92070392
-5.71785893,2.98117985,0.59019117,0.00000000,1.40351035,1.56135858,0.02330300,0.94274576
-5.71185593,3.01405958,0.59015701,0.00000000,1.43778473,1.56798338,0.02384914,0.96380763
-5.70585293,3.04293583,0.58949713,0.00000000,1.47061537,1.57225085,0.02438954,0.98379135
-5.69984992,3.06770295,0.58815901,0.00000000,1.50169941,1.57421143,0.02491773,1.00258884
-5.69384692,3.08825200,0.58609332,0.00000000,1.53072913,1.57392607,0.02542594,1.02008147
-5.68784392,3.10446854,0.58325477,0.00000000,1.55739614,1.57146270,0.02590537,1.03614081
-5.68184092,3.11623316,0.57960278,0.00000000,1.58139635,1.56689356,0.02634645,1.05063067
-5.67583792,3.12342477,0.57510203,0.00000000,1.60243562,1.56029372,0.02673922,1.06341064
-5.66983492,3.12592644,0.56972294,0.00000000,1.62023600,1.55174054,0.02707384,1.07434062
-5.66383192,3.12363354,0.56344212,0.00000000,1.63454242,1.54131431,0.02734102,1.08328643
-5.65782891,3.11646364,0.55624280,0.00000000,1.64512959,1.52909971,0.02753256,1.09012597
-5.65182591,3.10436741,0.54811532,0.00000000,1.65180882,1.51518791,0.02764185,1.09475579
-5.64582291,3.08733983,0.53905763,0.00000000,1.65443464,1.49967917,0.02766431,1.09709744
-5.63981991,3.06543097,0.52907592,0.00000000,1.65291072,1.48268543,0.02759784,1.09710349
-5.63381691,3.03875536,0.51818529,0.00000000,1.64719505,1.46433270,0.02744307,1.09476268
-5.62781391,3.00749944,0.50641042,0.00000000,1.63730389,1.44476290,0.02720359,1.09010393
-5.62181091,2.97192622,0.49378628,0.00000000,1.62331451,1.42413487,0.02688606,1.08319903
-5.61580790,2.93237692,0.48035874,0.00000000,1.60536628,1.40262436,0.02650013,1.07416369
-5.60980490,2.88926915,0.46618506,0.00000000,1.58366024,1.38042283,0.02605825,1.06315695
-5.60380190,2.84309149,0.45133420,0.00000000,1.55845684,1.35773505,0.02557540,1.05037892
-5.59779890,2.79439475,0.43588679,0.00000000,1.53007205,1.33477556,0.02506867,1.03606675
-5.59179590,2.74378004,0.41993487,0.00000000,1.49887176,1.31176404,0.02455668,1.02048925
-5.58579290,2.69188427,0.40358114,0.00000000,1.46526476,1.28891990,0.02405905,1.00394006
-5.57978989,2.63936355,0.38693786,0.00000000,1.42969425,1.26645636,0.02359572,0.98672988
-5.57378689,2.58687540,0.37012535,0.00000000,1.39262842,1.24457426,0.02318625,0.96917787
-5.56778389,2.53506047,0.35327002,0.00000000,1.35455015,1.22345614,0.02284916,0.95160279
-5.56178089,2.48452466,0.33650211,0.00000000,1.31594629,1.20326071,0.02260128,0.93431393
-5.55577789,2.43582241,0.31995310,0.00000000,1.27729685,1.18411831,0.02245714,0.91760258
-5.54977489,2.38944213,0.30375291,0.00000000,1.23906453,1.16612742,0.02242844,0.90173397
-5.54377189,2.34579413,0.28802710,0.00000000,1.20168483,1.14935264,0.02252367,0.88694041
-5.53776888,2.30520189,0.27289394,0.00000000,1.16555725,1.13382424,0.02274774,0.87341559
-5.53176588,2.26789702,0.25846177,0.00000000,1.13103784,1.11953924,0.02310186,0.86131050
-5.52576288,2.23401798,0.24482657,0.00000000,1.09843347,1.10646422,0.02358345,0.85073096
-5.51975988,2.20361290,0.23206989,0.00000000,1.06799790,1.09453957,0.02418626,0.84173707
-5.51375688,2.17664609,0.22025733,0.00000000,1.03993005,1.08368510,0.02490056,0.83434442
-5.50775388,2.15300816,0.20943757,0.00000000,1.01437436,1.07380664,0.02571351,0.82852709
-5.50175088,2.13252911,0.19964195,0.00000000,0.99142329,1.06480343,0.02660963,0.82422232
-5.49574787,2.11499395,0.19088473,0.00000000,0.97112194,1.05657577,0.02757130,0.82133657
-5.48974487,2.10015988,0.18316399,0.00000000,0.95347441,1.04903273,0.02857943,0.81975283
-5.48374187,2.08777442,0.17646307,0.00000000,0.93845180,1.04209929,0.02961409,0.81933860
-5.47773887,2.07759347,0.17075250,0.00000000,0.92600129,1.03572279,0.03065523,0.81995443
-5.47173587,2.06939846,0.16599237,0.00000000,0.91605592,1.02987810,0.03168332,0.82146235
-5.46573287,2.06301169,0.16213495,0.00000000,0.90854455,1.02457135,0.03268003,0.82373396
-5.45972986,2.05830908,0.15912747,0.00000000,0.90340140,1.01984204,0.03362875,0.82665767
-5.45372686,2.05522967,0.15691491,0.00000000,0.90057469,1.01576326,0.03451511,0.83014467
-5.44772386,2.05378122,0.15544265,0.00000000,0.90003375,1.01244001,0.03532734,0.83413339
-5.44172086,2.05404168,0.15465884,0.00000000,0.90177423,1.01000577,0.03605653,0.83859220
-5.43571786,2.05615620,0.15451642,0.00000000,0.90582089,1.00861716,0.03669671,0.84352003
-5.42971486,2.06032979,0.15497464,0.00000000,0.91222782,1.00844731,0.03724482,0.84894500
-5.42371186,2.06681593,0.15600007,0.00000000,0.92107574,1.00967772,0.03770057,0.85492107
-5.41770885,2.07590141,0.15756696,0.00000000,0.93246656,1.01248943,0.03806615,0.86152273
-5.41170585,2.08788826,0.15965711,0.00000000,0.94651524,1.01705355,0.03834581,0.86883811
-5.40570285,2.10307335,0.16225914,0.00000000,0.96333916,1.02352171,0.03854541,0.87696076
-5.39969985,2.12172683,0.16536721,0.00000000,0.98304568,1.03201687,0.03867190,0.88598055
-5.39369685,2.14407034,0.16897942,0.00000000,1.00571815,1.04262490,0.03873276,0.89597412
-5.38769385,2.17025602,0.17309575,0.00000000,1.03140140,1.05538729,0.03873550,0.90699542
-5.38169085,2.20034761,0.17771597,0.00000000,1.06008720,1.07029545,0.03868711,0.91906686
-5.37568784,2.23430438,0.18283729,0.00000000,1.09170072,1.08728684,0.03859371,0.93217149
-5.36968484,2.27196909,0.18845221,0.00000000,1.12608863,1.10624315,0.03846020,0.94624679
-5.36368184,2.31306059,0.19454647,0.00000000,1.16300988,1.12699072,0.03829003,0.96118037
-5.35767884,2.35717166,0.20109733,0.00000000,1.20212956,1.14930332,0.03808515,0.97680791
-5.35167584,2.40377237,0.20807220,0.00000000,1.24301669,1.17290704,0.03784598,0.99291359
-5.34567284,2.45221923,0.21542786,0.00000000,1.28514623,1.19748736,0.03757161,1.00923302
-5.33966983,2.50176964,0.22311007,0.00000000,1.32790553,1.22269807,0.03726004,1.02545872
-5.33366683,2.55160143,0.23105386,0.00000000,1.37060531,1.24817167,0.03690848,1.04124788
-5.32766383,2.60083670,0.23918434,0.00000000,1.41249483,1.27353089,0.03651377,1.05623229
-5.32166083,2.64856889,0.24741804,0.00000000,1.45278103,1.29840086,0.03607280,1.07002985
-5.31565783,2.69389215,0.25566473,0.00000000,1.49065064,1.32242130,0.03558291,1.08225736
-5.30965483,2.73593159,0.26382971,0.00000000,1.52529480,1.34525833,0.03504231,1.09254396
-5.30365183,2.77387311,0.27181629,0.00000000,1.55593486,1.36661529,0.03445044,1.10054466
-5.29764882,2.80699142,0.27952854,0.00000000,1.58184851,1.38624201,0.03380818,1.10595334
-5.29164582,2.83467509,0.28687404,0.00000000,1.60239494,1.40394220,0.03311814,1.10851465
-5.28564282,2.85644723,0.29376660,0.00000000,1.61703791,1.41957845,0.03238464,1.10803433
-5.27963982,2.87198105,0.30012871,0.00000000,1.62536574,1.43307476,0.03161381,1.10438738
-5.27363682,2.88110949,0.30589373,0.00000000,1.62710721,1.44441626,0.03081339,1.09752377
-5.26763382,2.88382842,0.31100760,0.00000000,1.62214257,1.45364634,0.02999258,1.08747144
-5.26163082,2.88029340,0.31543004,0.00000000,1.61050918,1.46086119,0.02916179,1.07433650
-5.25562781,2.87081019,0.31913522,0.00000000,1.59240152,1.46620202,0.02833228,1.05830048
-5.24962481,2.85581938,0.32211183,0.00000000,1.56816536,1.46984555,0.02751580,1.03961493
-5.24362181,2.83587623,0.32436255,0.00000000,1.53828653,1.47199304,0.02672424,1.01859358
-5.23761881,2.81162638,0.32590295,0.00000000,1.50337466,1.47285865,0.02596921,0.99560231
-5.23161581,2.78377897,0.32676002,0.00000000,1.46414267,1.47265758,0.02526172,0.97104751
-5.22561281,2.75307827,0.32697017,0.00000000,1.42138278,1.47159479,0.02461182,0.94536329
-5.21960980,2.72027525,0.32657704,0.00000000,1.37594027,1.46985476,0.02402836,0.91899805
-5.21360680,2.68610039,0.32562913,0.00000000,1.32868591,1.46759285,0.02351874,0.89240092
-5.20760380,2.65123882,0.32417734,0.00000000,1.28048839,1.46492877,0.02308876,0.86600872
-5.20160080,2.61630890,0.32227269,0.00000000,1.23218763,1.46194227,0.02274248,0.84023378
-5.19559780,2.58184489,0.31996413,0.00000000,1.18457018,1.45867135,0.02248221,0.81545314
-5.18959480,2.54828433,0.31729671,0.00000000,1.13834759,1.45511296,0.02230851,0.79199930
-5.18359180,2.51596031,0.31431009,0.00000000,1.09413830,1.45122588,0.02222020,0.77015304
-5.17758879,2.48509861,0.31103750,0.00000000,1.05245384,1.44693578,0.02221444,0.75013815
-5.17158579,2.45581940,0.30750515,0.00000000,1.01368943,1.44214179,0.02228690,0.73211830
-5.16558279,2.42814317,0.30373206,0.00000000,0.97811934,1.43672423,0.02243181,0.71619603
-5.15957979,2.40200012,0.29973041,0.00000000,0.94589674,1.43055300,0.02264218,0.70241366
-5.15357679,2.37724226,0.29550622,0.00000000,0.91705794,1.42349605,0.02290991,0.69075599
-5.14757379,2.35365754,0.29106042,0.00000000,0.89153054,1.41542744,0.02322597,0.68115460
-5.14157079,2.33098510,0.28639019,0.00000000,0.86914496,1.40623465,0.02358061,0.67349347
-5.13556778,2.30893101,0.28149048,0.00000000,0.84964874,1.39582460,0.02396348,0.66761559
-5.12956478,2.28718360,0.27635567,0.00000000,0.83272289,1.38412834,0.02436386,0.66333036
-5.12356178,2.26542809,0.27098120,0.00000000,0.81799954,1.37110415,0.02477083,0.66042145
-5.11755878,2.24335989,0.26536523,0.00000000,0.80508021,1.35673911,0.02517349,0.65865488
-5.11155578,2.22069624,0.25951009,0.00000000,0.79355392,1.34104912,0.02556112,0.65778700
-5.10555278,2.19718612,0.25342352,0.00000000,0.78301441,1.32407770,0.02592343,0.65757223
-5.09954977,2.17261810,0.24711972,0.00000000,0.77307609,1.30589360,0.02625073,0.65777027
-5.09354677,2.14682638,0.24062002,0.00000000,0.76338791,1.28658774,0.02653412,0.65815272
-5.08754377,2.11969478,0.23395320,0.00000000,0.75364495,1.26626950,0.02676570,0.65850877
-5.08154077,2.09115899,0.22715554,0.00000000,0.74359729,1.24506289,0.02693874,0.65865013
-5.07553777,2.06120707,0.22027037,0.00000000,0.73305606,1.22310265,0.02704778,0.65841474
-5.06953477,2.02987830,0.21334736,0.00000000,0.72189649,1.20053065,0.02708878,0.65766955
-5.06353177,1.99726067,0.20644142,0.00000000,0.71005807,1.17749252,0.02705916,0.65631218
-5.05752876,1.96348694,0.19961136,0.00000000,0.69754191,1.15413485,0.02695785,0.65427133
-5.05152576,1.92872954,0.19291817,0.00000000,0.68440568,1.13060275,0.02678524,0.65150633
-5.04552276,1.89319442,0.18642331,0.00000000,0.67075623,1.10703789,0.02654315,0.64800547
-5.03951976,1.85711398,0.18018670,0.00000000,0.65674061,1.08357692,0.02623469,0.64378357
-5.03351676,1.82073929,0.17426479,0.00000000,0.64253572,1.06035013,0.02586409,0.63887865
-5.02751376,1.78433186,0.16870860,0.00000000,0.62833722,1.03748030,0.02543655,0.63334803
-5.02151076,1.74815508,0.16356198,0.00000000,0.61434826,1.01508175,0.02495800,0.62726399
-5.01550775,1.71246577,0.15885998,0.00000000,0.60076849,0.99325931,0.02443489,0.62070902
-5.00950475,1.67750598,0.15462761,0.00000000,0.58778386,0.97210738,0.02387390,0.61377125
-5.00350175,1.64349548,0.15087887,0.00000000,0.57555765,0.95170895,0.02328182,0.60653976
-4.99749875,1.61062525,0.14761627,0.00000000,0.56422322,0.93213473,0.02266521,0.59910046
-4.99149575,1.57905214,0.14483074,0.00000000,0.55387852,0.91344233,0.02203036,0.59153238
-4.98549275,1.54889515,0.14250203,0.00000000,0.54458287,0.89567563,0.02138302,0.58390466
-4.97948974,1.52023334,0.14059957,0.00000000,0.53635578,0.87886449,0.02072837,0.57627436
-4.97348674,1.49310561,0.13908379,0.00000000,0.52917806,0.86302477,0.02007095,0.56868518
-4.96748374,1.46751232,0.13790775,0.00000000,0.52299486,0.84815879,0.01941460,0.56116701
-4.96148074,1.44341868,0.13701919,0.00000000,0.51772062,0.83425625,0.01876250,0.55373647
-4.95547774,1.42075964,0.13636275,0.00000000,0.51324542,0.82129564,0.01811721,0.54639821
-4.94947474,1.39944616,0.13588233,0.00000000,0.50944249,0.80924604,0.01748076,0.53914686
-4.94347174,1.37937230,0.13552349,0.00000000,0.50617637,0.79806917,0.01685468,0.53196962
-4.93746873,1.36042274,0.13523573,0.00000000,0.50331127,0.78772176,0.01624016,0.52484907
-4.93146573,1.34248031,0.13497461,0.00000000,0.50071916,0.77815782,0.01563809,0.51776621
-4.92546273,1.32543302,0.13470350,0.00000000,0.49828717,0.76933079,0.01504920,0.51070330
-4.91945973,1.30918005,0.13439497,0.00000000,0.49592386,0.76119537,0.01447406,0.50364650
-4.91345673,1.29363641,0.13403170,0.00000000,0.49356405,0.75370889,0.01391319,0.49658795
-4.90745373,1.27873605,0.13360683,0.00000000,0.49117194,0.74683205,0.01336710,0.48952724
-4.90145073,1.26443299,0.13312383,0.00000000,0.48874242,0.74052900,0.01283625,0.48247217
-4.89544772,1.25070075,0.13259575,0.00000000,0.48630046,0.73476678,0.01232111,0.47543871
-4.88944472,1.23752997,0.13204402,0.00000000,0.48389864,0.72951414,0.01182209,0.46845023
-4.88344172,1.22492459,0.13149679,0.00000000,0.48161307,0.72473985,0.01133956,0.46153601
-4.87743872,1.21289687,0.13098695,0.00000000,0.47953784,0.72041076,0.01087380,0.45472923
-4.87143572,1.20146174,0.13054982,0.00000000,0.47777849,0.71648973,0.01042497,0.44806455
-4.86543272,1.19063104,0.13022085,0.00000000,0.47644469,0.71293377,0.00999311,0.44157554
-4.85942971,1.18040800,0.13003321,0.00000000,0.47564273,0.70969252,0.00957809,0.43529210
-4.85342671,1.17078276,0.13001557,0.00000000,0.47546823,0.70670745,0.00917967,0.42923815
-4.84742371,1.16172904,0.13019015,0.00000000,0.47599935,0.70391183,0.00879744,0.42342974
-4.84142071,1.15320253,0.13057113,0.00000000,0.47729106,0.70123171,0.00843096,0.41787379
-4.83541771,1.14514108,0.13116350,0.00000000,0.47937064,0.69858780,0.00807969,0.41256756
-4.82941471,1.13746687,0.13196243,0.00000000,0.48223474,0.69589848,0.00774315,0.40749884
-4.82341171,1.13009027,0.13295321,0.00000000,0.48584799,0.69308351,0.00742094,0.40264701
-4.81740870,1.12291547,0.13411171,0.00000000,0.49014341,0.69006858,0.00711278,0.39798477
-4.81140570,1.11584719,0.13540535,0.00000000,0.49502435,0.68679015,0.00681866,0.39348054
-4.80540270,1.10879824,0.13679459,0.00000000,0.50036792,0.68320045,0.00653881,0.38910131
-4.79939970,1.10169737,0.13823468,0.00000000,0.50602975,0.67927234,0.00627381,0.38481576
-4.79339670,1.09449674,0.13967782,0.00000000,0.51184961,0.67500348,0.00602459,0.38059747
-4.78739370,1.08717864,0.14107543,0.00000000,0.51765779,0.67041981,0.00579245,0.37642795
-4.78139070,1.07976086,0.14238039,0.00000000,0.52328172,0.66557776,0.00557904,0.37229934
-4.77538769,1.07230032,0.14354935,0.00000000,0.52855265,0.66056518,0.00538634,0.36821656
-4.76938469,1.06489465,0.14454478,0.00000000,0.53331193,0.65550082,0.00521659,0.36419877
-4.76338169,1.05768161,0.14533671,0.00000000,0.53741680,0.65053218,0.00507220,0.36027998
-4.75737869,1.05083616,0.14590416,0.00000000,0.54074523,0.64583192,0.00495568,0.35650891
-4.75137569,1.04456539,0.14623616,0.00000000,0.54319991,0.64159281,0.00486951,0.35294782
-4.74537269,1.03910136,0.14633226,0.00000000,0.54471107,0.63802144,0.00481601,0.34967067
-4.73936968,1.03469232,0.14620262,0.00000000,0.54523821,0.63533091,0.00479722,0.34676040
-4.73336668,1.03159254,0.14586758,0.00000000,0.54477069,0.63373279,0.00481478,0.34430565
-4.72736368,1.03005121,0.14535682,0.00000000,0.54332729,0.63342869,0.00486978,0.34239701
-4.72136068,1.03030097,0.14470811,0.00000000,0.54095480,0.63460164,0.00496267,0.34112291
-4.71535768,1.03254647,0.14396572,0.00000000,0.53772579,0.63740778,0.00509318,0.34056546
-4.70935468,1.03695346,0.14317861,0.00000000,0.53373568,0.64196854,0.00526020,0.34079632
-4.70335168,1.04363884,0.14239830,0.00000000,0.52909936,0.64836371,0.00546179,0.34187285
-4.69734867,1.05266218,0.14167677,0.00000000,0.52394736,0.65662549,0.00569513,0.34383469
-4.69134567,1.06401895,0.14106428,0.00000000,0.51842192,0.66673405,0.00595655,0.34670088
-4.68534267,1.07763580,0.14060723,0.00000000,0.51267294,0.67861442,0.00624159,0.35046777
-4.67933967,1.09336813,0.14034621,0.00000000,0.50685413,0.69213522,0.00654507,0.35510767
-4.67333667,1.11100019,0.14031423,0.00000000,0.50111927,0.70710904,0.00686121,0.36056844
-4.66733367,1.13024755,0.14053530,0.00000000,0.49561882,0.72329472,0.00718379,0.36677395
-4.66133067,1.15076222,0.14102330,0.00000000,0.49049700,0.74040140,0.00750630,0.37362552
-4.65532766,1.17214016,0.14178128,0.00000000,0.48588920,0.75809439,0.00782214,0.38100422
-4.64932466,1.19393098,0.14280121,0.00000000,0.48191995,0.77600261,0.00812482,0.38877396
-4.64332166,1.21564969,0.14406408,0.00000000,0.47870133,0.79372763,0.00840816,0.39678538
-4.63731866,1.23678998,0.14554061,0.00000000,0.47633183,0.81085382,0.00866647,0.40488019
-4.63131566,1.25683876,0.14719218,0.00000000,0.47489559,0.82695958,0.00889476,0.41289605
-4.62531266,1.27529129,0.14897231,0.00000000,0.47446196,0.84162904,0.00908887,0.42067157
-4.61930965,1.29166644,0.15082833,0.00000000,0.47508524,0.85446411,0.00924561,0.42805131
-4.61330665,1.30552149,0.15270333,0.00000000,0.47680453,0.86509628,0.00936287,0.43489064
-4.60730365,1.31646574,0.15453832,0.00000000,0.47964356,0.87319776,0.00943962,0.44106010
-4.60130065,1.32417256,0.15627429,0.00000000,0.48361036,0.87849162,0.00947595,0.44644915
-4.59529765,1.32838920,0.15785437,0.00000000,0.48869678,0.88076047,0.00947304,0.45096912
-4.58929465,1.32894395,0.15922570,0.00000000,0.49487764,0.87985327,0.00943301,0.45455519
-4.58329165,1.32575039,0.16034114,0.00000000,0.50210972,0.87569010,0.00935888,0.45716740
-4.57728864,1.31880850,0.16116062,0.00000000,0.51033038,0.86826462,0.00925433,0.45879047
-4.57128564,1.30820261,0.16165206,0.00000000,0.51945610,0.85764412,0.00912358,0.45943269
-4.56528264,1.29409636,0.16179192,0.00000000,0.52938096,0.84396715,0.00897114,0.45912373
-4.55927964,1.27672491,0.16156532,0.00000000,0.53997525,0.82743899,0.00880164,0.45791169
-4.55327664,1.25638491,0.16096570,0.00000000,0.55108452,0.80832496,0.00861959,0.45585946
-4.54727364,1.23342278,0.15999417,0.00000000,0.56252916,0.78694213,0.00842924,0.45304067
-4.54127064,1.20822188,0.15865851,0.00000000,0.57410483,0.76364968,0.00823435,0.44953555
-4.53526763,1.18118940,0.15697196,0.00000000,0.58558395,0.73883846,0.00803812,0.44542671
-4.52926463,1.15274357,0.15495196,0.00000000,0.59671837,0.71292018,0.00784307,0.44079552
-4.52326163,1.12330188,0.15261875,0.00000000,0.60724335,0.68631681,0.00765097,0.43571885
-4.51725863,1.09327088,0.14999414,0.00000000,0.61688284,0.65945048,0.00746285,0.43026669
-4.51125563,1.06303799,0.14710041,0.00000000,0.62535603,0.63273449,0.00727901,0.42450065
-4.50525263,1.03296561,0.14395940,0.00000000,0.63238495,0.60656547,0.00709913,0.41847338
-4.49924962,1.00338754,0.14059193,0.00000000,0.63770287,0.58131721,0.00692228,0.41222897
-4.49324662,0.97460789,0.13701748,0.00000000,0.64106319,0.55733590,0.00674715,0.40580418
-4.48724362,0.94690185,0.13325416,0.00000000,0.64224837,0.53493705,0.00657211,0.39923042
-4.48124062,0.92051828,0.12931897,0.00000000,0.64107846,0.51440380,0.00639541,0.39253625
-4.47523762,0.89568334,0.12522824,0.00000000,0.63741880,0.49598640,0.00621531,0.38575011
-4.46923462,0.87260482,0.12099821,0.00000000,0.63118643,0.47990265,0.00603020,0.37890319
-4.46323162,0.85147621,0.11664574,0.00000000,0.62235484,0.46633887,0.00583877,0.37203196
-4.45722861,0.83248033,0.11218895,0.00000000,0.61095670,0.45545104,0.00564009,0.36518027
-4.45122561,0.81579158,0.10764782,0.00000000,0.59708448,0.44736588,0.00543367,0.35840077
-4.44522261,0.80157668,0.10304458,0.00000000,0.58088870,0.44218141,0.00521955,0.35175547
-4.43921961,0.78999351,0.09840399,0.00000000,0.56257404,0.43996692,0.00499829,0.34531538
-4.43321661,0.78118796,0.09375330,0.00000000,0.54239322,0.44076208,0.00477097,0.33915915
-4.42721361,0.77528879,0.08912197,0.00000000,0.52063917,0.44457523,0.00453914,0.33337084
-4.42121061,0.77240091,0.08454121,0.00000000,0.49763566,0.45138092,0.00430480,0.32803687
-4.41520760,0.77259728,0.08004321,0.00000000,0.47372693,0.46111685,0.00407031,0.32324227
-4.40920460,0.77591020,0.07566025,0.00000000,0.44926669,0.47368047,0.00383831,0.31906657
-4.40320160,0.78232232,0.07142369,0.00000000,0.42460719,0.48892559,0.00361162,0.31557955
-4.39719860,0.79175842,0.06736292,0.00000000,0.40008860,0.50665940,0.00339320,0.31283698
-4.39119560,0.80407829,0.06350422,0.00000000,0.37602928,0.52664026,0.00318601,0.31087684
-4.38519260,0.81907166,0.05986992,0.00000000,0.35271741,0.54857674,0.00299301,0.30971610
-4.37918959,0.83645558,0.05647744,0.00000000,0.33040401,0.57212814,0.00281707,0.30934833
-4.37318659,0.85587466,0.05333876,0.00000000,0.30929793,0.59690688,0.00266097,0.30974231
-4.36718359,0.87690467,0.05045997,0.00000000,0.28956257,0.62248284,0.00252734,0.31084180
-4.36118059,0.89905930,0.04784115,0.00000000,0.27131460,0.64838987,0.00241874,0.31256635
-4.35517759,0.92180027,0.04547645,0.00000000,0.25462451,0.67413429,0.00233760,0.31481343
-4.34917459,0.94455038,0.04335453,0.00000000,0.23951886,0.69920521,0.00228635,0.31746151
-4.34317159,0.96670907,0.04145910,0.00000000,0.22598397,0.72308653,0.00226741,0.32037413
-4.33716858,0.98766994,0.03976973,0.00000000,0.21397089,0.74526999,0.00228327,0.32340477
-4.33116558,1.00683954,0.03826282,0.00000000,0.20340121,0.76526899,0.00233657,0.32640222
-4.32516258,1.02365654,0.03691263,0.00000000,0.19417360,0.78263251,0.00243013,0.32921634
-4.31915958,1.03761062,0.03569239,0.00000000,0.18617053,0.79695856,0.00256704,0.33170378
-4.31315658,1.04826006,0.03457536,0.00000000,0.17926514,0.80790669,0.00275069,0.33373363
-4.30715358,1.05524748,0.03353595,0.00000000,0.17332776,0.81520886,0.00298479,0.33519255
