energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,2.55512455,-2.55512458,0.01961251,-0.01961251,0.28993401,-0.28993402,0.34844498,-0.34844496,0.99703769,-0.99703771,0.03579390,-0.03579390,1.15886984,-1.15886985,0.00000000,-0.00000000
-5.93396698,2.59485133,-2.59485136,0.01932118,-0.01932118,0.30241525,-0.30241525,0.35635184,-0.35635182,1.03044149,-1.03044151,0.03710575,-0.03710575,1.16232721,-1.16232721,0.00000000,-0.00000000
-5.92796398,2.62755015,-2.62755017,0.01889992,-0.01889992,0.31536277,-0.31536278,0.36376988,-0.36376986,1.06147817,-1.06147818,0.03826362,-0.03826362,1.16075254,-1.16075254,0.00000000,-0.00000000
-5.92196098,2.65223447,-2.65223449,0.01835786,-0.01835786,0.32847690,-0.32847691,0.37044381,-0.37044379,1.08957421,-1.08957422,0.03923258,-0.03923258,1.15399941,-1.15399941,0.00000000,-0.00000000
-5.91595798,2.66811308,-2.66811309,0.01770656,-0.01770656,0.34145377,-0.34145377,0.37615237,-0.37615235,1.11421399,-1.11421400,0.03998349,-0.03998348,1.14204991,-1.14204991,0.00000000,-0.00000000
-5.90995498,2.67462442,-2.67462443,0.01695964,-0.01695964,0.35399764,-0.35399765,0.38071662,-0.38071660,1.13496131,-1.13496132,0.04049356,-0.04049356,1.12501681,-1.12501681,0.00000000,-0.00000000
-5.90395198,2.67146539,-2.67146539,0.01613233,-0.01613232,0.36583365,-0.36583366,0.38400726,-0.38400723,1.15147979,-1.15147980,0.04074674,-0.04074674,1.10314147,-1.10314146,0.00000000,-0.00000000
-5.89794897,2.65861333,-2.65861332,0.01524095,-0.01524095,0.37672039,-0.37672040,0.38595055,-0.38595053,1.16355131,-1.16355132,0.04073388,-0.04073388,1.07678779,-1.07678779,0.00000000,-0.00000000
-5.89194597,2.63634019,-2.63634019,0.01430245,-0.01430244,0.38646204,-0.38646205,0.38653268,-0.38653265,1.17109172,-1.17109173,0.04045281,-0.04045281,1.04643226,-1.04643225,0.00000000,-0.00000000
-5.88594297,2.60521818,-2.60521817,0.01333386,-0.01333386,0.39491926,-0.39491927,0.38580214,-0.38580211,1.17416291,-1.17416292,0.03990816,-0.03990816,1.01265034,-1.01265033,0.00000000,-0.00000000
-5.87993997,2.56611618,-2.56611617,0.01235187,-0.01235187,0.40201860,-0.40201860,0.38387018,-0.38387016,1.17298077,-1.17298077,0.03911100,-0.03911100,0.97609984,-0.97609983,0.00000000,-0.00000000
-5.87393697,2.52018694,-2.52018692,0.01137234,-0.01137234,0.40775978,-0.40775978,0.38090913,-0.38090910,1.16791828,-1.16791828,0.03807830,-0.03807830,0.93750168,-0.93750167,0.00000000,-0.00000000
-5.86793397,2.46884483,-2.46884481,0.01040995,-0.01040995,0.41222054,-0.41222055,0.37714852,-0.37714850,1.15950343,-1.15950342,0.03683221,-0.03683221,0.89761879,-0.89761878,0.00000000,-0.00000000
-5.86193097,2.41373480,-2.41373478,0.00947788,-0.00947788,0.41555878,-0.41555878,0.37286931,-0.37286929,1.14841173,-1.14841173,0.03539915,-0.03539915,0.85723383,-0.85723381,0.00000000,-0.00000000
-5.85592796,2.35669295,-2.35669293,0.00858757,-0.00858757,0.41801154,-0.41801154,0.36839607,-0.36839605,1.13545325,-1.13545325,0.03380892,-0.03380892,0.81712642,-0.81712640,0.00000000,-0.00000000
-5.84992496,2.29969982,-2.29969979,0.00774858,-0.00774858,0.41989104,-0.41989104,0.36408757,-0.36408755,1.12155423,-1.12155423,0.03209355,-0.03209355,0.77805074,-0.77805073,0.00000000,-0.00000000
-5.84392196,2.24482743,-2.24482740,0.00696846,-0.00696846,0.42157746,-0.42157746,0.36032599,-0.36032597,1.10773384,-1.10773384,0.03028631,-0.03028631,0.74071411,-0.74071409,0.00000000,-0.00000000
-5.83791896,2.19418165,-2.19418163,0.00625276,-0.00625276,0.42350876,-0.42350876,0.35750502,-0.35750500,1.09507636,-1.09507636,0.02842060,-0.02842060,0.70575723,-0.70575721,0.00000000,-0.00000000
-5.83191596,2.14984135,-2.14984134,0.00560506,-0.00560506,0.42616763,-0.42616763,0.35601729,-0.35601728,1.08469973,-1.08469973,0.02652895,-0.02652895,0.67373679,-0.67373678,0.00000000,-0.00000000
-5.82591296,2.11379612,-2.11379611,0.00502710,-0.00502710,0.43006604,-0.43006605,0.35624156,-0.35624155,1.07772115,-1.07772115,0.02464213,-0.02464213,0.64511086,-0.64511085,0.00000000,-0.00000000
-5.81990995,2.08788437,-2.08788436,0.00451890,-0.00451890,0.43572774,-0.43572774,0.35852997,-0.35852996,1.07522090,-1.07522090,0.02278834,-0.02278834,0.62022751,-0.62022750,0.00000000,-0.00000000
-5.81390695,2.07373377,-2.07373376,0.00407893,-0.00407893,0.44366923,-0.44366923,0.36319588,-0.36319587,1.07820539,-1.07820539,0.02099260,-0.02099260,0.59931704,-0.59931703,0.00000000,-0.00000000
-5.80790395,2.07270581,-2.07270581,0.00370433,-0.00370433,0.45437989,-0.45437989,0.37050269,-0.37050268,1.08757074,-1.08757074,0.01927623,-0.01927623,0.58248791,-0.58248790,0.00000000,-0.00000000
-5.80190095,2.08584641,-2.08584642,0.00339115,-0.00339115,0.46830194,-0.46830195,0.38065397,-0.38065397,1.10406803,-1.10406804,0.01765663,-0.01765663,0.56972663,-0.56972663,0.00000000,-0.00000000
-5.79589795,2.11384429,-2.11384430,0.00313453,-0.00313453,0.48581089,-0.48581090,0.39378541,-0.39378541,1.12827156,-1.12827157,0.01614708,-0.01614708,0.56090137,-0.56090137,0.00000000,-0.00000000
-5.78989495,2.15699866,-2.15699868,0.00292894,-0.00292894,0.50719729,-0.50719730,0.40995880,-0.40995880,1.16055126,-1.16055128,0.01475685,-0.01475685,0.55576926,-0.55576926,0.00000000,-0.00000000
-5.78389195,2.21519777,-2.21519780,0.00276839,-0.00276839,0.53265061,-0.53265062,0.42915842,-0.42915842,1.20105049,-1.20105051,0.01349135,-0.01349135,0.55398711,-0.55398710,0.00000000,-0.00000000
-5.77788894,2.28790927,-2.28790930,0.00264665,-0.00264665,0.56224582,-0.56224583,0.45129008,-0.45129009,1.24967019,-1.24967021,0.01235246,-0.01235247,0.55512513,-0.55512513,0.00000000,-0.00000000
-5.77188594,2.37418338,-2.37418342,0.00255738,-0.00255738,0.59593351,-0.59593353,0.47618298,-0.47618299,1.30606029,-1.30606032,0.01133900,-0.01133900,0.55868322,-0.55868322,0.00000000,-0.00000000
-5.76588294,2.47266937,-2.47266941,0.00249437,-0.00249437,0.63353411,-0.63353413,0.50359447,-0.50359448,1.36961911,-1.36961914,0.01044719,-0.01044719,0.56410923,-0.56410922,0.00000000,-0.00000000
-5.75987994,2.58164529,-2.58164533,0.00245160,-0.00245160,0.67473663,-0.67473665,0.53321780,-0.53321781,1.43950110,-1.43950113,0.00967128,-0.00967128,0.57081858,-0.57081857,0.00000000,-0.00000000
-5.75387694,2.69906082,-2.69906087,0.00242343,-0.00242343,0.71910236,-0.71910238,0.56469270,-0.56469271,1.51463325,-1.51463329,0.00900408,-0.00900408,0.57821466,-0.57821466,0.00000000,-0.00000000
-5.74787394,2.82259230,-2.82259236,0.00240466,-0.00240466,0.76607363,-0.76607365,0.59761871,-0.59761872,1.59373991,-1.59373995,0.00843762,-0.00843762,0.58570921,-0.58570921,0.00000000,-0.00000000
-5.74187094,2.94970873,-2.94970879,0.00239061,-0.00239061,0.81498757,-0.81498760,0.63157076,-0.63157078,1.67537562,-1.67537566,0.00796367,-0.00796367,0.59274201,-0.59274200,0.00000000,-0.00000000
-5.73586793,3.07774684,-3.07774690,0.00237721,-0.00237721,0.86509477,-0.86509479,0.66611682,-0.66611683,1.75796515,-1.75796518,0.00757432,-0.00757432,0.59879926,-0.59879925,0.00000000,-0.00000000
-5.72986493,3.20399323,-3.20399329,0.00236101,-0.00236101,0.91558203,-0.91558205,0.70083680,-0.70083682,1.83984960,-1.83984964,0.00726241,-0.00726241,0.60343007,-0.60343007,0.00000000,-0.00000000
-5.72386193,3.32577069,-3.32577075,0.00233921,-0.00233921,0.96559881,-0.96559883,0.73534227,-0.73534229,1.91933715,-1.91933719,0.00702193,-0.00702193,0.60626042,-0.60626042,0.00000000,-0.00000000
-5.71785893,3.44052591,-3.44052596,0.00230964,-0.00230964,1.01428627,-1.01428629,0.76929607,-0.76929608,1.99475662,-1.99475666,0.00684835,-0.00684835,0.60700422,-0.60700421,0.00000000,-0.00000000
-5.71185593,3.54591519,-3.54591524,0.00227081,-0.00227081,1.06080773,-1.06080775,0.80243101,-0.80243102,2.06451190,-2.06451193,0.00673885,-0.00673885,0.60547114,-0.60547113,0.00000000,-0.00000000
-5.70585293,3.63988500,-3.63988505,0.00222180,-0.00222180,1.10437938,-1.10437940,0.83456686,-0.83456687,2.12713519,-2.12713522,0.00669240,-0.00669240,0.60157102,-0.60157101,0.00000000,-0.00000000
-5.69984992,3.72074387,-3.72074390,0.00216229,-0.00216229,1.14429987,-1.14429988,0.86562459,-0.86562461,2.18133683,-2.18133686,0.00670985,-0.00670985,0.59531474,-0.59531473,0.00000000,-0.00000000
-5.69384692,3.78722258,-3.78722261,0.00209245,-0.00209245,1.17997728,-1.17997729,0.89563719,-0.89563720,2.22604944,-2.22604946,0.00679386,-0.00679386,0.58681174,-0.58681174,0.00000000,-0.00000000
-5.68784392,3.83851990,-3.83851992,0.00201294,-0.00201294,1.21095228,-1.21095229,0.92475609,-0.92475610,2.26046460,-2.26046461,0.00694876,-0.00694876,0.57626423,-0.57626422,0.00000000,-0.00000000
-5.68184092,3.87433142,-3.87433143,0.00192479,-0.00192479,1.23691618,-1.23691618,0.95325280,-0.95325281,2.28406017,-2.28406018,0.00718036,-0.00718036,0.56395851,-0.56395850,0.00000000,-0.00000000
-5.67583792,3.89486004,-3.89486005,0.00182937,-0.00182937,1.25772285,-1.25772286,0.98151516,-0.98151517,2.29661695,-2.29661696,0.00749568,-0.00749568,0.55025387,-0.55025386,0.00000000,-0.00000000
-5.66983492,3.90080701,-3.90080701,0.00172830,-0.00172830,1.27339391,-1.27339391,1.01003801,-1.01003802,2.29822377,-2.29822377,0.00790265,-0.00790265,0.53556943,-0.53556942,0.00000000,-0.00000000
-5.66383192,3.89334366,-3.89334365,0.00162341,-0.00162341,1.28411655,-1.28411655,1.03940837,-1.03940838,2.28927053,-2.28927052,0.00840973,-0.00840973,0.52036955,-0.52036954,0.00000000,-0.00000000
-5.65782891,3.87406459,-3.87406457,0.00151663,-0.00151663,1.29023413,-1.29023413,1.07028548,-1.07028549,2.27042949,-2.27042948,0.00902559,-0.00902559,0.50514842,-0.50514841,0.00000000,-0.00000000
-5.65182591,3.84492411,-3.84492409,0.00140998,-0.00140998,1.29222981,-1.29222980,1.10337615,-1.10337616,2.24262551,-2.24262549,0.00975871,-0.00975871,0.49041440,-0.49041439,0.00000000,-0.00000000
-5.64582291,3.80815841,-3.80815838,0.00130549,-0.00130549,1.29070384,-1.29070383,1.13940647,-1.13940647,2.20699639,-2.20699637,0.01061706,-0.01061706,0.47667463,-0.47667462,0.00000000,-0.00000000
-5.63981991,3.76619683,-3.76619680,0.00120518,-0.00120518,1.28634570,-1.28634569,1.17909089,-1.17909090,2.16484536,-2.16484534,0.01160775,-0.01160775,0.46442048,-0.46442047,0.00000000,-0.00000000
-5.63381691,3.72156612,-3.72156608,0.00111101,-0.00111101,1.27990226,-1.27990224,1.22310008,-1.22310009,2.11758762,-2.11758760,0.01273678,-0.01273678,0.45411430,-0.45411430,0.00000000,-0.00000000
-5.62781391,3.67679171,-3.67679167,0.00102489,-0.00102489,1.27214364,-1.27214363,1.27202886,-1.27202887,2.06669359,-2.06669356,0.01400881,-0.01400881,0.44617786,-0.44617785,0.00000000,-0.00000000
-5.62181091,3.63430069,-3.63430065,0.00094864,-0.00094864,1.26382844,-1.26382843,1.32636593,-1.32636594,2.01363140,-2.01363137,0.01542703,-0.01542703,0.44098265,-0.44098264,0.00000000,-0.00000000
-5.61580790,3.59633057,-3.59633053,0.00088398,-0.00088398,1.25566999,-1.25566997,1.38646680,-1.38646682,1.95981134,-1.95981131,0.01699309,-0.01699309,0.43884238,-0.43884238,0.00000000,-0.00000000
-5.60980490,3.56484801,-3.56484797,0.00083260,-0.00083260,1.24830543,-1.24830541,1.45253127,-1.45253128,1.90653470,-1.90653467,0.01870715,-0.01870715,0.44000775,-0.44000774,0.00000000,-0.00000000
-5.60380190,3.54148089,-3.54148085,0.00079609,-0.00079609,1.24226905,-1.24226903,1.52458682,-1.52458684,1.85494932,-1.85494928,0.02056797,-0.02056797,0.44466329,-0.44466328,0.00000000,-0.00000000
-5.59779890,3.52746671,-3.52746667,0.00077603,-0.00077603,1.23797122,-1.23797120,1.60247886,-1.60247888,1.80601368,-1.80601365,0.02257314,-0.02257314,0.45292646,-0.45292646,0.00000000,-0.00000000
-5.59179590,3.52361918,-3.52361915,0.00077398,-0.00077398,1.23568391,-1.23568389,1.68586843,-1.68586845,1.76047104,-1.76047101,0.02471936,-0.02471936,0.46484866,-0.46484866,0.00000000,-0.00000000
-5.58579290,3.53031412,-3.53031409,0.00079152,-0.00079152,1.23553333,-1.23553332,1.77423769,-1.77423771,1.71883421,-1.71883418,0.02700279,-0.02700279,0.48041792,-0.48041792,0.00000000,-0.00000000
-5.57978989,3.54749465,-3.54749462,0.00083026,-0.00083026,1.23750004,-1.23750003,1.86690323,-1.86690325,1.68138163,-1.68138160,0.02941951,-0.02941951,0.49956306,-0.49956306,0.00000000,-0.00000000
-5.57378689,3.57469501,-3.57469499,0.00089191,-0.00089191,1.24142627,-1.24142626,1.96303654,-1.96303657,1.64816411,-1.64816409,0.03196593,-0.03196593,0.52215903,-0.52215903,0.00000000,-0.00000000
-5.56778389,3.61108104,-3.61108102,0.00097828,-0.00097828,1.24702990,-1.24702989,2.06169109,-2.06169111,1.61902167,-1.61902165,0.03463936,-0.03463936,0.54803305,-0.54803305,0.00000000,-0.00000000
-5.56178089,3.65550496,-3.65550494,0.00109130,-0.00109130,1.25392436,-1.25392435,2.16183461,-2.16183463,1.59360897,-1.59360895,0.03743843,-0.03743843,0.57697129,-0.57697129,0.00000000,-0.00000000
-5.55577789,3.70657146,-3.70657144,0.00123308,-0.00123308,1.26164304,-1.26164303,2.26238547,-2.26238549,1.57142796,-1.57142795,0.04036364,-0.04036364,0.60872588,-0.60872588,0.00000000,-0.00000000
-5.54977489,3.76271138,-3.76271136,0.00140593,-0.00140593,1.26966714,-1.26966713,2.36225139,-2.36225142,1.55186550,-1.55186548,0.04341778,-0.04341778,0.64302194,-0.64302194,0.00000000,-0.00000000
-5.54377189,3.82225967,-3.82225966,0.00161232,-0.00161232,1.27745527,-1.27745526,2.46036909,-2.46036911,1.53423408,-1.53423406,0.04660633,-0.04660633,0.67956449,-0.67956450,0.00000000,-0.00000000
-5.53776888,3.88353370,-3.88353369,0.00185500,-0.00185500,1.28447341,-1.28447340,2.55574291,-2.55574293,1.51781351,-1.51781350,0.04993777,-0.04993777,0.71804516,-0.71804516,0.00000000,-0.00000000
-5.53176588,3.94490869,-3.94490868,0.00213692,-0.00213692,1.29022370,-1.29022369,2.64748127,-2.64748129,1.50189149,-1.50189148,0.05342385,-0.05342385,0.75814853,-0.75814853,0.00000000,-0.00000000
-5.52576288,4.00488706,-4.00488705,0.00246127,-0.00246127,1.29427086,-1.29427085,2.73482921,-2.73482923,1.48580127,-1.48580126,0.05707963,-0.05707963,0.79955817,-0.79955817,0.00000000,-0.00000000
-5.51975988,4.06215928,-4.06215927,0.00283147,-0.00283147,1.29626493,-1.29626492,2.81719603,-2.81719604,1.46895484,-1.46895483,0.06092354,-0.06092354,0.84196237,-0.84196237,0.00000000,-0.00000000
-5.51375688,4.11565407,-4.11565405,0.00325115,-0.00325115,1.29595962,-1.29595961,2.89417699,-2.89417700,1.45087047,-1.45087046,0.06497720,-0.06497720,0.88505946,-0.88505946,0.00000000,-0.00000000
-5.50775388,4.16457672,-4.16457671,0.00372414,-0.00372414,1.29322548,-1.29322547,2.96556850,-2.96556851,1.43119367,-1.43119367,0.06926512,-0.06926512,0.92856299,-0.92856299,0.00000000,-0.00000000
-5.50175088,4.20843475,-4.20843474,0.00425437,-0.00425437,1.28805767,-1.28805766,3.03137625,-3.03137626,1.40971125,-1.40971124,0.07381422,-0.07381422,0.97220647,-0.97220647,0.00000000,-0.00000000
-5.49574787,4.24705073,-4.24705071,0.00484584,-0.00484584,1.28057823,-1.28057822,3.09181626,-3.09181627,1.38635824,-1.38635823,0.07865321,-0.07865321,1.01574793,-1.01574793,0.00000000,-0.00000000
-5.48974487,4.28056263,-4.28056262,0.00550252,-0.00550252,1.27103293,-1.27103292,3.14730887,-3.14730888,1.36121812,-1.36121811,0.08381170,-0.08381170,1.05897407,-1.05897408,0.00000000,-0.00000000
-5.48374187,4.30941267,-4.30941266,0.00622824,-0.00622824,1.25978335,-1.25978334,3.19846588,-3.19846589,1.33451685,-1.33451684,0.08931922,-0.08931922,1.10170394,-1.10170394,0.00000000,-0.00000000
-5.47773887,4.33432563,-4.33432561,0.00702653,-0.00702653,1.24729452,-1.24729451,3.24607146,-3.24607147,1.30661152,-1.30661151,0.09520397,-0.09520397,1.14379191,-1.14379191,0.00000000,-0.00000000
-5.47173587,4.35627813,-4.35627811,0.00790050,-0.00790050,1.23411904,-1.23411903,3.29105714,-3.29105714,1.27797467,-1.27797467,0.10149143,-0.10149143,1.18512998,-1.18512998,0.00000000,-0.00000000
-5.46573287,4.37646061,-4.37646060,0.00885261,-0.00885261,1.22087845,-1.22087844,3.33447180,-3.33447180,1.24917537,-1.24917536,0.10820281,-0.10820281,1.22564888,-1.22564889,0.00000000,-0.00000000
-5.45972986,4.39623351,-4.39623350,0.00988451,-0.00988451,1.20824265,-1.20824264,3.37744732,-3.37744733,1.22085815,-1.22085815,0.11535331,-0.11535331,1.26531809,-1.26531809,0.00000000,-0.00000000
-5.45372686,4.41707948,-4.41707947,0.01099685,-0.01099685,1.19690841,-1.19690840,3.42116077,-3.42116077,1.19372110,-1.19372109,0.12295040,-0.12295040,1.30414437,-1.30414437,0.00000000,-0.00000000
-5.44772386,4.44055348,-4.44055348,0.01218904,-0.01218904,1.18757764,-1.18757763,3.46679408,-3.46679409,1.16849394,-1.16849394,0.13099197,-0.13099198,1.34216894,-1.34216895,0.00000000,-0.00000000
-5.44172086,4.46823238,-4.46823238,0.01345910,-0.01345910,1.18093633,-1.18093633,3.51549243,-3.51549244,1.14591729,-1.14591729,0.13946467,-0.13946467,1.37946314,-1.37946314,0.00000000,-0.00000000
-5.43571786,4.50166579,-4.50166579,0.01480350,-0.01480350,1.17763483,-1.17763482,3.56832227,-3.56832228,1.12672368,-1.12672368,0.14834227,-0.14834227,1.41612274,-1.41612275,0.00000000,-0.00000000
-5.42971486,4.54232991,-4.54232991,0.01621703,-0.01621703,1.17827004,-1.17827004,3.62623052,-3.62623054,1.11162119,-1.11162119,0.15758437,-0.15758437,1.45226135,-1.45226135,0.00000000,-0.00000000
-5.42371186,4.59158587,-4.59158588,0.01769278,-0.01769278,1.18337020,-1.18337019,3.69000618,-3.69000620,1.10128004,-1.10128005,0.16713550,-0.16713550,1.48800296,-1.48800296,0.00000000,-0.00000000
-5.41770885,4.65064410,-4.65064411,0.01922211,-0.01922211,1.19338237,-1.19338237,3.76024580,-3.76024582,1.09632240,-1.09632241,0.17692460,-0.17692460,1.52347453,-1.52347454,0.00000000,-0.00000000
-5.41170585,4.72053609,-4.72053611,0.02079478,-0.02079478,1.20866326,-1.20866326,3.83732435,-3.83732438,1.09731563,-1.09731564,0.18686523,-0.18686523,1.55879897,-1.55879898,0.00000000,-0.00000000
-5.40570285,4.80209471,-4.80209473,0.02239912,-0.02239912,1.22947325,-1.22947325,3.92137285,-3.92137288,1.10476879,-1.10476880,0.19685632,-0.19685633,1.59408922,-1.59408923,0.00000000,-0.00000000
-5.39969985,4.89594386,-4.89594389,0.02402228,-0.02402228,1.25597380,-1.25597381,4.01226394,-4.01226397,1.11913224,-1.11913225,0.20678378,-0.20678378,1.62944414,-1.62944415,0.00000000,-0.00000000
-5.39369685,5.00249801,-5.00249804,0.02565061,-0.02565061,1.28822816,-1.28822817,4.10960663,-4.10960666,1.14079983,-1.14079985,0.21652272,-0.21652272,1.66494671,-1.66494672,0.00000000,-0.00000000
-5.38769385,5.12197163,-5.12197167,0.02727010,-0.02727010,1.32620506,-1.32620507,4.21275071,-4.21275075,1.17011334,-1.17011336,0.22594060,-0.22594060,1.70066506,-1.70066507,0.00000000,-0.00000000
-5.38169085,5.25439802,-5.25439807,0.02886686,-0.02886686,1.36978513,-1.36978514,4.32080138,-4.32080142,1.20736829,-1.20736831,0.23490088,-0.23490088,1.73665651,-1.73665652,0.00000000,-0.00000000
-5.37568784,5.39965645,-5.39965651,0.03042769,-0.03042769,1.41876952,-1.41876953,4.43264369,-4.43264374,1.25282060,-1.25282062,0.24326735,-0.24326736,1.77297463,-1.77297464,0.00000000,-0.00000000
-5.36968484,5.55750598,-5.55750604,0.03194062,-0.03194062,1.47289021,-1.47289023,4.54697628,-4.54697633,1.30669311,-1.30669315,0.25090886,-0.25090886,1.80967915,-1.80967916,0.00000000,-0.00000000
-5.36368184,5.72762371,-5.72762378,0.03339544,-0.03339544,1.53182130,-1.53182132,4.66235308,-4.66235313,1.36918132,-1.36918136,0.25770419,-0.25770419,1.84684801,-1.84684803,0.00000000,-0.00000000
-5.35767884,5.90964480,-5.90964487,0.03478425,-0.03478425,1.59519054,-1.59519057,4.77723129,-4.77723134,1.44045726,-1.44045730,0.26354703,-0.26354703,1.88459087,-1.88459088,0.00000000,-0.00000000
-5.35167584,6.10320110,-6.10320118,0.03610181,-0.03610181,1.66259049,-1.66259052,4.89002342,-4.89002347,1.52067104,-1.52067108,0.26835061,-0.26835061,1.92306280,-1.92306281,0.00000000,-0.00000000
-5.34567284,6.30795531,-6.30795540,0.03734590,-0.03734590,1.73358847,-1.73358850,4.99915095,-4.99915100,1.60994912,-1.60994917,0.27205179,-0.27205179,1.96247708,-1.96247709,0.00000000,-0.00000000
-5.33966983,6.52362720,-6.52362730,0.03851746,-0.03851746,1.80773473,-1.80773476,5.10309688,-5.10309693,1.70838902,-1.70838908,0.27461448,-0.27461448,2.00311559,-2.00311560,0.00000000,-0.00000000
-5.33366683,6.75000916,-6.75000926,0.03962057,-0.03962057,1.88456833,-1.88456836,5.20045439,-5.20045445,1.81605003,-1.81605009,0.27603199,-0.27603199,2.04533538,-2.04533539,0.00000000,-0.00000000
-5.32766383,6.98696843,-6.98696855,0.04066230,-0.04066230,1.96362026,-1.96362030,5.28996926,-5.28996931,1.93293984,-1.93293990,0.27632827,-0.27632827,2.08957028,-2.08957030,0.00000000,-0.00000000
-5.32166083,7.23443442,-7.23443454,0.04165235,-0.04165235,2.04441382,-2.04441386,5.37057352,-5.37057358,2.05899749,-2.05899756,0.27555779,-0.27555779,2.13632629,-2.13632631,0.00000000,-0.00000000
-5.31565783,7.49237014,-7.49237027,0.04260249,-0.04260249,2.12646209,-2.12646213,5.44140896,-5.44140901,2.19407293,-2.19407301,0.27380420,-0.27380420,2.18617011,-2.18617013,0.00000000,-0.00000000
-5.30965483,7.76072828,-7.76072841,0.04352589,-0.04352589,2.20926297,-2.20926301,5.50183902,-5.50183908,2.33790415,-2.33790423,0.27117755,-0.27117755,2.23971043,-2.23971045,0.00000000,-0.00000000
-5.30365183,8.03939308,-8.03939323,0.04443631,-0.04443631,2.29229220,-2.29229224,5.55144896,-5.55144901,2.49009293,-2.49009302,0.26781029,-0.26781029,2.29757205,-2.29757207,0.00000000,-0.00000000
-5.29764882,8.32811100,-8.32811115,0.04534716,-0.04534716,2.37499513,-2.37499517,5.59003445,-5.59003450,2.65008062,-2.65008071,0.26385228,-0.26385228,2.36036355,-2.36036357,0.00000000,-0.00000000
-5.29164582,8.62641349,-8.62641364,0.04627058,-0.04627059,2.45677812,-2.45677816,5.61757984,-5.61757989,2.81712542,-2.81712551,0.25946481,-0.25946481,2.42863964,-2.42863967,0.00000000,-0.00000000
-5.28564282,8.93353695,-8.93353711,0.04721652,-0.04721652,2.53700055,-2.53700059,5.63422765,-5.63422770,2.99028286,-2.99028296,0.25481415,-0.25481415,2.50285983,-2.50285987,0.00000000,-0.00000000
-5.27963982,9.24834492,-9.24834508,0.04819179,-0.04819179,2.61496857,-2.61496861,5.64024186,-5.64024191,3.16839123,-3.16839133,0.25006471,-0.25006471,2.58334549,-2.58334553,0.00000000,-0.00000000
-5.27363682,9.56925840,-9.56925857,0.04919939,-0.04919939,2.68993150,-2.68993154,5.63596741,-5.63596746,3.35006346,-3.35006357,0.24537238,-0.24537239,2.67023774,-2.67023778,0.00000000,-0.00000000
-5.26763382,9.89420002,-9.89420019,0.05023786,-0.05023786,2.76108188,-2.76108191,5.62178907,-5.62178911,3.53368701,-3.53368711,0.24087816,-0.24087816,2.76345876,-2.76345880,0.00000000,-0.00000000
-5.26163082,10.22055748,-10.22055765,0.05130092,-0.05130092,2.82755976,-2.82755980,5.59809239,-5.59809243,3.71743284,-3.71743295,0.23670245,-0.23670246,2.86267908,-2.86267913,0.00000000,-0.00000000
