energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.71785893,2.23978452,0.01166008,0.27793055,1.15366346,1.09995694,0.89813055,0.00000000
-5.71185593,2.29351322,0.01171492,0.28906195,1.17258013,1.12998576,0.91818126,0.00000000
-5.70585293,2.34101047,0.01170670,0.29949322,1.18603309,1.15814766,0.93479466,0.00000000
-5.69984992,2.38171315,0.01163623,0.30909337,1.19389371,1.18412198,0.94774364,0.00000000
-5.69384692,2.41513873,0.01150545,0.31773529,1.19612790,1.20759742,0.95686177,0.00000000
-5.68784392,2.44088689,0.01131736,0.32529841,1.19279259,1.22827420,0.96204332,0.00000000
-5.68184092,2.45864161,0.01107585,0.33167164,1.18403021,1.24586762,0.96324221,0.00000000
-5.67583792,2.46817398,0.01078554,0.33675634,1.17006139,1.26011321,0.96047026,0.00000000
-5.66983492,2.46934575,0.01045164,0.34046934,1.15117651,1.27077323,0.95379474,0.00000000
-5.66383192,2.46211373,0.01007979,0.34274586,1.12772632,1.27764439,0.94333549,0.00000000
-5.65782891,2.44653461,0.00967586,0.34354212,1.10011233,1.28056627,0.92926165,0.00000000
-5.65182591,2.42276992,0.00924585,0.34283762,1.06877703,1.27943020,0.91178813,0.00000000
-5.64582291,2.39109058,0.00879575,0.34063678,1.03419452,1.27418782,0.89117190,0.00000000
-5.63981991,2.35188038,0.00833142,0.33696999,0.99686160,1.26485888,0.86770793,0.00000000
-5.63381691,2.30563774,0.00785853,0.33189387,0.95728945,1.25153758,0.84172497,0.00000000
-5.62781391,2.25297510,0.00738246,0.32549064,0.91599607,1.23439700,0.81358098,0.00000000
-5.62181091,2.19461528,0.00690830,0.31786672,0.87349941,1.21369105,0.78365810,0.00000000
-5.61580790,2.13138444,0.00644081,0.30915038,0.83031107,1.18975354,0.75235730,0.00000000
-5.60980490,2.06420123,0.00598442,0.29948867,0.78693063,1.16299423,0.72009244,0.00000000
-5.60380190,1.99406213,0.00554322,0.28904362,0.74384035,1.13389161,0.68728399,0.00000000
-5.59779890,1.92202308,0.00512101,0.27798789,0.70150028,1.10298276,0.65435218,0.00000000
-5.59179590,1.84917777,0.00472129,0.26650011,0.66034364,1.07085021,0.62170997,0.00000000
-5.58579290,1.77663320,0.00434734,0.25475998,0.62077249,1.03810661,0.58975571,0.00000000
-5.57978989,1.70548342,0.00400219,0.24294340,0.58315363,1.00537739,0.55886587,0.00000000
-5.57378689,1.63678221,0.00368869,0.23121793,0.54781491,0.97328244,0.52938797,0.00000000
-5.56778389,1.57151606,0.00340953,0.21973857,0.51504188,0.94241740,0.50163400,0.00000000
-5.56178089,1.51057827,0.00316723,0.20864420,0.48507503,0.91333524,0.47587444,0.00000000
-5.55577789,1.45474545,0.00296421,0.19805476,0.45810763,0.88652927,0.45233337,0.00000000
-5.54977489,1.40465740,0.00280272,0.18806921,0.43428436,0.86241789,0.43118459,0.00000000
-5.54377189,1.36080111,0.00268489,0.17876441,0.41370075,0.84133207,0.41254907,0.00000000
-5.53776888,1.32349970,0.00261272,0.17019480,0.39640360,0.82350588,0.39649388,0.00000000
-5.53176588,1.29290662,0.00258799,0.16239297,0.38239219,0.80907050,0.38303245,0.00000000
-5.52576288,1.26900528,0.00261230,0.15537089,0.37162054,0.79805195,0.37212636,0.00000000
-5.51975988,1.25161424,0.00268697,0.14912180,0.36400028,0.79037258,0.36368843,0.00000000
-5.51375688,1.24039729,0.00281299,0.14362252,0.35940437,0.78585610,0.35758700,0.00000000
-5.50775388,1.23487833,0.00299098,0.13883612,0.35767114,0.78423602,0.35365125,0.00000000
-5.50175088,1.23446000,0.00322108,0.13471471,0.35860881,0.78516698,0.35167727,0.00000000
-5.49574787,1.23844535,0.00350287,0.13120218,0.36199996,0.78823845,0.35143467,0.00000000
-5.48974487,1.24606176,0.00383531,0.12823690,0.36760602,0.79299031,0.35267351,0.00000000
-5.48374187,1.25648589,0.00421664,0.12575408,0.37517147,0.79892949,0.35513110,0.00000000
-5.47773887,1.26886893,0.00464431,0.12368788,0.38442769,0.80554723,0.35853879,0.00000000
-5.47173587,1.28236124,0.00511488,0.12197303,0.39509629,0.81233607,0.36262818,0.00000000
-5.46573287,1.29613548,0.00562403,0.12054620,0.40689205,0.81880620,0.36713686,0.00000000
-5.45972986,1.30940771,0.00616648,0.11934683,0.41952533,0.82450047,0.37181339,0.00000000
-5.45372686,1.32145582,0.00673601,0.11831776,0.43270414,0.82900765,0.37642165,0.00000000
-5.44772386,1.33163501,0.00732548,0.11740543,0.44613600,0.83197366,0.38074426,0.00000000
-5.44172086,1.33939002,0.00792692,0.11655998,0.45952967,0.83311029,0.38458531,0.00000000
-5.43571786,1.34426398,0.00853158,0.11573516,0.47259700,0.83220152,0.38777240,0.00000000
-5.42971486,1.34590404,0.00913015,0.11488814,0.48505499,0.82910708,0.39015795,0.00000000
-5.42371186,1.34406375,0.00971283,0.11397938,0.49662825,0.82376351,0.39161993,0.00000000
-5.41770885,1.33860241,0.01026964,0.11297254,0.50705196,0.81618260,0.39206216,0.00000000
-5.41170585,1.32948170,0.01079059,0.11183449,0.51607527,0.80644752,0.39141411,0.00000000
-5.40570285,1.31675982,0.01126595,0.11053543,0.52346526,0.79470680,0.38963035,0.00000000
-5.39969985,1.30058348,0.01168653,0.10904911,0.52901125,0.78116637,0.38668973,0.00000000
-5.39369685,1.28117802,0.01204392,0.10735323,0.53252934,0.76608013,0.38259423,0.00000000
-5.38769385,1.25883593,0.01233075,0.10542978,0.53386701,0.74973915,0.37736757,0.00000000
-5.38169085,1.23390428,0.01254092,0.10326559,0.53290741,0.73246006,0.37105362,0.00000000
-5.37568784,1.20677115,0.01266981,0.10085266,0.52957323,0.71457291,0.36371446,0.00000000
-5.36968484,1.17785158,0.01271439,0.09818858,0.52382971,0.69640888,0.35542831,0.00000000
-5.36368184,1.14757326,0.01267338,0.09527674,0.51568668,0.67828826,0.34628707,0.00000000
-5.35767884,1.11636239,0.01254726,0.09212643,0.50519927,0.66050904,0.33639379,0.00000000
-5.35167584,1.08463015,0.01233826,0.08875269,0.49246733,0.64333659,0.32585979,0.00000000
-5.34567284,1.05276000,0.01205028,0.08517608,0.47763333,0.62699461,0.31480178,0.00000000
-5.33966983,1.02109638,0.01168881,0.08142208,0.46087882,0.61165777,0.30333878,0.00000000
-5.33366683,0.98993510,0.01126068,0.07752046,0.44241959,0.59744638,0.29158912,0.00000000
-5.32766383,0.95951583,0.01077389,0.07350438,0.42249964,0.58442317,0.27966755,0.00000000
-5.32166083,0.93001690,0.01023736,0.06940945,0.40138426,0.57259238,0.26768259,0.00000000
-5.31565783,0.90155284,0.00966060,0.06527260,0.37935250,0.56190126,0.25573417,0.00000000
-5.30965483,0.87417456,0.00905348,0.06113108,0.35668936,0.55224393,0.24391178,0.00000000
-5.30365183,0.84787243,0.00842594,0.05702138,0.33367814,0.54346748,0.23229312,0.00000000
-5.29764882,0.82258206,0.00778768,0.05297825,0.31059308,0.53538007,0.22094336,0.00000000
-5.29164582,0.79819255,0.00714798,0.04903386,0.28769286,0.52776082,0.20991504,0.00000000
-5.28564282,0.77455702,0.00651540,0.04521710,0.26521495,0.52037092,0.19924861,0.00000000
-5.27963982,0.75150474,0.00589772,0.04155308,0.24337121,0.51296571,0.18897355,0.00000000
-5.27363682,0.72885459,0.00530168,0.03806281,0.22234475,0.50530714,0.17911014,0.00000000
-5.26763382,0.70642897,0.00473302,0.03476307,0.20228808,0.49717599,0.16967151,0.00000000
-5.26163082,0.68406776,0.00419632,0.03166646,0.18332259,0.48838349,0.16066621,0.00000000
-5.25562781,0.66164151,0.00369509,0.02878162,0.16553929,0.47878175,0.15210083,0.00000000
-5.24962481,0.63906327,0.00323176,0.02611363,0.14900047,0.46827258,0.14398275,0.00000000
-5.24362181,0.61629870,0.00280776,0.02366442,0.13374241,0.45681435,0.13632281,0.00000000
-5.23761881,0.59337368,0.00242360,0.02143333,0.11977862,0.44442657,0.12913770,0.00000000
-5.23161581,0.57037951,0.00207902,0.01941766,0.10710361,0.43119211,0.12245204,0.00000000
-5.22561281,0.54747508,0.00177306,0.01761328,0.09569685,0.41725694,0.11630006,0.00000000
-5.21960980,0.52488637,0.00150427,0.01601513,0.08552675,0.40282750,0.11072666,0.00000000
-5.21360680,0.50290303,0.00127075,0.01461772,0.07655450,0.38816576,0.10578809,0.00000000
-5.20760380,0.48187249,0.00107035,0.01341554,0.06873764,0.37358242,0.10155187,0.00000000
-5.20160080,0.46219172,0.00090075,0.01240342,0.06203310,0.35942832,0.09809633,0.00000000
-5.19559780,0.44429723,0.00075958,0.01157674,0.05639989,0.34608467,0.09550955,0.00000000
-5.18959480,0.42865360,0.00064447,0.01093157,0.05180116,0.33395231,0.09388785,0.00000000
-5.18359180,0.41574113,0.00055320,0.01046479,0.04820573,0.32344060,0.09333393,0.00000000
-5.17758879,0.40604298,0.00048369,0.01017402,0.04558910,0.31495613,0.09395472,0.00000000
-5.17158579,0.40003236,0.00043406,0.01005758,0.04393393,0.30889182,0.09585900,0.00000000
-5.16558279,0.39816020,0.00040265,0.01011436,0.04323008,0.30561666,0.09915490,0.00000000
-5.15957979,0.40084356,0.00038803,0.01034367,0.04347426,0.30546630,0.10394741,0.00000000
-5.15357679,0.40845518,0.00038904,0.01074507,0.04466933,0.30873486,0.11033589,0.00000000
-5.14757379,0.42131440,0.00040468,0.01131816,0.04682335,0.31566802,0.11841175,0.00000000
-5.14157079,0.43967958,0.00043417,0.01206248,0.04994844,0.32645758,0.12825628,0.00000000
-5.13556778,0.46374219,0.00047691,0.01297729,0.05405943,0.34123746,0.13993866,0.00000000
-5.12956478,0.49362254,0.00053240,0.01406150,0.05917253,0.36008125,0.15351432,0.00000000
-5.12356178,0.52936726,0.00060023,0.01531354,0.06530388,0.38300123,0.16902351,0.00000000
-5.11755878,0.57094829,0.00068004,0.01673130,0.07246814,0.40994881,0.18649007,0.00000000
-5.11155578,0.61826349,0.00077147,0.01831206,0.08067711,0.44081624,0.20592062,0.00000000
-5.10555278,0.67113857,0.00087412,0.02005250,0.08993848,0.47543953,0.22730383,0.00000000
-5.09954977,0.72933028,0.00098754,0.02194865,0.10025463,0.51360242,0.25061001,0.00000000
-5.09354677,0.79253062,0.00111115,0.02399587,0.11162162,0.55504112,0.27579085,0.00000000
-5.08754377,0.86037185,0.00124426,0.02618882,0.12402829,0.59944982,0.30277926,0.00000000
-5.08154077,0.93243217,0.00138602,0.02852144,0.13745560,0.64648656,0.33148937,0.00000000
-5.07553777,1.00824176,0.00153543,0.03098684,0.15187609,0.69577943,0.36181660,0.00000000
-5.06953477,1.08728912,0.00169131,0.03357722,0.16725354,0.74693283,0.39363784,0.00000000
-5.06353177,1.16902732,0.00185236,0.03628375,0.18354285,0.79953353,0.42681156,0.00000000
-5.05752876,1.25288027,0.00201709,0.03909645,0.20069008,0.85315659,0.46117815,0.00000000
-5.05152576,1.33824868,0.00218392,0.04200396,0.21863260,0.90737074,0.49656028,0.00000000
-5.04552276,1.42451573,0.00235115,0.04499344,0.23729941,0.96174330,0.53276331,0.00000000
-5.03951976,1.51105247,0.00251703,0.04805038,0.25661161,1.01584454,0.56957602,0.00000000
-5.03351676,1.59722278,0.00267976,0.05115845,0.27648281,1.06925145,0.60677140,0.00000000
-5.02751376,1.68238823,0.00283756,0.05429942,0.29681970,1.12155092,0.64410783,0.00000000
-5.02151076,1.76591258,0.00298870,0.05745313,0.31752253,1.17234255,0.68133050,0.00000000
-5.01550775,1.84716633,0.00313151,0.06059750,0.33848554,1.22124098,0.71817318,0.00000000
-5.00950475,1.92553121,0.00326445,0.06370866,0.35959735,1.26787806,0.75436043,0.00000000
-5.00350175,2.00040489,0.00338614,0.06676111,0.38074125,1.31190484,0.78961008,0.00000000
-4.99749875,2.07120584,0.00349535,0.06972803,0.40179535,1.35299364,0.82363612,0.00000000
-4.99149575,2.13737848,0.00359106,0.07258165,0.42263268,1.39084027,0.85615191,0.00000000
-4.98549275,2.19839873,0.00367245,0.07529366,0.44312116,1.42516645,0.88687362,0.00000000
-4.97948974,2.25377969,0.00373891,0.07783569,0.46312364,1.45572259,0.91552383,0.00000000
-4.97348674,2.30307776,0.00379005,0.08017988,0.48249787,1.48229076,0.94183530,0.00000000
-4.96748374,2.34589869,0.00382566,0.08229939,0.50109671,1.50468810,0.96555468,0.00000000
-4.96148074,2.38190380,0.00384577,0.08416895,0.51876845,1.52277026,0.98644623,0.00000000
-4.95547774,2.41081601,0.00385053,0.08576536,0.53535751,1.53643503,1.00429532,0.00000000
-4.94947474,2.43242552,0.00384028,0.08706800,0.55070547,1.54562582,1.01891186,0.00000000
-4.94347174,2.44659509,0.00381551,0.08805919,0.56465272,1.55033501,1.03013341,0.00000000
-4.93746873,2.45326468,0.00377678,0.08872459,0.57704046,1.55060676,1.03782812,0.00000000
-4.93146573,2.45245532,0.00372479,0.08905343,0.58771349,1.54653935,1.04189736,0.00000000
-4.92546273,2.44427209,0.00366029,0.08903875,0.59652339,1.53828673,1.04227816,0.00000000
-4.91945973,2.42890611,0.00358411,0.08867748,0.60333240,1.52605923,1.03894531,0.00000000
-4.91345673,2.40663546,0.00349708,0.08797054,0.60801756,1.51012333,1.03191326,0.00000000
-4.90745373,2.37782495,0.00340012,0.08692278,0.61047529,1.49080037,1.02123769,0.00000000
-4.90145073,2.34292465,0.00329414,0.08554299,0.61062601,1.46846421,1.00701670,0.00000000
-4.89544772,2.30246720,0.00318008,0.08384373,0.60841865,1.44353788,0.98939159,0.00000000
-4.88944472,2.25706368,0.00305890,0.08184120,0.60383480,1.41648915,0.96854715,0.00000000
-4.88344172,2.20739818,0.00293155,0.07955506,0.59689228,1.38782512,0.94471124,0.00000000
-4.87743872,2.15422085,0.00279902,0.07700817,0.58764785,1.35808589,0.91815360,0.00000000
-4.87143572,2.09833939,0.00266232,0.07422634,0.57619881,1.32783740,0.88918383,0.00000000
-4.86543272,2.04060904,0.00252243,0.07123798,0.56268337,1.29766332,0.85814822,0.00000000
-4.85942971,1.98192084,0.00238039,0.06807376,0.54727960,1.26815640,0.82542557,0.00000000
-4.85342671,1.92318845,0.00223721,0.06476621,0.53020297,1.23990897,0.79142183,0.00000000
-4.84742371,1.86533337,0.00209391,0.06134923,0.51170239,1.21350293,0.75656354,0.00000000
-4.84142071,1.80926873,0.00195151,0.05785761,0.49205490,1.18949920,0.72129028,0.00000000
-4.83541771,1.75588207,0.00181102,0.05432650,0.47155924,1.16842678,0.68604613,0.00000000
-4.82941471,1.70601718,0.00167342,0.05079086,0.45052842,1.15077153,0.65127049,0.00000000
-4.82341171,1.66045552,0.00153967,0.04728485,0.42928160,1.13696486,0.61738839,0.00000000
-4.81740870,1.61989779,0.00141069,0.04384134,0.40813574,1.12737267,0.58480082,0.00000000
-4.81140570,1.58494609,0.00128733,0.04049131,0.38739719,1.12228469,0.55387522,0.00000000
-4.80540270,1.55608749,0.00117042,0.03726340,0.36735377,1.12190468,0.52493677,0.00000000
-4.79939970,1.53367962,0.00106069,0.03418349,0.34826752,1.12634186,0.49826068,0.00000000
-4.79339670,1.51793905,0.00095883,0.03127439,0.33036852,1.13560405,0.47406589,0.00000000
-4.78739370,1.50893309,0.00086545,0.02855555,0.31385006,1.14959300,0.45251063,0.00000000
-4.78139070,1.50657573,0.00078108,0.02604302,0.29886516,1.16810230,0.43368987,0.00000000
-4.77538769,1.51062820,0.00070617,0.02374936,0.28552485,1.19081836,0.41763496,0.00000000
-4.76938469,1.52070447,0.00064114,0.02168384,0.27389791,1.21732483,0.40431561,0.00000000
-4.76338169,1.53628192,0.00058628,0.01985258,0.26401223,1.24711057,0.39364389,0.00000000
-4.75737869,1.55671710,0.00054186,0.01825890,0.25585758,1.27958133,0.38548047,0.00000000
-4.75137569,1.58126621,0.00050806,0.01690366,0.24938959,1.31407509,0.37964250,0.00000000
-4.74537269,1.60910981,0.00048500,0.01578576,0.24453466,1.34988054,0.37591311,0.00000000
-4.73936968,1.63938084,0.00047273,0.01490253,0.24119550,1.38625844,0.37405182,0.00000000
-4.73336668,1.67119493,0.00047123,0.01425021,0.23925712,1.42246484,0.37380565,0.00000000
-4.72736368,1.70368170,0.00048043,0.01382438,0.23859269,1.45777553,0.37492019,0.00000000
-4.72136068,1.73601563,0.00050014,0.01362033,0.23906920,1.49151043,0.37715032,0.00000000
-4.71535768,1.76744511,0.00053009,0.01363332,0.24055254,1.52305685,0.38026984,0.00000000
-4.70935468,1.79731810,0.00056993,0.01385882,0.24291183,1.55189041,0.38407982,0.00000000
-4.70335168,1.82510311,0.00061917,0.01429256,0.24602274,1.57759254,0.38841506,0.00000000
-4.69734867,1.85040437,0.00067722,0.01493050,0.24976984,1.59986343,0.39314845,0.00000000
-4.69134567,1.87297026,0.00074333,0.01576870,0.25404785,1.61852969,0.39819301,0.00000000
-4.68534267,1.89269446,0.00081664,0.01680304,0.25876193,1.63354609,0.40350164,0.00000000
-4.67933967,1.90960963,0.00089611,0.01802887,0.26382696,1.64499121,0.40906442,0.00000000
-4.67333667,1.92387405,0.00098058,0.01944057,0.26916618,1.65305700,0.41490384,0.00000000
-4.66733367,1.93575163,0.00106876,0.02103112,0.27470928,1.65803278,0.42106813,0.00000000
-4.66133067,1.94558664,0.00115921,0.02279154,0.28039007,1.66028440,0.42762314,0.00000000
-4.65532766,1.95377433,0.00125042,0.02471042,0.28614428,1.66022964,0.43464321,0.00000000
-4.64932466,1.96072925,0.00134076,0.02677355,0.29190734,1.65831130,0.44220156,0.00000000
-4.64332166,1.96685303,0.00142859,0.02896349,0.29761268,1.65496934,0.45036077,0.00000000
-4.63731866,1.97250349,0.00151227,0.03125938,0.30319051,1.65061367,0.45916390,0.00000000
-4.63131566,1.97796685,0.00159015,0.03363688,0.30856727,1.64559918,0.46862679,0.00000000
-4.62531266,1.98343473,0.00166072,0.03606820,0.31366586,1.64020444,0.47873184,0.00000000
-4.61930965,1.98898726,0.00172257,0.03852238,0.31840660,1.63461522,0.48942392,0.00000000
-4.61330665,1.99458323,0.00177448,0.04096577,0.32270889,1.62891382,0.50060837,0.00000000
-4.60730365,2.00005795,0.00181544,0.04336259,0.32649340,1.62307480,0.51215136,0.00000000
-4.60130065,2.00512883,0.00184471,0.04567579,0.32968479,1.61696731,0.52388264,0.00000000
-4.59529765,2.00940847,0.00186187,0.04786794,0.33221465,1.61036382,0.53560044,0.00000000
-4.58929465,2.01242437,0.00186678,0.04990230,0.33402443,1.60295483,0.54707835,0.00000000
-4.58329165,2.01364423,0.00185969,0.05174394,0.33506840,1.59436850,0.55807380,0.00000000
-4.57728864,2.01250533,0.00184117,0.05336085,0.33531607,1.58419424,0.56833775,0.00000000
-4.57128564,2.00844645,0.00181215,0.05472512,0.33475437,1.57200878,0.57762494,0.00000000
-4.56528264,2.00094045,0.00177391,0.05581393,0.33338900,1.55740331,0.58570446,0.00000000
-4.55927964,1.98952599,0.00172805,0.05661054,0.33124527,1.54001025,0.59236986,0.00000000
-4.55327664,1.97383650,0.00167648,0.05710503,0.32836816,1.51952814,0.59744847,0.00000000
-4.54727364,1.95362514,0.00162137,0.05729490,0.32482168,1.49574338,0.60080948,0.00000000
-4.54127064,1.92878459,0.00156511,0.05718546,0.32068762,1.46854782,0.60237040,0.00000000
-4.53526763,1.89936061,0.00151030,0.05678993,0.31606377,1.43795132,0.60210171,0.00000000
-4.52926463,1.86555916,0.00145967,0.05612930,0.31106168,1.40408875,0.60002948,0.00000000
-4.52326163,1.82774660,0.00141605,0.05523207,0.30580419,1.36722128,0.59623600,0.00000000
-4.51725863,1.78644344,0.00138232,0.05413355,0.30042274,1.32773199,0.59085828,0.00000000
-4.51125563,1.74231190,0.00136136,0.05287516,0.29505466,1.28611626,0.58408483,0.00000000
-4.50525263,1.69613821,0.00135598,0.05150340,0.28984055,1.24296745,0.57615064,0.00000000
-4.49924962,1.64881036,0.00136889,0.05006872,0.28492177,1.19895876,0.56733073,0.00000000
-4.49324662,1.60129260,0.00140265,0.04862430,0.28043807,1.15482224,0.55793261,0.00000000
-4.48724362,1.55459753,0.00145957,0.04722472,0.27652543,1.11132587,0.54828774,0.00000000
-4.48124062,1.50975718,0.00154171,0.04592452,0.27331402,1.06924990,0.53874252,0.00000000
-4.47523762,1.46779392,0.00165079,0.04477688,0.27092631,1.02936337,0.52964888,0.00000000
-4.46923462,1.42969217,0.00178810,0.04383215,0.26947519,0.99240175,0.52135479,0.00000000
-4.46323162,1.39637196,0.00195450,0.04313659,0.26906201,0.95904652,0.51419499,0.00000000
-4.45722861,1.36866472,0.00215033,0.04273101,0.26977469,0.92990734,0.50848204,0.00000000
-4.45122561,1.34729210,0.00237533,0.04264963,0.27168558,0.90550734,0.50449782,0.00000000
-4.44522261,1.33284811,0.00262863,0.04291901,0.27484927,0.88627170,0.50248584,0.00000000
-4.43921961,1.32578487,0.00290871,0.04355710,0.27930032,0.87251983,0.50264428,0.00000000
-4.43321661,1.32640210,0.00321333,0.04457251,0.28505096,0.86446102,0.50512005,0.00000000
-4.42721361,1.33484048,0.00353957,0.04596392,0.29208884,0.86219340,0.51000391,0.00000000
-4.42121061,1.35107880,0.00388380,0.04771975,0.30037508,0.86570598,0.51732692,0.00000000
-4.41520760,1.37493485,0.00424174,0.04981803,0.30984264,0.87488334,0.52705818,0.00000000
-4.40920460,1.40606986,0.00460851,0.05222657,0.32039532,0.88951248,0.53910412,0.00000000
-4.40320160,1.44399630,0.00497867,0.05490342,0.33190744,0.90929146,0.55330940,0.00000000
-4.39719860,1.48808887,0.00534639,0.05779758,0.34422444,0.93383923,0.56945949,0.00000000
-4.39119560,1.53759825,0.00570553,0.06085004,0.35716445,0.96270622,0.58728493,0.00000000
-4.38519260,1.59166740,0.00604980,0.06399510,0.37052102,0.99538525,0.60646733,0.00000000
-4.37918959,1.64934997,0.00637293,0.06716199,0.38406693,1.03132227,0.62664694,0.00000000
-4.37318659,1.70963036,0.00666886,0.07027665,0.39755896,1.06992684,0.64743174,0.00000000
-4.36718359,1.77144510,0.00693187,0.07326378,0.41074383,1.11058189,0.66840770,0.00000000
-4.36118059,1.83370490,0.00715682,0.07604894,0.42336468,1.15265278,0.68915001,0.00000000
-4.35517759,1.89531707,0.00733930,0.07856082,0.43516830,1.19549556,0.70923502,0.00000000
-4.34917459,1.95520766,0.00747575,0.08073332,0.44591253,1.23846447,0.72825228,0.00000000
-4.34317159,2.01234301,0.00756364,0.08250768,0.45537374,1.28091890,0.74581651,0.00000000
-4.33716858,2.06575008,0.00760152,0.08383432,0.46335389,1.32222975,0.76157895,0.00000000
-4.33116558,2.11453537,0.00758915,0.08467449,0.46968707,1.36178570,0.77523769,0.00000000
-4.32516258,2.15790198,0.00752747,0.08500149,0.47424511,1.39899933,0.78654674,0.00000000
-4.31915958,2.19516447,0.00741861,0.08480155,0.47694201,1.43331345,0.79532327,0.00000000
-4.31315658,2.22576140,0.00726587,0.08407431,0.47773707,1.46420766,0.80145309,0.00000000
-4.30715358,2.24926523,0.00707360,0.08283276,0.47663663,1.49120534,0.80489391,0.00000000
