energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.59779890,1.55402155,0.00785743,0.90271966,0.07968385,0.00000000,0.78749329,0.89214116
-5.59179590,1.56206002,0.00757898,0.91514663,0.07129105,0.00000000,0.78049389,0.90749662
-5.58579290,1.57579965,0.00731315,0.92939488,0.06479108,0.00000000,0.77766602,0.92393474
-5.57978989,1.59510508,0.00705746,0.94552651,0.06004184,0.00000000,0.77889369,0.94154073
-5.57378689,1.61990480,0.00681033,0.96362318,0.05692310,0.00000000,0.78410820,0.96041689
-5.56778389,1.65017392,0.00657101,0.98377336,0.05533808,0.00000000,0.79328411,0.98066866
-5.56178089,1.68591301,0.00633951,1.00605804,0.05521383,0.00000000,0.80643205,1.00238944
-5.55577789,1.72712442,0.00611644,1.03053575,0.05650069,0.00000000,0.82358926,1.02564513
-5.54977489,1.77378784,0.00590294,1.05722813,0.05917087,0.00000000,0.84480869,1.05045943
-5.54377189,1.82583682,0.00570048,1.08610676,0.06321616,0.00000000,0.87014740,1.07680091
-5.53776888,1.88313753,0.00551075,1.11708246,0.06864488,0.00000000,0.89965515,1.10457248
-5.53176588,1.94547120,0.00533551,1.14999741,0.07547829,0.00000000,0.93336374,1.13360418
-5.52576288,2.01252107,0.00517644,1.18462099,0.08374634,0.00000000,0.97127770,1.16364965
-5.51975988,2.08386456,0.00503504,1.22064937,0.09348310,0.00000000,1.01336666,1.19438651
-5.51375688,2.15897095,0.00491252,1.25770911,0.10472180,0.00000000,1.05955968,1.22542085
-5.50775388,2.23720453,0.00480973,1.29536455,0.11748975,0.00000000,1.10974158,1.25629547
-5.50175088,2.31783296,0.00472710,1.33312861,0.13180328,0.00000000,1.16375123,1.28650162
-5.49574787,2.40004032,0.00466458,1.37047657,0.14766275,0.00000000,1.22138165,1.31549367
-5.48974487,2.48294402,0.00462166,1.40686204,0.16504802,0.00000000,1.28238161,1.34270595
-5.48374187,2.56561482,0.00459733,1.44173431,0.18391432,0.00000000,1.34645859,1.36757106
-5.47773887,2.64709888,0.00459015,1.47455647,0.20418903,0.00000000,1.41328263,1.38953880
-5.47173587,2.72644110,0.00459822,1.50482310,0.22576921,0.00000000,1.48249090,1.40809485
-5.46573287,2.80270872,0.00461930,1.53207713,0.24852037,0.00000000,1.55369261,1.42277853
-5.45972986,2.87501434,0.00465082,1.55592484,0.27227641,0.00000000,1.62647426,1.43319883
-5.45372686,2.94253780,0.00468998,1.57604868,0.29684094,0.00000000,1.70040487,1.43904819
-5.44772386,3.00454626,0.00473381,1.59221724,0.32198997,0.00000000,1.77504118,1.44011360
-5.44172086,3.06041208,0.00477928,1.60429232,0.34747604,0.00000000,1.84993289,1.43628473
-5.43571786,3.10962815,0.00482340,1.61223283,0.37303358,0.00000000,1.92462783,1.42755889
-5.42971486,3.15182054,0.00486326,1.61609561,0.39838545,0.00000000,1.99867720,1.41404290
-5.42371186,3.18675837,0.00489618,1.61603344,0.42325045,0.00000000,2.07164086,1.39595200
-5.41770885,3.21436077,0.00491980,1.61229040,0.44735137,0.00000000,2.14309283,1.37360601
-5.41170585,3.23470104,0.00493213,1.60519513,0.47042342,0.00000000,2.21262697,1.34742308
-5.40570285,3.24800799,0.00493163,1.59515229,0.49222253,0.00000000,2.27986284,1.31791143
-5.39969985,3.25466446,0.00491731,1.58263290,0.51253321,0.00000000,2.34445170,1.28565954
-5.39369685,3.25520309,0.00488873,1.56816371,0.53117555,0.00000000,2.40608256,1.25132501
-5.38769385,3.25029925,0.00484607,1.55231636,0.54801098,0.00000000,2.46448815,1.21562270
-5.38169085,3.24076124,0.00479011,1.53569639,0.56294653,0.00000000,2.51945047,1.17931229
-5.37568784,3.22751759,0.00472224,1.51893255,0.57593730,0.00000000,2.57080592,1.14318559
-5.36968484,3.21160149,0.00464441,1.50266645,0.58698703,0.00000000,2.61844945,1.10805378
-5.36368184,3.19413243,0.00455908,1.48754270,0.59614659,0.00000000,2.66233772,1.07473467
-5.35767884,3.17629492,0.00446916,1.47419940,0.60351061,0.00000000,2.70249071,1.04403998
-5.35167584,3.15931445,0.00437788,1.46325898,0.60921217,0.00000000,2.73899174,1.01676275
-5.34567284,3.14443098,0.00428869,1.45531917,0.61341594,0.00000000,2.77198552,0.99366461
-5.33966983,3.13286994,0.00420516,1.45094384,0.61630995,0.00000000,2.80167405,0.97546302
-5.33366683,3.12581145,0.00413081,1.45065360,0.61809649,0.00000000,2.82831034,0.96281838
-5.32766383,3.12435794,0.00406900,1.45491590,0.61898237,0.00000000,2.85218975,0.95632082
-5.32166083,3.12950115,0.00402278,1.46413462,0.61916925,0.00000000,2.87363912,0.95647693
-5.31565783,3.14208892,0.00399475,1.47863895,0.61884413,0.00000000,2.89300383,0.96369632
-5.30965483,3.16279296,0.00398698,1.49867188,0.61817082,0.00000000,2.91063298,0.97827835
-5.30365183,3.19207853,0.00400087,1.52437836,0.61728241,0.00000000,2.92686317,1.00039924
-5.29764882,3.23017703,0.00403709,1.55579351,0.61627536,0.00000000,2.94200130,1.03010004
-5.29164582,3.27706286,0.00409554,1.59283145,0.61520528,0.00000000,2.95630714,1.06727586
-5.28564282,3.33243561,0.00417528,1.63527530,0.61408469,0.00000000,2.96997616,1.11166707
-5.27963982,3.39570868,0.00427460,1.68276903,0.61288275,0.00000000,2.98312369,1.16285297
-5.27363682,3.46600553,0.00439099,1.73481192,0.61152710,0.00000000,2.99577097,1.22024873
-5.26763382,3.54216431,0.00452122,1.79075641,0.60990759,0.00000000,3.00783408,1.28310605
-5.26163082,3.62275143,0.00466148,1.84980992,0.60788173,0.00000000,3.01911650,1.35051818
-5.25562781,3.70608467,0.00480741,1.91104131,0.60528177,0.00000000,3.02930591,1.42142982
-5.24962481,3.79026545,0.00495430,1.97339238,0.60192281,0.00000000,3.03797582,1.49465191
-5.24362181,3.87322019,0.00509724,2.03569452,0.59761189,0.00000000,3.04459250,1.56888161
-5.23761881,3.95274966,0.00523123,2.09669055,0.59215742,0.00000000,3.04852700,1.64272721
-5.23161581,4.02658521,0.00535142,2.15506140,0.58537858,0.00000000,3.04907251,1.71473740
-5.22561281,4.09245016,0.00545320,2.20945699,0.57711444,0.00000000,3.04546634,1.78343448
-5.21960980,4.14812447,0.00553239,2.25853043,0.56723217,0.00000000,3.03691598,1.84735028
-5.21360680,4.19151025,0.00558540,2.30097448,0.55563413,0.00000000,3.02262827,1.90506388
-5.20760380,4.22069591,0.00560929,2.33555882,0.54226358,0.00000000,3.00184057,1.95523974
-5.20160080,4.23401633,0.00560192,2.36116685,0.52710870,0.00000000,2.97385257,1.99666476
-5.19559780,4.23010671,0.00556197,2.37683040,0.51020480,0.00000000,2.93805740,2.02828292
-5.18959480,4.20794796,0.00548900,2.38176088,0.49163470,0.00000000,2.89397059,2.04922608
-5.18359180,4.16690162,0.00538344,2.37537553,0.47152739,0.00000000,2.84125570,2.05883962
-5.17758879,4.10673303,0.00524658,2.35731763,0.45005486,0.00000000,2.77974510,2.05670178
-5.17158579,4.02762167,0.00508049,2.32746960,0.42742763,0.00000000,2.70945534,2.04263601
-5.16558279,3.93015835,0.00488795,2.28595850,0.40388892,0.00000000,2.63059597,2.01671559
-5.15957979,3.81532940,0.00467237,2.23315359,0.37970801,0.00000000,2.54357164,1.97926045
-5.15357679,3.68448872,0.00443765,2.16965606,0.35517304,0.00000000,2.44897733,1.93082625
-5.14757379,3.53931872,0.00418807,2.09628130,0.33058355,0.00000000,2.34758685,1.87218627
-5.14157079,3.38178219,0.00392817,2.01403458,0.30624326,0.00000000,2.24033520,1.80430681
-5.13556778,3.21406689,0.00366263,1.92408111,0.28245316,0.00000000,2.12829558,1.72831726
-5.12956478,3.03852533,0.00339614,1.82771172,0.25950541,0.00000000,2.01265203,1.64547601
-5.12356178,2.85761207,0.00313332,1.72630576,0.23767815,0.00000000,1.89466895,1.55713372
-5.11755878,2.67382089,0.00287863,1.62129239,0.21723129,0.00000000,1.77565861,1.46469529
-5.11155578,2.48962421,0.00263627,1.51411220,0.19840345,0.00000000,1.65694813,1.36958215
-5.10555278,2.30741661,0.00241017,1.40618009,0.18141007,0.00000000,1.53984696,1.27319607
-5.09954977,2.12946427,0.00220396,1.29885111,0.16644243,0.00000000,1.42561623,1.17688589
-5.09354677,1.95786152,0.00202089,1.19339005,0.15366768,0.00000000,1.31544074,1.08191803
-5.08754377,1.79449548,0.00186389,1.09094583,0.14322947,0.00000000,1.21040449,0.98945169
-5.08154077,1.64101917,0.00173556,0.99253107,0.13524925,0.00000000,1.11147039,0.90051923
-5.07553777,1.49883322,0.00163816,0.89900737,0.12982765,0.00000000,1.01946436,0.81601196
-5.06953477,1.36907580,0.00157364,0.81107626,0.12704609,0.00000000,0.93506414,0.73667133
-5.06353177,1.25262012,0.00154366,0.72927562,0.12696808,0.00000000,0.85879265,0.66308542
-5.05752876,1.15007875,0.00154958,0.65398125,0.12964027,0.00000000,0.79101574,0.59569012
-5.05152576,1.06181357,0.00159248,0.58541308,0.13509294,0.00000000,0.73194394,0.53477455
-5.04552276,0.98795037,0.00167311,0.52364519,0.14333995,0.00000000,0.68163772,0.48049000
-5.03951976,0.92839683,0.00179193,0.46861911,0.15437800,0.00000000,0.64001585,0.43286166
-5.03351676,0.88286287,0.00194903,0.42015940,0.16818532,0.00000000,0.60686613,0.39180222
-5.02751376,0.85088240,0.00214412,0.37799095,0.18471984,0.00000000,0.58185810,0.35712692
-5.02151076,0.83183558,0.00237646,0.34175703,0.20391696,0.00000000,0.56455711,0.32856899
-5.01550775,0.82497097,0.00264483,0.31103763,0.22568702,0.00000000,0.55443935,0.30579522
-5.00950475,0.82942713,0.00294746,0.28536734,0.24991289,0.00000000,0.55090739,0.28842091
-5.00350175,0.84425331,0.00328201,0.26425248,0.27644770,0.00000000,0.55330600,0.27602399
-4.99749875,0.86842913,0.00364552,0.24718680,0.30511306,0.00000000,0.56093785,0.26815802
-4.99149575,0.90088331,0.00403438,0.23366589,0.33569796,0.00000000,0.57307909,0.26436377
-4.98549275,0.94051149,0.00444436,0.22319969,0.36795870,0.00000000,0.58899454,0.26417957
-4.97948974,0.98619330,0.00487061,0.21532340,0.40161973,0.00000000,0.60795246,0.26715020
-4.97348674,1.03680899,0.00530772,0.20960651,0.43637591,0.00000000,0.62923881,0.27283458
-4.96748374,1.09125568,0.00574976,0.20566016,0.47189589,0.00000000,0.65217093,0.28081225
-4.96148074,1.14846336,0.00619043,0.20314285,0.50782691,0.00000000,0.67611056,0.29068887
-4.95547774,1.20741076,0.00662316,0.20176462,0.54380071,0.00000000,0.70047608,0.30210082
-4.94947474,1.26714102,0.00704123,0.20128998,0.57944055,0.00000000,0.72475390,0.31471906
-4.94347174,1.32677692,0.00743798,0.20153948,0.61436910,0.00000000,0.74850868,0.32825235
-4.93746873,1.38553554,0.00780691,0.20239028,0.64821688,0.00000000,0.77139237,0.34244992
-4.93146573,1.44274188,0.00814194,0.20377573,0.68063105,0.00000000,0.79315168,0.35710357
-4.92546273,1.49784110,0.00843749,0.20568408,0.71128402,0.00000000,0.81363378,0.37204930
-4.91945973,1.55040882,0.00868870,0.20815637,0.73988183,0.00000000,0.83279004,0.38716833
-4.91345673,1.60015904,0.00889154,0.21128356,0.76617157,0.00000000,0.85067747,0.40238754
-4.90745373,1.64694908,0.00904292,0.21520288,0.78994791,0.00000000,0.86745780,0.41767920
-4.90145073,1.69078124,0.00914081,0.22009353,0.81105813,0.00000000,0.88339384,0.43305990
-4.89544772,1.73180062,0.00918422,0.22617148,0.82940562,0.00000000,0.89884329,0.44858858
-4.88944472,1.77028902,0.00917331,0.23368366,0.84495159,0.00000000,0.91424978,0.46436367
-4.88344172,1.80665463,0.00910926,0.24290131,0.85771495,0.00000000,0.93013140,0.48051913
-4.87743872,1.84141763,0.00899431,0.25411257,0.86777029,0.00000000,0.94706669,0.49721951
-4.87143572,1.87519186,0.00883162,0.26761452,0.87524402,0.00000000,0.96567870,0.51465394
-4.86543272,1.90866300,0.00862516,0.28370447,0.88030880,0.00000000,0.98661720,0.53302929
-4.85942971,1.94256367,0.00837960,0.30267098,0.88317658,0.00000000,1.01053965,0.55256241
-4.85342671,1.97764642,0.00810011,0.32478452,0.88409025,0.00000000,1.03809162,0.57347189
-4.84742371,2.01465526,0.00779225,0.35028825,0.88331446,0.00000000,1.06988700,0.59596936
-4.84142071,2.05429688,0.00746176,0.37938901,0.88112584,0.00000000,1.10648895,0.62025086
-4.83541771,2.09721267,0.00711443,0.41224909,0.87780297,0.00000000,1.14839212,0.64648845
-4.82941471,2.14395256,0.00675591,0.44897894,0.87361650,0.00000000,1.19600682,0.67482253
-4.82341171,2.19495197,0.00639162,0.48963130,0.86881991,0.00000000,1.24964581,0.70535526
-4.81740870,2.25051283,0.00602658,0.53419704,0.86364098,0.00000000,1.30951421,0.73814535
-4.81140570,2.31078965,0.00566536,0.58260311,0.85827458,0.00000000,1.37570296,0.77320465
-4.80540270,2.37578138,0.00531195,0.63471268,0.85287691,0.00000000,1.44818612,0.81049674
-4.79939970,2.44532958,0.00496976,0.69032769,0.84756134,0.00000000,1.52682214,0.84993768
-4.79339670,2.51912317,0.00464154,0.74919391,0.84239616,0.00000000,1.61135900,0.89139907
-4.78739370,2.59670948,0.00432940,0.81100818,0.83740408,0.00000000,1.70144295,0.93471317
-4.78139070,2.67751143,0.00403485,0.87542776,0.83256367,0.00000000,1.79663042,0.97968007
-4.77538769,2.76084986,0.00375878,0.94208128,0.82781251,0.00000000,1.89640250,1.02607644
-4.76938469,2.84597005,0.00350154,1.01058089,0.82305189,0.00000000,2.00018115,1.07366554
-4.76338169,2.93207105,0.00326300,1.08053479,0.81815285,0.00000000,2.10734633,1.12220770
-4.75737869,3.01833636,0.00304260,1.15155975,0.81296323,0.00000000,2.21725315,1.17147100
-4.75137569,3.10396431,0.00283946,1.22329255,0.80731545,0.00000000,2.32924800,1.22124112
-4.74537269,3.18819656,0.00265242,1.29540003,0.80103454,0.00000000,2.44268311,1.27132998
-4.73936968,3.27034323,0.00248015,1.36758684,0.79394620,0.00000000,2.55692847,1.32158246
-4.73336668,3.34980329,0.00232121,1.43960055,0.78588446,0.00000000,2.67138093,1.37188070
-4.72736368,3.42607923,0.00217411,1.51123377,0.77669870,0.00000000,2.78547001,1.42214573
-4.72136068,3.49878542,0.00203738,1.58232308,0.76625962,0.00000000,2.89866047,1.47233609
-4.71535768,3.56764980,0.00190963,1.65274484,0.75446427,0.00000000,3.01045185,1.52244352
-4.70935468,3.63250917,0.00178959,1.72240821,0.74123968,0.00000000,3.12037542,1.57248589
-4.70335168,3.69329858,0.00167613,1.79124576,0.72654531,0.00000000,3.22798940,1.62249785
-4.69734867,3.75003596,0.00156828,1.85920239,0.71037417,0.00000000,3.33287306,1.67251946
-4.69134567,3.80280297,0.00146527,1.92622319,0.69275286,0.00000000,3.43462084,1.72258389
-4.68534267,3.85172387,0.00136649,1.99224126,0.67374046,0.00000000,3.53283739,1.77270450
-4.67933967,3.89694370,0.00127154,2.05716619,0.65342670,0.00000000,3.62713441,1.82286258
-4.67333667,3.93860755,0.00118016,2.12087420,0.63192935,0.00000000,3.71713000,1.87299611
-4.66733367,3.97684222,0.00109225,2.18320046,0.60939125,0.00000000,3.80245123,1.92299065
-4.66133067,4.01174163,0.00100784,2.24393441,0.58597698,0.00000000,3.88273999,1.97267274
-4.65532766,4.04335685,0.00092709,2.30281839,0.56186952,0.00000000,3.95766230,2.02180648
-4.64932466,4.07169130,0.00085023,2.35954971,0.53726687,0.00000000,4.02692065,2.07009345
-4.64332166,4.09670146,0.00077757,2.41378635,0.51237877,0.00000000,4.09026888,2.11717630
-4.63731866,4.11830280,0.00070952,2.46515584,0.48742369,0.00000000,4.14752861,2.16264567
-4.63131566,4.13638038,0.00064649,2.51326712,0.46262591,0.00000000,4.19860634,2.20605048
-4.62531266,4.15080332,0.00058900,2.55772452,0.43821283,0.00000000,4.24350985,2.24691095
-4.61930965,4.16144206,0.00053757,2.59814335,0.41441235,0.00000000,4.28236280,2.28473378
-4.61330665,4.16818699,0.00049283,2.63416614,0.39145036,0.00000000,4.31541625,2.31902895
-4.60730365,4.17096724,0.00045546,2.66547869,0.36954820,0.00000000,4.34305587,2.34932717
-4.60130065,4.16976822,0.00042623,2.69182505,0.34892006,0.00000000,4.36580413,2.37519729
-4.59529765,4.16464656,0.00040605,2.71302066,0.32977022,0.00000000,4.38431649,2.39626286
-4.58929465,4.15574151,0.00039593,2.72896284,0.31229027,0.00000000,4.39937133,2.41221698
-4.58329165,4.14328178,0.00039708,2.73963819,0.29665604,0.00000000,4.41185348,2.42283486
-4.57728864,4.12758731,0.00041086,2.74512630,0.28302449,0.00000000,4.42273159,2.42798343
-4.57128564,4.10906559,0.00043886,2.74559966,0.27153060,0.00000000,4.43302992,2.42762762
-4.56528264,4.08820276,0.00048288,2.74131972,0.26228418,0.00000000,4.44379557,2.42183297
-4.55927964,4.06554962,0.00054494,2.73262919,0.25536694,0.00000000,4.45606222,2.41076451
-4.55327664,4.04170334,0.00062727,2.71994097,0.25082976,0.00000000,4.47081205,2.39468197
-4.54727364,4.01728581,0.00073231,2.70372428,0.24869044,0.00000000,4.48893733,2.37393147
-4.54127064,3.99291970,0.00086267,2.68448853,0.24893194,0.00000000,4.51120354,2.34893427
-4.53526763,3.96920349,0.00102109,2.66276585,0.25150138,0.00000000,4.53821572,2.32017291
-4.52926463,3.94668686,0.00121033,2.63909302,0.25630970,0.00000000,4.57038980,2.28817563
-4.52326163,3.92584774,0.00143317,2.61399369,0.26323238,0.00000000,4.60793031,2.25349950
-4.51725863,3.90707217,0.00169221,2.58796173,0.27211085,0.00000000,4.65081574,2.21671333
-4.51125563,3.89063810,0.00198984,2.56144643,0.28275499,0.00000000,4.69879235,2.17838091
-4.50525263,3.87670393,0.00232805,2.53484023,0.29494646,0.00000000,4.75137686,2.13904535
-4.49924962,3.86530225,0.00270833,2.50846941,0.30844276,0.00000000,4.80786791,2.09921519
-4.49324662,3.85633905,0.00313148,2.48258797,0.32298208,0.00000000,4.86736598,2.05935261
-4.48724362,3.84959829,0.00359753,2.45737498,0.33828859,0.00000000,4.92880040,2.01986436
-4.48124062,3.84475133,0.00410552,2.43293504,0.35407809,0.00000000,4.99096260,1.98109535
-4.47523762,3.84137074,0.00465346,2.40930181,0.37006389,0.00000000,5.05254348,1.94332512
-4.46923462,3.83894732,0.00523819,2.38644407,0.38596249,0.00000000,5.11217337,1.90676702
-4.46323162,3.83690967,0.00585533,2.36427380,0.40149917,0.00000000,5.16846259,1.87156989
-4.45722861,3.83464494,0.00649924,2.34265575,0.41641307,0.00000000,5.22004071,1.83782193
-4.45122561,3.83151998,0.00716304,2.32141784,0.43046180,0.00000000,5.26559299,1.80555638
-4.44522261,3.82690188,0.00783872,2.30036191,0.44342530,0.00000000,5.30389258,1.77475862
-4.43921961,3.82017709,0.00851719,2.27927427,0.45510906,0.00000000,5.33382761,1.74537422
-4.43321661,3.81076878,0.00918851,2.25793571,0.46534660,0.00000000,5.35442254,1.71731758
-4.42721361,3.79815179,0.00984206,2.23613060,0.47400113,0.00000000,5.36485383,1.69048085
-4.42121061,3.78186543,0.01046685,2.21365510,0.48096666,0.00000000,5.36445992,1.66474275
-4.41520760,3.76152376,0.01105179,2.19032418,0.48616847,0.00000000,5.35274652,1.63997713
-4.40920460,3.73682383,0.01158600,2.16597762,0.48956300,0.00000000,5.32938761,1.61606097
-4.40320160,3.70755195,0.01205916,2.14048504,0.49113746,0.00000000,5.29422335,1.59288172
-4.39719860,3.67358824,0.01246185,2.11374985,0.49090901,0.00000000,5.24725564,1.57034381
-4.39119560,3.63490963,0.01278583,2.08571245,0.48892373,0.00000000,5.18864223,1.54837416
-4.38519260,3.59159143,0.01302432,2.05635245,0.48525539,0.00000000,5.11868981,1.52692657
-4.37918959,3.54380742,0.01317227,2.02568998,0.48000399,0.00000000,5.03784658,1.50598483
-4.37318659,3.49182830,0.01322652,1.99378605,0.47329421,0.00000000,4.94669418,1.48556444
-4.36718359,3.43601839,0.01318589,1.96074174,0.46527357,0.00000000,4.84593891,1.46571273
-4.36118059,3.37683009,0.01305124,1.92669613,0.45611045,0.00000000,4.73640188,1.44650740
-4.35517759,3.31479616,0.01282547,1.89182288,0.44599170,0.00000000,4.61900750,1.42805328
-4.34917459,3.25051929,0.01251336,1.85632528,0.43512012,0.00000000,4.49476993,1.41047756
-4.34317159,3.18465920,0.01212143,1.82042994,0.42371146,0.00000000,4.36477705,1.39392332
-4.33716858,3.11791725,0.01165774,1.78437896,0.41199116,0.00000000,4.23017178,1.37854184
-4.33116558,3.05101883,0.01113158,1.74842113,0.40019079,0.00000000,4.09213084,1.36448392
-4.32516258,2.98469432,0.01055315,1.71280226,0.38854424,0.00000000,3.95184127,1.35189057
-4.31915958,2.91965912,0.00993329,1.67775510,0.37728374,0.00000000,3.81047540,1.34088373
-4.31315658,2.85659378,0.00928312,1.64348959,0.36663587,0.00000000,3.66916523,1.33155743
-4.30715358,2.79612526,0.00861368,1.61018380,0.35681764,0.00000000,3.52897748,1.32397004
