energy_ev,total_up,Ge_p_up,Ge_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-6.00000000,1.00160554,0.16775971,0.00000000,0.69557791,0.27977323,0.46233966,0.00000000
-5.99399700,0.95759329,0.15919132,0.00000000,0.66434704,0.26767233,0.44303796,0.00000000
-5.98799400,0.91023331,0.15010837,0.00000000,0.63107142,0.25458337,0.42216327,0.00000000
-5.98199100,0.86030340,0.14064910,0.00000000,0.59630239,0.24071922,0.40006850,0.00000000
-5.97598799,0.80861511,0.13095208,0.00000000,0.56061171,0.22630336,0.37712683,0.00000000
-5.96998499,0.75599370,0.12115267,0.00000000,0.52457901,0.21156392,0.35372261,0.00000000
-5.96398199,0.70325872,0.11137987,0.00000000,0.48877967,0.19672805,0.33024242,0.00000000
-5.95797899,0.65120587,0.10175349,0.00000000,0.45377324,0.18201656,0.30706635,0.00000000
-5.95197599,0.60059042,0.09238197,0.00000000,0.42009289,0.16763911,0.28456001,0.00000000
-5.94597299,0.55211284,0.08336061,0.00000000,0.38823592,0.15379003,0.26306721,0.00000000
-5.93996998,0.50640671,0.07477041,0.00000000,0.35865567,0.14064483,0.24290363,0.00000000
-5.93396698,0.46402911,0.06667751,0.00000000,0.33175470,0.12835754,0.22435148,0.00000000
-5.92796398,0.42545347,0.05913307,0.00000000,0.30787935,0.11705870,0.20765515,0.00000000
-5.92196098,0.39106489,0.05217373,0.00000000,0.28731568,0.10685424,0.19301796,0.00000000
-5.91595798,0.36115761,0.04582236,0.00000000,0.27028657,0.09782490,0.18059985,0.00000000
-5.90995498,0.33593449,0.04008932,0.00000000,0.25694996,0.09002638,0.17051592,0.00000000
-5.90395198,0.31550829,0.03497386,0.00000000,0.24739811,0.08349002,0.16283581,0.00000000
-5.89794897,0.29990430,0.03046577,0.00000000,0.24165778,0.07822385,0.15758387,0.00000000
-5.89194597,0.28906435,0.02654721,0.00000000,0.23969121,0.07421408,0.15473978,0.00000000
-5.88594297,0.28285172,0.02319449,0.00000000,0.24139793,0.07142691,0.15423995,0.00000000
-5.87993997,0.28105703,0.02037993,0.00000000,0.24661730,0.06981050,0.15597932,0.00000000
-5.87393697,0.28340480,0.01807369,0.00000000,0.25513199,0.06929717,0.15981370,0.00000000
-5.86793397,0.28956081,0.01624543,0.00000000,0.26667221,0.06980574,0.16556274,0.00000000
-5.86193097,0.29914019,0.01486590,0.00000000,0.28092101,0.07124405,0.17301329,0.00000000
-5.85592796,0.31171617,0.01390847,0.00000000,0.29752059,0.07351151,0.18192353,0.00000000
-5.84992496,0.32682963,0.01335035,0.00000000,0.31607970,0.07650186,0.19202758,0.00000000
-5.84392196,0.34399943,0.01317381,0.00000000,0.33618215,0.08010599,0.20304080,0.00000000
-5.83791896,0.36273340,0.01336715,0.00000000,0.35739643,0.08421488,0.21466569,0.00000000
-5.83191596,0.38253998,0.01392550,0.00000000,0.37928618,0.08872255,0.22659835,0.00000000
-5.82591296,0.40294037,0.01485151,0.00000000,0.40142150,0.09352918,0.23853542,0.00000000
-5.81990995,0.42348080,0.01615577,0.00000000,0.42339062,0.09854401,0.25018129,0.00000000
-5.81390695,0.44374484,0.01785712,0.00000000,0.44481171,0.10368835,0.26125548,0.00000000
-5.80790395,0.46336515,0.01998271,0.00000000,0.46534428,0.10889828,0.27149991,0.00000000
-5.80190095,0.48203437,0.02256786,0.00000000,0.48469981,0.11412710,0.28068586,0.00000000
-5.79589795,0.49951477,0.02565567,0.00000000,0.50265103,0.11934746,0.28862025,0.00000000
-5.78989495,0.51564602,0.02929648,0.00000000,0.51903935,0.12455300,0.29515106,0.00000000
-5.78389195,0.53035091,0.03354695,0.00000000,0.53378018,0.12975940,0.30017172,0.00000000
-5.77788894,0.54363855,0.03846906,0.00000000,0.54686564,0.13500486,0.30362401,0.00000000
-5.77188594,0.55560495,0.04412876,0.00000000,0.55836444,0.14034991,0.30549963,0.00000000
-5.76588294,0.56643068,0.05059448,0.00000000,0.56841900,0.14587649,0.30584010,0.00000000
-5.75987994,0.57637589,0.05793547,0.00000000,0.57723966,0.15168643,0.30473519,0.00000000
-5.75387694,0.58577264,0.06621992,0.00000000,0.58509636,0.15789917,0.30231976,0.00000000
-5.74787394,0.59501490,0.07551313,0.00000000,0.59230807,0.16464910,0.29876926,0.00000000
-5.74187094,0.60454674,0.08587549,0.00000000,0.59923048,0.17208224,0.29429408,0.00000000
-5.73586793,0.61484898,0.09736062,0.00000000,0.60624250,0.18035272,0.28913302,0.00000000
-5.72986493,0.62642504,0.11001348,0.00000000,0.61373234,0.18961894,0.28354614,0.00000000
-5.72386193,0.63978651,0.12386869,0.00000000,0.62208374,0.20003963,0.27780732,0.00000000
-5.71785893,0.65543899,0.13894894,0.00000000,0.63166298,0.21176996,0.27219691,0.00000000
-5.71185593,0.67386866,0.15526373,0.00000000,0.64280750,0.22495772,0.26699468,0.00000000
-5.70585293,0.69553009,0.17280822,0.00000000,0.65581626,0.23973970,0.26247334,0.00000000
-5.69984992,0.72083561,0.19156243,0.00000000,0.67094261,0.25623831,0.25889291,0.00000000
-5.69384692,0.75014636,0.21149057,0.00000000,0.68838957,0.27455845,0.25649598,0.00000000
-5.68784392,0.78376521,0.23254071,0.00000000,0.70830773,0.29478476,0.25550398,0.00000000
-5.68184092,0.82193144,0.25464456,0.00000000,0.73079573,0.31697898,0.25611453,0.00000000
-5.67583792,0.86481715,0.27771751,0.00000000,0.75590283,0.34117774,0.25849970,0.00000000
-5.66983492,0.91252515,0.30165878,0.00000000,0.78363355,0.36739042,0.26280514,0.00000000
-5.66383192,0.96508815,0.32635180,0.00000000,0.81395363,0.39559742,0.26915001,0.00000000
-5.65782891,1.02246897,0.35166468,0.00000000,0.84679698,0.42574849,0.27762740,0.00000000
-5.65182591,1.08456167,0.37745088,0.00000000,0.88207305,0.45776145,0.28830521,0.00000000
-5.64582291,1.15119335,0.40355020,0.00000000,0.91967415,0.49152122,0.30122727,0.00000000
-5.63981991,1.22212654,0.42978992,0.00000000,0.95948230,0.52687928,0.31641453,0.00000000
-5.63381691,1.29706224,0.45598635,0.00000000,1.00137522,0.56365363,0.33386636,0.00000000
-5.62781391,1.37564358,0.48194684,0.00000000,1.04523132,0.60162954,0.35356160,0.00000000
-5.62181091,1.45746029,0.50747219,0.00000000,1.09093337,0.64056106,0.37545968,0.00000000
-5.61580790,1.54205395,0.53235966,0.00000000,1.13837106,0.68017347,0.39950146,0.00000000
-5.60980490,1.62892444,0.55640651,0.00000000,1.18744217,0.72016683,0.42561007,0.00000000
-5.60380190,1.71753729,0.57941408,0.00000000,1.23805276,0.76022065,0.45369161,0.00000000
-5.59779890,1.80733232,0.60119233,0.00000000,1.29011627,0.79999958,0.48363584,0.00000000
-5.59179590,1.89773328,0.62156478,0.00000000,1.34355182,0.83916016,0.51531688,0.00000000
-5.58579290,1.98815824,0.64037358,0.00000000,1.39828181,0.87735848,0.54859391,0.00000000
-5.57978989,2.07803066,0.65748462,0.00000000,1.45422880,0.91425831,0.58331196,0.00000000
-5.57378689,2.16679032,0.67279219,0.00000000,1.51131199,0.94953964,0.61930265,0.00000000
-5.56778389,2.25390392,0.68622324,0.00000000,1.56944299,0.98290699,0.65638500,0.00000000
-5.56178089,2.33887438,0.69774060,0.00000000,1.62852118,1.01409728,0.69436611,0.00000000
-5.55577789,2.42124857,0.70734505,0.00000000,1.68842841,1.04288668,0.73304174,0.00000000
-5.54977489,2.50062250,0.71507603,0.00000000,1.74902313,1.06909611,0.77219675,0.00000000
-5.54377189,2.57664378,0.72101061,0.00000000,1.81013405,1.09259496,0.81160526,0.00000000
-5.53776888,2.64901083,0.72526084,0.00000000,1.87155321,1.11330272,0.85103055,0.00000000
-5.53176588,2.71746870,0.72796931,0.00000000,1.93302893,1.13118848,0.89022481,0.00000000
-5.52576288,2.78180176,0.72930303,0.00000000,1.99425874,1.14626800,0.92892860,0.00000000
-5.51975988,2.84182335,0.72944593,0.00000000,2.05488276,1.15859872,0.96687030,0.00000000
-5.51375688,2.89736325,0.72859023,0.00000000,2.11447810,1.16827269,1.00376559,0.00000000
-5.50775388,2.94825361,0.72692700,0.00000000,2.17255475,1.17540788,1.03931718,0.00000000
-5.50175088,2.99431449,0.72463659,0.00000000,2.22855368,1.18013844,1.07321499,0.00000000
-5.49574787,3.03534004,0.72187920,0.00000000,2.28184777,1.18260430,1.10513695,0.00000000
-5.48974487,3.07108656,0.71878639,0.00000000,2.33174600,1.18294080,1.13475076,0.00000000
-5.48374187,3.10126348,0.71545374,0.00000000,2.37750153,1.18126914,1.16171658,0.00000000
-5.47773887,3.12552839,0.71193538,0.00000000,2.41832365,1.17768790,1.18569101,0.00000000
-5.47173587,3.14348672,0.70824061,0.00000000,2.45339392,1.17226665,1.20633225,0.00000000
-5.46573287,3.15469672,0.70433284,0.00000000,2.48188602,1.16504156,1.22330649,0.00000000
-5.45972986,3.15867975,0.70013113,0.00000000,2.50298888,1.15601377,1.23629541,0.00000000
-5.45372686,3.15493577,0.69551408,0.00000000,2.51593245,1.14515034,1.24500464,0.00000000
-5.44772386,3.14296345,0.69032611,0.00000000,2.52001486,1.13238792,1.24917276,0.00000000
-5.44172086,3.12228396,0.68438567,0.00000000,2.51462996,1.11763885,1.24858069,0.00000000
-5.43571786,3.09246723,0.67749509,0.00000000,2.49929386,1.10079936,1.24306079,0.00000000
-5.42971486,3.05315935,0.66945142,0.00000000,2.47366914,1.08175947,1.23250545,0.00000000
