energy_ev,total_up,Ge_p_up,Ge_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.30115058,1.75944419,0.52524987,0.00000000,0.43455431,1.20169402,0.00489957,0.10934364
-4.29514757,1.80659877,0.53303421,0.00000000,0.44002755,1.23986644,0.00494346,0.10791099
-4.28914457,1.85580438,0.54095799,0.00000000,0.44517106,1.27985224,0.00499887,0.10656476
-4.28314157,1.90629659,0.54882833,0.00000000,0.44987700,1.32105960,0.00505992,0.10531743
-4.27713857,1.95728035,0.55645473,0.00000000,0.45403950,1.36287076,0.00512102,0.10417880
-4.27113557,2.00793145,0.56364817,0.00000000,0.45755431,1.40464403,0.00517706,0.10315510
-4.26513257,2.05740089,0.57022072,0.00000000,0.46031883,1.44571789,0.00522345,0.10224829
-4.25912956,2.10482226,0.57598593,0.00000000,0.46223272,1.48541734,0.00525623,0.10145572
-4.25312656,2.14932237,0.58075991,0.00000000,0.46319900,1.52306241,0.00527214,0.10077004
-4.24712356,2.19003496,0.58436341,0.00000000,0.46312572,1.55797898,0.00526871,0.10017935
-4.24112056,2.22611703,0.58662470,0.00000000,0.46192810,1.58951129,0.00524424,0.09966767
-4.23511756,2.25676725,0.58738319,0.00000000,0.45953111,1.61703593,0.00519786,0.09921557
-4.22911456,2.28124558,0.58649363,0.00000000,0.45587226,1.63997655,0.00512954,0.09880099
-4.22311156,2.29889326,0.58383071,0.00000000,0.45090443,1.65781876,0.00504003,0.09840014
-4.21710855,2.30915212,0.57929368,0.00000000,0.44459862,1.67012439,0.00493084,0.09798845
-4.21110555,2.31158217,0.57281084,0.00000000,0.43694637,1.67654447,0.00480418,0.09754149
-4.20510255,2.30587665,0.56434353,0.00000000,0.42796172,1.67683022,0.00466285,0.09703586
-4.19909955,2.29187353,0.55388941,0.00000000,0.41768253,1.67084143,0.00451020,0.09644994
-4.19309655,2.26956295,0.54148470,0.00000000,0.40617097,1.65855185,0.00434995,0.09576447
-4.18709355,2.23909009,0.52720531,0.00000000,0.39351330,1.64005112,0.00418617,0.09496304
-4.18109055,2.20075312,0.51116667,0.00000000,0.37981867,1.61554325,0.00402309,0.09403234
-4.17508754,2.15499649,0.49352221,0.00000000,0.36521716,1.58534157,0.00386508,0.09296232
-4.16908454,2.10239954,0.47446050,0.00000000,0.34985697,1.54986029,0.00371646,0.09174612
-4.16308154,2.04366111,0.45420115,0.00000000,0.33390100,1.50960316,0.00358148,0.09037998
-4.15707854,1.97958058,0.43298962,0.00000000,0.31752281,1.46514962,0.00346419,0.08886297
-4.15107554,1.91103643,0.41109109,0.00000000,0.30090229,1.41713893,0.00336842,0.08719673
-4.14507254,1.83896285,0.38878373,0.00000000,0.28422110,1.36625319,0.00329765,0.08538517
-4.13906953,1.76432569,0.36635157,0.00000000,0.26765811,1.31319957,0.00325504,0.08343413
-4.13306653,1.68809834,0.34407720,0.00000000,0.25138508,1.25869279,0.00324330,0.08135118
-4.12706353,1.61123871,0.32223477,0.00000000,0.23556261,1.20343817,0.00326473,0.07914531
-4.12106053,1.53466785,0.30108328,0.00000000,0.22033665,1.14811605,0.00332112,0.07682686
-4.11505753,1.45925103,0.28086072,0.00000000,0.20583571,1.09336786,0.00341379,0.07440733
-4.10905453,1.38578167,0.26177889,0.00000000,0.19216863,1.03978433,0.00354351,0.07189940
-4.10305153,1.31496854,0.24401937,0.00000000,0.17942324,0.98789610,0.00371047,0.06931688
-4.09704852,1.24742634,0.22773053,0.00000000,0.16766583,0.93816666,0.00391431,0.06667478
-4.09104552,1.18366986,0.21302574,0.00000000,0.15694127,0.89098795,0.00415407,0.06398930
-4.08504252,1.12411134,0.19998271,0.00000000,0.14727399,0.84667820,0.00442818,0.06127789
-4.07903952,1.06906111,0.18864397,0.00000000,0.13866954,0.80548218,0.00473444,0.05855927
-4.07303652,1.01873097,0.17901839,0.00000000,0.13111673,0.76757333,0.00507008,0.05585338
-4.06703352,0.97324006,0.17108365,0.00000000,0.12459017,0.73305763,0.00543173,0.05318131
-4.06103052,0.93262269,0.16478940,0.00000000,0.11905319,0.70197900,0.00581553,0.05056516
-4.05502751,0.89683778,0.16006119,0.00000000,0.11446088,0.67432559,0.00621711,0.04802784
-4.04902451,0.86577933,0.15680481,0.00000000,0.11076320,0.65003703,0.00663175,0.04559283
-4.04302151,0.83928765,0.15491091,0.00000000,0.10790803,0.62901203,0.00705446,0.04328380
-4.03701851,0.81716067,0.15425977,0.00000000,0.10584396,0.61111614,0.00748010,0.04112431
-4.03101551,0.79916529,0.15472608,0.00000000,0.10452283,0.59618958,0.00790353,0.03913733
-4.02501251,0.78504807,0.15618343,0.00000000,0.10390180,0.58405456,0.00831979,0.03734482
-4.01900950,0.77454526,0.15850860,0.00000000,0.10394499,0.57452234,0.00872421,0.03576726
-4.01300650,0.76739173,0.16158521,0.00000000,0.10462455,0.56739957,0.00911262,0.03442318
-4.00700350,0.76332873,0.16530698,0.00000000,0.10592115,0.56249388,0.00948147,0.03332866
-4.00100050,0.76211024,0.16958013,0.00000000,0.10782390,0.55961876,0.00982795,0.03249695
-3.99499750,0.76350789,0.17432518,0.00000000,0.11032964,0.55859752,0.01015011,0.03193799
-3.98899450,0.76731439,0.17947789,0.00000000,0.11344173,0.55926639,0.01044691,0.03165809
-3.98299150,0.77334543,0.18498942,0.00000000,0.11716835,0.56147679,0.01071823,0.03165966
-3.97698849,0.78144018,0.19082574,0.00000000,0.12152038,0.56509671,0.01096488,0.03194096
-3.97098549,0.79146053,0.19696627,0.00000000,0.12650895,0.57001134,0.01118846,0.03249598
-3.96498249,0.80328906,0.20340196,0.00000000,0.13214290,0.57612291,0.01139132,0.03331445
-3.95897949,0.81682616,0.21013275,0.00000000,0.13842606,0.58334995,0.01157636,0.03438194
-3.95297649,0.83198638,0.21716476,0.00000000,0.14535477,0.59162599,0.01174682,0.03568001
-3.94697349,0.84869436,0.22450717,0.00000000,0.15291556,0.60089773,0.01190610,0.03718662
-3.94097049,0.86688053,0.23216916,0.00000000,0.16108322,0.61112304,0.01205753,0.03887652
-3.93496748,0.88647693,0.24015691,0.00000000,0.16981941,0.62226860,0.01220410,0.04072182
-3.92896448,0.90741342,0.24847098,0.00000000,0.17907192,0.63430761,0.01234830,0.04269266
-3.92296148,0.92961447,0.25710418,0.00000000,0.18877457,0.64721741,0.01249190,0.04475791
-3.91695848,0.95299673,0.26604003,0.00000000,0.19884793,0.66097741,0.01263579,0.04688597
-3.91095548,0.97746768,0.27525200,0.00000000,0.20920076,0.67556717,0.01277992,0.04904555
-3.90495248,1.00292526,0.28470347,0.00000000,0.21973218,0.69096491,0.01292321,0.05120648
-3.89894947,1.02925870,0.29434864,0.00000000,0.23033457,0.70714648,0.01306358,0.05334050
-3.89294647,1.05635039,0.30413403,0.00000000,0.24089690,0.72408480,0.01319803,0.05542189
-3.88694347,1.08407889,0.31400086,0.00000000,0.25130853,0.74174985,0.01332274,0.05742809
-3.88094047,1.11232276,0.32388790,0.00000000,0.26146322,0.76010925,0.01343328,0.05934019
-3.87493747,1.14096520,0.33373476,0.00000000,0.27126313,0.77912939,0.01352481,0.06114322
-3.86893447,1.16989917,0.34348540,0.00000000,0.28062266,0.79877712,0.01359230,0.06282634
-3.86293147,1.19903288,0.35309167,0.00000000,0.28947187,0.81902193,0.01363084,0.06438287
-3.85692846,1.22829525,0.36251666,0.00000000,0.29775938,0.83983857,0.01363589,0.06581014
-3.85092546,1.25764124,0.37173753,0.00000000,0.30545450,0.86120999,0.01360353,0.06710920
-3.84492246,1.28705668,0.38074789,0.00000000,0.31254850,0.88313056,0.01353069,0.06828451
-3.83891946,1.31656240,0.38955929,0.00000000,0.31905493,0.90560926,0.01341534,0.06934340
-3.83291646,1.34621745,0.39820182,0.00000000,0.32500907,0.92867289,0.01325671,0.07029559
-3.82691346,1.37612113,0.40672379,0.00000000,0.33046627,0.95236882,0.01305529,0.07115259
-3.82091046,1.40641364,0.41519029,0.00000000,0.33549953,0.97676733,0.01281298,0.07192721
-3.81490745,1.43727520,0.42368085,0.00000000,0.34019627,1.00196313,0.01253304,0.07263301
-3.80890445,1.46892348,0.43228608,0.00000000,0.34465449,1.02807578,0.01222005,0.07328382
-3.80290145,1.50160917,0.44110354,0.00000000,0.34897847,1.05524895,0.01187978,0.07389341
-3.79689845,1.53560966,0.45023296,0.00000000,0.35327431,1.08364808,0.01151911,0.07447512
-3.79089545,1.57122088,0.45977096,0.00000000,0.35764531,1.11345648,0.01114576,0.07504167
-3.78489245,1.60874717,0.46980561,0.00000000,0.36218772,1.14486962,0.01076817,0.07560496
-3.77888944,1.64848956,0.48041092,0.00000000,0.36698669,1.17808765,0.01039521,0.07617604
-3.77288644,1.69073247,0.49164172,0.00000000,0.37211290,1.21330624,0.01003598,0.07676498
-3.76688344,1.73572941,0.50352894,0.00000000,0.37761978,1.25070591,0.00969956,0.07738091
-3.76088044,1.78368793,0.51607582,0.00000000,0.38354159,1.29044026,0.00939480,0.07803196
-3.75487744,1.83475444,0.52925493,0.00000000,0.38989230,1.33262339,0.00913010,0.07872526
-3.74887444,1.88899961,0.54300650,0.00000000,0.39666535,1.37731722,0.00891322,0.07946684
-3.74287144,1.94640493,0.55723801,0.00000000,0.40383425,1.42451919,0.00875108,0.08026157
-3.73686843,2.00685124,0.57182511,0.00000000,0.41135395,1.47415122,0.00864970,0.08111300
-3.73086543,2.07010992,0.58661400,0.00000000,0.41916292,1.52605037,0.00861400,0.08202321
-3.72486243,2.13583737,0.60142514,0.00000000,0.42718573,1.57996212,0.00864777,0.08299258
-3.71885943,2.20357342,0.61605818,0.00000000,0.43533615,1.63553670,0.00875358,0.08401959
-3.71285643,2.27274403,0.63029792,0.00000000,0.44352038,1.69232908,0.00893279,0.08510059
-3.70685343,2.34266847,0.64392116,0.00000000,0.45164049,1.74980281,0.00918550,0.08622963
-3.70085043,2.41257115,0.65670400,0.00000000,0.45959777,1.80733797,0.00951060,0.08739829
-3.69484742,2.48159766,0.66842936,0.00000000,0.46729582,1.86424303,0.00990578,0.08859562
-3.68884442,2.54883482,0.67889439,0.00000000,0.47464343,1.91977046,0.01036762,0.08980814
-3.68284142,2.61333382,0.68791735,0.00000000,0.48155690,1.97313543,0.01089159,0.09101996
-3.67683842,2.67413580,0.69534372,0.00000000,0.48796188,2.02353704,0.01147220,0.09221295
-3.67083542,2.73029863,0.70105118,0.00000000,0.49379468,2.07018109,0.01210304,0.09336709
-3.66483242,2.78092396,0.70495331,0.00000000,0.49900296,2.11230353,0.01277688,0.09446092
-3.65882941,2.82518324,0.70700168,0.00000000,0.50354578,2.14919346,0.01348579,0.09547200
-3.65282641,2.86234169,0.70718649,0.00000000,0.50739323,2.18021476,0.01422122,0.09637756
-3.64682341,2.89177903,0.70553549,0.00000000,0.51052549,2.20482530,0.01497413,0.09715512
-3.64082041,2.91300636,0.70211152,0.00000000,0.51293157,2.22259295,0.01573513,0.09778321
-3.63481741,2.92567823,0.69700863,0.00000000,0.51460776,2.23320769,0.01649456,0.09824207
-3.62881441,2.92959981,0.69034715,0.00000000,0.51555593,2.23648941,0.01724264,0.09851431
-3.62281141,2.92472876,0.68226793,0.00000000,0.51578187,2.23239111,0.01796963,0.09858560
-3.61680840,2.91117217,0.67292622,0.00000000,0.51529362,2.22099769,0.01866593,0.09844523
-3.61080540,2.88917892,0.66248535,0.00000000,0.51410020,2.20252034,0.01932227,0.09808662
-3.60480240,2.85912811,0.65111072,0.00000000,0.51221054,2.17728738,0.01992981,0.09750775
-3.59879940,2.82151443,0.63896438,0.00000000,0.50963287,2.14573186,0.02048034,0.09671147
-3.59279640,2.77693145,0.62620047,0.00000000,0.50637469,2.10837701,0.02096639,0.09570565
-3.58679340,2.72605393,0.61296176,0.00000000,0.50244308,2.06582033,0.02138140,0.09450333
-3.58079040,2.66962002,0.59937740,0.00000000,0.49784564,2.01871717,0.02171984,0.09312263
-3.57478739,2.60841445,0.58556199,0.00000000,0.49259188,1.96776478,0.02197737,0.09158664
-3.56878439,2.54325347,0.57161595,0.00000000,0.48669497,1.91368749,0.02215090,0.08992315
-3.56278139,2.47497199,0.55762699,0.00000000,0.48017379,1.85722368,0.02223870,0.08816432
-3.55677839,2.40441349,0.54367261,0.00000000,0.47305519,1.79911494,0.02224049,0.08634618
-3.55077539,2.33242266,0.52982333,0.00000000,0.46537618,1.74009765,0.02215742,0.08450815
-3.54477239,2.25984066,0.51614640,0.00000000,0.45718604,1.68089693,0.02199213,0.08269239
-3.53876938,2.18750252,0.50270955,0.00000000,0.44854807,1.62222288,0.02174868,0.08094311
-3.53276638,2.11623627,0.48958466,0.00000000,0.43954087,1.56476845,0.02143250,0.07930575
-3.52676338,2.04686284,0.47685084,0.00000000,0.43025900,1.50920870,0.02105025,0.07782620
-3.52076038,1.98019608,0.46459671,0.00000000,0.42081287,1.45620067,0.02060973,0.07654985
-3.51475738,1.91704194,0.45292175,0.00000000,0.41132776,1.40638307,0.02011967,0.07552065
-3.50875438,1.85819604,0.44193634,0.00000000,0.40194203,1.36037539,0.01958950,0.07478010
-3.50275138,1.80443906,0.43176061,0.00000000,0.39280435,1.31877563,0.01902919,0.07436626
-3.49674837,1.75652930,0.42252195,0.00000000,0.38407010,1.28215619,0.01844894,0.07431269
-3.49074537,1.71519231,0.41435132,0.00000000,0.37589708,1.25105777,0.01785895,0.07464744
-3.48474237,1.68110740,0.40737845,0.00000000,0.36844052,1.22598092,0.01726913,0.07539213
-3.47873937,1.65489151,0.40172621,0.00000000,0.36184771,1.20737554,0.01668890,0.07656102
-3.47273637,1.63708068,0.39750445,0.00000000,0.35625242,1.19562844,0.01612690,0.07816025
-3.46673337,1.62811012,0.39480344,0.00000000,0.35176932,1.19104958,0.01559081,0.08018716
-3.46073037,1.62829359,0.39368761,0.00000000,0.34848874,1.19385749,0.01508718,0.08262987
-3.45472736,1.63780333,0.39418952,0.00000000,0.34647192,1.20416474,0.01462124,0.08546698
-3.44872436,1.65665158,0.39630485,0.00000000,0.34574703,1.22196427,0.01419685,0.08866749
-3.44272136,1.68467488,0.39998829,0.00000000,0.34630624,1.24711742,0.01381645,0.09219103
-3.43671836,1.72152226,0.40515100,0.00000000,0.34810387,1.27934462,0.01348102,0.09598829
-3.43071536,1.76664823,0.41165952,0.00000000,0.35105594,1.31821934,0.01319017,0.10000172
-3.42471236,1.81931146,0.41933648,0.00000000,0.35504096,1.36316619,0.01294220,0.10416649
-3.41870935,1.87857962,0.42796309,0.00000000,0.35990221,1.41346342,0.01273426,0.10841166
-3.41270635,1.94334066,0.43728333,0.00000000,0.36545131,1.46825041,0.01256247,0.11266162
-3.40670335,2.01232066,0.44700982,0.00000000,0.37147305,1.52653994,0.01242215,0.11683765
-3.40070035,2.08410781,0.45683114,0.00000000,0.37773125,1.58723535,0.01230798,0.12085968
-3.39469735,2.15718208,0.46642032,0.00000000,0.38397553,1.64915213,0.01221427,0.12464804
-3.38869435,2.22994963,0.47544416,0.00000000,0.38994871,1.71104342,0.01213511,0.12812541
-3.38269135,2.30078097,0.48357317,0.00000000,0.39539455,1.77162859,0.01206460,0.13121860
-3.37668834,2.36805164,0.49049150,0.00000000,0.40006554,1.82962412,0.01199702,0.13386036
-3.37068534,2.43018396,0.49590672,0.00000000,0.40373048,1.88377565,0.01192702,0.13599106
-3.36468234,2.48568850,0.49955885,0.00000000,0.40618158,1.93289021,0.01184971,0.13756013
-3.35867934,2.53320374,0.50122846,0.00000000,0.40724084,1.97586740,0.01176079,0.13852737
-3.35267634,2.57153271,0.50074346,0.00000000,0.40676535,2.01172856,0.01165661,0.13886397
-3.34667334,2.59967512,0.49798431,0.00000000,0.40465162,2.03964284,0.01153423,0.13855322
-3.34067034,2.61685415,0.49288753,0.00000000,0.40083852,2.05894931,0.01139141,0.13759094
-3.33466733,2.62253692,0.48544742,0.00000000,0.39530900,2.06917443,0.01122660,0.13598565
-3.32866433,2.61644803,0.47571594,0.00000000,0.38809048,2.07004421,0.01103892,0.13375833
-3.32266133,2.59857595,0.46380078,0.00000000,0.37925392,2.06149091,0.01082812,0.13094198
-3.31665833,2.56917216,0.44986191,0.00000000,0.36891182,2.04365403,0.01059449,0.12758087
-3.31065533,2.52874333,0.43410663,0.00000000,0.35721517,2.01687574,0.01033881,0.12372960
-3.30465233,2.47803691,0.41678346,0.00000000,0.34434956,1.98169104,0.01006232,0.11945190
-3.29864932,2.41802110,0.39817522,0.00000000,0.33053071,1.93881321,0.00976659,0.11481935
-3.29264632,2.34985974,0.37859151,0.00000000,0.31599952,1.88911507,0.00945353,0.10991001
-3.28664332,2.27488348,0.35836088,0.00000000,0.30101698,1.83360693,0.00912531,0.10480694
-3.28064032,2.19455804,0.33782311,0.00000000,0.28585902,1.77341192,0.00878432,0.09959680
-3.27463732,2.11045080,0.31732178,0.00000000,0.27081151,1.70973971,0.00843316,0.09436846
-3.26863432,2.02419671,0.29719736,0.00000000,0.25616549,1.64385936,0.00807458,0.08921165
-3.26263132,1.93746449,0.27778093,0.00000000,0.24221284,1.57707211,0.00771150,0.08421575
-3.25662831,1.85192399,0.25938881,0.00000000,0.22924220,1.51068491,0.00734699,0.07946870
-3.25062531,1.76921538,0.24231797,0.00000000,0.21753537,1.44598522,0.00698425,0.07505596
-3.24462231,1.69092066,0.22684231,0.00000000,0.20736396,1.38421762,0.00662656,0.07105963
-3.23861931,1.61853796,0.21320976,0.00000000,0.19898638,1.32656260,0.00627735,0.06755760
-3.23261631,1.55345868,0.20164005,0.00000000,0.19264484,1.27411783,0.00594007,0.06462285
-3.22661331,1.49694768,0.19232310,0.00000000,0.18856253,1.22788190,0.00561825,0.06232268
-3.22061031,1.45012634,0.18541788,0.00000000,0.18694064,1.18874066,0.00531537,0.06071802
-3.21460730,1.41395843,0.18105154,0.00000000,0.18795527,1.15745612,0.00503491,0.05986274
-3.20860430,1.38923861,0.17931876,0.00000000,0.19175412,1.13465770,0.00478020,0.05980285
-3.20260130,1.37658325,0.18028125,0.00000000,0.19845298,1.12083572,0.00455442,0.06057577
-3.19659830,1.37642360,0.18396716,0.00000000,0.20813202,1.11633697,0.00436052,0.06220946
-3.19059530,1.38900093,0.19037065,0.00000000,0.22083206,1.12136213,0.00420112,0.06472166
-3.18459230,1.41436381,0.19945135,0.00000000,0.23655082,1.13596506,0.00407850,0.06811903
-3.17858929,1.45236737,0.21113400,0.00000000,0.25523950,1.16005367,0.00399452,0.07239639
-3.17258629,1.50267471,0.22530819,0.00000000,0.27679981,1.19339246,0.00395054,0.07753612
-3.16658329,1.56476062,0.24182848,0.00000000,0.30108182,1.23560671,0.00394744,0.08350763
-3.16058029,1.63791781,0.26051488,0.00000000,0.32788277,1.28618831,0.00398555,0.09026712
-3.15457729,1.72126585,0.28115400,0.00000000,0.35694722,1.34450337,0.00406464,0.09775759
-3.14857429,1.81376307,0.30350082,0.00000000,0.38796865,1.40980163,0.00418395,0.10590922
-3.14257129,1.91422168,0.32728136,0.00000000,0.42059279,1.48122785,0.00434223,0.11464006
-3.13656828,2.02132601,0.35219626,0.00000000,0.45442269,1.55783505,0.00453772,0.12385716
-3.13056528,2.13365406,0.37792520,0.00000000,0.48902556,1.63859977,0.00476827,0.13345808
-3.12456228,2.24970201,0.40413230,0.00000000,0.52394127,1.72243917,0.00503137,0.14333274
-3.11855928,2.36791147,0.43047226,0.00000000,0.55869235,1.80822977,0.00532425,0.15336563
-3.11255628,2.48669890,0.45659714,0.00000000,0.59279520,1.89482761,0.00564395,0.16343828
-3.10655328,2.60448650,0.48216355,0.00000000,0.62577199,1.98108934,0.00598740,0.17343186
-3.10055028,2.71973372,0.50684002,0.00000000,0.65716295,2.06589389,0.00635152,0.18322987
-3.09454727,2.83096843,0.53031424,0.00000000,0.68653848,2.14816391,0.00673330,0.19272084
-3.08854427,2.93681671,0.55229986,0.00000000,0.71351049,2.22688655,0.00712983,0.20180075
-3.08254127,3.03603015,0.57254249,0.00000000,0.73774247,2.30113275,0.00753837,0.21037533
-3.07653827,3.12750956,0.59082482,0.00000000,0.75895795,2.37007438,0.00795638,0.21836187
-3.07053527,3.21032439,0.60697031,0.00000000,0.77694670,2.43299869,0.00838151,0.22569063
-3.06453227,3.28372673,0.62084563,0.00000000,0.79156852,2.48931925,0.00881161,0.23230577
-3.05852926,3.34715965,0.63236141,0.00000000,0.80275452,2.53858336,0.00924468,0.23816570
-3.05252626,3.40025943,0.64147158,0.00000000,0.81050563,2.58047520,0.00967883,0.24324288
-3.04652326,3.44285173,0.64817116,0.00000000,0.81488861,2.61481505,0.01011218,0.24752321
-3.04052026,3.47494197,0.65249271,0.00000000,0.81602974,2.64155437,0.01054286,0.25100487
-3.03451726,3.49670059,0.65450171,0.00000000,0.81410658,2.66076723,0.01096886,0.25369682
-3.02851426,3.50844399,0.65429111,0.00000000,0.80933823,2.67263861,0.01138798,0.25561713
-3.02251126,3.51061220,0.65197533,0.00000000,0.80197457,2.67745000,0.01179777,0.25679106
-3.01650825,3.50374464,0.64768415,0.00000000,0.79228524,2.67556346,0.01219548,0.25724916
-3.01050525,3.48845506,0.64155674,0.00000000,0.78054866,2.66740458,0.01257801,0.25702550
-3.00450225,3.46540716,0.63373617,0.00000000,0.76704188,2.65344558,0.01294192,0.25615602
-2.99849925,3.43529194,0.62436471,0.00000000,0.75203155,2.63418919,0.01328345,0.25467722
-2.99249625,3.39880792,0.61358004,0.00000000,0.73576650,2.61015412,0.01359858,0.25262517
-2.98649325,3.35664497,0.60151261,0.00000000,0.71847219,2.58186284,0.01388307,0.25003490
-2.98049025,3.30947244,0.58828406,0.00000000,0.70034703,2.54983200,0.01413263,0.24694014
-2.97448724,3.25793166,0.57400689,0.00000000,0.68156084,2.51456585,0.01434299,0.24337347
-2.96848424,3.20263291,0.55878503,0.00000000,0.66225514,2.47655275,0.01451008,0.23936672
-2.96248124,3.14415650,0.54271529,0.00000000,0.64254510,2.43626448,0.01463016,0.23495163
-2.95647824,3.08305728,0.52588954,0.00000000,0.62252295,2.39415816,0.01469999,0.23016071
-2.95047524,3.01987199,0.50839717,0.00000000,0.60226240,2.35068030,0.01471698,0.22502806
-2.94447224,2.95512830,0.49032777,0.00000000,0.58182368,2.30627224,0.01467928,0.21959027
-2.93846923,2.88935473,0.47177371,0.00000000,0.56125891,2.26137642,0.01458594,0.21388714
-2.93246623,2.82309043,0.45283234,0.00000000,0.54061721,2.21644283,0.01443695,0.20796221
-2.92646323,2.75689382,0.43360773,0.00000000,0.51994954,2.17193480,0.01423331,0.20186306
-2.92046023,2.69134942,0.41421174,0.00000000,0.49931264,2.12833376,0.01397701,0.19564133
-2.91445723,2.62707219,0.39476437,0.00000000,0.47877215,2.08614225,0.01367101,0.18935239
-2.90845423,2.56470904,0.37539340,0.00000000,0.45840469,2.04588507,0.01331919,0.18305479
-2.90245123,2.50493715,0.35623327,0.00000000,0.43829880,2.00810808,0.01292619,0.17680936
-2.89644822,2.44845933,0.33742338,0.00000000,0.41855493,1.97337485,0.01249736,0.17067816
-2.89044522,2.39599640,0.31910590,0.00000000,0.39928440,1.94226104,0.01203854,0.16472322
-2.88444222,2.34827711,0.30142320,0.00000000,0.38060763,1.91534675,0.01155593,0.15900523
-2.87843922,2.30602592,0.28451516,0.00000000,0.36265172,1.89320719,0.01105588,0.15358217
-2.87243622,2.26994933,0.26851637,0.00000000,0.34554768,1.87640190,0.01054476,0.14850805
-2.86643322,2.24072113,0.25355358,0.00000000,0.32942730,1.86546301,0.01002875,0.14383173
-2.86043022,2.21896733,0.23974330,0.00000000,0.31442013,1.86088291,0.00951371,0.13959593
-2.85442721,2.20525120,0.22718982,0.00000000,0.30065048,1.86310168,0.00900505,0.13583649
-2.84842421,2.20005879,0.21598362,0.00000000,0.28823466,1.87249473,0.00850762,0.13258182
-2.84242121,2.20378545,0.20620022,0.00000000,0.27727857,1.88936086,0.00802563,0.12985264
-2.83641821,2.21672354,0.19789940,0.00000000,0.26787561,1.91391117,0.00756260,0.12766204
-2.83041521,2.23905155,0.19112492,0.00000000,0.26010495,1.94625889,0.00712137,0.12601564
-2.82441221,2.27082484,0.18590439,0.00000000,0.25403021,1.98641051,0.00670406,0.12491205
-2.81840920,2.31196809,0.18224949,0.00000000,0.24969833,2.03425828,0.00631213,0.12434348
-2.81240620,2.36226947,0.18015630,0.00000000,0.24713878,2.08957432,0.00594644,0.12429645
-2.80640320,2.42137683,0.17960572,0.00000000,0.24636297,2.15200649,0.00560730,0.12475258
-2.80040020,2.48879582,0.18056381,0.00000000,0.24736370,2.22107624,0.00529458,0.12568936
-2.79439720,2.56389013,0.18298223,0.00000000,0.25011488,2.29617861,0.00500774,0.12708096
-2.78839420,2.64588422,0.18679851,0.00000000,0.25457125,2.37658459,0.00474597,0.12889894
-2.78239120,2.73386838,0.19193633,0.00000000,0.26066821,2.46144604,0.00450826,0.13111284
-2.77638819,2.82680671,0.19830576,0.00000000,0.26832187,2.54980341,0.00429347,0.13369073
-2.77038519,2.92354791,0.20580359,0.00000000,0.27742926,2.64059630,0.00410038,0.13659959
-2.76438219,3.02283923,0.21431375,0.00000000,0.28786878,2.73267703,0.00392780,0.13980556
-2.75837919,3.12334357,0.22370792,0.00000000,0.29950100,2.82482724,0.00377454,0.14327408
-2.75237619,3.22365969,0.23384645,0.00000000,0.31216992,2.91577732,0.00363951,0.14696995
-2.74637319,3.32234545,0.24457968,0.00000000,0.32570460,3.00422854,0.00352168,0.15085731
-2.74037019,3.41794362,0.25574959,0.00000000,0.33992134,3.08887742,0.00342011,0.15489951
-2.73436718,3.50900992,0.26719197,0.00000000,0.35462641,3.16844186,0.00333394,0.15905900
-2.72836418,3.59414250,0.27873896,0.00000000,0.36961914,3.24168834,0.00326237,0.16329723
-2.72236118,3.67201207,0.29022197,0.00000000,0.38469556,3.30745943,0.00320464,0.16757452
-2.71635818,3.74139174,0.30147500,0.00000000,0.39965227,3.36470067,0.00316001,0.17185001
-2.71035518,3.80118553,0.31233799,0.00000000,0.41429056,3.41248582,0.00312773,0.17608163
-2.70435218,3.85045431,0.32266033,0.00000000,0.42842056,3.45003966,0.00310699,0.18022624
-2.69834917,3.88843833,0.33230419,0.00000000,0.44186520,3.47675717,0.00309694,0.18423977
-2.69234617,3.91457504,0.34114755,0.00000000,0.45446393,3.49221845,0.00309663,0.18807747
-2.68634317,3.92851159,0.34908675,0.00000000,0.46607588,3.49619845,0.00310504,0.19169429
-2.68034017,3.93011119,0.35603848,0.00000000,0.47658249,3.48867117,0.00312102,0.19504529
-2.67433717,3.91945302,0.36194094,0.00000000,0.48588920,3.46980791,0.00314333,0.19808619
-2.66833417,3.89682545,0.36675424,0.00000000,0.49392650,3.43996958,0.00317066,0.20077397
-2.66233117,3.86271294,0.37045991,0.00000000,0.50064991,3.39969331,0.00320159,0.20306748
-2.65632816,3.81777702,0.37305963,0.00000000,0.50603919,3.34967383,0.00323466,0.20492813
-2.65032516,3.76283214,0.37457311,0.00000000,0.51009678,3.29074044,0.00326842,0.20632064
-2.64432216,3.69881758,0.37503541,0.00000000,0.51284539,3.22383054,0.00330137,0.20721370
-2.63831916,3.62676655,0.37449376,0.00000000,0.51432523,3.14996075,0.00333210,0.20758068
-2.63231616,3.54777397,0.37300412,0.00000000,0.51459072,3.07019710,0.00335926,0.20740033
-2.62631316,3.46296430,0.37062764,0.00000000,0.51370716,2.98562536,0.00338163,0.20665735
-2.62031016,3.37346098,0.36742737,0.00000000,0.51174729,2.89732286,0.00339813,0.20534298
-2.61430715,3.28035857,0.36346522,0.00000000,0.50878820,2.80633295,0.00340786,0.20345544
-2.60830415,3.18469881,0.35879960,0.00000000,0.50490854,2.71364300,0.00341016,0.20100035
-2.60230115,3.08745150,0.35348366,0.00000000,0.50018619,2.62016682,0.00340459,0.19799096
