energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.81390695,4.63044613,-0.58283408,1.45727925,-0.15566099,0.00000000,-0.00000000,2.12657701,-0.39910043,1.25899042,-0.04033709,0.09228918,-0.00088255,1.17905326,-0.20619335
-5.80790395,4.66563189,-0.58923850,1.48479297,-0.15435535,0.00000000,-0.00000000,2.14257214,-0.40838013,1.28257298,-0.03886985,0.09362323,-0.00100869,1.17137777,-0.21248259
-5.80190095,4.68878812,-0.59696816,1.50930320,-0.15344077,0.00000000,-0.00000000,2.15359019,-0.41884642,1.30310322,-0.03746799,0.09484589,-0.00114720,1.15983527,-0.21925967
-5.79589795,4.69943238,-0.60607486,1.53045623,-0.15297736,0.00000000,-0.00000000,2.15940648,-0.43049969,1.32026294,-0.03615753,0.09594726,-0.00129846,1.14451068,-0.22648962
-5.78989495,4.69716268,-0.61654120,1.54789776,-0.15300750,0.00000000,-0.00000000,2.15983427,-0.44328578,1.33374394,-0.03496192,0.09691434,-0.00146282,1.12553916,-0.23411163
-5.78389195,4.68168181,-0.62828291,1.56128521,-0.15355533,0.00000000,-0.00000000,2.15473468,-0.45709694,1.34325973,-0.03390190,0.09773158,-0.00164068,1.10310730,-0.24204109
-5.77788894,4.65282309,-0.64115530,1.57030188,-0.15462723,0.00000000,-0.00000000,2.14402705,-0.47177567,1.34855834,-0.03299570,0.09838179,-0.00183250,1.07745309,-0.25017310
-5.77188594,4.61057601,-0.65496358,1.57467220,-0.15621349,0.00000000,-0.00000000,2.12769933,-0.48712120,1.34943567,-0.03225952,0.09884708,-0.00203888,1.04886459,-0.25838733
-5.76588294,4.55511035,-0.66947667,1.57417726,-0.15829100,0.00000000,-0.00000000,2.10581792,-0.50289853,1.34574848,-0.03170832,0.09911014,-0.00226063,1.01767731,-0.26655400
-5.75987994,4.48679723,-0.68444379,1.56866987,-0.16082682,0.00000000,-0.00000000,2.07853630,-0.51884956,1.33742651,-0.03135680,0.09915541,-0.00249883,0.98427025,-0.27454072
-5.75387694,4.40622546,-0.69961322,1.55808816,-0.16378249,0.00000000,-0.00000000,2.04610206,-0.53470584,1.32448275,-0.03122061,0.09897042,-0.00275494,0.94906080,-0.28222003
-5.74787394,4.31421173,-0.71475216,1.54246681,-0.16711888,0.00000000,-0.00000000,2.00886142,-0.55020250,1.30702128,-0.03131764,0.09854690,-0.00303089,0.91249839,-0.28947708
-5.74187094,4.21180346,-0.72966699,1.52194508,-0.17080134,0.00000000,-0.00000000,1.96726093,-0.56509258,1.28524198,-0.03166936,0.09788182,-0.00332918,0.87505725,-0.29621733
-5.73586793,4.10027307,-0.74422271,1.49677105,-0.17480487,0.00000000,-0.00000000,1.92184565,-0.57916127,1.25944173,-0.03230214,0.09697814,-0.00365295,0.83722825,-0.30237370
-5.72986493,3.98110337,-0.75836081,1.46730147,-0.17911914,0.00000000,-0.00000000,1.87325351,-0.59223938,1.23001171,-0.03324848,0.09584528,-0.00400612,0.79951008,-0.30791297
-5.72386193,3.85596350,-0.77211447,1.43399692,-0.18375302,0.00000000,-0.00000000,1.82220563,-0.60421524,1.19743072,-0.03454805,0.09449925,-0.00439341,0.76239990,-0.31284103
-5.71785893,3.72667585,-0.78562053,1.39741232,-0.18873840,0.00000000,-0.00000000,1.76949256,-0.61504475,1.16225460,-0.03624845,0.09296242,-0.00482039,0.72638369,-0.31720673
-5.71185593,3.59517463,-0.79912721,1.35818288,-0.19413315,0.00000000,-0.00000000,1.71595658,-0.62475883,1.12510209,-0.03840574,0.09126289,-0.00529352,0.69192642,-0.32110406
-5.70585293,3.46345725,-0.81299740,1.31700607,-0.20002289,0.00000000,-0.00000000,1.66247057,-0.63346791,1.08663754,-0.04108447,0.08943358,-0.00582011,0.65946236,-0.32467261
-5.69984992,3.33353015,-0.82770686,1.27462031,-0.20652157,0.00000000,-0.00000000,1.60991403,-0.64136332,1.04755127,-0.04435738,0.08751097,-0.00640825,0.62938554,-0.32809612
-5.69384692,3.20735110,-0.84383736,1.23178118,-0.21377059,0.00000000,-0.00000000,1.55914716,-0.64871514,1.00853828,-0.04830460,0.08553363,-0.00706672,0.60204081,-0.33159920
-5.68784392,3.08677025,-0.86206478,1.18923637,-0.22193650,0.00000000,-0.00000000,1.51098394,-0.65586674,0.97027631,-0.05301234,0.08354054,-0.00780478,0.57771561,-0.33544216
-5.68184092,2.97347249,-0.88314228,1.14770044,-0.23120728,0.00000000,-0.00000000,1.46616551,-0.66322594,0.93340424,-0.05857109,0.08156943,-0.00863198,0.55663262,-0.33991431
-5.67583792,2.86892357,-0.90787911,1.10783067,-0.24178715,0.00000000,-0.00000000,1.42533505,-0.67125309,0.89850166,-0.06507337,0.07965505,-0.00955791,0.53894371,-0.34532577
-5.66983492,2.77432264,-0.93711556,1.07020517,-0.25389012,0.00000000,-0.00000000,1.38901535,-0.68044645,0.86607087,-0.07261094,0.07782761,-0.01059184,0.52472522,-0.35199802
-5.66383192,2.69056345,-0.97169491,1.03530424,-0.26773234,0.00000000,-0.00000000,1.35759040,-0.69132529,0.83652181,-0.08127165,0.07611141,-0.01174239,0.51397502,-0.36025372
-5.65782891,2.61820619,-1.01243315,1.00349619,-0.28352363,0.00000000,-0.00000000,1.33129199,-0.70441137,0.81016089,-0.09113599,0.07452376,-0.01301715,0.50661132,-0.37040593
-5.65182591,2.55746177,-1.06008764,0.97502797,-0.30145829,0.00000000,-0.00000000,1.31019222,-0.72020939,0.78718425,-0.10227334,0.07307421,-0.01442231,0.50247354,-0.38274715
-5.64582291,2.50818931,-1.11532559,0.95002151,-0.32170563,0.00000000,-0.00000000,1.29420253,-0.73918711,0.76767563,-0.11473809,0.07176418,-0.01596222,0.50132536,-0.39753863
-5.63981991,2.46990762,-1.17869364,0.92847569,-0.34440053,0.00000000,-0.00000000,1.28307969,-0.76175594,0.75160924,-0.12856584,0.07058702,-0.01763905,0.50285989,-0.41500020
-5.63381691,2.44182043,-1.25058948,0.91027405,-0.36963443,0.00000000,-0.00000000,1.27643866,-0.78825263,0.73885741,-0.14376973,0.06952841,-0.01945246,0.50670698,-0.43530097
-5.62781391,2.42285464,-1.33123672,0.89519781,-0.39744713,0.00000000,-0.00000000,1.27377204,-0.81892288,0.72920279,-0.16033702,0.06856715,-0.02139931,0.51244270,-0.45855126
-5.62181091,2.41171021,-1.42066392,0.88294376,-0.42781972,0.00000000,-0.00000000,1.27447547,-0.85390741,0.72235448,-0.17822626,0.06767635,-0.02347346,0.51960051,-0.48479602
-5.61580790,2.40691989,-1.51868861,0.87314597,-0.46066920,0.00000000,-0.00000000,1.27787803,-0.89323107,0.71796769,-0.19736508,0.06682473,-0.02566567,0.52768411,-0.51400978
-5.60980490,2.40691629,-1.62490713,0.86540052,-0.49584484,0.00000000,-0.00000000,1.28327644,-0.93679554,0.71566576,-0.21764866,0.06597830,-0.02796357,0.53618141,-0.54609360
-5.60380190,2.41010370,-1.73869081,0.85929207,-0.53312675,0.00000000,-0.00000000,1.28997155,-0.98437582,0.71506388,-0.23893935,0.06510197,-0.03035178,0.54457938,-0.58087380
-5.59779890,2.41493144,-1.85918873,0.85442087,-0.57222679,0.00000000,-0.00000000,1.29730564,-1.03562087,0.71579329,-0.26106709,0.06416132,-0.03281209,0.55237903,-0.61810273
-5.59179590,2.41996602,-1.98533748,0.85042922,-0.61279193,0.00000000,-0.00000000,1.30469868,-1.09005833,0.71752508,-0.28383109,0.06312419,-0.03532382,0.55911023,-0.65746150
-5.58579290,2.42395861,-2.11587753,0.84702597,-0.65441007,0.00000000,-0.00000000,1.31168215,-1.14710332,0.71999236,-0.30700263,0.06196223,-0.03786427,0.56434574,-0.69856462
-5.57978989,2.42590523,-2.24937619,0.84400795,-0.69661820,0.00000000,-0.00000000,1.31792852,-1.20607103,0.72300997,-0.33032893,0.06065215,-0.04040920,0.56771390,-0.74096642
-5.57378689,2.42509691,-2.38425646,0.84127745,-0.73891286,0.00000000,-0.00000000,1.32327519,-1.26619284,0.72649073,-0.35353811,0.05917676,-0.04293351,0.56890955,-0.78416920
-5.56778389,2.42115762,-2.51883114,0.83885464,-0.78076238,0.00000000,-0.00000000,1.32774143,-1.32663534,0.73045745,-0.37634517,0.05752568,-0.04541185,0.56770274,-0.82763278
-5.56178089,2.41406820,-2.65134122,0.83688471,-0.82162071,0.00000000,-0.00000000,1.33153748,-1.38652174,0.73505017,-0.39845863,0.05569569,-0.04781941,0.56394494,-0.87078542
-5.55577789,2.40417528,-2.77999751,0.83563884,-0.86094223,0.00000000,-0.00000000,1.33506518,-1.44495496,0.74052801,-0.41958786,0.05369083,-0.05013255,0.55757244,-0.91303568
-5.54977489,2.39218440,-2.90302416,0.83550924,-0.89819715,0.00000000,-0.00000000,1.33890961,-1.50104162,0.74726554,-0.43945072,0.05152213,-0.05232959,0.54860696,-0.95378504
-5.54377189,2.37913773,-3.01870297,0.83699812,-0.93288676,0.00000000,-0.00000000,1.34382208,-1.55391614,0.75574357,-0.45778121,0.04920700,-0.05439141,0.53715334,-0.99244106
-5.53776888,2.36637681,-3.12541672,0.84070089,-0.96455810,0.00000000,-0.00000000,1.35069460,-1.60276408,0.76653443,-0.47433703,0.04676851,-0.05630204,0.52339459,-1.02843057
-5.53176588,2.35549177,-3.22169050,0.84728428,-0.99281726,0.00000000,-0.00000000,1.36052687,-1.64684400,0.78028228,-0.48890644,0.04423430,-0.05804917,0.50758441,-1.06121273
-5.52576288,2.34825886,-3.30622933,0.85745990,-1.01734105,0.00000000,-0.00000000,1.37438666,-1.68550704,0.79767883,-0.50131451,0.04163551,-0.05962448,0.49003761,-1.09029153
-5.51975988,2.34656854,-3.37795100,0.87195438,-1.03788626,0.00000000,-0.00000000,1.39336514,-1.71821356,0.81943542,-0.51142825,0.03900549,-0.06102384,0.47111884,-1.11522735
-5.51375688,2.35234684,-3.43601292,0.89147689,-1.05429633,0.00000000,-0.00000000,1.41852872,-1.74454615,0.84625215,-0.51916041,0.03637857,-0.06224746,0.45123008,-1.13564734
-5.50775388,2.36747287,-3.47983194,0.91668553,-1.06650511,0.00000000,-0.00000000,1.45086929,-1.76421882,0.87878532,-0.52447201,0.03378886,-0.06329975,0.43079739,-1.15125419
-5.50175088,2.39369568,-3.50909665,0.94815354,-1.07453748,0.00000000,-0.00000000,1.49125473,-1.77708178,0.91761423,-0.52737328,0.03126903,-0.06418913,0.41025749,-1.16183300
-5.49574787,2.43255356,-3.52377160,0.98633682,-1.07850706,0.00000000,-0.00000000,1.54038172,-1.78312199,0.96320860,-0.52792303,0.02884938,-0.06492765,0.39004459,-1.16725610
-5.48974487,2.48529881,-3.52409346,1.03154395,-1.07861088,0.00000000,-0.00000000,1.59873287,-1.78245930,1.01589788,-0.52622661,0.02655687,-0.06553054,0.37057795,-1.16748548
-5.48374187,2.55283110,-3.51055933,1.08390999,-1.07512158,0.00000000,-0.00000000,1.66653991,-1.77533858,1.07584375,-0.52243248,0.02441449,-0.06601564,0.35225062,-1.16257283
-5.47773887,2.63564180,-3.48390784,1.14337518,-1.06837741,0.00000000,-0.00000000,1.74375477,-1.76211828,1.14301699,-0.51672752,0.02244070,-0.06640276,0.33541956,-1.15265716
-5.47173587,2.73377178,-3.44509394,1.20966964,-1.05877056,0.00000000,-0.00000000,1.83002986,-1.74325592,1.21717987,-0.50933153,0.02064913,-0.06671303,0.32039740,-1.13796000
-5.46573287,2.84678439,-3.39525863,1.28230476,-1.04673460,0.00000000,-0.00000000,1.92470874,-1.71929127,1.29787498,-0.50049094,0.01904842,-0.06696823,0.30744614,-1.11877849
-5.45972986,2.97375494,-3.33569490,1.36057204,-1.03273136,0.00000000,-0.00000000,2.02682788,-1.69082810,1.38442143,-0.49047222,0.01764230,-0.06719020,0.29677261,-1.09547652
-5.45372686,3.11327742,-3.26781167,1.44354976,-1.01723825,0.00000000,-0.00000000,2.13512990,-1.65851528,1.47591874,-0.47955522,0.01642974,-0.06740026,0.28852589,-1.06847431
-5.44772386,3.26348858,-3.19309709,1.53011750,-1.00073634,0.00000000,-0.00000000,2.24808811,-1.62302813,1.57125890,-0.46802682,0.01540529,-0.06761881,0.28279648,-1.03823698
-5.44172086,3.42210872,-3.11308288,1.61897833,-0.98369982,0.00000000,-0.00000000,2.36394177,-1.58505084,1.66914646,-0.45617497,0.01455957,-0.06786494,0.27961716,-1.00526236
-5.43571786,3.58649815,-3.02931111,1.70868825,-0.96658728,0.00000000,-0.00000000,2.48074103,-1.54526072,1.76812629,-0.44428355,0.01387975,-0.06815625,0.27896528,-0.97006883
-5.42971486,3.75372746,-2.94330463,1.79769198,-0.94983491,0.00000000,-0.00000000,2.59640020,-1.50431470,1.86661832,-0.43262807,0.01335022,-0.06850877,0.28076642,-0.93318349
-5.42371186,3.92065917,-2.85654194,1.88436396,-0.93385185,0.00000000,-0.00000000,2.70875720,-1.46283871,1.96295835,-0.42147231,0.01295317,-0.06893699,0.28489903,-0.89513113
-5.41770885,4.08403804,-2.77043711,1.96705330,-0.91901757,0.00000000,-0.00000000,2.81563741,-1.42141991,2.05544331,-0.41106588,0.01266932,-0.06945398,0.29119992,-0.85642449
-5.41170585,4.24058670,-2.68632487,2.04413103,-0.90568095,0.00000000,-0.00000000,2.91491915,-1.38060183,2.14237979,-0.40164272,0.01247851,-0.07007157,0.29947036,-0.81755607
-5.40570285,4.38710308,-2.60545057,2.11403789,-0.89416079,0.00000000,-0.00000000,3.00459855,-1.34088224,2.22213371,-0.39342022,0.01236041,-0.07080060,0.30948259,-0.77899163
-5.39969985,4.52055606,-2.52896451,2.17533090,-0.88474719,0.00000000,-0.00000000,3.08285098,-1.30271326,2.29317944,-0.38659896,0.01229506,-0.07165106,0.32098647,-0.74116556
-5.39369685,4.63817562,-2.45791974,2.22672683,-0.87770331,0.00000000,-0.00000000,3.14808685,-1.26650321,2.35414623,-0.38136266,0.01226346,-0.07263230,0.33371621,-0.70447795
-5.38769385,4.73753413,-2.39327211,2.26714087,-0.87326684,0.00000000,-0.00000000,3.19899938,-1.23261950,2.40386031,-0.37787823,0.01224800,-0.07375303,0.34739687,-0.66929339
-5.38169085,4.81661558,-2.33588169,2.29571888,-0.87165077,0.00000000,-0.00000000,3.23460237,-1.20139191,2.44138063,-0.37629562,0.01223288,-0.07502127,0.36175066,-0.63594108
-5.37568784,4.87387011,-2.28651403,2.31186202,-0.87304293,0.00000000,-0.00000000,3.25425669,-1.17311560,2.46602687,-0.37674719,0.01220443,-0.07644409,0.37650271,-0.60471610
-5.36968484,4.90825199,-2.24584043,2.31524262,-0.87760398,0.00000000,-0.00000000,3.25768425,-1.14805320,2.47739856,-0.37934661,0.01215132,-0.07802726,0.39138638,-0.57588131
-5.36368184,4.91923940,-2.21443637,2.30581072,-0.88546376,0.00000000,-0.00000000,3.24496915,-1.12643556,2.47538432,-0.38418703,0.01206466,-0.07977470,0.40614789,-0.54966970
-5.35767884,4.90683583,-2.19277735,2.28379116,-0.89671592,0.00000000,-0.00000000,3.21654606,-1.10846086,2.46016108,-0.39133854,0.01193812,-0.08168782,0.42055025,-0.52628660
-5.35167584,4.87155312,-2.18123216,2.24967126,-0.91141124,0.00000000,-0.00000000,3.17317655,-1.09429198,2.43218318,-0.40084510,0.01176777,-0.08376481,0.43437644,-0.50591166
-5.34567284,4.81437733,-2.18005354,2.20417987,-0.92954976,0.00000000,-0.00000000,3.11591456,-1.08405222,2.39216198,-0.41272087,0.01155206,-0.08599980,0.44743172,-0.48870012
-5.33966983,4.73671922,-2.18936693,2.14825879,-0.95107264,0.00000000,-0.00000000,3.04606274,-1.07781969,2.34103696,-0.42694639,0.01129154,-0.08838220,0.45954515,-0.47478327
-5.33366683,4.64035176,-2.20915788,2.08302778,-0.97585410,0.00000000,-0.00000000,2.96512164,-1.07562080,2.27993970,-0.44346471,0.01098865,-0.09089601,0.47057026,-0.46426797
-5.32766383,4.52733780,-2.23925950,2.00974491,-1.00369446,0.00000000,-0.00000000,2.87473420,-1.07742358,2.21015232,-0.46217789,0.01064739,-0.09351933,0.48038497,-0.45723526
-5.32166083,4.39995108,-2.27934097,1.92976394,-1.03431488,0.00000000,-0.00000000,2.77662787,-1.08313131,2.13306247,-0.48294415,0.01027300,-0.09622417,0.48889080,-0.45373801
-5.31565783,4.26059432,-2.32889846,1.84449063,-1.06735459,0.00000000,-0.00000000,2.67255708,-1.09257739,2.05011664,-0.50557602,0.00987160,-0.09897649,0.49601142,-0.45379784
-5.30965483,4.11171786,-2.38724978,1.75533975,-1.10237115,0.00000000,-0.00000000,2.56424821,-1.10552200,1.96277412,-0.52983979,0.00944985,-0.10173653,0.50169078,-0.45740159
-5.30365183,3.95574240,-2.45353377,1.66369464,-1.13884435,0.00000000,-0.00000000,2.45334953,-1.12165114,1.87246331,-0.55545647,0.00901462,-0.10445957,0.50589088,-0.46449740
-5.29764882,3.79498879,-2.52671536,1.57087063,-1.17618369,0.00000000,-0.00000000,2.34138770,-1.14057859,1.78054228,-0.58210443,0.00857266,-0.10709696,0.50858943,-0.47499099
-5.29164582,3.63161778,-2.60559674,1.47808394,-1.21373971,0.00000000,-0.00000000,2.22973258,-1.16185100,1.68826499,-0.60942376,0.00813035,-0.10959750,0.50977748,-0.48874225
-5.28564282,3.46758143,-2.68883499,1.38642664,-1.25081881,0.00000000,-0.00000000,2.11957120,-1.18495620,1.59675440,-0.63702241,0.00769349,-0.11190901,0.50945727,-0.50556260
-5.27963982,3.30458798,-2.77496575,1.29684858,-1.28670101,0.00000000,-0.00000000,2.01189147,-1.20933460,1.50698315,-0.66448384,0.00726711,-0.11398018,0.50764048,-0.52521336
-5.27363682,3.14408057,-2.86243254,1.21014639,-1.32066008,0.00000000,-0.00000000,1.90747572,-1.23439333,1.41976216,-0.69137611,0.00685537,-0.11576237,0.50434683,-0.54740543
-5.26763382,2.98722989,-2.94962071,1.12695950,-1.35198509,0.00000000,-0.00000000,1.80690359,-1.25952266,1.33573719,-0.71726192,0.00646154,-0.11721153,0.49960344,-0.57180059
-5.26163082,2.83494016,-3.03489487,1.04777279,-1.38000236,0.00000000,-0.00000000,1.71056361,-1.28411396,1.25539282,-0.74170939,0.00608795,-0.11828996,0.49344463,-0.59801438
-5.25562781,2.68786691,-3.11663841,0.97292518,-1.40409684,0.00000000,-0.00000000,1.61867193,-1.30757843,1.17906319,-0.76430310,0.00573608,-0.11896776,0.48591250,-0.62562087
-5.24962481,2.54644503,-3.19329344,0.90262319,-1.42373185,0.00000000,-0.00000000,1.53129721,-1.32936586,1.10694836,-0.78465487,0.00540665,-0.11922412,0.47705791,-0.65415921
-5.24362181,2.41092468,-3.26339983,0.83695851,-1.43846614,0.00000000,-0.00000000,1.44838958,-1.34898235,1.03913510,-0.80241397,0.00509974,-0.11904812,0.46694206,-0.68314180
-5.23761881,2.28141265,-3.32563150,0.77592827,-1.44796760,0.00000000,-0.00000000,1.36981220,-1.36600645,0.97562077,-0.81727625,0.00481495,-0.11843910,0.45563827,-0.71206408
-5.23161581,2.15791676,-3.37882884,0.71945692,-1.45202276,0.00000000,-0.00000000,1.29537366,-1.38010273,0.91633878,-0.82899189,0.00455157,-0.11740662,0.44323395,-0.74041548
-5.22561281,2.04039053,-3.42202582,0.66741859,-1.45054185,0.00000000,-0.00000000,1.22485940,-1.39103223,0.86118437,-0.83737136,0.00430876,-0.11596988,0.42983245,-0.76769133
-5.21960980,1.92877594,-3.45447099,0.61965864,-1.44355912,0.00000000,-0.00000000,1.15806088,-1.39865940,0.81003921,-0.84228958,0.00408570,-0.11415677,0.41555473,-0.79340517
-5.21360680,1.82304213,-3.47564153,0.57601373,-1.43122852,0.00000000,-0.00000000,1.09480108,-1.40295502,0.76279389,-0.84368789,0.00388178,-0.11200250,0.40054042,-0.81710107
-5.20760380,1.72321815,-3.48524996,0.53632939,-1.41381500,0.00000000,-0.00000000,1.03495545,-1.40399507,0.71936725,-0.84157402,0.00369670,-0.10954798,0.38494841,-0.83836549
-5.20160080,1.62941860,-3.48324353,0.50047458,-1.39168206,0.00000000,-0.00000000,0.97846747,-1.40195550,0.67972167,-0.83601995,0.00353064,-0.10683792,0.36895663,-0.85683804
-5.19559780,1.54186113,-3.46979626,0.46835281,-1.36527601,0.00000000,-0.00000000,0.92535864,-1.39710314,0.64387410,-0.82715791,0.00338429,-0.10391894,0.35276097,-0.87222072
-5.18959480,1.46087536,-3.44529431,0.43990950,-1.33510801,0.00000000,-0.00000000,0.87573254,-1.38978300,0.61190234,-0.81517463,0.00325898,-0.10083756,0.33657344,-0.88428523
-5.18359180,1.38690325,-3.41031518,0.41513563,-1.30173456,0.00000000,-0.00000000,0.82977334,-1.38040252,0.58394655,-0.80030419,0.00315664,-0.09763847,0.32061948,-0.89287790
-5.17758879,1.32049128,-3.36560175,0.39406771,-1.26573751,0.00000000,-0.00000000,0.78773915,-1.36941333,0.56020631,-0.78281978,0.00307985,-0.09436285,0.30513459,-0.89792208
-5.17158579,1.26227506,-3.31203218,0.37678423,-1.22770433,0.00000000,-0.00000000,0.74995071,-1.35729124,0.54093332,-0.76302462,0.00303181,-0.09104710,0.29036028,-0.89941765
-5.16558279,1.21295762,-3.25058686,0.36339910,-1.18820957,0.00000000,-0.00000000,0.71677627,-1.34451521,0.52642044,-0.74124252,0.00301625,-0.08772185,0.27653976,-0.89743793
