energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.49574787,0.70160048,0.00028841,0.07305374,0.09068841,0.46225962,0.16041498,0.00000000,0.13182621,0.00635158
-5.48974487,0.64693519,0.00027343,0.07612915,0.08970669,0.41671156,0.14507214,0.00000000,0.12938779,0.00569556
-5.48374187,0.59864766,0.00027057,0.07935588,0.08983106,0.37540764,0.13159027,0.00000000,0.12744786,0.00513183
-5.47773887,0.55677386,0.00028036,0.08272019,0.09108009,0.33844629,0.11998869,0.00000000,0.12593428,0.00465787
-5.47173587,0.52130029,0.00030360,0.08621365,0.09347291,0.30586445,0.11027774,0.00000000,0.12479210,0.00427138
-5.46573287,0.49217682,0.00034134,0.08983299,0.09702922,0.27764707,0.10246244,0.00000000,0.12398565,0.00397036
-5.45972986,0.46932860,0.00039487,0.09357970,0.10176879,0.25373686,0.09654585,0.00000000,0.12349995,0.00375312
-5.45372686,0.45266642,0.00046576,0.09745921,0.10771041,0.23404371,0.09253183,0.00000000,0.12334129,0.00361837
-5.44772386,0.44209483,0.00055577,0.10147984,0.11487021,0.21845349,0.09042719,0.00000000,0.12353692,0.00356520
-5.44172086,0.43751777,0.00066691,0.10565149,0.12325951,0.20683552,0.09024285,0.00000000,0.12413380,0.00359304
-5.43571786,0.43884136,0.00080128,0.10998422,0.13288232,0.19904886,0.09199411,0.00000000,0.12519641,0.00370163
-5.42971486,0.44597387,0.00096111,0.11448670,0.14373244,0.19494678,0.09569991,0.00000000,0.12680366,0.00389092
-5.42371186,0.45882296,0.00114864,0.11916478,0.15579060,0.19437976,0.10138109,0.00000000,0.12904492,0.00416094
-5.41770885,0.47729046,0.00136602,0.12402016,0.16902150,0.19719671,0.10905772,0.00000000,0.13201545,0.00451162
-5.41170585,0.50126522,0.00161524,0.12904934,0.18337117,0.20324485,0.11874553,0.00000000,0.13581116,0.00494265
-5.40570285,0.53061436,0.00189798,0.13424287,0.19876473,0.21236816,0.13045182,0.00000000,0.14052315,0.00545326
-5.39969985,0.56517370,0.00221551,0.13958502,0.21510471,0.22440494,0.14417074,0.00000000,0.14623205,0.00604200
-5.39369685,0.60473788,0.00256858,0.14505385,0.23227003,0.23918458,0.15987840,0.00000000,0.15300241,0.00670653
-5.38769385,0.64905094,0.00295727,0.15062166,0.25011596,0.25652401,0.17752800,0.00000000,0.16087752,0.00744343
-5.38169085,0.69779788,0.00338089,0.15625587,0.26847478,0.27622411,0.19704524,0.00000000,0.16987474,0.00824803
-5.37568784,0.75059781,0.00383785,0.16192021,0.28715756,0.29806637,0.21832422,0.00000000,0.17998161,0.00911425
-5.36968484,0.80699924,0.00432563,0.16757602,0.30595675,0.32181023,0.24122425,0.00000000,0.19115295,0.01003449
-5.36368184,0.86647775,0.00484069,0.17318380,0.32464963,0.34719115,0.26556762,0.00000000,0.20330909,0.01099964
-5.35767884,0.92843647,0.00537844,0.17870463,0.34300255,0.37391981,0.29113869,0.00000000,0.21633538,0.01199903
-5.35167584,0.99220945,0.00593329,0.18410144,0.36077578,0.40168245,0.31768430,0.00000000,0.23008300,0.01302058
-5.34567284,1.05706795,0.00649868,0.18934011,0.37772874,0.43014246,0.34491576,0.00000000,0.24437113,0.01405089
-5.33966983,1.12222953,0.00706719,0.19439011,0.39362558,0.45894327,0.37251225,0.00000000,0.25899047,0.01507551
-5.33366683,1.18686980,0.00763071,0.19922478,0.40824066,0.48771242,0.40012580,0.00000000,0.27370789,0.01607921
-5.32766383,1.25013645,0.00818060,0.20382122,0.42136403,0.51606685,0.42738762,0.00000000,0.28827225,0.01704632
-5.32166083,1.31116521,0.00870791,0.20815969,0.43280646,0.54361909,0.45391555,0.00000000,0.30242105,0.01796109
-5.31565783,1.36909726,0.00920371,0.21222273,0.44240395,0.56998424,0.47932265,0.00000000,0.31588772,0.01880816
-5.30965483,1.42309761,0.00965928,0.21599402,0.45002162,0.59478763,0.50322629,0.00000000,0.32840927,0.01957293
-5.30365183,1.47237385,0.01006650,0.21945707,0.45555681,0.61767270,0.52525778,0.00000000,0.33973409,0.02024203
-5.29764882,1.51619488,0.01041809,0.22259400,0.45894131,0.63830906,0.54507197,0.00000000,0.34962952,0.02080372
-5.29164582,1.55390891,0.01070792,0.22538449,0.46014279,0.65640043,0.56235655,0.00000000,0.35788888,0.02124825
-5.28564282,1.58496038,0.01093130,0.22780500,0.45916527,0.67169214,0.57684075,0.00000000,0.36433782,0.02156820
-5.27963982,1.60890526,0.01108522,0.22982854,0.45604882,0.68397804,0.58830309,0.00000000,0.36883969,0.02175873
-5.27363682,1.62542433,0.01116851,0.23142488,0.45086848,0.69310669,0.59657796,0.00000000,0.37129972,0.02181779
-5.26763382,1.63433406,0.01118206,0.23256145,0.44373251,0.69898646,0.60156070,0.00000000,0.37166789,0.02174615
-5.26163082,1.63559483,0.01112885,0.23320482,0.43478007,0.70158950,0.60321118,0.00000000,0.36994047,0.02154752
-5.25562781,1.62931613,0.01101402,0.23332270,0.42417840,0.70095450,0.60155563,0.00000000,0.36616007,0.02122838
-5.24962481,1.61575860,0.01084486,0.23288644,0.41211968,0.69718793,0.59668675,0.00000000,0.36041441,0.02079789
-5.24362181,1.59533281,0.01063069,0.23187380,0.39881762,0.69046386,0.58876207,0.00000000,0.35283378,0.02026765
-5.23761881,1.56859455,0.01038274,0.23027187,0.38450377,0.68102217,0.57800070,0.00000000,0.34358726,0.01965141
-5.23161581,1.53623666,0.01011398,0.22807991,0.36942383,0.66916518,0.56467847,0.00000000,0.33287806,0.01896469
-5.22561281,1.49907751,0.00983885,0.22531188,0.35383380,0.65525265,0.54912170,0.00000000,0.32093802,0.01822443
-5.21960980,1.45804604,0.00957300,0.22199846,0.33799605,0.63969515,0.53169980,0.00000000,0.30802141,0.01744857
-5.21360680,1.41416362,0.00933298,0.21818841,0.32217543,0.62294587,0.51281674,0.00000000,0.29439849,0.01665558
-5.20760380,1.36852295,0.00913587,0.21394905,0.30663526,0.60549101,0.49290188,0.00000000,0.28034879,0.01586407
-5.20160080,1.32226431,0.00899899,0.20936575,0.29163330,0.58783875,0.47240012,0.00000000,0.26615436,0.01509230
-5.19559780,1.27654954,0.00893941,0.20454051,0.27741769,0.57050720,0.45176173,0.00000000,0.25209324,0.01435782
-5.18959480,1.23253428,0.00897366,0.19958942,0.26422282,0.55401127,0.43143213,0.00000000,0.23843326,0.01367705
-5.18359180,1.19133904,0.00911723,0.19463924,0.25226519,0.53884912,0.41184166,0.00000000,0.22542621,0.01306493
-5.17758879,1.15401988,0.00938424,0.18982319,0.24173929,0.52548813,0.39339585,0.00000000,0.21330262,0.01253458
-5.17158579,1.12153930,0.00978695,0.18527602,0.23281357,0.51435118,0.37646603,0.00000000,0.20226713,0.01209703
-5.16558279,1.09473843,0.01033539,0.18112876,0.22562652,0.50580334,0.36138091,0.00000000,0.19249456,0.01176098
-5.15957979,1.07431121,0.01103695,0.17750327,0.22028309,0.50013967,0.34841892,0.00000000,0.18412672,0.01153262
-5.15357679,1.06078162,0.01189600,0.17450681,0.21685146,0.49757441,0.33780185,0.00000000,0.17726997,0.01141545
-5.14757379,1.05448478,0.01291353,0.17222708,0.21536038,0.49823220,0.32968968,0.00000000,0.17199364,0.01141024
-5.14157079,1.05555290,0.01408689,0.17072782,0.21579718,0.50214166,0.32417703,0.00000000,0.16832917,0.01151497
-5.13556778,1.06390671,0.01540952,0.17004529,0.21810666,0.50923172,0.32129115,0.00000000,0.16627021,0.01172488
-5.12956478,1.07925305,0.01687082,0.17018570,0.22219093,0.51933099,0.32099165,0.00000000,0.16577352,0.01203252
-5.12356178,1.10108910,0.01845609,0.17112397,0.22791042,0.53217047,0.32317208,0.00000000,0.16676063,0.01242797
-5.11755878,1.12871339,0.02014659,0.17280362,0.23508601,0.54738958,0.32766328,0.00000000,0.16912047,0.01289899
-5.11155578,1.16124353,0.02191970,0.17513801,0.24350242,0.56454545,0.33423852,0.00000000,0.17271270,0.01343136
-5.10555278,1.19764046,0.02374928,0.17801291,0.25291283,0.58312537,0.34262041,0.00000000,0.17737183,0.01400918
-5.09954977,1.23673842,0.02560611,0.18129012,0.26304469,0.60256194,0.35248923,0.00000000,0.18291195,0.01461531
-5.09354677,1.27727986,0.02745847,0.18481224,0.27360646,0.62225057,0.36349260,0.00000000,0.18913206,0.01523178
-5.08754377,1.31795416,0.02927287,0.18840819,0.28429526,0.64156850,0.37525623,0.00000000,0.19582184,0.01584028
-5.08154077,1.35743871,0.03101489,0.19189937,0.29480512,0.65989494,0.38739524,0.00000000,0.20276767,0.01642270
-5.07553777,1.39444079,0.03265012,0.19510614,0.30483554,0.67663124,0.39952581,0.00000000,0.20975875,0.01696157
-5.06953477,1.42773886,0.03414505,0.19785439,0.31409995,0.69122047,0.41127675,0.00000000,0.21659313,0.01744063
-5.06353177,1.45622134,0.03546814,0.19998183,0.32233403,0.70316558,0.42230042,0.00000000,0.22308349,0.01784526
-5.05752876,1.47892150,0.03659077,0.20134388,0.32930315,0.71204531,0.43228283,0.00000000,0.22906240,0.01816295
-5.05152576,1.49504716,0.03748812,0.20181875,0.33480901,0.71752738,0.44095230,0.00000000,0.23438695,0.01838360
-5.04552276,1.50400376,0.03813998,0.20131165,0.33869490,0.71937814,0.44808659,0.00000000,0.23894259,0.01849990
-5.03951976,1.50541031,0.03853147,0.19975791,0.34084964,0.71746871,0.45351813,0.00000000,0.24264604,0.01850747
-5.03351676,1.49910738,0.03865343,0.19712490,0.34120980,0.71177705,0.45713720,0.00000000,0.24544714,0.01840500
-5.02751376,1.48515732,0.03850284,0.19341272,0.33976033,0.70238632,0.45889312,0.00000000,0.24732977,0.01819424
-5.02151076,1.46383666,0.03808282,0.18865367,0.33653348,0.68947939,0.45879335,0.00000000,0.24831165,0.01787995
-5.01550775,1.43562156,0.03740255,0.18291062,0.33160626,0.67333018,0.45690078,0.00000000,0.24844321,0.01746971
-5.00950475,1.40116703,0.03647696,0.17627425,0.32509640,0.65429216,0.45332931,0.00000000,0.24780561,0.01697363
-5.00350175,1.36128126,0.03532616,0.16885952,0.31715726,0.63278468,0.44823817,0.00000000,0.24650798,0.01640408
-4.99749875,1.31689617,0.03397481,0.16080139,0.30797182,0.60927782,0.44182507,0.00000000,0.24468407,0.01577527
-4.99149575,1.26903587,0.03245126,0.15225011,0.29774611,0.58427653,0.43431891,0.00000000,0.24248851,0.01510280
-4.98549275,1.21878424,0.03078664,0.14336627,0.28670244,0.55830473,0.42597198,0.00000000,0.24009272,0.01440330
-4.97948974,1.16725302,0.02901390,0.13431574,0.27507264,0.53188993,0.41705233,0.00000000,0.23768076,0.01369387
-4.97348674,1.11555162,0.02716681,0.12526484,0.26309171,0.50554904,0.40783643,0.00000000,0.23544509,0.01299174
-4.96748374,1.06475949,0.02527901,0.11637581,0.25099195,0.47977578,0.39860236,0.00000000,0.23358251,0.01231377
-4.96148074,1.01590188,0.02338309,0.10780274,0.23899796,0.45502992,0.38962367,0.00000000,0.23229011,0.01167615
-4.95547774,0.96992924,0.02150979,0.09968809,0.22732239,0.43172847,0.38116402,0.00000000,0.23176148,0.01109398
-4.94947474,0.92770062,0.01968731,0.09215981,0.21616268,0.41023908,0.37347260,0.00000000,0.23218308,0.01058103
-4.94347174,0.88997076,0.01794074,0.08532919,0.20569866,0.39087523,0.36678023,0.00000000,0.23373072,0.01014946
-4.93746873,0.85738088,0.01629167,0.07928928,0.19609099,0.37389331,0.36129606,0.00000000,0.23656617,0.00980967
-4.93146573,0.83045243,0.01475786,0.07411403,0.18748032,0.35949118,0.35720479,0.00000000,0.24083388,0.00957010
-4.92546273,0.80958369,0.01335318,0.06985791,0.17998703,0.34780804,0.35466420,0.00000000,0.24665773,0.00943714
-4.91945973,0.79504843,0.01208753,0.06655615,0.17371133,0.33892527,0.35380287,0.00000000,0.25413789,0.00941509
-4.91345673,0.78699630,0.01096700,0.06422526,0.16873373,0.33286803,0.35471819,0.00000000,0.26334775,0.00950608
-4.90745373,0.78545463,0.00999404,0.06286401,0.16511546,0.32960743,0.35747428,0.00000000,0.27433101,0.00971014
-4.90145073,0.79033122,0.00916775,0.06245464,0.16289903,0.32906307,0.36210020,0.00000000,0.28709899,0.01002514
-4.89544772,0.80141825,0.00848421,0.06296425,0.16210856,0.33110598,0.36858823,0.00000000,0.30162836,0.01044694
-4.88944472,0.81839701,0.00793687,0.06434634,0.16275002,0.33556188,0.37689251,0.00000000,0.31785930,0.01096939
-4.88344172,0.84084382,0.00751692,0.06654246,0.16481123,0.34221479,0.38692811,0.00000000,0.33569444,0.01158453
-4.87743872,0.86823723,0.00721373,0.06948389,0.16826171,0.35081120,0.39857078,0.00000000,0.35499845,0.01228265
-4.87143572,0.89996664,0.00701523,0.07309341,0.17305251,0.36106470,0.41165743,0.00000000,0.37559875,0.01305252
-4.86543272,0.93534279,0.00690831,0.07728697,0.17911587,0.37266143,0.42598771,0.00000000,0.39728716,0.01388155
-4.85942971,0.97361004,0.00687918,0.08197551,0.18636508,0.38526617,0.44132660,0.00000000,0.41982279,0.01475605
-4.85342671,1.01396074,0.00691374,0.08706666,0.19469448,0.39852929,0.45740833,0.00000000,0.44293606,0.01566145
-4.84742371,1.05555153,0.00699789,0.09246651,0.20397982,0.41209447,0.47394135,0.00000000,0.46633385,0.01658259
-4.84142071,1.09752144,0.00711782,0.09808127,0.21407894,0.42560705,0.49061467,0.00000000,0.48970575,0.01750404
-4.83541771,1.13901152,0.00726028,0.10381902,0.22483307,0.43872293,0.50710512,0.00000000,0.51273125,0.01841039
-4.82941471,1.17918541,0.00741282,0.10959129,0.23606862,0.45111776,0.52308549,0.00000000,0.53508760,0.01928658
-4.82341171,1.21725041,0.00756396,0.11531466,0.24759962,0.46249605,0.53823328,0.00000000,0.55645829,0.02011820
-4.81740870,1.25247832,0.00770340,0.12091221,0.25923076,0.47260004,0.55223975,0.00000000,0.57654171,0.02089181
-4.81140570,1.28422532,0.00782213,0.12631495,0.27076109,0.48121783,0.56481892,0.00000000,0.59505981,0.02159523
-4.80540270,1.31195016,0.00791255,0.13146299,0.28198811,0.48819047,0.57571619,0.00000000,0.61176644,0.02221781
-4.79939970,1.33523003,0.00796850,0.13630668,0.29271248,0.49341780,0.58471625,0.00000000,0.62645517,0.02275063
-4.79339670,1.35377335,0.00798534,0.14080748,0.30274289,0.49686255,0.59164998,0.00000000,0.63896616,0.02318667
-4.78739370,1.36742913,0.00795989,0.14493868,0.31190118,0.49855269,0.59640007,0.00000000,0.64919206,0.02352100
-4.78139070,1.37619244,0.00789045,0.14868594,0.32002745,0.49858179,0.59890512,0.00000000,0.65708255,0.02375078
-4.77538769,1.38020573,0.00777668,0.15204752,0.32698492,0.49710737,0.59916217,0.00000000,0.66264743,0.02387535
-4.76938469,1.37975602,0.00761951,0.15503440,0.33266452,0.49434723,0.59722742,0.00000000,0.66595821,0.02389619
-4.76338169,1.37526805,0.00742101,0.15767011,0.33698879,0.49057395,0.59321538,0.00000000,0.66714793,0.02381682
-4.75737869,1.36729351,0.00718428,0.15999039,0.33991511,0.48610762,0.58729619,0.00000000,0.66640936,0.02364269
-4.75137569,1.35649682,0.00691322,0.16204258,0.34143802,0.48130720,0.57969155,0.00000000,0.66399147,0.02338100
-4.74537269,1.34363794,0.00661238,0.16388488,0.34159042,0.47656063,0.57066909,0.00000000,0.66019425,0.02304052
-4.73936968,1.32955250,0.00628681,0.16558529,0.34044376,0.47227409,0.56053566,0.00000000,0.65536190,0.02263134
-4.73336668,1.31513020,0.00594182,0.16722048,0.33810683,0.46886081,0.54962957,0.00000000,0.64987467,0.02216460
-4.72736368,1.30129162,0.00558288,0.16887437,0.33472355,0.46672953,0.53831203,0.00000000,0.64413931,0.02165221
-4.72136068,1.28896441,0.00521541,0.17063653,0.33046933,0.46627316,0.52695813,0.00000000,0.63857850,0.02110659
-4.71535768,1.27905918,0.00484464,0.17260040,0.32554652,0.46785774,0.51594741,0.00000000,0.63361943,0.02054038
-4.70935468,1.27244575,0.00447553,0.17486134,0.32017870,0.47181204,0.50565451,0.00000000,0.62968181,0.01996611
-4.70335168,1.26993010,0.00411262,0.17751439,0.31460422,0.47841804,0.49643973,0.00000000,0.62716560,0.01939600
-4.69734867,1.27223278,0.00375999,0.18065197,0.30906913,0.48790238,0.48864016,0.00000000,0.62643891,0.01884162
-4.69134567,1.27996880,0.00342121,0.18436139,0.30381966,0.50042905,0.48256112,0.00000000,0.62782625,0.01831372
-4.68534267,1.29362984,0.00309928,0.18872217,0.29909460,0.51609336,0.47846840,0.00000000,0.63159766,0.01782195
-4.67933967,1.31356871,0.00279668,0.19380337,0.29511781,0.53491740,0.47658136,0.00000000,0.63795895,0.01737475
-4.67333667,1.33998686,0.00251531,0.19966086,0.29209111,0.55684700,0.47706696,0.00000000,0.64704353,0.01697911
-4.66733367,1.37292480,0.00225660,0.20633457,0.29018782,0.58175032,0.48003498,0.00000000,0.65890601,0.01664052
-4.66133067,1.41225618,0.00202151,0.21384601,0.28954721,0.60941816,0.48553451,0.00000000,0.67351800,0.01636282
-4.65532766,1.45768544,0.00181059,0.22219591,0.29027003,0.63956597,0.49355181,0.00000000,0.69076614,0.01614823
-4.64932466,1.50874948,0.00162405,0.23136228,0.29241527,0.67183769,0.50400963,0.00000000,0.71045280,0.01599727
-4.64332166,1.56482340,0.00146187,0.24129886,0.29599840,0.70581136,0.51676815,0.00000000,0.73229917,0.01590882
