energy_ev,total_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.51975988,3.83785333,0.91923291,2.44630823,0.02507550,1.30697726,0.53899787,0.00208676
-5.51375688,3.78089886,0.91412854,2.41114173,0.02306694,1.29157801,0.53109054,0.00205467
-5.50775388,3.72193330,0.90838135,2.37486555,0.02115787,1.27380038,0.52358986,0.00202324
-5.50175088,3.66144873,0.90207583,2.33773032,0.01936997,1.25385273,0.51652747,0.00199273
-5.49574787,3.59983513,0.89527215,2.29992069,0.01772125,1.23195427,0.50989826,0.00196333
-5.48974487,3.53737054,0.88800305,2.26155121,0.01622599,1.20832708,0.50366114,0.00193507
-5.48374187,3.47421605,0.88027217,2.22266544,0.01489468,1.18318850,0.49774132,0.00190791
-5.47773887,3.41041602,0.87205377,2.18323799,0.01373405,1.15674451,0.49203395,0.00188168
-5.47173587,3.34590375,0.86329415,2.14317990,0.01274722,1.12918427,0.48640897,0.00185613
-5.46573287,3.28051232,0.85391449,2.10234687,0.01193393,1.10067605,0.48071704,0.00183090
-5.45972986,3.21399034,0.84381529,2.06055023,0.01129073,1.07136489,0.47479629,0.00180560
-5.45372686,3.14602175,0.83288195,2.01757013,0.01081132,1.04137183,0.46847959,0.00177975
-5.44772386,3.07624905,0.82099151,1.97317033,0.01048689,1.01079480,0.46160212,0.00175287
-5.44172086,3.00429856,0.80801991,1.92711394,0.01030648,0.97971090,0.45400878,0.00172446
-5.43571786,2.92980677,0.79384974,1.87917942,0.01025735,0.94817999,0.44556123,0.00169405
-5.42971486,2.85244637,0.77837786,1.82917599,0.01032546,0.91624908,0.43614422,0.00166121
-5.42371186,2.77195081,0.76152260,1.77695783,0.01049583,0.88395740,0.42567091,0.00162555
-5.41770885,2.68813624,0.74323027,1.72243639,0.01075306,0.85134169,0.41408700,0.00158679
-5.41170585,2.60091994,0.72348058,1.66559031,0.01108177,0.81844143,0.40137351,0.00154472
-5.40570285,2.51033450,0.70229085,1.60647257,0.01146711,0.78530363,0.38754808,0.00149925
-5.39969985,2.41653723,0.67971879,1.54521464,0.01189521,0.75198713,0.37266486,0.00145041
-5.39369685,2.31981475,0.65586389,1.48202763,0.01235370,0.71856605,0.35681296,0.00139834
-5.38769385,2.22058259,0.63086730,1.41720048,0.01283219,0.68513228,0.34011362,0.00134330
-5.38169085,2.11938042,0.60491041,1.35109544,0.01332266,0.65179715,0.32271634,0.00128565
-5.37568784,2.01686300,0.57821226,1.28414127,0.01381993,0.61869201,0.30479409,0.00122587
-5.36968484,1.91378791,0.55102586,1.21682444,0.01432197,0.58596794,0.28653800,0.00116452
-5.36368184,1.81100031,0.52363375,1.14967895,0.01483016,0.55379466,0.26815164,0.00110223
-5.35767884,1.70941589,0.49634289,1.08327513,0.01534948,0.52235864,0.24984525,0.00103971
-5.35167584,1.61000230,0.46947926,1.01820784,0.01588860,0.49186061,0.23183020,0.00097769
-5.34567284,1.51376003,0.44338205,0.95508461,0.01645976,0.46251249,0.21431374,0.00091692
-5.33966983,1.42170305,0.41839782,0.89451381,0.01707863,0.43453400,0.19749432,0.00085819
-5.33366683,1.33483955,0.39487469,0.83709329,0.01776398,0.40814876,0.18155764,0.00080225
-5.32766383,1.25415335,0.37315644,0.78339952,0.01853715,0.38358020,0.16667329,0.00074981
-5.32166083,1.18058575,0.35357672,0.73397736,0.01942149,0.36104728,0.15299219,0.00070159
-5.31565783,1.11501823,0.33645329,0.68933049,0.02044159,0.34075991,0.14064474,0.00065820
-5.30965483,1.05825580,0.32208230,0.64991245,0.02162243,0.32291438,0.12973956,0.00062022
-5.30365183,1.01101104,0.31073245,0.61611831,0.02298847,0.30768860,0.12036277,0.00058815
-5.29764882,0.97388894,0.30263929,0.58827699,0.02456260,0.29523745,0.11257769,0.00056239
-5.29164582,0.94737240,0.29799929,0.56664402,0.02636516,0.28568809,0.10642489,0.00054326
-5.28564282,0.93180876,0.29696416,0.55139514,0.02841288,0.27913555,0.10192237,0.00053098
-5.27963982,0.92739731,0.29963511,0.54262046,0.03071800,0.27563856,0.09906595,0.00052568
-5.27363682,0.93417833,0.30605748,0.54031961,0.03328734,0.27521579,0.09782963,0.00052735
-5.26763382,0.95202396,0.31621579,0.54439790,0.03612160,0.27784274,0.09816604,0.00053591
-5.26163082,0.98063143,0.33002950,0.55466388,0.03921480,0.28344933,0.10000685,0.00055115
-5.25562781,1.01951914,0.34734965,0.57082838,0.04255396,0.29191840,0.10326328,0.00057273
-5.24962481,1.06802623,0.36795688,0.59250553,0.04611892,0.30308525,0.10782668,0.00060022
-5.24362181,1.12531611,0.39156082,0.61921579,0.04988252,0.31673838,0.11356927,0.00063309
-5.23761881,1.19038440,0.41780142,0.65039139,0.05381096,0.33262147,0.12034516,0.00067070
-5.23161581,1.26207164,0.44625220,0.68538413,0.05786443,0.35043666,0.12799169,0.00071231
-5.22561281,1.33908082,0.47642573,0.72347580,0.06199794,0.36984921,0.13633125,0.00075712
-5.21960980,1.41999981,0.50778136,0.76389097,0.06616245,0.39049337,0.14517349,0.00080424
-5.21360680,1.50332830,0.53973515,0.80581205,0.07030606,0.41197945,0.15431811,0.00085274
-5.20760380,1.58750877,0.57167197,0.84839637,0.07437542,0.43390185,0.16355820,0.00090168
-5.20160080,1.67096074,0.60295936,0.89079472,0.07831713,0.45584784,0.17268405,0.00095007
-5.19559780,1.75211729,0.63296289,0.93217090,0.08207926,0.47740694,0.18148734,0.00099696
-5.18959480,1.82946271,0.66106253,0.97172174,0.08561274,0.49818040,0.18976573,0.00104142
-5.18359180,1.90157002,0.68666941,1.00869662,0.08887273,0.51779064,0.19732756,0.00108260
-5.17758879,1.96713697,0.70924247,1.04241621,0.09181985,0.53589022,0.20399661,0.00111969
-5.17158579,2.02501923,0.72830414,1.07228931,0.09442113,0.55217008,0.20961657,0.00115201
-5.16558279,2.07425937,0.74345463,1.09782739,0.09665089,0.56636673,0.21405529,0.00117899
-5.15957979,2.11411067,0.75438408,1.11865624,0.09849130,0.57826813,0.21720829,0.00120019
-5.15357679,2.14405461,0.76088200,1.13452411,0.09993264,0.58771815,0.21900162,0.00121529
-5.14757379,2.16381155,0.76284370,1.14530625,0.10097340,0.59461930,0.21939386,0.00122414
-5.14157079,2.17334403,0.76027326,1.15100542,0.10162009,0.59893383,0.21837702,0.00122673
-5.13556778,2.17285271,0.75328296,1.15174864,0.10188679,0.60068312,0.21597642,0.00122318
-5.12956478,2.16276508,0.74208923,1.14778009,0.10179454,0.59994537,0.21224957,0.00121376
-5.12356178,2.14371755,0.72700509,1.13945060,0.10137055,0.59685182,0.20728387,0.00119884
-5.11755878,2.11653154,0.70842962,1.12720413,0.10064728,0.59158159,0.20119352,0.00117893
-5.11155578,2.08218467,0.68683476,1.11156181,0.09966137,0.58435532,0.19411546,0.00115460
-5.10555278,2.04177814,0.66275005,1.09310404,0.09845264,0.57542799,0.18620478,0.00112648
-5.09954977,1.99650156,0.63674589,1.07245153,0.09706286,0.56508100,0.17762962,0.00109526
-5.09354677,1.94759640,0.60941604,1.05024577,0.09553476,0.55361388,0.16856582,0.00106165
-5.08754377,1.89631955,0.58135999,1.02712960,0.09391087,0.54133583,0.15919161,0.00102635
-5.08154077,1.84390781,0.55316585,1.00372866,0.09223257,0.52855741,0.14968237,0.00099005
-5.07553777,1.79154475,0.52539437,0.98063403,0.09053910,0.51558238,0.14020587,0.00095338
-5.06953477,1.74033047,0.49856451,0.95838676,0.08886675,0.50270023,0.13091796,0.00091694
-5.06353177,1.69125536,0.47314109,0.93746441,0.08724807,0.49017918,0.12195898,0.00088125
-5.05752876,1.64517803,0.44952467,0.91827015,0.08571126,0.47826004,0.11345082,0.00084674
-5.05152576,1.60280811,0.42804393,0.90112434,0.08427964,0.46715102,0.10549491,0.00081377
-5.04552276,1.56469393,0.40895060,0.88625886,0.08297123,0.45702343,0.09817091,0.00078261
-5.03951976,1.53121516,0.39241691,0.87381407,0.08179850,0.44800848,0.09153624,0.00075344
-5.03351676,1.50258045,0.37853542,0.86383852,0.08076820,0.44019521,0.08562635,0.00072637
-5.02751376,1.47882968,0.36732110,0.85629104,0.07988137,0.43362950,0.08045566,0.00070140
-5.02151076,1.45984073,0.35871543,0.85104528,0.07913347,0.42831428,0.07601900,0.00067850
-5.01550775,1.44534043,0.35259225,0.84789641,0.07851460,0.42421090,0.07229362,0.00065755
-5.00950475,1.43491913,0.34876502,0.84656976,0.07800998,0.42124162,0.06924148,0.00063839
-5.00350175,1.42804863,0.34699541,0.84673109,0.07760043,0.41929319,0.06681183,0.00062082
-4.99749875,1.42410288,0.34700267,0.84799838,0.07726308,0.41822154,0.06494388,0.00060460
-4.99149575,1.42238104,0.34847371,0.84995474,0.07697213,0.41785731,0.06356962,0.00058950
-4.98549275,1.42213215,0.35107362,0.85216204,0.07669976,0.41801228,0.06261653,0.00057527
-4.97948974,1.42258103,0.35445625,0.85417521,0.07641708,0.41848640,0.06201023,0.00056165
-4.97348674,1.42295454,0.35827476,0.85555650,0.07609514,0.41907527,0.06167692,0.00054842
-4.96748374,1.42250759,0.36219179,0.85588968,0.07570601,0.41957792,0.06154568,0.00053537
-4.96148074,1.42054827,0.36588908,0.85479345,0.07522374,0.41980443,0.06155045,0.00052231
-4.95547774,1.41646104,0.36907637,0.85193394,0.07462539,0.41958337,0.06163177,0.00050911
-4.94947474,1.40972762,0.37149919,0.84703573,0.07389187,0.41876849,0.06173815,0.00049566
-4.94347174,1.39994443,0.37294549,0.83989111,0.07300871,0.41724468,0.06182718,0.00048190
-4.93746873,1.38683623,0.37325086,0.83036708,0.07196664,0.41493260,0.06186621,0.00046780
-4.93146573,1.37026521,0.37230223,0.81841000,0.07076197,0.41179205,0.06183270,0.00045338
-4.92546273,1.35023507,0.37003972,0.80404748,0.06939676,0.40782363,0.06171425,0.00043871
-4.91945973,1.32688986,0.36645691,0.78738740,0.06787878,0.40306873,0.06150824,0.00042389
-4.91345673,1.30050746,0.36159911,0.76861414,0.06622118,0.39760774,0.06122106,0.00040905
-4.90745373,1.27148774,0.35556001,0.74798183,0.06444202,0.39155641,0.06086718,0.00039435
-4.90145073,1.24033587,0.34847650,0.72580511,0.06256345,0.38506066,0.06046779,0.00037998
-4.89544772,1.20764122,0.34052212,0.70244747,0.06061088,0.37828979,0.06004928,0.00036612
-4.88944472,1.17405274,0.33189911,0.67830765,0.05861185,0.37142857,0.05964151,0.00035297
-4.88344172,1.14025171,0.32282958,0.65380477,0.05659489,0.36466845,0.05927596,0.00034075
-4.87743872,1.10692299,0.31354596,0.62936244,0.05458837,0.35819825,0.05898384,0.00032962
-4.87143572,1.07472606,0.30428120,0.60539293,0.05261923,0.35219486,0.05879424,0.00031977
-4.86543272,1.04426705,0.29525915,0.58228162,0.05071195,0.34681431,0.05873233,0.00031134
-4.85942971,1.01607293,0.28668537,0.56037279,0.04888749,0.34218368,0.05881779,0.00030442
-4.85342671,0.99056925,0.27873894,0.53995704,0.04716253,0.33839429,0.05906350,0.00029909
-4.84742371,0.96806214,0.27156541,0.52126110,0.04554885,0.33549639,0.05947450,0.00029538
-4.84142071,0.94872569,0.26527135,0.50444031,0.04405294,0.33349578,0.06004735,0.00029326
-4.83541771,0.93259503,0.25992062,0.48957420,0.04267591,0.33235247,0.06076984,0.00029266
-4.82941471,0.91956561,0.25553248,0.47666528,0.04141364,0.33198145,0.06162118,0.00029347
-4.82341171,0.90939854,0.25208167,0.46564104,0.04025715,0.33225550,0.06257256,0.00029552
-4.81740870,0.90173186,0.24950038,0.45635911,0.03919319,0.33301013,0.06358808,0.00029860
-4.81140570,0.89609702,0.24768202,0.44861525,0.03820509,0.33405003,0.06462610,0.00030249
-4.80540270,0.89193999,0.24648649,0.44215378,0.03727362,0.33515718,0.06564080,0.00030692
-4.79939970,0.88864570,0.24574687,0.43667995,0.03637805,0.33609978,0.06658403,0.00031160
-4.79339670,0.88556494,0.24527700,0.43187372,0.03549716,0.33664190,0.06740729,0.00031626
-4.78739370,0.88204233,0.24487971,0.42740426,0.03461032,0.33655326,0.06806372,0.00032059
-4.78139070,0.87744405,0.24435536,0.42294452,0.03369840,0.33561859,0.06851012,0.00032434
-4.77538769,0.87118425,0.24351013,0.41818533,0.03274465,0.33364634,0.06870879,0.00032725
-4.76938469,0.86274885,0.24216390,0.41284831,0.03173537,0.33047619,0.06862925,0.00032911
-4.76338169,0.85171591,0.24015723,0.40669722,0.03066043,0.32598508,0.06824958,0.00032974
-4.75737869,0.83777164,0.23735731,0.39954724,0.02951359,0.32009158,0.06755752,0.00032902
-4.75137569,0.82072170,0.23366250,0.39127193,0.02829262,0.31275836,0.06655121,0.00032689
-4.74537269,0.80049729,0.22900543,0.38180763,0.02699921,0.30399286,0.06523949,0.00032332
-4.73936968,0.77715619,0.22335463,0.37115527,0.02563877,0.29384602,0.06364183,0.00031837
-4.73336668,0.75087880,0.21671451,0.35937969,0.02421997,0.28240942,0.06178795,0.00031214
-4.72736368,0.72195971,0.20912401,0.34660651,0.02275428,0.26981084,0.05971703,0.00030481
-4.72136068,0.69079529,0.20065390,0.33301692,0.02125531,0.25620872,0.05747666,0.00029658
-4.71535768,0.65786815,0.19140295,0.31884058,0.01973822,0.24178568,0.05512149,0.00028774
-4.70935468,0.62372917,0.18149333,0.30434717,0.01821900,0.22674157,0.05271179,0.00027857
-4.70335168,0.58897809,0.17106531,0.28983677,0.01671386,0.21128631,0.05031182,0.00026942
-4.69734867,0.55424347,0.16027177,0.27562969,0.01523863,0.19563294,0.04798811,0.00026064
-4.69134567,0.52016271,0.14927254,0.26205589,0.01380826,0.17999108,0.04580783,0.00025261
-4.68534267,0.48736316,0.13822908,0.24944465,0.01243640,0.16456117,0.04383710,0.00024570
-4.67933967,0.45644457,0.12729948,0.23811448,0.01113505,0.14952962,0.04213952,0.00024026
-4.67333667,0.42796371,0.11663419,0.22836379,0.00991440,0.13506504,0.04077471,0.00023664
-4.66733367,0.40242128,0.10637244,0.22046245,0.00878273,0.12131556,0.03979709,0.00023516
-4.66133067,0.38025155,0.09663951,0.21464443,0.00774641,0.10840745,0.03925488,0.00023608
-4.65532766,0.36181468,0.08754497,0.21110159,0.00680999,0.09644465,0.03918923,0.00023964
-4.64932466,0.34739185,0.07918171,0.20997889,0.00597640,0.08550955,0.03963365,0.00024602
-4.64332166,0.33718310,0.07162588,0.21137091,0.00524717,0.07566450,0.04061366,0.00025532
-4.63731866,0.33130771,0.06493756,0.21531986,0.00462274,0.06695412,0.04214661,0.00026761
-4.63131566,0.32980702,0.05916206,0.22181499,0.00410271,0.05940811,0.04424188,0.00028287
-4.62531266,0.33264932,0.05433177,0.23079357,0.00368624,0.05304450,0.04690113,0.00030104
-4.61930965,0.33973668,0.05046835,0.24214325,0.00337226,0.04787294,0.05011896,0.00032196
-4.61330665,0.35091332,0.04758509,0.25570589,0.00315981,0.04389799,0.05388361,0.00034544
-4.60730365,0.36597535,0.04568945,0.27128278,0.00304826,0.04112227,0.05817795,0.00037123
-4.60130065,0.38468138,0.04478535,0.28864109,0.00303752,0.03954906,0.06298057,0.00039902
-4.59529765,0.40676374,0.04487537,0.30752142,0.00312812,0.03918460,0.06826694,0.00042846
-4.58929465,0.43193992,0.04596254,0.32764631,0.00332134,0.04003954,0.07401064,0.00045918
-4.58329165,0.45992380,0.04805167,0.34872938,0.00361916,0.04212985,0.08018460,0.00049079
-4.57728864,0.49043614,0.05115025,0.37048485,0.00402423,0.04547686,0.08676217,0.00052289
-4.57128564,0.52321411,0.05526862,0.39263701,0.00453968,0.05010656,0.09371806,0.00055509
-4.56528264,0.55801916,0.06041969,0.41492936,0.00516893,0.05604805,0.10102904,0.00058701
-4.55927964,0.59464302,0.06661790,0.43713292,0.00591539,0.06333135,0.10867431,0.00061831
-4.55327664,0.63291138,0.07387770,0.45905336,0.00678215,0.07198445,0.11663553,0.00064869
-4.54727364,0.67268503,0.08221150,0.48053653,0.00777160,0.08202989,0.12489637,0.00067790
-4.54127064,0.71385826,0.09162708,0.50147215,0.00888502,0.09348089,0.13344178,0.00070571
-4.53526763,0.75635457,0.10212482,0.52179529,0.01012215,0.10633730,0.14225667,0.00073200
-4.52926463,0.80011975,0.11369468,0.54148560,0.01148081,0.12058152,0.15132438,0.00075668
-4.52326163,0.84511273,0.12631312,0.56056429,0.01295650,0.13617462,0.16062483,0.00077970
-4.51725863,0.89129454,0.13994029,0.57908877,0.01454210,0.15305288,0.17013245,0.00080107
-4.51125563,0.93861615,0.15451748,0.59714551,0.01622758,0.17112501,0.17981407,0.00082085
-4.50525263,0.98700578,0.16996513,0.61484109,0.01799988,0.19027027,0.18962704,0.00083912
-4.49924962,1.03635658,0.18618148,0.63229231,0.01984284,0.21033759,0.19951743,0.00085597
-4.49324662,1.08651549,0.20304215,0.64961554,0.02173729,0.23114599,0.20941882,0.00087152
-4.48724362,1.13727411,0.22040054,0.66691615,0.02366127,0.25248616,0.21925159,0.00088585
-4.48124062,1.18836239,0.23808930,0.68427860,0.02559036,0.27412357,0.22892293,0.00089905
-4.47523762,1.23944557,0.25592278,0.70175766,0.02749820,0.29580267,0.23832760,0.00091118
-4.46923462,1.29012504,0.27370044,0.71937137,0.02935706,0.31725243,0.24734960,0.00092225
-4.46323162,1.33994309,0.29121112,0.73709628,0.03113859,0.33819281,0.25586455,0.00093225
-4.45722861,1.38839170,0.30823803,0.75486499,0.03281456,0.35834195,0.26374290,0.00094114
-4.45122561,1.43492491,0.32456420,0.77256647,0.03435771,0.37742391,0.27085377,0.00094881
-4.44522261,1.47897443,0.33997823,0.79004898,0.03574259,0.39517640,0.27706921,0.00095514
-4.43921961,1.51996759,0.35428004,0.80712544,0.03694638,0.41135838,0.28226884,0.00096000
-4.43321661,1.55734685,0.36728632,0.82358101,0.03794961,0.42575702,0.28634443,0.00096323
-4.42721361,1.59058982,0.37883553,0.83918253,0.03873685,0.43819369,0.28920442,0.00096466
-4.42121061,1.61922879,0.38879209,0.85368905,0.03929721,0.44852888,0.29077790,0.00096414
-4.41520760,1.64286873,0.39704968,0.86686318,0.03962472,0.45666555,0.29101803,0.00096157
-4.40920460,1.66120283,0.40353345,0.87848240,0.03971857,0.46255113,0.28990460,0.00095684
-4.40320160,1.67402488,0.40820109,0.88834983,0.03958311,0.46617776,0.28744565,0.00094992
-4.39719860,1.68123783,0.41104281,0.89630390,0.03922774,0.46758111,0.28367799,0.00094083
-4.39119560,1.68285822,0.41208018,0.90222637,0.03866666,0.46683772,0.27866665,0.00092965
-4.38519260,1.67901638,0.41136402,0.90604843,0.03791843,0.46406128,0.27250331,0.00091651
-4.37918959,1.66995243,0.40897154,0.90775446,0.03700546,0.45939779,0.26530362,0.00090161
-4.37318659,1.65600859,0.40500284,0.90738349,0.03595344,0.45302031,0.25720383,0.00088523
-4.36718359,1.63761813,0.39957710,0.90502817,0.03479068,0.44512327,0.24835660,0.00086768
-4.36118059,1.61529169,0.39282855,0.90083153,0.03354750,0.43591687,0.23892638,0.00084932
-4.35517759,1.58960181,0.38490257,0.89498171,0.03225561,0.42562182,0.22908457,0.00083053
-4.34917459,1.56116627,0.37595207,0.88770496,0.03094753,0.41446455,0.21900458,0.00081173
-4.34317159,1.53063120,0.36613418,0.87925730,0.02965613,0.40267320,0.20885705,0.00079332
-4.33716858,1.49865450,0.35560751,0.86991541,0.02841416,0.39047435,0.19880547,0.00077569
-4.33116558,1.46589037,0.34452991,0.85996703,0.02725394,0.37809064,0.18900229,0.00075923
-4.32516258,1.43297525,0.33305675,0.84970150,0.02620707,0.36573909,0.17958562,0.00074426
-4.31915958,1.40051567,0.32133974,0.83940068,0.02530425,0.35363007,0.17067675,0.00073107
-4.31315658,1.36907814,0.30952601,0.82933087,0.02457507,0.34196670,0.16237830,0.00071988
-4.30715358,1.33918119,0.29775761,0.81973580,0.02404783,0.33094446,0.15477322,0.00071086
