energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.71185593,3.86364659,0.03924324,0.26025392,0.19835146,0.00000000,1.41446249,1.90304067,0.02585153,2.02482329
-5.70585293,3.87790906,0.04028678,0.26042890,0.19524012,0.00000000,1.39759763,1.92553108,0.02673236,2.02297419
-5.69984992,3.89443990,0.04153155,0.26132215,0.19208603,0.00000000,1.38300344,1.94739959,0.02778744,2.02261699
-5.69384692,3.91277923,0.04295430,0.26295698,0.18891491,0.00000000,1.37072687,1.96833205,0.02900582,2.02355403
-5.68784392,3.93243356,0.04452807,0.26533727,0.18575404,0.00000000,1.36079165,1.98802599,0.03037239,2.02557996
-5.68184092,3.95288233,0.04622247,0.26844750,0.18263179,0.00000000,1.35319849,2.00619398,0.03186812,2.02848459
-5.67583792,3.97358500,0.04800400,0.27225337,0.17957689,0.00000000,1.34792498,2.02256669,0.03347020,2.03205532
-5.66983492,3.99398914,0.04983659,0.27670309,0.17661781,0.00000000,1.34492566,2.03689592,0.03515247,2.03607964
-5.66383192,4.01354013,0.05168215,0.28172925,0.17378201,0.00000000,1.34413240,2.04895813,0.03688582,2.04034799
-5.65782891,4.03169281,0.05350127,0.28725126,0.17109532,0.00000000,1.34545535,2.05855835,0.03863885,2.04465723
-5.65182591,4.04792530,0.05525400,0.29317840,0.16858131,0.00000000,1.34878473,2.06553489,0.04037852,2.04881498
-5.64582291,4.06175490,0.05690072,0.29941327,0.16626093,0.00000000,1.35399354,2.06976462,0.04207094,2.05264484
-5.63981991,4.07275570,0.05840311,0.30585571,0.16415218,0.00000000,1.36094138,2.07116889,0.04368222,2.05599224
-5.63381691,4.08057727,0.05972506,0.31240698,0.16227008,0.00000000,1.36947912,2.06971957,0.04517940,2.05873082
-5.62781391,4.08496342,0.06083368,0.31897407,0.16062673,0.00000000,1.37945458,2.06544509,0.04653134,2.06076872
-5.62181091,4.08577006,0.06170026,0.32547410,0.15923165,0.00000000,1.39071867,2.05843570,0.04770966,2.06205432
-5.61580790,4.08298071,0.06230109,0.33183850,0.15809222,0.00000000,1.40313187,2.04884766,0.04868958,2.06258083
-5.60980490,4.07671849,0.06261824,0.33801692,0.15721425,0.00000000,1.41657054,2.03690566,0.04945071,2.06238918
-5.60380190,4.06725337,0.06264017,0.34398057,0.15660263,0.00000000,1.43093261,2.02290294,0.04997773,2.06156857
-5.59779890,4.05500358,0.06236218,0.34972489,0.15626201,0.00000000,1.44614234,2.00719887,0.05026091,2.06025447
-5.59179590,4.04053062,0.06178663,0.35527139,0.15619741,0.00000000,1.46215362,1.99021348,0.05029649,2.05862360
-5.58579290,4.02452726,0.06092299,0.36066841,0.15641485,0.00000000,1.47895155,1.97241907,0.05008684,2.05688624
-5.57978989,4.00779888,0.05978760,0.36599087,0.15692168,0.00000000,1.49655215,1.95432889,0.04964047,2.05527576
-5.57378689,3.99123850,0.05840331,0.37133881,0.15772694,0.00000000,1.51500005,1.93648320,0.04897185,2.05403607
-5.56778389,3.97579654,0.05679882,0.37683470,0.15884135,0.00000000,1.53436429,1.91943339,0.04810095,2.05340766
-5.56178089,3.96244675,0.05500789,0.38261971,0.16027727,0.00000000,1.55473244,1.90372460,0.04705275,2.05361298
-5.55577789,3.95214999,0.05306840,0.38884894,0.16204835,0.00000000,1.57620341,1.88987807,0.04585650,2.05484223
-5.54977489,3.94581784,0.05102127,0.39568580,0.16416910,0.00000000,1.59887948,1.87837374,0.04454487,2.05724064
-5.54377189,3.94427808,0.04890935,0.40329579,0.16665425,0.00000000,1.62285808,1.86963447,0.04315308,2.06089810
-5.53776888,3.94824422,0.04677624,0.41184002,0.16951811,0.00000000,1.64822397,1.86401253,0.04171788,2.06584208
-5.53176588,3.95829065,0.04466517,0.42146861,0.17277386,0.00000000,1.67504240,1.86177933,0.04027659,2.07203455
-5.52576288,3.97483535,0.04261793,0.43231447,0.17643284,0.00000000,1.70335393,1.86311908,0.03886616,2.07937336
-5.51975988,3.99813094,0.04067388,0.44448773,0.18050395,0.00000000,1.73317122,1.86812680,0.03752226,2.08769818
-5.51375688,4.02826508,0.03886915,0.45807102,0.18499315,0.00000000,1.76447821,1.87681087,0.03627848,2.09680092
-5.50775388,4.06516990,0.03723598,0.47311604,0.18990312,0.00000000,1.79723189,1.88910015,0.03516564,2.10644010
-5.50175088,4.10864032,0.03580220,0.48964146,0.19523306,0.00000000,1.83136645,1.90485523,0.03421124,2.11635843
-5.49574787,4.15835996,0.03459099,0.50763232,0.20097870,0.00000000,1.86679974,1.92388330,0.03343907,2.12630270
-5.48974487,4.21393312,0.03362073,0.52704098,0.20713252,0.00000000,1.90344148,1.94595569,0.03286891,2.13604456
-5.48374187,4.27492079,0.03290515,0.54778956,0.21368401,0.00000000,1.94120263,1.97082713,0.03251645,2.14540111
-5.47773887,4.34087848,0.03245348,0.56977368,0.22062013,0.00000000,1.98000521,1.99825555,0.03239328,2.15425382
-5.47173587,4.41139323,0.03227092,0.59286729,0.22792580,0.00000000,2.01979167,2.02802114,0.03250704,2.16256455
-5.46573287,4.48611740,0.03235907,0.61692836,0.23558438,0.00000000,2.06053301,2.05994348,0.03286162,2.17038749
-5.45972986,4.56479693,0.03271651,0.64180492,0.24357813,0.00000000,2.10223483,2.09389563,0.03345749,2.17787615
-5.45372686,4.64729193,0.03333940,0.66734121,0.25188853,0.00000000,2.14494059,2.12981414,0.03429203,2.18528467
-5.44772386,4.73358798,0.03422205,0.69338356,0.26049646,0.00000000,2.18873152,2.16770425,0.03535990,2.19296305
-5.44172086,4.82379715,0.03535749,0.71978552,0.26938218,0.00000000,2.23372283,2.20763980,0.03665344,2.20134651
-5.43571786,4.91814812,0.03673794,0.74641207,0.27852514,0.00000000,2.28005627,2.24975757,0.03816296,2.21093895
-5.42971486,5.01696574,0.03835520,0.77314261,0.28790351,0.00000000,2.32788896,2.29424626,0.03987712,2.22229159
-5.42371186,5.12064072,0.04020090,0.79987256,0.29749355,0.00000000,2.37737917,2.34133058,0.04178317,2.23597730
-5.41770885,5.22959101,0.04226664,0.82651355,0.30726881,0.00000000,2.42866966,2.39125105,0.04386713,2.25256214
-5.41170585,5.34421680,0.04454400,0.85299224,0.31719921,0.00000000,2.48186945,2.44424072,0.04611401,2.27257527
-5.40570285,5.46485161,0.04702435,0.87924784,0.32725004,0.00000000,2.53703504,2.50049985,0.04850782,2.29647871
-5.39969985,5.59171217,0.04969863,0.90522864,0.33738102,0.00000000,2.59415243,2.56017007,0.05103171,2.32463851
-5.39369685,5.72484996,0.05255693,0.93088777,0.34754544,0.00000000,2.65312079,2.62330934,0.05366787,2.35729863
-5.38769385,5.86410724,0.05558810,0.95617847,0.35768946,0.00000000,2.71373918,2.68986919,0.05639761,2.39455886
-5.38169085,6.00908017,0.05877922,0.98104939,0.36775167,0.00000000,2.77569708,2.75967564,0.05920122,2.43635799
-5.37568784,6.15909140,0.06211509,1.00544005,0.37766293,0.00000000,2.83856958,2.83241478,0.06205803,2.48246292
-5.36968484,6.31317399,0.06557781,1.02927695,0.38734659,0.00000000,2.90181775,2.90762416,0.06494633,2.53246441
-5.36368184,6.47006772,0.06914633,1.05247048,0.39671908,0.00000000,2.96479436,2.98469057,0.06784339,2.58577979
-5.35767884,6.62822876,0.07279620,1.07491298,0.40569083,0.00000000,3.02675496,3.06285443,0.07072553,2.64166246
-5.35167584,6.78585233,0.07649937,1.09647798,0.41416759,0.00000000,3.08687380,3.14122103,0.07356824,2.69921796
-5.34567284,6.94090789,0.08022426,1.11702065,0.42205213,0.00000000,3.14426421,3.21877803,0.07634630,2.75742599
-5.33966983,7.09118542,0.08393592,1.13637970,0.42924608,0.00000000,3.19800221,3.29441883,0.07903408,2.81516748
-5.33366683,7.23435112,0.08759641,1.15438025,0.43565214,0.00000000,3.24715263,3.36697061,0.08160578,2.87125569
-5.32766383,7.36801007,0.09116540,1.17083797,0.44117630,0.00000000,3.29079644,3.43522619,0.08403581,2.92447014
-5.32166083,7.48977353,0.09460089,1.18556384,0.44573017,0.00000000,3.32805812,3.49797820,0.08629923,2.97359202
-5.31565783,7.59732809,0.09786017,1.19836976,0.44923328,0.00000000,3.35813195,3.55405425,0.08837214,3.01743988
-5.30965483,7.68850386,0.10090079,1.20907440,0.45161521,0.00000000,3.38030619,3.60235170,0.09023222,3.05490422
-5.30365183,7.76133940,0.10368175,1.21750921,0.45281764,0.00000000,3.39398425,3.64187068,0.09185924,3.08497972
-5.29764882,7.81414060,0.10616458,1.22352438,0.45279607,0.00000000,3.39870214,3.67174409,0.09323551,3.10679427
-5.29164582,7.84553190,0.10831458,1.22699438,0.45152125,0.00000000,3.39414172,3.69126350,0.09434638,3.11963356
-5.28564282,7.85449782,0.11010182,1.22782298,0.44898031,0.00000000,3.38013948,3.69990016,0.09518073,3.12296079
-5.27963982,7.84041382,0.11150219,1.22594763,0.44517754,0.00000000,3.35669083,3.69732039,0.09573126,3.11643087
-5.27363682,7.80306568,0.11249823,1.22134286,0.44013474,0.00000000,3.32394996,3.68339498,0.09599489,3.09989882
-5.26763382,7.74265701,0.11307972,1.21402278,0.43389126,0.00000000,3.28222565,3.65820252,0.09597292,3.07342229
-5.26163082,7.65980513,0.11324416,1.20404256,0.42650366,0.00000000,3.23197335,3.62202672,0.09567114,3.03725844
-5.25562781,7.55552576,0.11299693,1.19149878,0.41804501,0.00000000,3.17378406,3.57534792,0.09509985,2.99185536
-5.24962481,7.43120740,0.11235120,1.17652867,0.40860390,0.00000000,3.10837062,3.51882947,0.09427374,2.93783855
-5.24362181,7.28857661,0.11132765,1.15930831,0.39828313,0.00000000,3.03655183,3.45329947,0.09321160,2.87599317
-5.23761881,7.12965543,0.10995384,1.14004978,0.38719819,0.00000000,2.95923504,3.37972868,0.09193601,2.80724262
-5.23161581,6.95671262,0.10826353,1.11899735,0.37547542,0.00000000,2.87739764,3.29920550,0.09047283,2.73262437
-5.22561281,6.77221033,0.10629565,1.09642288,0.36325010,0.00000000,2.79206802,3.21290882,0.08885065,2.65326390
-5.21960980,6.57874786,0.10409324,1.07262040,0.35066432,0.00000000,2.70430632,3.12207973,0.08710016,2.57034739
-5.21360680,6.37900434,0.10170222,1.04790032,0.33786472,0.00000000,2.61518542,3.02799298,0.08525346,2.48509438
-5.20760380,6.17568189,0.09917019,1.02258314,0.32500021,0.00000000,2.52577249,2.93192908,0.08334330,2.39873081
-5.20160080,5.97145099,0.09654517,0.99699312,0.31221968,0.00000000,2.43711142,2.83514772,0.08140241,2.31246347
-5.19559780,5.76889932,0.09387438,0.97145191,0.29966962,0.00000000,2.35020641,2.73886344,0.07946277,2.22745635
-5.18959480,5.57048550,0.09120316,0.94627251,0.28749190,0.00000000,2.26600700,2.64422394,0.07755499,2.14480951
-5.18359180,5.37849863,0.08857398,0.92175368,0.27582156,0.00000000,2.18539473,2.55229161,0.07570766,2.06554090
-5.17758879,5.19502449,0.08602561,0.89817489,0.26478482,0.00000000,2.10917162,2.46402855,0.07394694,1.99057134
-5.17158579,5.02191866,0.08359245,0.87579203,0.25449715,0.00000000,2.03805064,2.38028530,0.07229611,1.92071289
-5.16558279,4.86078698,0.08130408,0.85483400,0.24506153,0.00000000,1.97264823,2.30179319,0.07077525,1.85666051
-5.15957979,4.71297289,0.07918494,0.83550003,0.23656703,0.00000000,1.91347884,2.22916016,0.06940107,1.79898702
-5.15357679,4.57955134,0.07725422,0.81795789,0.22908746,0.00000000,1.86095155,2.16286983,0.06818681,1.74814089
-5.14757379,4.46132848,0.07552590,0.80234281,0.22268029,0.00000000,1.81536846,2.10328323,0.06714216,1.70444665
-5.14157079,4.35884609,0.07400886,0.78875709,0.21738589,0.00000000,1.77692489,2.05064268,0.06627334,1.66810739
-5.13556778,4.27238978,0.07270720,0.77727012,0.21322684,0.00000000,1.74571088,2.00507734,0.06558314,1.63920885
-5.12956478,4.20199973,0.07162054,0.76791884,0.21020760,0.00000000,1.72171394,1.96660959,0.06507108,1.61772460
-5.12356178,4.14748286,0.07074441,0.76070829,0.20831434,0.00000000,1.70482261,1.93516180,0.06473350,1.60352193
-5.11755878,4.10842545,0.07007061,0.75561227,0.20751498,0.00000000,1.69483063,1.91056296,0.06456370,1.59636781
-5.11155578,4.08420559,0.06958767,0.75257394,0.20775952,0.00000000,1.69144147,1.89255468,0.06455204,1.59593485
-5.10555278,4.07400464,0.06928116,0.75150629,0.20898052,0.00000000,1.69427301,1.88079645,0.06468609,1.60180697
-5.09954977,4.07681801,0.06913405,0.75229253,0.21109392,0.00000000,1.70286241,1.87486998,0.06495074,1.61348461
-5.09354677,4.09146496,0.06912703,0.75478639,0.21400003,0.00000000,1.71667109,1.87428278,0.06532825,1.63038983
-5.08754377,4.11659829,0.06923882,0.75881256,0.21758480,0.00000000,1.73508989,1.87847133,0.06579845,1.65187120
-5.08154077,4.15071449,0.06944639,0.76416721,0.22172149,0.00000000,1.75744477,1.88680414,0.06633888,1.67720905
-5.07553777,4.19216538,0.06972526,0.77061905,0.22627249,0.00000000,1.78300317,1.89858536,0.06692498,1.70562134
-5.06953477,4.23917222,0.07004982,0.77791086,0.23109151,0.00000000,1.81098129,1.91305952,0.06753040,1.73627058
-5.06353177,4.28984344,0.07039357,0.78576188,0.23602612,0.00000000,1.84055280,1.92941788,0.06812735,1.76827225
-5.05752876,4.34219675,0.07072957,0.79387105,0.24092043,0.00000000,1.87085889,1.94680712,0.06868703,1.80070502
-5.05152576,4.39418636,0.07103079,0.80192132,0.24561815,0.00000000,1.90102015,1.96434049,0.06918020,1.83262310
-5.04552276,4.44373545,0.07127064,0.80958500,0.24996573,0.00000000,1.93015016,1.98111189,0.06957776,1.86307073
-5.03951976,4.48877396,0.07142345,0.81653013,0.25381568,0.00000000,1.95737074,1.99621270,0.06985152,1.89109876
-5.03351676,4.52728091,0.07146510,0.82242770,0.25702986,0.00000000,1.98182869,2.00875117,0.06997486,1.91578313
-5.02751376,4.55733032,0.07137365,0.82695959,0.25948277,0.00000000,2.00271364,2.01787393,0.06992358,1.93624474
-5.02151076,4.57713925,0.07112993,0.82982689,0.26106456,0.00000000,2.01927644,2.02278876,0.06967662,1.95167017
-5.01550775,4.58511608,0.07071819,0.83075825,0.26168387,0.00000000,2.03084753,2.02278792,0.06921683,1.96133248
-5.00950475,4.57990713,0.07012668,0.82951794,0.26127021,0.00000000,2.03685460,2.01727082,0.06853157,1.96461125
-5.00350175,4.56043937,0.06934815,0.82591329,0.25977585,0.00000000,2.03683873,2.00576506,0.06761329,1.96101091
-4.99749875,4.52595713,0.06838029,0.81980100,0.25717717,0.00000000,2.03046829,1.98794465,0.06645993,1.95017668
-4.99149575,4.47605081,0.06722599,0.81109210,0.25347535,0.00000000,2.01754995,1.96364445,0.06507514,1.93190700
-4.98549275,4.41067603,0.06589347,0.79975537,0.24869635,0.00000000,1.99803616,1.93286992,0.06346832,1.90616198
-4.97948974,4.33016183,0.06439631,0.78581879,0.24289029,0.00000000,1.97202869,1.89580146,0.06165454,1.87306725
-4.97348674,4.23520722,0.06275318,0.76936924,0.23613005,0.00000000,1.93977783,1.85279302,0.05965416,1.83291279
-4.96748374,4.12686585,0.06098756,0.75055021,0.22850926,0.00000000,1.90167735,1.80436465,0.05749237,1.78614672
-4.96148074,4.00651905,0.05912712,0.72955769,0.22013974,0.00000000,1.85825498,1.75118930,0.05519851,1.73336410
-4.95547774,3.87583818,0.05720310,0.70663451,0.21114840,0.00000000,1.81015900,1.69407415,0.05280528,1.67529105
-4.94947474,3.73673748,0.05524944,0.68206316,0.20167378,0.00000000,1.75814117,1.63393716,0.05034785,1.61276479
-4.94347174,3.59131936,0.05330188,0.65615771,0.19186231,0.00000000,1.70303660,1.57177976,0.04786284,1.54671029
-4.93746873,3.44181404,0.05139691,0.62925484,0.18186443,0.00000000,1.64574138,1.50865662,0.04538739,1.47811436
-4.93146573,3.29051576,0.04957074,0.60170464,0.17183068,0.00000000,1.58718858,1.44564374,0.04295804,1.40799826
-4.92546273,3.13971810,0.04785819,0.57386127,0.16190792,0.00000000,1.52832361,1.38380604,0.04060985,1.33738965
-4.91945973,2.99165054,0.04629164,0.54607408,0.15223575,0.00000000,1.47007969,1.32416557,0.03837544,1.26729517
-4.91345673,2.84841858,0.04490002,0.51867925,0.14294325,0.00000000,1.41335422,1.26767163,0.03628414,1.19867433
-4.90745373,2.71194934,0.04370786,0.49199236,0.13414625,0.00000000,1.35898694,1.21517369,0.03436133,1.13241583
-4.90145073,2.58394451,0.04273453,0.46630206,0.12594494,0.00000000,1.30774038,1.16739810,0.03262783,1.06931694
-4.89544772,2.46584184,0.04199352,0.44186489,0.11842216,0.00000000,1.26028335,1.12492930,0.03109951,1.01006657
-4.88944472,2.35878634,0.04149198,0.41890147,0.11164221,0.00000000,1.21717781,1.08819615,0.02978695,0.95523261
-4.88344172,2.26361189,0.04123036,0.39759401,0.10565030,0.00000000,1.17886955,1.05746362,0.02869536,0.90525365
-4.87743872,2.18083333,0.04120232,0.37808505,0.10047258,0.00000000,1.14568273,1.03283012,0.02782462,0.86043521
-4.87143572,2.11064913,0.04139480,0.36047758,0.09611672,0.00000000,1.11781856,1.01423046,0.02716944,0.82095059
-4.86543272,2.05295420,0.04178833,0.34483612,0.09257305,0.00000000,1.09535786,1.00144412,0.02671970,0.78684583
-4.85942971,2.00736186,0.04235751,0.33118900,0.08981611,0.00000000,1.07826732,0.99410857,0.02646088,0.75804859
-4.85342671,1.97323423,0.04307170,0.31953132,0.08780669,0.00000000,1.06640919,0.99173708,0.02637466,0.73438044
-4.84742371,1.94971949,0.04389590,0.30982867,0.08649407,0.00000000,1.05955390,0.99374026,0.02643952,0.71557183
-4.84142071,1.93579472,0.04479175,0.30202139,0.08581855,0.00000000,1.05739499,0.99945072,0.02663149,0.70127923
-4.83541771,1.93031246,0.04571868,0.29602904,0.08571407,0.00000000,1.05956579,1.00814968,0.02692496,0.69110359
-4.82941471,1.93204949,0.04663510,0.29175513,0.08611088,0.00000000,1.06565707,1.01909492,0.02729339,0.68460938
-4.82341171,1.93975578,0.04749969,0.28909172,0.08693813,0.00000000,1.07523496,1.03154870,0.02771019,0.68134356
-4.81740870,1.95220203,0.04827262,0.28792381,0.08812631,0.00000000,1.08785831,1.04480498,0.02814947,0.68085366
-4.81140570,1.96822395,0.04891681,0.28813347,0.08960947,0.00000000,1.10309486,1.05821461,0.02858674,0.68270435
-4.80540270,1.98676181,0.04939903,0.28960337,0.09132711,0.00000000,1.12053544,1.07120794,0.02899961,0.68649197
-4.79939970,2.00689370,0.04969089,0.29221974,0.09322571,0.00000000,1.13980573,1.08331371,0.02936832,0.69185645
-4.79339670,2.02786170,0.04976971,0.29587473,0.09525998,0.00000000,1.16057507,1.09417369,0.02967623,0.69849034
-4.78739370,2.04908975,0.04961912,0.30046796,0.09739354,0.00000000,1.18256206,1.10355256,0.02991014,0.70614479
-4.78139070,2.07019301,0.04922949,0.30590738,0.09959932,0.00000000,1.20553679,1.11134262,0.03006053,0.71463214
-4.77538769,2.09097855,0.04859812,0.31210952,0.10185954,0.00000000,1.22931982,1.11756323,0.03012163,0.72382555
-4.76938469,2.11143748,0.04772921,0.31899894,0.10416534,0.00000000,1.25377808,1.12235517,0.03009142,0.73365551
-4.76338169,2.13172929,0.04663358,0.32650734,0.10651611,0.00000000,1.27881813,1.12597001,0.02997142,0.74410379
-4.75737869,2.15215921,0.04532818,0.33457208,0.10891858,0.00000000,1.30437728,1.12875517,0.02976648,0.75519513
-4.75137569,2.17314992,0.04383543,0.34313454,0.11138575,0.00000000,1.33041327,1.13113532,0.02948438,0.76698725
-4.74537269,2.19520893,0.04218238,0.35213829,0.11393574,0.00000000,1.35689318,1.13359082,0.02913542,0.77955970
-4.73936968,2.21889322,0.04039980,0.36152727,0.11659050,0.00000000,1.38378229,1.13663429,0.02873196,0.79300213
-4.73336668,2.24477287,0.03852108,0.37124413,0.11937467,0.00000000,1.41103362,1.14078611,0.02828784,0.80740271
-4.72736368,2.27339519,0.03658128,0.38122886,0.12231443,0.00000000,1.43857881,1.14655006,0.02781790,0.82283709
-4.72136068,2.30525090,0.03461595,0.39141763,0.12543645,0.00000000,1.46632074,1.15438988,0.02733741,0.83935849
-4.71535768,2.34074378,0.03266019,0.40174223,0.12876699,0.00000000,1.49412851,1.16470783,0.02686161,0.85698939
-4.70935468,2.38016491,0.03074767,0.41212975,0.13233114,0.00000000,1.52183470,1.17782590,0.02640520,0.87571502
-4.70335168,2.42367223,0.02890977,0.42250278,0.13615208,0.00000000,1.54923528,1.19397046,0.02598192,0.89547903
-4.69734867,2.47127626,0.02717487,0.43277994,0.14025060,0.00000000,1.57609182,1.21326074,0.02560421,0.91618121
-4.69134567,2.52283212,0.02556777,0.44287665,0.14464453,0.00000000,1.60213596,1.23570162,0.02528289,0.93767752
-4.68534267,2.57803775,0.02410919,0.45270623,0.14934828,0.00000000,1.62707564,1.26118076,0.02502688,0.95978210
-4.67933967,2.63643843,0.02281549,0.46218103,0.15437240,0.00000000,1.65060274,1.28947007,0.02484307,0.98227113
-4.67333667,2.69743667,0.02169853,0.47121358,0.15972309,0.00000000,1.67240159,1.32023145,0.02473617,1.00488831
-4.66733367,2.76030722,0.02076557,0.47971783,0.16540167,0.00000000,1.69215797,1.35302633,0.02470863,1.02735157
-4.66133067,2.82421615,0.02001938,0.48761012,0.17140406,0.00000000,1.70956800,1.38732864,0.02476063,1.04936075
-4.65532766,2.88824332,0.01945842,0.49481019,0.17772020,0.00000000,1.72434666,1.42254059,0.02489010,1.07060582
-4.64932466,2.95140723,0.01907711,0.50124196,0.18433357,0.00000000,1.73623557,1.45801065,0.02509282,1.09077539
-4.64332166,3.01269144,0.01886615,0.50683426,0.19122067,0.00000000,1.74500981,1.49305308,0.02536249,1.10956517
