energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.89194597,3.90238569,0.06741630,0.04302452,0.67974185,1.26316772,0.02836734,1.45832864,0.74211693,0.15191541
-5.88594297,4.00797516,0.07041117,0.04815192,0.70737513,1.28581934,0.02929495,1.50111713,0.77654199,0.15626901
-5.87993997,4.11412694,0.07358874,0.05381693,0.73606189,1.30769227,0.03027819,1.54395852,0.81163466,0.16088507
-5.87393697,4.22108592,0.07695472,0.06002270,0.76584046,1.32879883,0.03131363,1.58698823,0.84755190,0.16575338
-5.86793397,4.32929005,0.08051577,0.06676272,0.79676333,1.34923217,0.03239858,1.63041536,0.88447629,0.17086598
-5.86193097,4.43930946,0.08427849,0.07401920,0.82888580,1.36914836,0.03353079,1.67450044,0.92260140,0.17621537
-5.85592796,4.55177676,0.08824826,0.08176156,0.86225385,1.38874516,0.03470808,1.71953001,0.96211568,0.18179266
-5.84992496,4.66731274,0.09242820,0.08994535,0.89689219,1.40823868,0.03592795,1.76578941,1.00318548,0.18758567
-5.84392196,4.78645139,0.09681817,0.09851158,0.93279300,1.42783927,0.03718729,1.81353529,1.04593833,0.19357725
-5.83791896,4.90956898,0.10141398,0.10738647,0.96990625,1.44772816,0.03848209,1.86296933,1.09044709,0.19974388
-5.83191596,5.03682118,0.10620678,0.11648189,1.00813211,1.46803612,0.03980720,1.91421482,1.13671601,0.20605475
-5.82591296,5.16809207,0.11118265,0.12569630,1.04731612,1.48882541,0.04115626,1.96729731,1.18466952,0.21247134
-5.81990995,5.30295828,0.11632259,0.13491640,1.08724737,1.51007622,0.04252163,2.02213056,1.23414424,0.21894761
-5.81390695,5.44067039,0.12160264,0.14401938,1.12766013,1.53167816,0.04389449,2.07850852,1.28488495,0.22543084
-5.80790395,5.58015304,0.12699444,0.15287566,1.16823872,1.55342744,0.04526500,2.13610399,1.33654462,0.23186308
-5.80190095,5.72002410,0.13246602,0.16135227,1.20862582,1.57502981,0.04662255,2.19447405,1.38868891,0.23818314
-5.79589795,5.85863203,0.13798283,0.16931647,1.24843362,1.59610910,0.04795615,2.25307205,1.44080482,0.24432913
-5.78989495,5.99410993,0.14350905,0.17663966,1.28725759,1.61622085,0.04925481,2.31126578,1.49231331,0.25024135
-5.78389195,6.12444361,0.14900905,0.18320146,1.32469216,1.63487029,0.05050803,2.36836081,1.54258555,0.25586541
-5.77788894,6.24755062,0.15444899,0.18889357,1.36034769,1.65153355,0.05170623,2.42362818,1.59096198,0.26115548
-5.77188594,6.36136626,0.15979850,0.19362354,1.39386793,1.66568119,0.05284130,2.47633499,1.63677363,0.26607740
-5.76588294,6.46393280,0.16503236,0.19731804,1.42494728,1.67680259,0.05390709,2.52577666,1.67936472,0.27061167
-5.75987994,6.55348749,0.17013209,0.19992558,1.45334695,1.68443010,0.05489981,2.57130931,1.71811574,0.27475593
-5.75387694,6.62854541,0.17508745,0.20141863,1.47890937,1.68816166,0.05581847,2.61238094,1.75246593,0.27852701
-5.74787394,6.68797323,0.17989768,0.20179483,1.50157006,1.68768086,0.05666521,2.64855975,1.78193441,0.28196231
-5.74187094,6.73105044,0.18457247,0.20107748,1.52136636,1.68277355,0.05744555,2.67955854,1.80613894,0.28512039
-5.73586793,6.75751508,0.18913259,0.19931506,1.53844248,1.67334007,0.05816858,2.70525378,1.82481145,0.28808077
-5.72986493,6.76759165,0.19361005,0.19657993,1.55305044,1.65940277,0.05884697,2.72569839,1.83780972,0.29094289
-5.72386193,6.76199952,0.19804776,0.19296620,1.56554659,1.64110845,0.05949697,2.74112742,1.84512462,0.29382405
-5.71785893,6.74194103,0.20249876,0.18858682,1.57638343,1.61872553,0.06013818,2.75195600,1.84688227,0.29685657
-5.71185593,6.70906906,0.20702468,0.18357012,1.58609701,1.59263622,0.06079325,2.75876923,1.84334115,0.30018404
-5.70585293,6.66543485,0.21169381,0.17805577,1.59528966,1.56332402,0.06148740,2.76230413,1.83488380,0.30395672
-5.69984992,6.61341744,0.21657848,0.17219043,1.60460879,1.53135698,0.06224783,2.76342375,1.82200356,0.30832633
-5.69384692,6.55563708,0.22175193,0.16612326,1.61472201,1.49736747,0.06310298,2.76308433,1.80528641,0.31344018
-5.68784392,6.49485563,0.22728473,0.16000133,1.62628950,1.46202934,0.06408159,2.76229629,1.78538883,0.31943501
-5.68184092,6.43386739,0.23324092,0.15396529,1.63993434,1.42603324,0.06521179,2.76208065,1.76301224,0.32643046
-5.67583792,6.37538492,0.23967385,0.14814524,1.65621224,1.39006124,0.06651992,2.76342226,1.73887523,0.33452276
-5.66983492,6.32192414,0.24662205,0.14265715,1.67558152,1.35476171,0.06802942,2.76722207,1.71368460,0.34377855
-5.66383192,6.27569388,0.25410536,0.13759983,1.69837504,1.32072546,0.06975962,2.77425025,1.68810662,0.35422931
-5.65782891,6.23849470,0.26212129,0.13305252,1.72477532,1.28846426,0.07172457,2.78510261,1.66273979,0.36586663
-5.65182591,6.21163187,0.27064215,0.12907331,1.75479420,1.25839247,0.07393195,2.80016252,1.63809041,0.37863853
-5.64582291,6.19584694,0.27961296,0.12569830,1.78825846,1.23081273,0.07638208,2.81957032,1.61455235,0.39244715
-5.63981991,6.19127157,0.28895032,0.12294163,1.82480245,1.20590630,0.07906711,2.84320225,1.59239186,0.40714800
-5.63381691,6.19740670,0.29854249,0.12079627,1.86386853,1.18372851,0.08197046,2.87066029,1.57173860,0.42255091
-5.62781391,6.21312874,0.30825078,0.11923558,1.90471594,1.16420954,0.08506651,2.90127404,1.55258312,0.43842279
-5.62181091,6.23672352,0.31791210,0.11821560,1.94643815,1.14716056,0.08832059,2.93411509,1.53478144,0.45449219
-5.61580790,6.26594715,0.32734294,0.11767791,1.98798847,1.13228502,0.09168935,2.96802369,1.51806616,0.47045565
-5.60980490,6.29811191,0.33634439,0.11755304,2.02821311,1.11919459,0.09512141,3.00164707,1.50206409,0.48598562
-5.60380190,6.33019356,0.34470822,0.11776412,2.06589061,1.10742897,0.09855838,3.03348780,1.48631916,0.50073972
-5.59779890,6.35895575,0.35222375,0.11823091,2.09977600,1.09647883,0.10193624,3.06196044,1.47031972,0.51437104
-5.59179590,6.38108585,0.35868513,0.11887369,2.12864789,1.08581067,0.10518686,3.08545380,1.45352879,0.52653905
-5.58579290,6.39333620,0.36389884,0.11961718,2.15135635,1.07489254,0.10823995,3.10239603,1.43541556,0.53692073
-5.57978989,6.39266392,0.36769101,0.12039412,2.16686940,1.06321933,0.11102496,3.11131961,1.41548667,0.54522140
-5.57378689,6.37636308,0.36991413,0.12114844,2.17431581,1.05033650,0.11347320,3.11092302,1.39331550,0.55118488
-5.56778389,6.34218259,0.37045306,0.12183782,2.17302230,1.03586112,0.11551993,3.10012620,1.36856792,0.55460236
-5.56178089,6.28842462,0.36922974,0.12243565,2.16254313,1.01949919,0.11710636,3.07811719,1.34102328,0.55531982
-5.55577789,6.21401874,0.36620669,0.12293214,2.14268077,1.00105854,0.11818148,3.04438767,1.31058938,0.55324349
-5.54977489,6.11856852,0.36138883,0.12333463,2.11349644,0.98045671,0.11870371,2.99875594,1.27731087,0.54834318
-5.54377189,6.00236880,0.35482383,0.12366707,2.07531027,0.95772352,0.11864219,2.94137614,1.24137062,0.54065335
-5.53776888,5.86639306,0.34660071,0.12396860,2.02869083,0.93299829,0.11797781,2.87273370,1.20308397,0.53027189
-5.53176588,5.71225206,0.33684704,0.12429143,1.97443470,0.90652206,0.11670376,2.79362721,1.16288656,0.51735667
-5.52576288,5.54212633,0.32572461,0.12469794,1.91353715,0.87862514,0.11482574,2.70513809,1.12131610,0.50211999
-5.51975988,5.35867615,0.31342401,0.12525729,1.84715535,0.84971095,0.11236179,2.60858947,1.07898946,0.48482138
-5.51375688,5.16493393,0.30015835,0.12604154,1.77656591,0.82023682,0.10934167,2.50549670,1.03657613,0.46575889
-5.50775388,4.96418446,0.28615623,0.12712162,1.70311885,0.79069291,0.10580597,2.39751188,0.99476958,0.44525936
-5.50175088,4.75983900,0.27165462,0.12856320,1.62819015,0.76158031,0.10180481,2.28636514,0.95425798,0.42366813
-5.49574787,4.55530934,0.25689164,0.13042273,1.55313513,0.73338947,0.09739639,2.17380553,0.91569577,0.40133865
-5.48974487,4.35388753,0.24209980,0.13274389,1.47924458,0.70657989,0.09264531,2.06154409,0.87967748,0.37862229
-5.48374187,4.15863674,0.22749977,0.13555452,1.40770570,0.68156220,0.08762071,1.95120161,0.84671505,0.35585891
-5.47773887,3.97229773,0.21329506,0.13886435,1.33956917,0.65868318,0.08239450,1.84426309,0.81721957,0.33336845
-5.47173587,3.79721451,0.19966773,0.14266351,1.27572374,0.63821465,0.07703946,1.74204061,0.79148827,0.31144381
-5.46573287,3.63528162,0.18677514,0.14692202,1.21687893,0.62034633,0.07162749,1.64564569,0.76969722,0.29034525
-5.45972986,3.48791427,0.17474802,0.15159028,1.16355620,0.60518304,0.06622802,1.55597172,0.75189973,0.27029638
-5.45372686,3.35604138,0.16368953,0.15660058,1.11608850,0.59274611,0.06090655,1.47368654,0.73803049,0.25148184
-5.44772386,3.24012025,0.15367556,0.16186948,1.07462758,0.58297873,0.05572341,1.39923463,0.72791480,0.23404654
-5.44172086,3.14017082,0.14475589,0.16730110,1.03915823,0.57575478,0.05073282,1.33284812,0.72128236,0.21809634
-5.43571786,3.05582623,0.13695619,0.17279108,1.00951817,0.57089052,0.04598206,1.27456515,0.71778460,0.20370008
-5.42971486,2.98639584,0.13028061,0.17823100,0.98542217,0.56815834,0.04151109,1.22425402,0.71701453,0.19089257
-5.42371186,2.93093660,0.12471480,0.18351309,0.96648893,0.56730171,0.03735222,1.18164144,0.71852801,0.17967840
-5.41770885,2.88832804,0.12022908,0.18853498,0.95226894,0.56805046,0.03353011,1.14634288,0.72186515,0.17003623
-5.41170585,2.85734656,0.11678162,0.19320415,0.94227186,0.57013552,0.03006194,1.11789319,0.72657081,0.16192327
-5.40570285,2.83673474,0.11432142,0.19744194,0.93599199,0.57330220,0.02695776,1.09577586,0.73221316,0.15527977
-5.39969985,2.82526212,0.11279092,0.20118684,0.93293050,0.57732146,0.02422096,1.07944939,0.73839922,0.15003309
-5.39369685,2.82177441,0.11212820,0.20439690,0.93261354,0.58199842,0.02184884,1.06836947,0.74478698,0.14610147
-5.38769385,2.82522911,0.11226860,0.20705104,0.93460554,0.58717783,0.01983328,1.06200637,0.75109335,0.14339705
-5.38169085,2.83471642,0.11314581,0.20914929,0.93851739,0.59274627,0.01816147,1.05985680,0.75709788,0.14182822
-5.37568784,2.84946531,0.11469238,0.21071192,0.94400944,0.59863103,0.01681661,1.06145041,0.76264229,0.14130132
-5.36968484,2.86883563,0.11683980,0.21177737,0.95078980,0.60479598,0.01577866,1.06635105,0.76762601,0.14172159
-5.36368184,2.89229800,0.11951811,0.21239932,0.95860848,0.61123478,0.01502506,1.07415364,0.77199831,0.14299349
-5.35767884,2.91940411,0.12265532,0.21264289,0.96724832,0.61796198,0.01453143,1.08447740,0.77574779,0.14502062
-5.35167584,2.94975035,0.12617664,0.21258030,0.97651369,0.62500272,0.01427222,1.09695665,0.77888998,0.14770527
-5.34567284,2.98293841,0.13000373,0.21228616,0.98621821,0.63238179,0.01422140,1.11123043,0.78145400,0.15094774
-5.33966983,3.01853631,0.13405410,0.21183279,0.99617259,0.64011295,0.01435296,1.12693225,0.78346942,0.15464579
-5.33366683,3.05604335,0.13824080,0.21128572,1.00617379,0.64818911,0.01464153,1.14368104,0.78495395,0.15869419
-5.32766383,3.09486200,0.14247250,0.21069972,1.01599639,0.65657424,0.01506285,1.16107456,0.78590317,0.16298461
-5.32166083,3.13427930,0.14665399,0.21011560,1.02538701,0.66519753,0.01559421,1.17868580,0.78628266,0.16740591
-5.31565783,3.17345943,0.15068720,0.20955788,1.03406230,0.67395020,0.01621484,1.19606326,0.78602319,0.17184496
-5.30965483,3.21144840,0.15447269,0.20903357,1.04171075,0.68268535,0.01690625,1.21273503,0.78501935,0.17618800
-5.30365183,3.24719081,0.15791163,0.20853201,1.04799827,0.69122062,0.01765245,1.22821673,0.78313138,0.18032237
-5.29764882,3.27955786,0.16090808,0.20802590,1.05257720,0.69934383,0.01844016,1.24202281,0.78019043,0.18413885
-5.29164582,3.30738475,0.16337153,0.20747330,1.05509826,0.70682096,0.01925885,1.25368059,0.77600641,0.18753416
-5.28564282,3.32951522,0.16521963,0.20682053,1.05522447,0.71340614,0.02010073,1.26274610,0.77037831,0.19041373
-5.27963982,3.34485028,0.16638078,0.20600586,1.05264642,0.71885292,0.02096063,1.26882056,0.76310598,0.19269446
-5.27363682,3.35239796,0.16679662,0.20496357,1.04709754,0.72292621,0.02183576,1.27156660,0.75400266,0.19430734
-5.26763382,3.35132098,0.16642413,0.20362835,1.03836865,0.72541399,0.02272539,1.27072287,0.74290764,0.19519980
-5.26163082,3.34097913,0.16523731,0.20193962,1.02632073,0.72613823,0.02363038,1.26611624,0.72969791,0.19533751
-5.25562781,3.32096395,0.16322825,0.19984568,1.01089512,0.72496429,0.02455270,1.25767068,0.71429846,0.19470576
-5.24962481,3.29112358,0.16040761,0.19730727,0.99212056,0.72180831,0.02549488,1.24541220,0.69669040,0.19331005
-5.24362181,3.25157636,0.15680436,0.19430059,0.97011667,0.71664217,0.02645931,1.22946971,0.67691654,0.19117608
-5.23761881,3.20271274,0.15246491,0.19081948,0.94509367,0.70949591,0.02744775,1.21007152,0.65508428,0.18834898
-5.23161581,3.14518563,0.14745156,0.18687679,0.91734851,0.70045746,0.02846062,1.18753800,0.63136550,0.18489195
-5.22561281,3.07989010,0.14184048,0.18250482,0.88725757,0.68966990,0.02949656,1.16227069,0.60599376,0.18088429
-5.21960980,3.00793411,0.13571910,0.17775496,0.85526653,0.67732653,0.03055195,1.13473874,0.57925899,0.17641900
-5.21360680,2.93060209,0.12918331,0.17269652,0.82187798,0.66366411,0.03162063,1.10546341,0.55150003,0.17159999
-5.20760380,2.84931398,0.12233442,0.16741489,0.78763747,0.64895485,0.03269370,1.07500165,0.52309549,0.16653924
-5.20160080,2.76558187,0.11527603,0.16200916,0.75311869,0.63349755,0.03375952,1.04392959,0.49445346,0.16135375
-5.19559780,2.68096675,0.10811111,0.15658937,0.71890864,0.61760853,0.03480393,1.01282682,0.46600063,0.15616270
-5.18959480,2.59703737,0.10093914,0.15127343,0.68559318,0.60161276,0.03581052,0.98226218,0.43817133,0.15108475
-5.18359180,2.51533280,0.09385372,0.14618400,0.65374369,0.58583557,0.03676117,0.95278153,0.41139679,0.14623561
-5.17758879,2.43732990,0.08694047,0.14144530,0.62390505,0.57059526,0.03763667,0.92489778,0.38609524,0.14172594
-5.17158579,2.36441625,0.08027541,0.13717998,0.59658523,0.55619672,0.03841743,0.89908332,0.36266284,0.13765960
-5.16558279,2.29786847,0.07392384,0.13350622,0.57224659,0.54292620,0.03908432,0.87576465,0.34146583,0.13413215
-5.15957979,2.23883554,0.06793963,0.13053489,0.55129863,0.53104698,0.03961945,0.85531882,0.32283371,0.13122969
-5.15357679,2.18832621,0.06236501,0.12836696,0.53409226,0.52079593,0.04000696,0.83807135,0.30705370,0.12902786
-5.14757379,2.14719937,0.05723071,0.12709108,0.52091512,0.51238075,0.04023378,0.82429496,0.29436609,0.12759099
-5.14157079,2.11615609,0.05255645,0.12678134,0.51198777,0.50597737,0.04029020,0.81420863,0.28496062,0.12697127
-5.13556778,2.09573227,0.04835168,0.12749515,0.50746051,0.50172768,0.04017036,0.80797634,0.27897344,0.12720793
-5.12956478,2.08629080,0.04461651,0.12927134,0.50741052,0.49973699,0.03987254,0.80570528,0.27648479,0.12832639
-5.12356178,2.08801279,0.04134280,0.13212838,0.51183932,0.50007134,0.03939925,0.80744312,0.27751707,0.13033729
-5.11755878,2.10088751,0.03851520,0.13606284,0.52067044,0.50275453,0.03875713,0.81317437,0.28203338,0.13323549
-5.11155578,2.12470153,0.03611232,0.14104807,0.53374746,0.50776502,0.03795673,0.82281591,0.28993647,0.13699904
-5.10555278,2.15902773,0.03410776,0.14703326,0.55083266,0.51503270,0.03701196,0.83621218,0.30106823,0.14158821
-5.09954977,2.20321542,0.03247112,0.15394290,0.57160658,0.52443613,0.03593961,0.85313038,0.31520982,0.14694472
-5.09354677,2.25638316,0.03116891,0.16167679,0.59566888,0.53580025,0.03475859,0.87325643,0.33208268,0.15299122
-5.08754377,2.31741592,0.03016534,0.17011070,0.62254099,0.54889525,0.03348916,0.89619254,0.35135060,0.15963118
-5.08154077,2.38496844,0.02942312,0.17909774,0.65167091,0.56343682,0.03215219,0.92145683,0.37262313,0.16674938
-5.07553777,2.45747623,0.02890405,0.18847059,0.68244048,0.57908826,0.03076836,0.94848606,0.39546052,0.17421301
-5.06953477,2.53317561,0.02856969,0.19804454,0.71417543,0.59546464,0.02935747,0.97664165,0.41938034,0.18187345
-5.06353177,2.61013340,0.02838189,0.20762142,0.74615835,0.61213936,0.02793782,1.00521970,0.44386586,0.18956896
-5.05752876,2.68628663,0.02830336,0.21699433,0.77764433,0.62865293,0.02652568,1.03346480,0.46837617,0.19712798
-5.05152576,2.75949155,0.02829815,0.22595304,0.80787914,0.64452408,0.02513503,1.06058770,0.49235800,0.20437326
-5.04552276,2.82758094,0.02833222,0.23429001,0.83611943,0.65926275,0.02377724,1.08578632,0.51525876,0.21112651
-5.03951976,2.88842767,0.02837390,0.24180671,0.86165434,0.67238466,0.02246111,1.10826940,0.53654071,0.21721353
-5.03351676,2.94001217,0.02839442,0.24832010,0.88382758,0.68342686,0.02119286,1.12728190,0.55569556,0.22246961
-5.02751376,2.98049090,0.02836835,0.25366888,0.90205929,0.69196347,0.01997643,1.14213098,0.57225907,0.22674487
-5.02151076,3.00826264,0.02827401,0.25771945,0.91586646,0.69762112,0.01881369,1.15221139,0.58582503,0.22990945
-5.01550775,3.02202943,0.02809385,0.26037102,0.92488115,0.70009315,0.01770491,1.15702900,0.59605793,0.23185821
-5.00950475,3.02084892,0.02781472,0.26155987,0.92886542,0.69915185,0.01664913,1.15622126,0.60270381,0.23251467
-5.00350175,3.00417559,0.02742804,0.26126240,0.92772234,0.69465823,0.01564466,1.14957347,0.60559869,0.23183411
-4.99749875,2.97188841,0.02692989,0.25949683,0.92150230,0.68656872,0.01468950,1.13703006,0.60467419,0.22980552
-4.99149575,2.92430346,0.02632094,0.25632351,0.91040434,0.67493834,0.01378175,1.11870011,0.59995992,0.22645246
-4.98549275,2.86217061,0.02560628,0.25184365,0.89477215,0.65992035,0.01292006,1.09485688,0.59158265,0.22183257
-4.97948974,2.78665431,0.02479515,0.24619667,0.87508499,0.64176211,0.01210388,1.06593124,0.57976202,0.21603592
-4.97348674,2.69929916,0.02390050,0.23955615,0.85194362,0.62079760,0.01133372,1.03249925,0.56480310,0.20918220
-4.96748374,2.60198178,0.02293854,0.23212454,0.82605199,0.59743669,0.01061139,0.99526452,0.54708609,0.20141685
-4.96148074,2.49685117,0.02192808,0.22412690,0.79819513,0.57215178,0.00994003,0.95503599,0.52705348,0.19290633
-4.95547774,2.38626002,0.02088996,0.21580385,0.76921435,0.54546246,0.00932422,0.91270235,0.50519535,0.18383278
-4.94947474,2.27269007,0.01984637,0.20740404,0.73998052,0.51791868,0.00876992,0.86920390,0.48203330,0.17438824
-4.94347174,2.15867450,0.01882013,0.19917638,0.71136656,0.49008339,0.00828439,0.82550329,0.45810378,0.16476866
-4.93746873,2.04672037,0.01783410,0.19136237,0.68422006,0.46251509,0.00787611,0.78255625,0.43394141,0.15516803
-4.93146573,1.93923421,0.01691050,0.18418874,0.65933704,0.43575122,0.00755454,0.74128324,0.41006298,0.14577279
-4.92546273,1.83845310,0.01607040,0.17786071,0.63743776,0.41029276,0.00733000,0.70254329,0.38695263,0.13675666
-4.91945973,1.74638360,0.01533319,0.17255597,0.61914529,0.38659063,0.00721338,0.66711067,0.36504880,0.12827617
-4.91345673,1.66475012,0.01471618,0.16841965,0.60496748,0.36503437,0.00721589,0.63565506,0.34473327,0.12046693
-4.90745373,1.59495410,0.01423428,0.16556040,0.59528289,0.34594313,0.00734880,0.60872580,0.32632261,0.11344073
-4.90145073,1.53804440,0.01389975,0.16404761,0.59033085,0.32955936,0.00762307,0.58674038,0.31006215,0.10728356
-4.89544772,1.49469953,0.01372204,0.16390986,0.59020607,0.31604502,0.00804908,0.56997726,0.29612262,0.10205445
-4.88944472,1.46522112,0.01370768,0.16513458,0.59485758,0.30548049,0.00863623,0.55857300,0.28459927,0.09778526
-4.88344172,1.44953834,0.01386025,0.16766891,0.60409204,0.29786570,0.00939253,0.55252347,0.27551343,0.09448115
-4.87743872,1.44722237,0.01418039,0.17142176,0.61758117,0.29312367,0.01032427,0.55168877,0.26881626,0.09212184
-4.87143572,1.45750981,0.01466589,0.17626681,0.63487298,0.29110582,0.01143556,0.55580154,0.26439436,0.09066353
-4.86543272,1.47933386,0.01531171,0.18204652,0.65540635,0.29159903,0.01272796,0.56447817,0.26207699,0.09004123
-4.85942971,1.51136213,0.01611014,0.18857697,0.67852843,0.29433403,0.01420007,0.57723245,0.26164448,0.09017165
-4.85342671,1.55203954,0.01705090,0.19565326,0.70351446,0.29899484,0.01584721,0.59349121,0.26283759,0.09095630
-4.84742371,1.59963529,0.01812126,0.20305554,0.72958913,0.30522897,0.01766113,0.61261142,0.26536725,0.09228487
-4.84142071,1.65229234,0.01930621,0.21055527,0.75594908,0.31265803,0.01962981,0.63389839,0.26892467,0.09403874
-4.83541771,1.70807854,0.02058860,0.21792165,0.78178583,0.32088866,0.02173734,0.65662455,0.27319122,0.09609451
-4.82941471,1.76503783,0.02194932,0.22492806,0.80630830,0.32952326,0.02396398,0.68004852,0.27784794,0.09832750
-4.82341171,1.82124082,0.02336751,0.23135826,0.82876458,0.33817051,0.02628632,0.70343400,0.28258450,0.10061517
-4.81740870,1.87483343,0.02482077,0.23701216,0.84846208,0.34645535,0.02867765,0.72606818,0.28710724,0.10284034
-4.81140570,1.92408272,0.02628550,0.24171118,0.86478561,0.35402824,0.03110845,0.74727937,0.29114634,0.10489419
-4.80540270,1.96741906,0.02773714,0.24530278,0.87721306,0.36057354,0.03354708,0.76645348,0.29446186,0.10667898
-4.79939970,2.00347377,0.02915059,0.24766427,0.88532794,0.36581679,0.03596070,0.78304914,0.29684863,0.10811045
-4.79339670,2.03111154,0.03050060,0.24870572,0.88882897,0.36953086,0.03831624,0.79661115,0.29814001,0.10911978
-4.78739370,2.04945713,0.03176226,0.24837186,0.88753612,0.37154076,0.04058158,0.80678210,0.29821042,0.10965531
-4.78139070,2.05791568,0.03291146,0.24664304,0.88139333,0.37172701,0.04272680,0.81331185,0.29697679,0.10968361
-4.77538769,2.05618653,0.03392548,0.24353523,0.87046799,0.37002769,0.04472548,0.81606491,0.29439898,0.10919035
-4.76938469,2.04427030,0.03478348,0.23909896,0.85494713,0.36643890,0.04655600,0.81502529,0.29047916,0.10818053
-4.76338169,2.02246917,0.03546703,0.23341759,0.83513100,0.36101392,0.04820282,0.81029913,0.28526048,0.10667837
-4.75737869,1.99138057,0.03596067,0.22660460,0.81142404,0.35386094,0.04965759,0.80211467,0.27882494,0.10472680
-4.75137569,1.95188462,0.03625232,0.21880046,0.78432397,0.34513952,0.05092012,0.79081992,0.27129082,0.10238647
-4.74537269,1.90512569,0.03633369,0.21016881,0.75440939,0.33505593,0.05199912,0.77687779,0.26280960,0.09973448
-4.73936968,1.85248867,0.03620055,0.20089247,0.72232636,0.32385747,0.05291265,0.76085908,0.25356274,0.09686277
-4.73336668,1.79557068,0.03585299,0.19116912,0.68877449,0.31182603,0.05368823,0.74343308,0.24375826,0.09387620
-4.72736368,1.73614884,0.03529539,0.18120706,0.65449308,0.29927097,0.05436264,0.72535633,0.23362739,0.09089046
-4.72136068,1.67614492,0.03453645,0.17122097,0.62024750,0.28652158,0.05498123,0.70745947,0.22342130,0.08802977
-4.71535768,1.61758761,0.03358897,0.16142795,0.58681638,0.27391928,0.05559693,0.69063243,0.21340803,0.08542450
-4.70935468,1.56257324,0.03246953,0.15204381,0.55497966,0.26180982,0.05626887,0.67580829,0.20386964,0.08320864
-4.70335168,1.51322556,0.03119810,0.14327977,0.52550771,0.25053545,0.05706059,0.66394596,0.19509965,0.08151732
-4.69734867,1.47165531,0.02979755,0.13533950,0.49915162,0.24042752,0.05803798,0.65601190,0.18740069,0.08048425
-4.69134567,1.43992020,0.02829299,0.12841661,0.47663445,0.23179929,0.05926694,0.65296125,0.18108236,0.08023924
-4.68534267,1.41998580,0.02671125,0.12269252,0.45864355,0.22493938,0.06081088,0.65571857,0.17645916,0.08090576
-4.67933967,1.41368794,0.02508018,0.11833463,0.44582360,0.22010571,0.06272807,0.66515852,0.17384853,0.08259858
-4.67333667,1.42269699,0.02342801,0.11549483,0.43877015,0.21752024,0.06506907,0.68208671,0.17356866,0.08542155
-4.66733367,1.44848446,0.02178282,0.11430821,0.43802354,0.21736432,0.06787419,0.70722115,0.17593611,0.08946544
-4.66133067,1.49229246,0.02017196,0.11489184,0.44406288,0.21977496,0.07117119,0.74117460,0.18126301,0.09480600
-4.65532766,1.55510625,0.01862158,0.11734376,0.45729988,0.22484191,0.07497333,0.78443815,0.18985368,0.10150216
-4.64932466,1.63763045,0.01715635,0.12174182,0.47807244,0.23260568,0.07927780,0.83736639,0.20200054,0.10959444
-4.64332166,1.74026915,0.01579910,0.12814256,0.50663780,0.24305651,0.08406467,0.90016456,0.21797928,0.11910359
