energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-5.84392196,12.17777394,2.04778588,8.67361853,0.01926806,0.97642866,0.27972587,0.07939641,1.70405007
-5.83791896,12.12927900,2.05323581,8.62664359,0.01957740,0.98726116,0.27766698,0.07943675,1.69452533
-5.83191596,12.03084010,2.05065200,8.54471282,0.01980235,0.99303498,0.27430581,0.07905054,1.67814577
-5.82591296,11.88091112,2.03964501,8.42674695,0.01993711,0.99345421,0.26967198,0.07823945,1.65484536
-5.81990995,11.67928106,2.02009755,8.27259439,0.01997763,0.98835010,0.26382138,0.07701524,1.62473748
-5.81390695,11.42709499,1.99216942,8.08304635,0.01992181,0.97768606,0.25683539,0.07539951,1.58811549
-5.80790395,11.12682949,1.95629337,7.85982011,0.01976960,0.96155837,0.24881945,0.07342307,1.54544719
-5.80190095,10.78222380,1.91316216,7.60551132,0.01952305,0.94019242,0.23990105,0.07112501,1.49736366
-5.79589795,10.39816996,1.86370728,7.32351746,0.01918627,0.91393475,0.23022717,0.06855164,1.44464273
-5.78989495,9.98056676,1.80907035,7.01793615,0.01876529,0.88324124,0.21996126,0.06575518,1.38818786
-5.78389195,9.53614407,1.75056820,6.69344282,0.01826793,0.84866190,0.20927994,0.06279235,1.32900334
-5.77788894,9.07226498,1.68965324,6.35515304,0.01770353,0.81082300,0.19836936,0.05972282,1.26816668
-5.77188594,8.59671411,1.62787052,6.00847546,0.01708263,0.77040724,0.18742152,0.05660778,1.20679950
-5.76588294,8.11748051,1.56681305,5.65896127,0.01641669,0.72813290,0.17663047,0.05350836,1.14603778
-5.75987994,7.64254357,1.50807713,5.31215596,0.01571770,0.68473267,0.16618865,0.05048429,1.08700276
-5.75387694,7.17966956,1.45321907,4.97345899,0.01499782,0.64093312,0.15628329,0.04759258,1.03077338
-5.74787394,6.73622564,1.40371469,4.64799588,0.01426905,0.59743541,0.14709309,0.04488639,0.97836116
-5.74187094,6.31901687,1.36092275,4.34050667,0.01354285,0.55489803,0.13878509,0.04241409,0.93068824
-5.73586793,5.93415030,1.32605312,4.05525358,0.01282992,0.51392198,0.13151193,0.04021849,0.88856906
-5.72986493,5.58692896,1.30014047,3.79594961,0.01213994,0.47503874,0.12540928,0.03833628,0.85269615
-5.72386193,5.28177668,1.28402375,3.56570888,0.01148137,0.43870134,0.12059381,0.03679766,0.82362998
-5.71785893,5.02219373,1.27833153,3.36701836,0.01086137,0.40527849,0.11716130,0.03562613,0.80179301
-5.71185593,4.81074161,1.28347320,3.20172997,0.01028575,0.37505167,0.11518521,0.03483850,0.78746772
-5.70585293,4.64905469,1.29963563,3.07107113,0.00975898,0.34821511,0.11471561,0.03444499,0.78079826
-5.69984992,4.53787541,1.32678498,2.97567158,0.00928431,0.32487816,0.11577840,0.03444946,0.78179539
-5.69384692,4.47710931,1.36467299,2.91560351,0.00886385,0.30506989,0.11837493,0.03484974,0.79034420
-5.68784392,4.46589591,1.41284731,2.89043252,0.00849879,0.28874532,0.12248200,0.03563803,0.80621414
-5.68184092,4.50269167,1.47066523,2.89927621,0.00818960,0.27579298,0.12805226,0.03680136,0.82907086
-5.67583792,4.58536095,1.53731032,2.94086803,0.00793621,0.26604338,0.13501501,0.03832207,0.85848944
-5.66983492,4.71127195,1.61181145,3.01362368,0.00773831,0.25927796,0.14327747,0.04017833,0.89396847
-5.66383192,4.87739432,1.69306381,3.11570822,0.00759549,0.25523822,0.15272643,0.04234461,0.93494469
-5.65782891,5.08039615,1.77985157,3.24510181,0.00750749,0.25363480,0.16323043,0.04479225,0.98080788
-5.65182591,5.31673830,1.87087182,3.39966292,0.00747432,0.25415620,0.17464230,0.04748997,1.03091560
-5.64582291,5.58276444,1.96475962,3.57718774,0.00749640,0.25647709,0.18680219,0.05040440,1.08460768
-5.63981991,5.87478572,2.06011384,3.77546511,0.00757465,0.26026600,0.19954083,0.05350061,1.14122029
-5.63381691,6.18915916,2.15552347,3.99232623,0.00771047,0.26519242,0.21268324,0.05674269,1.20009931
-5.62781391,6.52235911,2.24959430,4.22568898,0.00790576,0.27093323,0.22605243,0.06009426,1.26061292
-5.62181091,6.87104132,2.34097536,4.47359631,0.00816282,0.27717843,0.23947336,0.06351910,1.32216341
-5.61580790,7.23209904,2.42838494,4.73424868,0.00848422,0.28363623,0.25277672,0.06698173,1.38419784
-5.60980490,7.60271094,2.51063555,5.00603028,0.00887270,0.29003749,0.26580256,0.07044799,1.44621763
-5.60380190,7.98038018,2.58665740,5.28752890,0.00933090,0.29613946,0.27840361,0.07388572,1.50778690
-5.59779890,8.36296434,2.65551975,5.57754923,0.00986126,0.30172889,0.29044812,0.07726530,1.56853922
-5.59179590,8.74869559,2.71644958,5.87511946,0.01046568,0.30662445,0.30182215,0.08056032,1.62818298
-5.58579290,9.13619079,2.76884696,6.17949104,0.01114542,0.31067852,0.31243116,0.08374816,1.68650486
-5.57978989,9.52445097,2.81229669,6.49013139,0.01190084,0.31377820,0.32220094,0.08681049,1.74337150
-5.57378689,9.91284998,2.84657558,6.80670966,0.01273120,0.31584563,0.33107776,0.08973385,1.79872917
-5.56778389,10.30111219,2.87165518,7.12907535,0.01363459,0.31683768,0.33902774,0.09250998,1.85260132
-5.56178089,10.68927923,2.88769972,7.45723023,0.01460771,0.31674473,0.34603564,0.09513623,1.90508398
-5.55577789,11.07766629,2.89505911,7.79129358,0.01564591,0.31558900,0.35210297,0.09761575,1.95633905
-5.54977489,11.46680845,2.89425733,8.13146162,0.01674310,0.31342202,0.35724562,0.09995764,2.00658547
-5.54377189,11.85739827,2.88597624,8.47796159,0.01789182,0.31032165,0.36149116,0.10217690,2.05608841
-5.53776888,12.25021593,2.87103553,8.83100168,0.01908333,0.30638857,0.36487597,0.10429427,2.10514674
-5.53176588,12.64605370,2.85036922,9.19071793,0.02030773,0.30174232,0.36744229,0.10633596,2.15407899
-5.52576288,13.04563697,2.82499953,9.55711984,0.02155417,0.29651714,0.36923542,0.10833320,2.20320825
-5.51975988,13.44954426,2.79600898,9.93003621,0.02281105,0.29085761,0.37030119,0.11032160,2.25284632
-5.51375688,13.85812898,2.76451148,10.30906338,0.02406631,0.28491427,0.37068377,0.11234045,2.30327778
-5.50775388,14.27144606,2.73162344,10.69351804,0.02530767,0.27883937,0.37042403,0.11443184,2.35474435
-5.50175088,14.68918629,2.69843573,11.08239667,0.02652298,0.27278278,0.36955833,0.11663969,2.40743036
-5.49574787,15.11062161,2.66598734,11.47434412,0.02770046,0.26688825,0.36811795,0.11900863,2.46144961
-5.48974487,15.53456414,2.63524155,11.86763316,0.02882903,0.26129016,0.36612900,0.12158284,2.51683455
-5.48374187,15.95934144,2.60706526,12.26015709,0.02989858,0.25611058,0.36361281,0.12440482,2.57352803
-5.47773887,16.38279014,2.58221191,12.64943675,0.03090020,0.25145699,0.36058682,0.12751409,2.63137810
-5.47173587,16.80226908,2.56130862,13.03264291,0.03182639,0.24742054,0.35706567,0.13094593,2.69013641
-5.46573287,17.21469282,2.54484756,13.40663436,0.03267122,0.24407478,0.35306256,0.13473004,2.74946000
-5.45972986,17.61658481,2.53318172,13.76801129,0.03343046,0.24147501,0.34859074,0.13888935,2.80891690
-5.45372686,18.00414922,2.52652511,14.11318272,0.03410161,0.23965814,0.34366489,0.14343878,2.86799517
-5.44772386,18.37335888,2.52495691,14.43844599,0.03468393,0.23864304,0.33830246,0.14838418,2.92611502
-5.44172086,18.72005619,2.52842949,14.74007554,0.03517838,0.23843124,0.33252473,0.15372138,2.98264381
-5.43571786,19.04006300,2.53677961,15.01441757,0.03558747,0.23900815,0.32635769,0.15943531,3.03691290
-5.42971486,19.32929472,2.54974222,15.25798659,0.03591514,0.24034447,0.31983248,0.16549948,3.08823600
-5.42371186,19.58387368,2.56696621,15.46755981,0.03616653,0.24239792,0.31298562,0.17187550,3.13592797
-5.41770885,19.80023652,2.58803135,15.64026485,0.03634772,0.24511514,0.30585880,0.17851301,3.17932326
-5.41170585,19.97523082,2.61246560,15.77365690,0.03646548,0.24843372,0.29849840,0.18534978,3.21779329
-5.40570285,20.10619640,2.63976206,15.86578159,0.03652690,0.25228426,0.29095480,0.19231223,3.25076190
-5.39969985,20.19102771,2.66939469,15.91522068,0.03653914,0.25659242,0.28328133,0.19931616,3.27771831
-5.39369685,20.22821477,2.70083234,15.92111861,0.03650905,0.26128088,0.27553324,0.20626796,3.29822713
-5.38769385,20.21686124,2.73355036,15.88318889,0.03644292,0.26627115,0.26776645,0.21306607,3.31193504
-5.38169085,20.15667962,2.76703932,15.80170064,0.03634615,0.27148514,0.26003629,0.21960283,3.31857419
-5.37568784,20.04796481,2.80081083,15.67744649,0.03622304,0.27684651,0.25239633,0.22576657,3.31796234
-5.36968484,19.89154862,2.83440002,15.51169440,0.03607657,0.28228165,0.24489718,0.23144411,3.30999998
-5.36368184,19.68873881,2.86736511,15.30612647,0.03590828,0.28772031,0.23758548,0.23652330,3.29466512
-5.35767884,19.44124709,2.89928421,15.06276905,0.03571815,0.29309597,0.23050297,0.24089582,3.27200603
-5.35167584,19.15111102,2.92974990,14.78391813,0.03550465,0.29834577,0.22368578,0.24446002,3.24213288
-5.34567284,18.82061493,2.95836219,14.47206488,0.03526476,0.30341012,0.21716377,0.24712369,3.20520876
-5.33966983,18.45221475,2.98472080,14.12982520,0.03499414,0.30823216,0.21096020,0.24880671,3.16144093
-5.33366683,18.04847117,3.00841749,13.75987741,0.03468732,0.31275686,0.20509144,0.24944351,3.11107275
-5.32766383,17.61199473,3.02902937,13.36491073,0.03433795,0.31693018,0.19956695,0.24898511,3.05437701
-5.32166083,17.14540528,3.04611416,12.94758684,0.03393915,0.32069814,0.19438942,0.24740082,2.99165079
-5.31565783,16.65130726,3.05920810,12.51051541,0.03348386,0.32400603,0.18955506,0.24467937,2.92321215
-5.30965483,16.13228079,3.06782717,12.05624354,0.03296518,0.32679779,0.18505413,0.24082960,2.84939882
-5.30365183,15.59088753,3.07147209,11.58725791,0.03237677,0.32901582,0.18087162,0.23588043,2.77056842
-5.29764882,15.02968899,3.06963717,11.10599778,0.03171325,0.33060106,0.17698808,0.22988032,2.68710033
-5.29164582,14.45127434,3.06182306,10.61487593,0.03097048,0.33149361,0.17338069,0.22289613,2.59939839
-5.28564282,13.85829397,3.04755294,10.11630448,0.03014589,0.33163377,0.17002436,0.21501144,2.50789431
-5.27963982,13.25349464,3.02639145,9.61272207,0.02923868,0.33096359,0.16689305,0.20632439,2.41305095
-5.27363682,12.63975239,2.99796550,9.10661915,0.02824998,0.32942879,0.16396105,0.19694513,2.31536505
-5.26763382,12.02009926,2.96198594,8.60055821,0.02718295,0.32698104,0.16120432,0.18699294,2.21536891
-5.26163082,11.39774068,2.91826858,8.09718659,0.02604273,0.32358047,0.15860180,0.17659325,2.11363048
-5.25562781,10.77606085,2.86675354,7.59923985,0.02483639,0.31919818,0.15613648,0.16587447,2.01075162
-5.24962481,10.15861476,2.80752147,7.10953472,0.02357273,0.31381877,0.15379639,0.15496494,1.90736425
-5.24362181,9.54910583,2.74080556,6.63095129,0.02226203,0.30744252,0.15157523,0.14398999,1.80412430
-5.23761881,8.95134968,2.66699825,6.16640495,0.02091580,0.30008728,0.14947268,0.13306926,1.70170361
-5.23161581,8.36922507,2.58665211,5.71880913,0.01954640,0.29178971,0.14749432,0.12231429,1.60077992
-5.22561281,7.80661386,2.50047427,5.29103070,0.01816667,0.28260597,0.14565114,0.11182654,1.50202532
-5.21960980,7.26733260,2.40931460,4.88583994,0.01678961,0.27261161,0.14395862,0.10169581,1.40609355
-5.21360680,6.75505847,2.31414773,4.50585744,0.01542792,0.26190075,0.14243536,0.09199913,1.31360682
-5.20760380,6.27325285,2.21604972,4.15350022,0.01409376,0.25058453,0.14110145,0.08280004,1.22514250
-5.20160080,5.82508543,2.11617036,3.83092937,0.01279836,0.23878878,0.13997647,0.07414839,1.14122048
-5.19559780,5.41336201,2.01570223,3.54000100,0.01155180,0.22665119,0.13907742,0.06608046,1.06229160
-5.18959480,5.04045837,1.91584804,3.28222236,0.01036280,0.21431792,0.13841649,0.05861950,0.98872780
-5.18359180,4.70826280,1.81778763,3.05871428,0.00923856,0.20193996,0.13799904,0.05177654,0.92081437
-5.17758879,4.41812874,1.72264625,2.87018091,0.00818470,0.18966928,0.13782175,0.04555150,0.85874467
-5.17158579,4.17083905,1.63146539,2.71688732,0.00720523,0.17765497,0.13787112,0.03993438,0.80261754
-5.16558279,3.96658267,1.54517743,2.59864524,0.00630257,0.16603958,0.13812246,0.03490673,0.75243755
-5.15957979,3.80494403,1.46458513,2.51480698,0.00547765,0.15495575,0.13853952,0.03044300,0.70811807
-5.15357679,3.68490537,1.39034653,2.46426747,0.00473002,0.14452328,0.13907464,0.02651207,0.66948695
-5.14757379,3.60486147,1.32296566,2.44547421,0.00405802,0.13484666,0.13966966,0.02307863,0.63629469
-5.14157079,3.56264653,1.26278910,2.45644508,0.00345894,0.12601323,0.14025741,0.02010452,0.60822460
-5.13556778,3.55557229,1.21000807,2.49479364,0.00292923,0.11809188,0.14076384,0.01754999,0.58490461
-5.12956478,3.58047662,1.16466541,2.55776194,0.00246467,0.11113236,0.14111054,0.01537471,0.56592014
-5.12356178,3.63378173,1.12666684,2.64226068,0.00206061,0.10516512,0.14121776,0.01353884,0.55082766
-5.11755878,3.71156081,1.09579532,2.74491656,0.00171210,0.10020163,0.14100758,0.01200372,0.53916819
-5.11155578,3.80961216,1.07172766,2.86212657,0.00141407,0.09623513,0.14040705,0.01073255,0.53048039
-5.10555278,3.92353936,1.05405232,2.99011886,0.00116152,0.09324170,0.13935135,0.00969089,0.52431272
-5.09954977,4.04883630,1.04228735,3.12501958,0.00094961,0.09118164,0.13778657,0.00884702,0.52023428
-5.09354677,4.18097549,1.03589771,3.26292480,0.00077380,0.09000096,0.13567206,0.00817214,0.51784400
-5.08754377,4.31549793,1.03431133,3.39997630,0.00062994,0.08963309,0.13298226,0.00764053,0.51677798
-5.08154077,4.44810271,1.03693331,3.53243969,0.00051434,0.09000061,0.12970784,0.00722962,0.51671488
-5.07553777,4.57473438,1.04315812,3.65678295,0.00042386,0.09101701,0.12585616,0.00691992,0.51737937
-5.06953477,4.69166602,1.05237971,3.76975331,0.00035596,0.09258854,0.12145106,0.00669501,0.51854373
-5.06353177,4.79557577,1.06399956,3.86845004,0.00030876,0.09461601,0.11653190,0.00654146,0.52002769
-5.05752876,4.88361485,1.07743309,3.95039080,0.00028106,0.09699662,0.11115201,0.00644870,0.52169697
-5.05152576,4.95346502,1.09211463,4.01356908,0.00027246,0.09962574,0.10537669,0.00640902,0.52346063
-5.04552276,5.00338383,1.10750151,4.05650055,0.00028334,0.10239882,0.09928069,0.00641747,0.52526766
-5.03951976,5.03223617,1.12307754,4.07825648,0.00031500,0.10521312,0.09294556,0.00647184,0.52710316
-5.03351676,5.03951130,1.13835647,4.07848276,0.00036967,0.10796959,0.08645674,0.00657273,0.52898442
-5.02751376,5.02532476,1.15288550,4.05740363,0.00045063,0.11057462,0.07990084,0.00672357,0.53095719
-5.02151076,4.99040531,1.16624919,4.01580995,0.00056228,0.11294173,0.07336288,0.00693075,0.53309247
-5.01550775,4.93606747,1.17807392,3.95503235,0.00071022,0.11499322,0.06692396,0.00720373,0.53548381
-5.00950475,4.86417086,1.18803263,3.87690033,0.00090139,0.11666163,0.06065915,0.00755521,0.53824552
-5.00350175,4.77706783,1.19585000,3.78368898,0.00114408,0.11789098,0.05463589,0.00800130,0.54151152
-4.99749875,4.67754138,1.20130757,3.67805534,0.00144803,0.11863788,0.04891275,0.00856165,0.54543497
-4.99149575,4.56873546,1.20424866,3.56296683,0.00182450,0.11887221,0.04353874,0.00925954,0.55018848
-4.98549275,4.45407998,1.20458269,3.44162448,0.00228624,0.11857758,0.03855296,0.01012198,0.55596468
-4.97948974,4.33721262,1.20228849,3.31738336,0.00284747,0.11775142,0.03398475,0.01117962,0.56297688
-4.97348674,4.22189944,1.19741629,3.19367293,0.00352379,0.11640469,0.02985408,0.01246663,0.57145953
-4.96748374,4.11195614,1.19008810,3.07391927,0.00433201,0.11456123,0.02617234,0.01402042,0.58166814
-4.96148074,4.01117097,1.18049613,2.96147111,0.00528992,0.11225675,0.02294323,0.01588116,0.59387820
-4.95547774,3.92323052,1.16889918,2.85953098,0.00641596,0.10953757,0.02016382,0.01809114,0.60838292
-4.94947474,3.85164870,1.15561688,2.77109224,0.00772877,0.10645900,0.01782567,0.02069397,0.62548933
-4.94347174,3.79969904,1.14102170,2.69888254,0.00924671,0.10308352,0.01591592,0.02373352,0.64551255
-4.93746873,3.77035035,1.12552892,2.64531352,0.01098725,0.09947886,0.01441833,0.02725269,0.66876811
-4.93146573,3.76620539,1.10958480,2.61243669,0.01296622,0.09571593,0.01331415,0.03129198,0.69556220
-4.92546273,3.78944243,1.09365302,2.60190490,0.01519710,0.09186673,0.01258293,0.03588785,0.72617990
-4.91945973,3.84175968,1.07819997,2.61493908,0.01769014,0.08800233,0.01220305,0.04107107,0.76087173
-4.91345673,3.92432281,1.06367916,2.65229996,0.02045159,0.08419090,0.01215217,0.04686481,0.79983867
-4.90745373,4.03771654,1.05051541,2.71426457,0.02348280,0.08049601,0.01240743,0.05328286,0.84321638
-4.90145073,4.18190116,1.03908906,2.80060801,0.02677944,0.07697494,0.01294559,0.06032778,0.89105902
-4.89544772,4.35617605,1.02972114,2.91059092,0.03033083,0.07367744,0.01374291,0.06798923,0.94332368
-4.88944472,4.55915216,1.02265972,3.04295365,0.03411935,0.07064458,0.01477508,0.07624250,0.99985596
-4.88344172,4.78873603,1.01806824,3.19591855,0.03812002,0.06790800,0.01601697,0.08504731,1.06037784
-4.87743872,5.04212796,1.01601629,3.36720160,0.04230035,0.06548938,0.01744243,0.09434697,1.12447858
-4.87143572,5.31583708,1.01647321,3.55403504,0.04662038,0.06340024,0.01902406,0.10406805,1.19160950
-4.86543272,5.60571536,1.01930513,3.75320217,0.05103302,0.06164201,0.02073305,0.11412050,1.26108339
-4.85942971,5.90701267,1.02427548,3.96108559,0.05548468,0.06020642,0.02253914,0.12439838,1.33207902
-4.85342671,6.21445362,1.03104938,4.17372917,0.05991618,0.05907605,0.02441059,0.13478121,1.40365126
-4.84742371,6.52233622,1.03920171,4.38691379,0.06426392,0.05822523,0.02631436,0.14513583,1.47474675
-4.84142071,6.82465139,1.04822884,4.59624606,0.06846136,0.05762106,0.02821638,0.15531899,1.54422503
-4.83541771,7.11522077,1.05756375,4.79725814,0.07244065,0.05722468,0.03008199,0.16518036,1.61088468
-4.82941471,7.38784950,1.06659387,4.98551655,0.07613446,0.05699263,0.03187643,0.17456606,1.67349369
-4.82341171,7.63648922,1.07468131,5.15673649,0.07947789,0.05687832,0.03356550,0.18332253,1.73082320
-4.81740870,7.85540592,1.08118449,5.30689808,0.08241038,0.05683357,0.03511629,0.19130068,1.78168316
-4.81140570,8.03934648,1.08548050,5.43236022,0.08487762,0.05681021,0.03649791,0.19836006,1.82495882
-4.80540270,8.18369731,1.08698729,5.52996784,0.08683330,0.05676156,0.03768232,0.20437306,1.85964639
-4.79939970,8.28462897,1.08518477,5.59714802,0.08824061,0.05664392,0.03864505,0.20922880,1.88488653
-4.79339670,8.33922043,1.07963395,5.63199125,0.08907352,0.05641795,0.03936593,0.21283674,1.89999412
-4.78739370,8.34555811,1.06999352,5.63331422,0.08931771,0.05604981,0.03982962,0.21512968,1.90448313
-4.78139070,8.30280528,1.05603300,5.60070162,0.08897115,0.05551225,0.04002616,0.21606623,1.89808554
-4.77538769,8.21123920,1.03764217,5.53452536,0.08804423,0.05478537,0.03995124,0.21563238,1.88076337
-4.76938469,8.07225455,1.01483638,5.43594040,0.08655954,0.05385724,0.03960633,0.21384244,1.85271349
-4.76338169,7.88833355,0.98775762,5.30685790,0.08455123,0.05272426,0.03899870,0.21073899,1.81436495
-4.75737869,7.66298446,0.95667155,5.14989716,0.08206403,0.05139124,0.03814111,0.20639209,1.76636907
-4.75137569,7.40065159,0.92196056,4.96831866,0.07915193,0.04987134,0.03705151,0.20089762,1.70958273
-4.74537269,7.10660135,0.88411350,4.76594171,0.07587662,0.04818572,0.03575244,0.19437491,1.64504575
-4.73936968,6.78678935,0.84371247,4.54705033,0.07230568,0.04636311,0.03427036,0.18696382,1.57395330
-4.73336668,6.44771451,0.80141742,4.31629137,0.06851075,0.04443909,0.03263492,0.17882118,1.49762458
-4.72736368,6.09626604,0.75794919,4.07856923,0.06456555,0.04245537,0.03087806,0.17011703,1.41746907
-4.72136068,5.73956903,0.71407174,3.83894074,0.06054398,0.04045893,0.02903322,0.16103052,1.33495173
-4.71535768,5.38483396,0.67057422,3.60251387,0.05651823,0.03850114,0.02713441,0.15174581,1.25155829
-4.70935468,5.03921453,0.62825348,3.37435298,0.05255715,0.03663677,0.02521547,0.14244810,1.16876197
-4.70335168,4.70967722,0.58789745,3.15939246,0.04872467,0.03492310,0.02330927,0.13331975,1.08799249
-4.69734867,4.40288490,0.55026993,2.96236025,0.04507855,0.03341898,0.02144711,0.12453676,1.01060821
-4.69134567,4.12509562,0.51609679,2.78771116,0.04166930,0.03218390,0.01965810,0.11626569,0.93787200
-4.68534267,3.88207653,0.48605395,2.63957000,0.03853939,0.03127708,0.01796883,0.10866090,0.87093101
-4.67933967,3.67903217,0.46075689,2.52168302,0.03572266,0.03075657,0.01640298,0.10186230,0.81080062
-4.67333667,3.52054519,0.44075184,2.43737646,0.03324408,0.03067837,0.01498119,0.09599360,0.75835232
-4.66733367,3.41052757,0.42650821,2.38952030,0.03111963,0.03109543,0.01372091,0.09116086,0.71430521
-4.66133067,3.35217993,0.41841229,2.38049550,0.02935644,0.03205674,0.01263645,0.08745155,0.67922088
-4.65532766,3.34795671,0.41676186,2.41216311,0.02795313,0.03360624,0.01173902,0.08493392,0.65350101
-4.64932466,3.39953541,0.42176153,2.48583428,0.02690030,0.03578175,0.01103687,0.08365656,0.63738739
-4.64332166,3.50778892,0.43351876,2.60224060,0.02618115,0.03861380,0.01053540,0.08364835,0.63096370
-4.63731866,3.67276045,0.45204039,2.76150501,0.02577228,0.04212444,0.01023738,0.08491846,0.63415893
-4.63131566,3.89364182,0.47722980,2.96311436,0.02564453,0.04632598,0.01014304,0.08745655,0.64675183
-4.62531266,4.16875673,0.50888477,3.20589546,0.02576391,0.05121979,0.01025027,0.09123316,0.66837662
-4.61930965,4.49555140,0.54669634,3.48799698,0.02609268,0.05679518,0.01055472,0.09620008,0.69852956
-4.61330665,4.87059576,0.59024880,3.80688042,0.02659033,0.06302831,0.01104990,0.10229107,0.73657673
-4.60730365,5.28959879,0.63902137,4.15932327,0.02721478,0.06988144,0.01172726,0.10942255,0.78176300
-4.60130065,5.74744173,0.69239174,4.54143792,0.02792342,0.07730234,0.01257622,0.11749460,0.83322253
-4.59529765,6.23823255,0.74964193,4.94870916,0.02867425,0.08522412,0.01358427,0.12639220,0.88999109
-4.58929465,6.75538473,0.80996669,5.37605310,0.02942698,0.09356540,0.01473697,0.13598671,0.95102023
-4.58329165,7.29172211,0.87248473,5.81789884,0.03014403,0.10223104,0.01601807,0.14613770,1.01519373
-4.57728864,7.83961047,0.93625270,6.26829362,0.03079153,0.11111328,0.01740955,0.15669512,1.08134616
-4.57128564,8.39111502,1.00028196,6.72103061,0.03134019,0.12009346,0.01889184,0.16750179,1.14828373
-4.56528264,8.93818124,1.06355794,7.16979695,0.03176601,0.12904429,0.02044391,0.17839630,1.21480687
-4.55927964,9.47283476,1.12506149,7.60833859,0.03205093,0.13783246,0.02204361,0.18921613,1.27973451
-4.55327664,9.98739443,1.18379185,8.03063662,0.03218322,0.14632180,0.02366791,0.19980102,1.34192927
-4.54727364,10.47469115,1.23879042,8.43108880,0.03215782,0.15437672,0.02529333,0.20999661,1.40032289
-4.54127064,10.92828413,1.28916450,8.80468908,0.03197634,0.16186580,0.02689630,0.21965797,1.45394117
-4.53526763,11.34266521,1.33411018,9.14719723,0.03164702,0.16866553,0.02845365,0.22865319,1.50192739
-4.52926463,11.71344189,1.37293339,9.45529027,0.03118439,0.17466389,0.02994311,0.23686677,1.54356349
-4.52326163,12.03748981,1.40506827,9.72668827,0.03060879,0.17976383,0.03134382,0.24420258,1.57828781
-4.51725863,12.31306636,1.43009202,9.96024694,0.02994575,0.18388621,0.03263678,0.25058649,1.60570880
-4.51125563,12.53987830,1.44773555,10.15601135,0.02922519,0.18697241,0.03380538,0.25596833,1.62561397
-4.50525263,12.71909820,1.45788950,10.31522616,0.02848052,0.18898617,0.03483578,0.26032318,1.63797336
-4.49924962,12.85332642,1.46060514,10.44029976,0.02774757,0.18991480,0.03571727,0.26365191,1.64293751
-4.49324662,12.94649814,1.45609023,10.53472182,0.02706362,0.18976959,0.03644253,0.26598081,1.64082951
