energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-3.38869435,1.13621616,0.00012021,0.19812013,0.05403149,0.20662636,0.54613125,0.20582754,0.00067414,0.55246363
-3.38269135,1.07685434,0.00012479,0.18749858,0.05227431,0.19682930,0.51338385,0.19780118,0.00078083,0.51839871
-3.37668834,1.02086330,0.00013248,0.17702971,0.05104718,0.18692689,0.48107460,0.19201571,0.00091692,0.48520215
-3.37068534,0.96949399,0.00014370,0.16691440,0.05043157,0.17716212,0.44966146,0.18881618,0.00108771,0.45331819
-3.36468234,0.92404260,0.00015898,0.15735600,0.05051272,0.16778371,0.41960188,0.18857826,0.00129924,0.42319470
-3.35867934,0.88582889,0.00017892,0.14855601,0.05137813,0.15904062,0.39134229,0.19170619,0.00155822,0.39527339
-3.35267634,0.85617379,0.00020427,0.14070979,0.05311585,0.15117682,0.36530797,0.19862959,0.00187199,0.36998039
-3.34667334,0.83637649,0.00023583,0.13400249,0.05581227,0.14442645,0.34189369,0.20979916,0.00224847,0.34771727
-3.34067034,0.82769132,0.00027447,0.12860522,0.05954970,0.13900928,0.32145531,0.22568088,0.00269599,0.32885283
-3.33466733,0.83130442,0.00032115,0.12467152,0.06440368,0.13512680,0.30430242,0.24674885,0.00322319,0.31371574
-3.32866433,0.84831034,0.00037684,0.12233419,0.07043993,0.13295859,0.29069227,0.27347647,0.00383882,0.30258812
-3.32266133,0.87968863,0.00044256,0.12170249,0.07771131,0.13265928,0.28082500,0.30632623,0.00455151,0.29570010
-3.31665833,0.92628071,0.00051934,0.12285966,0.08625459,0.13435589,0.27484015,0.34573788,0.00536951,0.29322545
-3.31065533,0.98876706,0.00060818,0.12586098,0.09608737,0.13814557,0.27281458,0.39211539,0.00630040,0.29527815
-3.30465233,1.06764527,0.00071004,0.13073212,0.10720513,0.14409382,0.27476161,0.44581284,0.00735074,0.30191014
-3.29864932,1.16320948,0.00082581,0.13746804,0.11957870,0.15223300,0.28063159,0.50711967,0.00852577,0.31310998
-3.29264632,1.27553178,0.00095627,0.14603237,0.13315220,0.16256138,0.29031370,0.57624569,0.00982900,0.32880271
-3.28664332,1.40444654,0.00110205,0.15635735,0.14784170,0.17504261,0.30363906,0.65330656,0.01126186,0.34885083
-3.28064032,1.54953849,0.00126362,0.16834439,0.16353472,0.18960567,0.32038519,0.73831020,0.01282343,0.37305646
-3.27463732,1.71013571,0.00144123,0.18186536,0.18009062,0.20614549,0.34028166,0.83114503,0.01451003,0.40116484
-3.26863432,1.88530840,0.00163489,0.19676452,0.19734217,0.22452423,0.36301704,0.93157059,0.01631510,0.43286912
-3.26263132,2.07387443,0.00184433,0.21286132,0.21509818,0.24457329,0.38824702,1.03921138,0.01822892,0.46781655
-3.25662831,2.27441233,0.00206901,0.22995398,0.23314724,0.26609617,0.41560358,1.15355447,0.02023860,0.50561601
-3.25062531,2.48528232,0.00230807,0.24782382,0.25126260,0.28887219,0.44470503,1.27395136,0.02232808,0.54584693
-3.24462231,2.70465538,0.00256031,0.26624032,0.26920795,0.31266106,0.47516676,1.39962460,0.02447828,0.58806921
-3.23861931,2.93055011,0.00282425,0.28496682,0.28674397,0.33720832,0.50661226,1.52967918,0.02666733,0.63183424
-3.23261631,3.16087672,0.00309807,0.30376668,0.30363549,0.36225140,0.53868422,1.66311865,0.02887102,0.67669639
-3.22661331,3.39348678,0.00337970,0.32240969,0.31965880,0.38752639,0.57105510,1.79886572,0.03106326,0.72222486
-3.22061031,3.62622728,0.00366679,0.34067859,0.33460894,0.41277507,0.60343683,1.93578658,0.03321670,0.76801518
-3.21460730,3.85699671,0.00395681,0.35837526,0.34830660,0.43775210,0.63558916,2.07271836,0.03530347,0.81370002
-3.20860430,4.08380094,0.00424706,0.37532653,0.36060418,0.46223202,0.66732613,2.20849829,0.03729590,0.85895870
-3.20260130,4.30480626,0.00453474,0.39138912,0.37139085,0.48601575,0.69852034,2.34199366,0.03916738,0.90352489
-3.19659830,4.51838701,0.00481704,0.40645361,0.38059620,0.50893622,0.72910460,2.47213097,0.04089313,0.94719200
-3.19059530,4.72316512,0.00509115,0.42044708,0.38819234,0.53086286,0.75907079,2.59792295,0.04245103,0.98981595
-3.18459230,4.91803957,0.00535440,0.43333436,0.39419424,0.55170469,0.78846582,2.71849196,0.04382227,1.03131488
-3.17858929,5.10220354,0.00560427,0.44511767,0.39865829,0.57141170,0.81738470,2.83308868,0.04499198,1.07166581
-3.17258629,5.27514842,0.00583846,0.45583470,0.40167909,0.58997436,0.84596103,2.94110485,0.04594974,1.11089823
-3.16658329,5.43665372,0.00605495,0.46555517,0.40338471,0.60742137,0.87435514,3.04207939,0.04668983,1.14908474
-3.16058029,5.58676319,0.00625202,0.47437585,0.40393034,0.62381533,0.90274050,3.13569750,0.04721140,1.18632925
-3.15457729,5.72574820,0.00642830,0.48241451,0.40349105,0.63924690,0.93128896,3.22178266,0.04751843,1.22275314
-3.14857429,5.85405983,0.00658276,0.48980280,0.40225361,0.65382727,0.96015559,3.30028206,0.04761945,1.25848016
-3.14257129,5.97227236,0.00671473,0.49667859,0.40040805,0.66767955,0.98946382,3.37124613,0.04752717,1.29362077
-3.13656828,6.08102094,0.00682386,0.50317806,0.39813920,0.68092937,1.01929175,3.43480352,0.04725785,1.32825680
-3.13056528,6.18093693,0.00691011,0.50942782,0.39561876,0.69369516,1.04966021,3.49113283,0.04683065,1.36242724
-3.12456228,6.27258447,0.00697371,0.51553771,0.39299810,0.70607872,1.08052343,3.54043312,0.04626682,1.39611601
-3.11855928,6.35640188,0.00701512,0.52159427,0.39040236,0.71815637,1.11176264,3.58289466,0.04558878,1.42924238
-3.11255628,6.43265135,0.00703498,0.52765552,0.38792585,0.72997140,1.14318312,3.61867215,0.04481934,1.46165468
-3.10655328,6.50137971,0.00703405,0.53374705,0.38562913,0.74152808,1.17451482,3.64786175,0.04398076,1.49312769
-3.10055028,6.56239273,0.00701318,0.53985971,0.38353777,0.75278769,1.20541655,3.67048369,0.04309401,1.52336390
-3.09454727,6.61524444,0.00697324,0.54594894,0.38164281,0.76366674,1.23548373,3.68647145,0.04217806,1.55199870
-3.08854427,6.65924224,0.00691514,0.55193577,0.37990277,0.77403752,1.26425904,3.69566817,0.04124934,1.57860930
-3.08254127,6.69346741,0.00683972,0.55770934,0.37824719,0.78373105,1.29124578,3.69783068,0.04032128,1.60272688
-3.07653827,6.71681021,0.00674780,0.56313092,0.37658134,0.79254219,1.31592315,3.69264088,0.03940406,1.62385156
-3.07053527,6.72801732,0.00664015,0.56803902,0.37479178,0.80023683,1.33776279,3.67972359,0.03850456,1.64146935
-3.06453227,6.72574935,0.00651747,0.57225556,0.37275263,0.80656060,1.35624587,3.65867011,0.03762633,1.65507034
-3.05852926,6.70864515,0.00638046,0.57559258,0.37033206,0.81124889,1.37087994,3.62906571,0.03676989,1.66416720
-3.05252626,6.67538952,0.00622975,0.57785939,0.36739877,0.81403756,1.38121494,3.59051956,0.03593298,1.66831337
-3.04652326,6.62478097,0.00606601,0.57886967,0.36382812,0.81467387,1.38685760,3.54269529,0.03511104,1.66711980
-3.04052026,6.55579591,0.00588993,0.57844842,0.35950765,0.81292708,1.38748393,3.48534038,0.03429767,1.66026991
-3.03451726,6.46764632,0.00570223,0.57643836,0.35434186,0.80859833,1.38284918,3.41831257,0.03348521,1.64753185
-3.02851426,6.35982828,0.00550372,0.57270561,0.34825600,0.80152925,1.37279517,3.34160216,0.03266532,1.62876796
-3.02251126,6.23215921,0.00529532,0.56714455,0.34119877,0.79160906,1.35725484,3.25534859,0.03182948,1.60394084
-3.01650825,6.08480246,0.00507804,0.55968157,0.33314407,0.77877977,1.33625388,3.15985096,0.03096953,1.57311617
-3.01050525,5.91827866,0.00485300,0.55027781,0.32409153,0.76303946,1.30990974,3.05557168,0.03007817,1.53646217
-3.00450225,5.73346368,0.00462145,0.53893072,0.31406612,0.74444347,1.27842809,2.94313346,0.02914929,1.49424592
-2.99849925,5.53157394,0.00438473,0.52567449,0.30311688,0.72310352,1.24209700,2.82330989,0.02817831,1.44682689
-2.99249625,5.31414016,0.00414428,0.51057949,0.29131483,0.69918503,1.20127930,2.69701027,0.02716240,1.39464792
-2.98649325,5.08297123,0.00390162,0.49375050,0.27875027,0.67290261,1.15640320,2.56525955,0.02610060,1.33822430
-2.98049025,4.84011015,0.00365830,0.47532424,0.26552967,0.64451419,1.10795193,2.42917462,0.02499385,1.27813124
-2.97448724,4.58778403,0.00341588,0.45546597,0.25177218,0.61431395,1.05645232,2.28993798,0.02384495,1.21499032
-2.96848424,4.32835062,0.00317593,0.43436543,0.23760607,0.58262447,1.00246310,2.14877012,0.02265844,1.14945539
-2.96248124,4.06424319,0.00293996,0.41223231,0.22316514,0.54978835,0.94656290,2.00690179,0.02144042,1.08219845
-2.95647824,3.79791617,0.00270939,0.38929129,0.20858522,0.51615973,0.88933847,1.86554730,0.02019831,1.01389571
-2.95047524,3.53179310,0.00248556,0.36577694,0.19400094,0.48209592,0.83137334,1.72587971,0.01894057,0.94521453
-2.94447224,3.26821861,0.00226967,0.34192846,0.17954276,0.44794946,0.77323711,1.58900885,0.01767643,0.87680127
-2.93846923,3.00941572,0.00206277,0.31798466,0.16533446,0.41406091,0.71547569,1.45596255,0.01641557,0.80927047
-2.93246623,2.75744936,0.00186577,0.29417900,0.15149090,0.38075240,0.65860254,1.32767171,0.01516780,0.74319552
-2.92646323,2.51419685,0.00167939,0.27073518,0.13811640,0.34832231,0.60309120,1.20495926,0.01394281,0.67910098
-2.92046023,2.28132565,0.00150419,0.24786312,0.12530338,0.31704094,0.54936911,1.08853303,0.01274989,0.61745658
-2.91445723,2.06027838,0.00134053,0.22575553,0.11313162,0.28714740,0.49781286,0.97898241,0.01159769,0.55867304
-2.90845423,1.85226510,0.00118864,0.20458518,0.10166777,0.25884759,0.44874491,0.87677860,0.01049402,0.50309965
-2.90245123,1.65826209,0.00104855,0.18450283,0.09096541,0.23231335,0.40243171,0.78227786,0.00944573,0.45102343
-2.89644822,1.47901686,0.00092017,0.16563589,0.08106529,0.20768255,0.35908333,0.69572749,0.00845858,0.40266995
-2.89044522,1.31505824,0.00080326,0.14808780,0.07199601,0.18506017,0.31885432,0.61727389,0.00753716,0.35820548
-2.88444222,1.16671083,0.00069748,0.13193804,0.06377486,0.16452014,0.28184585,0.54697212,0.00668492,0.31774041
-2.87843922,1.03411287,0.00060237,0.11724276,0.05640887,0.14610778,0.24810889,0.48479653,0.00590411,0.28133361
-2.87243622,0.91723620,0.00051740,0.10403591,0.04989599,0.12984275,0.21764828,0.43065183,0.00519591,0.24899751
-2.86643322,0.81590771,0.00044197,0.09233078,0.04422632,0.11572236,0.19042744,0.38438401,0.00456044,0.22070374
-2.86043022,0.72983094,0.00037545,0.08212185,0.03938338,0.10372500,0.16637359,0.34579093,0.00399690,0.19638894
-2.85442721,0.65860726,0.00031717,0.07338683,0.03534536,0.09381364,0.14538320,0.31463197,0.00350364,0.17596061
-2.84842421,0.60175576,0.00026645,0.06608874,0.03208624,0.08593930,0.12732745,0.29063662,0.00307832,0.15930271
-2.84242121,0.55873138,0.00022260,0.06017803,0.02957685,0.08004428,0.11205763,0.27351174,0.00271804,0.14628089
-2.83641821,0.52894079,0.00018498,0.05559459,0.02778577,0.07606526,0.09941012,0.26294758,0.00241939,0.13674718
-2.83041521,0.51175606,0.00015294,0.05226957,0.02668010,0.07393608,0.08921104,0.25862236,0.00217865,0.13054400
-2.82441221,0.50652580,0.00012589,0.05012704,0.02622605,0.07359023,0.08128029,0.26020574,0.00199180,0.12750753
-2.81840920,0.51258433,0.00010327,0.04908539,0.02638941,0.07496314,0.07543508,0.26736124,0.00185471,0.12747041
-2.81240620,0.52925879,0.00008458,0.04905860,0.02713589,0.07799414,0.07149282,0.27974793,0.00176310,0.13026366
-2.80640320,0.55587499,0.00006939,0.04995719,0.02843128,0.08262821,0.06927343,0.29702171,0.00171271,0.13571826
-2.80040020,0.59176215,0.00005733,0.05168916,0.03024164,0.08881756,0.06860116,0.31883633,0.00169926,0.14366602
-2.79439720,0.63625725,0.00004810,0.05416071,0.03253329,0.09652302,0.06930590,0.34484472,0.00171854,0.15394031
-2.78839420,0.68870924,0.00004147,0.05727698,0.03527292,0.10571526,0.07122412,0.37470055,0.00176641,0.16637643
-2.78239120,0.74848361,0.00003733,0.06094270,0.03842758,0.11637580,0.07419958,0.40806045,0.00183883,0.18081200
-2.77638819,0.81496739,0.00003563,0.06506300,0.04196471,0.12849787,0.07808373,0.44458692,0.00193190,0.19708728
-2.77038519,0.88757469,0.00003644,0.06954415,0.04585226,0.14208691,0.08273611,0.48395178,0.00204186,0.21504559
-2.76438219,0.96575264,0.00003993,0.07429449,0.05005875,0.15716077,0.08802459,0.52584029,0.00216508,0.23453384
-2.75837919,1.04898734,0.00004642,0.07922538,0.05455345,0.17374938,0.09382567,0.56995555,0.00229816,0.25540324
-2.75237619,1.13680951,0.00005636,0.08425224,0.05930653,0.19189389,0.10002476,0.61602288,0.00243790,0.27750994
-2.74637319,1.22879902,0.00007033,0.08929567,0.06428920,0.21164505,0.10651644,0.66379389,0.00258134,0.30071589
-2.74037019,1.32458784,0.00008912,0.09428247,0.06947388,0.23306077,0.11320483,0.71304980,0.00272584,0.32488938
-2.73436718,1.42386062,0.00011366,0.09914668,0.07483427,0.25620284,0.12000381,0.76360349,0.00286906,0.34990556
-2.72836418,1.52635235,0.00014511,0.10383044,0.08034536,0.28113265,0.12683723,0.81530008,0.00300907,0.37564653
-2.72236118,1.63184265,0.00018482,0.10828469,0.08598334,0.30790605,0.13363897,0.86801555,0.00314436,0.40200099
-2.71635818,1.74014629,0.00023439,0.11246965,0.09172537,0.33656728,0.14035283,0.92165335,0.00327389,0.42886344
-2.71035518,1.85110022,0.00029560,0.11635499,0.09754927,0.36714234,0.14693226,0.97613890,0.00339714,0.45613268
-2.70435218,1.96454710,0.00037048,0.11991972,0.10343304,0.39963179,0.15333971,1.03141200,0.00351413,0.48370982
-2.69834917,2.08031612,0.00046128,0.12315174,0.10935430,0.43400349,0.15954590,1.08741764,0.00362545,0.51149567
-2.69234617,2.19820200,0.00057040,0.12604716,0.11528966,0.47018550,0.16552872,1.14409543,0.00373227,0.53938775
-2.68634317,2.31794332,0.00070044,0.12860924,0.12121407,0.50805969,0.17127196,1.20136849,0.00383635,0.56727691
-2.68034017,2.43920159,0.00085408,0.13084728,0.12710020,0.54745635,0.17676385,1.25913224,0.00394000,0.59504395
-2.67433717,2.56154260,0.00103406,0.13277521,0.13291791,0.58815041,0.18199550,1.31724416,0.00404609,0.62255631
-2.66833417,2.68442158,0.00124310,0.13441022,0.13863389,0.62985955,0.18695936,1.37551515,0.00415797,0.64966521
-2.66233117,2.80717372,0.00148378,0.13577138,0.14421149,0.67224473,0.19164771,1.43370335,0.00427943,0.67620343
-2.65632816,2.92901112,0.00175849,0.13687838,0.14961093,0.71491316,0.19605131,1.49151104,0.00441462,0.70198402
-2.65032516,3.04902750,0.00206926,0.13775039,0.15478965,0.75742416,0.20015833,1.54858526,0.00456799,0.72680010
-2.64432216,3.16621085,0.00241766,0.13840529,0.15970322,0.79929775,0.20395360,1.60452230,0.00474420,0.75042603
-2.63831916,3.27946445,0.00280469,0.13885912,0.16430636,0.84002585,0.20741825,1.65887644,0.00494800,0.77261993
-2.63231616,3.38763578,0.00323063,0.13912582,0.16855445,0.87908593,0.21052977,1.71117244,0.00518421,0.79312759
-2.62631316,3.48955227,0.00369492,0.13921738,0.17240520,0.91595652,0.21326253,1.76092169,0.00545755,0.81168777
-2.62031016,3.58406280,0.00419608,0.13914430,0.17582051,0.95013417,0.21558875,1.80764114,0.00577261,0.82803868
-2.61430715,3.67008281,0.00473161,0.13891619,0.17876843,0.98115099,0.21747980,1.85087419,0.00613372,0.84192540
-2.60830415,3.74664115,0.00529792,0.13854275,0.18122511,1.00859221,0.21890782,1.89021259,0.00654495,0.85310799
-2.60230115,3.81292603,0.00589035,0.13803474,0.18317652,1.03211277,0.21984764,1.92531797,0.00700998,0.86136990
-2.59629815,3.86832780,0.00650316,0.13740504,0.18461999,1.05145223,0.22027874,1.95594203,0.00753206,0.86652625
-2.59029515,3.91247610,0.00712956,0.13666968,0.18556528,1.06644726,0.22018720,1.98194399,0.00811399,0.86843166
-2.58429215,3.94526910,0.00776187,0.13584866,0.18603521,1.07704091,0.21956755,2.00330441,0.00875804,0.86698714
-2.57828914,3.96689310,0.00839165,0.13496662,0.18606570,1.08328834,0.21842439,2.02013431,0.00946596,0.86214580
-2.57228614,3.97783105,0.00900986,0.13405316,0.18570524,1.08535844,0.21677361,2.03267890,0.01023890,0.85391688
-2.56628314,3.97885904,0.00960711,0.13314286,0.18501365,1.08353126,0.21464313,2.04131566,0.01107743,0.84236812
-2.56028014,3.97103076,0.01017391,0.13227493,0.18406034,1.07819126,0.21207326,2.04654643,0.01198149,0.82762609
-2.55427714,3.95565009,0.01070093,0.13149243,0.18292197,1.06981660,0.20911630,2.04898384,0.01295041,0.80987453
-2.54827414,3.93423302,0.01117932,0.13084129,0.18167970,1.05896495,0.20583577,2.04933256,0.01398280,0.78935079
-2.54227114,3.90846035,0.01160092,0.13036885,0.18041607,1.04625628,0.20230501,2.04836612,0.01507662,0.76634037
-2.53626813,3.88012341,0.01195859,0.13012231,0.17921177,1.03235350,0.19860525,2.04690032,0.01622911,0.74116992
-2.53026513,3.85106501,0.01224638,0.13014695,0.17814233,1.01794169,0.19482334,2.04576454,0.01743677,0.71419895
-2.52426213,3.82311848,0.01245979,0.13048430,0.17727497,1.00370689,0.19104916,2.04577220,0.01869538,0.68581050
-2.51825913,3.79804751,0.01259584,0.13117040,0.17666578,0.99031514,0.18737278,2.04769180,0.01999992,0.65640133
-2.51225613,3.77748936,0.01265324,0.13223410,0.17635731,0.97839289,0.18388160,2.05221990,0.02134464,0.62637198
-2.50625313,3.76290417,0.01263234,0.13369570,0.17637673,0.96850929,0.18065756,2.05995744,0.02272303,0.59611692
-2.50025013,3.75553225,0.01253516,0.13556579,0.17673465,0.96116108,0.17777448,2.07139031,0.02412787,0.56601550
-2.49424712,3.75636134,0.01236525,0.13784459,0.17742465,0.95676062,0.17529574,2.08687531,0.02555121,0.53642373
-2.48824412,3.76610493,0.01212760,0.14052160,0.17842360,0.95562723,0.17327241,2.10663202,0.02698450,0.50766737
-2.48224112,3.78519239,0.01182839,0.14357579,0.17969259,0.95798217,0.17174175,2.13074101,0.02841863,0.48003633
-2.47623812,3.81377089,0.01147480,0.14697622,0.18117866,0.96394705,0.17072639,2.15914841,0.02984400,0.45378084
-2.47023512,3.85171894,0.01107476,0.15068308,0.18281703,0.97354560,0.17023402,2.19167676,0.03125066,0.42910910
-2.46423212,3.89867039,0.01063666,0.15464921,0.18453383,0.98670852,0.17025765,2.22804142,0.03262840,0.40618661
-2.45822911,3.95404757,0.01016911,0.15882189,0.18624921,1.00328089,0.17077653,2.26787198,0.03396691,0.38513708
-2.45222611,4.01710205,0.00968069,0.16314496,0.18788066,1.02303178,0.17175755,2.31073759,0.03525591,0.36604468
-2.44622311,4.08696078,0.00917969,0.16756115,0.18934634,1.04566546,0.17315712,2.35617514,0.03648530,0.34895752
-2.44022011,4.16267570,0.00867395,0.17201448,0.19056840,1.07083372,0.17492348,2.40371895,0.03764528,0.33389210
-2.43421711,4.24327457,0.00817073,0.17645268,0.19147604,1.09814886,0.17699928,2.45293071,0.03872657,0.32083844
-2.42821411,4.32781073,0.00767651,0.18082955,0.19200827,1.12719671,0.17932445,2.50342825,0.03972048,0.30976563
-2.42221111,4.41540997,0.00719703,0.18510707,0.19211617,1.15754951,0.18183905,2.55491191,0.04061914,0.30062752
-2.41620810,4.50531237,0.00673723,0.18925728,0.19176475,1.18877808,0.18448615,2.60718713,0.04141559,0.29336824
-2.41020510,4.59690749,0.00630125,0.19326377,0.19093406,1.22046320,0.18721465,2.66018222,0.04210393,0.28792734
-2.40420210,4.68976167,0.00589256,0.19712270,0.18961991,1.25220580,0.18998167,2.71396034,0.04267946,0.28424433
-2.39819910,4.78363604,0.00551403,0.20084334,0.18783380,1.28363601,0.19275478,2.76872484,0.04313883,0.28226231
-2.39219610,4.87849476,0.00516805,0.20444804,0.18560236,1.31442077,0.19551365,2.82481756,0.04348011,0.28193077
-2.38619310,4.97450290,0.00485668,0.20797162,0.18296619,1.34427010,0.19825122,2.88270967,0.04370291,0.28320726
-2.38019010,5.07201406,0.00458184,0.21146020,0.17997825,1.37294192,0.20097434,2.94298523,0.04380847,0.28605801
-2.37418709,5.17154812,0.00434542,0.21496936,0.17670177,1.40024540,0.20370369,3.00631772,0.04379972,0.29045741
-2.36818409,5.27375987,0.00414945,0.21856195,0.17320787,1.42604293,0.20647318,3.07344027,0.04368131,0.29638657
-2.36218109,5.37939975,0.00399622,0.22230528,0.16957288,1.45025069,0.20932864,3.14511061,0.04345961,0.30383094
-2.35617809,5.48926834,0.00388842,0.22626803,0.16587562,1.47283791,0.21232607,3.22207203,0.04314271,0.31277721
-2.35017509,5.60416644,0.00382917,0.23051695,0.16219447,1.49382480,0.21552927,3.30501196,0.04274031,0.32320967
-2.34417209,5.72484297,0.00382209,0.23511341,0.15860472,1.51327941,0.21900711,3.39451999,0.04226366,0.33510631
-2.33816908,5.85194312,0.00387131,0.24011003,0.15517588,1.53131332,0.22283056,3.49104732,0.04172538,0.34843485
-2.33216608,5.98595926,0.00398142,0.24554753,0.15196945,1.54807643,0.22706949,3.59486957,0.04113930,0.36314899
-2.32616308,6.12718693,0.00415742,0.25145198,0.14903683,1.56375105,0.23178947,3.70605505,0.04052023,0.37918509
-2.32016008,6.27568837,0.00440456,0.25783254,0.14641784,1.57854522,0.23704869,3.82444015,0.03988370,0.39645950
-2.31415708,6.43126554,0.00472819,0.26467992,0.14413958,1.59268580,0.24289516,3.94961348,0.03924574,0.41486680
-2.30815408,6.59344412,0.00513362,0.27196557,0.14221585,1.60641118,0.24936423,4.08090990,0.03862253,0.43427899
-2.30215108,6.76146963,0.00562579,0.27964171,0.14064706,1.61996414,0.25647662,4.21741498,0.03803018,0.45454568
-2.29614807,6.93431597,0.00620911,0.28764224,0.13942073,1.63358476,0.26423699,4.35798016,0.03748440,0.47549551
-2.29014507,7.11070619,0.00688715,0.29588446,0.13851231,1.64750380,0.27263315,4.50124807,0.03700030,0.49693841
-2.28414207,7.28914451,0.00766238,0.30427153,0.13788662,1.66193665,0.28163582,4.64568705,0.03659207,0.51866891
-2.27813907,7.46795791,0.00853590,0.31269561,0.13749952,1.67707786,0.29119906,4.78963321,0.03627282,0.54047018
-2.27213607,7.64534536,0.00950717,0.32104146,0.13729987,1.69309665,0.30126120,4.93133819,0.03605438,0.56211856
-2.26613307,7.81943187,0.01057383,0.32919026,0.13723174,1.71013316,0.31174625,5.06902018,0.03594714,0.58338846
-2.26013007,7.98832474,0.01173149,0.33702365,0.13723661,1.72829571,0.32256578,5.20091574,0.03595996,0.60405725
-2.25412706,8.15016899,0.01297364,0.34442747,0.13725561,1.74765899,0.33362099,5.32532995,0.03610001,0.62391006
-2.24812406,8.30319926,0.01429155,0.35129531,0.13723165,1.76826318,0.34480500,5.44068234,0.03637275,0.64274403
-2.24212106,8.44578569,0.01567430,0.35753136,0.13711128,1.79011396,0.35600521,5.54554672,0.03678186,0.66037211
-2.23611806,8.57647168,0.01710888,0.36305277,0.13684639,1.81318324,0.36710557,5.63868306,0.03732914,0.67662595
-2.23011506,8.69400223,0.01858037,0.36779112,0.13639551,1.83741073,0.37798884,5.71906037,0.03801454,0.69135807
-2.22411206,8.79734203,0.02007213,0.37169307,0.13572480,1.86270607,0.38853856,5.78587010,0.03883606,0.70444316
-2.21810905,8.88568327,0.02156618,0.37472030,0.13480869,1.88895143,0.39864084,5.83853002,0.03978969,0.71577850
-2.21210605,8.95844374,0.02304357,0.37684856,0.13363015,1.91600468,0.40818597,5.87667933,0.04086941,0.72528372
-2.20610305,9.01525658,0.02448478,0.37806624,0.13218067,1.94370273,0.41706969,5.90016622,0.04206711,0.73289984
-2.20010005,9.05595326,0.02587023,0.37837239,0.13045991,1.97186526,0.42519439,5.90902930,0.04337258,0.73858801
-2.19409705,9.08054193,0.02718073,0.37777441,0.12847522,2.00029851,0.43247002,5.90347504,0.04477344,0.74232786
-2.18809405,9.08918319,0.02839802,0.37628576,0.12624084,2.02879930,0.43881494,5.88385287,0.04625524,0.74411579
-2.18209105,9.08216564,0.02950518,0.37392367,0.12377710,2.05715903,0.44415675,5.85063010,0.04780143,0.74396332
-2.17608804,9.05988288,0.03048711,0.37070720,0.12110951,2.08516763,0.44843297,5.80436828,0.04939349,0.74189568
-2.17008504,9.02281376,0.03133087,0.36665567,0.11826777,2.11261758,0.45159187,5.74570240,0.05101112,0.73795061
-2.16408204,8.97150678,0.03202604,0.36178766,0.11528490,2.13930757,0.45359315,5.67532393,0.05263244,0.73217754
-2.15807904,8.90656926,0.03256488,0.35612060,0.11219625,2.16504607,0.45440880,5.59396829,0.05423427,0.72463710
-2.15207604,8.82866117,0.03294253,0.34967096,0.10903874,2.18965440,0.45402379,5.50240654,0.05579255,0.71540096
-2.14607304,8.73849296,0.03315704,0.34245496,0.10584999,2.21296930,0.45243677,5.40144116,0.05728273,0.70455183
-2.14007004,8.63682647,0.03320934,0.33448979,0.10266758,2.23484483,0.44966065,5.29190484,0.05868028,0.69218358
-2.13406703,8.52447716,0.03310311,0.32579512,0.09952832,2.25515342,0.44572291,5.17466127,0.05996119,0.67840134
-2.12806403,8.40231643,0.03284458,0.31639485,0.09646757,2.27378589,0.44066568,5.05060662,0.06110256,0.66332145
-2.12206103,8.27127200,0.03244228,0.30631886,0.09351859,2.29065034,0.43454546,4.92067041,0.06208310,0.64707108
-2.11605803,8.13232509,0.03190669,0.29560454,0.09071181,2.30566986,0.42743237,4.78581451,0.06288371,0.62978745
-2.11005503,7.98650307,0.03124993,0.28429816,0.08807425,2.31877905,0.41940899,4.64702926,0.06348791,0.61161667
-2.10405203,7.83486697,0.03048530,0.27245570,0.08562881,2.32991930,0.41056872,4.50532607,0.06388227,0.59271188
-2.09804902,7.67849357,0.02962695,0.26014320,0.08339372,2.33903333,0.40101364,4.36172628,0.06405673,0.57323109
-2.09204602,7.51845255,0.02868947,0.24743659,0.08138190,2.34605885,0.39085200,4.21724621,0.06400485,0.55333442
-2.08604302,7.35577970,0.02768748,0.23442083,0.07960053,2.35092222,0.38019536,4.07287928,0.06372385,0.53318108
-2.08004002,7.19144787,0.02663534,0.22118862,0.07805063,2.35353220,0.36915553,3.92957587,0.06321466,0.51292605
-2.07403702,7.02633744,0.02554678,0.20783859,0.07672682,2.35377464,0.35784142,3.78822236,0.06248175,0.49271677
-2.06803402,6.86120885,0.02443469,0.19447305,0.07561724,2.35150853,0.34635600,3.64962069,0.06153293,0.47268991
-2.06203102,6.69667934,0.02331086,0.18119561,0.07470368,2.34656405,0.33479346,3.51447014,0.06037900,0.45296845
-2.05602801,6.53320628,0.02218585,0.16810860,0.07396191,2.33874319,0.32323676,3.38335258,0.05903336,0.43365924
-2.05002501,6.37107898,0.02106888,0.15531054,0.07336231,2.32782315,0.31175578,3.25672270,0.05751155,0.41485118
-2.04402201,6.21042034,0.01996777,0.14289377,0.07287064,2.31356294,0.30040599,3.13490424,0.05583081,0.39661412
-2.03801901,6.05119932,0.01888893,0.13094234,0.07244911,2.29571305,0.28922795,3.01809261,0.05400954,0.37899858
-2.03201601,5.89325408,0.01783743,0.11953033,0.07205762,2.27402811,0.27824751,2.90636448,0.05206692,0.36203632
-2.02601301,5.73632523,0.01681708,0.10872049,0.07165514,2.24828192,0.26747674,2.79969365,0.05002241,0.34574167
