energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Li_s_up,Te_p_up,Te_d_up
-5.66983492,1.28053501,0.01526948,0.15506195,0.48819774,0.27357379,0.41728945,0.71890065,0.00000000
-5.66383192,1.17657581,0.01387043,0.14213506,0.45420035,0.25042614,0.39344314,0.66235500,0.00000000
-5.65782891,1.07798854,0.01251232,0.12976910,0.42229565,0.22830878,0.37079972,0.60886780,0.00000000
-5.65182591,0.98530634,0.01120935,0.11805190,0.39257626,0.20737501,0.34939069,0.55869618,0.00000000
-5.64582291,0.89889300,0.00997331,0.10704940,0.36508237,0.18773913,0.32920677,0.51200658,0.00000000
-5.63981991,0.81895629,0.00881356,0.09680663,0.33981019,0.16947808,0.31020502,0.46888340,0.00000000
-5.63381691,0.74556603,0.00773702,0.08734932,0.31672156,0.15263442,0.29231683,0.42934005,0.00000000
-5.62781391,0.67867544,0.00674826,0.07868604,0.29575400,0.13722014,0.27545626,0.39333155,0.00000000
-5.62181091,0.61814428,0.00584969,0.07081080,0.27683066,0.12322114,0.25952827,0.36076796,0.00000000
-5.61580790,0.56376235,0.00504174,0.06370565,0.25986945,0.11060206,0.24443630,0.33152764,0.00000000
-5.60980490,0.51527205,0.00432315,0.05734346,0.24479112,0.09931115,0.23008891,0.30546978,0.00000000
-5.60380190,0.47238895,0.00369122,0.05169050,0.23152562,0.08928496,0.21640525,0.28244548,0.00000000
-5.59779890,0.43481942,0.00314212,0.04670887,0.22001675,0.08045261,0.20331899,0.26230694,0.00000000
-5.59179590,0.40227478,0.00267114,0.04235852,0.21022468,0.07273957,0.19078088,0.24491453,0.00000000
-5.58579290,0.37448168,0.00227298,0.03859901,0.20212663,0.06607070,0.17875972,0.23014146,0.00000000
-5.57978989,0.35118849,0.00194193,0.03539076,0.19571548,0.06037267,0.16724203,0.21787616,0.00000000
-5.57378689,0.33216807,0.00167214,0.03269594,0.19099679,0.05557563,0.15623050,0.20802248,0.00000000
-5.56778389,0.31721706,0.00145773,0.03047904,0.18798423,0.05161420,0.14574140,0.20049791,0.00000000
-5.56178089,0.30615246,0.00129293,0.02870695,0.18669405,0.04842785,0.13580136,0.19523022,0.00000000
-5.55577789,0.29880596,0.00117221,0.02734890,0.18713876,0.04596086,0.12644362,0.19215301,0.00000000
-5.54977489,0.29501678,0.00109030,0.02637612,0.18932052,0.04416175,0.11770418,0.19120038,0.00000000
-5.54377189,0.29462390,0.00104226,0.02576132,0.19322467,0.04298258,0.10961791,0.19230149,0.00000000
-5.53776888,0.29745826,0.00102346,0.02547813,0.19881383,0.04237802,0.10221510,0.19537528,0.00000000
-5.53176588,0.30333566,0.00102960,0.02550058,0.20602288,0.04230446,0.09551839,0.20032579,0.00000000
-5.52576288,0.31205105,0.00105668,0.02580254,0.21475523,0.04271918,0.08954034,0.20703852,0.00000000
-5.51975988,0.32337461,0.00110097,0.02635733,0.22488061,0.04357965,0.08428178,0.21537806,0.00000000
-5.51375688,0.33705004,0.00115899,0.02713751,0.23623459,0.04484320,0.07973086,0.22518730,0.00000000
-5.50775388,0.35279530,0.00122749,0.02811478,0.24861998,0.04646681,0.07586289,0.23628820,0.00000000
-5.50175088,0.37030576,0.00130341,0.02926008,0.26181005,0.04840739,0.07264092,0.24848437,0.00000000
-5.49574787,0.38925990,0.00138386,0.03054399,0.27555366,0.05062218,0.07001700,0.26156515,0.00000000
-5.48974487,0.40932710,0.00146615,0.03193717,0.28958195,0.05306963,0.06793398,0.27531123,0.00000000
-5.48374187,0.43017737,0.00154773,0.03341104,0.30361656,0.05571036,0.06632781,0.28950152,0.00000000
-5.47773887,0.45149233,0.00162625,0.03493858,0.31737893,0.05850837,0.06513015,0.30392082,0.00000000
-5.47173587,0.47297711,0.00169959,0.03649515,0.33060030,0.06143237,0.06427118,0.31836815,0.00000000
-5.46573287,0.49437234,0.00176580,0.03805942,0.34303205,0.06445708,0.06368253,0.33266507,0.00000000
-5.45972986,0.51546573,0.00182322,0.03961423,0.35445598,0.06756449,0.06330008,0.34666373,0.00000000
-5.45372686,0.53610243,0.00187047,0.04114734,0.36469386,0.07074492,0.06306666,0.36025418,0.00000000
-5.44772386,0.55619377,0.00190648,0.04265212,0.37361602,0.07399793,0.06293448,0.37337046,0.00000000
-5.44172086,0.57572357,0.00193050,0.04412801,0.38114855,0.07733279,0.06286711,0.38599519,0.00000000
-5.43571786,0.59475191,0.00194217,0.04558083,0.38727860,0.08076867,0.06284116,0.39816238,0.00000000
-5.42971486,0.61341581,0.00194149,0.04702275,0.39205775,0.08433444,0.06284740,0.40995815,0.00000000
-5.42371186,0.63192679,0.00192888,0.04847214,0.39560310,0.08806795,0.06289134,0.42151945,0.00000000
-5.41770885,0.65056533,0.00190512,0.04995304,0.39809607,0.09201498,0.06299336,0.43303064,0.00000000
-5.41170585,0.66967231,0.00187139,0.05149449,0.39977898,0.09622777,0.06318826,0.44471800,0.00000000
-5.40570285,0.68963787,0.00182925,0.05312954,0.40094937,0.10076318,0.06352423,0.45684254,0.00000000
-5.39969985,0.71088796,0.00178062,0.05489414,0.40195245,0.10568061,0.06406148,0.46969127,0.00000000
-5.39369685,0.73386921,0.00172774,0.05682585,0.40317181,0.11103964,0.06487028,0.48356725,0.00000000
-5.38769385,0.75903277,0.00167314,0.05896242,0.40501881,0.11689766,0.06602864,0.49877889,0.00000000
-5.38169085,0.78681753,0.00161962,0.06134039,0.40792092,0.12330734,0.06761972,0.51562889,0.00000000
-5.37568784,0.81763357,0.00157022,0.06399358,0.41230949,0.13031426,0.06972891,0.53440320,0.00000000
-5.36968484,0.85184625,0.00152813,0.06695175,0.41860724,0.13795464,0.07244068,0.55536036,0.00000000
-5.36368184,0.88976157,0.00149672,0.07023921,0.42721585,0.14625334,0.07583538,0.57872161,0.00000000
-5.35767884,0.93161318,0.00147943,0.07387375,0.43850399,0.15522206,0.07998601,0.60466207,0.00000000
-5.35167584,0.97755138,0.00147978,0.07786554,0.45279605,0.16485801,0.08495496,0.63330317,0.00000000
-5.34567284,1.02763434,0.00150127,0.08221642,0.47036185,0.17514292,0.09079098,0.66470651,0.00000000
-5.33966983,1.08182185,0.00154739,0.08691923,0.49140745,0.18604245,0.09752634,0.69886927,0.00000000
-5.33366683,1.13997142,0.00162151,0.09195755,0.51606733,0.19750612,0.10517437,0.73572131,0.00000000
-5.32766383,1.20183697,0.00172687,0.09730553,0.54439800,0.20946759,0.11372738,0.77512379,0.00000000
-5.32166083,1.26707003,0.00186647,0.10292806,0.57637320,0.22184550,0.12315512,0.81686958,0.00000000
-5.31565783,1.33522328,0.00204306,0.10878113,0.61188076,0.23454469,0.13340394,0.86068516,0.00000000
-5.30965483,1.40575657,0.00225900,0.11481245,0.65072124,0.24745782,0.14439648,0.90623424,0.00000000
-5.30365183,1.47804512,0.00251621,0.12096228,0.69260844,0.26046746,0.15603230,0.95312283,0.00000000
-5.29764882,1.55139002,0.00281612,0.12716445,0.73717179,0.27344853,0.16818915,1.00090599,0.00000000
-5.29164582,1.62503081,0.00315952,0.13334762,0.78396085,0.28627102,0.18072520,1.04909592,0.00000000
-5.28564282,1.69816009,0.00354652,0.13943668,0.83245177,0.29880310,0.19348197,1.09717164,0.00000000
-5.27963982,1.76994004,0.00397647,0.14535434,0.88205587,0.31091435,0.20628808,1.14458993,0.00000000
-5.27363682,1.83952061,0.00444791,0.15102275,0.93213027,0.32247926,0.21896371,1.19079753,0.00000000
-5.26763382,1.90605909,0.00495848,0.15636534,0.98199043,0.33338075,0.23132554,1.23524441,0.00000000
-5.26163082,1.96874086,0.00550497,0.16130864,1.03092449,0.34351367,0.24319223,1.27739779,0.00000000
-5.25562781,2.02680064,0.00608324,0.16578406,1.07820914,0.35278821,0.25438999,1.31675670,0.00000000
-5.24962481,2.07954384,0.00668835,0.16972973,1.12312660,0.36113301,0.26475831,1.35286656,0.00000000
-5.24362181,2.12636730,0.00731455,0.17309215,1.16498245,0.36849799,0.27415537,1.38533345,0.00000000
-5.23761881,2.16677863,0.00795547,0.17582771,1.20312358,0.37485651,0.28246315,1.41383736,0.00000000
-5.23161581,2.20041350,0.00860417,0.17790395,1.23695587,0.38020707,0.28959172,1.43814412,0.00000000
-5.22561281,2.22704990,0.00925344,0.17930059,1.26596083,0.38457411,0.29548279,1.45811515,0.00000000
-5.21960980,2.24661874,0.00989592,0.18001020,1.28971067,0.38800803,0.30011218,1.47371473,0.00000000
-5.21360680,2.25921001,0.01052437,0.18003843,1.30788108,0.39058425,0.30349104,1.48501418,0.00000000
-5.20760380,2.26507407,0.01113192,0.17940394,1.32026128,0.39240134,0.30566588,1.49219260,0.00000000
-5.20160080,2.26461745,0.01171231,0.17813779,1.32676068,0.39357819,0.30671726,1.49553390,0.00000000
-5.19559780,2.25839336,0.01226017,0.17628251,1.32741198,0.39425021,0.30675714,1.49542005,0.00000000
-5.18959480,2.24708666,0.01277119,0.17389067,1.32237030,0.39456489,0.30592517,1.49232054,0.00000000
-5.18359180,2.23149384,0.01324234,0.17102320,1.31190846,0.39467651,0.30438379,1.48677844,0.00000000
-5.17758879,2.21249864,0.01367200,0.16774730,1.29640832,0.39474059,0.30231264,1.47939338,0.00000000
-5.17158579,2.19104405,0.01406006,0.16413424,1.27634872,0.39490794,0.29990224,1.47080209,0.00000000
-5.16558279,2.16810186,0.01440791,0.16025696,1.25229026,0.39531885,0.29734740,1.46165736,0.00000000
-5.15957979,2.14464095,0.01471844,0.15618770,1.22485758,0.39609754,0.29484065,1.45260609,0.00000000
-5.15357679,2.12159568,0.01499586,0.15199569,1.19471995,0.39734711,0.29256577,1.44426750,0.00000000
-5.14757379,2.09983563,0.01524558,0.14774498,1.16257082,0.39914538,0.29069197,1.43721244,0.00000000
-5.14157079,2.08013815,0.01547393,0.14349266,1.12910721,0.40154164,0.28936874,1.43194459,0.00000000
-5.13556778,2.06316473,0.01568785,0.13928730,1.09500982,0.40455469,0.28872166,1.42888445,0.00000000
-5.12956478,2.04944222,0.01589462,0.13516791,1.06092453,0.40817210,0.28884931,1.42835681,0.00000000
-5.12356178,2.03934972,0.01610144,0.13116334,1.02744605,0.41235082,0.28982133,1.43058203,0.00000000
-5.11755878,2.03311147,0.01631514,0.12729208,0.99510421,0.41701911,0.29167763,1.43567168,0.00000000
-5.11155578,2.03079590,0.01654182,0.12356262,0.96435342,0.42207972,0.29442884,1.44362836,0.00000000
-5.10555278,2.03232068,0.01678653,0.11997418,0.93556540,0.42741402,0.29805767,1.45434971,0.00000000
-5.09954977,2.03746329,0.01705307,0.11651783,0.90902533,0.43288705,0.30252121,1.46763613,0.00000000
-5.09354677,2.04587627,0.01734377,0.11317791,0.88493135,0.43835307,0.30775399,1.48320178,0.00000000
-5.08754377,2.05710631,0.01765938,0.10993362,0.86339713,0.44366141,0.31367141,1.50068807,0.00000000
-5.08154077,2.07061591,0.01799906,0.10676081,0.84445714,0.44866226,0.32017352,1.51967891,0.00000000
-5.07553777,2.08580653,0.01836041,0.10363371,0.82807407,0.45321211,0.32714882,1.53971675,0.00000000
-5.06953477,2.10204195,0.01873962,0.10052660,0.81414803,0.45717859,0.33447791,1.56031884,0.00000000
-5.06353177,2.11867074,0.01913163,0.09741536,0.80252670,0.46044450,0.34203679,1.58099258,0.00000000
-5.05752876,2.13504673,0.01953037,0.09427879,0.79301607,0.46291083,0.34969978,1.60124955,0.00000000
-5.05152576,2.15054688,0.01992910,0.09109961,0.78539105,0.46449869,0.35734184,1.62061755,0.00000000
-5.04552276,2.16458576,0.02032065,0.08786520,0.77940555,0.46515007,0.36484039,1.63865036,0.00000000
-5.03951976,2.17662637,0.02069776,0.08456802,0.77480165,0.46482763,0.37207649,1.65493491,0.00000000
-5.03351676,2.18618738,0.02105337,0.08120570,0.77131747,0.46351342,0.37893566,1.66909602,0.00000000
-5.02751376,2.19284675,0.02138087,0.07778091,0.76869371,0.46120687,0.38530820,1.68079877,0.00000000
-5.02151076,2.19624232,0.02167431,0.07430087,0.76667857,0.45792214,0.39108936,1.68974886,0.00000000
-5.01550775,2.19606987,0.02192856,0.07077681,0.76503140,0.45368517,0.39617925,1.69569143,0.00000000
-5.00950475,2.19207938,0.02213942,0.06722320,0.76352491,0.44853056,0.40048292,1.69840878,0.00000000
-5.00350175,2.18407027,0.02230360,0.06365695,0.76194639,0.44249866,0.40391048,1.69771768,0.00000000
-4.99749875,2.17188640,0.02241877,0.06009654,0.76009802,0.43563288,0.40637757,1.69346664,0.00000000
-4.99149575,2.15541155,0.02248344,0.05656127,0.75779678,0.42797762,0.40780612,1.68553385,0.00000000
-4.98549275,2.13456596,0.02249683,0.05307048,0.75487407,0.41957677,0.40812559,1.67382591,0.00000000
-4.97948974,2.10930452,0.02245878,0.04964296,0.75117544,0.41047295,0.40727449,1.65827795,0.00000000
-4.97348674,2.07961671,0.02236957,0.04629643,0.74656066,0.40070744,0.40520238,1.63885505,0.00000000
-4.96748374,2.04552867,0.02222977,0.04304722,0.74090431,0.39032078,0.40187209,1.61555509,0.00000000
-4.96148074,2.00710697,0.02204014,0.03991003,0.73409698,0.37935406,0.39726214,1.58841281,0.00000000
-4.95547774,1.96446411,0.02180151,0.03689789,0.72604721,0.36785052,0.39136921,1.55750496,0.00000000
-4.94947474,1.91776517,0.02151473,0.03402216,0.71668405,0.35585761,0.38421045,1.52295601,0.00000000
-4.94347174,1.86723508,0.02118067,0.03129277,0.70596014,0.34342908,0.37582558,1.48494401,0.00000000
-4.93746873,1.81316589,0.02080023,0.02871836,0.69385516,0.33062713,0.36627856,1.44370624,0.00000000
-4.93146573,1.75592345,0.02037440,0.02630667,0.68037942,0.31752424,0.35565864,1.39954390,0.00000000
-4.92546273,1.69595263,0.01990439,0.02406484,0.66557723,0.30420480,0.34408085,1.35282552,0.00000000
-4.91945973,1.63378078,0.01939174,0.02199981,0.64952996,0.29076613,0.33168566,1.30398866,0.00000000
-4.91345673,1.57001856,0.01883846,0.02011868,0.63235815,0.27731901,0.31863791,1.25353935,0.00000000
-4.90745373,1.50535805,0.01824715,0.01842908,0.61422282,0.26398754,0.30512488,1.20204923,0.00000000
-4.90145073,1.44056761,0.01762112,0.01693958,0.59532542,0.25090841,0.29135367,1.15015006,0.00000000
-4.89544772,1.37648348,0.01696453,0.01565994,0.57590634,0.23822945,0.27754781,1.09852566,0.00000000
-4.88944472,1.31399819,0.01628238,0.01460147,0.55624193,0.22610763,0.26394330,1.04790132,0.00000000
-4.88344172,1.25404579,0.01558059,0.01377724,0.53663990,0.21470649,0.25078412,0.99903083,0.00000000
-4.87743872,1.19758433,0.01486591,0.01320231,0.51743312,0.20419313,0.23831734,0.95268153,0.00000000
-4.87143572,1.14557595,0.01414588,0.01289386,0.49897207,0.19473480,0.22678801,0.90961763,0.00000000
-4.86543272,1.09896517,0.01342868,0.01287122,0.48161591,0.18649526,0.21643393,0.87058236,0.00000000
-4.85942971,1.05865581,0.01272295,0.01315590,0.46572265,0.17963090,0.20748039,0.83627937,0.00000000
-4.85342671,1.02548740,0.01203762,0.01377143,0.45163858,0.17428691,0.20013502,0.80735393,0.00000000
-4.84742371,1.00021159,0.01138162,0.01474311,0.43968733,0.17059339,0.19458296,0.78437460,0.00000000
-4.84142071,0.98346933,0.01076369,0.01609764,0.43015909,0.16866164,0.19098221,0.76781574,0.00000000
-4.83541771,0.97576955,0.01019206,0.01786261,0.42330017,0.16858065,0.18945953,0.75804156,0.00000000
-4.82941471,0.97746989,0.00967426,0.02006578,0.41930347,0.17041392,0.19010670,0.75529217,0.00000000
-4.82341171,0.98876026,0.00921683,0.02273423,0.41830014,0.17419664,0.19297742,0.75967213,0.00000000
-4.81740870,1.00964967,0.00882516,0.02589336,0.42035292,0.17993331,0.19808476,0.77114195,0.00000000
-4.81140570,1.03995698,0.00850327,0.02956569,0.42545116,0.18759593,0.20539936,0.78951284,0.00000000
-4.80540270,1.07930592,0.00825369,0.03376957,0.43350816,0.19712270,0.21484835,0.81444515,0.00000000
-4.79939970,1.12712479,0.00807737,0.03851777,0.44436065,0.20841743,0.22631503,0.84545056,0.00000000
-4.79339670,1.18265104,0.00797362,0.04381598,0.45777070,0.22134959,0.23963953,0.88189827,0.00000000
-4.78739370,1.24494084,0.00794010,0.04966139,0.47342997,0.23575512,0.25462029,0.92302508,0.00000000
-4.78139070,1.31288378,0.00797287,0.05604123,0.49096626,0.25143799,0.27101660,0.96794936,0.00000000
-4.77538769,1.38522232,0.00806646,0.06293153,0.50995224,0.26817258,0.28855207,1.01568864,0.00000000
-4.76938469,1.46057583,0.00821404,0.07029607,0.52991602,0.28570679,0.30691916,1.06518044,0.00000000
-4.76338169,1.53746882,0.00840752,0.07808564,0.55035330,0.30376599,0.32578467,1.11530586,0.00000000
-4.75737869,1.61436251,0.00863783,0.08623763,0.57074072,0.32205764,0.34479611,1.16491545,0.00000000
-4.75137569,1.68968921,0.00889507,0.09467613,0.59055001,0.34027659,0.36358898,1.21285646,0.00000000
-4.74537269,1.76188854,0.00916882,0.10331252,0.60926240,0.35811103,0.38179466,1.25800089,0.00000000
-4.73936968,1.82944438,0.00944837,0.11204656,0.62638287,0.37524874,0.39904877,1.29927333,0.00000000
-4.73336668,1.89092156,0.00972299,0.12076803,0.64145369,0.39138381,0.41499986,1.33567785,0.00000000
-4.72736368,1.94500120,0.00998224,0.12935895,0.65406693,0.40622340,0.42931809,1.36632292,0.00000000
-4.72136068,1.99051333,0.01021621,0.13769624,0.66387531,0.41949445,0.44170355,1.39044365,0.00000000
-4.71535768,2.02646598,0.01041574,0.14565478,0.67060111,0.43095018,0.45189414,1.40742049,0.00000000
-4.70935468,2.05206950,0.01057274,0.15311082,0.67404295,0.44037608,0.45967249,1.41679381,0.00000000
-4.70335168,2.06675529,0.01068026,0.15994555,0.67408000,0.44759526,0.46487174,1.41827377,0.00000000
-4.69734867,2.07018836,0.01073277,0.16604871,0.67067360,0.45247290,0.46737997,1.41174519,0.00000000
-4.69134567,2.06227303,0.01072620,0.17132203,0.66386637,0.45491964,0.46714299,1.39726720,0.00000000
-4.68534267,2.04315173,0.01065806,0.17568253,0.65377864,0.45489383,0.46416546,1.37506778,0.00000000
-4.67933967,2.01319682,0.01052742,0.17906523,0.64060264,0.45240246,0.45851015,1.34553340,0.00000000
-4.67333667,1.97299579,0.01033496,0.18142545,0.62459446,0.44750073,0.45029541,1.30919413,0.00000000
-4.66733367,1.92333045,0.01008279,0.18274036,0.60606439,0.44029032,0.43969101,1.26670492,0.00000000
-4.66133067,1.86515089,0.00977447,0.18300987,0.58536584,0.43091636,0.42691232,1.21882383,0.00000000
-4.65532766,1.79954525,0.00941472,0.18225667,0.56288341,0.41956322,0.41221331,1.16638792,0.00000000
-4.64932466,1.72770666,0.00900936,0.18052562,0.53902063,0.40644933,0.39587836,1.11028796,0.00000000
-4.64332166,1.65089851,0.00856500,0.17788239,0.51418776,0.39182121,0.37821359,1.05144281,0.00000000
-4.63731866,1.57041957,0.00808887,0.17441144,0.48879030,0.37594704,0.35953766,0.99077451,0.00000000
-4.63131566,1.48757031,0.00758858,0.17021364,0.46321849,0.35910986,0.34017278,0.92918495,0.00000000
-4.62531266,1.40362172,0.00707188,0.16540341,0.43783832,0.34160101,0.32043600,0.86753499,0.00000000
-4.61930965,1.31978788,0.00654644,0.16010584,0.41298431,0.32371376,0.30063128,0.80662669,0.00000000
-4.61330665,1.23720307,0.00601967,0.15445363,0.38895429,0.30573763,0.28104256,0.74718921,0.00000000
-4.60730365,1.15690436,0.00549852,0.14858442,0.36600634,0.28795356,0.26192804,0.68986863,0.00000000
-4.60130065,1.07981997,0.00498935,0.14263821,0.34435792,0.27063011,0.24351585,0.63522199,0.00000000
-4.59529765,1.00676371,0.00449782,0.13675536,0.32418703,0.25402074,0.22600115,0.58371544,0.00000000
-4.58929465,0.93843517,0.00402881,0.13107504,0.30563536,0.23836245,0.20954468,0.53572621,0.00000000
-4.58329165,0.87542540,0.00358639,0.12573425,0.28881308,0.22387545,0.19427274,0.49154814,0.00000000
-4.57728864,0.81822724,0.00317379,0.12086736,0.27380492,0.21076410,0.18027840,0.45140019,0.00000000
-4.57128564,0.76724956,0.00279345,0.11660618,0.26067715,0.19921866,0.16762376,0.41543721,0.00000000
-4.56528264,0.72283408,0.00244707,0.11308038,0.24948507,0.18941787,0.15634312,0.38376237,0.00000000
-4.55927964,0.68527376,0.00213564,0.11041824,0.24028048,0.18153199,0.14644676,0.35644039,0.00000000
-4.55327664,0.65483131,0.00185957,0.10874745,0.23311859,0.17572591,0.13792505,0.33351081,0.00000000
-4.54727364,0.63175669,0.00161877,0.10819584,0.22806417,0.17216223,0.13075273,0.31500055,0.00000000
-4.54127064,0.61630222,0.00141275,0.10889191,0.22519616,0.17100376,0.12489303,0.30093508,0.00000000
-4.53526763,0.60873430,0.00124071,0.11096480,0.22461084,0.17241519,0.12030157,0.29134747,0.00000000
-4.52926463,0.60934078,0.00110165,0.11454378,0.22642280,0.17656368,0.11692965,0.28628502,0.00000000
-4.52326163,0.61843318,0.00099442,0.11975690,0.23076397,0.18361818,0.11472707,0.28581280,0.00000000
-4.51725863,0.63634348,0.00091784,0.12672881,0.23778035,0.19374706,0.11364420,0.29001413,0.00000000
-4.51125563,0.66341499,0.00087068,0.13557774,0.24762651,0.20711432,0.11363334,0.29898773,0.00000000
-4.50525263,0.69998776,0.00085178,0.14641154,0.26045817,0.22387403,0.11464936,0.31284161,0.00000000
-4.49924962,0.74637862,0.00086001,0.15932300,0.27642282,0.24416335,0.11664967,0.33168407,0.00000000
-4.49324662,0.80285685,0.00089428,0.17438443,0.29564898,0.26809416,0.11959362,0.35561193,0.00000000
