energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,5.50617315,-1.43708658,0.08278788,-0.02726029,0.68005721,-0.25591797,0.00943621,-0.00389935,0.00000000,-0.00000000,1.59609109,-0.39802485,1.30350637,-0.23298186,0.05408608,-0.02141898,2.08152284,-0.51591136
-5.93396698,5.59429225,-1.38136244,0.08389692,-0.02562264,0.67925942,-0.24179527,0.00942568,-0.00374647,0.00000000,-0.00000000,1.61264348,-0.40297195,1.31571578,-0.21849180,0.05605622,-0.01982894,2.13392206,-0.50413816
-5.92796398,5.69056899,-1.34219959,0.08499058,-0.02431950,0.68020067,-0.23087541,0.00945956,-0.00362870,0.00000000,-0.00000000,1.63292079,-0.41269209,1.33054194,-0.20683629,0.05822445,-0.01845316,2.18830285,-0.49801236
-5.92196098,5.79454312,-1.32012125,0.08603067,-0.02336020,0.68290663,-0.22326831,0.00953885,-0.00354886,0.00000000,-0.00000000,1.65733572,-0.42722601,1.34767370,-0.19814911,0.06056504,-0.01730076,2.24442849,-0.49769968
-5.91595798,5.90549504,-1.31541502,0.08697598,-0.02274849,0.68735072,-0.21904494,0.00966381,-0.00350926,0.00000000,-0.00000000,1.68618874,-0.44653058,1.36673279,-0.19253054,0.06304896,-0.01637856,2.30199321,-0.50327685
-5.90995498,6.02248778,-1.32814167,0.08778394,-0.02248289,0.69345757,-0.21823945,0.00983403,-0.00351166,0.00000000,-0.00000000,1.71966305,-0.47048062,1.38729338,-0.19004862,0.06564499,-0.01569140,2.36063846,-0.51473382
-5.90395198,6.14442095,-1.35814742,0.08841246,-0.02255710,0.70110835,-0.22085146,0.01004846,-0.00355729,0.00000000,-0.00000000,1.75782525,-0.49887271,1.40890378,-0.19074060,0.06832081,-0.01524236,2.41997329,-0.53197782
-5.89794897,6.27009355,-1.40507948,0.08882177,-0.02296046,0.71014780,-0.22684837,0.01030554,-0.00364683,0.00000000,-0.00000000,1.80063125,-0.53143102,1.43110914,-0.19461434,0.07104422,-0.01503300,2.47959772,-0.55483935
-5.89194597,6.39827246,-1.46840387,0.08897623,-0.02367846,0.72039251,-0.23616769,0.01060328,-0.00378042,0.00000000,-0.00000000,1.84793715,-0.56781493,1.45347405,-0.20164986,0.07378433,-0.01506357,2.53912758,-0.58307967
-5.88594297,6.52776259,-1.54742532,0.08884595,-0.02469332,0.73164008,-0.24871923,0.01093942,-0.00395773,0.00000000,-0.00000000,1.89951409,-0.60762850,1.47560394,-0.21180072,0.07651265,-0.01533321,2.59821953,-0.61639986
-5.87993997,6.65747456,-1.64130881,0.08840828,-0.02598454,0.74367874,-0.26438717,0.01131145,-0.00417790,0.00000000,-0.00000000,1.95506610,-0.65043150,1.49716415,-0.22499537,0.07920417,-0.01584008,2.65659445,-0.65445093
-5.87393697,6.78648593,-1.74910233,0.08764892,-0.02752956,0.75629690,-0.28303206,0.01171681,-0.00443964,0.00000000,-0.00000000,2.01424956,-0.69575187,1.51789582,-0.24113855,0.08183822,-0.01658149,2.71405764,-0.69684505
-5.86793397,6.91409223,-1.86976071,0.08656276,-0.02930440,0.76929217,-0.30449273,0.01215291,-0.00474124,0.00000000,-0.00000000,2.07669316,-0.74309933,1.53762785,-0.26011266,0.08439912,-0.01755392,2.77051445,-0.74316747
-5.86193097,7.03984464,-2.00217020,0.08515430,-0.03128430,0.78247953,-0.32858822,0.01261726,-0.00508059,0.00000000,-0.00000000,2.14201661,-0.79197985,1.55628431,-0.28177932,0.08687672,-0.01875309,2.82598007,-0.79298900
-5.85592796,7.16357196,-2.14517375,0.08343775,-0.03344444,0.79569809,-0.35511984,0.01310747,-0.00545526,0.00000000,-0.00000000,2.20984719,-0.84191056,1.57388712,-0.30598105,0.08926654,-0.02017392,2.88058263,-0.84587880
-5.84992496,7.28538539,-2.29759655,0.08143669,-0.03576061,0.80881641,-0.38387334,0.01362135,-0.00586250,0.00000000,-0.00000000,2.27983287,-0.89243486,1.59055390,-0.33254324,0.09156979,-0.02181052,2.93455911,-0.90141717
-5.84392196,7.40566577,-2.45827172,0.07918344,-0.03820987,0.82173598,-0.41462136,0.01415686,-0.00629930,0.00000000,-0.00000000,2.35165109,-0.94313710,1.60649133,-0.36127644,0.09379305,-0.02365611,2.98824410,-0.95920807
-5.83791896,7.52503393,-2.62606572,0.07671807,-0.04077120,0.83439281,-0.44712617,0.01471214,-0.00676248,0.00000000,-0.00000000,2.42501295,-0.99365659,1.62198433,-0.39197897,0.09594777,-0.02570305,3.04205183,-1.01889119
-5.83191596,7.64430593,-2.79990309,0.07408719,-0.04342609,0.84675726,-0.48114270,0.01528547,-0.00724866,0.00000000,-0.00000000,2.49966236,-1.04370040,1.63738187,-0.42443978,0.09804951,-0.02794276,3.09645223,-1.08015301
-5.82591296,7.76443567,-2.97878994,0.07134254,-0.04615899,0.85883214,-0.51642191,0.01587524,-0.00775438,0.00000000,-0.00000000,2.57537067,-1.09305447,1.65308007,-0.45844160,0.10011706,-0.03036575,3.15194249,-1.14273687
-5.81990995,7.88644834,-3.16183562,0.06853941,-0.04895768,0.87064916,-0.55271440,0.01647985,-0.00827611,0.00000000,-0.00000000,2.65192713,-1.14159276,1.66950364,-0.49376423,0.10217140,-0.03296167,3.20901544,-1.20645141
-5.81390695,8.01136845,-3.34827185,0.06573504,-0.05181352,0.88226427,-0.58977418,0.01709772,-0.00881035,0.00000000,-0.00000000,2.72912626,-1.18928399,1.68708645,-0.53018785,0.10423456,-0.03571939,3.26812668,-1.27117720
-5.80790395,8.14014659,-3.53746842,0.06298705,-0.05472149,0.89375193,-0.62736256,0.01772716,-0.00935360,0.00000000,-0.00000000,2.80675316,-1.23619565,1.70625215,-0.56749614,0.10632853,-0.03862711,3.32966214,-1.33687127
-5.80190095,8.27358878,-3.72894484,0.06035180,-0.05767998,0.90519878,-0.66525191,0.01836637,-0.00990250,0.00000000,-0.00000000,2.88456812,-1.28249510,1.72739571,-0.60547920,0.10847413,-0.04167260,3.39390799,-1.40356911
-5.79589795,8.41229228,-3.92237698,0.05788300,-0.06069051,0.91669708,-0.70322919,0.01901337,-0.01045380,0.00000000,-0.00000000,2.96229181,-1.32844752,1.75086652,-0.64393585,0.11068991,-0.04484334,3.46102448,-1.47138401
-5.78989495,8.55659097,-4.11759797,0.05563037,-0.06375707,0.92833807,-0.74109910,0.01966598,-0.01100446,0.00000000,-0.00000000,3.03959239,-1.37441065,1.77695356,-0.68267542,0.11299127,-0.04812681,3.53102496,-1.54050332
-5.78389195,8.70651261,-4.31459288,0.05363849,-0.06688542,0.94020570,-0.77868657,0.02032176,-0.01155163,0.00000000,-0.00000000,3.11607562,-1.42082638,1.80587298,-0.72151870,0.11538958,-0.05151066,3.60376130,-1.61118175
-5.77788894,8.86174981,-4.51348655,0.05194584,-0.07008207,0.95237085,-0.81583856,0.02097806,-0.01209273,0.00000000,-0.00000000,3.19127892,-1.46820918,1.83775830,-0.76029807,0.11789155,-0.05498302,3.67891621,-1.68373144
-5.77188594,9.02164516,-4.71452458,0.05058404,-0.07335320,0.96488622,-0.85242502,0.02163199,-0.01262545,0.00000000,-0.00000000,3.26466990,-1.51713159,1.87265328,-0.79885676,0.12049869,-0.05853257,3.75600260,-1.75850885
-5.76588294,9.18519057,-4.91804745,0.04957724,-0.07670346,0.97778202,-0.88833881,0.02228045,-0.01314773,0.00000000,-0.00000000,3.33564961,-1.56820714,1.91050723,-0.83704727,0.12320696,-0.06214875,3.83436997,-1.83589886
-5.75987994,9.35103980,-5.12445838,0.04894174,-0.08013476,0.99106241,-0.92349476,0.02292014,-0.01365782,0.00000000,-0.00000000,3.40356051,-1.62207089,1.95117262,-0.87472909,0.12600657,-0.06582174,3.91321697,-1.91629610
-5.75387694,9.51753256,-5.33418567,0.04868571,-0.08364504,1.00470290,-0.95782763,0.02354759,-0.01415426,0.00000000,-0.00000000,3.46769852,-1.67935828,1.99440481,-0.91176587,0.12888194,-0.06954240,3.99160957,-2.00008424
-5.74787394,9.68272844,-5.54764074,0.04880919,-0.08722720,1.01864840,-0.99128934,0.02415920,-0.01463585,0.00000000,-0.00000000,3.52732868,-1.74068256,2.03986347,-0.94802221,0.13181174,-0.07330211,4.06850348,-2.08761375
-5.74187094,9.84444828,-5.76517358,0.04930408,-0.09086821,1.03281217,-1.02384530,0.02475120,-0.01510168,0.00000000,-0.00000000,3.58170330,-1.80661167,2.08711565,-0.98336049,0.13476911,-0.07709250,4.14276979,-2.17917889
-5.73586793,10.00032091,-5.98702734,0.05015439,-0.09454846,1.04707540,-1.05547031,0.02531974,-0.01555104,0.00000000,-0.00000000,3.63008167,-1.87764501,2.13564018,-1.01763790,0.13772194,-0.08090506,4.21322252,-2.27499487
-5.72986493,10.14783329,-6.21329423,0.05133653,-0.09824146,1.06128759,-1.08614409,0.02586085,-0.01598348,0.00000000,-0.00000000,3.67175023,-1.95419101,2.18483350,-1.05070402,0.14063333,-0.08473070,4.27864705,-2.37517614
-5.72386193,10.28438241,-6.44387512,0.05281981,-0.10191382,1.07526755,-1.11584673,0.02637043,-0.01639875,0.00000000,-0.00000000,3.70604221,-2.03654601,2.23401683,-1.08239932,0.14346203,-0.08855927,4.33782840,-2.47971689
-5.71785893,10.40732768,-6.67844494,0.05456695,-0.10552579,1.08880524,-1.14455440,0.02684429,-0.01679677,0.00000000,-0.00000000,3.73235583,-2.12487536,2.28244481,-1.11255472,0.14616313,-0.09237905,4.38957849,-2.58847479
-5.71185593,10.51404313,-6.91642617,0.05653478,-0.10903202,1.10166435,-1.17223549,0.02727812,-0.01717762,0.00000000,-0.00000000,3.75017044,-2.21919743,2.32931584,-1.14099242,0.14868876,-0.09617627,4.43276213,-2.70115888
-5.70585293,10.60196905,-7.15697233,0.05867504,-0.11238286,1.11358574,-1.19884754,0.02766750,-0.01754154,0.00000000,-0.00000000,3.75906011,-2.31937104,2.37378427,-1.16752822,0.15098896,-0.09993475,4.46632107,-2.81732269
-5.69984992,10.66866314,-7.39896312,0.06093530,-0.11552594,1.12429188,-1.22433508,0.02800792,-0.01788893,0.00000000,-0.00000000,3.75870455,-2.42508705,2.41497466,-1.19197522,0.15301265,-0.10363561,4.48929634,-2.93636313
-5.69384692,10.71185123,-7.64101208,0.06325995,-0.11840809,1.13349225,-1.24862858,0.02829484,-0.01822028,0.00000000,-0.00000000,3.74889731,-2.53586466,2.45199808,-1.21414887,0.15470871,-0.10725717,4.50084873,-3.05752567
-5.68784392,10.72947808,-7.88148755,0.06559134,-0.12097746,1.14088968,-1.27164465,0.02852374,-0.01853627,0.00000000,-0.00000000,3.72955152,-2.65105248,2.48397070,-1.23387321,0.15602728,-0.11077510,4.50027759,-3.17991618
-5.68184092,10.71975807,-8.11854655,0.06787098,-0.12318579,1.14618780,-1.29328745,0.02869022,-0.01883771,0.00000000,-0.00000000,3.70070359,-2.76983501,2.51003421,-1.25098807,0.15692096,-0.11416267,4.48703817,-3.30251908
-5.67583792,10.68122591,-8.35018095,0.07004080,-0.12499064,1.14909925,-1.31345134,0.02879013,-0.01912556,0.00000000,-0.00000000,3.66251517,-2.89124428,2.52937800,-1.26535679,0.15734629,-0.11739138,4.46075754,-3.42422177
-5.66983492,10.61278656,-8.57427434,0.07204450,-0.12635762,1.14935465,-1.33202463,0.02881971,-0.01940095,0.00000000,-0.00000000,3.61527380,-3.01417666,2.54126235,-1.27687411,0.15726516,-0.12043170,4.42124907,-3.54384422
-5.66383192,10.51376352,-8.78866754,0.07382884,-0.12726234,1.14671197,-1.34889422,0.02877580,-0.01966521,0.00000000,-0.00000000,3.55939272,-3.13741450,2.54504208,-1.28547379,0.15664616,-0.12325407,4.36852534,-3.66017312
-5.65782891,10.38394367,-8.99123016,0.07534496,-0.12769200,1.14096603,-1.36395104,0.02865601,-0.01991984,0.00000000,-0.00000000,3.49540977,-3.25965225,2.54018972,-1.29113550,0.15546596,-0.12583007,4.30280907,-3.77199897
-5.65182591,10.22361699,-9.17993521,0.07654957,-0.12764670,1.13195768,-1.37709579,0.02845893,-0.02016657,0.00000000,-0.00000000,3.42398564,-3.37952616,2.52631719,-1.29389057,0.15371046,-0.12813368,4.22454159,-3.87815495
-5.64582291,10.03360845,-9.35293342,0.07740612,-0.12714012,1.11958230,-1.38824486,0.02818439,-0.02040730,0.00000000,-0.00000000,3.34590117,-3.49564694,2.50319501,-1.29382608,0.15137581,-0.13014260,4.13438814,-3.97755565
-5.63981991,9.81529981,-9.50862385,0.07788570,-0.12619971,1.10379698,-1.39733609,0.02783359,-0.02064413,0.00000000,-0.00000000,3.26205339,-3.60663433,2.47076796,-1.29108717,0.14846908,-0.13183960,4.03323923,-4.06923434
-5.63381691,9.57063861,-9.64571762,0.07796785,-0.12486629,1.08462626,-1.40433385,0.02740930,-0.02087935,0.00000000,-0.00000000,3.17344984,-3.71115239,2.42916621,-1.28587707,0.14500866,-0.13321373,3.92220720,-4.15237676
-5.62781391,9.30213215,-9.76329145,0.07764106,-0.12319305,1.06216562,-1.40923348,0.02691596,-0.02111537,0.00000000,-0.00000000,3.08120051,-3.80794457,2.37871110,-1.27845494,0.14102430,-0.13426139,3.80261740,-4.22635020
-5.62181091,9.01282448,-9.86082842,0.07690311,-0.12124406,1.03658279,-1.41206441,0.02635980,-0.02135471,0.00000000,-0.00000000,2.98650692,-3.89586701,2.31991501,-1.26913124,0.13655674,-0.13498718,3.67599304,-4.29072628
-5.61580790,8.70625530,-9.93824385,0.07576105,-0.11909213,1.00811636,-1.41289208,0.02574879,-0.02159995,0.00000000,-0.00000000,2.89064767,-3.97391924,2.25347481,-1.25826091,0.13165690,-0.13540447,3.54403366,-4.34529642
-5.60980490,8.38640021,-9.99589454,0.07423093,-0.11681643,0.97707177,-1.41181824,0.02509259,-0.02185361,0.00000000,-0.00000000,2.79496015,-4.04127077,2.18025896,-1.24623443,0.12638482,-0.13553562,3.40858674,-4.39007922
-5.60380190,8.05759283,-10.03457079,0.07233730,-0.11449960,0.94381456,-1.40897969,0.02440244,-0.02211816,0.00000000,-0.00000000,2.70081815,-4.09728280,2.10128838,-1.23346698,0.12080807,-0.13541184,3.27161289,-4.42531918
-5.59779890,7.72443028,-10.05547107,0.07011243,-0.11222482,0.90876128,-1.40454534,0.02369088,-0.02239583,0.00000000,-0.00000000,2.60960539,-4.14152415,2.01771161,-1.22038625,0.11500003,-0.13507273,3.13514497,-4.45147681
-5.59179590,7.39166432,-10.06016017,0.06759528,-0.11007269,0.87236807,-1.39871166,0.02297154,-0.02268860,0.00000000,-0.00000000,2.52268543,-4.17378064,1.93077512,-1.20741918,0.10903784,-0.13456533,3.00124211,-4.46921036
-5.58579290,7.06408143,-10.05051232,0.06483030,-0.10811819,0.83511766,-1.39169665,0.02225871,-0.02299807,0.00000000,-0.00000000,2.44136854,-4.19405774,1.84178973,-1.19497820,0.10300023,-0.13394299,2.87193980,-4.47934995
-5.57978989,6.74637590,-10.02864163,0.06186610,-0.10642783,0.79750504,-1.38373270,0.02156700,-0.02332533,0.00000000,-0.00000000,2.36687656,-4.20257622,1.75209446,-1.18344756,0.09696535,-0.13326376,2.74919765,-4.48286505
-5.57378689,6.44302032,-9.99682259,0.05875399,-0.10505716,0.76002264,-1.37505829,0.02091084,-0.02367093,0.00000000,-0.00000000,2.30030703,-4.19976127,1.66301899,-1.17317015,0.09100858,-0.13258865,2.63484642,-4.48082676
-5.56778389,6.15813841,-9.95740421,0.05554648,-0.10404856,0.72314546,-1.36590931,0.02030408,-0.02403471,0.00000000,-0.00000000,2.24259800,-4.18622529,1.57584637,-1.16443549,0.08520051,-0.13197968,2.53053634,-4.47436632
-5.56178089,5.89538523,-9.91272121,0.05229583,-0.10342972,0.68731698,-1.35651008,0.01975948,-0.02441584,0.00000000,-0.00000000,2.19449520,-4.16274553,1.49177718,-1.15746938,0.07960513,-0.13149777,2.43768856,-4.46463183
-5.55577789,5.65783942,-9.86500642,0.04905261,-0.10321250,0.65293634,-1.34706465,0.01928830,-0.02481263,0.00000000,-0.00000000,2.15652324,-4.13023735,1.41189658,-1.15242550,0.07427832,-0.13120066,2.35745177,-4.45274477
-5.54977489,5.44791197,-9.81630792,0.04586435,-0.10339259,0.62034735,-1.33774879,0.01889989,-0.02522262,0.00000000,-0.00000000,2.12896236,-4.08972453,1.33714545,-1.14937953,0.06926666,-0.13114085,2.29066566,-4.43975830
-5.54377189,5.26727540,-9.76841475,0.04277443,-0.10394966,0.58982989,-1.32870309,0.01860132,-0.02564250,0.00000000,-0.00000000,2.11183222,-4.04230786,1.26829657,-1.14832588,0.06460667,-0.13136370,2.23783290,-4.42661911
-5.53776888,5.11681626,-9.72279431,0.03982105,-0.10484819,0.56159389,-1.32002754,0.01839716,-0.02606816,0.00000000,-0.00000000,2.10488394,-3.98913354,1.20593672,-1.14917735,0.06032443,-0.13190573,2.19910096,-4.41413423
-5.53176588,4.99661314,-9.68054398,0.03703645,-0.10603882,0.53577619,-1.31177788,0.01828922,-0.02649474,0.00000000,-0.00000000,2.10760115,-3.93136266,1.15045521,-1.15176760,0.05643556,-0.13279320,2.17425462,-4.40294424
-5.52576288,4.90594131,-9.64235914,0.03444639,-0.10746031,0.51244032,-1.30396402,0.01827650,-0.02691671,0.00000000,-0.00000000,2.11921055,-3.87014297,1.10203917,-1.15585650,0.05294569,-0.13404097,2.16271984,-4.39350385
-5.51975988,4.84330393,-9.60851842,0.03206980,-0.10904175,0.49157909,-1.29655049,0.01835519,-0.02732798,0.00000000,-0.00000000,2.13870191,-3.80658396,1.06067565,-1.16113801,0.04985113,-0.13565184,2.16357908,-4.38607043
-5.51375688,4.80648890,-9.57888671,0.02991868,-0.11070526,0.47311983,-1.28945909,0.01851877,-0.02772209,0.00000000,-0.00000000,2.16485701,-3.74173597,1.02616020,-1.16725040,0.04713996,-0.13761619,2.17559777,-4.38070085
-5.50775388,4.79264921,-9.55293511,0.02799826,-0.11236874,0.45693192,-1.28257344,0.01875820,-0.02809230,0.00000000,-0.00000000,2.19628663,-3.67657374,0.99811170,-1.17378836,0.04479328,-0.13991205,2.19726119,-4.37725632
-5.50175088,4.79840392,-9.52977651,0.02630734,-0.11394881,0.44283613,-1.27574533,0.01906223,-0.02843184,0.00000000,-0.00000000,2.23147417,-3.61198453,0.97599254,-1.18031646,0.04278665,-0.14250557,2.22682059,-4.37541487
-5.49574787,4.81995583,-9.50821454,0.02483879,-0.11536363,0.43061539,-1.26880243,0.01941779,-0.02873408,0.00000000,-0.00000000,2.26882419,-3.54876048,0.95913345,-1.18638348,0.04109161,-0.14535190,2.26234700,-4.37469052
-5.48974487,4.85322163,-9.48680322,0.02358026,-0.11653566,0.42002631,-1.26155700,0.01981038,-0.02899272,0.00000000,-0.00000000,2.30671394,-3.48759479,0.94676193,-1.19153696,0.03967721,-0.14839632,2.30179104,-4.37445799
-5.48374187,4.89396940,-9.46391393,0.02251494,-0.11739406,0.41081104,-1.25381496,0.02022463,-0.02920199,0.00000000,-0.00000000,2.34354571,-3.42908090,0.93803324,-1.19533750,0.03851154,-0.15157575,2.34304635,-4.37398164
-5.47773887,4.93795865,-9.43780638,0.02162250,-0.11787685,0.40270878,-1.24538508,0.02064475,-0.02935684,0.00000000,-0.00000000,2.37779774,-3.37371391,0.93206265,-1.19737214,0.03756307,-0.15482047,2.38401468,-4.37244716
-5.47173587,4.98107739,-9.40670014,0.02088004,-0.11793261,0.39546655,-1.23608747,0.02105512,-0.02945311,0.00000000,-0.00000000,2.40807175,-3.32189318,0.92795798,-1.19726642,0.03680194,-0.15805598,2.42267017,-4.36899447
-5.46573287,5.01947149,-9.36884330,0.02026301,-0.11752179,0.38884876,-1.22576112,0.02144075,-0.02948759,0.00000000,-0.00000000,2.43313496,-3.27392524,0.92485099,-1.19469463,0.03620095,-0.16120500,2.45712045,-4.36275036
-5.45972986,5.04966160,-9.32257549,0.01974622,-0.11661750,0.38264519,-1.21427009,0.02178783,-0.02945822,0.00000000,-0.00000000,2.45195502,-3.23002629,0.92192686,-1.18938803,0.03573641,-0.16418950,2.48566252,-4.35285958
-5.45372686,5.06864358,-9.26638278,0.01930470,-0.11520585,0.37667718,-1.20150789,0.02208408,-0.02936405,0.00000000,-0.00000000,2.46372656,-3.19032376,0.91845036,-1.18114083,0.03538866,-0.16693268,2.50683129,-4.33851323
-5.44772386,5.07396910,-9.19894280,0.01891459,-0.11328590,0.37080189,-1.18740008,0.02231921,-0.02920531,0.00000000,-0.00000000,2.46788842,-3.15485644,0.91378831,-1.16981368,0.03514245,-0.16936093,2.51943922,-4.31897356
-5.44172086,5.06380397,-9.11915895,0.01855385,-0.11086907,0.36491451,-1.17190498,0.02248515,-0.02898338,0.00000000,-0.00000000,2.46413118,-3.12357346,0.90742717,-1.15533501,0.03498700,-0.17140552,2.52260553,-4.29359451
-5.43571786,5.03696270,-9.02618347,0.01820286,-0.10797836,0.35894854,-1.15501249,0.02257624,-0.02870072,0.00000000,-0.00000000,2.45239495,-3.09633213,0.89898568,-1.13770011,0.03491587,-0.17300428,2.51577435,-4.26183784
-5.42971486,4.99291869,-8.91942971,0.01784494,-0.10464710,0.35287431,-1.13674135,0.02258936,-0.02836077,0.00000000,-0.00000000,2.43285805,-3.07289539,0.88822202,-1.11696829,0.03492662,-0.17410288,2.49872115,-4.22328466
-5.42371186,4.93179057,-8.79857464,0.01746671,-0.10091761,0.34669592,-1.11713512,0.02252392,-0.02796785,0.00000000,-0.00000000,2.40591731,-3.05292957,0.87503552,-1.09325839,0.03502032,-0.17465594,2.47154760,-4.17764267
-5.41770885,4.85430614,-8.66355295,0.01705824,-0.09683965,0.34044679,-1.09625714,0.02238176,-0.02752701,0.00000000,-0.00000000,2.37216124,-3.03600334,0.85946307,-1.06674311,0.03520091,-0.17462793,2.43466532,-4.12474943
-5.41170585,4.76174621,-8.51454464,0.01661317,-0.09246874,0.33418441,-1.07418517,0.02216696,-0.02704390,0.00000000,-0.00000000,2.33233772,-3.02158895,0.84167062,-1.03764233,0.03547447,-0.17399366,2.38876955,-4.06457239
-5.40570285,4.65587132,-8.35195790,0.01612864,-0.08786453,0.32798434,-1.05100584,0.02188559,-0.02652457,0.00000000,-0.00000000,2.28731769,-3.00906643,0.82194028,-1.00621602,0.03584843,-0.17273863,2.33480396,-3.99720608
-5.39969985,4.53883504,-8.17640936,0.01560506,-0.08308917,0.32193399,-1.02680960,0.02154537,-0.02597538,0.00000000,-0.00000000,2.23805663,-2.99773180,0.80065384,-0.97275694,0.03633075,-0.17085898,2.27391831,-3.92286737
-5.39369685,4.41308777,-7.98870328,0.01504586,-0.07820580,0.31612642,-1.00168642,0.02115529,-0.02540280,0.00000000,-0.00000000,2.18555566,-2.98680953,0.77827337,-0.93758349,0.03692912,-0.16836137,2.20742091,-3.84188913
-5.38769385,4.28127530,-7.78981119,0.01445707,-0.07327711,0.31065456,-0.97572258,0.02072521,-0.02481337,0.00000000,-0.00000000,2.13082371,-2.97546959,0.75532006,-0.90103298,0.03765013,-0.16526244,2.13672777,-3.75471299
-5.38169085,4.14613635,-7.58085306,0.01384693,-0.06836410,0.30560596,-0.94899870,0.02026542,-0.02421353,0.00000000,-0.00000000,2.07484240,-2.96284893,0.73235203,-0.86345552,0.03849865,-0.16158822,2.06331060,-3.66188149
-5.37568784,4.01040302,-7.36308049,0.01322532,-0.06352508,0.30105845,-0.92158923,0.01978625,-0.02360959,0.00000000,-0.00000000,2.01853470,-2.94807679,0.70994222,-0.82520850,0.03947713,-0.15737332,1.98864565,-3.56402977
-5.36968484,3.87670784,-7.13786209,0.01260333,-0.05881471,0.29707669,-0.89356325,0.01929763,-0.02300762,0.00000000,-0.00000000,1.96273840,-2.93030291,0.68865718,-0.78665198,0.04058509,-0.15265994,1.91416518,-3.46187691
-5.36368184,3.74750054,-6.90667062,0.01199269,-0.05428336,0.29370985,-0.86498655,0.01880877,-0.02241349,0.00000000,-0.00000000,1.90818498,-2.90872750,0.66903757,-0.74814468,0.04181873,-0.14749685,1.84121335,-3.35621678
-5.35767884,3.62497711,-6.67107141,0.01140526,-0.04997663,0.29099028,-0.83592474,0.01832784,-0.02183279,0.00000000,-0.00000000,1.85548434,-2.88263148,0.65158102,-0.71004076,0.04317064,-0.14193824,1.77100775,-3.24790817
-5.35167584,3.51102287,-6.43271088,0.01085260,-0.04593500,0.28893332,-0.80644709,0.01786169,-0.02127083,0.00000000,-0.00000000,1.80511525,-2.85140527,0.63672798,-0.67268709,0.04462961,-0.13604252,1.70460768,-3.13786404
-5.34567284,3.40717071,-6.19330427,0.01034552,-0.04219365,0.28753805,-0.77663078,0.01741574,-0.02073263,0.00000000,-0.00000000,1.75742162,-2.81457469,0.62485069,-0.63642105,0.04618066,-0.12987113,1.64288987,-3.02703933
