energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.86193097,0.57179476,0.00996029,0.00013200,0.08068050,0.33176999,0.04166692,0.14124870
-5.85592796,0.62930021,0.01050218,0.00014079,0.08965323,0.36810348,0.04646763,0.15626101
-5.84992496,0.69597463,0.01120896,0.00015203,0.09992619,0.40966240,0.05196470,0.17351570
-5.84392196,0.77147637,0.01207285,0.00016563,0.11145297,0.45626398,0.05814235,0.19292641
-5.83791896,0.85533084,0.01308430,0.00018145,0.12416633,0.50764387,0.06497517,0.21437449
-5.83191596,0.94692203,0.01423193,0.00019937,0.13797665,0.56345091,0.07242726,0.23770694
-5.82591296,1.04548766,0.01550247,0.00021923,0.15277090,0.62324415,0.08045164,0.26273515
-5.81990995,1.15011869,0.01688081,0.00024085,0.16841241,0.68649247,0.08898977,0.28923484
-5.81390695,1.25976384,0.01835013,0.00026403,0.18474148,0.75257725,0.09797148,0.31694715
-5.80790395,1.37323962,0.01989210,0.00028856,0.20157681,0.82079841,0.10731522,0.34558122
-5.80190095,1.48924597,0.02148718,0.00031419,0.21871802,0.89038380,0.11692868,0.37481801
-5.79589795,1.60638756,0.02311495,0.00034066,0.23594902,0.96050197,0.12670977,0.40431566
-5.78989495,1.72320027,0.02475466,0.00036773,0.25304232,1.03027813,0.13654813,0.43371598
-5.78389195,1.83818231,0.02638568,0.00039510,0.26976406,1.09881274,0.14632685,0.46265212
-5.77788894,1.94982890,0.02798810,0.00042251,0.28587976,1.16520230,0.15592463,0.49075698
-5.77188594,2.05666940,0.02954341,0.00044970,0.30116042,1.22856151,0.16521822,0.51767228
-5.76588294,2.15730545,0.03103509,0.00047640,0.31538880,1.28804600,0.17408502,0.54305765
-5.75987994,2.25044869,0.03244934,0.00050238,0.32836573,1.34287468,0.18240582,0.56659964
-5.75387694,2.33495639,0.03377565,0.00052744,0.33991599,1.39235082,0.19006755,0.58802006
-5.74787394,2.40986349,0.03500745,0.00055140,0.34989364,1.43588090,0.19696597,0.60708337
-5.74187094,2.47440969,0.03614263,0.00057413,0.35818652,1.47299038,0.20300820,0.62360271
-5.73586793,2.52806038,0.03718397,0.00059552,0.36471971,1.50333585,0.20811484,0.63744443
-5.72986493,2.57052044,0.03813946,0.00061554,0.36945774,1.52671274,0.21222194,0.64853074
-5.72386193,2.60174029,0.03902257,0.00063420,0.37240555,1.54305853,0.21528234,0.65684042
-5.71785893,2.62191411,0.03985230,0.00065154,0.37360807,1.55245125,0.21726664,0.66240760
-5.71185593,2.63147008,0.04065311,0.00066768,0.37314843,1.55510331,0.21816361,0.66531868
-5.70585293,2.63105347,0.04145472,0.00068278,0.37114497,1.55135120,0.21798006,0.66570745
-5.69984992,2.62150309,0.04229177,0.00069704,0.36774711,1.54164135,0.21674021,0.66374879
-5.69384692,2.60382248,0.04320333,0.00071071,0.36313025,1.52651309,0.21448460,0.65965114
-5.68784392,2.57914695,0.04423224,0.00072410,0.35749013,1.50657939,0.21126853,0.65364828
-5.68184092,2.54870807,0.04542440,0.00073751,0.35103654,1.48250634,0.20716018,0.64599056
-5.67583792,2.51379703,0.04682789,0.00075132,0.34398708,1.45499233,0.20223845,0.63693628
-5.66983492,2.47572837,0.04849200,0.00076591,0.33656084,1.42474764,0.19659065,0.62674336
-5.66383192,2.43580544,0.05046627,0.00078167,0.32897255,1.39247553,0.19031006,0.61566175
-5.65782891,2.39528875,0.05279935,0.00079902,0.32142721,1.35885526,0.18349354,0.60392692
-5.65182591,2.35536819,0.05553795,0.00081840,0.31411546,1.32452768,0.17623924,0.59175453
-5.64582291,2.31713982,0.05872572,0.00084024,0.30720987,1.29008375,0.16864447,0.57933648
-5.63981991,2.28158762,0.06240223,0.00086498,0.30086211,1.25605616,0.16080378,0.56683846
-5.63381691,2.24957041,0.06660195,0.00089309,0.29520115,1.22291403,0.15280739,0.55439876
-5.62781391,2.22181388,0.07135335,0.00092500,0.29033239,1.19106057,0.14473982,0.54212857
-5.62181091,2.19890741,0.07667819,0.00096119,0.28633777,1.16083342,0.13667894,0.53011326
-5.61580790,2.18130526,0.08259084,0.00100211,0.28327659,1.13250732,0.12869524,0.51841470
-5.60980490,2.16933167,0.08909796,0.00104826,0.28118721,1.10629858,0.12085143,0.50707422
-5.60380190,2.16318918,0.09619823,0.00110010,0.28008919,1.08237106,0.11320231,0.49611614
-5.59779890,2.16296951,0.10388245,0.00115814,0.27998596,1.06084304,0.10579485,0.48555143
-5.59179590,2.16866661,0.11213377,0.00122290,0.28086779,1.04179473,0.09866843,0.47538145
-5.58579290,2.18019106,0.12092824,0.00129491,0.28271488,1.02527586,0.09185523,0.46560157
-5.57978989,2.19738541,0.13023552,0.00137471,0.28550055,1.01131328,0.08538078,0.45620446
-5.57378689,2.22004007,0.14001980,0.00146287,0.28919431,0.99991815,0.07926449,0.44718305
-5.56778389,2.24790911,0.15024085,0.00155996,0.29376476,0.99109269,0.07352028,0.43853304
-5.56178089,2.28072582,0.16085522,0.00166655,0.29918223,0.98483629,0.06815716,0.43025501
-5.55577789,2.31821740,0.17181735,0.00178321,0.30542099,0.98115095,0.06317991,0.42235608
-5.54977489,2.36011858,0.18308077,0.00191049,0.31246113,0.98004598,0.05858962,0.41485121
-5.54377189,2.40618365,0.19459908,0.00204890,0.32028988,0.98154191,0.05438429,0.40776410
-5.53776888,2.45619669,0.20632681,0.00219887,0.32890246,0.98567356,0.05055941,0.40112787
-5.53176588,2.50997937,0.21822001,0.00236078,0.33830233,0.99249226,0.04710838,0.39498540
-5.52576288,2.56739625,0.23023661,0.00253488,0.34850096,1.00206700,0.04402309,0.38938938
-5.51975988,2.62835714,0.24233641,0.00272127,0.35951696,1.01448458,0.04129432,0.38440212
-5.51375688,2.69281636,0.25448086,0.00291991,0.37137472,1.02984860,0.03891212,0.38009512
-5.50775388,2.76076886,0.26663251,0.00313053,0.38410260,1.04827726,0.03686624,0.37654818
-5.50175088,2.83224327,0.27875425,0.00335266,0.39773065,1.06989981,0.03514637,0.37384823
-5.49574787,2.90729206,0.29080844,0.00358557,0.41228805,1.09485180,0.03374244,0.37208777
-5.48974487,2.98597926,0.30275596,0.00382830,0.42780028,1.12326914,0.03264483,0.37136278
-5.48374187,3.06836627,0.31455529,0.00407959,0.44428619,1.15528100,0.03184448,0.37177025
-5.47773887,3.15449639,0.32616179,0.00433794,0.46175512,1.19100186,0.03133295,0.37340523
-5.47173587,3.24437891,0.33752712,0.00460159,0.48020407,1.23052287,0.03110244,0.37635755
-5.46573287,3.33797342,0.34859909,0.00486854,0.49961518,1.27390287,0.03114573,0.38070810
-5.45972986,3.43517525,0.35932179,0.00513661,0.51995352,1.32115943,0.03145596,0.38652503
-5.45372686,3.53580272,0.36963611,0.00540346,0.54116530,1.37226023,0.03202651,0.39385975
-5.44772386,3.63958669,0.37948067,0.00566662,0.56317656,1.42711516,0.03285072,0.40274311
-5.44172086,3.74616308,0.38879306,0.00592361,0.58589238,1.48556965,0.03392155,0.41318174
-5.43571786,3.85506838,0.39751127,0.00617192,0.60919655,1.54739930,0.03523129,0.42515492
-5.42971486,3.96573845,0.40557537,0.00640912,0.63295184,1.61230637,0.03677122,0.43861193
-5.42371186,4.07751050,0.41292904,0.00663289,0.65700056,1.67991820,0.03853125,0.45347032
-5.41770885,4.18962794,0.41952118,0.00684111,0.68116569,1.74978772,0.04049958,0.46961492
-5.41170585,4.30124801,0.42530712,0.00703183,0.70525231,1.82139627,0.04266243,0.48689802
-5.40570285,4.41145169,0.43024956,0.00720339,0.72904932,1.89415867,0.04500380,0.50514052
-5.39969985,4.51925567,0.43431912,0.00735436,0.75233155,1.96743049,0.04750523,0.52413426
-5.39369685,4.62362595,0.43749437,0.00748361,0.77486212,2.04051752,0.05014576,0.54364543
-5.38769385,4.72349301,0.43976149,0.00759030,0.79639509,2.11268724,0.05290188,0.56341903
-5.38169085,4.81776820,0.44111340,0.00767383,0.81667851,2.18318206,0.05574757,0.58318429
-5.37568784,4.90536151,0.44154872,0.00773385,0.83545776,2.25123421,0.05865454,0.60266087
-5.36968484,4.98520046,0.44107042,0.00777027,0.85247941,2.31608177,0.06159250,0.62156570
-5.36368184,5.05625023,0.43968442,0.00778314,0.86749547,2.37698573,0.06452954,0.63962025
-5.35767884,5.11753498,0.43739835,0.00777271,0.88026807,2.43324752,0.06743268,0.65655799
-5.35167584,5.16816023,0.43422044,0.00773936,0.89057465,2.48422657,0.07026845,0.67213180
-5.34567284,5.20733604,0.43015885,0.00768360,0.89821352,2.52935748,0.07300362,0.68612103
-5.33966983,5.23440049,0.42522144,0.00760603,0.90300961,2.56816622,0.07560596,0.69833807
-5.33366683,5.24884306,0.41941601,0.00750733,0.90482037,2.60028474,0.07804503,0.70863406
-5.32766383,5.25032688,0.41275111,0.00738832,0.90354161,2.62546354,0.08029312,0.71690358
-5.32166083,5.23870907,0.40523734,0.00724989,0.89911281,2.64358157,0.08232597,0.72308817
-5.31565783,5.21405797,0.39688900,0.00709305,0.89152200,2.65465295,0.08412367,0.72717845
-5.30965483,5.17666630,0.38772605,0.00691896,0.88080949,2.65883020,0.08567134,0.72921472
-5.30365183,5.12705898,0.37777612,0.00672890,0.86707059,2.65640346,0.08695973,0.72928619
-5.29764882,5.06599482,0.36707658,0.00652436,0.85045669,2.64779576,0.08798574,0.72752848
-5.29164582,4.99446119,0.35567621,0.00630699,0.83117483,2.63355410,0.08875269,0.72411984
-5.28564282,4.91366128,0.34363658,0.00607862,0.80948543,2.61433667,0.08927047,0.71927590
-5.27963982,4.82499380,0.33103283,0.00584129,0.78569820,2.59089633,0.08955539,0.71324332
-5.27363682,4.73002531,0.31795378,0.00559719,0.76016631,2.56406106,0.08962993,0.70629243
-5.26763382,4.63045589,0.30450137,0.00534870,0.73327895,2.53471182,0.08952216,0.69870920
-5.26163082,4.52807912,0.29078927,0.00509830,0.70545240,2.50375869,0.08926503,0.69078667
-5.25562781,4.42473764,0.27694089,0.00484856,0.67712017,2.47211607,0.08889542,0.68281638
-5.24962481,4.32227599,0.26308673,0.00460209,0.64872222,2.44067789,0.08845309,0.67507980
-5.24362181,4.22249229,0.24936118,0.00436149,0.62069400,2.41029359,0.08797944,0.66784026
-5.23761881,4.12709078,0.23589904,0.00412928,0.59345552,2.38174589,0.08751624,0.66133551
-5.23161581,4.03763676,0.22283183,0.00390784,0.56740091,2.35573084,0.08710424,0.65577117
-5.22561281,3.95551588,0.21028412,0.00369938,0.54288890,2.33284103,0.08678190,0.65131531
-5.21960980,3.88189887,0.19837004,0.00350585,0.52023448,2.31355230,0.08658409,0.64809422
-5.21360680,3.81771324,0.18719010,0.00332891,0.49970208,2.29821422,0.08654092,0.64618950
-5.20760380,3.76362259,0.17682855,0.00316992,0.48150041,2.28704474,0.08667670,0.64563653
-5.20160080,3.72001412,0.16735130,0.00302986,0.46577908,2.28012866,0.08700909,0.64642430
-5.19559780,3.68699455,0.15880448,0.00290933,0.45262709,2.27742009,0.08754847,0.64849664
-5.18959480,3.66439437,0.15121383,0.00280855,0.44207305,2.27874850,0.08829750,0.65175463
-5.18359180,3.65177984,0.14458464,0.00272735,0.43408717,2.28382797,0.08925100,0.65606026
-5.17758879,3.64847232,0.13890248,0.00266520,0.42858467,2.29226930,0.09039598,0.66124106
-5.17158579,3.65357393,0.13413457,0.00262118,0.42543056,2.30359448,0.09171202,0.66709571
-5.16558279,3.66599865,0.13023160,0.00259408,0.42444551,2.31725300,0.09317183,0.67340026
-5.15957979,3.68450778,0.12713010,0.00258236,0.42541253,2.33263963,0.09474202,0.67991502
-5.15357679,3.70774867,0.12475507,0.00258426,0.42808427,2.34911301,0.09638411,0.68639172
-5.14757379,3.73429564,0.12302291,0.00259778,0.43219066,2.36601488,0.09805564,0.69258091
-5.14157079,3.76269201,0.12184440,0.00262079,0.43744669,2.38268926,0.09971148,0.69823931
-5.13556778,3.79149216,0.12112771,0.00265104,0.44356011,2.39850144,0.10130514,0.70313699
-5.12956478,3.81930268,0.12078133,0.00268623,0.45023889,2.41285623,0.10279021,0.70706409
-5.12356178,3.84482170,0.12071682,0.00272409,0.45719833,2.42521527,0.10412176,0.70983708
-5.11755878,3.86687537,0.12085129,0.00276238,0.46416755,2.43511296,0.10525765,0.71130416
-5.11155578,3.88445090,0.12110959,0.00279899,0.47089548,2.44217075,0.10615994,0.71134984
-5.10555278,3.89672511,0.12142617,0.00283195,0.47715601,2.44610940,0.10679595,0.70989850
-5.09954977,3.90308804,0.12174645,0.00285951,0.48275243,2.44675903,0.10713940,0.70691675
-5.09354677,3.90316075,0.12202795,0.00288017,0.48752101,2.44406635,0.10717121,0.70241463
-5.08754377,3.89680700,0.12224078,0.00289270,0.49133366,2.43809919,0.10688022,0.69644552
-5.08154077,3.88413809,0.12236794,0.00289618,0.49409972,2.42904766,0.10626362,0.68910482
-5.07553777,3.86551084,0.12240502,0.00289001,0.49576678,2.41722208,0.10532724,0.68052732
-5.06953477,3.84151838,0.12235960,0.00287392,0.49632049,2.40304730,0.10408551,0.67088346
-5.06353177,3.81297383,0.12225029,0.00284797,0.49578356,2.38705355,0.10256127,0.66037452
-5.05752876,3.78088724,0.12210536,0.00281254,0.49421370,2.36986380,0.10078536,0.64922688
-5.05152576,3.74643613,0.12196117,0.00276831,0.49170079,2.35217786,0.09879599,0.63768559
-5.04552276,3.71093049,0.12186026,0.00271624,0.48836320,2.33475363,0.09663790,0.62600739
-5.03951976,3.67577321,0.12184938,0.00265751,0.48434340,2.31838583,0.09436148,0.61445347
-5.03351676,3.64241703,0.12197728,0.00259351,0.47980304,2.30388306,0.09202160,0.60328222
-5.02751376,3.61231955,0.12229254,0.00252576,0.47491747,2.29204366,0.08967654,0.59274212
-5.02151076,3.58689771,0.12284138,0.00245589,0.46987007,2.28363139,0.08738672,0.58306513
-5.01550775,3.56748348,0.12366559,0.00238557,0.46484639,2.27935183,0.08521354,0.57446077
-5.00950475,3.55528221,0.12480069,0.00231645,0.46002844,2.27983015,0.08321814,0.56711101
-5.00350175,3.55133544,0.12627423,0.00225014,0.45558912,2.28559153,0.08146032,0.56116625
-4.99749875,3.55648939,0.12810459,0.00218813,0.45168717,2.29704463,0.07999744,0.55674241
-4.99149575,3.57137041,0.13029994,0.00213178,0.44846270,2.31446907,0.07888356,0.55391925
-4.98549275,3.59636830,0.13285782,0.00208225,0.44603343,2.33800728,0.07816855,0.55273989
-4.97948974,3.63162796,0.13576502,0.00204052,0.44449184,2.36766108,0.07789746,0.55321157
-4.97348674,3.67704958,0.13899792,0.00200735,0.44390318,2.40329303,0.07810988,0.55530747
-4.96748374,3.73229706,0.14252330,0.00198327,0.44430456,2.44463246,0.07883952,0.55896944
-4.96148074,3.79681408,0.14629947,0.00196857,0.44570486,2.49128564,0.08011378,0.56411165
-4.95547774,3.86984655,0.15027773,0.00196334,0.44808574,2.54274966,0.08195344,0.57062462
-4.94947474,3.95047046,0.15440406,0.00196745,0.45140329,2.59842911,0.08437236,0.57837975
-4.94347174,4.03762320,0.15862094,0.00198058,0.45559057,2.65765466,0.08737714,0.58723385
-4.93746873,4.13013697,0.16286930,0.00200225,0.46056060,2.71970260,0.09096687,0.59703359
-4.93146573,4.22677230,0.16709028,0.00203186,0.46620980,2.78381436,0.09513272,0.60761962
-4.92546273,4.32625039,0.17122697,0.00206869,0.47242165,2.84921502,0.09985758,0.61883020
-4.91945973,4.42728254,0.17522585,0.00211193,0.47907044,2.91513004,0.10511566,0.63050419
-4.91345673,4.52859582,0.17903796,0.00216073,0.48602491,2.98079963,0.11087203,0.64248337
-4.90745373,4.62895406,0.18261974,0.00221421,0.49315168,3.04549027,0.11708226,0.65461398
-4.90145073,4.72717382,0.18593348,0.00227148,0.50031833,3.10850325,0.12369210,0.66674771
-4.89544772,4.82213542,0.18894746,0.00233167,0.50739612,3.16918027,0.13063723,0.67874190
-4.88944472,4.91278945,0.19163569,0.00239395,0.51426225,3.22690637,0.13784334,0.69045946
-4.88344172,4.99815935,0.19397746,0.00245751,0.52080170,3.28111073,0.14522635,0.70176837
-4.87743872,5.07734131,0.19595661,0.00252161,0.52690861,3.33126581,0.15269295,0.71254103
-4.87143572,5.14950242,0.19756072,0.00258555,0.53248735,3.37688576,0.16014164,0.72265371
-4.86543272,5.21387838,0.19878024,0.00264870,0.53745325,3.41752458,0.16746396,0.73198621
-4.85942971,5.26977195,0.19960769,0.00271049,0.54173315,3.45277488,0.17454632,0.74042180
-4.85342671,5.31655295,0.20003695,0.00277042,0.54526572,3.48226774,0.18127216,0.74784774
-4.84742371,5.35366077,0.20006283,0.00282805,0.54800175,3.50567414,0.18752445,0.75415619
-4.84142071,5.38060964,0.19968077,0.00288299,0.54990444,3.52270813,0.19318857,0.75924580
-4.83541771,5.39699684,0.19888693,0.00293495,0.55094959,3.53313191,0.19815533,0.76302366
-4.82941471,5.40251350,0.19767846,0.00298366,0.55112590,3.53676241,0.20232415,0.76540777
-4.82341171,5.39695740,0.19605408,0.00302894,0.55043520,3.53347928,0.20560621,0.76632969
-4.81740870,5.38024699,0.19401484,0.00307068,0.54889267,3.52323353,0.20792739,0.76573738
-4.81140570,5.35243528,0.19156505,0.00310883,0.54652697,3.50605632,0.20923098,0.76359792
-4.80540270,5.31372269,0.18871321,0.00314340,0.54338022,3.48206707,0.20947988,0.75989998
-4.79939970,5.26446744,0.18547304,0.00317446,0.53950779,3.45148023,0.20865831,0.75465587
-4.79339670,5.20519236,0.18186431,0.00320215,0.53497780,3.41461012,0.20677282,0.74790292
-4.78739370,5.13658724,0.17791353,0.00322666,0.52987026,3.37187303,0.20385256,0.73970423
-4.78139070,5.05950591,0.17365443,0.00324821,0.52427593,3.32378643,0.19994888,0.73014843
-4.77538769,4.97495774,0.16912806,0.00326706,0.51829473,3.27096479,0.19513408,0.71934877
-4.76938469,4.88409340,0.16438266,0.00328349,0.51203388,3.21411215,0.18949951,0.70744116
-4.76338169,4.78818529,0.15947316,0.00329780,0.50560562,3.15401139,0.18315300,0.69458151
-4.75737869,4.68860319,0.15446030,0.00331025,0.49912480,3.09151064,0.17621576,0.68094230
-4.75137569,4.58678607,0.14940953,0.00332111,0.49270620,3.02750727,0.16881890,0.66670864
-4.74537269,4.48421118,0.14438969,0.00333059,0.48646190,2.96293000,0.16109967,0.65207381
-4.73936968,4.38236186,0.13947144,0.00333886,0.48049865,2.89871994,0.15319758,0.63723467
-4.73336668,4.28269521,0.13472564,0.00334605,0.47491548,2.83581120,0.14525062,0.62238700
-4.72736368,4.18661114,0.13022177,0.00335222,0.46980160,2.77511189,0.13739160,0.60772097
-4.72136068,4.09542399,0.12602632,0.00335736,0.46523475,2.71748614,0.12974492,0.59341694
-4.71535768,4.01033785,0.12220135,0.00336145,0.46127997,2.66373784,0.12242368,0.57964180
-4.70935468,3.93242621,0.11880332,0.00336439,0.45798902,2.61459651,0.11552735,0.56654586
-4.70335168,3.86261685,0.11588209,0.00336609,0.45540031,2.57070584,0.10914003,0.55426042
-4.69734867,3.80168191,0.11348020,0.00336642,0.45353942,2.53261498,0.10332921,0.54289618
-4.69134567,3.75023329,0.11163247,0.00336530,0.45242011,2.50077279,0.09814528,0.53254230
-4.68534267,3.70872300,0.11036587,0.00336266,0.45204576,2.47552495,0.09362144,0.52326632
-4.67933967,3.67744801,0.10969966,0.00335849,0.45241117,2.45711382,0.08977423,0.51511467
-4.67333667,3.65655870,0.10964570,0.00335286,0.45350448,2.44568066,0.08660449,0.50811385
-4.66733367,3.64607018,0.11020899,0.00334590,0.45530916,2.44127002,0.08409862,0.50227205
-4.66133067,3.64587546,0.11138825,0.00333787,0.45780592,2.44383572,0.08223024,0.49758119
-4.65532766,3.65575954,0.11317668,0.00332908,0.46097432,2.45324810,0.08096194,0.49401909
-4.64932466,3.67541362,0.11556257,0.00331997,0.46479410,2.46930206,0.08024722,0.49155191
-4.64332166,3.70444851,0.11853000,0.00331100,0.46924594,2.49172551,0.08003246,0.49013633
-4.63731866,3.74240687,0.12205933,0.00330272,0.47431180,2.52018787,0.08025882,0.48972179
-4.63131566,3.78877369,0.12612772,0.00329570,0.47997467,2.55430836,0.08086409,0.49025235
-4.62531266,3.84298490,0.13070944,0.00329049,0.48621782,2.59366383,0.08178444,0.49166827
-4.61930965,3.90443417,0.13577604,0.00328761,0.49302362,2.63779611,0.08295594,0.49390726
-4.61330665,3.97247801,0.14129652,0.00328751,0.50037193,2.68621873,0.08431594,0.49690531
-4.60730365,4.04643960,0.14723735,0.00329054,0.50823833,2.73842306,0.08580426,0.50059719
-4.60130065,4.12561182,0.15356244,0.00329690,0.51659227,2.79388405,0.08736416,0.50491658
-4.59529765,4.20925993,0.16023316,0.00330665,0.52539523,2.85206550,0.08894308,0.50979600
-4.58929465,4.29662452,0.16720836,0.00331968,0.53459921,2.91242518,0.09049329,0.51516648
-4.58329165,4.38692517,0.17444446,0.00333572,0.54414550,2.97441975,0.09197224,0.52095720
-4.57728864,4.47936518,0.18189563,0.00335429,0.55396406,3.03750972,0.09334284,0.52709505
-4.57128564,4.57313769,0.18951409,0.00337480,0.56397343,3.10116443,0.09457360,0.53350432
-4.56528264,4.66743316,0.19725053,0.00339650,0.57408127,3.16486705,0.09563857,0.54010652
-4.55927964,4.76144829,0.20505463,0.00341855,0.58418563,3.22811959,0.09651723,0.54682040
-4.55327664,4.85439592,0.21287567,0.00344005,0.59417674,3.29044791,0.09719430,0.55356227
-4.54727364,4.94551573,0.22066316,0.00346005,0.60393940,3.35140633,0.09765946,0.56024655
-4.54127064,5.03408510,0.22836760,0.00347765,0.61335580,3.41058205,0.09790699,0.56678662
-4.53526763,5.11942958,0.23594108,0.00349200,0.62230859,3.46759888,0.09793539,0.57309594
-4.52926463,5.20093250,0.24333796,0.00350235,0.63068411,3.52212032,0.09774699,0.57908932
-4.52326163,5.27804300,0.25051533,0.00350809,0.63837560,3.57385169,0.09734749,0.58468443
-4.51725863,5.35028223,0.25743345,0.00350874,0.64528617,3.62254141,0.09674555,0.58980326
-4.51125563,5.41724723,0.26405600,0.00350403,0.65133151,3.66798118,0.09595231,0.59437367
-4.50525263,5.47861248,0.27035021,0.00349386,0.65644207,3.71000523,0.09498098,0.59833085
-4.49924962,5.53412904,0.27628683,0.00347830,0.66056480,3.74848863,0.09384643,0.60161861
-4.49324662,5.58362147,0.28184003,0.00345760,0.66366418,3.78334492,0.09256481,0.60419044
-4.48724362,5.62698298,0.28698720,0.00343213,0.66572272,3.81452309,0.09115314,0.60601034
-4.48124062,5.66416913,0.29170873,0.00340241,0.66674085,3.84200435,0.08962905,0.60705337
-4.47523762,5.69519076,0.29598777,0.00336902,0.66673628,3.86579868,0.08801045,0.60730587
-4.46923462,5.72010664,0.29981012,0.00333260,0.66574282,3.88594163,0.08631527,0.60676536
-4.46323162,5.73901637,0.30316409,0.00329380,0.66380890,3.90249130,0.08456130,0.60544021
-4.45722861,5.75205407,0.30604066,0.00325326,0.66099574,3.91552582,0.08276595,0.60334900
-4.45122561,5.75938314,0.30843357,0.00321157,0.65737539,3.92514132,0.08094617,0.60051971
-4.44522261,5.76119216,0.31033975,0.00316924,0.65302858,3.93145032,0.07911829,0.59698866
-4.43921961,5.75769220,0.31175970,0.00312669,0.64804260,3.93458044,0.07729798,0.59279938
-4.43321661,5.74911496,0.31269807,0.00308425,0.64250922,3.93467337,0.07550014,0.58800135
-4.42721361,5.73571183,0.31316419,0.00304214,0.63652263,3.93188368,0.07373886,0.58264870
-4.42121061,5.71775307,0.31317263,0.00300048,0.63017748,3.92637740,0.07202735,0.57679885
-4.41520760,5.69552682,0.31274360,0.00295931,0.62356702,3.91832998,0.07037786,0.57051116
-4.40920460,5.66933731,0.31190321,0.00291857,0.61678135,3.90792352,0.06880164,0.56384557
-4.40320160,5.63950181,0.31068349,0.00287815,0.60990570,3.89534310,0.06730876,0.55686132
-4.39719860,5.60634607,0.30912213,0.00283792,0.60301880,3.88077206,0.06590805,0.54961561
-4.39119560,5.57019799,0.30726188,0.00279771,0.59619136,3.86438647,0.06460690,0.54216237
-4.38519260,5.53137959,0.30514967,0.00275734,0.58948455,3.84634887,0.06341113,0.53455110
-4.37918959,5.49019757,0.30283531,0.00271667,0.58294871,3.82680157,0.06232478,0.52682577
-4.37318659,5.44693295,0.30037008,0.00267558,0.57662212,3.80586002,0.06134997,0.51902387
-4.36718359,5.40183048,0.29780491,0.00263397,0.57053010,3.78360677,0.06048671,0.51117558
-4.36118059,5.35508864,0.29518865,0.00259180,0.56468434,3.76008643,0.05973277,0.50330316
-4.35517759,5.30685128,0.29256610,0.00254909,0.55908261,3.73530245,0.05908361,0.49542059
-4.34917459,5.25720163,0.28997634,0.00250587,0.55370907,3.70921603,0.05853233,0.48753351
-4.34317159,5.20615982,0.28745108,0.00246223,0.54853493,3.68174775,0.05806978,0.47963945
-4.33716858,5.15368446,0.28501344,0.00241828,0.54351984,3.65278220,0.05768465,0.47172847
-4.33116558,5.09967884,0.28267712,0.00237418,0.53861382,3.62217574,0.05736378,0.46378413
-4.32516258,5.04400196,0.28044595,0.00233007,0.53375985,3.58976741,0.05709247,0.45578492
-4.31915958,4.98648433,0.27831412,0.00228611,0.52889692,3.55539268,0.05685490,0.44770589
-4.31315658,4.92694810,0.27626679,0.00224249,0.52396367,3.51889968,0.05663473,0.43952080
-4.30715358,4.86523071,0.27428134,0.00219936,0.51890226,3.48016719,0.05641562,0.43120427
