energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-3.46073037,4.62667108,0.01992465,0.11329765,0.30337512,0.06626829,0.66922397,3.74236658,0.03711783,0.22123279
-3.45472736,4.62098220,0.02024973,0.11728824,0.31188237,0.06731627,0.67571632,3.72264051,0.03739934,0.22302354
-3.44872436,4.60867251,0.02056739,0.12110421,0.31997718,0.06830308,0.68078860,3.69770464,0.03769175,0.22436544
-3.44272136,4.58974684,0.02087690,0.12469803,0.32751373,0.06922020,0.68438497,3.66769632,0.03798852,0.22522097
-3.43671836,4.56444739,0.02117918,0.12803422,0.33437382,0.07006520,0.68648913,3.63292094,0.03828598,0.22556818
-3.43071536,4.53326269,0.02147713,0.13109114,0.34047217,0.07084240,0.68712443,3.59385483,0.03858376,0.22540221
-3.42471236,4.49692522,0.02177573,0.13386239,0.34576054,0.07156326,0.68635246,3.55113967,0.03888516,0.22473620
-3.41870935,4.45639740,0.02208218,0.13635756,0.35023048,0.07224642,0.68427016,3.50556856,0.03919726,0.22360143
-3.41270635,4.41284610,0.02240580,0.13860234,0.35391437,0.07291743,0.68100558,3.45806413,0.03953081,0.22204666
-3.40670335,4.36760678,0.02275786,0.14063791,0.35688470,0.07360810,0.67671255,3.40964971,0.03989995,0.22013683
-3.40070035,4.32213841,0.02315119,0.14251957,0.35925149,0.07435552,0.67156442,3.36141473,0.04032169,0.21795094
-3.39469735,4.27797111,0.02359975,0.14431468,0.36115790,0.07520066,0.66574732,3.31447590,0.04081515,0.21557935
-3.38869435,4.23664870,0.02411800,0.14609989,0.36277412,0.07618682,0.65945309,3.26993589,0.04140066,0.21312051
-3.38269135,4.19966840,0.02472023,0.14795787,0.36428983,0.07735763,0.65287221,3.22884131,0.04209866,0.21067734
-3.37668834,4.16842040,0.02541975,0.14997353,0.36590552,0.07875511,0.64618712,3.19214172,0.04292857,0.20835332
-3.37068534,4.14412968,0.02622811,0.15223005,0.36782294,0.08041742,0.63956605,3.16065154,0.04390756,0.20624853
-3.36468234,4.12780263,0.02715427,0.15480477,0.37023542,0.08237681,0.63315767,3.13501624,0.04504931,0.20445577
-3.35867934,4.12018084,0.02820381,0.15776520,0.37331813,0.08465757,0.62708666,3.11568448,0.04636295,0.20305698
-3.35267634,4.12170390,0.02937832,0.16116531,0.37721913,0.08727422,0.62145045,3.10288700,0.04785199,0.20212010
-3.34667334,4.13248317,0.03067473,0.16504241,0.38205147,0.09023005,0.61631701,3.09662358,0.04951358,0.20169650
-3.34067034,4.15228767,0.03208500,0.16941462,0.38788680,0.09351604,0.61172397,3.09665817,0.05133793,0.20181910
-3.33466733,4.18054296,0.03359587,0.17427922,0.39475095,0.09711021,0.60767884,3.10252296,0.05330809,0.20250139
-3.32866433,4.21634357,0.03518893,0.17961185,0.40262158,0.10097765,0.60416038,3.11353099,0.05539995,0.20373717
-3.32266133,4.25847844,0.03684079,0.18536686,0.41142818,0.10507093,0.60112110,3.12879720,0.05758266,0.20550127
-3.31665833,4.30546911,0.03852367,0.19147843,0.42105446,0.10933124,0.59849062,3.14726705,0.05981939,0.20775103
-3.31065533,4.35561910,0.04020604,0.19786288,0.43134293,0.11368994,0.59617985,3.16775203,0.06206829,0.21042863
-3.30465233,4.40707284,0.04185361,0.20442170,0.44210161,0.11807071,0.59408580,3.18897060,0.06428383,0.21346402
-3.29864932,4.45788199,0.04343041,0.21104529,0.45311242,0.12239208,0.59209674,3.20959327,0.06641839,0.21677838
-3.29264632,4.50607662,0.04490004,0.21761739,0.46414095,0.12657018,0.59009768,3.22828999,0.06842384,0.22028794
-3.28664332,4.54973818,0.04622699,0.22401965,0.47494696,0.13052179,0.58797573,3.24377838,0.07025347,0.22390794
-3.28064032,4.58707161,0.04737802,0.23013646,0.48529527,0.13416740,0.58562528,3.25487053,0.07186369,0.22755655
-3.27463732,4.61647320,0.04832343,0.23585953,0.49496629,0.13743412,0.58295268,3.26051691,0.07321581,0.23115855
-3.26863432,4.63659159,0.04903832,0.24109224,0.50376581,0.14025840,0.57988034,3.25984538,0.07427761,0.23464857
-3.26263132,4.64637913,0.04950363,0.24575329,0.51153338,0.14258841,0.57634993,3.25219376,0.07502474,0.23797378
-3.25662831,4.64513142,0.04970700,0.24977974,0.51814910,0.14438590,0.57232460,3.23713473,0.07544175,0.24109583
-3.25062531,4.63251322,0.04964338,0.25312914,0.52353825,0.14562754,0.56779022,3.21449177,0.07552289,0.24399197
-3.24462231,4.60856984,0.04931535,0.25578073,0.52767369,0.14630555,0.56275545,3.18434575,0.07527244,0.24665537
-3.23861931,4.57372333,0.04873313,0.25773564,0.53057593,0.14642784,0.55725068,3.14703166,0.07470472,0.24909456
-3.23261631,4.52875382,0.04791435,0.25901619,0.53231090,0.14601736,0.55132602,3.10312573,0.07384371,0.25133205
-3.22661331,4.47476689,0.04688338,0.25966430,0.53298555,0.14511091,0.54504828,3.05342343,0.07272225,0.25340224
-3.22061031,4.41314851,0.04567058,0.25973911,0.53274166,0.14375742,0.53849727,2.99890935,0.07138097,0.25534875
-3.21460730,4.34550951,0.04431117,0.25931395,0.53174805,0.14201580,0.53176146,2.94072004,0.06986689,0.25722132
-3.20860430,4.27362199,0.04284398,0.25847292,0.53019174,0.13995241,0.52493336,2.88010149,0.06823180,0.25907234
-3.20260130,4.19935055,0.04131004,0.25730712,0.52826859,0.13763836,0.51810477,2.81836288,0.06653051,0.26095343
-3.19659830,4.12458089,0.03975112,0.25591081,0.52617361,0.13514674,0.51136213,2.75682836,0.06481893,0.26291197
-3.19059530,4.05114898,0.03820824,0.25437759,0.52409176,0.13254983,0.50478225,2.69678879,0.06315225,0.26498791
-3.18459230,3.98077319,0.03672025,0.25279682,0.52218937,0.12991658,0.49842855,2.63945519,0.06158307,0.26721104
-3.17858929,3.91499217,0.03532250,0.25125044,0.52060673,0.12731026,0.49234800,2.58591561,0.06015970,0.26959861
-3.17258629,3.85511044,0.03404566,0.24981011,0.51945201,0.12478647,0.48656881,2.53709682,0.05892464,0.27215375
-3.16658329,3.80215361,0.03291476,0.24853498,0.51879677,0.12239163,0.48109912,2.49373232,0.05791325,0.27486435
-3.16058029,3.75683458,0.03194845,0.24746998,0.51867323,0.12016178,0.47592640,2.45633750,0.05715275,0.27770278
-3.15457729,3.71953158,0.03115854,0.24664472,0.51907324,0.11812201,0.47101791,2.42519279,0.05666142,0.28062618
-3.14857429,3.69027854,0.03054978,0.24607292,0.51994891,0.11628619,0.46632187,2.40033526,0.05644821,0.28357745
-3.14257129,3.66876784,0.03011989,0.24575246,0.52121494,0.11465721,0.46176940,2.38155885,0.05651259,0.28648683
-3.13656828,3.65436500,0.02985993,0.24566588,0.52275224,0.11322763,0.45727714,2.36842311,0.05684476,0.28927394
-3.13056528,3.64613453,0.02975481,0.24578138,0.52441286,0.11198056,0.45275035,2.36026997,0.05742610,0.29185028
-3.12456228,3.64287581,0.02978406,0.24605421,0.52602583,0.11089097,0.44808636,2.35624800,0.05822994,0.29412204
-3.11855928,3.64316760,0.02992279,0.24642841,0.52740369,0.10992705,0.44317834,2.35534307,0.05922257,0.29599309
-3.11255628,3.64541941,0.03014275,0.24683882,0.52834949,0.10905183,0.43791912,2.35641448,0.06036437,0.29736808
-3.10655328,3.64792791,0.03041346,0.24721327,0.52866392,0.10822483,0.43220502,2.35823504,0.06161117,0.29815553
-3.10055028,3.64893631,0.03070342,0.24747496,0.52815236,0.10740372,0.42593952,2.35953376,0.06291569,0.29827076
-3.09454727,3.64669457,0.03098133,0.24754487,0.52663159,0.10654590,0.41903675,2.35903952,0.06422906,0.29763863
-3.08854427,3.63951833,0.03121717,0.24734419,0.52393596,0.10561012,0.41142449,2.35552424,0.06550224,0.29619600
-3.08254127,3.62584456,0.03138326,0.24679670,0.51992284,0.10455774,0.40304692,2.34784376,0.06668754,0.29389372
-3.07653827,3.60428184,0.03145519,0.24583099,0.51447714,0.10335403,0.39386669,2.33497523,0.06773994,0.29069827
-3.07053527,3.57365372,0.03141251,0.24438255,0.50751488,0.10196914,0.38386652,2.31604941,0.06861831,0.28659284
-3.06453227,3.53303372,0.03123934,0.24239557,0.49898566,0.10037886,0.37305021,2.29037694,0.06928645,0.28157795
-3.05852926,3.48177079,0.03092472,0.23982451,0.48887396,0.09856523,0.36144297,2.25746763,0.06971397,0.27567149
-3.05252626,3.41950476,0.03046274,0.23663527,0.47719938,0.09651680,0.34909114,2.21704221,0.06987684,0.26890833
-3.04652326,3.34617128,0.02985256,0.23280607,0.46401575,0.09422872,0.33606135,2.16903640,0.06975788,0.26133936
-3.04052026,3.26199678,0.02909814,0.22832795,0.44940919,0.09170267,0.32243909,2.11359726,0.06934684,0.25303015
-3.03451726,3.16748371,0.02820785,0.22320486,0.43349541,0.08894649,0.30832679,2.05107245,0.06864039,0.24405929
-3.02851426,3.06338736,0.02719400,0.21745347,0.41641604,0.08597371,0.29384151,1.98199292,0.06764186,0.23451632
-3.02251126,2.95068539,0.02607212,0.21110255,0.39833459,0.08280292,0.27911228,1.90705020,0.06636077,0.22449962
-3.01650825,2.83054173,0.02486030,0.20419215,0.37943180,0.07945704,0.26427730,1.82706935,0.06481221,0.21411406
-3.01050525,2.70426654,0.02357843,0.19677242,0.35990094,0.07596249,0.24948097,1.74297890,0.06301619,0.20346872
-3.00450225,2.57327409,0.02224740,0.18890240,0.33994299,0.07234837,0.23487103,1.65577927,0.06099676,0.19267466
-2.99849925,2.43904016,0.02088839,0.18064847,0.31976196,0.06864558,0.22059576,1.56651077,0.05878121,0.18184283
-2.99249625,2.30306086,0.01952216,0.17208289,0.29956063,0.06488601,0.20680144,1.47622265,0.05639917,0.17108221
-2.98649325,2.16681409,0.01816845,0.16328221,0.27953658,0.06110173,0.19363014,1.38594427,0.05388175,0.16049824
-2.98049025,2.03172497,0.01684543,0.15432580,0.25987897,0.05732433,0.18121785,1.29665927,0.05126077,0.15019151
-2.97448724,1.89913620,0.01556927,0.14529433,0.24076578,0.05358426,0.16969299,1.20928347,0.04856795,0.14025682
-2.96848424,1.77028387,0.01435387,0.13626848,0.22236178,0.04991031,0.15917537,1.12464708,0.04583430,0.13078247
-2.96248124,1.64627916,0.01321061,0.12732770,0.20481721,0.04632923,0.14977555,1.04348142,0.04308950,0.12184993
-2.95647824,1.52809586,0.01214826,0.11854918,0.18826697,0.04286544,0.14159446,0.96641009,0.04036147,0.11353371
-2.95047524,1.41656358,0.01117301,0.11000689,0.17283047,0.03954077,0.13472346,0.89394469,0.03767596,0.10590144
-2.94447224,1.31236619,0.01028851,0.10177089,0.15861188,0.03637444,0.12924449,0.82648450,0.03505632,0.09901414
-2.93846923,1.21604485,0.00949609,0.09390666,0.14570080,0.03338302,0.12523040,0.76431989,0.03252332,0.09292653
-2.93246623,1.12800505,0.00879493,0.08647469,0.13417310,0.03058050,0.12274537,0.70763877,0.03009503,0.08768745
-2.92646323,1.04852666,0.00818239,0.07953005,0.12409199,0.02797845,0.12184514,0.65653559,0.02778693,0.08334020
-2.92046023,0.97777643,0.00765424,0.07312219,0.11550904,0.02558615,0.12257728,0.61102214,0.02561187,0.07992283
-2.91445723,0.91582181,0.00720501,0.06729470,0.10846507,0.02341089,0.12498107,0.57103970,0.02358033,0.07746837
-2.90845423,0.86264566,0.00682833,0.06208522,0.10299102,0.02145811,0.12908722,0.53647172,0.02170056,0.07600487
-2.90245123,0.81816079,0.00651719,0.05752530,0.09910836,0.01973172,0.13491720,0.50715661,0.01997882,0.07555529
-2.89644822,0.78222397,0.00626427,0.05364034,0.09682938,0.01823427,0.14248230,0.48290008,0.01841973,0.07613725
-2.89044522,0.75464855,0.00606219,0.05044952,0.09615709,0.01696716,0.15178230,0.46348655,0.01702649,0.07776259
-2.88444222,0.73521557,0.00590375,0.04796572,0.09708478,0.01593087,0.16280391,0.44868927,0.01580126,0.08043685
-2.87843922,0.72368266,0.00578212,0.04619542,0.09959534,0.01512498,0.17551891,0.43827888,0.01474541,0.08415849
-2.87243622,0.71979079,0.00569096,0.04513865,0.10366030,0.01454833,0.18988223,0.43203012,0.01385987,0.08891823
-2.86643322,0.72326855,0.00562463,0.04478884,0.10923870,0.01419903,0.20582994,0.42972655,0.01314537,0.09469816
-2.86043022,0.73383407,0.00557813,0.04513279,0.11627590,0.01407439,0.22327733,0.43116336,0.01260270,0.10147095
-2.85442721,0.75119473,0.00554723,0.04615054,0.12470237,0.01417085,0.24211729,0.43614816,0.01223289,0.10919915
-2.84842421,0.77504477,0.00552843,0.04781536,0.13443257,0.01448389,0.26221900,0.44449994,0.01203736,0.11783449
-2.84242121,0.80506136,0.00551891,0.05009379,0.14536414,0.01500779,0.28342716,0.45604651,0.01201800,0.12731749
-2.83641821,0.84089951,0.00551645,0.05294573,0.15737735,0.01573549,0.30556187,0.47062055,0.01217723,0.13757715
-2.83041521,0.88218626,0.00551939,0.05632460,0.17033505,0.01665834,0.32841933,0.48805475,0.01251792,0.14853099
-2.82441221,0.92851494,0.00552647,0.06017778,0.18408307,0.01776594,0.35177331,0.50817647,0.01304333,0.16008535
-2.81840920,0.97943997,0.00553675,0.06444698,0.19845130,0.01904595,0.37537759,0.53080225,0.01375695,0.17213599
-2.81240620,1.03447283,0.00554951,0.06906896,0.21325534,0.02048396,0.39896930,0.55573272,0.01466230,0.18456903
-2.80640320,1.09307979,0.00556412,0.07397632,0.22829885,0.02206339,0.42227318,0.58274827,0.01576271,0.19726227
-2.80040020,1.15468176,0.00557998,0.07909848,0.24337645,0.02376555,0.44500658,0.61160587,0.01706099,0.21008672
-2.79439720,1.21865670,0.00559643,0.08436283,0.25827727,0.02556971,0.46688526,0.64203739,0.01855920,0.22290851
-2.78839420,1.28434463,0.00561274,0.08969601,0.27278895,0.02745327,0.48762960,0.67374956,0.02025831,0.23559101
-2.78239120,1.35105539,0.00562811,0.09502525,0.28670203,0.02939207,0.50697123,0.70642570,0.02215788,0.24799715
-2.77638819,1.41807881,0.00564164,0.10027988,0.29981452,0.03136075,0.52465970,0.73972922,0.02425578,0.25999185
-2.77038519,1.48469708,0.00565242,0.10539269,0.31193653,0.03333324,0.54046895,0.77330881,0.02654792,0.27144455
-2.76438219,1.55019867,0.00565959,0.11030140,0.32289483,0.03528324,0.55420340,0.80680492,0.02902799,0.28223168
-2.75837919,1.61389333,0.00566244,0.11494987,0.33253705,0.03718485,0.56570337,0.83985736,0.03168723,0.29223911
-2.75237619,1.67512720,0.00566052,0.11928925,0.34073534,0.03901312,0.57484955,0.87211352,0.03451434,0.30136433
-2.74637319,1.73329751,0.00565377,0.12327886,0.34738950,0.04074469,0.58156629,0.90323678,0.03749526,0.30951849
-2.74037019,1.78786589,0.00564264,0.12688676,0.35242917,0.04235829,0.58582378,0.93291463,0.04061321,0.31662806
-2.73436718,1.83836978,0.00562818,0.13009009,0.35581525,0.04383531,0.58763862,0.96086604,0.04384864,0.32263621
-2.72836418,1.88443124,0.00561219,0.13287498,0.35754027,0.04516019,0.58707317,0.98684772,0.04717931,0.32750374
-2.72236118,1.92576271,0.00559729,0.13523626,0.35762781,0.04632072,0.58423331,1.01065895,0.05058041,0.33120961
-2.71635818,1.96216967,0.00558699,0.13717674,0.35613102,0.04730833,0.57926501,1.03214466,0.05402482,0.33375110
-2.71035518,1.99354995,0.00558567,0.13870630,0.35313020,0.04811811,0.57234963,1.05119683,0.05748331,0.33514343
-2.70435218,2.01989001,0.00559865,0.13984071,0.34872967,0.04874878,0.56369834,1.06775415,0.06092497,0.33541916
-2.69834917,2.04125853,0.00563212,0.14060037,0.34305411,0.04920262,0.55354572,1.08179997,0.06431757,0.33462711
-2.69234617,2.05779788,0.00569305,0.14100888,0.33624439,0.04948514,0.54214301,1.09335904,0.06762814,0.33283106
-2.68634317,2.06971401,0.00578913,0.14109176,0.32845328,0.04960480,0.52975125,1.10249308,0.07082345,0.33010819
-2.68034017,2.07726568,0.00592859,0.14087518,0.31984120,0.04957262,0.51663448,1.10929575,0.07387072,0.32654737
-2.67433717,2.08075364,0.00612006,0.14038486,0.31057208,0.04940171,0.50305352,1.11388728,0.07673827,0.32224736
-2.66833417,2.08051049,0.00637240,0.13964530,0.30080972,0.04910688,0.48926048,1.11640931,0.07939626,0.31731502
-2.66233117,2.07689184,0.00669448,0.13867926,0.29071460,0.04870414,0.47549407,1.11702004,0.08181739,0.31186352
-2.65632816,2.07026921,0.00709497,0.13750757,0.28044142,0.04821033,0.46197621,1.11589013,0.08397771,0.30601071
-2.65032516,2.06102494,0.00758215,0.13614928,0.27013730,0.04764273,0.44890963,1.11319954,0.08585726,0.29987764
-2.64432216,2.04954922,0.00816369,0.13462215,0.25994075,0.04701872,0.43647680,1.10913522,0.08744074,0.29358719
-2.63831916,2.03623901,0.00884645,0.13294337,0.24998131,0.04635556,0.42483995,1.10388976,0.08871811,0.28726304
-2.63231616,2.02149869,0.00963629,0.13113061,0.24037988,0.04567014,0.41414217,1.09766079,0.08968498,0.28102868
-2.62631316,2.00574182,0.01053795,0.12920305,0.23124952,0.04497884,0.40450931,1.09065103,0.09034292,0.27500674
-2.62031016,1.98939343,0.01155483,0.12718257,0.22269661,0.04429745,0.39605258,1.08306846,0.09069961,0.26931837
-2.61430715,1.97289234,0.01268897,0.12509489,0.21482227,0.04364106,0.38887146,1.07512663,0.09076873,0.26408278
-2.60830415,1.95669250,0.01394089,0.12297045,0.20772374,0.04302405,0.38305678,1.06704453,0.09056975,0.25941677
-2.60230115,1.94126310,0.01530961,0.12084517,0.20149562,0.04246002,0.37869356,1.05904579,0.09012738,0.25543432
-2.59629815,1.92708657,0.01679257,0.11876077,0.19623080,0.04196175,0.37586347,1.05135709,0.08947096,0.25224597
-2.59029515,1.91465421,0.01838571,0.11676476,0.19202091,0.04154115,0.37464660,1.04420541,0.08863358,0.24995820
-2.58429215,1.90445928,0.02008344,0.11490999,0.18895615,0.04120918,0.37512234,1.03781424,0.08765103,0.24867243
-2.57828914,1.89698731,0.02187878,0.11325365,0.18712444,0.04097572,0.37736933,1.03239860,0.08656069,0.24848394
-2.57228614,1.89270395,0.02376342,0.11185594,0.18660995,0.04084946,0.38146432,1.02815913,0.08540028,0.24948033
-2.56628314,1.89204070,0.02572781,0.11077825,0.18749079,0.04083770,0.38747995,1.02527535,0.08420661,0.25173979
-2.56028014,1.89537892,0.02776135,0.11008102,0.18983623,0.04094618,0.39548161,1.02389848,0.08301430,0.25532906
-2.55427714,1.90303299,0.02985248,0.10982135,0.19370324,0.04117890,0.40552334,1.02414410,0.08185461,0.26030107
-2.54827414,1.91523330,0.03198884,0.11005041,0.19913282,0.04153788,0.41764318,1.02608506,0.08075438,0.26669243
-2.54227114,1.93210999,0.03415744,0.11081090,0.20614600,0.04202300,0.43185803,1.02974508,0.07973508,0.27452084
-2.53626813,1.95367835,0.03634479,0.11213452,0.21474006,0.04263187,0.44815841,1.03509341,0.07881212,0.28378244
-2.53026513,1.97982673,0.03853708,0.11403983,0.22488492,0.04335965,0.46650343,1.04204088,0.07799439,0.29444933
-2.52426213,2.01030787,0.04072037,0.11653031,0.23652015,0.04419908,0.48681628,1.05043774,0.07728398,0.30646739
-2.51825913,2.04473431,0.04288071,0.11959309,0.24955277,0.04514045,0.50898059,1.06007348,0.07667626,0.31975458
-2.51225613,2.08257849,0.04500442,0.12319814,0.26385612,0.04617173,0.53283791,1.07067875,0.07616014,0.33419975
-2.50625313,2.12317792,0.04707821,0.12729826,0.27926994,0.04727874,0.55818662,1.08192958,0.07571859,0.34966237
-2.50025013,2.16574569,0.04908951,0.13182976,0.29560183,0.04844551,0.58478250,1.09345372,0.07532944,0.36597306
-2.49424712,2.20938626,0.05102666,0.13671384,0.31263021,0.04965460,0.61234095,1.10483916,0.07496632,0.38293513
-2.48824412,2.25311629,0.05287926,0.14185882,0.33010879,0.05088767,0.64054111,1.11564446,0.07459973,0.40032730
-2.48224112,2.29589003,0.05463849,0.14716293,0.34777242,0.05212601,0.66903161,1.12541071,0.07419828,0.41790735
-2.47623812,2.33662855,0.05629746,0.15251778,0.36534428,0.05335118,0.69743801,1.13367475,0.07372997,0.43541692
-2.47023512,2.37425189,0.05785158,0.15781217,0.38254411,0.05454576,0.72537151,1.13998311,0.07316344,0.45258722
-2.46423212,2.40771295,0.05929894,0.16293635,0.39909718,0.05569402,0.75243871,1.14390632,0.07246927,0.46914553
-2.45822911,2.43603201,0.06064072,0.16778623,0.41474367,0.05678265,0.77825202,1.14505304,0.07162108,0.48482219
-2.45222611,2.45833025,0.06188148,0.17226763,0.42924804,0.05780147,0.80244018,1.14308341,0.07059661,0.49935804
-2.44622311,2.47386123,0.06302943,0.17630025,0.44240787,0.05874401,0.82465860,1.13772117,0.06937861,0.51251169
-2.44022011,2.48203863,0.06409670,0.17982111,0.45406191,0.05960799,0.84459877,1.12876409,0.06795553,0.52406662
-2.43421711,2.48245919,0.06509935,0.18278738,0.46409666,0.06039576,0.86199663,1.11609214,0.06632201,0.53383761
-2.42821411,2.47491978,0.06605734,0.18517847,0.47245135,0.06111442,0.87663930,1.09967322,0.06447919,0.54167630
-2.42221111,2.45942767,0.06699437,0.18699717,0.47912088,0.06177593,0.88836995,1.07956604,0.06243475,0.54747555
-2.41620810,2.43620345,0.06793749,0.18826983,0.48415658,0.06239688,0.89709066,1.05592005,0.06020280,0.55117253
-2.41020510,2.40567662,0.06891658,0.18904557,0.48766464,0.06299815,0.90276323,1.02897243,0.05780354,0.55275028
-2.40420210,2.36847368,0.06996366,0.18939454,0.48980231,0.06360442,0.90540797,0.99904216,0.05526274,0.55223787
-2.39819910,2.32539957,0.07111208,0.18940526,0.49077199,0.06424339,0.90510072,0.96652155,0.05261108,0.54970895
-2.39219610,2.27741315,0.07239557,0.18918132,0.49081341,0.06494501,0.90196834,0.93186537,0.04988342,0.54527910
-2.38619310,2.22559783,0.07384722,0.18883735,0.49019441,0.06574052,0.89618314,0.89557823,0.04711788,0.53910190
-2.38019010,2.17112898,0.07549848,0.18849476,0.48920060,0.06666150,0.88795661,0.85820067,0.04435494,0.53136416
-2.37418709,2.11523936,0.07737807,0.18827716,0.48812457,0.06773891,0.87753304,0.82029448,0.04163651,0.52228046
-2.36818409,2.05918429,0.07951109,0.18830594,0.48725502,0.06900215,0.86518324,0.78242801,0.03900496,0.51208735
-2.36218109,2.00420814,0.08191817,0.18869604,0.48686640,0.07047826,0.85119905,0.74516186,0.03650219,0.50103755
-2.35617809,1.95151335,0.08461483,0.18955216,0.48720962,0.07219123,0.83588859,0.70903564,0.03416879,0.48939427
-2.35017509,1.90223335,0.08761100,0.19096561,0.48850403,0.07416149,0.81957284,0.67455619,0.03204317,0.47742600
-2.34417209,1.85740997,0.09091083,0.19301180,0.49093121,0.07640556,0.80258320,0.64218763,0.03016087,0.46540194
-2.33816908,1.81797620,0.09451262,0.19574857,0.49463060,0.07893591,0.78526029,0.61234344,0.02855382,0.45358804
-2.33216608,1.78474418,0.09840911,0.19921534,0.49969715,0.08176095,0.76795366,0.58538074,0.02724982,0.44224381
-2.32616308,1.75839838,0.10258781,0.20343293,0.50618096,0.08488522,0.75102210,0.56159674,0.02627196,0.43161973
-2.32016008,1.73949351,0.10703159,0.20840422,0.51408869,0.08830962,0.73483423,0.54122718,0.02563825,0.42195535
-2.31415708,1.72845629,0.11171934,0.21411534,0.52338658,0.09203182,0.71976894,0.52444661,0.02536123,0.41347766
-2.30815408,1.72559030,0.11662661,0.22053729,0.53400471,0.09604651,0.70621522,0.51137015,0.02544774,0.40639980
-2.30215108,1.73108276,0.12172632,0.22762796,0.54584216,0.10034581,0.69457094,0.50205642,0.02589867,0.40091986
-2.29614807,1.74501233,0.12698932,0.23533429,0.55877271,0.10491945,0.68524035,0.49651129,0.02670894,0.39721943
-2.29014507,1.76735679,0.13238484,0.24359440,0.57265057,0.10975491,0.67862980,0.49469200,0.02786745,0.39546205
-2.28414207,1.79800012,0.13788079,0.25233967,0.58731607,0.11483739,0.67514182,0.49651153,0.02935723,0.39579118
-2.27813907,1.83673799,0.14344384,0.26149666,0.60260067,0.12014965,0.67516729,0.50184274,0.03115561,0.39832777
-2.27213607,1.88328173,0.14903932,0.27098865,0.61833141,0.12567169,0.67907591,0.51052218,0.03323465,0.40316747
-2.26613307,1.93726039,0.15463098,0.28073700,0.63433444,0.13138030,0.68720531,0.52235359,0.03556158,0.41037746
-2.26013007,1.99822133,0.16018060,0.29066213,0.65043765,0.13724856,0.69984896,0.53711077,0.03809946,0.41999304
-2.25412706,2.06562965,0.16564751,0.30068427,0.66647249,0.14324530,0.71724356,0.55454017,0.04080796,0.43201426
-2.24812406,2.13886705,0.17098815,0.31072399,0.68227493,0.14933457,0.73955635,0.57436303,0.04364429,0.44640266
-2.24212106,2.21723092,0.17615567,0.32070264,0.69768591,0.15547525,0.76687294,0.59627744,0.04656427,0.46307844
-2.23611806,2.29993445,0.18109971,0.33054256,0.71255123,0.16162078,0.79918639,0.61996032,0.04952347,0.48191832
-2.23011506,2.38610833,0.18576633,0.34016751,0.72672122,0.16771917,0.83638797,0.64506959,0.05247850,0.50275424
-2.22411206,2.47480494,0.19009833,0.34950300,0.74005035,0.17371318,0.87826029,0.67124660,0.05538823,0.52537319
-2.21810905,2.56500534,0.19403577,0.35847679,0.75239691,0.17954094,0.92447331,0.69811915,0.05821515,0.54951819
-2.21210605,2.65562940,0.19751691,0.36701949,0.76362295,0.18513672,0.97458339,0.72530488,0.06092653,0.57489079
-2.20610305,2.74554914,0.20047941,0.37506533,0.77359446,0.19043213,1.02803597,0.75241539,0.06349560,0.60115476
-2.20010005,2.83360515,0.20286190,0.38255300,0.78218200,0.19535754,1.08417167,0.77906082,0.06590250,0.62794127
-2.19409705,2.91862562,0.20460575,0.38942651,0.78926166,0.19984368,1.14223610,0.80485504,0.06813501,0.65485532
-2.18809405,2.99944738,0.20565699,0.39563610,0.79471634,0.20382348,1.20139289,0.82942113,0.07018909,0.68148324
-2.18209105,3.07493828,0.20596829,0.40113907,0.79843736,0.20723390,1.26074002,0.85239711,0.07206902,0.70740115
-2.17608804,3.14401996,0.20550099,0.40590039,0.80032625,0.21001780,1.31932865,0.87344182,0.07378730,0.73218403
-2.17008504,3.20569009,0.20422689,0.40989324,0.80029662,0.21212567,1.37618414,0.89224049,0.07536418,0.75541511
-2.16408204,3.25904327,0.20212983,0.41309918,0.79827616,0.21351722,1.43032852,0.90851009,0.07682683,0.77669539
-2.15807904,3.30328966,0.19920692,0.41550812,0.79420851,0.21416267,1.48080381,0.92200410,0.07820816,0.79565277
-2.15207604,3.33777063,0.19546938,0.41711791,0.78805508,0.21404365,1.52669521,0.93251653,0.07954543,0.81195068
-2.14607304,3.36197096,0.19094286,0.41793377,0.77979665,0.21315387,1.56715374,0.93988522,0.08087847,0.82529582
-2.14007004,3.37552702,0.18566730,0.41796739,0.76943483,0.21149927,1.60141728,0.94399406,0.08224781,0.83544471
-2.13406703,3.37823093,0.17969621,0.41723586,0.75699326,0.20909777,1.62882956,0.94477432,0.08369264,0.84220908
-2.12806403,3.37003059,0.17309552,0.41576051,0.74251858,0.20597867,1.64885629,0.94220489,0.08524873,0.84545961
-2.12206103,3.35102584,0.16594194,0.41356564,0.72608113,0.20218172,1.66109818,0.93631161,0.08694637,0.84512828
-2.11605803,3.32146104,0.15832101,0.41067739,0.70777537,0.19775576,1.66530014,0.92716559,0.08880851,0.84120906
-2.11005503,3.28171469,0.15032475,0.40712257,0.68771996,0.19275725,1.66135679,0.91488073,0.09084905,0.83375709
-2.10405203,3.23228654,0.14204925,0.40292785,0.66605758,0.18724861,1.64931384,0.89961054,0.09307149,0.82288637
-2.09804902,3.17378297,0.13359208,0.39811903,0.64295432,0.18129640,1.62936558,0.88154429,0.09546793,0.80876623
