energy_ev,total_up,B_p_up,B_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.77788894,2.59400235,0.42095484,0.00000000,0.73365597,1.36877195,0.01678456,0.54566377
-5.77188594,2.62537619,0.42928351,0.00000000,0.75573894,1.38610066,0.01586268,0.54996029
-5.76588294,2.65562396,0.43641894,0.00000000,0.77716877,1.40222718,0.01498982,0.55636803
-5.75987994,2.68441137,0.44232141,0.00000000,0.79769813,1.41706119,0.01416180,0.56474196
-5.75387694,2.71151855,0.44698463,0.00000000,0.81711993,1.43057628,0.01337532,0.57493016
-5.74787394,2.73684338,0.45043534,0.00000000,0.83527187,1.44280969,0.01262795,0.58677762
-5.74187094,2.76039805,0.45273151,0.00000000,0.85203868,1.45385852,0.01191813,0.60012884
-5.73586793,2.78229916,0.45395932,0.00000000,0.86735219,1.46387277,0.01124507,0.61482927
-5.72986493,2.80275169,0.45422894,0.00000000,0.88118889,1.47304526,0.01060858,0.63072561
-5.72386193,2.82202771,0.45366938,0.00000000,0.89356540,1.48159910,0.01000902,0.64766486
-5.71785893,2.84044102,0.45242257,0.00000000,0.90453185,1.48977324,0.00944703,0.66549241
-5.71185593,2.85831902,0.45063701,0.00000000,0.91416380,1.49780683,0.00892344,0.68404943
-5.70585293,2.87597348,0.44846122,0.00000000,0.92255293,1.50592323,0.00843912,0.70316969
-5.69984992,2.89367186,0.44603737,0.00000000,0.92979731,1.51431460,0.00799483,0.72267641
-5.69384692,2.91161083,0.44349538,0.00000000,0.93599160,1.52312776,0.00759114,0.74237930
-5.68784392,2.92989362,0.44094765,0.00000000,0.94121801,1.53245233,0.00722837,0.76207225
-5.68184092,2.94851268,0.43848494,0.00000000,0.94553840,1.54231171,0.00690655,0.78153199
-5.67583792,2.96733863,0.43617333,0.00000000,0.94898809,1.55265755,0.00662545,0.80051806
-5.66983492,2.98611648,0.43405256,0.00000000,0.95157180,1.56336814,0.00638457,0.81877411
-5.66383192,3.00446953,0.43213588,0.00000000,0.95326195,1.57425086,0.00618324,0.83603091
-5.65782891,3.02191088,0.43041120,0.00000000,0.95399943,1.58504882,0.00602067,0.85201083
-5.65182591,3.03786230,0.42884382,0.00000000,0.95369688,1.59545142,0.00589606,0.86643386
-5.64582291,3.05167963,0.42738030,0.00000000,0.95224420,1.60510846,0.00580873,0.87902486
-5.63981991,3.06268350,0.42595348,0.00000000,0.94951609,1.61364725,0.00575815,0.88952182
-5.63381691,3.07019419,0.42448836,0.00000000,0.94538113,1.62069196,0.00574411,0.89768477
-5.62781391,3.07356869,0.42290855,0.00000000,0.93971188,1.62588442,0.00576676,0.90330480
-5.62181091,3.07223847,0.42114300,0.00000000,0.93239551,1.62890533,0.00582673,0.90621297
-5.61580790,3.06574603,0.41913269,0.00000000,0.92334424,1.62949512,0.00592514,0.90628841
-5.60980490,3.05377850,0.41683697,0.00000000,0.91250512,1.62747320,0.00606364,0.90346541
-5.60380190,3.03619675,0.41423923,0.00000000,0.89986860,1.62275508,0.00624447,0.89773897
-5.59779890,3.01305844,0.41135164,0.00000000,0.88547536,1.61536617,0.00647038,0.88916856
-5.59179590,2.98463411,0.40821874,0.00000000,0.86942116,1.60545181,0.00674466,0.87787992
-5.58579290,2.95141524,0.40491963,0.00000000,0.85185940,1.59328289,0.00707105,0.86406466
-5.57978989,2.91411386,0.40156871,0.00000000,0.83300122,1.57925672,0.00745370,0.84797770
-5.57378689,2.87365362,0.39831482,0.00000000,0.81311321,1.56389281,0.00789703,0.82993257
-5.56778389,2.83115228,0.39533879,0.00000000,0.79251286,1.54782374,0.00840568,0.81029473
-5.56178089,2.78789631,0.39284950,0.00000000,0.77156182,1.53178116,0.00898434,0.78947308
-5.55577789,2.74530821,0.39107841,0.00000000,0.75065741,1.51657724,0.00963762,0.76791004
-5.54977489,2.70490757,0.39027288,0.00000000,0.73022267,1.50308212,0.01036992,0.74607034
-5.54377189,2.66826725,0.39068839,0.00000000,0.71069536,1.49219808,0.01118521,0.72442917
-5.53776888,2.63696588,0.39257990,0.00000000,0.69251632,1.48483107,0.01208693,0.70345975
-5.53176588,2.61253840,0.39619274,0.00000000,0.67611767,1.48186060,0.01307772,0.68362091
-5.52576288,2.59642613,0.40175317,0.00000000,0.66191122,1.48410910,0.01415928,0.66534509
-5.51975988,2.58992820,0.40945918,0.00000000,0.65027750,1.49231151,0.01533219,0.64902692
-5.51375688,2.59415590,0.41947163,0.00000000,0.64155579,1.50708658,0.01659566,0.63501294
-5.50775388,2.60999172,0.43190632,0.00000000,0.63603545,1.52891069,0.01794744,0.62359268
-5.50175088,2.63805450,0.44682714,0.00000000,0.63394881,1.55809539,0.01938358,0.61499134
-5.49574787,2.67867226,0.46424070,0.00000000,0.63546592,1.59476962,0.02089836,0.60936434
-5.48974487,2.73186382,0.48409276,0.00000000,0.64069110,1.63886747,0.02248415,0.60679395
-5.48374187,2.79733020,0.50626655,0.00000000,0.64966174,1.69012224,0.02413138,0.60728794
-5.47773887,2.87445647,0.53058335,0.00000000,0.66234903,1.74806720,0.02582853,0.61078059
-5.47173587,2.96232432,0.55680523,0.00000000,0.67866085,1.81204337,0.02756218,0.61713576
-5.46573287,3.05973527,0.58464004,0.00000000,0.69844663,1.88121440,0.02931712,0.62615204
-5.45972986,3.16524399,0.61374863,0.00000000,0.72150401,1.95458802,0.03107656,0.63756991
-5.45372686,3.27720077,0.64375390,0.00000000,0.74758710,2.03104371,0.03282234,0.65108052
-5.44772386,3.39380178,0.67425170,0.00000000,0.77641611,2.10936558,0.03453525,0.66633589
-5.44172086,3.51314531,0.70482298,0.00000000,0.80768784,2.18827932,0.03619541,0.68296016
-5.43571786,3.63329201,0.73504674,0.00000000,0.84108682,2.26649187,0.03778266,0.70056147
-5.42971486,3.75232663,0.76451348,0.00000000,0.87629646,2.34273228,0.03927704,0.71874409
-5.42371186,3.86841899,0.79283838,0.00000000,0.91300990,2.41579208,0.04065921,0.73712032
-5.41770885,3.97988149,0.81967370,0.00000000,0.95094002,2.48456359,0.04191095,0.75532168
-5.41170585,4.08522082,0.84471993,0.00000000,0.98982807,2.54807443,0.04301560,0.77300921
-5.40570285,4.18318168,0.86773513,0.00000000,1.02945064,2.60551692,0.04395851,0.78988211
-5.39969985,4.27278069,0.88854196,0.00000000,1.06962455,2.65627098,0.04472739,0.80568490
-5.39369685,4.35332896,0.90703219,0.00000000,1.11020940,2.69991978,0.04531263,0.82021247
-5.38769385,4.42444259,0.92316836,0.00000000,1.15110766,2.73625730,0.04570757,0.83331314
-5.38169085,4.48604065,0.93698264,0.00000000,1.19226223,2.76528778,0.04590860,0.84488955
-5.37568784,4.53833106,0.94857275,0.00000000,1.23365171,2.78721709,0.04591529,0.85489750
-5.36968484,4.58178520,0.95809538,0.00000000,1.27528342,2.80243659,0.04573035,0.86334288
-5.36368184,4.61710262,0.96575725,0.00000000,1.31718483,2.81150040,0.04535951,0.87027685
-5.35767884,4.64516788,0.97180438,0.00000000,1.35939364,2.81509719,0.04481133,0.87578959
-5.35167584,4.66700172,0.97651007,0.00000000,1.40194726,2.81401805,0.04409696,0.88000306
-5.34567284,4.68370896,0.98016213,0.00000000,1.44487225,2.80912186,0.04322979,0.88306293
-5.33966983,4.69642586,0.98305019,0.00000000,1.48817441,2.80129981,0.04222510,0.88513032
-5.33366683,4.70626939,0.98545338,0.00000000,1.53183010,2.79144086,0.04109963,0.88637358
-5.32766383,4.71429078,0.98762933,0.00000000,1.57577947,2.78039943,0.03987118,0.88696048
-5.32166083,4.72143545,0.98980468,0.00000000,1.61992197,2.76896675,0.03855817,0.88705123
-5.31565783,4.72851085,0.99216771,0.00000000,1.66411451,2.75784697,0.03717921,0.88679249
-5.30965483,4.73616354,0.99486322,0.00000000,1.70817246,2.74763885,0.03575273,0.88631264
-5.30365183,4.74486593,0.99798996,0.00000000,1.75187358,2.73882337,0.03429659,0.88571842
-5.29764882,4.75491295,1.00160044,0.00000000,1.79496463,2.73175759,0.03282776,0.88509300
-5.29164582,4.76642812,1.00570316,0.00000000,1.83717030,2.72667452,0.03136207,0.88449535
-5.28564282,4.77937802,1.01026690,0.00000000,1.87820413,2.72368848,0.02991394,0.88396106
-5.27963982,4.79359396,1.01522680,0.00000000,1.91778071,2.72280545,0.02849628,0.88350416
-5.27363682,4.80879914,1.02049173,0.00000000,1.95562844,2.72393719,0.02712031,0.88311996
-5.26763382,4.82463934,1.02595250,0.00000000,1.99150217,2.72691847,0.02579551,0.88278849
-5.26163082,4.84071530,1.03149046,0.00000000,2.02519498,2.73152597,0.02452967,0.88247844
-5.25562781,4.85661472,1.03698586,0.00000000,2.05654823,2.73749786,0.02332884,0.88215115
-5.24962481,4.87194216,1.04232565,0.00000000,2.08545949,2.74455302,0.02219746,0.88176452
-5.24362181,4.88634502,1.04741023,0.00000000,2.11188754,2.75240880,0.02113847,0.88127657
-5.23761881,4.89953452,1.05215877,0.00000000,2.13585431,2.76079655,0.02015342,0.88064837
-5.23161581,4.91130048,1.05651295,0.00000000,2.15744338,2.76947424,0.01924264,0.87984632
-5.22561281,4.92151949,1.06043897,0.00000000,2.17679516,2.77823574,0.01840541,0.87884364
-5.21960980,4.93015615,1.06392766,0.00000000,2.19409872,2.78691643,0.01764017,0.87762094
-5.21360680,4.93725775,1.06699292,0.00000000,2.20958081,2.79539527,0.01694464,0.87616609
-5.20760380,4.94294293,1.06966848,0.00000000,2.22349247,2.80359329,0.01631603,0.87447334
-5.20160080,4.94738522,1.07200336,0.00000000,2.23609388,2.81146907,0.01575119,0.87254184
-5.19559780,4.95079272,1.07405624,0.00000000,2.24763816,2.81901152,0.01524676,0.87037378
-5.18959480,4.95338515,1.07588905,0.00000000,2.25835502,2.82623075,0.01479929,0.86797228
-5.18359180,4.95536995,1.07756038,0.00000000,2.26843502,2.83314760,0.01440532,0.86533927
-5.17758879,4.95691869,1.07911873,0.00000000,2.27801529,2.83978258,0.01406152,0.86247353
-5.17158579,4.95814531,1.08059647,0.00000000,2.28716745,2.84614495,0.01376468,0.85936903
-5.16558279,4.95908747,1.08200436,0.00000000,2.29588846,2.85222267,0.01351178,0.85601373
-5.15957979,4.95969201,1.08332736,0.00000000,2.30409483,2.85797369,0.01329999,0.85238890
-5.15357679,4.95980539,1.08452173,0.00000000,2.31162068,2.86331911,0.01312668,0.84846904
-5.14757379,4.95916954,1.08551372,0.00000000,2.31821978,2.86813868,0.01298936,0.84422232
-5.14157079,4.95742348,1.08619991,0.00000000,2.32357164,2.87226866,0.01288568,0.83961153
-5.13556778,4.95411045,1.08644923,0.00000000,2.32729141,2.87550234,0.01281336,0.83459547
-5.12956478,4.94869041,1.08610654,0.00000000,2.32894333,2.87759303,0.01277016,0.82913058
-5.12356178,4.94055704,1.08499784,0.00000000,2.32805716,2.87825945,0.01275377,0.82317281
-5.11755878,4.92905871,1.08293649,0.00000000,2.32414687,2.87719320,0.01276183,0.81667944
-5.11155578,4.91352227,1.07973067,0.00000000,2.31673092,2.87406803,0.01279182,0.80961088
-5.10555278,4.89327867,1.07519125,0.00000000,2.30535325,2.86855045,0.01284105,0.80193219
-5.09954977,4.86768933,1.06914012,0.00000000,2.28960407,2.86031130,0.01290662,0.79361451
-5.09354677,4.83617221,1.06141834,0.00000000,2.26913948,2.84903771,0.01298541,0.78463598
-5.08754377,4.79822646,1.05189387,0.00000000,2.24369929,2.83444521,0.01307405,0.77498256
-5.08154077,4.75345476,1.04046844,0.00000000,2.21312205,2.81628929,0.01316896,0.76464848
-5.07553777,4.70158266,1.02708335,0.00000000,2.17735673,2.79437620,0.01326638,0.75363654
-5.06953477,4.64247402,1.01172382,0.00000000,2.13647057,2.76857252,0.01336241,0.74195821
-5.06353177,4.57614228,0.99442176,0.00000000,2.09065267,2.73881318,0.01345306,0.72963375
-5.05752876,4.50275703,0.97525679,0.00000000,2.04021320,2.70510769,0.01353432,0.71669228
-5.05152576,4.42264579,0.95435545,0.00000000,1.98557819,2.66754426,0.01360228,0.70317193
-5.04552276,4.33629098,0.93188871,0.00000000,1.92728013,2.62629176,0.01365316,0.68912007
-5.03951976,4.24432209,0.90806766,0.00000000,1.86594469,2.58159929,0.01368346,0.67459362
-5.03351676,4.14750341,0.88313786,0.00000000,1.80227411,2.53379335,0.01369000,0.65965943
-5.02751376,4.04671759,0.85737230,0.00000000,1.73702785,2.48327267,0.01367005,0.64439463
-5.02151076,3.94294566,0.83106342,0.00000000,1.67100119,2.43050067,0.01362134,0.62888688
-5.01550775,3.83724392,0.80451448,0.00000000,1.60500275,2.37599591,0.01354219,0.61323439
-5.00950475,3.73071861,0.77803056,0.00000000,1.53983151,2.32032057,0.01343152,0.59754569
-5.00350175,3.62449887,0.75190971,0.00000000,1.47625440,2.26406743,0.01328887,0.58193888
-4.99749875,3.51970910,0.72643443,0.00000000,1.41498514,2.20784566,0.01311444,0.56654050
-4.99149575,3.41744135,0.70186386,0.00000000,1.35666502,2.15226597,0.01290904,0.55148373
-4.98549275,3.31872879,0.67842708,0.00000000,1.30184645,2.09792556,0.01267407,0.53690611
-4.97948974,3.22452101,0.65631765,0.00000000,1.25097965,2.04539338,0.01241151,0.52294666
-4.97348674,3.13566209,0.63568957,0.00000000,1.20440298,1.99519644,0.01212379,0.50974256
-4.96748374,3.05287216,0.61665488,0.00000000,1.16233712,1.94780740,0.01181380,0.49742548
-4.96148074,2.97673310,0.59928289,0.00000000,1.12488335,1.90363427,0.01148471,0.48611775
-4.95547774,2.90767879,0.58360106,0.00000000,1.09202568,1.86301232,0.01113999,0.47592843
-4.94947474,2.84599046,0.56959730,0.00000000,1.06363691,1.82619874,0.01078326,0.46694972
-4.94347174,2.79179697,0.55722382,0.00000000,1.03948808,1.79337013,0.01041821,0.45925360
-4.93746873,2.74508023,0.54640201,0.00000000,1.01926103,1.76462289,0.01004855,0.45288920
-4.93146573,2.70568518,0.53702830,0.00000000,1.00256345,1.73997645,0.00967795,0.44788079
-4.92546273,2.67333403,0.52898062,0.00000000,0.98894576,1.71937906,0.00930994,0.44422667
-4.91945973,2.64764392,0.52212513,0.00000000,0.97791931,1.70271584,0.00894791,0.44189907
-4.91345673,2.62814710,0.51632298,0.00000000,0.96897486,1.68981852,0.00859507,0.44084482
-4.90745373,2.61431281,0.51143668,0.00000000,0.96160101,1.68047637,0.00825441,0.44098713
-4.90145073,2.60556959,0.50733591,0.00000000,0.95530160,1.67444764,0.00792871,0.44222808
-4.89544772,2.60132714,0.50390235,0.00000000,0.94961156,1.67147092,0.00762051,0.44445180
-4.88944472,2.60099664,0.50103360,0.00000000,0.94411072,1.67127582,0.00733218,0.44752825
-4.88344172,2.60400871,0.49864576,0.00000000,0.93843502,1.67359239,0.00706583,0.45131723
-4.87743872,2.60982829,0.49667481,0.00000000,0.93228497,1.67815886,0.00682342,0.45567268
-4.87143572,2.61796596,0.49507675,0.00000000,0.92543107,1.68472749,0.00660670,0.46044672
-4.86543272,2.62798555,0.49382652,0.00000000,0.91771615,1.69306827,0.00641725,0.46549363
-4.85942971,2.63950789,0.49291596,0.00000000,0.90905494,1.70297061,0.00625650,0.47067339
-4.85342671,2.65221120,0.49235089,0.00000000,0.89943086,1.71424317,0.00612568,0.47585468
-4.84742371,2.66582852,0.49214764,0.00000000,0.88889053,1.72671213,0.00602584,0.48091738
-4.84142071,2.68014280,0.49232930,0.00000000,0.87753643,1.74021847,0.00595787,0.48575449
-4.83541771,2.69498061,0.49292195,0.00000000,0.86551820,1.75461459,0.00592242,0.49027338
-4.82941471,2.71020523,0.49395119,0.00000000,0.85302307,1.76976110,0.00591991,0.49439664
-4.82341171,2.72570999,0.49543913,0.00000000,0.84026605,1.78552400,0.00595052,0.49806232
-4.81740870,2.74141267,0.49740214,0.00000000,0.82748020,1.80177297,0.00601410,0.50122391
-4.81140570,2.75725137,0.49984952,0.00000000,0.81490761,1.81838105,0.00611022,0.50384995
-4.80540270,2.77318256,0.50278300,0.00000000,0.80279128,1.83522577,0.00623810,0.50592346
-4.79939970,2.78918114,0.50619728,0.00000000,0.79136822,1.85219205,0.00639658,0.50744125
-4.79339670,2.80524257,0.51008140,0.00000000,0.78086387,1.86917642,0.00658416,0.50841316
-4.78739370,2.82138670,0.51442083,0.00000000,0.77148797,1.88609253,0.00679892,0.50886125
-4.78139070,2.83766275,0.51920012,0.00000000,0.76343164,1.90287722,0.00703858,0.50881893
-4.77538769,2.85415463,0.52440580,0.00000000,0.75686569,1.91949684,0.00730051,0.50833016
-4.76938469,2.87098591,0.53002932,0.00000000,0.75193996,1.93595297,0.00758170,0.50744847
-4.76338169,2.88832353,0.53606980,0.00000000,0.74878325,1.95228711,0.00787887,0.50623596
-4.75737869,2.90637952,0.54253623,0.00000000,0.74750385,1.96858359,0.00818844,0.50476211
-4.75137569,2.92541007,0.54944906,0.00000000,0.74819027,1.98497034,0.00850662,0.50310250
-4.74537269,2.94571170,0.55684096,0.00000000,0.75091192,2.00161715,0.00882947,0.50133721
-4.73936968,2.96761409,0.56475665,0.00000000,0.75571983,2.01873142,0.00915293,0.49954911
-4.73336668,2.99147004,0.57325187,0.00000000,0.76264702,2.03655125,0.00947291,0.49782189
-4.72736368,3.01764276,0.58239153,0.00000000,0.77170869,2.05533649,0.00978537,0.49623796
-4.72136068,3.04649121,0.59224717,0.00000000,0.78290223,2.07535793,0.01008636,0.49487623
-4.71535768,3.07835447,0.60289384,0.00000000,0.79620710,2.09688559,0.01037212,0.49380983
-4.70935468,3.11353607,0.61440687,0.00000000,0.81158481,2.12017653,0.01063916,0.49310397
-4.70335168,3.15228938,0.62685842,0.00000000,0.82897901,2.14546330,0.01088429,0.49281386
-4.69734867,3.19480511,0.64031436,0.00000000,0.84831600,2.17294360,0.01110475,0.49298297
-4.69134567,3.24120185,0.65483150,0.00000000,0.86950564,2.20277188,0.01129823,0.49364161
-4.68534267,3.29152023,0.67045535,0.00000000,0.89244291,2.23505342,0.01146295,0.49480598
-4.67933967,3.34572119,0.68721864,0.00000000,0.91700992,2.26984124,0.01159771,0.49647760
-4.67333667,3.40368837,0.70514042,0.00000000,0.94307855,2.30713590,0.01170191,0.49864342
-4.66733367,3.46523437,0.72422588,0.00000000,0.97051346,2.34688804,0.01177563,0.50127625
-4.66133067,3.53011033,0.74446668,0.00000000,0.99917535,2.38900337,0.01181961,0.50433584
-4.65532766,3.59801782,0.76584174,0.00000000,1.02892420,2.43334945,0.01183523,0.50777023
-4.64932466,3.66862220,0.78831815,0.00000000,1.05962230,2.47976356,0.01182454,0.51151750
-4.64332166,3.74156613,0.81185212,0.00000000,1.09113670,2.52806098,0.01179016,0.51550778
-4.63731866,3.81648209,0.83638980,0.00000000,1.12334097,2.57804272,0.01173525,0.51966530
-4.63131566,3.89300294,0.86186761,0.00000000,1.15611593,2.62950218,0.01166342,0.52391051
-4.62531266,3.97076960,0.88821224,0.00000000,1.18934936,2.68222988,0.01157860,0.52816218
-4.61930965,4.04943541,0.91534001,0.00000000,1.22293460,2.73601622,0.01148493,0.53233927
-4.61330665,4.12866680,0.94315585,0.00000000,1.25676808,2.79065178,0.01138662,0.53636268
-4.60730365,4.20814062,0.97155177,0.00000000,1.29074609,2.84592551,0.01128781,0.54015676
-4.60130065,4.28753851,1.00040520,0.00000000,1.32476087,2.90162092,0.01119239,0.54365059
-4.59529765,4.36653916,1.02957722,0.00000000,1.35869655,2.95751105,0.01110388,0.54677909
-4.58929465,4.44480952,1.05891108,0.00000000,1.39242528,3.01335265,0.01102530,0.54948399
-4.58329165,4.52199608,1.08823115,0.00000000,1.42580388,3.06888060,0.01095900,0.55171461
-4.57728864,4.59771739,1.11734271,0.00000000,1.45867148,3.12380314,0.01090665,0.55342864
-4.57128564,4.67155892,1.14603251,0.00000000,1.49084851,3.17779878,0.01086911,0.55459285
-4.56528264,4.74307098,1.17407049,0.00000000,1.52213713,3.23051534,0.01084643,0.55518376
-4.55927964,4.81177038,1.20121264,0.00000000,1.55232335,3.28157161,0.01083785,0.55518827
-4.55327664,4.87714580,1.22720483,0.00000000,1.58118070,3.33056161,0.01084185,0.55460422
-4.54727364,4.93866692,1.25178770,0.00000000,1.60847538,3.37706143,0.01085620,0.55344083
-4.54127064,4.99579636,1.27470228,0.00000000,1.63397242,3.42063818,0.01087812,0.55171891
-4.53526763,5.04800381,1.29569605,0.00000000,1.65744263,3.46086044,0.01090434,0.54947071
-4.52926463,5.09478110,1.31452915,0.00000000,1.67866968,3.49730957,0.01093132,0.54673949
-4.52326163,5.13565685,1.33098047,0.00000000,1.69745689,3.52959081,0.01095533,0.54357850
-4.51725863,5.17020957,1.34485312,0.00000000,1.71363307,3.55734348,0.01097268,0.54004944
-4.51125563,5.19807795,1.35597911,0.00000000,1.72705712,3.58024942,0.01097983,0.53622042
-4.50525263,5.21896743,1.36422296,0.00000000,1.73762092,3.59803904,0.01097352,0.53216322
-4.49924962,5.23265258,1.36948404,0.00000000,1.74525020,3.61049454,0.01095091,0.52795022
-4.49324662,5.23897494,1.37169758,0.00000000,1.74990358,3.61745017,0.01090963,0.52365089
-4.48724362,5.23783662,1.37083441,0.00000000,1.75156964,3.61878960,0.01084788,0.51932801
-4.48124062,5.22919037,1.36689944,0.00000000,1.75026236,3.61444072,0.01076442,0.51503397
-4.47523762,5.21302693,1.35992915,0.00000000,1.74601544,3.60436857,0.01065862,0.51080728
-4.46923462,5.18936114,1.34998834,0.00000000,1.73887592,3.58856704,0.01053035,0.50666946
-4.46323162,5.15821798,1.33716628,0.00000000,1.72889772,3.56705040,0.01038004,0.50262275
-4.45722861,5.11962023,1.32157283,0.00000000,1.71613572,3.53984529,0.01020853,0.49864861
-4.45122561,5.07357890,1.30333448,0.00000000,1.70064102,3.50698436,0.01001704,0.49470738
-4.44522261,5.02008773,1.28259088,0.00000000,1.68245775,3.46850194,0.00980709,0.49073909
-4.43921961,4.95912236,1.25949186,0.00000000,1.66162185,3.42443262,0.00958045,0.48666553
-4.43321661,4.89064495,1.23419513,0.00000000,1.63816211,3.37481269,0.00933901,0.48239347
-4.42721361,4.81461377,1.20686475,0.00000000,1.61210323,3.31968474,0.00908481,0.47781904
-4.42121061,4.73099783,1.17767037,0.00000000,1.58347109,3.25910509,0.00881992,0.47283295
-4.41520760,4.63979524,1.14678711,0.00000000,1.55229958,3.19315347,0.00854649,0.46732644
-4.40920460,4.54105445,1.11439599,0.00000000,1.51863860,3.12194451,0.00826666,0.46119751
-4.40320160,4.43489677,1.08068473,0.00000000,1.48256276,3.04563991,0.00798261,0.45435726
-4.39719860,4.32153868,1.04584877,0.00000000,1.44417987,2.96446069,0.00769653,0.44673582
-4.39119560,4.20131227,1.01009214,0.00000000,1.40363873,2.87869830,0.00741067,0.43828774
-4.38519260,4.07468231,0.97362830,0.00000000,1.36113551,2.78872392,0.00712728,0.42899636
-4.37918959,3.94225878,0.93668041,0.00000000,1.31691817,2.69499509,0.00684870,0.41887693
-4.37318659,3.80480357,0.89948122,0.00000000,1.27128844,2.59805912,0.00657730,0.40797846
-4.36718359,3.66323095,0.86227229,0.00000000,1.22460115,2.49855287,0.00631546,0.39638391
-4.36118059,3.51860134,0.82530261,0.00000000,1.17726081,2.39719869,0.00606564,0.38420890
-4.35517759,3.37210845,0.78882658,0.00000000,1.12971536,2.29479666,0.00583025,0.37159891
-4.34917459,3.22506039,0.75310140,0.00000000,1.08244758,2.19221325,0.00561167,0.35872508
-4.34317159,3.07885538,0.71838400,0.00000000,1.03596437,2.09036698,0.00541222,0.34577883
-4.33716858,2.93495314,0.68492759,0.00000000,0.99078443,1.99021158,0.00523408,0.33296557
-4.33116558,2.79484331,0.65297797,0.00000000,0.94742503,1.89271733,0.00507926,0.32049778
-4.32516258,2.66001201,0.62276977,0.00000000,0.90638846,1.79885139,0.00494960,0.30858774
-4.31915958,2.53190817,0.59452270,0.00000000,0.86814881,1.70955784,0.00484666,0.29744040
-4.31315658,2.41191082,0.56843801,0.00000000,0.83313971,1.62573820,0.00477178,0.28724645
-4.30715358,2.30129847,0.54469529,0.00000000,0.80174359,1.54823303,0.00472604,0.27817616
