energy_ev,total_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.81990995,0.62219048,0.57252341,0.18307162,0.00052159,0.42540086,0.04878292,0.00016882
-5.81390695,0.63268766,0.58528107,0.18502285,0.00057698,0.43059232,0.04963033,0.00017266
-5.80790395,0.64437745,0.59985469,0.18701976,0.00063967,0.43618760,0.05045633,0.00017677
-5.80190095,0.65719321,0.61618253,0.18904666,0.00070992,0.44213859,0.05126579,0.00018115
-5.79589795,0.67113229,0.63425253,0.19110979,0.00078792,0.44844663,0.05206796,0.00018582
-5.78989495,0.68623562,0.65408204,0.19323193,0.00087372,0.45514943,0.05287514,0.00019081
-5.78389195,0.70256528,0.67569601,0.19544636,0.00096723,0.46230656,0.05370110,0.00019614
-5.77788894,0.72018155,0.69910469,0.19779063,0.00106816,0.46998442,0.05455955,0.00020185
-5.77188594,0.73912041,0.72428216,0.20030025,0.00117603,0.47824134,0.05546247,0.00020794
-5.76588294,0.75937285,0.75114693,0.20300286,0.00129012,0.48711376,0.05641866,0.00021441
-5.75987994,0.78086718,0.77954557,0.20591304,0.00140946,0.49660400,0.05743246,0.00022124
-5.75387694,0.80345509,0.80924053,0.20902802,0.00153283,0.50667049,0.05850267,0.00022839
-5.74787394,0.82690261,0.83990280,0.21232466,0.00165880,0.51722091,0.05962183,0.00023578
-5.74187094,0.85088626,0.87111008,0.21575766,0.00178568,0.52810854,0.06077590,0.00024331
-5.73586793,0.87499491,0.90235062,0.21925925,0.00191162,0.53913221,0.06194423,0.00025086
-5.72986493,0.89873710,0.93303272,0.22274036,0.00203461,0.55003963,0.06310001,0.00025828
-5.72386193,0.92155378,0.96249955,0.22609304,0.00215252,0.56053419,0.06421108,0.00026541
-5.71785893,0.94283561,0.99004867,0.22919425,0.00226320,0.57028465,0.06524105,0.00027207
-5.71185593,0.96194414,1.01495519,0.23191058,0.00236451,0.57893732,0.06615070,0.00027806
-5.70585293,0.97823568,1.03649762,0.23410378,0.00245438,0.58613005,0.06689962,0.00028319
-5.69984992,0.99108661,1.05398496,0.23563672,0.00253092,0.59150724,0.06744791,0.00028729
-5.69384692,0.99991889,1.06678367,0.23637947,0.00259245,0.59473508,0.06775796,0.00029019
-5.68784392,1.00422430,1.07434319,0.23621527,0.00263754,0.59551627,0.06779612,0.00029173
-5.68184092,1.00358629,1.07621868,0.23504582,0.00266512,0.59360326,0.06753428,0.00029179
-5.67583792,0.99769817,1.07208968,0.23279596,0.00267447,0.58880957,0.06695110,0.00029029
-5.66983492,0.98637687,1.06177401,0.22941717,0.00266528,0.58101841,0.06603310,0.00028718
-5.66383192,0.96957148,1.04523603,0.22488999,0.00263762,0.57018829,0.06477524,0.00028244
-5.65782891,0.94736633,1.02258893,0.21922510,0.00259197,0.55635542,0.06318126,0.00027609
-5.65182591,0.91997842,0.99409114,0.21246308,0.00252921,0.53963272,0.06126357,0.00026821
-5.64582291,0.88774958,0.96013701,0.20467291,0.00245056,0.52020571,0.05904281,0.00025890
-5.63981991,0.85113376,0.92124231,0.19594937,0.00235757,0.49832550,0.05654703,0.00024829
-5.63381691,0.81068024,0.87802560,0.18640934,0.00225202,0.47429927,0.05381069,0.00023655
-5.62781391,0.76701375,0.83118611,0.17618746,0.00213592,0.44847899,0.05087332,0.00022385
-5.62181091,0.72081246,0.78147959,0.16543120,0.00201138,0.42124865,0.04777811,0.00021040
-5.61580790,0.67278498,0.72969320,0.15429567,0.00188060,0.39301105,0.04457041,0.00019641
-5.60980490,0.62364745,0.67662049,0.14293839,0.00174577,0.36417442,0.04129623,0.00018209
-5.60380190,0.57410180,0.62303775,0.13151437,0.00160904,0.33513982,0.03800078,0.00016764
-5.59779890,0.52481594,0.56968256,0.12017153,0.00147241,0.30628948,0.03472718,0.00015326
-5.59179590,0.47640666,0.51723533,0.10904677,0.00133775,0.27797687,0.03151532,0.00013913
-5.58579290,0.42942582,0.46630437,0.09826276,0.00120670,0.25051847,0.02840091,0.00012542
-5.57978989,0.38435001,0.41741481,0.08792551,0.00108069,0.22418777,0.02541483,0.00011226
-5.57378689,0.34157393,0.37100158,0.07812282,0.00096090,0.19921121,0.02258263,0.00009977
-5.56778389,0.30140729,0.32740617,0.06892350,0.00084827,0.17576638,0.01992436,0.00008804
-5.56178089,0.26407506,0.28687706,0.06037736,0.00074347,0.15398201,0.01745454,0.00007714
-5.55577789,0.22972067,0.24957333,0.05251588,0.00064694,0.13393976,0.01518236,0.00006710
-5.54977489,0.19841164,0.21557090,0.04535347,0.00055891,0.11567746,0.01311208,0.00005796
-5.54377189,0.17014716,0.18487091,0.03888916,0.00047939,0.09919343,0.01124346,0.00004970
-5.53776888,0.14486699,0.15740948,0.03310854,0.00040824,0.08445163,0.00957239,0.00004232
-5.53176588,0.12246123,0.13306835,0.02798603,0.00034515,0.07138725,0.00809151,0.00003578
-5.52576288,0.10278032,0.11168594,0.02348709,0.00028972,0.05991258,0.00679087,0.00003003
-5.51975988,0.08564492,0.09306803,0.01957047,0.00024144,0.04992267,0.00565855,0.00002502
-5.51375688,0.07085525,0.07699803,0.01619031,0.00019977,0.04130076,0.00468133,0.00002070
-5.50775388,0.05819961,0.06324629,0.01329810,0.00016410,0.03392321,0.00384519,0.00001700
-5.50175088,0.04746191,0.05157822,0.01084434,0.00013383,0.02766390,0.00313585,0.00001387
-5.49574787,0.03842796,0.04176128,0.00878002,0.00010836,0.02239784,0.00253916,0.00001123
-5.48974487,0.03089067,0.03357055,0.00705777,0.00008711,0.01800424,0.00204145,0.00000902
-5.48374187,0.02465404,0.02679313,0.00563277,0.00006952,0.01436874,0.00162981,0.00000720
-5.47773887,0.01953599,0.02123122,0.00446338,0.00005509,0.01138515,0.00129226,0.00000571
-5.47173587,0.01537026,0.01670419,0.00351160,0.00004334,0.00895645,0.00101791,0.00000449
-5.46573287,0.01200737,0.01304965,0.00274328,0.00003385,0.00699542,0.00079697,0.00000351
-5.45972986,0.00931494,0.01012373,0.00212815,0.00002625,0.00542475,0.00062089,0.00000272
-5.45372686,0.00717728,0.00780076,0.00163978,0.00002021,0.00417683,0.00048224,0.00000209
-5.44772386,0.00549473,0.00597246,0.00125541,0.00001545,0.00319331,0.00037474,0.00000160
-5.44172086,0.00418251,0.00454674,0.00095565,0.00001173,0.00242446,0.00029324,0.00000121
-5.43571786,0.00316953,0.00344635,0.00072427,0.00000884,0.00182836,0.00023362,0.00000091
-5.42971486,0.00239696,0.00260745,0.00054784,0.00000662,0.00137013,0.00019277,0.00000068
-5.42371186,0.00181697,0.00197812,0.00041543,0.00000492,0.00102107,0.00016856,0.00000051
-5.41770885,0.00139134,0.00151693,0.00031833,0.00000364,0.00075786,0.00015984,0.00000037
-5.41170585,0.00109032,0.00119166,0.00024974,0.00000268,0.00056175,0.00016641,0.00000027
-5.40570285,0.00089154,0.00097816,0.00020457,0.00000197,0.00041791,0.00018911,0.00000020
-5.39969985,0.00077908,0.00085935,0.00017921,0.00000145,0.00031477,0.00022981,0.00000014
-5.39369685,0.00074278,0.00082445,0.00017136,0.00000108,0.00024349,0.00029158,0.00000010
-5.38769385,0.00077761,0.00086832,0.00017991,0.00000082,0.00019749,0.00037878,0.00000007
-5.38169085,0.00088328,0.00099106,0.00020481,0.00000065,0.00017204,0.00049720,0.00000005
-5.37568784,0.00106395,0.00119771,0.00024709,0.00000056,0.00016398,0.00065428,0.00000004
-5.36968484,0.00132809,0.00149808,0.00030873,0.00000051,0.00017143,0.00085929,0.00000003
-5.36368184,0.00168845,0.00190676,0.00039271,0.00000052,0.00019363,0.00112358,0.00000002
-5.35767884,0.00216204,0.00244315,0.00050302,0.00000058,0.00023072,0.00146077,0.00000001
-5.35167584,0.00277030,0.00313157,0.00064464,0.00000068,0.00028371,0.00188701,0.00000001
-5.34567284,0.00353911,0.00400138,0.00082361,0.00000082,0.00035431,0.00242110,0.00000001
-5.33966983,0.00449893,0.00508707,0.00104702,0.00000102,0.00044492,0.00308474,0.00000000
-5.33366683,0.00568475,0.00642824,0.00132302,0.00000126,0.00055852,0.00390250,0.00000000
-5.32766383,0.00713603,0.00806955,0.00166081,0.00000157,0.00069867,0.00490190,0.00000000
-5.32166083,0.00889645,0.01006041,0.00207053,0.00000195,0.00086944,0.00611322,0.00000000
-5.31565783,0.01101342,0.01245445,0.00256324,0.00000241,0.00107528,0.00756924,0.00000000
-5.30965483,0.01353749,0.01530884,0.00315069,0.00000296,0.00132104,0.00930483,0.00000000
-5.30365183,0.01652134,0.01868315,0.00384515,0.00000361,0.00161178,0.01135629,0.00000000
-5.29764882,0.02001858,0.02263803,0.00465909,0.00000438,0.00195269,0.01376055,0.00000000
-5.29164582,0.02408225,0.02723345,0.00560487,0.00000527,0.00234890,0.01655410,0.00000000
-5.28564282,0.02876299,0.03252668,0.00669426,0.00000629,0.00280533,0.01977177,0.00000000
-5.27963982,0.03410693,0.03856989,0.00793800,0.00000746,0.00332648,0.02344530,0.00000000
-5.27363682,0.04015339,0.04540753,0.00934524,0.00000878,0.00391615,0.02760172,0.00000000
-5.26763382,0.04693234,0.05307350,0.01092297,0.00001026,0.00457727,0.03226166,0.00000000
-5.26163082,0.05446186,0.06158826,0.01267538,0.00001190,0.00531161,0.03743754,0.00000000
-5.25562781,0.06274557,0.07095588,0.01460333,0.00001372,0.00611951,0.04313184,0.00000000
-5.24962481,0.07177017,0.08116130,0.01670371,0.00001569,0.00699967,0.04933544,0.00000000
-5.24362181,0.08150330,0.09216795,0.01896900,0.00001782,0.00794894,0.05602609,0.00000000
-5.23761881,0.09189183,0.10391570,0.02138683,0.00002009,0.00896215,0.06316727,0.00000000
-5.23161581,0.10286065,0.11631959,0.02393973,0.00002248,0.01003196,0.07070735,0.00000000
-5.22561281,0.11431218,0.12926926,0.02660500,0.00002499,0.01114887,0.07857927,0.00000000
-5.21960980,0.12612668,0.14262923,0.02935477,0.00002757,0.01230121,0.08670071,0.00000000
-5.21360680,0.13816344,0.15624031,0.03215630,0.00003020,0.01347527,0.09497495,0.00000000
-5.20760380,0.15026286,0.16992192,0.03497248,0.00003284,0.01465551,0.10329229,0.00000000
-5.20160080,0.16224950,0.18347551,0.03776248,0.00003546,0.01582483,0.11153216,0.00000000
-5.19559780,0.17393601,0.19668903,0.04048275,0.00003802,0.01696502,0.11956578,0.00000000
-5.18959480,0.18512782,0.20934215,0.04308804,0.00004046,0.01805713,0.12725943,0.00000000
-5.18359180,0.19562853,0.22121240,0.04553271,0.00004275,0.01908210,0.13447813,0.00000000
-5.17758879,0.20524570,0.23208165,0.04777206,0.00004485,0.02002124,0.14108964,0.00000000
-5.17158579,0.21379695,0.24174295,0.04976376,0.00004672,0.02085690,0.14696867,0.00000000
-5.16558279,0.22111606,0.25000739,0.05146929,0.00004831,0.02157305,0.15200101,0.00000001
-5.15957979,0.22705877,0.25671060,0.05285529,0.00004960,0.02215584,0.15608762,0.00000001
-5.15357679,0.23150815,0.26171872,0.05389484,0.00005056,0.02259417,0.15914823,0.00000001
-5.14757379,0.23437919,0.26493351,0.05456851,0.00005117,0.02288014,0.16112458,0.00000002
-5.14157079,0.23562254,0.26629639,0.05486532,0.00005142,0.02300945,0.16198293,0.00000002
-5.13556778,0.23522705,0.26579127,0.05478331,0.00005131,0.02298165,0.16171588,0.00000003
-5.12956478,0.23322130,0.26344601,0.05432994,0.00005083,0.02280034,0.16034337,0.00000005
-5.12356178,0.22967379,0.25933244,0.05352219,0.00005001,0.02247323,0.15791284,0.00000006
-5.11755878,0.22469199,0.25356513,0.05238639,0.00004886,0.02201207,0.15449857,0.00000009
-5.11155578,0.21842030,0.24629871,0.05095779,0.00004741,0.02143250,0.15020030,0.00000012
-5.10555278,0.21103703,0.23772426,0.04927995,0.00004569,0.02075380,0.14514111,0.00000017
-5.09954977,0.20275060,0.22806461,0.04740388,0.00004375,0.01999861,0.13946482,0.00000024
-5.09354677,0.19379515,0.21756912,0.04538720,0.00004163,0.01919248,0.13333294,0.00000032
-5.08754377,0.18442581,0.20650793,0.04329303,0.00003937,0.01836352,0.12692138,0.00000044
-5.08154077,0.17491383,0.19516610,0.04118906,0.00003704,0.01754198,0.12041706,0.00000059
-5.07553777,0.16554177,0.18383787,0.03914647,0.00003468,0.01675976,0.11401453,0.00000079
-5.06953477,0.15659895,0.17282117,0.03723904,0.00003235,0.01605007,0.10791275,0.00000105
-5.06353177,0.14837725,0.16241263,0.03554230,0.00003010,0.01544703,0.10231207,0.00000139
-5.05752876,0.14116742,0.15290316,0.03413278,0.00002799,0.01498528,0.09741158,0.00000183
-5.05152576,0.13525584,0.14457419,0.03308738,0.00002607,0.01469970,0.09340671,0.00000240
-5.04552276,0.13092179,0.13769459,0.03248286,0.00002439,0.01462506,0.09048711,0.00000312
-5.03951976,0.12843514,0.13251813,0.03239545,0.00002299,0.01479578,0.08883490,0.00000404
-5.03351676,0.12805434,0.12928155,0.03290038,0.00002194,0.01524560,0.08862298,0.00000520
-5.02751376,0.13002466,0.12820294,0.03407159,0.00002127,0.01600730,0.09001361,0.00000664
-5.02151076,0.13457641,0.12948045,0.03598133,0.00002104,0.01711235,0.09315687,0.00000844
-5.01550775,0.14192315,0.13329104,0.03869966,0.00002129,0.01859057,0.09818920,0.00001067
-5.00950475,0.15225961,0.13978927,0.04229394,0.00002208,0.02046966,0.10523172,0.00001339
-5.00350175,0.16575940,0.14910588,0.04682805,0.00002346,0.02277474,0.11438843,0.00001670
-4.99749875,0.18257218,0.16134615,0.05236156,0.00002547,0.02552777,0.12574419,0.00002071
-4.99149575,0.20282049,0.17658801,0.05894859,0.00002817,0.02874699,0.13936243,0.00002551
-4.98549275,0.22659619,0.19487979,0.06663654,0.00003160,0.03244622,0.15528282,0.00003122
-4.97948974,0.25395641,0.21623774,0.07546463,0.00003583,0.03663415,0.17351866,0.00003797
-4.97348674,0.28491942,0.24064337,0.08546219,0.00004091,0.04131366,0.19405439,0.00004587
-4.96748374,0.31946018,0.26804070,0.09664690,0.00004688,0.04648110,0.21684309,0.00005506
-4.96148074,0.35750614,0.29833357,0.10902287,0.00005379,0.05212560,0.24180427,0.00006566
-4.95547774,0.39893312,0.33138323,0.12257870,0.00006168,0.05822847,0.26882195,0.00007778
-4.94947474,0.44356179,0.36700625,0.13728560,0.00007058,0.06476273,0.29774332,0.00009153
-4.94347174,0.49115477,0.40497311,0.15309560,0.00008052,0.07169264,0.32837795,0.00010700
-4.93746873,0.54141471,0.44500750,0.16993996,0.00009149,0.07897353,0.36049780,0.00012426
-4.93146573,0.59398342,0.48678655,0.18772792,0.00010349,0.08655175,0.39383812,0.00014333
-4.92546273,0.64844245,0.52994214,0.20634578,0.00011649,0.09436476,0.42809919,0.00016422
-4.91945973,0.70431513,0.57406336,0.22565659,0.00013045,0.10234156,0.46294916,0.00018691
-4.91345673,0.76107021,0.61870026,0.24550030,0.00014529,0.11040328,0.49802786,0.00021130
-4.90745373,0.81812733,0.66336884,0.26569466,0.00016092,0.11846399,0.53295157,0.00023727
-4.90145073,0.87486430,0.70755748,0.28603691,0.00017723,0.12643186,0.56731886,0.00026466
-4.89544772,0.93062613,0.75073444,0.30630612,0.00019406,0.13421041,0.60071723,0.00029325
-4.88944472,0.98473581,0.79235679,0.32626650,0.00021126,0.14170012,0.63273059,0.00032276
-4.88344172,1.03650679,0.83188018,0.34567143,0.00022865,0.14880019,0.66294739,0.00035290
-4.87743872,1.08525670,0.86876960,0.36426828,0.00024602,0.15541043,0.69096919,0.00038332
-4.87143572,1.13032232,0.90251078,0.38180386,0.00026318,0.16143335,0.71641957,0.00041366
-4.86543272,1.17107516,0.93262192,0.39803050,0.00027991,0.16677636,0.73895305,0.00044353
-4.85942971,1.20693746,0.95866540,0.41271239,0.00029600,0.17135391,0.75826381,0.00047254
-4.85342671,1.23739783,0.98025927,0.42563217,0.00031124,0.17508971,0.77409394,0.00050029
-4.84742371,1.26202619,0.99708787,0.43659737,0.00032545,0.17791876,0.78624091,0.00052643
-4.84142071,1.28048731,1.00891138,0.44544657,0.00033845,0.17978931,0.79456397,0.00055061
-4.83541771,1.29255235,1.01557376,0.45205487,0.00035011,0.18066449,0.79898923,0.00057256
-4.82941471,1.29810783,1.01700877,0.45633854,0.00036031,0.18052371,0.79951308,0.00059202
-4.82341171,1.29716159,1.01324366,0.45825846,0.00036900,0.17936362,0.79620383,0.00060883
-4.81740870,1.28984520,1.00440027,0.45782230,0.00037613,0.17719868,0.78920130,0.00062287
-4.81140570,1.27641261,0.99069349,0.45508511,0.00038171,0.17406126,0.77871438,0.00063412
-4.80540270,1.25723492,0.97242670,0.45014837,0.00038579,0.17000129,0.76501638,0.00064262
-4.79939970,1.23279120,0.94998462,0.44315740,0.00038845,0.16508529,0.74843839,0.00064848
-4.79339670,1.20365573,0.92382336,0.43429722,0.00038981,0.15939508,0.72936079,0.00065186
-4.78739370,1.17048192,0.89445833,0.42378694,0.00039002,0.15302597,0.70820303,0.00065299
-4.78139070,1.13398363,0.86245014,0.41187307,0.00038924,0.14608451,0.68541226,0.00065213
-4.77538769,1.09491452,0.82838919,0.39882179,0.00038764,0.13868607,0.66145106,0.00064957
-4.76938469,1.05404631,0.79287954,0.38491074,0.00038539,0.13095206,0.63678475,0.00064562
-4.76338169,1.01214686,0.75652257,0.37042051,0.00038268,0.12300709,0.61186892,0.00064058
-4.75737869,0.96995909,0.71990138,0.35562639,0.00037966,0.11497613,0.58713753,0.00063474
-4.75137569,0.92818144,0.68356621,0.34079063,0.00037646,0.10698163,0.56299223,0.00062834
-4.74537269,0.88745096,0.64802185,0.32615557,0.00037321,0.09914098,0.53979315,0.00062160
-4.73936968,0.84832955,0.61371721,0.31193802,0.00036999,0.09156406,0.51785175,0.00061469
-4.73336668,0.81129395,0.58103768,0.29832496,0.00036685,0.08435123,0.49742583,0.00060772
-4.72736368,0.77672982,0.55030038,0.28547097,0.00036383,0.07759170,0.47871695,0.00060075
-4.72136068,0.74493010,0.52175250,0.27349712,0.00036093,0.07136222,0.46187031,0.00059379
-4.71535768,0.71609751,0.49557259,0.26249169,0.00035812,0.06572638,0.44697706,0.00058679
-4.70935468,0.69035102,0.47187478,0.25251228,0.00035539,0.06073422,0.43407875,0.00057970
-4.70335168,0.66773577,0.45071545,0.24358940,0.00035271,0.05642237,0.42317390,0.00057240
-4.69734867,0.64823596,0.43210208,0.23573118,0.00035004,0.05281454,0.41422605,0.00056479
-4.69134567,0.63178995,0.41600369,0.22892901,0.00034738,0.04992240,0.40717314,0.00055678
-4.68534267,0.61830680,0.40236246,0.22316376,0.00034476,0.04774684,0.40193770,0.00054827
-4.67933967,0.60768356,0.39110584,0.21841227,0.00034225,0.04627939,0.39843732,0.00053923
-4.67333667,0.59982238,0.38215870,0.21465383,0.00033997,0.04550392,0.39659502,0.00052965
-4.66733367,0.59464676,0.37545484,0.21187632,0.00033809,0.04539849,0.39634915,0.00051959
-4.66133067,0.59211627,0.37094758,0.21008172,0.00033687,0.04593720,0.39766222,0.00050920
-4.65532766,0.59223896,0.36861878,0.20929083,0.00033663,0.04709209,0.40052848,0.00049867
-4.64932466,0.59508114,0.36848594,0.20954681,0.00033777,0.04883496,0.40497978,0.00048831
-4.64332166,0.60077382,0.37060726,0.21091755,0.00034076,0.05113903,0.41108958,0.00047846
-4.63731866,0.60951572,0.37508412,0.21349665,0.00034616,0.05398036,0.41897475,0.00046957
-4.63131566,0.62157236,0.38206103,0.21740291,0.00035456,0.05733905,0.42879499,0.00046215
-4.62531266,0.63727133,0.39172291,0.22277828,0.00036664,0.06120002,0.44074995,0.00045675
-4.61930965,0.65699344,0.40428962,0.22978434,0.00038310,0.06555342,0.45507370,0.00045397
-4.61330665,0.68116006,0.42000789,0.23859722,0.00040468,0.07039461,0.47202686,0.00045444
-4.60730365,0.71021675,0.43914069,0.24940118,0.00043210,0.07572362,0.49188627,0.00045877
-4.60130065,0.74461350,0.46195449,0.26238090,0.00046609,0.08154422,0.51493248,0.00046758
-4.59529765,0.78478211,0.48870446,0.27771268,0.00050732,0.08786243,0.54143543,0.00048144
-4.58929465,0.83111142,0.51961834,0.29555485,0.00055640,0.09468475,0.57163850,0.00050087
-4.58329165,0.88392095,0.55487936,0.31603761,0.00061383,0.10201590,0.60574166,0.00052631
-4.57728864,0.94343424,0.59460880,0.33925279,0.00068000,0.10985644,0.64388415,0.00055810
-4.57128564,1.00975261,0.63884911,0.36524376,0.00075514,0.11820021,0.68612751,0.00059645
-4.56528264,1.08283080,0.68754813,0.39399608,0.00083932,0.12703178,0.73243966,0.00064146
-4.55927964,1.16245556,0.74054544,0.42542925,0.00093238,0.13632409,0.78268089,0.00069307
-4.55327664,1.24822847,0.79756140,0.45939016,0.00103399,0.14603639,0.83659262,0.00075108
-4.54727364,1.33955418,0.85818991,0.49564846,0.00114354,0.15611266,0.89378962,0.00081509
-4.54127064,1.43563516,0.92189531,0.53389453,0.00126022,0.16648063,0.95375655,0.00088460
-4.53526763,1.53547371,0.98801413,0.57374010,0.00138296,0.17705154,1.01584925,0.00095889
-4.52926463,1.63788182,1.05576192,0.61472191,0.00151048,0.18772064,1.07930131,0.00103713
-4.52326163,1.74149919,1.12424523,0.65630849,0.00164125,0.19836854,1.14323590,0.00111835
-4.51725863,1.84481912,1.19247884,0.69790991,0.00177358,0.20886340,1.20668299,0.00120145
-4.51125563,1.94622184,1.25940752,0.73889042,0.00190561,0.21906378,1.26860140,0.00128524
-4.50525263,2.04401416,1.32393194,0.77858357,0.00203536,0.22882227,1.32790509,0.00136846
-4.49924962,2.13647426,1.38493761,0.81630932,0.00216078,0.23798946,1.38349283,0.00144982
-4.49324662,2.22189981,1.44132597,0.85139257,0.00227977,0.24641829,1.43428008,0.00152800
-4.48724362,2.29865761,1.49204617,0.88318231,0.00239028,0.25396858,1.47923178,0.00160172
-4.48124062,2.36523254,1.53612631,0.91107067,0.00249036,0.26051128,1.51739470,0.00166976
-4.47523762,2.42027391,1.57270284,0.93451111,0.00257817,0.26593256,1.54792782,0.00173096
-4.46923462,2.46263697,1.60104667,0.95303484,0.00265208,0.27013729,1.57012960,0.00178430
-4.46323162,2.49141802,1.62058505,0.96626493,0.00271070,0.27305188,1.58346060,0.00182890
-4.45722861,2.50598128,1.63091814,0.97392739,0.00275292,0.27462631,1.58756073,0.00186401
-4.45122561,2.50597669,1.63182957,0.97585880,0.00277794,0.27483528,1.58226018,0.00188908
-4.44522261,2.49134784,1.62329082,0.97201017,0.00278530,0.27367845,1.56758370,0.00190374
-4.43921961,2.46232974,1.60545902,0.96244700,0.00277488,0.27117982,1.54374802,0.00190782
-4.43321661,2.41943697,1.57866876,0.94734552,0.00274693,0.26738622,1.51115275,0.00190132
-4.42721361,2.36344275,1.54341812,0.92698536,0.00270201,0.26236524,1.47036518,0.00188443
-4.42121061,2.29535021,1.50035002,0.90173913,0.00264101,0.25620243,1.42209993,0.00185753
-4.41520760,2.21635734,1.45022955,0.87205940,0.00256512,0.24899822,1.36719435,0.00182112
-4.40920460,2.12781725,1.39391862,0.83846370,0.00247576,0.24086458,1.30658092,0.00177587
-4.40320160,2.03119570,1.33234901,0.80151825,0.00237455,0.23192160,1.24125798,0.00172256
-4.39719860,1.92802760,1.26649500,0.76182113,0.00226327,0.22229414,1.17225998,0.00166206
-4.39119560,1.81987442,1.19734664,0.71998550,0.00214380,0.21210873,1.10062845,0.00159531
-4.38519260,1.70828386,1.12588469,0.67662367,0.00201807,0.20149081,1.02738490,0.00152329
-4.37918959,1.59475336,1.05305799,0.63233234,0.00188801,0.19056225,0.95350647,0.00144702
-4.37318659,1.48069833,0.97976393,0.58767962,0.00175549,0.17943941,0.87990510,0.00136751
-4.36718359,1.36742589,0.90683237,0.54319407,0.00162229,0.16823159,0.80741058,0.00128576
-4.36118059,1.25611454,0.83501329,0.49935598,0.00149009,0.15703987,0.73675800,0.00120272
-4.35517759,1.14779980,0.76496809,0.45659100,0.00136036,0.14595638,0.66857929,0.00111931
-4.34917459,1.04336574,0.69726456,0.41526597,0.00123444,0.13506386,0.60339902,0.00103636
-4.34317159,0.94354187,0.63237502,0.37568704,0.00111345,0.12443548,0.54163392,0.00095466
-4.33716858,0.84890488,0.57067744,0.33809969,0.00099832,0.11413496,0.48359576,0.00087490
-4.33116558,0.75988457,0.51245906,0.30269047,0.00088977,0.10421672,0.42949704,0.00079767
-4.32516258,0.67677309,0.45792185,0.26959021,0.00078833,0.09472621,0.37945893,0.00072350
-4.31915958,0.59973676,0.40718966,0.23887834,0.00069435,0.08570033,0.33352082,0.00065283
-4.31315658,0.52882970,0.36031625,0.21058810,0.00060800,0.07716783,0.29165097,0.00058599
-4.30715358,0.46400863,0.31729412,0.18471220,0.00052930,0.06914973,0.25375771,0.00052324
