energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.47273637,2.33159201,-1.38050066,0.59619294,-0.24689132,0.00000000,-0.00000000,0.31083793,-0.25729265,0.97973270,-0.76305594,0.00158668,-0.00011846,0.50338664,-0.13992274,0.89981824,-0.71905650,0.00000000,-0.00000000
-3.46673337,2.24263577,-1.38888246,0.56946683,-0.24492401,0.00000000,-0.00000000,0.29787598,-0.26432139,0.94181116,-0.77740733,0.00151935,-0.00010827,0.48519690,-0.14002741,0.86564114,-0.71899861,0.00000000,-0.00000000
-3.46073037,2.14966054,-1.39675005,0.54101073,-0.24319555,0.00000000,-0.00000000,0.28454856,-0.27095674,0.90367915,-0.79046405,0.00145202,-0.00009890,0.46493102,-0.13982786,0.83001158,-0.71955752,0.00000000,-0.00000000
-3.45472736,2.05395069,-1.40358019,0.51128631,-0.24167376,0.00000000,-0.00000000,0.27098298,-0.27701602,0.86578106,-0.80182707,0.00138524,-0.00009051,0.44292853,-0.13932378,0.79343047,-0.72047837,0.00000000,-0.00000000
-3.44872436,1.95681961,-1.40895225,0.48075993,-0.24034856,0.00000000,-0.00000000,0.25731460,-0.28234122,0.82856501,-0.81115428,0.00131959,-0.00008327,0.41954793,-0.13854235,0.75639898,-0.72153857,0.00000000,-0.00000000
-3.44272136,1.85956966,-1.41257321,0.44989055,-0.23923543,0.00000000,-0.00000000,0.24368238,-0.28680530,0.79246788,-0.81817596,0.00125570,-0.00007733,0.39515643,-0.13753969,0.71940314,-0.72256015,0.00000000,-0.00000000
-3.43671836,1.76345360,-1.41429811,0.41911857,-0.23837765,0.00000000,-0.00000000,0.23022429,-0.29031746,0.75790090,-0.82270800,0.00119416,-0.00007287,0.37011971,-0.13640140,0.68289928,-0.72342017,0.00000000,-0.00000000
-3.43071536,1.66963908,-1.41414524,0.38885589,-0.23784759,0.00000000,-0.00000000,0.21707298,-0.29282724,0.72523639,-0.82466224,0.00113558,-0.00007004,0.34479246,-0.13524219,0.64730095,-0.72405859,0.00000000,-0.00000000
-3.42471236,1.57917786,-1.41230512,0.35947763,-0.23774662,0.00000000,-0.00000000,0.20435174,-0.29432726,0.69479632,-0.82405352,0.00108048,-0.00006902,0.31950973,-0.13420451,0.61296805,-0.72448317,0.00000000,-0.00000000
-3.41870935,1.49298067,-1.40914278,0.33131559,-0.23820380,0.00000000,-0.00000000,0.19217107,-0.29485455,0.66684326,-0.82100300,0.00102935,-0.00007000,0.29457955,-0.13345635,0.58019851,-0.72477131,0.00000000,-0.00000000
-3.41270635,1.41179901,-1.40519320,0.30465351,-0.23937321,0.00000000,-0.00000000,0.18062600,-0.29449029,0.64157393,-0.81573772,0.00098255,-0.00007317,0.27027699,-0.13318804,0.54922292,-0.72506845,0.00000000,-0.00000000
-3.40670335,1.33621397,-1.40114985,0.27972439,-0.24143011,0.00000000,-0.00000000,0.16979425,-0.29335807,0.61911580,-0.80858634,0.00094039,-0.00007874,0.24683979,-0.13360816,0.52020231,-0.72558324,0.00000000,-0.00000000
-3.40070035,1.26663257,-1.39784670,0.25670953,-0.24456585,0.00000000,-0.00000000,0.15973530,-0.29162077,0.59952656,-0.79997132,0.00090303,-0.00008693,0.22446558,-0.13493869,0.49322904,-0.72657967,0.00000000,-0.00000000
-3.39469735,1.20329118,-1.39623433,0.23573931,-0.24898181,0.00000000,-0.00000000,0.15049046,-0.28947606,0.58279662,-0.79039784,0.00087058,-0.00009798,0.20331077,-0.13740937,0.46833071,-0.72836635,0.00000000,-0.00000000
-3.38869435,1.14626551,-1.39735094,0.21689545,-0.25488237,0.00000000,-0.00000000,0.14208372,-0.28715080,0.56885418,-0.78044006,0.00084300,-0.00011215,0.18349091,-0.14125131,0.44547682,-0.73128360,0.00000000,-0.00000000
-3.38269135,1.09548642,-1.40228936,0.20021456,-0.26246727,0.00000000,-0.00000000,0.13452350,-0.28489460,0.55757273,-0.77072524,0.00082019,-0.00012971,0.16508240,-0.14669016,0.42458774,-0.73568873,0.00000000,-0.00000000
-3.37668834,1.05076041,-1.41216118,0.18569269,-0.27192346,0.00000000,-0.00000000,0.12780506,-0.28297268,0.54878030,-0.76191649,0.00080195,-0.00015092,0.14812542,-0.15393869,0.40554552,-0.74194026,0.00000000,-0.00000000
-3.37068534,1.01179361,-1.42805928,0.17329055,-0.28341680,0.00000000,-0.00000000,0.12191344,-0.28165829,0.54227020,-0.75469475,0.00078801,-0.00017608,0.13262772,-0.16318918,0.38820598,-0.75038172,0.00000000,-0.00000000
-3.36468234,0.97821801,-1.45102019,0.16293927,-0.29708369,0.00000000,-0.00000000,0.11682682,-0.28122507,0.53781253,-0.74974082,0.00077807,-0.00020547,0.11856913,-0.17460559,0.37241145,-0.76132565,0.00000000,-0.00000000
-3.35867934,0.94961867,-1.48198738,0.15454629,-0.31302324,0.00000000,-0.00000000,0.11252001,-0.28193947,0.53516595,-0.74771790,0.00077176,-0.00023937,0.10590650,-0.18831587,0.35800359,-0.77503862,0.00000000,-0.00000000
-3.35267634,0.92556051,-1.52177681,0.14800122,-0.33128990,0.00000000,-0.00000000,0.10896805,-0.28405348,0.53408917,-0.74925538,0.00076870,-0.00027804,0.09457881,-0.20440455,0.34483569,-0.79172757,0.00000000,-0.00000000
-3.34667334,0.90561372,-1.57104591,0.14318153,-0.35188710,0.00000000,-0.00000000,0.10614952,-0.28779785,0.53435169,-0.75493413,0.00076852,-0.00032175,0.08451219,-0.22290584,0.33278386,-0.81152833,0.00000000,-0.00000000
-3.34067034,0.88937667,-1.63026679,0.13995782,-0.37476215,0.00000000,-0.00000000,0.10404970,-0.29337597,0.53574335,-0.76527373,0.00077082,-0.00037073,0.07562477,-0.24379773,0.32175674,-0.83449645,0.00000000,-0.00000000
-3.33466733,0.87649556,-1.69970468,0.13819851,-0.39980250,0.00000000,-0.00000000,0.10266313,-0.30095853,0.53808237,-0.78072172,0.00077523,-0.00042519,0.06783103,-0.26699702,0.31170323,-0.86060079,0.00000000,-0.00000000
-3.32866433,0.86668007,-1.77940205,0.13777401,-0.42683378,0.00000000,-0.00000000,0.10199566,-0.31067893,0.54122155,-0.80164493,0.00078140,-0.00048530,0.06104565,-0.29235602,0.30261799,-0.88972007,0.00000000,-0.00000000
-3.32266133,0.85971479,-1.86916888,0.13856018,-0.45561977,0.00000000,-0.00000000,0.10206583,-0.32262964,0.54505260,-0.82832288,0.00078900,-0.00055121,0.05518672,-0.31966077,0.29454455,-0.92164238,0.00000000,-0.00000000
-3.31665833,0.85546598,-1.96857933,0.14044110,-0.48586428,0.00000000,-0.00000000,0.10290545,-0.33685941,0.54950835,-0.86094294,0.00079772,-0.00062302,0.05017821,-0.34863132,0.28757585,-0.95606764,0.00000000,-0.00000000
-3.31065533,0.85388379,-2.07697477,0.14331111,-0.51721525,0.00000000,-0.00000000,0.10455947,-0.35337131,0.55456303,-0.89959718,0.00080729,-0.00070080,0.04595186,-0.37892417,0.28185223,-0.99261294,0.00000000,-0.00000000
-3.30465233,0.85499997,-2.19347291,0.14707619,-0.54927085,0.00000000,-0.00000000,0.10708494,-0.37212171,0.56023065,-0.94428046,0.00081742,-0.00078458,0.04244819,-0.41013697,0.27755702,-1.03082043,0.00000000,-0.00000000
-3.29864932,0.85892149,-2.31698288,0.15165471,-0.58158757,0.00000000,-0.00000000,0.11054929,-0.39302000,0.56656156,-0.99488965,0.00082789,-0.00087436,0.03961707,-0.44181552,0.27490973,-1.07016752,0.00000000,-0.00000000
-3.29264632,0.86582034,-2.44622539,0.15697753,-0.61369010,0.00000000,-0.00000000,0.11502774,-0.41592910,0.57363753,-1.05122359,0.00083846,-0.00097007,0.03741753,-0.47346301,0.27415733,-1.11007895,0.00000000,-0.00000000
-3.28664332,0.87592016,-2.57975763,0.16298760,-0.64508273,0.00000000,-0.00000000,0.12060008,-0.44066680,0.58156560,-1.11298360,0.00084889,-0.00107165,0.03581717,-0.50455140,0.27556357,-1.14994043,0.00000000,-0.00000000
-3.28064032,0.88948024,-2.71600175,0.16963902,-0.67526187,0.00000000,-0.00000000,0.12734674,-0.46700771,0.59047084,-1.17977451,0.00085897,-0.00117895,0.03479110,-0.53453444,0.27939705,-1.18911319,0.00000000,-0.00000000
-3.27463732,0.90677754,-2.85327633,0.17689579,-0.70372926,0.00000000,-0.00000000,0.13534447,-0.49468601,0.60048853,-1.25110609,0.00086846,-0.00129181,0.03432059,-0.56286219,0.28591814,-1.22694919,0.00000000,-0.00000000
-3.26863432,0.92808756,-2.98982971,0.18473013,-0.73000545,0.00000000,-0.00000000,0.14466148,-0.52339885,0.61175594,-1.32639487,0.00087713,-0.00141002,0.03439144,-0.58899629,0.29536539,-1.26280633,0.00000000,-0.00000000
-3.26263132,0.95366462,-3.12387417,0.19312064,-0.75364287,0.00000000,-0.00000000,0.15535253,-0.55281043,0.62440410,-1.40496669,0.00088476,-0.00153332,0.03499229,-0.61242562,0.30794172,-1.29606330,0.00000000,-0.00000000
-3.25662831,0.98372239,-3.25362019,0.20205023,-0.77423819,0.00000000,-0.00000000,0.16745379,-0.58255671,0.63854979,-1.48606006,0.00089112,-0.00166138,0.03611281,-0.63268158,0.32380102,-1.32613356,0.00000000,-0.00000000
-3.25062531,1.01841538,-3.37730973,0.21150402,-0.79144321,0.00000000,-0.00000000,0.18097803,-0.61225081,0.65428811,-1.56883069,0.00089597,-0.00179381,0.03774199,-0.64935243,0.34303556,-1.35247822,0.00000000,-0.00000000
-3.24462231,1.05782212,-3.49324784,0.22146722,-0.80497402,0.00000000,-0.00000000,0.19591002,-0.64148895,0.67168581,-1.65235762,0.00089911,-0.00193012,0.03986654,-0.66209601,0.36566472,-1.37461722,0.00000000,-0.00000000
-3.23861931,1.10193064,-3.59983191,0.23192312,-0.81461800,0.00000000,-0.00000000,0.21220261,-0.66985696,0.69077577,-1.73565111,0.00090033,-0.00206976,0.04246943,-0.67065041,0.39162565,-1.39213881,0.00000000,-0.00000000
-3.23261631,1.15062690,-3.69557802,0.24285120,-0.82023834,0.00000000,-0.00000000,0.22977357,-0.69693733,0.71155256,-1.81766293,0.00089946,-0.00221203,0.04552871,-0.67484188,0.42076608,-1.40470704,0.00000000,-0.00000000
-3.22661331,1.20368658,-3.77914413,0.25422548,-0.82177595,0.00000000,-0.00000000,0.24850343,-0.72231658,0.73396952,-1.89729903,0.00089636,-0.00235612,0.04901662,-0.67458988,0.45283999,-1.41206714,0.00000000,-0.00000000
-3.22061031,1.26077087,-3.84934978,0.26601323,-0.81924882,0.00000000,-0.00000000,0.26823453,-0.74559303,0.75793725,-1.97343492,0.00089093,-0.00250108,0.05289898,-0.66990884,0.48750629,-1.41404877,0.00000000,-0.00000000
-3.21460730,1.32142625,-3.90519238,0.27817385,-0.81274878,0.00000000,-0.00000000,0.28877143,-0.76638460,0.78332364,-2.04493376,0.00088312,-0.00264584,0.05713496,-0.66090675,0.52433085,-1.41056729,0.00000000,-0.00000000
-3.20860430,1.38508862,-3.94586015,0.29065825,-0.80243601,0.00000000,-0.00000000,0.30988274,-0.78433673,0.80995550,-2.11066702,0.00087295,-0.00278913,0.06167712,-0.64778046,0.56279206,-1.40162307,0.00000000,-0.00000000
-3.20260130,1.45109168,-3.97074172,0.30340851,-0.78853163,0.00000000,-0.00000000,0.33130448,-0.79913002,0.83762157,-2.16953735,0.00086046,-0.00292959,0.06647186,-0.63080814,0.60228989,-1.38729909,0.00000000,-0.00000000
-3.19659830,1.51867933,-3.97943285,0.31635796,-0.77130868,0.00000000,-0.00000000,0.35274493,-0.81048758,0.86607700,-2.22050326,0.00084579,-0.00306569,0.07146011,-0.61033917,0.64215845,-1.36775702,0.00000000,-0.00000000
-3.19059530,1.58702183,-3.97174028,0.32943152,-0.75108215,0.00000000,-0.00000000,0.37389092,-0.81818171,0.89504892,-2.26260473,0.00082910,-0.00319579,0.07657836,-0.58678193,0.68168159,-1.34323209,0.00000000,-0.00000000
-3.18459230,1.65523507,-3.94768309,0.34254640,-0.72819830,0.00000000,-0.00000000,0.39441528,-0.82203982,0.92424306,-2.29498919,0.00081064,-0.00331819,0.08175984,-0.56059018,0.72011128,-1.31402693,0.00000000,-0.00000000
-3.17858929,1.72240236,-3.90749149,0.35561309,-0.70302409,0.00000000,-0.00000000,0.41398545,-0.82194930,0.95335113,-2.31693653,0.00079066,-0.00343110,0.08693596,-0.53224852,0.75668813,-1.28050468,0.00000000,-0.00000000
-3.17258629,1.78759791,-3.85160337,0.36853650,-0.67593690,0.00000000,-0.00000000,0.43227267,-0.81786118,0.98205864,-2.32788241,0.00076949,-0.00353275,0.09203781,-0.50225763,0.79066330,-1.24308162,0.00000000,-0.00000000
-3.16658329,1.84991117,-3.78065840,0.38121734,-0.64731508,0.00000000,-0.00000000,0.44896171,-0.80979240,1.01005297,-2.32743860,0.00074745,-0.00362142,0.09699770,-0.47111997,0.82132103,-1.20221940,0.00000000,-0.00000000
-3.16058029,1.90847105,-3.69548962,0.39355349,-0.61752958,0.00000000,-0.00000000,0.46376048,-0.79782658,1.03703131,-2.31540932,0.00072490,-0.00369549,0.10175073,-0.43932634,0.84800083,-1.15841715,0.00000000,-0.00000000
-3.15457729,1.96246917,-3.59711249,0.40544163,-0.58693701,0.00000000,-0.00000000,0.47640932,-0.78211308,1.06270840,-2.29180277,0.00070217,-0.00375348,0.10623628,-0.40734386,0.87011854,-1.11220353,0.00000000,-0.00000000
-3.14857429,2.01118123,-3.48671107,0.41677870,-0.55587403,0.00000000,-0.00000000,0.48668943,-0.76286449,1.08682360,-2.25683694,0.00067960,-0.00379415,0.11039927,-0.37560577,0.88718516,-1.06412869,0.00000000,-0.00000000
-3.14257129,2.05398579,-3.36562129,0.42746358,-0.52465332,0.00000000,-0.00000000,0.49443025,-0.74035244,1.10914734,-2.21093925,0.00065748,-0.00381652,0.11419139,-0.34450325,0.89882281,-1.01475640,0.00000000,-0.00000000
-3.13656828,2.09037981,-3.23531117,0.43739857,-0.49356093,0.00000000,-0.00000000,0.49951519,-0.71490181,1.12948664,-2.15473967,0.00063608,-0.00381991,0.11757197,-0.31437933,0.90477706,-0.96465612,0.00000000,-0.00000000
-3.13056528,2.11999046,-3.09735802,0.44649105,-0.46285491,0.00000000,-0.00000000,0.50188578,-0.68688361,1.14768968,-2.08905747,0.00061561,-0.00380403,0.12050868,-0.28552508,0.90492492,-0.91439525,0.00000000,-0.00000000
-3.12456228,2.14258294,-2.95342280,0.45465497,-0.43276506,0.00000000,-0.00000000,0.50154372,-0.65670653,1.16364935,-2.01488175,0.00059623,-0.00376892,0.12297796,-0.25817781,0.89927839,-0.86453138,0.00000000,-0.00000000
-3.11855928,2.15806416,-2.80522189,0.46181247,-0.40349354,0.00000000,-0.00000000,0.49855103,-0.62480768,1.17730572,-1.93334653,0.00057804,-0.00371503,0.12496516,-0.23252122,0.88798320,-0.81560479,0.00000000,-0.00000000
-3.11255628,2.16648232,-2.65449693,0.46789542,-0.37521612,0.00000000,-0.00000000,0.49302811,-0.59164255,1.18864746,-1.84570123,0.00056107,-0.00364320,0.12646449,-0.20868718,0.87131296,-0.76813109,0.00000000,-0.00000000
-3.10655328,2.16802270,-2.50298320,0.47284693,-0.34808384,0.00000000,-0.00000000,0.48514985,-0.55767480,1.19771223,-1.75327761,0.00054530,-0.00355462,0.12747869,-0.18675897,0.84965893,-0.72259422,0.00000000,-0.00000000
-3.10055028,2.16299984,-2.35237763,0.47662293,-0.32222489,0.00000000,-0.00000000,0.47514004,-0.52336595,1.20458601,-1.65745465,0.00053066,-0.00345082,0.12801852,-0.16677542,0.82351591,-0.67943989,0.00000000,-0.00000000
-3.09454727,2.15184664,-2.20430718,0.47919351,-0.29774654,0.00000000,-0.00000000,0.46326421,-0.48916557,1.20940150,-1.55962245,0.00051704,-0.00333359,0.12810214,-0.14873598,0.79346498,-0.63906966,0.00000000,-0.00000000
-3.08854427,2.13510085,-2.06029887,0.48054430,-0.27473695,0.00000000,-0.00000000,0.44982132,-0.45550212,1.21233543,-1.46114687,0.00050427,-0.00320498,0.12775425,-0.13260604,0.76015386,-0.60183581,0.00000000,-0.00000000
-3.08254127,2.11338947,-1.92175221,0.48067756,-0.25326683,0.00000000,-0.00000000,0.43513458,-0.42277486,1.21360504,-1.36333611,0.00049217,-0.00306717,0.12700529,-0.11832259,0.72427567,-0.56803723,0.00000000,-0.00000000
-3.07653827,2.08741155,-1.78991535,0.47961303,-0.23339088,0.00000000,-0.00000000,0.41954183,-0.39134698,1.21346344,-1.26741047,0.00048055,-0.00292245,0.12589046,-0.10579964,0.68654720,-0.53791646,0.00000000,-0.00000000
-3.07053527,2.05791999,-1.66586558,0.47738842,-0.21514905,0.00000000,-0.00000000,0.40338582,-0.36154016,1.21219413,-1.17447639,0.00046922,-0.00277312,0.12444877,-0.09493347,0.64768744,-0.51165805,0.00000000,-0.00000000
-3.06453227,2.02570273,-1.55049496,0.47405956,-0.19856758,0.00000000,-0.00000000,0.38700471,-0.33363077,1.21010457,-1.08550554,0.00045798,-0.00262142,0.12272210,-0.08560750,0.60839723,-0.48938838,0.00000000,-0.00000000
-3.05852926,1.99156393,-1.44450161,0.46969991,-0.18365984,0.00000000,-0.00000000,0.37072319,-0.30784754,1.20751892,-1.00131955,0.00044669,-0.00246948,0.12075427,-0.07769660,0.56934086,-0.47117688,0.00000000,-0.00000000
-3.05252626,1.95630535,-1.34838675,0.46439970,-0.17042720,0.00000000,-0.00000000,0.35484449,-0.28437086,1.20476998,-0.92258063,0.00043521,-0.00231925,0.11859013,-0.07107086,0.53113015,-0.45703868,0.00000000,-0.00000000
-3.04652326,1.92070859,-1.26245754,0.45826441,-0.15885970,0.00000000,-0.00000000,0.33964344,-0.26333353,1.20219064,-0.84978800,0.00042346,-0.00217244,0.11627482,-0.06559889,0.49431143,-0.44693860,0.00000000,-0.00000000
-3.04052026,1.88551839,-1.18683520,0.45141274,-0.14893681,0.00000000,-0.00000000,0.32536079,-0.24482270,1.20010485,-0.78327994,0.00041138,-0.00203051,0.11385293,-0.06115047,0.45935586,-0.44079619,0.00000000,-0.00000000
-3.03451726,1.85142740,-1.12146800,0.44397409,-0.14062808,0.00000000,-0.00000000,0.31219898,-0.22888296,1.19881864,-0.72324073,0.00039899,-0.00189463,0.11136791,-0.05759876,0.42665300,-0.43849163,0.00000000,-0.00000000
-3.02851426,1.81906275,-1.06614810,0.43608568,-0.13389395,0.00000000,-0.00000000,0.30031919,-0.21552007,1.19861117,-0.66971203,0.00038635,-0.00176568,0.10886148,-0.05482202,0.39650783,-0.43987207,0.00000000,-0.00000000
-3.02251126,1.78897486,-1.02053135,0.42788928,-0.12868638,0.00000000,-0.00000000,0.28983999,-0.20470534,1.19972655,-0.62260755,0.00037354,-0.00164425,0.10637318,-0.05270498,0.36914083,-0.44475810,0.00000000,-0.00000000
-3.01650825,1.76162853,-0.98415891,0.41952790,-0.12494957,0.00000000,-0.00000000,0.28083718,-0.19638010,1.20236644,-0.58173018,0.00036073,-0.00153064,0.10394000,-0.05113977,0.34469096,-0.45294994,0.00000000,-0.00000000
-3.01050525,1.73739684,-0.95647945,0.41114244,-0.12262053,0.00000000,-0.00000000,0.27334506,-0.19046015,1.20668405,-0.54679064,0.00034809,-0.00142491,0.10159618,-0.05002665,0.32322107,-0.46423295,0.00000000,-0.00000000
-3.00450225,1.71655775,-0.93687104,0.40286850,-0.12162961,0.00000000,-0.00000000,0.26735875,-0.18683994,1.21277969,-0.51742650,0.00033583,-0.00132688,0.09937303,-0.04927445,0.30472538,-0.47838208,0.00000000,-0.00000000
-2.99849925,1.69929372,-0.92466146,0.39483361,-0.12190081,0.00000000,-0.00000000,0.26283757,-0.18539620,1.22069815,-0.49322092,0.00032420,-0.00123622,0.09729896,-0.04880077,0.28913840,-0.49516505,0.00000000,-0.00000000
-2.99249625,1.68569415,-0.91914632,0.38715481,-0.12335198,0.00000000,-0.00000000,0.25970924,-0.18599098,1.23042818,-0.47372014,0.00031343,-0.00115242,0.09539954,-0.04853205,0.27634490,-0.51434404,0.00000000,-0.00000000
-2.98649325,1.67576065,-0.91960429,0.37993697,-0.12589482,0.00000000,-0.00000000,0.25787469,-0.18847402,1.24190392,-0.45844928,0.00030379,-0.00107490,0.09369765,-0.04840346,0.26619038,-0.53567582,0.00000000,-0.00000000
-2.98049025,1.66941476,-0.92530905,0.37327166,-0.12943474,0.00000000,-0.00000000,0.25721345,-0.19268429,1.25500835,-0.44692590,0.00029551,-0.00100302,0.09221370,-0.04835864,0.25849152,-0.55891040,0.00000000,-0.00000000
-2.97448724,1.66650784,-0.93553790,0.36723674,-0.13387060,0.00000000,-0.00000000,0.25758913,-0.19845104,1.26957867,-0.43867114,0.00028883,-0.00093612,0.09096592,-0.04834938,0.25304640,-0.58378839,0.00000000,-0.00000000
-2.96848424,1.66683259,-0.94957727,0.36189672,-0.13909441,0.00000000,-0.00000000,0.25885520,-0.20559420,1.28541307,-0.43321831,0.00028398,-0.00087355,0.08997057,-0.04833515,0.24964377,-0.61003735,0.00000000,-0.00000000
-2.96248124,1.67013571,-0.96672538,0.35730364,-0.14499107,0.00000000,-0.00000000,0.26086055,-0.21392446,1.30227877,-0.43011914,0.00028113,-0.00081473,0.08924220,-0.04828258,0.24807153,-0.63736764,0.00000000,-0.00000000
-2.95647824,1.67613108,-0.98629287,0.35349858,-0.15143825,0.00000000,-0.00000000,0.26345485,-0.22324319,1.31992085,-0.42894780,0.00028045,-0.00075911,0.08879383,-0.04816486,0.24812379,-0.66546813,0.00000000,-0.00000000
-2.95047524,1.68451285,-1.00760190,0.35051354,-0.15830650,0.00000000,-0.00000000,0.26649357,-0.23334240,1.33807133,-0.42930309,0.00028208,-0.00070625,0.08863704,-0.04796111,0.24960663,-0.69400252,0.00000000,-0.00000000
-2.94447224,1.69496783,-1.02998485,0.34837363,-0.16545974,0.00000000,-0.00000000,0.26984242,-0.24400498,1.35645827,-0.43080931,0.00028612,-0.00065579,0.08878189,-0.04765573,0.25234240,-0.72260664,0.00000000,-0.00000000
-2.93846923,1.70718681,-1.05278316,0.34709936,-0.17275612,0.00000000,-0.00000000,0.27338123,-0.25500544,1.37481424,-0.43311615,0.00029264,-0.00060748,0.08923687,-0.04723776,0.25617257,-0.75088737,0.00000000,-0.00000000
-2.93246623,1.72087418,-1.07534738,0.34670889,-0.18004948,0.00000000,-0.00000000,0.27700718,-0.26611124,1.39288407,-0.43589814,0.00030171,-0.00056114,0.09000854,-0.04670026,0.26095915,-0.77842354,0.00000000,-0.00000000
-2.92646323,1.73575572,-1.09703889,0.34722004,-0.18719128,0.00000000,-0.00000000,0.28063715,-0.27708501,1.41043147,-0.43885406,0.00031335,-0.00051669,0.09110119,-0.04603969,0.26658485,-0.80476920,0.00000000,-0.00000000
-2.92046023,1.75158435,-1.11723378,0.34865203,-0.19403311,0.00000000,-0.00000000,0.28420944,-0.28768740,1.42724439,-0.44170667,0.00032759,-0.00047412,0.09251631,-0.04525543,0.27295213,-0.82945935,0.00000000,-0.00000000
-2.91445723,1.76814371,-1.13532933,0.35102668,-0.20042971,0.00000000,-0.00000000,0.28768461,-0.29768099,1.44313908,-0.44420303,0.00034444,-0.00043349,0.09425203,-0.04434933,0.27998125,-0.85201820,0.00000000,-0.00000000
-2.90845423,1.78524981,-1.15075279,0.35436907,-0.20624239,0.00000000,-0.00000000,0.29104549,-0.30683471,1.45796282,-0.44611563,0.00036392,-0.00039492,0.09630254,-0.04332530,0.28760764,-0.87196969,0.00000000,-0.00000000
-2.90245123,1.80275066,-1.16297260,0.35870760,-0.21134282,0.00000000,-0.00000000,0.29429652,-0.31492898,1.47159540,-0.44724417,0.00038603,-0.00035854,0.09865744,-0.04218907,0.29577875,-0.88884992,0.00000000,-0.00000000
-2.89644822,1.82052448,-1.17151117,0.36407328,-0.21561690,0.00000000,-0.00000000,0.29746229,-0.32176122,1.48394944,-0.44741827,0.00041083,-0.00032454,0.10130124,-0.04094796,0.30445057,-0.90222107,0.00000000,-0.00000000
-2.89044522,1.83847643,-1.17595886,0.37049845,-0.21896865,0.00000000,-0.00000000,0.30058540,-0.32715139,1.49496967,-0.44650054,0.00043834,-0.00029311,0.10421296,-0.03961076,0.31358414,-0.91168589,0.00000000,-0.00000000
-2.88444222,1.85653441,-1.17598825,0.37801474,-0.22132388,0.00000000,-0.00000000,0.30372372,-0.33094752,1.50463145,-0.44439014,0.00046863,-0.00026445,0.10736578,-0.03818766,0.32314215,-0.91690234,0.00000000,-0.00000000
-2.87843922,1.87464413,-1.17136766,0.38665043,-0.22263344,0.00000000,-0.00000000,0.30694710,-0.33303064,1.51293841,-0.44102617,0.00050177,-0.00023878,0.11072703,-0.03669023,0.33308585,-0.91759725,0.00000000,-0.00000000
-2.87243622,1.89276379,-1.16197313,0.39642732,-0.22287580,0.00000000,-0.00000000,0.31033369,-0.33331901,1.51991960,-0.43639089,0.00053785,-0.00021628,0.11425828,-0.03513146,0.34337246,-0.91357849,0.00000000,-0.00000000
-2.86643322,1.91085859,-1.14779793,0.40735713,-0.22205893,0.00000000,-0.00000000,0.31396589,-0.33177143,1.52562605,-0.43051206,0.00057698,-0.00019716,0.11791575,-0.03352578,0.35395310,-0.90474482,0.00000000,-0.00000000
-2.86043022,1.92889538,-1.12895877,0.41943764,-0.22022123,0.00000000,-0.00000000,0.31792606,-0.32838912,1.53012697,-0.42346444,0.00061926,-0.00018161,0.12165095,-0.03188912,0.36477140,-0.89109278,0.00000000,-0.00000000
-2.85442721,1.94683760,-1.10569809,0.43264869,-0.21743137,0.00000000,-0.00000000,0.32229228,-0.32321646,1.53350549,-0.41536981,0.00066477,-0.00016981,0.12541148,-0.03023896,0.37576292,-0.87272023,0.00000000,-0.00000000
-2.84842421,1.96464065,-1.07838208,0.44694834,-0.21378718,0.00000000,-0.00000000,0.32713409,-0.31634005,1.53585431,-0.40639563,0.00071360,-0.00016193,0.12914220,-0.02859432,0.38685517,-0.84982627,0.00000000,-0.00000000
-2.84242121,1.98224812,-1.04749420,0.46226923,-0.20941340,0.00000000,-0.00000000,0.33250852,-0.30788644,1.53727107,-0.39675192,0.00076580,-0.00015816,0.13278643,-0.02697580,0.39796852,-0.82270750,0.00000000,-0.00000000
-2.83641821,1.99958874,-1.01362426,0.47851558,-0.20445836,0.00000000,-0.00000000,0.33845658,-0.29801834,1.53785387,-0.38668660,0.00082138,-0.00015865,0.13628739,-0.02540556,0.40901772,-0.79175066,0.00000000,-0.00000000
-2.83041521,2.01657455,-0.97745344,0.49556089,-0.19908989,0.00000000,-0.00000000,0.34500033,-0.28692969,1.53769693,-0.37647912,0.00088032,-0.00016357,0.13958970,-0.02390719,0.41991413,-0.75742203,0.00000000,-0.00000000
-2.82441221,2.03310031,-0.93973564,0.51324671,-0.19349031,0.00000000,-0.00000000,0.35214070,-0.27483954,1.53688683,-0.36643266,0.00094253,-0.00017307,0.14264092,-0.02250566,0.43056844,-0.72025421,0.00000000,-0.00000000
-2.81840920,2.04904449,-0.90127612,0.53138253,-0.18785092,0.00000000,-0.00000000,0.35985629,-0.26198518,1.53549938,-0.35686517,0.00100789,-0.00018731,0.14539304,-0.02122717,0.44089394,-0.68083060,0.00000000,-0.00000000
-2.81240620,2.06427194,-0.86290802,0.54974713,-0.18236609,0.00000000,-0.00000000,0.36810318,-0.24861481,1.53359766,-0.34809947,0.00107620,-0.00020640,0.14780400,-0.02009894,0.45081000,-0.63976863,0.00000000,-0.00000000
