energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.81990995,0.16225514,0.06249124,0.00000000,0.00169749,0.02892951,0.05744886,0.04949233
-5.81390695,0.16101883,0.06266806,0.00000000,0.00190181,0.02817970,0.05578978,0.04986390
-5.80790395,0.16209140,0.06372480,0.00000000,0.00211606,0.02787994,0.05486514,0.05088098
-5.80190095,0.16537507,0.06562643,0.00000000,0.00233833,0.02801507,0.05462236,0.05251040
-5.79589795,0.17074389,0.06832726,0.00000000,0.00256634,0.02856480,0.05499876,0.05471073
-5.78989495,0.17804863,0.07177274,0.00000000,0.00279747,0.02950461,0.05592397,0.05743385
-5.78389195,0.18712186,0.07590140,0.00000000,0.00302885,0.03080656,0.05732243,0.06062677
-5.77788894,0.19778311,0.08064678,0.00000000,0.00325738,0.03244006,0.05911587,0.06423338
-5.77188594,0.20984410,0.08593949,0.00000000,0.00347985,0.03437271,0.06122578,0.06819645
-5.76588294,0.22311398,0.09170927,0.00000000,0.00369300,0.03657098,0.06357592,0.07245954
-5.75987994,0.23740462,0.09788716,0.00000000,0.00389359,0.03900098,0.06609464,0.07696909
-5.75387694,0.25253606,0.10440770,0.00000000,0.00407858,0.04162923,0.06871717,0.08167643
-5.74787394,0.26834180,0.11121115,0.00000000,0.00424514,0.04442335,0.07138779,0.08653987
-5.74187094,0.28467421,0.11824574,0.00000000,0.00439085,0.04735287,0.07406176,0.09152662
-5.73586793,0.30140979,0.12546990,0.00000000,0.00451370,0.05039001,0.07670707,0.09661479
-5.72986493,0.31845431,0.13285439,0.00000000,0.00461224,0.05351047,0.07930596,0.10179504
-5.72386193,0.33574752,0.14038429,0.00000000,0.00468564,0.05669426,0.08185611,0.10707221
-5.71785893,0.35326753,0.14806084,0.00000000,0.00473373,0.05992649,0.08437149,0.11246653
-5.71185593,0.37103438,0.15590281,0.00000000,0.00475706,0.06319813,0.08688286,0.11801450
-5.70585293,0.38911286,0.16394768,0.00000000,0.00475692,0.06650667,0.08943782,0.12376946
-5.69984992,0.40761410,0.17225212,0.00000000,0.00473537,0.06985669,0.09210044,0.12980146
-5.69384692,0.42669590,0.18089194,0.00000000,0.00469517,0.07326029,0.09495040,0.13619677
-5.68784392,0.44656148,0.18996137,0.00000000,0.00463980,0.07673721,0.09808164,0.14305660
-5.68184092,0.46745647,0.19957149,0.00000000,0.00457341,0.08031485,0.10160054,0.15049530
-5.67583792,0.48966406,0.20984784,0.00000000,0.00450072,0.08402783,0.10562360,0.15863781
-5.66983492,0.51349815,0.22092721,0.00000000,0.00442699,0.08791738,0.11027470,0.16761646
-5.66383192,0.53929461,0.23295357,0.00000000,0.00435790,0.09203022,0.11568191,0.17756715
-5.65782891,0.56740064,0.24607321,0.00000000,0.00429946,0.09641727,0.12197396,0.18862501
-5.65182591,0.59816252,0.26042923,0.00000000,0.00425791,0.10113187,0.12927646,0.20091954
-5.64582291,0.63191204,0.27615551,0.00000000,0.00423960,0.10622780,0.13770788,0.21456947
-5.63981991,0.66895199,0.29337040,0.00000000,0.00425083,0.11175698,0.14737556,0.22967750
-5.63381691,0.70954135,0.31217030,0.00000000,0.00429777,0.11776708,0.15837162,0.24632503
-5.62781391,0.75388055,0.33262353,0.00000000,0.00438631,0.12429897,0.17076925,0.26456718
-5.62181091,0.80209770,0.35476466,0.00000000,0.00452187,0.13138423,0.18461915,0.28442834
-5.61580790,0.85423636,0.37858972,0.00000000,0.00470932,0.13904280,0.19994661,0.30589829
-5.60980490,0.91024540,0.40405246,0.00000000,0.00495280,0.14728087,0.21674907,0.32892947
-5.60380190,0.96997183,0.43106206,0.00000000,0.00525557,0.15608912,0.23499456,0.35343511
-5.59779890,1.03315686,0.45948241,0.00000000,0.00561990,0.16544153,0.25462090,0.37928884
-5.59179590,1.09943582,0.48913308,0.00000000,0.00604691,0.17529462,0.27553585,0.40632557
-5.58579290,1.16834199,0.51979220,0.00000000,0.00653652,0.18558740,0.29761835,0.43434380
-5.57978989,1.23931460,0.55120106,0.00000000,0.00708728,0.19624202,0.32072062,0.46310939
-5.57378689,1.31171071,0.58307038,0.00000000,0.00769639,0.20716506,0.34467127,0.49236065
-5.56778389,1.38482074,0.61508811,0.00000000,0.00835964,0.21824946,0.36927936,0.52181458
-5.56178089,1.45788701,0.64692836,0.00000000,0.00907140,0.22937711,0.39433905,0.55117412
-5.55577789,1.53012478,0.67826107,0.00000000,0.00982474,0.24042196,0.41963497,0.58013610
-5.54977489,1.60074461,0.70876216,0.00000000,0.01061145,0.25125347,0.44494785,0.60839953
-5.54377189,1.66897545,0.73812347,0.00000000,0.01142223,0.26174036,0.47006027,0.63567403
-5.53776888,1.73408710,0.76606215,0.00000000,0.01224689,0.27175450,0.49476236,0.66168781
-5.53176588,1.79541129,0.79232897,0.00000000,0.01307451,0.28117468,0.51885695,0.68619509
-5.52576288,1.85236026,0.81671516,0.00000000,0.01389376,0.28989023,0.54216422,0.70898247
-5.51975988,1.90444197,0.83905749,0.00000000,0.01469313,0.29780420,0.56452538,0.72987400
-5.51375688,1.95127146,0.85924115,0.00000000,0.01546126,0.30483611,0.58580541,0.74873480
-5.50775388,1.99257764,0.87720054,0.00000000,0.01618717,0.31092401,0.60589454,0.76547297
-5.50175088,2.02820546,0.89291780,0.00000000,0.01686061,0.31602595,0.62470866,0.78003985
-5.49574787,2.05811345,0.90641924,0.00000000,0.01747225,0.32012066,0.64218844,0.79242856
-5.48974487,2.08236692,0.91776990,0.00000000,0.01801396,0.32320747,0.65829754,0.80267109
-5.48374187,2.10112741,0.92706668,0.00000000,0.01847894,0.32530569,0.67301977,0.81083393
-5.47773887,2.11463907,0.93443037,0.00000000,0.01886185,0.32645320,0.68635579,0.81701290
-5.47173587,2.12321310,0.93999727,0.00000000,0.01915892,0.32670471,0.69831933,0.82132711
-5.46573287,2.12721113,0.94391073,0.00000000,0.01936793,0.32612951,0.70893347,0.82391279
-5.45972986,2.12702865,0.94631344,0.00000000,0.01948818,0.32480904,0.71822717,0.82491722
-5.45372686,2.12307968,0.94734070,0.00000000,0.01952041,0.32283444,0.72623247,0.82449322
-5.44772386,2.11578345,0.94711535,0.00000000,0.01946667,0.32030406,0.73298251,0.82279448
-5.44172086,2.10555392,0.94574450,0.00000000,0.01933013,0.31732118,0.73851059,0.81997206
-5.43571786,2.09279270,0.94331834,0.00000000,0.01911497,0.31399202,0.74285045,0.81617219
-5.42971486,2.07788541,0.93991105,0.00000000,0.01882610,0.31042408,0.74603766,0.81153556
-5.42371186,2.06120167,0.93558365,0.00000000,0.01846904,0.30672478,0.74811207,0.80619780
-5.41770885,2.04309806,0.93038857,0.00000000,0.01804970,0.30300047,0.74912110,0.80029130
-5.41170585,2.02392355,0.92437543,0.00000000,0.01757423,0.29935574,0.74912358,0.79394778
-5.40570285,2.00402640,0.91759760,0.00000000,0.01704889,0.29589285,0.74819367,0.78730150
-5.39969985,1.98376156,0.91011885,0.00000000,0.01647993,0.29271128,0.74642460,0.78049255
-5.39369685,1.96349737,0.90201952,0.00000000,0.01587351,0.28990719,0.74393164,0.77366967
-5.38769385,1.94362047,0.89340164,0.00000000,0.01523564,0.28757281,0.74085398,0.76699240
-5.38169085,1.92453796,0.88439230,0.00000000,0.01457219,0.28579539,0.73735519,0.76063194
-5.37568784,1.90667597,0.87514507,0.00000000,0.01388881,0.28465597,0.73362186,0.75477038
-5.36968484,1.89047427,0.86583898,0.00000000,0.01319098,0.28422767,0.72986059,0.74959833
-5.36368184,1.87637666,0.85667516,0.00000000,0.01248401,0.28457359,0.72629301,0.74531057
-5.35767884,1.86481754,0.84787105,0.00000000,0.01177304,0.28574447,0.72314924,0.74210005
-5.35167584,1.85620517,0.83965264,0.00000000,0.01106302,0.28777609,0.72066004,0.74015036
-5.34567284,1.85090261,0.83224504,0.00000000,0.01035878,0.29068660,0.71904807,0.73962708
-5.33966983,1.84920779,0.82586210,0.00000000,0.00966495,0.29447409,0.71851887,0.74066860
-5.33366683,1.85133392,0.82069577,0.00000000,0.00898597,0.29911449,0.71925214,0.74337683
-5.32766383,1.85739211,0.81690598,0.00000000,0.00832607,0.30456000,0.72139406,0.74780878
-5.32166083,1.86737752,0.81461177,0.00000000,0.00768924,0.31073846,0.72505115,0.75396937
-5.31565783,1.88116075,0.81388441,0.00000000,0.00707921,0.31755364,0.73028637,0.76180621
-5.30965483,1.89848529,0.81474326,0.00000000,0.00649940,0.32488671,0.73711779,0.77120706
-5.30365183,1.91897226,0.81715453,0.00000000,0.00595295,0.33259890,0.74552024,0.78200003
-5.29764882,1.94213251,0.82103355,0.00000000,0.00544269,0.34053543,0.75542990,0.79395711
-5.29164582,1.96738612,0.82625032,0.00000000,0.00497117,0.34853056,0.76675179,0.80680080
-5.28564282,1.99408876,0.83263838,0.00000000,0.00454068,0.35641370,0.77936996,0.82021393
-5.27963982,2.02156376,0.84000639,0.00000000,0.00415334,0.36401621,0.79315961,0.83385207
-5.27363682,2.04913836,0.84815199,0.00000000,0.00381116,0.37117878,0.80800075,0.84735823
-5.26763382,2.07618243,0.85687712,0.00000000,0.00351612,0.37775889,0.82379235,0.86037895
-5.26163082,2.10214737,0.86600386,0.00000000,0.00327031,0.38363806,0.84046620,0.87258115
-5.25562781,2.12660318,0.87538991,0.00000000,0.00307601,0.38872848,0.85799949,0.88366870
-5.24962481,2.14927123,0.88494261,0.00000000,0.00293583,0.39297861,0.87642516,0.89339796
-5.24362181,2.17005093,0.89463078,0.00000000,0.00285282,0.39637752,0.89583918,0.90159124
-5.23761881,2.18903826,0.90449335,0.00000000,0.00283058,0.39895750,0.91640409,0.90814762
-5.23161581,2.20653485,0.91464417,0.00000000,0.00287332,0.40079493,0.93834818,0.91305030
-5.22561281,2.22304662,0.92527260,0.00000000,0.00298592,0.40200912,0.96196012,0.91636999
-5.21960980,2.23927145,0.93663954,0.00000000,0.00317396,0.40275914,0.98757883,0.91826427
-5.21360680,2.25607612,0.94906886,0.00000000,0.00344370,0.40323870,1.01557895,0.91897251
-5.20760380,2.27446309,0.96293452,0.00000000,0.00380198,0.40366922,1.04635224,0.91880680
-5.20160080,2.29552829,0.97864388,0.00000000,0.00425615,0.40429137,1.08028574,0.91813902
-5.19559780,2.32041176,0.99661771,0.00000000,0.00481384,0.40535531,1.11773755,0.91738478
-5.18959480,2.35024305,1.01726797,0.00000000,0.00548281,0.40711010,1.15901133,0.91698478
-5.18359180,2.38608376,1.04097419,0.00000000,0.00627065,0.40979270,1.20433083,0.91738447
-5.17758879,2.42886994,1.06805970,0.00000000,0.00718446,0.41361694,1.25381566,0.91901309
-5.17158579,2.47935676,1.09876869,0.00000000,0.00823055,0.41876300,1.30745961,0.92226279
-5.16558279,2.53806822,1.13324535,0.00000000,0.00941403,0.42536786,1.36511278,0.92746897
-5.15957979,2.60525411,1.17151604,0.00000000,0.01073849,0.43351704,1.42646851,0.93489270
-5.15357679,2.68085648,1.21347554,0.00000000,0.01220558,0.44323814,1.49105618,0.94470595
-5.14757379,2.76448727,1.25887795,0.00000000,0.01381470,0.45449635,1.55824029,0.95698045
-5.14157079,2.85541831,1.30733307,0.00000000,0.01556265,0.46719222,1.62722639,0.97168045
-5.13556778,2.95258450,1.35830832,0.00000000,0.01744338,0.48116189,1.69707383,0.98865996
-5.12956478,3.05460038,1.41113647,0.00000000,0.01944778,0.49617970,1.76671500,1.00766434
-5.12356178,3.15978946,1.46502887,0.00000000,0.02156359,0.51196315,1.83498070,1.02833639
-5.11755878,3.26622569,1.51909389,0.00000000,0.02377532,0.52818023,1.90063050,1.05022642
-5.11155578,3.37178524,1.57235980,0.00000000,0.02606438,0.54445860,1.96238719,1.07280608
-5.10555278,3.47420695,1.62380125,0.00000000,0.02840920,0.56039654,2.01897389,1.09548520
-5.09954977,3.57115891,1.67236840,0.00000000,0.03078553,0.57557514,2.06915236,1.11763089
-5.09354677,3.66030879,1.71701750,0.00000000,0.03316680,0.58957130,2.11176102,1.13858828
-5.08754377,3.73939502,1.75674169,0.00000000,0.03552464,0.60197114,2.14575110,1.15770177
-5.08154077,3.80629615,1.79060096,0.00000000,0.03782935,0.61238312,2.17021949,1.17433615
-5.07553777,3.85909571,1.81774988,0.00000000,0.04005056,0.62045063,2.18443690,1.18789670
-5.06953477,3.89614012,1.83746236,0.00000000,0.04215786,0.62586328,2.18787041,1.19784746
-5.06353177,3.91608752,1.84915219,0.00000000,0.04412150,0.62836677,2.18019928,1.20372709
-5.05752876,3.91794576,1.85238899,0.00000000,0.04591306,0.62777067,2.16132383,1.20516183
-5.05152576,3.90109850,1.84690888,0.00000000,0.04750607,0.62395407,2.13136681,1.20187517
-5.04552276,3.86531853,1.83261960,0.00000000,0.04887669,0.61686884,2.09066761,1.19369398
-5.03951976,3.81076840,1.80960032,0.00000000,0.05000424,0.60654032,2.03976973,1.18055117
-5.03351676,3.73798865,1.77809607,0.00000000,0.05087165,0.59306563,1.97940193,1.16248496
-5.02751376,3.64787465,1.73850740,0.00000000,0.05146590,0.57660964,1.91045443,1.13963494
-5.02151076,3.54164340,1.69137594,0.00000000,0.05177826,0.55739883,1.83395088,1.11223540
-5.01550775,3.42079200,1.63736638,0.00000000,0.05180450,0.53571341,1.75101758,1.08060629
-5.00950475,3.28704982,1.57724604,0.00000000,0.05154493,0.51187793,1.66285118,1.04514237
-5.00350175,3.14232646,1.51186263,0.00000000,0.05100438,0.48625101,1.57068616,1.00630108
-4.99749875,2.98865760,1.44212133,0.00000000,0.05019202,0.45921443,1.47576322,0.96458964
-4.99149575,2.82815088,1.36896183,0.00000000,0.04912112,0.43116217,1.37929982,0.92055187
-4.98549275,2.66293367,1.29333632,0.00000000,0.04780868,0.40248968,1.28246357,0.87475521
-4.97948974,2.49510435,1.21618879,0.00000000,0.04627506,0.37358394,1.18634940,0.82777823
-4.97348674,2.32668848,1.13843646,0.00000000,0.04454341,0.34481437,1.09196076,0.78019909
-4.96748374,2.15960073,1.06095349,0.00000000,0.04263918,0.31652512,1.00019529,0.73258486
-4.96148074,1.99561334,0.98455724,0.00000000,0.04058952,0.28902871,0.91183492,0.68548218
-4.95547774,1.83633129,0.90999725,0.00000000,0.03842270,0.26260118,0.82754023,0.63940899
-4.94947474,1.68317413,0.83794681,0.00000000,0.03616747,0.23747882,0.74784881,0.59484754
-4.94347174,1.53736426,0.76899704,0.00000000,0.03385249,0.21385632,0.67317708,0.55223844
-4.93746873,1.39992100,0.70365321,0.00000000,0.03150578,0.19188635,0.60382519,0.51197588
-4.93146573,1.27165987,0.64233317,0.00000000,0.02915419,0.17168032,0.53998418,0.47440360
-4.92546273,1.15319630,0.58536743,0.00000000,0.02682292,0.15331019,0.48174507,0.43981188
-4.91945973,1.04495290,0.53300073,0.00000000,0.02453517,0.13681108,0.42910908,0.40843511
-4.91345673,0.94716958,0.48539484,0.00000000,0.02231174,0.12218455,0.38199858,0.38045015
-4.90745373,0.85991584,0.44263228,0.00000000,0.02017088,0.10940227,0.34026823,0.35597525
-4.90145073,0.78310451,0.40472076,0.00000000,0.01812806,0.09840989,0.30371607,0.33506972
-4.89544772,0.71650660,0.37159837,0.00000000,0.01619591,0.08913107,0.27209412,0.31773415
-4.88944472,0.65976669,0.34313912,0.00000000,0.01438425,0.08147137,0.24511836,0.30391154
-4.88344172,0.61241888,0.31915910,0.00000000,0.01270014,0.07532212,0.22247807,0.29348918
-4.87743872,0.57390284,0.29942293,0.00000000,0.01114805,0.07056393,0.20384428,0.28630141
-4.87143572,0.54358016,0.28365073,0.00000000,0.00973006,0.06707014,0.18887757,0.28213352
-4.86543272,0.52075079,0.27152543,0.00000000,0.00844614,0.06470986,0.17723510,0.28072661
-4.85942971,0.50466965,0.26270053,0.00000000,0.00729441,0.06335085,0.16857700,0.28178361
-4.85342671,0.49456339,0.25680820,0.00000000,0.00627148,0.06286214,0.16257222,0.28497636
-4.84742371,0.48964717,0.25346773,0.00000000,0.00537280,0.06311643,0.15890384,0.28995375
-4.84142071,0.48914147,0.25229416,0.00000000,0.00459297,0.06399224,0.15727388,0.29635063
-4.83541771,0.49228853,0.25290703,0.00000000,0.00392608,0.06537594,0.15740770,0.30379756
-4.82941471,0.49836837,0.25493903,0.00000000,0.00336597,0.06716344,0.15905776,0.31193081
-4.82341171,0.50671379,0.25804431,0.00000000,0.00290657,0.06926179,0.16200694,0.32040256
-4.81740870,0.51672410,0.26190626,0.00000000,0.00254209,0.07159034,0.16607107,0.32889079
-4.81140570,0.52787698,0.26624443,0.00000000,0.00226721,0.07408179,0.17110064,0.33710850
-4.80540270,0.53973800,0.27082037,0.00000000,0.00207725,0.07668269,0.17698162,0.34481187
-4.79939970,0.55196737,0.27544212,0.00000000,0.00196825,0.07935367,0.18363516,0.35180698
-4.79339670,0.56432340,0.27996700,0.00000000,0.00193701,0.08206917,0.19101608,0.35795467
-4.78739370,0.57666232,0.28430274,0.00000000,0.00198110,0.08481668,0.19911009,0.36317338
-4.78139070,0.58893443,0.28840661,0.00000000,0.00209876,0.08759556,0.20792971,0.36743963
-4.77538769,0.60117626,0.29228261,0.00000000,0.00228886,0.09041525,0.21750895,0.37078612
-4.76938469,0.61349907,0.29597672,0.00000000,0.00255072,0.09329316,0.22789672,0.37329736
-4.76338169,0.62607397,0.29957042,0.00000000,0.00288389,0.09625213,0.23914940,0.37510310
-4.75737869,0.63911409,0.30317260,0.00000000,0.00328801,0.09931751,0.25132258,0.37636965
-4.75137569,0.65285462,0.30691021,0.00000000,0.00376251,0.10251423,0.26446238,0.37728955
-4.74537269,0.66753150,0.31091815,0.00000000,0.00430640,0.10586365,0.27859690,0.37806992
-4.73936968,0.68335977,0.31532871,0.00000000,0.00491800,0.10938061,0.29372792,0.37892023
-4.73336668,0.70051263,0.32026110,0.00000000,0.00559472,0.11307074,0.30982353,0.38003985
-4.72736368,0.71910225,0.32581165,0.00000000,0.00633280,0.11692813,0.32681210,0.38160610
-4.72136068,0.73916339,0.33204510,0.00000000,0.00712718,0.12093357,0.34457784,0.38376340
-4.71535768,0.76064082,0.33898746,0.00000000,0.00797136,0.12505351,0.36295855,0.38661407
-4.70935468,0.78338116,0.34662088,0.00000000,0.00885726,0.12923972,0.38174557,0.39021120
-4.70335168,0.80712985,0.35488076,0.00000000,0.00977529,0.13342975,0.40068628,0.39455410
-4.69734867,0.83153354,0.36365539,0.00000000,0.01071436,0.13754824,0.41948907,0.39958641
-4.69134567,0.85614793,0.37278810,0.00000000,0.01166203,0.14150903,0.43783071,0.40519722
-4.68534267,0.88045076,0.38208197,0.00000000,0.01260474,0.14521786,0.45536595,0.41122500
-4.67933967,0.90385964,0.39130683,0.00000000,0.01352810,0.14857578,0.47173893,0.41746417
-4.67333667,0.92575370,0.40020832,0.00000000,0.01441720,0.15148289,0.48659586,0.42367419
-4.66733367,0.94549823,0.40851851,0.00000000,0.01525712,0.15384232,0.49959863,0.42959049
-4.66133067,0.96247115,0.41596771,0.00000000,0.01603327,0.15556431,0.51043849,0.43493691
-4.65532766,0.97608993,0.42229673,0.00000000,0.01673194,0.15657006,0.51884931,0.43943888
-4.64932466,0.98583782,0.42726921,0.00000000,0.01734074,0.15679531,0.52461970,0.44283684
-4.64332166,0.99128795,0.43068322,0.00000000,0.01784905,0.15619331,0.52760342,0.44489917
-4.63731866,0.99212434,0.43238171,0.00000000,0.01824845,0.15473715,0.52772761,0.44543402
-4.63131566,0.98815859,0.43226118,0.00000000,0.01853305,0.15242141,0.52499828,0.44429947
-4.62531266,0.97934163,0.43027831,0.00000000,0.01869977,0.14926285,0.51950294,0.44141160
-4.61930965,0.96577005,0.42645406,0.00000000,0.01874849,0.14530029,0.51141013,0.43675007
-4.61330665,0.94768649,0.42087521,0.00000000,0.01868213,0.14059374,0.50096584,0.43036094
-4.60730365,0.92547455,0.41369310,0.00000000,0.01850662,0.13522271,0.48848706,0.42235680
-4.60130065,0.89964812,0.40511985,0.00000000,0.01823071,0.12928389,0.47435260,0.41291403
-4.59529765,0.87083605,0.39542213,0.00000000,0.01786574,0.12288832,0.45899171,0.40226760
-4.58929465,0.83976268,0.38491270,0.00000000,0.01742525,0.11615826,0.44287098,0.39070354
-4.58329165,0.80722534,0.37394038,0.00000000,0.01692458,0.10922375,0.42647993,0.37854956
-4.57728864,0.77406983,0.36287867,0.00000000,0.01638035,0.10221926,0.41031613,0.36616429
-4.57128564,0.74116496,0.35211367,0.00000000,0.01580990,0.09528030,0.39487025,0.35392568
-4.56528264,0.70937719,0.34203177,0.00000000,0.01523080,0.08854038,0.38061171,0.34221899
-4.55927964,0.67954651,0.33300774,0.00000000,0.01466022,0.08212818,0.36797552,0.33142510
-4.55327664,0.65246443,0.32539358,0.00000000,0.01411449,0.07616518,0.35735063,0.32190944
-4.54727364,0.62885471,0.31950866,0.00000000,0.01360855,0.07076365,0.34907039,0.31401211
-4.54127064,0.60935765,0.31563157,0.00000000,0.01315561,0.06602514,0.34340526,0.30803946
-4.53526763,0.59451812,0.31399375,0.00000000,0.01276680,0.06203927,0.34055801,0.30425749
-4.52926463,0.58477765,0.31477539,0.00000000,0.01245094,0.05888300,0.34066156,0.30288716
-4.52326163,0.58047052,0.31810341,0.00000000,0.01221442,0.05662012,0.34377938,0.30410171
-4.51725863,0.58182376,0.32405162,0.00000000,0.01206117,0.05530107,0.34990836,0.30802592
-4.51125563,0.58896059,0.33264294,0.00000000,0.01199271,0.05496291,0.35898401,0.31473722
-4.50525263,0.60190701,0.34385340,0.00000000,0.01200833,0.05562944,0.37088762,0.32426837
-4.49924962,0.62060085,0.35761772,0.00000000,0.01210529,0.05731144,0.38545513,0.33661148
-4.49324662,0.64490277,0.37383598,0.00000000,0.01227915,0.06000700,0.40248720,0.35172299
-4.48724362,0.67460856,0.39238115,0.00000000,0.01252413,0.06370192,0.42176013,0.36952921
-4.48124062,0.70946201,0.41310684,0.00000000,0.01283347,0.06837022,0.44303714,0.38993221
-4.47523762,0.74916797,0.43585515,0.00000000,0.01319985,0.07397481,0.46607953,0.41281545
-4.46923462,0.79340493,0.46046387,0.00000000,0.01361580,0.08046826,0.49065731,0.43804907
-4.46323162,0.84183673,0.48677309,0.00000000,0.01407410,0.08779395,0.51655882,0.46549449
-4.45722861,0.89412322,0.51463058,0.00000000,0.01456812,0.09588739,0.54359916,0.49500811
-4.45122561,0.94992955,0.54389600,0.00000000,0.01509218,0.10467798,0.57162698,0.52644406
-4.44522261,1.00893412,0.57444374,0.00000000,0.01564181,0.11409113,0.60052951,0.55965605
-4.43921961,1.07083523,0.60616448,0.00000000,0.01621397,0.12405086,0.63023585,0.59449828
-4.43321661,1.13535661,0.63896539,0.00000000,0.01680722,0.13448275,0.66071832,0.63082568
-4.42721361,1.20225204,0.67276940,0.00000000,0.01742181,0.14531739,0.69199218,0.66849368
-4.42121061,1.27130939,0.70751359,0.00000000,0.01805975,0.15649410,0.72411376,0.70735773
-4.41520760,1.34235420,0.74314703,0.00000000,0.01872477,0.16796499,0.75717733,0.74727297
-4.40920460,1.41525335,0.77962844,0.00000000,0.01942223,0.17969910,0.79131096,0.78809415
-4.40320160,1.48991862,0.81692387,0.00000000,0.02015906,0.19168656,0.82667167,0.82967615
-4.39719860,1.56631051,0.85500467,0.00000000,0.02094351,0.20394258,0.86344017,0.87187526
-4.39119560,1.64444208,0.89384596,0.00000000,0.02178498,0.21651102,0.90181540,0.91455121
-4.38519260,1.72438264,0.93342560,0.00000000,0.02269379,0.22946738,0.94200917,0.95756995
-4.37918959,1.80626098,0.97372374,0.00000000,0.02368080,0.24292106,0.98424083,1.00080710
-4.37318659,1.89026759,1.01472286,0.00000000,0.02475717,0.25701646,1.02873214,1.04415169
-4.36718359,1.97665532,1.05640796,0.00000000,0.02593394,0.27193305,1.07570220,1.08751007
-4.36118059,2.06573786,1.09876696,0.00000000,0.02722167,0.28788390,1.12536234,1.13080941
-4.35517759,2.15788540,1.14179066,0.00000000,0.02862998,0.30511283,1.17791081,1.17400057
-4.34917459,2.25351689,1.18547225,0.00000000,0.03016715,0.32388991,1.23352695,1.21705973
-4.34317159,2.35308854,1.22980605,0.00000000,0.03183968,0.34450532,1.29236483,1.25998876
-4.33716858,2.45707829,1.27478521,0.00000000,0.03365181,0.36726168,1.35454605,1.30281370
-4.33116558,2.56596620,1.32039832,0.00000000,0.03560514,0.39246486,1.42015174,1.34558154
-4.32516258,2.68021124,1.36662500,0.00000000,0.03769823,0.42041349,1.48921372,1.38835510
-4.31915958,2.80022490,1.41343050,0.00000000,0.03992626,0.45138744,1.56170509,1.43120622
-4.31315658,2.92634261,1.46075963,0.00000000,0.04228085,0.48563558,1.63753050,1.47420756
-4.30715358,3.05879410,1.50853043,0.00000000,0.04474985,0.52336328,1.71651656,1.51742336
