energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Zr_p_up,Zr_d_up
-5.47773887,1.97803828,0.01179444,1.05018095,0.34860717,0.00301780,1.21397386,0.55805689
-5.47173587,1.97348558,0.01169516,1.05341883,0.34331476,0.00302461,1.22835044,0.55382053
-5.46573287,1.96520214,0.01158047,1.05516781,0.33703489,0.00302381,1.24023524,0.54875404
-5.45972986,1.95311676,0.01145121,1.05528507,0.32983014,0.00301520,1.24946498,0.54281672
-5.45372686,1.93717678,0.01130796,1.05363121,0.32177018,0.00299863,1.25588673,0.53597646
-5.44772386,1.91734751,0.01115100,1.05007160,0.31293068,0.00297402,1.25935906,0.52820987
-5.44172086,1.89361278,0.01098033,1.04447860,0.30339221,0.00294131,1.25975404,0.51950245
-5.43571786,1.86597648,0.01079573,1.03673453,0.29323914,0.00290054,1.25696022,0.50984876
-5.42971486,1.83446529,0.01059675,1.02673549,0.28255868,0.00285179,1.25088630,0.49925280
-5.42371186,1.79913214,0.01038286,1.01439572,0.27143984,0.00279520,1.24146559,0.48772850
-5.41770885,1.76006062,0.01015350,0.99965245,0.25997263,0.00273101,1.22866077,0.47530027
-5.41170585,1.71736962,0.00990821,0.98247091,0.24824722,0.00265953,1.21246892,0.46200375
-5.40570285,1.67121821,0.00964673,0.96284926,0.23635331,0.00258116,1.19292631,0.44788649
-5.39969985,1.62181020,0.00936912,0.94082303,0.22437956,0.00249638,1.17011277,0.43300867
-5.39369685,1.56939808,0.00907583,0.91646896,0.21241317,0.00240577,1.14415522,0.41744370
-5.38769385,1.51428605,0.00876780,0.88990777,0.20053963,0.00231004,1.11523021,0.40127865
-5.38169085,1.45683174,0.00844654,0.86130583,0.18884250,0.00220995,1.08356515,0.38461441
-5.37568784,1.39744655,0.00811414,0.83087541,0.17740338,0.00210641,1.04943814,0.36756553
-5.36968484,1.33659433,0.00777333,0.79887354,0.16630199,0.00200039,1.01317634,0.35025976
-5.36368184,1.27478847,0.00742743,0.76559945,0.15561624,0.00189297,0.97515283,0.33283712
-5.35767884,1.21258743,0.00708040,0.73139063,0.14542250,0.00178530,0.93578216,0.31544865
-5.35167584,1.15058871,0.00673673,0.69661767,0.13579576,0.00167859,0.89551460,0.29825478
-5.34567284,1.08942171,0.00640143,0.66167811,0.12680991,0.00157415,0.85482948,0.28142328
-5.33966983,1.02973944,0.00607998,0.62698948,0.11853793,0.00147329,0.81422761,0.26512706
-5.33366683,0.97220958,0.00577819,0.59298185,0.11105209,0.00137738,0.77422334,0.24954167
-5.32766383,0.91750509,0.00550220,0.56009011,0.10442396,0.00128781,0.73533624,0.23484268
-5.32166083,0.86629454,0.00525834,0.52874636,0.09872444,0.00120595,0.69808279,0.22120300
-5.31565783,0.81923270,0.00505308,0.49937244,0.09402351,0.00113319,0.66296829,0.20879024
-5.30965483,0.77695120,0.00489293,0.47237307,0.09038989,0.00107088,0.63047917,0.19776411
-5.30365183,0.74004982,0.00478435,0.44812949,0.08789045,0.00102035,0.60107574,0.18827403
-5.29764882,0.70908821,0.00473369,0.42699398,0.08658940,0.00098288,0.57518566,0.18045688
-5.29164582,0.68457830,0.00474708,0.40928515,0.08654729,0.00095970,0.55319811,0.17443502
-5.28564282,0.66697738,0.00483032,0.39528407,0.08781972,0.00095195,0.53545870,0.17031458
-5.27963982,0.65668187,0.00498883,0.38523133,0.09045584,0.00096073,0.52226517,0.16818401
-5.27363682,0.65402172,0.00522748,0.37932479,0.09449669,0.00098699,0.51386388,0.16811292
-5.26763382,0.65925552,0.00555052,0.37771826,0.09997332,0.00103163,0.51044714,0.17015126
-5.26163082,0.67256625,0.00596142,0.38052073,0.10690480,0.00109538,0.51215121,0.17432874
-5.25562781,0.69405770,0.00646274,0.38779623,0.11529629,0.00117885,0.51905515,0.18065455
-5.24962481,0.72375151,0.00705601,0.39956426,0.12513696,0.00128247,0.53118036,0.18911735
-5.24362181,0.76158503,0.00774154,0.41580060,0.13639823,0.00140651,0.54849080,0.19968549
-5.23761881,0.80740980,0.00851832,0.43643849,0.14903205,0.00155099,0.57089384,0.21230754
-5.23161581,0.86099092,0.00938387,0.46137002,0.16296963,0.00171575,0.59824178,0.22691293
-5.22561281,0.92200728,0.01033412,0.49044785,0.17812047,0.00190034,0.63033379,0.24341288
-5.21960980,0.99005266,0.01136330,0.52348688,0.19437193,0.00210405,0.66691843,0.26170138
-5.21360680,1.06463788,0.01246394,0.56026618,0.21158936,0.00232589,0.70769646,0.28165645
-5.20760380,1.14519390,0.01362677,0.60053084,0.22961683,0.00256457,0.75232401,0.30314134
-5.20160080,1.23107601,0.01484083,0.64399392,0.24827852,0.00281849,0.80041604,0.32600593
-5.19559780,1.32156910,0.01609349,0.69033835,0.26738076,0.00308578,0.85154993,0.35008807
-5.18959480,1.41589398,0.01737065,0.73921893,0.28671470,0.00336423,0.90526933,0.37521500
-5.18359180,1.51321481,0.01865690,0.79026436,0.30605961,0.00365140,0.96108813,0.40120476
-5.17758879,1.61264752,0.01993579,0.84307944,0.32518667,0.00394460,1.01849466,0.42786755
-5.17158579,1.71326931,0.02119018,0.89724739,0.34386317,0.00424091,1.07695613,0.45500714
-5.16558279,1.81412912,0.02240259,0.95233258,0.36185707,0.00453727,1.13592341,0.48242225
-5.15957979,1.91425896,0.02355559,1.00788360,0.37894166,0.00483050,1.19483620,0.50990797
-5.15357679,2.01268612,0.02463225,1.06343680,0.39490030,0.00511737,1.25312874,0.53725726
-5.14757379,2.10844609,0.02561658,1.11852047,0.40953098,0.00539464,1.31023597,0.56426258
-5.14157079,2.20059607,0.02649397,1.17265967,0.42265064,0.00565917,1.36560044,0.59071754
-5.13556778,2.28822887,0.02725161,1.22538172,0.43409904,0.00590794,1.41867969,0.61641892
-5.12956478,2.37048704,0.02787889,1.27622235,0.44374209,0.00613813,1.46895418,0.64116873
-5.12356178,2.44657692,0.02836769,1.32473256,0.45147452,0.00634719,1.51593573,0.66477654
-5.11755878,2.51578237,0.02871269,1.37048592,0.45722182,0.00653289,1.55917600,0.68706205
-5.11155578,2.57747777,0.02891155,1.41308624,0.46094133,0.00669335,1.59827508,0.70785781
-5.10555278,2.63114002,0.02896497,1.45217541,0.46262263,0.00682710,1.63288970,0.72701207
-5.09954977,2.67635917,0.02887676,1.48744108,0.46228699,0.00693310,1.66274073,0.74439168
-5.09354677,2.71284720,0.02865373,1.51862400,0.45998612,0.00701075,1.68761975,0.75988505
-5.08754377,2.74044478,0.02830552,1.54552466,0.45580022,0.00705991,1.70739417,0.77340487
-5.08154077,2.75912557,0.02784434,1.56800898,0.44983536,0.00708091,1.72201084,0.78489069
-5.07553777,2.76899795,0.02728465,1.58601271,0.44222038,0.00707450,1.73149771,0.79431111
-5.06953477,2.77030388,0.02664276,1.59954442,0.43310338,0.00704183,1.73596350,0.80166550
-5.06353177,2.76341498,0.02593635,1.60868689,0.42264803,0.00698446,1.73559532,0.80698522
-5.05752876,2.74882577,0.02518404,1.61359664,0.41102961,0.00690428,1.73065429,0.81033417
-5.05152576,2.72714422,0.02440482,1.61450183,0.39843118,0.00680347,1.72146931,0.81180867
-5.04552276,2.69907988,0.02361759,1.61169834,0.38503980,0.00668445,1.70842919,0.81153665
-5.03951976,2.66542990,0.02284061,1.60554418,0.37104301,0.00654985,1.69197361,0.80967608
-5.03351676,2.62706339,0.02209103,1.59645262,0.35662558,0.00640241,1.67258303,0.80641275
-5.02751376,2.58490446,0.02138448,1.58488390,0.34196670,0.00624497,1.65076831,0.80195741
-5.02151076,2.53991462,0.02073464,1.57133613,0.32723752,0.00608037,1.62706011,0.79654232
-5.01550775,2.49307492,0.02015294,1.55633552,0.31259917,0.00591145,1.60199870,0.79041739
-5.00950475,2.44536829,0.01964832,1.54042623,0.29820126,0.00574094,1.57612443,0.78384586
-5.00350175,2.39776276,0.01922705,1.52416021,0.28418076,0.00557145,1.54996913,0.77709981
-4.99749875,2.35119571,0.01889263,1.50808731,0.27066134,0.00540544,1.52404859,0.77045551
-4.99149575,2.30655967,0.01864585,1.49274583,0.25775302,0.00524516,1.49885641,0.76418869
-4.98549275,2.26468992,0.01848486,1.47865380,0.24555216,0.00509262,1.47485894,0.75856992
-4.97948974,2.22635399,0.01840535,1.46630113,0.23414172,0.00494958,1.45249150,0.75386014
-4.97348674,2.19224324,0.01840089,1.45614273,0.22359169,0.00481754,1.43215564,0.75030643
-4.96748374,2.16296645,0.01846319,1.44859257,0.21395967,0.00469773,1.41421722,0.74813799
-4.96148074,2.13904543,0.01858261,1.44401884,0.20529158,0.00459107,1.39900514,0.74756257
-4.95547774,2.12091241,0.01874856,1.44274005,0.19762233,0.00449825,1.38681045,0.74876314
-4.94947474,2.10890900,0.01895004,1.44502197,0.19097659,0.00441967,1.37788561,0.75189500
-4.94347174,2.10328654,0.01917613,1.45107539,0.18536947,0.00435550,1.37244367,0.75708316
-4.93746873,2.10420738,0.01941653,1.46105446,0.18080719,0.00430569,1.37065714,0.76442017
-4.93146573,2.11174699,0.01966199,1.47505553,0.17728760,0.00427000,1.37265662,0.77396418
-4.92546273,2.12589639,0.01990481,1.49311638,0.17480074,0.00424801,1.37852877,0.78573743
-4.91945973,2.14656475,0.02013913,1.51521563,0.17332919,0.00423918,1.38831406,0.79972493
-4.91345673,2.17358198,0.02036127,1.54127236,0.17284836,0.00424285,1.40200392,0.81587359
-4.90745373,2.20670102,0.02056984,1.57114587,0.17332678,0.00425827,1.41953789,0.83409159
-4.90145073,2.24559990,0.02076586,1.60463562,0.17472618,0.00428467,1.44080056,0.85424821
-4.89544772,2.28988352,0.02095264,1.64148133,0.17700162,0.00432121,1.46561894,0.87617405
-4.88944472,2.33908537,0.02113567,1.68136354,0.18010149,0.00436704,1.49376029,0.89966183
-4.88344172,2.39266926,0.02132225,1.72390472,0.18396761,0.00442131,1.52493096,0.92446776
-4.87743872,2.45003156,0.02152117,1.76867115,0.18853525,0.00448318,1.55877648,0.95031365
-4.87143572,2.51050412,0.02174216,1.81517583,0.19373329,0.00455179,1.59488321,0.97688984
-4.86543272,2.57335842,0.02199537,1.86288272,0.19948439,0.00462630,1.63278196,1.00385903
-4.85942971,2.63781122,0.02229082,1.91121241,0.20570543,0.00470585,1.67195370,1.03086112
-4.85342671,2.70303213,0.02263770,1.95954956,0.21230798,0.00478958,1.71183748,1.05751895
-4.84742371,2.76815334,0.02304387,2.00725206,0.21919909,0.00487662,1.75184065,1.08344517
-4.84142071,2.83228173,0.02351526,2.05366193,0.22628225,0.00496606,1.79135114,1.10824989
-4.83541771,2.89451326,0.02405545,2.09811800,0.23345864,0.00505698,1.82975169,1.13154918
-4.82941471,2.95394955,0.02466521,2.13996991,0.24062862,0.00514840,1.86643548,1.15297413
-4.82341171,3.00971638,0.02534234,2.17859325,0.24769340,0.00523933,1.90082277,1.17218018
-4.81740870,3.06098354,0.02608149,2.21340523,0.25455696,0.00532877,1.93237783,1.18885651
-4.81140570,3.10698533,0.02687417,2.24388048,0.26112814,0.00541568,1.96062541,1.20273501
-4.80540270,3.14704107,0.02770896,2.26956619,0.26732272,0.00549904,1.98516618,1.21359855
-4.79939970,3.18057457,0.02857182,2.29009592,0.27306560,0.00557785,2.00569009,1.22128810
-4.79339670,3.20713186,0.02944648,2.30520160,0.27829285,0.00565117,2.02198720,1.22570842
-4.78739370,3.22639601,0.03031504,2.31472284,0.28295358,0.00571812,2.03395515,1.22683186
-4.78139070,3.23819851,0.03115859,2.31861317,0.28701156,0.00577791,2.04160290,1.22470023
-4.77538769,3.24252624,0.03195791,2.31694276,0.29044647,0.00582991,2.04505026,1.21942427
-4.76938469,3.23952365,0.03269420,2.30989730,0.29325472,0.00587361,2.04452323,1.21118098
-4.76338169,3.22948982,0.03334980,2.29777301,0.29544980,0.00590869,2.04034500,1.20020856
-4.75737869,3.21287020,0.03390885,2.28096777,0.29706205,0.00593500,2.03292312,1.18679922
-4.75137569,3.19024328,0.03435790,2.25996868,0.29813791,0.00595260,2.02273306,1.17129008
-4.74537269,3.16230252,0.03468640,2.23533653,0.29873859,0.00596175,2.01029900,1.15405245
-4.73936968,3.12983424,0.03488708,2.20768767,0.29893824,0.00596292,1.99617257,1.13547997
-4.73336668,3.09369216,0.03495618,2.17767399,0.29882159,0.00595673,1.98091049,1.11597594
-4.72736368,3.05476969,0.03489350,2.14596196,0.29848124,0.00594403,1.96505209,1.09594045
-4.72136068,3.01397101,0.03470236,2.11321137,0.29801455,0.00592576,1.94909767,1.07575778
-4.71535768,2.97218205,0.03438935,2.08005473,0.29752039,0.00590301,1.93348880,1.05578457
-4.70935468,2.93024262,0.03396400,2.04707826,0.29709569,0.00587694,1.91859127,1.03633915
-4.70335168,2.88892071,0.03343829,2.01480493,0.29683208,0.00584876,1.90468163,1.01769257
-4.69734867,2.84889005,0.03282610,1.98368058,0.29681256,0.00581967,1.89193784,1.00006152
-4.69134567,2.81071165,0.03214264,1.95406334,0.29710856,0.00579084,1.88043443,0.98360355
-4.68534267,2.77482029,0.03140379,1.92621683,0.29777718,0.00576335,1.87014249,0.96841452
-4.67933967,2.74151605,0.03062547,1.90030734,0.29885908,0.00573817,1.86093433,0.95452862
-4.67333667,2.71096149,0.02982309,1.87640503,0.30037677,0.00571611,1.85259272,0.94192065
-4.66733367,2.68318427,0.02901101,1.85448886,0.30233361,0.00569779,1.84482416,0.93051066
-4.66133067,2.65808497,0.02820210,1.83445512,0.30471345,0.00568364,1.83727566,0.92017046
-4.65532766,2.63544987,0.02740740,1.81612895,0.30748096,0.00567386,1.82955413,0.91073204
-4.64932466,2.61496772,0.02663592,1.79927823,0.31058271,0.00566842,1.82124757,0.90199716
-4.64332166,2.59624991,0.02589448,1.78362929,0.31394878,0.00566708,1.81194698,0.89374799
-4.63731866,2.57885295,0.02518773,1.76888352,0.31749515,0.00566937,1.80126808,0.88575814
-4.63131566,2.56230228,0.02451824,1.75473421,0.32112645,0.00567464,1.78887165,0.87780375
-4.62531266,2.54611617,0.02388665,1.74088268,0.32473922,0.00568208,1.77448167,0.86967412
-4.61930965,2.52982884,0.02329193,1.72705320,0.32822542,0.00569072,1.75790042,0.86118139
-4.61330665,2.51301155,0.02273169,1.71300581,0.33147605,0.00569954,1.73901970,0.85216893
-4.60730365,2.49529097,0.02220244,1.69854666,0.33438485,0.00570744,1.71782782,0.84251815
-4.60130065,2.47636388,0.02170002,1.68353533,0.33685172,0.00571332,1.69441187,0.83215336
-4.59529765,2.45600780,0.02121982,1.66788909,0.33878590,0.00571615,1.66895545,0.82104452
-4.58929465,2.43408711,0.02075718,1.65158375,0.34010876,0.00571496,1.64173166,0.80920786
-4.58329165,2.41055458,0.02030759,1.63465144,0.34075592,0.00570892,1.61309203,0.79670442
-4.57728864,2.38544851,0.01986695,1.61717541,0.34067888,0.00569736,1.58345176,0.78363642
-4.57128564,2.35888564,0.01943173,1.59928226,0.33984597,0.00567981,1.55327212,0.77014193
-4.56528264,2.33105059,0.01899909,1.58113225,0.33824252,0.00565600,1.52304075,0.75638798
-4.55927964,2.30218236,0.01856697,1.56290802,0.33587054,0.00562589,1.49325104,0.74256244
-4.55327664,2.27255885,0.01813407,1.54480269,0.33274769,0.00558965,1.46438125,0.72886517
-4.54727364,2.24248017,0.01769988,1.52700772,0.32890582,0.00554767,1.43687475,0.71549889
-4.54127064,2.21225182,0.01726456,1.50970141,0.32438905,0.00550057,1.41112190,0.70265997
-4.53526763,2.18216846,0.01682890,1.49303843,0.31925165,0.00544909,1.38744465,0.69052993
-4.52926463,2.15249917,0.01639416,1.47714107,0.31355569,0.00539416,1.36608439,0.67926767
-4.52326163,2.12347496,0.01596201,1.46209244,0.30736873,0.00533678,1.34719359,0.66900304
-4.51725863,2.09527889,0.01553432,1.44793207,0.30076159,0.00527803,1.33083143,0.65983175
-4.51125563,2.06803939,0.01511311,1.43465385,0.29380632,0.00521901,1.31696360,0.65181205
-4.50525263,2.04182675,0.01470038,1.42220654,0.28657441,0.00516078,1.30546612,0.64496305
-4.49924962,2.01665303,0.01429802,1.41049649,0.27913538,0.00510434,1.29613285,0.63926481
-4.49324662,1.99247501,0.01390772,1.39939257,0.27155568,0.00505059,1.28868632,0.63466008
-4.48724362,1.96919999,0.01353089,1.38873283,0.26389799,0.00500029,1.28279125,0.63105750
-4.48124062,1.94669400,0.01316861,1.37833260,0.25622083,0.00495401,1.27806999,0.62833621
-4.47523762,1.92479193,0.01282161,1.36799349,0.24857849,0.00491218,1.27411933,0.62635132
-4.46923462,1.90330881,0.01249023,1.35751302,0.24102116,0.00487500,1.27052775,0.62494029
-4.46323162,1.88205194,0.01217445,1.34669416,0.23359527,0.00484250,1.26689247,0.62392962
-4.45722861,1.86083302,0.01187386,1.33535469,0.22634395,0.00481451,1.26283553,0.62314180
-4.45122561,1.83947980,0.01158776,1.32333569,0.21930753,0.00479070,1.25801828,0.62240200
-4.44522261,1.81784674,0.01131514,1.31050903,0.21252394,0.00477060,1.25215385,0.62154447
-4.43921961,1.79582426,0.01105476,1.29678351,0.20602917,0.00475361,1.24501701,0.62041818
-4.43321661,1.77334609,0.01080519,1.28210948,0.19985749,0.00473910,1.23645133,0.61889180
-4.42721361,1.75039463,0.01056487,1.26648176,0.19404158,0.00472634,1.22637327,0.61685754
-4.42121061,1.72700397,0.01033217,1.24994087,0.18861252,0.00471467,1.21477331,0.61423409
-4.41520760,1.70326052,0.01010543,1.23257244,0.18359950,0.00470340,1.20171417,0.61096838
-4.40920460,1.67930131,0.00988305,1.21450501,0.17902947,0.00469198,1.18732619,0.60703625
-4.40320160,1.65530991,0.00966346,1.19590614,0.17492654,0.00467991,1.17180032,0.60244201
-4.39719860,1.63151019,0.00944527,1.17697709,0.17131135,0.00466682,1.15537895,0.59721699
-4.39119560,1.60815818,0.00922721,1.15794628,0.16820021,0.00465250,1.13834509,0.59141721
-4.38519260,1.58553215,0.00900821,1.13906163,0.16560424,0.00463683,1.12101031,0.58512017
-4.37918959,1.56392159,0.00878741,1.12058218,0.16352852,0.00461983,1.10370193,0.57842101
-4.37318659,1.54361511,0.00856416,1.10276914,0.16197111,0.00460164,1.08675012,0.57142816
-4.36718359,1.52488809,0.00833807,1.08587687,0.16092230,0.00458246,1.07047515,0.56425868
-4.36118059,1.50799034,0.00810897,1.07014387,0.16036385,0.00456254,1.05517556,0.55703338
-4.35517759,1.49313437,0.00787693,1.05578435,0.16026844,0.00454216,1.04111747,0.54987202
-4.34917459,1.48048482,0.00764223,1.04298056,0.16059931,0.00452156,1.02852561,0.54288866
-4.34317159,1.47014953,0.00740535,1.03187620,0.16131020,0.00450093,1.01757621,0.53618747
-4.33716858,1.46217264,0.00716698,1.02257129,0.16234551,0.00448035,1.00839213,0.52985893
-4.33116558,1.45653022,0.00692794,1.01511863,0.16364086,0.00445979,1.00104032,0.52397683
-4.32516258,1.45312859,0.00668921,1.00952197,0.16512399,0.00443910,0.99553173,0.51859594
-4.31915958,1.45180563,0.00645182,1.00573621,0.16671596,0.00441794,0.99182340,0.51375054
-4.31315658,1.45233486,0.00621691,1.00366933,0.16833276,0.00439585,0.98982293,0.50945382
-4.30715358,1.45443251,0.00598563,1.00318623,0.16988724,0.00437224,0.98939464,0.50569821
