energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,4.18151017,-2.67578105,0.04221309,-0.03526140,0.34804755,-0.12071536,3.17110696,-2.13372270,1.14563077,-0.53030907,1.04279678,-0.71736311,0.45728639,-0.30563490,2.39606035,-1.71599033,0.00000000,-0.00000000
-5.99399700,4.21556253,-2.81525013,0.04201141,-0.03682703,0.36579221,-0.12647308,3.18656735,-2.25418504,1.17647689,-0.55998515,1.04299909,-0.76012013,0.45741814,-0.32237550,2.39415496,-1.80699164,0.00000000,-0.00000000
-5.98799400,4.23011367,-2.95008349,0.04157834,-0.03823262,0.38247000,-0.13310963,3.18728501,-2.37023771,1.20256510,-0.59065080,1.03781843,-0.80116645,0.45514303,-0.33834750,2.38030010,-1.89342651,0.00000000,-0.00000000
-5.98199100,4.22499526,-3.07894344,0.04092152,-0.03945589,0.39779291,-0.14064700,3.17350002,-2.48068263,1.22343353,-0.62212290,1.02739496,-0.84000311,0.45051663,-0.35337014,2.35481182,-1.97430750,0.00000000,-0.00000000
-5.97598799,4.20031853,-3.20056319,0.04005211,-0.04047712,0.41147992,-0.14910645,3.14568005,-2.58438365,1.23868031,-0.65421366,1.01195872,-0.87614496,0.44363439,-0.36726967,2.31819082,-2.04869943,0.00000000,-0.00000000
-5.96998499,4.15647713,-3.31376679,0.03898448,-0.04127963,0.42326530,-0.15850682,3.10450981,-2.68028773,1.24797682,-0.68673105,0.99182454,-0.90913063,0.43462944,-0.37988240,2.27111167,-2.11573643,0.00000000,-0.00000000
-5.96398199,4.09414372,-3.41748573,0.03773589,-0.04185021,0.43290697,-0.16886218,3.05087477,-2.76744401,1.25107979,-0.71947850,0.96738451,-0.93853230,0.42366922,-0.39105764,2.21440755,-2.17463764,0.00000000,-0.00000000
-5.95797899,4.01425987,-3.51077222,0.03632606,-0.04217950,0.44019455,-0.18017882,2.98583953,-2.84502014,1.24784163,-0.75225374,0.93909823,-0.96396506,0.41095117,-0.40066053,2.14905079,-2.22472143,0.00000000,-0.00000000
-5.95197599,3.91801920,-3.59280905,0.03477672,-0.04226223,0.44495680,-0.19245174,2.91062136,-2.91231578,1.23821836,-0.78484700,0.90748115,-0.98509561,0.39669756,-0.40857463,2.07612960,-2.26541771,0.00000000,-0.00000000
-5.94597299,3.80684373,-3.66291635,0.03311110,-0.04209735,0.44706795,-0.20566090,2.82655939,-2.96877299,1.22227472,-0.81703901,0.87309119,-1.00165006,0.38114958,-0.41470428,1.99682181,-2.29627849,0.00000000,-0.00000000
-5.93996998,3.68235388,-3.72055541,0.03135340,-0.04168804,0.44645265,-0.21976735,2.73508061,-3.01398348,1.20018588,-0.84859882,0.83651430,-1.01342061,0.36456103,-0.41897668,1.91236614,-2.31698616,0.00000000,-0.00000000
-5.93396698,3.54633272,-3.76532995,0.02952829,-0.04104165,0.44308929,-0.23470947,2.63766353,-3.04769251,1.17223576,-0.87928198,0.79834923,-1.02027095,0.34719166,-0.42134364,1.82403216,-2.32735973,0.00000000,-0.00000000
-5.92796398,3.40068556,-3.79698521,0.02766032,-0.04016949,0.43701146,-0.25039980,2.53580083,-3.06979979,1.13881161,-0.90882924,0.75919220,-1.02214015,0.32930048,-0.42178288,1.73308971,-2.32735853,0.00000000,-0.00000000
-5.92196098,3.24739599,-3.81540522,0.02577348,-0.03908648,0.42830749,-0.26672241,2.43096224,-3.08035719,1.10039515,-0.93696619,0.71962197,-1.01904491,0.31113937,-0.42029893,1.64077890,-2.31708356,0.00000000,-0.00000000
-5.91595798,3.08847999,-3.82060851,0.02389066,-0.03781084,0.41711801,-0.28353131,2.32455891,-3.07956350,1.05755048,-0.96340396,0.68018568,-1.01107999,0.29294709,-0.41692350,1.54828177,-2.29677618,0.00000000,-0.00000000
-5.90995498,2.92593956,-3.81274261,0.02203325,-0.03636352,0.40363175,-0.30065007,2.21791067,-3.06775639,1.01090926,-0.98784124,0.64138627,-0.99841686,0.27494386,-0.41171526,1.45669641,-2.26681406,0.00000000,-0.00000000
-5.90395198,2.76171763,-3.79207758,0.02022077,-0.03476772,0.38807964,-0.31787271,2.11221725,-3.04540182,0.96115368,-1.00996775,0.60367158,-0.98130033,0.25732698,-0.40475902,1.36701462,-2.22770442,0.00000000,-0.00000000
-5.89794897,2.59765585,-3.75899853,0.01847054,-0.03304831,0.37072753,-0.33496608,2.00853452,-3.01308105,0.90899800,-1.02946911,0.56742574,-0.96004344,0.24026718,-0.39616427,1.28010366,-2.18007444,0.00000000,-0.00000000
-5.89194597,2.43545683,-3.71399748,0.01679745,-0.03123119,0.35186797,-0.35167372,1.90775652,-2.97147563,0.85516944,-1.04603307,0.53296292,-0.93502038,0.22390630,-0.38606312,1.19669271,-2.12465898,0.00000000,-0.00000000
-5.88594297,2.27665203,-3.65766444,0.01521382,-0.02934270,0.33181126,-0.36772122,1.81060382,-2.92135064,0.80038913,-1.05935698,0.50052368,-0.90665793,0.20835584,-0.37460755,1.11736441,-2.06228572,0.00000000,-0.00000000
-5.87993997,2.12257653,-3.59067781,0.01372926,-0.02740906,0.31087629,-0.38282275,1.71761844,-2.86353667,0.74535397,-1.06915617,0.47027393,-0.87542537,0.19369681,-0.36196615,1.04255146,-1.99385805,0.00000000,-0.00000000
-5.87393697,1.97435113,-3.51379414,0.01235074,-0.02545575,0.28938153,-0.39668883,1.62916524,-2.79891091,0.69072008,-1.07517292,0.44230643,-0.84182326,0.17998050,-0.34832033,0.97253833,-1.92033601,0.00000000,-0.00000000
-5.86793397,1.83287235,-3.42783725,0.01108258,-0.02350701,0.26763650,-0.40903476,1.54543947,-2.72837786,0.63708843,-1.07718565,0.41664457,-0.80637145,0.16723023,-0.33386022,0.90746758,-1.84271581,0.00000000,-0.00000000
-5.86193097,1.69881029,-3.33368681,0.00992664,-0.02158543,0.24593416,-0.41958962,1.46647976,-2.65285026,0.58499313,-1.07501789,0.39324823,-0.76959664,0.15544396,-0.31878024,0.84735039,-1.76200847,0.00000000,-0.00000000
-5.85592796,1.57261376,-3.23226641,0.00888245,-0.01971151,0.22454428,-0.42810526,1.39218582,-2.57323068,0.53489268,-1.06854653,0.37202139,-0.73201990,0.14459743,-0.30327461,0.79208060,-1.67921831,0.00000000,-0.00000000
-5.84992496,1.45452234,-3.12453131,0.00794750,-0.01790339,0.20370819,-0.43436490,1.32233976,-2.49039441,0.48716442,-1.05770893,0.35282096,-0.69414467,0.13464785,-0.28753299,0.74145147,-1.59532184,0.00000000,-0.00000000
-5.84392196,1.34458406,-3.01145600,0.00711747,-0.01617663,0.18363489,-0.43819103,1.25662980,-2.40517404,0.44210204,-1.04250852,0.33546654,-0.65644548,0.12553781,-0.27173624,0.69517421,-1.51124793,0.00000000,-0.00000000
-5.83791896,1.24267788,-2.89402164,0.00638657,-0.01454405,0.16449863,-0.43945210,1.19467543,-2.31834627,0.39991614,-1.02301841,0.31975058,-0.61935797,0.11719927,-0.25605265,0.65289764,-1.42785971,0.00000000,-0.00000000
-5.83191596,1.14853937,-2.77320380,0.00574781,-0.01301570,0.14643780,-0.43806773,1.13605257,-2.23062119,0.36073751,-0.99938290,0.30544862,-0.58327032,0.10955746,-0.24063466,0.61422784,-1.34593904,0.00000000,-0.00000000
-5.82591296,1.06178854,-2.64996044,0.00519335,-0.01159888,0.12955527,-0.43401218,1.08031791,-2.14263438,0.32462273,-0.97181661,0.29232902,-0.54851653,0.10253455,-0.22561627,0.57874730,-1.26617385,0.00000000,-0.00000000
-5.81990995,0.98195840,-2.52522054,0.00471479,-0.01029821,0.11391972,-0.42731578,1.02703127,-2.05494183,0.29156167,-0.94060119,0.28016211,-0.51537161,0.09605292,-0.21111105,0.54603258,-1.18914883,0.00000000,-0.00000000
-5.81390695,0.90852295,-2.39987351,0.00430346,-0.00911583,0.09956805,-0.41806453,0.97577535,-1.96801777,0.26148642,-0.90607976,0.26872823,-0.48404889,0.09003799,-0.19721109,0.51567020,-1.11533960,0.00000000,-0.00000000
-5.80790395,0.84092372,-2.27475948,0.00395074,-0.00805154,0.08650851,-0.40639745,0.92617220,-1.88225516,0.23428107,-0.86864913,0.25782461,-0.45469924,0.08442052,-0.18398654,0.48727015,-1.04511055,0.00000000,-0.00000000
-5.80190095,0.77859383,-2.15066077,0.00364822,-0.00710307,0.07472434,-0.39250229,0.87789605,-1.79796875,0.20979192,-0.82875023,0.24727089,-0.42741246,0.07913834,-0.17148603,0.46047683,-0.97871607,0.00000000,-0.00000000
-5.79589795,0.72097897,-2.02829462,0.00338799,-0.00626639,0.06417784,-0.37660941,0.83068236,-1.71540017,0.18783765,-0.78685699,0.23691314,-0.40222026,0.07413753,-0.15973770,0.43497718,-0.91630504,0.00000000,-0.00000000
-5.78989495,0.66755477,-1.90830731,0.00316276,-0.00553592,0.05481442,-0.35898433,0.78433313,-1.63472482,0.16821899,-0.74346430,0.22662651,-0.37910102,0.06937307,-0.14875085,0.41050619,-0.85792825,0.00000000,-0.00000000
-5.78389195,0.61784045,-1.79126966,0.00296599,-0.00490488,0.04656674,-0.33991932,0.73871863,-1.55605993,0.15072764,-0.69907540,0.21631646,-0.35798572,0.06480905,-0.13851801,0.38684974,-0.80354806,0.00000000,-0.00000000
-5.77788894,0.57140861,-1.67767423,0.00279203,-0.00436556,0.03935861,-0.31972427,0.69377595,-1.47947351,0.13515425,-0.65418932,0.20591869,-0.33876492,0.06041835,-0.12901742,0.36384497,-0.75305004,0.00000000,-0.00000000
-5.77188594,0.52789139,-1.56793390,0.00263616,-0.00390961,0.03310859,-0.29871742,0.64950489,-1.40499357,0.12129508,-0.60928885,0.19539791,-0.32129640,0.05618211,-0.12021566,0.34137870,-0.70625574,0.00000000,-0.00000000
-5.76588294,0.48698330,-1.46238214,0.00249461,-0.00352827,0.02773330,-0.27721619,0.60596163,-1.33261728,0.10895759,-0.56482947,0.18474571,-0.30541318,0.05208881,-0.11207042,0.31938399,-0.66293624,0.00000000,-0.00000000
-5.75987994,0.44844112,-1.36127472,0.00236458,-0.00321269,0.02315017,-0.25552864,0.56325092,-1.26231973,0.09796459,-0.52122978,0.17397755,-0.29093147,0.04813328,-0.10453321,0.29783538,-0.62282577,0.00000000,-0.00000000
-5.75387694,0.41208143,-1.26479293,0.00224420,-0.00295407,0.01927993,-0.23394575,0.52151727,-1.19406192,0.08815735,-0.47886353,0.16312929,-0.27765851,0.04431552,-0.09755188,0.27674317,-0.58563490,0.00000000,-0.00000000
-5.74787394,0.37777630,-1.17304811,0.00213250,-0.00274390,0.01604858,-0.21273479,0.48093581,-1.12779790,0.07939750,-0.43805378,0.15225327,-0.26539977,0.04063954,-0.09107294,0.25614707,-0.55106303,0.00000000,-0.00000000
-5.74187094,0.34544774,-1.08608731,0.00202936,-0.00257408,0.01338902,-0.19213412,0.44170333,-1.06348077,0.07156802,-0.39906896,0.14141429,-0.25396554,0.03711215,-0.08504366,0.23610974,-0.51880953,0.00000000,-0.00000000
-5.73586793,0.31506133,-1.00390007,0.00193542,-0.00243711,0.01124231,-0.17234927,0.40402993,-1.00106758,0.06457351,-0.36212113,0.13068555,-0.24317664,0.03374193,-0.07941364,0.21671029,-0.48858362,0.00000000,-0.00000000
-5.72986493,0.28661975,-0.92642582,0.00185203,-0.00232616,0.00955865,-0.15355058,0.36813169,-0.94052313,0.05833972,-0.32736624,0.12014484,-0.23286917,0.03053823,-0.07413623,0.19803826,-0.46011251,0.00000000,-0.00000000
-5.72386193,0.26015642,-0.85356200,0.00178114,-0.00223518,0.00829809,-0.13587222,0.33422471,-0.88182268,0.05281278,-0.29490614,0.10987100,-0.22289821,0.02751037,-0.06916943,0.18018816,-0.43314791,0.00000000,-0.00000000
-5.71785893,0.23572973,-0.78517228,0.00172521,-0.00215890,0.00743110,-0.11941251,0.30252051,-0.82495360,0.04795803,-0.26479225,0.09994079,-0.21314048,0.02466695,-0.06447654,0.16325481,-0.40747077,0.00000000,-0.00000000
-5.71185593,0.21341801,-0.72109494,0.00168717,-0.00209295,0.00693889,-0.10423545,0.27322308,-0.76991625,0.04375887,-0.23703050,0.09042637,-0.20349606,0.02201538,-0.06002644,0.14732945,-0.38289440,0.00000000,-0.00000000
-5.70585293,0.19331552,-0.66115096,0.00167030,-0.00203381,0.00681368,-0.09037321,0.24652739,-0.71672400,0.04021539,-0.21158711,0.08139319,-0.19388901,0.01956155,-0.05579361,0.13249692,-0.35926604,0.00000000,-0.00000000
-5.69984992,0.17552938,-0.60515158,0.00167812,-0.00197882,0.00705881,-0.07782935,0.22261942,-0.66540271,0.03734323,-0.18839518,0.07289859,-0.18426720,0.01730964,-0.05175792,0.11883362,-0.33646703,0.00000000,-0.00000000
-5.69384692,0.16017752,-0.55290535,0.00171436,-0.00192619,0.00768876,-0.06658273,0.20167729,-0.61598967,0.03517235,-0.16736137,0.06499091,-0.17460130,0.01526211,-0.04790427,0.10640646,-0.31441172,0.00000000,-0.00000000
-5.68784392,0.14738742,-0.50422415,0.00178283,-0.00187494,0.00872899,-0.05659161,0.18387339,-0.56853225,0.03374602,-0.14837271,0.05770913,-0.16488315,0.01341979,-0.04422200,0.09527258,-0.29304544,0.00000000,-0.00000000
-5.68184092,0.13729556,-0.45892849,0.00188732,-0.00182489,0.01021574,-0.04779803,0.16937721,-0.52308626,0.03311982,-0.13130303,0.05108304,-0.15512353,0.01178212,-0.04070436,0.08547970,-0.27234163,0.00000000,-0.00000000
-5.67583792,0.13004729,-0.41685164,0.00203152,-0.00177657,0.01219551,-0.04013207,0.15835827,-0.47971437,0.03336063,-0.11601900,0.04513381,-0.14534958,0.01034737,-0.03734776,0.07706712,-0.25229839,0.00000000,-0.00000000
-5.66983492,0.12579679,-0.37784296,0.00221892,-0.00173121,0.01472443,-0.03351607,0.15098910,-0.43848439,0.03454551,-0.10238549,0.03987496,-0.13560191,0.00911307,-0.03415118,0.07006708,-0.23293472,0.00000000,-0.00000000
-5.66383192,0.12470694,-0.34177019,0.00245268,-0.00169065,0.01786719,-0.02786842,0.14744752,-0.39946786,0.03676053,-0.09027021,0.03531352,-0.12593161,0.00807632,-0.03111551,0.06450641,-0.21428649,0.00000000,-0.00000000
-5.65782891,0.12694863,-0.30852096,0.00273554,-0.00165731,0.02169581,-0.02310713,0.14791816,-0.36273883,0.04009918,-0.07954767,0.03145142,-0.11639722,0.00723428,-0.02824293,0.06040823,-0.19640251,0.00000000,-0.00000000
-5.65182591,0.13269943,-0.27800372,0.00306967,-0.00163406,0.02628787,-0.01915292,0.15259267,-0.32837304,0.04466047,-0.07010222,0.02828698,-0.10706184,0.00658451,-0.02553643,0.05779368,-0.17934077,0.00000000,-0.00000000
-5.64582291,0.14214118,-0.25014804,0.00345660,-0.00162423,0.03172435,-0.01593194,0.16166828,-0.29644755,0.05054661,-0.06183059,0.02581634,-0.09799039,0.00612540,-0.02299934,0.05668343,-0.16316497,0.00000000,-0.00000000
-5.63981991,0.15545641,-0.22490463,0.00389709,-0.00163148,0.03808712,-0.01337796,0.17534474,-0.26704086,0.05786008,-0.05464360,0.02403493,-0.08924726,0.00585652,-0.02063500,0.05709897,-0.14794152,0.00000000,-0.00000000
-5.63381691,0.17282351,-0.20224525,0.00439102,-0.00165975,0.04545577,-0.01143429,0.19381926,-0.24023365,0.06670017,-0.04846746,0.02293863,-0.08089427,0.00577895,-0.01844649,0.05906343,-0.13373705,0.00000000,-0.00000000
-5.62781391,0.19441053,-0.18216245,0.00493732,-0.00171319,0.05390422,-0.01005522,0.21727942,-0.21611004,0.07715897,-0.04324457,0.02252492,-0.07298900,0.00589552,-0.01643652,0.06260204,-0.12061651,0.00000000,-0.00000000
-5.62181091,0.22036765,-0.16466953,0.00553392,-0.00179603,0.06349686,-0.00920710,0.24589438,-0.19475941,0.08931686,-0.03893390,0.02279359,-0.06558368,0.00621103,-0.01460732,0.06774204,-0.10864186,0.00000000,-0.00000000
-5.61580790,0.25081861,-0.14980053,0.00617771,-0.00191254,0.07428437,-0.00886913,0.27980424,-0.17627865,0.10323749,-0.03551120,0.02374731,-0.05872441,0.00673234,-0.01296074,0.07451213,-0.09787136,0.00000000,-0.00000000
-5.60980490,0.28585125,-0.13761043,0.00686453,-0.00206691,0.08629948,-0.00903382,0.31910818,-0.16077479,0.11896259,-0.03296886,0.02539175,-0.05245090,0.00746844,-0.01149827,0.08294133,-0.08835942,0.00000000,-0.00000000
-5.60380190,0.32550751,-0.12817543,0.00758926,-0.00226316,0.09955269,-0.00970718,0.36385163,-0.14836775,0.13650661,-0.03131567,0.02773543,-0.04679652,0.00843036,-0.01022134,0.09305744,-0.08015699,0.00000000,-0.00000000
-5.59779890,0.36977331,-0.12159327,0.00834585,-0.00250502,0.11402822,-0.01090857,0.41401313,-0.13919314,0.15585159,-0.03057630,0.03078921,-0.04178881,0.00963105,-0.00913145,0.10488501,-0.07331227,0.00000000,-0.00000000
-5.59179590,0.41856896,-0.11798336,0.00912747,-0.00279580,0.12968028,-0.01267033,0.46949146,-0.13340460,0.17694233,-0.03079066,0.03456548,-0.03745016,0.01108513,-0.00823053,0.11844294,-0.06787185,0.00000000,-0.00000000
-5.58579290,0.47174036,-0.11748668,0.00992670,-0.00313833,0.14643012,-0.01503698,0.53009379,-0.13117572,0.19968242,-0.03201295,0.03907694,-0.03379881,0.01280851,-0.00752120,0.13374183,-0.06388191,0.00000000,-0.00000000
-5.57978989,0.52905176,-0.12026506,0.01073571,-0.00353480,0.16416383,-0.01806416,0.59552561,-0.13270095,0.22393110,-0.03431043,0.04433524,-0.03084986,0.01481796,-0.00700714,0.15078108,-0.06138955,0.00000000,-0.00000000
-5.57378689,0.59018057,-0.12649970,0.01154647,-0.00398665,0.18273128,-0.02181713,0.66538303,-0.13819532,0.24950152,-0.03776179,0.05034926,-0.02861646,0.01713053,-0.00669333,0.16954600,-0.06044404,0.00000000,-0.00000000
-5.56778389,0.65471462,-0.13638877,0.01235104,-0.00449450,0.20194628,-0.02636893,0.73914836,-0.14789271,0.27616046,-0.04245509,0.05712330,-0.02711083,0.01976290,-0.00658641,0.19000488,-0.06109776,0.00000000,-0.00000000
-5.56178089,0.72215235,-0.15014368,0.01314183,-0.00505804,0.22158824,-0.03179795,0.81618933,-0.16204225,0.30362985,-0.04848518,0.06465517,-0.02634522,0.02273068,-0.00669482,0.21210630,-0.06340688,0.00000000,-0.00000000
-5.55577789,0.79190626,-0.16798402,0.01391179,-0.00567599,0.24140520,-0.03818520,0.89576257,-0.18090280,0.33159003,-0.05595051,0.07293421,-0.02633267,0.02604751,-0.00702905,0.23577667,-0.06743150,0.00000000,-0.00000000
-5.54977489,0.86330971,-0.19013101,0.01465469,-0.00634603,0.26111854,-0.04561100,0.97702158,-0.20473528,0.35968504,-0.06494940,0.08193945,-0.02708747,0.02972428,-0.00760167,0.26091829,-0.07323527,0.00000000,-0.00000000
-5.54377189,0.93562716,-0.21679940,0.01536531,-0.00706484,0.28042897,-0.05415126,1.05902927,-0.23379286,0.38752967,-0.07557568,0.09163793,-0.02862531,0.03376821,-0.00842731,0.28740790,-0.08088432,0.00000000,-0.00000000
-5.53776888,1.00806765,-0.24818776,0.01603953,-0.00782806,0.29902407,-0.06387346,1.14077499,-0.26830909,0.41471829,-0.08791377,0.10198326,-0.03096311,0.03818193,-0.00952250,0.31509598,-0.09044549,0.00000000,-0.00000000
-5.53176588,1.07980131,-0.28446757,0.01667451,-0.00863045,0.31658671,-0.07483223,1.22119568,-0.30848411,0.44083512,-0.10203332,0.11291465,-0.03411839,0.04296273,-0.01090545,0.34380678,-0.10198386,0.00000000,-0.00000000
-5.52576288,1.14997835,-0.32577107,0.01726863,-0.00946588,0.33280449,-0.08706484,1.29920056,-0.35446950,0.46546563,-0.11798353,0.12435635,-0.03810834,0.04810173,-0.01259555,0.37333931,-0.11555961,0.00000000,-0.00000000
-5.51975988,1.21775002,-0.37217845,0.01782148,-0.01032758,0.34737950,-0.10058666,1.37369865,-0.40635199,0.48820867,-0.13578736,0.13621764,-0.04294847,0.05358330,-0.01461287,0.40346926,-0.13122417,0.00000000,-0.00000000
-5.51375688,1.28229082,-0.42370470,0.01833379,-0.01120820,0.36003826,-0.11538684,1.44362808,-0.46413697,0.50868880,-0.15543586,0.14839356,-0.04865096,0.05938465,-0.01697745,0.43395197,-0.14901595,0.00000000,-0.00000000
-5.50775388,1.34282120,-0.48028686,0.01880722,-0.01210007,0.37054124,-0.13142438,1.50798620,-0.52773226,0.52656841,-0.17688282,0.16076614,-0.05522276,0.06547557,-0.01970843,0.46452642,-0.16895560,0.00000000,-0.00000000
-5.50175088,1.39862986,-0.54177210,0.01924415,-0.01299541,0.37869157,-0.14862483,1.56585935,-0.59693330,0.54155902,-0.20004021,0.17320650,-0.06266346,0.07181855,-0.02282316,0.49492025,-0.19104108,0.00000000,-0.00000000
-5.49574787,1.44909499,-0.60790752,0.01964750,-0.01388647,0.38434267,-0.16687791,1.61645103,-0.67141039,0.55343124,-0.22477450,0.18557751,-0.07096316,0.07836906,-0.02633611,0.52485573,-0.21524284,0.00000000,-0.00000000
-5.48974487,1.49370353,-0.67833229,0.02002038,-0.01476582,0.38740420,-0.18603622,1.65910737,-0.75069914,0.56202312,-0.25090441,0.19773706,-0.08010029,0.08507629,-0.03025781,0.55405655,-0.24149915,0.00000000,-0.00000000
-5.48374187,1.53206770,-0.75257279,0.02036592,-0.01562647,0.38784621,-0.20591522,1.69333892,-0.83419481,0.56724619,-0.27820011,0.20954194,-0.09003966,0.09188412,-0.03459377,0.58225529,-0.26971210,0.00000000,-0.00000000
-5.47773887,1.56393835,-0.83004149,0.02068697,-0.01646209,0.38570127,-0.22629474,1.71883764,-0.92115158,0.56908931,-0.30638431,0.22085205,-0.10073075,0.09873245,-0.03934338,0.60920134,-0.29974436,0.00000000,-0.00000000
-5.47173587,1.58921441,-0.91003999,0.02098593,-0.01726707,0.38106431,-0.24692200,1.73548865,-1.01068704,0.56761976,-0.33513529,0.23153486,-0.11210648,0.10555876,-0.04449898,0.63466900,-0.33141709,0.00000000,-0.00000000
-5.46573287,1.60794825,-0.99176670,0.02126459,-0.01803668,0.37409042,-0.26751628,1.74337595,-1.10179276,0.56298182,-0.36409200,0.24146992,-0.12408250,0.11230004,-0.05004504,0.65846544,-0.36450928,0.00000000,-0.00000000
-5.45972986,1.62034654,-1.07432923,0.02152407,-0.01876704,0.36499041,-0.28777507,1.74278201,-1.19335075,0.55539277,-0.39286118,0.25055327,-0.13655714,0.11889471,-0.05595758,0.68043814,-0.39875862,0.00000000,-0.00000000
-5.45372686,1.62676670,-1.15676162,0.02176475,-0.01945515,0.35402455,-0.30738170,1.73418111,-1.28415586,0.54513644,-0.42102643,0.25870140,-0.14941216,0.12528477,-0.06220386,0.70048150,-0.43386421,0.00000000,-0.00000000
-5.44772386,1.62770882,-1.23804600,0.02198636,-0.02009881,0.34149468,-0.32601412,1.71822675,-1.37294371,0.53255482,-0.44815887,0.26585470,-0.16251423,0.13141786,-0.06874234,0.71854223,-0.46949118,0.00000000,-0.00000000
-5.44172086,1.62380338,-1.31713827,0.02218811,-0.02069659,0.32773505,-0.34335460,1.69573336,-1.45842336,0.51803779,-0.47382926,0.27198008,-0.17571733,0.13724923,-0.07552311,0.73462302,-0.50527715,0.00000000,-0.00000000
-5.43571786,1.61579502,-1.39299703,0.02236879,-0.02124765,0.31310222,-0.35909989,1.66765331,-1.53931361,0.50201167,-0.49762094,0.27707263,-0.18886586,0.14274344,-0.08248865,0.74878442,-0.54084055,0.00000000,-0.00000000
-5.42971486,1.60452280,-1.46461472,0.02252703,-0.02175165,0.29796465,-0.37297157,1.63504965,-1.61438177,0.48492693,-0.51914314,0.28115627,-0.20179854,0.14787575,-0.08957491,0.76114442,-0.57579065,0.00000000,-0.00000000
-5.42371186,1.59089746,-1.53104987,0.02266151,-0.02220860,0.28269217,-0.38472594,1.59906588,-1.68248316,0.46724554,-0.53804422,0.28428316,-0.21435293,0.15263301,-0.09671297,0.77187567,-0.60973878,0.00000000,-0.00000000
-5.41770885,1.57587646,-1.59145905,0.02277119,-0.02261877,0.26764594,-0.39416317,1.56089361,-1.74259979,0.44942859,-0.55402405,0.28653190,-0.22637037,0.15701408,-0.10383082,0.78120025,-0.64231064,0.00000000,-0.00000000
-5.41170585,1.56043727,-1.64512727,0.02285551,-0.02298254,0.25316917,-0.40113513,1.52173942,-1.79387644,0.43192440,-0.56684508,0.28800461,-0.23770119,0.16102963,-0.11085560,0.78938202,-0.67315902,0.00000000,-0.00000000
-5.40570285,1.54555004,-1.69149515,0.02291456,-0.02330040,0.23957903,-0.40555159,1.48279185,-1.83565242,0.41515771,-0.57634152,0.28882291,-0.24820995,0.16470134,-0.11771594,0.79671680,-0.70197638,0.00000000,-0.00000000
-5.39969985,1.53215015,-1.73018176,0.02294922,-0.02357285,0.22715992,-0.40738434,1.44518989,-1.86748736,0.39952029,-0.58242618,0.28912301,-0.25778044,0.16806054,-0.12434443,0.80352052,-0.72850674,0.00000000,-0.00000000
-5.39369685,1.52111189,-1.76100169,0.02296117,-0.02380044,0.21615835,-0.40666924,1.40999396,-1.88917976,0.38536310,-0.58509453,0.28905004,-0.26632016,0.17114623,-0.13068010,0.81011604,-0.75255623,0.00000000,-0.00000000
-5.38769385,1.51322390,-1.78397545,0.02295294,-0.02398385,0.20677955,-0.40350567,1.37816027,-1.90077715,0.37299038,-0.58442584,0.28875202,-0.27376416,0.17400275,-0.13667067,0.81681900,-0.77400169,0.00000000,-0.00000000
-5.38169085,1.50916747,-1.79933229,0.02292773,-0.02412387,0.19918584,-0.39805381,1.35051958,-1.90257720,0.36265564,-0.58058123,0.28837364,-0.28007775,0.17667699,-0.14227460,0.82392346,-0.79279664,0.00000000,-0.00000000
-5.37568784,1.50949845,-1.80750512,0.02288935,-0.02422162,0.19349666,-0.39052951,1.32776098,-1.89511941,0.35455973,-0.57379865,0.28805013,-0.28525822,0.17921550,-0.14746268,0.83168802,-0.80897438,0.00000000,-0.00000000
-5.36968484,1.51463358,-1.80911744,0.02284194,-0.02427856,0.18979026,-0.38119711,1.31042115,-1.87916774,0.34885079,-0.56438504,0.28790172,-0.28933510,0.18166152,-0.15221911,0.84032315,-0.82264769,0.00000000,-0.00000000
-5.36368184,1.52484183,-1.80496246,0.02278977,-0.02429665,0.18810680,-0.37036053,1.29887942,-1.85568459,0.34562614,-0.55270598,0.28802871,-0.29236919,0.18405218,-0.15654198,0.84998042,-0.83400497,0.00000000,-0.00000000
-5.35767884,1.54024119,-1.79597524,0.02273694,-0.02427841,0.18845256,-0.35835303,1.29335876,-1.82579728,0.34493569,-0.53917320,0.28850763,-0.29445007,0.18641600,-0.16044305,0.86074435,-0.84330288,0.00000000,-0.00000000
-5.35167584,1.56080112,-1.78319889,0.02268712,-0.02422698,0.19080514,-0.34552606,1.29393221,-1.79075846,0.34678691,-0.52423073,0.28938852,-0.29569240,0.18877086,-0.16394689,0.87262723,-0.85085563,0.00000000,-0.00000000
-5.34567284,1.58635064,-1.76774605,0.02264330,-0.02414614,0.19511922,-0.33223779,1.30053467,-1.75190212,0.35115080,-0.50833997,0.29069357,-0.29623103,0.19112260,-0.16708928,0.88556747,-0.85702124,0.00000000,-0.00000000
-5.33966983,1.61659157,-1.75075756,0.02260759,-0.02404025,0.20133254,-0.31884177,1.31297891,-1.71059731,0.35796858,-0.49196470,0.29241709,-0.29621509,0.19346427,-0.16991500,0.89943148,-0.86218547,0.00000000,-0.00000000
