energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.64582291,1.01689098,0.01672467,0.20431486,0.21966701,0.34863542,0.03701866,0.17427890
-5.63981991,1.06684245,0.01724185,0.21444610,0.23057834,0.36529428,0.03863522,0.18301000
-5.63381691,1.11411612,0.01765207,0.22404718,0.24091688,0.38093187,0.04010766,0.19133559
-5.62781391,1.15838256,0.01794701,0.23305237,0.25061790,0.39542916,0.04142029,0.19920268
-5.62181091,1.19939442,0.01812061,0.24141169,0.25963245,0.40869734,0.04256133,0.20657209
-5.61580790,1.23698815,0.01816926,0.24909117,0.26792730,0.42067890,0.04352328,0.21341865
-5.60980490,1.27108145,0.01809194,0.25607229,0.27548411,0.43134717,0.04430293,0.21973056
-5.60380190,1.30166653,0.01789026,0.26235063,0.28229771,0.44070427,0.04490139,0.22550806
-5.59779890,1.32879956,0.01756838,0.26793378,0.28837376,0.44877781,0.04532375,0.23076142
-5.59179590,1.35258681,0.01713287,0.27283861,0.29372582,0.45561614,0.04557869,0.23550839
-5.58579290,1.37316846,0.01659252,0.27708819,0.29837215,0.46128287,0.04567789,0.23977125
-5.57978989,1.39070100,0.01595798,0.28070836,0.30233223,0.46585055,0.04563535,0.24357363
-5.57378689,1.40533937,0.01524148,0.28372444,0.30562354,0.46939430,0.04546655,0.24693733
-5.56778389,1.41722012,0.01445640,0.28615801,0.30825862,0.47198552,0.04518769,0.24987933
-5.56178089,1.42644649,0.01361687,0.28802424,0.31024266,0.47368616,0.04481482,0.25240918
-5.55577789,1.43307677,0.01273735,0.28932980,0.31157187,0.47454406,0.04436314,0.25452709
-5.54977489,1.43711647,0.01183220,0.29007155,0.31223269,0.47458940,0.04384630,0.25622257
-5.54377189,1.43851504,0.01091534,0.29023619,0.31220194,0.47383281,0.04327589,0.25747410
-5.53776888,1.43716750,0.00999991,0.28980069,0.31144795,0.47226500,0.04266109,0.25824960
-5.53176588,1.43292075,0.00909794,0.28873381,0.30993252,0.46985813,0.04200845,0.25850780
-5.52576288,1.42558443,0.00822017,0.28699833,0.30761369,0.46656880,0.04132198,0.25820044
-5.51975988,1.41494557,0.00737585,0.28455401,0.30444910,0.46234241,0.04060325,0.25727526
-5.51375688,1.40078626,0.00657268,0.28136108,0.30039974,0.45711872,0.03985183,0.25567941
-5.50775388,1.38290312,0.00581674,0.27738398,0.29543381,0.45083823,0.03906575,0.25336327
-5.50175088,1.36112749,0.00511254,0.27259523,0.28953055,0.44344892,0.03824216,0.25028447
-5.49574787,1.33534506,0.00446304,0.26697905,0.28268362,0.43491305,0.03737796,0.24641164
-5.48974487,1.30551373,0.00386983,0.26053459,0.27490407,0.42521353,0.03647052,0.24172801
-5.48374187,1.27167860,0.00333324,0.25327856,0.26622240,0.41435946,0.03551841,0.23623433
-5.47773887,1.23398329,0.00285252,0.24524709,0.25668991,0.40239058,0.03452194,0.22995117
-5.47173587,1.19267677,0.00242603,0.23649665,0.24637905,0.38938027,0.03348377,0.22292037
-5.46573287,1.14811540,0.00205143,0.22710411,0.23538279,0.37543700,0.03240921,0.21520556
-5.45972986,1.10076011,0.00172588,0.21716575,0.22381319,0.36070417,0.03130650,0.20689180
-5.45372686,1.05116874,0.00144624,0.20679546,0.21179910,0.34535823,0.03018686,0.19808427
-5.44772386,0.99998417,0.00120920,0.19612202,0.19948322,0.32960531,0.02906436,0.18890619
-5.44172086,0.94791860,0.00101151,0.18528586,0.18701871,0.31367648,0.02795563,0.17949598
-5.43571786,0.89573519,0.00085006,0.17443519,0.17456546,0.29782191,0.02687943,0.17000393
-5.42971486,0.84422754,0.00072203,0.16372187,0.16228641,0.28230417,0.02585605,0.16058849
-5.42371186,0.79419840,0.00062501,0.15329721,0.15034378,0.26739109,0.02490664,0.15141236
-5.41770885,0.74643830,0.00055706,0.14330775,0.13889581,0.25334843,0.02405243,0.14263857
-5.41170585,0.70170516,0.00051679,0.13389133,0.12809378,0.24043267,0.02331392,0.13442680
-5.40570285,0.66070569,0.00050342,0.12517362,0.11807960,0.22888436,0.02271008,0.12692992
-5.39969985,0.62407927,0.00051682,0.11726506,0.10898410,0.21892205,0.02225758,0.12029110
-5.39369685,0.59238475,0.00055751,0.11025848,0.10092586,0.21073729,0.02197005,0.11464137
-5.38769385,0.56609070,0.00062670,0.10422745,0.09401068,0.20449064,0.02185748,0.11009786
-5.38169085,0.54556918,0.00072627,0.09922525,0.08833172,0.20030897,0.02192573,0.10676261
-5.37568784,0.53109305,0.00085874,0.09528460,0.08397001,0.19828392,0.02217617,0.10472207
-5.36968484,0.52283681,0.00102727,0.09241806,0.08099545,0.19847175,0.02260552,0.10404713
-5.36368184,0.52088061,0.00123556,0.09061906,0.07946806,0.20089435,0.02320581,0.10479371
-5.35767884,0.52521718,0.00148784,0.08986351,0.07943939,0.20554138,0.02396458,0.10700379
-5.35167584,0.53576111,0.00178875,0.09011185,0.08095394,0.21237347,0.02486520,0.11070684
-5.34567284,0.55236018,0.00214326,0.09131147,0.08405056,0.22132623,0.02588737,0.11592139
-5.33966983,0.57480803,0.00255655,0.09339951,0.08876360,0.23231496,0.02700780,0.12265687
-5.33366683,0.60285765,0.00303385,0.09630569,0.09512382,0.24523983,0.02820099,0.13091544
-5.32766383,0.63623527,0.00358035,0.09995534,0.10315909,0.25999131,0.02944008,0.14069377
-5.32166083,0.67465396,0.00420099,0.10427232,0.11289455,0.27645567,0.03069785,0.15198469
-5.31565783,0.71782640,0.00490032,0.10918181,0.12435261,0.29452026,0.03194765,0.16477857
-5.30965483,0.76547657,0.00568232,0.11461296,0.13755244,0.31407843,0.03316441,0.17906452
-5.30365183,0.81734960,0.00655022,0.12050110,0.15250932,0.33503386,0.03432552,0.19483113
-5.29764882,0.87321964,0.00750636,0.12678969,0.16923356,0.35730405,0.03541166,0.21206685
-5.29164582,0.93289537,0.00855203,0.13343171,0.18772930,0.38082292,0.03640756,0.23076002
-5.28564282,0.99622280,0.00968732,0.14039064,0.20799314,0.40554228,0.03730244,0.25089840
-5.27963982,1.06308530,0.01091103,0.14764084,0.23001266,0.43143211,0.03809047,0.27246821
-5.27363682,1.13340078,0.01222057,0.15516737,0.25376485,0.45847960,0.03877084,0.29545286
-5.26763382,1.20711589,0.01361191,0.16296529,0.27921463,0.48668689,0.03934771,0.31983110
-5.26163082,1.28419754,0.01507954,0.17103835,0.30631327,0.51606757,0.03982994,0.34557491
-5.25562781,1.36462171,0.01661650,0.17939727,0.33499691,0.54664199,0.04023058,0.37264693
-5.24962481,1.44836018,0.01821437,0.18805742,0.36518512,0.57843158,0.04056620,0.40099764
-5.24362181,1.53536529,0.01986337,0.19703628,0.39677954,0.61145221,0.04085600,0.43056231
-5.23761881,1.62555353,0.02155244,0.20635052,0.42966254,0.64570709,0.04112089,0.46125787
-5.23161581,1.71878851,0.02326932,0.21601299,0.46369601,0.68117922,0.04138239,0.49297970
-5.22561281,1.81486407,0.02500068,0.22602959,0.49872026,0.71782392,0.04166160,0.52559870
-5.21960980,1.91348844,0.02673229,0.23639640,0.53455310,0.75556175,0.04197806,0.55895851
-5.21360680,2.01427031,0.02844912,0.24709693,0.57098918,0.79427227,0.04234883,0.59287344
-5.20760380,2.11670776,0.03013552,0.25809990,0.60779969,0.83378890,0.04278757,0.62712691
-5.20160080,2.22018104,0.03177540,0.26935754,0.64473256,0.87389555,0.04330381,0.66147095
-5.19559780,2.32394991,0.03335239,0.28080462,0.68151328,0.91432517,0.04390251,0.69562677
-5.18959480,2.42715655,0.03485006,0.29235829,0.71784657,0.95476060,0.04458373,0.72928657
-5.18359180,2.52883435,0.03625210,0.30391887,0.75341894,0.99483809,0.04534263,0.76211690
-5.17758879,2.62792314,0.03754258,0.31537157,0.78790236,1.03415341,0.04616970,0.79376342
-5.17158579,2.72329078,0.03870619,0.32658918,0.82095916,1.07227083,0.04705125,0.82385733
-5.16558279,2.81376095,0.03972851,0.33743577,0.85224806,1.10873461,0.04797013,0.85202319
-5.15957979,2.89814643,0.04059631,0.34777109,0.88143147,1.14308291,0.04890669,0.87788820
-5.15357679,2.97528700,0.04129786,0.35745582,0.90818392,1.17486353,0.04983982,0.90109251
-5.14757379,3.04409045,0.04182324,0.36635721,0.93220132,1.20365106,0.05074818,0.92130036
-5.14157079,3.10357530,0.04216463,0.37435500,0.95321095,1.22906459,0.05161145,0.93821159
-5.13556778,3.15291307,0.04231667,0.38134733,0.97098167,1.25078525,0.05241153,0.95157306
-5.12956478,3.19146828,0.04227665,0.38725633,0.98533413,1.26857272,0.05313375,0.96118948
-5.12356178,3.21883402,0.04204479,0.39203305,0.99615028,1.28227968,0.05376783,0.96693300
-5.11755878,3.23486105,0.04162435,0.39566156,1.00338193,1.29186361,0.05430872,0.96875132
-5.11155578,3.23967867,0.04102175,0.39816179,1.00705775,1.29739486,0.05475715,0.96667345
-5.10555278,3.23370585,0.04024652,0.39959100,1.00728843,1.29906067,0.05511989,0.96081316
-5.09954977,3.21765164,0.03931122,0.40004374,1.00426947,1.29716447,0.05540969,0.95136950
-5.09354677,3.19250420,0.03823121,0.39965016,0.99828152,1.29212042,0.05564496,0.93862443
-5.08754377,3.15950863,0.03702432,0.39857272,0.98968803,1.28444314,0.05584902,0.92293753
-5.08154077,3.12013411,0.03571048,0.39700138,0.97893022,1.27473297,0.05604917,0.90473782
-5.07553777,3.07603166,0.03431117,0.39514742,0.96651954,1.26365724,0.05627544,0.88451317
-5.06953477,3.02898409,0.03284895,0.39323619,0.95302775,1.25192846,0.05655918,0.86279753
-5.06353177,2.98085043,0.03134675,0.39149911,0.93907509,1.24028016,0.05693154,0.84015669
-5.05752876,2.93350719,0.02982737,0.39016517,0.92531695,1.22944167,0.05742184,0.81717294
-5.05152576,2.88878900,0.02831277,0.38945254,0.91242944,1.22011283,0.05805604,0.79442949
-5.04552276,2.84843142,0.02682357,0.38956038,0.90109457,1.21293979,0.05885527,0.77249517
-5.03951976,2.81401814,0.02537852,0.39066156,0.89198537,1.20849311,0.05983454,0.75191007
-5.03351676,2.78693497,0.02399404,0.39289632,0.88575160,1.20724885,0.06100177,0.73317254
-5.02751376,2.76833220,0.02268391,0.39636736,0.88300632,1.20957365,0.06235701,0.71672819
-5.02151076,2.75909680,0.02145904,0.40113641,0.88431380,1.21571423,0.06389211,0.70296099
-5.01550775,2.75983502,0.02032732,0.40722252,0.89017891,1.22579161,0.06559066,0.69218680
-5.00950475,2.77086559,0.01929365,0.41460199,0.90103810,1.23980006,0.06742839,0.68464930
-5.00350175,2.79222320,0.01836002,0.42320995,0.91725214,1.25761070,0.06937385,0.68051831
-4.99749875,2.82367113,0.01752568,0.43294339,0.93910036,1.27897913,0.07138939,0.67989014
-4.99149575,2.86472198,0.01678745,0.44366547,0.96677636,1.30355671,0.07343251,0.68278993
-4.98549275,2.91466459,0.01614002,0.45521085,1.00038504,1.33090452,0.07545730,0.68917542
-4.97948974,2.97259554,0.01557634,0.46739168,1.03994062,1.36050933,0.07741607,0.69894177
-4.97348674,3.03745319,0.01508799,0.48000403,1.08536551,1.39180065,0.07926103,0.71192720
-4.96748374,3.10805250,0.01466560,0.49283428,1.13648985,1.42416813,0.08094594,0.72791887
-4.96148074,3.18311907,0.01429925,0.50566544,1.19305159,1.45697844,0.08242764,0.74665882
-4.95547774,3.26132092,0.01397877,0.51828285,1.25469705,1.48959107,0.08366750,0.76784964
-4.94947474,3.34129701,0.01369414,0.53047928,1.32098200,1.52137267,0.08463253,0.79115977
-4.94347174,3.42168196,0.01343570,0.54205924,1.39137336,1.55170940,0.08529632,0.81622829
-4.93746873,3.50112659,0.01319441,0.55284228,1.46525173,1.58001731,0.08563968,0.84266925
-4.93146573,3.57831444,0.01296203,0.56266551,1.54191495,1.60575069,0.08565089,0.87007558
-4.92546273,3.65197468,0.01273122,0.57138514,1.62058300,1.62840855,0.08532579,0.89802280
-4.91945973,3.72089208,0.01249567,0.57887727,1.70040453,1.64753934,0.08466750,0.92607272
-4.91345673,3.78391478,0.01225007,0.58503802,1.78046530,1.66274446,0.08368587,0.95377718
-4.90745373,3.83996093,0.01199020,0.58978316,1.85979860,1.67368059,0.08239683,0.98068235
-4.90145073,3.88802481,0.01171285,0.59304727,1.93739799,1.68006149,0.08082147,1.00633344
-4.89544772,3.92718336,0.01141580,0.59478283,2.01223214,1.68165931,0.07898509,1.03028015
-4.88944472,3.95660370,0.01109776,0.59495911,2.08326173,1.67830580,0.07691613,1.05208287
-4.88344172,3.97555189,0.01075827,0.59356121,2.14945820,1.66989358,0.07464518,1.07131961
-4.87743872,3.98340309,0.01039768,0.59058910,2.20982376,1.65637750,0.07220395,1.08759354
-4.87143572,3.97965307,0.01001700,0.58605692,2.26341229,1.63777610,0.06962433,1.10054103
-4.86543272,3.96393039,0.00961788,0.57999244,2.30935033,1.61417312,0.06693764,1.10983981
-4.85942971,3.93600906,0.00920245,0.57243665,2.34685755,1.58571887,0.06417388,1.11521716
-4.85342671,3.89582048,0.00877330,0.56344353,2.37526582,1.55263122,0.06136121,1.11645752
-4.84742371,3.84346418,0.00833339,0.55307985,2.39403620,1.51519613,0.05852552,1.11340943
-4.84142071,3.77921632,0.00788591,0.54142493,2.40277313,1.47376727,0.05569019,1.10599124
-4.83541771,3.70353510,0.00743430,0.52857037,2.40123512,1.42876463,0.05287591,1.09419536
-4.82941471,3.61706251,0.00698212,0.51461961,2.38934153,1.38067201,0.05010065,1.07809086
-4.82341171,3.52062178,0.00653299,0.49968721,2.36717514,1.33003303,0.04737971,1.05782405
-4.81740870,3.41521021,0.00609058,0.48389793,2.33498024,1.27744579,0.04472585,1.03361710
-4.81140570,3.30198732,0.00565852,0.46738555,2.29315648,1.22355611,0.04214946,1.00576455
-4.80540270,3.18225838,0.00524038,0.45029133,2.24224845,1.16904940,0.03965879,0.97462787
-4.79939970,3.05745379,0.00483964,0.43276232,2.18293176,1.11464125,0.03726016,0.94062822
-4.79339670,2.92910474,0.00445970,0.41494937,2.11599586,1.06106708,0.03495827,0.90423750
-4.78739370,2.79881602,0.00410382,0.39700507,2.04232448,1.00907101,0.03275638,0.86596828
-4.78139070,2.66823680,0.00377517,0.37908158,1.96287440,0.95939412,0.03065658,0.82636263
-4.77538769,2.53903032,0.00347679,0.36132853,1.87865335,0.91276271,0.02866001,0.78598050
-4.76938469,2.41284347,0.00321164,0.34389092,1.79069786,0.86987661,0.02676710,0.74538779
-4.76338169,2.29127722,0.00298259,0.32690727,1.70005176,0.83139798,0.02497772,0.70514470
-4.75737869,2.17585879,0.00279245,0.31050801,1.60774602,0.79794090,0.02329135,0.66579457
-4.75137569,2.06801619,0.00264393,0.29481406,1.51478055,0.77006200,0.02170725,0.62785352
-4.74537269,1.96905606,0.00253972,0.27993588,1.42210822,0.74825240,0.02022459,0.59180117
-4.73936968,1.88014487,0.00248239,0.26597273,1.33062157,0.73293109,0.01884249,0.55807267
-4.73336668,1.80229416,0.00247444,0.25301232,1.24114221,0.72443992,0.01756019,0.52705203
-4.72736368,1.73634975,0.00251819,0.24113083,1.15441305,0.72304024,0.01637702,0.49906698
-4.72136068,1.68298494,0.00261580,0.23039313,1.07109314,0.72891128,0.01529244,0.47438530
-4.71535768,1.64269764,0.00276915,0.22085334,0.99175508,0.74215014,0.01430610,0.45321256
-4.70935468,1.61581118,0.00297974,0.21255551,0.91688460,0.76277342,0.01341773,0.43569128
-4.70335168,1.60247835,0.00324863,0.20553449,0.84688215,0.79072030,0.01262716,0.42190133
-4.69734867,1.60268861,0.00357631,0.19981693,0.78206613,0.82585695,0.01193420,0.41186158
-4.69134567,1.61627773,0.00396254,0.19542223,0.72267743,0.86798219,0.01133863,0.40553246
-4.68534267,1.64293980,0.00440632,0.19236360,0.66888501,0.91683411,0.01084001,0.40281959
-4.67933967,1.68224101,0.00490567,0.19064903,0.62079233,0.97209755,0.01043765,0.40357806
-4.67333667,1.73363500,0.00545762,0.19028226,0.57844429,1.03341233,0.01013049,0.40761744
-4.66733367,1.79647943,0.00605808,0.19126361,0.54183453,1.10038195,0.00991697,0.41470733
-4.66133067,1.87005333,0.00670181,0.19359088,0.51091287,1.17258270,0.00979498,0.42458332
-4.65532766,1.95357516,0.00738238,0.19726000,0.48559290,1.24957290,0.00976175,0.43695321
-4.64932466,2.04622102,0.00809222,0.20226577,0.46575928,1.33090223,0.00981379,0.45150349
-4.64332166,2.14714278,0.00882271,0.20860240,0.45127485,1.41612086,0.00994689,0.46790588
-4.63731866,2.25548569,0.00956421,0.21626402,0.44198732,1.50478809,0.01015604,0.48582371
-4.63131566,2.37040500,0.01030631,0.22524504,0.43773524,1.59648039,0.01043551,0.50491828
-4.62531266,2.49108110,0.01103799,0.23554036,0.43835330,1.69079842,0.01077882,0.52485476
-4.61930965,2.61673257,0.01174787,0.24714541,0.44367653,1.78737270,0.01117879,0.54530769
-4.61330665,2.74662656,0.01242446,0.26005585,0.45354337,1.88586759,0.01162767,0.56596596
-4.60730365,2.88008590,0.01305649,0.27426703,0.46779737,1.98598324,0.01211715,0.58653697
-4.60130065,3.01649247,0.01363319,0.28977301,0.48628737,2.08745511,0.01263852,0.60675012
-4.59529765,3.15528616,0.01414458,0.30656516,0.50886611,2.19005082,0.01318273,0.62635938
-4.58929465,3.29595949,0.01458176,0.32463027,0.53538716,2.29356417,0.01374052,0.64514496
-4.58329165,3.43804741,0.01493719,0.34394809,0.56570032,2.39780614,0.01430258,0.66291408
-4.57728864,3.58111281,0.01520487,0.36448851,0.59964558,2.50259318,0.01485962,0.67950089
-4.57128564,3.72472793,0.01538050,0.38620817,0.63704592,2.60773293,0.01540251,0.69476560
-4.56528264,3.86845266,0.01546165,0.40904685,0.67769926,2.71300797,0.01592246,0.70859291
-4.55927964,4.01181076,0.01544775,0.43292366,0.72137007,2.81815838,0.01641108,0.72088997
-4.55327664,4.15426525,0.01534013,0.45773320,0.76778109,2.92286393,0.01686060,0.73158400
-4.54727364,4.29519484,0.01514189,0.48334212,0.81660581,3.02672706,0.01726391,0.74061978
-4.54127064,4.43387282,0.01485783,0.50958608,0.86746219,3.12925797,0.01761481,0.74795710
-4.53526763,4.56945038,0.01449426,0.53626761,0.91990835,3.22986285,0.01790804,0.75356861
-4.52926463,4.70094594,0.01405876,0.56315503,0.97344058,3.32783668,0.01813949,0.75743798
-4.52326163,4.82724206,0.01355995,0.58998268,1.02749423,3.42236142,0.01830630,0.75955856
-4.51725863,4.94709089,0.01300725,0.61645276,1.08144773,3.51251073,0.01840696,0.75993269
-4.51125563,5.05912899,0.01241057,0.64223867,1.13462987,3.59726151,0.01844140,0.75857169
-4.50525263,5.16190169,0.01178008,0.66699025,1.18633031,3.67551247,0.01841107,0.75549634
-4.49924962,5.25389645,0.01112596,0.69034050,1.23581312,3.74610961,0.01831897,0.75073800
-4.49324662,5.33358431,0.01045813,0.71191388,1.28233290,3.80787773,0.01816963,0.74434006
-4.48724362,5.39946789,0.00978614,0.73133581,1.32515293,3.85965693,0.01796906,0.73635966
-4.48124062,5.45013374,0.00911892,0.74824315,1.36356459,3.90034265,0.01772468,0.72686941
-4.47523762,5.48430664,0.00846474,0.76229503,1.39690722,3.92892736,0.01744515,0.71595899
-4.46923462,5.50090320,0.00783107,0.77318379,1.42458755,3.94454190,0.01714017,0.70373634
-4.46323162,5.49908190,0.00722454,0.78064538,1.44609777,3.94649449,0.01682027,0.69032833
-4.45722861,5.47828675,0.00665094,0.78446877,1.46103141,3.93430518,0.01649653,0.67588065
-4.45122561,5.43828238,0.00611522,0.78450387,1.46909614,3.90773399,0.01618024,0.66055699
-4.44522261,5.37917820,0.00562153,0.78066771,1.47012313,3.86680103,0.01588261,0.64453726
-4.43921961,5.30144035,0.00517322,0.77294828,1.46407221,3.81179754,0.01561439,0.62801489
-4.43321661,5.20589043,0.00477295,0.76140611,1.45103281,3.74328687,0.01538560,0.61119342
-4.42721361,5.09369090,0.00442272,0.74617334,1.43122062,3.66209543,0.01520511,0.59428224
-4.42121061,4.96631763,0.00412392,0.72745037,1.40497009,3.56929372,0.01508046,0.57749184
-4.41520760,4.82552082,0.00387737,0.70550018,1.37272318,3.46616827,0.01501750,0.56102862
-4.40920460,4.67327597,0.00368338,0.68064071,1.33501503,3.35418583,0.01502027,0.54508956
-4.40320160,4.51172732,0.00354176,0.65323552,1.29245710,3.23495135,0.01509084,0.52985701
-4.39719860,4.34312614,0.00345183,0.62368325,1.24571867,3.11016174,0.01522922,0.51549369
-4.39119560,4.16976685,0.00341246,0.59240629,1.19550753,2.98155744,0.01543337,0.50213835
-4.38519260,3.99392370,0.00342200,0.55983924,1.14255061,2.85087400,0.01569929,0.48990205
-4.37918959,3.81779072,0.00347833,0.52641746,1.08757548,2.71979565,0.01602115,0.47886547
-4.37318659,3.64342747,0.00357881,0.49256636,1.03129323,2.58991288,0.01639150,0.46907719
-4.36718359,3.47271257,0.00372026,0.45869167,0.97438347,2.46268564,0.01680152,0.46055320
-4.36118059,3.30730679,0.00389901,0.42517102,0.91748182,2.33941341,0.01724139,0.45327754
-4.35517759,3.14862666,0.00411084,0.39234709,0.86117005,2.22121314,0.01770061,0.44720416
-4.34917459,2.99782937,0.00435100,0.36052250,0.80596922,2.10900564,0.01816841,0.44225992
-4.34317159,2.85580870,0.00461428,0.32995633,0.75233559,2.00351040,0.01863412,0.43834867
-4.33716858,2.72320184,0.00489506,0.30086245,0.70065918,1.90524864,0.01908760,0.43535617
-4.33116558,2.60040575,0.00518733,0.27340940,0.65126484,1.81455394,0.01951963,0.43315573
-4.32516258,2.48760201,0.00548484,0.24772171,0.60441521,1.73158945,0.01992222,0.43161446
-4.31915958,2.38478824,0.00578121,0.22388239,0.56031540,1.65637047,0.02028898,0.43059964
-4.31315658,2.29181428,0.00607001,0.20193649,0.51911877,1.58879098,0.02061536,0.42998519
-4.30715358,2.20842095,0.00634497,0.18189525,0.48093342,1.52865257,0.02089883,0.42965783
