energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.66383192,0.43902932,0.00757082,0.02764629,0.07812971,0.29031879,0.15768669,0.00771660,0.18508898
-5.65782891,0.41903301,0.00702754,0.02452790,0.07473013,0.25418521,0.14974296,0.00790457,0.18245976
-5.65182591,0.40646758,0.00648251,0.02207144,0.07151484,0.22388994,0.14501618,0.00819855,0.18256475
-5.64582291,0.40084489,0.00594231,0.02022563,0.06853450,0.19889358,0.14328360,0.00859492,0.18524186
-5.63981991,0.40163709,0.00541309,0.01893965,0.06583493,0.17865176,0.14430921,0.00908890,0.19030485
-5.63381691,0.40828477,0.00490049,0.01816413,0.06345580,0.16262641,0.14784790,0.00967453,0.19754526
-5.62781391,0.42020452,0.00440951,0.01785193,0.06142979,0.15029501,0.15364922,0.01034469,0.20673459
-5.62181091,0.43679611,0.00394443,0.01795864,0.05978201,0.14115800,0.16146060,0.01109111,0.21762682
-5.61580790,0.45744965,0.00350874,0.01844298,0.05852985,0.13474450,0.17103033,0.01190449,0.22996153
-5.60980490,0.48155295,0.00310518,0.01926699,0.05768315,0.13061660,0.18211047,0.01277460,0.24346745
-5.60380190,0.50849924,0.00273569,0.02039610,0.05724477,0.12837253,0.19445951,0.01369039,0.25786675
-5.59779890,0.53769548,0.00240149,0.02179916,0.05721139,0.12764887,0.20784521,0.01464027,0.27287991
-5.59179590,0.56857111,0.00210314,0.02344835,0.05757457,0.12812200,0.22204741,0.01561223,0.28823111
-5.58579290,0.60058722,0.00184057,0.02531912,0.05832191,0.12950902,0.23686089,0.01659416,0.30365404
-5.57978989,0.63324592,0.00161320,0.02739007,0.05943839,0.13156825,0.25209826,0.01757407,0.31889799
-5.57378689,0.66609954,0.00142005,0.02964281,0.06090761,0.13409926,0.26759276,0.01854038,0.33373388
-5.56778389,0.69875938,0.00125977,0.03206187,0.06271302,0.13694262,0.28320088,0.01948212,0.34796010
-5.56178089,0.73090345,0.00113078,0.03463459,0.06483903,0.13997934,0.29880465,0.02038920,0.36140787
-5.55577789,0.76228297,0.00103134,0.03735094,0.06727188,0.14312981,0.31431352,0.02125260,0.37394576
-5.54977489,0.79272703,0.00095962,0.04020343,0.07000034,0.14635245,0.32966560,0.02206453,0.38548326
-5.54377189,0.82214515,0.00091373,0.04318692,0.07301617,0.14964174,0.34482818,0.02281851,0.39597313
-5.53776888,0.85052742,0.00089183,0.04629842,0.07631422,0.15302581,0.35979749,0.02350947,0.40541226
-5.53176588,0.87794204,0.00089214,0.04953687,0.07989236,0.15656338,0.37459744,0.02413372,0.41384115
-5.52576288,0.90453017,0.00091295,0.05290280,0.08375114,0.16034004,0.38927757,0.02468894,0.42134173
-5.51975988,0.93049806,0.00095266,0.05639800,0.08789315,0.16446399,0.40390989,0.02517403,0.42803378
-5.51375688,0.95610671,0.00100979,0.06002508,0.09232224,0.16906108,0.41858497,0.02558904,0.43406977
-5.50775388,0.98165919,0.00108295,0.06378700,0.09704257,0.17426927,0.43340708,0.02593499,0.43962854
-5.50175088,1.00748607,0.00117088,0.06768646,0.10205744,0.18023266,0.44848869,0.02621368,0.44490780
-5.49574787,1.03392930,0.00127238,0.07172531,0.10736818,0.18709505,0.46394437,0.02642752,0.45011592
-5.48974487,1.06132511,0.00138633,0.07590385,0.11297284,0.19499332,0.47988429,0.02657934,0.45546310
-5.48374187,1.08998652,0.00151164,0.08022012,0.11886499,0.20405065,0.49640754,0.02667221,0.46115235
-5.47773887,1.12018594,0.00164724,0.08466919,0.12503249,0.21436996,0.51359547,0.02670930,0.46737058
-5.47173587,1.15213863,0.00179206,0.08924237,0.13145641,0.22602758,0.53150524,0.02669375,0.47428018
-5.46573287,1.18598752,0.00194500,0.09392659,0.13811000,0.23906753,0.55016398,0.02662855,0.48201131
-5.45972986,1.22179018,0.00210489,0.09870374,0.14495797,0.25349662,0.56956357,0.02651648,0.49065528
-5.45372686,1.25950835,0.00227048,0.10355020,0.15195585,0.26928058,0.58965653,0.02636004,0.50025931
-5.44772386,1.29900071,0.00244044,0.10843643,0.15904975,0.28634146,0.61035306,0.02616148,0.51082285
-5.44172086,1.34001935,0.00261334,0.11332689,0.16617637,0.30455656,0.63151963,0.02592272,0.52229569
-5.43571786,1.38221033,0.00278763,0.11818006,0.17326337,0.32375894,0.65297916,0.02564544,0.53457808
-5.42971486,1.42511859,0.00296167,0.12294881,0.18023021,0.34373978,0.67451303,0.02533106,0.54752272
-5.42371186,1.46819728,0.00313373,0.12758100,0.18698931,0.36425245,0.69586491,0.02498081,0.56093891
-5.41770885,1.51082161,0.00330202,0.13202045,0.19344766,0.38501847,0.71674660,0.02459577,0.57459854
-5.41170585,1.55230676,0.00346474,0.13620815,0.19950889,0.40573505,0.73684558,0.02417691,0.58824390
-5.40570285,1.59192958,0.00362006,0.14008377,0.20507559,0.42608411,0.75583423,0.02372518,0.60159709
-5.39969985,1.62895326,0.00376627,0.14358743,0.21005205,0.44574247,0.77338051,0.02324153,0.61437049
-5.39369685,1.66265406,0.00390172,0.14666158,0.21434716,0.46439276,0.78915953,0.02272703,0.62627822
-5.38769385,1.69234917,0.00402496,0.14925312,0.21787741,0.48173471,0.80286576,0.02218286,0.63704775
-5.38169085,1.71742427,0.00413477,0.15131538,0.22056991,0.49749614,0.81422522,0.02161041,0.64643143
-5.37568784,1.73735962,0.00423018,0.15281012,0.22236524,0.51144331,0.82300707,0.02101137,0.65421722
-5.36968484,1.75175321,0.00431059,0.15370929,0.22321997,0.52338996,0.82903406,0.02038771,0.66023812
-5.36368184,1.76033975,0.00437571,0.15399651,0.22310877,0.53320457,0.83219116,0.01974179,0.66437978
-5.35767884,1.76300428,0.00442567,0.15366818,0.22202594,0.54081545,0.83243193,0.01907634,0.66658591
-5.35167584,1.75978951,0.00446096,0.15273402,0.21998617,0.54621321,0.82978204,0.01839454,0.66686091
-5.34567284,1.75089621,0.00448246,0.15121722,0.21702468,0.54945064,0.82433978,0.01769995,0.66526985
-5.33966983,1.73667632,0.00449140,0.14915388,0.21319644,0.55063957,0.81627331,0.01699653,0.66193533
-5.33366683,1.71761896,0.00448928,0.14659198,0.20857461,0.54994516,0.80581458,0.01628858,0.65703158
-5.32766383,1.69432973,0.00447786,0.14358979,0.20324827,0.54757757,0.79325034,0.01558065,0.65077585
-5.32166083,1.66750436,0.00445906,0.14021377,0.19731944,0.54378163,0.77891043,0.01487747,0.64341770
-5.31565783,1.63789779,0.00443483,0.13653616,0.19089959,0.53882487,0.76315392,0.01418381,0.63522643
-5.30965483,1.60629046,0.00440715,0.13263225,0.18410577,0.53298460,0.74635388,0.01350438,0.62647759
-5.30365183,1.57345339,0.00437783,0.12857757,0.17705658,0.52653474,0.72888152,0.01284364,0.61743915
-5.29764882,1.54011404,0.00434850,0.12444508,0.16986817,0.51973310,0.71109056,0.01220569,0.60835811
-5.29164582,1.50692486,0.00432049,0.12030256,0.16265040,0.51280987,0.69330254,0.01159413,0.59944836
-5.28564282,1.47443612,0.00429481,0.11621023,0.15550351,0.50595787,0.67579415,0.01101193,0.59088046
-5.27963982,1.44307477,0.00427202,0.11221894,0.14851531,0.49932523,0.65878701,0.01046133,0.58277393
-5.27363682,1.41313031,0.00425232,0.10836876,0.14175908,0.49301083,0.64244056,0.00994379,0.57519256
-5.26763382,1.38474858,0.00423546,0.10468820,0.13529231,0.48706290,0.62684846,0.00945992,0.56814300
-5.26163082,1.35793382,0.00422081,0.10119411,0.12915628,0.48148070,0.61203861,0.00900952,0.56157676
-5.25562781,1.33255880,0.00420743,0.09789214,0.12337649,0.47621938,0.59797684,0.00859163,0.55539557
-5.24962481,1.30838258,0.00419411,0.09477783,0.11796392,0.47119769,0.58457390,0.00820456,0.54945979
-5.24362181,1.28507468,0.00417949,0.09183822,0.11291703,0.46630815,0.57169548,0.00784609,0.54359944
-5.23761881,1.26224465,0.00416216,0.08905384,0.10822433,0.46142917,0.55917459,0.00751354,0.53762731
-5.23161581,1.23947512,0.00414080,0.08640111,0.10386748,0.45643855,0.54682558,0.00720403,0.53135348
-5.22561281,1.21635674,0.00411430,0.08385483,0.09982460,0.45122753,0.53445913,0.00691456,0.52460039
-5.21960980,1.19252326,0.00408189,0.08139077,0.09607382,0.44571487,0.52189728,0.00664232,0.51721784
-5.21360680,1.16768472,0.00404326,0.07898819,0.09259668,0.43986013,0.50898783,0.00638477,0.50909707
-5.20760380,1.14165741,0.00399866,0.07663216,0.08938139,0.43367554,0.49561737,0.00613992,0.50018321
-5.20160080,1.11438902,0.00394904,0.07431558,0.08642577,0.42723595,0.48172235,0.00590638,0.49048566
-5.19559780,1.08597789,0.00389606,0.07204082,0.08373962,0.42068627,0.46729757,0.00568359,0.48008563
-5.18959480,1.05668557,0.00384220,0.06982091,0.08134662,0.41424609,0.45240205,0.00547184,0.46914089
-5.18359180,1.02694224,0.00379074,0.06768031,0.07928554,0.40821133,0.43716181,0.00527240,0.45788705
-5.17758879,0.99734484,0.00374580,0.06565507,0.07761081,0.40295262,0.42176968,0.00508746,0.44663583
-5.17158579,0.96864807,0.00371228,0.06379264,0.07639235,0.39891048,0.40648226,0.00492021,0.43576989
-5.16558279,0.94174881,0.00369581,0.06215114,0.07571472,0.39658749,0.39161420,0.00477475,0.42573479
-5.15957979,0.91766451,0.00370269,0.06079825,0.07567562,0.39653745,0.37753018,0.00465598,0.41702813
-5.15357679,0.89750641,0.00373973,0.05980971,0.07638367,0.39935195,0.36463499,0.00456954,0.41018636
-5.14757379,0.88244872,0.00381417,0.05926756,0.07795573,0.40564464,0.35336210,0.00452162,0.40576956
-5.14157079,0.87369451,0.00393347,0.05925811,0.08051358,0.41603359,0.34416123,0.00451883,0.40434478
-5.13556778,0.87243955,0.00410517,0.05986972,0.08418018,0.43112213,0.33748533,0.00456799,0.40646828
-5.12956478,0.87983515,0.00433665,0.06119048,0.08907560,0.45147877,0.33377745,0.00467590,0.41266728
-5.12356178,0.89695091,0.00463493,0.06330583,0.09531259,0.47761667,0.33345781,0.00484918,0.42342157
-5.11755878,0.92473843,0.00500644,0.06629618,0.10299203,0.50997319,0.33691156,0.00509398,0.43914570
-5.11155578,0.96399698,0.00545677,0.07023447,0.11219829,0.54889012,0.34447740,0.00541578,0.46017194
-5.10555278,1.01534205,0.00599039,0.07518394,0.12299464,0.59459530,0.35643740,0.00581912,0.48673488
-5.09954977,1.07917754,0.00661046,0.08119590,0.13541886,0.64718615,0.37300835,0.00630742,0.51895780
-5.09354677,1.15567267,0.00731856,0.08830770,0.14947924,0.70661581,0.39433467,0.00688268,0.55684157
-5.08754377,1.24474429,0.00811446,0.09654091,0.16515102,0.77268248,0.42048323,0.00754535,0.60025644
-5.08154077,1.34604536,0.00899597,0.10589964,0.18237362,0.84502265,0.45144018,0.00829410,0.64893717
-5.07553777,1.45896038,0.00995873,0.11636924,0.20104859,0.92310853,0.48710988,0.00912568,0.70248188
-5.06953477,1.58260824,0.01099614,0.12791519,0.22103866,1.00625037,0.52731609,0.01003484,0.76035502
-5.06353177,1.71585290,0.01209932,0.14048241,0.24216790,1.09360360,0.57180547,0.01101422,0.82189459
-5.05752876,1.85732215,0.01325709,0.15399491,0.26422312,1.18418132,0.62025330,0.01205441,0.88632368
-5.05152576,2.00543429,0.01445608,0.16835589,0.28695658,1.27687171,0.67227145,0.01314395,0.95276637
-5.04552276,2.15843233,0.01568094,0.18344824,0.31009006,1.37046023,0.72741837,0.01426952,1.02026761
-5.03951976,2.31442511,0.01691453,0.19913553,0.33332022,1.46365614,0.78521086,0.01541612,1.08781680
-5.03351676,2.47143414,0.01813828,0.21526346,0.35632513,1.55512257,0.84513734,0.01656732,1.15437417
-5.02751376,2.62744477,0.01933261,0.23166185,0.37877189,1.64350916,0.90667200,0.01770566,1.21889951
-5.02151076,2.78046010,0.02047737,0.24814700,0.40032499,1.72748637,0.96928955,0.01881299,1.28038184
-5.01550775,2.92855552,0.02155237,0.26452460,0.42065532,1.80578012,1.03247973,0.01987096,1.33786932
-5.00950475,3.06993178,0.02253795,0.28059292,0.43944928,1.87720547,1.09576110,0.02086151,1.39049785
-5.00350175,3.20296451,0.02341549,0.29614649,0.45641782,1.94069829,1.15869336,0.02176734,1.43751741
-4.99749875,3.32624794,0.02416805,0.31097990,0.47130499,1.99534334,1.22088760,0.02257245,1.47831478
-4.99149575,3.43863077,0.02478081,0.32489194,0.48389557,2.04039809,1.28201395,0.02326258,1.51243173
-4.98549275,3.53924279,0.02524159,0.33768972,0.49402155,2.07531101,1.34180607,0.02382567,1.53957761
-4.97948974,3.62751059,0.02554126,0.34919284,0.50156714,2.09973383,1.40006227,0.02425227,1.55963590
-4.97348674,3.70316189,0.02567398,0.35923745,0.50647203,2.11352733,1.45664303,0.02453574,1.57266411
-4.96748374,3.76621810,0.02563747,0.36768003,0.50873279,2.11676047,1.51146507,0.02467254,1.57888720
-4.96148074,3.81697541,0.02543305,0.37440090,0.50840233,2.10970308,1.56449217,0.02466227,1.57868453
-4.95547774,3.85597560,0.02506561,0.37930717,0.50558749,2.09281245,1.61572317,0.02450770,1.57257116
-4.94947474,3.88396771,0.02454349,0.38233527,0.50044478,2.06671460,1.66517797,0.02421458,1.56117410
-4.94347174,3.90186287,0.02387814,0.38345272,0.49317452,2.03218105,1.71288215,0.02379149,1.54520495
-4.93746873,3.91068443,0.02308383,0.38265930,0.48401366,1.99010215,1.75885135,0.02324943,1.52542984
-4.93146573,3.91151598,0.02217717,0.37998732,0.47322757,1.94145813,1.80307621,0.02260150,1.50263855
-4.92546273,3.90545005,0.02117662,0.37550126,0.46110120,1.88728909,1.84550909,0.02186239,1.47761380
-4.91945973,3.89353999,0.02010193,0.36929652,0.44792995,1.82866500,1.88605329,0.02104788,1.45110258
-4.91345673,3.87675742,0.01897361,0.36149743,0.43401069,1.76665697,1.92455584,0.02017433,1.42379045
-4.90745373,3.85595752,0.01781237,0.35225457,0.41963322,1.70231064,1.96080432,0.01925819,1.39628022
-4.90145073,3.83185350,0.01663862,0.34174140,0.40507256,1.63662256,1.99452828,0.01831548,1.36907572
-4.89544772,3.80500156,0.01547201,0.33015046,0.39058228,1.57052025,2.02540528,0.01736138,1.34257132
-4.88944472,3.77579672,0.01433106,0.31768906,0.37638917,1.50484634,2.05307174,0.01640984,1.31704746
-4.88344172,3.74447936,0.01323284,0.30457473,0.36268917,1.44034704,2.07713788,0.01547331,1.29267214
-4.87743872,3.71115195,0.01219278,0.29103054,0.34964494,1.37766499,2.09720641,0.01456249,1.26950815
-4.87143572,3.67580445,0.01122451,0.27728047,0.33738471,1.31733640,2.11289398,0.01368621,1.24752519
-4.86543272,3.63834697,0.01033986,0.26354487,0.32600262,1.25979204,2.12385436,0.01285140,1.22661632
-4.85942971,3.59864747,0.00954887,0.25003630,0.31556017,1.20536186,2.12980231,0.01206311,1.20661751
-4.85342671,3.55657224,0.00885996,0.23695572,0.30608887,1.15428243,2.13053670,0.01132462,1.18732920
-4.84742371,3.51202693,0.00828000,0.22448926,0.29759355,1.10670683,2.12596187,0.01063759,1.16853873
-4.84142071,3.46499564,0.00781463,0.21280556,0.29005641,1.06271615,2.11610604,0.01000226,1.15004238
-4.83541771,3.41557603,0.00746838,0.20205378,0.28344132,1.02233196,2.10113560,0.00941774,1.13166596
-4.82941471,3.36400833,0.00724492,0.19236228,0.27769831,0.98552912,2.08136467,0.00888217,1.11328289
-4.82341171,3.31069695,0.00714729,0.18383801,0.27276788,0.95224832,2.05725910,0.00839309,1.09482893
-4.81740870,3.25622323,0.00717802,0.17656646,0.26858509,0.92240768,2.02943477,0.00794762,1.07631303
-4.81140570,3.20134880,0.00733927,0.17061236,0.26508310,0.89591314,1.99864981,0.00754270,1.05782369
-4.80540270,3.14700912,0.00763288,0.16602077,0.26219613,0.87266696,1.96579108,0.00717533,1.03953070
-4.79939970,3.09429760,0.00806033,0.16281869,0.25986179,0.85257448,1.93185521,0.00684275,1.02168233
-4.79339670,3.04444060,0.00862269,0.16101696,0.25802261,0.83554851,1.89792480,0.00654253,1.00459808
-4.78739370,2.99876459,0.00932047,0.16061244,0.25662686,0.82151178,1.86514059,0.00627273,0.98865743
-4.78139070,2.95865653,0.01015339,0.16159025,0.25562865,0.81039715,1.83467043,0.00603196,0.97428523
-4.77538769,2.92551922,0.01112012,0.16392603,0.25498745,0.80214594,1.80767617,0.00581939,0.96193425
-4.76938469,2.90072306,0.01221801,0.16758810,0.25466702,0.79670471,1.78527950,0.00563477,0.95206588
-4.76338169,2.88555641,0.01344277,0.17253940,0.25463399,0.79402053,1.76852779,0.00547840,0.94512967
-4.75737869,2.88117604,0.01478816,0.17873908,0.25485612,0.79403555,1.75836108,0.00535109,0.94154272
-4.75137569,2.88855980,0.01624573,0.18614380,0.25530052,0.79668087,1.75558121,0.00525407,0.94166960
-4.74537269,2.90846307,0.01780459,0.19470848,0.25593184,0.80187048,1.76082407,0.00518893,0.94580387
-4.73936968,2.94138066,0.01945127,0.20438666,0.25671072,0.80949546,1.77453580,0.00515750,0.95415165
-4.73336668,2.98751553,0.02116965,0.21513035,0.25759247,0.81941893,1.79695373,0.00516174,0.96681820
-4.72736368,3.04675561,0.02294104,0.22688936,0.25852626,0.83147206,1.82809270,0.00520367,0.98379781
-4.72136068,3.11865954,0.02474431,0.23961022,0.25945473,0.84545144,1.86773717,0.00528521,1.00496750
-4.71535768,3.20245202,0.02655620,0.25323474,0.26031420,0.86111792,1.91543955,0.00540808,1.03008472
-4.70935468,3.29702914,0.02835171,0.26769823,0.26103538,0.87819706,1.97052497,0.00557369,1.05878932
-4.70335168,3.40097367,0.03010465,0.28292756,0.26154467,0.89638127,2.03210230,0.00578304,1.09060944
-4.69734867,3.51258002,0.03178819,0.29883913,0.26176587,0.91533341,2.09908155,0.00603659,1.12497137
-4.69134567,3.62988835,0.03337560,0.31533691,0.26162230,0.93469189,2.17019704,0.00633417,1.16121290
-4.68534267,3.75072675,0.03484092,0.33231075,0.26103922,0.95407690,2.24403598,0.00667492,1.19859971
-4.67933967,3.87276043,0.03615971,0.34963493,0.25994631,0.97309761,2.31907171,0.00705718,1.23634418
-4.67333667,3.99354644,0.03730976,0.36716735,0.25828026,0.99135994,2.39370064,0.00747844,1.27362599
-4.66733367,4.11059230,0.03827173,0.38474915,0.25598720,1.00847474,2.46628198,0.00793532,1.30961374
-4.66133067,4.22141658,0.03902975,0.40220522,0.25302484,1.02406587,2.53517904,0.00842352,1.34348690
-4.65532766,4.32360989,0.03957184,0.41934538,0.24936431,1.03777810,2.59880081,0.00893783,1.37445720
-4.64932466,4.41489403,0.03989025,0.43596636,0.24499154,1.04928445,2.65564261,0.00947220,1.40178893
-4.64332166,4.49317769,0.03998166,0.45185472,0.23990813,1.05829272,2.70432445,0.01001976,1.42481739
-4.63731866,4.55660695,0.03984713,0.46679039,0.23413169,1.06455129,2.74362596,0.01057295,1.44296487
-4.63131566,4.60360905,0.03949205,0.48055107,0.22769569,1.06785375,2.77251659,0.01112364,1.45575398
-4.62531266,4.63292821,0.03892583,0.49291708,0.22064873,1.06804270,2.79018032,0.01166327,1.46281764
-4.61930965,4.64365255,0.03816145,0.50367672,0.21305343,1.06501242,2.79603396,0.01218309,1.46390593
-4.61330665,4.63523148,0.03721503,0.51263192,0.20498495,1.05871064,2.78973858,0.01267432,1.45888946
-4.60730365,4.60748339,0.03610518,0.51960385,0.19652918,1.04913944,2.77120379,0.01312842,1.44775952
-4.60130065,4.56059363,0.03485240,0.52443850,0.18778074,1.03635539,2.74058490,0.01353735,1.43062515
-4.59529765,4.49510318,0.03347839,0.52701181,0.17884096,1.02046908,2.69827317,0.01389377,1.40770739
-4.58929465,4.41188894,0.03200543,0.52723428,0.16981573,1.00164398,2.64487973,0.01419133,1.37933117
-4.58329165,4.31213624,0.03045575,0.52505479,0.16081347,0.98009499,2.58121389,0.01442490,1.34591519
-4.57728864,4.19730504,0.02885103,0.52046347,0.15194325,0.95608638,2.50825676,0.01459075,1.30796026
-4.57128564,4.06909093,0.02721184,0.51349355,0.14331303,0.92992945,2.42713124,0.01468674,1.26603654
-4.56528264,3.92938233,0.02555735,0.50422196,0.13502805,0.90197971,2.33906953,0.01471244,1.22077011
-4.55927964,3.78021520,0.02390501,0.49276875,0.12718948,0.87263356,2.24537927,0.01466923,1.17282929
-4.55327664,3.62372669,0.02227032,0.47929524,0.11989320,0.84232440,2.14740954,0.01456029,1.12291095
-4.54727364,3.46210882,0.02066681,0.46400094,0.11322871,0.81151820,2.04651778,0.01439057,1.07172722
-4.54127064,3.29756350,0.01910595,0.44711935,0.10727818,0.78070816,1.94403851,0.01416671,1.01999274
-4.53526763,3.13225968,0.01759724,0.42891279,0.10211558,0.75040866,1.84125489,0.01389690,0.96841262
-4.52926463,2.96829359,0.01614831,0.40966630,0.09780579,0.72114829,1.73937364,0.01359061,0.91767126
-4.52326163,2.80765277,0.01476507,0.38968093,0.09440382,0.69346190,1.63950387,0.01325840,0.86842208
-4.51725863,2.65218432,0.01345192,0.36926657,0.09195392,0.66788184,1.54264026,0.01291159,0.82127820
-4.51125563,2.50356779,0.01221186,0.34873456,0.09048876,0.64492827,1.44965068,0.01256196,0.77680412
-4.50525263,2.36329307,0.01104680,0.32839034,0.09002853,0.62509884,1.36126827,0.01222137,0.73550835
-4.49924962,2.23264323,0.00995765,0.30852631,0.09058012,0.60885787,1.27808796,0.01190147,0.69783713
-4.49324662,2.11268257,0.00894457,0.28941515,0.09213632,0.59662525,1.20056696,0.01161330,0.66416914
