energy_ev,total_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.74787394,13.54997143,1.12881057,11.98321709,0.27239495,0.86255455,0.39575824,0.00365199
-5.74187094,13.56107629,1.13114256,11.99312334,0.27608135,0.86460477,0.39179728,0.00366086
-5.73586793,13.57233842,1.13448610,12.00243146,0.27951976,0.86661348,0.38801891,0.00367070
-5.72986493,13.58159502,1.13855398,12.00931038,0.28264614,0.86841585,0.38437399,0.00368097
-5.72386193,13.58683489,1.14306467,12.01207272,0.28540445,0.86985546,0.38081415,0.00369117
-5.71785893,13.58628642,1.14775448,12.00924973,0.28774835,0.87079077,0.37729407,0.00370086
-5.71185593,13.57849490,1.15238867,11.99965679,0.28964247,0.87110091,0.37377364,0.00370967
-5.70585293,13.56238657,1.15677108,11.98244713,0.29106321,0.87069055,0.37021992,0.00371731
-5.69984992,13.53731698,1.16075198,11.95715202,0.29199916,0.86949383,0.36660871,0.00372362
-5.69384692,13.50310256,1.16423375,11.92370625,0.29245113,0.86747699,0.36292581,0.00372851
-5.68784392,13.46003443,1.16717449,11.88245821,0.29243176,0.86463976,0.35916793,0.00373205
-5.68184092,13.40887439,1.16958928,11.83416463,0.29196481,0.86101549,0.35534310,0.00373437
-5.67583792,13.35083359,1.17154916,11.77997028,0.29108416,0.85666994,0.35147072,0.00373573
-5.66983492,13.28753483,1.17317799,11.72137361,0.28983255,0.85169888,0.34758121,0.00373650
-5.66383192,13.22095973,1.17464728,11.66017943,0.28826014,0.84622453,0.34371517,0.00373709
-5.65782891,13.15338278,1.17616922,11.59844021,0.28642288,0.84039103,0.33992222,0.00373803
-5.65182591,13.08729412,1.17798822,11.53838788,0.28438083,0.83435906,0.33625944,0.00373986
-5.64582291,13.02531358,1.18037121,11.48235810,0.28219627,0.82829979,0.33278952,0.00374316
-5.63981991,12.97009847,1.18359705,11.43270935,0.27993194,0.82238849,0.32957860,0.00374853
-5.63381691,12.92424803,1.18794551,11.39173917,0.27764913,0.81679780,0.32669398,0.00375653
-5.62781391,12.89020753,1.19368601,11.36160038,0.27540587,0.81169110,0.32420164,0.00376768
-5.62181091,12.87017510,1.20106668,11.34421978,0.27325515,0.80721616,0.32216376,0.00378245
-5.61580790,12.86601459,1.21030397,11.34122231,0.27124330,0.80349926,0.32063629,0.00380119
-5.60980490,12.87917756,1.22157333,11.35386325,0.26940845,0.80064004,0.31966665,0.00382415
-5.60380190,12.91063735,1.23500108,11.38297123,0.26777931,0.79870730,0.31929174,0.00385143
-5.59779890,12.96083812,1.25065794,11.42890428,0.26637410,0.79773595,0.31953620,0.00388300
-5.59179590,13.02966100,1.26855438,11.49152107,0.26519991,0.79772516,0.32041120,0.00391865
-5.58579290,13.11640922,1.28863795,11.57016861,0.26425230,0.79863792,0.32191367,0.00395802
-5.57978989,13.21981301,1.31079276,11.66368753,0.26351540,0.80040192,0.32402606,0.00400057
-5.57378689,13.33805471,1.33484094,11.77043481,0.26296236,0.80291192,0.32671671,0.00404563
-5.56778389,13.46881320,1.36054632,11.88832349,0.26255623,0.80603325,0.32994076,0.00409237
-5.56178089,13.60932597,1.38761976,12.01487786,0.26225128,0.80960660,0.33364153,0.00413984
-5.55577789,13.75646657,1.41572631,12.14730184,0.26199461,0.81345363,0.33775244,0.00418700
-5.54977489,13.90683387,1.44449346,12.28255784,0.26172810,0.81738336,0.34219921,0.00423276
-5.54377189,14.05684940,1.47352053,12.41745249,0.26139057,0.82119889,0.34690241,0.00427599
-5.53776888,14.20285850,1.50238836,12.54872564,0.26092009,0.82470429,0.35177999,0.00431556
-5.53176588,14.34123072,1.53066931,12.67313867,0.26025623,0.82771124,0.35674999,0.00435041
-5.52576288,14.46845525,1.55793680,12.78755841,0.25934228,0.83004519,0.36173290,0.00437951
-5.51975988,14.58122744,1.58377424,12.88903314,0.25812728,0.83155077,0.36665395,0.00440198
-5.51375688,14.67652297,1.60778307,12.97485788,0.25656772,0.83209618,0.37144489,0.00441705
-5.50775388,14.75165734,1.62958947,13.04262675,0.25462890,0.83157650,0.37604540,0.00442409
-5.50175088,14.80432904,1.64884992,13.09027109,0.25228584,0.82991574,0.38040399,0.00442267
-5.49574787,14.83264583,1.66525523,13.11608293,0.24952372,0.82706769,0.38447836,0.00441250
-5.48974487,14.83513482,1.67853345,13.11872421,0.24633796,0.82301544,0.38823529,0.00439347
-5.48374187,14.81073759,1.68845147,13.09722305,0.24273370,0.81776996,0.39165002,0.00436564
-5.47773887,14.75879256,1.69481576,13.05095897,0.23872502,0.81136765,0.39470535,0.00432924
-5.47173587,14.67900759,1.69747229,12.97963954,0.23433378,0.80386713,0.39739026,0.00428460
-5.46573287,14.57142563,1.69630607,12.88327103,0.22958822,0.79534552,0.39969856,0.00423220
-5.45972986,14.43638678,1.69124036,12.76212592,0.22452141,0.78589449,0.40162723,0.00417261
-5.45372686,14.27448967,1.68223597,12.61670992,0.21916969,0.77561612,0.40317498,0.00410647
-5.44772386,14.08655483,1.66929061,12.44773047,0.21357108,0.76461893,0.40434077,0.00403447
-5.44172086,13.87359199,1.65243855,12.25606882,0.20776385,0.75301426,0.40512266,0.00395733
-5.43571786,13.63677274,1.63175052,12.04275656,0.20178529,0.74091297,0.40551687,0.00387578
-5.42971486,13.37740919,1.60733384,11.80895724,0.19567073,0.72842275,0.40551715,0.00379057
-5.42371186,13.09693850,1.57933264,11.55595290,0.18945275,0.71564593,0.40511457,0.00370240
-5.41770885,12.79691263,1.54792811,11.28513504,0.18316084,0.70267793,0.40429754,0.00361197
-5.41170585,12.47899208,1.51333841,10.99799868,0.17682114,0.68960620,0.40305226,0.00351993
-5.40570285,12.14494214,1.47581820,10.69613839,0.17045664,0.67650967,0.40136338,0.00342689
-5.39969985,11.79662994,1.43565752,10.38124481,0.16408746,0.66345873,0.39921493,0.00333345
-5.39369685,11.43602070,1.39317984,10.05510001,0.15773136,0.65051543,0.39659142,0.00324014
-5.38769385,11.06517170,1.34873926,9.71957085,0.15140436,0.63773408,0.39347907,0.00314747
-5.38169085,10.68622291,1.30271661,9.37659906,0.14512145,0.62516198,0.38986701,0.00305589
-5.37568784,10.30138361,1.25551473,9.02818768,0.13889728,0.61284035,0.38574857,0.00296586
-5.36968484,9.91291471,1.20755274,8.67638377,0.13274682,0.60080529,0.38112244,0.00287776
-5.36368184,9.52310719,1.15925963,8.32325762,0.12668596,0.58908885,0.37599365,0.00279196
-5.35767884,9.13425713,1.11106730,7.97087910,0.12073197,0.57771999,0.37037449,0.00270881
-5.35167584,8.74863849,1.06340326,7.62129227,0.11490384,0.56672566,0.36428515,0.00262861
-5.34567284,8.36847477,1.01668335,7.27648923,0.10922245,0.55613169,0.35775415,0.00255164
-5.33966983,7.99591095,0.97130462,6.93838444,0.10371061,0.54596371,0.35081853,0.00247817
-5.33366683,7.63298684,0.92763878,6.60879079,0.09839291,0.53624793,0.34352379,0.00240842
-5.32766383,7.28161313,0.88602633,6.28939837,0.09329547,0.52701179,0.33592361,0.00234263
-5.32166083,6.94355100,0.84677160,5.98175673,0.08844554,0.51828450,0.32807926,0.00228098
-5.31565783,6.62039585,0.81013896,5.68726122,0.08387099,0.51009743,0.32005883,0.00222366
-5.30965483,6.31356554,0.77635003,5.40714355,0.07959978,0.50248422,0.31193628,0.00217084
-5.30365183,6.02429302,0.74558225,5.14246665,0.07565930,0.49548078,0.30379021,0.00212269
-5.29764882,5.75362316,0.71796847,4.89412334,0.07207575,0.48912497,0.29570255,0.00207939
-5.29164582,5.50241311,0.69359774,4.66283831,0.06887349,0.48345611,0.28775709,0.00204109
-5.28564282,5.27133571,0.67251698,4.44917291,0.06607439,0.47851417,0.28003791,0.00200797
-5.27963982,5.06088497,0.65473352,4.25353169,0.06369728,0.47433880,0.27262776,0.00198020
-5.27363682,4.87138304,0.64021825,4.07617030,0.06175737,0.47096814,0.26560640,0.00195797
-5.26763382,4.70298794,0.62890922,3.91720389,0.06026582,0.46843753,0.25904900,0.00194145
-5.26163082,4.55570154,0.62071555,3.77661551,0.05922931,0.46677804,0.25302454,0.00193083
-5.25562781,4.42937728,0.61552128,3.65426424,0.05864974,0.46601503,0.24759438,0.00192627
-5.24962481,4.32372761,0.61318934,3.54989277,0.05852397,0.46616677,0.24281091,0.00192796
-5.24362181,4.23833096,0.61356508,3.46313437,0.05884369,0.46724312,0.23871641,0.00193601
-5.23761881,4.17263838,0.61647964,3.39351950,0.05959530,0.46924438,0.23534210,0.00195053
-5.23161581,4.12598009,0.62175272,3.34048203,0.06075996,0.47216037,0.23270744,0.00197160
-5.22561281,4.09757220,0.62919504,3.30336559,0.06231362,0.47596980,0.23081963,0.00199923
-5.21960980,4.08652383,0.63861013,3.28143022,0.06422722,0.48063990,0.22967347,0.00203335
-5.21360680,4.09184500,0.64979571,3.27385946,0.06646689,0.48612628,0.22925139,0.00207385
-5.20760380,4.11245548,0.66254462,3.27976842,0.06899423,0.49237322,0.22952373,0.00212051
-5.20160080,4.14719464,0.67664528,3.29821252,0.07176672,0.49931408,0.23044942,0.00217305
-5.19559780,4.19483251,0.69188189,3.32819738,0.07473814,0.50687201,0.23197664,0.00223106
-5.18959480,4.25408187,0.70803437,3.36868930,0.07785903,0.51496091,0.23404395,0.00229406
-5.18359180,4.32361123,0.72487827,3.41862666,0.08107735,0.52348642,0.23658137,0.00236146
-5.17758879,4.40205866,0.74218467,3.47693153,0.08433905,0.53234717,0.23951173,0.00243257
-5.17158579,4.48804600,0.75972026,3.54252162,0.08758880,0.54143608,0.24275213,0.00250662
-5.16558279,4.58019334,0.77724777,3.61432186,0.09077076,0.55064167,0.24621540,0.00258276
-5.15957979,4.67713338,0.79452674,3.69127562,0.09382940,0.55984953,0.24981173,0.00266005
-5.15357679,4.77752549,0.81131493,3.77235509,0.09671035,0.56894380,0.25345023,0.00273752
-5.14757379,4.88006920,0.82737019,3.85657054,0.09936135,0.57780869,0.25704056,0.00281414
-5.14157079,4.98351683,0.84245310,3.94297840,0.10173317,0.58633008,0.26049450,0.00288887
-5.13556778,5.08668517,0.85633019,4.03068789,0.10378049,0.59439724,0.26372754,0.00296067
-5.12956478,5.18846606,0.86877770,4.11886620,0.10546293,0.60190451,0.26666036,0.00302851
-5.12356178,5.28783565,0.87958596,4.20674212,0.10674581,0.60875314,0.26922025,0.00309142
-5.11755878,5.38386243,0.88856398,4.29360831,0.10760105,0.61485319,0.27134251,0.00314849
-5.11155578,5.47571370,0.89554434,4.37882224,0.10800786,0.62012534,0.27297158,0.00319890
-5.10555278,5.56266076,0.90038800,4.46180591,0.10795335,0.62450284,0.27406217,0.00324193
-5.09954977,5.64408255,0.90298877,4.54204479,0.10743298,0.62793325,0.27458015,0.00327698
-5.09354677,5.71946787,0.90327740,4.61908593,0.10645082,0.63038019,0.27450321,0.00330360
-5.08754377,5.78841636,0.90122475,4.69253585,0.10501966,0.63182474,0.27382135,0.00332148
-5.08154077,5.85063810,0.89684415,4.76205825,0.10316092,0.63226674,0.27253705,0.00333048
-5.07553777,5.90595223,0.89019244,4.82737203,0.10090427,0.63172564,0.27066518,0.00333058
-5.06953477,5.95428466,0.88136980,4.88824992,0.09828710,0.63024097,0.26823262,0.00332195
-5.06353177,5.99566512,0.87051821,4.94451784,0.09535381,0.62787247,0.26527752,0.00330488
-5.05752876,6.03022375,0.85781850,4.99605537,0.09215483,0.62469959,0.26184827,0.00327982
-5.05152576,6.05818748,0.84348603,5.04279746,0.08874555,0.62082061,0.25800221,0.00324733
-5.04552276,6.07987635,0.82776528,5.08473728,0.08518507,0.61635121,0.25380403,0.00320808
-5.03951976,6.09569984,0.81092326,5.12193021,0.08153486,0.61142253,0.24932390,0.00316282
-5.03351676,6.10615325,0.79324230,5.15449878,0.07785739,0.60617882,0.24463551,0.00311239
-5.02751376,6.11181399,0.77501218,5.18263801,0.07421470,0.60077459,0.23981387,0.00305766
-5.02151076,6.11333751,0.75652210,5.20662080,0.07066699,0.59537148,0.23493314,0.00299954
-5.01550775,6.11145267,0.73805275,5.22680258,0.06727129,0.59013474,0.23006444,0.00293894
-5.00950475,6.10695579,0.71986874,5.24362452,0.06408025,0.58522954,0.22527370,0.00287676
-5.00350175,6.10070324,0.70221165,5.25761455,0.06114098,0.58081711,0.22061974,0.00281388
-4.99749875,6.09360168,0.68529402,5.26938522,0.05849411,0.57705082,0.21615254,0.00275113
-4.99149575,6.08659559,0.66929444,5.27962788,0.05617298,0.57407229,0.21191180,0.00268930
-4.98549275,6.08065174,0.65435383,5.28910247,0.05420303,0.57200766,0.20792580,0.00262909
-4.97948974,6.07674009,0.64057312,5.29862242,0.05260140,0.57096406,0.20421078,0.00257114
-4.97348674,6.07581128,0.62801222,5.30903478,0.05137671,0.57102643,0.20077056,0.00251601
-4.96748374,6.07877081,0.61669047,5.32119544,0.05052900,0.57225474,0.19759674,0.00246414
-4.96148074,6.08645041,0.60658825,5.33594018,0.05004996,0.57468179,0.19466924,0.00241592
-4.95547774,6.09957727,0.59764982,5.35405217,0.04992324,0.57831155,0.19195726,0.00237160
-4.94947474,6.11874242,0.58978724,5.37622722,0.05012499,0.58311819,0.18942067,0.00233137
-4.94347174,6.14436934,0.58288502,5.40303819,0.05062457,0.58904588,0.18701168,0.00229529
-4.93746873,6.17668443,0.57680551,5.43490017,0.05138533,0.59600922,0.18467676,0.00226335
-4.93146573,6.21569096,0.57139464,5.47203826,0.05236565,0.60389461,0.18235886,0.00223543
-4.92546273,6.26114811,0.56648795,5.51445989,0.05351991,0.61256214,0.17999958,0.00221134
-4.91945973,6.31255665,0.56191647,5.56193332,0.05479972,0.62184838,0.17754148,0.00219078
-4.91345673,6.36915279,0.55751254,5.61397407,0.05615507,0.63156965,0.17493032,0.00217342
-4.90745373,6.42991108,0.55311508,5.66984052,0.05753556,0.64152590,0.17211704,0.00215882
-4.90145073,6.49355736,0.54857438,5.72853973,0.05889168,0.65150503,0.16905965,0.00214651
-4.89544772,6.55859186,0.54375617,5.78884383,0.06017592,0.66128751,0.16572469,0.00213598
-4.88944472,6.62332245,0.53854488,5.84931715,0.06134401,0.67065121,0.16208840,0.00212668
-4.88344172,6.68590714,0.53284608,5.90835344,0.06235587,0.67937634,0.15813750,0.00211803
-4.87743872,6.74440495,0.52658804,5.96422202,0.06317659,0.68725037,0.15386949,0.00210948
-4.87143572,6.79683320,0.51972245,6.01512146,0.06377717,0.69407281,0.14929259,0.00210044
-4.86543272,6.84122952,0.51222436,6.05923865,0.06413518,0.69965984,0.14442528,0.00209040
-4.85942971,6.87571597,0.50409140,6.09481094,0.06423517,0.70384855,0.13929546,0.00207883
-4.85342671,6.89856299,0.49534236,6.12018879,0.06406894,0.70650097,0.13393936,0.00206529
-4.84742371,6.90825053,0.48601545,6.13389634,0.06363562,0.70750763,0.12840015,0.00204936
-4.84142071,6.90352387,0.47616603,6.13468718,0.06294161,0.70679068,0.12272646,0.00203073
-4.83541771,6.88344184,0.46586433,6.12159304,0.06200024,0.70430657,0.11697081,0.00200912
-4.82941471,6.84741547,0.45519301,6.09396315,0.06083150,0.70004818,0.11118803,0.00198438
-4.82341171,6.79523544,0.44424488,6.05149282,0.05946141,0.69404648,0.10543376,0.00195640
-4.81740870,6.72708729,0.43312077,5.99423975,0.05792149,0.68637143,0.09976315,0.00192519
-4.81140570,6.64355377,0.42192771,5.92262776,0.05624809,0.67713245,0.09422969,0.00189085
-4.80540270,6.54560440,0.41077740,5.83743774,0.05448163,0.66647798,0.08888433,0.00185357
-4.79939970,6.43457262,0.39978514,5.73978637,0.05266592,0.65459447,0.08377480,0.00181360
-4.79339670,6.31212169,0.38906907,5.63109368,0.05084740,0.64170447,0.07894533,0.00177131
-4.78739370,6.18020069,0.37874978,5.51304099,0.04907446,0.62806390,0.07443642,0.00172714
-4.78139070,6.04099238,0.36895022,5.38752103,0.04739669,0.61395849,0.07028506,0.00168158
-4.77538769,5.89685501,0.35979579,5.25658241,0.04586422,0.59969933,0.06652497,0.00163521
-4.76938469,5.75026017,0.35141464,5.12237060,0.04452708,0.58561752,0.06318709,0.00158864
-4.76338169,5.60372876,0.34393788,4.98706778,0.04343449,0.57205805,0.06030011,0.00154253
-4.75737869,5.45976736,0.33749967,4.85283360,0.04263426,0.55937293,0.05789106,0.00149758
-4.75137569,5.32080670,0.33223720,4.72174897,0.04217208,0.54791366,0.05598583,0.00145451
-4.74537269,5.18914408,0.32829013,4.59576435,0.04209080,0.53802318,0.05460970,0.00141402
-4.73936968,5.06689113,0.32579977,4.47665430,0.04242973,0.53002760,0.05378762,0.00137685
-4.73336668,4.95592798,0.32490757,4.36597896,0.04322387,0.52422763,0.05354441,0.00134368
-4.72736368,4.85786483,0.32575314,4.26505349,0.04450307,0.52089031,0.05390476,0.00131518
-4.72136068,4.77401137,0.32847154,4.17492568,0.04629120,0.52024093,0.05489291,0.00129199
-4.71535768,4.70535443,0.33319016,4.09636201,0.04860538,0.52245567,0.05653224,0.00127466
-4.70935468,4.65254402,0.34002487,4.02984180,0.05145510,0.52765506,0.05884455,0.00126369
-4.70335168,4.61588775,0.34907587,3.97555936,0.05484151,0.53589865,0.06184919,0.00125951
-4.69734867,4.59535335,0.36042319,3.93343342,0.05875682,0.54718105,0.06556195,0.00126244
-4.69134567,4.59057926,0.37412211,3.90312353,0.06318373,0.56142959,0.06999398,0.00127270
-4.68534267,4.60089282,0.39019861,3.88405243,0.06809522,0.57850385,0.07515049,0.00129041
-4.67933967,4.62533574,0.40864518,3.87543404,0.07345447,0.59819713,0.08102951,0.00131556
-4.67333667,4.66269640,0.42941720,3.87630605,0.07921512,0.62024006,0.08762077,0.00134803
-4.66733367,4.71154859,0.45243005,3.88556661,0.08532181,0.64430618,0.09490461,0.00138755
-4.66133067,4.77029577,0.47755735,3.90201410,0.09171109,0.67001974,0.10285118,0.00143374
-4.65532766,4.83722041,0.50463035,3.92438930,0.09831268,0.69696527,0.11141983,0.00148610
-4.64932466,4.91053724,0.53343873,3.95141908,0.10505099,0.72469898,0.12055889,0.00154399
-4.64332166,4.98844948,0.56373296,3.98186047,0.11184704,0.75276144,0.13020573,0.00160669
-4.63731866,5.06920652,0.59522814,4.01454434,0.11862055,0.78069143,0.14028729,0.00167337
-4.63131566,5.15116173,0.62760942,4.04841736,0.12529224,0.80804024,0.15072097,0.00174312
-4.62531266,5.23282871,0.66053877,4.08258117,0.13178623,0.83438614,0.16141585,0.00181497
-4.61930965,5.31293400,0.69366310,4.11632752,0.13803242,0.85934830,0.17227440,0.00188793
-4.61330665,5.39046460,0.72662328,4.14916820,0.14396884,0.88259975,0.18319439,0.00196098
-4.60730365,5.46470823,0.75906388,4.18085856,0.14954369,0.90387870,0.19407110,0.00203314
-4.60130065,5.53528468,0.79064321,4.21141359,0.15471720,0.92299781,0.20479971,0.00210346
-4.59529765,5.60216649,0.82104328,4.24111557,0.15946293,0.93985082,0.21527773,0.00217105
-4.58929465,5.66568777,0.84997916,4.27051267,0.16376877,0.95441636,0.22540740,0.00223514
-4.58329165,5.72654000,0.87720754,4.30040798,0.16763728,0.96675847,0.23509806,0.00229507
-4.57728864,5.78575430,0.90253381,4.33183890,0.17108544,0.97702386,0.24426813,0.00235030
-4.57128564,5.84467015,0.92581750,4.36604688,0.17414395,0.98543576,0.25284690,0.00240046
-4.56528264,5.90489083,0.94697581,4.40443828,0.17685574,0.99228471,0.26077586,0.00244535
-4.55927964,5.96822664,0.96598481,4.44853699,0.17927417,0.99791639,0.26800961,0.00248491
-4.55327664,6.03662733,0.98287853,4.49993010,0.18146060,1.00271693,0.27451619,0.00251925
-4.54727364,6.11210560,0.99774555,4.56020803,0.18348167,1.00709645,0.28027701,0.00254863
-4.54127064,6.19665419,1.01072359,4.63090095,0.18540631,1.01147119,0.28528620,0.00257346
-4.53526763,6.29215901,1.02199190,4.71341328,0.18730259,1.01624512,0.28954953,0.00259424
-4.52926463,6.40031148,1.03176213,4.80895842,0.18923458,1.02179175,0.29308295,0.00261158
-4.52326163,6.52252297,1.04026773,4.91849587,0.19125936,1.02843686,0.29591075,0.00262612
-4.51725863,6.65984448,1.04775250,5.04267272,0.19342428,1.03644290,0.29806359,0.00263856
-4.51125563,6.81289466,1.05445883,5.18177186,0.19576457,1.04599571,0.29957637,0.00264956
-4.50525263,6.98179890,1.06061591,5.33566859,0.19830149,1.05719421,0.30048611,0.00265975
-4.49924962,7.16614216,1.06642871,5.50379759,0.20104104,1.07004336,0.30082995,0.00266969
-4.49324662,7.36493755,1.07206793,5.68513181,0.20397323,1.08445090,0.30064343,0.00267982
-4.48724362,7.57661265,1.07766166,5.87817439,0.20707213,1.10022786,0.29995893,0.00269048
-4.48124062,7.79901446,1.08328880,6.08096467,0.21029643,1.11709295,0.29880467,0.00270184
-4.47523762,8.02943391,1.08897485,6.29109879,0.21359079,1.13468067,0.29720402,0.00271393
-4.46923462,8.26464961,1.09468996,6.50576504,0.21688768,1.15255272,0.29517523,0.00272662
-4.46323162,8.50099053,1.10034958,6.72179353,0.22010972,1.17021244,0.29273174,0.00273961
-4.45722861,8.73441602,1.10581756,6.93571947,0.22317248,1.18712150,0.28988274,0.00275247
-4.45122561,8.96061132,1.11091156,7.14385880,0.22598757,1.20271834,0.28663418,0.00276465
-4.44522261,9.17509603,1.11541067,7.34239423,0.22846585,1.21643759,0.28299008,0.00277547
-4.43921961,9.37334230,1.11906475,7.52746958,0.23052076,1.22772965,0.27895395,0.00278420
-4.43321661,9.55089915,1.12160526,7.69528961,0.23207150,1.23607974,0.27453040,0.00279006
-4.42721361,9.70351894,1.12275704,7.84222240,0.23304601,1.24102571,0.26972673,0.00279226
-4.42121061,9.82728163,1.12225052,7.96490077,0.23338366,1.24217382,0.26455441,0.00279004
-4.41520760,9.91871256,1.11983402,8.06031936,0.23303750,1.23921216,0.25903037,0.00278271
-4.40920460,9.97488945,1.11528534,8.12592379,0.23197596,1.23192099,0.25317807,0.00276968
-4.40320160,9.99353438,1.10842249,8.15968845,0.23018411,1.22017987,0.24702820,0.00275045
-4.39719860,9.97308750,1.09911289,8.16017980,0.22766420,1.20397130,0.24061902,0.00272471
-4.39119560,9.91275911,1.08728078,8.12660244,0.22443574,1.18338091,0.23399636,0.00269227
-4.38519260,9.81255810,1.07291249,8.05882597,0.22053489,1.15859412,0.22721320,0.00265314
-4.37918959,9.67329542,1.05605945,7.95739118,0.21601342,1.12988981,0.22032887,0.00260751
-4.37318659,9.49656227,1.03683886,7.82349502,0.21093714,1.09763100,0.21340798,0.00255570
-4.36718359,9.28468366,1.01543198,7.65895482,0.20538397,1.06225332,0.20651912,0.00249823
-4.36118059,9.04064942,0.99208016,7.46615297,0.19944172,1.02425152,0.19973329,0.00243575
-4.35517759,8.76802507,0.96707902,7.24796416,0.19320565,0.98416485,0.19312235,0.00236903
-4.34917459,8.47084657,0.94077081,7.00766824,0.18677598,0.94256171,0.18675741,0.00229895
-4.34317159,8.15350299,0.91353569,6.74885213,0.18025537,0.90002429,0.18070733,0.00222643
-4.33716858,7.82061218,0.88578199,6.47530492,0.17374652,0.85713375,0.17503738,0.00215246
-4.33116558,7.47689423,0.85793621,6.19091046,0.16734999,0.81445651,0.16980816,0.00207805
-4.32516258,7.12704800,0.83043310,5.89954179,0.16116219,0.77253188,0.16507479,0.00200418
-4.31915958,6.77563531,0.80370615,5.60496151,0.15527372,0.73186177,0.16088649,0.00193181
-4.31315658,6.42697698,0.77817901,5.31073196,0.14976808,0.69290228,0.15728642,0.00186184
-4.30715358,6.08506432,0.75425804,5.02013833,0.14472056,0.65605765,0.15431192,0.00179510
